"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name"
"320",107555,1,294,"lat","6",0,3,0,0,0,1.41,"guilherme-biro","Guilherme Biro","G. Biro","Guilherme da Trindade Dubas","https://s.glbimg.com/es/sde/f/2022/02/23/7b5275230124120d9a766bb8519cf1c9_FORMATO.png","Coritiba"
"321",115830,1,1371,"zag","6",0,3,0,0,0,1.41,"juan-ojeda","Juan Ojeda","J. Ojeda","Juan Miguel Ojeda Gauto","https://s.glbimg.com/es/sde/f/2022/02/23/329e0ce48997a983d07303483e540281_FORMATO.png","Cuiabá"
"322",113010,1,1371,"mei","6",0,2,0,0,0,0.96,"osorio","Osorio","Osorio","Kelvin David Osorio Antury","https://s.glbimg.com/es/sde/f/2022/02/23/e978cacf512124a39a2efe2b6b5d8164_FORMATO.png","Cuiabá"
"323",91639,1,1371,"lat","7",0,5,0,0,0,2.3,"igor-carius","Igor Cariús","I. Cariús","Igor Aquino da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/fa3ebd08b3835164b2532b908f71ccfe_FORMATO.png","Cuiabá"
"324",70451,1,294,"ata","6",0,1,0,0,0,0.52,"william-alves","William Alves","W. Alves","William Alves de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/23/63b80e56373c995fe10a56cb06537c0a_FORMATO.png","Coritiba"
"325",60852,1,1371,"lat","5",0,4,0,0,0,1.85,"uendel","Uendel","Uendel","Uendel Pereira Gonçalves","https://s.glbimg.com/es/sde/f/2022/02/23/80aa17d4669a6357c0620eb0988e839e_FORMATO.png","Cuiabá"
"326",111204,1,294,"zag","6",0,2,0,0,0,0.96,"marcio-silva","Marcio Silva","M. Silva","Marcio Gleyson Leite da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/0c18ff9c752df4675973a030dcc63c55_FORMATO.png","Coritiba"
"327",97321,1,1371,"ata","7",0,6,0,0,0,2.75,"alesson","Alesson","Alesson","Alesson dos Santos Batista","https://s.glbimg.com/es/sde/f/2022/02/23/712ddec1e1d5a64377efd6d330d2a984_FORMATO.png","Cuiabá"
"328",38909,1,262,"mei","6",0,6,0,0,0,2.75,"diego","Diego","Diego","Diego Ribas da Cunha","https://s.glbimg.com/es/sde/f/2022/03/03/1dccbd8c308ee01a18acf212ed6aaf90_FORMATO.png","Flamengo"
"329",73992,1,262,"lat","6",0,6,0,0,0,2.75,"rodinei","Rodinei","Rodinei","Rodinei Marcelo de Almeida","https://s.glbimg.com/es/sde/f/2021/11/11/7d0be5ee9dd2ef2474fa545c7e8cd00e_FORMATO.png","Flamengo"
"330",38162,1,266,"ata","6",0,9,0,0,0,4.08,"fred","Fred","Fred","Frederico Chaves Guedes","https://s.glbimg.com/es/sde/f/2021/08/19/c945ae80ae611c6862eef1fc338ddba6_FORMATO.png","Fluminense"
"331",38509,1,262,"gol","6",0,9,0,0,0,4.08,"diego-alves","Diego Alves","D. Alves","Diego Alves Carreira","https://s.glbimg.com/es/sde/f/2022/03/03/ebf5983aad74aded51b2bdca5bed278f_FORMATO.png","Flamengo"
"332",101597,1,280,"lat","6",0,3,0,0,0,1.41,"ramon","Ramon","Ramon","Ramon Ramos Lima","https://s.glbimg.com/es/sde/f/2022/04/08/7117e06f9132e0e994c35fca2d77fedf_FORMATO.jpeg","Bragantino"
"333",83528,1,262,"zag","6",0,6,0,0,0,2.75,"leo-pereira","Léo Pereira","L. Pereira","Leonardo Pereira","https://s.glbimg.com/es/sde/f/2022/03/04/f8401115c5ce6574f1f6fb8e8cfccee6_FORMATO.png","Flamengo"
"334",68690,1,1371,"ata","6",0,5,0,0,0,2.3,"andre","André","André","André Felipe Ribeiro de Souza","https://s.glbimg.com/es/sde/f/2022/02/23/ee02dcfd3fef8bb6cb823ff266baa89a_FORMATO.png","Cuiabá"
"335",38545,1,266,"zag","5",0,9,0,0,0,4.08,"felipe-melo","Felipe Melo","F. Melo","Felipe Melo de Carvalho","https://s.glbimg.com/es/sde/f/2022/02/24/ae51c505f4d9ceba09c22ba954cca2bf_FORMATO.png","Fluminense"
"336",101727,1,262,"lat","7",0,5,0,0,0,2.3,"matheuzinho","Matheuzinho","Matheuzinho","Matheus França Silva","https://s.glbimg.com/es/sde/f/2021/04/26/7cb890c662126fec1387f731a4c66071_FORMATO.png","Flamengo"
"337",62977,1,266,"mei","6",0,6,0,0,0,2.75,"ganso","Ganso","Ganso","Paulo Henrique Chagas de Lima","https://s.glbimg.com/es/sde/f/2021/08/19/92dc3120a13d6091a3fe968b69b9f3ad_FORMATO.png","Fluminense"
"338",73800,1,262,"zag","6",0,8,0,0,0,3.64,"rodrigo-caio","Rodrigo Caio","R. Caio","Rodrigo Caio Coquette Russo","https://s.glbimg.com/es/sde/f/2021/05/01/361e833ec8151b521da956148bee92e5_FORMATO.png","Flamengo"
"339",111690,1,262,"gol","6",0,2,0,0,0,0.96,"matheus-cunha","Matheus Cunha","M. Cunha","Matheus Cunha Queiroz","https://s.glbimg.com/es/sde/f/2022/03/04/fe08cea4d131b5eef265a908bb05548b_FORMATO.png","Flamengo"
"340",89637,1,262,"mei","6",0,6,0,0,0,2.75,"thiago-maia","Thiago Maia","T. Maia","Thiago Maia Alencar","https://s.glbimg.com/es/sde/f/2021/05/01/bccf00f54178b33fc62166bf2de1be12_FORMATO.png","Flamengo"
"341",78248,1,262,"zag","7",0,6,0,0,0,2.75,"gustavo-henrique","Gustavo Henrique","G. Henrique","Gustavo Henrique Vernes","https://s.glbimg.com/es/sde/f/2022/03/04/feadb3c2956f242a334619e5fdfabdd4_FORMATO.png","Flamengo"
"342",61033,1,1371,"mei","7",0,8,0,0,0,3.64,"rodriguinho","Rodriguinho","Rodriguinho","Rodrigo Eduardo Costa Marinho","https://s.glbimg.com/es/sde/f/2022/02/23/da202da4fb23bc636936f60651108982_FORMATO.png","Cuiabá"
"343",62129,1,266,"mei","6",0,5,0,0,0,2.3,"wellington","Wellington","Wellington","Wellington Aparecido Martins","https://s.glbimg.com/es/sde/f/2021/08/19/40de7052f9c8eab98bb9d829f3a7890c_FORMATO.png","Fluminense"
"344",69014,1,266,"zag","7",0,5,0,0,0,2.3,"manoel","Manoel","Manoel","Manoel Messias Silva Carvalho","https://s.glbimg.com/es/sde/f/2021/08/19/3df58560f1422aea6abb6f0864a5c69d_FORMATO.png","Fluminense"
"345",38632,1,266,"zag","6",0,3,0,0,0,1.41,"matheus-ferraz","Matheus Ferraz","M. Ferraz","Matheus Ferraz Pereira","https://s.glbimg.com/es/sde/f/2021/08/19/5d9330133e81e583c73fec9279080e03_FORMATO.png","Fluminense"
"346",101574,1,262,"gol","2",0,6,0,0,0,2.75,"hugo-souza","Hugo Souza","H. Souza","Hugo de Souza Nogueira","https://s.glbimg.com/es/sde/f/2022/03/04/f29cb0d7b60a53cf87b5131d4fcf8d45_FORMATO.png","Flamengo"
"347",107109,1,262,"mei","7",0,6,0,0,0,2.75,"gomes","Gomes","Gomes","João Victor Gomes da Silva","https://s.glbimg.com/es/sde/f/2022/03/04/6906b62e4b2f2643c2304ac6bb270b29_FORMATO.png","Flamengo"
"348",94583,1,262,"ata","6",0,12,0,0,0,5.42,"pedro","Pedro","Pedro","Pedro Guilherme Abreu dos Santos","https://s.glbimg.com/es/sde/f/2021/05/01/20b99c4e035a4e82f9278d0931b0528e_FORMATO.png","Flamengo"
"349",114790,1,262,"zag","6",0,2,0,0,0,0.96,"cleiton","Cleiton","Cleiton","Cleiton Santana dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/77e8333ca5857863075fe8be5d638cba_FORMATO.png","Flamengo"
"350",78435,1,262,"ata","5",0,7,0,0,0,3.19,"vitinho","Vitinho","Vitinho","Victor Vinícius Coelho dos Santos","https://s.glbimg.com/es/sde/f/2021/05/01/4fafe8587e4964a63ebac8db0a7335c5_FORMATO.png","Flamengo"
"351",63172,1,1371,"zag","6",0,5,0,0,0,2.3,"paulao","Paulão","Paulão","Paulo Marcos de Jesus Ribeiro","https://s.glbimg.com/es/sde/f/2022/02/23/962044a3dba4ade297a566c4d7f73d40_FORMATO.png","Cuiabá"
"352",115100,1,262,"mei","6",0,3,0,0,0,1.41,"matheus-franca","Matheus França","M. França","Matheus França de Oliveira","https://s.glbimg.com/es/sde/f/2021/11/17/e375e22ba7ed82ff90f63d36e09fd48f_FORMATO.png","Flamengo"
"353",110193,1,262,"mei","2",0,4,0,0,0,1.85,"lazaro","Lázaro","Lázaro","Lázaro Vinicius Marques","https://s.glbimg.com/es/sde/f/2022/03/04/611390db130106197502612466f42273_FORMATO.png","Flamengo"
"354",87747,1,266,"mei","7",0,10,0,0,0,4.53,"yago-felipe","Yago Felipe","Y. Felipe","Yago Felipe da Costa Rocha","https://s.glbimg.com/es/sde/f/2021/08/19/2b441a5ae5e2c5a70dff58e79500c7ab_FORMATO.png","Fluminense"
"355",50317,1,266,"zag","7",0,7,0,0,0,3.19,"david-braz","David Braz","D. Braz","David Braz de Oliveira Filho","https://s.glbimg.com/es/sde/f/2021/08/19/32341d7b86eabffdedca59aeb3f823ba_FORMATO.png","Fluminense"
"356",102318,1,266,"ata","6",0,5,0,0,0,2.3,"caio-paulista","Caio Paulista","C. Paulista","Caio Fernando de Oliveira","https://s.glbimg.com/es/sde/f/2021/08/19/bcdec5cab4aff5088fd9720cb28734b2_FORMATO.png","Fluminense"
"357",87838,1,266,"lat","6",0,5,0,0,0,2.3,"pineida","Pineida","Pineida","Mario Alberto Pineida Martínez","https://s.glbimg.com/es/sde/f/2022/02/24/276aa6ed48cc157820cbf56e845f043f_FORMATO.png","Fluminense"
"358",110759,1,266,"ata","6",0,4,0,0,0,1.85,"john-kennedy","John Kennedy","J. Kennedy","John Kennedy Batista de Souza","https://s.glbimg.com/es/sde/f/2021/08/19/b1b9b8fc3e7ba9cdea447bad10b25ded_FORMATO.png","Fluminense"
"359",89668,1,266,"lat","7",0,6,0,0,0,2.75,"cristiano","Cristiano","Cristiano","Cristiano da Silva Leite ","https://s.glbimg.com/es/sde/f/2022/02/24/8fb43cd4c4ebb6cd5ac890a7feafc838_FORMATO.png","Fluminense"
"360",50353,1,356,"zag","7",0,6,0,0,0,2.75,"titi","Titi","Titi","Christian Chagas Tarouco","https://s.glbimg.com/es/sde/f/2022/02/25/5050c64ba68bdb4ca40033690ae7c525_FORMATO.png","Fortaleza"
"361",109573,1,266,"mei","2",0,7,0,0,0,3.19,"martinelli","Martinelli","Martinelli","Matheus Martinelli Lima","https://s.glbimg.com/es/sde/f/2021/08/19/8c1b030de971d4108fc7d7c18e736df5_FORMATO.png","Fluminense"
"362",107498,1,266,"mei","7",0,9,0,0,0,4.08,"andre","André","André","André Trindade da Costa Neto","https://s.glbimg.com/es/sde/f/2021/08/19/45ced472c62a51b673eafd922270bbc5_FORMATO.png","Fluminense"
"363",80193,1,286,"ata","6",0,4,0,0,0,1.85,"edinho","Edinho","Edinho","Francisco Edson Moreira da Silva","https://s.glbimg.com/es/sde/f/2022/04/04/7be5a82aee84c2e49f3f8260766fd19d_FORMATO.png","Juventude"
"364",91772,1,266,"zag","6",0,4,0,0,0,1.85,"david-duarte","David Duarte","D. Duarte","David de Duarte Macedo","https://s.glbimg.com/es/sde/f/2022/02/24/3f42def61bc6bfaecea6c0330e2b2122_FORMATO.png","Fluminense"
"365",37788,1,356,"gol","6",0,4,0,0,0,1.85,"marcelo-boeck","Marcelo Boeck","M. Boeck","Marcelo Boeck","https://s.glbimg.com/es/sde/f/2022/02/23/34de12a5651c918b60321caf78ecbfa7_FORMATO.png","Fortaleza"
"366",100987,1,266,"mei","6",0,5,0,0,0,2.3,"nonato","Nonato","Nonato","Gustavo Nonato Santana","https://s.glbimg.com/es/sde/f/2021/07/30/7536d1f5782d6ce621dfd8aa405d0e28_FORMATO.png","Fluminense"
"367",80583,1,356,"mei","7",0,5,0,0,0,2.3,"lucas-lima","Lucas Lima","L. Lima","Lucas Rafael Araújo Lima","https://s.glbimg.com/es/sde/f/2021/08/30/940ccef3e9a32ebab051e4e097fc4ec3_FORMATO.png","Fortaleza"
"368",82628,1,356,"lat","6",0,6,0,0,0,2.75,"tinga","Tinga","Tinga","Guilherme de Jesus da Silva","https://s.glbimg.com/es/sde/f/2022/02/25/5625a3af4c995f2795c36c880eaf1e9d_FORMATO.png","Fortaleza"
"369",80547,1,356,"ata","6",0,4,0,0,0,1.85,"henriquez","Henríquez","Henríquez","Ángelo José Henríquez Iturra","https://s.glbimg.com/es/sde/f/2022/02/25/66317dbf0dc1186827189e1136ff4d63_FORMATO.png","Fortaleza"
"370",91706,1,266,"lat","6",0,4,0,0,0,1.85,"marlon","Marlon","Marlon","Marlon Rodrigues Xavier","https://s.glbimg.com/es/sde/f/2022/02/24/56ce5e779fc69c1a78f5c80ff21546ba_FORMATO.png","Fluminense"
"371",94968,1,356,"lat","6",0,6,0,0,0,2.75,"juninho-capixaba","Juninho Capixaba","J. Capixaba","Luis Antônio da Rocha Júnior","https://s.glbimg.com/es/sde/f/2022/02/25/404f0a454cb039f59334f747add17f5e_FORMATO.png","Fortaleza"
"372",91689,1,356,"mei","6",0,4,0,0,0,1.85,"matheus-jussa","Matheus Jussa","M. Jussa","Matheus Isaías dos Santos","https://s.glbimg.com/es/sde/f/2022/02/25/de27620175420ac01063981479ba898c_FORMATO.png","Fortaleza"
"373",78445,1,262,"lat","6",0,4,0,0,0,1.85,"rene","Renê","Renê","Renê Rodrigues Martins","https://s.glbimg.com/es/sde/f/2021/05/01/f236bdf56a7ece63fc2911d8635bed6b_FORMATO.png","Flamengo"
"374",107107,1,373,"zag","6",0,2,0,0,0,0.96,"gabriel-noga","Gabriel Noga","G. Noga","Gabriel Rodrigues Noga","https://s.glbimg.com/es/sde/f/2022/04/06/dcfecd20e4c41521f27792d86d644519_FORMATO.png","Atlético-GO"
"375",84817,1,356,"ata","6",0,7,0,0,0,3.19,"robson","Robson","Robson","Robson dos Santos Fernandes","https://s.glbimg.com/es/sde/f/2022/02/25/6d625807fa7a6d37492ec7d37c654dc8_FORMATO.png","Fortaleza"
"376",100969,1,356,"mei","6",0,4,0,0,0,1.85,"ronald","Ronald","Ronald","Ronald dos Santos Lopes","https://s.glbimg.com/es/sde/f/2022/02/25/a4d2e8db4c710fb2f2540ef8887642bb_FORMATO.png","Fortaleza"
"377",114138,1,356,"ata","6",0,5,0,0,0,2.3,"depietri","Depietri","Depietri","Valentín Depietri","https://s.glbimg.com/es/sde/f/2022/02/24/8b54d582e43cf79302c2577ad53d6e26_FORMATO.png","Fortaleza"
"378",84338,1,356,"gol","7",0,2,0,0,0,0.96,"max-walef","Max Walef","M. Walef","Max Walef Araújo da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/0784484c9e35ebc5b014f365b5cbb5cc_FORMATO.png","Fortaleza"
"379",88597,1,356,"mei","7",0,8,0,0,0,3.64,"lucas-crispim","Lucas Crispim","L. Crispim","Lucas de Figueiredo Crispim","https://s.glbimg.com/es/sde/f/2022/02/25/8611f7483561d1d163cd27198e0336b9_FORMATO.png","Fortaleza"
"380",51042,1,290,"mei","2",0,6,0,0,0,2.75,"apodi","Apodi","Apodi","Luiz Diallison de Souza Alves","https://s.glbimg.com/es/sde/f/2022/03/02/2c74555af9089b55a230b00443763cf4_FORMATO.jpeg","Goiás"
"381",84523,1,356,"ata","6",0,5,0,0,0,2.3,"romarinho","Romarinho","Romarinho","José Romário Silva de Souza","https://s.glbimg.com/es/sde/f/2022/02/25/e50884279ab1ac610314ad6e57a9060d_FORMATO.png","Fortaleza"
"382",110303,1,356,"ata","6",0,3,0,0,0,1.41,"igor-torres","Igor Torres","I. Torres","Igor Torres da Silva","https://s.glbimg.com/es/sde/f/2022/02/25/592c6fbd0b930f3b97d777c5fd852cfc_FORMATO.png","Fortaleza"
"383",69041,1,266,"gol","6",0,4,0,0,0,1.85,"muriel","Muriel","Muriel","Muriel Gustavo Becker","https://s.glbimg.com/es/sde/f/2021/08/19/b89e70804aa497ff4c74e01eadf14b11_FORMATO.png","Fluminense"
"384",104666,1,356,"ata","7",0,5,0,0,0,2.3,"moises","Moisés","Moisés","Moisés Vieira da Veiga","https://s.glbimg.com/es/sde/f/2022/02/25/d70cbac7a2764d91733f288c09e9f357_FORMATO.png","Fortaleza"
"385",70171,1,263,"lat","6",0,6,0,0,0,2.75,"rafael","Rafael","Rafael","Rafael Pereira da Silva","https://s.glbimg.com/es/sde/f/2022/02/21/505b1bf76a770e85404c4bca2e727eee_FORMATO.png","Botafogo"
"386",87929,1,356,"mei","6",0,6,0,0,0,2.75,"matheus-vargas","Matheus Vargas","M. Vargas","Matheus de Vargas","https://s.glbimg.com/es/sde/f/2022/02/25/3a58ec3c5319ac4e86e915da024b3fb4_FORMATO.png","Fortaleza"
"387",101036,1,314,"lat","6",0,3,0,0,0,1.41,"diego-matos","Diego Matos","D. Matos","Diego Daniel Rodrigues de Matos","https://s.glbimg.com/es/sde/f/2022/02/23/f8cc329ae5ae96be77c98caf774621fd_FORMATO.png","Avaí"
"388",68917,1,290,"ata","5",0,5,0,0,0,2.3,"vinicius","Vinicius","Vinicius","Vinicius Santos Silva","https://s.glbimg.com/es/sde/f/2022/03/10/4b5dcfbcabc53f525f565f57f8050ed7_FORMATO.png","Goiás"
"389",82730,1,290,"gol","6",0,4,0,0,0,1.85,"marcelo-rangel","Marcelo Rangel","M. Rangel","Marcelo Rangel da Rosa","https://s.glbimg.com/es/sde/f/2022/03/10/abd077c51bd538d3a6f8863cb5aaf035_FORMATO.jpeg","Goiás"
"390",73347,1,290,"mei","7",0,5,0,0,0,2.3,"elvis","Elvis","Elvis","Elvis Vieira Araújo","https://s.glbimg.com/es/sde/f/2022/03/10/921e45ca3c1a59af28403b7d2cb8cc5e_FORMATO.png","Goiás"
"391",91712,1,290,"gol","6",0,2,0,0,0,0.96,"matheus-alves","Matheus Alves","M. Alves","Matheus Alves da Silva Cardoso","https://s.glbimg.com/es/sde/f/2022/03/10/7b5fb8d2f7c818d7caf7871a8119aa2d_FORMATO.png","Goiás"
"392",91929,1,290,"zag","6",0,3,0,0,0,1.41,"everson","Everson","Everson","Everson Bispo Pereira","https://s.glbimg.com/es/sde/f/2022/03/10/9a2f8ef8baac13e66233efd7b0cdec11_FORMATO.png","Goiás"
"393",87009,1,266,"mei","2",0,7,0,0,0,3.19,"nathan","Nathan","Nathan","Nathan Allan de Souza","https://s.glbimg.com/es/sde/f/2022/02/24/5b24dcfd0bacc2f53b4b9499b289f22f_FORMATO.png","Fluminense"
"394",73465,1,266,"zag","6",0,6,0,0,0,2.75,"luccas-claro","Luccas Claro","L. Claro","Luccas Claro dos Santos","https://s.glbimg.com/es/sde/f/2021/08/19/8c50341650843ddc5390dc6070c687ef_FORMATO.png","Fluminense"
"395",51772,1,262,"mei","2",0,8,0,0,0,3.64,"everton-ribeiro","Everton Ribeiro","E. Ribeiro","Everton Augusto de Barros Ribeiro","https://s.glbimg.com/es/sde/f/2022/03/03/352b1263ce8ec32b26934320b16d3840_FORMATO.png","Flamengo"
"396",91733,1,356,"mei","7",0,5,0,0,0,2.3,"felipe","Felipe","Felipe","Luiz Antonio Ferreira Rodrigues","https://s.glbimg.com/es/sde/f/2022/02/25/a8b962d2aca19bf9d892471bebd26383_FORMATO.png","Fortaleza"
"397",69345,1,262,"lat","6",0,6,0,0,0,2.75,"isla","Isla","Isla","Mauricio Aníbal Isla Isla","https://s.glbimg.com/es/sde/f/2022/03/04/8ec95ddf6a4d55c706b7f1a26f39cdbf_FORMATO.png","Flamengo"
"398",63219,1,290,"mei","5",0,6,0,0,0,2.75,"luan","Luan","Luan","Luan Madson Gedeão De Paiva","https://s.glbimg.com/es/sde/f/2022/03/10/4d4105d21e940f2196411712809490b4_FORMATO.png","Goiás"
"399",38225,1,314,"ata","7",0,6,0,0,0,2.75,"muriqui","Muriqui","Muriqui","Luiz Guilherme da Conceição Silva","https://s.glbimg.com/es/sde/f/2022/02/24/4df18fe9d1a25d570f6c5f99adc76327_FORMATO.png","Avaí"
"400",107898,1,282,"ata","6",0,2,0,0,0,0.96,"felipe-felicio","Felipe Felício","F. Felício","Felipe Felício Silva Reis","https://s.glbimg.com/es/sde/f/2022/02/27/4c56f798fd2b7f9be13d4871df8d118f_FORMATO.png","Atlético-MG"
"401",77570,1,290,"mei","7",0,4,0,0,0,1.85,"auremir","Auremir","Auremir","Auremir Evangelista dos Santos","https://s.glbimg.com/es/sde/f/2022/03/10/fa84d067860cd66ce61c09be22c58e48_FORMATO.png","Goiás"
"402",52827,1,262,"zag","7",0,10,0,0,0,4.53,"david-luiz","David Luiz","D. Luiz","David Luiz Moreira Marinho","https://s.glbimg.com/es/sde/f/2022/03/03/ca29a741b8a5931c84a5772a77232e96_FORMATO.png","Flamengo"
"403",70116,1,290,"mei","7",0,5,0,0,0,2.3,"fellipe-bastos","Fellipe Bastos","F. Bastos","Fellipe Ramos Ignez Bastos","https://s.glbimg.com/es/sde/f/2022/03/10/4fc5c3b6693e46bf2e956854bbf5da76_FORMATO.png","Goiás"
"404",97768,1,290,"zag","7",0,3,0,0,0,1.41,"reynaldo","Reynaldo","Reynaldo","Reynaldo César Moraes","https://s.glbimg.com/es/sde/f/2022/03/02/d1328ca8afc654cc9a57d2d7fe1a0aee_FORMATO.jpeg","Goiás"
"405",106843,1,282,"mei","6",0,5,0,0,0,2.3,"borrero","Borrero","Borrero","Dylan Felipe Borrero Caicedo","https://s.glbimg.com/es/sde/f/2021/05/02/37dcf7f58f2e695bfae7d4e010e0bbfc_FORMATO.png","Atlético-MG"
"406",84339,1,264,"lat","6",0,5,0,0,0,2.3,"bruno-melo","Bruno Melo","B. Melo","Bruno Ferreira Melo","https://s.glbimg.com/es/sde/f/2022/02/22/c694839f65b3fe939ee1b32037dbe59d_FORMATO.png","Corinthians"
"407",101596,1,286,"ata","6",0,3,0,0,0,1.41,"vitor-gabriel","Vitor Gabriel","V. Gabriel","Vitor Gabriel Claudino Rego Ferreira","https://s.glbimg.com/es/sde/f/2022/03/03/0744b4a85cead311d99a4c1d6d279b39_FORMATO.png","Juventude"
"408",109463,1,282,"ata","6",0,3,0,0,0,1.41,"savio","Sávio","Sávio","Sávio Moreira de Oliveira","https://s.glbimg.com/es/sde/f/2021/05/02/37517962eafc7aa02f1017d4a4865fa0_FORMATO.png","Atlético-MG"
"409",108422,1,263,"ata","7",0,5,0,0,0,2.3,"erison","Erison","Erison","Erison Danilo de Souza","https://s.glbimg.com/es/sde/f/2022/02/21/abf055dfab291f251335494fc009a2c0_FORMATO.png","Botafogo"
"410",101027,1,290,"mei","2",0,3,0,0,0,1.41,"diego","Diego","Diego","Jackson Diego Ibrahim Fagundes","https://s.glbimg.com/es/sde/f/2022/03/10/fb1b4d53c6475f4e02123bf33a52a0c2_FORMATO.png","Goiás"
"411",78077,1,277,"lat","7",0,6,0,0,0,2.75,"madson","Madson","Madson","Madson Ferreira dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/e89e5811b9812fca6a75789451815b9e_FORMATO.png","Santos"
"412",71571,1,356,"gol","5",0,7,0,0,0,3.19,"fernando-miguel","Fernando Miguel","F. Miguel","Fernando Miguel Kaufmann","https://s.glbimg.com/es/sde/f/2022/02/23/66ea94ea2768ebd6a6cb8f102326d669_FORMATO.png","Fortaleza"
"413",109461,1,282,"mei","6",0,4,0,0,0,1.85,"calebe","Calebe","Calebe","Calebe Gonçalves Ferreira da Silva","https://s.glbimg.com/es/sde/f/2021/05/02/613a829b5ab9c72bb99f5b578f017a8e_FORMATO.png","Atlético-MG"
"414",104401,1,282,"zag","6",0,4,0,0,0,1.85,"vitor-mendes","Vitor Mendes","V. Mendes","Vitor Mendes Alves","https://s.glbimg.com/es/sde/f/2022/02/27/381de94021259444584d7645502f33ae_FORMATO.png","Atlético-MG"
"415",84382,1,290,"lat","2",0,5,0,0,0,2.3,"danilo-barcelos","Danilo Barcelos","D. Barcelos","Danilo Carvalho Barcelos","https://s.glbimg.com/es/sde/f/2022/04/05/07d7f2dc608c0833bf6c29c75cb93a43_FORMATO.png","Goiás"
"416",108712,1,285,"ata","6",0,2,0,0,0,0.96,"gustavo-maia","Gustavo Maia","G. Maia","Gustavo Maia da Silva","https://s.glbimg.com/es/sde/f/2022/04/02/339994547fbada1232b54167a62f60c3_FORMATO.png","Internacional"
"417",85626,1,276,"zag","7",0,6,0,0,0,2.75,"leo","Léo","Léo","Leonardo Pinheiro da Conceição","https://s.glbimg.com/es/sde/f/2022/03/01/7be60e39236cf34421178ed1ea9b2145_FORMATO.png","São Paulo"
"418",91521,1,276,"ata","7",0,6,0,0,0,2.75,"eder","Eder","Eder","Eder Citadin Martins","https://s.glbimg.com/es/sde/f/2022/03/01/c24a898d664db265bfa4ba037836c0ab_FORMATO.png","São Paulo"
"419",107745,1,285,"ata","7",0,4,0,0,0,1.85,"caio-vidal","Caio Vidal","C. Vidal","Caio Vidal Rocha","https://s.glbimg.com/es/sde/f/2022/04/02/2de9576136ea8acae47822e900c3cc5a_FORMATO.png","Internacional"
"420",101601,1,290,"mei","2",0,4,0,0,0,1.85,"caio","Caio","Caio","Caio Vinicius da Conceição","https://s.glbimg.com/es/sde/f/2022/03/10/a34434b7c2c45f0720de34fdeaf8fca5_FORMATO.png","Goiás"
"421",91968,1,286,"mei","6",0,4,0,0,0,1.85,"bassani","Bassani","Bassani","Rodrigo Bassani da Cruz","https://s.glbimg.com/es/sde/f/2022/03/03/b1eb73f1949ff665ab7120fd00d76d28_FORMATO.png","Juventude"
"422",103575,1,290,"zag","6",0,5,0,0,0,2.3,"caetano","Caetano","Caetano","João Victor Andrade Caetano","https://s.glbimg.com/es/sde/f/2022/03/10/0b26178145c836bb7862ed5729e22c14_FORMATO.png","Goiás"
"423",68770,1,277,"mei","6",0,5,0,0,0,2.3,"camacho","Camacho","Camacho","Guilherme de Aguiar Camacho","https://s.glbimg.com/es/sde/f/2022/03/03/44a5a0d1669b56e3bc607727595c4751_FORMATO.png","Santos"
"424",104096,1,286,"gol","6",0,2,0,0,0,0.96,"william","William","William","William Arthur Assmann","https://s.glbimg.com/es/sde/f/2022/03/03/4965839110fe5fdcff916a2516fb313e_FORMATO.png","Juventude"
"425",79035,1,277,"zag","6",0,4,0,0,0,1.85,"luiz-felipe","Luiz Felipe","L. Felipe","Luiz Felipe do Nascimento dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/d93506f46370622558870dd37ada6bb5_FORMATO.png","Santos"
"426",107741,1,285,"lat","6",0,3,0,0,0,1.41,"mazetti","Mazetti","Mazetti","Lucas Henrique Mazetti","https://s.glbimg.com/es/sde/f/2022/04/02/66e2cc2d91eb5e3405681b6b815e35e8_FORMATO.png","Internacional"
"427",94787,1,356,"lat","7",0,3,0,0,0,1.41,"landazuri","Landázuri","Landázuri","Anthony Rigoberto Landázuri Estacio","https://s.glbimg.com/es/sde/f/2022/02/25/99227769c8cf1b0aba013765d0f00f85_FORMATO.png","Fortaleza"
"428",81677,1,277,"mei","6",0,6,0,0,0,2.75,"carlos-sanchez","Carlos Sánchez","C. Sánchez","Carlos Andrés Sánchez Arcosa","https://s.glbimg.com/es/sde/f/2022/03/03/63b472302f16e36f871bc271d9d355d1_FORMATO.png","Santos"
"429",90012,1,277,"zag","6",0,5,0,0,0,2.3,"velazquez","Velázquez","Velázquez","Emiliano Daniel Velázquez Maldonado","https://s.glbimg.com/es/sde/f/2022/03/03/8b5a4e18b5c35f49a52903d7b8193346_FORMATO.png","Santos"
