"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","A","DS","FC","FD","FF","FS","FT","G","I","PI","PP","CA","DE","GS","PC","SG","GC","CV","PS","DP"
"260",73465,10,266,"zag","6",1.2,5.16,0.35,1.48,7,NA,"luccas-claro","Luccas Claro","L. Claro","Luccas Claro dos Santos","https://s.glbimg.com/es/sde/f/2022/04/20/cc881a3f67d02298fccc58df9491957c_FORMATO.png","Fluminense",NA,4,5,NA,2,5,NA,NA,NA,30,NA,1,NA,NA,NA,2,1,NA,NA,NA
"261",102292,10,1371,"ata","6",0,5.82,0,3.67,6,NA,"marquinhos","Marquinhos","Marquinhos","Marcos Vinícius Sousa Natividade","https://s.glbimg.com/es/sde/f/2022/02/23/d01325a4162f7cf8ab6ded0b51a5c48c_FORMATO.png","Cuiabá",1,12,3,NA,1,10,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",62129,10,266,"mei","2",-0.8,3.04,-0.31,1.11,7,NA,"wellington","Wellington","Wellington","Wellington Aparecido Martins","https://s.glbimg.com/es/sde/f/2022/04/20/f9f602ab78e260f4c89819ce72f7a39d_FORMATO.png","Fluminense",1,6,6,NA,NA,4,NA,NA,NA,36,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"263",104519,10,1371,"mei","6",0,3.24,0,2.05,2,NA,"camilo","Camilo","Camilo","Camilo Reijers de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/23/960b7b2641de9da54e54550f285f7f85_FORMATO.png","Cuiabá",NA,4,2,NA,NA,1,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",113010,10,1371,"mei","6",0,2,0,0,0,NA,"osorio","Osorio","Osorio","Kelvin David Osorio Antury","https://s.glbimg.com/es/sde/f/2022/02/23/e978cacf512124a39a2efe2b6b5d8164_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",89668,10,266,"lat","7",8.5,10.67,1.34,5.9,4,NA,"cris-silva","Cris Silva","C. Silva","Cristiano da Silva Leite ","https://s.glbimg.com/es/sde/f/2022/02/24/8fb43cd4c4ebb6cd5ac890a7feafc838_FORMATO.png","Fluminense",1,9,3,1,NA,2,NA,NA,NA,35,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"266",87747,10,266,"mei","6",0.9,5.72,-0.19,1.5,9,NA,"yago-felipe","Yago Felipe","Y. Felipe","Yago Felipe da Costa Rocha","https://s.glbimg.com/es/sde/f/2022/04/20/ab8a626607a5cce566a4090db8ae4c19_FORMATO.png","Fluminense",NA,10,8,2,3,13,NA,NA,1,53,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"267",38509,10,262,"gol","6",0,9,0,0,0,NA,"diego-alves","Diego Alves","D. Alves","Diego Alves Carreira","https://s.glbimg.com/es/sde/f/2022/03/03/ebf5983aad74aded51b2bdca5bed278f_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",78445,10,285,"lat","7",1.7,7.13,-0.88,4.75,8,NA,"rene","Renê","Renê","Renê Rodrigues Martins","https://s.glbimg.com/es/sde/f/2022/04/12/89131124e240b53f50f1fe351ceb880d_FORMATO.png","Internacional",NA,24,7,NA,NA,9,NA,NA,NA,72,NA,NA,NA,NA,1,3,NA,NA,NA,NA
"269",105301,10,280,"ata","6",0,3.29,0,0.77,4,NA,"jan-hurtado","Jan Hurtado","J. Hurtado","Jan Carlos Hurtado Anchico","https://s.glbimg.com/es/sde/f/2022/05/05/1bdc33333f950ae556b0e097e5493b5c_FORMATO.png","Bragantino",NA,3,11,2,NA,2,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",69041,10,266,"gol","6",0,4,0,0,0,NA,"muriel","Muriel","Muriel","Muriel Gustavo Becker","https://s.glbimg.com/es/sde/f/2022/04/20/df58bf5b977794fb0f9e7d4982f1faf7_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",60859,10,354,"ata","6",0,6,0,0,0,NA,"jael","Jael","Jael","Jael Ferreira Vieira","https://s.glbimg.com/es/sde/f/2022/02/22/7d9b7c475629a1800313155c896a0e49_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",105612,10,280,"mei","6",0,7.14,0,3.52,4,NA,"miguel","Miguel","Miguel","Miguel Silveira dos Santos","https://s.glbimg.com/es/sde/f/2022/05/05/3853dd9ef852c207b562c78641692c50_FORMATO.png","Bragantino",NA,3,1,NA,NA,4,1,1,NA,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"273",115830,10,1371,"zag","6",0,3,0,0,0,NA,"juan-ojeda","Juan Ojeda","J. Ojeda","Juan Miguel Ojeda Gauto","https://s.glbimg.com/es/sde/f/2022/02/23/329e0ce48997a983d07303483e540281_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",93834,10,285,"gol","6",0,1.12,0,-1,0,NA,"keiller","Keiller","Keiller","Keiller da Silva Nunes","https://s.glbimg.com/es/sde/f/2022/02/22/d956425748ab5bc7726c1e8337593d78_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"275",73318,10,263,"lat","7",-0.6,5.96,-1.08,3.31,10,NA,"daniel-borges","Daniel Borges","D. Borges","Daniel Fortunato Borges","https://s.glbimg.com/es/sde/f/2022/02/21/ce4af8aee58d0eef52f479ced5508ab5_FORMATO.png","Botafogo",2,14,4,2,1,9,NA,1,1,121,NA,1,NA,NA,NA,1,NA,NA,NA,NA
"276",80193,10,286,"ata","6",0,2.32,0,0.45,2,NA,"edinho","Edinho","Edinho","Francisco Edson Moreira da Silva","https://s.glbimg.com/es/sde/f/2022/04/04/7be5a82aee84c2e49f3f8260766fd19d_FORMATO.png","Juventude",NA,NA,NA,NA,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",80583,10,356,"mei","7",3.2,2.91,0.82,0.44,7,NA,"lucas-lima","Lucas Lima","L. Lima","Lucas Rafael Araújo Lima","https://s.glbimg.com/es/sde/f/2022/05/12/84bb3dd96bdb6d9a87233dfc22d19bef_FORMATO.png","Fortaleza",NA,5,9,2,1,11,NA,NA,1,68,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"278",87009,10,266,"mei","6",0,5.35,0,2.37,4,NA,"nathan","Nathan","Nathan","Nathan Allan de Souza","https://s.glbimg.com/es/sde/f/2022/04/20/2662f106e29e9ae55a0ef2dd5992e969_FORMATO.png","Fluminense",1,1,3,1,4,3,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",106108,10,280,"ata","6",0,1.24,0,-0.2,2,NA,"welliton","Welliton","Welliton","Welliton Silva de Azevedo Matheus","https://s.glbimg.com/es/sde/f/2022/03/09/309a2641f2910674fae13000486c5d5d_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",96678,10,285,"lat","7",1.6,8.11,-0.83,3.58,10,NA,"bustos","Bustos","Bustos","Fabricio Tomás Bustos Sein","https://s.glbimg.com/es/sde/f/2022/04/02/931e44ec05fa6257ecdf5e8973318115_FORMATO.png","Internacional",1,19,5,1,1,4,NA,NA,1,94,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
"281",100761,10,285,"mei","6",0,4.04,0,0.95,2,NA,"liziero","Liziero","Liziero","Igor Matheus Liziero Pereira ","https://s.glbimg.com/es/sde/f/2022/04/02/68d5b0b8c93444cf3f88161d109fe461_FORMATO.png","Internacional",NA,3,4,NA,NA,2,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",103684,10,285,"zag","6",0,4.03,0,3.1,1,NA,"kaique-rocha","Kaíque Rocha","K. Rocha","Kaíque Rocha Lima","https://s.glbimg.com/es/sde/f/2022/04/02/c6484aba6ef03823515d831dbbed3145_FORMATO.png","Internacional",NA,3,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",51772,10,262,"mei","7",0.3,7.82,-2.02,4.49,9,NA,"everton-ribeiro","Everton Ribeiro","E. Ribeiro","Everton Augusto de Barros Ribeiro","https://s.glbimg.com/es/sde/f/2022/04/25/e994fa1ddcbf61530f2598311908c471_FORMATO.png","Flamengo",NA,16,10,4,3,25,1,1,1,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",94444,10,293,"ata","6",0,3.66,0,0,1,NA,"matheus-babi","Matheus Babi","M. Babi","Matheus Barcelos da Silva","https://s.glbimg.com/es/sde/f/2021/04/13/e9ee464f547f7e719b4c1eab498a8478_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",87838,10,266,"lat","6",0,3.91,0,1.07,3,NA,"pineida","Pineida","Pineida","Mario Alberto Pineida Martínez","https://s.glbimg.com/es/sde/f/2022/02/24/276aa6ed48cc157820cbf56e845f043f_FORMATO.png","Fluminense",NA,NA,6,NA,1,3,NA,NA,NA,23,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"286",84338,10,356,"gol","6",0,2.88,0,1.4,5,NA,"max-walef","Max Walef","M. Walef","Max Walef Araújo da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/0784484c9e35ebc5b014f365b5cbb5cc_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,6,NA,NA,NA,NA,NA,NA
"287",103700,10,285,"zag","6",9,4.96,1.86,3.02,6,NA,"bruno-mendez","Bruno Méndez","B. Méndez","Bruno Méndez Cittadini","https://s.glbimg.com/es/sde/f/2022/04/02/73cb329583e38958858211f3a7eb8ecd_FORMATO.png","Internacional",NA,5,3,1,1,1,NA,1,NA,15,NA,1,NA,NA,NA,1,NA,NA,NA,NA
"288",80547,10,356,"ata","6",0,4,0,0,0,NA,"henriquez","Henríquez","Henríquez","Ángelo José Henríquez Iturra","https://s.glbimg.com/es/sde/f/2022/05/12/081e9cd5106349677ff5dfc92fc0dad7_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",38909,10,262,"mei","6",0,4.02,0,2,2,NA,"diego","Diego","Diego","Diego Ribas da Cunha","https://s.glbimg.com/es/sde/f/2022/04/25/a4a5d6ac853b270c7af13df3bcc44ee5_FORMATO.png","Flamengo",NA,2,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",91706,10,266,"lat","6",0,3.53,0,1.93,3,NA,"marlon","Marlon","Marlon","Marlon Rodrigues Xavier","https://s.glbimg.com/es/sde/f/2022/02/24/56ce5e779fc69c1a78f5c80ff21546ba_FORMATO.png","Fluminense",NA,5,6,NA,NA,1,NA,NA,NA,39,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"291",68942,10,294,"zag","7",6.2,6.49,0.89,2.56,9,NA,"luciano-castan","Luciano Castán","L. Castán","Luciano Castán da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/26b6a7aa27f2be0fabc25b57132d892c_FORMATO.png","Coritiba",NA,16,9,NA,1,7,NA,NA,NA,38,NA,1,NA,NA,NA,2,NA,1,NA,NA
"292",38138,10,264,"ata","6",0,5.43,0,2.95,4,NA,"jo","Jô","Jô","João Alves de Assis Silva","https://s.glbimg.com/es/sde/f/2022/04/27/bc018428c31ef7fa4ad6f779a0c51d9c_FORMATO.png","Corinthians",NA,2,4,2,NA,5,NA,1,1,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"293",70171,10,263,"lat","6",0,6,0,0,0,NA,"rafael","Rafael","Rafael","Rafael Pereira da Silva","https://s.glbimg.com/es/sde/f/2022/02/21/505b1bf76a770e85404c4bca2e727eee_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",110715,10,280,"lat","6",0,3.66,0,2.38,5,NA,"andres-hurtado","Andrés Hurtado","A. Hurtado","José Andrés Hurtado Cheme","https://s.glbimg.com/es/sde/f/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png","Bragantino",1,6,5,NA,NA,2,NA,NA,1,27,NA,1,NA,NA,1,1,NA,NA,NA,NA
"295",82628,10,356,"lat","5",0,3.9,0,2.37,4,NA,"tinga","Tinga","Tinga","Guilherme de Jesus da Silva","https://s.glbimg.com/es/sde/f/2022/02/25/5625a3af4c995f2795c36c880eaf1e9d_FORMATO.png","Fortaleza",NA,10,4,1,NA,5,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",106299,10,280,"zag","6",0,2.95,0,1.33,4,NA,"realpe","Realpe","Realpe","Leonardo Javier Realpe Montaño","https://s.glbimg.com/es/sde/f/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png","Bragantino",NA,8,4,NA,1,1,NA,NA,NA,24,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"297",105200,10,280,"ata","6",0,2,0,0,0,NA,"gonzalo","Gonzalo","Gonzalo","Gonzalo Schnorr Fornari","https://s.glbimg.com/es/sde/f/2021/10/08/df7aef94332d05cd281a5628fd21eebc_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",98022,10,293,"mei","6",-0.3,4.04,-0.44,1,6,NA,"erick","Erick","Erick","Erick Luis Conrado de Carvalho","https://s.glbimg.com/es/sde/f/2021/05/02/f7ba547da42ad1121a2eba90fd53c8d1_FORMATO.png","Athlético-PR",NA,5,5,NA,1,4,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",86759,10,264,"mei","6",0,6,0,0,0,NA,"luan","Luan","Luan","Luan Guilherme de Jesus Vieira","https://s.glbimg.com/es/sde/f/2022/04/27/8fa8c0762fab2d871b554ca9eb802b65_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",111333,10,280,"ata","6",0,4.69,0,1.52,7,NA,"sorriso","Sorriso","Sorriso","Marcos Vinicios Moura","https://s.glbimg.com/es/sde/f/2022/05/05/7924434ef39a0546d8ad7fa23ca14168_FORMATO.png","Bragantino",NA,2,5,2,2,4,NA,1,NA,33,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"301",88136,10,264,"gol","6",0,6,0,0,0,NA,"ivan","Ivan","Ivan","Ivan Quaresma da Silva","https://s.glbimg.com/es/sde/f/2022/02/22/34cb1f18e1366fa0c31a3d946941e5c5_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",73800,10,262,"zag","7",3.5,6.65,0.21,2.72,5,NA,"rodrigo-caio","Rodrigo Caio","R. Caio","Rodrigo Caio Coquette Russo","https://s.glbimg.com/es/sde/f/2022/04/25/bdac1c0e302bfdde7669d77948814e95_FORMATO.png","Flamengo",NA,7,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"303",107110,10,280,"zag","7",8.2,8.86,0.92,5.7,5,NA,"natan","Natan","Natan","Natan Bernardo de Souza","https://s.glbimg.com/es/sde/f/2022/05/05/ebc6c140c001d68b3b50f27e354d27e2_FORMATO.png","Bragantino",NA,6,4,2,NA,3,1,1,NA,14,NA,1,NA,NA,NA,2,NA,NA,NA,NA
"304",79066,10,294,"gol","7",3.2,7.68,-0.8,3.78,10,NA,"alex-muralha","Alex Muralha","A. Muralha","Alex Roberto Santana Rafael ","https://s.glbimg.com/es/sde/f/2022/02/23/3f0e981ffc927c2f022666463cdf45ed_FORMATO.png","Coritiba",NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,1,33,12,NA,3,NA,NA,NA,NA
"305",97339,10,285,"ata","6",0,2.75,0,0.56,5,NA,"wesley-moraes","Wesley Moraes","W. Moraes","Wesley Moraes Ferreira da Silva","https://s.glbimg.com/es/sde/f/2022/04/02/e22fc4b6b55040f6a411b8f8864fa534_FORMATO.png","Internacional",NA,NA,3,2,2,4,NA,NA,2,11,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"306",84523,10,356,"ata","6",0,2.6,0,1.4,4,NA,"romarinho","Romarinho","Romarinho","José Romário Silva de Souza","https://s.glbimg.com/es/sde/f/2022/05/12/ccaf4552cbd0363c0a3fceefa2bf00bf_FORMATO.png","Fortaleza",NA,2,4,1,2,7,NA,NA,1,8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"307",84817,10,356,"ata","6",1.4,5.43,-1.24,2.54,8,NA,"robson","Robson","Robson","Robson dos Santos Fernandes","https://s.glbimg.com/es/sde/f/2022/02/25/6d625807fa7a6d37492ec7d37c654dc8_FORMATO.png","Fortaleza",NA,4,12,1,5,11,1,1,4,12,NA,2,NA,NA,NA,NA,NA,NA,1,NA
"308",52827,10,262,"zag","3",0,4.45,0,0.77,6,NA,"david-luiz","David Luiz","D. Luiz","David Luiz Moreira Marinho","https://s.glbimg.com/es/sde/f/2022/04/25/b04aadac11e76e4bd69df5b191e13d3c_FORMATO.png","Flamengo",NA,8,10,2,1,1,NA,NA,1,26,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"309",107744,10,280,"mei","2",2.5,8.45,-0.16,4.14,5,NA,"praxedes","Praxedes","Praxedes","Bruno Conceição Praxedes","https://s.glbimg.com/es/sde/f/2022/05/05/f8aea5d525d74bdbe77382da13d85ed2_FORMATO.png","Bragantino",2,9,8,NA,1,10,NA,NA,1,24,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"310",110909,10,280,"lat","6",0,2,0,2.3,2,NA,"guilherme","Guilherme","Guilherme","Guilherme Lopes de Almeida","https://s.glbimg.com/es/sde/f/2022/05/05/c4a6b00325dcd78ae592203ed116a738_FORMATO.png","Bragantino",NA,3,2,NA,1,3,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",78248,10,262,"zag","6",0,4.38,-1.62,0,1,NA,"gustavo-henrique","Gustavo Henrique","G. Henrique","Gustavo Henrique Vernes","https://s.glbimg.com/es/sde/f/2022/04/25/2083e04ca82b626154c40bfdfe287d1d_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",69345,10,262,"lat","6",0,4.33,0,1.04,5,NA,"isla","Isla","Isla","Mauricio Aníbal Isla Isla","https://s.glbimg.com/es/sde/f/2022/04/25/e2c0e2f10ef5fd6a8eb0c8cc0cd509d7_FORMATO.png","Flamengo",NA,1,2,NA,NA,NA,NA,1,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"313",108683,10,280,"mei","6",0,4,0,0,0,NA,"emiliano-martinez","Emiliano Martínez","E. Martínez","Emiliano Martínez Toranza","https://s.glbimg.com/es/sde/f/2022/05/05/62bad876ad70013104c71097262f0fc3_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",73347,10,290,"mei","3",0,7.1,0,4.4,8,NA,"elvis","Elvis","Elvis","Elvis Vieira Araújo","https://s.glbimg.com/es/sde/f/2022/03/10/921e45ca3c1a59af28403b7d2cb8cc5e_FORMATO.png","Goiás",1,5,11,1,NA,11,NA,4,NA,82,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"315",73992,10,262,"lat","6",0,3.4,0,1.05,2,NA,"rodinei","Rodinei","Rodinei","Rodinei Marcelo de Almeida","https://s.glbimg.com/es/sde/f/2022/04/25/bced6ea22dafe56d6176080482dfe8d8_FORMATO.png","Flamengo",NA,4,NA,1,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"316",78435,10,262,"ata","6",1.8,5.35,-0.22,1.47,3,NA,"vitinho","Vitinho","Vitinho","Victor Vinícius Coelho dos Santos","https://s.glbimg.com/es/sde/f/2022/04/25/5998e5e1d43764fd385233be9e4edef5_FORMATO.png","Flamengo",NA,3,4,2,1,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",98909,10,293,"ata","7",3.2,7.36,0.15,3.29,9,NA,"cuello","Cuello","Cuello","Tomás Esteban Cuello","https://s.glbimg.com/es/sde/f/2022/02/24/6bec1ac11713040382a43683f3ec06ba_FORMATO.png","Athlético-PR",1,15,8,3,9,12,NA,NA,3,55,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"318",88881,10,294,"tec","7",4.23,11.34,-0.03,5.22,10,NA,"gustavo-morinigo","Gustavo Morínigo","G. Morínigo","Gustavo Eliseo Morínigo Vázquez","https://s.glbimg.com/es/sde/f/2022/03/08/d3d42aad8924e3d8891e90f7e4d79f41_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",109426,10,280,"lat","6",0,3.08,0,1,1,NA,"weverson","Weverson","Weverson","Weverson Moreira da Costa","https://s.glbimg.com/es/sde/f/2022/05/05/73de6346549a47db6b8bf37e5f4f06fa_FORMATO.png","Bragantino",NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",103295,10,280,"mei","2",0.7,4.1,-0.42,1.1,7,NA,"eric-ramires","Eric Ramires","E. Ramires","Eric dos Santos Rodrigues","https://s.glbimg.com/es/sde/f/2022/05/05/68b240d886c54c37133d42e6dd5f8e41_FORMATO.png","Bragantino",NA,9,8,NA,3,4,NA,NA,NA,11,NA,1,NA,NA,NA,NA,NA,1,NA,NA
"321",77570,10,290,"mei","7",-0.9,0.87,-0.32,-0.32,5,NA,"auremir","Auremir","Auremir","Auremir Evangelista dos Santos","https://s.glbimg.com/es/sde/f/2022/03/10/fa84d067860cd66ce61c09be22c58e48_FORMATO.png","Goiás",NA,NA,3,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",109639,10,280,"ata","5",0,4,0,0,0,NA,"gabriel-novaes","Gabriel Novaes","G. Novaes","Gabriel Novaes Fernandes","https://s.glbimg.com/es/sde/f/2022/05/05/f9a266e73e23a467f58f96fac79380bc_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",104649,10,285,"lat","6",0,5,0,0,0,NA,"heitor","Heitor","Heitor","Heitor Rodrigues da Fonseca","https://s.glbimg.com/es/sde/f/2021/05/02/5d9c07e5253c5c548f86e0caad3171fd_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",113558,10,280,"ata","6",0,3,0,0,0,NA,"bruninho","Bruninho","Bruninho","Bruno Gonçalves de Jesus","https://s.glbimg.com/es/sde/f/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",114888,10,280,"mei","6",0,2,0,0,0,NA,"luciano","Luciano","Luciano","Luciano Silva Santos","https://s.glbimg.com/es/sde/f/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",108385,10,280,"zag","6",0,3,0,0,0,NA,"haydar","Haydar","Haydar","César Rafael Haydar Villarreal","https://s.glbimg.com/es/sde/f/2022/02/21/3c1166a861ba7aaf082b37d28e538e82_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",70925,10,354,"mei","6",0,3.48,0,2.65,2,NA,"wescley","Wescley","Wescley","Wescley Gomes dos Santos","https://s.glbimg.com/es/sde/f/2022/02/22/661d0c727249c5c00f69dead20c6d16e_FORMATO.png","Ceará",NA,4,1,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",82730,10,290,"gol","6",0,4,0,0,0,NA,"marcelo-rangel","Marcelo Rangel","M. Rangel","Marcelo Rangel da Rosa","https://s.glbimg.com/es/sde/f/2022/03/10/abd077c51bd538d3a6f8863cb5aaf035_FORMATO.jpeg","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",79631,10,266,"ata","7",17,14.39,3.18,6.35,10,NA,"cano","Cano","Cano","Germán Ezequiel Cano","https://s.glbimg.com/es/sde/f/2022/04/20/5bb8f223990a3b79975f90d376fb341a_FORMATO.png","Fluminense",NA,NA,6,10,11,3,NA,6,7,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",93787,10,294,"mei","5",0,17.2,0,9.77,6,NA,"andrey","Andrey","Andrey","Andrey Ramos do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/23/6343710eb5f742ccc9f90d015c3c6a8b_FORMATO.png","Coritiba",NA,19,11,5,8,11,NA,3,NA,28,NA,1,NA,NA,NA,NA,NA,NA,1,NA
"331",105647,10,285,"mei","2",0.6,4.39,-0.7,2.05,8,NA,"mauricio","Maurício","Maurício","Maurício Magalhães Prado","https://s.glbimg.com/es/sde/f/2021/05/02/9b1360971d21b29ea6d3fcc3806ad12e_FORMATO.png","Internacional",1,6,3,1,3,6,1,NA,NA,35,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"332",72359,10,354,"zag","6",0,2.33,0,0.95,4,NA,"luiz-otavio","Luiz Otávio","L. Otávio","Luiz Otávio Anacleto Leandro","https://s.glbimg.com/es/sde/f/2022/02/22/18d80f2c9d7f3c212842019dab63bd77_FORMATO.png","Ceará",NA,1,2,NA,NA,2,NA,NA,NA,8,NA,1,NA,NA,1,1,NA,NA,NA,NA
"333",91151,10,327,"ata","2",1.3,8.17,-1.19,5.38,5,NA,"everaldo","Everaldo ","Everaldo ","Everaldo Silva do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/25/561f3ca4238e82e1b2e1479a1a66c551_FORMATO.png","América-MG",2,6,4,2,5,16,NA,NA,2,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",98306,10,294,"mei","2",2.5,3.76,0.25,2.3,7,NA,"val","Val","Val","Valdemir de Oliveira Soares","https://s.glbimg.com/es/sde/f/2022/02/23/55b00d4d936fd275a647c473479fa8d6_FORMATO.png","Coritiba",1,8,5,2,4,5,NA,NA,NA,31,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
