,atletas.preco_num,atletas.foto,atletas.posicao_id,atletas.media_num,atletas.apelido_abreviado,atletas.apelido,atletas.pontos_num,atletas.status_id,atletas.clube_id,atletas.variacao_num,atletas.clube.id.full.name,atletas.jogos_num,atletas.rodada_id,atletas.nome,atletas.slug,atletas.minimo_para_valorizar,atletas.atleta_id,CA,DS,FC,FD,FF,FS,PI,SG,A,G,DE,DP,GS,GC,PC,FT,I,CV,PP,PS
472,5.58,https://s.glbimg.com/es/sde/f/2022/08/13/68f9c27625c8107e59119604bba5e322_FORMATO.png,4,4.37,E. Martínez,Emmanuel Martínez,3.3,6,327,0.33,América-MG,3,25,Leandro Emmanuel Martínez,emmanuel-martinez,,103388,,5.0,2.0,3.0,3.0,6.0,13.0,,,,,,,,,,,,,
473,5.75,https://s.glbimg.com/es/sde/f/2022/03/10/0b26178145c836bb7862ed5729e22c14_FORMATO.png,3,3.2,Caetano,Caetano,2.1,7,290,-1.23,Goiás,21,25,João Victor Andrade Caetano,caetano,,103575,1.0,30.0,17.0,2.0,1.0,6.0,90.0,6.0,,1.0,,,,,1.0,1.0,,,,
474,3.61,https://s.glbimg.com/es/sde/f/2022/04/02/c6484aba6ef03823515d831dbbed3145_FORMATO.png,3,3.33,K. Rocha,Kaíque Rocha,0.0,6,285,0.0,Internacional,6,25,Kaíque Rocha Lima,kaique-rocha,,103684,2.0,8.0,3.0,1.0,,3.0,24.0,2.0,,,,,,,,1.0,,,,
475,3.74,https://s.glbimg.com/es/sde/f/2022/05/05/9d601cb29909661ed2abc4800aab14b7_FORMATO.png,4,1.0,J. Silva,Jadsom Silva,1.6,6,280,0.12,Bragantino,16,25,Jadsom Meemyas de Oliveira da Silva,jadsom-silva,,103695,5.0,14.0,12.0,,5.0,4.0,34.0,,1.0,,,,,,,,,,,
476,5.16,https://s.glbimg.com/es/sde/f/2022/06/24/c1cadb36bdc2e9c961a181dac5a10494_FORMATO.png,3,3.62,B. Méndez,Bruno Méndez,3.6,2,264,-0.26,Corinthians,15,25,Bruno Méndez Cittadini,bruno-mendez,,103700,1.0,26.0,6.0,1.0,1.0,4.0,61.0,4.0,,1.0,,,,,,,1.0,,,
477,1.0,https://s.glbimg.com/es/sde/f/2022/07/15/9b9b740b77ea9d769449355001908e78_FORMATO.png,4,0.0,Neto,Neto,0.0,6,282,0.0,Atlético-MG,0,25,Antônio Fialho de Carvalho Neto,neto,,103706,,,,,,,,,,,,,,,,,,,,
478,2.2,https://s.glbimg.com/es/sde/f/2021/04/30/89c3f9a0c359529df91f2489bdd05f2c_FORMATO.png,5,0.0,G. Silva,Gabriel Silva,0.0,6,275,0.0,Palmeiras,1,25,Gabriel Silva Vieira,gabriel-silva,,103766,,,,,,,,,,,,,,,,,,,,
479,5.63,https://s.glbimg.com/es/sde/f/2022/02/21/70a1d9b700a17145850b034cd6c9a885_FORMATO.png,4,2.92,G. Menino,Gabriel Menino,-0.4,6,275,-0.01,Palmeiras,16,25,Gabriel Vinícius Menino,gabriel-menino,,103767,2.0,21.0,11.0,4.0,9.0,13.0,46.0,,,2.0,,,,,,,,1.0,,
480,1.72,https://s.glbimg.com/es/sde/f/2021/01/08/3ec8503326f8e51a9fe7bafc9265f01d_FORMATO.jpeg,4,1.2,P. Bicalho,Pedro Bicalho,0.0,6,275,0.0,Palmeiras,1,25,Pedro Henrique Rodrigues Bicalho,pedro-bicalho,,103777,,1.0,,,,,,,,,,,,,,,,,,
481,2.74,https://s.glbimg.com/es/sde/f/2022/03/03/2c935920c010d4b1c62eafcc3fa72249_FORMATO.png,4,1.78,B. Oliveira,Bruno Oliveira,0.0,6,277,0.0,Santos,11,25,Bruno Felipe Oliveira,bruno-oliveira,,103996,2.0,6.0,6.0,4.0,2.0,12.0,41.0,,1.0,,,,,,,1.0,,,,
482,2.0,https://s.glbimg.com/es/sde/f/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png,1,0.0,Maycon,Maycon,0.0,6,280,0.0,Bragantino,0,25,Maycon Cleiton de Paula Azevedo,maycon,,104017,,,,,,,,,,,,,,,,,,,,
483,2.0,https://s.glbimg.com/es/sde/f/2022/03/01/42769c38f612d4af2143de3132ce1cec_FORMATO.png,3,0.0,Walce,Walce,0.0,6,276,0.0,São Paulo,0,25,Walce da Silva Costa Filho,walce,,104074,,,,,,,,,,,,,,,,,,,,
484,1.0,https://s.glbimg.com/es/sde/f/2022/02/22/644fa239329c76f58f7001e88850b21c_FORMATO.png,1,0.0,André,André,0.0,6,354,0.0,Ceará,0,25,André Luiz Ribeiro da Silva,andre,,104080,,,,,,,,,,,,,,,,,,,,
485,1.46,https://s.glbimg.com/es/sde/f/2022/04/27/82ae7add27deaaa2cafbf14ee4e02248_FORMATO.png,1,4.0,C. Miguel,Carlos Miguel,0.0,6,264,0.0,Corinthians,1,25,Carlos Miguel dos Santos Pereira,carlos-miguel,,104084,,,,,,,,,,,5.0,,1.0,,,,,,,
486,3.0,https://s.glbimg.com/es/sde/f/2020/02/28/1ec6450611506323ed42668a0277b699_FORMATO.png,3,0.0,Roberto,Roberto,0.0,6,285,0.0,Internacional,0,25,Roberto Pinheiro da Rosa,roberto,,104086,,,,,,,,,,,,,,,,,,,,
487,1.0,https://s.glbimg.com/es/sde/f/2021/06/04/e9cf2ae071e26c5218c971210de0a112_FORMATO.png,2,0.0,V. Hugo,Vitor Hugo,0.0,6,327,0.0,América-MG,0,25,Vitor Hugo de Andrade Oliveira,vitor-hugo,,104095,,,,,,,,,,,,,,,,,,,,
488,2.0,https://s.glbimg.com/es/sde/f/2022/03/03/4965839110fe5fdcff916a2516fb313e_FORMATO.png,1,0.0,William,William,0.0,6,286,0.0,Juventude,0,25,William Arthur Assmann,william,,104096,,,,,,,,,,,,,,,,,,,,
489,3.6,https://s.glbimg.com/es/sde/f/2022/02/22/89740a418c814d6271ac39fa501351e3_FORMATO.png,5,2.66,Cléber,Cléber,0.0,6,354,0.0,Ceará,14,25,Cléber Bomfim de Jesus,cleber,,104125,2.0,17.0,20.0,5.0,6.0,5.0,40.0,,,2.0,,,,,,,5.0,,,
490,2.0,https://s.glbimg.com/es/sde/f/2022/04/27/9feb1a957a8cefce9300a34e82a63694_FORMATO.png,4,0.0,Ruan,Ruan,0.0,6,264,0.0,Corinthians,0,25,Ruan de Oliveira Ferreira,ruan,,104153,,,,,,,,,,,,,,,,,,,,
491,3.0,https://s.glbimg.com/es/sde/f/2022/04/04/6e82072df764d9f568ce9bf893493f50_FORMATO.png,2,0.0,D. Silva,Douglas Silva,0.0,6,290,0.0,Goiás,0,25,Douglas da Silva Santos,douglas-silva,,104219,,,,,,,,,,,,,,,,,,,,
492,6.48,https://s.glbimg.com/es/sde/f/2022/02/23/9aab91f181711232b92dd27558ae246d_FORMATO.png,2,3.28,J. Lucas,João Lucas,0.2,7,1371,-1.37,Cuiabá,21,25,João Lucas de Almeida Carvalho,joao-lucas,,104257,6.0,55.0,31.0,3.0,5.0,22.0,255.0,6.0,,,,,,,2.0,,1.0,1.0,,
493,9.74,https://s.glbimg.com/es/sde/f/2022/04/20/af7df060c7d357b2bbd0f6602c974e33_FORMATO.png,2,4.22,Calegari,Calegari,0.0,6,266,0.0,Fluminense,4,25,Lucas Felipe Calegari,calegari,,104276,1.0,8.0,2.0,,,4.0,31.0,2.0,,,,,,,,,,,,
494,1.0,https://s.glbimg.com/es/sde/f/2022/02/21/5463b4c0702bbf5996492a5857a5c61f_FORMATO.png,1,0.0,João,João,0.0,6,314,0.0,Avaí,0,25,João Vitor de Oliveira,joao,,104329,,,,,,,,,,,,,,,,,,,,
495,2.0,https://s.glbimg.com/es/sde/f/2022/07/15/c9abfa6a774d0cdbedb60b4f5d385524_FORMATO.png,1,0.0,M. Mendes,Matheus Mendes,0.0,6,282,0.0,Atlético-MG,0,25,Matheus Mendes Werneck de Oliveira,matheus-mendes,,104383,,,,,,,,,,,,,,,,,,,,
496,3.0,https://s.glbimg.com/es/sde/f/2022/08/06/78873a934a135e9d8c083e6a053a7aee_FORMATO.png,3,0.0,I. Gomes,Igor Gomes,0.0,6,285,0.0,Internacional,0,25,Igor Gomes Silva,igor-gomes,,104385,,,,,,,,,,,,,,,,,,,,
497,4.15,https://s.glbimg.com/es/sde/f/2022/04/13/e5945941323ae30dc69b5ecb9ea3cfda_FORMATO.png,3,3.6,V. Mendes,Vitor Mendes,0.6,7,286,-0.22,Juventude,9,25,Vitor Mendes Alves,vitor-mendes,,104401,4.0,19.0,8.0,1.0,6.0,9.0,35.0,1.0,,1.0,,,,,1.0,,,1.0,,
498,3.0,https://s.glbimg.com/es/sde/f/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png,5,0.0,Reinaldo,Reinaldo,0.0,6,293,0.0,Athlético-PR,0,25,Reinaldo Nascimento Satorno,reinaldo,,104420,,,,,,,,,,,,,,,,,,,,
499,3.75,https://s.glbimg.com/es/sde/f/2021/05/02/6a1bc3f98b5ff453ba48dffaa44386ab_FORMATO.png,4,1.82,Christian,Christian,0.0,5,293,0.0,Athlético-PR,6,25,Christian Roberto Alves Cardoso,christian,,104502,3.0,10.0,15.0,1.0,3.0,3.0,15.0,,,,,,,,,1.0,2.0,,,
500,7.53,https://s.glbimg.com/es/sde/f/2021/05/02/f1aa04d210bcbf610dc5f4c169e0dbb8_FORMATO.png,2,3.49,A. Vinícius,Abner Vinícius,0.0,7,293,0.0,Athlético-PR,21,25,Abner Vinícius da Silva Santos,abner-vinicius,,104513,4.0,38.0,17.0,2.0,,8.0,175.0,7.0,1.0,1.0,,,,,,,1.0,,,
501,3.24,https://s.glbimg.com/es/sde/f/2022/02/23/960b7b2641de9da54e54550f285f7f85_FORMATO.png,4,1.52,Camilo,Camilo,0.0,7,1371,0.0,Cuiabá,15,25,Camilo Reijers de Oliveira,camilo,,104519,2.0,23.0,14.0,1.0,3.0,9.0,66.0,,,,,,,,,,,,,
502,9.16,https://s.glbimg.com/es/sde/f/2022/03/03/5ec6c9924511913e6d0657f591187ca0_FORMATO.png,4,3.69,V. Zanocelo,Vinícius Zanocelo,5.1,7,277,0.42,Santos,22,25,Vinícius Nelson de Souza Zanocelo,vinicius-zanocelo,,104521,6.0,40.0,36.0,11.0,20.0,9.0,85.0,,,3.0,,,,,2.0,1.0,2.0,,,
503,3.0,https://s.glbimg.com/es/sde/f/2022/03/03/87e7063476bfe46f178888a941e34cf6_FORMATO.png,5,0.0,Tailson,Tailson,0.0,6,277,0.0,Santos,0,25,Tailson Pinto Gonçalves,tailson,,104578,,,,,,,,,,,,,,,,,,,,
504,2.93,https://s.glbimg.com/es/sde/f/2022/03/03/2b65aba4173c2f016fab56b5a734187e_FORMATO.png,4,1.93,Sandry,Sandry,0.0,6,277,0.0,Santos,12,25,Sandry Roberto Santos Goes,sandry,,104580,,17.0,5.0,,3.0,5.0,47.0,,1.0,,,,,,1.0,,,,,
505,1.0,https://s.glbimg.com/es/sde/f/2020/08/07/f8b289d5475ed46673e065e097cf09f6_FORMATO.png,1,0.0,Fabrício,Fabrício,0.0,6,280,0.0,Bragantino,0,25,Fabrício Oliveira de Souza,fabricio,,104588,,,,,,,,,,,,,,,,,,,,
506,5.0,https://s.glbimg.com/es/sde/f/2022/08/05/493b9f83c42d9d2242ddfa8ce518d07d_FORMATO.png,2,0.0,Weverton,Weverton,0.0,6,285,0.0,Internacional,0,25,Weverton Guilherme da Silva Souza,weverton,,104625,,,,,,,,,,,,,,,,,,,,
507,3.64,https://s.glbimg.com/es/sde/f/2022/03/14/b7d98e233737934792b2f3eb22d9865e_FORMATO.png,2,1.82,Warley,Warley,-0.9,6,294,-1.05,Coritiba,6,25,Warley Leandro da Silva,warley,,104646,,,3.0,,1.0,2.0,20.0,3.0,,,,,,,,,,1.0,,
508,4.63,https://s.glbimg.com/es/sde/f/2022/02/21/e057d0f0bf956c78607ac32d4d8597e4_FORMATO.png,5,3.43,V. Lopes,Vinícius Lopes,0.0,6,263,0.0,Botafogo,16,25,Vinícius Lopes da Silva,vinicius-lopes,,104660,3.0,25.0,18.0,2.0,7.0,26.0,35.0,,,2.0,,,,,,,3.0,,,
509,7.78,https://s.glbimg.com/es/sde/f/2022/05/12/f14daa299b1fbfb010af7e0468342ccd_FORMATO.png,5,4.25,Moisés,Moisés,7.1,7,356,0.32,Fortaleza,24,25,Moisés Vieira da Veiga,moises,,104666,,16.0,7.0,13.0,11.0,15.0,98.0,,3.0,6.0,,,,,,,5.0,,,
510,2.0,https://s.glbimg.com/es/sde/f/2022/03/29/208d9eaf6488734e37ec5ee3a9192684_FORMATO.png,5,0.0,G. Silva,Gabriel Silva,0.0,6,356,0.0,Fortaleza,0,25,Gabriel Santos Silva,gabriel-silva,,104681,,,,,,,,,,,,,,,,,,,,
511,8.64,https://s.glbimg.com/es/sde/f/2021/05/04/b1ac9362e20bba2d6dc699906e1420cc_FORMATO.png,6,4.29,J. Vojvoda,Juan Vojvoda,3.19,7,356,-0.43,Fortaleza,24,25,Juan Pablo Vojvoda Rizzo,juan-vojvoda,,104754,,,,,,,,,,,,,,,,,,,,
512,4.72,https://s.glbimg.com/es/sde/f/2022/04/13/99374bfd5efaa2edba1ce8eafae97d35_FORMATO.png,5,2.5,A. Martínez,Adrián Martínez,3.8,6,294,0.54,Coritiba,19,25,Adrián Emmanuel Martínez,adrian-martinez,,104778,5.0,9.0,16.0,6.0,9.0,8.0,34.0,,,4.0,,,,,,,4.0,,,
513,1.0,https://s.glbimg.com/es/sde/f/2022/02/21/d72272ecdc3d542846840940aa3130b1_FORMATO.png,1,0.0,Igo,Igo,0.0,6,263,0.0,Botafogo,0,25,Igo Gabriel Santos Pereira,igo,,104991,,,,,,,,,,,,,,,,,,,,
514,2.0,https://s.glbimg.com/es/sde/f/2022/08/16/354b858ff50b697342ada49b2c1cb405_FORMATO.png,3,0.0,Raphael ,Raphael ,0.0,6,314,0.0,Avaí,0,25,Raphael Rodrigues Borges,raphael,,105003,,,,,,,,,,,,,,,,,,,,
515,3.57,https://s.glbimg.com/es/sde/f/2022/07/21/a116547e047af08cb27f933a861c2bba_FORMATO.png,5,0.13,L. Henrique,Luis Henrique ,0.0,6,263,0.0,Botafogo,6,25,Luis Henrique Tomaz de Lima,luis-henrique,,105049,,1.0,2.0,1.0,,1.0,15.0,,,,,,,,,,,,,
516,7.6,https://s.glbimg.com/es/sde/f/2022/03/28/f0649db7ef628f37d591d13a7698494f_FORMATO.png,5,4.63,Fabrício,Fabrício,2.3,7,294,-1.02,Coritiba,16,25,Fabrício Daniel de Souza,fabricio,,105171,1.0,25.0,6.0,6.0,14.0,25.0,69.0,,3.0,1.0,,,,,,,,,,
517,5.05,https://s.glbimg.com/es/sde/f/2022/02/21/2ca4e948511b9183a702c48d72753850_FORMATO.png,2,4.01,Khellven ,Khellven ,0.0,7,293,0.0,Athlético-PR,17,25,Khellven Douglas Silva Oliveira,khellven,,105175,1.0,26.0,16.0,2.0,6.0,10.0,165.0,6.0,2.0,1.0,,,,,1.0,,,,,
518,2.0,https://s.glbimg.com/es/sde/f/2021/10/08/df7aef94332d05cd281a5628fd21eebc_FORMATO.png,5,0.0,Gonzalo,Gonzalo,0.0,6,280,0.0,Bragantino,0,25,Gonzalo Schnorr Fornari,gonzalo,,105200,,,,,,,,,,,,,,,,,,,,
519,8.38,https://s.glbimg.com/es/sde/f/2022/02/21/40d480db7ba8476ece495c478aa597d4_FORMATO.png,1,4.64,Bento,Bento,0.0,7,293,0.0,Athlético-PR,22,25,Bento Matheus Krepski,bento,,105208,2.0,1.0,,,,,,8.0,,,79.0,1.0,23.0,,,,,,,
520,5.33,https://s.glbimg.com/es/sde/f/2022/08/13/a5301263d96806640ddf67cec70f99e7_FORMATO.png,3,3.5,Ferraresi,Ferraresi,-1.3,6,276,-1.2,São Paulo,3,25,Nahuel Adolfo Ferraresi Hernández,ferraresi,,105300,1.0,9.0,1.0,,1.0,5.0,13.0,,,,,,,,1.0,,,,,
521,3.18,https://s.glbimg.com/es/sde/f/2022/05/05/1bdc33333f950ae556b0e097e5493b5c_FORMATO.png,5,1.34,J. Hurtado,Jan Hurtado,0.0,6,280,0.0,Bragantino,11,25,Jan Carlos Hurtado Anchico,jan-hurtado,,105301,,4.0,22.0,4.0,6.0,5.0,13.0,,,,,,,,,2.0,3.0,,,
522,0.85,https://s.glbimg.com/es/sde/f/2022/02/22/51d0acc60547a33ee6200befb38c5cc6_FORMATO.png,4,0.43,Geovane,Geovane,0.0,6,354,0.0,Ceará,10,25,Geovane da Silva de Souza,geovane,,105336,3.0,6.0,10.0,,2.0,8.0,25.0,,,,,,,,,,,,,
523,1.37,https://s.glbimg.com/es/sde/f/2022/04/12/70eb076758000af45ab12f6fdea8abca_FORMATO.png,4,0.43,L. Lima,Lucas Lima,0.0,6,373,0.0,Atlético-GO,6,25,Lucas Eduardo Lima da Silva,lucas-lima,,105337,,1.0,4.0,,3.0,2.0,8.0,,,,,,,,,,,,,
524,3.94,https://s.glbimg.com/es/sde/f/2022/07/27/9d5ef6f919571b69114a1355a02763c1_FORMATO.png,4,1.45,Trindade,Trindade,0.0,6,294,0.0,Coritiba,4,25,Jesús Emiliano Trindade Flores,trindade,,105433,,5.0,3.0,1.0,,2.0,15.0,,,,,,,,,,,,,
525,2.0,https://s.glbimg.com/es/sde/f/2022/03/03/94a00a5bf603d071ddf3460b730e1daf_FORMATO.png,2,0.0,L. Sales,Luan Sales,0.0,6,373,0.0,Atlético-GO,0,25,Luan Sales do Nascimento,luan-sales,,105521,,,,,,,,,,,,,,,,,,,,
526,1.0,https://s.glbimg.com/es/sde/f/2021/05/28/a067031810b555578d08ab063cd3701e_FORMATO.png,4,0.0,Rikelme,Rikelme,0.0,6,1371,0.0,Cuiabá,0,25,Rikelme Hernandes Amorim Rocha,rikelme,,105547,,,,,,,,,,,,,,,,,,,,
527,14.21,https://s.glbimg.com/es/sde/f/2022/04/27/5e2400e83a9c023428b3f8687c5f4a48_FORMATO.png,2,4.76,L. Piton,Lucas Piton,0.0,7,264,0.0,Corinthians,19,25,Lucas Piton Crivellaro,lucas-piton,,105584,1.0,38.0,26.0,1.0,1.0,7.0,147.0,8.0,3.0,1.0,,,,,,,,,,
528,1.45,https://s.glbimg.com/es/sde/f/2022/04/27/9ac611db40c304ebc00cbde504907104_FORMATO.png,4,0.98,Roni,Roni,0.8,6,264,0.42,Corinthians,14,25,Roni Medeiros de Moura,roni,,105585,3.0,13.0,9.0,2.0,2.0,4.0,31.0,,1.0,,,,,1.0,1.0,1.0,,1.0,,
529,1.72,https://s.glbimg.com/es/sde/f/2022/02/24/6731a6bf57665f93f078e83ce29b0d02_FORMATO.png,4,1.55,Flávio,Flávio,0.0,6,327,0.0,América-MG,2,25,Luiz Flávio Silvério Silva,flavio,,105608,,2.0,1.0,,1.0,1.0,3.0,,,,,,,,,,,,,
530,6.13,https://s.glbimg.com/es/sde/f/2022/05/05/3853dd9ef852c207b562c78641692c50_FORMATO.png,4,3.15,Miguel,Miguel,0.0,6,280,0.0,Bragantino,12,25,Miguel Silveira dos Santos,miguel,,105612,1.0,11.0,5.0,2.0,1.0,12.0,41.0,,2.0,1.0,,,,,,1.0,,,,1.0
531,6.31,https://s.glbimg.com/es/sde/f/2021/05/02/9b1360971d21b29ea6d3fcc3806ad12e_FORMATO.png,4,2.74,Maurício,Maurício,9.7,7,285,1.36,Internacional,20,25,Maurício Magalhães Prado,mauricio,,105647,2.0,12.0,7.0,5.0,10.0,14.0,85.0,,2.0,2.0,,,,,,2.0,,,,
532,4.77,https://s.glbimg.com/es/sde/f/2022/02/21/8e49df153cf9037db1aa09cd34feb7e9_FORMATO.png,3,2.99,N. Hernández,Nicolás Hernández,0.0,6,293,0.0,Athlético-PR,14,25,Nicolás Hernández Rodríguez,nicolas-hernandez,,105672,3.0,22.0,9.0,,,2.0,49.0,5.0,,,,,,,,,,,,
533,3.77,https://s.glbimg.com/es/sde/f/2022/02/21/a950985f87c7053fb60a65298da85bc0_FORMATO.png,5,1.43,R. Navarro,Rafael Navarro,0.0,6,275,0.0,Palmeiras,16,25,Rafael Navarro Leal,rafael-navarro,,105770,,13.0,28.0,5.0,9.0,10.0,22.0,,,,,,,,,,4.0,,,
534,1.0,https://s.glbimg.com/es/sde/f/2021/08/19/6754fbd8abbc942fd55c39ac7376295c_FORMATO.png,3,0.0,Luan,Luan,0.0,6,266,0.0,Fluminense,0,25,Luan de Freitas Molarinho Chagas,luan,,105807,,,,,,,,,,,,,,,,,,,,
535,2.0,https://s.glbimg.com/es/sde/f/2022/03/03/882b62da6ad161d5970a05b9e513c47c_FORMATO.png,3,0.0,Michel,Michel,0.0,6,373,0.0,Atlético-GO,0,25,Michel Custódio Gonçalves de Sousa,michel,,105809,,,,,,,,,,,,,,,,,,,,
536,4.67,https://s.glbimg.com/es/sde/f/2022/02/21/0f04dc5dcf192c6975ba1ccb8b6de900_FORMATO.png,5,2.48,Wesley,Wesley,0.7,6,275,0.12,Palmeiras,18,25,Wesley Ribeiro Silva,wesley,,105811,2.0,14.0,8.0,6.0,10.0,20.0,62.0,,1.0,1.0,,,,,,,1.0,,,
537,1.0,https://s.glbimg.com/es/sde/f/2022/04/27/1403485e99847596de3480809a06ce45_FORMATO.png,3,0.0,Belezi,Belezi,0.0,6,264,0.0,Corinthians,0,25,Lucas Belezi Barbosa,belezi,,105844,,,,,,,,,,,,,,,,,,,,
538,1.0,https://s.glbimg.com/es/sde/f/2022/04/27/1609ad4f570f05f5c824b78abbb3b610_FORMATO.png,4,0.0,M. Araújo,Matheus Araújo,0.0,6,264,0.0,Corinthians,0,25,Matheus de Araújo Andrade,matheus-araujo,,105845,,,,,,,,,,,,,,,,,,,,
539,3.0,https://s.glbimg.com/es/sde/f/2022/03/03/caea9218ffe2f27f406b20009a39c25e_FORMATO.png,4,0.0,Ivonei,Ivonei,0.0,6,277,0.0,Santos,0,25,Ivonei Júnior da Silva Rabelo,ivonei,,105899,,,,,,,,,,,,,,,,,,,,
540,2.52,https://s.glbimg.com/es/sde/f/2022/04/12/f57b8667fe8b6260cbb9d4e2f6de8814_FORMATO.png,4,1.41,E. Fernando,Edson Fernando,0.0,6,373,0.0,Atlético-GO,14,25,Edson Fernando da Silva Gomes,edson-fernando,,105901,3.0,15.0,7.0,1.0,1.0,15.0,26.0,,,,,,,,,,,,,
541,3.2,https://s.glbimg.com/es/sde/f/2022/03/03/565242321c842a51857c34daf9c9bc81_FORMATO.png,4,2.1,Rômulo,Rômulo,0.0,6,286,0.0,Juventude,4,25,Rômulo Zanre Zwarg,romulo,,105911,1.0,3.0,1.0,,,2.0,29.0,,,1.0,,,,,,,,,,
542,2.0,https://s.glbimg.com/es/sde/f/2022/07/30/6a5f67ded7e6d2500315b6eaa2e2ce79_FORMATO.jpeg,4,0.0,M. Antônio,Marco Antônio,0.0,6,290,0.0,Goiás,0,25,Marco Antônio de Oliveira Coelho,marco-antonio,,105912,,,,,,,,,,,,,,,,,,,,
543,4.8,https://s.glbimg.com/es/sde/f/2022/05/18/bed453587c46cff98d1aabd2c607f70c_FORMATO.png,5,2.43,Merentiel,Merentiel,8.0,6,275,1.25,Palmeiras,3,25,Miguel Ángel Merentiel Serrano,merentiel,,105934,,,1.0,,,,4.0,,,1.0,,,,,,,,,,
544,2.1,https://s.glbimg.com/es/sde/f/2022/04/02/85f44f491d376f1c2aab6b9f5e260fb4_FORMATO.png,4,-0.15,L. Ramos,Lucas Ramos,0.0,6,285,0.0,Internacional,2,25,Lucas de Ramos Silveira,lucas-ramos,,106000,,,1.0,,,,,,,,,,,,,,,,,
545,5.21,https://s.glbimg.com/es/sde/f/2021/05/02/e291215bc1ef22558f71ebdfc86fd7e6_FORMATO.png,4,5.05,Johnny,Johnny,3.3,7,285,-2.61,Internacional,15,25,João Lucas Souza Cardoso,johnny,,106002,2.0,34.0,17.0,5.0,4.0,8.0,42.0,,2.0,3.0,,,,,1.0,,,,,
546,3.0,https://s.glbimg.com/es/sde/f/2022/03/10/784ef6e4a568cca23887b6a1416de101_FORMATO.png,4,0.0,D. Pauli,Daniel de Pauli,0.0,6,290,0.0,Goiás,0,25,Daniel de Pauli Oliveira,daniel-de-pauli,,106076,,,,,,,,,,,,,,,,,,,,
547,4.0,https://s.glbimg.com/es/sde/f/2022/02/21/596fd08d478ed48cf966b741b09f289e_FORMATO.png,4,0.0,Breno,Breno,0.0,5,263,0.0,Botafogo,0,25,Breno Washington Rodrigues da Silva,breno,,106083,,,,,,,,,,,,,,,,,,,,
548,5.09,https://s.glbimg.com/es/sde/f/2022/03/03/8bedf67e65f96c1ee15936a016347f09_FORMATO.png,5,2.92,Airton,Airton,-0.8,7,373,-0.06,Atlético-GO,22,25,Airton Moisés Santos Sousa,airton,,106107,1.0,23.0,19.0,6.0,9.0,13.0,86.0,,3.0,2.0,,,,,,,,,,
549,1.24,https://s.glbimg.com/es/sde/f/2022/03/09/309a2641f2910674fae13000486c5d5d_FORMATO.png,5,-0.2,Welliton,Welliton,0.0,6,280,0.0,Bragantino,2,25,Welliton Silva de Azevedo Matheus,welliton,,106108,,,,,,,4.0,,,,,,,,,,,,,
550,2.0,https://s.glbimg.com/es/sde/f/2021/05/28/47904876bb82a940b74259ffd4608337_FORMATO.png,2,0.0,A. Melo,Alexandre Melo,0.0,6,1371,0.0,Cuiabá,0,25,Alexandre Melo Ribeiro da Silva,alexandre-melo,,106159,,,,,,,,,,,,,,,,,,,,
551,2.76,https://s.glbimg.com/es/sde/f/2022/03/21/213b9e0fe37495f3ab21a390c7f4a175_FORMATO.png,1,3.0,Lucão,Lucão,0.0,6,280,0.0,Bragantino,1,25,Lucas Alexandre Galdino de Azevedo,lucao,,106160,,,,,,,,,,,5.0,,2.0,,,,,,,
552,4.77,https://s.glbimg.com/es/sde/f/2022/07/19/b98ee2a36838adc66259da5a94b21d2c_FORMATO.png,4,4.07,B. Gomes,Bruno Gomes,7.2,6,294,1.26,Coritiba,7,25,Bruno Gomes da Silva Clevelário,bruno-gomes,,106202,1.0,18.0,11.0,,4.0,22.0,30.0,,,,,,,,,,,,,
553,1.0,https://s.glbimg.com/es/sde/f/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png,4,0.0,Kawan,Kawan,0.0,6,293,0.0,Athlético-PR,0,25,Kawan Gabriel da Silva,kawan,,106219,,,,,,,,,,,,,,,,,,,,
554,2.95,https://s.glbimg.com/es/sde/f/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png,3,1.33,Realpe,Realpe,0.0,6,280,0.0,Bragantino,4,25,Leonardo Javier Realpe Montaño,realpe,,106299,2.0,8.0,4.0,,1.0,1.0,24.0,,,,,,,,,,,,,
555,6.0,https://s.glbimg.com/es/sde/f/2022/08/15/fcd828beb7b3640fb16b7e49b207e129_FORMATO.png,4,0.0,C. Alexandre,Caio Alexandre,0.0,6,356,0.0,Fortaleza,0,25,Caio Alexandre Souza e Silva,caio-alexandre,,106323,,,,,,,,,,,,,,,,,,,,
556,1.0,https://s.glbimg.com/es/sde/f/2022/02/23/87d740c03c7d93328314e0805a79be9f_FORMATO.png,1,0.0,Capellari,Capellari,0.0,6,1371,0.0,Cuiabá,0,25,Eduardo Fraga Capellari,capellari,,106540,,,,,,,,,,,,,,,,,,,,
557,5.86,https://s.glbimg.com/es/sde/f/2022/03/03/b6e2734629454f1ee92d354283343741_FORMATO.png,5,2.02,L. Pereira,Léo Pereira,2.0,6,373,0.33,Atlético-GO,21,25,Leonardo Augusto dos Santos Pereira,leo-pereira,,106681,6.0,24.0,25.0,5.0,5.0,19.0,84.0,,1.0,1.0,,,,,,1.0,2.0,,,
