,atletas.jogos_num,atletas.minimo_para_valorizar,atletas.atleta_id,atletas.clube_id,atletas.status_id,atletas.nome,atletas.posicao_id,atletas.apelido,atletas.slug,atletas.pontos_num,atletas.clube.id.full.name,atletas.preco_num,atletas.media_num,atletas.rodada_id,atletas.foto,atletas.apelido_abreviado,atletas.variacao_num,DE,DS,FS,GS,SG,A,CA,FC,FD,FF,PC,PI,I,CV,FT,G,PP,PS,GC,DP
491,0,2.34,104420,293,6,Reinaldo Nascimento Satorno,5,Reinaldo,reinaldo,0.0,Athlético-PR,3.0,0.0,35,https://s.glbimg.com/es/sde/f/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png,Reinaldo,0.0,,,,,,,,,,,,,,,,,,,,
492,8,2.81,104502,293,6,Christian Roberto Alves Cardoso,4,Christian,christian,0.0,Athlético-PR,3.7,1.9,35,https://s.glbimg.com/es/sde/f/2021/05/02/6a1bc3f98b5ff453ba48dffaa44386ab_FORMATO.png,Christian,0.0,,10.0,6.0,,,,3.0,16.0,3.0,4.0,,16.0,2.0,,1.0,,,,,
493,26,0.09,104513,293,3,Abner Vinícius da Silva Santos,2,Abner Vinícius,abner-vinicius,-1.0,Athlético-PR,6.85,3.4,35,https://s.glbimg.com/es/sde/f/2021/05/02/f1aa04d210bcbf610dc5f4c169e0dbb8_FORMATO.png,A. Vinícius,-1.55,,42.0,10.0,,8.0,3.0,6.0,24.0,2.0,2.0,,206.0,1.0,,,1.0,,,,
494,20,-0.18,104519,1371,6,Camilo Reijers de Oliveira,4,Camilo,camilo,-0.8,Cuiabá,3.18,1.58,35,https://s.glbimg.com/es/sde/f/2022/02/23/960b7b2641de9da54e54550f285f7f85_FORMATO.png,Camilo,-0.73,,33.0,10.0,,,,3.0,19.0,2.0,3.0,,89.0,,,,,,,,
495,27,0.67,104521,277,2,Vinícius Nelson de Souza Zanocelo,4,Vinícius Zanocelo,vinicius-zanocelo,-0.5,Santos,7.72,3.08,35,https://s.glbimg.com/es/sde/f/2022/03/03/5ec6c9924511913e6d0657f591187ca0_FORMATO.png,V. Zanocelo,-0.36,,45.0,12.0,,,,8.0,43.0,11.0,21.0,2.0,107.0,2.0,,1.0,3.0,,,,
496,1,0.5,104578,277,6,Tailson Pinto Gonçalves,5,Tailson,tailson,0.0,Santos,2.25,0.0,35,https://s.glbimg.com/es/sde/f/2022/03/03/87e7063476bfe46f178888a941e34cf6_FORMATO.png,Tailson,0.0,,,,,,,,,,,,,,,,,,,,
497,19,-0.55,104580,277,6,Sandry Roberto Santos Goes,4,Sandry,sandry,-1.1,Santos,2.45,1.31,35,https://s.glbimg.com/es/sde/f/2022/03/03/2b65aba4173c2f016fab56b5a734187e_FORMATO.png,Sandry,-0.14,,21.0,5.0,,,1.0,2.0,10.0,1.0,4.0,1.0,64.0,,,,,,,,
498,0,0.8,104588,280,6,Fabrício Oliveira de Souza,1,Fabrício,fabricio,0.0,Bragantino,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2020/08/07/f8b289d5475ed46673e065e097cf09f6_FORMATO.png,Fabrício,0.0,,,,,,,,,,,,,,,,,,,,
499,1,1.33,104625,285,6,Weverton Guilherme da Silva Souza,2,Weverton,weverton,0.0,Internacional,3.98,1.3,35,https://s.glbimg.com/es/sde/f/2022/08/05/493b9f83c42d9d2242ddfa8ce518d07d_FORMATO.png,Weverton,0.0,,1.0,1.0,,,,,,,,,4.0,,,,,,,,
500,13,1.61,104646,294,6,Warley Leandro da Silva,2,Warley,warley,0.0,Coritiba,4.09,2.18,35,https://s.glbimg.com/es/sde/f/2022/03/14/b7d98e233737934792b2f3eb22d9865e_FORMATO.png,Warley,0.0,,6.0,9.0,,5.0,,1.0,9.0,2.0,4.0,,45.0,,2.0,,,,,,
501,33,3.53,104666,356,7,Moisés Vieira da Veiga,5,Moisés,moises,0.0,Fortaleza,6.86,3.43,35,https://s.sde.globo.com/media/person_role/2022/05/12/f14daa299b1fbfb010af7e0468342ccd_FORMATO.png,Moisés,0.0,,23.0,18.0,,,3.0,,10.0,15.0,14.0,,123.0,5.0,,,6.0,,,,
502,0,1.57,104681,356,6,Gabriel Santos Silva,5,Gabriel Silva,gabriel-silva,0.0,Fortaleza,2.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/03/29/208d9eaf6488734e37ec5ee3a9192684_FORMATO.png,G. Silva,0.0,,,,,,,,,,,,,,,,,,,,
503,34,2.56,104754,356,7,Juan Pablo Vojvoda Rizzo,6,Juan Vojvoda,juan-vojvoda,1.55,Fortaleza,8.72,4.31,35,https://s.glbimg.com/es/sde/f/2021/05/04/b1ac9362e20bba2d6dc699906e1420cc_FORMATO.png,J. Vojvoda,-0.65,,,,,,,,,,,,,,,,,,,,
504,21,1.98,104778,294,6,Adrián Emmanuel Martínez,5,Adrián Martínez,adrian-martinez,0.0,Coritiba,4.27,2.42,35,https://s.glbimg.com/es/sde/f/2022/04/13/99374bfd5efaa2edba1ce8eafae97d35_FORMATO.png,A. Martínez,0.0,,11.0,8.0,,,,6.0,19.0,6.0,13.0,,36.0,5.0,,,4.0,,,,
505,0,0.8,104991,263,6,Igo Gabriel Santos Pereira,1,Igo,igo,0.0,Botafogo,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/02/21/d72272ecdc3d542846840940aa3130b1_FORMATO.png,Igo,0.0,,,,,,,,,,,,,,,,,,,,
506,3,0.15,105003,314,6,Raphael Rodrigues Borges,3,Raphael,raphael,-0.1,Avaí,1.38,0.0,35,https://s.sde.globo.com/media/person_role/2022/08/16/354b858ff50b697342ada49b2c1cb405_FORMATO.png,Raphael,-0.02,,,1.0,,,,,,,,,5.0,,,,,,,,
507,8,-0.21,105049,263,6,Luis Henrique Tomaz de Lima,5,Luis Henrique,luis-henrique,-0.7,Botafogo,2.86,0.07,35,https://s.sde.globo.com/media/person_role/2022/07/21/a116547e047af08cb27f933a861c2bba_FORMATO.png,L. Henrique,-0.33,,1.0,3.0,,,,1.0,2.0,1.0,,,17.0,,,,,,,,
508,23,2.37,105171,294,6,Fabrício Daniel de Souza,5,Fabrício,fabricio,1.6,Coritiba,7.78,4.71,35,https://s.glbimg.com/es/sde/f/2022/03/28/f0649db7ef628f37d591d13a7698494f_FORMATO.png,Fabrício,-0.43,,33.0,36.0,,,4.0,2.0,14.0,9.0,16.0,,104.0,1.0,,,3.0,,,,
509,25,3.89,105175,293,7,Khellven Douglas Silva Oliveira,2,Khellven,khellven,3.7,Athlético-PR,5.66,3.59,35,https://s.sde.globo.com/media/person_role/2022/02/21/2ca4e948511b9183a702c48d72753850_FORMATO.png,Khellven,0.26,,42.0,18.0,,7.0,2.0,1.0,26.0,4.0,7.0,1.0,262.0,,,1.0,1.0,,,,
510,0,1.57,105200,280,6,Gonzalo Schnorr Fornari,5,Gonzalo,gonzalo,0.0,Bragantino,2.0,0.0,35,https://s.glbimg.com/es/sde/f/2021/10/08/df7aef94332d05cd281a5628fd21eebc_FORMATO.png,Gonzalo,0.0,,,,,,,,,,,,,,,,,,,,
511,30,0.41,105208,293,7,Bento Matheus Krepski,1,Bento,bento,-1.0,Athlético-PR,7.6,3.95,35,https://s.glbimg.com/es/sde/f/2022/02/21/40d480db7ba8476ece495c478aa597d4_FORMATO.png,Bento,-0.01,97.0,1.0,3.0,35.0,10.0,,3.0,,,,,,,,,,,,,1.0
512,6,0.43,105300,276,2,Nahuel Adolfo Ferraresi Hernández,3,Ferraresi,ferraresi,-0.3,São Paulo,5.04,2.88,35,https://s.glbimg.com/es/sde/f/2022/08/13/a5301263d96806640ddf67cec70f99e7_FORMATO.png,Ferraresi,-0.81,,14.0,6.0,,1.0,,1.0,3.0,,1.0,1.0,24.0,,1.0,,,,,,
513,12,0.26,105301,280,6,Jan Carlos Hurtado Anchico,5,Jan Hurtado,jan-hurtado,-0.3,Bragantino,2.84,1.2,35,https://s.glbimg.com/es/sde/f/2022/05/05/1bdc33333f950ae556b0e097e5493b5c_FORMATO.png,J. Hurtado,-0.34,,4.0,5.0,,,,,23.0,4.0,6.0,,13.0,3.0,,2.0,,,,,
514,14,1.81,105336,354,6,Geovane da Silva de Souza,4,Geovane,geovane,0.0,Ceará,1.14,0.51,35,https://s.glbimg.com/es/sde/f/2022/02/22/51d0acc60547a33ee6200befb38c5cc6_FORMATO.png,Geovane,0.0,,10.0,11.0,,,,4.0,17.0,,2.0,,28.0,,,,,,,,
515,7,1.13,105337,373,6,Lucas Eduardo Lima da Silva,4,Lucas Lima,lucas-lima,1.1,Atlético-GO,1.33,0.53,35,https://s.glbimg.com/es/sde/f/2022/04/12/70eb076758000af45ab12f6fdea8abca_FORMATO.png,L. Lima,-0.04,,2.0,2.0,,,,,4.0,,3.0,,9.0,,,,,,,,
516,13,1.91,105433,294,7,Jesús Emiliano Trindade Flores,4,Trindade,trindade,1.8,Coritiba,4.1,2.17,35,https://s.glbimg.com/es/sde/f/2022/07/27/9d5ef6f919571b69114a1355a02763c1_FORMATO.png,Trindade,0.23,,22.0,6.0,,,1.0,2.0,11.0,4.0,2.0,,75.0,,,,,,,,
517,0,1.57,105521,373,6,Luan Sales do Nascimento,2,Luan Sales,luan-sales,0.0,Atlético-GO,2.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/03/03/94a00a5bf603d071ddf3460b730e1daf_FORMATO.png,L. Sales,0.0,,,,,,,,,,,,,,,,,,,,
518,1,1.97,105547,1371,6,Rikelme Hernandes Amorim Rocha,4,Rikelme,rikelme,0.0,Cuiabá,1.13,2.2,35,https://s.glbimg.com/es/sde/f/2021/05/28/a067031810b555578d08ab063cd3701e_FORMATO.png,Rikelme,0.0,,1.0,1.0,,,,,,,1.0,,3.0,,,,,,,,
519,25,9.14,105584,264,6,Lucas Piton Crivellaro,2,Lucas Piton,lucas-piton,0.0,Corinthians,14.39,4.65,35,https://s.glbimg.com/es/sde/f/2022/04/27/5e2400e83a9c023428b3f8687c5f4a48_FORMATO.png,L. Piton,0.0,,57.0,10.0,,10.0,3.0,1.0,36.0,1.0,1.0,,201.0,1.0,,,1.0,,,,
520,18,0.14,105585,264,6,Roni Medeiros de Moura,4,Roni,roni,-0.1,Corinthians,1.45,1.22,35,https://s.glbimg.com/es/sde/f/2022/04/27/9ac611db40c304ebc00cbde504907104_FORMATO.png,Roni,-0.65,,22.0,6.0,,,1.0,5.0,14.0,2.0,3.0,1.0,40.0,,1.0,1.0,,,,1.0,
521,2,1.82,105608,327,6,Luiz Flávio Silvério Silva,4,Flávio,flavio,0.0,América-MG,1.72,1.55,35,https://s.glbimg.com/es/sde/f/2022/02/24/6731a6bf57665f93f078e83ce29b0d02_FORMATO.png,Flávio,0.0,,2.0,1.0,,,,,1.0,,1.0,,3.0,,,,,,,,
522,14,1.29,105612,280,6,Miguel Silveira dos Santos,4,Miguel,miguel,0.0,Bragantino,5.87,2.75,35,https://s.glbimg.com/es/sde/f/2022/05/05/3853dd9ef852c207b562c78641692c50_FORMATO.png,Miguel,0.0,,11.0,13.0,,,2.0,1.0,6.0,3.0,1.0,,49.0,,,1.0,1.0,,1.0,,
523,28,-0.1,105647,285,2,Maurício Magalhães Prado,4,Maurício,mauricio,-0.9,Internacional,5.04,2.85,35,https://s.glbimg.com/es/sde/f/2021/05/02/9b1360971d21b29ea6d3fcc3806ad12e_FORMATO.png,Maurício,-0.16,,15.0,24.0,,,4.0,2.0,7.0,6.0,11.0,,121.0,2.0,,2.0,3.0,,,,
524,18,2.13,105672,293,6,Nicolás Hernández Rodríguez,3,Nicolás Hernández,nicolas-hernandez,0.0,Athlético-PR,4.6,3.28,35,https://s.glbimg.com/es/sde/f/2022/02/21/8e49df153cf9037db1aa09cd34feb7e9_FORMATO.png,N. Hernández,0.0,,37.0,5.0,,6.0,,3.0,17.0,,,,67.0,,,,,,,1.0,
525,20,1.23,105770,275,6,Rafael Navarro Leal,5,Rafael Navarro,rafael-navarro,0.0,Palmeiras,3.82,1.39,35,https://s.glbimg.com/es/sde/f/2022/02/21/a950985f87c7053fb60a65298da85bc0_FORMATO.png,R. Navarro,0.0,,17.0,11.0,,,,,33.0,5.0,11.0,,25.0,6.0,,,,,,,
526,0,0.8,105807,266,5,Luan de Freitas Molarinho Chagas,3,Luan,luan,0.0,Fluminense,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2021/08/19/6754fbd8abbc942fd55c39ac7376295c_FORMATO.png,Luan,0.0,,,,,,,,,,,,,,,,,,,,
527,0,1.57,105809,373,6,Michel Custódio Gonçalves de Sousa,3,Michel,michel,0.0,Atlético-GO,2.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/03/03/882b62da6ad161d5970a05b9e513c47c_FORMATO.png,Michel,0.0,,,,,,,,,,,,,,,,,,,,
528,19,0.78,105811,275,6,Wesley Ribeiro Silva,5,Wesley,wesley,0.0,Palmeiras,4.3,2.33,35,https://s.glbimg.com/es/sde/f/2022/02/21/0f04dc5dcf192c6975ba1ccb8b6de900_FORMATO.png,Wesley,0.0,,14.0,20.0,,,1.0,2.0,8.0,6.0,10.0,,65.0,1.0,,,1.0,,,,
529,0,0.8,105844,264,6,Lucas Belezi Barbosa,3,Belezi,belezi,0.0,Corinthians,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/04/27/1403485e99847596de3480809a06ce45_FORMATO.png,Belezi,0.0,,,,,,,,,,,,,,,,,,,,
530,0,0.8,105845,264,6,Matheus de Araújo Andrade,4,Matheus Araújo,matheus-araujo,0.0,Corinthians,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/04/27/1609ad4f570f05f5c824b78abbb3b610_FORMATO.png,M. Araújo,0.0,,,,,,,,,,,,,,,,,,,,
531,0,2.34,105899,277,6,Ivonei Júnior da Silva Rabelo,4,Ivonei,ivonei,0.0,Santos,3.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/03/03/caea9218ffe2f27f406b20009a39c25e_FORMATO.png,Ivonei,0.0,,,,,,,,,,,,,,,,,,,,
532,22,0.25,105901,373,3,Edson Fernando da Silva Gomes,4,Edson Fernando,edson-fernando,0.0,Atlético-GO,2.46,1.25,35,https://s.glbimg.com/es/sde/f/2022/04/12/f57b8667fe8b6260cbb9d4e2f6de8814_FORMATO.png,E. Fernando,0.0,,24.0,22.0,,,,6.0,15.0,1.0,2.0,,48.0,,,,,,,,
533,4,1.6,105911,286,6,Rômulo Zanre Zwarg,4,Rômulo,romulo,0.0,Juventude,3.2,2.1,35,https://s.glbimg.com/es/sde/f/2022/03/03/565242321c842a51857c34daf9c9bc81_FORMATO.png,Rômulo,0.0,,3.0,2.0,,,,1.0,1.0,,,,29.0,,,,1.0,,,,
534,0,1.57,105912,290,6,Marco Antônio de Oliveira Coelho,4,Marco Antônio,marco-antonio,0.0,Goiás,2.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/07/30/6a5f67ded7e6d2500315b6eaa2e2ce79_FORMATO.jpeg,M. Antônio,0.0,,,,,,,,,,,,,,,,,,,,
535,8,0.21,105934,275,6,Miguel Ángel Merentiel Serrano,5,Merentiel,merentiel,-0.4,Palmeiras,3.64,2.12,35,https://s.glbimg.com/es/sde/f/2022/05/18/bed453587c46cff98d1aabd2c607f70c_FORMATO.png,Merentiel,-0.3,,,1.0,,,,,2.0,1.0,1.0,,9.0,,,,2.0,,,,
536,7,1.01,106000,285,6,Lucas de Ramos Silveira,4,Lucas Ramos,lucas-ramos,0.8,Internacional,2.11,0.6,35,https://s.glbimg.com/es/sde/f/2022/04/02/85f44f491d376f1c2aab6b9f5e260fb4_FORMATO.png,L. Ramos,0.08,,2.0,3.0,,,,,1.0,,1.0,,2.0,,,,,,,,
537,21,2.39,106002,285,7,João Lucas Souza Cardoso,4,Johnny,johnny,2.0,Internacional,5.01,4.34,35,https://s.sde.globo.com/media/person_role/2022/04/02/666f4ca3cd28eb08033d6014fd0d3d85_FORMATO.png,Johnny,-0.02,,47.0,14.0,,,2.0,5.0,26.0,5.0,9.0,1.0,57.0,1.0,,,3.0,,,,
538,0,2.34,106076,290,6,Daniel de Pauli Oliveira,4,Daniel de Pauli,daniel-de-pauli,0.0,Goiás,3.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/03/10/784ef6e4a568cca23887b6a1416de101_FORMATO.png,D. Pauli,0.0,,,,,,,,,,,,,,,,,,,,
539,0,3.11,106083,263,6,Breno Washington Rodrigues da Silva,4,Breno,breno,0.0,Botafogo,4.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/02/21/596fd08d478ed48cf966b741b09f289e_FORMATO.png,Breno,0.0,,,,,,,,,,,,,,,,,,,,
540,30,-0.04,106107,373,7,Airton Moisés Santos Sousa,5,Airton,airton,0.0,Atlético-GO,5.17,2.86,35,https://s.glbimg.com/es/sde/f/2022/03/03/8bedf67e65f96c1ee15936a016347f09_FORMATO.png,Airton,0.0,,31.0,22.0,,,5.0,3.0,29.0,11.0,13.0,,126.0,,1.0,,2.0,,,,
541,3,-0.19,106108,280,6,Welliton Silva de Azevedo Matheus,5,Welliton,welliton,0.0,Bragantino,0.92,-0.27,35,https://s.glbimg.com/es/sde/f/2022/03/09/309a2641f2910674fae13000486c5d5d_FORMATO.png,Welliton,0.0,,,,,,,,,,,,8.0,,,,,,,,
542,0,1.57,106159,1371,6,Alexandre Melo Ribeiro da Silva,2,Alexandre Melo,alexandre-melo,0.0,Cuiabá,2.0,0.0,35,https://s.glbimg.com/es/sde/f/2021/05/28/47904876bb82a940b74259ffd4608337_FORMATO.png,A. Melo,0.0,,,,,,,,,,,,,,,,,,,,
543,1,2.93,106160,280,6,Lucas Alexandre Galdino de Azevedo,1,Lucão,lucao,0.0,Bragantino,2.76,3.0,35,https://s.glbimg.com/es/sde/f/2022/03/21/213b9e0fe37495f3ab21a390c7f4a175_FORMATO.png,Lucão,0.0,5.0,,,2.0,,,,,,,,,,,,,,,,
544,15,4.72,106202,294,7,Bruno Gomes da Silva Clevelário,4,Bruno Gomes,bruno-gomes,4.7,Coritiba,5.0,4.49,35,https://s.glbimg.com/es/sde/f/2022/07/19/b98ee2a36838adc66259da5a94b21d2c_FORMATO.png,B. Gomes,-0.09,,34.0,42.0,,,,1.0,20.0,2.0,12.0,,75.0,,,,1.0,,,,
545,0,0.8,106219,293,5,Kawan Gabriel da Silva,4,Kawan,kawan,0.0,Athlético-PR,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png,Kawan,0.0,,,,,,,,,,,,,,,,,,,,
546,7,-1.52,106299,280,6,Leonardo Javier Realpe Montaño,3,Realpe,realpe,0.0,Bragantino,2.03,0.74,35,https://s.glbimg.com/es/sde/f/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png,Realpe,0.0,,10.0,2.0,,,,3.0,7.0,,1.0,,35.0,,,,,,,,
547,9,3.95,106323,356,7,Caio Alexandre Souza e Silva,4,Caio Alexandre,caio-alexandre,3.7,Fortaleza,6.25,3.37,35,https://s.sde.globo.com/media/person_role/2022/09/22/photo_FORMATO_V96pF1l.png,C. Alexandre,-0.14,,25.0,9.0,,,,,20.0,,2.0,,47.0,,1.0,,1.0,,,,
548,0,0.8,106540,1371,6,Eduardo Fraga Capellari,1,Capellari,capellari,0.0,Cuiabá,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/02/23/87d740c03c7d93328314e0805a79be9f_FORMATO.png,Capellari,0.0,,,,,,,,,,,,,,,,,,,,
549,29,2.17,106681,373,7,Leonardo Augusto dos Santos Pereira,5,Léo Pereira,leo-pereira,1.7,Atlético-GO,5.41,1.55,35,https://s.glbimg.com/es/sde/f/2022/03/03/b6e2734629454f1ee92d354283343741_FORMATO.png,L. Pereira,0.33,,30.0,21.0,,,1.0,8.0,36.0,5.0,7.0,,101.0,4.0,,1.0,1.0,,,,
550,6,1.44,106704,327,5,Carlos Alberto Gomes da Silva Filho,5,Carlos Alberto,carlos-alberto,0.0,América-MG,1.75,1.22,35,https://s.glbimg.com/es/sde/f/2022/02/25/c051db5190893370b401c6f37c4c427d_FORMATO.png,C. Alberto,0.0,,2.0,1.0,,,,1.0,1.0,4.0,3.0,,15.0,,,,,,,,
551,7,0.43,106803,276,6,André Anderson Pomilio Lima,4,André Anderson,andre-anderson,0.0,São Paulo,2.44,0.92,35,https://s.glbimg.com/es/sde/f/2022/04/12/147e9b9fa6d6b253f5f20e62622066ac_FORMATO.png,A. Anderson,0.0,,5.0,4.0,,,,2.0,6.0,2.0,1.0,,20.0,,,,,,1.0,,
552,2,3.53,106819,354,6,Vinicius Réquia Machado,1,Vinicius Machado,vinicius-machado,0.0,Ceará,2.64,5.5,35,https://s.glbimg.com/es/sde/f/2022/02/22/141e34a4013c3361e1d6514578362558_FORMATO.png,V. Machado,0.0,7.0,,,1.0,1.0,,,,,,,,,,,,,,,
553,6,3.45,106821,373,6,João Gabriel Martins Peglow,5,Peglow,peglow,0.0,Atlético-GO,4.83,2.52,35,https://s.glbimg.com/es/sde/f/2022/07/22/b018c9f7560b03c3dfa3531ac3892a83_FORMATO.png,Peglow,0.0,,5.0,5.0,,,1.0,1.0,3.0,1.0,2.0,,22.0,1.0,,1.0,,,,,
554,25,4.79,106822,276,3,Rodrigo Nestor Bertalia,4,Rodrigo Nestor,rodrigo-nestor,4.6,São Paulo,7.5,3.51,35,https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png,R. Nestor,0.39,,40.0,14.0,,,1.0,5.0,34.0,10.0,24.0,,153.0,1.0,,1.0,3.0,,,,
555,1,0.61,106823,293,6,Lucas Fasson dos Santos,3,Lucas Fasson,lucas-fasson,0.0,Athlético-PR,1.86,-0.9,35,https://s.glbimg.com/es/sde/f/2021/08/16/b28f3118f886b751eccec717db71b3ab_FORMATO.png,L. Fasson,0.0,,,,,,,,,,,,9.0,,,,,,,,
556,28,4.14,106824,276,6,Welington Damascena Santos,2,Welington,welington,3.4,São Paulo,9.54,3.55,35,https://s.sde.globo.com/media/person_role/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png,Welington,0.5,,37.0,29.0,,6.0,5.0,2.0,16.0,6.0,5.0,,190.0,,1.0,1.0,,,,,
557,1,1.55,106829,276,6,Patryck Lanza dos Reis,2,Patryck,patryck,0.0,São Paulo,1.78,0.7,35,https://s.glbimg.com/es/sde/f/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png,Patryck,0.0,,1.0,,,,,,,,,,5.0,,,,,,,,
558,9,0.69,106830,276,6,Talles Macedo Toledo Costa,4,Talles,talles,0.0,São Paulo,3.52,3.23,35,https://s.glbimg.com/es/sde/f/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_FORMATO.png,Talles,0.0,,16.0,13.0,,,1.0,1.0,6.0,,1.0,,27.0,,,1.0,,,,,
559,1,2.16,106831,276,6,Juan Santos da Silva,5,Juan,juan,0.0,São Paulo,1.19,2.5,35,https://s.glbimg.com/es/sde/f/2022/03/01/b64f8d56aad317fef852cca695190f34_FORMATO.png,Juan,0.0,,2.0,1.0,,,,,,,,,1.0,3.0,,,,,,,
560,10,3.33,106835,327,6,Luan Patrick Wiedthauper,3,Luan Patrick,luan-patrick,0.0,América-MG,2.74,3.08,35,https://s.glbimg.com/es/sde/f/2022/04/12/9c00f6187003445f286a82aab4e21989_FORMATO.png,L. Patrick,0.0,,17.0,3.0,,3.0,,3.0,7.0,1.0,2.0,,38.0,,,,,,,,
561,9,4.83,106931,294,6,Clayton Fernandes Silva,5,Clayton,clayton,0.0,Coritiba,3.41,1.68,35,https://s.glbimg.com/es/sde/f/2022/04/07/d77acac22c53adb29b02b378be525d67_FORMATO.png,Clayton,0.0,,3.0,11.0,,,,1.0,10.0,3.0,6.0,,9.0,5.0,,1.0,,,,,
562,0,0.8,107039,1371,6,José Ricardo Batista Cerqueira,3,Ricardo Cerqueira,ricardo-cerqueira,0.0,Cuiabá,1.0,0.0,35,https://s.sde.globo.com/media/person_role/2022/09/28/photo_FORMATO.png,R. Cerqueira,0.0,,,,,,,,,,,,,,,,,,,,
563,5,0.13,107044,266,6,Alexandre de Jesus Jeruzalem Júnior,5,Alexandre Jesus,alexandre-jesus,0.0,Fluminense,0.75,0.56,35,https://s.glbimg.com/es/sde/f/2021/03/11/2cd0a3080b756150df221b41afd772f0_FORMATO.png,A. Jesus,0.0,,3.0,1.0,,,,,1.0,,,,10.0,,,,,,,,
564,24,2.83,107109,262,6,João Victor Gomes da Silva,4,João Gomes,joao-gomes,1.7,Flamengo,9.85,3.59,35,https://s.sde.globo.com/media/person_role/2022/04/25/292ab6b7a59ffca1fbdc8fa86227fde5_FORMATO.png,J. Gomes,-0.28,,61.0,43.0,,,1.0,5.0,44.0,5.0,8.0,,79.0,,,,,,,,
565,28,1.51,107110,280,7,Natan Bernardo de Souza,3,Natan,natan,0.5,Bragantino,7.92,3.16,35,https://s.glbimg.com/es/sde/f/2022/05/05/ebc6c140c001d68b3b50f27e354d27e2_FORMATO.png,Natan,-0.02,,32.0,14.0,,6.0,1.0,4.0,18.0,3.0,5.0,,89.0,1.0,,1.0,2.0,,,,
566,21,4.95,107170,263,7,Jefferson Ruan Pereira dos Santos,5,Jeffinho,jeffinho,5.4,Botafogo,5.38,4.56,35,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/06/16/01982dd5226684462ec07bec6dffd11b_FORMATO.png,Jeffinho,0.47,,29.0,26.0,,,3.0,3.0,21.0,16.0,22.0,,105.0,1.0,,,2.0,,,,
567,15,2.6,107172,263,6,Patrick de Paula Carreiro,4,Patrick de Paula,patrick-de-paula,0.0,Botafogo,6.31,3.38,35,https://s.glbimg.com/es/sde/f/2022/04/05/8c35d4213e4e54056fa8d79421ac1e23_FORMATO.png,P. Paula,0.0,,24.0,23.0,,,,3.0,12.0,6.0,10.0,1.0,81.0,,,1.0,1.0,,,,
568,5,1.07,107173,266,6,Michel Daryl Araújo Villar,4,Michel Araújo,michel-araujo,0.0,Fluminense,4.34,4.16,35,https://s.sde.globo.com/media/person_role/2020/08/11/5acb05c96172c81382ad77978909d458_FORMATO.png,M. Araújo,0.0,,2.0,4.0,,,2.0,1.0,,,,,6.0,,,,1.0,,,,
569,9,0.23,107174,275,6,Bruno Vinícius Souza Ramos,4,Bruno Tabata,bruno-tabata,-0.5,Palmeiras,3.99,0.8,35,https://s.glbimg.com/es/sde/f/2022/08/08/fca9b6e87a835b66552d1f0f5ff5df26_FORMATO.png,B. Tabata,-0.99,,2.0,6.0,,,1.0,,6.0,,3.0,,38.0,,,,,,,,
570,3,1.54,107179,264,6,Matheus Planelles Donelli,1,Matheus Donelli,matheus-donelli,0.0,Corinthians,2.32,0.67,35,https://s.glbimg.com/es/sde/f/2022/04/27/4cbb74ff0b19a6f8303402150bc41a62_FORMATO.png,M. Donelli,0.0,8.0,,,6.0,,,,,,,,,,,,,,,,
571,0,1.57,107183,293,6,Léo Matias Baiersdorf Linck,1,Léo Linck,leo-linck,0.0,Athlético-PR,2.0,0.0,35,https://s.glbimg.com/es/sde/f/2021/04/14/31751fba3a98d772473dace237a4be33_FORMATO.png,L. Linck,0.0,,,,,,,,,,,,,,,,,,,,
572,0,0.8,107186,293,6,Vinicius Kauê Ribeiro Ferreira,2,Vinicius Kauê,vinicius-kaue,0.0,Athlético-PR,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2021/04/16/0367fa0859b4ea67ba8191afd67f560e_FORMATO.png,V. Kauê,0.0,,,,,,,,,,,,,,,,,,,,
