,atletas.preco_num,atletas.jogos_num,atletas.apelido,atletas.clube_id,atletas.status_id,atletas.nome,atletas.atleta_id,atletas.slug,atletas.apelido_abreviado,atletas.pontos_num,atletas.posicao_id,atletas.foto,atletas.variacao_num,atletas.rodada_id,atletas.media_num,atletas.clube.id.full.name,atletas.minimo_para_valorizar,A,CA,DS,FC,FD,FF,FS,PC,PI,SG,DE,GS,CV,FT,G,I,PP,PS,DP,GC
475,2.2,1,Gabriel Silva,275,6,Gabriel Silva Vieira,103766,gabriel-silva,G. Silva,0.0,5,https://s.glbimg.com/es/sde/f/2021/04/30/89c3f9a0c359529df91f2489bdd05f2c_FORMATO.png,0.0,29,0.0,Palmeiras,,,,,,,,,,,,,,,,,,,,,
476,6.07,19,Gabriel Menino,275,2,Gabriel Vinícius Menino,103767,gabriel-menino,G. Menino,3.5,4,https://s.glbimg.com/es/sde/f/2022/02/21/70a1d9b700a17145850b034cd6c9a885_FORMATO.png,0.46,29,2.67,Palmeiras,,,3.0,24.0,11.0,4.0,10.0,16.0,,56.0,,,,1.0,,2.0,,,,,
477,1.72,1,Pedro Bicalho,275,6,Pedro Henrique Rodrigues Bicalho,103777,pedro-bicalho,P. Bicalho,0.0,4,https://s.glbimg.com/es/sde/f/2021/01/08/3ec8503326f8e51a9fe7bafc9265f01d_FORMATO.jpeg,0.0,29,1.2,Palmeiras,,,,1.0,,,,,,,,,,,,,,,,,
478,2.82,12,Bruno Oliveira,277,6,Bruno Felipe Oliveira,103996,bruno-oliveira,B. Oliveira,0.0,4,https://s.glbimg.com/es/sde/f/2022/03/03/2c935920c010d4b1c62eafcc3fa72249_FORMATO.png,0.0,29,1.71,Santos,,1.0,2.0,6.0,6.0,4.0,2.0,14.0,,42.0,,,,,1.0,,,,,,
479,2.0,0,Maycon,280,6,Maycon Cleiton de Paula Azevedo,104017,maycon,Maycon,0.0,1,https://s.glbimg.com/es/sde/f/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png,0.0,29,0.0,Bragantino,,,,,,,,,,,,,,,,,,,,,
480,2.0,0,Walce,276,6,Walce da Silva Costa Filho,104074,walce,Walce,0.0,3,https://s.glbimg.com/es/sde/f/2022/03/01/42769c38f612d4af2143de3132ce1cec_FORMATO.png,0.0,29,0.0,São Paulo,,,,,,,,,,,,,,,,,,,,,
481,1.0,0,André,354,6,André Luiz Ribeiro da Silva,104080,andre,André,0.0,1,https://s.glbimg.com/es/sde/f/2022/02/22/644fa239329c76f58f7001e88850b21c_FORMATO.png,0.0,29,0.0,Ceará,,,,,,,,,,,,,,,,,,,,,
482,1.46,1,Carlos Miguel,264,6,Carlos Miguel dos Santos Pereira,104084,carlos-miguel,C. Miguel,0.0,1,https://s.glbimg.com/es/sde/f/2022/04/27/82ae7add27deaaa2cafbf14ee4e02248_FORMATO.png,0.0,29,4.0,Corinthians,,,,,,,,,,,,5.0,1.0,,,,,,,,
483,3.0,0,Roberto,285,6,Roberto Pinheiro da Rosa,104086,roberto,Roberto,0.0,3,https://s.glbimg.com/es/sde/f/2020/02/28/1ec6450611506323ed42668a0277b699_FORMATO.png,0.0,29,0.0,Internacional,,,,,,,,,,,,,,,,,,,,,
484,1.0,0,Vitor Hugo,327,6,Vitor Hugo de Andrade Oliveira,104095,vitor-hugo,V. Hugo,0.0,2,https://s.glbimg.com/es/sde/f/2021/06/04/e9cf2ae071e26c5218c971210de0a112_FORMATO.png,0.0,29,0.0,América-MG,,,,,,,,,,,,,,,,,,,,,
485,2.0,0,William,286,6,William Arthur Assmann,104096,william,William,0.0,1,https://s.glbimg.com/es/sde/f/2022/03/03/4965839110fe5fdcff916a2516fb313e_FORMATO.png,0.0,29,0.0,Juventude,,,,,,,,,,,,,,,,,,,,,
486,3.6,14,Cléber,354,6,Cléber Bomfim de Jesus,104125,cleber,Cléber,0.0,5,https://s.glbimg.com/es/sde/f/2022/02/22/89740a418c814d6271ac39fa501351e3_FORMATO.png,0.0,29,2.66,Ceará,,,2.0,17.0,20.0,5.0,6.0,5.0,,40.0,,,,,,2.0,5.0,,,,
487,2.0,0,Ruan,264,6,Ruan de Oliveira Ferreira,104153,ruan,Ruan,0.0,4,https://s.glbimg.com/es/sde/f/2022/04/27/9feb1a957a8cefce9300a34e82a63694_FORMATO.png,0.0,29,0.0,Corinthians,,,,,,,,,,,,,,,,,,,,,
488,3.0,0,Douglas Silva,290,6,Douglas da Silva Santos,104219,douglas-silva,D. Silva,0.0,2,https://s.glbimg.com/es/sde/f/2022/04/04/6e82072df764d9f568ce9bf893493f50_FORMATO.png,0.0,29,0.0,Goiás,,,,,,,,,,,,,,,,,,,,,
489,6.87,25,João Lucas,1371,6,João Lucas de Almeida Carvalho,104257,joao-lucas,J. Lucas,3.2,2,https://s.glbimg.com/es/sde/f/2022/02/23/9aab91f181711232b92dd27558ae246d_FORMATO.png,0.14,29,3.09,Cuiabá,,,6.0,63.0,32.0,4.0,5.0,24.0,2.0,284.0,6.0,,,1.0,,,2.0,,,,
490,7.79,5,Calegari,266,7,Lucas Felipe Calegari,104276,calegari,Calegari,0.5,2,https://s.glbimg.com/es/sde/f/2022/04/20/af7df060c7d357b2bbd0f6602c974e33_FORMATO.png,-1.95,29,3.48,Fluminense,,,1.0,8.0,2.0,,,5.0,,31.0,2.0,,,,,,,,,,
491,1.0,0,João,314,6,João Vitor de Oliveira,104329,joao,João,0.0,1,https://s.glbimg.com/es/sde/f/2022/02/21/5463b4c0702bbf5996492a5857a5c61f_FORMATO.png,0.0,29,0.0,Avaí,,,,,,,,,,,,,,,,,,,,,
492,2.0,0,Matheus Mendes,282,6,Matheus Mendes Werneck de Oliveira,104383,matheus-mendes,M. Mendes,0.0,1,https://s.glbimg.com/es/sde/f/2022/07/15/c9abfa6a774d0cdbedb60b4f5d385524_FORMATO.png,0.0,29,0.0,Atlético-MG,,,,,,,,,,,,,,,,,,,,,
493,3.14,1,Igor Gomes,285,6,Igor Gomes Silva,104385,igor-gomes,I. Gomes,0.0,3,https://s.glbimg.com/es/sde/f/2022/08/06/78873a934a135e9d8c083e6a053a7aee_FORMATO.png,0.0,29,4.3,Internacional,,,,,,,,,,7.0,1.0,,,,,,,,,,
494,3.82,13,Vitor Mendes,286,6,Vitor Mendes Alves,104401,vitor-mendes,V. Mendes,-0.9,3,https://s.glbimg.com/es/sde/f/2022/04/13/e5945941323ae30dc69b5ecb9ea3cfda_FORMATO.png,-0.36,29,2.64,Juventude,,,6.0,23.0,10.0,1.0,8.0,10.0,1.0,58.0,1.0,,,1.0,,1.0,,,,,
495,1.0,0,Guilherme Santos,280,6,Guilherme Santos da Silva,104414,guilherme-santos,G. Santos,0.0,5,https://s.sde.globo.com/media/person_role/2022/09/27/photo_220x220_BdX1GzJ.png,0.0,29,0.0,Bragantino,,,,,,,,,,,,,,,,,,,,,
496,3.0,0,Reinaldo,293,6,Reinaldo Nascimento Satorno,104420,reinaldo,Reinaldo,0.0,5,https://s.glbimg.com/es/sde/f/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png,0.0,29,0.0,Athlético-PR,,,,,,,,,,,,,,,,,,,,,
497,3.51,7,Christian,293,6,Christian Roberto Alves Cardoso,104502,christian,Christian,1.7,4,https://s.glbimg.com/es/sde/f/2021/05/02/6a1bc3f98b5ff453ba48dffaa44386ab_FORMATO.png,-0.24,29,1.8,Athlético-PR,,,3.0,10.0,15.0,2.0,3.0,4.0,,15.0,,,,,1.0,,2.0,,,,
498,7.06,22,Abner Vinícius,293,6,Abner Vinícius da Silva Santos,104513,abner-vinicius,A. Vinícius,0.0,2,https://s.glbimg.com/es/sde/f/2021/05/02/f1aa04d210bcbf610dc5f4c169e0dbb8_FORMATO.png,0.0,29,3.31,Athlético-PR,,1.0,4.0,38.0,17.0,2.0,,8.0,,179.0,7.0,,,,,1.0,1.0,,,,
499,3.76,18,Camilo,1371,7,Camilo Reijers de Oliveira,104519,camilo,Camilo,2.9,4,https://s.glbimg.com/es/sde/f/2022/02/23/960b7b2641de9da54e54550f285f7f85_FORMATO.png,0.03,29,1.62,Cuiabá,,,3.0,30.0,17.0,2.0,3.0,10.0,,85.0,,,,,,,,,,,
500,8.52,25,Vinícius Zanocelo,277,6,Vinícius Nelson de Souza Zanocelo,104521,vinicius-zanocelo,V. Zanocelo,0.0,4,https://s.glbimg.com/es/sde/f/2022/03/03/5ec6c9924511913e6d0657f591187ca0_FORMATO.png,0.0,29,3.32,Santos,,,7.0,43.0,42.0,11.0,21.0,12.0,2.0,98.0,,,,,1.0,3.0,2.0,,,,
501,2.25,1,Tailson,277,6,Tailson Pinto Gonçalves,104578,tailson,Tailson,0.0,5,https://s.glbimg.com/es/sde/f/2022/03/03/87e7063476bfe46f178888a941e34cf6_FORMATO.png,0.0,29,0.0,Santos,,,,,,,,,,,,,,,,,,,,,
502,2.43,14,Sandry,277,6,Sandry Roberto Santos Goes,104580,sandry,Sandry,-1.7,4,https://s.glbimg.com/es/sde/f/2022/03/03/2b65aba4173c2f016fab56b5a734187e_FORMATO.png,-0.45,29,1.62,Santos,,1.0,1.0,18.0,7.0,,3.0,5.0,1.0,48.0,,,,,,,,,,,
503,1.0,0,Fabrício,280,6,Fabrício Oliveira de Souza,104588,fabricio,Fabrício,0.0,1,https://s.glbimg.com/es/sde/f/2020/08/07/f8b289d5475ed46673e065e097cf09f6_FORMATO.png,0.0,29,0.0,Bragantino,,,,,,,,,,,,,,,,,,,,,
504,5.0,0,Weverton,285,6,Weverton Guilherme da Silva Souza,104625,weverton,Weverton,0.0,2,https://s.glbimg.com/es/sde/f/2022/08/05/493b9f83c42d9d2242ddfa8ce518d07d_FORMATO.png,0.0,29,0.0,Internacional,,,,,,,,,,,,,,,,,,,,,
505,5.4,9,Warley,294,7,Warley Leandro da Silva,104646,warley,Warley,0.0,2,https://s.glbimg.com/es/sde/f/2022/03/14/b7d98e233737934792b2f3eb22d9865e_FORMATO.png,0.0,29,2.84,Coritiba,,,1.0,3.0,7.0,1.0,3.0,6.0,,36.0,5.0,,,1.0,,,,,,,
506,6.89,28,Moisés,356,7,Moisés Vieira da Veiga,104666,moises,Moisés,2.0,5,https://s.sde.globo.com/media/person_role/2022/05/12/f14daa299b1fbfb010af7e0468342ccd_FORMATO.png,-0.3,29,3.84,Fortaleza,,3.0,,19.0,8.0,14.0,13.0,16.0,,109.0,,,,,,6.0,5.0,,,,
507,2.0,0,Gabriel Silva,356,6,Gabriel Santos Silva,104681,gabriel-silva,G. Silva,0.0,5,https://s.glbimg.com/es/sde/f/2022/03/29/208d9eaf6488734e37ec5ee3a9192684_FORMATO.png,0.0,29,0.0,Fortaleza,,,,,,,,,,,,,,,,,,,,,
508,9.16,28,Juan Vojvoda,356,7,Juan Pablo Vojvoda Rizzo,104754,juan-vojvoda,J. Vojvoda,6.09,6,https://s.glbimg.com/es/sde/f/2021/05/04/b1ac9362e20bba2d6dc699906e1420cc_FORMATO.png,0.41,29,4.29,Fortaleza,,,,,,,,,,,,,,,,,,,,,
509,4.42,20,Adrián Martínez,294,6,Adrián Emmanuel Martínez,104778,adrian-martinez,A. Martínez,0.0,5,https://s.glbimg.com/es/sde/f/2022/04/13/99374bfd5efaa2edba1ce8eafae97d35_FORMATO.png,0.0,29,2.46,Coritiba,,,6.0,10.0,18.0,6.0,12.0,8.0,,35.0,,,,,,4.0,5.0,,,,
510,1.0,0,Igo,263,6,Igo Gabriel Santos Pereira,104991,igo,Igo,0.0,1,https://s.glbimg.com/es/sde/f/2022/02/21/d72272ecdc3d542846840940aa3130b1_FORMATO.png,0.0,29,0.0,Botafogo,,,,,,,,,,,,,,,,,,,,,
511,2.0,0,Raphael ,314,6,Raphael Rodrigues Borges,105003,raphael,Raphael ,0.0,3,https://s.glbimg.com/es/sde/f/2022/08/16/354b858ff50b697342ada49b2c1cb405_FORMATO.png,0.0,29,0.0,Avaí,,,,,,,,,,,,,,,,,,,,,
512,3.57,6,Luis Henrique ,263,6,Luis Henrique Tomaz de Lima,105049,luis-henrique,L. Henrique,0.0,5,https://s.glbimg.com/es/sde/f/2022/07/21/a116547e047af08cb27f933a861c2bba_FORMATO.png,0.0,29,0.13,Botafogo,,,,1.0,2.0,1.0,,1.0,,15.0,,,,,,,,,,,
513,8.86,19,Fabrício,294,7,Fabrício Daniel de Souza,105171,fabricio,Fabrício,0.0,5,https://s.glbimg.com/es/sde/f/2022/03/28/f0649db7ef628f37d591d13a7698494f_FORMATO.png,0.0,29,5.01,Coritiba,,3.0,2.0,29.0,10.0,8.0,15.0,28.0,,90.0,,,,,,3.0,1.0,,,,
514,5.43,20,Khellven,293,7,Khellven Douglas Silva Oliveira,105175,khellven,Khellven,0.0,2,https://s.sde.globo.com/media/person_role/2022/02/21/2ca4e948511b9183a702c48d72753850_FORMATO.png,0.0,29,3.72,Athlético-PR,,2.0,1.0,31.0,23.0,2.0,7.0,15.0,1.0,206.0,6.0,,,,1.0,1.0,,,,,
515,2.0,0,Gonzalo,280,6,Gonzalo Schnorr Fornari,105200,gonzalo,Gonzalo,0.0,5,https://s.glbimg.com/es/sde/f/2021/10/08/df7aef94332d05cd281a5628fd21eebc_FORMATO.png,0.0,29,0.0,Bragantino,,,,,,,,,,,,,,,,,,,,,
516,8.87,25,Bento,293,7,Bento Matheus Krepski,105208,bento,Bento,6.5,1,https://s.glbimg.com/es/sde/f/2022/02/21/40d480db7ba8476ece495c478aa597d4_FORMATO.png,0.99,29,4.44,Athlético-PR,,,3.0,1.0,,,,2.0,,,9.0,86.0,26.0,,,,,,,1.0,
517,6.07,4,Ferraresi,276,6,Nahuel Adolfo Ferraresi Hernández,105300,ferraresi,Ferraresi,0.0,3,https://s.glbimg.com/es/sde/f/2022/08/13/a5301263d96806640ddf67cec70f99e7_FORMATO.png,0.0,29,3.45,São Paulo,,,1.0,12.0,2.0,,1.0,6.0,1.0,18.0,,,,,,,,,,,
518,3.18,11,Jan Hurtado,280,5,Jan Carlos Hurtado Anchico,105301,jan-hurtado,J. Hurtado,0.0,5,https://s.glbimg.com/es/sde/f/2022/05/05/1bdc33333f950ae556b0e097e5493b5c_FORMATO.png,0.0,29,1.34,Bragantino,,,,4.0,22.0,4.0,6.0,5.0,,13.0,,,,,2.0,,3.0,,,,
519,0.77,11,Geovane,354,6,Geovane da Silva de Souza,105336,geovane,Geovane,0.0,4,https://s.glbimg.com/es/sde/f/2022/02/22/51d0acc60547a33ee6200befb38c5cc6_FORMATO.png,0.0,29,0.35,Ceará,,,3.0,6.0,11.0,,2.0,8.0,,26.0,,,,,,,,,,,
520,1.37,6,Lucas Lima,373,6,Lucas Eduardo Lima da Silva,105337,lucas-lima,L. Lima,0.0,4,https://s.glbimg.com/es/sde/f/2022/04/12/70eb076758000af45ab12f6fdea8abca_FORMATO.png,0.0,29,0.43,Atlético-GO,,,,1.0,4.0,,3.0,2.0,,8.0,,,,,,,,,,,
521,4.28,7,Trindade,294,7,Jesús Emiliano Trindade Flores,105433,trindade,Trindade,0.0,4,https://s.glbimg.com/es/sde/f/2022/07/27/9d5ef6f919571b69114a1355a02763c1_FORMATO.png,0.0,29,2.26,Coritiba,,,,13.0,6.0,3.0,,4.0,,36.0,,,,,,,,,,,
522,2.0,0,Luan Sales,373,6,Luan Sales do Nascimento,105521,luan-sales,L. Sales,0.0,2,https://s.glbimg.com/es/sde/f/2022/03/03/94a00a5bf603d071ddf3460b730e1daf_FORMATO.png,0.0,29,0.0,Atlético-GO,,,,,,,,,,,,,,,,,,,,,
523,1.0,0,Rikelme,1371,6,Rikelme Hernandes Amorim Rocha,105547,rikelme,Rikelme,0.0,4,https://s.glbimg.com/es/sde/f/2021/05/28/a067031810b555578d08ab063cd3701e_FORMATO.png,0.0,29,0.0,Cuiabá,,,,,,,,,,,,,,,,,,,,,
524,14.2,23,Lucas Piton,264,6,Lucas Piton Crivellaro,105584,lucas-piton,L. Piton,6.2,2,https://s.glbimg.com/es/sde/f/2022/04/27/5e2400e83a9c023428b3f8687c5f4a48_FORMATO.png,0.51,29,4.56,Corinthians,,3.0,1.0,50.0,33.0,1.0,1.0,8.0,,180.0,9.0,,,,,1.0,,,,,
525,1.85,15,Roni,264,6,Roni Medeiros de Moura,105585,roni,Roni,0.0,4,https://s.glbimg.com/es/sde/f/2022/04/27/9ac611db40c304ebc00cbde504907104_FORMATO.png,0.0,29,1.12,Corinthians,,1.0,4.0,17.0,12.0,2.0,2.0,5.0,1.0,34.0,,,,1.0,1.0,,,,,,1.0
526,1.72,2,Flávio,327,6,Luiz Flávio Silvério Silva,105608,flavio,Flávio,0.0,4,https://s.glbimg.com/es/sde/f/2022/02/24/6731a6bf57665f93f078e83ce29b0d02_FORMATO.png,0.0,29,1.55,América-MG,,,,2.0,1.0,,1.0,1.0,,3.0,,,,,,,,,,,
527,6.14,13,Miguel,280,6,Miguel Silveira dos Santos,105612,miguel,Miguel,0.0,4,https://s.glbimg.com/es/sde/f/2022/05/05/3853dd9ef852c207b562c78641692c50_FORMATO.png,0.0,29,2.95,Bragantino,,2.0,1.0,11.0,6.0,3.0,1.0,12.0,,45.0,,,,,1.0,1.0,,,1.0,,
528,5.2,24,Maurício,285,7,Maurício Magalhães Prado,105647,mauricio,Maurício,1.7,4,https://s.glbimg.com/es/sde/f/2021/05/02/9b1360971d21b29ea6d3fcc3806ad12e_FORMATO.png,0.01,29,2.7,Internacional,,3.0,2.0,14.0,7.0,6.0,11.0,20.0,,106.0,,,,,2.0,2.0,2.0,,,,
529,5.78,16,Nicolás Hernández,293,7,Nicolás Hernández Rodríguez,105672,nicolas-hernandez,N. Hernández,10.3,3,https://s.glbimg.com/es/sde/f/2022/02/21/8e49df153cf9037db1aa09cd34feb7e9_FORMATO.png,1.57,29,3.34,Athlético-PR,,,3.0,31.0,14.0,,,5.0,,60.0,6.0,,,,,,,,,,1.0
530,3.79,19,Rafael Navarro,275,6,Rafael Navarro Leal,105770,rafael-navarro,R. Navarro,0.4,5,https://s.glbimg.com/es/sde/f/2022/02/21/a950985f87c7053fb60a65298da85bc0_FORMATO.png,0.03,29,1.42,Palmeiras,,,,17.0,33.0,5.0,10.0,11.0,,25.0,,,,,,,6.0,,,,
531,1.0,0,Luan,266,5,Luan de Freitas Molarinho Chagas,105807,luan,Luan,0.0,3,https://s.glbimg.com/es/sde/f/2021/08/19/6754fbd8abbc942fd55c39ac7376295c_FORMATO.png,0.0,29,0.0,Fluminense,,,,,,,,,,,,,,,,,,,,,
532,2.0,0,Michel,373,6,Michel Custódio Gonçalves de Sousa,105809,michel,Michel,0.0,3,https://s.glbimg.com/es/sde/f/2022/03/03/882b62da6ad161d5970a05b9e513c47c_FORMATO.png,0.0,29,0.0,Atlético-GO,,,,,,,,,,,,,,,,,,,,,
533,4.67,18,Wesley,275,6,Wesley Ribeiro Silva,105811,wesley,Wesley,0.0,5,https://s.glbimg.com/es/sde/f/2022/02/21/0f04dc5dcf192c6975ba1ccb8b6de900_FORMATO.png,0.0,29,2.48,Palmeiras,,1.0,2.0,14.0,8.0,6.0,10.0,20.0,,62.0,,,,,,1.0,1.0,,,,
534,1.0,0,Belezi,264,6,Lucas Belezi Barbosa,105844,belezi,Belezi,0.0,3,https://s.glbimg.com/es/sde/f/2022/04/27/1403485e99847596de3480809a06ce45_FORMATO.png,0.0,29,0.0,Corinthians,,,,,,,,,,,,,,,,,,,,,
535,1.0,0,Matheus Araújo,264,6,Matheus de Araújo Andrade,105845,matheus-araujo,M. Araújo,0.0,4,https://s.glbimg.com/es/sde/f/2022/04/27/1609ad4f570f05f5c824b78abbb3b610_FORMATO.png,0.0,29,0.0,Corinthians,,,,,,,,,,,,,,,,,,,,,
536,3.0,0,Ivonei,277,6,Ivonei Júnior da Silva Rabelo,105899,ivonei,Ivonei,0.0,4,https://s.glbimg.com/es/sde/f/2022/03/03/caea9218ffe2f27f406b20009a39c25e_FORMATO.png,0.0,29,0.0,Santos,,,,,,,,,,,,,,,,,,,,,
537,2.41,17,Edson Fernando,373,6,Edson Fernando da Silva Gomes,105901,edson-fernando,E. Fernando,0.0,4,https://s.glbimg.com/es/sde/f/2022/04/12/f57b8667fe8b6260cbb9d4e2f6de8814_FORMATO.png,-0.11,29,1.24,Atlético-GO,,,3.0,16.0,9.0,1.0,1.0,17.0,,29.0,,,,,,,,,,,
538,3.2,4,Rômulo,286,6,Rômulo Zanre Zwarg,105911,romulo,Rômulo,0.0,4,https://s.glbimg.com/es/sde/f/2022/03/03/565242321c842a51857c34daf9c9bc81_FORMATO.png,0.0,29,2.1,Juventude,,,1.0,3.0,1.0,,,2.0,,29.0,,,,,,1.0,,,,,
539,2.0,0,Marco Antônio,290,6,Marco Antônio de Oliveira Coelho,105912,marco-antonio,M. Antônio,0.0,4,https://s.glbimg.com/es/sde/f/2022/07/30/6a5f67ded7e6d2500315b6eaa2e2ce79_FORMATO.jpeg,0.0,29,0.0,Goiás,,,,,,,,,,,,,,,,,,,,,
540,5.16,4,Merentiel,275,6,Miguel Ángel Merentiel Serrano,105934,merentiel,Merentiel,0.0,5,https://s.glbimg.com/es/sde/f/2022/05/18/bed453587c46cff98d1aabd2c607f70c_FORMATO.png,0.0,29,4.0,Palmeiras,,,,,1.0,,1.0,,,5.0,,,,,,2.0,,,,,
541,2.1,2,Lucas Ramos,285,6,Lucas de Ramos Silveira,106000,lucas-ramos,L. Ramos,0.0,4,https://s.glbimg.com/es/sde/f/2022/04/02/85f44f491d376f1c2aab6b9f5e260fb4_FORMATO.png,0.0,29,-0.15,Internacional,,,,,1.0,,,,,,,,,,,,,,,,
542,4.78,17,Johnny,285,3,João Lucas Souza Cardoso,106002,johnny,Johnny,0.9,4,https://s.sde.globo.com/media/person_role/2022/04/02/666f4ca3cd28eb08033d6014fd0d3d85_FORMATO.png,-0.3,29,4.65,Internacional,,2.0,3.0,37.0,20.0,5.0,6.0,9.0,1.0,47.0,,,,,,3.0,,,,,
543,3.0,0,Daniel de Pauli,290,6,Daniel de Pauli Oliveira,106076,daniel-de-pauli,D. Pauli,0.0,4,https://s.glbimg.com/es/sde/f/2022/03/10/784ef6e4a568cca23887b6a1416de101_FORMATO.png,0.0,29,0.0,Goiás,,,,,,,,,,,,,,,,,,,,,
544,4.0,0,Breno,263,6,Breno Washington Rodrigues da Silva,106083,breno,Breno,0.0,4,https://s.glbimg.com/es/sde/f/2022/02/21/596fd08d478ed48cf966b741b09f289e_FORMATO.png,0.0,29,0.0,Botafogo,,,,,,,,,,,,,,,,,,,,,
545,6.52,26,Airton,373,7,Airton Moisés Santos Sousa,106107,airton,Airton,7.8,5,https://s.glbimg.com/es/sde/f/2022/03/03/8bedf67e65f96c1ee15936a016347f09_FORMATO.png,1.09,29,3.07,Atlético-GO,,5.0,2.0,27.0,24.0,7.0,12.0,16.0,,107.0,,,,,,2.0,,,,,
546,1.24,2,Welliton,280,6,Welliton Silva de Azevedo Matheus,106108,welliton,Welliton,0.0,5,https://s.glbimg.com/es/sde/f/2022/03/09/309a2641f2910674fae13000486c5d5d_FORMATO.png,0.0,29,-0.2,Bragantino,,,,,,,,,,4.0,,,,,,,,,,,
547,2.0,0,Alexandre Melo,1371,6,Alexandre Melo Ribeiro da Silva,106159,alexandre-melo,A. Melo,0.0,2,https://s.glbimg.com/es/sde/f/2021/05/28/47904876bb82a940b74259ffd4608337_FORMATO.png,0.0,29,0.0,Cuiabá,,,,,,,,,,,,,,,,,,,,,
548,2.76,1,Lucão,280,6,Lucas Alexandre Galdino de Azevedo,106160,lucao,Lucão,0.0,1,https://s.glbimg.com/es/sde/f/2022/03/21/213b9e0fe37495f3ab21a390c7f4a175_FORMATO.png,0.0,29,3.0,Bragantino,,,,,,,,,,,,5.0,2.0,,,,,,,,
549,4.25,10,Bruno Gomes,294,6,Bruno Gomes da Silva Clevelário,106202,bruno-gomes,B. Gomes,0.0,4,https://s.glbimg.com/es/sde/f/2022/07/19/b98ee2a36838adc66259da5a94b21d2c_FORMATO.png,0.0,29,3.5,Coritiba,,,1.0,21.0,15.0,,6.0,29.0,,40.0,,,,,,,,,,,
550,1.0,0,Kawan,293,6,Kawan Gabriel da Silva,106219,kawan,Kawan,0.0,4,https://s.glbimg.com/es/sde/f/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png,0.0,29,0.0,Athlético-PR,,,,,,,,,,,,,,,,,,,,,
551,2.95,4,Realpe,280,6,Leonardo Javier Realpe Montaño,106299,realpe,Realpe,0.0,3,https://s.glbimg.com/es/sde/f/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png,0.0,29,1.33,Bragantino,,,2.0,8.0,4.0,,1.0,1.0,,24.0,,,,,,,,,,,
552,6.11,4,Caio Alexandre,356,7,Caio Alexandre Souza e Silva,106323,caio-alexandre,C. Alexandre,4.5,4,https://s.sde.globo.com/media/person_role/2022/09/22/photo_FORMATO_V96pF1l.png,-0.03,29,3.77,Fortaleza,,,,7.0,9.0,,1.0,5.0,,19.0,,,,,,1.0,,,,,
553,1.0,0,Capellari,1371,6,Eduardo Fraga Capellari,106540,capellari,Capellari,0.0,1,https://s.glbimg.com/es/sde/f/2022/02/23/87d740c03c7d93328314e0805a79be9f_FORMATO.png,0.0,29,0.0,Cuiabá,,,,,,,,,,,,,,,,,,,,,
554,5.66,24,Léo Pereira,373,6,Leonardo Augusto dos Santos Pereira,106681,leo-pereira,L. Pereira,1.7,5,https://s.glbimg.com/es/sde/f/2022/03/03/b6e2734629454f1ee92d354283343741_FORMATO.png,0.06,29,1.89,Atlético-GO,,1.0,6.0,27.0,28.0,5.0,6.0,19.0,,88.0,,,,,1.0,1.0,2.0,,,,
555,1.75,6,Carlos Alberto,327,6,Carlos Alberto Gomes da Silva Filho,106704,carlos-alberto,C. Alberto,0.0,5,https://s.glbimg.com/es/sde/f/2022/02/25/c051db5190893370b401c6f37c4c427d_FORMATO.png,0.0,29,1.22,América-MG,,,1.0,2.0,1.0,4.0,3.0,1.0,,15.0,,,,,,,,,,,
556,2.84,6,André Anderson,276,6,André Anderson Pomilio Lima,106803,andre-anderson,A. Anderson,0.0,4,https://s.glbimg.com/es/sde/f/2022/04/12/147e9b9fa6d6b253f5f20e62622066ac_FORMATO.png,0.0,29,1.07,São Paulo,,,2.0,5.0,6.0,2.0,1.0,4.0,,20.0,,,,,,,,,1.0,,
557,2.64,2,Vinicius Machado,354,6,Vinicius Réquia Machado,106819,vinicius-machado,V. Machado,0.0,1,https://s.glbimg.com/es/sde/f/2022/02/22/141e34a4013c3361e1d6514578362558_FORMATO.png,0.0,29,5.5,Ceará,,,,,,,,,,,1.0,7.0,1.0,,,,,,,,
558,4.83,6,Peglow,373,6,João Gabriel Martins Peglow,106821,peglow,Peglow,0.0,5,https://s.glbimg.com/es/sde/f/2022/07/22/b018c9f7560b03c3dfa3531ac3892a83_FORMATO.png,0.0,29,2.52,Atlético-GO,,1.0,1.0,5.0,3.0,1.0,2.0,5.0,,22.0,,,,,1.0,,1.0,,,,
559,7.31,19,Rodrigo Nestor,276,7,Rodrigo Nestor Bertalia,106822,rodrigo-nestor,R. Nestor,0.0,4,https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png,0.0,29,3.95,São Paulo,,1.0,4.0,30.0,26.0,9.0,17.0,12.0,,113.0,,,,,1.0,3.0,1.0,,,,
560,1.86,1,Lucas Fasson,293,6,Lucas Fasson dos Santos,106823,lucas-fasson,L. Fasson,0.0,3,https://s.glbimg.com/es/sde/f/2021/08/16/b28f3118f886b751eccec717db71b3ab_FORMATO.png,0.0,29,-0.9,Athlético-PR,,,,,,,,,,9.0,,,,,,,,,,,
