,atletas.clube.id.full.name,atletas.status_id,atletas.foto,atletas.posicao_id,atletas.slug,atletas.atleta_id,atletas.jogos_num,atletas.media_num,atletas.preco_num,atletas.apelido_abreviado,atletas.apelido,atletas.minimo_para_valorizar,atletas.rodada_id,atletas.variacao_num,atletas.pontos_num,atletas.nome,atletas.clube_id,DE,DS,FS,GS,SG,A,CA,FC,FD,FF,GC,PI,FT,G,I,CV,PP,PC,PS,DP
693,Ceará,6,https://s.glbimg.com/es/sde/f/2021/05/24/c908392c2c080c709d4f8f7016d8bdbc_FORMATO.png,5,joao-victor,112060,3,0.63,0.89,J. Victor,João Victor,0.58,27,0.0,0.0,João Victor Vieira Ferreira Sousa,354,,,1.0,,,,,1.0,1.0,1.0,,3.0,,,,,,,,
694,São Paulo,6,https://s.glbimg.com/es/sde/f/2022/06/16/9127f9a89d1824b04b612b5dff37ce7a_FORMATO.png,3,lucas-beraldo,112136,2,1.35,1.72,L. Beraldo,Lucas Beraldo,0.65,27,0.0,0.0,Lucas Lopes Beraldo,276,,2.0,1.0,,,,,,,1.0,,10.0,,,,,,,,
695,Cuiabá,6,https://s.glbimg.com/es/sde/f/2021/09/20/768f5f056c491ffcf62c7383073dfab2_FORMATO.png,5,gustavo-nescau,112327,0,0.0,3.0,G. Nescau,Gustavo Nescau,2.62,27,0.0,0.0,Gustavo Henrique Alves Silva,1371,,,,,,,,,,,,,,,,,,,,
696,Coritiba,6,https://s.glbimg.com/es/sde/f/2022/02/23/b20b6fb1092b7873bd98294c5c3c0a7a_FORMATO.png,3,thalisson-gabriel,112367,0,0.0,2.0,T. Gabriel,Thalisson Gabriel,1.68,27,0.0,0.0,Thalisson Gabriel Pereira Moreira,294,,,,,,,,,,,,,,,,,,,,
697,Coritiba,7,https://s.glbimg.com/es/sde/f/2022/02/23/b2b2c421852c3e7501d00cc9bfa66b1c_FORMATO.png,4,bernardo,112368,14,1.37,2.04,Bernardo,Bernardo,0.64,27,0.0,0.0,Bernardo Marcos Pinheiro Lemes,294,,16.0,12.0,,,,1.0,16.0,,3.0,,25.0,,,,,,,,
698,Avaí,6,https://s.glbimg.com/es/sde/f/2022/08/13/fcbeec943d01634745cbf0c7d6f55ded_FORMATO.png,4,mateus-sarara,112379,3,0.4,2.19,M. Sarará,Mateus Sarará,0.43,27,-0.38,0.0,Mateus Ferreira,314,,2.0,4.0,,,,1.0,3.0,,,,13.0,,,,,,,,
699,Botafogo,6,https://s.glbimg.com/es/sde/f/2022/06/16/cdbadf012a6d22cee8d65486394e73c6_FORMATO.png,5,daniel-cruz,112734,2,0.5,0.76,D. Cruz,Daniel Cruz,0.02,27,0.0,0.0,Daniel dos Santos da Cruz,263,,1.0,,,,,,,,,,2.0,,,,,,,,
700,Avaí,6,https://s.glbimg.com/es/sde/f/2022/02/24/9a793f8d88106ebaa9639f638c89bc0b_FORMATO.png,5,gustavo-santos,112831,1,0.9,1.65,G. Santos,Gustavo Santos,0.46,27,0.0,0.0,Gustavo Santos Simões da Silva,314,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,
701,Santos,7,https://s.glbimg.com/es/sde/f/2022/03/03/9fba085c9e9d64ca30ffb16b75fe7013_FORMATO.png,4,lucas-barbosa,112886,16,3.58,3.44,L. Barbosa,Lucas Barbosa,3.16,27,0.34,3.1,Lucas Henrique Barbosa,277,,30.0,23.0,,,1.0,1.0,17.0,3.0,8.0,,68.0,,1.0,4.0,,,,,
702,Cuiabá,6,https://s.glbimg.com/es/sde/f/2022/02/23/e978cacf512124a39a2efe2b6b5d8164_FORMATO.png,4,osorio,113010,13,1.06,2.12,Osorio,Osorio,2.3,27,0.39,2.3,Kelvin David Osorio Antury,1371,,16.0,4.0,,,,1.0,15.0,1.0,6.0,,77.0,,,2.0,,,,,
703,Coritiba,6,https://s.glbimg.com/es/sde/f/2022/02/23/01d937c575c9690929ef3bab4767be65_FORMATO.png,1,rafael-william,113061,5,2.4,0.75,R. William,Rafael William,-1.46,27,0.0,0.0,Rafael William Dias Pinheiro,294,20.0,,,11.0,,1.0,1.0,,,,,,,,,,,1.0,,
704,Palmeiras,6,https://s.glbimg.com/es/sde/f/2022/07/29/349a28cc97984c08a33af444427271d7_FORMATO.png,5,jose-lopez,113103,8,2.78,6.32,J. López,José López,4.05,27,0.0,0.0,José Manuel Alberto López,275,,6.0,4.0,,,,2.0,4.0,5.0,6.0,,21.0,,1.0,5.0,,,,,
705,Coritiba,6,https://s.glbimg.com/es/sde/f/2022/05/12/de6b8729fcf47b68e0f72bfc25b2423e_FORMATO.png,2,nathan,113157,7,0.88,1.64,Nathan,Nathan,2.55,27,-0.28,2.7,Nathan Gabriel de Souza Mendes,294,,6.0,5.0,,1.0,,1.0,6.0,,,,27.0,,,,1.0,,,,
706,Palmeiras,6,https://s.glbimg.com/es/sde/f/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,3,michel,113159,0,0.0,2.0,Michel,Michel,1.68,27,0.0,0.0,Michel Augusto Modesto Rafael dos Santos,275,,,,,,,,,,,,,,,,,,,,
707,Bragantino,6,https://s.glbimg.com/es/sde/f/2022/06/02/269ea7a5ee84f815bccf1916cb6f6b72_FORMATO.png,3,lomonaco,113203,9,1.78,2.72,Lomónaco,Lomónaco,0.34,27,0.0,0.0,Kevin Lomónaco,280,,8.0,5.0,,2.0,,1.0,8.0,,,,27.0,,,,,,,,
708,América-MG,6,https://s.glbimg.com/es/sde/f/2021/04/30/654d03002d98b0dabf6606ac306a2158_FORMATO.png,1,cassio,113250,0,0.0,1.0,Cássio,Cássio,0.73,27,0.0,0.0,José Cássio Meneses da Costa ,327,,,,,,,,,,,,,,,,,,,,
709,América-MG,6,https://s.glbimg.com/es/sde/f/2021/04/30/032e557b820f29db1c46c062515fef99_FORMATO.png,4,kevyn,113252,0,0.0,1.0,Kevyn ,Kevyn ,0.73,27,0.0,0.0,Kevyn da Silva Soares,327,,,,,,,,,,,,,,,,,,,,
710,São Paulo,6,https://s.glbimg.com/es/sde/f/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,4,pablo-maia,113359,22,1.39,4.65,P. Maia,Pablo Maia,4.86,27,0.88,4.8,Pablo Gonçalves Maia Fortunato,276,,28.0,11.0,,,,3.0,27.0,4.0,6.0,,72.0,,,,,,,,
711,Bragantino,6,https://s.glbimg.com/es/sde/f/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,5,bruninho,113558,0,0.0,3.0,Bruninho,Bruninho,2.62,27,0.0,0.0,Bruno Gonçalves de Jesus,280,,,,,,,,,,,,,,,,,,,,
712,Corinthians,7,https://s.glbimg.com/es/sde/f/2022/04/27/0fe4496bd189cafbfb576979be860e8a_FORMATO.png,4,du-queiroz,113687,24,2.73,5.85,D. Queiroz,Du Queiroz,2.53,27,0.2,1.7,Eduardo Santos Queiroz,264,,49.0,8.0,,,2.0,2.0,36.0,3.0,13.0,,116.0,1.0,,1.0,,,,,
713,Santos,6,https://s.glbimg.com/es/sde/f/2022/03/03/fe491455b3fd9db13061adfa98fd2182_FORMATO.png,1,diogenes,113690,0,0.0,2.0,Diógenes ,Diógenes ,1.68,27,0.0,0.0,Diógenes Vinícius da Silva,277,,,,,,,,,,,,,,,,,,,,
714,Avaí,6,https://s.glbimg.com/es/sde/f/2022/02/21/93072ab058127d5a10ce32d35f85beae_FORMATO.png,3,felipe-silva,113857,0,0.0,2.0,F. Silva,Felipe Silva,1.68,27,0.0,0.0,Felipe Florencio da Silva,314,,,,,,,,,,,,,,,,,,,,
715,Fortaleza,6,https://s.glbimg.com/es/sde/f/2022/05/12/f45da0b069dc4c621269c6f7735e27e6_FORMATO.png,5,depietri,114138,13,0.49,1.84,Depietri,Depietri,-0.19,27,0.0,0.0,Valentín Depietri,356,,6.0,2.0,,,,,5.0,1.0,1.0,,23.0,,,,,,,,
716,Bragantino,6,https://s.sde.globo.com/media/person_role/2022/08/08/13c02821040d26f757e8894f3d0aabb7_FORMATO.png,3,douglas-mendes,114311,0,0.0,3.0,D. Mendes,Douglas Mendes,2.62,27,0.0,0.0,Douglas Mendes Moreira,280,,,,,,,,,,,,,,,,,,,,
717,Athlético-PR,6,https://s.glbimg.com/es/sde/f/2021/08/28/b1890f6a2535a6bafcc1d65d242e3de6_FORMATO.png,4,jader,114335,0,0.0,4.0,Jader,Jader,3.56,27,0.0,0.0,Jader Barbosa da Silva Gentil,293,,,,,,,,,,,,,,,,,,,,
718,Santos,6,https://s.glbimg.com/es/sde/f/2022/03/03/c7764ba0e1e296d7a8c36021c67a9107_FORMATO.png,2,lucas-pires,114374,16,2.87,8.12,L. Pires,Lucas Pires,3.88,27,0.0,0.0,Lucas Pires Silva,277,,29.0,10.0,,4.0,,2.0,14.0,4.0,7.0,,208.0,2.0,,1.0,1.0,,,,
719,Goiás,6,https://s.glbimg.com/es/sde/f/2022/05/13/d5f393c2bc737b4b3cc94a7710bdeaf9_FORMATO.png,2,juan-pablo,114497,4,4.92,3.23,J. Pablo,Juan Pablo,2.8,27,0.0,0.0,Juan Pablo Vilela Tavares,290,,6.0,,,3.0,,,6.0,,1.0,,15.0,,,,,,,,
720,Flamengo,6,https://s.glbimg.com/es/sde/f/2022/04/25/7291f9193cdbd0c264bbbf2610f2a5fa_FORMATO.png,3,cleiton,114790,0,0.0,2.0,Cleiton,Cleiton,1.68,27,0.0,0.0,Cleiton Santana dos Santos,262,,,,,,,,,,,,,,,,,,,,
721,Athlético-PR,7,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/04/13/59faf7245c4ab4b19c4800e95b221dbb_FORMATO.png,5,vitor-roque,114802,19,3.93,5.8,V. Roque,Vitor Roque,1.26,27,-0.01,0.3,Vitor Hugo Roque Ferreira,293,,15.0,30.0,,,,5.0,19.0,9.0,7.0,,26.0,1.0,4.0,5.0,,,,4.0,
722,Bragantino,6,https://s.glbimg.com/es/sde/f/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,4,luciano,114888,0,0.0,2.0,Luciano,Luciano,1.68,27,0.0,0.0,Luciano Silva Santos,280,,,,,,,,,,,,,,,,,,,,
723,Cuiabá,6,https://s.glbimg.com/es/sde/f/2022/02/23/23b11c9392056eda52cf2816d37b89a0_FORMATO.png,2,caio-hila,114892,0,0.0,1.0,C. Hila,Caio Hila,0.73,27,0.0,0.0,Caio César Amorim Hila,1371,,,,,,,,,,,,,,,,,,,,
724,Internacional,6,https://s.glbimg.com/es/sde/f/2022/04/02/5d726b8f94648d84abb8f41592046ce6_FORMATO.png,2,thauan-lara,115061,4,0.67,0.82,T. Lara,Thauan Lara,0.03,27,0.0,0.0,Thauan Lara dos Santos,285,,3.0,5.0,,,,1.0,5.0,,1.0,,17.0,,,,,,,,
725,Flamengo,7,https://s.glbimg.com/es/sde/f/2022/04/25/52035534eea583575956f43e6e6dc166_FORMATO.png,4,matheus-franca,115100,7,1.64,1.71,M. França,Matheus França,1.19,27,-1.21,1.0,Matheus França de Oliveira,262,,3.0,,,,,,4.0,,3.0,,13.0,,1.0,,,,,,
726,São Paulo,5,https://s.glbimg.com/es/sde/f/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,5,caio,115227,0,0.0,1.0,Caio,Caio,0.73,27,0.0,0.0,Caio Matheus da Silva,276,,,,,,,,,,,,,,,,,,,,
727,Flamengo,6,https://s.glbimg.com/es/sde/f/2021/12/05/8fcf55ad052505872e3e5e1a9a855e72_FORMATO.png,2,wesley,115239,0,0.0,1.0,Wesley,Wesley,0.73,27,0.0,0.0,Wesley Vinícius França Lima,262,,,,,,,,,,,,,,,,,,,,
728,Palmeiras,2,https://s.glbimg.com/es/sde/f/2022/04/06/c9e4adc1f61472c24308d45dc3778f10_FORMATO.png,4,naves,115246,2,-0.5,0.73,Naves,Naves,1.15,27,0.0,0.0,Kaiky Marques Naves,275,,,,,,,,3.0,,,,1.0,,,,,,,,
729,Palmeiras,6,https://s.glbimg.com/es/sde/f/2022/04/06/42c5ad338bd56af0c7eeb86e91a85304_FORMATO.png,1,kaique,115247,0,0.0,1.0,Kaique,Kaique,0.73,27,0.0,0.0,Kaique Pereira Azarias,275,,,,,,,,,,,,,,,,,,,,
730,Palmeiras,6,https://s.glbimg.com/es/sde/f/2022/02/21/f581287c6b927db9eda0862d313afcf5_FORMATO.png,4,jhonatan,115248,0,0.0,1.0,Jhonatan,Jhonatan,0.73,27,0.0,0.0,Jhonatan dos Santos Rosa,275,,,,,,,,,,,,,,,,,,,,
731,Atlético-GO,6,https://s.glbimg.com/es/sde/f/2022/03/03/3b51db8f65383d2dcdd685c69f8c82a1_FORMATO.png,5,jean,115269,0,0.0,1.0,Jean,Jean,0.73,27,0.0,0.0,Jean Carlos Albino Bonora,373,,,,,,,,,,,,,,,,,,,,
732,Fortaleza,6,https://s.glbimg.com/es/sde/f/2022/05/12/79c1454b609937a5b20a3a0b549b4f9f_FORMATO.png,3,habraao,115270,4,7.33,2.61,Habraão,Habraão,2.52,27,0.0,0.0,Habraão Lincon do Nascimento Saraiva,356,,3.0,4.0,,3.0,,,5.0,1.0,3.0,,14.0,,1.0,,,,,,
733,Atlético-GO,6,https://s.glbimg.com/es/sde/f/2022/03/03/6f52ecb0f50d779aa6d3a2dedf8c2332_FORMATO.png,4,isaac,115272,0,0.0,1.0,Isaac,Isaac,0.73,27,0.0,0.0,Isaac Souza Valença,373,,,,,,,,,,,,,,,,,,,,
734,Athlético-PR,6,https://s.glbimg.com/es/sde/f/2021/12/09/ef22051bd5702578dd49c2ea6d4bc4d8_FORMATO.png,5,emersonn,115273,0,0.0,1.0,Emersonn,Emersonn,0.73,27,0.0,0.0,Emersonn Correia da Silva,293,,,,,,,,,,,,,,,,,,,,
735,Santos,6,https://s.glbimg.com/es/sde/f/2022/03/03/87ee12224aa1dccc15149c42181e9432_FORMATO.png,5,rwan,115404,12,2.53,3.07,Rwan,Rwan,0.5,27,-0.12,-0.1,Rwan Philipe Rodrigues de Souza Cruz,277,,6.0,9.0,,,,1.0,7.0,3.0,2.0,,22.0,1.0,2.0,2.0,,,,,
736,Fortaleza,6,https://s.glbimg.com/es/sde/f/2022/05/12/74e0c34f6d9685b4e494c70171746de9_FORMATO.png,3,ceballos,115502,13,3.5,4.73,Ceballos,Ceballos,4.9,27,0.0,0.0,Brayan Andrés Ceballos Jiménez,356,,26.0,3.0,,4.0,,4.0,12.0,2.0,6.0,,68.0,1.0,,1.0,1.0,,,,
737,Goiás,6,https://s.glbimg.com/es/sde/f/2022/04/05/9fcc839762fbeec9574032b56e3d8717_FORMATO.png,3,yan-souto,115511,6,1.82,2.48,Y. Souto,Yan Souto,0.22,27,0.0,0.0,Yan da Cruz Souto,290,,5.0,2.0,,2.0,,1.0,7.0,,2.0,,26.0,,,,,,2.0,,
738,Ceará,6,https://s.glbimg.com/es/sde/f/2022/02/22/d59ebbd8a4c8faf0f57568c90cebfab3_FORMATO.png,3,marcos-victor,115537,3,4.67,2.92,M. Victor,Marcos Victor,2.91,27,0.0,0.0,Marcos Victor Ferreira da Silva,354,,6.0,3.0,,1.0,,,,,1.0,,5.0,,,,,,,,
739,América-MG,6,https://s.glbimg.com/es/sde/f/2022/02/25/c6817b08df85a9bc6e6454cad217aaf5_FORMATO.png,2,arthur,115562,4,3.38,2.02,Arthur,Arthur,2.82,27,0.0,0.0,Arthur Augusto de Matos Soares,327,,6.0,,,2.0,,2.0,8.0,,2.0,,9.0,,,,,,,,
740,América-MG,6,https://s.glbimg.com/es/sde/f/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png,4,rodriguinho,115563,4,1.05,1.01,Rodriguinho,Rodriguinho,0.26,27,0.0,0.0,Rodrigo Henrique Santos de Souza,327,,5.0,5.0,,,,2.0,5.0,,1.0,,16.0,,,,,,,,
741,Flamengo,6,https://s.glbimg.com/es/sde/f/2022/03/04/163bb035161f168ad4246ebed7e88031_FORMATO.png,2,marcos-paulo,115594,1,0.4,0.9,M. Paulo,Marcos Paulo,0.47,27,0.0,0.0,Marcos Paulo Lima Batista Silva,262,,2.0,,,,,1.0,2.0,,,,4.0,,,,,,,,
742,Atlético-MG,6,https://s.glbimg.com/es/sde/f/2022/07/15/6611bdd061ed54c0fbe7137734a3699c_FORMATO.png,1,gabriel-delfim,115674,0,0.0,1.0,G. Delfim,Gabriel Delfim,0.73,27,0.0,0.0,Gabriel Delfim Ferreira,282,,,,,,,,,,,,,,,,,,,,
743,Coritiba,7,https://s.glbimg.com/es/sde/f/2022/04/04/a1f3583beb3a0b68c126affa095666ee_FORMATO.png,2,diego,115678,7,3.03,2.14,Diego,Diego,-1.09,27,0.0,0.0,Diego Porfirio da Silva,294,,14.0,5.0,,2.0,,1.0,3.0,,2.0,,47.0,,,1.0,1.0,,,,
744,Juventude,6,https://s.glbimg.com/es/sde/f/2022/03/03/092de08c75d428ac15be8a46a64c60f2_FORMATO.png,4,gabriel-tota,115791,1,-1.2,1.04,G. Tota,Gabriel Tota,0.53,27,0.0,0.0,Gabriel Ferreira Neris,286,,,,,,,1.0,,,,,2.0,,,,,,,,
745,Avaí,6,https://s.glbimg.com/es/sde/f/2022/02/23/bb984d9dc5f15f3b6b95e0024bd88b17_FORMATO.png,4,macae,115792,0,0.0,1.0,Macaé,Macaé,0.73,27,0.0,0.0,Arthur Neves Scheles,314,,,,,,,,,,,,,,,,,,,,
746,Cuiabá,6,https://s.glbimg.com/es/sde/f/2022/02/23/329e0ce48997a983d07303483e540281_FORMATO.png,3,juan-ojeda,115830,0,0.0,3.0,J. Ojeda,Juan Ojeda,2.62,27,0.0,0.0,Juan Miguel Ojeda Gauto,1371,,,,,,,,,,,,,,,,,,,,
747,Goiás,6,https://s.glbimg.com/es/sde/f/2022/03/10/46af53a0646102ee53d5d4a76af63dfb_FORMATO.png,2,gabriel-ruggeri,115867,0,0.0,2.0,G. Ruggeri,Gabriel Ruggeri,1.68,27,0.0,0.0,Gabriel Ruggeri Silva,290,,,,,,,,,,,,,,,,,,,,
748,Palmeiras,6,https://s.glbimg.com/es/sde/f/2022/07/22/95c2ad3c4a89548c59eb5176f599e1b4_FORMATO.png,5,endrick,115959,0,0.0,4.0,Endrick,Endrick,3.56,27,0.0,0.0,Endrick Felipe Moreira de Sousa,275,,,,,,,,,,,,,,,,,,,,
749,Cuiabá,6,,4,denilson,115986,2,3.4,2.3,Denilson,Denilson,4.94,27,1.02,5.6,Denilson Alves Borges,1371,,4.0,2.0,,,,,1.0,,2.0,,3.0,,,,,,,,
750,América-MG,6,https://s.glbimg.com/es/sde/f/2022/02/25/816e31c3a9501bc4cafc2ef28de0e625_FORMATO.png,5,adyson,115998,0,0.0,1.0,Adyson,Adyson,0.73,27,0.0,0.0,Adyson do Nascimento Soares,327,,,,,,,,,,,,,,,,,,,,
751,Flamengo,6,https://s.glbimg.com/es/sde/f/2022/03/04/80531a65a2f26cf1f02f11efccb065e5_FORMATO.png,4,igor-jesus,116013,0,0.0,1.0,I. Jesus,Igor Jesus,0.73,27,0.0,0.0,Igor Jesus Lima,262,,,,,,,,,,,,,,,,,,,,
752,Flamengo,6,,5,petterson,116025,0,0.0,1.0,Petterson,Petterson,0.73,27,0.0,0.0,Petterson Novaes Reis,262,,,,,,,,,,,,,,,,,,,,
753,Flamengo,7,https://s.glbimg.com/es/sde/f/2022/04/27/fe19307b5221c38cbe407f4f65e38e0b_FORMATO.png,4,victor-hugo,116034,13,3.66,3.07,V. Hugo,Victor Hugo,1.16,27,-0.23,0.7,Victor Hugo Gomes Silva,262,,12.0,9.0,,,2.0,,3.0,3.0,4.0,,31.0,,2.0,,,,,,
754,Coritiba,6,https://s.glbimg.com/es/sde/f/2022/04/13/1a74e02e1bb55b5af8b1d0a3465e6931_FORMATO.png,5,jose-hugo,116056,7,3.29,3.0,J. Hugo,José Hugo,3.75,27,0.0,0.0,José Hugo Sousa dos Santos,294,,7.0,9.0,,,,,5.0,2.0,4.0,,20.0,,1.0,,,,,,
755,Juventude,6,https://s.glbimg.com/es/sde/f/2022/03/03/127b2ef745d8d8ce07263510d07af046_FORMATO.png,2,nicolas,116074,0,0.0,1.0,Nicolas,Nicolas,0.73,27,0.0,0.0,Nicolas Arno Luft,286,,,,,,,,,,,,,,,,,,,,
756,Juventude,6,https://s.glbimg.com/es/sde/f/2022/03/03/63f61e57755d004bee8679580bd46491_FORMATO.png,1,arthur,116083,0,0.0,1.0,Arthur,Arthur,0.73,27,0.0,0.0,Arthur de Bem Ribas,286,,,,,,,,,,,,,,,,,,,,
757,São Paulo,6,https://s.glbimg.com/es/sde/f/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,2,joao-moreira,116137,2,3.8,2.75,J. Moreira,João Moreira,0.87,27,0.0,0.0,João Moreira Sanmartin Souza,276,,3.0,3.0,,1.0,,,4.0,,,,3.0,,,,,,1.0,,
758,Ceará,6,https://s.glbimg.com/es/sde/f/2022/04/30/1918ff24fba4db581fc0c8eb04e60090_FORMATO.png,5,pedro-igor,116192,0,0.0,2.0,P. Igor,Pedro Igor ,1.68,27,0.0,0.0,Pedro Igor de Souza Carneiro Martins,354,,,,,,,,,,,,,,,,,,,,
759,Fortaleza,6,https://s.glbimg.com/es/sde/f/2022/05/12/6429cedc69ac434a2c09ab6caf1f83c7_FORMATO.png,4,hercules,116447,18,2.92,4.03,Hércules,Hércules,2.17,27,0.0,0.0,Hércules Pereira do Nascimento,356,,24.0,6.0,,,,1.0,11.0,7.0,10.0,,69.0,,2.0,1.0,,,,,
760,Atlético-GO,7,https://s.glbimg.com/es/sde/f/2022/07/22/de95b3fbede3ee5abdf1c4f555c03bb6_FORMATO.png,3,lucas-gazal,116589,4,0.2,1.23,L. Gazal,Lucas Gazal,0.22,27,0.18,0.0,Lucas Xavier Gazal,373,,,,,1.0,,,5.0,1.0,,,9.0,,,,1.0,,,,
761,Fluminense,6,https://s.glbimg.com/es/sde/f/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png,2,jhonny,116825,0,0.0,1.0,Jhonny,Jhonny,0.73,27,0.0,0.0,Jhonny Cardinoti Pedro,266,,,,,,,,,,,,,,,,,,,,
762,Goiás,6,https://s.glbimg.com/es/sde/f/2022/06/15/e9a4232ccc1b1549eab9baa7148aec27_FORMATO.png,5,vitor-hugo,116834,1,-0.1,0.73,V. Hugo,Vitor Hugo,0.15,27,0.0,0.0,Vitor Hugo da Silva Gonçalves,290,,,,,,,,,,,,1.0,,,,,,,,
763,Goiás,6,https://s.glbimg.com/es/sde/f/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png,5,reginaldo,116835,0,0.0,1.0,Reginaldo,Reginaldo,0.73,27,0.0,0.0,Reginaldo dos Santos Moreira,290,,,,,,,,,,,,,,,,,,,,
764,Bragantino,7,,5,popo,116994,1,2.8,2.18,Popó,Popó,2.67,27,0.18,2.8,Werik Silva Pinto,280,,,3.0,,,,,1.0,,2.0,,,,,,,,,,
765,Juventude,6,https://s.glbimg.com/es/sde/f/2022/03/03/eb8c8371f6fca1507410ac29d7eec0b6_FORMATO.png,3,lucas-ramires,117199,0,0.0,1.0,L. Ramires,Lucas Ramires,0.73,27,0.0,0.0,Lucas Pereira Ramires Constante,286,,,,,,,,,,,,,,,,,,,,
766,Corinthians,6,https://s.glbimg.com/es/sde/f/2022/03/11/8dd73ea0b46a5ae62fca694e1dc2afa9_FORMATO.png,3,robert-renan,117330,3,1.67,0.85,R. Renan,Robert Renan,0.27,27,0.0,0.0,Robert Renan Alves Barbosa,264,,2.0,1.0,,1.0,,1.0,3.0,,,,10.0,,,,,,,,
767,Fluminense,6,,5,gabryel-martins,117335,0,0.0,1.0,G. Martins,Gabryel Martins,0.73,27,0.0,0.0,Gabryel da Silva Martins,266,,,,,,,,,,,,,,,,,,,,
768,Fluminense,2,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/09/03/photo_FORMATO.png,3,cipriano,117336,0,0.0,1.0,Cipriano,Cipriano,0.73,27,0.0,0.0,João Luiz da Silva Cipriano,266,,,,,,,,,,,,,,,,,,,,
769,Botafogo,6,https://s.glbimg.com/es/sde/f/2022/05/04/53923487da15da09cccfd077e342fab3_FORMATO.png,3,kawan,117343,0,0.0,1.0,Kawan,Kawan,0.73,27,0.0,0.0,Kawan Thomaz Reis de Moraes,263,,,,,,,,,,,,,,,,,,,,
770,Corinthians,6,https://s.glbimg.com/es/sde/f/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,2,leo-mana,117459,1,1.9,1.09,L. Maná,Léo Maná,1.76,27,0.09,1.9,Leonardo Mana Hernandes,264,,2.0,,,,,,,,,,5.0,,,,,,,,
771,São Paulo,6,https://s.glbimg.com/es/sde/f/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,4,galoppo,117579,6,2.08,5.78,Galoppo,Galoppo,5.04,27,1.08,4.8,Giuliano Galoppo,276,,6.0,2.0,,,,1.0,10.0,4.0,6.0,,43.0,1.0,,,,,,,
772,São Paulo,6,https://s.glbimg.com/es/sde/f/2022/06/09/a86b56def70c12bfc279ed57d8082355_FORMATO.jpeg,1,young,117818,0,0.0,1.0,Young,Young,0.73,27,0.0,0.0,Young Navarro Moraes,276,,,,,,,,,,,,,,,,,,,,
773,São Paulo,6,https://s.glbimg.com/es/sde/f/2022/05/15/eae05816cbdd8d3baa72d189ff569c87_FORMATO.png,3,luizao,117819,8,3.31,2.4,Luizão,Luizão,1.69,27,0.0,0.0,Luiz Gustavo Oliveira da Silva,276,,13.0,3.0,,2.0,,3.0,8.0,,,,32.0,,1.0,,,,,,
774,Corinthians,6,https://s.glbimg.com/es/sde/f/2022/04/10/9eb2577dedd89c266c2eeaf15cdf800a_FORMATO.png,5,giovane,117849,7,0.37,1.24,Giovane,Giovane,0.2,27,0.0,0.0,Giovane Santana do Nascimento,264,,4.0,2.0,,,,2.0,7.0,1.0,1.0,,20.0,,,1.0,,,,1.0,
775,Botafogo,6,https://s.glbimg.com/es/sde/f/2022/04/13/b76a4684338b807e13de0a0f1473653e_FORMATO.png,5,sebastian-joffre,117866,0,0.0,2.0,S. Joffre,Sebastian Joffre,1.68,27,0.0,0.0,Jhalmar Sebastian Joffre Soliz,263,,,,,,,,,,,,,,,,,,,,
776,Internacional,6,https://s.glbimg.com/es/sde/f/2022/04/19/9dbe5edaeb65550ab441717b0e0e3349_FORMATO.png,4,estevao,117870,5,0.14,0.82,Estevão,Estevão,0.53,27,0.0,0.0,Estevão Barreto de Oliveira,285,,1.0,1.0,,,,,1.0,,,,7.0,,,,,,,,
777,Corinthians,5,https://s.glbimg.com/es/sde/f/2022/04/19/e9c12ff02569765cb5c876412fae8bb8_FORMATO.png,5,wesley,117909,1,-0.3,0.73,Wesley,Wesley,0.01,27,0.0,0.0,Wesley Gassova Ribeiro Teixeira,264,,,,,,,,1.0,,,,,,,,,,,,
778,Corinthians,6,https://s.glbimg.com/es/sde/f/2022/04/19/5aab366dff88f381cc1af3b3ace6419b_FORMATO.png,4,breno-bidon,117910,0,0.0,1.0,B. Bidon,Breno Bidon,0.73,27,0.0,0.0,Breno de Souza Bidon,264,,,,,,,,,,,,,,,,,,,,
779,Athlético-PR,6,https://s.glbimg.com/es/sde/f/2022/04/20/65e5a2ee973bf4eab96f17afb6454113_FORMATO.png,3,leo-dourado,117966,0,0.0,1.0,L. Dourado,Léo Dourado,0.73,27,0.0,0.0,Leonardo Estigarribia Ferreira,293,,,,,,,,,,,,,,,,,,,,
