"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","A","CA","DS","FC","FF","FS","PI","SG","I","CV","FD","FT","PC","G","PP","GC","DE","GS","PS","DP"
"275",100943,16,327,"zag","7",-1.5,3.52,-1.25,2.09,13,NA,"conti","Conti","Conti","Germán Andrés Conti","https://s.glbimg.com/es/sde/f/2022/02/24/965b3ae2f778e96277a5b6c093927bc2_FORMATO.png","América-MG",NA,1,13,9,3,2,31,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",92146,16,1371,"ata","7",8.2,4.66,0.96,2.09,12,NA,"andre-luis","André Luís","A. Luís","Andre Luis da Costa Alfredo","https://s.glbimg.com/es/sde/f/2022/02/23/4ba86feb09facb90b3a01b1712c3c8f5_FORMATO.png","Cuiabá",NA,2,10,11,3,22,30,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"277",106819,16,354,"gol","6",0,2.64,0,5.5,2,NA,"vinicius-machado","Vinicius Machado","V. Machado","Vinicius Réquia Machado","https://s.glbimg.com/es/sde/f/2022/02/22/141e34a4013c3361e1d6514578362558_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,NA
"278",93834,16,285,"gol","6",0,1.31,0,1.5,1,NA,"keiller","Keiller","Keiller","Keiller da Silva Nunes","https://s.glbimg.com/es/sde/f/2022/02/22/d956425748ab5bc7726c1e8337593d78_FORMATO.png","Internacional",NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3,1,NA,NA
"279",104125,16,354,"ata","6",-0.2,3.22,-0.09,2.46,10,NA,"cleber","Cléber","Cléber","Cléber Bomfim de Jesus","https://s.glbimg.com/es/sde/f/2022/02/22/89740a418c814d6271ac39fa501351e3_FORMATO.png","Ceará",NA,1,13,11,5,5,31,NA,4,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA
"280",110759,16,266,"ata","6",0,2.42,0,0.42,5,NA,"john-kennedy","John Kennedy","J. Kennedy","John Kennedy Batista de Souza","https://s.glbimg.com/es/sde/f/2021/08/19/b1b9b8fc3e7ba9cdea447bad10b25ded_FORMATO.png","Fluminense",NA,3,1,5,3,NA,6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",50353,16,356,"zag","7",7.3,5.6,1.28,2.19,13,NA,"titi","Titi","Titi","Christian Chagas Tarouco","https://s.glbimg.com/es/sde/f/2022/02/25/5050c64ba68bdb4ca40033690ae7c525_FORMATO.png","Fortaleza",NA,2,17,23,1,13,51,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",102464,16,354,"lat","6",0,1.98,0,-0.05,2,NA,"kelvyn","Kelvyn","Kelvyn","Kelvyn Ramos da Fonseca","https://s.glbimg.com/es/sde/f/2022/02/22/b0ae3ad3abe8dabd95e5f349d5c3b9c7_FORMATO.png","Ceará",NA,NA,1,2,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",97317,16,327,"mei","6",0,1.78,0,0.5,8,NA,"ze-ricardo","Zé Ricardo","Z. Ricardo","José Ricardo Barbosa Ribeiro Drumond","https://s.glbimg.com/es/sde/f/2022/02/24/55526a7acacc680703923482c9c2fd9d_FORMATO.png","América-MG",NA,NA,4,4,1,4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",103088,16,354,"zag","6",0,5.27,0,1.75,4,NA,"lucas-ribeiro","Lucas Ribeiro","L. Ribeiro","Lucas Ribeiro dos Santos","https://s.glbimg.com/es/sde/f/2022/02/22/aae12a036ac543be8da51c964dc65831_FORMATO.png","Ceará",NA,2,1,4,NA,4,10,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"285",99878,16,327,"ata","6",0,2,0,0,0,NA,"leo-passos","Léo Passos","L. Passos","Leonardo da Silva Passos","https://s.glbimg.com/es/sde/f/2021/06/04/82d858358a606b9c2acfa4fead4b349c_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",86841,16,285,"mei","6",0.7,3.96,-0.95,1.9,4,NA,"boschilia","Boschilia","Boschilia","Gabriel Boschilia","https://s.glbimg.com/es/sde/f/2022/04/02/c206be82adb058c6ba1e3bc51d58712d_FORMATO.png","Internacional",1,1,3,3,1,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",104519,16,1371,"mei","7",2.7,3.75,0.03,2.15,8,NA,"camilo","Camilo","Camilo","Camilo Reijers de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/23/960b7b2641de9da54e54550f285f7f85_FORMATO.png","Cuiabá",NA,1,16,11,3,6,43,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",113010,16,1371,"mei","7",1,1.98,-0.11,2.04,5,NA,"osorio","Osorio","Osorio","Kelvin David Osorio Antury","https://s.glbimg.com/es/sde/f/2022/02/23/e978cacf512124a39a2efe2b6b5d8164_FORMATO.png","Cuiabá",NA,1,10,6,4,2,31,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",51772,16,262,"mei","7",-0.6,7.85,-1.12,4.03,15,NA,"everton-ribeiro","Everton Ribeiro","E. Ribeiro","Everton Augusto de Barros Ribeiro","https://s.glbimg.com/es/sde/f/2022/04/25/e994fa1ddcbf61530f2598311908c471_FORMATO.png","Flamengo",2,NA,20,16,4,35,94,NA,1,NA,5,2,NA,1,NA,NA,NA,NA,NA,NA
"290",38509,16,262,"gol","6",0,6.31,0,1,3,NA,"diego-alves","Diego Alves","D. Alves","Diego Alves Carreira","https://s.glbimg.com/es/sde/f/2022/03/03/ebf5983aad74aded51b2bdca5bed278f_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,5,NA,NA
"291",105336,16,354,"mei","6",0,0.93,0,0.49,9,NA,"geovane","Geovane","Geovane","Geovane da Silva de Souza","https://s.glbimg.com/es/sde/f/2022/02/22/51d0acc60547a33ee6200befb38c5cc6_FORMATO.png","Ceará",NA,3,6,10,2,8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",101054,16,1371,"ata","7",0,2.75,0,0.89,14,NA,"felipe-marques","Felipe Marques","F. Marques","Felipe Marques da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/a6d728d21e5ecaec684045ba4d68975c_FORMATO.png","Cuiabá",NA,1,8,7,4,11,49,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA
"293",73800,16,262,"zag","6",0.5,5.62,-0.13,1.84,8,NA,"rodrigo-caio","Rodrigo Caio","R. Caio","Rodrigo Caio Coquette Russo","https://s.glbimg.com/es/sde/f/2022/04/25/bdac1c0e302bfdde7669d77948814e95_FORMATO.png","Flamengo",NA,NA,7,3,NA,4,10,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",97321,16,1371,"ata","6",8.5,5.79,1.51,3.45,9,NA,"alesson","Alesson","Alesson","Alesson dos Santos Batista","https://s.glbimg.com/es/sde/f/2022/02/23/712ddec1e1d5a64377efd6d330d2a984_FORMATO.png","Cuiabá",NA,3,10,10,6,4,32,NA,NA,NA,2,1,NA,2,NA,NA,NA,NA,NA,NA
"295",73992,16,262,"lat","7",0.6,3.93,-1.71,3.85,4,NA,"rodinei","Rodinei","Rodinei","Rodinei Marcelo de Almeida","https://s.glbimg.com/es/sde/f/2022/04/25/bced6ea22dafe56d6176080482dfe8d8_FORMATO.png","Flamengo",1,NA,9,1,2,2,29,1,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
"296",52827,16,262,"zag","7",0,4.47,0,1.16,9,NA,"david-luiz","David Luiz","D. Luiz","David Luiz Moreira Marinho","https://s.glbimg.com/es/sde/f/2022/04/25/b04aadac11e76e4bd69df5b191e13d3c_FORMATO.png","Flamengo",NA,3,9,13,2,1,29,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",101727,16,262,"lat","6",0,6.49,0,3.89,10,NA,"matheuzinho","Matheuzinho","Matheuzinho","Matheus França Silva","https://s.glbimg.com/es/sde/f/2022/04/25/f8b82a43e5e935dc7a17f7f142575c55_FORMATO.png","Flamengo",1,2,29,12,2,2,68,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"298",80583,16,356,"mei","7",0,3.93,0,2.31,12,NA,"lucas-lima","Lucas Lima","L. Lima","Lucas Rafael Araújo Lima","https://s.glbimg.com/es/sde/f/2022/05/12/84bb3dd96bdb6d9a87233dfc22d19bef_FORMATO.png","Fortaleza",2,2,14,13,4,18,111,NA,3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",78248,16,262,"zag","6",0.4,4.3,-0.11,1.85,4,NA,"gustavo-henrique","Gustavo Henrique","G. Henrique","Gustavo Henrique Vernes","https://s.glbimg.com/es/sde/f/2022/04/25/2083e04ca82b626154c40bfdfe287d1d_FORMATO.png","Flamengo",NA,NA,3,4,NA,NA,12,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",101573,16,1371,"mei","6",0,6.19,0,3.33,10,NA,"pepe","Pepê","Pepê","João Pedro Vilardi Pinto","https://s.glbimg.com/es/sde/f/2022/02/23/f7d3a51faa57213871975b0e01258892_FORMATO.png","Cuiabá",NA,NA,27,18,2,16,58,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",108176,16,354,"zag","6",0,3.74,0,1.76,11,NA,"gabriel-lacerda","Gabriel Lacerda","G. Lacerda","Gabriel Santos Cordeiro Lacerda","https://s.glbimg.com/es/sde/f/2022/02/22/6e64fcfbd8fd5ae5f3a9f615b801c4bd_FORMATO.png","Ceará",NA,NA,7,5,4,NA,47,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"302",80193,16,286,"ata","2",2,2.04,0.45,0.4,5,NA,"edinho","Edinho","Edinho","Francisco Edson Moreira da Silva","https://s.glbimg.com/es/sde/f/2022/04/04/7be5a82aee84c2e49f3f8260766fd19d_FORMATO.png","Juventude",NA,NA,1,NA,1,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",71571,16,356,"gol","6",11,7.15,0.15,11,1,NA,"fernando-miguel","Fernando Miguel","F. Miguel","Fernando Miguel Kaufmann","https://s.glbimg.com/es/sde/f/2022/02/23/66ea94ea2768ebd6a6cb8f102326d669_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"304",115830,16,1371,"zag","6",0,3,0,0,0,NA,"juan-ojeda","Juan Ojeda","J. Ojeda","Juan Miguel Ojeda Gauto","https://s.glbimg.com/es/sde/f/2022/02/23/329e0ce48997a983d07303483e540281_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",110193,16,262,"mei","6",-0.1,3.48,-0.32,1.16,13,NA,"lazaro","Lázaro","Lázaro","Lázaro Vinicius Marques","https://s.glbimg.com/es/sde/f/2022/04/25/2dc0aa7a19c39f28a56087c890c73b8f_FORMATO.png","Flamengo",1,2,6,12,3,6,29,NA,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",101597,16,280,"lat","6",0,2.74,0,1.37,4,NA,"ramon","Ramon","Ramon","Ramon Ramos Lima","https://s.glbimg.com/es/sde/f/2022/05/10/5ffd61aa5589cf28ad0820b15df29250_FORMATO.png","Bragantino",NA,2,5,7,2,6,42,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",107109,16,262,"mei","7",4.8,10.98,0.23,4.61,11,NA,"gomes","Gomes","Gomes","João Victor Gomes da Silva","https://s.glbimg.com/es/sde/f/2022/04/25/292ab6b7a59ffca1fbdc8fa86227fde5_FORMATO.png","Flamengo",1,3,35,22,3,23,41,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",78435,16,262,"ata","2",3.5,5.29,0.51,1.42,7,NA,"vitinho","Vitinho","Vitinho","Victor Vinícius Coelho dos Santos","https://s.glbimg.com/es/sde/f/2022/04/25/5998e5e1d43764fd385233be9e4edef5_FORMATO.png","Flamengo",NA,1,6,9,2,5,31,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"309",111690,16,262,"gol","6",0,2,0,0,0,NA,"matheus-cunha","Matheus Cunha","M. Cunha","Matheus Cunha Queiroz","https://s.glbimg.com/es/sde/f/2022/03/04/fe08cea4d131b5eef265a908bb05548b_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",115100,16,262,"mei","6",-0.4,1.25,-0.51,-0.55,2,NA,"matheus-franca","Matheus França","M. França","Matheus França de Oliveira","https://s.glbimg.com/es/sde/f/2022/04/25/52035534eea583575956f43e6e6dc166_FORMATO.png","Flamengo",NA,NA,NA,2,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",84338,16,356,"gol","6",0,2.88,0,1.4,5,NA,"max-walef","Max Walef","M. Walef","Max Walef Araújo da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/0784484c9e35ebc5b014f365b5cbb5cc_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,6,NA,NA
"312",88597,16,356,"mei","7",2.1,2.39,0.23,0.18,12,NA,"lucas-crispim","Lucas Crispim","L. Crispim","Lucas de Figueiredo Crispim","https://s.glbimg.com/es/sde/f/2022/05/12/043b82cd8bbcab2108944aa3cf34372e_FORMATO.png","Fortaleza",NA,1,6,8,3,5,65,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",38162,16,266,"ata","6",-0.4,3.94,-1.32,1.6,6,NA,"fred","Fred","Fred","Frederico Chaves Guedes","https://s.glbimg.com/es/sde/f/2022/04/20/9685a046f69fb11824832142e8c5f364_FORMATO.png","Fluminense",NA,1,NA,2,NA,NA,10,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA
"314",78445,16,285,"lat","5",0,6.91,0,4.31,9,NA,"rene","Renê","Renê","Renê Rodrigues Martins","https://s.glbimg.com/es/sde/f/2022/04/12/89131124e240b53f50f1fe351ceb880d_FORMATO.png","Internacional",NA,NA,25,7,NA,9,76,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"315",38909,16,262,"mei","6",0,3.04,0,0.88,7,NA,"diego","Diego","Diego","Diego Ribas da Cunha","https://s.glbimg.com/es/sde/f/2022/04/25/a4a5d6ac853b270c7af13df3bcc44ee5_FORMATO.png","Flamengo",NA,NA,3,1,1,3,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",94968,16,356,"lat","6",0,5.57,0,3.6,12,NA,"juninho-capixaba","Juninho Capixaba","J. Capixaba","Luis Antônio da Rocha Júnior","https://s.glbimg.com/es/sde/f/2022/02/25/404f0a454cb039f59334f747add17f5e_FORMATO.png","Fortaleza",2,3,22,21,6,17,138,2,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"317",83528,16,262,"zag","7",0,3.85,0,2.6,5,NA,"leo-pereira","Léo Pereira","L. Pereira","Leonardo Pereira","https://s.glbimg.com/es/sde/f/2022/03/04/f8401115c5ce6574f1f6fb8e8cfccee6_FORMATO.png","Flamengo",NA,1,6,6,1,2,32,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",107107,16,373,"zag","6",0,1.43,0,-0.2,1,NA,"gabriel-noga","Gabriel Noga","G. Noga","Gabriel Rodrigues Noga","https://s.glbimg.com/es/sde/f/2022/04/06/dcfecd20e4c41521f27792d86d644519_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",82628,16,356,"lat","5",0,3.9,0,2.37,4,NA,"tinga","Tinga","Tinga","Guilherme de Jesus da Silva","https://s.glbimg.com/es/sde/f/2022/02/25/5625a3af4c995f2795c36c880eaf1e9d_FORMATO.png","Fortaleza",NA,NA,10,4,NA,5,50,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",38545,16,266,"zag","6",0,5.94,-0.87,1.53,7,NA,"felipe-melo","Felipe Melo","F. Melo","Felipe Melo de Carvalho","https://s.glbimg.com/es/sde/f/2022/02/24/ae51c505f4d9ceba09c22ba954cca2bf_FORMATO.png","Fluminense",NA,2,3,6,NA,6,21,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",106704,16,327,"ata","6",2.2,1.92,-0.09,1.62,4,NA,"carlos-alberto","Carlos Alberto","C. Alberto","Carlos Alberto Gomes da Silva Filho","https://s.glbimg.com/es/sde/f/2022/02/25/c051db5190893370b401c6f37c4c427d_FORMATO.png","América-MG",NA,1,2,1,3,1,11,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",114790,16,262,"zag","6",0,2,0,0,0,NA,"cleiton","Cleiton","Cleiton","Cleiton Santana dos Santos","https://s.glbimg.com/es/sde/f/2022/04/25/7291f9193cdbd0c264bbbf2610f2a5fa_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",104095,16,327,"lat","6",0,1,0,0,0,NA,"vitor-hugo","Vitor Hugo","V. Hugo","Vitor Hugo de Andrade Oliveira","https://s.glbimg.com/es/sde/f/2021/06/04/e9cf2ae071e26c5218c971210de0a112_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",104666,16,356,"ata","7",1.6,5.65,0.02,3.2,15,NA,"moises","Moisés","Moisés","Moisés Vieira da Veiga","https://s.glbimg.com/es/sde/f/2022/02/25/d70cbac7a2764d91733f288c09e9f357_FORMATO.png","Fortaleza",1,NA,9,3,8,8,63,NA,4,NA,11,NA,NA,2,NA,NA,NA,NA,NA,NA
"325",84523,16,356,"ata","6",2,3.65,-0.6,4.16,8,NA,"romarinho","Romarinho","Romarinho","José Romário Silva de Souza","https://s.glbimg.com/es/sde/f/2022/05/12/ccaf4552cbd0363c0a3fceefa2bf00bf_FORMATO.png","Fortaleza",1,1,4,5,5,13,28,NA,1,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA
"326",87929,16,356,"mei","6",3.5,3.85,0.55,1.22,5,NA,"matheus-vargas","Matheus Vargas","M. Vargas","Matheus de Vargas","https://s.glbimg.com/es/sde/f/2022/05/12/8d527aee11a3ca28fe1dab544e70733d_FORMATO.png","Fortaleza",NA,1,3,6,4,8,29,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",84817,16,356,"ata","5",0,7.73,0,3.67,10,NA,"robson","Robson","Robson","Robson dos Santos Fernandes","https://s.glbimg.com/es/sde/f/2022/02/25/6d625807fa7a6d37492ec7d37c654dc8_FORMATO.png","Fortaleza",1,3,6,17,6,12,24,NA,6,NA,4,1,NA,2,NA,NA,NA,NA,1,NA
"328",91689,16,356,"mei","6",0,0.73,0,-0.08,9,NA,"matheus-jussa","Matheus Jussa","M. Jussa","Matheus Isaías dos Santos","https://s.glbimg.com/es/sde/f/2022/05/12/50cb87e0510b7a8ddd2813c7129f698a_FORMATO.png","Fortaleza",1,1,4,12,NA,NA,24,NA,1,NA,3,NA,1,NA,NA,2,NA,NA,NA,NA
"329",69138,16,293,"ata","7",0,5.69,0,4.39,9,NA,"pablo","Pablo","Pablo","Pablo Felipe Teixeira","https://s.glbimg.com/es/sde/f/2022/02/21/b4c4b5449cfdf72e5e5d92886e70852f_FORMATO.png","Athlético-PR",1,4,8,16,6,9,36,NA,6,NA,8,1,NA,2,NA,NA,NA,NA,NA,NA
"330",89637,16,262,"mei","7",3.5,4.74,0.09,1.65,11,NA,"thiago-maia","Thiago Maia","T. Maia","Thiago Maia Alencar","https://s.glbimg.com/es/sde/f/2022/04/25/5ffefa1d5a1967debcc7f42bdaacdd9e_FORMATO.png","Flamengo",NA,1,19,12,2,1,33,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",94583,16,262,"ata","7",0.5,7.89,-2,3.47,13,NA,"pedro","Pedro","Pedro","Pedro Guilherme Abreu dos Santos","https://s.glbimg.com/es/sde/f/2022/04/25/ee38c717eeb351fd94e1dfdd699c2e26_FORMATO.png","Flamengo",1,1,7,6,10,8,27,NA,3,NA,3,3,NA,2,1,NA,NA,NA,1,NA
"332",96678,16,285,"lat","6",0,9.69,0,4.18,13,NA,"bustos","Bustos","Bustos","Fabricio Tomás Bustos Sein","https://s.glbimg.com/es/sde/f/2022/04/02/931e44ec05fa6257ecdf5e8973318115_FORMATO.png","Internacional",2,1,25,6,2,4,118,3,1,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA
"333",105608,16,327,"mei","6",0,1.8,0,1.3,1,NA,"flavio","Flávio","Flávio","Luiz Flávio Silvério Silva","https://s.glbimg.com/es/sde/f/2022/02/24/6731a6bf57665f93f078e83ce29b0d02_FORMATO.png","América-MG",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",91733,16,356,"mei","7",-1.2,5.28,-1.46,2.85,10,NA,"felipe","Felipe","Felipe","Luiz Antonio Ferreira Rodrigues","https://s.glbimg.com/es/sde/f/2022/02/25/a8b962d2aca19bf9d892471bebd26383_FORMATO.png","Fortaleza",1,2,22,14,3,13,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",101574,16,262,"gol","6",0,4.04,0,1.94,9,NA,"hugo-souza","Hugo Souza","H. Souza","Hugo de Souza Nogueira","https://s.glbimg.com/es/sde/f/2022/03/04/f29cb0d7b60a53cf87b5131d4fcf8d45_FORMATO.png","Flamengo",NA,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,21,10,NA,NA
"336",100969,16,356,"mei","6",0,2.29,0,0.2,5,NA,"ronald","Ronald","Ronald","Ronald dos Santos Lopes","https://s.glbimg.com/es/sde/f/2022/05/12/50ab9a9c9ef9edc1a9bed39d4552c026_FORMATO.png","Fortaleza",NA,3,5,7,NA,3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",108201,16,327,"mei","6",0,2.67,0,1.82,6,NA,"gustavo","Gustavo","Gustavo","Gustavo César Mendonça Gravino","https://s.glbimg.com/es/sde/f/2022/02/25/0386b196bc9d7576552344192f41a032_FORMATO.png","América-MG",NA,2,9,5,1,9,29,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",110303,16,356,"ata","6",0,1.77,0,-0.08,4,NA,"igor-torres","Igor Torres","I. Torres","Igor Torres da Silva","https://s.glbimg.com/es/sde/f/2022/02/25/592c6fbd0b930f3b97d777c5fd852cfc_FORMATO.png","Fortaleza",NA,NA,NA,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",87225,16,293,"zag","7",2.4,7.86,-0.53,4.42,14,NA,"pedro-henrique","Pedro Henrique","P. Henrique","Pedro Henrique Ribeiro Gonçalves","https://s.glbimg.com/es/sde/f/2021/05/02/f5dd1bb01acb5eb9e0601cc31c8020f5_FORMATO.png","Athlético-PR",NA,5,35,12,NA,14,83,5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",50317,16,266,"zag","6",0,5.2,0,1.53,8,NA,"david-braz","David Braz","D. Braz","David Braz de Oliveira Filho","https://s.glbimg.com/es/sde/f/2022/04/20/2787635c960a396f6aca8c8ff11b00d3_FORMATO.png","Fluminense",NA,2,9,10,4,2,30,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",87552,16,293,"mei","6",1,3.91,-1.13,3.36,8,NA,"vitor-bueno","Vitor Bueno","V. Bueno","Vitor Frezarin Bueno","https://s.glbimg.com/es/sde/f/2022/02/21/2a32e3c3943071802ba1b4023aaab2a0_FORMATO.png","Athlético-PR",1,2,3,5,5,11,37,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"342",114138,16,356,"ata","6",1.1,1.97,0.21,0.22,9,NA,"depietri","Depietri","Depietri","Valentín Depietri","https://s.glbimg.com/es/sde/f/2022/02/24/8b54d582e43cf79302c2577ad53d6e26_FORMATO.png","Fortaleza",NA,NA,3,5,NA,1,18,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",70986,16,293,"mei","6",0,4.03,0,2.02,10,NA,"leo-cittadini","Léo Cittadini","L. Cittadini","Leonardo Cittadini","https://s.glbimg.com/es/sde/f/2021/05/02/a520539e5df2a4364ad4c1b0050888cc_FORMATO.png","Athlético-PR",1,1,10,11,4,9,14,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",51042,16,290,"mei","6",0,6.62,0,3.51,9,NA,"apodi","Apodi","Apodi","Luiz Diallison de Souza Alves","https://s.glbimg.com/es/sde/f/2022/03/02/2c74555af9089b55a230b00443763cf4_FORMATO.jpeg","Goiás",1,NA,11,14,3,13,26,NA,1,NA,2,NA,NA,1,NA,NA,NA,NA,1,NA
"345",70116,16,290,"mei","7",1.6,3.64,-0.18,1.77,15,NA,"fellipe-bastos","Fellipe Bastos","F. Bastos","Fellipe Ramos Ignez Bastos","https://s.glbimg.com/es/sde/f/2022/03/10/4fc5c3b6693e46bf2e956854bbf5da76_FORMATO.png","Goiás",1,5,16,15,8,12,80,NA,NA,NA,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"346",68917,16,290,"ata","7",0.8,4.19,-0.5,2.09,8,NA,"vinicius","Vinicius","Vinicius","Vinicius Santos Silva","https://s.glbimg.com/es/sde/f/2022/03/10/4b5dcfbcabc53f525f565f57f8050ed7_FORMATO.png","Goiás",1,NA,9,1,5,8,65,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",103684,16,285,"zag","6",0,3.95,0,3.7,2,NA,"kaique-rocha","Kaíque Rocha","K. Rocha","Kaíque Rocha Lima","https://s.glbimg.com/es/sde/f/2022/04/02/c6484aba6ef03823515d831dbbed3145_FORMATO.png","Internacional",NA,1,4,NA,NA,1,11,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"348",103700,16,264,"zag","6",6.1,4.71,1.1,2.95,8,NA,"bruno-mendez","Bruno Méndez","B. Méndez","Bruno Méndez Cittadini","https://s.glbimg.com/es/sde/f/2022/06/24/c1cadb36bdc2e9c961a181dac5a10494_FORMATO.png","Corinthians",NA,1,6,3,1,1,22,2,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA
