"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.gato_mestre.media_pontos_mandante","atletas.gato_mestre.media_pontos_visitante","atletas.gato_mestre.media_minutos_jogados","atletas.gato_mestre.minutos_jogados","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","DE","DP","DS","FS","GS","SG","CA","PC","A","FC","FD","FF","PI","FT","G","I","PS","PP","CV","GC"
"435",105899,23, 277,"mei","6", 0.00, 3.00, 0.00, 0.00, 0, 3.71,NA,NA,NA,NA,"ivonei","Ivonei","Ivonei","Ivonei Júnior da Silva Rabelo","https://s.glbimg.com/es/sde/f/2022/03/03/caea9218ffe2f27f406b20009a39c25e_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",113690,23, 277,"gol","6", 0.00, 2.00, 0.00, 0.00, 0, 2.57,NA,NA,NA,NA,"diogenes","Diógenes ","Diógenes ","Diógenes Vinícius da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/fe491455b3fd9db13061adfa98fd2182_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437", 97856,23, 314,"mei","6", 0.00, 2.32, 0.00, 1.41,10, 3.65,  1.07142857,  2.20000000, 26.00000000, 62.00000000,"lucas-ventura","Lucas Ventura","L. Ventura","Lucas de Souza Ventura","https://s.glbimg.com/es/sde/f/2022/03/11/27b312ffb4595c14c896eece284c7b69_FORMATO.png","Avaí",NA,NA,12, 7,NA,NA, 1, 1,NA, 4,NA, 1, 14,NA,NA,NA,NA,NA,NA,NA
"438",106822,23, 276,"mei","7", 0.00, 9.44, 0.00, 4.24,17,14.00,  7.30000000,  2.11000000, 78.00000000, 94.00000000,"rodrigo-nestor","Rodrigo Nestor","R. Nestor","Rodrigo Nestor Bertalia","https://s.glbimg.com/es/sde/f/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png","São Paulo",NA,NA,27,12,NA,NA, 3,NA, 1,24, 7,17, 99, 1, 3, 1,NA,NA,NA,NA
"439", 72362,23, 354,"mei","6", 0.00, 4.13, 0.00, 1.79,12, 1.66,  0.60000000,  2.62857143, 76.00000000, 52.00000000,"rodrigo-lindoso","Rodrigo Lindoso","R. Lindoso","Rodrigo Oliveira Lindoso","https://s.glbimg.com/es/sde/f/2022/03/11/262543ac36f21decccf1617c277630d6_FORMATO.png","Ceará",NA,NA,15,13,NA,NA, 6,NA, 1,11, 2, 4, 44,NA,NA,NA,NA,NA,NA,NA
"440",101596,23, 286,"ata","6", 0.10, 2.62, 0.02, 1.25,15, 0.23,  0.36250000,  2.24285714, 37.00000000, 21.00000000,"vitor-gabriel","Vitor Gabriel","V. Gabriel","Vitor Gabriel Claudino Rego Ferreira","https://s.glbimg.com/es/sde/f/2022/03/03/0744b4a85cead311d99a4c1d6d279b39_FORMATO.png","Juventude",NA,NA, 5, 9,NA,NA, 4,NA,NA,20, 9, 4, 36,NA, 1, 3,NA,NA,NA,NA
"441",111760,23, 275,"mei","6", 0.00, 1.40, 0.00, 0.78, 4, 0.42,NA,NA, 23.00000000, 22.00000000,"fabinho","Fabinho","Fabinho","Fábio Silva de Freitas","https://s.glbimg.com/es/sde/f/2021/05/08/2ef9b9ce1e0f6cdb6db5c4e19367f01f_FORMATO.png","Palmeiras",NA,NA, 4,NA,NA,NA, 1,NA,NA, 4,NA, 1,  3,NA,NA,NA,NA,NA,NA,NA
"442", 82407,23, 286,"mei","7", 3.90, 6.43, 0.57, 2.53,18, 3.79,  1.91111111,  3.16666667, 70.00000000, 98.00000000,"chico","Chico","Chico","Francisco Hyun Sol Kim","https://s.glbimg.com/es/sde/f/2022/03/03/bf75c9042be591192c025ebc1a87b001_FORMATO.png","Juventude",NA,NA,33,38,NA,NA, 2,NA, 1,32, 7, 5,155,NA,NA, 2,NA,NA, 1,NA
"443",117330,23, 264,"zag","6", 0.00, 0.85, 0.08, 1.67, 3,-0.05,  6.50000000, -0.75000000, 96.00000000,102.00000000,"robert-renan","Robert Renan","R. Renan","Robert Renan Alves Barbosa","https://s.glbimg.com/es/sde/f/2022/03/11/8dd73ea0b46a5ae62fca694e1dc2afa9_FORMATO.png","Corinthians",NA,NA, 2, 1,NA, 1, 1,NA,NA, 3,NA,NA, 10,NA,NA,NA,NA,NA,NA,NA
"444",111759,23, 275,"ata","6", 0.00, 2.11, 0.00, 0.20, 1, 2.24,NA,NA, 28.00000000, 28.00000000,"giovani","Giovani","Giovani","Giovani Henrique Amorim da Silva","https://s.glbimg.com/es/sde/f/2021/05/12/23eb0da8dd7617e2a4b7f8fcec2a625e_FORMATO.jpeg","Palmeiras",NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,  3,NA,NA,NA,NA,NA,NA,NA
"445", 84382,23, 290,"lat","6", 0.00, 2.97, 0.00, 1.63,16,-1.18,  2.34285714,  1.07777778, 59.00000000, 75.00000000,"danilo-barcelos","Danilo Barcelos","D. Barcelos","Danilo Carvalho Barcelos","https://s.glbimg.com/es/sde/f/2022/04/05/07d7f2dc608c0833bf6c29c75cb93a43_FORMATO.png","Goiás",NA,NA,15, 8,NA, 4, 5,NA, 1,24,NA, 4,118,NA,NA, 1,NA,NA,NA,NA
"446",104578,23, 277,"ata","6", 0.00, 3.00, 0.00, 0.00, 0, 3.71,NA,NA,NA,NA,"tailson","Tailson","Tailson","Tailson Pinto Gonçalves","https://s.glbimg.com/es/sde/f/2022/03/03/87e7063476bfe46f178888a941e34cf6_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447",103996,23, 277,"mei","6", 0.00, 2.74, 0.00, 1.78,11, 0.50,  2.25000000,  1.24000000, 34.00000000,  8.00000000,"bruno-oliveira","Bruno Oliveira","B. Oliveira","Bruno Felipe Oliveira","https://s.glbimg.com/es/sde/f/2022/03/03/2c935920c010d4b1c62eafcc3fa72249_FORMATO.png","Santos",NA,NA, 6,12,NA,NA, 2,NA, 1, 6, 4, 2, 41, 1,NA,NA,NA,NA,NA,NA
"448", 97645,23, 276,"gol","6", 0.00, 1.94, 0.00, 0.67, 3, 2.96,  1.50000000, -1.00000000, 92.00000000,103.00000000,"thiago-couto","Thiago Couto","T. Couto","Thiago Couto Wenceslau","https://s.glbimg.com/es/sde/f/2022/03/01/99285c40d162aad37e75e9e295ae0369_FORMATO.png","São Paulo",11,NA,NA,NA, 7,NA, 1, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449",104080,23, 354,"gol","6", 0.00, 1.00, 0.00, 0.00, 0, 1.43,NA,NA,NA,NA,"andre","André","André","André Luiz Ribeiro da Silva","https://s.glbimg.com/es/sde/f/2022/02/22/644fa239329c76f58f7001e88850b21c_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450", 82764,23, 286,"zag","6", 0.00, 5.05, 0.00, 2.79,16, 1.15,NA,NA, 90.00000000, 92.00000000,"rafael-forster","Rafael Forster","R. Forster","Rafael Forster","https://s.glbimg.com/es/sde/f/2022/03/03/1a3eff81c014dfeadd31543510923abd_FORMATO.png","Juventude",NA,NA,27,12,NA, 3, 1,NA,NA,10, 4, 2,111,NA,NA,NA,NA,NA,NA,NA
"451", 50428,23, 354,"ata","5", 0.00, 3.79, 0.00, 0.60, 4, 1.90,NA,NA, 23.00000000,  3.00000000,"dentinho","Dentinho","Dentinho","Bruno Ferreira Bonfim","https://s.glbimg.com/es/sde/f/2022/03/11/e3b360fda749e06fb7f50ec9ccbb74d7_FORMATO.png","Ceará",NA,NA, 3,NA,NA,NA,NA,NA,NA, 3,NA,NA,  2,NA,NA, 1,NA,NA,NA,NA
"452",104096,23, 286,"gol","6", 0.00, 2.00, 0.00, 0.00, 0, 2.57,NA,NA,NA,NA,"william","William","William","William Arthur Assmann","https://s.glbimg.com/es/sde/f/2022/03/03/4965839110fe5fdcff916a2516fb313e_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453", 72491,23, 314,"zag","3",-2.10, 5.30,-0.32, 1.63,16,-1.30,  1.23000000,  2.31666667, 96.00000000,103.00000000,"bressan","Bressan","Bressan","Matheus Simonete Bressanelli","https://s.glbimg.com/es/sde/f/2022/03/08/0759780a94f5359aefe723b749494c0b_FORMATO.png","Avaí",NA,NA,17, 6,NA, 3, 3, 1,NA,16,NA, 2, 80, 1,NA,NA,NA,NA,NA,NA
"454",104017,23, 280,"gol","6", 0.00, 2.00, 0.00, 0.00, 0, 2.57,NA,NA,NA,NA,"maycon","Maycon","Maycon","Maycon Cleiton de Paula Azevedo","https://s.glbimg.com/es/sde/f/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455", 74084,23, 263,"mei","6", 0.00, 2.65, 0.00, 0.54,11, 1.65,  0.50000000,  0.54285714, 62.00000000, 77.00000000,"lucas-piazon","Lucas Piazon","L. Piazon","Gustavo Lucas Domingues Piazón","https://s.glbimg.com/es/sde/f/2022/03/10/444cdcb13fd4a94042b454cbf58b95fb_FORMATO.png","Botafogo",NA,NA,10, 3,NA,NA, 1,NA,NA, 6, 2,NA, 42,NA,NA, 1,NA,NA, 1,NA
"456",105521,23, 373,"lat","6", 0.00, 2.00, 0.00, 0.00, 0, 2.57,NA,NA,NA,NA,"luan-sales","Luan Sales","L. Sales","Luan Sales do Nascimento","https://s.glbimg.com/es/sde/f/2022/03/03/94a00a5bf603d071ddf3460b730e1daf_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457", 91856,23, 373,"lat","6",-0.20, 4.00,-0.79, 2.40,17, 0.34,  2.71250000,  2.13333333, 79.00000000,103.00000000,"hayner","Hayner","Hayner","Hayner Willian Monjardim Cordeiro","https://s.glbimg.com/es/sde/f/2022/04/07/f21175e4f1cb1c9ccf3df6db10da1c56_FORMATO.png","Atlético-GO",NA,NA,20,27,NA, 3, 7,NA, 2,24, 2, 3,125,NA,NA, 7, 1,NA,NA,NA
"458",104646,23, 294,"lat","6", 0.00, 3.94, 0.00, 1.40, 4, 1.94,NA,NA, 25.00000000, 31.00000000,"warley","Warley","Warley","Warley Leandro da Silva","https://s.glbimg.com/es/sde/f/2022/03/14/b7d98e233737934792b2f3eb22d9865e_FORMATO.png","Coritiba",NA,NA,NA, 1,NA, 2,NA,NA,NA, 2,NA,NA, 13,NA,NA,NA,NA,NA, 1,NA
"459", 93478,23, 285,"ata","7", 0.90, 4.46,-1.02, 3.62,15, 1.31,  6.60000000,  0.20000000, 70.00000000, 73.00000000,"wanderson","Wanderson","Wanderson","Wanderson Maciel Sousa Campos","https://s.glbimg.com/es/sde/f/2022/03/11/60d938ca7b4268f47e35930fb50a834a_FORMATO.png","Internacional",NA,NA, 3,11,NA,NA, 3,NA, 1,13, 6, 5, 71, 1, 5, 1,NA,NA,NA,NA
"460",106000,23, 285,"mei","6", 0.00, 2.10, 0.00,-0.15, 2, 0.52,  0.00000000, -0.15000000,  2.00000000,  3.00000000,"lucas-ramos","Lucas Ramos","L. Ramos","Lucas de Ramos Silveira","https://s.glbimg.com/es/sde/f/2022/04/02/85f44f491d376f1c2aab6b9f5e260fb4_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461", 88312,23, 282,"zag","7", 0.10,11.67,-0.91, 3.70,20, 1.58,  3.60909091,  3.78888889, 94.00000000, 98.00000000,"junior-alonso","Junior Alonso","J. Alonso","Junior Osmar Ignacio Alonso Mujica","https://s.glbimg.com/es/sde/f/2022/07/15/18f148a4c0e6304c4e127291f1935424_FORMATO.png","Atlético-MG",NA,NA,21, 4,NA, 9, 2, 1, 2, 9,NA, 5, 97, 1,NA,NA,NA,NA,NA,NA
"462", 80664,23, 354,"lat","6",-1.10, 4.75,-0.06, 3.02,14,-0.37,  1.26000000,  4.00000000, 71.00000000,108.00000000,"michel","Michel","Michel","Michel Macedo Rocha Machado","https://s.glbimg.com/es/sde/f/2022/02/22/11f3d7c7d8032d9b2141440fc46e9620_FORMATO.png","Ceará",NA,NA,19,13,NA, 3, 2,NA, 1,11, 2, 3, 64,NA,NA, 1,NA,NA,NA,NA
"463", 69165,23, 262,"zag","7", 0.40, 6.98,-0.94, 3.81,14, 0.98,  4.70000000,  3.15000000, 88.00000000, 98.00000000,"pablo","Pablo","Pablo","Pablo Nascimento Castro","https://s.glbimg.com/es/sde/f/2022/04/25/71280a4dfbfab7898164a7269b1a357e_FORMATO.png","Flamengo",NA,NA,29, 3,NA, 5, 4,NA,NA,22, 2, 3, 50, 1,NA, 1,NA,NA,NA,NA
"464",115511,23, 290,"zag","6", 0.00, 2.48, 0.00, 1.82, 6, 0.45,NA,NA, 85.00000000, 31.00000000,"yan-souto","Yan Souto","Y. Souto","Yan da Cruz Souto","https://s.glbimg.com/es/sde/f/2022/04/05/9fcc839762fbeec9574032b56e3d8717_FORMATO.png","Goiás",NA,NA, 5, 2,NA, 2, 1, 2,NA, 7,NA, 2, 26,NA,NA,NA,NA,NA,NA,NA
"465", 71227,23, 277,"zag","7", 6.80,12.07, 0.74, 3.68,15, 6.88,  4.82500000,  2.37142857, 97.00000000,102.00000000,"maicon","Maicon","Maicon","Maicon Pereira Roque","https://s.glbimg.com/es/sde/f/2022/03/14/d137592918a80391170a5d4fdc021480_FORMATO.png","Santos",NA,NA,23, 6,NA, 5, 1,NA, 1, 5, 3, 4, 96,NA,NA, 1,NA,NA,NA,NA
"466", 86675,23, 286,"lat","7", 3.80, 3.13, 0.76, 2.14,20, 3.30,  2.80000000,  1.48000000, 86.00000000, 98.00000000,"rodrigo-soares","Rodrigo Soares","R. Soares","Rodrigo Alves Soares","https://s.glbimg.com/es/sde/f/2022/03/03/9c3587675488eeeb0991d8754b8cee2b_FORMATO.png","Juventude",NA,NA,22, 3,NA, 4, 3,NA, 1,18, 2, 4,153,NA, 1,NA,NA,NA,NA,NA
"467", 91968,23, 286,"mei","6", 0.00, 4.00, 0.00, 0.00, 0, 4.86,NA,NA,NA,NA,"bassani","Bassani","Bassani","Rodrigo Bassani da Cruz","https://s.glbimg.com/es/sde/f/2022/03/03/b1eb73f1949ff665ab7120fd00d76d28_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",114335,23, 293,"mei","6", 0.00, 4.00, 0.00, 0.00, 0, 4.86,NA,NA,NA,NA,"jader","Jader","Jader","Jader Barbosa da Silva Gentil","https://s.glbimg.com/es/sde/f/2021/08/28/b1890f6a2535a6bafcc1d65d242e3de6_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",105911,23, 286,"mei","6", 0.00, 3.20, 0.00, 2.10, 4, 2.20,NA,NA, 47.00000000, 36.00000000,"romulo","Rômulo","Rômulo","Rômulo Zanre Zwarg","https://s.glbimg.com/es/sde/f/2022/03/03/565242321c842a51857c34daf9c9bc81_FORMATO.png","Juventude",NA,NA, 3, 2,NA,NA, 1,NA,NA, 1,NA,NA, 29,NA, 1,NA,NA,NA,NA,NA
"470", 71719,23, 286,"mei","6", 3.20, 3.22, 0.79, 0.83, 6, 2.81,  2.00000000, -0.33333333, 57.00000000, 77.00000000,"elton","Elton","Elton","Elton Júnior Melo Ataíde","https://s.glbimg.com/es/sde/f/2021/03/25/4acc17c022e5e1189305c3e76afa3528_FORMATO.png","Juventude",NA,NA, 6, 3,NA,NA, 2,NA,NA, 7,NA, 2, 11,NA,NA, 1,NA,NA,NA,NA
"471",102295,23, 275,"ata","6", 0.00, 2.00, 0.00, 0.00, 0, 2.57,NA,NA,NA,NA,"luan-silva","Luan Silva","L. Silva","Luan Silva dos Santos","https://s.glbimg.com/es/sde/f/2022/02/21/5b2d607b7868aa4b0e2f6d3bc4884981_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",116074,23, 286,"lat","6", 0.00, 1.00, 0.00, 0.00, 0, 1.43,NA,NA,NA,NA,"nicolas","Nicolas","Nicolas","Nicolas Arno Luft","https://s.glbimg.com/es/sde/f/2022/03/03/127b2ef745d8d8ce07263510d07af046_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473", 68770,23, 277,"mei","2", 0.00, 3.56,-0.17, 1.74,13, 0.39,  1.10000000,  2.46666667, 51.00000000,  0.00000000,"camacho","Camacho","Camacho","Guilherme de Aguiar Camacho","https://s.glbimg.com/es/sde/f/2022/03/03/44a5a0d1669b56e3bc607727595c4751_FORMATO.png","Santos",NA,NA,25, 4,NA,NA, 3,NA,NA,16, 1,NA, 29,NA,NA,NA,NA,NA,NA,NA
"474",110962,23, 263,"mei","6", 0.00, 2.33, 0.00, 2.72, 6, 1.42,NA,NA, 52.00000000, 14.00000000,"kayque","Kayque","Kayque","Kayque Luiz Pereira","https://s.glbimg.com/es/sde/f/2022/02/21/3fbe1cef2d382595fb0c6dcbfd12c096_FORMATO.png","Botafogo",NA,NA, 5,11,NA,NA, 3,NA,NA, 8, 2, 3, 25,NA, 1, 1,NA,NA,NA,NA
"475",107314,23, 263,"lat","6", 0.00, 1.00, 0.00, 0.00, 0, 1.43,NA,NA,NA,NA,"reydson","Reydson","Reydson","Reydson Renan de Almeida Ribeiro","https://s.glbimg.com/es/sde/f/2022/03/21/41fd2bdc589715d9f89538c5aa91795b_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",107197,23, 293,"ata","6", 0.70, 3.70,-0.02, 2.38,13, 0.89,  2.56000000,  2.27500000, 57.00000000, 12.00000000,"romulo","Rômulo","Rômulo","Rômulo José Cardoso da Cruz","https://s.glbimg.com/es/sde/f/2021/09/01/8c5b70b92e37e05439b2ec0a4c9a1f5f_FORMATO.png","Athlético-PR",NA,NA,11,10,NA,NA,NA,NA, 1, 8, 4, 2, 41,NA, 1, 1,NA,NA,NA,NA
"477", 87808,23, 263,"zag","7", 0.00, 2.33, 0.00, 1.16,13, 0.90,  1.28333333,  1.05714286, 97.00000000,100.00000000,"philipe-sampaio","Philipe Sampaio","P. Sampaio","Philipe Sampaio Azevedo","https://s.glbimg.com/es/sde/f/2022/03/10/0b9c95c7f9a5612681798da7797e3cec_FORMATO.png","Botafogo",NA,NA,12, 7,NA, 3, 2, 1,NA,17,NA, 1, 44,NA,NA, 1,NA,NA, 2,NA
"478", 84339,23, 264,"lat","6", 0.00, 4.89, 0.00, 3.26, 5, 5.77,NA,NA, 70.00000000, 30.00000000,"bruno-melo","Bruno Melo","B. Melo","Bruno Ferreira Melo","https://s.glbimg.com/es/sde/f/2022/04/27/35be6fa24036e64091a63cca0ac892d9_FORMATO.png","Corinthians",NA,NA, 2, 3,NA, 3, 1,NA,NA, 6, 1, 2, 24,NA,NA, 2,NA,NA,NA,NA
"479",115404,23, 277,"ata","6", 0.00, 3.30, 0.00, 3.01,10, 0.99,NA,NA, 35.00000000, 16.00000000,"rwan","Rwan","Rwan","Rwan Philipe Rodrigues de Souza Cruz","https://s.glbimg.com/es/sde/f/2022/03/03/87ee12224aa1dccc15149c42181e9432_FORMATO.png","Santos",NA,NA, 6, 8,NA,NA, 1,NA,NA, 7, 3, 2, 20, 1, 2, 2,NA,NA,NA,NA
"480",115563,23, 327,"mei","6", 0.00, 1.01, 0.00, 1.05, 4, 0.65,NA,NA, 51.00000000, 25.00000000,"rodriguinho","Rodriguinho","Rodriguinho","Rodrigo Henrique Santos de Souza","https://s.glbimg.com/es/sde/f/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png","América-MG",NA,NA, 5, 5,NA,NA, 2,NA,NA, 5,NA, 1, 16,NA,NA,NA,NA,NA,NA,NA
"481", 93014,23, 264,"ata","6", 0.00, 4.98, 0.00, 0.71, 8, 3.87,NA,NA, 47.00000000, 58.00000000,"junior-moraes","Júnior Moraes","J. Moraes","Aluísio Chaves Ribeiro Moraes Júnior","https://s.glbimg.com/es/sde/f/2022/04/27/3c3c3537ef31150713d0fe063c826d1c_FORMATO.png","Corinthians",NA,NA, 5, 5,NA,NA, 1,NA,NA, 9, 1, 1, 11,NA,NA,NA,NA,NA,NA,NA
"482", 96725,23, 263,"lat","7", 1.80, 8.21, 0.43, 4.20,19, 2.43,  3.12222222,  5.14000000, 76.00000000,  0.00000000,"saravia","Saravia","Saravia","Renzo Saravia","https://s.glbimg.com/es/sde/f/2022/03/15/fe7e3baf028e564db9023bc25ef5ec34_FORMATO.png","Botafogo",NA,NA,54,31,NA, 4, 8,NA, 1,32,NA, 6,160, 1,NA,NA,NA,NA,NA,NA
"483", 72532,23, 290,"lat","7", 4.50, 4.43, 0.95, 2.17,19, 4.02,  2.02500000,  2.27272727, 60.00000000, 98.00000000,"maguinho","Maguinho","Maguinho","Magno José da Silva","https://s.glbimg.com/es/sde/f/2022/03/08/b454661126187bdc0ef02a09e84e80ef_FORMATO.png","Goiás",NA,NA,21, 9,NA, 5, 6, 1,NA,23, 1, 9, 88,NA,NA, 2, 1,NA,NA,NA
"484", 90569,23, 286,"mei","7", 0.00, 3.32, 0.00, 1.17,16, 0.19,  1.98750000,  0.32500000, 75.00000000, 49.00000000,"yuri-lima","Yuri Lima","Y. Lima","Yuri Oliveira Lima","https://s.glbimg.com/es/sde/f/2022/03/18/fd7d4f0e5e6c5b59c85b542484321ecd_FORMATO.png","Juventude",NA,NA,25, 6,NA,NA, 6,NA,NA,30, 5, 4, 87,NA,NA,NA,NA,NA,NA,NA
"485",113359,23, 276,"mei","7", 3.40, 4.48, 0.62, 1.45,19, 3.20,  1.06000000,  1.86666667, 59.00000000, 51.00000000,"pablo-maia","Pablo Maia","P. Maia","Pablo Gonçalves Maia Fortunato","https://s.glbimg.com/es/sde/f/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png","São Paulo",NA,NA,26,11,NA,NA, 3,NA,NA,23, 2, 5, 58,NA,NA,NA,NA,NA,NA,NA
"486", 77774,23, 314,"tec","7", 1.28, 7.81,-0.14, 3.33,22, 1.75,NA,NA,NA,NA,"eduardo-barroca","Eduardo Barroca","E. Barroca","Eduardo de Souza Barroca","https://s.glbimg.com/es/sde/f/2022/03/08/832e107d799b9425491e065012f3ec3a_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",115270,23, 356,"zag","7", 4.50, 2.61, 0.16, 7.33, 4, 3.86,  5.25000000,  9.40000000, 58.00000000, 29.00000000,"habraao","Habraão","Habraão","Habraão Lincon do Nascimento Saraiva","https://s.glbimg.com/es/sde/f/2022/05/12/79c1454b609937a5b20a3a0b549b4f9f_FORMATO.png","Fortaleza",NA,NA, 3, 4,NA, 3,NA,NA,NA, 5, 1, 3, 14,NA, 1,NA,NA,NA,NA,NA
"488", 97537,23, 286,"lat","6", 0.00, 7.91, 0.00, 4.90, 4,10.06,NA,NA, 77.00000000, 96.00000000,"busanello","Busanello","Busanello","Gabriel Dal Toé Busanello","https://s.glbimg.com/es/sde/f/2022/03/19/9a30d49720fb53d5ad43eef3f82e8dc2_FORMATO.png","Juventude",NA,NA, 7, 2,NA,NA,NA,NA, 2, 6, 3, 1, 24,NA,NA,NA,NA,NA,NA,NA
"489",104991,23, 263,"gol","6", 0.00, 1.00, 0.00, 0.00, 0, 1.43,NA,NA,NA,NA,"igo","Igo","Igo","Igo Gabriel Santos Pereira","https://s.glbimg.com/es/sde/f/2022/02/21/d72272ecdc3d542846840940aa3130b1_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",108133,23, 286,"ata","7",16.70, 6.54, 2.81, 3.14,19,13.97,  3.99090909,  1.98750000, 72.00000000, 98.00000000,"pitta","Pitta","Pitta","Isidro Miguel Pitta Saldívar ","https://s.glbimg.com/es/sde/f/2022/04/06/d5b98eae02b3de3352cd02c6cc1b5c36_FORMATO.png","Juventude",NA,NA, 1,28,NA,NA, 2,NA,NA,14,12,15, 86, 2, 4,10,NA, 1,NA,NA
"491", 77713,23, 264,"tec","7", 1.06,11.68,-0.10, 4.71,22, 2.11,NA,NA,NA,NA,"vitor-pereira","Vítor Pereira","V. Pereira","Vítor Manuel de Oliveira Lopes Pereira","https://s.glbimg.com/es/sde/f/2022/03/08/a09307d6eae0cd7887cb3732e00d9c29_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492", 87098,23, 354,"ata","6", 1.20, 5.48,-0.37, 1.47,10, 1.66,  1.50000000,  1.44000000, 42.00000000, 68.00000000,"matheus-peixoto","Matheus Peixoto","M. Peixoto","Matheus Vieira Campos Peixoto","https://s.glbimg.com/es/sde/f/2022/03/14/2eb9eaecb0ea8315d3d9f2e457dac7c4_FORMATO.png","Ceará",NA,NA, 4, 6,NA,NA,NA,NA, 1, 6, 4, 2, 24,NA,NA, 3,NA,NA,NA,NA
"493",115537,23, 354,"zag","6", 0.00, 2.51, 0.00, 3.95, 2, 3.84,  3.95000000,  0.00000000, 88.00000000, 77.00000000,"marcos-victor","Marcos Victor","M. Victor","Marcos Victor Ferreira da Silva","https://s.glbimg.com/es/sde/f/2022/02/22/d59ebbd8a4c8faf0f57568c90cebfab3_FORMATO.png","Ceará",NA,NA, 6, 2,NA,NA,NA,NA,NA,NA,NA,NA,  3,NA,NA,NA,NA,NA,NA,NA
"494",113857,23, 314,"zag","6", 0.00, 2.00, 0.00, 0.00, 0, 2.57,NA,NA,NA,NA,"felipe-silva","Felipe Silva","F. Silva","Felipe Florencio da Silva","https://s.glbimg.com/es/sde/f/2022/02/21/93072ab058127d5a10ce32d35f85beae_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",115502,23, 356,"zag","6", 6.40, 4.73, 0.89, 3.50,13, 5.57,  4.11428571,  2.76666667, 84.00000000, 73.00000000,"ceballos","Ceballos","Ceballos","Brayan Andrés Ceballos Jiménez","https://s.glbimg.com/es/sde/f/2022/05/12/74e0c34f6d9685b4e494c70171746de9_FORMATO.png","Fortaleza",NA,NA,26, 3,NA, 4, 4,NA,NA,12, 2, 6, 68, 1,NA, 1,NA,NA, 1,NA
