"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","CA","DE","FS","GS","PC","SG","A","DS","FC","FD","FF","FT","G","I","PI","PP","CV","GC","PS","DP"
"72",68920,17,275,"ata","7",0.2,10.95,-0.14,3.99,16,NA,"dudu","Dudu","Dudu","Eduardo Pereira Rodrigues","https://s.glbimg.com/es/sde/f/2022/02/21/f77c90a60a3c8354d3235d1b61be9208_FORMATO.png","Palmeiras",1,NA,24,NA,NA,NA,1,10,7,8,8,3,3,2,110,NA,NA,NA,NA,NA
"73",90309,17,285,"ata","6",0.6,5.07,-0.52,2.01,13,NA,"david","David","David","David Correa da Fonseca","https://s.glbimg.com/es/sde/f/2022/02/22/2bd5fca2e1d0dc67b0755602e00a7e66_FORMATO.png","Internacional",1,NA,13,NA,NA,NA,2,10,18,4,6,1,NA,5,51,NA,1,NA,NA,NA
"74",38279,17,327,"ata","5",0,4.53,0,0.32,6,NA,"wellington-paulista","Wellington Paulista","W. Paulista","Wellington Pereira do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/25/12f12e3c03d86cbfec605b70666faaf3_FORMATO.png","América-MG",1,NA,3,NA,NA,NA,NA,1,3,NA,3,NA,NA,3,10,NA,NA,NA,NA,NA
"75",72294,17,282,"gol","7",8,12.06,0.35,3.81,16,NA,"everson","Everson","Everson","Everson Felipe Marques Pires","https://s.glbimg.com/es/sde/f/2022/07/15/bd899e9773980e79959b0ba714379a00_FORMATO.png","Atlético-MG",2,38,2,16,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",60969,17,327,"lat","7",1.9,6.37,0.06,2.36,16,NA,"patric","Patric","Patric","Patric Cabral Lalau","https://s.glbimg.com/es/sde/f/2022/02/25/7625d982588386e96390538eb699b2a2_FORMATO.png","América-MG",3,NA,19,NA,NA,2,NA,29,19,5,5,NA,NA,3,175,NA,NA,NA,NA,NA
"77",71680,17,327,"lat","6",0,5.92,0,4.01,10,NA,"raul-caceres","Raúl Cáceres","R. Cáceres","Raúl Alejandro Cáceres Bogado","https://s.glbimg.com/es/sde/f/2022/02/24/641daa2c8e8e5423b42c703eb607615a_FORMATO.png","América-MG",NA,NA,NA,NA,NA,3,1,13,6,1,2,NA,1,1,45,NA,NA,NA,NA,NA
"78",68773,17,327,"ata","7",5.2,3.63,-0.59,2.2,10,NA,"henrique-almeida","Henrique Almeida","H. Almeida","Henrique Almeida Caixeta Nascentes","https://s.glbimg.com/es/sde/f/2022/02/25/f952435e80bcd6628e6480a7ad0ed047_FORMATO.png","América-MG",3,NA,3,NA,NA,NA,NA,8,13,5,4,1,1,5,19,NA,NA,NA,NA,NA
"79",82463,17,282,"mei","7",1.1,4.04,-0.76,1.65,14,NA,"otavio","Otávio ","Otávio ","Otávio Henrique Passos Santos","https://s.glbimg.com/es/sde/f/2022/07/15/2b6c169672a8205f14e8ac4bb25388c6_FORMATO.png","Atlético-MG",1,NA,3,NA,NA,NA,NA,24,14,1,NA,NA,NA,NA,32,NA,NA,NA,NA,NA
"80",71602,17,327,"lat","6",0,3.4,0,2.32,6,NA,"joao-paulo","João Paulo","J. Paulo","João Paulo Gomes da Costa","https://s.glbimg.com/es/sde/f/2022/04/10/e261c53cb607072efab6bcc6f7bd1836_FORMATO.png","América-MG",NA,NA,NA,NA,NA,1,NA,9,3,1,2,NA,NA,NA,38,NA,NA,NA,NA,NA
"81",50645,17,327,"lat","5",0,4,0,0,0,NA,"eduardo","Eduardo","Eduardo","Carlos Eduardo Santos Oliveira","https://s.glbimg.com/es/sde/f/2022/02/25/a1ed845c0cda1af45df260be95a58b34_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",80079,17,327,"gol","6",0,2.61,0,6,1,NA,"airton","Airton","Airton","Airton Moraes Michellon","https://s.glbimg.com/es/sde/f/2021/06/04/81208059e023912c79130d05f5ec68f0_FORMATO.png","América-MG",NA,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",71937,17,327,"mei","6",0,3.77,0,0.6,1,NA,"juninho-valoura","Juninho Valoura","J. Valoura","Paulo Roberto Valoura Júnior","https://s.glbimg.com/es/sde/f/2022/02/24/fd30c25ed61ca17e8b341cfc63c2e74e_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"84",81031,17,354,"tec","6",5.51,4.55,0.55,3.46,7,NA,"marquinhos-santos","Marquinhos Santos","M. Santos","Marcos Vinícius dos Santos Gonçalves","https://s.glbimg.com/es/sde/f/2022/03/08/fe2e9685b644eeed11a14b51b6b6afd4_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",86388,17,327,"mei","6",0,8.46,0,3.69,12,NA,"ale","Alê","Alê","Alexandre Egea","https://s.glbimg.com/es/sde/f/2022/02/24/4b65fc3f258e926df6bf12c3abbfa9a0_FORMATO.png","América-MG",NA,NA,27,NA,NA,NA,1,24,25,2,5,NA,1,NA,70,NA,1,NA,NA,NA
"86",91151,17,327,"ata","5",1.7,8.09,0.05,3.93,11,NA,"everaldo","Everaldo ","Everaldo ","Everaldo Silva do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/25/561f3ca4238e82e1b2e1479a1a66c551_FORMATO.png","América-MG",2,NA,29,NA,NA,NA,2,14,12,4,9,1,NA,2,72,NA,NA,NA,NA,NA
"87",82381,17,327,"mei","7",1.1,5.6,0.27,2.09,15,NA,"juninho","Juninho","Juninho","Adilson dos Anjos Oliveira","https://s.glbimg.com/es/sde/f/2022/02/24/fb366714954149fbf7b493465bba1d9e_FORMATO.png","América-MG",2,NA,14,NA,1,NA,1,24,8,2,3,NA,NA,3,97,NA,NA,NA,1,NA
"88",104754,17,356,"tec","7",5.27,7.94,0.25,3.58,16,NA,"juan-vojvoda","Juan Vojvoda","J. Vojvoda","Juan Pablo Vojvoda Rizzo","https://s.glbimg.com/es/sde/f/2021/05/04/b1ac9362e20bba2d6dc699906e1420cc_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",109461,17,282,"mei","6",0,2.32,0,1.73,7,NA,"calebe","Calebe","Calebe","Calebe Gonçalves Ferreira da Silva","https://s.glbimg.com/es/sde/f/2022/07/15/e69dad49448e6f72e73ce364b1459be9_FORMATO.png","Atlético-MG",1,NA,7,NA,NA,NA,NA,7,2,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"90",95662,17,327,"mei","7",-0.5,2.27,-0.08,1.1,15,NA,"lucas-kal","Lucas Kal","L. Kal","Lucas Kal Schenfeld Progioli","https://s.glbimg.com/es/sde/f/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png","América-MG",1,NA,4,NA,NA,NA,NA,15,12,4,2,1,NA,NA,83,NA,NA,NA,NA,NA
"91",96684,17,276,"ata","6",0,2.86,0,0.33,11,NA,"rigoni","Rigoni","Rigoni","Emiliano Ariel Rigoni","https://s.glbimg.com/es/sde/f/2022/03/01/f8d5029ee4e43d0050ec116c23af5c56_FORMATO.png","São Paulo",NA,NA,3,NA,NA,NA,NA,5,6,NA,3,NA,NA,NA,45,NA,NA,NA,NA,NA
"92",93886,17,327,"mei","7",1.3,1.01,-0.08,0.79,8,NA,"matheusinho","Matheusinho","Matheusinho","Matheus Leonardo Sales Cardoso","https://s.glbimg.com/es/sde/f/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png","América-MG",1,NA,7,NA,NA,NA,NA,7,8,2,2,NA,NA,1,31,NA,1,NA,NA,NA
"93",60825,17,327,"ata","6",-0.4,5.59,-0.38,2.2,16,NA,"felipe-azevedo","Felipe Azevedo","F. Azevedo","Felipe Azevedo dos Santos","https://s.glbimg.com/es/sde/f/2022/02/25/32fc5d9f18e690ed6ef80d16faae95cc_FORMATO.png","América-MG",1,NA,11,NA,NA,NA,NA,14,18,6,10,NA,2,NA,91,NA,1,NA,NA,NA
"94",105608,17,327,"mei","6",1.8,1.72,-0.08,1.55,2,NA,"flavio","Flávio","Flávio","Luiz Flávio Silvério Silva","https://s.glbimg.com/es/sde/f/2022/02/24/6731a6bf57665f93f078e83ce29b0d02_FORMATO.png","América-MG",NA,NA,1,NA,NA,NA,NA,2,1,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA
"95",91203,17,327,"zag","7",-1.6,2.49,-1.15,1.62,14,NA,"eder","Éder","Éder","Éder Ferreira Graminho","https://s.glbimg.com/es/sde/f/2022/02/24/e0b5f4c6647fe1b42922ddb4458dade0_FORMATO.png","América-MG",4,NA,NA,NA,NA,3,1,15,20,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA
"96",97062,17,327,"mei","7",4.5,5.43,0.81,2.2,9,NA,"juan-ramirez","Juan Ramírez","J. Ramírez","Juan Pablo Ramírez Velásquez","https://s.glbimg.com/es/sde/f/2022/02/24/2e0263bb5e40212a4b61690039d26668_FORMATO.png","América-MG",2,NA,9,NA,NA,NA,1,3,9,2,4,NA,1,1,21,NA,NA,NA,NA,NA
"97",97317,17,327,"mei","6",0,1.78,0,0.5,8,NA,"ze-ricardo","Zé Ricardo","Z. Ricardo","José Ricardo Barbosa Ribeiro Drumond","https://s.glbimg.com/es/sde/f/2022/02/24/55526a7acacc680703923482c9c2fd9d_FORMATO.png","América-MG",NA,NA,4,NA,NA,NA,NA,4,4,NA,1,NA,NA,NA,24,NA,NA,NA,NA,NA
"98",98909,17,293,"ata","7",3.2,7.28,0.16,3.12,14,NA,"cuello","Cuello","Cuello","Tomás Esteban Cuello","https://s.glbimg.com/es/sde/f/2022/02/24/6bec1ac11713040382a43683f3ec06ba_FORMATO.png","Athlético-PR",2,NA,20,NA,NA,NA,1,20,11,5,17,NA,NA,5,91,NA,NA,NA,NA,NA
"99",99878,17,327,"ata","6",0,2,0,0,0,NA,"leo-passos","Léo Passos","L. Passos","Leonardo da Silva Passos","https://s.glbimg.com/es/sde/f/2021/06/04/82d858358a606b9c2acfa4fead4b349c_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",100943,17,327,"zag","7",1.1,3.88,0.36,2.02,14,NA,"conti","Conti","Conti","Germán Andrés Conti","https://s.glbimg.com/es/sde/f/2022/02/24/965b3ae2f778e96277a5b6c093927bc2_FORMATO.png","América-MG",1,NA,2,NA,NA,3,NA,13,9,NA,5,NA,NA,NA,36,NA,NA,NA,NA,NA
"101",82792,17,280,"tec","7",9.05,11.91,0.04,4.97,16,NA,"mauricio-barbieri","Maurício Barbieri","M. Barbieri","Maurício Nogueira Barbieri","https://s.glbimg.com/es/sde/f/2021/04/27/1cc4a56a4aefc5902e503c4834666651_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",86143,17,373,"zag","7",0,2.31,0.12,0.99,9,NA,"wanderson","Wanderson","Wanderson","Wanderson Santos Pereira","https://s.glbimg.com/es/sde/f/2022/03/03/e4318c57015f1d5169d4e83fc7af4813_FORMATO.png","Atlético-GO",NA,NA,3,NA,NA,1,NA,5,10,NA,2,NA,NA,NA,22,NA,NA,NA,NA,NA
"103",108201,17,327,"mei","7",2.2,2.8,0.13,1.87,7,NA,"gustavo","Gustavo","Gustavo","Gustavo César Mendonça Gravino","https://s.glbimg.com/es/sde/f/2022/02/25/0386b196bc9d7576552344192f41a032_FORMATO.png","América-MG",2,NA,11,NA,NA,NA,NA,10,6,1,2,NA,NA,NA,34,NA,NA,NA,NA,NA
"104",104095,17,327,"lat","6",0,1,0,0,0,NA,"vitor-hugo","Vitor Hugo","V. Hugo","Vitor Hugo de Andrade Oliveira","https://s.glbimg.com/es/sde/f/2021/06/04/e9cf2ae071e26c5218c971210de0a112_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",69138,17,293,"ata","7",-1.2,5.08,-0.61,3.83,10,NA,"pablo","Pablo","Pablo","Pablo Felipe Teixeira","https://s.glbimg.com/es/sde/f/2022/02/21/b4c4b5449cfdf72e5e5d92886e70852f_FORMATO.png","Athlético-PR",4,NA,10,NA,NA,NA,1,8,18,8,6,1,2,9,44,NA,NA,NA,NA,NA
"106",106704,17,327,"ata","6",0,1.92,0,1.62,4,NA,"carlos-alberto","Carlos Alberto","C. Alberto","Carlos Alberto Gomes da Silva Filho","https://s.glbimg.com/es/sde/f/2022/02/25/c051db5190893370b401c6f37c4c427d_FORMATO.png","América-MG",1,NA,1,NA,NA,NA,NA,2,1,3,3,NA,NA,NA,11,NA,NA,NA,NA,NA
"107",70986,17,293,"mei","6",0,4.03,0,2.02,10,NA,"leo-cittadini","Léo Cittadini","L. Cittadini","Leonardo Cittadini","https://s.glbimg.com/es/sde/f/2021/05/02/a520539e5df2a4364ad4c1b0050888cc_FORMATO.png","Athlético-PR",1,NA,9,NA,NA,NA,1,10,11,1,4,NA,NA,NA,14,NA,NA,NA,NA,NA
"108",87225,17,293,"zag","7",10,9.26,1.4,4.79,15,NA,"pedro-henrique","Pedro Henrique","P. Henrique","Pedro Henrique Ribeiro Gonçalves","https://s.glbimg.com/es/sde/f/2021/05/02/f5dd1bb01acb5eb9e0601cc31c8020f5_FORMATO.png","Athlético-PR",5,NA,17,NA,NA,6,NA,38,12,4,1,NA,NA,NA,92,NA,NA,NA,NA,NA
"109",90302,17,293,"ata","6",0,2.77,0,1.38,6,NA,"pedro-rocha","Pedro Rocha","P. Rocha","Pedro Rocha Neves","https://s.glbimg.com/es/sde/f/2022/02/21/bca4738ad3069733d0bb2f1c649401a9_FORMATO.png","Athlético-PR",NA,NA,4,NA,NA,NA,1,2,1,NA,1,NA,NA,2,14,NA,NA,NA,NA,NA
"110",87552,17,293,"mei","6",1,3.91,0,3.1,9,NA,"vitor-bueno","Vitor Bueno","V. Bueno","Vitor Frezarin Bueno","https://s.glbimg.com/es/sde/f/2022/02/21/2a32e3c3943071802ba1b4023aaab2a0_FORMATO.png","Athlético-PR",2,NA,11,NA,NA,NA,1,4,5,NA,5,NA,2,NA,39,NA,NA,NA,NA,NA
"111",99440,17,373,"mei","7",4,7.23,0.42,3.34,15,NA,"baralhas","Baralhas","Baralhas","Gabriel Baralhas dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/23016221adbd611a74993ecdc84843f5_FORMATO.png","Atlético-GO",7,NA,8,NA,1,NA,NA,35,20,4,9,1,1,NA,49,NA,NA,NA,NA,NA
"112",90917,17,280,"ata","6",3.2,4.83,0.11,1.66,7,NA,"carlos-eduardo","Carlos Eduardo","C. Eduardo","Carlos Eduardo Ferreira de Souza","https://s.glbimg.com/es/sde/f/2022/05/05/c4c02d0045ff435fdce407dd07835bb9_FORMATO.png","Bragantino",1,NA,6,NA,NA,NA,NA,8,8,1,3,NA,NA,1,11,NA,NA,NA,NA,NA
"113",94067,17,293,"mei","6",0,4.03,0,1.8,10,NA,"matheus-fernandes","Matheus Fernandes","M. Fernandes","Matheus Fernandes Siqueira","https://s.glbimg.com/es/sde/f/2022/02/21/fff1205202cd53cd50d841891d140360_FORMATO.png","Athlético-PR",2,NA,3,NA,NA,NA,NA,16,10,3,1,NA,NA,NA,22,NA,NA,NA,NA,NA
"114",94444,17,293,"ata","6",0,3.19,0,0.07,6,NA,"matheus-babi","Matheus Babi","M. Babi","Matheus Barcelos da Silva","https://s.glbimg.com/es/sde/f/2021/04/13/e9ee464f547f7e719b4c1eab498a8478_FORMATO.png","Athlético-PR",1,NA,4,NA,NA,NA,NA,NA,6,NA,2,NA,NA,1,3,NA,NA,NA,NA,NA
"115",80370,17,373,"mei","7",3.4,4.96,0.47,2.17,14,NA,"edson","Edson ","Edson ","Edson Felipe da Cruz","https://s.glbimg.com/es/sde/f/2022/03/03/3c782944d7dbd6686b97db6c607caa2e_FORMATO.png","Atlético-GO",4,NA,11,NA,NA,NA,NA,29,11,1,2,NA,NA,1,62,NA,NA,NA,1,NA
"116",98022,17,293,"mei","7",5.5,5.57,0.89,2.53,13,NA,"erick","Erick","Erick","Erick Luis Conrado de Carvalho","https://s.glbimg.com/es/sde/f/2021/05/02/f7ba547da42ad1121a2eba90fd53c8d1_FORMATO.png","Athlético-PR",1,NA,6,NA,NA,NA,NA,21,14,1,4,NA,1,NA,27,NA,NA,NA,NA,NA
"117",100762,17,314,"ata","6",10.8,9.64,1.75,5.6,16,NA,"bissoli","Bissoli","Bissoli","Guilherme Bissoli Campos","https://s.glbimg.com/es/sde/f/2022/04/08/c60eb6c17dd46f0a98ac8d236bddbbd7_FORMATO.png","Avaí",2,NA,14,NA,NA,NA,NA,8,30,10,15,NA,8,5,46,NA,NA,NA,1,NA
"118",100002,17,373,"mei","6",0,1.3,0,0.19,8,NA,"rickson","Rickson","Rickson","Rickson Barbosa Sá da Conceição","https://s.glbimg.com/es/sde/f/2022/03/03/f82aadebc694039fa82daf954411c4cb_FORMATO.png","Atlético-GO",1,NA,3,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,7,NA,NA,NA,NA,NA
"119",101077,17,286,"tec","7",4.65,5.8,0.25,3.35,10,NA,"umberto-louzer","Umberto Louzer","U. Louzer","Umberto Lourenço Louzer Filho","https://s.glbimg.com/es/sde/f/2021/04/15/6b25bcef84ca2ca67c4b19b4e5356ca3_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",101594,17,293,"mei","7",-0.6,6.69,-0.88,3.67,13,NA,"hugo-moura","Hugo Moura","H. Moura","Hugo Moura Arruda da Silva","https://s.glbimg.com/es/sde/f/2022/02/21/267f14bd41575e2b58bcb3d6ba014a46_FORMATO.png","Athlético-PR",4,NA,14,NA,1,NA,NA,38,20,3,5,NA,1,NA,65,NA,1,NA,NA,NA
"121",97520,17,373,"mei","6",1.2,3.13,0.45,0.63,15,NA,"shaylon","Shaylon","Shaylon","Shaylon Kallyson Cardoso","https://s.glbimg.com/es/sde/f/2022/03/03/613cc4607b07db0edb4d019f37550ecc_FORMATO.png","Atlético-GO",2,NA,2,NA,NA,NA,NA,8,7,2,9,NA,NA,1,66,NA,NA,NA,NA,NA
"122",72580,17,327,"gol","7",0,5.49,-0.7,3.38,4,NA,"matheus-cavichioli","Matheus Cavichioli","M. Cavichioli","Matheus Fernando Cavichioli","https://s.glbimg.com/es/sde/f/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png","América-MG",NA,15,1,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",82766,17,373,"mei","7",6,10.74,-0.13,4.58,16,NA,"wellington-rato","Wellington Rato","W. Rato","Wellington Soares da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/f1c021275405991e817f4277af535a6a_FORMATO.png","Atlético-GO",1,NA,19,NA,NA,NA,NA,12,10,10,18,2,4,4,107,NA,NA,NA,NA,NA
"124",77544,17,373,"mei","7",1.3,5.97,-0.32,3.56,15,NA,"jorginho","Jorginho","Jorginho","Jorge de Moura Xavier","https://s.glbimg.com/es/sde/f/2022/03/03/5e1a8b5625036eb3729fbae6272ea055_FORMATO.png","Atlético-GO",5,NA,21,NA,NA,NA,NA,16,8,3,16,2,3,5,148,NA,NA,NA,NA,NA
"125",102253,17,293,"zag","6",0,3.96,0,3.3,2,NA,"lucas-halter","Lucas Halter","L. Halter","Lucas Halter","https://s.glbimg.com/es/sde/f/2022/03/03/b7106014ff9611b60a9e3aa15014aba1_FORMATO.png","Athlético-PR",1,NA,1,NA,NA,1,NA,2,3,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA
"126",102301,17,293,"mei","6",0,2,0,0,0,NA,"bruno-leite","Bruno Leite","B. Leite","Bruno da Silva Costa Leite","https://s.glbimg.com/es/sde/f/2021/05/02/ec03227352d407507044b7dc5b7ab340_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",94916,17,282,"mei","7",3.7,11.91,0.6,5.11,14,NA,"nacho-fernandez","Nacho Fernández","N. Fernández","Ignacio Martín Fernández","https://s.glbimg.com/es/sde/f/2022/07/15/9a4d6e70d0bbfa73459213e99792af33_FORMATO.png","Atlético-MG",3,NA,27,NA,NA,NA,3,23,8,8,10,NA,2,1,126,NA,NA,NA,NA,NA
"128",106681,17,373,"ata","6",1.8,6.13,0.3,2.44,16,NA,"leo-pereira","Léo Pereira","L. Pereira","Leonardo Augusto dos Santos Pereira","https://s.glbimg.com/es/sde/f/2022/03/03/b6e2734629454f1ee92d354283343741_FORMATO.png","Atlético-GO",5,NA,18,NA,NA,NA,1,21,22,5,1,1,1,2,64,NA,NA,NA,NA,NA
"129",104502,17,293,"mei","5",0,3.75,0,1.82,6,NA,"christian","Christian","Christian","Christian Roberto Alves Cardoso","https://s.glbimg.com/es/sde/f/2021/05/02/6a1bc3f98b5ff453ba48dffaa44386ab_FORMATO.png","Athlético-PR",3,NA,3,NA,NA,NA,NA,10,15,1,3,1,NA,2,15,NA,NA,NA,NA,NA
"130",79631,17,266,"ata","7",0.4,12.85,-2.27,6.48,17,NA,"cano","Cano","Cano","Germán Ezequiel Cano","https://s.glbimg.com/es/sde/f/2022/04/20/5bb8f223990a3b79975f90d376fb341a_FORMATO.png","Fluminense",NA,NA,5,NA,NA,NA,1,2,13,16,15,NA,10,11,59,NA,NA,NA,NA,NA
"131",106107,17,373,"ata","2",4.3,5.99,-0.06,3.88,15,NA,"airton","Airton","Airton","Airton Moisés Santos Sousa","https://s.glbimg.com/es/sde/f/2022/03/03/8bedf67e65f96c1ee15936a016347f09_FORMATO.png","Atlético-GO",1,NA,11,NA,NA,NA,2,20,16,6,9,NA,2,NA,59,NA,NA,NA,NA,NA
"132",38877,17,282,"lat","7",5.1,8.61,0.22,5.68,10,NA,"mariano","Mariano","Mariano","Mariano Ferreira Filho","https://s.glbimg.com/es/sde/f/2022/07/15/c04eede8e289c2e2a9d0b82097512fdc_FORMATO.png","Atlético-MG",5,NA,5,NA,NA,6,1,29,10,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA
"133",52253,17,282,"zag","6",5,5.11,0.67,2.95,8,NA,"rever","Réver","Réver","Réver Humberto Alves Araújo","https://s.glbimg.com/es/sde/f/2022/07/15/b06d278a85eebe19ce060b1d34ef2b64_FORMATO.png","Atlético-MG",1,NA,2,NA,NA,2,NA,7,4,NA,1,NA,1,NA,24,NA,NA,NA,NA,NA
"134",105208,17,293,"gol","7",8,9.08,1.51,5.02,17,NA,"bento","Bento","Bento","Bento Matheus Krepski","https://s.glbimg.com/es/sde/f/2022/02/21/40d480db7ba8476ece495c478aa597d4_FORMATO.png","Athlético-PR",2,61,NA,17,NA,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"135",104513,17,293,"lat","7",7.1,8.39,1.31,4.01,16,NA,"abner-vinicius","Abner Vinícius","A. Vinícius","Abner Vinícius da Silva Santos","https://s.glbimg.com/es/sde/f/2021/05/02/f1aa04d210bcbf610dc5f4c169e0dbb8_FORMATO.png","Athlético-PR",4,NA,6,NA,NA,6,1,33,15,2,NA,NA,1,1,152,NA,NA,NA,NA,NA
"136",105175,17,293,"lat","7",4.4,5.33,0.59,4.24,12,NA,"khellven","Khellven ","Khellven ","Khellven Douglas Silva Oliveira","https://s.glbimg.com/es/sde/f/2022/02/21/2ca4e948511b9183a702c48d72753850_FORMATO.png","Athlético-PR",1,NA,5,NA,1,5,NA,21,10,2,5,NA,1,NA,113,NA,NA,NA,NA,NA
"137",105672,17,293,"zag","7",7.6,4.98,1.13,3.1,9,NA,"nicolas-hernandez","Nicolás Hernández","N. Hernández","Nicolás Hernández Rodríguez","https://s.glbimg.com/es/sde/f/2022/02/21/8e49df153cf9037db1aa09cd34feb7e9_FORMATO.png","Athlético-PR",2,NA,2,NA,NA,4,NA,12,6,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA
"138",106823,17,293,"zag","6",0,1.86,0,-0.9,1,NA,"lucas-fasson","Lucas Fasson","L. Fasson","Lucas Fasson dos Santos","https://s.glbimg.com/es/sde/f/2021/08/16/b28f3118f886b751eccec717db71b3ab_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
"139",60795,17,373,"gol","6",0,4,0,0,0,NA,"renan","Renan","Renan","Renan dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/78210d6f3d7ee04d9e4cfdfdc910c757_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",68928,17,282,"gol","6",0,5,0,0,0,NA,"rafael","Rafael","Rafael","Rafael Pires Monteiro","https://s.glbimg.com/es/sde/f/2022/07/15/5f41e2711750955ef1b92db4d8efe3ae_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",68727,17,282,"lat","6",0,6,0,0,0,NA,"dodo","Dodô","Dodô","José Rodolfo Pires Ribeiro","https://s.glbimg.com/es/sde/f/2022/07/15/609e318b14a5b18020808dc34efd5bfa_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",86686,17,263,"mei","2",-0.6,3.56,-0.25,0.86,9,NA,"tche-tche","Tchê Tchê","T. Tchê","Danilo das Neves Pinheiro","https://s.glbimg.com/es/sde/f/2022/04/14/0837ace715e5ba9dc6b7efa8744ddb15_FORMATO.png","Botafogo",1,NA,10,NA,NA,NA,NA,5,11,1,4,NA,NA,NA,34,NA,NA,NA,NA,NA
"143",89493,17,282,"zag","6",3.3,4.9,-0.27,5.25,4,NA,"igor-rabello","Igor Rabello","I. Rabello","Igor Rabello da Costa","https://s.glbimg.com/es/sde/f/2022/07/15/2609f439079631b8b5b1affd471b8813_FORMATO.png","Atlético-MG",1,NA,2,NA,NA,2,1,6,5,1,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
"144",38225,17,314,"ata","6",0,10.13,0,4.88,13,NA,"muriqui","Muriqui","Muriqui","Luiz Guilherme da Conceição Silva","https://s.glbimg.com/es/sde/f/2022/02/24/4df18fe9d1a25d570f6c5f99adc76327_FORMATO.png","Avaí",1,NA,24,NA,NA,NA,1,13,12,1,5,1,4,6,51,NA,NA,NA,1,NA
"145",96652,17,282,"mei","7",0.6,4.03,-0.94,1.89,13,NA,"allan","Allan","Allan","Allan Rodrigues de Souza","https://s.glbimg.com/es/sde/f/2022/07/15/9d08742f2ed78c483fb890fcb2a8602e_FORMATO.png","Atlético-MG",4,NA,12,NA,1,NA,NA,25,24,5,5,NA,NA,NA,92,NA,NA,NA,NA,NA
