,atletas.clube_id,atletas.preco_num,atletas.pontos_num,atletas.media_num,atletas.apelido,atletas.status_id,atletas.rodada_id,atletas.slug,atletas.posicao_id,atletas.jogos_num,atletas.foto,atletas.variacao_num,atletas.nome,atletas.atleta_id,atletas.clube.id.full.name,atletas.minimo_para_valorizar,atletas.apelido_abreviado,A,CA,DS,FC,FD,FF,FS,FT,G,I,PI,PP,DE,DP,GC,GS,PC,SG,CV,PS
76,290,6.59,-0.1,3.35,Marquinhos Gabriel,7,37,marquinhos-gabriel,4,11,https://s.glbimg.com/es/sde/f/2022/08/16/2fed32d21211f94e86843a534478ff9b_FORMATO.png,-0.58,Marcos Gabriel do Nascimento,68954,Goiás,,M. Gabriel,2.0,1.0,10.0,6.0,3.0,3.0,15.0,,1.0,3.0,35.0,,,,,,,,,
77,356,6.6,0.0,4.92,Lucas Sasha,7,37,lucas-sasha,4,18,https://s.glbimg.com/es/sde/f/2022/07/16/d91654c9e126e6f3f17fd09b816eedf5_FORMATO.png,0.0,Lucas Pacheco Affini,68991,Fortaleza,,L. Sasha,,2.0,65.0,20.0,4.0,6.0,16.0,,1.0,,71.0,,,,,,,,,
78,1371,2.9,0.0,2.25,João Carlos,6,37,joao-carlos,1,10,https://s.glbimg.com/es/sde/f/2021/05/28/9d5caf065f11413aa6bf28e1d6b8acf8_FORMATO.png,0.0,João Carlos Heidemann,69010,Cuiabá,,J. Carlos,,,,,,,1.0,,,,,,31.0,1.0,,16.0,,,,
79,262,10.33,0.0,4.55,Santos,6,37,santos,1,19,https://s.glbimg.com/es/sde/f/2022/04/14/cdf250518797f30f9cb6045061ee01ab_FORMATO.png,0.0,Aderbar Melo dos Santos Neto,69012,Flamengo,,Santos,,1.0,1.0,,,,2.0,,,,,,59.0,,,14.0,,8.0,,
80,266,8.11,6.0,3.64,Manoel,7,37,manoel,3,29,https://s.glbimg.com/es/sde/f/2022/04/20/2ee72152c5a2da89ec05cb252df58e2b_FORMATO.png,0.96,Manoel Messias Silva Carvalho,69014,Fluminense,,Manoel,1.0,3.0,22.0,21.0,,12.0,22.0,,4.0,,115.0,,,,,,1.0,10.0,2.0,
81,293,3.42,0.0,0.88,Marcelo Cirino,5,37,marcelo-cirino,5,11,https://s.glbimg.com/es/sde/f/2022/03/11/d66ed90e8284dc651e111fbb2768dd6d_FORMATO.png,0.0,Marcelo Cirino da Silva,69022,Athlético-PR,,M. Cirino,,1.0,7.0,4.0,1.0,3.0,4.0,,,5.0,26.0,,,,,,,,,1.0
82,264,10.81,0.0,2.93,Paulinho,5,37,paulinho,4,3,https://s.glbimg.com/es/sde/f/2022/04/27/1d79a755ea006081f316b2fad1097216_FORMATO.png,0.0,José Paulo Bezerra Maciel Júnior,69034,Corinthians,,Paulinho,,,1.0,2.0,,,1.0,,1.0,,3.0,,,,,,,,,
83,314,6.01,14.0,2.68,Vladimir,6,37,vladimir,1,22,https://s.glbimg.com/es/sde/f/2022/02/21/e22d32eba9a08cd74e7a00236a0e70b1_FORMATO.png,1.77,Vladimir Orlando Cardoso de Araújo Filho,69040,Avaí,,Vladimir,,3.0,1.0,,,,2.0,,,,,,75.0,1.0,,36.0,1.0,3.0,,
84,282,10.1,20.4,3.9,Vargas,7,37,vargas,5,22,https://s.glbimg.com/es/sde/f/2022/07/15/6065a132d7becbd440321ccdabb1a775_FORMATO.png,2.62,Eduardo Jesús Vargas Rojas,69102,Atlético-MG,,Vargas,3.0,1.0,14.0,13.0,10.0,17.0,16.0,,4.0,6.0,62.0,,,,,,,,,
85,293,5.08,0.0,2.77,Pablo,2,37,pablo,5,24,https://s.sde.globo.com/media/person_role/2022/02/21/b4c4b5449cfdf72e5e5d92886e70852f_FORMATO.png,-0.09,Pablo Felipe Teixeira,69138,Athlético-PR,,Pablo,1.0,5.0,17.0,40.0,10.0,16.0,18.0,1.0,4.0,13.0,97.0,,,,,,,,,
86,286,5.41,0.0,1.95,Ricardo Bueno,6,37,ricardo-bueno,5,15,https://s.glbimg.com/es/sde/f/2022/03/03/5a5fd135b7af74db9adec269ad234d5b_FORMATO.png,0.0,Ricardo Bueno da Silva,69141,Juventude,,R. Bueno,,3.0,9.0,12.0,5.0,5.0,24.0,1.0,1.0,4.0,46.0,1.0,,,,,,,,1.0
87,262,6.62,0.0,3.25,Pablo,6,37,pablo,3,22,https://s.glbimg.com/es/sde/f/2022/04/25/71280a4dfbfab7898164a7269b1a357e_FORMATO.png,-0.29,Pablo Nascimento Castro,69165,Flamengo,,Pablo,,5.0,37.0,29.0,3.0,5.0,5.0,1.0,,1.0,73.0,,,,,,,7.0,,
88,290,2.84,0.0,3.34,Sidimar,6,37,sidimar,3,5,https://s.glbimg.com/es/sde/f/2022/04/29/c5cc58a18cf72c8dca55b618306e1483_FORMATO.png,0.0,Sidimar Fernando Cigolini,69189,Goiás,,Sidimar,,,4.0,2.0,,2.0,4.0,,,,11.0,,,,,,,2.0,,
89,262,11.88,0.0,3.66,Vidal,6,37,vidal,4,14,https://s.sde.globo.com/media/person_role/2022/07/16/6f4d9def1a21eebe3b6c5ac66a060ec9_FORMATO.png,0.0,Arturo Erasmo Vidal Pardo,69375,Flamengo,,Vidal,1.0,2.0,27.0,18.0,2.0,6.0,9.0,,2.0,,53.0,,,,,,1.0,,,
90,276,6.02,0.0,2.91,Nikão,6,37,nikao,4,11,https://s.glbimg.com/es/sde/f/2022/03/01/6a7ca5b138f4ff481ca19603933a7507_FORMATO.png,0.0,Maycon Vinícius Ferreira da Cruz,69705,São Paulo,,Nikão,,2.0,4.0,2.0,2.0,4.0,12.0,,3.0,3.0,55.0,,,,,,,,,
91,290,2.67,-2.8,1.38,Fellipe Bastos,3,37,fellipe-bastos,4,25,https://s.glbimg.com/es/sde/f/2022/03/10/4fc5c3b6693e46bf2e956854bbf5da76_FORMATO.png,-0.71,Fellipe Ramos Ignez Bastos,70116,Goiás,,F. Bastos,2.0,10.0,22.0,20.0,10.0,12.0,14.0,,,,108.0,,,,,,1.0,,1.0,
92,263,5.32,5.5,3.08,Rafael,6,37,rafael,2,7,https://s.glbimg.com/es/sde/f/2022/02/21/505b1bf76a770e85404c4bca2e727eee_FORMATO.png,0.46,Rafael Pereira da Silva,70171,Botafogo,,Rafael,,1.0,13.0,7.0,,,3.0,,,,24.0,,,,,,,2.0,,
93,282,5.82,0.0,2.84,Eduardo Sasha,6,37,eduardo-sasha,5,25,https://s.glbimg.com/es/sde/f/2022/07/15/3da3eaef7ccc5ccb470a282ab0947902_FORMATO.png,0.0,Eduardo Colcenti Antunes,70360,Atlético-MG,,E. Sasha,1.0,,14.0,9.0,10.0,12.0,19.0,1.0,3.0,2.0,59.0,,,,,,,,,
94,294,5.47,-2.0,4.23,Gabriel,7,37,gabriel,1,11,https://s.glbimg.com/es/sde/f/2022/07/12/3c4ca01b234ad722ed92a5df218fd329_FORMATO.png,-1.55,Gabriel Vasconcelos Ferreira,70449,Coritiba,,Gabriel,,2.0,,,,,1.0,,,,,,36.0,1.0,,14.0,1.0,4.0,,
95,294,1.0,0.0,0.0,William Alves,6,37,william-alves,5,0,https://s.glbimg.com/es/sde/f/2022/02/23/63b80e56373c995fe10a56cb06537c0a_FORMATO.png,0.0,William Alves de Oliveira,70451,Coritiba,,W. Alves,,,,,,,,,,,,,,,,,,,,
96,1371,7.03,0.0,3.09,Marllon,6,37,marllon,3,32,https://s.glbimg.com/es/sde/f/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png,0.0,Marllon Gonçalves Jerônimo Borges,70666,Cuiabá,,Marllon,,3.0,50.0,25.0,3.0,13.0,17.0,,,1.0,108.0,,,,,,2.0,8.0,,
97,293,4.06,0.0,1.9,Léo Cittadini,5,37,leo-cittadini,4,19,https://s.glbimg.com/es/sde/f/2021/05/02/a520539e5df2a4364ad4c1b0050888cc_FORMATO.png,0.0,Leonardo Cittadini,70986,Athlético-PR,,L. Cittadini,1.0,2.0,17.0,15.0,1.0,5.0,13.0,,1.0,,26.0,,,,,,,,,
98,354,4.29,0.0,2.19,Vina,7,37,vina,4,28,https://s.sde.globo.com/media/person_role/2022/02/22/7c8dc91a507c2956dc61efbd45bda613_FORMATO.png,-0.2,Vinícius Goes Barbosa de Souza,71162,Ceará,,Vina,1.0,5.0,9.0,10.0,16.0,30.0,36.0,3.0,2.0,6.0,270.0,,,,,,,,2.0,1.0
99,277,10.67,1.5,3.6,Maicon,7,37,maicon,3,21,https://s.glbimg.com/es/sde/f/2022/03/14/d137592918a80391170a5d4fdc021480_FORMATO.png,-1.0,Maicon Pereira Roque,71227,Santos,,Maicon,1.0,1.0,33.0,6.0,4.0,5.0,6.0,,,2.0,128.0,,,,,,,7.0,,
100,356,8.19,6.0,6.05,Fernando Miguel,7,37,fernando-miguel,1,19,https://s.glbimg.com/es/sde/f/2022/02/23/66ea94ea2768ebd6a6cb8f102326d669_FORMATO.png,0.21,Fernando Miguel Kaufmann,71571,Fortaleza,,F. Miguel,,2.0,,,,,4.0,,,,,,75.0,,,15.0,,11.0,,
101,327,3.4,0.0,2.32,João Paulo,6,37,joao-paulo,2,6,https://s.glbimg.com/es/sde/f/2022/04/10/e261c53cb607072efab6bcc6f7bd1836_FORMATO.png,0.0,João Paulo Gomes da Costa,71602,América-MG,,J. Paulo,,,9.0,3.0,1.0,2.0,,,,,38.0,,,,,,,1.0,,
102,275,10.88,1.0,4.34,Weverton,6,37,weverton,1,32,https://s.sde.globo.com/media/person_role/2022/02/21/b9adc602abc451c8b30c8554a18970f2_FORMATO.png,-0.41,Weverton Pereira da Silva,71631,Palmeiras,,Weverton,,,1.0,,,,4.0,,,,,,84.0,,,23.0,,15.0,,
103,327,5.25,-0.5,3.58,Raúl Cáceres,7,37,raul-caceres,2,25,https://s.glbimg.com/es/sde/f/2022/02/24/641daa2c8e8e5423b42c703eb607615a_FORMATO.png,-0.46,Raúl Alejandro Cáceres Bogado,71680,América-MG,,R. Cáceres,2.0,1.0,30.0,20.0,2.0,7.0,5.0,,1.0,3.0,177.0,,,,,,,10.0,,
104,275,14.46,-0.6,6.3,Gustavo Gómez,3,37,gustavo-gomez,3,28,https://s.sde.globo.com/media/person_role/2022/02/21/f210b8623194d0722dd0d76585950fb1_FORMATO.png,-1.03,Gustavo Raúl Gómez Portillo,71684,Palmeiras,,G. Gómez,,8.0,48.0,30.0,5.0,10.0,20.0,,8.0,6.0,104.0,,,,,,1.0,12.0,,
105,286,7.81,0.0,2.74,Óscar Ruíz,6,37,oscar-ruiz,5,22,https://s.glbimg.com/es/sde/f/2022/03/29/898734e22fa875d79527394af4789eeb_FORMATO.png,0.0,Óscar Ramón Ruiz Roa,71691,Juventude,,Ã. Ruíz,,1.0,10.0,4.0,2.0,11.0,13.0,2.0,4.0,5.0,62.0,,,,,,,,,1.0
106,286,3.03,0.0,1.82,Elton,6,37,elton,4,17,https://s.glbimg.com/es/sde/f/2021/03/25/4acc17c022e5e1189305c3e76afa3528_FORMATO.png,0.0,Elton Júnior Melo Ataíde,71719,Juventude,,Elton,1.0,5.0,26.0,23.0,1.0,5.0,10.0,,,1.0,34.0,,,,,,,,,
107,356,9.59,7.4,4.52,Thiago Galhardo,7,37,thiago-galhardo,5,18,https://s.glbimg.com/es/sde/f/2022/07/16/27deb38ffaefdd66a10d7f246dcc678f_FORMATO.png,0.4,Thiago Galhardo do Nascimento Rocha,71844,Fortaleza,,T. Galhardo,1.0,5.0,16.0,16.0,10.0,13.0,20.0,,6.0,3.0,102.0,1.0,,,,,,,,1.0
108,263,7.03,2.4,2.78,Gabriel Pires,3,37,gabriel-pires,4,14,https://s.glbimg.com/es/sde/f/2022/08/12/c1753038fcbfe1377f41a56fcb8c3657_FORMATO.png,0.23,Gabriel Appelt Pires,71898,Botafogo,,G. Pires,,3.0,18.0,11.0,3.0,5.0,10.0,1.0,2.0,,72.0,,,,,,1.0,,,
109,314,6.67,0.0,2.08,Bruno Cortez,5,37,bruno-cortez,2,27,https://s.glbimg.com/es/sde/f/2022/02/23/da8da8af4eaf5969bda304828d27ac27_FORMATO.png,0.0,Bruno Cortês Barbosa,72079,Avaí,,B. Cortez,,7.0,41.0,19.0,2.0,4.0,25.0,,,1.0,232.0,,,,,,,5.0,,
110,327,3.74,-0.3,2.79,Danilo Avelar,6,37,danilo-avelar,3,18,https://s.glbimg.com/es/sde/f/2022/04/12/2a7b85e6015605e0770fe393faf72a9a_FORMATO.png,-1.06,Danilo Fernando Avelar,72142,América-MG,,D. Avelar,2.0,2.0,17.0,21.0,7.0,8.0,8.0,1.0,,,87.0,,,,,,,3.0,,
111,282,11.43,7.0,3.42,Everson,7,37,everson,1,34,https://s.sde.globo.com/media/person_role/2022/07/15/bd899e9773980e79959b0ba714379a00_FORMATO.png,1.18,Everson Felipe Marques Pires,72294,Atlético-MG,,Everson,,4.0,,,,,4.0,,,,,,76.0,1.0,,35.0,,14.0,,
112,354,3.77,2.0,2.78,Luiz Otávio,7,37,luiz-otavio,3,21,https://s.glbimg.com/es/sde/f/2022/02/22/18d80f2c9d7f3c212842019dab63bd77_FORMATO.png,0.14,Luiz Otávio Anacleto Leandro,72359,Ceará,,L. Otávio,,7.0,36.0,17.0,1.0,5.0,10.0,,1.0,1.0,59.0,,,,,,3.0,4.0,1.0,1.0
113,354,4.13,0.0,1.79,Rodrigo Lindoso,5,37,rodrigo-lindoso,4,12,https://s.glbimg.com/es/sde/f/2022/03/11/262543ac36f21decccf1617c277630d6_FORMATO.png,0.0,Rodrigo Oliveira Lindoso,72362,Ceará,,R. Lindoso,1.0,6.0,15.0,11.0,2.0,4.0,13.0,,,,44.0,,,,,,,,,
114,276,6.79,0.0,5.15,Felipe Alves,7,37,felipe-alves,1,14,https://s.glbimg.com/es/sde/f/2022/08/16/19b70a0ace7230f7a5033ad9270abf7e_FORMATO.png,0.0,Felipe Alves Raymundo,72372,São Paulo,,F. Alves,,1.0,,,,,,,,,,,54.0,2.0,,14.0,1.0,4.0,,
115,266,11.16,7.5,4.83,Fernando Diniz,7,37,fernando-diniz,6,32,https://s.glbimg.com/es/sde/f/2021/05/09/62a59a2e7ec6602b8811cb920c3c3dba_FORMATO.png,0.12,Fernando Diniz Silva,72391,Fluminense,,F. Diniz,,,,,,,,,,,,,,,,,,,,
116,314,5.43,0.0,1.61,Bressan,6,37,bressan,3,19,https://s.glbimg.com/es/sde/f/2022/03/08/0759780a94f5359aefe723b749494c0b_FORMATO.png,0.0,Matheus Simonete Bressanelli,72491,Avaí,,Bressan,,4.0,18.0,20.0,,3.0,8.0,1.0,,,93.0,,,,,,1.0,4.0,,
117,290,4.62,1.2,2.28,Nicolas,6,37,nicolas,5,27,https://s.glbimg.com/es/sde/f/2022/03/10/28a598dad4f678bae3aec06052037f1c_FORMATO.png,-1.09,Nicolas Godinho Johann,72524,Goiás,,Nicolas,2.0,,6.0,23.0,3.0,8.0,21.0,,5.0,10.0,81.0,,,,,,,,,
118,290,3.53,-0.1,1.66,Maguinho,7,37,maguinho,2,30,https://s.glbimg.com/es/sde/f/2022/03/08/b454661126187bdc0ef02a09e84e80ef_FORMATO.png,-0.1,Magno José da Silva,72532,Goiás,,Maguinho,,9.0,37.0,40.0,1.0,10.0,18.0,,,2.0,167.0,,,,,,1.0,5.0,,1.0
119,327,8.14,5.0,5.29,Matheus Cavichioli,7,37,matheus-cavichioli,1,24,https://s.glbimg.com/es/sde/f/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png,0.34,Matheus Fernando Cavichioli,72580,América-MG,,M. Cavichioli,,1.0,1.0,1.0,,,4.0,,,,,,92.0,2.0,,25.0,1.0,9.0,,
120,285,7.17,0.0,4.23,Pedro Henrique,7,37,pedro-henrique,5,29,https://s.sde.globo.com/media/person_role/2022/04/12/5422d339b6546dc0505e80e10b027269_FORMATO.png,0.0,Pedro Henrique Konzen Medina da Silva,72583,Internacional,,P. Henrique,1.0,6.0,28.0,36.0,15.0,25.0,40.0,1.0,7.0,17.0,152.0,,,,,,,,,1.0
121,293,6.44,0.4,2.06,Fernandinho,7,37,fernandinho,4,12,https://s.sde.globo.com/media/person_role/2022/06/28/6c6eb043593091bc0d2998934a7cb0a9_FORMATO.png,-0.12,Fernando Luiz Rosa,72775,Athlético-PR,,Fernandinho,2.0,5.0,10.0,24.0,3.0,4.0,14.0,,1.0,1.0,68.0,,,,,,,,,
122,285,8.44,0.0,3.8,Mercado,7,37,mercado,3,25,https://s.sde.globo.com/media/person_role/2022/04/02/a0ef6aa6bdbb6858462fa294d19eb211_FORMATO.png,0.0,Gabriel Iván Mercado,72951,Internacional,,Mercado,,7.0,35.0,21.0,4.0,2.0,17.0,,,2.0,63.0,,,,,,,12.0,1.0,1.0
123,263,7.27,10.8,2.99,Daniel Borges,7,37,daniel-borges,2,25,https://s.glbimg.com/es/sde/f/2022/02/21/ce4af8aee58d0eef52f479ced5508ab5_FORMATO.png,0.75,Daniel Fortunato Borges,73318,Botafogo,,D. Borges,3.0,2.0,33.0,18.0,2.0,5.0,13.0,,1.0,1.0,252.0,,,,,,,7.0,1.0,
124,266,8.88,5.2,4.27,Samuel Xavier,6,37,samuel-xavier,2,31,https://s.glbimg.com/es/sde/f/2022/04/20/ad95f595cd71bcb7d7b91177716e1d33_FORMATO.png,0.83,Samuel Xavier Brito,73384,Fluminense,,S. Xavier,2.0,5.0,35.0,25.0,5.0,13.0,48.0,3.0,2.0,3.0,221.0,,,,,,,10.0,,
125,314,3.37,0.0,1.38,Rafael Vaz,6,37,rafael-vaz,3,16,https://s.glbimg.com/es/sde/f/2022/06/14/0cf5ee853af9ccb2eedcdd0295d6567a_FORMATO.png,0.0,Rafael Vaz dos Santos,73421,Avaí,,R. Vaz,,2.0,15.0,6.0,3.0,5.0,5.0,,,,112.0,,,,,,1.0,2.0,,
126,314,2.36,0.0,3.17,Glédson,6,37,gledson,1,3,https://s.glbimg.com/es/sde/f/2022/02/21/bc56106b0fb8c7ecaadd679cfb316662_FORMATO.png,0.0,Glédson Ribeiro dos Santos,73533,Avaí,,Glédson,,2.0,,,,,3.0,,,,,,6.0,,,2.0,,1.0,,
127,294,3.47,0.0,0.95,Hernán Pérez,6,37,hernan-perez,5,2,https://s.glbimg.com/es/sde/f/2022/07/28/4f4ffac015541a4fba3f6cfc167fab01_FORMATO.png,0.0,Hernán Arsenio Pérez González,73738,Coritiba,,H. Pérez,,1.0,2.0,5.0,1.0,1.0,2.0,,,,10.0,,,,,,,,,
128,262,5.62,0.0,1.84,Rodrigo Caio,5,37,rodrigo-caio,3,8,https://s.glbimg.com/es/sde/f/2022/04/25/bdac1c0e302bfdde7669d77948814e95_FORMATO.png,0.0,Rodrigo Caio Coquette Russo,73800,Flamengo,,R. Caio,,,7.0,3.0,1.0,,4.0,,,,10.0,,,,,,,1.0,,
129,327,4.95,0.0,3.01,Aloísio,6,37,aloisio,5,22,https://s.glbimg.com/es/sde/f/2022/03/31/a411b722d7d0edc88f871c1a48191dc1_FORMATO.png,0.0,Aloísio dos Santos Gonçalves,73850,América-MG,,Aloísio,2.0,5.0,11.0,37.0,12.0,6.0,18.0,2.0,4.0,11.0,62.0,,,,,,,,,
130,314,1.91,0.2,0.6,Jean Cléber,6,37,jean-cleber,4,23,https://s.glbimg.com/es/sde/f/2022/02/23/30faa9be7f17fe35cfe84852c646b4c0_FORMATO.png,-0.02,Jean Cléber Santos da Silva,73858,Avaí,,J. Cléber,,2.0,14.0,13.0,,5.0,10.0,,,,60.0,,,,,,,,,
131,262,4.2,1.5,2.73,Rodinei,6,37,rodinei,2,15,https://s.glbimg.com/es/sde/f/2022/04/25/bced6ea22dafe56d6176080482dfe8d8_FORMATO.png,0.16,Rodinei Marcelo de Almeida,73992,Flamengo,,Rodinei,1.0,,22.0,4.0,2.0,4.0,8.0,,,,79.0,,,,1.0,,,3.0,1.0,
132,263,7.84,0.0,3.36,Gatito Fernández,6,37,gatito-fernandez,1,32,https://s.glbimg.com/es/sde/f/2022/02/21/26f8f1373737a7203417427043ada896_FORMATO.png,0.0,Roberto Junior Fernández Torres,74061,Botafogo,,G. Fernández,,1.0,,,,,6.0,,,,,,91.0,1.0,,37.0,,9.0,,
133,263,2.16,0.0,0.46,Lucas Piazon,6,37,lucas-piazon,4,17,https://s.glbimg.com/es/sde/f/2022/03/10/444cdcb13fd4a94042b454cbf58b95fb_FORMATO.png,0.0,Gustavo Lucas Domingues Piazón,74084,Botafogo,,L. Piazon,,2.0,12.0,7.0,2.0,,6.0,,,1.0,50.0,,,,,,,,1.0,
134,314,3.95,0.0,0.91,Paolo Guerrero,5,37,paolo-guerrero,5,9,https://s.glbimg.com/es/sde/f/2022/07/21/76ea80eaf4be75564889296169c4de4a_FORMATO.png,0.0,José Paolo Guerrero Gonzales,75295,Avaí,,P. Guerrero,,1.0,1.0,11.0,2.0,7.0,5.0,1.0,,2.0,20.0,,,,,,,,,
135,373,4.92,0.2,1.96,Jorginho,6,37,jorginho,4,29,https://s.glbimg.com/es/sde/f/2022/03/03/5e1a8b5625036eb3729fbae6272ea055_FORMATO.png,-0.42,Jorge de Moura Xavier,77544,Atlético-GO,,Jorginho,,7.0,23.0,14.0,4.0,19.0,27.0,2.0,3.0,6.0,194.0,,,,,,,,1.0,
136,290,1.67,-0.6,1.3,Auremir,7,37,auremir,4,24,https://s.glbimg.com/es/sde/f/2022/03/10/fa84d067860cd66ce61c09be22c58e48_FORMATO.png,0.04,Auremir Evangelista dos Santos,77570,Goiás,,Auremir,,4.0,33.0,34.0,2.0,4.0,15.0,,,,77.0,,,,,,,,,
137,264,12.14,4.12,4.75,Vítor Pereira,7,37,vitor-pereira,6,34,https://s.glbimg.com/es/sde/f/2022/03/08/a09307d6eae0cd7887cb3732e00d9c29_FORMATO.png,-0.49,Vítor Manuel de Oliveira Lopes Pereira,77713,Corinthians,,V. Pereira,,,,,,,,,,,,,,,,,,,,
138,314,4.8,0.0,2.6,William Pottker,6,37,william-pottker,5,25,https://s.glbimg.com/es/sde/f/2022/04/14/bc751c43e207d9c789fbbabe7cdd337c_FORMATO.png,0.0,William de Oliveira Pottker,77809,Avaí,,W. Pottker,1.0,6.0,20.0,21.0,12.0,9.0,39.0,,3.0,13.0,146.0,1.0,,,,,1.0,,,4.0
139,277,8.25,0.0,4.29,Madson,6,37,madson,2,26,https://s.glbimg.com/es/sde/f/2022/03/03/e89e5811b9812fca6a75789451815b9e_FORMATO.png,0.0,Madson Ferreira dos Santos,78077,Santos,,Madson,2.0,5.0,39.0,17.0,1.0,4.0,20.0,,3.0,1.0,184.0,,,,,,,9.0,,
140,285,9.19,0.0,5.55,Renê,7,37,rene,2,26,https://s.glbimg.com/es/sde/f/2022/04/12/89131124e240b53f50f1fe351ceb880d_FORMATO.png,0.0,Renê Rodrigues Martins,78445,Internacional,,Renê,1.0,,74.0,18.0,1.0,2.0,27.0,,,,247.0,,,,,,1.0,13.0,,
141,1371,2.5,1.1,2.05,Jonathan Cafu,7,37,jonathan-cafu,5,13,https://s.glbimg.com/es/sde/f/2021/05/28/3c667df8f70bf19082f021fa20403c6c_FORMATO.png,-1.25,Jonathan Renato Barbosa,78580,Cuiabá,,J. Cafu,1.0,,11.0,9.0,1.0,4.0,10.0,,1.0,1.0,32.0,,,,,,,,1.0,
142,285,7.18,0.0,3.75,Gabriel,5,37,gabriel,4,25,https://s.glbimg.com/es/sde/f/2022/04/02/f20a9f6c8c6edb72777759bc796aaa64_FORMATO.png,0.0,Gabriel Girotto Franco,78605,Internacional,,Gabriel,,2.0,83.0,45.0,1.0,7.0,26.0,,,,105.0,,,,,,,,,
143,264,4.53,2.1,1.79,Ramiro,6,37,ramiro,4,11,https://s.glbimg.com/es/sde/f/2020/07/21/e0a5bdd5ef228e8a11c02f81d9776f1f_FORMATO.png,0.43,Ramiro Moschen Benetti,78715,Corinthians,,Ramiro,1.0,3.0,14.0,7.0,3.0,,5.0,,,2.0,39.0,,,,,,,,,1.0
144,276,4.88,0.0,2.59,Reinaldo,6,37,reinaldo,2,24,https://s.sde.globo.com/media/person_role/2022/03/01/779ff87d6723d6c70d7caac56df86d5f_FORMATO.png,0.0,Reinaldo Manoel da Silva,78850,São Paulo,,Reinaldo,3.0,3.0,15.0,15.0,2.0,9.0,11.0,,3.0,1.0,226.0,,,,,,,4.0,,
145,354,3.41,0.0,-1.0,Richard,6,37,richard,1,0,https://s.glbimg.com/es/sde/f/2022/02/22/9d468ebf560bb9e0da9699ba4df38391_FORMATO.png,0.0,Richard de Oliveira da Costa,78851,Ceará,,Richard,,2.0,,,,,,,,,,,,,,,,,,
146,1371,3.01,0.0,1.21,Marcão Silva,7,37,marcao-silva,4,25,https://s.glbimg.com/es/sde/f/2022/02/23/1137efd5de0473f1c88c49348353a899_FORMATO.png,0.0,Marcos Antônio Almeida Silva,78856,Cuiabá,,M. Silva,,1.0,25.0,24.0,5.0,6.0,3.0,,,,40.0,,,,,,,,,
147,1371,3.23,-0.1,1.57,Rafael Gava,7,37,rafael-gava,4,27,https://s.glbimg.com/es/sde/f/2022/02/23/16687c4ddc3ae72291f2729ad61ed092_FORMATO.png,-0.04,Rafael Gustavo Meneghel Gava,78867,Cuiabá,,R. Gava,2.0,2.0,27.0,29.0,9.0,9.0,21.0,1.0,1.0,3.0,254.0,,,,,,,,1.0,
148,263,2.21,0.0,0.0,Douglas Borges,6,37,douglas-borges,1,1,https://s.glbimg.com/es/sde/f/2022/02/21/837aacbeb34486f2c8bdc9348c44ba72_FORMATO.png,0.0,Douglas Borges,78893,Botafogo,,D. Borges,,,,,,,,,,,,,1.0,,,1.0,,,,
149,277,3.75,0.0,3.66,Luiz Felipe,6,37,luiz-felipe,3,12,https://s.glbimg.com/es/sde/f/2022/03/03/d93506f46370622558870dd37ada6bb5_FORMATO.png,0.0,Luiz Felipe do Nascimento dos Santos,79035,Santos,,L. Felipe,1.0,3.0,16.0,12.0,,1.0,3.0,,1.0,1.0,39.0,,,,,,,4.0,,
150,294,7.34,0.0,3.28,Alex Muralha,6,37,alex-muralha,1,19,https://s.sde.globo.com/media/person_role/2022/02/23/3f0e981ffc927c2f022666463cdf45ed_FORMATO.png,0.0,Alex Roberto Santana Rafael,79066,Coritiba,,A. Muralha,,1.0,1.0,,,,4.0,,,,,,62.0,,,27.0,,5.0,,
151,263,9.82,5.2,5.35,Víctor Cuesta,7,37,victor-cuesta,3,28,https://s.glbimg.com/es/sde/f/2022/04/13/4f3258f391a28a24859ea19abee67739_FORMATO.png,-0.58,Víctor Leandro Cuesta,79113,Botafogo,,V. Cuesta,2.0,8.0,60.0,27.0,3.0,7.0,10.0,,4.0,2.0,120.0,,,,,,,10.0,,
152,356,5.54,15.3,1.28,Silvio Romero,6,37,silvio-romero,5,28,https://s.glbimg.com/es/sde/f/2022/05/12/c5b6ac96aea31d2271156591230c8f4c_FORMATO.png,2.44,Silvio Ezequiel Romero,79188,Fortaleza,,S. Romero,1.0,1.0,2.0,4.0,8.0,14.0,10.0,,2.0,12.0,58.0,1.0,,,,,,,,
153,327,3.99,0.0,2.82,Ricardo Silva,6,37,ricardo-silva,3,11,https://s.glbimg.com/es/sde/f/2021/06/04/a95541b4ee84849f6e060a780b86704d_FORMATO.png,0.0,Ricardo César Dantas da Silva,79334,América-MG,,R. Silva,,2.0,10.0,13.0,,2.0,6.0,,,,37.0,,,,,,1.0,5.0,,
154,266,16.08,9.6,7.72,Cano,7,37,cano,5,36,https://s.sde.globo.com/media/person_role/2022/04/20/5bb8f223990a3b79975f90d376fb341a_FORMATO.png,-3.76,Germán Ezequiel Cano,79631,Fluminense,,Cano,2.0,1.0,10.0,24.0,32.0,29.0,15.0,5.0,24.0,24.0,107.0,,,,,,,,,1.0
