,atletas.pontos_num,atletas.preco_num,atletas.nome,atletas.posicao_id,atletas.foto,atletas.rodada_id,atletas.slug,atletas.apelido_abreviado,atletas.apelido,atletas.clube.id.full.name,atletas.minimo_para_valorizar,atletas.atleta_id,atletas.clube_id,atletas.status_id,atletas.jogos_num,atletas.variacao_num,atletas.media_num,CA,DS,FC,FD,FF,FS,PI,SG,A,G,I,FT,DE,GS,GC,PP,CV,DP,PC,PS
266,0.5,6.73,Iago Justen Maidana Martins,3,https://s.glbimg.com/es/sde/f/2022/02/24/ac60436f13f7ce52c62ccb9b8d4ac384_FORMATO.png,28,iago-maidana,I. Maidana,Iago Maidana,América-MG,0.67,89226,327,3,17,-0.85,3.27,3.0,9.0,19.0,,2.0,2.0,50.0,7.0,,3.0,,,,,,,1.0,,,
267,4.1,3.83,Matheus de Sales Cabral,4,https://s.glbimg.com/es/sde/f/2022/04/13/4c8702a05eb20f2e973e719c61d29092_FORMATO.png,28,matheus-sales,M. Sales,Matheus Sales,Goiás,3.59,89285,290,7,24,0.68,1.44,5.0,32.0,19.0,2.0,7.0,11.0,59.0,,,,,,,,,,,,1.0,
268,0.0,3.99,Brayan Dennis Angulo Tenorio,5,https://s.glbimg.com/es/sde/f/2022/04/02/e926d395a2b2a6225aa44474e5fa8e26_FORMATO.png,28,bryan-angulo,B. Angulo,Bryan Angulo,Santos,2.41,89435,277,6,14,0.0,2.42,,5.0,1.0,2.0,2.0,6.0,25.0,,1.0,2.0,4.0,1.0,,,,,,,,
269,0.0,7.5,Igor Rabello da Costa,3,https://s.glbimg.com/es/sde/f/2022/07/15/2609f439079631b8b5b1affd471b8813_FORMATO.png,28,igor-rabello,I. Rabello,Igor Rabello,Atlético-MG,3.2,89493,282,5,7,0.0,6.65,1.0,20.0,7.0,1.0,2.0,3.0,16.0,2.0,1.0,1.0,,,,,,,,,,
270,3.9,4.84,Thiago Maia Alencar,4,https://s.glbimg.com/es/sde/f/2022/04/25/5ffefa1d5a1967debcc7f42bdaacdd9e_FORMATO.png,28,thiago-maia,T. Maia,Thiago Maia,Flamengo,3.46,89637,262,7,20,-0.07,1.83,4.0,37.0,22.0,3.0,3.0,5.0,56.0,,,,,,,,,,,,,
271,11.1,9.99,Cristiano da Silva Leite,2,https://s.sde.globo.com/media/person_role/2022/04/20/9d80cf4bd9412d6ee60e6c21830ece85_FORMATO.png,28,cristiano,Cristiano,Cristiano,Fluminense,9.49,89668,266,6,9,1.67,5.07,,15.0,6.0,4.0,2.0,8.0,59.0,4.0,1.0,,,,,,,,,,,
272,1.2,2.05,Iury Lirio Freitas de Castilho,5,https://s.glbimg.com/es/sde/f/2022/02/22/86c0d4d6ac47c43279f6f3574192781d_FORMATO.png,28,iury-castilho,I. Castilho,Iury Castilho,Ceará,1.12,89695,354,6,9,-0.09,2.31,3.0,7.0,10.0,3.0,1.0,20.0,25.0,,1.0,,5.0,,,,,,,,,1.0
273,0.0,2.75,Rômulo dos Santos de Souza,5,https://s.glbimg.com/es/sde/f/2022/02/24/474334d9aac64c11c2e9ba0bfa9b0931_FORMATO.png,28,romulo,Rômulo ,Rômulo ,Avaí,1.43,89696,314,6,7,0.0,1.07,,3.0,2.0,2.0,2.0,4.0,15.0,,,,,,,,,,,,,
274,0.0,24.04,Jonathan Calleri,5,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/03/01/3abaa943f1546750dd057d6cb3559ce5_FORMATO.png,28,calleri,Calleri,Calleri,São Paulo,13.49,89840,276,6,25,0.0,5.95,3.0,13.0,31.0,18.0,23.0,45.0,123.0,,1.0,12.0,18.0,,,,,1.0,,,,
275,13.3,15.0,Róger Krug Guedes,5,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/04/27/3af9c1a520b0f11a9c40163e925db245_FORMATO.png,28,roger-guedes,R. Guedes,Róger Guedes,Corinthians,11.68,89898,264,7,25,1.63,4.05,4.0,1.0,11.0,21.0,21.0,34.0,117.0,,1.0,7.0,8.0,,,,,,,,,
276,0.0,3.0,Wellington Ferreira Nascimento,3,https://s.glbimg.com/es/sde/f/2022/08/16/8897dbb1a4d7e0fdcd072c424097d0d1_FORMATO.png,28,wellington,Wellington,Wellington,Avaí,1.11,89900,314,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
277,3.9,12.88,John Stiven Mendoza Valencia,5,https://s.sde.globo.com/media/person_role/2022/02/22/348289b85a309419d827269486e667c9_FORMATO.png,28,mendoza,Mendoza,Mendoza,Ceará,3.59,90031,354,7,23,0.14,5.95,4.0,15.0,23.0,16.0,22.0,48.0,132.0,,1.0,9.0,10.0,2.0,,,,,,,,
278,0.0,8.83,Bruno de Jesus Pacheco,2,https://s.glbimg.com/es/sde/f/2022/02/22/557432fa07207d8e3aa6630ee0483cf0_FORMATO.png,28,bruno-pacheco,B. Pacheco,Bruno Pacheco,Ceará,3.92,90061,354,5,20,0.0,3.87,5.0,47.0,25.0,3.0,3.0,34.0,163.0,3.0,1.0,1.0,2.0,1.0,,,,,1.0,,1.0,
279,0.0,14.9,Bruno Henrique Pinto,5,https://s.glbimg.com/es/sde/f/2022/04/25/b3a232f9392817871f70ab3b32069e30_FORMATO.png,28,bruno-henrique,B. Henrique,Bruno Henrique,Flamengo,7.2,90285,262,5,8,0.0,5.88,3.0,13.0,11.0,7.0,4.0,20.0,41.0,,2.0,1.0,8.0,1.0,,,,,,,,
280,0.0,4.77,Jaílson Marques Siqueira,4,https://s.glbimg.com/es/sde/f/2022/02/21/959fdcde3ba551592e0b385a5bf68f88_FORMATO.png,28,jailson,Jailson,Jailson,Palmeiras,1.34,90290,275,5,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,
281,15.5,4.92,Pedro Rocha Neves,5,https://s.sde.globo.com/media/person_role/2022/09/28/photo_FORMATO_wjBokpm.png,28,pedro-rocha,P. Rocha,Pedro Rocha,Fortaleza,13.14,90302,356,6,10,2.56,2.62,1.0,3.0,3.0,1.0,4.0,4.0,22.0,,1.0,2.0,6.0,,,,,,,,,
282,-0.4,4.47,David Correa da Fonseca,5,https://s.glbimg.com/es/sde/f/2022/02/22/2bd5fca2e1d0dc67b0755602e00a7e66_FORMATO.png,28,david,David,David,Internacional,-0.08,90309,285,6,18,-0.37,1.6,1.0,12.0,21.0,4.0,6.0,16.0,54.0,,2.0,,5.0,1.0,,,,,1.0,,,
283,0.0,7.91,Diego Gonçalves,5,https://s.glbimg.com/es/sde/f/2022/02/21/9f275ce14e02c8b8be4c38953dda7e07_FORMATO.png,28,diego-goncalves,D. Gonçalves,Diego Gonçalves,Botafogo,2.62,90540,263,6,9,0.0,2.42,1.0,5.0,8.0,3.0,3.0,5.0,51.0,,,2.0,2.0,,,,,,,,,
284,0.0,3.32,Yuri Oliveira Lima,4,https://s.glbimg.com/es/sde/f/2022/03/18/fd7d4f0e5e6c5b59c85b542484321ecd_FORMATO.png,28,yuri-lima,Y. Lima,Yuri Lima,Juventude,0.2,90569,286,6,16,0.0,1.17,6.0,25.0,30.0,5.0,4.0,6.0,87.0,,,,,,,,,,,,,
285,7.4,5.48,Luiz Fernando Moraes dos Santos,5,https://s.sde.globo.com/media/person_role/2022/04/30/1d40d4deebb60cfac62aee9763f8e18f_FORMATO.png,28,luiz-fernando,L. Fernando,Luiz Fernando,Atlético-GO,6.42,90715,373,6,20,0.4,3.02,4.0,21.0,14.0,7.0,12.0,27.0,60.0,,3.0,,6.0,2.0,,,,,1.0,,,
286,0.0,5.66,Fabrício Bruno Soares de Faria,3,https://s.glbimg.com/es/sde/f/2022/04/25/06fca89445e5f7bb29a42734c5fbb2e0_FORMATO.png,28,fabricio-bruno,F. Bruno,Fabrício Bruno,Flamengo,5.28,90768,262,7,6,0.0,5.33,3.0,4.0,5.0,,1.0,4.0,21.0,3.0,,2.0,,,,,,,,,,
287,0.0,2.46,Willian Klaus,3,https://s.glbimg.com/es/sde/f/2022/07/28/2e6810da83e32c74e1f49b68ac61260d_FORMATO.png,28,klaus,Klaus,Klaus,Atlético-GO,0.02,90846,373,6,8,0.0,0.32,1.0,3.0,6.0,,4.0,2.0,23.0,,,,1.0,,,,,,,,,
288,3.2,4.79,Carlos Eduardo Ferreira de Souza,5,https://s.glbimg.com/es/sde/f/2022/05/05/c4c02d0045ff435fdce407dd07835bb9_FORMATO.png,28,carlos-eduardo,C. Eduardo,Carlos Eduardo,Bragantino,2.81,90917,280,2,15,0.24,1.79,2.0,12.0,17.0,3.0,4.0,19.0,22.0,,1.0,,5.0,,,,,,,,,1.0
289,0.0,4.93,Ronaldo de Oliveira Strada,1,https://s.glbimg.com/es/sde/f/2022/03/03/cb6155829f59a86db540d1bc5bd52fa7_FORMATO.png,28,ronaldo,Ronaldo,Ronaldo,Atlético-GO,-0.5,91101,373,5,18,0.0,2.78,1.0,1.0,,,,2.0,,2.0,,,,,66.0,27.0,,,,,,
290,0.6,8.13,Everaldo Silva do Nascimento,5,https://s.sde.globo.com/media/person_role/2022/02/25/561f3ca4238e82e1b2e1479a1a66c551_FORMATO.png,28,everaldo,Everaldo,Everaldo,América-MG,0.87,91151,327,6,20,-0.6,3.74,3.0,24.0,23.0,8.0,13.0,38.0,121.0,,2.0,2.0,2.0,1.0,,,,,,,,
291,0.3,3.7,Éder Ferreira Graminho,3,https://s.glbimg.com/es/sde/f/2022/02/24/e0b5f4c6647fe1b42922ddb4458dade0_FORMATO.png,28,eder,Éder,Éder,América-MG,0.35,91203,327,3,25,-1.09,2.57,6.0,25.0,33.0,3.0,2.0,6.0,103.0,9.0,2.0,,,,,,1.0,,,,,
292,6.0,4.36,Lucas Estella Perri,1,https://s.glbimg.com/es/sde/f/2022/08/17/48fb8d037293092aeada232c3cac8c4e_FORMATO.png,28,lucas-perri,L. Perri,Lucas Perri,Botafogo,4.91,91260,263,6,1,0.36,6.0,,,,,,,,1.0,,,,,1.0,,,,,,,
293,-1.0,3.67,César Augusto Soares dos Reis Ribela,1,https://s.glbimg.com/es/sde/f/2022/03/03/d97731002381ac352b29527a634d6783_FORMATO.png,28,cesar,César,César,Juventude,-0.62,91422,286,6,19,-0.71,2.54,1.0,,,,,3.0,,3.0,,,,,58.0,32.0,,,,1.0,,
294,0.0,6.71,Erick Antonio Pulgar Farfán,4,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/07/29/c044299d78026585334fdecd617663c2_FORMATO.png,28,erick-pulgar,E. Pulgar,Erick Pulgar,Flamengo,4.3,91473,262,5,2,0.0,0.4,,2.0,3.0,,,,7.0,,,,,,,,,,,,,
295,0.0,7.28,Eder Citadin Martins,5,https://s.glbimg.com/es/sde/f/2022/03/01/c24a898d664db265bfa4ba037836c0ab_FORMATO.png,28,eder,Eder,Eder,São Paulo,9.63,91521,276,6,19,0.0,1.63,3.0,7.0,9.0,1.0,4.0,9.0,27.0,,,2.0,9.0,2.0,,,,,,,,1.0
296,0.0,5.93,Robert Abel Arboleda Escobar,3,https://s.glbimg.com/es/sde/f/2022/03/01/a2548066433583acdc68badc1f1e35bf_FORMATO.png,28,arboleda,Arboleda,Arboleda,São Paulo,2.11,91573,276,5,8,0.0,2.71,1.0,16.0,9.0,2.0,3.0,3.0,31.0,,,,,1.0,,,,,,,,
297,2.5,11.05,Ronielson da Silva Barbosa,5,https://s.sde.globo.com/media/person_role/2022/02/21/a09a417ce482ea35a6c54e89437850d4_FORMATO.png,28,rony,Rony,Rony,Palmeiras,2.63,91607,275,7,23,0.06,5.17,1.0,15.0,25.0,13.0,24.0,26.0,80.0,,,9.0,20.0,,,,,,,,,
298,0.0,4.94,Igor Aquino da Silva,2,https://s.glbimg.com/es/sde/f/2022/02/23/fa3ebd08b3835164b2532b908f71ccfe_FORMATO.png,28,igor-carius,I. Cariús,Igor Cariús,Cuiabá,3.94,91639,1371,7,10,0.0,2.2,3.0,13.0,9.0,,1.0,8.0,76.0,3.0,,,1.0,,,,,,,,,
299,5.5,6.33,Adryelson Shawann Lima Silva,3,https://s.glbimg.com/es/sde/f/2022/07/22/14348c2e4c10290cc281ebe6928885ab_FORMATO.png,28,adryelson,Adryelson,Adryelson,Botafogo,4.93,91664,263,7,7,0.02,4.33,1.0,7.0,5.0,2.0,4.0,3.0,25.0,4.0,,,2.0,,,,,,,,,
300,0.0,4.4,Eduardo Jacinto de Biasi,4,https://s.glbimg.com/es/sde/f/2022/02/23/858c6708a8a4e0b1858d4429bdf68d77_FORMATO.png,28,eduardo,Eduardo,Eduardo,Avaí,1.27,91688,314,6,24,0.0,1.83,5.0,21.0,37.0,6.0,12.0,28.0,89.0,,1.0,1.0,1.0,,,,,,,,,
301,7.0,12.3,Marcílio Florêncio Mota Filho,3,https://s.glbimg.com/es/sde/f/2021/08/19/015b905d655d90af1c6161f318175dee_FORMATO.png,28,nino,Nino,Nino,Fluminense,6.26,91708,266,7,22,0.64,4.02,3.0,30.0,18.0,3.0,4.0,31.0,64.0,9.0,,,2.0,,,,,,,,,
302,0.0,1.13,Matheus Alves da Silva Cardoso,1,https://s.glbimg.com/es/sde/f/2022/03/10/7b5fb8d2f7c818d7caf7871a8119aa2d_FORMATO.png,28,matheus-alves,M. Alves,Matheus Alves,Goiás,1.17,91712,290,6,0,0.0,-1.0,1.0,,,,,,,,,,,,,,,,,,,
303,0.0,5.42,Luiz Antonio Ferreira Rodrigues,4,https://s.glbimg.com/es/sde/f/2022/05/12/45a83db9239c27b8656c352b426c9f83_FORMATO.png,28,felipe,Felipe,Felipe,Fortaleza,1.84,91733,356,6,11,0.0,2.66,2.0,23.0,14.0,,3.0,13.0,60.0,,1.0,,,,,,,,,,,
304,4.6,2.75,David de Duarte Macedo,3,https://s.glbimg.com/es/sde/f/2022/02/24/3f42def61bc6bfaecea6c0330e2b2122_FORMATO.png,28,david-duarte,D. Duarte,David Duarte,Fluminense,3.96,91772,266,6,4,0.61,1.02,2.0,2.0,2.0,,,,7.0,1.0,,,,,,,,,,,,
305,4.5,4.31,Ygor Nogueira de Paula,3,https://s.glbimg.com/es/sde/f/2022/07/29/6f0ab61eb04b91270a61c76d74446616_FORMATO.png,28,nogueira,Nogueira,Nogueira,Juventude,3.96,91815,286,7,5,0.3,3.66,1.0,17.0,2.0,1.0,,3.0,22.0,,,,,,,,,,,,1.0,
306,0.0,3.97,Hayner Willian Monjardim Cordeiro,2,https://s.glbimg.com/es/sde/f/2022/04/07/f21175e4f1cb1c9ccf3df6db10da1c56_FORMATO.png,28,hayner,Hayner,Hayner,Atlético-GO,1.35,91856,373,6,19,0.0,2.06,8.0,22.0,28.0,2.0,3.0,32.0,137.0,3.0,2.0,,7.0,,,,,,1.0,,,1.0
307,0.0,6.33,Kevin Peterson dos Santos Silva,2,https://s.sde.globo.com/media/person_role/2022/04/07/32ffdd8867e2421dccfe5b1574d47bd4_FORMATO.png,28,kevin,Kevin,Kevin,Avaí,4.54,91888,314,7,23,0.0,2.89,3.0,45.0,27.0,4.0,6.0,11.0,293.0,5.0,1.0,1.0,1.0,,,,,,,,,
308,-0.5,6.77,Cristian David Pavón,5,https://s.glbimg.com/es/sde/f/2022/07/15/dc45dda3afb1f994bcfebc84fa0785de_FORMATO.png,28,pavon,Pavón,Pavón,Atlético-MG,-0.49,91908,282,6,7,-0.9,1.93,1.0,6.0,6.0,,4.0,4.0,41.0,,,1.0,,,,,,,,,,
309,0.0,3.0,Everson Bispo Pereira,3,https://s.glbimg.com/es/sde/f/2022/03/10/9a2f8ef8baac13e66233efd7b0cdec11_FORMATO.png,28,everson,Everson,Everson,Goiás,1.11,91929,290,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
310,0.0,4.0,Rodrigo Bassani da Cruz,4,https://s.glbimg.com/es/sde/f/2022/03/03/b1eb73f1949ff665ab7120fd00d76d28_FORMATO.png,28,bassani,Bassani,Bassani,Juventude,1.42,91968,286,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
311,9.5,5.33,Andre Luis da Costa Alfredo,5,https://s.glbimg.com/es/sde/f/2022/02/23/4ba86feb09facb90b3a01b1712c3c8f5_FORMATO.png,28,andre-luis,A. Luís,André Luís,Cuiabá,8.14,92146,1371,6,22,1.59,2.51,3.0,15.0,20.0,6.0,7.0,36.0,43.0,,,2.0,1.0,1.0,,,,,,,,1.0
312,2.11,6.44,Jair Ventura,6,https://s.glbimg.com/es/sde/f/2018/09/06/d1103130500ec84fd8e37f1a20c60e1a_FORMATO.png,28,jair-ventura,J. Ventura,Jair Ventura,Goiás,2.03,92180,290,7,27,-0.1,3.76,,,,,,,,,,,,,,,,,,,,
313,6.0,7.61,Raul Lô Gonçalves,4,https://s.glbimg.com/es/sde/f/2022/05/05/278a2f0c3cd97ace8138ffbe2f23d81d_FORMATO.png,28,raul,Raul,Raul,Bragantino,5.34,92496,280,7,21,0.14,3.4,2.0,54.0,26.0,1.0,10.0,37.0,106.0,,,,,,,,,,,,1.0,
314,3.4,5.37,Deyverson Brum Silva Acosta,5,https://s.glbimg.com/es/sde/f/2022/08/04/0f29963b959d422652eae53503f20f1f_FORMATO.png,28,deyverson,Deyverson,Deyverson,Cuiabá,3.33,92708,1371,7,7,-0.8,3.72,1.0,2.0,4.0,3.0,5.0,14.0,41.0,,,2.0,7.0,,,,,,,,,
315,0.0,4.98,Aluísio Chaves Ribeiro Moraes Júnior,5,https://s.glbimg.com/es/sde/f/2022/04/27/3c3c3537ef31150713d0fe063c826d1c_FORMATO.png,28,junior-moraes,J. Moraes,Júnior Moraes,Corinthians,3.6,93014,264,6,8,0.0,0.71,1.0,5.0,9.0,1.0,1.0,5.0,11.0,,,,,,,,,,,,,
316,0.0,4.42,Mateus da Silva Vital Assumpção,4,https://s.glbimg.com/es/sde/f/2021/08/06/5a489f1bc80f7fb16e0c107dbf7bae03_FORMATO.png,28,mateus-vital,M. Vital,Mateus Vital,Corinthians,0.24,93108,264,6,6,-1.04,1.42,,4.0,2.0,3.0,,5.0,18.0,,,,,,,,,,,,,
317,0.0,5.03,Jhon Carlos Chancellor Cedeño,3,https://s.glbimg.com/es/sde/f/2022/08/12/e5c1ae862264c94a04b306f543783236_FORMATO.png,28,chancellor,Chancellor,Chancellor,Coritiba,2.89,93166,294,6,4,0.0,2.83,1.0,2.0,4.0,,3.0,,12.0,2.0,,,1.0,,,,,,,,,
318,0.0,8.0,Rafael António Figueiredo Ramos,2,https://s.glbimg.com/es/sde/f/2022/05/18/09bdd01c9f906effed187c29bcc3582f_FORMATO.png,28,rafael-ramos,R. Ramos,Rafael Ramos,Corinthians,2.28,93236,264,6,17,0.0,4.41,3.0,38.0,18.0,1.0,2.0,11.0,155.0,8.0,1.0,,,,,,,,,,,
319,0.0,4.11,Mauro Joel Carli,3,https://s.glbimg.com/es/sde/f/2022/02/21/58080d39478afd3809fb90b0aa3d3f8e_FORMATO.png,28,joel-carli,J. Carli,Joel Carli,Botafogo,2.01,93414,263,6,4,0.0,2.63,3.0,3.0,2.0,,2.0,1.0,16.0,1.0,1.0,,,,,,,,,,,
320,0.0,5.14,Wanderson Maciel Sousa Campos,5,https://s.glbimg.com/es/sde/f/2022/03/11/60d938ca7b4268f47e35930fb50a834a_FORMATO.png,28,wanderson,Wanderson,Wanderson,Internacional,3.26,93478,285,6,18,0.0,3.94,3.0,4.0,14.0,8.0,7.0,11.0,82.0,,2.0,6.0,2.0,1.0,,,,,,,,
321,-0.7,4.11,Martín Nicolás Benítez,4,https://s.glbimg.com/es/sde/f/2022/07/26/fcaffb998b937f172b4781ec89896b49_FORMATO.png,28,benitez,Benítez,Benítez,América-MG,-0.4,93550,327,7,6,-0.8,1.77,1.0,3.0,4.0,3.0,2.0,12.0,30.0,,1.0,,,,,,,1.0,,,,
322,0.0,5.09,Paulo Henrique de Oliveira Alves,2,https://s.glbimg.com/es/sde/f/2022/03/03/8240fae5ce98e7a47c5fe5b7e18c773b_FORMATO.png,28,paulo-henrique,P. Henrique,Paulo Henrique,Juventude,3.48,93716,286,6,17,0.0,2.79,2.0,24.0,21.0,1.0,4.0,8.0,92.0,4.0,,1.0,3.0,,,,,,,,,
323,0.0,17.2,Andrey Ramos do Nascimento,4,https://s.glbimg.com/es/sde/f/2022/02/23/6343710eb5f742ccc9f90d015c3c6a8b_FORMATO.png,28,andrey,Andrey,Andrey,Coritiba,9.43,93787,294,5,6,0.0,9.77,1.0,19.0,11.0,5.0,8.0,11.0,28.0,,,3.0,,,,,,,,,,1.0
324,0.0,6.93,Marlon Rodrigues Freitas,4,https://s.glbimg.com/es/sde/f/2022/03/03/85a5271ee9f81358e6e4009139db31e5_FORMATO.png,28,marlon-freitas,M. Freitas,Marlon Freitas,Atlético-GO,0.23,93790,373,6,27,-0.13,3.05,2.0,47.0,14.0,5.0,10.0,4.0,188.0,,3.0,3.0,2.0,1.0,,,1.0,1.0,,,,
325,10.0,3.07,Keiller da Silva Nunes,1,https://s.glbimg.com/es/sde/f/2022/02/22/d956425748ab5bc7726c1e8337593d78_FORMATO.png,28,keiller,Keiller,Keiller,Internacional,8.46,93834,285,2,5,1.51,4.3,2.0,,,,,1.0,,2.0,,,,,17.0,5.0,,,,,1.0,
326,12.0,10.55,Cleiton Schwengber,1,https://s.glbimg.com/es/sde/f/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,28,cleiton,Cleiton,Cleiton,Bragantino,10.43,93882,280,7,25,1.79,3.29,3.0,,,,,9.0,,7.0,,,,,80.0,30.0,1.0,,,,1.0,
327,3.2,2.46,Matheus Leonardo Sales Cardoso,4,https://s.glbimg.com/es/sde/f/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png,28,matheusinho,Matheusinho,Matheusinho,América-MG,2.81,93886,327,7,19,0.19,2.54,2.0,26.0,16.0,4.0,6.0,24.0,77.0,,1.0,1.0,2.0,,,,,,1.0,,,
328,0.9,3.1,Breno Henrique Vasconcelos Lopes,5,https://s.glbimg.com/es/sde/f/2022/02/21/f3177c4beb3de9d57baca6e7e2771a8f_FORMATO.png,28,breno-lopes,B. Lopes,Breno Lopes,Palmeiras,0.92,93988,275,6,15,0.1,0.73,,3.0,3.0,3.0,,8.0,29.0,,,,3.0,1.0,,,,,,,,1.0
329,0.0,5.92,John Victor Maciel Furtado,1,https://s.glbimg.com/es/sde/f/2022/03/03/858342355243a12a346b0ad88639269d_FORMATO.png,28,john-victor,J. Victor,John Victor,Santos,7.27,94044,277,6,1,0.0,8.0,,,,,,2.0,,1.0,,,,,2.0,,,,,,,
330,0.0,3.86,Matheus Fernandes Siqueira,4,https://s.glbimg.com/es/sde/f/2022/02/21/fff1205202cd53cd50d841891d140360_FORMATO.png,28,matheus-fernandes,M. Fernandes,Matheus Fernandes,Athlético-PR,1.65,94067,293,6,13,0.0,1.65,2.0,25.0,14.0,4.0,1.0,4.0,29.0,,,,,,,,,,,,,
331,0.0,4.37,Maycon de Andrade Barberan,4,https://s.glbimg.com/es/sde/f/2022/04/27/93d33456c4171b57f22ba1ac2d386882_FORMATO.png,28,maycon,Maycon,Maycon,Corinthians,1.61,94154,264,6,11,0.0,1.12,3.0,15.0,11.0,,6.0,4.0,62.0,,,,,,,,,,,,,
332,0.0,5.57,Adaílson Freire Pereira da Silva,5,https://s.glbimg.com/es/sde/f/2022/04/05/1d2bfbce4ad49ab2c5fb59c91a1f4e44_FORMATO.png,28,dada-belmonte,D. Belmonte,Dadá Belmonte,Goiás,0.54,94263,290,2,24,0.0,3.83,6.0,34.0,39.0,6.0,18.0,42.0,121.0,,4.0,2.0,3.0,1.0,,,,,,,,
333,0.0,14.0,Raphael Cavalcante Veiga,4,https://s.glbimg.com/es/sde/f/2022/02/21/edbc22b64b00c1cd70870abf8d429ffd_FORMATO.png,28,raphael-veiga,R. Veiga,Raphael Veiga,Palmeiras,2.34,94509,275,5,18,0.0,4.75,1.0,22.0,16.0,9.0,13.0,29.0,82.0,,3.0,3.0,4.0,1.0,,,,1.0,,,,
334,0.0,9.47,Pedro Guilherme Abreu dos Santos,5,https://s.sde.globo.com/media/person_role/2022/04/25/ee38c717eeb351fd94e1dfdd699c2e26_FORMATO.png,28,pedro,Pedro,Pedro,Flamengo,3.57,94583,262,7,21,0.0,4.89,3.0,9.0,16.0,8.0,14.0,13.0,42.0,,3.0,7.0,4.0,3.0,,,,1.0,,,,1.0
335,0.0,2.51,Anthony Rigoberto Landázuri Estacio,2,https://s.glbimg.com/es/sde/f/2022/05/12/829c53e7b318d97b843736e71dbbc5be_FORMATO.png,28,landazuri,Landázuri,Landázuri,Fortaleza,1.74,94787,356,6,7,0.0,1.47,1.0,9.0,16.0,1.0,,5.0,44.0,1.0,,,,,,,,,,,,1.0
336,-0.4,4.83,João Victor da Vitória Fernandes,5,https://s.glbimg.com/es/sde/f/2022/03/03/9bdded7e0046ad8500605256f741994b_FORMATO.png,28,capixaba,Capixaba,Capixaba,Juventude,-0.09,94894,286,7,17,-1.91,2.75,4.0,28.0,18.0,4.0,8.0,27.0,72.0,,1.0,,,,,,,,,,,
337,-0.5,11.2,Ignacio Martín Fernández,4,https://s.sde.globo.com/media/person_role/2022/07/15/9a4d6e70d0bbfa73459213e99792af33_FORMATO.png,28,nacho-fernandez,N. Fernández,Nacho Fernández,Atlético-MG,0.04,94916,282,6,23,-1.09,4.74,4.0,39.0,10.0,16.0,11.0,36.0,175.0,,5.0,2.0,2.0,,,,,,,,,
338,0.0,4.2,Lucas Fernandes da Silva,4,https://s.glbimg.com/es/sde/f/2022/04/14/78229f97f56ef7eb329c2706eca4f38a_FORMATO.png,28,lucas-fernandes,L. Fernandes,Lucas Fernandes,Botafogo,1.01,94931,263,5,19,0.0,2.72,3.0,18.0,22.0,11.0,15.0,21.0,119.0,,2.0,,,2.0,,,,,,,,
339,8.9,9.16,Luis Antônio da Rocha Júnior,2,https://s.glbimg.com/es/sde/f/2022/05/12/91620964c17b6d42449ebab1cb868d24_FORMATO.png,28,juninho-capixaba,J. Capixaba,Juninho Capixaba,Fortaleza,7.73,94968,356,7,24,0.33,6.17,5.0,63.0,38.0,7.0,13.0,38.0,280.0,9.0,4.0,1.0,1.0,2.0,,,,,,,,
340,0.0,1.0,Pedro Paulo Ferreira Barbosa da Costa,1,https://s.glbimg.com/es/sde/f/2022/08/16/8beefb8ae634fb2fdb7172c3f8f39633_FORMATO.png,28,pedro-paulo,P. Paulo,Pedro Paulo,Atlético-GO,0.48,95040,373,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
341,0.0,5.4,Onitlasi Júnior de Moraes Rodrigues,2,https://s.glbimg.com/es/sde/f/2022/03/03/c00c5622ba0fff93e7f12b5d06d142f3_FORMATO.png,28,moraes,Moraes,Moraes,Juventude,0.49,95058,286,6,15,0.0,5.0,2.0,33.0,6.0,5.0,11.0,12.0,144.0,4.0,1.0,1.0,3.0,,,,,,,,,
342,-0.2,3.72,Jefferson Junio Antônio da Silva,2,https://s.glbimg.com/es/sde/f/2022/03/03/80467cde6b46e7d96a9fc9fa200520fa_FORMATO.png,28,jefferson,Jefferson,Jefferson,Atlético-GO,0.05,95220,373,6,25,-0.28,1.8,2.0,21.0,23.0,2.0,9.0,18.0,181.0,3.0,1.0,1.0,,,,,,,,,,
343,0.0,3.03,Márcio Antônio de Sousa Júnior,5,https://s.glbimg.com/es/sde/f/2022/04/14/6351c93f1e7d0b3514916390f48db891_FORMATO.png,28,marcinho,Marcinho,Marcinho,Avaí,0.55,95332,314,6,7,0.0,1.6,,7.0,2.0,2.0,1.0,3.0,12.0,,,,1.0,,,,,,,,,
