"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","DS","PI","SG","CA","DE","FS","GS","PC","A","FC","FD","FF","G","I","FT","PP","CV","PS","DP","GC"
"263",69010,13,1371,"gol","6",0,3.36,0,2,1,2.66,"joao-carlos","João Carlos","J. Carlos","João Carlos Heidemann","https://s.glbimg.com/es/sde/f/2021/05/28/9d5caf065f11413aa6bf28e1d6b8acf8_FORMATO.png","Cuiabá",NA,NA,NA,NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",81881,13,354,"gol","7",6,6.19,0.82,3.87,11,4.72,"joao-ricardo","João Ricardo","J. Ricardo","João Ricardo Riedi","https://s.glbimg.com/es/sde/f/2022/02/22/adaab64e1f87d21062e8d3820e969b1c_FORMATO.png","Ceará",1,NA,3,3,35,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"265",68690,13,1371,"ata","7",1.7,3.77,0.52,2.62,9,1.47,"andre","André","André","André Felipe Ribeiro de Souza","https://s.glbimg.com/es/sde/f/2022/02/23/ee02dcfd3fef8bb6cb823ff266baa89a_FORMATO.png","Cuiabá",6,28,NA,2,NA,11,NA,NA,NA,14,NA,5,2,1,NA,NA,NA,NA,NA,NA
"266",62104,13,294,"mei","6",0,3.02,0,0.66,10,0.31,"robinho","Robinho","Robinho","Róbson Michael Signorini","https://s.glbimg.com/es/sde/f/2022/02/23/252fa0c71255ea5a7be0a2efc493fe21_FORMATO.png","Coritiba",9,77,NA,NA,NA,9,NA,NA,NA,6,NA,1,NA,1,NA,NA,NA,NA,NA,NA
"267",97450,13,264,"ata","6",0,3.96,0,1.76,5,6.49,"gustavo-mosquito","Gustavo Mosquito","G. Mosquito","Gustavo Henric da Silva","https://s.glbimg.com/es/sde/f/2022/04/27/8aa6b55720ea1d492c743e089aaa35e5_FORMATO.png","Corinthians",1,6,NA,1,NA,3,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"268",51413,13,1371,"gol","7",6,12.86,0.49,4.85,11,5.22,"walter","Walter","Walter","Walter Leandro Capeloza Artune","https://s.glbimg.com/es/sde/f/2021/05/28/50f29a94dff6b578111f33d689953f3c_FORMATO.png","Cuiabá",2,NA,3,NA,48,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",103347,13,294,"lat","6",3.9,8.85,-1.42,5.38,9,3.43,"matheus-alexandre","Matheus Alexandre","M. Alexandre","Matheus Alexandre Anastácio de Souza","https://s.glbimg.com/es/sde/f/2022/02/23/f37a5a9aa16b6e174f7e05e22b7a1b62_FORMATO.png","Coritiba",33,38,3,1,NA,2,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",78856,13,1371,"mei","6",0,2.44,0,1.04,9,0.36,"marcao-silva","Marcão Silva","M. Silva","Marcos Antônio Almeida Silva","https://s.glbimg.com/es/sde/f/2022/02/23/1137efd5de0473f1c88c49348353a899_FORMATO.png","Cuiabá",7,7,NA,NA,NA,NA,NA,NA,NA,9,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"271",70666,13,1371,"zag","7",4.2,7.1,0.26,3.17,11,3.51,"marllon","Marllon","Marllon","Marllon Gonçalves Jerônimo Borges","https://s.glbimg.com/es/sde/f/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png","Cuiabá",20,44,3,2,NA,5,NA,1,NA,9,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"272",78867,13,1371,"mei","6",-0.4,2.68,-0.22,0.39,7,-0.08,"rafael-gava","Rafael Gava","R. Gava","Rafael Gustavo Meneghel Gava","https://s.glbimg.com/es/sde/f/2022/02/23/16687c4ddc3ae72291f2729ad61ed092_FORMATO.png","Cuiabá",5,54,NA,1,NA,4,NA,NA,NA,7,4,2,NA,2,NA,NA,1,NA,NA,NA
"273",88033,13,1371,"zag","7",0,5.77,0,2.07,8,3.55,"alan-empereur","Alan Empereur","A. Empereur","Alan Pereira Empereur","https://s.glbimg.com/es/sde/f/2022/02/22/a78f168b55aeb8d74c3b965a7b4f75d2_FORMATO.png","Cuiabá",7,33,2,2,NA,10,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",111204,13,294,"zag","6",0,2.74,0,5.8,1,4.07,"marcio-silva","Marcio Silva","M. Silva","Marcio Gleyson Leite da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/0c18ff9c752df4675973a030dcc63c55_FORMATO.png","Coritiba",NA,2,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",99236,13,294,"mei","6",0,2.2,0,0,1,1.38,"pablo-garcia","Pablo García","P. García","Pablo Javier García Lafluf","https://s.glbimg.com/es/sde/f/2022/02/23/56af95dcedcbf6410efc1e0d9432d9a2_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",61033,13,1371,"mei","6",0.9,6.12,-0.55,2.22,12,1.08,"rodriguinho","Rodriguinho","Rodriguinho","Rodrigo Eduardo Costa Marinho","https://s.glbimg.com/es/sde/f/2022/02/23/da202da4fb23bc636936f60651108982_FORMATO.png","Cuiabá",5,26,NA,NA,NA,12,NA,NA,NA,2,3,8,1,2,NA,NA,NA,NA,NA,NA
"277",107179,13,264,"gol","6",0,2.53,0,0.5,2,1.74,"matheus-donelli","Matheus Donelli","M. Donelli","Matheus Planelles Donelli","https://s.glbimg.com/es/sde/f/2022/04/27/4cbb74ff0b19a6f8303402150bc41a62_FORMATO.png","Corinthians",NA,NA,NA,NA,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",86536,13,354,"mei","7",4.2,3.62,0.31,2.32,9,3.26,"richardson","Richardson","Richardson","Richardson Fernandes dos Santos","https://s.glbimg.com/es/sde/f/2022/02/22/6e7e2815732004f3d9c34e0dae8ce6f7_FORMATO.png","Ceará",22,28,NA,4,NA,10,NA,1,NA,17,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"279",92146,13,1371,"ata","6",4.3,3.65,0.62,1.26,9,3.35,"andre-luis","André Luís","A. Luís","Andre Luis da Costa Alfredo","https://s.glbimg.com/es/sde/f/2022/02/23/4ba86feb09facb90b3a01b1712c3c8f5_FORMATO.png","Cuiabá",7,22,NA,2,NA,17,NA,NA,NA,10,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"280",60852,13,1371,"lat","7",3.7,4.66,0.29,2.04,10,2.99,"uendel","Uendel","Uendel","Uendel Pereira Gonçalves","https://s.glbimg.com/es/sde/f/2022/02/23/80aa17d4669a6357c0620eb0988e839e_FORMATO.png","Cuiabá",11,92,2,NA,NA,4,NA,NA,1,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"281",102067,13,264,"mei","6",1.1,2.09,0.16,-0.1,2,0.95,"xavier","Xavier","Xavier","João Vitor Xavier de Almeida","https://s.glbimg.com/es/sde/f/2022/04/27/695e017b3a4e70b82e28dd504e54cd9b_FORMATO.png","Corinthians",1,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",84428,13,354,"mei","6",1.7,6.36,0.07,2.13,6,1.69,"fernando-sobral","Fernando Sobral","F. Sobral","Fernando Pereira do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/22/d34e2d5762bbaacd3bc3b1940e28f7dd_FORMATO.png","Ceará",6,25,NA,1,NA,9,NA,NA,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"283",38588,13,1371,"ata","6",1.8,4.18,0.21,1.91,7,1.59,"elton","Elton","Elton","Elton Rodrigues Brandão","https://s.glbimg.com/es/sde/f/2022/02/23/04785c869069f264ccf01098f0707f30_FORMATO.png","Cuiabá",3,16,NA,1,NA,5,NA,NA,NA,7,1,NA,1,2,1,NA,NA,NA,NA,NA
"284",50301,13,1371,"mei","6",0,8.68,0,2.69,7,2.51,"everton","Everton","Everton","Everton Cardoso da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/c60eafc88d521475a07c8848255be68a_FORMATO.png","Cuiabá",9,32,NA,2,NA,13,NA,NA,NA,12,NA,3,1,1,NA,NA,NA,NA,NA,NA
"285",63058,13,294,"mei","6",3.2,7.68,0.05,3.54,10,2.84,"willian-farias","Willian Farias","W. Farias","Willian Roberto Farias","https://s.glbimg.com/es/sde/f/2022/02/23/3b24fb4ac7b26a6349acb31a2578de4c_FORMATO.png","Coritiba",25,26,NA,2,NA,17,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"286",83528,13,262,"zag","6",0,3.44,0,1.6,4,4.41,"leo-pereira","Léo Pereira","L. Pereira","Leonardo Pereira","https://s.glbimg.com/es/sde/f/2022/03/04/f8401115c5ce6574f1f6fb8e8cfccee6_FORMATO.png","Flamengo",5,28,1,1,NA,2,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",86410,13,354,"lat","6",0,6.28,0,2.25,8,7.08,"victor-luis","Victor Luis","V. Luis","Victor Luis Chuab Zamblauskas","https://s.glbimg.com/es/sde/f/2022/02/22/451062f55ce1f1bb899af8a090cd1bb5_FORMATO.png","Ceará",5,38,2,NA,NA,9,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"288",91639,13,1371,"lat","6",0,5.04,0,1.73,3,3.97,"igor-carius","Igor Cariús","I. Cariús","Igor Aquino da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/fa3ebd08b3835164b2532b908f71ccfe_FORMATO.png","Cuiabá",3,19,1,1,NA,2,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",84338,13,356,"gol","6",0,2.88,0,1.4,5,2.26,"max-walef","Max Walef","M. Walef","Max Walef Araújo da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/0784484c9e35ebc5b014f365b5cbb5cc_FORMATO.png","Fortaleza",NA,NA,NA,NA,13,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",104519,13,1371,"mei","7",-0.5,3.08,-0.56,1.72,5,-0.13,"camilo","Camilo","Camilo","Camilo Reijers de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/23/960b7b2641de9da54e54550f285f7f85_FORMATO.png","Cuiabá",8,27,NA,1,NA,4,NA,NA,NA,7,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"291",68942,13,294,"zag","6",5.9,6.48,0.86,2.49,12,4.69,"luciano-castan","Luciano Castán","L. Castán","Luciano Castán da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/26b6a7aa27f2be0fabc25b57132d892c_FORMATO.png","Coritiba",23,57,2,1,NA,7,NA,NA,NA,10,NA,2,NA,1,NA,NA,1,NA,NA,NA
"292",102292,13,1371,"ata","6",0,5.82,0,3.67,6,6.49,"marquinhos","Marquinhos","Marquinhos","Marcos Vinícius Sousa Natividade","https://s.glbimg.com/es/sde/f/2022/02/23/d01325a4162f7cf8ab6ded0b51a5c48c_FORMATO.png","Cuiabá",12,23,NA,NA,NA,10,NA,NA,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"293",113010,13,1371,"mei","6",1.9,1.78,0.36,0.85,2,1.5,"osorio","Osorio","Osorio","Kelvin David Osorio Antury","https://s.glbimg.com/es/sde/f/2022/02/23/e978cacf512124a39a2efe2b6b5d8164_FORMATO.png","Cuiabá",2,9,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"294",86711,13,354,"mei","7",0,4.76,0,2.74,9,-0.01,"richard-coelho","Richard Coelho","R. Coelho","Richard Cândido Coelho","https://s.glbimg.com/es/sde/f/2022/02/22/a9032c07d987ecaec7516f2037a7de70_FORMATO.png","Ceará",20,39,NA,2,NA,9,NA,NA,1,15,4,NA,NA,2,NA,NA,1,NA,NA,NA
"295",115830,13,1371,"zag","6",0,3,0,0,0,4.15,"juan-ojeda","Juan Ojeda","J. Ojeda","Juan Miguel Ojeda Gauto","https://s.glbimg.com/es/sde/f/2022/02/23/329e0ce48997a983d07303483e540281_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",101727,13,262,"lat","7",1.2,6.85,-0.92,4.36,9,1.34,"matheuzinho","Matheuzinho","Matheuzinho","Matheus França Silva","https://s.glbimg.com/es/sde/f/2022/04/25/f8b82a43e5e935dc7a17f7f142575c55_FORMATO.png","Flamengo",29,66,2,2,NA,1,NA,1,1,10,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"297",80583,13,356,"mei","7",8.1,4.42,0.54,2.08,10,6.13,"lucas-lima","Lucas Lima","L. Lima","Lucas Rafael Araújo Lima","https://s.glbimg.com/es/sde/f/2022/05/12/84bb3dd96bdb6d9a87233dfc22d19bef_FORMATO.png","Fortaleza",10,101,NA,2,NA,17,NA,NA,2,11,3,3,NA,3,NA,NA,NA,NA,NA,NA
"298",115958,13,293,"ata","6",0,3,0,0,0,4.15,"john-mercado","John Mercado","J. Mercado","John Anthony Mercado Cuero","https://s.glbimg.com/es/sde/f/2022/03/03/2f456b685c7651c5243feced5f1c1ee4_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",93787,13,294,"mei","5",0,17.2,0,9.77,6,13.65,"andrey","Andrey","Andrey","Andrey Ramos do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/23/6343710eb5f742ccc9f90d015c3c6a8b_FORMATO.png","Coritiba",19,28,NA,1,NA,11,NA,NA,NA,11,5,8,3,NA,NA,NA,NA,1,NA,NA
"300",71505,13,1371,"ata","6",0,4,0,1.98,6,0.51,"jenison","Jenison","Jenison","Jenison de Jesus Brito e Brito","https://s.glbimg.com/es/sde/f/2022/05/21/96cce19edbae5595a19e4f443735196a_FORMATO.png","Cuiabá",2,16,NA,NA,NA,3,NA,NA,NA,5,NA,4,1,1,NA,NA,NA,NA,NA,NA
"301",104153,13,264,"mei","6",0,2,0,0,0,2.76,"ruan","Ruan","Ruan","Ruan de Oliveira Ferreira","https://s.glbimg.com/es/sde/f/2022/04/27/9feb1a957a8cefce9300a34e82a63694_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",89668,13,266,"lat","7",0,9.46,0,4.88,5,3.11,"cris-silva","Cris Silva","C. Silva","Cristiano da Silva Leite ","https://s.glbimg.com/es/sde/f/2022/02/24/8fb43cd4c4ebb6cd5ac890a7feafc838_FORMATO.png","Fluminense",9,37,2,NA,NA,3,NA,NA,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"303",101597,13,280,"lat","6",0,2.74,0,1.37,4,1.46,"ramon","Ramon","Ramon","Ramon Ramos Lima","https://s.glbimg.com/es/sde/f/2022/05/10/5ffd61aa5589cf28ad0820b15df29250_FORMATO.png","Bragantino",5,42,1,2,NA,6,NA,NA,NA,7,1,2,NA,NA,NA,NA,1,NA,NA,NA
"304",89637,13,262,"mei","6",0,4.51,0,1.16,8,2.65,"thiago-maia","Thiago Maia","T. Maia","Thiago Maia Alencar","https://s.glbimg.com/es/sde/f/2022/04/25/5ffefa1d5a1967debcc7f42bdaacdd9e_FORMATO.png","Flamengo",10,23,NA,NA,NA,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"305",101054,13,1371,"ata","7",4.4,3.41,0.78,0.99,12,3.4,"felipe-marques","Felipe Marques","F. Marques","Felipe Marques da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/a6d728d21e5ecaec684045ba4d68975c_FORMATO.png","Cuiabá",7,41,NA,1,NA,10,NA,NA,NA,6,1,4,NA,1,NA,NA,NA,1,NA,NA
"306",38162,13,266,"ata","6",0,4.53,0,0.5,4,4.03,"fred","Fred","Fred","Frederico Chaves Guedes","https://s.glbimg.com/es/sde/f/2022/04/20/9685a046f69fb11824832142e8c5f364_FORMATO.png","Fluminense",NA,9,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"307",79066,13,294,"gol","6",0,6.74,0,3.35,11,0.26,"alex-muralha","Alex Muralha","A. Muralha","Alex Roberto Santana Rafael ","https://s.glbimg.com/es/sde/f/2022/02/23/3f0e981ffc927c2f022666463cdf45ed_FORMATO.png","Coritiba",1,NA,3,1,36,3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",98306,13,294,"mei","6",0,3.76,0,2.3,7,2.69,"val","Val","Val","Valdemir de Oliveira Soares","https://s.glbimg.com/es/sde/f/2022/02/23/55b00d4d936fd275a647c473479fa8d6_FORMATO.png","Coritiba",8,31,NA,2,NA,5,NA,NA,1,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA
"309",87402,13,354,"zag","7",5.5,5.01,0.13,3.06,9,4.3,"messias","Messias","Messias","Messias Rodrigues da Silva Júnior","https://s.glbimg.com/es/sde/f/2022/02/22/871ec7ac3407b7d4cb4080a3fce62515_FORMATO.png","Ceará",6,33,4,NA,NA,1,NA,NA,NA,8,2,4,NA,NA,NA,NA,NA,NA,NA,NA
"310",38632,13,266,"zag","6",0,3,0,0,0,4.15,"matheus-ferraz","Matheus Ferraz","M. Ferraz","Matheus Ferraz Pereira","https://s.glbimg.com/es/sde/f/2022/04/20/0cf7c39e0e85080dc2234671994e19d9_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",101573,13,1371,"mei","7",0,6.19,0,3.33,10,3.64,"pepe","Pepê","Pepê","João Pedro Vilardi Pinto","https://s.glbimg.com/es/sde/f/2022/02/23/f7d3a51faa57213871975b0e01258892_FORMATO.png","Cuiabá",27,58,NA,NA,NA,16,NA,NA,NA,18,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"312",88544,13,354,"lat","6",0,2,0,0,0,2.76,"buiu","Buiú","Buiú","Marcos Ytalo Benício da Silva","https://s.glbimg.com/es/sde/f/2022/02/22/ba7e99bec918671e0921368e6c04d2d8_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",94583,13,262,"ata","6",0,7.02,-0.07,2.02,10,0.51,"pedro","Pedro","Pedro","Pedro Guilherme Abreu dos Santos","https://s.glbimg.com/es/sde/f/2022/04/25/ee38c717eeb351fd94e1dfdd699c2e26_FORMATO.png","Flamengo",3,14,NA,NA,NA,5,NA,NA,NA,4,1,6,1,2,2,1,NA,1,NA,NA
"314",38509,13,262,"gol","7",-1,6.31,-1.12,1,3,-0.22,"diego-alves","Diego Alves","D. Alves","Diego Alves Carreira","https://s.glbimg.com/es/sde/f/2022/03/03/ebf5983aad74aded51b2bdca5bed278f_FORMATO.png","Flamengo",NA,NA,1,NA,3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",82628,13,356,"lat","5",0,3.9,0,2.37,4,2.25,"tinga","Tinga","Tinga","Guilherme de Jesus da Silva","https://s.glbimg.com/es/sde/f/2022/02/25/5625a3af4c995f2795c36c880eaf1e9d_FORMATO.png","Fortaleza",10,50,NA,NA,NA,5,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",80193,13,286,"ata","6",0,2.32,0,0.45,2,2.8,"edinho","Edinho","Edinho","Francisco Edson Moreira da Silva","https://s.glbimg.com/es/sde/f/2022/04/04/7be5a82aee84c2e49f3f8260766fd19d_FORMATO.png","Juventude",NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"317",38545,13,266,"zag","6",0,5.95,0,-0.23,4,1.75,"felipe-melo","Felipe Melo","F. Melo","Felipe Melo de Carvalho","https://s.glbimg.com/es/sde/f/2022/02/24/ae51c505f4d9ceba09c22ba954cca2bf_FORMATO.png","Fluminense",1,19,NA,1,NA,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",101574,13,262,"gol","6",0,4.04,0,1.94,9,1.41,"hugo-souza","Hugo Souza","H. Souza","Hugo de Souza Nogueira","https://s.glbimg.com/es/sde/f/2022/03/04/f29cb0d7b60a53cf87b5131d4fcf8d45_FORMATO.png","Flamengo",2,NA,1,1,21,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",88427,13,286,"mei","6",0,2.68,0,-0.4,3,0.62,"marlon","Marlon","Marlon","Marlon Adriano Prezotti","https://s.glbimg.com/es/sde/f/2022/03/27/52ccdcb0c3400c65e20b83b56e0a5800_FORMATO.png","Juventude",1,11,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",105585,13,264,"mei","6",0,0.73,0,-0.66,5,-0.69,"roni","Roni","Roni","Roni Medeiros de Moura","https://s.glbimg.com/es/sde/f/2022/04/27/9ac611db40c304ebc00cbde504907104_FORMATO.png","Corinthians",3,4,NA,2,NA,2,NA,1,NA,5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"321",107109,13,262,"mei","7",5.3,11.25,0.24,4.87,9,4.61,"gomes","Gomes","Gomes","João Victor Gomes da Silva","https://s.glbimg.com/es/sde/f/2022/04/25/292ab6b7a59ffca1fbdc8fa86227fde5_FORMATO.png","Flamengo",29,24,NA,1,NA,20,NA,NA,1,15,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"322",50317,13,266,"zag","7",0,5.2,0,1.53,8,0.15,"david-braz","David Braz","D. Braz","David Braz de Oliveira Filho","https://s.glbimg.com/es/sde/f/2022/04/20/2787635c960a396f6aca8c8ff11b00d3_FORMATO.png","Fluminense",9,30,2,2,NA,2,NA,NA,NA,10,1,4,NA,NA,NA,NA,2,NA,NA,NA
"323",89695,13,354,"ata","6",1.3,2.01,0.17,2.28,6,1.07,"iury-castilho","Iury Castilho","I. Castilho","Iury Lirio Freitas de Castilho","https://s.glbimg.com/es/sde/f/2022/02/22/86c0d4d6ac47c43279f6f3574192781d_FORMATO.png","Ceará",3,11,NA,1,NA,12,NA,NA,1,5,1,1,NA,3,NA,NA,NA,NA,NA,NA
"324",97321,13,1371,"ata","7",0,4.85,0,3.29,7,2.39,"alesson","Alesson","Alesson","Alesson dos Santos Batista","https://s.glbimg.com/es/sde/f/2022/02/23/712ddec1e1d5a64377efd6d330d2a984_FORMATO.png","Cuiabá",10,24,NA,3,NA,3,NA,NA,NA,7,1,6,1,NA,1,NA,NA,NA,NA,NA
"325",62129,13,266,"mei","7",-0.1,2.93,-0.07,0.77,10,0.14,"wellington","Wellington","Wellington","Wellington Aparecido Martins","https://s.glbimg.com/es/sde/f/2022/04/20/f9f602ab78e260f4c89819ce72f7a39d_FORMATO.png","Fluminense",7,47,NA,1,NA,5,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",100987,13,266,"mei","6",-0.8,5.54,-0.12,1.8,8,-0.17,"nonato","Nonato","Nonato","Gustavo Nonato Santana","https://s.glbimg.com/es/sde/f/2021/07/30/7536d1f5782d6ce621dfd8aa405d0e28_FORMATO.png","Fluminense",10,48,NA,2,NA,10,NA,NA,1,7,1,4,NA,1,NA,NA,1,NA,NA,NA
"327",97810,13,354,"ata","7",1.2,2.57,0.15,0.91,10,1.04,"erick","Erick","Erick","Erick de Arruda Serafim","https://s.glbimg.com/es/sde/f/2022/02/22/391609eb9a9349eac73814c39b4be34c_FORMATO.png","Ceará",6,58,NA,3,NA,8,NA,NA,NA,10,5,5,NA,3,NA,NA,NA,NA,NA,NA
"328",82647,13,294,"mei","6",0,3.15,0,0.53,7,-0.05,"regis","Régis","Régis","Régis Augusto Salmazzo","https://s.glbimg.com/es/sde/f/2022/02/23/c47fcbc612efa64ebc997eda805f11e5_FORMATO.png","Coritiba",2,20,NA,NA,NA,3,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",96340,13,354,"mei","6",1.5,8.73,-0.94,4.27,7,1.72,"lima","Lima","Lima","Vinicius Moreira de Lima","https://s.glbimg.com/es/sde/f/2022/02/22/6d2da25187d0a8f998315ea12828e2a6_FORMATO.png","Ceará",14,45,NA,NA,NA,13,NA,NA,NA,6,2,7,1,1,NA,NA,1,NA,NA,NA
"330",91772,13,266,"zag","6",0,2.73,0,-0.3,1,2.7,"david-duarte","David Duarte","D. Duarte","David de Duarte Macedo","https://s.glbimg.com/es/sde/f/2022/02/24/3f42def61bc6bfaecea6c0330e2b2122_FORMATO.png","Fluminense",1,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",51772,13,262,"mei","7",3.4,8.33,-0.25,4.21,12,3.01,"everton-ribeiro","Everton Ribeiro","E. Ribeiro","Everton Augusto de Barros Ribeiro","https://s.glbimg.com/es/sde/f/2022/04/25/e994fa1ddcbf61530f2598311908c471_FORMATO.png","Flamengo",20,86,NA,NA,NA,33,NA,NA,NA,15,5,4,1,1,2,NA,NA,NA,NA,NA
"332",62977,13,266,"mei","7",1.5,6.28,0.25,2.81,10,1.51,"ganso","Ganso","Ganso","Paulo Henrique Chagas de Lima","https://s.glbimg.com/es/sde/f/2022/04/20/509250387f7c9402d22e9aa33a52de97_FORMATO.png","Fluminense",10,67,NA,3,NA,16,NA,NA,NA,7,2,2,2,NA,NA,NA,NA,NA,NA,NA
"333",91706,13,266,"lat","6",0,3.53,0,1.93,3,4.75,"marlon","Marlon","Marlon","Marlon Rodrigues Xavier","https://s.glbimg.com/es/sde/f/2022/02/24/56ce5e779fc69c1a78f5c80ff21546ba_FORMATO.png","Fluminense",5,39,1,NA,NA,1,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",88881,13,294,"tec","6",2.39,10.88,-0.28,4.63,13,2.46,"gustavo-morinigo","Gustavo Morínigo","G. Morínigo","Gustavo Eliseo Morínigo Vázquez","https://s.glbimg.com/es/sde/f/2022/03/08/d3d42aad8924e3d8891e90f7e4d79f41_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",38909,13,262,"mei","6",0.3,3.08,-0.05,0.94,5,0.45,"diego","Diego","Diego","Diego Ribas da Cunha","https://s.glbimg.com/es/sde/f/2022/04/25/a4a5d6ac853b270c7af13df3bcc44ee5_FORMATO.png","Flamengo",2,4,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",107107,13,373,"zag","6",-0.2,1.43,-0.57,-0.2,1,-0.03,"gabriel-noga","Gabriel Noga","G. Noga","Gabriel Rodrigues Noga","https://s.glbimg.com/es/sde/f/2022/04/06/dcfecd20e4c41521f27792d86d644519_FORMATO.png","Atlético-GO",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
