,atletas.minimo_para_valorizar,atletas.variacao_num,atletas.posicao_id,atletas.clube_id,atletas.jogos_num,atletas.apelido,atletas.slug,atletas.nome,atletas.atleta_id,atletas.foto,atletas.status_id,atletas.media_num,atletas.rodada_id,atletas.apelido_abreviado,atletas.clube.id.full.name,atletas.pontos_num,atletas.preco_num,A,CA,DS,FC,FD,FF,FS,PC,PI,SG,DE,GS,GC,FT,G,I,PP,CV,PS,DP
75,,0.0,5,262,17,Marinho,marinho,Mário Sérgio Santos Costa,68952,https://s.glbimg.com/es/sde/f/2022/04/25/b4786e494c8f4852f2ae91d6e0c57b2e_FORMATO.png,7,4.66,30,Marinho,Flamengo,0.0,7.05,4.0,4.0,15.0,17.0,6.0,15.0,40.0,,71.0,,,,,1.0,2.0,,,1.0,1.0,
76,,-0.6,4,290,7,Marquinhos Gabriel,marquinhos-gabriel,Marcos Gabriel do Nascimento,68954,https://s.glbimg.com/es/sde/f/2022/08/16/2fed32d21211f94e86843a534478ff9b_FORMATO.png,6,4.08,30,M. Gabriel,Goiás,-0.4,7.1,1.0,1.0,9.0,4.0,3.0,1.0,10.0,,22.0,,,,,,1.0,2.0,,,,
77,,-1.33,4,356,13,Lucas Sasha,lucas-sasha,Lucas Pacheco Affini,68991,https://s.glbimg.com/es/sde/f/2022/07/16/d91654c9e126e6f3f17fd09b816eedf5_FORMATO.png,7,5.27,30,L. Sasha,Fortaleza,5.2,7.04,,2.0,48.0,12.0,4.0,4.0,12.0,,55.0,,,,,,1.0,,,,,
78,,0.04,1,1371,7,João Carlos,joao-carlos,João Carlos Heidemann,69010,https://s.glbimg.com/es/sde/f/2021/05/28/9d5caf065f11413aa6bf28e1d6b8acf8_FORMATO.png,7,2.71,30,J. Carlos,Cuiabá,2.0,3.34,,,,,,,,,,,23.0,11.0,,,,,,,,1.0
79,,1.56,1,262,17,Santos,santos,Aderbar Melo dos Santos Neto,69012,https://s.glbimg.com/es/sde/f/2022/04/14/cdf250518797f30f9cb6045061ee01ab_FORMATO.png,7,4.49,30,Santos,Flamengo,10.0,10.73,,,1.0,,,,2.0,,,7.0,52.0,13.0,,,,,,,,
80,,0.0,3,266,23,Manoel,manoel,Manoel Messias Silva Carvalho,69014,https://s.glbimg.com/es/sde/f/2022/04/20/2ee72152c5a2da89ec05cb252df58e2b_FORMATO.png,7,3.88,30,Manoel,Fluminense,0.0,6.89,1.0,3.0,20.0,15.0,,9.0,21.0,1.0,95.0,7.0,,,,,4.0,,,2.0,,
81,,0.0,5,293,11,Marcelo Cirino,marcelo-cirino,Marcelo Cirino da Silva,69022,https://s.glbimg.com/es/sde/f/2022/03/11/d66ed90e8284dc651e111fbb2768dd6d_FORMATO.png,5,0.88,30,M. Cirino,Athlético-PR,0.0,3.42,,1.0,7.0,4.0,1.0,3.0,4.0,,26.0,,,,,,,5.0,,,1.0,
82,,0.0,4,264,3,Paulinho,paulinho,José Paulo Bezerra Maciel Júnior,69034,https://s.glbimg.com/es/sde/f/2022/04/27/1d79a755ea006081f316b2fad1097216_FORMATO.png,5,2.93,30,Paulinho,Corinthians,0.0,10.81,,,1.0,2.0,,,1.0,,3.0,,,,,,1.0,,,,,
83,,0.48,1,314,16,Vladimir,vladimir,Vladimir Orlando Cardoso de Araújo Filho,69040,https://s.glbimg.com/es/sde/f/2022/02/21/e22d32eba9a08cd74e7a00236a0e70b1_FORMATO.png,7,2.44,30,Vladimir,Avaí,2.0,4.12,,2.0,1.0,,,,2.0,,,2.0,54.0,25.0,,,,,,,,
84,,0.0,5,282,16,Vargas,vargas,Eduardo Jesús Vargas Rojas,69102,https://s.glbimg.com/es/sde/f/2022/07/15/6065a132d7becbd440321ccdabb1a775_FORMATO.png,6,2.79,30,Vargas,Atlético-MG,0.0,7.13,2.0,1.0,10.0,11.0,7.0,13.0,9.0,,42.0,,,,,,1.0,3.0,,,,
85,,1.4,5,293,19,Pablo,pablo,Pablo Felipe Teixeira,69138,https://s.sde.globo.com/media/person_role/2022/02/21/b4c4b5449cfdf72e5e5d92886e70852f_FORMATO.png,2,3.19,30,Pablo,Athlético-PR,9.6,6.68,1.0,5.0,14.0,34.0,9.0,13.0,14.0,,81.0,,,,,1.0,4.0,11.0,,,,
86,,0.0,5,286,15,Ricardo Bueno,ricardo-bueno,Ricardo Bueno da Silva,69141,https://s.glbimg.com/es/sde/f/2022/03/03/5a5fd135b7af74db9adec269ad234d5b_FORMATO.png,6,1.95,30,R. Bueno,Juventude,0.0,5.41,,3.0,9.0,12.0,5.0,5.0,24.0,,46.0,,,,,1.0,1.0,4.0,1.0,,1.0,
87,,0.0,3,262,16,Pablo,pablo,Pablo Nascimento Castro,69165,https://s.glbimg.com/es/sde/f/2022/04/25/71280a4dfbfab7898164a7269b1a357e_FORMATO.png,7,3.82,30,Pablo,Flamengo,0.0,7.23,,4.0,32.0,25.0,2.0,3.0,4.0,,55.0,6.0,,,,1.0,,1.0,,,,
88,,0.0,3,290,5,Sidimar,sidimar,Sidimar Fernando Cigolini,69189,https://s.glbimg.com/es/sde/f/2022/04/29/c5cc58a18cf72c8dca55b618306e1483_FORMATO.png,5,3.34,30,Sidimar,Goiás,0.0,2.84,,,4.0,2.0,,2.0,4.0,,11.0,2.0,,,,,,,,,,
89,,0.01,4,262,11,Vidal,vidal,Arturo Erasmo Vidal Pardo,69375,https://s.sde.globo.com/media/person_role/2022/07/16/6f4d9def1a21eebe3b6c5ac66a060ec9_FORMATO.png,2,4.16,30,Vidal,Flamengo,2.0,12.74,1.0,2.0,22.0,11.0,1.0,4.0,7.0,1.0,32.0,,,,,,2.0,,,,,
90,,0.0,4,276,11,Nikão,nikao,Maycon Vinícius Ferreira da Cruz,69705,https://s.glbimg.com/es/sde/f/2022/03/01/6a7ca5b138f4ff481ca19603933a7507_FORMATO.png,6,2.91,30,Nikão,São Paulo,0.0,6.02,,2.0,4.0,2.0,2.0,4.0,12.0,,55.0,,,,,,3.0,3.0,,,,
91,,0.78,4,290,21,Fellipe Bastos,fellipe-bastos,Fellipe Ramos Ignez Bastos,70116,https://s.glbimg.com/es/sde/f/2022/03/10/4fc5c3b6693e46bf2e956854bbf5da76_FORMATO.png,6,1.7,30,F. Bastos,Goiás,4.7,4.0,2.0,10.0,22.0,18.0,9.0,10.0,13.0,1.0,98.0,,,,,,,,,,,
92,,0.61,2,263,4,Rafael,rafael,Rafael Pereira da Silva,70171,https://s.glbimg.com/es/sde/f/2022/02/21/505b1bf76a770e85404c4bca2e727eee_FORMATO.png,6,1.85,30,Rafael,Botafogo,4.4,5.09,,1.0,9.0,6.0,,,1.0,,11.0,,,,,,,,,,,
93,,-0.21,5,282,21,Eduardo Sasha,eduardo-sasha,Eduardo Colcenti Antunes,70360,https://s.glbimg.com/es/sde/f/2022/07/15/3da3eaef7ccc5ccb470a282ab0947902_FORMATO.png,6,3.1,30,E. Sasha,Atlético-MG,0.0,5.93,1.0,,12.0,7.0,10.0,9.0,14.0,,50.0,,,,,1.0,3.0,1.0,,,,
94,,-0.38,1,294,4,Gabriel,gabriel,Gabriel Vasconcelos Ferreira,70449,https://s.glbimg.com/es/sde/f/2022/07/12/3c4ca01b234ad722ed92a5df218fd329_FORMATO.png,7,5.0,30,Gabriel,Coritiba,4.0,5.93,,1.0,,,,,,,,2.0,17.0,6.0,,,,,,,,
95,,0.0,5,294,0,William Alves,william-alves,William Alves de Oliveira,70451,https://s.glbimg.com/es/sde/f/2022/02/23/63b80e56373c995fe10a56cb06537c0a_FORMATO.png,6,0.0,30,W. Alves,Coritiba,0.0,1.0,,,,,,,,,,,,,,,,,,,,
96,,0.0,3,1371,27,Marllon,marllon,Marllon Gonçalves Jerônimo Borges,70666,https://s.glbimg.com/es/sde/f/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png,7,3.21,30,Marllon,Cuiabá,0.0,7.36,,2.0,48.0,20.0,3.0,11.0,15.0,2.0,104.0,6.0,,,,,,1.0,,,,
97,,0.0,4,293,18,Léo Cittadini,leo-cittadini,Leonardo Cittadini,70986,https://s.glbimg.com/es/sde/f/2021/05/02/a520539e5df2a4364ad4c1b0050888cc_FORMATO.png,6,1.94,30,L. Cittadini,Athlético-PR,0.0,4.24,1.0,2.0,16.0,15.0,1.0,5.0,13.0,,25.0,,,,,,1.0,,,,,
98,,-1.81,4,354,23,Vina,vina,Vinícius Goes Barbosa de Souza,71162,https://s.glbimg.com/es/sde/f/2022/02/22/7c8dc91a507c2956dc61efbd45bda613_FORMATO.png,3,2.49,30,Vina,Ceará,-3.2,4.03,1.0,4.0,9.0,8.0,12.0,25.0,33.0,,224.0,,,,,3.0,2.0,6.0,,2.0,1.0,
99,,0.0,3,277,20,Maicon,maicon,Maicon Pereira Roque,71227,https://s.glbimg.com/es/sde/f/2022/03/14/d137592918a80391170a5d4fdc021480_FORMATO.png,6,3.71,30,Maicon,Santos,0.0,11.67,1.0,1.0,31.0,6.0,4.0,5.0,6.0,,119.0,7.0,,,,,,2.0,,,,
100,,-0.83,1,356,12,Fernando Miguel,fernando-miguel,Fernando Miguel Kaufmann,71571,https://s.glbimg.com/es/sde/f/2022/02/23/66ea94ea2768ebd6a6cb8f102326d669_FORMATO.png,7,6.29,30,F. Miguel,Fortaleza,2.0,7.25,,2.0,,,,,1.0,,,8.0,45.0,8.0,,,,,,,,
101,,0.0,2,327,6,João Paulo,joao-paulo,João Paulo Gomes da Costa,71602,https://s.glbimg.com/es/sde/f/2022/04/10/e261c53cb607072efab6bcc6f7bd1836_FORMATO.png,6,2.32,30,J. Paulo,América-MG,0.0,3.4,,,9.0,3.0,1.0,2.0,,,38.0,1.0,,,,,,,,,,
102,,1.51,1,275,26,Weverton,weverton,Weverton Pereira da Silva,71631,https://s.glbimg.com/es/sde/f/2022/02/21/b9adc602abc451c8b30c8554a18970f2_FORMATO.png,7,4.38,30,Weverton,Palmeiras,8.5,12.15,,,,,,,4.0,,,12.0,72.0,20.0,,,,,,,,
103,,0.0,2,327,20,Raúl Cáceres,raul-caceres,Raúl Alejandro Cáceres Bogado,71680,https://s.glbimg.com/es/sde/f/2022/02/24/641daa2c8e8e5423b42c703eb607615a_FORMATO.png,5,4.05,30,R. Cáceres,América-MG,0.0,5.51,2.0,1.0,25.0,16.0,2.0,4.0,3.0,,130.0,9.0,,,,,1.0,3.0,,,,
104,,2.77,3,275,22,Gustavo Gómez,gustavo-gomez,Gustavo Raúl Gómez Portillo,71684,https://s.sde.globo.com/media/person_role/2022/02/21/f210b8623194d0722dd0d76585950fb1_FORMATO.png,7,6.62,30,G. Gómez,Palmeiras,14.7,17.01,,7.0,35.0,27.0,3.0,7.0,19.0,1.0,75.0,9.0,,,,,8.0,5.0,,,,
105,,0.0,5,286,18,Óscar Ruíz,oscar-ruiz,Óscar Ramón Ruiz Roa,71691,https://s.glbimg.com/es/sde/f/2022/03/29/898734e22fa875d79527394af4789eeb_FORMATO.png,6,2.66,30,Ã. Ruíz,Juventude,0.0,8.04,,1.0,8.0,3.0,2.0,9.0,11.0,,58.0,,,,,2.0,3.0,4.0,,,1.0,
106,,0.0,4,286,11,Elton,elton,Elton Júnior Melo Ataíde,71719,https://s.glbimg.com/es/sde/f/2021/03/25/4acc17c022e5e1189305c3e76afa3528_FORMATO.png,7,1.35,30,Elton,Juventude,0.0,2.69,,4.0,17.0,16.0,1.0,3.0,5.0,,27.0,,,,,,,1.0,,,,
107,,1.55,5,356,11,Thiago Galhardo,thiago-galhardo,Thiago Galhardo do Nascimento Rocha,71844,https://s.glbimg.com/es/sde/f/2022/07/16/27deb38ffaefdd66a10d7f246dcc678f_FORMATO.png,7,4.15,30,T. Galhardo,Fortaleza,8.5,9.3,1.0,4.0,14.0,11.0,5.0,10.0,15.0,,74.0,,,,,,2.0,,,,1.0,
108,,0.62,4,263,8,Gabriel Pires,gabriel-pires,Gabriel Appelt Pires,71898,https://s.glbimg.com/es/sde/f/2022/08/12/c1753038fcbfe1377f41a56fcb8c3657_FORMATO.png,7,2.38,30,G. Pires,Botafogo,2.3,6.95,,,9.0,6.0,2.0,3.0,4.0,1.0,38.0,,,,,,1.0,,,,,
109,,-1.24,2,314,26,Bruno Cortez,bruno-cortez,Bruno Cortês Barbosa,72079,https://s.glbimg.com/es/sde/f/2022/02/23/da8da8af4eaf5969bda304828d27ac27_FORMATO.png,7,2.03,30,B. Cortez,Avaí,-0.6,6.08,,7.0,39.0,19.0,2.0,2.0,24.0,,221.0,5.0,,,,,,1.0,,,,
110,,-0.8,3,327,13,Danilo Avelar,danilo-avelar,Danilo Fernando Avelar,72142,https://s.glbimg.com/es/sde/f/2022/04/12/2a7b85e6015605e0770fe393faf72a9a_FORMATO.png,2,3.05,30,D. Avelar,América-MG,-0.3,3.77,1.0,2.0,13.0,14.0,4.0,8.0,5.0,,64.0,3.0,,,,1.0,,,,,,
111,,-0.69,1,282,28,Everson,everson,Everson Felipe Marques Pires,72294,https://s.sde.globo.com/media/person_role/2022/07/15/bd899e9773980e79959b0ba714379a00_FORMATO.png,3,3.4,30,Everson,Atlético-MG,2.0,10.97,,3.0,,,,,2.0,,,11.0,65.0,30.0,,,,,,,,1.0
112,,0.17,3,354,15,Luiz Otávio,luiz-otavio,Luiz Otávio Anacleto Leandro,72359,https://s.glbimg.com/es/sde/f/2022/02/22/18d80f2c9d7f3c212842019dab63bd77_FORMATO.png,7,2.91,30,L. Otávio,Ceará,1.6,3.63,,4.0,24.0,10.0,1.0,3.0,8.0,2.0,37.0,3.0,,,,,1.0,1.0,,1.0,,
113,,0.0,4,354,12,Rodrigo Lindoso,rodrigo-lindoso,Rodrigo Oliveira Lindoso,72362,https://s.glbimg.com/es/sde/f/2022/03/11/262543ac36f21decccf1617c277630d6_FORMATO.png,6,1.79,30,R. Lindoso,Ceará,0.0,4.13,1.0,6.0,15.0,11.0,2.0,4.0,13.0,,44.0,,,,,,,,,,,
114,,-0.62,1,276,8,Felipe Alves,felipe-alves,Felipe Alves Raymundo,72372,https://s.glbimg.com/es/sde/f/2022/08/16/19b70a0ace7230f7a5033ad9270abf7e_FORMATO.png,7,5.5,30,F. Alves,São Paulo,3.0,6.59,,1.0,,,,,,1.0,,3.0,30.0,6.0,,,,,,,,1.0
115,,0.47,6,266,26,Fernando Diniz,fernando-diniz,Fernando Diniz Silva,72391,https://s.glbimg.com/es/sde/f/2021/05/09/62a59a2e7ec6602b8811cb920c3c3dba_FORMATO.png,7,4.55,30,F. Diniz,Fluminense,3.73,10.48,,,,,,,,,,,,,,,,,,,,
116,,0.18,3,314,19,Bressan,bressan,Matheus Simonete Bressanelli,72491,https://s.glbimg.com/es/sde/f/2022/03/08/0759780a94f5359aefe723b749494c0b_FORMATO.png,7,1.61,30,Bressan,Avaí,0.1,5.43,,4.0,18.0,20.0,,3.0,8.0,1.0,93.0,4.0,,,,1.0,,,,,,
117,,1.34,5,290,21,Nicolas,nicolas,Nicolas Godinho Johann,72524,https://s.glbimg.com/es/sde/f/2022/03/10/28a598dad4f678bae3aec06052037f1c_FORMATO.png,6,2.24,30,Nicolas,Goiás,7.6,5.55,1.0,,4.0,22.0,3.0,8.0,18.0,,66.0,,,,,,4.0,7.0,,,,
118,,-0.32,2,290,26,Maguinho,maguinho,Magno José da Silva,72532,https://s.glbimg.com/es/sde/f/2022/03/08/b454661126187bdc0ef02a09e84e80ef_FORMATO.png,7,1.9,30,Maguinho,Goiás,0.3,3.82,,7.0,33.0,34.0,1.0,9.0,16.0,1.0,143.0,5.0,,,,,,2.0,,,1.0,
119,,-0.64,1,327,17,Matheus Cavichioli,matheus-cavichioli,Matheus Fernando Cavichioli,72580,https://s.glbimg.com/es/sde/f/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png,7,5.24,30,M. Cavichioli,América-MG,1.0,7.24,,1.0,1.0,,,,4.0,1.0,,7.0,62.0,16.0,,,,,,,,1.0
120,,-0.12,5,285,24,Pedro Henrique,pedro-henrique,Pedro Henrique Konzen Medina da Silva,72583,https://s.sde.globo.com/media/person_role/2022/04/12/5422d339b6546dc0505e80e10b027269_FORMATO.png,7,4.43,30,P. Henrique,Internacional,3.7,6.37,1.0,5.0,25.0,29.0,11.0,21.0,31.0,,113.0,,,,,1.0,6.0,13.0,,,1.0,
121,,-0.02,6,314,11,Lisca,lisca,Luiz Carlos Cirne Lima de Lorenzi,72588,https://s.sde.globo.com/media/person_role/2021/04/28/035bd47807f8e7c0a6cc5dd78a718cf0_FORMATO.png,7,4.05,30,Lisca,Avaí,2.1,10.47,,,,,,,,,,,,,,,,,,,,
122,,-1.06,4,293,8,Fernandinho,fernandinho,Fernando Luiz Rosa,72775,https://s.glbimg.com/es/sde/f/2022/06/28/6c6eb043593091bc0d2998934a7cb0a9_FORMATO.png,7,2.86,30,Fernandinho,Athlético-PR,0.9,7.13,1.0,2.0,8.0,14.0,3.0,2.0,13.0,,52.0,,,,,,1.0,,,,,
123,,-0.02,3,285,24,Mercado,mercado,Gabriel Iván Mercado,72951,https://s.sde.globo.com/media/person_role/2022/04/02/a0ef6aa6bdbb6858462fa294d19eb211_FORMATO.png,7,3.57,30,Mercado,Internacional,6.4,7.98,,7.0,32.0,21.0,4.0,2.0,15.0,,60.0,11.0,,,,,,2.0,,1.0,1.0,
124,,0.0,2,263,19,Daniel Borges,daniel-borges,Daniel Fortunato Borges,73318,https://s.glbimg.com/es/sde/f/2022/02/21/ce4af8aee58d0eef52f479ced5508ab5_FORMATO.png,5,2.75,30,D. Borges,Botafogo,0.0,6.43,2.0,1.0,22.0,12.0,2.0,3.0,11.0,,195.0,5.0,,,,,1.0,1.0,,1.0,,
125,,0.0,2,266,25,Samuel Xavier,samuel-xavier,Samuel Xavier Brito,73384,https://s.glbimg.com/es/sde/f/2022/04/20/ad95f595cd71bcb7d7b91177716e1d33_FORMATO.png,7,4.67,30,S. Xavier,Fluminense,0.0,8.42,2.0,3.0,31.0,16.0,4.0,13.0,39.0,,171.0,7.0,,,,3.0,2.0,2.0,,,,
126,,-0.2,3,314,12,Rafael Vaz,rafael-vaz,Rafael Vaz dos Santos,73421,https://s.glbimg.com/es/sde/f/2022/06/14/0cf5ee853af9ccb2eedcdd0295d6567a_FORMATO.png,7,1.24,30,R. Vaz,Avaí,-1.4,2.75,,2.0,9.0,3.0,3.0,2.0,2.0,1.0,82.0,2.0,,,,,,,,,,
127,,0.0,1,314,2,Glédson,gledson,Glédson Ribeiro dos Santos,73533,https://s.glbimg.com/es/sde/f/2022/02/21/bc56106b0fb8c7ecaadd679cfb316662_FORMATO.png,6,3.5,30,Glédson,Avaí,0.0,2.95,,2.0,,,,,2.0,,,1.0,3.0,1.0,,,,,,,,
128,,0.0,5,294,2,Hernán Pérez,hernan-perez,Hernán Arsenio Pérez González,73738,https://s.glbimg.com/es/sde/f/2022/07/28/4f4ffac015541a4fba3f6cfc167fab01_FORMATO.png,6,0.95,30,H. Pérez,Coritiba,0.0,3.47,,1.0,2.0,5.0,1.0,1.0,2.0,,10.0,,,,,,,,,,,
129,,0.0,3,262,8,Rodrigo Caio,rodrigo-caio,Rodrigo Caio Coquette Russo,73800,https://s.glbimg.com/es/sde/f/2022/04/25/bdac1c0e302bfdde7669d77948814e95_FORMATO.png,5,1.84,30,R. Caio,Flamengo,0.0,5.62,,,7.0,3.0,1.0,,4.0,,10.0,1.0,,,,,,,,,,
130,,0.43,5,327,17,Aloísio,aloisio,Aloísio dos Santos Gonçalves,73850,https://s.glbimg.com/es/sde/f/2022/03/31/a411b722d7d0edc88f871c1a48191dc1_FORMATO.png,3,3.36,30,Aloísio,América-MG,8.4,6.17,2.0,3.0,8.0,32.0,12.0,6.0,13.0,,47.0,,,,,2.0,3.0,10.0,,,,
131,,-0.05,4,314,17,Jean Cléber,jean-cleber,Jean Cléber Santos da Silva,73858,https://s.glbimg.com/es/sde/f/2022/02/23/30faa9be7f17fe35cfe84852c646b4c0_FORMATO.png,6,0.82,30,J. Cléber,Avaí,0.0,2.02,,2.0,14.0,11.0,,5.0,7.0,,50.0,,,,,,,,,,,
132,,0.57,2,262,12,Rodinei,rodinei,Rodinei Marcelo de Almeida,73992,https://s.glbimg.com/es/sde/f/2022/04/25/bced6ea22dafe56d6176080482dfe8d8_FORMATO.png,6,3.23,30,Rodinei,Flamengo,5.7,4.96,1.0,,22.0,4.0,2.0,2.0,6.0,,75.0,3.0,,,1.0,,,,,1.0,,
133,,0.14,1,263,26,Gatito Fernández,gatito-fernandez,Roberto Junior Fernández Torres,74061,https://s.glbimg.com/es/sde/f/2022/02/21/26f8f1373737a7203417427043ada896_FORMATO.png,7,3.62,30,G. Fernández,Botafogo,0.0,7.1,,1.0,,,,,5.0,,,7.0,82.0,31.0,,,,,,,,1.0
134,,0.0,4,263,16,Lucas Piazon,lucas-piazon,Gustavo Lucas Domingues Piazón,74084,https://s.glbimg.com/es/sde/f/2022/03/10/444cdcb13fd4a94042b454cbf58b95fb_FORMATO.png,6,0.5,30,L. Piazon,Botafogo,0.0,2.1,,2.0,12.0,7.0,2.0,,6.0,,49.0,,,,,,,1.0,,1.0,,
135,,0.0,5,314,9,Paolo Guerrero,paolo-guerrero,José Paolo Guerrero Gonzales,75295,https://s.glbimg.com/es/sde/f/2022/07/21/76ea80eaf4be75564889296169c4de4a_FORMATO.png,6,0.91,30,P. Guerrero,Avaí,0.0,3.95,,1.0,1.0,11.0,2.0,7.0,5.0,,20.0,,,,,1.0,,2.0,,,,
136,,0.29,4,373,22,Jorginho,jorginho,Jorge de Moura Xavier,77544,https://s.glbimg.com/es/sde/f/2022/03/03/5e1a8b5625036eb3729fbae6272ea055_FORMATO.png,6,2.46,30,Jorginho,Atlético-GO,0.6,5.26,,6.0,21.0,13.0,3.0,18.0,24.0,,176.0,,,,,2.0,3.0,5.0,,1.0,,
137,,0.46,4,290,18,Auremir,auremir,Auremir Evangelista dos Santos,77570,https://s.glbimg.com/es/sde/f/2022/03/10/fa84d067860cd66ce61c09be22c58e48_FORMATO.png,7,1.15,30,Auremir,Goiás,3.3,2.13,,2.0,23.0,25.0,1.0,3.0,7.0,,47.0,,,,,,,,,,,
138,,0.0,6,264,28,Vítor Pereira,vitor-pereira,Vítor Manuel de Oliveira Lopes Pereira,77713,https://s.glbimg.com/es/sde/f/2022/03/08/a09307d6eae0cd7887cb3732e00d9c29_FORMATO.png,7,4.83,30,V. Pereira,Corinthians,0.0,12.89,,,,,,,,,,,,,,,,,,,,
139,,-1.43,5,314,23,William Pottker,william-pottker,William de Oliveira Pottker,77809,https://s.glbimg.com/es/sde/f/2022/04/14/bc751c43e207d9c789fbbabe7cdd337c_FORMATO.png,3,2.75,30,W. Pottker,Avaí,-0.4,4.71,1.0,6.0,19.0,20.0,12.0,8.0,38.0,1.0,141.0,,,,,,3.0,12.0,1.0,,4.0,
140,,0.0,2,277,22,Madson,madson,Madson Ferreira dos Santos,78077,https://s.glbimg.com/es/sde/f/2022/03/03/e89e5811b9812fca6a75789451815b9e_FORMATO.png,5,4.0,30,Madson,Santos,0.0,8.33,1.0,5.0,34.0,16.0,1.0,3.0,18.0,,165.0,8.0,,,,,2.0,1.0,,,,
141,,-0.68,2,285,20,Renê,rene,Renê Rodrigues Martins,78445,https://s.glbimg.com/es/sde/f/2022/04/12/89131124e240b53f50f1fe351ceb880d_FORMATO.png,7,5.68,30,Renê,Internacional,5.9,8.54,1.0,,55.0,13.0,,1.0,19.0,1.0,179.0,11.0,,,,,,,,,,
142,,0.0,5,1371,8,Jonathan Cafu,jonathan-cafu,Jonathan Renato Barbosa,78580,https://s.glbimg.com/es/sde/f/2021/05/28/3c667df8f70bf19082f021fa20403c6c_FORMATO.png,6,0.44,30,J. Cafu,Cuiabá,0.0,2.26,,,7.0,7.0,,,3.0,,13.0,,,,,,,,,1.0,,
143,,0.0,4,285,25,Gabriel,gabriel,Gabriel Girotto Franco,78605,https://s.glbimg.com/es/sde/f/2022/04/02/f20a9f6c8c6edb72777759bc796aaa64_FORMATO.png,5,3.75,30,Gabriel,Internacional,0.0,7.18,,2.0,83.0,45.0,1.0,7.0,26.0,,105.0,,,,,,,,,,,
144,,0.0,4,264,5,Ramiro,ramiro,Ramiro Moschen Benetti,78715,https://s.glbimg.com/es/sde/f/2020/07/21/e0a5bdd5ef228e8a11c02f81d9776f1f_FORMATO.png,6,1.52,30,Ramiro,Corinthians,0.0,4.52,,1.0,6.0,3.0,2.0,,3.0,,16.0,,,,,,,,,,,
145,,-0.09,2,276,18,Reinaldo,reinaldo,Reinaldo Manoel da Silva,78850,https://s.sde.globo.com/media/person_role/2022/03/01/779ff87d6723d6c70d7caac56df86d5f_FORMATO.png,7,2.08,30,Reinaldo,São Paulo,0.1,4.2,3.0,3.0,8.0,12.0,2.0,7.0,9.0,,164.0,3.0,,,,,1.0,,,,,
146,,0.0,1,354,0,Richard,richard,Richard de Oliveira da Costa,78851,https://s.glbimg.com/es/sde/f/2022/02/22/9d468ebf560bb9e0da9699ba4df38391_FORMATO.png,6,-1.0,30,Richard,Ceará,0.0,3.61,,1.0,,,,,,,,,,,,,,,,,,
147,,0.17,4,1371,19,Marcão Silva,marcao-silva,Marcos Antônio Almeida Silva,78856,https://s.glbimg.com/es/sde/f/2022/02/23/1137efd5de0473f1c88c49348353a899_FORMATO.png,6,0.96,30,M. Silva,Cuiabá,0.9,2.41,,1.0,16.0,19.0,4.0,3.0,1.0,,20.0,,,,,,,,,,,
148,,0.0,4,1371,20,Rafael Gava,rafael-gava,Rafael Gustavo Meneghel Gava,78867,https://s.glbimg.com/es/sde/f/2022/02/23/16687c4ddc3ae72291f2729ad61ed092_FORMATO.png,6,1.32,30,R. Gava,Cuiabá,0.0,3.07,1.0,2.0,20.0,17.0,7.0,7.0,17.0,,175.0,,,,,1.0,,3.0,,1.0,,
149,,0.0,1,263,1,Douglas Borges,douglas-borges,Douglas Borges,78893,https://s.glbimg.com/es/sde/f/2022/02/21/837aacbeb34486f2c8bdc9348c44ba72_FORMATO.png,6,0.0,30,D. Borges,Botafogo,0.0,2.21,,,,,,,,,,,1.0,1.0,,,,,,,,
150,,-0.06,3,277,7,Luiz Felipe,luiz-felipe,Luiz Felipe do Nascimento dos Santos,79035,https://s.glbimg.com/es/sde/f/2022/03/03/d93506f46370622558870dd37ada6bb5_FORMATO.png,7,5.17,30,L. Felipe,Santos,0.1,4.05,1.0,2.0,11.0,6.0,,1.0,1.0,,25.0,3.0,,,,,1.0,,,,,
151,,0.0,1,294,19,Alex Muralha,alex-muralha,Alex Roberto Santana Rafael ,79066,https://s.glbimg.com/es/sde/f/2022/02/23/3f0e981ffc927c2f022666463cdf45ed_FORMATO.png,6,3.28,30,A. Muralha,Coritiba,0.0,7.34,,1.0,1.0,,,,4.0,,,5.0,62.0,27.0,,,,,,,,
152,,1.11,3,263,22,Víctor Cuesta,victor-cuesta,Víctor Leandro Cuesta,79113,https://s.glbimg.com/es/sde/f/2022/04/13/4f3258f391a28a24859ea19abee67739_FORMATO.png,7,5.53,30,V. Cuesta,Botafogo,9.1,10.4,2.0,7.0,50.0,22.0,1.0,3.0,8.0,,94.0,7.0,,,,,4.0,1.0,,,,
153,,0.0,5,356,23,Silvio Romero,silvio-romero,Silvio Ezequiel Romero,79188,https://s.glbimg.com/es/sde/f/2022/05/12/c5b6ac96aea31d2271156591230c8f4c_FORMATO.png,6,0.9,30,S. Romero,Fortaleza,0.0,3.51,1.0,1.0,2.0,4.0,6.0,13.0,8.0,,47.0,,,,,,,12.0,,,,
