,atletas.foto,atletas.status_id,atletas.clube_id,atletas.clube.id.full.name,atletas.variacao_num,atletas.nome,atletas.jogos_num,atletas.apelido,atletas.pontos_num,atletas.apelido_abreviado,atletas.preco_num,atletas.rodada_id,atletas.atleta_id,atletas.slug,atletas.minimo_para_valorizar,atletas.media_num,atletas.posicao_id,A,CA,DS,FC,FD,FF,FS,FT,G,I,PI,CV,PP,PS,DE,GC,GS,PC,SG,DP
263,https://s.glbimg.com/es/sde/f/2022/02/24/ac60436f13f7ce52c62ccb9b8d4ac384_FORMATO.png,6,327,América-MG,0.0,Iago Justen Maidana Martins,17,Iago Maidana,0.0,I. Maidana,6.73,34,89226,iago-maidana,1.79,3.27,3,,3.0,9.0,19.0,,2.0,2.0,,3.0,,50.0,1.0,,,,,,,7.0,
264,https://s.glbimg.com/es/sde/f/2022/04/13/4c8702a05eb20f2e973e719c61d29092_FORMATO.png,7,290,Goiás,0.37,Matheus de Sales Cabral,27,Matheus Sales,2.5,M. Sales,3.57,34,89285,matheus-sales,2.56,1.41,4,,5.0,35.0,20.0,2.0,7.0,12.0,,,,62.0,,,,,,,1.0,,
265,https://s.glbimg.com/es/sde/f/2022/04/02/e926d395a2b2a6225aa44474e5fa8e26_FORMATO.png,6,277,Santos,0.0,Brayan Dennis Angulo Tenorio,15,Bryan Angulo,0.0,B. Angulo,3.59,34,89435,bryan-angulo,0.92,2.25,5,1.0,,5.0,1.0,2.0,2.0,6.0,1.0,2.0,4.0,26.0,,,,,,,,,
266,https://s.glbimg.com/es/sde/f/2022/07/15/2609f439079631b8b5b1affd471b8813_FORMATO.png,5,282,Atlético-MG,0.0,Igor Rabello da Costa,7,Igor Rabello,0.0,I. Rabello,7.5,34,89493,igor-rabello,7.9,6.65,3,1.0,1.0,20.0,7.0,1.0,2.0,3.0,,1.0,,16.0,,,,,,,,2.0,
267,https://s.glbimg.com/es/sde/f/2022/04/25/5ffefa1d5a1967debcc7f42bdaacdd9e_FORMATO.png,6,262,Flamengo,0.0,Thiago Maia Alencar,22,Thiago Maia,0.0,T. Maia,4.05,34,89637,thiago-maia,-0.28,1.63,4,,5.0,38.0,25.0,3.0,3.0,6.0,,,,61.0,,,,,,,,,
268,https://s.sde.globo.com/media/person_role/2022/04/20/9d80cf4bd9412d6ee60e6c21830ece85_FORMATO.png,6,266,Fluminense,0.7,Cristiano da Silva Leite,12,Cristiano,5.8,Cristiano,9.23,34,89668,cristiano,6.27,4.76,2,1.0,,20.0,7.0,5.0,2.0,11.0,,,,77.0,,,,,,,,5.0,
269,https://s.glbimg.com/es/sde/f/2022/02/22/86c0d4d6ac47c43279f6f3574192781d_FORMATO.png,6,354,Ceará,-0.13,Iury Lirio Freitas de Castilho,10,Iury Castilho,0.6,I. Castilho,1.92,34,89695,iury-castilho,0.76,2.14,5,1.0,3.0,7.0,10.0,3.0,2.0,20.0,,,5.0,27.0,,,1.0,,,,,,
270,https://s.glbimg.com/es/sde/f/2022/02/24/474334d9aac64c11c2e9ba0bfa9b0931_FORMATO.png,6,314,Avaí,0.11,Rômulo dos Santos de Souza,12,Rômulo ,1.2,Rômulo ,2.57,34,89696,romulo,1.36,1.18,5,,,6.0,6.0,4.0,2.0,10.0,,,,26.0,,,,,,,,,
271,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/03/01/3abaa943f1546750dd057d6cb3559ce5_FORMATO.png,7,276,São Paulo,-0.03,Jonathan Calleri,30,Calleri,8.2,Calleri,22.66,34,89840,calleri,9.87,5.82,5,1.0,5.0,17.0,37.0,20.0,29.0,54.0,1.0,14.0,24.0,163.0,,1.0,,,,,1.0,,
272,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/04/27/3af9c1a520b0f11a9c40163e925db245_FORMATO.png,7,264,Corinthians,-1.66,Róger Krug Guedes,29,Róger Guedes,0.0,R. Guedes,13.27,34,89898,roger-guedes,1.78,4.47,5,1.0,4.0,3.0,11.0,21.0,23.0,39.0,,10.0,9.0,138.0,,,,,,,,,
273,https://s.glbimg.com/es/sde/f/2022/08/16/8897dbb1a4d7e0fdcd072c424097d0d1_FORMATO.png,6,314,Avaí,0.0,Wellington Ferreira Nascimento,0,Wellington,0.0,Wellington,3.0,34,89900,wellington,2.34,0.0,3,,,,,,,,,,,,,,,,,,,,
274,https://s.sde.globo.com/media/person_role/2022/02/22/348289b85a309419d827269486e667c9_FORMATO.png,5,354,Ceará,0.0,John Stiven Mendoza Valencia,27,Mendoza,0.0,Mendoza,13.57,34,90031,mendoza,7.36,6.1,5,1.0,6.0,20.0,27.0,19.0,26.0,54.0,5.0,10.0,11.0,149.0,,,,,,,,,
275,https://s.glbimg.com/es/sde/f/2022/02/22/557432fa07207d8e3aa6630ee0483cf0_FORMATO.png,6,354,Ceará,0.38,Bruno de Jesus Pacheco,24,Bruno Pacheco,3.5,B. Pacheco,8.69,34,90061,bruno-pacheco,4.07,3.81,2,1.0,5.0,52.0,31.0,3.0,6.0,43.0,1.0,1.0,2.0,195.0,1.0,,1.0,,,,1.0,4.0,
276,https://s.glbimg.com/es/sde/f/2022/04/25/b3a232f9392817871f70ab3b32069e30_FORMATO.png,5,262,Flamengo,0.0,Bruno Henrique Pinto,8,Bruno Henrique,0.0,B. Henrique,14.9,34,90285,bruno-henrique,10.22,5.88,5,2.0,3.0,13.0,11.0,7.0,4.0,20.0,1.0,1.0,8.0,41.0,,,,,,,,,
277,https://s.glbimg.com/es/sde/f/2022/02/21/959fdcde3ba551592e0b385a5bf68f88_FORMATO.png,5,275,Palmeiras,0.0,Jaílson Marques Siqueira,1,Jailson,0.0,Jailson,4.77,34,90290,jailson,2.88,0.0,4,,,,,,,,,,,,,,,,,,,,
278,https://s.sde.globo.com/media/person_role/2022/09/28/photo_FORMATO_wjBokpm.png,7,356,Fortaleza,0.54,Pedro Rocha Neves,16,Pedro Rocha,4.5,P. Rocha,3.73,34,90302,pedro-rocha,4.17,3.01,5,3.0,1.0,10.0,8.0,3.0,8.0,7.0,,2.0,7.0,41.0,,,,,,,,,
279,https://s.glbimg.com/es/sde/f/2022/02/22/2bd5fca2e1d0dc67b0755602e00a7e66_FORMATO.png,6,285,Internacional,-0.29,David Correa da Fonseca,20,David,-0.5,David,4.28,34,90309,david,0.15,1.46,5,2.0,2.0,13.0,22.0,4.0,7.0,16.0,1.0,,6.0,57.0,1.0,,,,,,,,
280,https://s.glbimg.com/es/sde/f/2022/02/21/9f275ce14e02c8b8be4c38953dda7e07_FORMATO.png,6,263,Botafogo,-1.39,Diego Gonçalves,10,Diego Gonçalves,0.5,D. Gonçalves,6.52,34,90540,diego-goncalves,1.35,2.23,5,,1.0,5.0,8.0,3.0,3.0,6.0,,2.0,2.0,51.0,,,,,,,,,
281,https://s.glbimg.com/es/sde/f/2022/03/18/fd7d4f0e5e6c5b59c85b542484321ecd_FORMATO.png,2,286,Juventude,-0.01,Yuri Oliveira Lima,18,Yuri Lima,1.3,Y. Lima,3.35,34,90569,yuri-lima,1.63,1.17,4,,6.0,25.0,32.0,6.0,6.0,7.0,,,,91.0,,,,,,,,,
282,https://s.sde.globo.com/media/person_role/2022/04/30/1d40d4deebb60cfac62aee9763f8e18f_FORMATO.png,7,373,Atlético-GO,0.62,Luiz Fernando Moraes dos Santos,26,Luiz Fernando,3.5,L. Fernando,5.23,34,90715,luiz-fernando,3.53,3.13,5,4.0,5.0,27.0,22.0,10.0,21.0,34.0,2.0,,8.0,79.0,1.0,,,,,,,,
283,https://s.glbimg.com/es/sde/f/2022/04/25/06fca89445e5f7bb29a42734c5fbb2e0_FORMATO.png,7,262,Flamengo,0.0,Fabrício Bruno Soares de Faria,10,Fabrício Bruno,0.0,F. Bruno,5.63,34,90768,fabricio-bruno,0.57,4.3,3,1.0,5.0,7.0,8.0,,2.0,7.0,,2.0,,41.0,,,,,,,,4.0,
284,https://s.glbimg.com/es/sde/f/2022/07/28/2e6810da83e32c74e1f49b68ac61260d_FORMATO.png,6,373,Atlético-GO,0.0,Willian Klaus,10,Klaus,0.0,Klaus,2.46,34,90846,klaus,0.47,0.25,3,,1.0,3.0,6.0,,4.0,2.0,,,1.0,23.0,,,,,,,,,
285,https://s.glbimg.com/es/sde/f/2022/05/05/c4c02d0045ff435fdce407dd07835bb9_FORMATO.png,2,280,Bragantino,-0.49,Carlos Eduardo Ferreira de Souza,20,Carlos Eduardo,-0.5,C. Eduardo,4.27,34,90917,carlos-eduardo,0.28,1.74,5,1.0,2.0,16.0,23.0,3.0,6.0,22.0,1.0,,5.0,32.0,,,1.0,,,,,,
286,https://s.glbimg.com/es/sde/f/2022/03/03/cb6155829f59a86db540d1bc5bd52fa7_FORMATO.png,5,373,Atlético-GO,0.0,Ronaldo de Oliveira Strada,18,Ronaldo,0.0,Ronaldo,4.93,34,91101,ronaldo,0.4,2.78,1,,1.0,1.0,,,,2.0,,,,,,,,66.0,,27.0,,2.0,
287,https://s.sde.globo.com/media/person_role/2022/02/25/561f3ca4238e82e1b2e1479a1a66c551_FORMATO.png,2,327,América-MG,-1.58,Everaldo Silva do Nascimento,25,Everaldo,0.5,Everaldo,8.34,34,91151,everaldo,1.49,3.94,5,2.0,5.0,34.0,29.0,11.0,17.0,45.0,1.0,3.0,4.0,147.0,,,,,,,,,
288,https://s.glbimg.com/es/sde/f/2022/02/24/e0b5f4c6647fe1b42922ddb4458dade0_FORMATO.png,7,327,América-MG,-0.3,Éder Ferreira Graminho,30,Éder,-0.4,Éder,3.55,34,91203,eder,0.26,2.28,3,2.0,6.0,27.0,39.0,3.0,2.0,6.0,,,,118.0,,,,,1.0,,,10.0,
289,https://s.glbimg.com/es/sde/f/2022/08/17/48fb8d037293092aeada232c3cac8c4e_FORMATO.png,6,263,Botafogo,0.0,Lucas Estella Perri,1,Lucas Perri,0.0,L. Perri,4.36,34,91260,lucas-perri,5.43,6.0,1,,,,,,,,,,,,,,,1.0,,,,1.0,
290,https://s.glbimg.com/es/sde/f/2022/03/03/d97731002381ac352b29527a634d6783_FORMATO.png,7,286,Juventude,1.16,César Augusto Soares dos Reis Ribela,20,César,7.0,César,4.83,34,91422,cesar,6.4,2.76,1,,1.0,,,,,3.0,,,,,,,,59.0,,33.0,,3.0,2.0
291,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/07/29/c044299d78026585334fdecd617663c2_FORMATO.png,6,262,Flamengo,0.0,Erick Antonio Pulgar Farfán,2,Erick Pulgar,0.0,E. Pulgar,6.71,34,91473,erick-pulgar,4.05,0.4,4,,,2.0,3.0,,,,,,,7.0,,,,,,,,,
292,https://s.glbimg.com/es/sde/f/2022/03/01/c24a898d664db265bfa4ba037836c0ab_FORMATO.png,6,276,São Paulo,-0.12,Eder Citadin Martins,22,Eder,-0.2,Eder,5.44,34,91521,eder,0.59,1.35,5,,4.0,7.0,9.0,1.0,4.0,9.0,2.0,2.0,9.0,30.0,,,1.0,,,,,,
293,https://s.glbimg.com/es/sde/f/2022/03/01/a2548066433583acdc68badc1f1e35bf_FORMATO.png,6,276,São Paulo,0.0,Robert Abel Arboleda Escobar,8,Arboleda,0.0,Arboleda,5.93,34,91573,arboleda,3.29,2.71,3,,1.0,16.0,9.0,2.0,3.0,3.0,1.0,,,31.0,,,,,,,,,
294,https://s.sde.globo.com/media/person_role/2022/02/21/a09a417ce482ea35a6c54e89437850d4_FORMATO.png,7,275,Palmeiras,0.0,Ronielson da Silva Barbosa,27,Rony,0.0,Rony,12.1,34,91607,rony,8.78,5.09,5,1.0,2.0,16.0,32.0,13.0,31.0,31.0,,10.0,26.0,91.0,,,1.0,,,,,,
295,https://s.glbimg.com/es/sde/f/2022/02/23/fa3ebd08b3835164b2532b908f71ccfe_FORMATO.png,6,1371,Cuiabá,1.73,Igor Aquino da Silva,13,Igor Cariús,8.4,I. Cariús,5.45,34,91639,igor-carius,7.68,2.14,2,,3.0,18.0,16.0,,2.0,11.0,,,1.0,100.0,1.0,,,,,,,4.0,
296,https://s.glbimg.com/es/sde/f/2022/07/22/14348c2e4c10290cc281ebe6928885ab_FORMATO.png,7,263,Botafogo,-0.57,Adryelson Shawann Lima Silva,13,Adryelson,-1.0,Adryelson,5.47,34,91664,adryelson,-0.4,3.16,3,,1.0,12.0,8.0,2.0,6.0,4.0,,,2.0,38.0,,,,,,,,5.0,
297,https://s.glbimg.com/es/sde/f/2022/02/23/858c6708a8a4e0b1858d4429bdf68d77_FORMATO.png,7,314,Avaí,0.59,Eduardo Jacinto de Biasi,26,Eduardo,3.6,Eduardo,4.64,34,91688,eduardo,3.64,1.8,4,1.0,6.0,21.0,38.0,8.0,13.0,31.0,,1.0,1.0,93.0,,,,,,,,,
298,https://s.glbimg.com/es/sde/f/2021/08/19/015b905d655d90af1c6161f318175dee_FORMATO.png,6,266,Fluminense,0.78,Marcílio Florêncio Mota Filho,26,Nino,7.6,Nino,12.23,34,91708,nino,8.07,3.85,3,,3.0,35.0,20.0,4.0,5.0,34.0,,,2.0,78.0,,,,,,,1.0,10.0,
299,https://s.glbimg.com/es/sde/f/2022/03/10/7b5fb8d2f7c818d7caf7871a8119aa2d_FORMATO.png,6,290,Goiás,0.0,Matheus Alves da Silva Cardoso,0,Matheus Alves,0.0,M. Alves,1.13,34,91712,matheus-alves,3.08,-1.0,1,,1.0,,,,,,,,,,,,,,,,,,
300,https://s.glbimg.com/es/sde/f/2022/05/12/45a83db9239c27b8656c352b426c9f83_FORMATO.png,6,356,Fortaleza,0.0,Luiz Antonio Ferreira Rodrigues,11,Felipe,0.0,Felipe,5.42,34,91733,felipe,2.71,2.66,4,1.0,2.0,23.0,14.0,,3.0,13.0,,,,60.0,,,,,,,,,
301,https://s.glbimg.com/es/sde/f/2022/02/24/3f42def61bc6bfaecea6c0330e2b2122_FORMATO.png,6,266,Fluminense,0.0,David de Duarte Macedo,4,David Duarte,0.0,D. Duarte,2.75,34,91772,david-duarte,4.07,1.02,3,,2.0,2.0,2.0,,,,,,,7.0,,,,,,,,1.0,
302,https://s.glbimg.com/es/sde/f/2022/07/29/6f0ab61eb04b91270a61c76d74446616_FORMATO.png,6,286,Juventude,0.0,Ygor Nogueira de Paula,5,Nogueira,0.0,Nogueira,4.31,34,91815,nogueira,4.21,3.66,3,,1.0,17.0,2.0,1.0,,3.0,,,,22.0,,,,,,,1.0,,
303,https://s.glbimg.com/es/sde/f/2022/04/07/f21175e4f1cb1c9ccf3df6db10da1c56_FORMATO.png,6,373,Atlético-GO,0.0,Hayner Willian Monjardim Cordeiro,19,Hayner,0.0,Hayner,3.97,34,91856,hayner,1.7,2.06,2,2.0,8.0,22.0,28.0,2.0,3.0,32.0,,,7.0,137.0,1.0,,1.0,,,,,3.0,
304,https://s.sde.globo.com/media/person_role/2022/04/07/32ffdd8867e2421dccfe5b1574d47bd4_FORMATO.png,7,314,Avaí,-0.11,Kevin Peterson dos Santos Silva,29,Kevin,0.2,Kevin,5.7,34,91888,kevin,0.95,2.79,2,1.0,3.0,58.0,31.0,5.0,8.0,17.0,,1.0,3.0,348.0,,,,,,,,5.0,
305,https://s.glbimg.com/es/sde/f/2022/07/15/dc45dda3afb1f994bcfebc84fa0785de_FORMATO.png,6,282,Atlético-MG,0.15,Cristian David Pavón,13,Pavón,3.1,Pavón,7.23,34,91908,pavon,4.13,2.02,5,,1.0,12.0,9.0,3.0,10.0,5.0,,1.0,1.0,66.0,,,,,,,,,
306,https://s.glbimg.com/es/sde/f/2022/03/10/9a2f8ef8baac13e66233efd7b0cdec11_FORMATO.png,6,290,Goiás,0.0,Everson Bispo Pereira,0,Everson,0.0,Everson,3.0,34,91929,everson,2.34,0.0,3,,,,,,,,,,,,,,,,,,,,
307,https://s.glbimg.com/es/sde/f/2022/03/03/b1eb73f1949ff665ab7120fd00d76d28_FORMATO.png,6,286,Juventude,0.0,Rodrigo Bassani da Cruz,0,Bassani,0.0,Bassani,4.0,34,91968,bassani,3.11,0.0,4,,,,,,,,,,,,,,,,,,,,
308,https://s.glbimg.com/es/sde/f/2022/02/23/4ba86feb09facb90b3a01b1712c3c8f5_FORMATO.png,7,1371,Cuiabá,0.34,Andre Luis da Costa Alfredo,28,André Luís,4.6,A. Luís,4.94,34,92146,andre-luis,4.43,2.7,5,,4.0,21.0,26.0,6.0,15.0,50.0,2.0,2.0,2.0,54.0,,,2.0,,,,,,
309,https://s.glbimg.com/es/sde/f/2018/09/06/d1103130500ec84fd8e37f1a20c60e1a_FORMATO.png,7,290,Goiás,0.19,Jair Ventura,32,Jair Ventura,5.29,J. Ventura,7.09,34,92180,jair-ventura,5.28,3.75,6,,,,,,,,,,,,,,,,,,,,
310,https://s.glbimg.com/es/sde/f/2022/05/05/278a2f0c3cd97ace8138ffbe2f23d81d_FORMATO.png,7,280,Bragantino,-0.64,Raul Lô Gonçalves,27,Raul,0.3,Raul,6.78,34,92496,raul,1.13,3.05,4,,2.0,64.0,32.0,1.0,11.0,44.0,,,,136.0,,,,,,,1.0,,
311,https://s.glbimg.com/es/sde/f/2022/08/04/0f29963b959d422652eae53503f20f1f_FORMATO.png,7,1371,Cuiabá,0.0,Deyverson Brum Silva Acosta,12,Deyverson,0.0,Deyverson,7.19,34,92708,deyverson,7.9,5.26,5,,3.0,7.0,8.0,7.0,10.0,26.0,,5.0,11.0,81.0,,,,,,,,,
312,https://s.glbimg.com/es/sde/f/2022/04/27/3c3c3537ef31150713d0fe063c826d1c_FORMATO.png,6,264,Corinthians,0.0,Aluísio Chaves Ribeiro Moraes Júnior,8,Júnior Moraes,0.0,J. Moraes,4.98,34,93014,junior-moraes,4.18,0.71,5,,1.0,5.0,9.0,1.0,1.0,5.0,,,,11.0,,,,,,,,,
313,https://s.glbimg.com/es/sde/f/2021/08/06/5a489f1bc80f7fb16e0c107dbf7bae03_FORMATO.png,7,264,Corinthians,0.77,Mateus da Silva Vital Assumpção,10,Mateus Vital,4.8,M. Vital,5.28,34,93108,mateus-vital,4.73,2.06,4,,,13.0,5.0,3.0,1.0,11.0,,,,34.0,,,,,,,,,
314,https://s.glbimg.com/es/sde/f/2022/08/12/e5c1ae862264c94a04b306f543783236_FORMATO.png,7,294,Coritiba,0.56,Jhon Carlos Chancellor Cedeño,9,Chancellor,2.8,Chancellor,4.76,34,93166,chancellor,2.98,1.95,3,,1.0,9.0,7.0,,3.0,1.0,,,1.0,30.0,,,,,,,,2.0,
315,https://s.glbimg.com/es/sde/f/2022/05/18/09bdd01c9f906effed187c29bcc3582f_FORMATO.png,6,264,Corinthians,0.0,Rafael António Figueiredo Ramos,19,Rafael Ramos,0.0,R. Ramos,8.35,34,93236,rafael-ramos,6.19,4.28,2,1.0,3.0,39.0,21.0,1.0,2.0,14.0,,,,159.0,,,,,,,,9.0,
316,https://s.glbimg.com/es/sde/f/2022/02/21/58080d39478afd3809fb90b0aa3d3f8e_FORMATO.png,6,263,Botafogo,0.0,Mauro Joel Carli,4,Joel Carli,0.0,J. Carli,4.11,34,93414,joel-carli,2.64,2.63,3,1.0,3.0,3.0,2.0,,2.0,1.0,,,,16.0,,,,,,,,1.0,
317,https://s.glbimg.com/es/sde/f/2022/03/11/60d938ca7b4268f47e35930fb50a834a_FORMATO.png,6,285,Internacional,0.21,Wanderson Maciel Sousa Campos,22,Wanderson,2.0,Wanderson,4.82,34,93478,wanderson,2.25,3.42,5,2.0,3.0,4.0,18.0,10.0,10.0,15.0,1.0,6.0,2.0,95.0,,,,,,,,,
318,https://s.glbimg.com/es/sde/f/2022/07/26/fcaffb998b937f172b4781ec89896b49_FORMATO.png,6,327,América-MG,0.0,Martín Nicolás Benítez,11,Benítez,0.0,Benítez,4.2,34,93550,benitez,2.61,1.07,4,1.0,1.0,4.0,7.0,4.0,4.0,15.0,,,1.0,63.0,,1.0,,,,,,,
319,https://s.glbimg.com/es/sde/f/2022/03/03/8240fae5ce98e7a47c5fe5b7e18c773b_FORMATO.png,7,286,Juventude,-1.24,Paulo Henrique de Oliveira Alves,21,Paulo Henrique,-2.7,P. Henrique,3.97,34,93716,paulo-henrique,-1.72,2.41,2,,2.0,30.0,25.0,1.0,6.0,9.0,,1.0,3.0,130.0,,,,,,,1.0,4.0,
320,https://s.glbimg.com/es/sde/f/2022/02/23/6343710eb5f742ccc9f90d015c3c6a8b_FORMATO.png,5,294,Coritiba,0.0,Andrey Ramos do Nascimento,6,Andrey,0.0,Andrey,17.2,34,93787,andrey,13.98,9.77,4,,1.0,19.0,11.0,5.0,8.0,11.0,,3.0,,28.0,,,1.0,,,,,,
321,https://s.glbimg.com/es/sde/f/2022/03/03/85a5271ee9f81358e6e4009139db31e5_FORMATO.png,7,373,Atlético-GO,-0.03,Marlon Rodrigues Freitas,32,Marlon Freitas,0.5,M. Freitas,6.92,34,93790,marlon-freitas,1.47,2.83,4,3.0,2.0,47.0,17.0,5.0,13.0,4.0,1.0,4.0,2.0,201.0,,1.0,,,1.0,,,,
322,https://s.glbimg.com/es/sde/f/2022/02/22/d956425748ab5bc7726c1e8337593d78_FORMATO.png,7,285,Internacional,0.28,Keiller da Silva Nunes,11,Keiller,1.0,Keiller,2.39,34,93834,keiller,1.12,4.68,1,,2.0,,,,,3.0,,,,,,,,35.0,,9.0,1.0,5.0,
323,https://s.glbimg.com/es/sde/f/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,7,280,Bragantino,0.2,Cleiton Schwengber,31,Cleiton,2.0,Cleiton,8.78,34,93882,cleiton,2.82,2.69,1,,3.0,,,,,9.0,,,,,,,,95.0,1.0,43.0,2.0,7.0,
324,https://s.glbimg.com/es/sde/f/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png,3,327,América-MG,-0.05,Matheus Leonardo Sales Cardoso,25,Matheusinho,2.8,Matheusinho,2.8,34,93886,matheusinho,2.65,2.78,4,1.0,3.0,33.0,18.0,7.0,9.0,33.0,,2.0,2.0,117.0,1.0,,,,,,,,
325,https://s.glbimg.com/es/sde/f/2022/02/21/f3177c4beb3de9d57baca6e7e2771a8f_FORMATO.png,6,275,Palmeiras,0.0,Breno Henrique Vasconcelos Lopes,19,Breno Lopes,0.0,B. Lopes,3.06,34,93988,breno-lopes,0.37,0.95,5,,2.0,4.0,5.0,4.0,,8.0,1.0,1.0,3.0,34.0,,,1.0,,,,,,
326,https://s.glbimg.com/es/sde/f/2022/03/03/858342355243a12a346b0ad88639269d_FORMATO.png,6,277,Santos,0.0,John Victor Maciel Furtado,1,John Victor,0.0,J. Victor,5.92,34,94044,john-victor,7.39,8.0,1,,,,,,,2.0,,,,,,,,2.0,,,,1.0,
327,https://s.glbimg.com/es/sde/f/2022/02/21/fff1205202cd53cd50d841891d140360_FORMATO.png,6,293,Athlético-PR,0.0,Matheus Fernandes Siqueira,13,Matheus Fernandes,0.0,M. Fernandes,3.86,34,94067,matheus-fernandes,2.25,1.65,4,,2.0,25.0,14.0,4.0,1.0,4.0,,,,29.0,,,,,,,,,
328,https://s.glbimg.com/es/sde/f/2022/04/27/93d33456c4171b57f22ba1ac2d386882_FORMATO.png,6,264,Corinthians,0.0,Maycon de Andrade Barberan,13,Maycon,0.0,Maycon,3.84,34,94154,maycon,0.32,0.93,4,,3.0,15.0,11.0,,6.0,4.0,,,,65.0,,,,,,,,,
329,https://s.glbimg.com/es/sde/f/2022/04/05/1d2bfbce4ad49ab2c5fb59c91a1f4e44_FORMATO.png,7,290,Goiás,-1.1,Adaílson Freire Pereira da Silva,29,Dadá Belmonte,2.3,D. Belmonte,5.89,34,94263,dada-belmonte,2.64,3.68,5,5.0,8.0,39.0,48.0,8.0,22.0,55.0,1.0,2.0,3.0,155.0,,,,,,,,,
330,https://s.glbimg.com/es/sde/f/2022/02/21/edbc22b64b00c1cd70870abf8d429ffd_FORMATO.png,5,275,Palmeiras,0.0,Raphael Cavalcante Veiga,18,Raphael Veiga,0.0,R. Veiga,14.0,34,94509,raphael-veiga,4.0,4.75,4,3.0,1.0,22.0,16.0,9.0,13.0,29.0,1.0,3.0,4.0,82.0,,1.0,,,,,,,
331,https://s.sde.globo.com/media/person_role/2022/04/25/ee38c717eeb351fd94e1dfdd699c2e26_FORMATO.png,6,262,Flamengo,0.0,Pedro Guilherme Abreu dos Santos,23,Pedro,0.0,Pedro,10.23,34,94583,pedro,3.63,5.78,5,3.0,3.0,9.0,17.0,12.0,17.0,13.0,3.0,10.0,4.0,47.0,,1.0,1.0,,,,,,
332,https://s.glbimg.com/es/sde/f/2022/05/12/829c53e7b318d97b843736e71dbbc5be_FORMATO.png,6,356,Fortaleza,0.0,Anthony Rigoberto Landázuri Estacio,7,Landázuri,0.0,Landázuri,2.51,34,94787,landazuri,1.93,1.47,2,,1.0,9.0,16.0,1.0,,5.0,,,,44.0,,,1.0,,,,,1.0,
333,https://s.glbimg.com/es/sde/f/2022/03/03/9bdded7e0046ad8500605256f741994b_FORMATO.png,7,286,Juventude,-1.44,João Victor da Vitória Fernandes,22,Capixaba,2.1,Capixaba,5.55,34,94894,capixaba,2.44,3.25,5,1.0,4.0,39.0,20.0,5.0,10.0,36.0,,1.0,,104.0,,,,,,,,,
334,https://s.sde.globo.com/media/person_role/2022/07/15/9a4d6e70d0bbfa73459213e99792af33_FORMATO.png,3,282,Atlético-MG,-0.49,Ignacio Martín Fernández,29,Nacho Fernández,-0.8,N. Fernández,11.12,34,94916,nacho-fernandez,0.89,4.38,4,5.0,5.0,42.0,15.0,18.0,13.0,48.0,2.0,3.0,3.0,224.0,,1.0,2.0,,,,,,
335,https://s.glbimg.com/es/sde/f/2022/04/14/78229f97f56ef7eb329c2706eca4f38a_FORMATO.png,6,263,Botafogo,0.0,Lucas Fernandes da Silva,20,Lucas Fernandes,0.0,L. Fernandes,4.0,34,94931,lucas-fernandes,0.83,2.58,4,2.0,3.0,18.0,24.0,11.0,16.0,21.0,2.0,,,122.0,,,,,,,,,
336,https://s.glbimg.com/es/sde/f/2022/05/12/91620964c17b6d42449ebab1cb868d24_FORMATO.png,7,356,Fortaleza,3.08,Luis Antônio da Rocha Júnior,29,Juninho Capixaba,24.3,J. Capixaba,12.34,34,94968,juninho-capixaba,21.7,6.97,2,4.0,7.0,79.0,53.0,9.0,17.0,49.0,3.0,3.0,1.0,317.0,,,,,,,,12.0,
337,https://s.glbimg.com/es/sde/f/2022/08/16/8beefb8ae634fb2fdb7172c3f8f39633_FORMATO.png,6,373,Atlético-GO,0.0,Pedro Paulo Ferreira Barbosa da Costa,0,Pedro Paulo,0.0,P. Paulo,1.0,34,95040,pedro-paulo,0.8,0.0,1,,,,,,,,,,,,,,,,,,,,
338,https://s.glbimg.com/es/sde/f/2022/03/03/c00c5622ba0fff93e7f12b5d06d142f3_FORMATO.png,6,286,Juventude,0.0,Onitlasi Júnior de Moraes Rodrigues,16,Moraes,0.0,Moraes,5.87,34,95058,moraes,3.92,4.91,2,1.0,2.0,36.0,6.0,6.0,11.0,12.0,,1.0,3.0,156.0,,,,,,,,4.0,
339,https://s.glbimg.com/es/sde/f/2022/03/03/80467cde6b46e7d96a9fc9fa200520fa_FORMATO.png,7,373,Atlético-GO,-0.24,Jefferson Junio Antônio da Silva,29,Jefferson,2.5,Jefferson,4.24,34,95220,jefferson,2.58,1.96,2,2.0,3.0,25.0,30.0,2.0,10.0,21.0,,1.0,,204.0,,,,,,,,4.0,
340,https://s.glbimg.com/es/sde/f/2022/04/14/6351c93f1e7d0b3514916390f48db891_FORMATO.png,6,314,Avaí,-0.56,Márcio Antônio de Sousa Júnior,11,Marcinho,-0.5,Marcinho,2.84,34,95332,marcinho,0.0,1.45,5,,,10.0,5.0,3.0,2.0,5.0,,,1.0,22.0,,,,,,,,,
