"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","A","DS","FC","FD","FF","FS","FT","G","I","PI","PP","CA","DE","GS","SG","PC","CV","GC","PS","DP"
"574",114892,12,1371,"lat","6",0,1,0,0,0,NA,"caio-hila","Caio Hila","C. Hila","Caio César Amorim Hila","https://s.glbimg.com/es/sde/f/2022/02/23/23b11c9392056eda52cf2816d37b89a0_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",72583,12,285,"ata","6",2.2,4.18,-0.91,2.67,8,NA,"pedro-henrique","Pedro Henrique","P. Henrique","Pedro Henrique Konzen Medina da Silva","https://s.glbimg.com/es/sde/f/2022/04/12/5422d339b6546dc0505e80e10b027269_FORMATO.png","Internacional",NA,9,4,1,5,6,NA,1,2,22,NA,3,NA,NA,NA,NA,NA,NA,1,NA
"576",108752,12,356,"ata","6",0,3,0,0,0,NA,"david","David","David","David da Hora da Conceição","https://s.glbimg.com/es/sde/f/2022/06/05/292f00b87c5a35650e2c174706c990bc_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",39850,12,327,"tec","7",5.94,7.24,0.71,3.7,11,NA,"vagner-mancini","Vagner Mancini","V. Mancini","Vagner Carmo Mancini","https://s.glbimg.com/es/sde/f/2021/04/28/5745220dd2c869e1f9de357e41902989_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",106835,12,327,"zag","6",0,1.88,0,2,2,NA,"luan-patrick","Luan Patrick","L. Patrick","Luan Patrick Wiedthauper","https://s.glbimg.com/es/sde/f/2022/04/12/9c00f6187003445f286a82aab4e21989_FORMATO.png","América-MG",NA,3,NA,NA,1,1,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",106803,12,276,"mei","6",-0.1,2.74,-0.31,1.1,5,NA,"andre-anderson","André Anderson","A. Anderson","André Anderson Pomilio Lima","https://s.glbimg.com/es/sde/f/2022/04/12/147e9b9fa6d6b253f5f20e62622066ac_FORMATO.png","São Paulo",NA,5,6,1,1,4,NA,NA,NA,17,NA,2,NA,NA,NA,NA,NA,NA,1,NA
"580",85993,12,263,"ata","5",0,5.23,0,1.73,3,NA,"gustavo-sauer","Gustavo Sauer","G. Sauer","Gustavo Affonso Sauerbeck","https://s.glbimg.com/es/sde/f/2022/04/13/ece78d4e91579f63c336f5010cbf9053_FORMATO.png","Botafogo",NA,4,1,1,NA,1,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",95657,12,314,"mei","6",0,2,0,0,0,NA,"kazu","Kazu","Kazu","Gabriel Kazu Rossato Yanagu","https://s.glbimg.com/es/sde/f/2022/02/23/9a05ad0ed16ef1ae939f3f919cfcece7_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",107261,12,290,"mei","6",0,1,0,0,0,NA,"nathan","Nathan","Nathan","Nathan Melo Silva","https://s.glbimg.com/es/sde/f/2022/03/10/50411ee026dcc53c8cc70aefd1df156d_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",107255,12,290,"mei","6",0,1,0,0,0,NA,"lincon","Lincon","Lincon","Harley D'Lincon Ribeiro da Rocha","https://s.glbimg.com/es/sde/f/2022/03/02/1f4801e8181121bafd820a42498a1f47_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",107251,12,290,"zag","2",10.2,3.13,1.9,2.77,6,NA,"da-silva","Da Silva","D. Silva","João Vitor Vallony da Silva","https://s.glbimg.com/es/sde/f/2022/04/14/725c74c1640e2114b3f019ae16a79a79_FORMATO.png","Goiás",NA,4,4,1,2,1,NA,1,NA,13,NA,2,NA,NA,1,NA,NA,NA,NA,NA
"585",115806,12,314,"ata","6",0,1.22,0,0.89,8,NA,"dentinho","Dentinho","Dentinho","Lucas Batista Félix","https://s.glbimg.com/es/sde/f/2022/04/06/6387892e2b5f72962c08bb7ea920a712_FORMATO.png","Avaí",NA,5,5,2,NA,9,NA,NA,NA,13,NA,4,NA,NA,NA,NA,NA,NA,1,NA
"586",112368,12,294,"mei","7",2.4,2.24,0.21,1.65,6,NA,"bernardo","Bernardo","Bernardo","Bernardo Marcos Pinheiro Lemes","https://s.glbimg.com/es/sde/f/2022/02/23/b2b2c421852c3e7501d00cc9bfa66b1c_FORMATO.png","Coritiba",NA,8,8,NA,2,7,NA,NA,NA,14,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"587",95332,12,314,"ata","6",0,3.74,0,2.43,3,NA,"marcinho","Marcinho","Marcinho","Márcio Antônio de Sousa Júnior","https://s.glbimg.com/es/sde/f/2022/04/14/6351c93f1e7d0b3514916390f48db891_FORMATO.png","Avaí",NA,5,1,NA,1,3,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",113061,12,294,"gol","2",0,1.33,0,3,1,NA,"rafael-william","Rafael William","R. William","Rafael William Dias Pinheiro","https://s.glbimg.com/es/sde/f/2022/02/23/01d937c575c9690929ef3bab4767be65_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,NA,NA,NA,NA,NA
"589",110995,12,293,"lat","7",0,3.87,0,8.4,1,NA,"pedrinho","Pedrinho","Pedrinho","Pedro Henrique Azevedo Pereira","https://s.glbimg.com/es/sde/f/2021/10/04/a4618559793af2d381a5aafe03c3616a_FORMATO.png","Athlético-PR",NA,3,NA,NA,NA,1,NA,NA,NA,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"590",114802,12,293,"ata","6",6.2,5.34,0.93,3.03,7,NA,"vitor-roque","Vitor Roque","V. Roque","Vitor Hugo Roque Ferreira","https://s.glbimg.com/es/sde/f/2022/04/13/59faf7245c4ab4b19c4800e95b221dbb_FORMATO.png","Athlético-PR",NA,3,4,2,2,8,1,1,1,11,NA,1,NA,NA,NA,NA,NA,NA,2,NA
"591",110727,12,282,"mei","6",5.8,6.16,0.69,4.8,9,NA,"rubens","Rubens","Rubens","Rubens Antônio Dias","https://s.glbimg.com/es/sde/f/2022/02/27/ff3b3e061076be1ac8780a1fb32377ae_FORMATO.png","Atlético-MG",NA,33,13,3,7,4,1,NA,NA,47,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"592",115061,12,285,"lat","6",0,1,0,0,0,NA,"thauan-lara","Thauan Lara","T. Lara","Thauan Lara dos Santos","https://s.glbimg.com/es/sde/f/2022/04/02/5d726b8f94648d84abb8f41592046ce6_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593",105807,12,266,"zag","6",0,1,0,0,0,NA,"luan","Luan","Luan","Luan de Freitas Molarinho Chagas","https://s.glbimg.com/es/sde/f/2021/08/19/6754fbd8abbc942fd55c39ac7376295c_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594",104681,12,356,"ata","6",0,2,0,0,0,NA,"gabriel-silva","Gabriel Silva","G. Silva","Gabriel Santos Silva","https://s.glbimg.com/es/sde/f/2022/03/29/208d9eaf6488734e37ec5ee3a9192684_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595",97448,12,286,"zag","7",0,1.83,0,0.93,4,NA,"thalisson-kelven","Thalisson Kelven","T. Kelven","Thalisson Kelven da Silva","https://s.glbimg.com/es/sde/f/2022/03/24/5003d976abc2848d0ded5ed466986ba3_FORMATO.png","Juventude",NA,3,1,NA,NA,NA,NA,NA,NA,6,NA,1,NA,NA,1,NA,NA,1,NA,NA
"596",40990,12,262,"tec","7",7.6,8.32,0.93,4.08,11,NA,"dorival-junior","Dorival Júnior","D. Júnior","Dorival Silvestre Júnior","https://s.glbimg.com/es/sde/f/2022/03/28/d28c444ff6eaf5f7b58d9f2ef2bd5075_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597",112367,12,294,"zag","6",0,2,0,0,0,NA,"thalisson-gabriel","Thalisson Gabriel","T. Gabriel","Thalisson Gabriel Pereira Moreira","https://s.glbimg.com/es/sde/f/2022/02/23/b20b6fb1092b7873bd98294c5c3c0a7a_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598",110918,12,293,"mei","6",0,1,0,0,0,NA,"joao-pedro","João Pedro","J. Pedro","João Pedro de Moura Siembarski","https://s.glbimg.com/es/sde/f/2021/04/14/d9fc669a9a4ad30104cb451d48935be9_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599",112734,12,263,"ata","6",0,1,0,0,0,NA,"daniel-cruz","Daniel Cruz","D. Cruz","Daniel dos Santos da Cruz","https://s.glbimg.com/es/sde/f/2022/06/16/cdbadf012a6d22cee8d65486394e73c6_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600",104074,12,276,"zag","6",0,2,0,0,0,NA,"walce","Walce","Walce","Walce da Silva Costa Filho","https://s.glbimg.com/es/sde/f/2022/03/01/42769c38f612d4af2143de3132ce1cec_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601",116825,12,266,"lat","6",0,1,0,0,0,NA,"jhonny","Jhonny","Jhonny","Jhonny Cardinoti Pedro","https://s.glbimg.com/es/sde/f/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602",117866,12,263,"ata","6",0,2,0,0,0,NA,"sebastian-joffre","Sebastian Joffre","S. Joffre","Jhalmar Sebastian Joffre Soliz","https://s.glbimg.com/es/sde/f/2022/04/13/b76a4684338b807e13de0a0f1473653e_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603",113857,12,314,"zag","6",0,2,0,0,0,NA,"lipe","Lipe","Lipe","Felipe Florencio da Silva","https://s.glbimg.com/es/sde/f/2022/02/21/93072ab058127d5a10ce32d35f85beae_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604",111413,12,314,"lat","6",0,2,0,0,0,NA,"igor","Igor","Igor","Igor da Silva Dutra","https://s.glbimg.com/es/sde/f/2022/02/23/e2415bc46c8e600866f7be1d673bee12_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605",109246,12,327,"ata","6",0,0.73,0,-0.2,2,NA,"kawe","Kawê","Kawê","Kawê Ferreira Godoy Viana","https://s.glbimg.com/es/sde/f/2022/02/25/efdddc1fdc3efbb2f4b53cd0d9db2f60_FORMATO.png","América-MG",NA,NA,2,NA,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606",107186,12,293,"lat","6",0,1,0,0,0,NA,"vinicius-kaue","Vinicius Kauê","V. Kauê","Vinicius Kauê Ribeiro Ferreira","https://s.glbimg.com/es/sde/f/2021/04/16/0367fa0859b4ea67ba8191afd67f560e_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607",113203,12,280,"zag","6",0,3.48,0,1.98,5,NA,"lomonaco","Lomónaco","Lomónaco","Kevin Lomónaco","https://s.glbimg.com/es/sde/f/2022/06/02/269ea7a5ee84f815bccf1916cb6f6b72_FORMATO.png","Bragantino",NA,7,6,NA,NA,2,NA,NA,NA,17,NA,1,NA,NA,1,NA,NA,NA,NA,NA
"608",111831,12,266,"ata","6",0.7,1.71,-0.18,1.7,4,NA,"matheus-martins","Matheus Martins","M. Martins","Matheus Martins Silva dos Santos","https://s.glbimg.com/es/sde/f/2022/04/20/f6b7d6073f1d67e5e9263e986f470c8b_FORMATO.png","Fluminense",NA,1,NA,2,2,6,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609",108946,12,263,"ata","6",0,8.71,0,2.97,11,NA,"victor-sa","Victor Sá","V. Sá","João Victor Santos Sá","https://s.glbimg.com/es/sde/f/2022/03/26/8c102c9688490530dace27161b1abf3e_FORMATO.png","Botafogo",NA,16,5,4,4,13,NA,1,2,63,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"610",97908,12,263,"mei","5",0,7.94,0,3.35,11,NA,"luis-oyama","Luís Oyama","L. Oyama","Luís Felipe Oyama","https://s.glbimg.com/es/sde/f/2022/03/25/268b1a146aebc4fb25bbcc38654f08b0_FORMATO.png","Botafogo",NA,30,16,NA,6,17,NA,NA,NA,66,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"611",118131,12,282,"lat","6",0,1,0,0,0,NA,"carlos-daniel","Carlos Daniel","C. Daniel","Carlos Daniel de Medeiros Silva","https://s.glbimg.com/es/sde/f/2022/05/07/8bdcd4fd3838516c933cbda545c50fb0_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612",99214,12,277,"mei","7",0,5.89,0,2.59,10,NA,"rodrigo-fernandez","Rodrigo Fernández","R. Fernández","Rodrigo Fernández Cedrés","https://s.glbimg.com/es/sde/f/2022/03/29/6fdde8730fb97a5d12a85b4ebd9d4e93_FORMATO.png","Santos",NA,30,27,NA,5,10,NA,NA,NA,50,NA,4,NA,NA,NA,2,NA,NA,NA,NA
"613",88225,12,1371,"lat","6",0,2.29,0,-0.85,2,NA,"daniel-guedes","Daniel Guedes ","D. Guedes","Daniel Guedes da Silva","https://s.glbimg.com/es/sde/f/2022/04/21/eb1d1f53750f2ecb8c48b5caa3985a22_FORMATO.png","Cuiabá",NA,2,4,NA,NA,NA,NA,NA,NA,19,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"614",82640,12,286,"ata","6",0,5.64,0,1.71,7,NA,"paulinho-moccelin","Paulinho Moccelin","P. Moccelin","Paulo Roberto Moccelin","https://s.glbimg.com/es/sde/f/2022/03/28/14a09169dc180c16b6d92687a244b03f_FORMATO.png","Juventude",1,10,10,1,4,8,NA,NA,1,33,NA,1,NA,NA,NA,NA,2,NA,NA,NA
"615",111791,12,280,"zag","6",0,2,0,0,0,NA,"henrique-halls","Henrique Halls","H. Halls","Henrique Halls Rocha da Silva","https://s.glbimg.com/es/sde/f/2022/04/07/1002037b68cbfda80e62c668391f6be7_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616",112831,12,314,"ata","6",0,2,0,0,0,NA,"gustavo-santos","Gustavo Santos","G. Santos","Gustavo Santos Simões da Silva","https://s.glbimg.com/es/sde/f/2022/02/24/9a793f8d88106ebaa9639f638c89bc0b_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617",107191,12,293,"lat","6",0,1,0,0,0,NA,"leonardo-ataide","Leonardo Ataíde","L. Ataíde","Leonardo Ataíde de Oliveira Siqueira","https://s.glbimg.com/es/sde/f/2021/12/08/9440c054d747c490573927d3d0cb770c_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618",115141,12,275,"zag","6",0,1,0,0,0,NA,"lucas-freitas","Lucas Freitas","L. Freitas","Lucas de Freitas Molarinho Chagas","https://s.glbimg.com/es/sde/f/2021/12/06/797727bd3d9bc6b460f6d82cc1125d61_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619",71691,12,286,"ata","6",0,9.52,0,5.39,7,NA,"oscar-ruiz","Óscar Ruíz","Ã. Ruíz","Óscar Ramón Ruiz Roa","https://s.glbimg.com/es/sde/f/2022/03/29/898734e22fa875d79527394af4789eeb_FORMATO.png","Juventude",NA,7,1,2,4,6,NA,3,3,27,NA,1,NA,NA,NA,NA,NA,NA,1,NA
"620",110708,12,266,"gol","6",0,1,0,0,0,NA,"pedro-rangel","Pedro Rangel","P. Rangel","Pedro Felipe De Faria Rangel","https://s.glbimg.com/es/sde/f/2022/02/24/42afa9891ec69bb753c76f8d746939a9_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621",110235,12,263,"ata","6",0,1,0,0,0,NA,"vitinho","Vitinho","Vitinho","João Victor Vaz Lopes Pinto","https://s.glbimg.com/es/sde/f/2022/02/21/06f62207594681a2c0cf91f05c7c0ee9_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622",107044,12,266,"ata","6",-0.4,0.73,-0.02,-0.15,2,NA,"alexandre-jesus","Alexandre Jesus","A. Jesus","Alexandre de Jesus Jeruzalem Júnior","https://s.glbimg.com/es/sde/f/2021/03/11/2cd0a3080b756150df221b41afd772f0_FORMATO.png","Fluminense",NA,NA,1,NA,NA,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623",117335,12,266,"ata","6",0,1,0,0,0,NA,"gabryel-martins","Gabryel Martins","G. Martins","Gabryel da Silva Martins",NA,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624",88037,12,263,"tec","7",6.44,8.79,0.64,3.97,12,NA,"luis-castro","Luís Castro","L. Castro","Luís Manuel Ribeiro de Castro","https://s.glbimg.com/es/sde/f/2022/02/21/3d4eb55c672851b1407085b09c4dfbb4_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625",105171,12,294,"ata","6",2.2,7.53,-0.05,4.53,10,NA,"fabricio","Fabrício","Fabrício","Fabrício Daniel de Souza","https://s.glbimg.com/es/sde/f/2022/03/28/f0649db7ef628f37d591d13a7698494f_FORMATO.png","Coritiba",2,18,1,5,6,12,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626",68685,12,285,"mei","7",7.7,8.22,1.07,5.07,8,NA,"alan-patrick","Alan Patrick","A. Patrick","Alan Patrick Lourenço","https://s.glbimg.com/es/sde/f/2022/04/12/d0f45ab083d12ecd860e02a9bf048379_FORMATO.png","Internacional",1,6,4,5,2,21,NA,2,NA,35,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"627",72142,12,327,"zag","6",4.4,3.88,0.23,3.17,3,NA,"danilo-avelar","Danilo Avelar","D. Avelar","Danilo Fernando Avelar","https://s.glbimg.com/es/sde/f/2022/04/12/2a7b85e6015605e0770fe393faf72a9a_FORMATO.png","América-MG",NA,4,1,NA,NA,1,NA,NA,NA,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"628",87262,12,277,"mei","6",0,4.23,0,1.23,4,NA,"willian-maranhao","Willian Maranhão","W. Maranhão","Willian Marlon Ferreira Moraes","https://s.glbimg.com/es/sde/f/2022/03/25/593ee3a7e1faac36e8519aa86b2922e9_FORMATO.png","Santos",NA,5,2,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629",98496,12,1371,"gol","6",0,1,0,0,0,NA,"vinicius","Vinícius","Vinícius","Vinícius Teodoro Barreta Melo","https://s.glbimg.com/es/sde/f/2022/02/23/7e55afddc960930adc82975477d86b1a_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630",112060,12,354,"ata","6",0,0.75,0,0.4,2,NA,"joao-victor","João Victor","J. Victor","João Victor Vieira Ferreira Sousa","https://s.glbimg.com/es/sde/f/2021/05/24/c908392c2c080c709d4f8f7016d8bdbc_FORMATO.png","Ceará",NA,NA,1,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631",102928,12,293,"ata","6",0,5.33,0,2.47,7,NA,"canobbio","Canobbio","Canobbio","Agustín Canobbio Graviz","https://s.glbimg.com/es/sde/f/2022/03/30/ae776027bce5d99b2a19ab81b191f35b_FORMATO.png","Athlético-PR",NA,12,9,NA,4,11,NA,NA,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",94154,12,264,"mei","5",0,4.96,0,1.34,8,NA,"maycon","Maycon","Maycon","Maycon de Andrade Barberan","https://s.glbimg.com/es/sde/f/2022/04/27/93d33456c4171b57f22ba1ac2d386882_FORMATO.png","Corinthians",NA,13,8,NA,5,3,NA,NA,NA,50,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"633",115248,12,275,"mei","6",0,1,0,0,0,NA,"jhonatan","Jhonatan","Jhonatan","Jhonatan dos Santos Rosa","https://s.glbimg.com/es/sde/f/2022/02/21/f581287c6b927db9eda0862d313afcf5_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634",117870,12,285,"mei","6",0,0.7,0,-0.6,1,NA,"estevao","Estevão","Estevão","Estevão Barreto de Oliveira","https://s.glbimg.com/es/sde/f/2022/04/19/9dbe5edaeb65550ab441717b0e0e3349_FORMATO.png","Internacional",NA,NA,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635",105337,12,373,"mei","6",-0.3,1.23,-0.28,0.2,3,NA,"lucas-lima","Lucas Lima","L. Lima","Lucas Eduardo Lima da Silva","https://s.glbimg.com/es/sde/f/2022/04/12/70eb076758000af45ab12f6fdea8abca_FORMATO.png","Atlético-GO",NA,NA,3,NA,1,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",105844,12,264,"zag","6",0,1,0,0,0,NA,"belezi","Belezi","Belezi","Lucas Belezi Barbosa","https://s.glbimg.com/es/sde/f/2022/04/27/1403485e99847596de3480809a06ce45_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",116192,12,354,"ata","6",0,2,0,0,0,NA,"pedro-igor","Pedro Igor ","P. Igor","Pedro Igor de Souza Carneiro Martins","https://s.glbimg.com/es/sde/f/2022/04/30/1918ff24fba4db581fc0c8eb04e60090_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",111798,12,266,"ata","6",0,1,0,0,0,NA,"marcelinho","Marcelinho","Marcelinho","Marcelo Francine de Castro Feliciano","","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",115674,12,282,"gol","6",0,1,0,0,0,NA,"gabriel-delfim","Gabriel Delfim","G. Delfim","Gabriel Delfim Ferreira","https://s.glbimg.com/es/sde/f/2022/02/27/192a6009f49a6f95cb87a204adc96456_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",107226,12,356,"lat","6",0,4.23,0,5.4,1,NA,"vitor-ricardo","Vitor Ricardo","V. Ricardo","Vitor Ricardo Guerra Candido Wach","https://s.glbimg.com/es/sde/f/2022/02/25/f9c34555359e8b47ae00538231aa5bf8_FORMATO.png","Fortaleza",NA,5,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",116835,12,290,"ata","6",0,1,0,0,0,NA,"reginaldo","Reginaldo","Reginaldo","Reginaldo dos Santos Moreira","https://s.glbimg.com/es/sde/f/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",107740,12,285,"gol","6",0,1,0,0,0,NA,"emerson-junior","Emerson Júnior","E. Júnior","Emerson Fabiano Kerber Júnior","https://s.glbimg.com/es/sde/f/2022/04/02/65dc75cb5a8699174a8884a44bdf09a4_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",115247,12,275,"gol","6",0,1,0,0,0,NA,"kaique","Kaique","Kaique","Kaique Pereira Azarias","https://s.glbimg.com/es/sde/f/2022/04/06/42c5ad338bd56af0c7eeb86e91a85304_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",116083,12,286,"gol","6",0,1,0,0,0,NA,"arthur","Arthur","Arthur","Arthur de Bem Ribas","https://s.glbimg.com/es/sde/f/2022/03/03/63f61e57755d004bee8679580bd46491_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",118411,12,294,"mei","6",0,1,0,0,0,NA,"maicky","Maicky","Maicky","Maicky Henrique Galastri Gomes","https://s.glbimg.com/es/sde/f/2022/06/15/52696ca377b2326db2ebadb47b3e99dc_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",116834,12,290,"ata","6",-0.1,0.73,-0.27,-0.1,1,NA,"vitor-hugo","Vitor Hugo","V. Hugo","Vitor Hugo da Silva Gonçalves","https://s.glbimg.com/es/sde/f/2022/06/15/e9a4232ccc1b1549eab9baa7148aec27_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",101725,12,290,"ata","6",0,0.73,0,0,1,NA,"matheusinho","Matheusinho","Matheusinho","Matheus Santos Soares","https://s.glbimg.com/es/sde/f/2022/04/30/c4508af01cb1a796f08b6846127c31c0_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
