"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","A","DS","FC","FD","FF","FS","I","PI","DE","GS","SG","CA","G","FT","PC","CV","PP","GC","PS"
"267",104519,4,1371,"mei","5",0,4,0,0,0,NA,"camilo","Camilo","Camilo","Camilo Reijers de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/23/960b7b2641de9da54e54550f285f7f85_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",113010,4,1371,"mei","6",0,2,0,0,0,NA,"osorio","Osorio","Osorio","Kelvin David Osorio Antury","https://s.glbimg.com/es/sde/f/2022/02/23/e978cacf512124a39a2efe2b6b5d8164_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",115830,4,1371,"zag","6",0,3,0,0,0,NA,"juan-ojeda","Juan Ojeda","J. Ojeda","Juan Miguel Ojeda Gauto","https://s.glbimg.com/es/sde/f/2022/02/23/329e0ce48997a983d07303483e540281_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",51772,4,262,"mei","7",0,6.9,0,3.6,3,NA,"everton-ribeiro","Everton Ribeiro","E. Ribeiro","Everton Augusto de Barros Ribeiro","https://s.glbimg.com/es/sde/f/2022/04/25/e994fa1ddcbf61530f2598311908c471_FORMATO.png","Flamengo",NA,6,4,3,NA,6,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",111807,4,263,"mei","6",0,1,0,0,0,NA,"juninho","Juninho","Juninho","Robson Tosta Silva Júnior","https://s.glbimg.com/es/sde/f/2022/02/21/5eda24f8ca23099ebcd88d6024570fc4_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",38909,4,262,"mei","6",0,4.02,0,2,2,NA,"diego","Diego","Diego","Diego Ribas da Cunha","https://s.glbimg.com/es/sde/f/2022/04/25/a4a5d6ac853b270c7af13df3bcc44ee5_FORMATO.png","Flamengo",NA,2,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",78248,4,262,"zag","5",0,6,0,0,0,NA,"gustavo-henrique","Gustavo Henrique","G. Henrique","Gustavo Henrique Vernes","https://s.glbimg.com/es/sde/f/2022/04/25/2083e04ca82b626154c40bfdfe287d1d_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",115558,4,263,"ata","6",0,2,0,0,0,NA,"rikelmi","Rikelmi","Rikelmi","Rikelmi Valentim dos Santos","https://s.glbimg.com/es/sde/f/2022/02/21/20551ff81ad88eb0a57cf39ffcd66604_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",38133,4,280,"gol","6",0,5,0,0,0,NA,"julio-cesar","Júlio César","J. César","Júlio César de Souza Santos","https://s.glbimg.com/es/sde/f/2022/02/21/8e1be17cd6ebc7a0954ede3822620b09_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",78445,4,285,"lat","7",11.2,8.03,1.93,7.63,3,NA,"rene","Renê","Renê","Renê Rodrigues Martins","https://s.glbimg.com/es/sde/f/2022/04/12/89131124e240b53f50f1fe351ceb880d_FORMATO.png","Internacional",NA,13,2,NA,NA,4,NA,31,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA
"277",113558,4,280,"ata","6",0,3,0,0,0,NA,"bruninho","Bruninho","Bruninho","Bruno Gonçalves de Jesus","https://s.glbimg.com/es/sde/f/2022/02/21/1d5735408d986911c896e7e03da3799e_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",105301,4,280,"ata","6",0,5,0,0,0,NA,"jan-hurtado","Jan Hurtado","J. Hurtado","Jan Carlos Hurtado Anchico","https://s.glbimg.com/es/sde/f/2022/02/21/78595510f3d32ee63c66aaaaeb566c0f_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",84674,4,280,"mei","6",2.9,10.97,-0.94,5.97,3,NA,"lucas-evangelista","Lucas Evangelista","L. Evangelista","Lucas Evangelista Santana de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/21/727017cf0117cda8575d0d1c72ff861a_FORMATO.png","Bragantino",1,9,3,NA,1,6,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",106108,4,280,"ata","6",-0.1,1.38,-0.62,-0.1,1,NA,"welliton","Welliton","Welliton","Welliton Silva de Azevedo Matheus","https://s.glbimg.com/es/sde/f/2022/03/09/309a2641f2910674fae13000486c5d5d_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",91772,4,266,"zag","6",-0.3,2.73,-1.27,-0.3,1,NA,"david-duarte","David Duarte","D. Duarte","David de Duarte Macedo","https://s.glbimg.com/es/sde/f/2022/02/24/3f42def61bc6bfaecea6c0330e2b2122_FORMATO.png","Fluminense",NA,1,1,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"282",105612,4,280,"mei","6",0,8.16,0,4.5,3,NA,"miguel","Miguel","Miguel","Miguel Silveira dos Santos","https://s.glbimg.com/es/sde/f/2022/02/21/e513df60092b1c17ed4941bb6f1aad38_FORMATO.png","Bragantino",NA,2,1,NA,NA,4,NA,6,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA
"283",102318,4,266,"ata","6",0.9,3.09,-0.4,0.55,2,NA,"caio-paulista","Caio Paulista","C. Paulista","Caio Fernando de Oliveira","https://s.glbimg.com/es/sde/f/2022/04/20/3ad79908bf278d43f6fb870ec7af5f46_FORMATO.png","Fluminense",NA,NA,1,1,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",107498,4,266,"mei","3",-3.1,5.41,-2.23,2.33,3,NA,"andre","André","André","André Trindade da Costa Neto","https://s.glbimg.com/es/sde/f/2022/04/20/ab46ac470d67b794ba585f6150123037_FORMATO.png","Fluminense",NA,9,5,NA,NA,5,NA,8,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA
"285",114888,4,280,"mei","6",0,2,0,0,0,NA,"luciano","Luciano","Luciano","Luciano Silva Santos","https://s.glbimg.com/es/sde/f/2022/02/21/1b4556354939c879d34d394472ae78cd_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",85083,4,275,"gol","6",0,4,0,0,0,NA,"vinicius-silvestre","Vinicius Silvestre","V. Silvestre","Vinicius Silvestre da Costa","https://s.glbimg.com/es/sde/f/2022/02/21/6b18b6e2028293647615790cb3edf11f_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",87747,4,266,"mei","7",1.2,6.31,-0.88,1.9,3,NA,"yago-felipe","Yago Felipe","Y. Felipe","Yago Felipe da Costa Rocha","https://s.glbimg.com/es/sde/f/2022/04/20/ab8a626607a5cce566a4090db8ae4c19_FORMATO.png","Fluminense",NA,3,3,2,NA,4,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",78435,4,262,"ata","5",0,7,0,0,0,NA,"vitinho","Vitinho","Vitinho","Victor Vinícius Coelho dos Santos","https://s.glbimg.com/es/sde/f/2022/04/25/5998e5e1d43764fd385233be9e4edef5_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",100987,4,266,"mei","7",12.7,9.49,2.49,6.9,3,NA,"nonato","Nonato","Nonato","Gustavo Nonato Santana","https://s.glbimg.com/es/sde/f/2021/07/30/7536d1f5782d6ce621dfd8aa405d0e28_FORMATO.png","Fluminense",1,9,3,1,3,9,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",111333,4,280,"ata","7",2.3,6.12,-0.63,4.2,3,NA,"sorriso","Sorriso","Sorriso","Marcos Vinicios Moura","https://s.glbimg.com/es/sde/f/2022/02/21/f2c370bbf3671f5c95667f3760962519_FORMATO.png","Bragantino",NA,2,3,2,1,3,NA,16,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"291",105200,4,280,"ata","6",0,2,0,0,0,NA,"gonzalo","Gonzalo","Gonzalo","Gonzalo Schnorr Fornari","https://s.glbimg.com/es/sde/f/2021/10/08/df7aef94332d05cd281a5628fd21eebc_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",91702,4,280,"ata","5",0,4,0,0,0,NA,"leandrinho","Leandrinho","Leandrinho","Leandro Henrique do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/21/1769c2eea391845bffed83c2d0a09750_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",70925,4,354,"mei","6",3.9,3.91,-0.09,3.9,1,NA,"wescley","Wescley","Wescley","Wescley Gomes dos Santos","https://s.glbimg.com/es/sde/f/2022/02/22/661d0c727249c5c00f69dead20c6d16e_FORMATO.png","Ceará",NA,3,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",92496,4,280,"mei","5",0,8,0,0,0,NA,"raul","Raul","Raul","Raul Lô Gonçalves","https://s.glbimg.com/es/sde/f/2022/02/21/e33180d27bf6028cb5eeef31c4fb81d8_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",88544,4,354,"lat","6",0,2,0,0,0,NA,"buiu","Buiú","Buiú","Marcos Ytalo Benício da Silva","https://s.glbimg.com/es/sde/f/2022/02/22/ba7e99bec918671e0921368e6c04d2d8_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",60859,4,354,"ata","5",0,6,0,0,0,NA,"jael","Jael","Jael","Jael Ferreira Vieira","https://s.glbimg.com/es/sde/f/2022/02/22/7d9b7c475629a1800313155c896a0e49_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",107110,4,280,"zag","5",0,9.5,0,14.9,1,NA,"natan","Natan","Natan","Natan Bernardo de Souza","https://s.glbimg.com/es/sde/f/2022/02/21/f7fab0a00709aa0c13eaec56b378d27a_FORMATO.png","Bragantino",NA,2,1,NA,NA,NA,NA,2,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
"298",89668,4,266,"lat","6",0,11.46,0,7.3,2,NA,"cris-silva","Cris Silva","C. Silva","Cristiano da Silva Leite ","https://s.glbimg.com/es/sde/f/2022/02/24/8fb43cd4c4ebb6cd5ac890a7feafc838_FORMATO.png","Fluminense",NA,5,1,NA,NA,1,NA,16,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"299",110909,4,280,"lat","7",0,2,0,0,0,NA,"guilherme","Guilherme","Guilherme","Guilherme Lopes de Almeida","https://s.glbimg.com/es/sde/f/2022/02/21/bc719feb936b0f695e7e2ec81f21d4ec_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",102598,4,280,"ata","7",2.1,4.77,0.27,1.2,4,NA,"helinho","Helinho","Helinho","Hélio Júnio Nunes de Castro","https://s.glbimg.com/es/sde/f/2022/02/21/170e56000963322941e94c40efa7c389_FORMATO.png","Bragantino",NA,3,8,1,4,4,NA,18,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"301",107744,4,280,"mei","5",0,10.33,0,7.9,2,NA,"praxedes","Praxedes","Praxedes","Bruno Conceição Praxedes","https://s.glbimg.com/es/sde/f/2022/02/21/6e9066491b49ec6e142fff542c53e4c5_FORMATO.png","Bragantino",2,5,4,NA,1,3,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",91706,4,266,"lat","7",1.6,2.48,0.46,-0.35,2,NA,"marlon","Marlon","Marlon","Marlon Rodrigues Xavier","https://s.glbimg.com/es/sde/f/2022/02/24/56ce5e779fc69c1a78f5c80ff21546ba_FORMATO.png","Fluminense",NA,2,2,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",88597,4,356,"mei","6",0,3.47,0,-0.15,2,NA,"lucas-crispim","Lucas Crispim","L. Crispim","Lucas de Figueiredo Crispim","https://s.glbimg.com/es/sde/f/2022/02/25/8611f7483561d1d163cd27198e0336b9_FORMATO.png","Fortaleza",NA,1,3,NA,NA,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",52827,4,262,"zag","7",0,6.19,0,1.45,2,NA,"david-luiz","David Luiz","D. Luiz","David Luiz Moreira Marinho","https://s.glbimg.com/es/sde/f/2022/04/25/b04aadac11e76e4bd69df5b191e13d3c_FORMATO.png","Flamengo",NA,4,4,1,NA,NA,1,8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"305",100848,4,280,"lat","5",0,7.23,0,7.7,1,NA,"luan-candido","Luan Cândido","L. Cândido","Luan Cândido de Almeida","https://s.glbimg.com/es/sde/f/2020/07/28/6e72b464ec47e25ee0d33c043677901a_FORMATO.png","Bragantino",NA,3,1,1,NA,1,NA,13,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
"306",69345,4,262,"lat","7",0,5.27,0,2.75,2,NA,"isla","Isla","Isla","Mauricio Aníbal Isla Isla","https://s.glbimg.com/es/sde/f/2022/04/25/e2c0e2f10ef5fd6a8eb0c8cc0cd509d7_FORMATO.png","Flamengo",NA,NA,1,NA,NA,NA,NA,12,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
"307",72359,4,354,"zag","5",0,2.51,0,-0.6,2,NA,"luiz-otavio","Luiz Otávio","L. Otávio","Luiz Otávio Anacleto Leandro","https://s.glbimg.com/es/sde/f/2022/02/22/18d80f2c9d7f3c212842019dab63bd77_FORMATO.png","Ceará",NA,1,2,NA,NA,2,NA,8,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA
"308",108683,4,280,"mei","5",0,4,0,0,0,NA,"emiliano-martinez","Emiliano Martínez","E. Martínez","Emiliano Martínez Toranza","https://s.glbimg.com/es/sde/f/2022/02/21/889873807823e0a557f59452873278f2_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",110715,4,280,"lat","6",4.5,4.66,0.5,3.9,2,NA,"andres-hurtado","Andrés Hurtado","A. Hurtado","José Andrés Hurtado Cheme","https://s.glbimg.com/es/sde/f/2022/02/21/3f0e9c6fe2de36466d21aaf28b71f961_FORMATO.png","Bragantino",NA,4,4,NA,NA,NA,1,7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"310",81881,4,354,"gol","7",5,3.24,1.05,1,3,NA,"joao-ricardo","João Ricardo","J. Ricardo","João Ricardo Riedi","https://s.glbimg.com/es/sde/f/2022/02/22/adaab64e1f87d21062e8d3820e969b1c_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",87838,4,266,"lat","6",0,5.49,0,5.1,1,NA,"pineida","Pineida","Pineida","Mario Alberto Pineida Martínez","https://s.glbimg.com/es/sde/f/2022/02/24/276aa6ed48cc157820cbf56e845f043f_FORMATO.png","Fluminense",NA,NA,2,NA,1,2,NA,11,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"312",106299,4,280,"zag","6",0,3.74,0,2.55,2,NA,"realpe","Realpe","Realpe","Leonardo Javier Realpe Montaño","https://s.glbimg.com/es/sde/f/2022/02/21/52a909056c52bed02069d517d1f3c777_FORMATO.png","Bragantino",NA,6,2,NA,1,1,NA,8,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"313",89637,4,262,"mei","7",0,5.32,0,2.17,3,NA,"thiago-maia","Thiago Maia","T. Maia","Thiago Maia Alencar","https://s.glbimg.com/es/sde/f/2022/03/04/8521ed98cc386179ae382597fba59056_FORMATO.png","Flamengo",NA,6,1,NA,1,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",109573,4,266,"mei","2",0,4.38,-0.39,-0.1,2,NA,"martinelli","Martinelli","Martinelli","Matheus Martinelli Lima","https://s.glbimg.com/es/sde/f/2022/04/20/d62bf91da00804290e9991da9ebe56a2_FORMATO.png","Fluminense",NA,NA,2,1,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",109426,4,280,"lat","6",0,3.08,0,1,1,NA,"weverson","Weverson","Weverson","Weverson Moreira da Costa","https://s.glbimg.com/es/sde/f/2022/02/21/426b2f89812e2289ac7842f3bd88d8f0_FORMATO.png","Bragantino",NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",101574,4,262,"gol","7",0,3.43,0,0.4,3,NA,"hugo-souza","Hugo Souza","H. Souza","Hugo de Souza Nogueira","https://s.glbimg.com/es/sde/f/2022/03/04/f29cb0d7b60a53cf87b5131d4fcf8d45_FORMATO.png","Flamengo",NA,1,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",89695,4,354,"ata","7",0.9,1.04,-0.28,0.9,1,NA,"iury-castilho","Iury Castilho","I. Castilho","Iury Lirio Freitas de Castilho","https://s.glbimg.com/es/sde/f/2022/02/22/86c0d4d6ac47c43279f6f3574192781d_FORMATO.png","Ceará",NA,NA,1,NA,NA,3,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"318",109639,4,280,"ata","5",0,4,0,0,0,NA,"gabriel-novaes","Gabriel Novaes","G. Novaes","Gabriel Novaes Fernandes","https://s.glbimg.com/es/sde/f/2022/02/21/8429db8c3e76f388452665a4e49111b7_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",91733,4,356,"mei","7",-0.4,5.06,-1.07,2.03,3,NA,"felipe","Felipe","Felipe","Luiz Antonio Ferreira Rodrigues","https://s.glbimg.com/es/sde/f/2022/02/25/a8b962d2aca19bf9d892471bebd26383_FORMATO.png","Fortaleza",NA,7,7,NA,NA,6,NA,12,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"320",78851,4,354,"gol","6",0,5,0,0,0,NA,"richard","Richard","Richard","Richard de Oliveira da Costa","https://s.glbimg.com/es/sde/f/2022/02/22/9d468ebf560bb9e0da9699ba4df38391_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",94968,4,356,"lat","7",-0.1,3.36,-0.81,0.05,2,NA,"juninho-capixaba","Juninho Capixaba","J. Capixaba","Luis Antônio da Rocha Júnior","https://s.glbimg.com/es/sde/f/2022/02/25/404f0a454cb039f59334f747add17f5e_FORMATO.png","Fortaleza",NA,4,5,NA,NA,2,NA,32,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"322",100969,4,356,"mei","6",0,4,0,0,0,NA,"ronald","Ronald","Ronald","Ronald dos Santos Lopes","https://s.glbimg.com/es/sde/f/2022/02/25/a4d2e8db4c710fb2f2540ef8887642bb_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",37788,4,356,"gol","6",0,4,0,0,0,NA,"marcelo-boeck","Marcelo Boeck","M. Boeck","Marcelo Boeck","https://s.glbimg.com/es/sde/f/2022/02/23/34de12a5651c918b60321caf78ecbfa7_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",91689,4,356,"mei","7",-1.6,0.8,-0.73,-1.2,2,NA,"matheus-jussa","Matheus Jussa","M. Jussa","Matheus Isaías dos Santos","https://s.glbimg.com/es/sde/f/2022/02/25/de27620175420ac01063981479ba898c_FORMATO.png","Fortaleza",NA,1,4,2,NA,NA,NA,8,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA
"325",108385,4,280,"zag","5",0,3,0,0,0,NA,"haydar","Haydar","Haydar","César Rafael Haydar Villarreal","https://s.glbimg.com/es/sde/f/2022/02/21/3c1166a861ba7aaf082b37d28e538e82_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",87929,4,356,"mei","6",-1,4.02,-1.09,0.87,3,NA,"matheus-vargas","Matheus Vargas","M. Vargas","Matheus de Vargas","https://s.glbimg.com/es/sde/f/2022/02/25/3a58ec3c5319ac4e86e915da024b3fb4_FORMATO.png","Fortaleza",NA,2,4,NA,4,3,1,22,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"327",87009,4,266,"mei","6",0,5.55,0,1.4,1,NA,"nathan","Nathan","Nathan","Nathan Allan de Souza","https://s.glbimg.com/es/sde/f/2022/04/20/2662f106e29e9ae55a0ef2dd5992e969_FORMATO.png","Fluminense",NA,NA,1,NA,2,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",101727,4,262,"lat","5",0,6.21,0,4.4,1,NA,"matheuzinho","Matheuzinho","Matheuzinho","Matheus França Silva","https://s.glbimg.com/es/sde/f/2022/04/25/f8b82a43e5e935dc7a17f7f142575c55_FORMATO.png","Flamengo",NA,4,2,NA,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",104666,4,356,"ata","7",5.8,4.56,0.96,3.03,3,NA,"moises","Moisés","Moisés","Moisés Vieira da Veiga","https://s.glbimg.com/es/sde/f/2022/02/25/d70cbac7a2764d91733f288c09e9f357_FORMATO.png","Fortaleza",NA,2,1,4,3,2,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",103295,4,280,"mei","7",-2,4.07,-1.22,0.6,3,NA,"eric-ramires","Eric Ramires","E. Ramires","Eric dos Santos Rodrigues","https://s.glbimg.com/es/sde/f/2022/02/21/bf42ae098dc07518c0336c1ca5fba2d9_FORMATO.png","Bragantino",NA,3,4,NA,1,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"331",101597,4,280,"lat","3",3.3,3.16,0.84,1.43,3,NA,"ramon","Ramon","Ramon","Ramon Ramos Lima","https://s.glbimg.com/es/sde/f/2022/04/08/7117e06f9132e0e994c35fca2d77fedf_FORMATO.jpeg","Bragantino",NA,4,6,1,1,5,NA,32,NA,NA,1,2,NA,NA,NA,1,NA,NA,NA
"332",94583,4,262,"ata","6",0,8.5,0,2.7,3,NA,"pedro","Pedro","Pedro","Pedro Guilherme Abreu dos Santos","https://s.glbimg.com/es/sde/f/2022/04/25/ee38c717eeb351fd94e1dfdd699c2e26_FORMATO.png","Flamengo",NA,1,1,1,3,2,1,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"333",101715,4,280,"ata","6",1.7,4.82,-0.64,2.85,4,NA,"alerrandro","Alerrandro","Alerrandro","Alerrandro Barra Mansa Realino de Souza","https://s.glbimg.com/es/sde/f/2022/02/21/70dffcd54a6c31f464e0499fe6e672d7_FORMATO.png","Bragantino",NA,1,2,2,1,3,1,8,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"334",103695,4,280,"mei","7",3.4,5.53,0.59,3.32,4,NA,"jadsom-silva","Jadsom Silva","J. Silva","Jadsom Meemyas de Oliveira da Silva","https://s.glbimg.com/es/sde/f/2022/02/21/5cd0cf7c0c3509db38a1c53002b7cfe6_FORMATO.png","Bragantino",1,7,4,NA,2,2,NA,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"335",88427,4,286,"mei","7",-0.5,3.38,-1.62,-0.5,1,NA,"marlon","Marlon","Marlon","Marlon Adriano Prezotti","https://s.glbimg.com/es/sde/f/2022/03/27/52ccdcb0c3400c65e20b83b56e0a5800_FORMATO.png","Juventude",NA,1,1,NA,NA,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"336",87402,4,354,"zag","7",0.6,3.42,-0.5,0.87,3,NA,"messias","Messias","Messias","Messias Rodrigues da Silva Júnior","https://s.glbimg.com/es/sde/f/2022/02/22/871ec7ac3407b7d4cb4080a3fce62515_FORMATO.png","Ceará",NA,1,2,1,3,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",110759,4,266,"ata","6",0,4,0,0,0,NA,"john-kennedy","John Kennedy","J. Kennedy","John Kennedy Batista de Souza","https://s.glbimg.com/es/sde/f/2021/08/19/b1b9b8fc3e7ba9cdea447bad10b25ded_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",71571,4,356,"gol","5",0,7,0,0,0,NA,"fernando-miguel","Fernando Miguel","F. Miguel","Fernando Miguel Kaufmann","https://s.glbimg.com/es/sde/f/2022/02/23/66ea94ea2768ebd6a6cb8f102326d669_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",73992,4,262,"lat","6",0,4.99,0,2.2,1,NA,"rodinei","Rodinei","Rodinei","Rodinei Marcelo de Almeida","https://s.glbimg.com/es/sde/f/2022/04/25/bced6ea22dafe56d6176080482dfe8d8_FORMATO.png","Flamengo",NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",96340,4,354,"mei","6",0,10.55,0,7.15,2,NA,"lima","Lima","Lima","Vinicius Moreira de Lima","https://s.glbimg.com/es/sde/f/2022/02/22/6d2da25187d0a8f998315ea12828e2a6_FORMATO.png","Ceará",NA,3,1,2,4,3,NA,11,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA
"341",50353,4,356,"zag","6",0,5.31,0,1.85,2,NA,"titi","Titi","Titi","Christian Chagas Tarouco","https://s.glbimg.com/es/sde/f/2022/02/25/5050c64ba68bdb4ca40033690ae7c525_FORMATO.png","Fortaleza",NA,4,4,NA,1,2,NA,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
