,atletas.rodada_id,atletas.minimo_para_valorizar,atletas.apelido,atletas.media_num,atletas.foto,atletas.atleta_id,atletas.pontos_num,atletas.variacao_num,atletas.jogos_num,atletas.apelido_abreviado,atletas.posicao_id,atletas.preco_num,atletas.status_id,atletas.slug,atletas.nome,atletas.clube.id.full.name,atletas.clube_id,DE,DS,FS,GS,SG,A,CA,FC,FF,GC,I,PI,FD,FT,G,DP,PC,CV,PP,PS
75,32,5.09,Marinho,5.1,https://s.glbimg.com/es/sde/f/2022/04/25/b4786e494c8f4852f2ae91d6e0c57b2e_FORMATO.png,68952,4.8,-1.15,19,Marinho,5,7.9,7,marinho,Mário Sérgio Santos Costa,Flamengo,262,,18.0,48.0,,,4.0,4.0,17.0,17.0,,1.0,86.0,7.0,1.0,3.0,,,1.0,,2.0
76,32,1.63,Marquinhos Gabriel,3.62,https://s.glbimg.com/es/sde/f/2022/08/16/2fed32d21211f94e86843a534478ff9b_FORMATO.png,68954,0.0,0.0,8,M. Gabriel,4,7.04,7,marquinhos-gabriel,Marcos Gabriel do Nascimento,Goiás,290,,9.0,11.0,,,1.0,1.0,4.0,1.0,,2.0,23.0,3.0,,1.0,,,,,
77,32,2.9,Lucas Sasha,5.02,https://s.glbimg.com/es/sde/f/2022/07/16/d91654c9e126e6f3f17fd09b816eedf5_FORMATO.png,68991,0.0,0.0,14,L. Sasha,4,6.52,6,lucas-sasha,Lucas Pacheco Affini,Fortaleza,356,,50.0,12.0,,,,2.0,15.0,5.0,,,60.0,4.0,,1.0,,,,,
78,32,3.41,João Carlos,2.61,https://s.glbimg.com/es/sde/f/2021/05/28/9d5caf065f11413aa6bf28e1d6b8acf8_FORMATO.png,69010,3.5,0.42,9,J. Carlos,1,3.6,2,joao-carlos,João Carlos Heidemann,Cuiabá,1371,30.0,,1.0,14.0,,,,,,,,,,,,1.0,,,,
79,32,7.46,Santos,4.55,https://s.glbimg.com/es/sde/f/2022/04/14/cdf250518797f30f9cb6045061ee01ab_FORMATO.png,69012,7.0,0.67,19,Santos,1,10.33,7,santos,Aderbar Melo dos Santos Neto,Flamengo,262,59.0,1.0,2.0,14.0,8.0,,1.0,,,,,,,,,,,,,
80,32,6.06,Manoel,3.8,https://s.glbimg.com/es/sde/f/2022/04/20/2ee72152c5a2da89ec05cb252df58e2b_FORMATO.png,69014,5.8,0.91,25,Manoel,3,8.19,7,manoel,Manoel Messias Silva Carvalho,Fluminense,266,,21.0,22.0,,8.0,1.0,3.0,17.0,10.0,,,105.0,,,4.0,,1.0,2.0,,
81,32,1.14,Marcelo Cirino,0.88,https://s.glbimg.com/es/sde/f/2022/03/11/d66ed90e8284dc651e111fbb2768dd6d_FORMATO.png,69022,0.0,0.0,11,M. Cirino,5,3.42,5,marcelo-cirino,Marcelo Cirino da Silva,Athlético-PR,293,,7.0,4.0,,,,1.0,4.0,3.0,,5.0,26.0,1.0,,,,,,,1.0
82,32,7.33,Paulinho,2.93,https://s.glbimg.com/es/sde/f/2022/04/27/1d79a755ea006081f316b2fad1097216_FORMATO.png,69034,0.0,0.0,3,Paulinho,4,10.81,5,paulinho,José Paulo Bezerra Maciel Júnior,Corinthians,264,,1.0,1.0,,,,,2.0,,,,3.0,,,1.0,,,,,
83,32,1.41,Vladimir,2.23,https://s.glbimg.com/es/sde/f/2022/02/21/e22d32eba9a08cd74e7a00236a0e70b1_FORMATO.png,69040,1.0,0.14,18,Vladimir,1,3.92,7,vladimir,Vladimir Orlando Cardoso de Araújo Filho,Avaí,314,60.0,1.0,2.0,30.0,2.0,,2.0,,,,,,,,,,,,,
84,32,0.91,Vargas,2.48,https://s.glbimg.com/es/sde/f/2022/07/15/6065a132d7becbd440321ccdabb1a775_FORMATO.png,69102,-0.1,-0.07,18,Vargas,5,6.62,6,vargas,Eduardo Jesús Vargas Rojas,Atlético-MG,282,,10.0,9.0,,,2.0,1.0,11.0,13.0,,3.0,43.0,7.0,,1.0,,,,,
85,32,0.26,Pablo,2.95,https://s.sde.globo.com/media/person_role/2022/02/21/b4c4b5449cfdf72e5e5d92886e70852f_FORMATO.png,69138,-0.5,-0.39,21,Pablo,5,5.12,2,pablo,Pablo Felipe Teixeira,Athlético-PR,293,,15.0,16.0,,,1.0,5.0,37.0,14.0,,13.0,87.0,9.0,1.0,4.0,,,,,
86,32,4.63,Ricardo Bueno,1.95,https://s.glbimg.com/es/sde/f/2022/03/03/5a5fd135b7af74db9adec269ad234d5b_FORMATO.png,69141,0.0,0.0,15,R. Bueno,5,5.41,6,ricardo-bueno,Ricardo Bueno da Silva,Juventude,286,,9.0,24.0,,,,3.0,12.0,5.0,,4.0,46.0,5.0,1.0,1.0,,,,1.0,1.0
87,32,8.36,Pablo,3.88,https://s.glbimg.com/es/sde/f/2022/04/25/71280a4dfbfab7898164a7269b1a357e_FORMATO.png,69165,8.4,1.32,18,Pablo,3,8.14,7,pablo,Pablo Nascimento Castro,Flamengo,262,,36.0,4.0,,7.0,,5.0,27.0,4.0,,1.0,58.0,2.0,1.0,,,,,,
88,32,1.84,Sidimar,3.34,https://s.glbimg.com/es/sde/f/2022/04/29/c5cc58a18cf72c8dca55b618306e1483_FORMATO.png,69189,0.0,0.0,5,Sidimar,3,2.84,5,sidimar,Sidimar Fernando Cigolini,Goiás,290,,4.0,4.0,,2.0,,,2.0,2.0,,,11.0,,,,,,,,
89,32,1.75,Vidal,3.8,https://s.sde.globo.com/media/person_role/2022/07/16/6f4d9def1a21eebe3b6c5ac66a060ec9_FORMATO.png,69375,0.0,0.0,12,Vidal,4,12.19,6,vidal,Arturo Erasmo Vidal Pardo,Flamengo,262,,22.0,7.0,,,1.0,2.0,15.0,6.0,,,37.0,1.0,,2.0,,1.0,,,
90,32,2.4,Nikão,2.91,https://s.glbimg.com/es/sde/f/2022/03/01/6a7ca5b138f4ff481ca19603933a7507_FORMATO.png,69705,0.0,0.0,11,Nikão,4,6.02,6,nikao,Maycon Vinícius Ferreira da Cruz,São Paulo,276,,4.0,12.0,,,,2.0,2.0,4.0,,3.0,55.0,2.0,,3.0,,,,,
91,32,0.95,Fellipe Bastos,1.66,https://s.glbimg.com/es/sde/f/2022/03/10/4fc5c3b6693e46bf2e956854bbf5da76_FORMATO.png,70116,0.0,0.0,22,F. Bastos,4,3.41,6,fellipe-bastos,Fellipe Ramos Ignez Bastos,Goiás,290,,22.0,13.0,,,2.0,10.0,18.0,11.0,,,98.0,9.0,,,,1.0,,,
92,32,5.85,Rafael,2.74,https://s.glbimg.com/es/sde/f/2022/02/21/505b1bf76a770e85404c4bca2e727eee_FORMATO.png,70171,0.0,0.0,5,Rafael,2,5.46,5,rafael,Rafael Pereira da Silva,Botafogo,263,,11.0,1.0,,1.0,,1.0,7.0,,,,19.0,,,,,,,,
93,32,4.44,Eduardo Sasha,3.15,https://s.glbimg.com/es/sde/f/2022/07/15/3da3eaef7ccc5ccb470a282ab0947902_FORMATO.png,70360,0.0,0.0,22,E. Sasha,5,6.56,6,eduardo-sasha,Eduardo Colcenti Antunes,Atlético-MG,282,,14.0,15.0,,,1.0,,7.0,11.0,,1.0,54.0,10.0,1.0,3.0,,,,,
94,32,5.0,Gabriel,4.5,https://s.glbimg.com/es/sde/f/2022/07/12/3c4ca01b234ad722ed92a5df218fd329_FORMATO.png,70449,5.0,0.56,6,Gabriel,1,6.19,7,gabriel,Gabriel Vasconcelos Ferreira,Coritiba,294,26.0,,,8.0,2.0,,1.0,,,,,,,,,,,,,
95,32,0.8,William Alves,0.0,https://s.glbimg.com/es/sde/f/2022/02/23/63b80e56373c995fe10a56cb06537c0a_FORMATO.png,70451,0.0,0.0,0,W. Alves,5,1.0,6,william-alves,William Alves de Oliveira,Coritiba,294,,,,,,,,,,,,,,,,,,,,
96,32,1.71,Marllon,3.11,https://s.glbimg.com/es/sde/f/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png,70666,0.0,0.0,28,Marllon,3,7.15,7,marllon,Marllon Gonçalves Jerônimo Borges,Cuiabá,1371,,48.0,15.0,,6.0,,2.0,21.0,12.0,,1.0,104.0,3.0,,,,2.0,,,
97,32,1.58,Léo Cittadini,1.94,https://s.glbimg.com/es/sde/f/2021/05/02/a520539e5df2a4364ad4c1b0050888cc_FORMATO.png,70986,0.0,0.0,18,L. Cittadini,4,4.24,7,leo-cittadini,Leonardo Cittadini,Athlético-PR,293,,16.0,13.0,,,1.0,2.0,15.0,5.0,,,25.0,1.0,,1.0,,,,,
98,32,1.5,Vina,2.42,https://s.sde.globo.com/media/person_role/2022/02/22/7c8dc91a507c2956dc61efbd45bda613_FORMATO.png,71162,0.9,0.52,24,Vina,4,4.55,7,vina,Vinícius Goes Barbosa de Souza,Ceará,354,,9.0,34.0,,,1.0,4.0,8.0,26.0,,6.0,228.0,12.0,3.0,2.0,,,2.0,,1.0
99,32,5.8,Maicon,3.71,https://s.glbimg.com/es/sde/f/2022/03/14/d137592918a80391170a5d4fdc021480_FORMATO.png,71227,0.0,0.0,20,Maicon,3,11.67,6,maicon,Maicon Pereira Roque,Santos,277,,31.0,6.0,,7.0,1.0,1.0,6.0,5.0,,2.0,119.0,4.0,,,,,,,
100,32,6.2,Fernando Miguel,6.39,https://s.glbimg.com/es/sde/f/2022/02/23/66ea94ea2768ebd6a6cb8f102326d669_FORMATO.png,71571,6.0,-0.22,14,F. Miguel,1,8.01,7,fernando-miguel,Fernando Miguel Kaufmann,Fortaleza,356,54.0,,3.0,9.0,9.0,,2.0,,,,,,,,,,,,,
101,32,2.75,João Paulo,2.32,https://s.glbimg.com/es/sde/f/2022/04/10/e261c53cb607072efab6bcc6f7bd1836_FORMATO.png,71602,0.0,0.0,6,J. Paulo,2,3.4,6,joao-paulo,João Paulo Gomes da Costa,América-MG,327,,9.0,,,1.0,,,3.0,2.0,,,38.0,1.0,,,,,,,
102,32,6.66,Weverton,4.32,https://s.glbimg.com/es/sde/f/2022/02/21/b9adc602abc451c8b30c8554a18970f2_FORMATO.png,71631,6.0,0.75,28,Weverton,1,11.73,7,weverton,Weverton Pereira da Silva,Palmeiras,275,74.0,1.0,4.0,21.0,13.0,,,,,,,,,,,,,,,
103,32,1.02,Raúl Cáceres,4.05,https://s.glbimg.com/es/sde/f/2022/02/24/641daa2c8e8e5423b42c703eb607615a_FORMATO.png,71680,0.0,0.0,20,R. Cáceres,2,5.51,6,raul-caceres,Raúl Alejandro Cáceres Bogado,América-MG,327,,25.0,3.0,,9.0,2.0,1.0,16.0,4.0,,3.0,130.0,2.0,,1.0,,,,,
104,32,10.88,Gustavo Gómez,6.61,https://s.sde.globo.com/media/person_role/2022/02/21/f210b8623194d0722dd0d76585950fb1_FORMATO.png,71684,10.4,1.25,24,G. Gómez,3,16.38,7,gustavo-gomez,Gustavo Raúl Gómez Portillo,Palmeiras,275,,40.0,20.0,,10.0,,7.0,28.0,9.0,,6.0,83.0,4.0,,8.0,,1.0,,,
105,32,8.86,Óscar Ruíz,2.99,https://s.glbimg.com/es/sde/f/2022/03/29/898734e22fa875d79527394af4789eeb_FORMATO.png,71691,9.0,1.05,20,Ã. Ruíz,5,9.23,6,oscar-ruiz,Óscar Ramón Ruiz Roa,Juventude,286,,10.0,12.0,,,,1.0,4.0,11.0,,4.0,62.0,2.0,2.0,4.0,,,,,1.0
106,32,0.52,Elton,1.67,https://s.glbimg.com/es/sde/f/2021/03/25/4acc17c022e5e1189305c3e76afa3528_FORMATO.png,71719,0.1,-0.99,13,Elton,4,3.0,7,elton,Elton Júnior Melo Ataíde,Juventude,286,,23.0,8.0,,,,5.0,20.0,4.0,,1.0,32.0,1.0,,,,,,,
107,32,18.06,Thiago Galhardo,5.62,https://s.glbimg.com/es/sde/f/2022/07/16/27deb38ffaefdd66a10d7f246dcc678f_FORMATO.png,71844,19.7,2.37,13,T. Galhardo,5,11.72,7,thiago-galhardo,Thiago Galhardo do Nascimento Rocha,Fortaleza,356,,15.0,19.0,,,1.0,4.0,13.0,12.0,,1.0,81.0,5.0,,5.0,,,,,1.0
108,32,0.87,Gabriel Pires,2.12,https://s.glbimg.com/es/sde/f/2022/08/12/c1753038fcbfe1377f41a56fcb8c3657_FORMATO.png,71898,0.0,0.0,9,G. Pires,4,6.45,7,gabriel-pires,Gabriel Appelt Pires,Botafogo,263,,9.0,4.0,,,,,6.0,3.0,,,38.0,2.0,,1.0,,1.0,,,
109,32,3.82,Bruno Cortez,2.08,https://s.glbimg.com/es/sde/f/2022/02/23/da8da8af4eaf5969bda304828d27ac27_FORMATO.png,72079,0.0,0.0,27,B. Cortez,2,6.67,2,bruno-cortez,Bruno Cortês Barbosa,Avaí,314,,41.0,25.0,,5.0,,7.0,19.0,4.0,,1.0,232.0,2.0,,,,,,,
110,32,2.95,Danilo Avelar,3.02,https://s.glbimg.com/es/sde/f/2022/04/12/2a7b85e6015605e0770fe393faf72a9a_FORMATO.png,72142,2.6,0.41,14,D. Avelar,3,4.18,2,danilo-avelar,Danilo Fernando Avelar,América-MG,327,,14.0,5.0,,3.0,1.0,2.0,15.0,8.0,,,71.0,6.0,1.0,,,,,,
111,32,3.09,Everson,3.35,https://s.sde.globo.com/media/person_role/2022/07/15/bd899e9773980e79959b0ba714379a00_FORMATO.png,72294,2.0,-0.16,29,Everson,1,10.81,7,everson,Everson Felipe Marques Pires,Atlético-MG,282,68.0,,2.0,31.0,11.0,,3.0,,,,,,,,,1.0,,,,
112,32,1.19,Luiz Otávio,2.8,https://s.glbimg.com/es/sde/f/2022/02/22/18d80f2c9d7f3c212842019dab63bd77_FORMATO.png,72359,0.8,-0.35,17,L. Otávio,3,3.53,7,luiz-otavio,Luiz Otávio Anacleto Leandro,Ceará,354,,25.0,8.0,,4.0,,5.0,15.0,4.0,,1.0,43.0,1.0,,1.0,,2.0,1.0,,
113,32,2.14,Rodrigo Lindoso,1.79,https://s.glbimg.com/es/sde/f/2022/03/11/262543ac36f21decccf1617c277630d6_FORMATO.png,72362,0.0,0.0,12,R. Lindoso,4,4.13,6,rodrigo-lindoso,Rodrigo Oliveira Lindoso,Ceará,354,,15.0,13.0,,,1.0,6.0,11.0,4.0,,,44.0,2.0,,,,,,,
114,32,17.08,Felipe Alves,6.2,https://s.glbimg.com/es/sde/f/2022/08/16/19b70a0ace7230f7a5033ad9270abf7e_FORMATO.png,72372,19.0,3.32,10,F. Alves,1,9.22,7,felipe-alves,Felipe Alves Raymundo,São Paulo,276,37.0,,,7.0,4.0,,1.0,,,,,,,,,2.0,1.0,,,
115,32,8.56,Fernando Diniz,4.61,https://s.glbimg.com/es/sde/f/2021/05/09/62a59a2e7ec6602b8811cb920c3c3dba_FORMATO.png,72391,8.34,0.98,28,F. Diniz,6,11.21,7,fernando-diniz,Fernando Diniz Silva,Fluminense,266,,,,,,,,,,,,,,,,,,,,
116,32,1.34,Bressan,1.61,https://s.glbimg.com/es/sde/f/2022/03/08/0759780a94f5359aefe723b749494c0b_FORMATO.png,72491,0.0,0.0,19,Bressan,3,5.43,5,bressan,Matheus Simonete Bressanelli,Avaí,314,,18.0,8.0,,4.0,,4.0,20.0,3.0,,,93.0,,1.0,,,1.0,,,
117,32,1.49,Nicolas,2.2,https://s.glbimg.com/es/sde/f/2022/03/10/28a598dad4f678bae3aec06052037f1c_FORMATO.png,72524,0.0,0.0,22,Nicolas,5,4.62,6,nicolas,Nicolas Godinho Johann,Goiás,290,,5.0,19.0,,,1.0,,22.0,8.0,,7.0,69.0,3.0,,4.0,,,,,
118,32,0.59,Maguinho,1.83,https://s.glbimg.com/es/sde/f/2022/03/08/b454661126187bdc0ef02a09e84e80ef_FORMATO.png,72532,0.0,0.0,27,Maguinho,2,3.75,7,maguinho,Magno José da Silva,Goiás,290,,35.0,17.0,,5.0,,8.0,37.0,9.0,,2.0,152.0,1.0,,,,1.0,,,1.0
119,32,0.88,Matheus Cavichioli,5.41,https://s.glbimg.com/es/sde/f/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png,72580,-0.3,-2.17,19,M. Cavichioli,1,7.22,7,matheus-cavichioli,Matheus Fernando Cavichioli,América-MG,327,73.0,1.0,4.0,18.0,8.0,,1.0,1.0,,,,,,,,1.0,1.0,,,
120,32,3.57,Pedro Henrique,4.38,https://s.sde.globo.com/media/person_role/2022/04/12/5422d339b6546dc0505e80e10b027269_FORMATO.png,72583,0.0,0.0,25,P. Henrique,5,6.32,7,pedro-henrique,Pedro Henrique Konzen Medina da Silva,Internacional,285,,25.0,32.0,,,1.0,6.0,32.0,22.0,,13.0,122.0,15.0,1.0,6.0,,,,,1.0
121,32,3.93,Lisca,3.82,https://s.sde.globo.com/media/person_role/2021/04/28/035bd47807f8e7c0a6cc5dd78a718cf0_FORMATO.png,72588,2.83,0.05,13,Lisca,6,10.43,7,lisca,Luiz Carlos Cirne Lima de Lorenzi,Avaí,314,,,,,,,,,,,,,,,,,,,,
122,32,-0.24,Fernandinho,2.39,https://s.sde.globo.com/media/person_role/2022/06/28/6c6eb043593091bc0d2998934a7cb0a9_FORMATO.png,72775,-1.4,-0.59,9,Fernandinho,4,6.54,3,fernandinho,Fernando Luiz Rosa,Athlético-PR,293,,9.0,13.0,,,1.0,3.0,17.0,2.0,,,59.0,3.0,,1.0,,,,,
123,32,6.33,Mercado,3.57,https://s.sde.globo.com/media/person_role/2022/04/02/a0ef6aa6bdbb6858462fa294d19eb211_FORMATO.png,72951,0.0,0.0,24,Mercado,3,7.98,5,mercado,Gabriel Iván Mercado,Internacional,285,,32.0,15.0,,11.0,,7.0,21.0,2.0,,2.0,60.0,4.0,,,,,1.0,,1.0
124,32,2.07,Daniel Borges,2.69,https://s.glbimg.com/es/sde/f/2022/02/21/ce4af8aee58d0eef52f479ced5508ab5_FORMATO.png,73318,1.5,-0.66,20,D. Borges,2,5.77,7,daniel-borges,Daniel Fortunato Borges,Botafogo,263,,25.0,11.0,,5.0,2.0,2.0,13.0,4.0,,1.0,211.0,2.0,,1.0,,,1.0,,
125,32,4.23,Samuel Xavier,4.51,https://s.glbimg.com/es/sde/f/2022/04/20/ad95f595cd71bcb7d7b91177716e1d33_FORMATO.png,73384,3.5,0.31,27,S. Xavier,2,8.78,7,samuel-xavier,Samuel Xavier Brito,Fluminense,266,,31.0,43.0,,8.0,2.0,3.0,17.0,13.0,,2.0,188.0,4.0,3.0,2.0,,,,,
126,32,2.01,Rafael Vaz,1.29,https://s.glbimg.com/es/sde/f/2022/06/14/0cf5ee853af9ccb2eedcdd0295d6567a_FORMATO.png,73421,1.9,0.46,13,R. Vaz,3,3.21,6,rafael-vaz,Rafael Vaz dos Santos,Avaí,314,,11.0,2.0,,2.0,,2.0,5.0,3.0,,,89.0,3.0,,,,1.0,,,
127,32,6.17,Glédson,3.5,https://s.glbimg.com/es/sde/f/2022/02/21/bc56106b0fb8c7ecaadd679cfb316662_FORMATO.png,73533,0.0,0.0,2,Glédson,1,2.95,6,gledson,Glédson Ribeiro dos Santos,Avaí,314,3.0,,2.0,1.0,1.0,,2.0,,,,,,,,,,,,,
128,32,2.42,Hernán Pérez,0.95,https://s.glbimg.com/es/sde/f/2022/07/28/4f4ffac015541a4fba3f6cfc167fab01_FORMATO.png,73738,0.0,0.0,2,H. Pérez,5,3.47,6,hernan-perez,Hernán Arsenio Pérez González,Coritiba,294,,2.0,2.0,,,,1.0,5.0,1.0,,,10.0,1.0,,,,,,,
129,32,2.61,Rodrigo Caio,1.84,https://s.glbimg.com/es/sde/f/2022/04/25/bdac1c0e302bfdde7669d77948814e95_FORMATO.png,73800,0.0,0.0,8,R. Caio,3,5.62,5,rodrigo-caio,Rodrigo Caio Coquette Russo,Flamengo,262,,7.0,4.0,,1.0,,,3.0,,,,10.0,1.0,,,,,,,
130,32,2.01,Aloísio,3.26,https://s.glbimg.com/es/sde/f/2022/03/31/a411b722d7d0edc88f871c1a48191dc1_FORMATO.png,73850,1.6,-1.04,18,Aloísio,5,5.13,2,aloisio,Aloísio dos Santos Gonçalves,América-MG,327,,9.0,15.0,,,2.0,3.0,33.0,6.0,,10.0,50.0,12.0,2.0,3.0,,,,,
131,32,0.11,Jean Cléber,0.76,https://s.glbimg.com/es/sde/f/2022/02/23/30faa9be7f17fe35cfe84852c646b4c0_FORMATO.png,73858,0.0,0.0,18,J. Cléber,4,1.96,6,jean-cleber,Jean Cléber Santos da Silva,Avaí,314,,14.0,7.0,,,,2.0,11.0,5.0,,,52.0,,,,,,,,
132,32,5.34,Rodinei,3.23,https://s.glbimg.com/es/sde/f/2022/04/25/bced6ea22dafe56d6176080482dfe8d8_FORMATO.png,73992,0.0,0.0,12,Rodinei,2,4.96,6,rodinei,Rodinei Marcelo de Almeida,Flamengo,262,,22.0,6.0,,3.0,1.0,,4.0,2.0,1.0,,75.0,2.0,,,,,1.0,,
133,32,1.44,Gatito Fernández,3.63,https://s.glbimg.com/es/sde/f/2022/02/21/26f8f1373737a7203417427043ada896_FORMATO.png,74061,0.5,-1.0,28,G. Fernández,1,7.2,7,gatito-fernandez,Roberto Junior Fernández Torres,Botafogo,263,85.0,,6.0,32.0,8.0,,1.0,,,,,,,,,1.0,,,,
134,32,-0.76,Lucas Piazon,0.5,https://s.glbimg.com/es/sde/f/2022/03/10/444cdcb13fd4a94042b454cbf58b95fb_FORMATO.png,74084,0.0,0.0,16,L. Piazon,4,2.1,6,lucas-piazon,Gustavo Lucas Domingues Piazón,Botafogo,263,,12.0,6.0,,,,2.0,7.0,,,1.0,49.0,2.0,,,,,1.0,,
135,32,0.8,Paolo Guerrero,0.91,https://s.glbimg.com/es/sde/f/2022/07/21/76ea80eaf4be75564889296169c4de4a_FORMATO.png,75295,0.0,0.0,9,P. Guerrero,5,3.95,5,paolo-guerrero,José Paolo Guerrero Gonzales,Avaí,314,,1.0,5.0,,,,1.0,11.0,7.0,,2.0,20.0,2.0,1.0,,,,,,
136,32,0.54,Jorginho,2.18,https://s.glbimg.com/es/sde/f/2022/03/03/5e1a8b5625036eb3729fbae6272ea055_FORMATO.png,77544,-0.2,0.18,24,Jorginho,4,5.0,6,jorginho,Jorge de Moura Xavier,Atlético-GO,373,,21.0,24.0,,,,7.0,14.0,18.0,,6.0,181.0,3.0,2.0,3.0,,,1.0,,
137,32,2.68,Auremir,1.25,https://s.glbimg.com/es/sde/f/2022/03/10/fa84d067860cd66ce61c09be22c58e48_FORMATO.png,77570,0.0,0.0,19,Auremir,4,2.15,7,auremir,Auremir Evangelista dos Santos,Goiás,290,,23.0,11.0,,,,2.0,26.0,4.0,,,53.0,2.0,,,,,,,
138,32,4.85,Vítor Pereira,4.8,https://s.glbimg.com/es/sde/f/2022/03/08/a09307d6eae0cd7887cb3732e00d9c29_FORMATO.png,77713,0.0,0.0,29,V. Pereira,6,12.29,7,vitor-pereira,Vítor Manuel de Oliveira Lopes Pereira,Corinthians,264,,,,,,,,,,,,,,,,,,,,
139,32,1.38,William Pottker,2.67,https://s.glbimg.com/es/sde/f/2022/04/14/bc751c43e207d9c789fbbabe7cdd337c_FORMATO.png,77809,0.8,0.1,24,W. Pottker,5,4.81,7,william-pottker,William de Oliveira Pottker,Avaí,314,,19.0,39.0,,,1.0,6.0,20.0,9.0,,13.0,145.0,12.0,,3.0,,1.0,,1.0,4.0
140,32,13.83,Madson,4.61,https://s.glbimg.com/es/sde/f/2022/03/03/e89e5811b9812fca6a75789451815b9e_FORMATO.png,78077,14.8,1.28,24,Madson,2,10.34,2,madson,Madson Ferreira dos Santos,Santos,277,,38.0,19.0,,9.0,2.0,5.0,16.0,3.0,,1.0,171.0,1.0,,3.0,,,,,
141,32,7.17,Renê,5.72,https://s.glbimg.com/es/sde/f/2022/04/12/89131124e240b53f50f1fe351ceb880d_FORMATO.png,78445,7.3,0.47,22,Renê,2,8.87,7,rene,Renê Rodrigues Martins,Internacional,285,,61.0,23.0,,12.0,1.0,,14.0,1.0,,,197.0,,,,,1.0,,,
142,32,1.4,Jonathan Cafu,0.44,https://s.glbimg.com/es/sde/f/2021/05/28/3c667df8f70bf19082f021fa20403c6c_FORMATO.png,78580,0.0,0.0,8,J. Cafu,5,2.26,6,jonathan-cafu,Jonathan Renato Barbosa,Cuiabá,1371,,7.0,3.0,,,,,7.0,,,,13.0,,,,,,1.0,,
143,32,5.8,Gabriel,3.75,https://s.glbimg.com/es/sde/f/2022/04/02/f20a9f6c8c6edb72777759bc796aaa64_FORMATO.png,78605,0.0,0.0,25,Gabriel,4,7.18,5,gabriel,Gabriel Girotto Franco,Internacional,285,,83.0,26.0,,,,2.0,45.0,7.0,,,105.0,1.0,,,,,,,
144,32,3.37,Ramiro,1.82,https://s.glbimg.com/es/sde/f/2020/07/21/e0a5bdd5ef228e8a11c02f81d9776f1f_FORMATO.png,78715,0.0,0.0,6,Ramiro,4,4.73,6,ramiro,Ramiro Moschen Benetti,Corinthians,264,,9.0,3.0,,,,2.0,3.0,,,1.0,18.0,2.0,,,,,,,1.0
145,32,6.62,Reinaldo,2.2,https://s.sde.globo.com/media/person_role/2022/03/01/779ff87d6723d6c70d7caac56df86d5f_FORMATO.png,78850,7.1,1.26,20,Reinaldo,2,5.29,7,reinaldo,Reinaldo Manoel da Silva,São Paulo,276,,9.0,10.0,,4.0,3.0,3.0,12.0,8.0,,,174.0,2.0,,1.0,,,,,
146,32,4.3,Richard,-1.0,https://s.glbimg.com/es/sde/f/2022/02/22/9d468ebf560bb9e0da9699ba4df38391_FORMATO.png,78851,-1.0,-0.2,0,Richard,1,3.41,6,richard,Richard de Oliveira da Costa,Ceará,354,,,,,,,2.0,,,,,,,,,,,,,
147,32,0.94,Marcão Silva,0.9,https://s.glbimg.com/es/sde/f/2022/02/23/1137efd5de0473f1c88c49348353a899_FORMATO.png,78856,0.7,0.1,21,M. Silva,4,2.35,6,marcao-silva,Marcos Antônio Almeida Silva,Cuiabá,1371,,16.0,1.0,,,,1.0,19.0,5.0,,,29.0,4.0,,,,,,,
148,32,0.88,Rafael Gava,1.63,https://s.glbimg.com/es/sde/f/2022/02/23/16687c4ddc3ae72291f2729ad61ed092_FORMATO.png,78867,0.6,-1.22,22,R. Gava,4,3.35,6,rafael-gava,Rafael Gustavo Meneghel Gava,Cuiabá,1371,,23.0,18.0,,,1.0,2.0,19.0,7.0,,3.0,196.0,7.0,1.0,1.0,,,1.0,,
149,32,0.73,Douglas Borges,0.0,https://s.glbimg.com/es/sde/f/2022/02/21/837aacbeb34486f2c8bdc9348c44ba72_FORMATO.png,78893,0.0,0.0,1,D. Borges,1,2.21,6,douglas-borges,Douglas Borges,Botafogo,263,1.0,,,1.0,,,,,,,,,,,,,,,,
150,32,6.33,Luiz Felipe,4.92,https://s.glbimg.com/es/sde/f/2022/03/03/d93506f46370622558870dd37ada6bb5_FORMATO.png,79035,6.8,0.92,9,L. Felipe,3,5.13,7,luiz-felipe,Luiz Felipe do Nascimento dos Santos,Santos,277,,15.0,1.0,,4.0,1.0,2.0,9.0,1.0,,,33.0,,,1.0,,,,,
151,32,4.9,Alex Muralha,3.28,https://s.sde.globo.com/media/person_role/2022/02/23/3f0e981ffc927c2f022666463cdf45ed_FORMATO.png,79066,0.0,0.0,19,A. Muralha,1,7.34,6,alex-muralha,Alex Roberto Santana Rafael,Coritiba,294,62.0,1.0,4.0,27.0,5.0,,1.0,,,,,,,,,,,,,
152,32,5.31,Víctor Cuesta,5.49,https://s.glbimg.com/es/sde/f/2022/04/13/4f3258f391a28a24859ea19abee67739_FORMATO.png,79113,0.0,0.0,23,V. Cuesta,3,9.75,7,victor-cuesta,Víctor Leandro Cuesta,Botafogo,263,,51.0,8.0,,8.0,2.0,8.0,24.0,4.0,,1.0,101.0,1.0,,4.0,,,,,
