"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.gato_mestre.media_pontos_mandante","atletas.gato_mestre.media_pontos_visitante","atletas.gato_mestre.media_minutos_jogados","atletas.gato_mestre.minutos_jogados","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","A","CA","DS","FC","FD","FF","FS","FT","G","I","PI","DE","DP","GS","PC","SG","CV","PP","PS","GC"
"494", 88540,22, 277,"lat","6", 0.00, 3.05, 0.00, 1.73, 4, 1.94,NA,NA, 39.00000000,  0.00000000,"auro","Auro","Auro","Auro Álvaro da Cruz Júnior","https://s.glbimg.com/es/sde/f/2022/03/14/540966ca01d0e0b65fec115d8e24488b_FORMATO.png","Santos",NA, 2, 5, 6,NA, 1, 1,NA,NA,NA, 16,NA,NA,NA,NA, 1,NA,NA,NA,NA
"495",111332,22, 286,"mei","5", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"kelvi","Kelvi","Kelvi","Kelvi Chiesa Gomes","https://s.glbimg.com/es/sde/f/2022/03/03/d27c52d692c0df1d01ecb1f7a298b40a_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",113061,22, 294,"gol","6", 0.00, 1.73, 0.00, 4.00, 4, 1.62,NA,NA, 50.00000000,  0.00000000,"rafael-william","Rafael William","R. William","Rafael William Dias Pinheiro","https://s.glbimg.com/es/sde/f/2022/02/23/01d937c575c9690929ef3bab4767be65_FORMATO.png","Coritiba", 1, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA, 6, 1,NA,NA,NA,NA,NA
"497", 86859,22, 356,"mei","3", 0.20, 4.79, 0.03, 2.96,13, 0.52,  3.73750000,  1.82000000, 70.00000000,106.00000000,"jose-welison","José Welison","J. Welison","José Welison da Silva","https://s.glbimg.com/es/sde/f/2022/05/12/32f4ef48713e5687dbe666e42316e4ad_FORMATO.png","Fortaleza",NA, 2,27,19, 2, 7, 9,NA, 1,NA, 67,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498", 97908,22, 263,"mei","6", 4.10, 7.14, 0.03, 2.93,16, 3.86,NA,NA,NA,NA,"luis-oyama","Luís Oyama","L. Oyama","Luís Felipe Oyama","https://s.glbimg.com/es/sde/f/2022/03/25/268b1a146aebc4fb25bbcc38654f08b0_FORMATO.png","Botafogo",NA, 1,37,22, 2, 7,21,NA,NA,NA, 84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499", 69165,22, 262,"zag","6", 7.10, 7.92,-0.60, 4.07,13, 6.35,  4.70000000,  1.81428571, 65.00000000, 95.00000000,"pablo","Pablo","Pablo","Pablo Nascimento Castro","https://s.glbimg.com/es/sde/f/2022/04/25/71280a4dfbfab7898164a7269b1a357e_FORMATO.png","Flamengo",NA, 4,29,21, 2, 2, 2, 1,NA, 1, 44,NA,NA,NA,NA, 5,NA,NA,NA,NA
"500",110727,22, 282,"mei","6",-0.30, 6.26,-0.26, 4.77,16, 0.16,  7.06250000,  2.40000000, 54.00000000, 10.00000000,"rubens","Rubens","Rubens","Rubens Antônio Dias","https://s.glbimg.com/es/sde/f/2022/07/15/9989ff0866e098e75612215994b912fc_FORMATO.png","Atlético-MG",NA, 2,51,20, 4,10,12, 1, 1,NA, 66,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501", 87262,22, 373,"mei","6", 2.00, 3.75, 0.15, 1.41, 8, 1.91,  0.30000000,  2.27500000, 57.00000000, 92.00000000,"willian-maranhao","Willian Maranhão","W. Maranhão","Willian Marlon Ferreira Moraes","https://s.glbimg.com/es/sde/f/2022/07/22/3d441c6c216df311f638855e5ae9f952_FORMATO.png","Atlético-GO",NA, 2,13, 7,NA,NA, 3,NA,NA, 1, 16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",117335,22, 266,"ata","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"gabryel-martins","Gabryel Martins","G. Martins","Gabryel da Silva Martins",NA,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503", 40990,22, 262,"tec","7",11.12,10.35, 0.68, 5.24,21, 9.60,NA,NA,NA,NA,"dorival-junior","Dorival Júnior","D. Júnior","Dorival Silvestre Júnior","https://s.glbimg.com/es/sde/f/2022/03/28/d28c444ff6eaf5f7b58d9f2ef2bd5075_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504", 97645,22, 276,"gol","6", 0.00, 1.94, 0.00, 0.67, 3, 2.50,  1.50000000, -1.00000000, 92.00000000,  0.00000000,"thiago-couto","Thiago Couto","T. Couto","Thiago Couto Wenceslau","https://s.glbimg.com/es/sde/f/2022/03/01/99285c40d162aad37e75e9e295ae0369_FORMATO.png","São Paulo",NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA, 7, 1,NA,NA,NA,NA,NA
"505",113252,22, 327,"mei","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"kevyn","Kevyn ","Kevyn ","Kevyn da Silva Soares","https://s.glbimg.com/es/sde/f/2021/04/30/032e557b820f29db1c46c062515fef99_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506",108946,22, 263,"ata","6", 0.40, 7.68,-1.03, 2.76,12, 1.02,NA,NA,NA,NA,"victor-sa","Victor Sá","V. Sá","João Victor Santos Sá","https://s.glbimg.com/es/sde/f/2022/03/26/8c102c9688490530dace27161b1abf3e_FORMATO.png","Botafogo",NA, 1,17, 6, 4, 4,13,NA, 1, 2, 68,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507",104646,22, 294,"lat","6", 0.00, 3.94, 0.00, 1.40, 4, 1.44,NA,NA, 15.00000000,  0.00000000,"warley","Warley","Warley","Warley Leandro da Silva","https://s.glbimg.com/es/sde/f/2022/03/14/b7d98e233737934792b2f3eb22d9865e_FORMATO.png","Coritiba",NA,NA,NA, 2,NA,NA, 1,NA,NA,NA, 13,NA,NA,NA,NA, 2, 1,NA,NA,NA
"508",110708,22, 266,"gol","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"pedro-rangel","Pedro Rangel","P. Rangel","Pedro Felipe De Faria Rangel","https://s.glbimg.com/es/sde/f/2022/02/24/42afa9891ec69bb753c76f8d746939a9_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509",107226,22, 356,"lat","6", 0.00, 3.12, 0.00, 1.85, 2, 0.71,NA,NA, 37.00000000,  0.00000000,"vitor-ricardo","Vitor Ricardo","V. Ricardo","Vitor Ricardo Guerra Candido Wach","https://s.glbimg.com/es/sde/f/2022/05/12/0879479b60f961a13e0dc4c1d10176f1_FORMATO.png","Fortaleza",NA, 1, 5,NA,NA,NA,NA,NA,NA,NA, 13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510", 99214,22, 277,"mei","7", 2.10, 5.63, 0.28, 2.32,18, 2.09,NA,NA,NA,NA,"rodrigo-fernandez","Rodrigo Fernández","R. Fernández","Rodrigo Fernández Cedrés","https://s.glbimg.com/es/sde/f/2022/03/29/6fdde8730fb97a5d12a85b4ebd9d4e93_FORMATO.png","Santos",NA, 7,48,43, 1, 7,17,NA,NA,NA, 90,NA,NA,NA, 2,NA,NA,NA,NA,NA
"511",110235,22, 263,"ata","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"vitinho","Vitinho","Vitinho","João Victor Vaz Lopes Pinto","https://s.glbimg.com/es/sde/f/2022/02/21/06f62207594681a2c0cf91f05c7c0ee9_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512",104074,22, 276,"zag","6", 0.00, 2.00, 0.00, 0.00, 0, 2.24,NA,NA,NA,NA,"walce","Walce","Walce","Walce da Silva Costa Filho","https://s.glbimg.com/es/sde/f/2022/03/01/42769c38f612d4af2143de3132ce1cec_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513",115270,22, 356,"zag","7", 0.00, 2.45, 0.00, 8.27, 3, 3.60,NA,NA,NA,NA,"habraao","Habraão","Habraão","Habraão Lincon do Nascimento Saraiva","https://s.glbimg.com/es/sde/f/2022/05/12/79c1454b609937a5b20a3a0b549b4f9f_FORMATO.png","Fortaleza",NA,NA, 3, 4, 1, 3, 4,NA, 1,NA, 12,NA,NA,NA,NA, 2,NA,NA,NA,NA
"514", 97448,22, 286,"zag","7", 0.00, 1.74, 0.06, 1.87,14, 0.12,  3.31666667,  0.86250000, 50.00000000, 50.00000000,"thalisson-kelven","Thalisson Kelven","T. Kelven","Thalisson Kelven da Silva","https://s.glbimg.com/es/sde/f/2022/03/24/5003d976abc2848d0ded5ed466986ba3_FORMATO.png","Juventude",NA, 2,10, 9,NA, 1, 3, 1,NA,NA, 34,NA,NA,NA,NA, 4,NA,NA,NA, 1
"515",116056,22, 294,"ata","7", 7.40, 3.00, 0.80, 3.29, 7, 6.14,  3.36666667, -0.40000000, 37.00000000, 78.00000000,"jose-hugo","José Hugo","J. Hugo","José Hugo Sousa dos Santos","https://s.glbimg.com/es/sde/f/2022/04/13/1a74e02e1bb55b5af8b1d0a3465e6931_FORMATO.png","Coritiba",NA,NA, 7, 5, 2, 4, 9,NA, 1,NA, 20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516",101960,22, 293,"ata","6", 2.70, 3.92, 0.03, 2.01,11, 2.49,NA,NA,NA,NA,"vitinho","Vitinho","Vitinho","Vitor Hugo Naum dos Santos","https://s.glbimg.com/es/sde/f/2021/05/02/6f194f584e7ed2293b58deb814cde16c_FORMATO.png","Athlético-PR",NA, 1, 8, 9, 7, 3,12, 1,NA, 4, 33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517",107344,22, 354,"mei","5", 0.00, 2.00, 0.00,-0.10, 1, 2.08,NA,NA, 14.00000000,  0.00000000,"leo-rafael","Léo Rafael","L. Rafael","Leonardo Rafael dos Santos","https://s.glbimg.com/es/sde/f/2022/02/22/391ea8c7f2467a1281a47b4ed2aee680_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",105171,22, 294,"ata","6", 5.30, 7.56, 0.29, 4.29,13, 4.83,  4.25000000,  4.38000000, 39.00000000, 64.00000000,"fabricio","Fabrício","Fabrício","Fabrício Daniel de Souza","https://s.glbimg.com/es/sde/f/2022/03/28/f0649db7ef628f37d591d13a7698494f_FORMATO.png","Coritiba", 2,NA,22, 3, 6,10,20,NA,NA,NA, 48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519",111791,22, 280,"zag","6", 0.00, 2.00, 0.00, 0.00, 0, 2.24,NA,NA,NA,NA,"henrique-halls","Henrique Halls","H. Halls","Henrique Halls Rocha da Silva","https://s.glbimg.com/es/sde/f/2022/04/07/1002037b68cbfda80e62c668391f6be7_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",115537,22, 354,"zag","2", 4.50, 2.51, 0.24, 3.95, 2, 3.84,  3.95000000,  0.00000000, 87.00000000, 75.00000000,"marcos-victor","Marcos Victor","M. Victor","Marcos Victor Ferreira da Silva","https://s.glbimg.com/es/sde/f/2022/02/22/d59ebbd8a4c8faf0f57568c90cebfab3_FORMATO.png","Ceará",NA,NA, 6,NA,NA,NA, 2,NA,NA,NA,  3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",107248,22, 290,"gol","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"luis-felype","Luis Felype","L. Felype","Luis Felype Carvalho Ramos","https://s.glbimg.com/es/sde/f/2022/03/10/b251b4e9204de7aa45d81f7726caf298_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",110962,22, 263,"mei","6", 0.00, 2.33, 0.00, 2.72, 6, 1.25,NA,NA, 31.00000000,  0.00000000,"kayque","Kayque","Kayque","Kayque Luiz Pereira","https://s.glbimg.com/es/sde/f/2022/02/21/3fbe1cef2d382595fb0c6dcbfd12c096_FORMATO.png","Botafogo",NA, 3, 5, 8, 2, 3,11,NA, 1, 1, 25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523",116447,22, 356,"mei","6", 2.00, 4.21,-0.83, 3.23,14, 1.92,  1.62857143,  3.74285714, 46.00000000, 27.00000000,"hercules","Hércules","Hércules","Hércules Pereira do Nascimento","https://s.glbimg.com/es/sde/f/2022/05/12/6429cedc69ac434a2c09ab6caf1f83c7_FORMATO.png","Fortaleza",NA, 1,18, 9, 7, 9, 4,NA, 2, 1, 60,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524",104681,22, 356,"ata","6", 0.00, 2.00, 0.00, 0.00, 0, 2.24,NA,NA,NA,NA,"gabriel-silva","Gabriel Silva","G. Silva","Gabriel Santos Silva","https://s.glbimg.com/es/sde/f/2022/03/29/208d9eaf6488734e37ec5ee3a9192684_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525",107314,22, 263,"lat","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"reydson","Reydson","Reydson","Reydson Renan de Almeida Ribeiro","https://s.glbimg.com/es/sde/f/2022/03/21/41fd2bdc589715d9f89538c5aa91795b_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",110698,22, 293,"gol","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"mycael","Mycael","Mycael","Mycael Pontes Moreira","https://s.glbimg.com/es/sde/f/2021/04/14/98c652f250d877eb7675405f476eed48_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",111837,22, 266,"gol","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"gustavo-ramalho","Gustavo Ramalho","G. Ramalho","Gustavo Ramalho Bremer Pinto","https://s.glbimg.com/es/sde/f/2021/03/11/93f569dba64ea879ba52b815372f17f4_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528", 94154,22, 264,"mei","5", 0.00, 4.37, 0.00, 1.12,11, 1.63,  1.06666667,  1.18000000, 61.00000000,  0.00000000,"maycon","Maycon","Maycon","Maycon de Andrade Barberan","https://s.glbimg.com/es/sde/f/2022/04/27/93d33456c4171b57f22ba1ac2d386882_FORMATO.png","Corinthians",NA, 3,15,11,NA, 6, 4,NA,NA,NA, 62,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529", 71691,22, 286,"ata","6", 0.00, 8.80, 0.00, 3.56,13, 3.74,  3.26250000,  3.32000000, 36.00000000,  0.00000000,"oscar-ruiz","Óscar Ruíz","Ã. Ruíz","Óscar Ramón Ruiz Roa","https://s.glbimg.com/es/sde/f/2022/03/29/898734e22fa875d79527394af4789eeb_FORMATO.png","Juventude",NA, 1, 7, 3, 2, 7,10, 2, 3, 3, 41,NA,NA,NA,NA,NA,NA,NA, 1,NA
"530", 98496,22,1371,"gol","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"vinicius","Vinícius","Vinícius","Vinícius Teodoro Barreta Melo","https://s.glbimg.com/es/sde/f/2022/02/23/7e55afddc960930adc82975477d86b1a_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",111172,22, 327,"gol","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"robson","Robson","Robson","Robson Luiz dos Santos Nascimento","https://s.glbimg.com/es/sde/f/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532",102928,22, 293,"ata","7", 1.70, 5.26,-0.69, 3.07,15, 1.79,  3.44285714,  1.96250000, 61.00000000, 21.00000000,"canobbio","Canobbio","Canobbio","Agustín Canobbio Graviz","https://s.glbimg.com/es/sde/f/2022/03/30/ae776027bce5d99b2a19ab81b191f35b_FORMATO.png","Athlético-PR",NA, 1,20,16, 1, 6,22,NA, 2, 3, 58,NA,NA,NA,NA,NA,NA,NA, 1,NA
"533", 98888,22, 314,"gol","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"claudio-vitor","Cláudio Vitor","C. Vitor","Cláudio Vitor Morais de Lima Cruz","https://s.glbimg.com/es/sde/f/2022/02/21/5b3e266e38c6e96d2301a3aac76f74d2_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534",102906,22, 293,"gol","6", 4.00, 2.92,-0.08, 4.00, 1, 3.51,NA,NA,NA,NA,"anderson","Anderson","Anderson","Anderson Silva da Paixão","https://s.glbimg.com/es/sde/f/2019/09/25/83402cd7511dec123de5ec04e0677a53_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 9,NA, 5,NA,NA,NA,NA,NA,NA
"535",115674,22, 282,"gol","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"gabriel-delfim","Gabriel Delfim","G. Delfim","Gabriel Delfim Ferreira","https://s.glbimg.com/es/sde/f/2022/07/15/6611bdd061ed54c0fbe7137734a3699c_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536",110624,22, 275,"gol","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"mateus","Mateus","Mateus","Mateus Oliveira Mendes","https://s.glbimg.com/es/sde/f/2020/11/17/cad91db445a56f21c99b495b2b88f8c9_FORMATO.jpeg","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537",111683,22, 285,"gol","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"anthoni","Anthoni","Anthoni","Anthoni Spier Souza","https://s.glbimg.com/es/sde/f/2022/04/02/d7662e4b332b33563f9ad8c3f24b42d2_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538",100074,22, 277,"ata","6", 0.00, 6.23, 0.00, 2.52,10, 4.75,NA,NA, 63.00000000,  0.00000000,"jhojan-julio","Jhojan Julio","J. Julio","Jhojan Esmaides Julio Palacios","https://s.glbimg.com/es/sde/f/2022/03/31/c076d4a6758a288c3f3f7521da98c18f_FORMATO.png","Santos", 1, 2,17,20, 2, 2,17,NA,NA, 2, 45,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539",110013,22, 293,"mei","6", 0.00, 2.25, 0.00, 0.93, 3, 2.17,NA,NA, 69.00000000,  0.00000000,"bryan-garcia","Bryan García","B. García","Bryan Jahir García Realpe","https://s.glbimg.com/es/sde/f/2022/03/03/de27fadbce4a716ee83274374641cf71_FORMATO.png","Athlético-PR",NA,NA, 2, 2,NA, 2, 2,NA,NA,NA, 16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540", 73850,22, 327,"ata","5", 0.00, 5.16, 0.00, 3.15,11, 3.33,NA,NA, 51.00000000,  0.00000000,"aloisio","Aloísio","Aloísio","Aloísio dos Santos Gonçalves","https://s.glbimg.com/es/sde/f/2022/03/31/a411b722d7d0edc88f871c1a48191dc1_FORMATO.png","América-MG",NA,NA, 4,19,11, 2,11, 1, 2,10, 28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541", 89150,22, 286,"mei","7", 0.00, 3.83, 0.00, 2.58,13, 0.93,  3.50000000,  2.01250000, 53.00000000,  0.00000000,"jean","Jean","Jean","Jean Carlos de Souza Irmer","https://s.glbimg.com/es/sde/f/2022/04/02/6414b12330ce3b868c7e9b91a6289866_FORMATO.png","Juventude",NA, 3,28,15, 3, 5, 9,NA,NA,NA, 46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542", 92180,22, 290,"tec","7", 3.75, 6.39, 0.24, 3.80,21, 3.40,NA,NA,NA,NA,"jair-ventura","Jair Ventura","J. Ventura","Jair Ventura","https://s.glbimg.com/es/sde/f/2018/09/06/d1103130500ec84fd8e37f1a20c60e1a_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543", 87242,22, 285,"ata","7",10.50, 7.34, 1.48, 4.08,19, 8.88,  3.23000000,  4.83333333, 77.00000000, 96.00000000,"carlos-de-pena","Carlos de Pena","C. Pena","Carlos María de Pena Bonino","https://s.glbimg.com/es/sde/f/2022/04/02/d2010e9182e074fe4a26c1c6d39304dc_FORMATO.png","Internacional", 4, 5,28,18,10,15,11, 1, 3,NA,221,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544", 94931,22, 263,"mei","7", 0.00, 4.84, 0.00, 3.22,14, 4.40,NA,NA,NA,NA,"lucas-fernandes","Lucas Fernandes","L. Fernandes","Lucas Fernandes da Silva","https://s.glbimg.com/es/sde/f/2022/04/14/78229f97f56ef7eb329c2706eca4f38a_FORMATO.png","Botafogo", 2, 3,16,19, 9,13,13, 2,NA,NA, 92,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545",113157,22, 294,"lat","6", 0.00, 1.05, 0.00,-0.32, 5,-0.18, -0.26666667, -0.25000000, 30.00000000,  0.00000000,"nathan","Nathan","Nathan","Nathan Gabriel de Souza Mendes","https://s.glbimg.com/es/sde/f/2022/05/12/de6b8729fcf47b68e0f72bfc25b2423e_FORMATO.png","Coritiba",NA, 1, 3, 5,NA,NA, 4,NA,NA,NA, 17,NA,NA,NA,NA,NA, 1,NA,NA,NA
"546", 93236,22, 264,"lat","5", 4.10, 8.44, 0.28, 4.62,16, 3.86,  6.27000000,  1.51666667, 68.00000000, 60.00000000,"rafael-ramos","Rafael Ramos","R. Ramos","Rafael António Figueiredo Ramos","https://s.glbimg.com/es/sde/f/2022/05/18/09bdd01c9f906effed187c29bcc3582f_FORMATO.png","Corinthians", 1, 3,37,18, 1, 2,11,NA,NA,NA,154,NA,NA,NA,NA, 8,NA,NA,NA,NA
"547",110988,22, 373,"gol","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"breno","Breno","Breno","Breno Boeno","https://s.glbimg.com/es/sde/f/2021/04/20/f8adf8de4a79345e0b300d60c1ac6d67_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548", 88393,22, 262,"lat","6",18.50,10.20, 2.06, 5.65,17,15.50,  9.11250000,  1.75555556, 69.00000000, 95.00000000,"ayrton-lucas","Ayrton Lucas","A. Lucas","Ayrton Lucas Dantas de Medeiros","https://s.glbimg.com/es/sde/f/2022/04/14/36837bfe151af329a80e71d5dc2bc8e0_FORMATO.png","Flamengo", 2, 1,34,24, 2, 3,31,NA, 2,NA,128,NA,NA,NA,NA, 6,NA,NA,NA,NA
"549", 89435,22, 277,"ata","6",-0.10, 3.70,-1.21, 2.46,13, 0.25,  3.41666667,  0.50000000, 34.00000000,  8.00000000,"bryan-angulo","Bryan Angulo","B. Angulo","Brayan Dennis Angulo Tenorio","https://s.glbimg.com/es/sde/f/2022/04/02/e926d395a2b2a6225aa44474e5fa8e26_FORMATO.png","Santos", 1,NA, 4, 1, 2, 2, 4, 1, 2, 2, 24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550", 95352,22, 293,"lat","6", 4.70, 6.41,-0.30, 4.95, 9, 4.27,  7.16666667,  2.63333333, 60.00000000, 95.00000000,"orejuela","Orejuela","Orejuela","Luis Manuel Orejuela García","https://s.glbimg.com/es/sde/f/2022/04/07/d2ea38df2bb735fcdda82fee202c2ed5_FORMATO.png","Athlético-PR", 1, 1,21,10,NA,NA,14,NA, 1,NA, 67,NA,NA,NA,NA, 2,NA,NA,NA,NA
"551",109563,22,1371,"zag","7", 7.20, 5.45, 0.49, 6.40,10, 6.13,NA,NA,NA,NA,"joaquim","Joaquim","Joaquim","Joaquim Henrique Pereira Silva","https://s.glbimg.com/es/sde/f/2021/06/04/9af680e828bdcbc3a28ff0dbfc34f2e5_FORMATO.png","Cuiabá", 1,NA,26, 8, 1, 5,12,NA, 1,NA, 40,NA,NA,NA,NA, 3,NA,NA,NA,NA
"552",109341,22, 356,"mei","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"sammuel","Sammuel","Sammuel","Sammuel Queiroz de Freitas","https://s.glbimg.com/es/sde/f/2022/05/12/34eebe02442f63e6c4eee4a972018bc8_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",110775,22, 294,"gol","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"marcao","Marcão","Marcão","Marco Antônio Amorim de Oliveira Montes","https://s.glbimg.com/es/sde/f/2022/02/23/9af5466c91b9b05942f53c8d397eea94_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",106540,22,1371,"gol","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"capellari","Capellari","Capellari","Eduardo Fraga Capellari","https://s.glbimg.com/es/sde/f/2022/02/23/87d740c03c7d93328314e0805a79be9f_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",110632,22, 290,"ata","5", 0.00, 2.20, 0.00, 1.20, 2, 2.70,NA,NA, 22.00000000,  0.00000000,"luiz-filipe","Luiz Filipe","L. Filipe","Luiz Filipe dos Reis Silva","https://s.glbimg.com/es/sde/f/2022/04/04/4fbf3f540f0b2318baeb2e270960d418_FORMATO.png","Goiás",NA, 1, 2, 1,NA,NA, 1,NA,NA,NA,  2,NA,NA,NA,NA,NA,NA,NA, 1,NA
