"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","DS","FC","FF","FS","PI","CA","FD","SG","A","I","FT","G","DE","GS","PC","CV","PP","PS","GC","DP"
"74",82463,5,282,"mei","6",0,4.05,0,0.8,4,NA,"otavio","Otávio","Otávio","Otávio Henrique Passos Santos","https://s.glbimg.com/es/sde/f/2022/02/27/4408faa1939fc9ce996ca6db75e58e52_FORMATO.png","Atlético-MG",4,5,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",102878,5,293,"mei","7",-2.1,7.31,-0.85,2.64,5,NA,"terans","Terans","Terans","Miguel David Terans Pérez  ","https://s.glbimg.com/es/sde/f/2021/06/22/9afbb795a2e1b8ea2d0c84725bf26e2b_FORMATO.png","Athlético-PR",3,5,4,3,30,NA,2,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA
"76",104276,5,266,"lat","6",0,9.74,0,4.22,4,NA,"calegari","Calegari","Calegari","Lucas Felipe Calegari","https://s.glbimg.com/es/sde/f/2022/04/20/af7df060c7d357b2bbd0f6602c974e33_FORMATO.png","Fluminense",8,2,NA,4,31,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",62114,5,285,"mei","5",0,4.39,0,0.25,2,NA,"taison","Taison","Taison","Taison Barcellos Freda","https://s.glbimg.com/es/sde/f/2021/05/14/e379ea8aa45369444909326de75a3863_FORMATO.png","Internacional",NA,2,NA,3,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",38750,5,262,"lat","2",1,6.79,-1.28,3.7,2,NA,"filipe-luis","Filipe Luís","F. Luís","Filipe Luís Kasmirski","https://s.glbimg.com/es/sde/f/2022/04/25/369bf71d74f60350b1da899775cdd41b_FORMATO.png","Flamengo",5,2,2,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",42145,5,294,"lat","7",4.4,14.59,0.4,6.58,4,NA,"egidio","Egídio","Egídio","Egídio de Araújo Pereira Júnior","https://s.glbimg.com/es/sde/f/2022/02/23/c73f6de76388d7abc83e4fe10be2059a_FORMATO.png","Coritiba",13,2,1,2,43,NA,4,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"80",100763,5,276,"mei","5",0,7.41,0,-0.2,1,NA,"gabriel-sara","Gabriel Sara","G. Sara","Gabriel Davi Gomes Sara","https://s.glbimg.com/es/sde/f/2022/03/01/b98717b5d5b0fef1f3992ca77376aa46_FORMATO.png","São Paulo",NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",96684,5,276,"ata","6",0,3.72,0,-0.4,2,NA,"rigoni","Rigoni","Rigoni","Emiliano Ariel Rigoni","https://s.glbimg.com/es/sde/f/2022/03/01/f8d5029ee4e43d0050ec116c23af5c56_FORMATO.png","São Paulo",NA,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",81091,5,282,"mei","7",2.7,6.68,0.32,2.7,5,NA,"jair","Jair","Jair","Jair Rodrigues Júnior","https://s.glbimg.com/es/sde/f/2021/05/02/9f45c3d8021bc336ee9149455cd40768_FORMATO.png","Atlético-MG",11,2,3,2,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",71162,5,354,"mei","7",1.8,4,0.16,1.63,3,NA,"vina","Vina","Vina","Vinícius Goes Barbosa de Souza","https://s.glbimg.com/es/sde/f/2022/02/22/7c8dc91a507c2956dc61efbd45bda613_FORMATO.png","Ceará",2,1,2,5,24,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
"84",69034,5,264,"mei","5",0,10.81,0,2.93,3,NA,"paulinho","Paulinho","Paulinho","José Paulo Bezerra Maciel Júnior","https://s.glbimg.com/es/sde/f/2022/04/27/1d79a755ea006081f316b2fad1097216_FORMATO.png","Corinthians",1,2,NA,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"85",99815,5,266,"mei","6",0,5.55,0,1.53,3,NA,"arias","Arias","Arias","Jhon Adolfo Arias Andrade","https://s.glbimg.com/es/sde/f/2022/04/20/d97a4c4cc239d983ba72d755e77a671d_FORMATO.png","Fluminense",3,5,2,4,13,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",78478,5,262,"mei","7",4.8,5.6,0.62,2.4,4,NA,"willian-arao","Willian Arão","W. Arão","Willian Souza Arão da Silva","https://s.glbimg.com/es/sde/f/2022/04/25/de6583b845572b4fd501530503901c3a_FORMATO.png","Flamengo",6,NA,1,NA,14,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",50879,5,293,"mei","6",0,4.73,0,0.87,3,NA,"marlos","Marlos","Marlos","Marlos Romero Bonfim","https://s.glbimg.com/es/sde/f/2022/02/21/5a0a36ab5f18930dc3a619724138d367_FORMATO.png","Athlético-PR",1,NA,NA,2,8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",100079,5,282,"mei","7",3.7,14.66,0.13,6.5,4,NA,"zaracho","Zaracho","Zaracho","Federico Matías Javier Zaracho","https://s.glbimg.com/es/sde/f/2021/04/23/ccb1d73771f04699045f78f794f4481d_FORMATO.png","Atlético-MG",7,3,4,3,16,NA,2,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"89",79188,5,356,"ata","7",2.7,4.28,0.41,1.15,4,NA,"silvio-romero","Silvio Romero","S. Romero","Silvio Ezequiel Romero","https://s.glbimg.com/es/sde/f/2022/02/25/ee2dcd6bf6249a62f5e1264349344cee_FORMATO.png","Fortaleza",1,1,4,3,10,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",72294,5,282,"gol","7",5,12.19,1,3.6,5,NA,"everson","Everson","Everson","Everson Felipe Marques Pires","https://s.glbimg.com/es/sde/f/2021/05/02/2eff4cdfd58d4f859979ef83bbe1ad06_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,14,6,NA,NA,NA,NA,NA,NA
"91",95799,5,280,"ata","7",2.8,5.76,-1.24,2.8,1,NA,"artur","Artur","Artur","Artur Victor Guimarães","https://s.glbimg.com/es/sde/f/2022/05/05/5c98a0d6cc76edfef83280072bbd3832_FORMATO.png","Bragantino",2,NA,NA,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",42135,5,264,"mei","7",1.7,15.57,-0.35,4.06,5,NA,"willian","Willian","Willian","Willian Borges da Silva","https://s.glbimg.com/es/sde/f/2021/09/09/58cf865acea9ec10e49e06337c7e7d4d_FORMATO.png","Corinthians",6,2,1,8,23,1,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",72290,5,327,"gol","7",5,6.6,-0.04,4,5,NA,"jailson","Jailson","Jailson","Jailson Marcelino dos Santos","https://s.glbimg.com/es/sde/f/2022/02/25/89f6931decc893fa4555b93c4a37fe22_FORMATO.png","América-MG",NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,22,6,NA,NA,NA,NA,NA,NA
"94",42116,5,266,"ata","7",0,3.33,-0.17,0.16,5,NA,"willian","Willian","Willian","Willian Gomes de Siqueira","https://s.glbimg.com/es/sde/f/2022/04/20/49ddf4ceba0c02ddb6fc62fb80ffa3dd_FORMATO.png","Fluminense",2,3,NA,NA,5,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",69705,5,276,"mei","5",0,5.67,0,1.13,3,NA,"nikao","Nikão","Nikão","Maycon Vinícius Ferreira da Cruz","https://s.glbimg.com/es/sde/f/2022/03/01/6a7ca5b138f4ff481ca19603933a7507_FORMATO.png","São Paulo",NA,NA,1,4,18,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",109282,5,266,"ata","7",0.9,5.66,-0.65,3.2,5,NA,"luiz-henrique","Luiz Henrique","L. Henrique","Luiz Henrique André Rosa da Silva","https://s.glbimg.com/es/sde/f/2021/08/19/131f19bc697057f38a3c8ec99c785a97_FORMATO.png","Fluminense",8,9,4,6,21,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",79113,5,263,"zag","7",6.5,7.46,1.27,2.87,3,NA,"victor-cuesta","Víctor Cuesta","V. Cuesta","Víctor Leandro Cuesta","https://s.glbimg.com/es/sde/f/2022/04/13/4f3258f391a28a24859ea19abee67739_FORMATO.png","Botafogo",3,2,2,NA,10,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",105208,5,293,"gol","7",7,6.6,1.54,4.4,5,NA,"bento","Bento","Bento","Bento Matheus Krepski","https://s.glbimg.com/es/sde/f/2022/02/21/40d480db7ba8476ece495c478aa597d4_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,19,6,NA,NA,NA,NA,NA,NA
"99",98909,5,293,"ata","6",2.3,6.35,0.29,2.08,4,NA,"cuello","Cuello","Cuello","Tomás Esteban Cuello","https://s.glbimg.com/es/sde/f/2022/02/24/6bec1ac11713040382a43683f3ec06ba_FORMATO.png","Athlético-PR",5,1,4,4,25,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",38394,5,293,"zag","5",0,8,0,0,0,NA,"thiago-heleno","Thiago Heleno","T. Heleno","Thiago Heleno Henrique Ferreira","https://s.glbimg.com/es/sde/f/2021/05/02/f69df2ecdf5d2a9d11697c61673c4358_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",97453,5,327,"gol","5",0,3,0,0,0,NA,"jori","Jori","Jori","Joriwinnyson Santos dos Anjos Rodrigues","https://s.glbimg.com/es/sde/f/2021/06/04/4b0b72b2d30e52cae1f658dbea101b5c_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",60825,5,327,"ata","3",-2.5,5.58,-1.13,2.72,5,NA,"felipe-azevedo","Felipe Azevedo","F. Azevedo","Felipe Azevedo dos Santos","https://s.glbimg.com/es/sde/f/2022/02/25/32fc5d9f18e690ed6ef80d16faae95cc_FORMATO.png","América-MG",6,7,2,5,18,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA
"103",105672,5,293,"zag","5",0,4,0,0,0,NA,"nicolas-hernandez","Nicolás Hernández","N. Hernández","Nicolás Hernández Rodríguez","https://s.glbimg.com/es/sde/f/2022/02/21/8e49df153cf9037db1aa09cd34feb7e9_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",86485,5,282,"ata","6",-0.8,7.02,-2.23,2.1,2,NA,"keno","Keno","Keno","Marcos da Silva França","https://s.glbimg.com/es/sde/f/2021/05/02/cc190959ce99d1236ff0a230132fb245_FORMATO.png","Atlético-MG",3,1,2,3,11,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",106704,5,327,"ata","6",0,1.72,0,0.45,2,NA,"carlos-alberto","Carlos Alberto","C. Alberto","Carlos Alberto Gomes da Silva Filho","https://s.glbimg.com/es/sde/f/2022/02/25/c051db5190893370b401c6f37c4c427d_FORMATO.png","América-MG",NA,NA,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",109463,5,282,"ata","6",0.6,2.09,-0.14,0.55,2,NA,"savio","Sávio","Sávio","Sávio Moreira de Oliveira","https://s.glbimg.com/es/sde/f/2021/05/02/37517962eafc7aa02f1017d4a4865fa0_FORMATO.png","Atlético-MG",NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",85315,5,264,"mei","6",3.8,6.41,-0.06,4.45,2,NA,"cantillo","Cantillo","Cantillo","Víctor Danilo Cantillo Jiménez","https://s.glbimg.com/es/sde/f/2022/04/27/c87878b94e3c0c01f4d753ca9ee6fa0c_FORMATO.png","Corinthians",6,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",106823,5,293,"zag","7",0,1.86,0,-0.9,1,NA,"lucas-fasson","Lucas Fasson","L. Fasson","Lucas Fasson dos Santos","https://s.glbimg.com/es/sde/f/2021/08/16/b28f3118f886b751eccec717db71b3ab_FORMATO.png","Athlético-PR",NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",50645,5,327,"lat","5",0,4,0,0,0,NA,"eduardo","Eduardo","Eduardo","Carlos Eduardo Santos Oliveira","https://s.glbimg.com/es/sde/f/2022/02/25/a1ed845c0cda1af45df260be95a58b34_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",60969,5,327,"lat","7",2.4,7.07,-0.6,3.98,5,NA,"patric","Patric","Patric","Patric Cabral Lalau","https://s.glbimg.com/es/sde/f/2022/02/25/7625d982588386e96390538eb699b2a2_FORMATO.png","América-MG",13,8,2,7,59,1,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",79631,5,266,"ata","7",7.5,10.53,1.59,3.52,5,NA,"cano","Cano","Cano","Germán Ezequiel Cano","https://s.glbimg.com/es/sde/f/2022/04/20/5bb8f223990a3b79975f90d376fb341a_FORMATO.png","Fluminense",NA,3,6,1,17,NA,6,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"112",38279,5,327,"ata","5",0,5.91,0,1,1,NA,"wellington-paulista","Wellington Paulista","W. Paulista","Wellington Pereira do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/25/12f12e3c03d86cbfec605b70666faaf3_FORMATO.png","América-MG",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",94916,5,282,"mei","7",10.7,11.92,1.47,5.47,4,NA,"nacho-fernandez","Nacho Fernández","N. Fernández","Ignacio Martín Fernández","https://s.glbimg.com/es/sde/f/2021/04/23/021bc265ea84999199e1b2449e23766c_FORMATO.png","Atlético-MG",3,3,3,9,45,1,4,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"114",38877,5,282,"lat","5",0,7.66,0,5.55,2,NA,"mariano","Mariano","Mariano","Mariano Ferreira Filho","https://s.glbimg.com/es/sde/f/2021/05/02/cefb911612e5a3e04586a326c9c8647b_FORMATO.png","Atlético-MG",7,1,NA,NA,20,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",60795,5,373,"gol","6",0,4,0,0,0,NA,"renan","Renan","Renan","Renan dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/78210d6f3d7ee04d9e4cfdfdc910c757_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",71602,5,327,"lat","7",1,3.6,-0.81,2.36,5,NA,"joao-paulo","João Paulo","J. Paulo","João Paulo Gomes da Costa","https://s.glbimg.com/es/sde/f/2022/04/10/e261c53cb607072efab6bcc6f7bd1836_FORMATO.png","América-MG",7,3,2,NA,35,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",72580,5,327,"gol","6",0,7,0,0,0,NA,"matheus-cavichioli","Matheus Cavichioli","M. Cavichioli","Matheus Fernando Cavichioli","https://s.glbimg.com/es/sde/f/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",105608,5,327,"mei","6",0,1.8,0,1.3,1,NA,"flavio","Flávio","Flávio","Luiz Flávio Silvério Silva","https://s.glbimg.com/es/sde/f/2022/02/24/6731a6bf57665f93f078e83ce29b0d02_FORMATO.png","América-MG",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",105175,5,293,"lat","6",4.9,3.28,0.51,2.55,2,NA,"khellven","Khellven ","Khellven ","Khellven Douglas Silva Oliveira","https://s.glbimg.com/es/sde/f/2022/02/21/2ca4e948511b9183a702c48d72753850_FORMATO.png","Athlético-PR",1,1,NA,NA,8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",52253,5,282,"zag","6",0.4,4.42,-1.58,0.4,1,NA,"rever","Réver","Réver","Réver Humberto Alves Araújo","https://s.glbimg.com/es/sde/f/2021/05/02/ce66257bddbcdd7f769730be5ed1b018_FORMATO.png","Atlético-MG",1,2,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",109497,5,277,"ata","7",8.3,12.33,0.56,7.72,5,NA,"marcos-leonardo","Marcos Leonardo","M. Leonardo","Marcos Leonardo Santos Almeida","https://s.glbimg.com/es/sde/f/2022/03/03/70c0680cfe4346861b4db5ebeba1fdbd_FORMATO.png","Santos",3,11,6,14,13,2,5,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"122",91101,5,373,"gol","7",1,3.46,-0.23,1.83,3,NA,"ronaldo","Ronaldo","Ronaldo","Ronaldo de Oliveira Strada","https://s.glbimg.com/es/sde/f/2022/03/03/cb6155829f59a86db540d1bc5bd52fa7_FORMATO.png","Atlético-GO",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,8,3,NA,NA,NA,NA,NA,NA
"123",104095,5,327,"lat","6",0,1,0,0,0,NA,"vitor-hugo","Vitor Hugo","V. Hugo","Vitor Hugo de Andrade Oliveira","https://s.glbimg.com/es/sde/f/2021/06/04/e9cf2ae071e26c5218c971210de0a112_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",90031,5,354,"ata","7",1.4,10.14,-0.26,4.05,4,NA,"mendoza","Mendoza","Mendoza","John Stiven Mendoza Valencia","https://s.glbimg.com/es/sde/f/2022/02/22/348289b85a309419d827269486e667c9_FORMATO.png","Ceará",1,4,4,8,27,1,4,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"125",91151,5,327,"ata","5",0,9.01,0,5.6,3,NA,"everaldo","Everaldo ","Everaldo ","Everaldo Silva do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/25/561f3ca4238e82e1b2e1479a1a66c551_FORMATO.png","América-MG",5,NA,3,8,17,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",68928,5,282,"gol","6",0,5,0,0,0,NA,"rafael","Rafael","Rafael","Rafael Pires Monteiro","https://s.glbimg.com/es/sde/f/2021/05/02/7acdbbf5d8b2e088001e85a8071c3249_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",82381,5,327,"mei","7",1.7,5.88,0.19,2.06,5,NA,"juninho","Juninho","Juninho","Adilson dos Anjos Oliveira","https://s.glbimg.com/es/sde/f/2022/02/24/fb366714954149fbf7b493465bba1d9e_FORMATO.png","América-MG",5,5,NA,5,28,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"128",108201,5,327,"mei","7",0.2,2.21,-0.79,0.2,1,NA,"gustavo","Gustavo","Gustavo","Gustavo César Mendonça Gravino","https://s.glbimg.com/es/sde/f/2022/02/25/0386b196bc9d7576552344192f41a032_FORMATO.png","América-MG",NA,2,NA,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",69299,5,282,"zag","6",0,6.05,0,3.8,1,NA,"godin","Godín","Godín","Diego Roberto Godín Leal","https://s.glbimg.com/es/sde/f/2022/02/25/a45f50f93003bc1521e45df9041a0c2a_FORMATO.png","Atlético-MG",3,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",68727,5,282,"lat","5",0,6,0,0,0,NA,"dodo","Dodô","Dodô","José Rodolfo Pires Ribeiro","https://s.glbimg.com/es/sde/f/2021/04/23/e76071f6487eb601bf29be36a09f8cd9_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",68773,5,327,"ata","7",2.6,2.79,0.15,1.2,2,NA,"henrique-almeida","Henrique Almeida","H. Almeida","Henrique Almeida Caixeta Nascentes","https://s.glbimg.com/es/sde/f/2022/02/25/f952435e80bcd6628e6480a7ad0ed047_FORMATO.png","América-MG",2,2,NA,NA,5,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",80079,5,327,"gol","6",0,2,0,0,0,NA,"airton","Airton","Airton","Airton Moraes Michellon","https://s.glbimg.com/es/sde/f/2021/06/04/81208059e023912c79130d05f5ec68f0_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",93886,5,327,"mei","7",0.8,0.77,-0.48,0.15,4,NA,"matheusinho","Matheusinho","Matheusinho","Matheus Leonardo Sales Cardoso","https://s.glbimg.com/es/sde/f/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png","América-MG",5,6,NA,2,17,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"134",71680,5,327,"lat","6",14.5,6.85,2.55,7.97,3,NA,"raul-caceres","Raúl Cáceres","R. Cáceres","Raúl Alejandro Cáceres Bogado","https://s.glbimg.com/es/sde/f/2022/02/24/641daa2c8e8e5423b42c703eb607615a_FORMATO.png","América-MG",5,1,NA,NA,9,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"135",72524,5,290,"ata","6",-0.2,3.77,-0.19,0.27,3,NA,"nicolas","Nicolas","Nicolas","Nicolas Godinho Johann","https://s.glbimg.com/es/sde/f/2022/03/10/28a598dad4f678bae3aec06052037f1c_FORMATO.png","Goiás",NA,3,NA,3,9,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",86388,5,327,"mei","5",0,9.36,0,4.7,3,NA,"ale","Alê","Alê","Alexandre Egea","https://s.glbimg.com/es/sde/f/2022/02/24/4b65fc3f258e926df6bf12c3abbfa9a0_FORMATO.png","América-MG",9,7,2,11,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",68952,5,262,"ata","6",0,7.31,0,5.8,2,NA,"marinho","Marinho","Marinho","Mário Sérgio Santos Costa","https://s.glbimg.com/es/sde/f/2022/04/25/b4786e494c8f4852f2ae91d6e0c57b2e_FORMATO.png","Flamengo",4,2,2,6,12,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",71937,5,327,"mei","6",0,5,0,0,0,NA,"juninho-valoura","Juninho Valoura","J. Valoura","Paulo Roberto Valoura Júnior","https://s.glbimg.com/es/sde/f/2022/02/24/fd30c25ed61ca17e8b341cfc63c2e74e_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",91203,5,327,"zag","7",-2.2,1.7,-1.12,0.07,4,NA,"eder","Éder","Éder","Éder Ferreira Graminho","https://s.glbimg.com/es/sde/f/2022/02/24/e0b5f4c6647fe1b42922ddb4458dade0_FORMATO.png","América-MG",1,9,NA,NA,12,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",38225,5,314,"ata","7",14.4,12.31,1.87,9.3,4,NA,"muriqui","Muriqui","Muriqui","Luiz Guilherme da Conceição Silva","https://s.glbimg.com/es/sde/f/2022/02/24/4df18fe9d1a25d570f6c5f99adc76327_FORMATO.png","Avaí",8,7,1,11,15,1,1,NA,1,3,1,2,NA,NA,NA,NA,NA,1,NA,NA
"141",89493,5,282,"zag","6",0,5,0,0,0,NA,"igor-rabello","Igor Rabello","I. Rabello","Igor Rabello da Costa","https://s.glbimg.com/es/sde/f/2021/05/02/a3c5d8522641cc6e0c6c72d9dbcc14fd_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",68698,5,314,"mei","7",2.1,7.12,-0.02,3.92,5,NA,"bruno-silva","Bruno Silva","B. Silva","Bruno César Pereira da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/7c8012647193d72e2db7ad4e887df99f_FORMATO.png","Avaí",19,14,2,10,36,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",86686,5,263,"mei","6",1.3,4.28,0.14,0.5,2,NA,"tche-tche","Tchê Tchê","T. Tchê","Danilo das Neves Pinheiro","https://s.glbimg.com/es/sde/f/2022/04/14/0837ace715e5ba9dc6b7efa8744ddb15_FORMATO.png","Botafogo",NA,1,NA,2,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",94444,5,293,"ata","6",0,5,0,0,0,NA,"matheus-babi","Matheus Babi","M. Babi","Matheus Barcelos da Silva","https://s.glbimg.com/es/sde/f/2021/04/13/e9ee464f547f7e719b4c1eab498a8478_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",95662,5,327,"mei","7",1.8,2.1,0.43,0.13,3,NA,"lucas-kal","Lucas Kal","L. Kal","Lucas Kal Schenfeld Progioli","https://s.glbimg.com/es/sde/f/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png","América-MG",2,3,NA,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",97062,5,327,"mei","6",5.7,6.9,0.23,4.12,4,NA,"juan-ramirez","Juan Ramírez","J. Ramírez","Juan Pablo Ramírez Velásquez","https://s.glbimg.com/es/sde/f/2022/02/24/2e0263bb5e40212a4b61690039d26668_FORMATO.png","América-MG",2,2,1,3,7,1,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"147",96652,5,282,"mei","7",3.6,4.08,0.53,1.3,4,NA,"allan","Allan","Allan","Allan Rodrigues de Souza","https://s.glbimg.com/es/sde/f/2021/05/02/171f1af3a958ad9639f2d72e0825ec35_FORMATO.png","Atlético-MG",6,9,2,3,28,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
