,atletas.clube_id,atletas.rodada_id,atletas.jogos_num,atletas.nome,atletas.posicao_id,atletas.atleta_id,atletas.slug,atletas.media_num,atletas.minimo_para_valorizar,atletas.preco_num,atletas.status_id,atletas.apelido_abreviado,atletas.variacao_num,atletas.pontos_num,atletas.foto,atletas.clube.id.full.name,atletas.apelido,CA,DS,FC,FD,FF,FS,G,I,SG,A,FT,CV,PC,PP,PS,DE,GS,DP,GC,V
437,356,15,11,Juan Martín Lucero,5,105568,lucero,2.33,,4.92,7,Lucero,-0.29,1.0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_MqRx953.png,Fortaleza,Lucero,,4.0,8.0,4.0,6.0,10.0,1.0,5.0,,,,,,,1.0,,,,,
438,267,15,13,Lucas Piton Crivellaro,2,105584,lucas-piton,2.34,,6.28,6,L. Piton,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_71dywWV.png,Vasco,Lucas Piton,3.0,14.0,16.0,2.0,4.0,2.0,,2.0,1.0,2.0,,,,,,,,,,
439,264,15,10,Roni Medeiros de Moura,4,105585,roni,1.53,,2.55,6,Roni,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_efGU5wq.png,Corinthians,Roni,1.0,14.0,15.0,1.0,1.0,4.0,,,,,,,,,,,,,,
440,263,15,1,Bruno Miguel Silva do Nascimento,6,105631,bruno-lage,8.41,,13.11,7,B. Lage,-0.22,8.41,https://s.sde.globo.com/media/person_role/2023/07/12/photo_220x220_VnDqhyp.png,Botafogo,Bruno Lage,,,,,,,,,,,,,,,,,,,,1.0
441,285,15,6,Maurício Magalhães Prado,4,105647,mauricio,4.52,,7.97,5,Maurício,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_7KIwg4E.png,Internacional,Maurício,2.0,3.0,2.0,1.0,4.0,12.0,2.0,3.0,,,,,,,,,,,,
442,285,15,7,Nicolás Hernández Rodríguez,3,105672,nicolas-hernandez,2.15,,3.75,6,N. Hernández,0.87,5.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_l85XoS0.png,Internacional,Nicolás Hernández,3.0,2.0,4.0,,1.0,2.0,,,2.0,1.0,,,,,,,,,,
443,283,15,13,Wesley Ribeiro Silva,5,105811,wesley,4.95,,8.08,7,Wesley,0.52,5.5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_vnwHYu8.png,Cruzeiro,Wesley,2.0,19.0,24.0,7.0,10.0,21.0,3.0,2.0,,,,,,,,,,,,
444,290,15,2,Lucas Eduardo Ribeiro de Souza,3,105842,edu,1.9,,2.4,6,Edu,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/06/25/photo_FORMATO_bGsyKIs.png,Goiás,Edu,,3.0,1.0,,,3.0,,,,,,,1.0,,,,,,,
445,264,15,7,Matheus de Araújo Andrade,4,105845,matheus-araujo,2.33,,5.73,6,M. Araújo,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_BedE425.png,Corinthians,Matheus Araújo,,4.0,4.0,1.0,,7.0,1.0,,,,,,,,,,,,,
446,267,15,5,José Gabriel dos Santos Silva,4,105902,ze-gabriel,1.32,,2.87,6,Z. Gabriel,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PQUgcKV.png,Vasco,Zé Gabriel,1.0,6.0,4.0,,2.0,,,,,,,,,,,,,,,
447,265,15,8,Vinicius Alessandro Mingotti,5,105909,vinicius-mingotti,2.07,,2.55,6,V. Mingotti,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_YH7397F.png,Bahia,Vinicius Mingotti,1.0,3.0,7.0,4.0,1.0,6.0,1.0,5.0,,,,,,,,,,,,
448,285,15,11,Rômulo Zanre Zwarg,4,105911,romulo,3.96,,3.85,7,Rômulo,-0.14,2.1,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_eEMPMPy.png,Internacional,Rômulo,1.0,19.0,10.0,1.0,4.0,19.0,1.0,1.0,,,1.0,,,,,,,,,
449,277,15,1,Carlos Eduardo Bertolassi da Silva,2,105914,cadu-silva,0.0,,0.71,6,C. Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2020/02/28/8b8a13f401928e0adf73a1998a49f868_FORMATO.png,Santos,Cadu Silva,,,,,,,,,,,,,,,,,,,,
450,285,15,0,Sergio Ramón Rochet Álvarez,1,105949,rochet,0.0,,7.0,6,Rochet,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/07/14/photo_FORMATO_AtGShUT.png,Internacional,Rochet,,,,,,,,,,,,,,,,,,,,
451,267,15,0,Vinícius dos Santos de Oliveira Paiva,5,105998,vinicius,0.0,,2.0,6,Vinícius,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Oqt8wcz.png,Vasco,Vinícius,,,,,,,,,,,,,,,,,,,,
452,285,15,1,Lucas de Ramos Silveira,4,106000,lucas-ramos,0.0,,2.81,6,L. Ramos,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Tdt3VkZ.png,Internacional,Lucas Ramos,,,,,,,,,,,,,,,,,,,,
453,285,15,9,João Lucas Souza Cardoso,4,106002,johnny,5.77,,7.55,6,Johnny,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ylIGH1n.png,Internacional,Johnny,2.0,20.0,10.0,2.0,1.0,12.0,2.0,2.0,,1.0,1.0,,,,,,,,,
454,263,15,1,Breno Washington Rodrigues da Silva,4,106083,breno,0.9,,2.32,6,Breno,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_byFBxRL.png,Botafogo,Breno,,1.0,1.0,,,,,,,,,,,,,,,,,
455,280,15,5,Lucas Alexandre Galdino de Azevedo,1,106160,lucao,0.6,,1.74,6,Lucão,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_uN4AYEQ.png,Bragantino,Lucão,1.0,,,,,,,,1.0,,,,,,,7.0,8.0,,,
456,267,15,13,Gabriel Fortes Chaves,5,106199,gabriel-pec,4.45,,14.46,6,G. Pec,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_RHuy7TJ.png,Vasco,Gabriel Pec,3.0,12.0,14.0,5.0,9.0,21.0,2.0,1.0,,1.0,2.0,,,,,,,,,
457,267,15,11,Lucas Figueiredo dos Santos,4,106201,figueiredo,2.07,,3.18,6,Figueiredo,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_YrswGSn.png,Vasco,Figueiredo,2.0,6.0,14.0,7.0,6.0,10.0,,4.0,,,1.0,,,,1.0,,,,,
458,294,15,14,Bruno Gomes da Silva Clevelário,4,106202,bruno-gomes,4.14,,9.91,7,B. Gomes,0.8,6.7,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wvinlkF.png,Coritiba,Bruno Gomes,2.0,28.0,22.0,5.0,8.0,25.0,1.0,,,,1.0,1.0,,,,,,,,
459,293,15,0,Kawan Gabriel da Silva,4,106219,kawan,0.0,,2.0,5,Kawan,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png,Athlético-PR,Kawan,,,,,,,,,,,,,,,,,,,,
460,280,15,6,Leonardo Javier Realpe Montaño,3,106299,realpe,1.95,,1.85,6,Realpe,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png,Bragantino,Realpe,1.0,4.0,7.0,,,,,,2.0,,,,,,,,,,,
461,356,15,15,Caio Alexandre Souza e Silva,4,106323,caio-alexandre,3.67,,8.28,7,C. Alexandre,-1.02,0.4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mYQOurq.png,Fortaleza,Caio Alexandre,3.0,30.0,25.0,2.0,3.0,14.0,1.0,3.0,,2.0,,,,,,,,,,
462,283,15,0,Wesley David de Oliveira Andrade,2,106327,wesley-gasolina,0.0,,3.0,6,W. Gasolina,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_IHO297R.png,Cruzeiro,Wesley Gasolina,,,,,,,,,,,,,,,,,,,,
463,284,15,0,Jhonata Robert Alves da Silva,4,106371,jhonata-robert,0.0,,4.0,5,J. Robert,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Yc1vcMc.png,Grêmio,Jhonata Robert,,,,,,,,,,,,,,,,,,,,
464,280,15,13,Eduardo Gonzaga Mendes Santos,3,106434,eduardo-santos,3.85,,5.87,5,E. Santos,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_0B5pVnO.png,Bragantino,Eduardo Santos,2.0,6.0,14.0,2.0,2.0,8.0,1.0,,5.0,1.0,1.0,,,,,,,,,
465,267,15,0,Hedhe Halls Rocha da Silva,1,106682,halls,0.0,,2.0,6,Halls,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oXORlmg.png,Vasco,Halls,,,,,,,,,,,,,,,,,,,,
466,263,15,4,Carlos Alberto Gomes da Silva Filho,5,106704,carlos-alberto,4.42,,3.26,6,C. Alberto,-0.96,1.2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_DgukYrK.png,Botafogo,Carlos Alberto,,1.0,,,,1.0,2.0,,,,,,,,,,,,,
467,276,15,0,André Anderson Pomilio Lima,4,106803,andre-anderson,0.0,,3.0,6,A. Anderson,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/04/12/147e9b9fa6d6b253f5f20e62622066ac_FORMATO.png,São Paulo,André Anderson,,,,,,,,,,,,,,,,,,,,
468,276,15,12,Rodrigo Nestor Bertalia,4,106822,rodrigo-nestor,3.63,,8.83,6,R. Nestor,0.76,5.5,https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png,São Paulo,Rodrigo Nestor,1.0,15.0,18.0,7.0,8.0,9.0,1.0,3.0,,1.0,1.0,1.0,,,,,,,,
469,276,15,1,Welington Damascena Santos,2,106824,welington,1.9,,5.34,7,Welington,-1.66,1.9,https://s.sde.globo.com/media/person_role/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png,São Paulo,Welington,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,
470,276,15,4,Patryck Lanza dos Reis,2,106829,patryck,6.98,,5.24,6,Patryck,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png,São Paulo,Patryck,2.0,6.0,2.0,,1.0,5.0,,,4.0,,,,,,,,,,,
471,276,15,0,Talles Macedo Toledo Costa,4,106830,talles-costa,0.0,,3.0,6,T. Costa,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_FORMATO.png,São Paulo,Talles Costa,,,,,,,,,,,,,,,,,,,,
472,276,15,9,Juan Santos da Silva,5,106831,juan,2.61,,2.88,7,Juan,-0.08,3.2,https://s.sde.globo.com/media/person_role/2022/03/01/b64f8d56aad317fef852cca695190f34_FORMATO.png,São Paulo,Juan,,8.0,5.0,1.0,4.0,7.0,1.0,5.0,,,,,,,,,,,,
473,276,15,0,Pedro Veronez Vilhena,4,106832,pedro-vilhena,0.0,,1.0,6,P. Vilhena,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/03/01/e8c6023cceab5eaf7953916841a0923b_FORMATO.png,São Paulo,Pedro Vilhena,,,,,,,,,,,,,,,,,,,,
474,280,15,7,Luan Patrick Wiedthauper,3,106835,luan-patrick,5.17,,4.72,7,L. Patrick,-0.61,2.1,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qBlP0vG.png,Bragantino,Luan Patrick,1.0,5.0,5.0,1.0,,3.0,,,5.0,1.0,,,,,,,,,,
475,266,15,0,Eder Maciel Lopes,4,106882,edinho,0.0,,2.0,6,Edinho,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_5q9s5aJ.png,Fluminense,Edinho,,,,,,,,,,,,,,,,,,,,
476,293,15,6,Fernando Augusto Pereira Bueno Júnior,2,106950,fernando,5.27,,4.73,5,Fernando,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_DOiaQDY.png,Athlético-PR,Fernando,1.0,10.0,4.0,,1.0,2.0,,,2.0,2.0,,,,,,,,,,
477,356,15,0,Bernardo Schappo,3,106977,bernardo-schappo,0.0,,4.0,6,B. Schappo,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_rs77zVD.png,Fortaleza,Bernardo Schappo,,,,,,,,,,,,,,,,,,,,
478,1371,15,1,José Ricardo Batista Cerqueira,4,107039,ricardo-cerqueira,0.5,,1.51,6,R. Cerqueira,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_lmtWu1C.png,Cuiabá,Ricardo Cerqueira,,,,,,1.0,,,,,,,,,,,,,,
479,283,15,10,Stenio Zanetti Toledo,5,107052,stenio,0.99,,2.42,6,Stênio,0.02,2.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9qm9tuE.png,Cruzeiro,Stênio,,4.0,8.0,4.0,3.0,1.0,,1.0,,,,,,,,,,,,
480,280,15,8,Natan Bernardo de Souza,3,107110,natan,1.6,,3.9,7,Natan,-0.77,0.9,https://s.sde.globo.com/media/person_role/2022/05/05/ebc6c140c001d68b3b50f27e354d27e2_FORMATO.png,Bragantino,Natan,,5.0,11.0,2.0,1.0,4.0,,1.0,1.0,,,,,,,,,,,
481,275,15,15,Richard Ríos Montoya,4,107111,richard-rios,1.56,,4.28,6,R. Ríos,0.27,1.4,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Palmeiras,Richard Ríos,1.0,14.0,9.0,1.0,4.0,12.0,,1.0,,,,,,,,,,,,
482,263,15,0,Patrick de Paula Carreiro,4,107172,patrick-de-paula,0.0,,7.0,5,P. Paula,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_YTg7jfi.png,Botafogo,Patrick de Paula,,,,,,,,,,,,,,,,,,,,
483,276,15,11,Michel Daryl Araújo Villar,4,107173,michel-araujo,3.03,,6.3,7,M. Araújo,-0.6,2.2,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_Z1W5SRZ.png,São Paulo,Michel Araújo,2.0,7.0,9.0,1.0,5.0,19.0,1.0,,,1.0,1.0,,1.0,,,,,,,
484,264,15,0,Matheus Planelles Donelli,1,107179,matheus-donelli,0.0,,2.0,6,M. Donelli,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_34QaZln.png,Corinthians,Matheus Donelli,,,,,,,,,,,,,,,,,,,,
485,293,15,1,Léo Matias Baiersdorf Linck,1,107183,leo-linck,7.0,,2.05,6,L. Linck,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_2aZU9Nq.png,Athlético-PR,Léo Linck,2.0,,,,,,,,,,,,,,,2.0,2.0,1.0,,
486,293,15,2,Vinicius Kauê Ribeiro Ferreira,2,107186,vinicius-kaue,1.0,,0.97,6,V. Kauê,0.0,0.0,https://s.sde.globo.com/media/person_role/2021/04/16/0367fa0859b4ea67ba8191afd67f560e_FORMATO.png,Athlético-PR,Vinicius Kauê,1.0,3.0,2.0,,,,,,,,,,,,,,,,,
487,293,15,0,Leonardo Ataíde de Oliveira Siqueira,2,107191,leonardo-ataide,0.0,,1.0,6,L. Ataíde,0.0,0.0,https://s.sde.globo.com/media/person_role/2021/12/08/9440c054d747c490573927d3d0cb770c_FORMATO.png,Athlético-PR,Leonardo Ataíde,,,,,,,,,,,,,,,,,,,,
488,293,15,5,Rômulo José Cardoso da Cruz,5,107197,romulo,0.42,,1.58,5,Rômulo,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A5prVgV.png,Athlético-PR,Rômulo,,1.0,3.0,,1.0,2.0,,,,,,,,,,,,,,
489,275,15,4,Gustavo Garcia dos Santos,2,107225,gustavo-garcia,1.55,,2.59,6,G. Garcia,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_9hMRqkt.png,Palmeiras,Gustavo Garcia,,2.0,1.0,,2.0,3.0,,,1.0,,,1.0,1.0,,,,,,,
490,265,15,0,Miqueias Cabral Evaristo,4,107232,miqueias,0.0,,3.0,6,Miqueias,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_JqZAXdV.png,Bahia,Miqueias,,,,,,,,,,,,,,,,,,,,
491,275,15,5,Vanderlan Barbosa da Silva,2,107236,vanderlan,3.98,,6.13,6,Vanderlan,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_F0bHOxR.png,Palmeiras,Vanderlan,1.0,13.0,9.0,,2.0,3.0,,1.0,,1.0,,,,,,,,,,
492,290,15,0,Nathan Melo Silva,4,107261,nathan,0.0,,1.0,6,Nathan,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_hnxgxa6.png,Goiás,Nathan,,,,,,,,,,,,,,,,,,,,
493,290,15,7,Vinícius Rodrigues Adelino dos Santos,4,107375,dodo,1.46,,1.33,6,Dodô,-1.13,1.1,https://s.sde.globo.com/media/person_role/2023/05/07/photo_220x220_0PEd4FH.png,Goiás,Dodô,1.0,3.0,3.0,,,1.0,1.0,,,,,,,,,,,,,
494,277,15,5,Luan Dias da Silva,4,107416,luan-dias,0.28,,1.88,3,L. Dias,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_MHA8oKV.png,Santos,Luan Dias,3.0,5.0,7.0,,,1.0,,,,,,,,,,,,,,
495,266,15,12,André Trindade da Costa Neto,4,107498,andre,3.37,,9.06,7,André,-0.5,2.3,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_VrJSWeV.png,Fluminense,André,4.0,28.0,18.0,1.0,4.0,30.0,,,,,,1.0,,,,,,,,
496,294,15,12,Natanael Moreira Milouski,2,107554,natanael,5.22,,10.46,7,Natanael,0.87,9.7,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0XMnyZN.png,Coritiba,Natanael,3.0,37.0,24.0,6.0,3.0,14.0,,3.0,2.0,,1.0,,1.0,,,,,,,
497,277,15,7,Nathan Santos de Araújo,2,107676,nathan,4.29,,8.82,6,Nathan,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/09/30/photo_FORMATO.png,Santos,Nathan,2.0,16.0,9.0,,,1.0,,,3.0,,,,,,,,,,,
498,264,15,3,Chrystian Amaral Barletta de Almeida,4,107726,chrystian-barletta,2.23,,4.79,6,C. Barletta,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/21/photo_FORMATO_A5fpusS.png,Corinthians,Chrystian Barletta,,3.0,3.0,1.0,1.0,4.0,,,,,,,,,,,,,,
499,285,15,0,Emerson Fabiano Kerber Júnior,1,107740,emerson-junior,0.0,,1.0,6,E. Júnior,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_O9bfirr.png,Internacional,Emerson Júnior,,,,,,,,,,,,,,,,,,,,
500,280,15,1,Bruno Conceição Praxedes,4,107744,praxedes,-0.1,,3.54,6,Praxedes,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/f8aea5d525d74bdbe77382da13d85ed2_FORMATO.png,Bragantino,Praxedes,,,,,,,,1.0,,,,,,,,,,,,
501,284,15,2,Adriel Vasconcelos Ramos,1,107748,adriel,5.25,,7.74,6,Adriel,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_WyxMzh5.png,Grêmio,Adriel,1.0,,,,,1.0,,,1.0,,,,,,,7.0,1.0,,,
502,265,15,7,Diego Gabriel Silva Rosa,4,107796,diego-rosa,1.09,,2.12,6,D. Rosa,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_Z8v7YI8.png,Bahia,Diego Rosa,,4.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,
503,283,15,0,Fernando Henrique do Nascimento Pereira,4,107800,fernando-henrique,0.0,,3.0,6,F. Henrique,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_7OiYeRo.png,Cruzeiro,Fernando Henrique,,,,,,,,,,,,,,,,,,,,
504,284,15,1,Natã Felipe de Amorim Santos,3,107801,nata,0.2,,0.75,6,Natã,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_nMfgjlm.png,Grêmio,Natã,,,1.0,,,1.0,,,,,,,,,,,,,,
505,285,15,6,Matheus dos Santos Dias,4,107809,matheus-dias,0.67,,1.94,6,M. Dias,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_f09xlRk.png,Internacional,Matheus Dias,1.0,5.0,5.0,,,1.0,,,,,,,,,,,,,,
506,290,15,1,Hugo Ferreira de Farias,2,107908,hugo,1.2,,2.36,6,Hugo,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_4XBJGTX.png,Goiás,Hugo,,1.0,,,,,,,,,,,,,,,,,,
507,264,15,10,Fausto Mariano Vera,4,107950,fausto-vera,3.19,,7.74,6,F. Vera,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_w7tZlR4.png,Corinthians,Fausto Vera,4.0,17.0,13.0,2.0,5.0,6.0,,,,2.0,,,,,,,,,,
508,294,15,0,Maurício Garcez de Jesus,5,108131,garcez,0.0,,4.0,6,Garcez,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/07/11/photo_220x220_lXzHXcx.png,Coritiba,Garcez,,,,,,,,,,,,,,,,,,,,
509,1371,15,13,Isidro Miguel Pitta Saldívar,5,108133,isidro-pitta,0.44,,2.66,6,I. Pitta,-0.09,0.6,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LlMyePJ.png,Cuiabá,Isidro Pitta,,,8.0,1.0,3.0,10.0,,3.0,,,,,,,,,,,,
510,284,15,1,Gustavo César Mendonça Gravino,4,108201,gustavinho,0.5,,2.85,6,Gustavinho,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hopiRUY.png,Grêmio,Gustavinho,,,,,,1.0,,,,,,,,,,,,,,
511,290,15,0,Breno Herculano Almeida,5,108211,breno,0.0,,1.0,6,Breno,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/09/18/photo_FORMATO_aTUZBiS.png,Goiás,Breno,,,,,,,,,,,,,,,,,,,,
512,285,15,2,Gabriel de Sousa Barros,5,108352,gabriel-barros,-0.65,,2.08,6,G. Barros,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220.png,Internacional,Gabriel Barros,1.0,,1.0,,,,,,,,,,,,,,,,,
513,276,15,1,Erison Danilo de Souza,5,108422,erison,3.0,,4.82,6,Erison,-1.18,3.0,https://s.sde.globo.com/media/person_role/2023/02/01/photo_FORMATO_0I7WXAm.png,São Paulo,Erison,,,,,,,,,,,1.0,,,,,,,,,
514,267,15,9,Matías Galarza Fonda,4,108528,galarza,2.1,,2.36,6,Galarza,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_G8IevUF.png,Vasco,Galarza,1.0,7.0,7.0,1.0,3.0,4.0,1.0,,,,,,,,,,,,,
515,293,15,2,Luciano Daniel Arriagada García,5,108624,arriagada,1.05,,3.1,6,Arriagada,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VPNWNb6.png,Athlético-PR,Arriagada,,1.0,7.0,1.0,1.0,2.0,,,,,,,,,,,,,,
516,290,15,2,João Victo Magno de Souza Machado,5,108715,joao-magno,5.25,,4.81,7,J. Magno,-0.08,2.5,https://s.sde.globo.com/media/person_role/2023/07/06/photo_220x220_QhpyCZL.png,Goiás,João Magno,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,
517,263,15,11,João Victor Santos Sá,5,108946,victor-sa,3.9,,7.58,6,V. Sá,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_t9xgUxE.png,Botafogo,Victor Sá,1.0,15.0,11.0,7.0,10.0,8.0,1.0,2.0,,,,,,,1.0,,,,,
518,293,15,0,Daniel Sergio Martins,4,109102,daniel-martins,0.0,,1.0,6,D. Martins,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/08/25/photo_FORMATO_VUIS7Pm.png,Athlético-PR,Daniel Martins,,,,,,,,,,,,,,,,,,,,
519,263,15,4,Matheus Nascimento de Paula,5,109114,matheus-nascimento,2.58,,3.72,6,M. Nascimento,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xScuqcn.png,Botafogo,Matheus Nascimento,1.0,2.0,6.0,1.0,,3.0,1.0,,,,,,,,,,,,,
520,263,15,0,Douglas da Silva Teixeira,2,109199,dg,0.0,,2.0,6,DG,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png,Botafogo,DG,,,,,,,,,,,,,,,,,,,,
521,280,15,0,Kawê Ferreira Godoy Viana,5,109246,kawe,0.0,,1.0,6,Kawê,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_2gnQr2r.png,Bragantino,Kawê,,,,,,,,,,,,,,,,,,,,
522,356,15,0,Sammuel Queiroz de Freitas,4,109341,sammuel,0.0,,3.0,5,Sammuel,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_XK5Yazn.png,Fortaleza,Sammuel,,,,,,,,,,,,,,,,,,,,
523,356,15,0,Antonio Kennedy Sousa de Almeida,1,109347,kennedy,0.0,,2.0,6,Kennedy,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_jTL4V8M.png,Fortaleza,Kennedy,,,,,,,,,,,,,,,,,,,,
524,265,15,0,Raul Gustavo Pereira Bicalho,3,109389,raul-gustavo,0.0,,9.0,6,R. Gustavo,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_o1bIdBe.png,Bahia,Raul Gustavo,,,,,,,,,,,,,,,,,,,,
525,293,15,8,Thiago Eduardo de Andrade,5,109404,thiago-andrade,0.73,,2.65,6,T. Andrade,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_83YGYl5.png,Athlético-PR,Thiago Andrade,1.0,2.0,2.0,1.0,3.0,3.0,,,,,,,,,,,,,,
526,283,15,1,Ian Luccas Baroni Boetto,4,109412,ian-luccas,1.2,,3.09,6,I. Luccas,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HM5lJ1D.png,Cruzeiro,Ian Luccas,,1.0,,,,,,,,,,,,,,,,,,
527,356,15,15,Calebe Gonçalves Ferreira da Silva,4,109461,calebe,2.94,,6.26,6,Calebe,-0.41,0.6,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_AhzCnT2.png,Fortaleza,Calebe,2.0,8.0,9.0,8.0,8.0,31.0,,2.0,,1.0,1.0,,,,,,,,,
