,atletas.posicao_id,atletas.foto,atletas.nome,atletas.variacao_num,atletas.clube_id,atletas.preco_num,atletas.rodada_id,atletas.minimo_para_valorizar,atletas.jogos_num,atletas.apelido_abreviado,atletas.pontos_num,atletas.status_id,atletas.slug,atletas.apelido,atletas.media_num,atletas.clube.id.full.name,atletas.atleta_id,CA,DS,FC,FF,FS,PC,SG,A,FD,G,I,CV,PS,FT,DE,GS,V,DP,PP,GC
343,5,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_QVzSGOZ.png,Yuri Alberto Monteiro da Silva,-0.57,264,8.9,13,0.59,13,Y. Alberto,1.0,7,yuri-alberto,Yuri Alberto,3.43,Corinthians,100652,1.0,3.0,19.0,8.0,21.0,,,1.0,6.0,2.0,6.0,,,1.0,,,,,,
344,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_NUUHkjY.png,Igor Matheus Liziero Pereira,0.0,294,4.0,13,-0.73,8,Liziero,0.0,6,liziero,Liziero,2.21,Coritiba,100761,1.0,16.0,10.0,,5.0,,,,,,,,,,,,,,,
345,1,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hWYsgxj.png,Brenno Oliveira Fraga Costa,0.0,284,4.27,13,5.76,1,Brenno,0.0,6,brenno,Brenno,0.0,Grêmio,100830,,,,,,,,,,,,,,,1.0,1.0,,,,
346,2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Ob9K3n3.png,Lucas Esteves de Souza,0.0,356,3.0,13,3.96,0,L. Esteves,0.0,6,lucas-esteves,Lucas Esteves,0.0,Fortaleza,100846,,,,,,,,,,,,,,,,,,,,
347,2,https://s.sde.globo.com/media/person_role/2022/05/05/a09132195a9936adeadb1a61d65dad2e_FORMATO.png,Luan Cândido de Almeida,-2.03,280,7.97,13,3.05,1,L. Cândido,4.7,6,luan-candido,Luan Cândido,4.7,Bragantino,100848,,,1.0,,,,1.0,,,,,,,,,,,,,
348,4,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_NG6iAvU.png,Ronald dos Santos Lopes,-0.13,1371,4.23,13,-0.04,12,R. Lopes,0.0,6,ronald-lopes,Ronald Lopes,2.21,Cuiabá,100969,2.0,12.0,5.0,3.0,8.0,,,,1.0,1.0,,,,,,,,,,
349,5,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_20JkUu3.png,José Antonio dos Santos Júnior,0.31,263,7.18,13,1.83,13,J. Santos,2.9,7,junior-santos,Júnior Santos,3.31,Botafogo,101002,,11.0,19.0,9.0,11.0,,,,5.0,2.0,2.0,,1.0,,,,,,,
350,4,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_50P80kB.png,Jackson Diego Ibrahim Fagundes,0.0,290,6.23,13,1.1,9,Diego,0.0,6,diego,Diego,3.66,Goiás,101027,2.0,13.0,7.0,5.0,25.0,,,1.0,,,1.0,,,,,,,,,
351,5,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_GdFbYPn.png,Francisco Vítor Silva Costa,0.0,265,11.67,13,3.25,7,V. Jacaré,0.0,5,vitor-jacare,Vitor Jacaré,6.0,Bahia,101201,3.0,21.0,15.0,8.0,9.0,,,,2.0,1.0,,,,1.0,,,,,,
352,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_o07AeW3.png,Alef Mangueira Severino Pereira,0.07,294,10.84,13,5.78,9,A. Manga,9.0,7,alef-manga,Alef Manga,6.51,Coritiba,101254,2.0,8.0,10.0,10.0,11.0,,,2.0,6.0,3.0,7.0,,,,,,,,,
353,5,https://s.sde.globo.com/media/person_role/2021/04/29/c162773146af15b4d212ad3d8e81af03_FORMATO.png,Aldemir dos Santos Ferreira,-1.99,284,8.01,13,3.17,1,Ferreira,4.9,6,ferreira,Ferreira,4.9,Grêmio,101290,,,,,,,,1.0,,,1.0,,,,,,,,,
354,5,https://s.sde.globo.com/media/person_role/2023/04/02/photo_FORMATO_AYMEKre.png,Ademir da Silva Santos Júnior,0.64,265,5.81,13,2.62,10,Ademir,4.1,6,ademir,Ademir,3.05,Bahia,101314,3.0,6.0,11.0,3.0,32.0,,,,3.0,1.0,4.0,,,,,,,,,
355,2,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_XX1WP8Y.png,Cláudio Rodrigues Gomes,-0.24,266,7.97,13,-0.05,12,Guga,0.0,6,guga,Guga,3.71,Fluminense,101319,1.0,17.0,9.0,1.0,14.0,,3.0,1.0,,,,,,1.0,,,,,,1.0
356,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_htrMBar.png,Wallisson Luiz Alves Máximo,0.0,283,3.43,13,0.57,8,Wallisson,0.0,6,wallisson,Wallisson,2.42,Cruzeiro,101405,3.0,13.0,12.0,5.0,8.0,,,,2.0,,,,,,,,,,,
357,4,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ey2Asrl.png,João Pedro Vilardi Pinto,0.0,284,7.23,13,8.34,1,Pepê,0.0,5,pepe,Pepê,10.5,Grêmio,101573,,6.0,,1.0,5.0,,,,,,,,,,,,,,,
358,1,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_4hEknPp.png,Hugo de Souza Nogueira,0.0,262,3.0,13,3.96,0,H. Souza,0.0,6,hugo-souza,Hugo Souza,0.0,Flamengo,101574,,,,,,,,,,,,,,,,,,,,
359,3,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_duKaGjT.png,Robson Alves de Barros,-0.98,267,2.96,13,-0.67,10,R. Bambu,-1.0,2,robson-bambu,Robson Bambu,1.68,Vasco,101579,4.0,10.0,11.0,1.0,13.0,,1.0,,,,2.0,,,,,,,,,
360,4,https://s.sde.globo.com/media/person_role/2022/03/03/2ed1369a38b4eeb540015e79eef8870f_FORMATO.png,Victor Yan Souza Santos,0.0,1371,1.0,13,1.12,0,V. Yan,0.0,6,victor-yan,Victor Yan,0.0,Cuiabá,101581,,,,,,,,,,,,,,,,,,,,
361,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xmqFuth.png,Hugo Moura Arruda da Silva,0.64,293,7.11,13,2.87,11,H. Moura,4.5,6,hugo-moura,Hugo Moura,3.55,Athlético-PR,101594,1.0,25.0,8.0,3.0,10.0,,,1.0,,,,,,,,,,,,
362,3,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_cgyweD5.png,Alex de Oliveira Nascimento,0.0,277,3.0,13,3.96,0,Alex,0.0,6,alex,Alex,0.0,Santos,101600,,,,,,,,,,,,,,,,,,,,
363,5,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_kiizDTZ.png,Philippe Almeida Costa,0.3,290,1.55,13,1.42,4,P. Costa,2.2,6,philippe-costa,Philippe Costa,0.53,Goiás,101684,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,
364,2,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4Rn0gj2.png,Felipe Jonatan Rocha Andrade,0.0,277,6.06,13,7.93,1,F. Jonatan,0.0,5,felipe-jonatan,Felipe Jonatan,2.4,Santos,101708,,2.0,,,,,,,,,,,,,,,,,,
365,5,https://s.sde.globo.com/media/person_role/2022/05/05/a190fc01a5c5880c8de5c5854ac2f555_FORMATO.png,Alerrandro Barra Mansa Realino de Souza,-1.66,280,3.32,13,-0.22,5,Alerrandro,-0.3,6,alerrandro,Alerrandro,2.32,Bragantino,101715,1.0,,4.0,1.0,4.0,,,,,1.0,,,,1.0,,,,,,
366,5,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_gF92guz.png,Marrony da Silva Liberato,0.0,266,5.0,13,6.8,0,Marrony,0.0,6,marrony,Marrony,0.0,Fluminense,101717,,,,,,,,,,,,,,,,,,,,
367,3,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_dT3P0NV.png,Matheus dos Santos Miranda,0.0,267,2.79,13,0.64,3,Miranda,0.0,6,miranda,Miranda,2.9,Vasco,101720,,6.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
368,4,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_OKVlOLy.png,Matheus Santos Soares,0.23,290,1.28,13,1.61,6,Matheusinho,2.5,6,matheusinho,Matheusinho,0.75,Goiás,101725,,2.0,,1.0,3.0,,,,,,2.0,,,,,,,,,
369,2,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wPSt5sW.png,Matheus França Silva,0.0,262,6.0,13,8.22,0,Matheuzinho,0.0,5,matheuzinho,Matheuzinho,0.0,Flamengo,101727,,,,,,,,,,,,,,,,,,,,
370,3,https://s.sde.globo.com/media/person_role/2022/03/01/996cbc8d639a3e640cf55d5326393d6d_FORMATO.png,Diego Henrique Costa Barbosa,0.0,276,4.22,13,0.57,5,D. Costa,0.0,6,diego-costa,Diego Costa,1.4,São Paulo,101728,,3.0,8.0,1.0,,,1.0,,,,,,,,,,,,,
371,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Hob15WK.png,Vitor Hugo Naum dos Santos,0.0,280,7.21,13,5.71,9,Vitinho,0.0,7,vitinho,Vitinho,4.7,Bragantino,101960,3.0,6.0,11.0,11.0,18.0,,,1.0,9.0,1.0,2.0,,,,,,,,,
372,3,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_qvH6Q9A.png,Emanuel Fermín Brítez,-0.44,356,8.56,13,2.41,11,Brítez,3.8,6,britez,Brítez,4.2,Fortaleza,101995,3.0,14.0,11.0,4.0,9.0,,5.0,1.0,1.0,,2.0,1.0,,,,,,,,
373,5,https://s.sde.globo.com/media/person_role/2023/07/04/photo_220x220_hK96djv.png,Anderson de Oliveira da Silva,0.0,290,3.0,13,,0,A. Oliveira,0.0,6,anderson-oliveira,Anderson Oliveira,0.0,Goiás,102096,,,,,,,,,,,,,,,,,,,,
374,2,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_04Y9scz.png,Joaquín Piquerez Moreira,0.0,275,10.0,13,3.18,8,Piquerez,0.0,7,piquerez,Piquerez,6.04,Palmeiras,102130,3.0,17.0,7.0,1.0,8.0,,3.0,3.0,1.0,,,,,,,,,,,1.0
375,1,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_FvWKOzt.png,Vitor Eudes de Souza Costa,0.0,266,2.0,13,2.54,0,V. Eudes,0.0,6,vitor-eudes,Vitor Eudes,0.0,Fluminense,102137,,,,,,,,,,,,,,,,,,,,
376,3,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_DlFIoVh.png,Lucas Halter,0.48,290,4.99,13,1.85,10,L. Halter,2.9,7,lucas-halter,Lucas Halter,2.5,Goiás,102253,3.0,14.0,10.0,3.0,4.0,,1.0,,,1.0,2.0,1.0,,,,,,,,
377,1,https://s.sde.globo.com/media/person_role/2023/05/30/photo_220x220.png,Gabriel José Ferreira Mesquita,0.0,283,0.7,13,0.85,0,G. Mesquita,0.0,6,gabriel-mesquita,Gabriel Mesquita,-1.0,Cruzeiro,102290,1.0,,,,,,,,,,,,,,,,,,,
378,5,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_lQhctpS.png,Mikael Filipe Viana,0.0,327,3.87,13,5.52,4,Mikael,0.0,6,mikael,Mikael,2.1,América-MG,102299,,1.0,,5.0,2.0,,,,2.0,,2.0,,,,,,,,,
379,3,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_e7P4JVL.png,Matheus Felipe Santos Nascimento,0.0,293,2.62,13,2.47,3,M. Felipe,0.0,6,matheus-felipe,Matheus Felipe,2.23,Athlético-PR,102310,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,
380,2,https://s.sde.globo.com/media/person_role/2023/01/27/photo_FORMATO_rRBJfVv.png,Caio Fernando de Oliveira,0.0,276,9.37,13,1.06,12,C. Paulista,0.0,7,caio-paulista,Caio Paulista,4.54,São Paulo,102318,2.0,9.0,9.0,6.0,18.0,,3.0,2.0,8.0,,,,,,,,,,,
381,5,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_vHe1goh.png,Gonzalo Mathías Mastriani Borges,2.77,327,5.94,13,12.36,3,Mastriani,17.5,7,mastriani,Mastriani,6.7,América-MG,102561,,1.0,1.0,2.0,1.0,,,,1.0,2.0,1.0,,,,,,,,,
382,5,https://s.sde.globo.com/media/person_role/2022/05/05/d0de5e463c8123423e2713cdde571faf_FORMATO.png,Hélio Júnio Nunes de Castro,0.0,280,6.02,13,2.07,9,Helinho,0.0,5,helinho,Helinho,4.28,Bragantino,102598,2.0,9.0,8.0,6.0,4.0,,,,8.0,2.0,2.0,,,,,,,,,
383,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qjlY4KF.png,Julimar Silva Oliveira Júnior,0.0,293,2.0,13,2.54,0,Julimar,0.0,6,julimar,Julimar,0.0,Athlético-PR,102796,,,,,,,,,,,,,,,,,,,,
384,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_rzjzN6M.png,Miguel David Terans Pérez,-0.76,293,9.31,13,-0.03,9,Terans,0.0,6,terans,Terans,1.69,Athlético-PR,102878,1.0,2.0,6.0,7.0,10.0,,,,2.0,,4.0,,,1.0,,,,,,
385,1,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Lvl4bA5.png,Anderson Silva da Paixão,0.0,283,3.0,13,3.96,0,Anderson,0.0,6,anderson,Anderson,0.0,Cruzeiro,102906,,,,,,,,,,,,,,,,,,,,
386,1,https://s.sde.globo.com/media/person_role/2022/04/05/ff4149be4042453395add145d010bd49_FORMATO.png,Matheus Henrique Teixeira,0.0,265,2.0,13,2.54,0,M. Teixeira,0.0,6,matheus-teixeira,Matheus Teixeira,0.0,Bahia,102907,,,,,,,,,,,,,,,,,,,,
387,4,https://s.sde.globo.com/media/person_role/2022/03/01/6b4e62b423e7b34762e0c7f626ea5ebd_FORMATO.png,Luan Vinícius da Silva Santos ,0.0,276,3.09,13,-0.27,6,Luan,0.0,6,luan,Luan,0.77,São Paulo,102909,,4.0,5.0,1.0,1.0,,,,,,,,,,,,,,,
388,4,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_h43zEak.png,José Ricardo Araújo Fernandes,-0.58,290,7.23,13,2.91,12,Z. Ricardo,4.6,7,ze-ricardo,Zé Ricardo,5.16,Goiás,102911,5.0,34.0,32.0,5.0,39.0,,,1.0,6.0,,,,,,,,,,,
389,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VXCkQFM.png,Agustín Canobbio Graviz,-0.43,293,6.24,13,1.44,10,Canobbio,2.3,7,canobbio,Canobbio,4.78,Athlético-PR,102928,3.0,17.0,6.0,6.0,12.0,1.0,,1.0,8.0,1.0,2.0,,,,,,,,,
390,2,https://s.sde.globo.com/media/person_role/2023/07/03/photo_220x220_LH8zzYb.png,Gonzalo Daniel Escobar,0.0,356,4.0,13,-0.01,0,Escobar,0.0,6,escobar,Escobar,0.0,Fortaleza,102975,,,,,,,,,,,,,,,,,,,,
391,5,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_roWm5iE.png,Ignacio Jesús Laquintana Marsico,0.0,280,3.67,13,1.79,2,Laquintana,0.0,5,laquintana,Laquintana,1.75,Bragantino,103014,,1.0,3.0,,2.0,,,,2.0,,2.0,,,,,,,,,
392,4,https://s.sde.globo.com/media/person_role/2022/05/05/68b240d886c54c37133d42e6dd5f8e41_FORMATO.png,Eric dos Santos Rodrigues,0.02,280,3.49,13,3.22,10,E. Ramires,5.0,7,eric-ramires,Eric Ramires,2.29,Bragantino,103295,1.0,7.0,13.0,2.0,6.0,,,2.0,4.0,,,,,,,,,,,
393,2,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_4eKoeL1.png,Matheus Alexandre Anastácio de Souza,0.32,1371,6.58,13,3.32,11,M. Alexandre,5.2,7,matheus-alexandre,Matheus Alexandre,4.56,Cuiabá,103347,3.0,30.0,10.0,3.0,3.0,,3.0,,1.0,,,,,,,,,,,
394,4,https://s.sde.globo.com/media/person_role/2022/08/13/68f9c27625c8107e59119604bba5e322_FORMATO.png,Leandro Emmanuel Martínez,1.75,327,6.31,13,6.38,12,E. Martínez,9.9,6,emmanuel-martinez,Emmanuel Martínez,3.57,América-MG,103388,,11.0,12.0,5.0,20.0,,,3.0,1.0,,,,,1.0,,,,,,
395,3,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_72Ycs9o.png,João Victor Andrade Caetano,-0.14,264,2.61,13,-0.02,4,Caetano,0.0,6,caetano,Caetano,2.78,Corinthians,103575,,3.0,1.0,1.0,6.0,1.0,1.0,,,,,,,,,,,,,
396,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_L5qGZ0n.png,Rafael Bilu Mudesto,0.0,283,2.83,13,0.37,4,R. Bilu,0.0,5,rafael-bilu,Rafael Bilu,2.08,Cruzeiro,103576,,4.0,1.0,3.0,3.0,,,,,,1.0,,,,,,,,,
397,5,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_XopxIWU.png,Marcos Paulo Costa do Nascimento,0.05,276,8.17,13,1.5,13,M. Paulo,2.4,6,marcos-paulo,Marcos Paulo,3.62,São Paulo,103645,1.0,15.0,6.0,4.0,11.0,,,1.0,2.0,2.0,2.0,,,,,,,,,
398,3,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_TAU79Yo.png,Kaíque Rocha Lima,0.0,293,4.0,13,5.38,0,K. Rocha,0.0,6,kaique-rocha,Kaíque Rocha,0.0,Athlético-PR,103684,,,,,,,,,,,,,,,,,,,,
399,4,https://s.sde.globo.com/media/person_role/2022/05/05/9d601cb29909661ed2abc4800aab14b7_FORMATO.png,Jadsom Meemyas de Oliveira da Silva,0.2,280,2.21,13,1.21,12,J. Silva,1.9,7,jadsom-silva,Jadsom Silva,1.03,Bragantino,103695,5.0,15.0,14.0,1.0,5.0,2.0,,,2.0,,1.0,,,,,,,,,
400,3,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_VwEvkmY.png,Bruno Méndez Cittadini,0.0,264,2.21,13,-0.13,8,B. Méndez,0.0,6,bruno-mendez,Bruno Méndez,1.13,Corinthians,103700,1.0,5.0,6.0,1.0,,,1.0,,,,,,,,,,,,,
401,4,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_a770SrF.png,Gabriel Vinícius Menino,1.27,275,9.54,13,5.39,12,G. Menino,8.4,7,gabriel-menino,Gabriel Menino,5.14,Palmeiras,103767,3.0,22.0,21.0,8.0,15.0,,,1.0,3.0,2.0,1.0,,,2.0,,,,,,
402,4,https://s.sde.globo.com/media/person_role/2023/07/04/photo_220x220_uo7UAHd.png,Higor Matheus Meritão,0.0,290,2.0,13,,0,H. Meritão,0.0,6,higor-meritao,Higor Meritão,0.0,Goiás,103987,,,,,,,,,,,,,,,,,,,,
403,1,https://s.sde.globo.com/media/person_role/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png,Maycon Cleiton de Paula Azevedo,0.0,280,3.0,13,3.96,0,Maycon,0.0,6,maycon,Maycon,0.0,Bragantino,104017,,,,,,,,,,,,,,,,,,,,
404,1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5Z0375l.png,João Fernando Monteiro Siqueira,0.0,263,2.0,13,2.54,0,J. Fernando,0.0,6,joao-fernando,João Fernando,0.0,Botafogo,104079,,,,,,,,,,,,,,,,,,,,
405,1,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_ucZUimL.png,Carlos Miguel dos Santos Pereira,0.0,264,2.0,13,2.54,0,C. Miguel,0.0,6,carlos-miguel,Carlos Miguel,0.0,Corinthians,104084,,,,,,,,,,,,,,,,,,,,
406,3,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qjyhb3e.png,Bruno de Lara Fuchs,0.0,282,4.33,13,-0.14,7,B. Fuchs,0.0,5,bruno-fuchs,Bruno Fuchs,2.53,Atlético-MG,104085,1.0,2.0,4.0,,5.0,,3.0,,,,,,,,,,,,,
407,4,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Uq9B5Kn.png,Ruan de Oliveira Ferreira,1.18,264,3.76,13,4.06,4,Ruan,6.3,7,ruan,Ruan,6.88,Corinthians,104153,1.0,4.0,8.0,3.0,3.0,,,1.0,1.0,2.0,,,,,,,,,,
408,2,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_tX8ABIy.png,João Lucas de Almeida Carvalho,0.27,277,4.46,13,1.98,5,J. Lucas,3.1,7,joao-lucas,João Lucas,4.74,Santos,104257,,10.0,2.0,1.0,3.0,,2.0,,,,,,,,,,,,,
409,1,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_xQ2S67t.png,Matheus Mendes Werneck de Oliveira,0.0,282,3.0,13,3.96,0,M. Mendes,0.0,6,matheus-mendes,Matheus Mendes,0.0,Atlético-MG,104383,,,,,,,,,,,,,,,,,,,,
410,3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_I7Q1WEp.png,Igor Gomes Silva,0.0,285,5.25,13,1.68,8,I. Gomes,0.0,6,igor-gomes,Igor Gomes,2.88,Internacional,104385,1.0,9.0,4.0,1.0,7.0,1.0,2.0,,1.0,,,,,,,,,,,
411,3,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_L4w297p.png,Vitor Mendes Alves,0.0,266,6.66,13,4.98,2,V. Mendes,0.0,6,vitor-mendes,Vitor Mendes,4.95,Fluminense,104401,1.0,,1.0,,,,2.0,,1.0,,,,,,,,,,,
412,5,https://s.sde.globo.com/media/person_role/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png,Reinaldo Nascimento Satorno,0.0,293,2.39,13,2.83,1,Reinaldo,0.0,6,reinaldo,Reinaldo,1.7,Athlético-PR,104420,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
413,1,https://s.sde.globo.com/media/person_role/2021/07/16/79af8f6f344db19983598078705340fc_FORMATO.png,Felipe Mateus Scheibig,0.0,284,1.0,13,1.12,0,F. Scheibig,0.0,6,felipe-scheibig,Felipe Scheibig,0.0,Grêmio,104424,,,,,,,,,,,,,,,,,,,,
414,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_V2OPAxf.png,Christian Roberto Alves Cardoso,-0.15,293,9.25,13,0.92,11,Christian,1.5,7,christian,Christian,4.77,Athlético-PR,104502,,14.0,15.0,6.0,12.0,,,,2.0,3.0,,,,1.0,,,,,,
415,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_OPlr7ly.png,Vinícius Nelson de Souza Zanocelo,0.0,356,3.32,13,1.74,6,V. Zanocelo,0.0,6,vinicius-zanocelo,Vinícius Zanocelo,0.68,Fortaleza,104521,1.0,4.0,3.0,,,,,,1.0,,,,,,,,,,,
416,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_bbHXWKZ.png,Sandry Roberto Santos Goes,0.07,277,2.95,13,0.77,3,Sandry,1.2,6,sandry,Sandry,0.57,Santos,104580,,1.0,,,1.0,,,,,,,,,,,,,,,
417,1,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_AAId2Kq.png,Fabrício Oliveira de Souza,0.0,280,1.0,13,1.12,0,Fabrício,0.0,6,fabricio,Fabrício,0.0,Bragantino,104588,,,,,,,,,,,,,,,,,,,,
418,4,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_NzyHepN.png,Darlan Pereira Mendes,0.0,284,2.71,13,3.51,1,Darlan,0.0,6,darlan,Darlan,0.2,Grêmio,104593,1.0,1.0,,,,,,,,,,,,,,,,,,
419,4,https://s.sde.globo.com/media/person_role/2023/04/21/photo_FORMATO.png,Matheus Henrique Bianqui,0.15,294,2.97,13,2.52,7,M. Bianqui,3.9,3,matheus-bianqui,Matheus Bianqui,1.22,Coritiba,104640,3.0,8.0,8.0,1.0,5.0,,,,1.0,,2.0,,,,,,,,,
420,6,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_UIx1Yzg.png,Juan Pablo Vojvoda Rizzo,-0.56,356,11.84,13,1.39,13,J. Vojvoda,2.27,7,juan-vojvoda,Juan Vojvoda,5.5,Fortaleza,104754,,,,,,,,,,,,,,,,,5.0,,,
421,4,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_YfjCr6b.png,Nicolás Brian Acevedo Tabárez,-0.2,265,4.64,13,0.73,11,Acevedo,1.2,7,acevedo,Acevedo,3.01,Bahia,104783,4.0,23.0,21.0,8.0,14.0,,,,2.0,,,,,,,,,,,
422,1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_C8GywEv.png,Igo Gabriel Santos Pereira,0.0,263,1.0,13,1.12,0,I. Gabriel,0.0,6,igo-gabriel,Igo Gabriel,0.0,Botafogo,104991,,,,,,,,,,,,,,,,,,,,
423,5,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XMfC6C1.png,Luis Henrique Tomaz de Lima,1.42,263,5.8,13,5.94,13,L. Henrique,9.2,7,luis-henrique,Luis Henrique,2.35,Botafogo,105049,,6.0,2.0,3.0,2.0,,,,3.0,2.0,1.0,,1.0,,,,,,,
424,2,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7lRpDNN.png,Khellven Douglas Silva Oliveira,-2.15,293,6.82,13,-0.11,9,Khellven,-0.1,7,khellven,Khellven,3.94,Athlético-PR,105175,,11.0,8.0,3.0,5.0,,3.0,1.0,,,3.0,,,,,,,,,
425,1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento Matheus Krepski,0.0,293,10.46,13,5.02,12,Bento,0.0,7,bento,Bento,4.32,Athlético-PR,105208,3.0,,2.0,,1.0,,4.0,1.0,,,,,,,38.0,15.0,,1.0,,
426,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_J73ZkrF.png,Patrick de Lucca Chaves de Oliveira,0.0,267,3.0,13,3.96,0,D. Lucca,0.0,5,de-lucca,De Lucca,0.0,Vasco,105294,,,,,,,,,,,,,,,,,,,,
427,3,https://s.sde.globo.com/media/person_role/2022/08/13/a5301263d96806640ddf67cec70f99e7_FORMATO.png,Nahuel Adolfo Ferraresi Hernández,0.0,276,6.0,13,8.22,0,Ferraresi,0.0,5,ferraresi,Ferraresi,0.0,São Paulo,105300,,,,,,,,,,,,,,,,,,,,
428,3,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_0UPMoSl.png,Gabriel Lheman Xavier - Lhman,0.0,265,4.52,13,4.15,5,G. Xavier,0.0,6,gabriel-xavier,Gabriel Xavier,4.14,Bahia,105373,,7.0,3.0,,4.0,,2.0,,1.0,,,,,,,,,,,
429,2,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_cNTyg24.png,Matheus Lima Beltrão Oliveira Valin,0.19,264,5.92,13,1.05,10,M. Bidu,1.7,6,matheus-bidu,Matheus Bidu,3.53,Corinthians,105531,2.0,11.0,9.0,5.0,16.0,,2.0,,4.0,,,,,,,,,,,
430,5,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme Hernandes Amorim Rocha,1.25,1371,4.99,13,7.29,7,Rikelme,11.3,7,rikelme,Rikelme,6.73,Cuiabá,105547,,29.0,9.0,1.0,3.0,,,1.0,,1.0,3.0,,,,,,,,,
