,atletas.variacao_num,atletas.preco_num,atletas.foto,atletas.nome,atletas.clube.id.full.name,atletas.atleta_id,atletas.apelido_abreviado,atletas.rodada_id,atletas.posicao_id,atletas.status_id,atletas.clube_id,atletas.pontos_num,atletas.minimo_para_valorizar,atletas.jogos_num,atletas.media_num,atletas.apelido,atletas.slug,A,CA,DS,FC,FD,FF,FS,FT,G,PP,I,SG,PS,CV,DE,GS,V,PC,DP,GC
620,0.0,3.91,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_gBoExs5.png,Brayan Andrés Ceballos Jiménez,Fortaleza,115502,Ceballos,14,3,6,356,0.0,,3,4.1,Ceballos,ceballos,,2.0,2.0,2.0,1.0,1.0,1.0,,,,,2.0,,,,,,,,
621,0.0,4.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_PrZupVH.png,Marcos Victor Ferreira da Silva,Bahia,115537,M. Victor,14,3,6,265,0.0,,0,0.0,Marcos Victor,marcos-victor,,,,,,,,,,,,,,,,,,,,
622,0.0,3.25,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_uV8Y9vj.png,Arthur Augusto de Matos Soares,América-MG,115562,Arthur,14,2,6,327,0.0,,1,1.6,Arthur,arthur,,,2.0,6.0,,,2.0,,,,,,,,,,,,,
623,0.0,2.14,https://s.sde.globo.com/media/person_role/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png,Rodrigo Henrique Santos de Souza,América-MG,115563,Rodriguinho,14,4,6,327,0.0,,2,0.25,Rodriguinho,rodriguinho,,,,,,,1.0,,,,,,,,,,,,,
624,0.0,0.94,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GjZARIK.png,Lucas Eduardo Müller - Milla,Grêmio,115671,Mila,14,4,6,284,0.0,,6,0.48,Mila,mila,,2.0,4.0,10.0,,2.0,3.0,,,,,,,,,,,,,
625,0.0,2.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_R1TAAd6.png,Gabriel Delfim Ferreira,Atlético-MG,115674,G. Delfim,14,1,6,282,0.0,,0,0.0,Gabriel Delfim,gabriel-delfim,,,,,,,,,,,,,,,,,,,,
626,0.0,2.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_E9RklP7.png,José Vitor Geminiano Cavalieri,Vasco,115733,Z. Vitor,14,3,6,267,0.0,,0,0.0,Zé Vitor,ze-vitor,,,,,,,,,,,,,,,,,,,,
627,0.0,2.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_bs3vmzt.png,Eric Lima Pimentel,Vasco,115734,Pimentel,14,3,6,267,0.0,,0,0.0,Pimentel,pimentel,,,,,,,,,,,,,,,,,,,,
628,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_7Zk5L8m.png,Jonathan da Cruz Silva,Bragantino,115870,Jonathan,14,2,6,280,0.0,,0,0.0,Jonathan,jonathan,,,,,,,,,,,,,,,,,,,,
629,0.44,10.06,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_JNinp65.png,Leanderson da Silva Genésio,Fluminense,115915,Lelê,14,5,7,266,3.2,,14,3.59,Lelê,lele,2.0,1.0,7.0,16.0,8.0,9.0,4.0,1.0,2.0,,2.0,,,,,,,,,
630,-1.36,7.04,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6tQjxwx.png,Endrick Felipe Moreira de Sousa,Palmeiras,115959,Endrick,14,5,6,275,0.0,,12,3.07,Endrick,endrick,,2.0,3.0,21.0,2.0,4.0,8.0,1.0,4.0,1.0,,,1.0,,,,,,,
631,-0.89,4.44,https://s.sde.globo.com/media/person_role/2022/10/15/photo_FORMATO_sqKxYTo.png,Denilson Alves Borges,Cuiabá,115986,Denilson,14,4,7,1371,2.9,,11,3.65,Denilson,denilson,,5.0,19.0,16.0,6.0,5.0,16.0,,1.0,,,,,,,,,,,
632,0.0,0.93,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_9xPLICS.png,Mateus Henrique Alves Silva,América-MG,115997,M. Henrique,14,4,6,327,0.0,,2,0.85,Mateus Henrique,mateus-henrique,,1.0,2.0,4.0,,,3.0,,,,,,,,,,,,,
633,0.0,2.43,https://s.sde.globo.com/media/person_role/2022/02/25/816e31c3a9501bc4cafc2ef28de0e625_FORMATO.png,Adyson do Nascimento Soares,América-MG,115998,Adyson,14,5,5,327,0.0,,2,1.65,Adyson,adyson,,,3.0,1.0,,,,,,,,,,,,,,,,
634,0.0,1.0,,Wallison Nunes Silva,Botafogo,116000,Wallison,14,2,6,263,0.0,,0,0.0,Wallison,wallison,,,,,,,,,,,,,,,,,,,,
635,0.0,2.69,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_ugK8C1s.png,Matheus Gonçalves Martins,Flamengo,116012,M. Gonçalves,14,4,6,262,0.0,,2,0.75,Matheus Gonçalves,matheus-goncalves,,,,1.0,,1.0,2.0,,,,,,,,,,,,,
636,0.0,2.52,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_fA4Y3X6.png,Igor Jesus Lima,Flamengo,116013,I. Jesus,14,4,6,262,0.0,,1,1.9,Igor Jesus,igor-jesus,,,1.0,1.0,,,2.0,,,,,,,,,,,,,
637,-0.11,5.33,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_nUR0WYM.png,Victor Hugo Gomes Silva,Flamengo,116034,V. Hugo,14,4,7,262,-0.3,,13,1.9,Victor Hugo,victor-hugo,1.0,1.0,11.0,3.0,,3.0,12.0,,,,,,,,,,,,,
638,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_bXh4eA4.png,Vitor Hugo Santos Graziani,Atlético-MG,116046,V. Graziani,14,4,6,282,0.0,,0,0.0,Vitor Graziani,vitor-graziani,,,,,,,,,,,,,,,,,,,,
639,0.0,2.11,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_n8x32pL.png,Raí da Silva Pessanha,Botafogo,116048,Raí,14,4,6,263,0.0,,1,0.0,Raí,rai,,,,,,,,,,,,,,,,,,,,
640,-0.1,4.06,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ER9oADt.png,Luís Eduardo Soares da Silva,Grêmio,116065,Cuiabano,14,2,6,284,0.4,,7,2.74,Cuiabano,cuiabano,,1.0,6.0,13.0,3.0,3.0,6.0,,1.0,,1.0,,,,,,,,,
641,0.0,3.0,https://s.sde.globo.com/media/person_role/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,João Moreira Sanmartin Souza,São Paulo,116137,J. Moreira,14,2,6,276,0.0,,0,0.0,João Moreira,joao-moreira,,,,,,,,,,,,,,,,,,,,
642,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO_fzfvURk.png,Gabriel Silva Azevedo Figueiredo,Coritiba,116282,G. Silva,14,4,6,294,0.0,,0,0.0,Gabriel Silva,gabriel-silva,,,,,,,,,,,,,,,,,,,,
643,0.0,2.62,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_BhP9sDN.png,Daniel de Melo Araújo Junior,Cruzeiro,116432,D. Junior,14,4,5,283,0.0,,4,0.75,Daniel Junior,daniel-junior,,,,1.0,,1.0,5.0,,,,,,,,,,,,,
644,0.0,6.61,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_U5EjTT7.png,Hércules Pereira do Nascimento,Fortaleza,116447,Hércules,14,4,5,356,0.9,,13,3.09,Hércules,hercules,,1.0,20.0,15.0,4.0,7.0,7.0,,1.0,,2.0,,,,,,,,,
645,-0.22,2.15,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_kQwNdzi.png,André Dhominique Queiroz Santiago Da Silva,Bahia,116450,André,14,2,6,265,0.1,,2,0.65,André,andre,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,
646,0.84,6.7,https://s.sde.globo.com/media/person_role/2023/04/10/photo_FORMATO_FvosjlG.png,Jamerson Santos de Jesus,Coritiba,116461,Jamerson,14,2,7,294,5.8,,13,2.8,Jamerson,jamerson,,1.0,22.0,9.0,3.0,4.0,4.0,,,,2.0,1.0,,,,,,,,
647,0.0,3.47,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XXpQoGP.png,Daniel Felipe Ruiz Rivera,Santos,116672,D. Ruiz,14,4,6,277,0.0,,9,1.08,Daniel Ruiz,daniel-ruiz,,1.0,6.0,2.0,,2.0,5.0,,,,,,,,,,,,,
648,0.0,2.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_yPTcOhb.png,Everton Macedo Moraes,Bahia,116690,Everton,14,5,6,265,0.0,,0,0.0,Everton,everton,,,,,,,,,,,,,,,,,,,,
649,0.0,1.0,https://s.sde.globo.com/media/person_role/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png,Jhonny Cardinoti Pedro,Bragantino,116825,Jhonny,14,2,6,280,0.0,,0,0.0,Jhonny,jhonny,,,,,,,,,,,,,,,,,,,,
650,0.0,1.0,https://s.sde.globo.com/media/person_role/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png,Reginaldo dos Santos Moreira,Goiás,116835,Reginaldo,14,5,6,290,0.0,,0,0.0,Reginaldo,reginaldo,,,,,,,,,,,,,,,,,,,,
651,0.0,3.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_DFCaYPL.png,Werik Silva Pinto,Bragantino,116994,Popó,14,5,6,280,0.0,,0,0.0,Popó,popo,,,,,,,,,,,,,,,,,,,,
652,-0.51,5.85,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_y6Ph2tU.png,Thiago Nicolás Borbas Silva,Bragantino,117314,T. Borbas,14,5,6,280,0.5,,11,3.65,Thiago Borbas,thiago-borbas,,3.0,2.0,15.0,5.0,6.0,5.0,,4.0,,1.0,,,,,,,,,
653,0.0,2.12,https://s.sde.globo.com/media/person_role/2023/06/03/photo_FORMATO_lScxD3S.png,Renato Marques de Oliveira Júnior,América-MG,117403,R. Marques,14,5,6,327,0.0,,7,1.82,Renato Marques,renato-marques,1.0,2.0,2.0,6.0,,1.0,1.0,,1.0,,2.0,,,,,,,,,
654,0.0,2.0,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,Leonardo Mana Hernandes,Corinthians,117459,L. Maná,14,2,6,264,0.0,,0,0.0,Léo Maná,leo-mana,,,,,,,,,,,,,,,,,,,,
655,0.0,5.0,https://s.sde.globo.com/media/person_role/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,Giuliano Galoppo,São Paulo,117579,Galoppo,14,4,5,276,0.0,,0,0.0,Galoppo,galoppo,,,,,,,,,,,,,,,,,,,,
656,-0.06,11.04,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,Pedro Miguel Faria Caixinha,Bragantino,117711,P. Caixinha,14,6,7,280,6.56,,14,5.98,Pedro Caixinha,pedro-caixinha,,,,,,,,,,,,,,,,,6.0,,,
657,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/06/07/photo_FORMATO.png,Young Navarro Moraes,São Paulo,117818,Young,14,1,6,276,0.0,,0,0.0,Young,young,,,,,,,,,,,,,,,,,,,,
658,0.0,2.44,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_TquvINB.png,Giovane Santana do Nascimento,Corinthians,117849,Giovane,14,5,6,264,0.0,,1,1.2,Giovane,giovane,,,1.0,,,,,,,,,,,,,,,,,
659,0.0,2.11,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_HFq77iJ.png,Estevão Barreto de Oliveira,Internacional,117870,Estevão,14,4,6,285,0.0,,1,0.2,Estevão,estevao,,,,1.0,,,1.0,,,,,,,,,,,,,
660,0.0,3.21,https://s.sde.globo.com/media/person_role/2022/04/19/e9c12ff02569765cb5c876412fae8bb8_FORMATO.png,Wesley Gassova Ribeiro Teixeira,Corinthians,117909,Wesley,14,5,6,264,0.0,,7,2.3,Wesley,wesley,,1.0,8.0,3.0,3.0,1.0,6.0,,,,,,1.0,,,,,,,
661,0.0,1.53,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JrPbIiU.png,Nathan Camargo dos Santos,Bragantino,118175,N. Camargo,14,4,6,280,0.0,,1,0.5,Nathan Camargo,nathan-camargo,,,,,,,1.0,,,,,,,,,,,,,
662,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_juUTHsW.png,Ronald Cardoso Falkoski,Grêmio,118238,Ronald,14,4,6,284,0.0,,0,0.0,Ronald,ronald,,,,,,,,,,,,,,,,,,,,
663,0.0,1.31,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_vpwMN7R.png,Pedro Junqueira de Oliveira,Goiás,118304,Pedrinho,14,5,6,290,0.0,,1,-0.3,Pedrinho,pedrinho,,,,1.0,,,,,,,,,,,,,,,,
664,0.0,1.0,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,José Welinton Campos Menezes,Flamengo,118501,Z. Welinton,14,2,6,262,0.0,,0,0.0,Zé Welinton,ze-welinton,,,,,,,,,,,,,,,,,,,,
665,0.07,1.24,https://s.sde.globo.com/media/person_role/2022/07/03/2c39fe8401bb55ea80a9a5bf0fde08ef_FORMATO.png,Rodrigo Huendra Almeida Mendonça,São Paulo,118563,Rodriguinho,14,4,6,276,2.1,,8,0.67,Rodriguinho,rodriguinho,,2.0,5.0,10.0,,1.0,1.0,1.0,,,,,,,,,,,,
666,0.0,2.22,https://s.sde.globo.com/media/person_role/2022/07/10/a604fa10e6f654cdd7a69453df88ea07_FORMATO.jpeg,Weslley Pinto Batista,Santos,118676,W. Patati,14,5,6,277,0.0,,1,3.6,Weslley Patati,weslley-patati,,,3.0,,,,,,,,,,,,,,,,,
667,0.17,1.31,https://s.sde.globo.com/media/person_role/2023/05/14/photo_FORMATO_7ayVqP0.png,Kevyson Costa e Silva,Santos,118701,Kevyson,14,2,7,277,2.3,,2,2.2,Kevyson,kevyson,,,5.0,2.0,,,,,,,,,,,,,,1.0,,
668,0.0,2.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_tsGYQ1l.png,Eguinaldo de Sousa Lemos,Vasco,118708,Eguinaldo,14,5,6,267,0.0,,4,0.02,Eguinaldo,eguinaldo,,2.0,1.0,3.0,,1.0,2.0,,,,,,,,,,,,,
669,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_ILdcwWv.png,Calebe Oliveira Costa,Cuiabá,118709,Calebe,14,4,6,1371,0.0,,0,0.0,Calebe,calebe,,,,,,,,,,,,,,,,,,,,
670,0.0,2.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7WKkp5D.png,Ed Carlos de Arruda Amorim,Santos,118747,E. Carlos,14,4,6,277,0.0,,4,0.5,Ed Carlos,ed-carlos,,,1.0,,,1.0,,,,,,,,,,,,,,
671,0.03,2.6,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_AtC7CQ7.png,Mateus Carvalho dos Santos,Vasco,118752,M. Carvalho,14,4,6,267,1.5,,5,1.8,Mateus Carvalho,mateus-carvalho,,2.0,8.0,12.0,1.0,1.0,6.0,,,,,,,,,,,,,
672,-0.56,1.44,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8G6mq44.png,Patrick Verhon Pertel Pereira,Bahia,118770,P. Verhon,14,4,6,265,0.0,,1,0.0,Patrick Verhon,patrick-verhon,,,,,,,,,,,,,,,,,,,,
673,0.0,10.06,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HMSPuY2.png,Alexsander Christian Gomes da Costa,Fluminense,118774,Alexsander,14,2,5,266,0.0,,5,5.34,Alexsander,alexsander,1.0,,6.0,10.0,,2.0,2.0,,,,1.0,3.0,,,,,,,,
674,0.0,3.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xADM7g0.png,Jacob Christian Montes,Botafogo,118843,J. Montes,14,4,6,263,0.0,,0,0.0,Jacob Montes,jacob-montes,,,,,,,,,,,,,,,,,,,,
675,-0.26,3.45,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jGkK86O.png,Kaio César Andrade Lima,Coritiba,118844,K. César,14,5,6,294,0.2,,12,1.43,Kaio César,kaio-cesar,,2.0,5.0,12.0,2.0,1.0,28.0,,,,4.0,,,,,,,,,
676,0.23,3.82,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_WLTp9mI.png,Erick Marcus dos Santos Oliveira do Carmo,Vasco,121184,E. Marcus,14,5,6,267,2.8,,9,2.74,Erick Marcus,erick-marcus,,1.0,9.0,5.0,1.0,1.0,7.0,1.0,1.0,,1.0,,,,,,,,,
677,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/05/14/photo_FORMATO_GEmB6In.png,Eduardo Simioni,Goiás,121235,Simioni,14,4,6,290,0.0,,0,0.0,Simioni,simioni,,,,,,,,,,,,,,,,,,,,
678,0.0,2.0,https://s.sde.globo.com/media/person_role/2023/05/03/photo_FORMATO.png,Kauan Rodrigues da Silva,Fortaleza,121237,Kauan,14,4,6,356,0.0,,0,0.0,Kauan,kauan,,,,,,,,,,,,,,,,,,,,
679,0.0,1.0,,Wendell Silva Santos dos Santos,Goiás,121238,Wendell,14,5,6,290,0.0,,0,0.0,Wendell,wendell,,,,,,,,,,,,,,,,,,,,
680,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Jmw1xcE.png,Alan Matheus Stence,Goiás,121242,Alan,14,4,6,290,0.0,,0,0.0,Alan,alan,,,,,,,,,,,,,,,,,,,,
681,0.0,2.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_2WJ0Lb4.png,Gabryel Vinícius Araújo Freitas,Cuiabá,121263,G. Freitas,14,5,6,1371,0.0,,0,0.0,Gabryel Freitas,gabryel-freitas,,,,,,,,,,,,,,,,,,,,
682,0.0,1.0,,Pablo Henrique Almeida Silva,Cuiabá,121752,Pablo,14,5,6,1371,0.0,,0,0.0,Pablo,pablo,,,,,,,,,,,,,,,,,,,,
683,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/02/23/photo_FORMATO_5ClDe2s.png,Paulo Ricardo de Souza Babilônia,Vasco,121766,Paulinho,14,2,6,267,0.0,,0,0.0,Paulinho,paulinho,,,,,,,,,,,,,,,,,,,,
684,0.0,1.32,https://s.sde.globo.com/media/person_role/2023/03/21/photo_220x220_xTgu9xA.png,Victor Matheus dos Santos Gonçalves,Cuiabá,121779,Vitão,14,3,6,1371,0.0,,1,0.0,Vitão,vitao,,,,,,,,,,,,,,,,,,,,
685,-1.34,1.53,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_rIXRX47.png,André Henrique da Silva Martins,Grêmio,121792,André,14,5,6,284,0.0,,8,1.71,André,andre,,1.0,4.0,4.0,,2.0,3.0,,1.0,,,,,,,,,,,
686,0.0,1.9,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_BsJge2e.png,Jean Henrique Carneiro Pedroso,Coritiba,121796,J. Pedroso,14,3,6,294,0.0,,3,3.63,Jean Pedroso,jean-pedroso,,,5.0,3.0,,1.0,2.0,,,,,1.0,,,,,,1.0,,
687,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A2xBlsx.png,Sidnei Fernandes Junior,Coritiba,121797,Sidnei,14,1,6,294,0.0,,0,0.0,Sidnei,sidnei,,,,,,,,,,,,,,,,,,,,
688,0.79,2.97,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_dsRP9Y8.png,Murillo Santiago Costa dos Santos,Corinthians,121821,Murillo,14,3,6,264,6.1,,10,2.42,Murillo,murillo,,2.0,13.0,8.0,1.0,1.0,2.0,,,,,2.0,,,,,,,,
689,0.0,1.39,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ubiTL56.png,Janderson de Carvalho Costa,Botafogo,121830,Janderson,14,5,6,263,0.0,,3,0.6,Janderson,janderson,,,2.0,2.0,,,,,,,,,,,,,,,,
690,0.0,1.9,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_7pCfzQS.png,Giovanni Manson Ribeiro,Fluminense,121985,G. Manson,14,4,6,266,0.0,,2,-0.3,Giovanni Manson,giovanni-manson,,1.0,,2.0,,,2.0,,,,,,,,,,,,,
691,0.0,3.0,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_9Vjj41S.png,Ronald Barcellos Arantes,Grêmio,122233,R. Barcellos,14,5,6,284,0.0,,0,0.0,Ronald Barcellos,ronald-barcellos,,,,,,,,,,,,,,,,,,,,
692,0.0,0.71,https://s.sde.globo.com/media/person_role/2023/06/21/photo_FORMATO_PVVST4s.png,Thiago Dombroski Moreira,Coritiba,122293,T. Dombroski,14,3,7,294,0.0,,4,1.08,Thiago Dombroski,thiago-dombroski,,3.0,3.0,6.0,,,1.0,,,,,1.0,,,,,,,,
693,-0.13,2.83,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_9WvAzGp.png,Ryan Carlos Santos de Sousa,Bahia,122300,Ryan,14,2,6,265,0.5,,7,3.05,Ryan,ryan,2.0,3.0,8.0,8.0,1.0,,2.0,,,,1.0,1.0,,,,,,,,
694,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,Kennedy Anderson Gomes Ferreira,Bahia,122301,Kennedy,14,5,6,265,0.0,,0,0.0,Kennedy,kennedy,,,,,,,,,,,,,,,,,,,,
695,0.0,3.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PqkKiZh.png,Lorran Lucas Pereira de Sousa,Flamengo,122321,Lorran,14,4,6,262,0.0,,0,0.0,Lorran,lorran,,,,,,,,,,,,,,,,,,,,
696,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/06/06/photo_FORMATO.png,Lyncon Correa Gonçalves,Vasco,122378,Lyncon,14,3,6,267,0.0,,0,0.0,Lyncon,lyncon,,,,,,,,,,,,,,,,,,,,
697,0.0,3.1,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_EfBwbRQ.png,Talisson de Almeida,Bragantino,122393,Talisson,14,5,5,280,0.0,,1,3.8,Talisson,talisson,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,
698,0.0,2.33,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_D4mqWRg.png,Gustavo Ribeiro Neves,Bragantino,122394,Gustavinho,14,4,6,280,0.0,,8,0.94,Gustavinho,gustavinho,,,4.0,3.0,,2.0,4.0,,,,,,,,,,,,,
699,0.0,1.0,,Ryan Gustavo de Lima,Corinthians,122396,Ryan,14,4,6,264,0.0,,0,0.0,Ryan,ryan,,,,,,,,,,,,,,,,,,,,
700,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/05/03/photo_FORMATO_1O3rVYH.png,Adryan Bezerra Silva,Corinthians,122398,Adryan,14,4,6,264,0.0,,0,0.0,Adryan,adryan,,,,,,,,,,,,,,,,,,,,
701,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_E4VXEre.png,Felipe de Souza Motta Marins,Internacional,122419,Felipe,14,3,6,285,0.0,,0,0.0,Felipe,felipe,,,,,,,,,,,,,,,,,,,,
702,-0.35,1.34,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_hF9GrgX.png,Lucca Holanda Sampaio Tavares,Internacional,122420,Lucca,14,5,6,285,0.8,,11,0.7,Lucca,lucca,,1.0,3.0,1.0,2.0,2.0,3.0,,,,,,,,,,,,,
703,0.0,0.81,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_BvtRIqc.png,Isaac Rodrigues de Lima,Fluminense,122439,Isaac,14,4,6,266,0.0,,2,0.5,Isaac,isaac,,,,,,,2.0,,,,,,,,,,,,,
704,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/05/25/photo_FORMATO_yqxwXSM.png,Kayky Henrique Almeida Brandão da Silva,Fluminense,122441,K. Almeida,14,3,6,266,0.0,,0,0.0,Kayky Almeida,kayky-almeida,,,,,,,,,,,,,,,,,,,,
705,0.0,2.3,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_VK7ktPd.png,Cauan Lucas Barros da Luz,Vasco,122485,Barros,14,4,5,267,0.0,,6,2.03,Barros,barros,,1.0,3.0,6.0,,3.0,2.0,,1.0,,,,,,,,,,,
706,-0.01,2.24,https://s.sde.globo.com/media/person_role/2023/06/10/photo_FORMATO_5eE8NWY.png,Rayan Vitor Simplício Rocha,Vasco,122486,Rayan,14,5,6,267,0.8,,5,3.12,Rayan,rayan,,2.0,3.0,2.0,2.0,4.0,2.0,,1.0,,,,,,,,,,,
707,0.0,2.0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_bHZGJhi.png,Alexsandro Amorim de Freitas Filho,Fortaleza,122598,Amorim,14,4,6,356,0.0,,0,0.0,Amorim,amorim,,,,,,,,,,,,,,,,,,,,
708,0.86,1.86,,Matheus José Belém de Souza,São Paulo,122602,M. Belém,14,3,6,276,6.2,,1,6.2,Matheus Belém,matheus-belem,,,1.0,,,,,,,,,1.0,,,,,,,,
709,0.0,2.2,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_TrU9q7C.png,Bruno Araújo dos Santos,Goiás,122668,B. Santos,14,2,6,290,0.0,,5,0.46,Bruno Santos,bruno-santos,,1.0,3.0,6.0,,,3.0,,,,,,,,,,,,,
710,0.0,4.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UKu2eTF.png,Lucas de Souza Cunha,Bragantino,122755,L. Cunha,14,3,6,280,0.0,,0,0.0,Lucas Cunha,lucas-cunha,,,,,,,,,,,,,,,,,,,,
711,0.74,3.94,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_RDObIp6.png,Breno Cascardo Lemos,América-MG,122991,Breno,14,4,6,327,4.5,,8,3.44,Breno,breno,,,11.0,11.0,3.0,5.0,4.0,,1.0,,,,,,,,,,,
712,0.0,1.48,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO.png,Pedro Henrique Silva dos Santos,Corinthians,123022,Pedro,14,5,6,264,0.0,,5,1.3,Pedro,pedro,,,,3.0,3.0,,6.0,,,,2.0,,1.0,,,,,,,
713,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/04/24/photo_FORMATO.png,Tiago Gomes dos Santos,Bahia,123054,T. Gomes,14,1,6,265,0.0,,0,0.0,Tiago Gomes,tiago-gomes,,,,,,,,,,,,,,,,,,,,
714,0.0,4.19,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,Luis Henrique Hoffmann,Grêmio,123153,Zinho,14,5,6,284,0.0,,6,2.12,Zinho,zinho,1.0,,4.0,,1.0,1.0,2.0,,,,1.0,,,,,,,,,
715,0.0,0.95,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FDCeBal.png,Carlos Eduardo Amaral Pereira de Castro,Atlético-MG,123359,Cadu,14,5,6,282,0.0,,1,1.2,Cadu,cadu,,,1.0,,,,,,,,,,,,,,,,,
716,0.0,6.38,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ruw71T7.png,Cauly Oliveira Souza,Bahia,123360,Cauly,14,4,2,265,0.0,,13,2.98,Cauly,cauly,2.0,,7.0,11.0,8.0,11.0,11.0,,,,2.0,,,,,,,,,
