,atletas.jogos_num,atletas.preco_num,atletas.pontos_num,atletas.status_id,atletas.posicao_id,atletas.apelido,atletas.atleta_id,atletas.rodada_id,atletas.apelido_abreviado,atletas.foto,atletas.slug,atletas.clube_id,atletas.nome,atletas.clube.id.full.name,atletas.variacao_num,atletas.minimo_para_valorizar,atletas.media_num,DS,FC,FS,CA,FD,FF,G,I,SG,V,DE,GS,DP,A,FT,PS,GC,PC,CV,PP
449,3,6.21,0.8,7,4,Johnny,106002,3,Johnny,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ylIGH1n.png,johnny,285,João Lucas Souza Cardoso,Internacional,-0.57,,2.43,5.0,3.0,2.0,,1.0,,,,,,,,,,,,,,,
450,0,3.0,0.0,6,4,Breno,106083,3,Breno,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_byFBxRL.png,breno,263,Breno Washington Rodrigues da Silva,Botafogo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
451,3,1.7,-1.0,7,1,Lucão,106160,3,Lucão,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_uN4AYEQ.png,lucao,280,Lucas Alexandre Galdino de Azevedo,Bragantino,-0.54,,0.33,,,,1.0,,,,,,,7.0,5.0,,,,,,,,
452,3,18.57,5.7,7,5,Gabriel Pec,106199,3,G. Pec,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_RHuy7TJ.png,gabriel-pec,267,Gabriel Fortes Chaves,Vasco,-0.32,,11.43,6.0,4.0,9.0,2.0,2.0,3.0,2.0,,,,,,,1.0,,,,,,
453,2,2.06,0.0,6,4,Figueiredo,106201,3,Figueiredo,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_YrswGSn.png,figueiredo,267,Lucas Figueiredo dos Santos,Vasco,0.0,,0.45,1.0,1.0,,,,,,,,,,,,,,,,,,
454,3,10.36,8.8,6,4,Bruno Gomes,106202,3,B. Gomes,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wvinlkF.png,bruno-gomes,294,Bruno Gomes da Silva Clevelário,Coritiba,1.94,,6.0,6.0,3.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
455,0,2.0,0.0,5,4,Kawan,106219,3,Kawan,https://s.sde.globo.com/media/person_role/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png,kawan,293,Kawan Gabriel da Silva,Athlético-PR,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
456,1,1.55,0.0,6,3,Realpe,106299,3,Realpe,https://s.sde.globo.com/media/person_role/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png,realpe,280,Leonardo Javier Realpe Montaño,Bragantino,0.0,,-0.6,,2.0,,,,,,,,,,,,,,,,,,
457,3,7.63,1.4,7,4,Caio Alexandre,106323,3,C. Alexandre,https://s.sde.globo.com/media/person_role/2022/09/22/photo_FORMATO_V96pF1l.png,caio-alexandre,356,Caio Alexandre Souza e Silva,Fortaleza,-0.84,,4.73,7.0,4.0,4.0,,,,,,,,,,,1.0,,,,,,
458,0,3.0,0.0,6,2,Wesley Gasolina,106327,3,W. Gasolina,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_IHO297R.png,wesley-gasolina,283,Wesley David de Oliveira Andrade,Cruzeiro,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
459,0,4.0,0.0,5,4,Jhonata Robert,106371,3,J. Robert,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Yc1vcMc.png,jhonata-robert,284,Jhonata Robert Alves da Silva,Grêmio,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
460,3,4.17,2.4,7,3,Eduardo Santos,106434,3,E. Santos,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_0B5pVnO.png,eduardo-santos,280,Eduardo Gonzaga Mendes Santos,Bragantino,0.14,,2.83,2.0,2.0,1.0,,1.0,,,,,,,,,1.0,,,,,,
461,0,2.0,0.0,6,1,Halls,106682,3,Halls,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oXORlmg.png,halls,267,Hedhe Halls Rocha da Silva,Vasco,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
462,0,4.0,0.0,6,5,Carlos Alberto,106704,3,C. Alberto,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_DgukYrK.png,carlos-alberto,263,Carlos Alberto Gomes da Silva Filho,Botafogo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
463,0,2.0,0.0,6,2,Igor Formiga,106708,3,I. Formiga,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_OHpWQRW.png,igor-formiga,283,Igor Marques Paciência Cardoso,Cruzeiro,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
464,0,3.0,0.0,6,4,André Anderson,106803,3,A. Anderson,https://s.sde.globo.com/media/person_role/2022/04/12/147e9b9fa6d6b253f5f20e62622066ac_FORMATO.png,andre-anderson,276,André Anderson Pomilio Lima,São Paulo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
465,3,10.32,8.7,7,4,Rodrigo Nestor,106822,3,R. Nestor,https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png,rodrigo-nestor,276,Rodrigo Nestor Bertalia,São Paulo,1.81,,5.67,8.0,3.0,2.0,,1.0,4.0,,1.0,,,,,,,1.0,,,,,
466,0,7.0,0.0,6,2,Welington,106824,3,Welington,https://s.sde.globo.com/media/person_role/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png,welington,276,Welington Damascena Santos,São Paulo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
467,1,3.67,0.0,6,2,Patryck,106829,3,Patryck,https://s.sde.globo.com/media/person_role/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png,patryck,276,Patryck Lanza dos Reis,São Paulo,0.0,,5.9,1.0,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,
468,0,3.0,0.0,5,4,Talles,106830,3,Talles,https://s.sde.globo.com/media/person_role/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_FORMATO.png,talles,276,Talles Macedo Toledo Costa,São Paulo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
469,1,1.37,0.0,6,5,Juan,106831,3,Juan,https://s.sde.globo.com/media/person_role/2022/03/01/b64f8d56aad317fef852cca695190f34_FORMATO.png,juan,276,Juan Santos da Silva,São Paulo,-0.63,,0.0,,,,,,,,,,,,,,,,,,,,
470,0,1.0,0.0,6,4,Pedro Vilhena,106832,3,P. Vilhena,https://s.sde.globo.com/media/person_role/2022/03/01/e8c6023cceab5eaf7953916841a0923b_FORMATO.png,pedro-vilhena,276,Pedro Veronez Vilhena,São Paulo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
471,0,4.0,0.0,6,3,Luan Patrick,106835,3,L. Patrick,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qBlP0vG.png,luan-patrick,280,Luan Patrick Wiedthauper,Bragantino,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
472,0,2.0,0.0,6,4,Edinho,106882,3,Edinho,https://s.sde.globo.com/media/person_role/2023/04/12/photo_FORMATO_lpVHzsU.png,edinho,266,Eder Maciel Lopes,Fluminense,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
473,0,3.0,0.0,6,5,Ariel,106949,3,Ariel,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_Nvo8pua.png,ariel,290,Ariel Felipe Gomes da Rosa,Goiás,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
474,0,3.0,0.0,6,2,Fernando,106950,3,Fernando,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_DOiaQDY.png,fernando,293,Fernando Augusto Pereira Bueno Júnior,Athlético-PR,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
475,0,4.0,0.0,6,3,Bernardo Schappo,106977,3,B. Schappo,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_kJyHV1a.png,bernardo-schappo,356,Bernardo Schappo,Fortaleza,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
476,0,2.0,0.0,6,4,Ricardo Cerqueira,107039,3,R. Cerqueira,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_lmtWu1C.png,ricardo-cerqueira,1371,José Ricardo Batista Cerqueira,Cuiabá,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
477,0,3.0,0.0,6,5,Alexandre Jesus,107044,3,A. Jesus,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_XvtG1UE.png,alexandre-jesus,266,Alexandre de Jesus Jeruzalem Júnior,Fluminense,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
478,0,3.0,0.0,6,5,Stênio,107052,3,Stênio,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9qm9tuE.png,stenio,283,Stenio Zanetti Toledo,Cruzeiro,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
479,3,5.15,0.6,7,3,Natan,107110,3,Natan,https://s.sde.globo.com/media/person_role/2022/05/05/ebc6c140c001d68b3b50f27e354d27e2_FORMATO.png,natan,280,Natan Bernardo de Souza,Bragantino,-0.41,,1.7,4.0,4.0,3.0,,,,,,,,,,,,,,,,,
480,3,4.38,0.0,6,4,Richard Ríos,107111,3,R. Ríos,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,richard-rios,275,Richard Ríos Montoya,Palmeiras,-0.62,,1.97,2.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,
481,0,7.0,0.0,5,4,Patrick de Paula,107172,3,P. Paula,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_YTg7jfi.png,patrick-de-paula,263,Patrick de Paula Carreiro,Botafogo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
482,3,6.58,-1.6,6,4,Michel Araújo,107173,3,M. Araújo,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_Z1W5SRZ.png,michel-araujo,276,Michel Daryl Araújo Villar,São Paulo,-1.59,,3.6,2.0,3.0,5.0,1.0,1.0,2.0,,,,,,,,1.0,,,,,,
483,0,4.0,0.0,6,4,Bruno Tabata,107174,3,B. Tabata,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_g6CL75l.png,bruno-tabata,275,Bruno Vinícius Souza Ramos,Palmeiras,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
484,0,2.0,0.0,6,1,Matheus Donelli,107179,3,M. Donelli,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_34QaZln.png,matheus-donelli,264,Matheus Planelles Donelli,Corinthians,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
485,0,1.05,-1.0,6,1,Léo Linck,107183,3,L. Linck,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_2aZU9Nq.png,leo-linck,293,Léo Matias Baiersdorf Linck,Athlético-PR,-0.95,,-1.0,,,,1.0,,,,,,,,,,,,,,,,
486,3,2.09,0.0,7,5,Rômulo,107197,3,Rômulo,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A5prVgV.png,romulo,293,Rômulo José Cardoso da Cruz,Athlético-PR,-0.33,,0.73,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
487,2,2.95,0.9,6,2,Gustavo Garcia,107225,3,G. Garcia,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_9hMRqkt.png,gustavo-garcia,275,Gustavo Garcia dos Santos,Palmeiras,-0.23,,1.95,2.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,
488,0,3.0,0.0,6,4,Miqueias,107232,3,Miqueias,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_JqZAXdV.png,miqueias,265,Miqueias Cabral Evaristo,Bahia,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
489,1,7.74,0.0,6,2,Vanderlan,107236,3,Vanderlan,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_F0bHOxR.png,vanderlan,275,Vanderlan Barbosa da Silva,Palmeiras,0.0,,7.0,2.0,3.0,1.0,,,,,,,,,,,1.0,,,,,,
490,0,1.0,0.0,6,4,Nathan,107261,3,Nathan,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_hnxgxa6.png,nathan,290,Nathan Melo Silva,Goiás,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
491,1,2.67,0.0,5,4,Luan Dias,107416,3,L. Dias,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_MHA8oKV.png,luan-dias,277,Luan Dias da Silva,Santos,0.0,,-1.6,,2.0,,1.0,,,,,,,,,,,,,,,,
492,3,11.45,4.1,7,4,André,107498,3,André,https://s.sde.globo.com/media/person_role/2022/04/20/ab46ac470d67b794ba585f6150123037_FORMATO.png,andre,266,André Trindade da Costa Neto,Fluminense,-0.1,,5.37,8.0,3.0,10.0,,,3.0,,,,,,,,,,,,,,
493,3,10.58,10.3,7,2,Natanael,107554,3,Natanael,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0XMnyZN.png,natanael,294,Natanael Moreira Milouski,Coritiba,1.97,,8.1,16.0,8.0,5.0,,1.0,1.0,,,,,,,,,1.0,,,,,
494,3,9.14,-0.4,7,2,Nathan,107676,3,Nathan,https://s.sde.globo.com/media/person_role/2022/09/30/photo_FORMATO.png,nathan,277,Nathan Santos de Araújo,Santos,-1.39,,5.2,10.0,3.0,1.0,1.0,,,,,1.0,,,,,,,,,,,
495,2,5.2,0.0,6,4,Chrystian Barletta,107726,3,C. Barletta,https://s.sde.globo.com/media/person_role/2023/03/21/photo_FORMATO_A5fpusS.png,chrystian-barletta,264,Chrystian Amaral Barletta de Almeida,Corinthians,0.0,,2.1,3.0,3.0,3.0,,,,,,,,,,,,,,,,,
496,0,1.0,0.0,6,1,Emerson Júnior,107740,3,E. Júnior,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_O9bfirr.png,emerson-junior,285,Emerson Fabiano Kerber Júnior,Internacional,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
497,0,5.0,0.0,6,4,Praxedes,107744,3,Praxedes,https://s.sde.globo.com/media/person_role/2022/05/05/f8aea5d525d74bdbe77382da13d85ed2_FORMATO.png,praxedes,280,Bruno Conceição Praxedes,Bragantino,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
498,1,9.68,0.0,6,1,Adriel,107748,3,Adriel,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_WyxMzh5.png,adriel,284,Adriel Vasconcelos Ramos,Grêmio,0.0,,9.0,,,,,,,,,1.0,,4.0,,,,,,,,,
499,3,2.14,0.9,6,4,Diego Rosa,107796,3,D. Rosa,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_Z8v7YI8.png,diego-rosa,265,Diego Gabriel Silva Rosa,Bahia,-0.04,,0.7,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
500,0,3.0,0.0,5,4,Fernando Henrique,107800,3,F. Henrique,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_7OiYeRo.png,fernando-henrique,283,Fernando Henrique do Nascimento Pereira,Cruzeiro,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
501,0,1.0,0.0,6,3,Natã,107801,3,Natã,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_nMfgjlm.png,nata,284,Natã Felipe de Amorim Santos,Grêmio,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
502,0,3.0,0.0,6,5,Wesley,107803,3,Wesley,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO_KnKkZDT.png,wesley,294,Wesley da Conceição Duarte Moreira,Coritiba,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
503,1,2.72,2.1,6,4,Matheus Dias,107809,3,M. Dias,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_f09xlRk.png,matheus-dias,285,Matheus dos Santos Dias,Internacional,-0.28,,2.1,2.0,1.0,,,,,,,,,,,,,,,,,,
504,0,3.0,0.0,6,2,Hugo,107908,3,Hugo,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_4XBJGTX.png,hugo,290,Hugo Ferreira de Farias,Goiás,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
505,3,8.35,0.0,7,4,Fausto Vera,107950,3,F. Vera,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_w7tZlR4.png,fausto-vera,264,Fausto Mariano Vera,Corinthians,-1.15,,3.83,2.0,3.0,,2.0,1.0,1.0,,,,,,,,2.0,,,,,,
506,3,3.67,0.0,6,5,Isidro Pitta,108133,3,I. Pitta,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LlMyePJ.png,isidro-pitta,1371,Isidro Miguel Pitta Saldívar,Cuiabá,-0.6,,0.6,,,2.0,,,1.0,,,,,,,,,,,,,,
507,1,2.85,0.0,6,4,Gustavinho,108201,3,Gustavinho,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hopiRUY.png,gustavinho,284,Gustavo César Mendonça Gravino,Grêmio,0.0,,0.5,,,1.0,,,,,,,,,,,,,,,,,
508,0,1.0,0.0,6,5,Breno,108211,3,Breno,https://s.sde.globo.com/media/person_role/2022/09/18/photo_FORMATO_aTUZBiS.png,breno,290,Breno Herculano Almeida,Goiás,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
509,0,4.0,0.0,6,5,Gabriel Barros,108352,3,G. Barros,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220.png,gabriel-barros,285,Gabriel de Sousa Barros,Internacional,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
510,0,6.0,0.0,2,5,Erison,108422,3,Erison,https://s.sde.globo.com/media/person_role/2023/02/01/photo_FORMATO_0I7WXAm.png,erison,276,Erison Danilo de Souza,São Paulo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
511,2,1.28,0.0,6,4,Galarza,108528,3,Galarza,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_G8IevUF.png,galarza,267,Matías Galarza Fonda,Vasco,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
512,0,4.0,0.0,6,5,Arriagada,108624,3,Arriagada,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VPNWNb6.png,arriagada,293,Luciano Daniel Arriagada García,Athlético-PR,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
513,2,5.14,3.9,7,5,Victor Sá,108946,3,V. Sá,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_t9xgUxE.png,victor-sa,263,João Victor Santos Sá,Botafogo,0.52,,3.6,4.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,
514,0,1.0,0.0,6,4,Daniel Martins,109102,3,D. Martins,https://s.sde.globo.com/media/person_role/2022/08/25/photo_FORMATO_VUIS7Pm.png,daniel-martins,293,Daniel Sergio Martins,Athlético-PR,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
515,0,4.0,0.0,6,5,Matheus Nascimento,109114,3,M. Nascimento,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xScuqcn.png,matheus-nascimento,263,Matheus Nascimento de Paula,Botafogo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
516,0,2.0,0.0,6,2,DG,109199,3,DG,https://s.sde.globo.com/media/person_role/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png,dg,263,Douglas da Silva Teixeira,Botafogo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
517,0,1.0,0.0,6,5,Kawê,109246,3,Kawê,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_2gnQr2r.png,kawe,280,Kawê Ferreira Godoy Viana,Bragantino,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
518,0,3.0,0.0,5,4,Sammuel,109341,3,Sammuel,https://s.sde.globo.com/media/person_role/2022/05/12/34eebe02442f63e6c4eee4a972018bc8_FORMATO.png,sammuel,356,Sammuel Queiroz de Freitas,Fortaleza,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
519,0,2.0,0.0,6,1,Kennedy,109347,3,Kennedy,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_jTL4V8M.png,kennedy,356,Antonio Kennedy Sousa de Almeida,Fortaleza,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
520,0,9.0,0.0,5,3,Raul Gustavo,109389,3,R. Gustavo,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_o1bIdBe.png,raul-gustavo,265,Raul Gustavo Pereira Bicalho,Bahia,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
521,3,3.26,0.0,6,5,Thiago Andrade,109404,3,T. Andrade,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_83YGYl5.png,thiago-andrade,293,Thiago Eduardo de Andrade,Athlético-PR,-0.43,,1.07,2.0,,,,,1.0,,,,,,,,,,,,,,
522,0,4.0,0.0,6,4,Ian Luccas,109412,3,I. Luccas,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HM5lJ1D.png,ian-luccas,283,Ian Luccas Baroni Boetto,Cruzeiro,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
523,3,5.72,4.1,7,4,Calebe,109461,3,Calebe,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_l45UFDH.png,calebe,356,Calebe Gonçalves Ferreira da Silva,Fortaleza,0.84,,2.87,3.0,2.0,3.0,1.0,3.0,2.0,,1.0,,,,,,,,,,,,
524,3,11.11,10.4,2,5,Marcos Leonardo,109497,3,M. Leonardo,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_eb1ett7.png,marcos-leonardo,277,Marcos Leonardo Santos Almeida,Santos,2.1,,5.37,1.0,4.0,6.0,,3.0,2.0,1.0,1.0,,,,,,,,,,,,
525,0,9.0,0.0,6,3,Joaquim,109563,3,Joaquim,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_KiHaTyd.png,joaquim,277,Joaquim Henrique Pereira Silva,Santos,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
526,0,6.0,0.0,5,4,Martinelli,109573,3,Martinelli,https://s.sde.globo.com/media/person_role/2022/04/20/d62bf91da00804290e9991da9ebe56a2_FORMATO.png,martinelli,266,Matheus Martinelli Lima,Fluminense,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
527,3,13.86,1.0,7,4,Andrey Santos,109591,3,A. Santos,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_jgSQJUl.png,andrey-santos,267,Andrey Nascimento dos Santos,Vasco,-1.36,,5.53,9.0,8.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,
528,0,4.0,0.0,5,5,Gabriel Novaes,109639,3,G. Novaes,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Kdrpiw9.png,gabriel-novaes,290,Gabriel Novaes Fernandes,Goiás,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
529,0,4.0,0.0,6,2,Hugo,109668,3,Hugo,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8tyq2bR.png,hugo,263,Hugo Gonçalves Ferreira Neto,Botafogo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
530,0,3.0,0.0,6,4,Bryan García,110013,3,B. García,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4c9H6zL.png,bryan-garcia,293,Bryan Jahir García Realpe,Athlético-PR,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
531,3,8.28,5.6,6,2,Jhoanner Chávez,110021,3,J. Chávez,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_bZ6JNlc.png,jhoanner-chavez,265,Jhoanner Stalin Chávez Quintero,Bahia,0.62,,5.87,6.0,4.0,2.0,,,1.0,,2.0,1.0,,,,,1.0,,,,,,
532,2,4.51,0.0,6,4,Matías Segovia,110055,3,M. Segovia,https://s.sde.globo.com/media/person_role/2023/04/04/photo_FORMATO.png,matias-segovia,263,Matías Emanuel Segovia Torales,Botafogo,0.0,,2.55,3.0,,3.0,,,,,,,,,,,,,,,,,
533,0,1.0,0.0,6,1,Gabriel Pereira,110251,3,G. Pereira,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yvoo9wb.png,gabriel-pereira,293,Gabriel Roberto Pereira,Athlético-PR,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
534,3,4.32,1.2,6,5,Ângelo,110415,3,Ângelo,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CqBwl6X.png,angelo,277,Ângelo Gabriel Borges Damaceno,Santos,-0.33,,2.27,4.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,
535,3,12.24,5.66,7,6,Abel Ferreira,110506,3,A. Ferreira,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,abel-ferreira,275,Abel Fernando Moreira Ferreira,Palmeiras,0.3,,5.71,,,,,,,,,,2.0,,,,,,,,,,
536,0,3.0,0.0,6,4,Vinícius Balieiro,110605,3,V. Balieiro,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yMHsqPr.png,vinicius-balieiro,277,Vinícius Balieiro Lourenço de Carvalho,Santos,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
537,3,5.21,0.0,6,4,Gabriel Pirani,110607,3,G. Pirani,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_AErSxoD.png,gabriel-pirani,266,Gabriel Cordeiro Pirani,Fluminense,-0.57,,2.03,2.0,1.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,
538,0,1.0,0.0,6,5,João Vitor,110623,3,J. Vitor,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_KfLKMAj.png,joao-vitor,294,João Vitor Moreira dos Santos,Coritiba,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
539,0,2.0,0.0,6,5,Luiz Filipe,110632,3,L. Filipe,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_xcsqOAQ.png,luiz-filipe,290,Luiz Filipe dos Reis Silva,Goiás,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
540,0,3.0,0.0,6,1,Mycael,110698,3,Mycael,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4TEihe1.png,mycael,293,Mycael Pontes Moreira,Athlético-PR,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
541,0,3.0,0.0,6,1,Pedro Rangel,110708,3,P. Rangel,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_bDPu6c3.png,pedro-rangel,266,Pedro Felipe de Faria Rangel,Fluminense,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
542,1,4.09,2.1,7,2,Andrés Hurtado,110715,3,A. Hurtado,https://s.sde.globo.com/media/person_role/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,andres-hurtado,280,José Andrés Hurtado Cheme,Bragantino,-0.91,,2.1,2.0,1.0,,,,,,,,,,,,,,,,,,
543,3,11.58,4.2,6,2,Rubens,110727,3,Rubens,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JV4BtfR.png,rubens,282,Rubens Antônio Dias,Atlético-MG,-0.34,,8.03,15.0,6.0,2.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,
