,atletas.atleta_id,atletas.pontos_num,atletas.minimo_para_valorizar,atletas.rodada_id,atletas.nome,atletas.apelido_abreviado,atletas.apelido,atletas.clube_id,atletas.jogos_num,atletas.foto,atletas.media_num,atletas.slug,atletas.clube.id.full.name,atletas.variacao_num,atletas.preco_num,atletas.posicao_id,atletas.status_id,A,DS,FC,FD,FF,FS,I,SG,DE,GS,FT,G,PP,CA,CV,DP,V,PS,GC,PC
457,106323,9.7,,4,Caio Alexandre Souza e Silva,C. Alexandre,Caio Alexandre,356,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mYQOurq.png,5.97,caio-alexandre,Fortaleza,2.11,9.74,4,7,1.0,8.0,5.0,,1.0,4.0,,,,,,1.0,,,,,,,,
458,106327,0.0,,4,Wesley David de Oliveira Andrade,W. Gasolina,Wesley Gasolina,283,0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_IHO297R.png,0.0,wesley-gasolina,Cruzeiro,0.0,3.0,2,6,,,,,,,,,,,,,,,,,,,,
459,106371,0.0,,4,Jhonata Robert Alves da Silva,J. Robert,Jhonata Robert,284,0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Yc1vcMc.png,0.0,jhonata-robert,Grêmio,0.0,4.0,4,5,,,,,,,,,,,,,,,,,,,,
460,106434,0.6,,4,Eduardo Gonzaga Mendes Santos,E. Santos,Eduardo Santos,280,4,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_0B5pVnO.png,2.27,eduardo-santos,Bragantino,-0.3,3.87,3,7,1.0,2.0,4.0,2.0,,1.0,,,,,,,,,,,,,,
461,106682,0.0,,4,Hedhe Halls Rocha da Silva,Halls,Halls,267,0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oXORlmg.png,0.0,halls,Vasco,0.0,2.0,1,6,,,,,,,,,,,,,,,,,,,,
462,106704,0.0,,4,Carlos Alberto Gomes da Silva Filho,C. Alberto,Carlos Alberto,263,0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_DgukYrK.png,0.0,carlos-alberto,Botafogo,0.0,4.0,5,6,,,,,,,,,,,,,,,,,,,,
463,106708,0.0,,4,Igor Marques Paciência Cardoso,I. Formiga,Igor Formiga,283,0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_OHpWQRW.png,0.0,igor-formiga,Cruzeiro,0.0,2.0,2,6,,,,,,,,,,,,,,,,,,,,
464,106803,0.0,,4,André Anderson Pomilio Lima,A. Anderson,André Anderson,276,0,https://s.sde.globo.com/media/person_role/2022/04/12/147e9b9fa6d6b253f5f20e62622066ac_FORMATO.png,0.0,andre-anderson,São Paulo,0.0,3.0,4,6,,,,,,,,,,,,,,,,,,,,
465,106822,2.6,,4,Rodrigo Nestor Bertalia,R. Nestor,Rodrigo Nestor,276,4,https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png,4.9,rodrigo-nestor,São Paulo,-0.74,9.58,4,7,,10.0,6.0,2.0,4.0,2.0,2.0,,,,1.0,,,,,,,,,
466,106824,0.0,,4,Welington Damascena Santos,Welington,Welington,276,0,https://s.sde.globo.com/media/person_role/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png,0.0,welington,São Paulo,0.0,7.0,2,6,,,,,,,,,,,,,,,,,,,,
467,106829,0.0,,4,Patryck Lanza dos Reis,Patryck,Patryck,276,1,https://s.sde.globo.com/media/person_role/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png,5.9,patryck,São Paulo,0.0,3.67,2,6,,1.0,1.0,,,2.0,,1.0,,,,,,1.0,,,,,,
468,106830,0.0,,4,Talles Macedo Toledo Costa,Talles,Talles,276,0,https://s.sde.globo.com/media/person_role/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_FORMATO.png,0.0,talles,São Paulo,0.0,3.0,4,5,,,,,,,,,,,,,,,,,,,,
469,106831,0.0,,4,Juan Santos da Silva,Juan,Juan,276,1,https://s.sde.globo.com/media/person_role/2022/03/01/b64f8d56aad317fef852cca695190f34_FORMATO.png,0.0,juan,São Paulo,0.0,1.37,5,6,,,,,,,,,,,,,,,,,,,,
470,106832,0.0,,4,Pedro Veronez Vilhena,P. Vilhena,Pedro Vilhena,276,0,https://s.sde.globo.com/media/person_role/2022/03/01/e8c6023cceab5eaf7953916841a0923b_FORMATO.png,0.0,pedro-vilhena,São Paulo,0.0,1.0,4,6,,,,,,,,,,,,,,,,,,,,
471,106835,0.0,,4,Luan Patrick Wiedthauper,L. Patrick,Luan Patrick,280,0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qBlP0vG.png,0.0,luan-patrick,Bragantino,0.0,4.0,3,6,,,,,,,,,,,,,,,,,,,,
472,106882,0.0,,4,Eder Maciel Lopes,Edinho,Edinho,266,0,https://s.sde.globo.com/media/person_role/2023/04/12/photo_FORMATO_lpVHzsU.png,0.0,edinho,Fluminense,0.0,2.0,4,6,,,,,,,,,,,,,,,,,,,,
473,106949,0.0,,4,Ariel Felipe Gomes da Rosa,Ariel,Ariel,290,0,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_Nvo8pua.png,0.0,ariel,Goiás,0.0,3.0,5,6,,,,,,,,,,,,,,,,,,,,
474,106950,0.0,,4,Fernando Augusto Pereira Bueno Júnior,Fernando,Fernando,293,0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_DOiaQDY.png,0.0,fernando,Athlético-PR,0.0,3.0,2,6,,,,,,,,,,,,,,,,,,,,
475,106977,0.0,,4,Bernardo Schappo,B. Schappo,Bernardo Schappo,356,0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_rs77zVD.png,0.0,bernardo-schappo,Fortaleza,0.0,4.0,3,6,,,,,,,,,,,,,,,,,,,,
476,107039,0.0,,4,José Ricardo Batista Cerqueira,R. Cerqueira,Ricardo Cerqueira,1371,0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_lmtWu1C.png,0.0,ricardo-cerqueira,Cuiabá,0.0,2.0,4,6,,,,,,,,,,,,,,,,,,,,
477,107044,0.0,,4,Alexandre de Jesus Jeruzalem Júnior,A. Jesus,Alexandre Jesus,266,0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_XvtG1UE.png,0.0,alexandre-jesus,Fluminense,0.0,3.0,5,6,,,,,,,,,,,,,,,,,,,,
478,107052,0.0,,4,Stenio Zanetti Toledo,Stênio,Stênio,283,0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9qm9tuE.png,0.0,stenio,Cruzeiro,0.0,3.0,5,6,,,,,,,,,,,,,,,,,,,,
479,107110,0.1,,4,Natan Bernardo de Souza,Natan,Natan,280,4,https://s.sde.globo.com/media/person_role/2022/05/05/ebc6c140c001d68b3b50f27e354d27e2_FORMATO.png,1.3,natan,Bragantino,-0.41,4.74,3,7,,4.0,6.0,,1.0,3.0,1.0,,,,,,,,,,,,,
480,107111,3.1,,4,Richard Ríos Montoya,R. Ríos,Richard Ríos,275,4,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,2.25,richard-rios,Palmeiras,0.57,4.95,4,6,,4.0,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,
481,107172,0.0,,4,Patrick de Paula Carreiro,P. Paula,Patrick de Paula,263,0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_YTg7jfi.png,0.0,patrick-de-paula,Botafogo,0.0,7.0,4,5,,,,,,,,,,,,,,,,,,,,
482,107173,0.0,,4,Michel Daryl Araújo Villar,M. Araújo,Michel Araújo,276,4,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_Z1W5SRZ.png,2.7,michel-araujo,São Paulo,-0.27,6.31,4,6,1.0,2.0,3.0,1.0,2.0,5.0,,,,,,,,1.0,,,,,,
483,107174,0.0,,4,Bruno Vinícius Souza Ramos,B. Tabata,Bruno Tabata,275,0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_g6CL75l.png,0.0,bruno-tabata,Palmeiras,0.0,4.0,4,6,,,,,,,,,,,,,,,,,,,,
484,107179,0.0,,4,Matheus Planelles Donelli,M. Donelli,Matheus Donelli,264,0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_34QaZln.png,0.0,matheus-donelli,Corinthians,0.0,2.0,1,6,,,,,,,,,,,,,,,,,,,,
485,107183,0.0,,4,Léo Matias Baiersdorf Linck,L. Linck,Léo Linck,293,0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_2aZU9Nq.png,-1.0,leo-linck,Athlético-PR,0.0,1.05,1,6,,,,,,,,,,,,,,1.0,,,,,,
486,107197,0.2,,4,Rômulo José Cardoso da Cruz,Rômulo,Rômulo,293,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A5prVgV.png,0.6,romulo,Athlético-PR,-0.09,2.0,5,6,,1.0,2.0,,1.0,2.0,,,,,,,,,,,,,,
487,107225,5.0,,4,Gustavo Garcia dos Santos,G. Garcia,Gustavo Garcia,275,3,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_9hMRqkt.png,2.97,gustavo-garcia,Palmeiras,1.11,4.06,2,6,,2.0,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,
488,107232,0.0,,4,Miqueias Cabral Evaristo,Miqueias,Miqueias,265,0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_JqZAXdV.png,0.0,miqueias,Bahia,0.0,3.0,4,6,,,,,,,,,,,,,,,,,,,,
489,107236,0.0,,4,Vanderlan Barbosa da Silva,Vanderlan,Vanderlan,275,1,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_F0bHOxR.png,7.0,vanderlan,Palmeiras,0.0,7.74,2,6,1.0,2.0,3.0,,,1.0,,,,,,,,,,,,,,
490,107261,0.0,,4,Nathan Melo Silva,Nathan,Nathan,290,0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_hnxgxa6.png,0.0,nathan,Goiás,0.0,1.0,4,6,,,,,,,,,,,,,,,,,,,,
491,107375,0.0,,4,Vinícius Rodrigues Adelino dos Santos,Dodô,Dodô,290,1,https://s.sde.globo.com/media/person_role/2023/05/07/photo_220x220_0PEd4FH.png,0.0,dodo,Goiás,-0.3,0.7,4,6,,,,,,,,,,,,,,,,,,,,
492,107416,0.0,,4,Luan Dias da Silva,L. Dias,Luan Dias,277,1,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_MHA8oKV.png,-1.6,luan-dias,Santos,0.0,2.67,4,5,,,2.0,,,,,,,,,,,1.0,,,,,,
493,107498,1.4,,4,André Trindade da Costa Neto,André,André,266,4,https://s.sde.globo.com/media/person_role/2022/04/20/ab46ac470d67b794ba585f6150123037_FORMATO.png,4.38,andre,Fluminense,-0.76,10.69,4,7,,10.0,3.0,,3.0,10.0,,,,,,,,1.0,,,,,,
494,107554,2.4,,4,Natanael Moreira Milouski,Natanael,Natanael,294,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0XMnyZN.png,6.68,natanael,Coritiba,-0.85,9.73,2,7,,17.0,11.0,2.0,1.0,7.0,1.0,,,,1.0,,,,,,,,,
495,107676,0.9,,4,Nathan Santos de Araújo,Nathan,Nathan,277,4,https://s.sde.globo.com/media/person_role/2022/09/30/photo_FORMATO.png,4.12,nathan,Santos,-0.29,8.85,2,7,,11.0,4.0,,,1.0,,1.0,,,,,,1.0,,,,,,
496,107726,0.0,,4,Chrystian Amaral Barletta de Almeida,C. Barletta,Chrystian Barletta,264,2,https://s.sde.globo.com/media/person_role/2023/03/21/photo_FORMATO_A5fpusS.png,2.1,chrystian-barletta,Corinthians,0.0,5.2,4,6,,3.0,3.0,,,3.0,,,,,,,,,,,,,,
497,107740,0.0,,4,Emerson Fabiano Kerber Júnior,E. Júnior,Emerson Júnior,285,0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_O9bfirr.png,0.0,emerson-junior,Internacional,0.0,1.0,1,6,,,,,,,,,,,,,,,,,,,,
498,107744,0.0,,4,Bruno Conceição Praxedes,Praxedes,Praxedes,280,0,https://s.sde.globo.com/media/person_role/2022/05/05/f8aea5d525d74bdbe77382da13d85ed2_FORMATO.png,0.0,praxedes,Bragantino,0.0,5.0,4,6,,,,,,,,,,,,,,,,,,,,
499,107748,0.0,,4,Adriel Vasconcelos Ramos,Adriel,Adriel,284,1,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_WyxMzh5.png,9.0,adriel,Grêmio,0.0,9.68,1,6,,,,,,,,1.0,4.0,,,,,,,,,,,
500,107796,2.1,,4,Diego Gabriel Silva Rosa,D. Rosa,Diego Rosa,265,4,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_Z8v7YI8.png,1.05,diego-rosa,Bahia,0.34,2.48,4,2,,2.0,2.0,2.0,,,,,,,,,,,,,,,,
501,107800,0.0,,4,Fernando Henrique do Nascimento Pereira,F. Henrique,Fernando Henrique,283,0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_7OiYeRo.png,0.0,fernando-henrique,Cruzeiro,0.0,3.0,4,5,,,,,,,,,,,,,,,,,,,,
502,107801,0.0,,4,Natã Felipe de Amorim Santos,Natã,Natã,284,0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_nMfgjlm.png,0.0,nata,Grêmio,0.0,1.0,3,6,,,,,,,,,,,,,,,,,,,,
503,107803,0.0,,4,Wesley da Conceição Duarte Moreira,Wesley,Wesley,294,0,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO_KnKkZDT.png,0.0,wesley,Coritiba,0.0,3.0,5,6,,,,,,,,,,,,,,,,,,,,
504,107809,0.0,,4,Matheus dos Santos Dias,M. Dias,Matheus Dias,285,1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_f09xlRk.png,2.1,matheus-dias,Internacional,0.0,2.72,4,6,,2.0,1.0,,,,,,,,,,,,,,,,,
505,107908,0.0,,4,Hugo Ferreira de Farias,Hugo,Hugo,290,0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_4XBJGTX.png,0.0,hugo,Goiás,0.0,3.0,2,6,,,,,,,,,,,,,,,,,,,,
506,107950,0.7,,4,Fausto Mariano Vera,F. Vera,Fausto Vera,264,4,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_w7tZlR4.png,3.05,fausto-vera,Corinthians,-0.37,7.98,4,3,2.0,3.0,4.0,1.0,2.0,,,,,,,,,3.0,,,,,,
507,108133,0.6,,4,Isidro Miguel Pitta Saldívar,I. Pitta,Isidro Pitta,1371,4,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LlMyePJ.png,0.6,isidro-pitta,Cuiabá,-0.13,3.54,5,6,,,1.0,,1.0,4.0,1.0,,,,,,,,,,,,,
508,108201,0.0,,4,Gustavo César Mendonça Gravino,Gustavinho,Gustavinho,284,1,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hopiRUY.png,0.5,gustavinho,Grêmio,0.0,2.85,4,6,,,,,,1.0,,,,,,,,,,,,,,
509,108211,0.0,,4,Breno Herculano Almeida,Breno,Breno,290,0,https://s.sde.globo.com/media/person_role/2022/09/18/photo_FORMATO_aTUZBiS.png,0.0,breno,Goiás,0.0,1.0,5,6,,,,,,,,,,,,,,,,,,,,
510,108352,0.0,,4,Gabriel de Sousa Barros,G. Barros,Gabriel Barros,285,0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220.png,0.0,gabriel-barros,Internacional,0.0,4.0,5,6,,,,,,,,,,,,,,,,,,,,
511,108422,0.0,,4,Erison Danilo de Souza,Erison,Erison,276,0,https://s.sde.globo.com/media/person_role/2023/02/01/photo_FORMATO_0I7WXAm.png,0.0,erison,São Paulo,0.0,6.0,5,6,,,,,,,,,,,,,,,,,,,,
512,108528,0.0,,4,Matías Galarza Fonda,Galarza,Galarza,267,3,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_G8IevUF.png,0.0,galarza,Vasco,-0.23,1.05,4,6,,,,,,,,,,,,,,,,,,,,
513,108624,0.0,,4,Luciano Daniel Arriagada García,Arriagada,Arriagada,293,0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VPNWNb6.png,0.0,arriagada,Athlético-PR,0.0,4.0,5,6,,,,,,,,,,,,,,,,,,,,
514,108946,17.5,,4,João Victor Santos Sá,V. Sá,Victor Sá,263,3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_t9xgUxE.png,8.23,victor-sa,Botafogo,4.17,9.31,5,7,,7.0,2.0,4.0,2.0,3.0,,,,,,1.0,,,,,,1.0,,
515,109102,0.0,,4,Daniel Sergio Martins,D. Martins,Daniel Martins,293,0,https://s.sde.globo.com/media/person_role/2022/08/25/photo_FORMATO_VUIS7Pm.png,0.0,daniel-martins,Athlético-PR,0.0,1.0,4,6,,,,,,,,,,,,,,,,,,,,
516,109114,8.7,,4,Matheus Nascimento de Paula,M. Nascimento,Matheus Nascimento,263,1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xScuqcn.png,8.7,matheus-nascimento,Botafogo,1.21,5.21,5,6,,,1.0,,,2.0,,,,,,1.0,,,,,,,,
517,109199,0.0,,4,Douglas da Silva Teixeira,DG,DG,263,0,https://s.sde.globo.com/media/person_role/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png,0.0,dg,Botafogo,0.0,2.0,2,6,,,,,,,,,,,,,,,,,,,,
518,109246,0.0,,4,Kawê Ferreira Godoy Viana,Kawê,Kawê,280,0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_2gnQr2r.png,0.0,kawe,Bragantino,0.0,1.0,5,6,,,,,,,,,,,,,,,,,,,,
519,109341,0.0,,4,Sammuel Queiroz de Freitas,Sammuel,Sammuel,356,0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_XK5Yazn.png,0.0,sammuel,Fortaleza,0.0,3.0,4,5,,,,,,,,,,,,,,,,,,,,
520,109347,0.0,,4,Antonio Kennedy Sousa de Almeida,Kennedy,Kennedy,356,0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_jTL4V8M.png,0.0,kennedy,Fortaleza,0.0,2.0,1,6,,,,,,,,,,,,,,,,,,,,
521,109389,0.0,,4,Raul Gustavo Pereira Bicalho,R. Gustavo,Raul Gustavo,265,0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_o1bIdBe.png,0.0,raul-gustavo,Bahia,0.0,9.0,3,5,,,,,,,,,,,,,,,,,,,,
522,109404,2.6,,4,Thiago Eduardo de Andrade,T. Andrade,Thiago Andrade,293,4,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_83YGYl5.png,1.45,thiago-andrade,Athlético-PR,0.48,3.74,5,6,,2.0,,,3.0,2.0,,,,,,,,,,,,,,
523,109412,0.0,,4,Ian Luccas Baroni Boetto,I. Luccas,Ian Luccas,283,0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HM5lJ1D.png,0.0,ian-luccas,Cruzeiro,0.0,4.0,4,6,,,,,,,,,,,,,,,,,,,,
524,109461,5.7,,4,Calebe Gonçalves Ferreira da Silva,Calebe,Calebe,356,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_AhzCnT2.png,3.58,calebe,Fortaleza,0.83,6.55,4,7,,4.0,3.0,3.0,3.0,5.0,1.0,,,,1.0,,,1.0,,,,,,
525,109497,9.3,,4,Marcos Leonardo Santos Almeida,M. Leonardo,Marcos Leonardo,277,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_eb1ett7.png,6.35,marcos-leonardo,Santos,0.89,12.0,5,7,1.0,1.0,5.0,4.0,4.0,10.0,3.0,,,,,1.0,,,,,,,,
526,109563,2.2,,4,Joaquim Henrique Pereira Silva,Joaquim,Joaquim,277,1,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_KiHaTyd.png,2.2,joaquim,Santos,-2.11,6.89,3,6,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
527,109573,0.0,,4,Matheus Martinelli Lima,Martinelli,Martinelli,266,0,https://s.sde.globo.com/media/person_role/2022/04/20/d62bf91da00804290e9991da9ebe56a2_FORMATO.png,0.0,martinelli,Fluminense,0.0,6.0,4,5,,,,,,,,,,,,,,,,,,,,
528,109591,3.1,,4,Andrey Nascimento dos Santos,A. Santos,Andrey Santos,267,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_jgSQJUl.png,4.92,andrey-santos,Vasco,-0.21,13.65,4,7,,11.0,10.0,1.0,1.0,3.0,,,,,,1.0,,2.0,,,,,,
529,109639,0.0,,4,Gabriel Novaes Fernandes,G. Novaes,Gabriel Novaes,290,0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Kdrpiw9.png,0.0,gabriel-novaes,Goiás,0.0,4.0,5,5,,,,,,,,,,,,,,,,,,,,
530,109668,7.6,,4,Hugo Gonçalves Ferreira Neto,Hugo,Hugo,263,1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8tyq2bR.png,7.6,hugo,Botafogo,0.91,4.91,2,6,,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,
531,110013,0.0,,4,Bryan Jahir García Realpe,B. García,Bryan García,293,1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4c9H6zL.png,0.0,bryan-garcia,Athlético-PR,-0.91,2.09,4,6,,,,,,,,,,,,,,,,,,,,
532,110021,0.0,,4,Jhoanner Stalin Chávez Quintero,J. Chávez,Jhoanner Chávez,265,3,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_bZ6JNlc.png,5.87,jhoanner-chavez,Bahia,0.0,8.28,2,6,1.0,6.0,4.0,,1.0,2.0,2.0,1.0,,,,,,,,,,,,
533,110055,1.7,,4,Matías Emanuel Segovia Torales,M. Segovia,Matías Segovia,263,3,https://s.sde.globo.com/media/person_role/2023/04/04/photo_FORMATO.png,2.27,matias-segovia,Botafogo,-0.3,4.21,4,6,,4.0,,,,4.0,,,,,,,,,,,,,,
534,110251,0.0,,4,Gabriel Roberto Pereira,G. Pereira,Gabriel Pereira,293,0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yvoo9wb.png,0.0,gabriel-pereira,Athlético-PR,0.0,1.0,1,6,,,,,,,,,,,,,,,,,,,,
535,110415,10.1,,4,Ângelo Gabriel Borges Damaceno,Ângelo,Ângelo,277,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CqBwl6X.png,4.23,angelo,Santos,2.43,6.75,5,2,,6.0,2.0,,1.0,3.0,,,,,,1.0,,,,,,,,
536,110506,9.68,,4,Abel Fernando Moreira Ferreira,A. Ferreira,Abel Ferreira,275,4,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,6.7,abel-ferreira,Palmeiras,1.35,13.59,6,7,,,,,,,,,,,,,,,,,3.0,,,
537,110605,0.0,,4,Vinícius Balieiro Lourenço de Carvalho,V. Balieiro,Vinícius Balieiro,277,0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yMHsqPr.png,0.0,vinicius-balieiro,Santos,0.0,3.0,4,6,,,,,,,,,,,,,,,,,,,,
538,110607,0.0,,4,Gabriel Cordeiro Pirani,G. Pirani,Gabriel Pirani,266,3,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_AErSxoD.png,2.03,gabriel-pirani,Fluminense,0.0,5.21,4,6,,2.0,1.0,1.0,1.0,6.0,,,,,,,,1.0,,,,,,
539,110623,0.0,,4,João Vitor Moreira dos Santos,Robinho,Robinho,294,0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_KfLKMAj.png,0.0,robinho,Coritiba,0.0,1.0,5,6,,,,,,,,,,,,,,,,,,,,
540,110632,0.0,,4,Luiz Filipe dos Reis Silva,L. Filipe,Luiz Filipe,290,0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_xcsqOAQ.png,0.0,luiz-filipe,Goiás,0.0,2.0,5,6,,,,,,,,,,,,,,,,,,,,
541,110698,0.0,,4,Mycael Pontes Moreira,Mycael,Mycael,293,0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4TEihe1.png,0.0,mycael,Athlético-PR,0.0,3.0,1,6,,,,,,,,,,,,,,,,,,,,
542,110708,0.0,,4,Pedro Felipe de Faria Rangel,P. Rangel,Pedro Rangel,266,0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_bDPu6c3.png,0.0,pedro-rangel,Fluminense,0.0,3.0,1,6,,,,,,,,,,,,,,,,,,,,
543,110715,0.9,,4,José Andrés Hurtado Cheme,A. Hurtado,Andrés Hurtado,280,2,https://s.sde.globo.com/media/person_role/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,1.5,andres-hurtado,Bragantino,-0.27,3.82,2,6,,3.0,2.0,,,,,,,,,,,,,,,,,
544,110727,2.1,,4,Rubens Antônio Dias,Rubens,Rubens,282,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JV4BtfR.png,6.55,rubens,Atlético-MG,-0.47,11.11,2,7,,17.0,7.0,1.0,1.0,4.0,1.0,1.0,,,,,,1.0,,,,,,
545,110742,0.0,,4,João Victor Araújo Maranini,J. Maranini,João Maranini,1371,0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_2ubCgRc.png,0.0,joao-maranini,Cuiabá,0.0,3.0,3,5,,,,,,,,,,,,,,,,,,,,
546,110759,1.6,,4,John Kennedy Batista de Souza,J. Kennedy,John Kennedy,266,4,https://s.sde.globo.com/media/person_role/2023/03/17/photo_220x220.png,6.4,john-kennedy,Fluminense,-1.46,12.18,5,3,,2.0,7.0,4.0,2.0,4.0,1.0,,,,1.0,2.0,,3.0,,,,1.0,,
547,110760,11.4,,4,Gabriel Teixeira Aragão,Biel,Biel,265,3,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,4.1,biel,Bahia,2.84,6.54,5,2,,2.0,5.0,2.0,,6.0,,,,,,1.0,,2.0,,,,,,
548,110775,0.0,,4,Marco Antônio Amorim de Oliveira Montes,Marcão,Marcão,294,0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_ur2aV6A.png,0.0,marcao,Coritiba,0.0,2.0,1,6,,,,,,,,,,,,,,,,,,,,
549,110776,0.0,,4,Luca Nicolás Orellano,Orellano,Orellano,267,2,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_QTGO9rI.png,1.95,orellano,Vasco,0.0,3.52,4,6,,1.0,,1.0,,3.0,,,,,,,,,,,,,,
550,110818,6.44,,4,Renato Manuel Alves Paiva,R. Paiva,Renato Paiva,265,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ZitX2Ik.png,5.4,renato-paiva,Bahia,0.68,8.51,6,7,,,,,,,,,,,,,,,,,2.0,,,
551,110909,0.0,,4,Guilherme Lopes de Almeida,G. Lopes,Guilherme Lopes,280,0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UCfKPnM.png,0.0,guilherme-lopes,Bragantino,0.0,2.0,2,6,,,,,,,,,,,,,,,,,,,,
