,atletas.clube_id,atletas.rodada_id,atletas.nome,atletas.media_num,atletas.jogos_num,atletas.minimo_para_valorizar,atletas.apelido,atletas.preco_num,atletas.apelido_abreviado,atletas.slug,atletas.clube.id.full.name,atletas.status_id,atletas.variacao_num,atletas.foto,atletas.pontos_num,atletas.posicao_id,atletas.atleta_id,CA,DS,FC,FF,FS,FD,G,I,SG,A,FT,CV,DE,DP,GC,GS,PS,PC,PP,V
429,267,12,Lucas Piton Crivellaro,2.42,12,3.01,Lucas Piton,6.83,L. Piton,lucas-piton,Vasco,7,0.69,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_71dywWV.png,4.7,2,105584,2.0,12.0,16.0,4.0,2.0,2.0,,2.0,1.0,2.0,,,,,,,,,,
430,264,12,Roni Medeiros de Moura,1.5,9,2.97,Roni,2.9,Roni,roni,Corinthians,7,0.68,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_efGU5wq.png,4.6,4,105585,1.0,12.0,13.0,1.0,4.0,1.0,,,,,,,,,,,,,,
431,285,12,Maurício Magalhães Prado,5.0,5,4.0,Maurício,8.77,Maurício,mauricio,Internacional,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_7KIwg4E.png,0.0,4,105647,2.0,2.0,2.0,4.0,10.0,1.0,2.0,2.0,,,,,,,,,,,,
432,285,12,Nicolás Hernández Rodríguez,1.67,6,-0.87,Nicolás Hernández,2.88,N. Hernández,nicolas-hernandez,Internacional,3,-0.56,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_l85XoS0.png,-1.3,3,105672,3.0,2.0,4.0,1.0,2.0,,,,1.0,1.0,,,,,,,,,,
433,275,12,Rafael Navarro Leal,4.47,3,2.73,Rafael Navarro,5.93,R. Navarro,rafael-navarro,Palmeiras,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_D5UD7xu.png,0.0,5,105770,1.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,,,1.0,,,,,,,,,
434,266,12,Luan de Freitas Molarinho Chagas,0.0,0,2.54,Luan,2.0,Luan,luan,Fluminense,6,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_I20iDp4.png,0.0,3,105807,,,,,,,,,,,,,,,,,,,,
435,283,12,Wesley Ribeiro Silva,5.1,10,1.49,Wesley,7.47,Wesley,wesley,Cruzeiro,7,-0.06,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_vnwHYu8.png,2.4,5,105811,2.0,12.0,19.0,8.0,16.0,5.0,3.0,1.0,,,,,,,,,,,,
436,290,12,Lucas Eduardo Ribeiro de Souza,1.9,2,2.72,Edu,2.4,Edu,edu,Goiás,6,0.0,https://s.sde.globo.com/media/person_role/2023/06/25/photo_FORMATO_bGsyKIs.png,0.0,3,105842,,3.0,1.0,,3.0,,,,,,,,,,,,,1.0,,
437,264,12,Matheus de Araújo Andrade,2.57,6,-0.22,Matheus Araújo,5.7,M. Araújo,matheus-araujo,Corinthians,6,-0.17,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_BedE425.png,-0.3,4,105845,,4.0,2.0,,4.0,1.0,1.0,,,,,,,,,,,,,
438,277,12,Ivonei Júnior da Silva Rabelo,0.0,1,1.67,Ivonei,1.39,Ivonei,ivonei,Santos,6,0.0,https://s.sde.globo.com/media/person_role/2022/03/03/caea9218ffe2f27f406b20009a39c25e_FORMATO.png,0.0,4,105899,,,,,,,,,,,,,,,,,,,,
439,267,12,José Gabriel dos Santos Silva,0.55,4,-0.86,Zé Gabriel,1.94,Z. Gabriel,ze-gabriel,Vasco,7,-0.41,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PQUgcKV.png,-1.3,4,105902,1.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,
440,265,12,Vinicius Alessandro Mingotti,1.88,6,7.4,Vinicius Mingotti,3.79,V. Mingotti,vinicius-mingotti,Bahia,6,2.2,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_YH7397F.png,11.4,5,105909,1.0,1.0,5.0,1.0,6.0,1.0,1.0,4.0,,,,,,,,,,,,
441,285,12,Rômulo Zanre Zwarg,4.64,8,2.35,Rômulo,3.96,Rômulo,romulo,Internacional,6,0.35,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_eEMPMPy.png,3.7,4,105911,1.0,15.0,8.0,3.0,16.0,1.0,1.0,1.0,,,1.0,,,,,,,,,
442,267,12,Vinícius dos Santos de Oliveira Paiva,0.0,0,2.54,Vinícius,2.0,Vinícius,vinicius,Vasco,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Oqt8wcz.png,0.0,5,105998,,,,,,,,,,,,,,,,,,,,
443,285,12,Lucas de Ramos Silveira,0.0,1,3.69,Lucas Ramos,2.81,L. Ramos,lucas-ramos,Internacional,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Tdt3VkZ.png,0.0,4,106000,,,,,,,,,,,,,,,,,,,,
444,285,12,João Lucas Souza Cardoso,6.52,8,4.41,Johnny,8.73,Johnny,johnny,Internacional,7,0.69,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ylIGH1n.png,6.9,4,106002,1.0,20.0,10.0,,12.0,2.0,2.0,2.0,,1.0,1.0,,,,,,,,,
445,263,12,Breno Washington Rodrigues da Silva,0.0,0,3.96,Breno,3.0,Breno,breno,Botafogo,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_byFBxRL.png,0.0,4,106083,,,,,,,,,,,,,,,,,,,,
446,280,12,Lucas Alexandre Galdino de Azevedo,0.6,5,2.5,Lucão,1.74,Lucão,lucao,Bragantino,7,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_uN4AYEQ.png,0.0,1,106160,1.0,,,,,,,,1.0,,,,7.0,,,8.0,,,,
447,267,12,Gabriel Fortes Chaves,4.41,12,0.83,Gabriel Pec,14.26,G. Pec,gabriel-pec,Vasco,3,0.03,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_RHuy7TJ.png,1.4,5,106199,3.0,11.0,13.0,6.0,20.0,4.0,2.0,,,1.0,2.0,,,,,,,,,
448,267,12,Lucas Figueiredo dos Santos,2.0,10,3.03,Figueiredo,3.37,Figueiredo,figueiredo,Vasco,2,0.63,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_YrswGSn.png,4.7,4,106201,2.0,6.0,11.0,5.0,9.0,5.0,,4.0,,,1.0,,,,,,1.0,,,
449,294,12,Bruno Gomes da Silva Clevelário,4.16,12,0.71,Bruno Gomes,9.36,B. Gomes,bruno-gomes,Coritiba,3,-0.6,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wvinlkF.png,1.2,4,106202,2.0,23.0,18.0,8.0,21.0,4.0,1.0,,,,1.0,1.0,,,,,,,,
450,293,12,Kawan Gabriel da Silva,0.0,0,2.54,Kawan,2.0,Kawan,kawan,Athlético-PR,5,0.0,https://s.sde.globo.com/media/person_role/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png,0.0,4,106219,,,,,,,,,,,,,,,,,,,,
451,280,12,Leonardo Javier Realpe Montaño,1.95,6,1.46,Realpe,1.85,Realpe,realpe,Bragantino,6,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png,0.0,3,106299,1.0,4.0,7.0,,,,,,2.0,,,,,,,,,,,
452,356,12,Caio Alexandre Souza e Silva,4.0,12,1.17,Caio Alexandre,8.68,C. Alexandre,caio-alexandre,Fortaleza,6,-0.51,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mYQOurq.png,1.9,4,106323,2.0,28.0,20.0,3.0,12.0,1.0,1.0,2.0,,1.0,,,,,,,,,,
453,283,12,Wesley David de Oliveira Andrade,0.0,0,3.96,Wesley Gasolina,3.0,W. Gasolina,wesley-gasolina,Cruzeiro,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_IHO297R.png,0.0,2,106327,,,,,,,,,,,,,,,,,,,,
454,284,12,Jhonata Robert Alves da Silva,0.0,0,5.38,Jhonata Robert,4.0,J. Robert,jhonata-robert,Grêmio,5,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Yc1vcMc.png,0.0,4,106371,,,,,,,,,,,,,,,,,,,,
455,280,12,Eduardo Gonzaga Mendes Santos,3.58,11,6.05,Eduardo Santos,6.1,E. Santos,eduardo-santos,Bragantino,7,-0.02,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_0B5pVnO.png,9.4,3,106434,1.0,5.0,12.0,2.0,6.0,2.0,1.0,,3.0,1.0,1.0,,,,,,,,,
456,267,12,Hedhe Halls Rocha da Silva,0.0,0,2.54,Halls,2.0,Halls,halls,Vasco,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oXORlmg.png,0.0,1,106682,,,,,,,,,,,,,,,,,,,,
457,263,12,Carlos Alberto Gomes da Silva Filho,0.0,1,3.62,Carlos Alberto,2.76,C. Alberto,carlos-alberto,Botafogo,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_DgukYrK.png,0.0,5,106704,,,,,,,,,,,,,,,,,,,,
458,283,12,Igor Marques Paciência Cardoso,2.83,4,0.47,Igor Formiga,2.38,I. Formiga,igor-formiga,Cruzeiro,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_OHpWQRW.png,0.0,2,106708,1.0,3.0,1.0,,,,,,1.0,1.0,,,,,,,,1.0,,
459,276,12,André Anderson Pomilio Lima,0.0,0,3.96,André Anderson,3.0,A. Anderson,andre-anderson,São Paulo,6,0.0,https://s.sde.globo.com/media/person_role/2022/04/12/147e9b9fa6d6b253f5f20e62622066ac_FORMATO.png,0.0,4,106803,,,,,,,,,,,,,,,,,,,,
460,276,12,Rodrigo Nestor Bertalia,3.87,9,0.27,Rodrigo Nestor,8.26,R. Nestor,rodrigo-nestor,São Paulo,7,-0.57,https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png,0.5,4,106822,1.0,13.0,14.0,6.0,7.0,7.0,1.0,3.0,,,1.0,1.0,,,,,,,,
461,276,12,Welington Damascena Santos,0.0,0,9.64,Welington,7.0,Welington,welington,São Paulo,6,0.0,https://s.sde.globo.com/media/person_role/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png,0.0,2,106824,,,,,,,,,,,,,,,,,,,,
462,276,12,Patryck Lanza dos Reis,6.15,2,5.04,Patryck,4.47,Patryck,patryck,São Paulo,2,0.0,https://s.sde.globo.com/media/person_role/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png,0.0,2,106829,1.0,2.0,2.0,,3.0,,,,2.0,,,,,,,,,,,
463,276,12,Talles Macedo Toledo Costa,0.0,0,3.96,Talles Costa,3.0,T. Costa,talles-costa,São Paulo,6,0.0,https://s.sde.globo.com/media/person_role/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_FORMATO.png,0.0,4,106830,,,,,,,,,,,,,,,,,,,,
464,276,12,Juan Santos da Silva,1.97,6,1.34,Juan,2.3,Juan,juan,São Paulo,6,0.23,https://s.sde.globo.com/media/person_role/2022/03/01/b64f8d56aad317fef852cca695190f34_FORMATO.png,2.1,5,106831,,4.0,4.0,,1.0,,1.0,3.0,,,,,,,,,,,,
465,276,12,Pedro Veronez Vilhena,0.0,0,1.12,Pedro Vilhena,1.0,P. Vilhena,pedro-vilhena,São Paulo,6,0.0,https://s.sde.globo.com/media/person_role/2022/03/01/e8c6023cceab5eaf7953916841a0923b_FORMATO.png,0.0,4,106832,,,,,,,,,,,,,,,,,,,,
466,280,12,Luan Patrick Wiedthauper,5.4,4,3.02,Luan Patrick,4.62,L. Patrick,luan-patrick,Bragantino,7,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qBlP0vG.png,4.7,3,106835,1.0,2.0,1.0,,1.0,,,,3.0,1.0,,,,,,,,,,
467,266,12,Eder Maciel Lopes,0.0,0,2.54,Edinho,2.0,Edinho,edinho,Fluminense,6,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_5q9s5aJ.png,0.0,4,106882,,,,,,,,,,,,,,,,,,,,
468,290,12,Ariel Felipe Gomes da Rosa,0.0,0,3.96,Ariel,3.0,Ariel,ariel,Goiás,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_Nvo8pua.png,0.0,5,106949,,,,,,,,,,,,,,,,,,,,
469,293,12,Fernando Augusto Pereira Bueno Júnior,5.27,6,1.77,Fernando,4.73,Fernando,fernando,Athlético-PR,5,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_DOiaQDY.png,0.0,2,106950,1.0,10.0,4.0,1.0,2.0,,,,2.0,2.0,,,,,,,,,,
470,356,12,Bernardo Schappo,0.0,0,5.38,Bernardo Schappo,4.0,B. Schappo,bernardo-schappo,Fortaleza,6,0.0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_rs77zVD.png,0.0,3,106977,,,,,,,,,,,,,,,,,,,,
471,1371,12,José Ricardo Batista Cerqueira,0.5,1,1.76,Ricardo Cerqueira,1.51,R. Cerqueira,ricardo-cerqueira,Cuiabá,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_lmtWu1C.png,0.0,4,107039,,,,,1.0,,,,,,,,,,,,,,,
472,266,12,Alexandre de Jesus Jeruzalem Júnior,1.9,1,2.93,Alexandre Jesus,2.48,A. Jesus,alexandre-jesus,Fluminense,6,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_PBbWKhP.png,0.0,5,107044,,1.0,,1.0,,,,1.0,,,,,,,,,,,,
473,283,12,Stenio Zanetti Toledo,0.81,7,0.38,Stênio,2.17,Stênio,stenio,Cruzeiro,6,-0.03,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9qm9tuE.png,0.6,5,107052,,2.0,5.0,1.0,1.0,3.0,,1.0,,,,,,,,,,,,
474,280,12,Natan Bernardo de Souza,0.97,6,2.7,Natan,4.15,Natan,natan,Bragantino,5,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/ebc6c140c001d68b3b50f27e354d27e2_FORMATO.png,0.0,3,107110,,4.0,8.0,1.0,3.0,1.0,,1.0,,,,,,,,,,,,
475,275,12,Richard Ríos Montoya,1.82,12,0.87,Richard Ríos,4.48,R. Ríos,richard-rios,Palmeiras,6,-0.15,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,1.4,4,107111,,13.0,5.0,4.0,7.0,1.0,,1.0,,,,,,,,,,,,
476,263,12,Patrick de Paula Carreiro,0.0,0,9.64,Patrick de Paula,7.0,P. Paula,patrick-de-paula,Botafogo,5,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_YTg7jfi.png,0.0,4,107172,,,,,,,,,,,,,,,,,,,,
477,276,12,Michel Daryl Araújo Villar,2.77,9,4.4,Michel Araújo,6.55,M. Araújo,michel-araujo,São Paulo,5,0.0,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_Z1W5SRZ.png,0.0,4,107173,1.0,3.0,6.0,5.0,12.0,1.0,1.0,,,1.0,,,,,,,,,,
478,275,12,Bruno Vinícius Souza Ramos,0.72,5,-0.01,Bruno Tabata,2.47,B. Tabata,bruno-tabata,Palmeiras,6,-0.23,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_g6CL75l.png,0.0,4,107174,,,3.0,2.0,6.0,,,1.0,,,,,,,,,,,,
479,264,12,Matheus Planelles Donelli,0.0,0,2.54,Matheus Donelli,2.0,M. Donelli,matheus-donelli,Corinthians,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_34QaZln.png,0.0,1,107179,,,,,,,,,,,,,,,,,,,,
480,293,12,Léo Matias Baiersdorf Linck,-1.0,0,-0.5,Léo Linck,0.72,L. Linck,leo-linck,Athlético-PR,7,-0.33,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_2aZU9Nq.png,-1.0,1,107183,2.0,,,,,,,,,,,,,,,,,,,
481,293,12,Vinicius Kauê Ribeiro Ferreira,0.9,1,0.85,Vinicius Kauê,0.91,V. Kauê,vinicius-kaue,Athlético-PR,7,0.0,https://s.sde.globo.com/media/person_role/2021/04/16/0367fa0859b4ea67ba8191afd67f560e_FORMATO.png,0.0,2,107186,,1.0,1.0,,,,,,,,,,,,,,,,,
482,293,12,Rômulo José Cardoso da Cruz,0.42,5,0.13,Rômulo,1.58,Rômulo,romulo,Athlético-PR,5,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A5prVgV.png,0.0,5,107197,,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
483,275,12,Gustavo Garcia dos Santos,2.97,3,2.9,Gustavo Garcia,4.06,G. Garcia,gustavo-garcia,Palmeiras,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_9hMRqkt.png,0.0,2,107225,,2.0,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,
484,265,12,Miqueias Cabral Evaristo,0.0,0,3.96,Miqueias,3.0,Miqueias,miqueias,Bahia,6,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_JqZAXdV.png,0.0,4,107232,,,,,,,,,,,,,,,,,,,,
485,275,12,Vanderlan Barbosa da Silva,4.7,4,2.57,Vanderlan,6.7,Vanderlan,vanderlan,Palmeiras,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_F0bHOxR.png,0.0,2,107236,1.0,12.0,9.0,2.0,3.0,,,,,1.0,,,,,,,,,,
486,290,12,Nathan Melo Silva,0.0,0,1.12,Nathan,1.0,Nathan,nathan,Goiás,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_hnxgxa6.png,0.0,4,107261,,,,,,,,,,,,,,,,,,,,
487,290,12,Vinícius Rodrigues Adelino dos Santos,-0.26,5,-0.01,Dodô,0.72,Dodô,dodo,Goiás,6,0.03,https://s.sde.globo.com/media/person_role/2023/05/07/photo_220x220_0PEd4FH.png,0.0,4,107375,1.0,,1.0,,,,,,,,,,,,,,,,,
488,277,12,Luan Dias da Silva,-0.17,3,0.71,Luan Dias,2.15,L. Dias,luan-dias,Santos,6,0.17,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_MHA8oKV.png,1.1,4,107416,2.0,2.0,3.0,,,,,,,,,,,,,,,,,
489,266,12,André Trindade da Costa Neto,3.32,10,0.97,André,9.17,André,andre,Fluminense,7,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_VrJSWeV.png,0.0,4,107498,3.0,23.0,14.0,4.0,23.0,1.0,,,,,,1.0,,,,,,,,
490,294,12,Natanael Moreira Milouski,4.82,10,1.11,Natanael,9.27,Natanael,natanael,Coritiba,3,-0.71,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0XMnyZN.png,1.8,2,107554,3.0,29.0,22.0,3.0,13.0,6.0,,2.0,1.0,,1.0,,,,,,,1.0,,
491,277,12,Nathan Santos de Araújo,4.29,7,6.03,Nathan,8.82,Nathan,nathan,Santos,6,0.0,https://s.sde.globo.com/media/person_role/2022/09/30/photo_FORMATO.png,0.0,2,107676,2.0,16.0,9.0,,1.0,,,,3.0,,,,,,,,,,,
492,264,12,Chrystian Amaral Barletta de Almeida,2.23,3,1.45,Chrystian Barletta,4.79,C. Barletta,chrystian-barletta,Corinthians,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/21/photo_FORMATO_A5fpusS.png,0.0,4,107726,,3.0,3.0,1.0,4.0,1.0,,,,,,,,,,,,,,
493,285,12,Emerson Fabiano Kerber Júnior,0.0,0,1.12,Emerson Júnior,1.0,E. Júnior,emerson-junior,Internacional,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_O9bfirr.png,0.0,1,107740,,,,,,,,,,,,,,,,,,,,
494,280,12,Bruno Conceição Praxedes,-0.1,1,4.74,Praxedes,3.54,Praxedes,praxedes,Bragantino,6,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/f8aea5d525d74bdbe77382da13d85ed2_FORMATO.png,0.0,4,107744,,,,,,,,1.0,,,,,,,,,,,,
495,284,12,Adriel Vasconcelos Ramos,5.25,2,1.99,Adriel,7.74,Adriel,adriel,Grêmio,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_WyxMzh5.png,0.0,1,107748,1.0,,,,1.0,,,,1.0,,,,7.0,,,1.0,,,,
496,265,12,Diego Gabriel Silva Rosa,1.07,6,1.17,Diego Rosa,2.22,D. Rosa,diego-rosa,Bahia,6,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_Z8v7YI8.png,0.0,4,107796,,3.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,
497,283,12,Fernando Henrique do Nascimento Pereira,0.0,0,3.96,Fernando Henrique,3.0,F. Henrique,fernando-henrique,Cruzeiro,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_7OiYeRo.png,0.0,4,107800,,,,,,,,,,,,,,,,,,,,
498,284,12,Natã Felipe de Amorim Santos,0.2,1,0.73,Natã,0.75,Natã,nata,Grêmio,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_nMfgjlm.png,0.0,3,107801,,,1.0,,1.0,,,,,,,,,,,,,,,
499,294,12,Wesley da Conceição Duarte Moreira,-1.6,1,2.46,Wesley,1.77,Wesley,wesley,Coritiba,6,0.0,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO_KnKkZDT.png,0.0,5,107803,1.0,,2.0,,,,,,,,,,,,,,,,,
500,285,12,Matheus dos Santos Dias,0.76,5,-0.22,Matheus Dias,2.01,M. Dias,matheus-dias,Internacional,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_f09xlRk.png,0.0,4,107809,1.0,5.0,4.0,,,,,,,,,,,,,,,,,
501,290,12,Hugo Ferreira de Farias,1.2,1,2.86,Hugo,2.36,Hugo,hugo,Goiás,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_4XBJGTX.png,0.0,2,107908,,1.0,,,,,,,,,,,,,,,,,,
502,264,12,Fausto Mariano Vera,3.08,9,6.2,Fausto Vera,8.14,F. Vera,fausto-vera,Corinthians,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_w7tZlR4.png,0.0,4,107950,4.0,15.0,13.0,4.0,4.0,2.0,,,,2.0,,,,,,,,,,
503,1371,12,Isidro Miguel Pitta Saldívar,0.4,11,0.25,Isidro Pitta,2.74,I. Pitta,isidro-pitta,Cuiabá,6,-0.06,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LlMyePJ.png,0.4,5,108133,,,7.0,2.0,8.0,1.0,,2.0,,,,,,,,,,,,
504,284,12,Gustavo César Mendonça Gravino,0.5,1,3.67,Gustavinho,2.85,Gustavinho,gustavinho,Grêmio,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hopiRUY.png,0.0,4,108201,,,,,1.0,,,,,,,,,,,,,,,
505,290,12,Breno Herculano Almeida,0.0,0,1.12,Breno,1.0,Breno,breno,Goiás,6,0.0,https://s.sde.globo.com/media/person_role/2022/09/18/photo_FORMATO_aTUZBiS.png,0.0,5,108211,,,,,,,,,,,,,,,,,,,,
506,285,12,Gabriel de Sousa Barros,-0.65,2,-0.01,Gabriel Barros,2.08,G. Barros,gabriel-barros,Internacional,6,-0.35,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220.png,0.0,5,108352,1.0,,1.0,,,,,,,,,,,,,,,,,
507,276,12,Erison Danilo de Souza,0.0,0,8.22,Erison,6.0,Erison,erison,São Paulo,6,0.0,https://s.sde.globo.com/media/person_role/2023/02/01/photo_FORMATO_0I7WXAm.png,0.0,5,108422,,,,,,,,,,,,,,,,,,,,
508,267,12,Matías Galarza Fonda,2.1,9,-0.03,Galarza,2.36,Galarza,galarza,Vasco,6,-0.31,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_G8IevUF.png,0.0,4,108528,1.0,7.0,7.0,3.0,4.0,1.0,1.0,,,,,,,,,,,,,
509,293,12,Luciano Daniel Arriagada García,0.3,1,0.19,Arriagada,2.92,Arriagada,arriagada,Athlético-PR,6,-1.08,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VPNWNb6.png,0.3,5,108624,,1.0,3.0,,,,,,,,,,,,,,,,,
510,263,12,João Victor Santos Sá,3.9,11,2.48,Victor Sá,7.58,V. Sá,victor-sa,Botafogo,6,0.64,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_t9xgUxE.png,3.9,5,108946,1.0,15.0,11.0,10.0,8.0,7.0,1.0,2.0,,,,,,,,,1.0,,,
511,293,12,Daniel Sergio Martins,0.0,0,1.12,Daniel Martins,1.0,D. Martins,daniel-martins,Athlético-PR,6,0.0,https://s.sde.globo.com/media/person_role/2022/08/25/photo_FORMATO_VUIS7Pm.png,0.0,4,109102,,,,,,,,,,,,,,,,,,,,
512,263,12,Matheus Nascimento de Paula,2.58,4,-0.54,Matheus Nascimento,3.72,M. Nascimento,matheus-nascimento,Botafogo,6,-0.47,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xScuqcn.png,-0.8,5,109114,1.0,2.0,6.0,,3.0,1.0,1.0,,,,,,,,,,,,,
513,263,12,Douglas da Silva Teixeira,0.0,0,2.54,DG,2.0,DG,dg,Botafogo,6,0.0,https://s.sde.globo.com/media/person_role/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png,0.0,2,109199,,,,,,,,,,,,,,,,,,,,
514,280,12,Kawê Ferreira Godoy Viana,0.0,0,1.12,Kawê,1.0,Kawê,kawe,Bragantino,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_2gnQr2r.png,0.0,5,109246,,,,,,,,,,,,,,,,,,,,
515,356,12,Sammuel Queiroz de Freitas,0.0,0,3.96,Sammuel,3.0,Sammuel,sammuel,Fortaleza,5,0.0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_XK5Yazn.png,0.0,4,109341,,,,,,,,,,,,,,,,,,,,
516,356,12,Antonio Kennedy Sousa de Almeida,0.0,0,2.54,Kennedy,2.0,Kennedy,kennedy,Fortaleza,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_jTL4V8M.png,0.0,1,109347,,,,,,,,,,,,,,,,,,,,
517,265,12,Raul Gustavo Pereira Bicalho,0.0,0,12.48,Raul Gustavo,9.0,R. Gustavo,raul-gustavo,Bahia,6,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_o1bIdBe.png,0.0,3,109389,,,,,,,,,,,,,,,,,,,,
518,293,12,Thiago Eduardo de Andrade,0.73,8,-0.43,Thiago Andrade,2.65,T. Andrade,thiago-andrade,Athlético-PR,6,0.0,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_83YGYl5.png,0.0,5,109404,1.0,2.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,,,
