,atletas.posicao_id,atletas.foto,atletas.status_id,atletas.apelido_abreviado,atletas.clube_id,atletas.jogos_num,atletas.atleta_id,atletas.pontos_num,atletas.rodada_id,atletas.slug,atletas.media_num,atletas.apelido,atletas.nome,atletas.preco_num,atletas.clube.id.full.name,atletas.variacao_num,atletas.minimo_para_valorizar,A,CA,DS,FC,FD,FF,FS,FT,G,I,SG,CV,PC,PS,DE,GS,PP,DP,GC,V
438,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_vnwHYu8.png,7,Wesley,283,14,105811,6.1,16,wesley,5.03,Wesley,Wesley Ribeiro Silva,8.37,Cruzeiro,0.29,,,2.0,22.0,25.0,7.0,11.0,25.0,,3.0,2.0,,,,,,,,,,
439,3,https://s.sde.globo.com/media/person_role/2023/06/25/photo_FORMATO_bGsyKIs.png,6,Edu,290,2,105842,0.0,16,edu,1.9,Edu,Lucas Eduardo Ribeiro de Souza,2.4,Goiás,0.0,,,,3.0,1.0,,,3.0,,,,,,1.0,,,,,,,
440,4,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_BedE425.png,6,M. Araújo,264,7,105845,0.0,16,matheus-araujo,2.33,Matheus Araújo,Matheus de Araújo Andrade,5.73,Corinthians,0.0,,,,4.0,4.0,1.0,,7.0,,1.0,,,,,,,,,,,
441,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PQUgcKV.png,7,Z. Gabriel,267,6,105902,1.3,16,ze-gabriel,1.32,Zé Gabriel,José Gabriel dos Santos Silva,2.47,Vasco,-0.4,,,1.0,6.0,4.0,,3.0,1.0,,,,,,,,,,,,,
442,5,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_YH7397F.png,6,V. Mingotti,265,9,105909,0.0,16,vinicius-mingotti,1.84,Vinicius Mingotti,Vinicius Alessandro Mingotti,2.36,Bahia,-0.19,,,1.0,3.0,7.0,4.0,1.0,6.0,,1.0,5.0,,,,,,,,,,
443,4,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_eEMPMPy.png,6,Rômulo,285,11,105911,0.0,16,romulo,3.96,Rômulo,Rômulo Zanre Zwarg,3.85,Internacional,0.0,,,1.0,19.0,10.0,1.0,4.0,19.0,1.0,1.0,1.0,,,,,,,,,,
444,2,https://s.sde.globo.com/media/person_role/2020/02/28/8b8a13f401928e0adf73a1998a49f868_FORMATO.png,6,C. Silva,277,1,105914,0.0,16,cadu-silva,0.0,Cadu Silva,Carlos Eduardo Bertolassi da Silva,0.71,Santos,0.0,,,,,,,,,,,,,,,,,,,,,
445,1,https://s.sde.globo.com/media/person_role/2023/07/14/photo_FORMATO_AtGShUT.png,7,Rochet,285,1,105949,9.0,16,rochet,9.0,Rochet,Sergio Ramón Rochet Álvarez,8.06,Internacional,1.06,,,,,,,,,,,,1.0,,,,4.0,,,,,
446,5,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Oqt8wcz.png,6,Vinícius,267,0,105998,0.0,16,vinicius,0.0,Vinícius,Vinícius dos Santos de Oliveira Paiva,2.0,Vasco,0.0,,,,,,,,,,,,,,,,,,,,,
447,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Tdt3VkZ.png,6,L. Ramos,285,1,106000,0.0,16,lucas-ramos,0.0,Lucas Ramos,Lucas de Ramos Silveira,2.81,Internacional,0.0,,,,,,,,,,,,,,,,,,,,,
448,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ylIGH1n.png,7,Johnny,285,10,106002,4.2,16,johnny,5.61,Johnny,João Lucas Souza Cardoso,8.01,Internacional,0.46,,1.0,2.0,22.0,13.0,3.0,1.0,15.0,1.0,2.0,2.0,,,,,,,,,,
449,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_byFBxRL.png,6,Breno,263,1,106083,0.0,16,breno,0.9,Breno,Breno Washington Rodrigues da Silva,2.32,Botafogo,0.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
450,1,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_uN4AYEQ.png,6,Lucão,280,5,106160,0.0,16,lucao,0.6,Lucão,Lucas Alexandre Galdino de Azevedo,1.74,Bragantino,0.0,,,1.0,,,,,,,,,1.0,,,,7.0,8.0,,,,
451,5,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_RHuy7TJ.png,7,G. Pec,267,14,106199,7.3,16,gabriel-pec,4.65,Gabriel Pec,Gabriel Fortes Chaves,14.66,Vasco,0.2,,1.0,3.0,15.0,16.0,6.0,11.0,24.0,2.0,2.0,1.0,,,,,,,,,,
452,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_YrswGSn.png,7,Figueiredo,267,12,106201,6.4,16,figueiredo,2.43,Figueiredo,Lucas Figueiredo dos Santos,3.88,Vasco,0.7,,,2.0,7.0,16.0,7.0,11.0,14.0,1.0,,6.0,,,,1.0,,,,,,
453,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wvinlkF.png,7,B. Gomes,294,15,106202,5.8,16,bruno-gomes,4.25,Bruno Gomes,Bruno Gomes da Silva Clevelário,9.96,Coritiba,0.05,,,2.0,31.0,23.0,6.0,9.0,26.0,1.0,1.0,,,1.0,,,,,,,,
454,4,https://s.sde.globo.com/media/person_role/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png,5,Kawan,293,0,106219,0.0,16,kawan,0.0,Kawan,Kawan Gabriel da Silva,2.0,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,,
455,3,https://s.sde.globo.com/media/person_role/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png,6,Realpe,280,6,106299,0.0,16,realpe,1.95,Realpe,Leonardo Javier Realpe Montaño,1.85,Bragantino,0.0,,,1.0,4.0,7.0,,,,,,,2.0,,,,,,,,,
456,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mYQOurq.png,3,C. Alexandre,356,15,106323,0.0,16,caio-alexandre,3.67,Caio Alexandre,Caio Alexandre Souza e Silva,8.28,Fortaleza,0.0,,2.0,3.0,30.0,25.0,2.0,3.0,14.0,,1.0,3.0,,,,,,,,,,
457,2,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_IHO297R.png,6,W. Gasolina,283,0,106327,0.0,16,wesley-gasolina,0.0,Wesley Gasolina,Wesley David de Oliveira Andrade,3.0,Cruzeiro,0.0,,,,,,,,,,,,,,,,,,,,,
458,4,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Yc1vcMc.png,5,J. Robert,284,0,106371,0.0,16,jhonata-robert,0.0,Jhonata Robert,Jhonata Robert Alves da Silva,4.0,Grêmio,0.0,,,,,,,,,,,,,,,,,,,,,
459,3,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_0B5pVnO.png,5,E. Santos,280,13,106434,0.0,16,eduardo-santos,3.85,Eduardo Santos,Eduardo Gonzaga Mendes Santos,5.87,Bragantino,0.0,,1.0,2.0,6.0,14.0,2.0,2.0,8.0,1.0,1.0,,5.0,,,,,,,,,
460,1,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oXORlmg.png,6,Halls,267,0,106682,0.0,16,halls,0.0,Halls,Hedhe Halls Rocha da Silva,2.0,Vasco,0.0,,,,,,,,,,,,,,,,,,,,,
461,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_DgukYrK.png,6,C. Alberto,263,5,106704,1.4,16,carlos-alberto,3.82,Carlos Alberto,Carlos Alberto Gomes da Silva Filho,3.32,Botafogo,0.06,,,,1.0,1.0,1.0,,2.0,,2.0,,,,,,,,,,,
462,4,https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png,7,R. Nestor,276,13,106822,-0.6,16,rodrigo-nestor,3.3,Rodrigo Nestor,Rodrigo Nestor Bertalia,7.9,São Paulo,-0.93,,1.0,1.0,15.0,20.0,7.0,8.0,9.0,1.0,1.0,3.0,,1.0,,,,,,,,
463,2,https://s.sde.globo.com/media/person_role/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png,6,Welington,276,1,106824,0.0,16,welington,1.9,Welington,Welington Damascena Santos,5.34,São Paulo,0.0,,,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,
464,2,https://s.sde.globo.com/media/person_role/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png,6,Patryck,276,4,106829,0.0,16,patryck,6.98,Patryck,Patryck Lanza dos Reis,5.24,São Paulo,0.0,,,2.0,6.0,2.0,,1.0,5.0,,,,4.0,,,,,,,,,
465,4,https://s.sde.globo.com/media/person_role/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_FORMATO.png,6,T. Costa,276,0,106830,0.0,16,talles-costa,0.0,Talles Costa,Talles Macedo Toledo Costa,3.0,São Paulo,0.0,,,,,,,,,,,,,,,,,,,,,
466,5,https://s.sde.globo.com/media/person_role/2022/03/01/b64f8d56aad317fef852cca695190f34_FORMATO.png,6,Juan,276,10,106831,1.7,16,juan,2.52,Juan,Juan Santos da Silva,2.73,São Paulo,-0.15,,,,9.0,5.0,1.0,4.0,8.0,,1.0,5.0,,,,,,,,,,
467,4,https://s.sde.globo.com/media/person_role/2022/03/01/e8c6023cceab5eaf7953916841a0923b_FORMATO.png,6,P. Vilhena,276,0,106832,0.0,16,pedro-vilhena,0.0,Pedro Vilhena,Pedro Veronez Vilhena,1.0,São Paulo,0.0,,,,,,,,,,,,,,,,,,,,,
468,3,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qBlP0vG.png,7,L. Patrick,280,8,106835,5.0,16,luan-patrick,5.15,Luan Patrick,Luan Patrick Wiedthauper,5.3,Bragantino,0.58,,1.0,1.0,5.0,5.0,1.0,,3.0,,,,6.0,,,,,,,,,
469,2,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_DOiaQDY.png,5,Fernando,293,6,106950,0.0,16,fernando,5.27,Fernando,Fernando Augusto Pereira Bueno Júnior,4.73,Athlético-PR,0.0,,2.0,1.0,10.0,4.0,,1.0,2.0,,,,2.0,,,,,,,,,
470,3,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_rs77zVD.png,6,B. Schappo,356,0,106977,0.0,16,bernardo-schappo,0.0,Bernardo Schappo,Bernardo Schappo,4.0,Fortaleza,0.0,,,,,,,,,,,,,,,,,,,,,
471,4,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_lmtWu1C.png,6,R. Cerqueira,1371,1,107039,0.0,16,ricardo-cerqueira,0.5,Ricardo Cerqueira,José Ricardo Batista Cerqueira,1.51,Cuiabá,0.0,,,,,,,,1.0,,,,,,,,,,,,,
472,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9qm9tuE.png,6,Stênio,283,11,107052,1.7,16,stenio,1.05,Stênio,Stenio Zanetti Toledo,2.43,Cruzeiro,0.01,,,,5.0,8.0,4.0,3.0,2.0,,,1.0,,,,,,,,,,
473,3,https://s.sde.globo.com/media/person_role/2022/05/05/ebc6c140c001d68b3b50f27e354d27e2_FORMATO.png,7,Natan,280,9,107110,6.2,16,natan,2.11,Natan,Natan Bernardo de Souza,4.85,Bragantino,0.95,,,1.0,6.0,12.0,2.0,2.0,5.0,,,1.0,2.0,,,,,,,,,
474,4,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,7,R. Ríos,275,16,107111,13.7,16,richard-rios,2.32,Richard Ríos,Richard Ríos Montoya,6.52,Palmeiras,2.24,,,1.0,18.0,10.0,2.0,4.0,12.0,,1.0,1.0,,,,,,,,,,
475,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_YTg7jfi.png,5,P. Paula,263,0,107172,0.0,16,patrick-de-paula,0.0,Patrick de Paula,Patrick de Paula Carreiro,7.0,Botafogo,0.0,,,,,,,,,,,,,,,,,,,,,
476,4,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_Z1W5SRZ.png,6,M. Araújo,276,12,107173,2.9,16,michel-araujo,3.02,Michel Araújo,Michel Daryl Araújo Villar,6.46,São Paulo,0.16,,1.0,2.0,8.0,9.0,2.0,5.0,20.0,1.0,1.0,,,,1.0,,,,,,,
477,1,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_34QaZln.png,6,M. Donelli,264,0,107179,0.0,16,matheus-donelli,0.0,Matheus Donelli,Matheus Planelles Donelli,2.0,Corinthians,0.0,,,,,,,,,,,,,,,,,,,,,
478,1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_2aZU9Nq.png,6,L. Linck,293,1,107183,0.0,16,leo-linck,7.0,Léo Linck,Léo Matias Baiersdorf Linck,2.05,Athlético-PR,0.0,,,2.0,,,,,,,,,,,,,2.0,2.0,,1.0,,
479,2,https://s.sde.globo.com/media/person_role/2021/04/16/0367fa0859b4ea67ba8191afd67f560e_FORMATO.png,6,V. Kauê,293,2,107186,0.0,16,vinicius-kaue,1.0,Vinicius Kauê,Vinicius Kauê Ribeiro Ferreira,0.97,Athlético-PR,0.0,,,1.0,3.0,2.0,,,,,,,,,,,,,,,,
480,2,https://s.sde.globo.com/media/person_role/2021/12/08/9440c054d747c490573927d3d0cb770c_FORMATO.png,6,L. Ataíde,293,0,107191,0.0,16,leonardo-ataide,0.0,Leonardo Ataíde,Leonardo Ataíde de Oliveira Siqueira,1.0,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,,
481,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A5prVgV.png,5,Rômulo,293,5,107197,0.0,16,romulo,0.42,Rômulo,Rômulo José Cardoso da Cruz,1.58,Athlético-PR,0.0,,,,1.0,3.0,,1.0,2.0,,,,,,,,,,,,,
482,2,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_9hMRqkt.png,6,G. Garcia,275,4,107225,0.0,16,gustavo-garcia,1.55,Gustavo Garcia,Gustavo Garcia dos Santos,2.59,Palmeiras,0.0,,,,2.0,1.0,,2.0,3.0,,,,1.0,1.0,1.0,,,,,,,
483,4,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_JqZAXdV.png,6,Miqueias,265,0,107232,0.0,16,miqueias,0.0,Miqueias,Miqueias Cabral Evaristo,3.0,Bahia,0.0,,,,,,,,,,,,,,,,,,,,,
484,2,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_F0bHOxR.png,6,Vanderlan,275,5,107236,0.0,16,vanderlan,3.98,Vanderlan,Vanderlan Barbosa da Silva,6.13,Palmeiras,0.0,,1.0,1.0,13.0,9.0,,2.0,3.0,,,1.0,,,,,,,,,,
485,4,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_hnxgxa6.png,6,Nathan,290,0,107261,0.0,16,nathan,0.0,Nathan,Nathan Melo Silva,1.0,Goiás,0.0,,,,,,,,,,,,,,,,,,,,,
486,4,https://s.sde.globo.com/media/person_role/2023/05/07/photo_220x220_0PEd4FH.png,6,Dodô,290,7,107375,0.0,16,dodo,1.46,Dodô,Vinícius Rodrigues Adelino dos Santos,1.33,Goiás,0.0,,,1.0,3.0,3.0,,,1.0,,1.0,,,,,,,,,,,
487,4,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_MHA8oKV.png,6,L. Dias,277,6,107416,1.9,16,luan-dias,0.55,Luan Dias,Luan Dias da Silva,2.28,Santos,0.4,,,3.0,6.0,8.0,,,3.0,,,,,,,,,,,,,
488,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_VrJSWeV.png,7,André,266,13,107498,0.1,16,andre,3.12,André,André Trindade da Costa Neto,8.69,Fluminense,-0.37,,,5.0,29.0,20.0,1.0,4.0,31.0,,,,,1.0,,,,,,,,
489,2,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0XMnyZN.png,7,Natanael,294,13,107554,8.6,16,natanael,5.48,Natanael,Natanael Moreira Milouski,10.61,Coritiba,0.15,,,3.0,40.0,24.0,6.0,3.0,14.0,1.0,,3.0,3.0,,1.0,,,,,,,
490,2,https://s.sde.globo.com/media/person_role/2022/09/30/photo_FORMATO.png,6,Nathan,277,7,107676,0.0,16,nathan,4.29,Nathan,Nathan Santos de Araújo,8.82,Santos,0.0,,,2.0,16.0,9.0,,,1.0,,,,3.0,,,,,,,,,
491,4,https://s.sde.globo.com/media/person_role/2023/03/21/photo_FORMATO_A5fpusS.png,6,C. Barletta,264,3,107726,0.0,16,chrystian-barletta,2.23,Chrystian Barletta,Chrystian Amaral Barletta de Almeida,4.79,Corinthians,0.0,,,,3.0,3.0,1.0,1.0,4.0,,,,,,,,,,,,,
492,1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_O9bfirr.png,6,E. Júnior,285,0,107740,0.0,16,emerson-junior,0.0,Emerson Júnior,Emerson Fabiano Kerber Júnior,1.0,Internacional,0.0,,,,,,,,,,,,,,,,,,,,,
493,4,https://s.sde.globo.com/media/person_role/2022/05/05/f8aea5d525d74bdbe77382da13d85ed2_FORMATO.png,6,Praxedes,280,1,107744,0.0,16,praxedes,-0.1,Praxedes,Bruno Conceição Praxedes,3.54,Bragantino,0.0,,,,,,,,,,,1.0,,,,,,,,,,
494,1,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_WyxMzh5.png,6,Adriel,284,2,107748,0.0,16,adriel,5.25,Adriel,Adriel Vasconcelos Ramos,7.74,Grêmio,0.0,,,1.0,,,,,1.0,,,,1.0,,,,7.0,1.0,,,,
495,4,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_Z8v7YI8.png,6,D. Rosa,265,7,107796,0.0,16,diego-rosa,1.09,Diego Rosa,Diego Gabriel Silva Rosa,2.12,Bahia,0.0,,,,4.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,
496,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_7OiYeRo.png,6,F. Henrique,283,0,107800,0.0,16,fernando-henrique,0.0,Fernando Henrique,Fernando Henrique do Nascimento Pereira,3.0,Cruzeiro,0.0,,,,,,,,,,,,,,,,,,,,,
497,3,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_nMfgjlm.png,6,Natã,284,1,107801,0.0,16,nata,0.2,Natã,Natã Felipe de Amorim Santos,0.75,Grêmio,0.0,,,,,1.0,,,1.0,,,,,,,,,,,,,
498,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_f09xlRk.png,6,M. Dias,285,7,107809,-1.3,16,matheus-dias,0.39,Matheus Dias,Matheus dos Santos Dias,1.61,Internacional,-0.33,,,2.0,5.0,6.0,,,1.0,,,,,,,,,,,,,
499,2,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_4XBJGTX.png,6,Hugo,290,2,107908,4.2,16,hugo,2.7,Hugo,Hugo Ferreira de Farias,2.71,Goiás,0.35,,,1.0,2.0,3.0,,,,,,1.0,1.0,,,,,,,,,
500,4,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_w7tZlR4.png,7,F. Vera,264,11,107950,-0.2,16,fausto-vera,2.88,Fausto Vera,Fausto Mariano Vera,6.91,Corinthians,-0.83,,2.0,4.0,17.0,15.0,2.0,5.0,7.0,,,1.0,,,,,,,,,,
501,5,https://s.sde.globo.com/media/person_role/2023/07/11/photo_220x220_lXzHXcx.png,6,Garcez,294,0,108131,0.0,16,garcez,0.0,Garcez,Maurício Garcez de Jesus,4.0,Coritiba,0.0,,,,,,,,,,,,,,,,,,,,,
502,5,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LlMyePJ.png,6,I. Pitta,1371,14,108133,9.3,16,isidro-pitta,1.07,Isidro Pitta,Isidro Miguel Pitta Saldívar,4.23,Cuiabá,1.57,,,,,8.0,1.0,4.0,11.0,,1.0,3.0,,,,,,,,,,
503,4,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hopiRUY.png,6,Gustavinho,284,1,108201,0.0,16,gustavinho,0.5,Gustavinho,Gustavo César Mendonça Gravino,2.85,Grêmio,0.0,,,,,,,,1.0,,,,,,,,,,,,,
504,5,https://s.sde.globo.com/media/person_role/2022/09/18/photo_FORMATO_aTUZBiS.png,6,Breno,290,0,108211,0.0,16,breno,0.0,Breno,Breno Herculano Almeida,1.0,Goiás,0.0,,,,,,,,,,,,,,,,,,,,,
505,5,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220.png,6,G. Barros,285,2,108352,0.0,16,gabriel-barros,-0.65,Gabriel Barros,Gabriel de Sousa Barros,2.08,Internacional,0.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
506,5,https://s.sde.globo.com/media/person_role/2023/02/01/photo_FORMATO_0I7WXAm.png,6,Erison,276,2,108422,3.9,16,erison,3.45,Erison,Erison Danilo de Souza,5.07,São Paulo,0.25,,1.0,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,
507,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_G8IevUF.png,6,Galarza,267,9,108528,0.0,16,galarza,2.1,Galarza,Matías Galarza Fonda,2.36,Vasco,0.0,,,1.0,7.0,7.0,1.0,3.0,4.0,,1.0,,,,,,,,,,,
508,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VPNWNb6.png,6,Arriagada,293,2,108624,0.0,16,arriagada,1.05,Arriagada,Luciano Daniel Arriagada García,3.1,Athlético-PR,0.0,,,,1.0,7.0,1.0,1.0,2.0,,,,,,,,,,,,,
509,5,https://s.sde.globo.com/media/person_role/2023/07/06/photo_220x220_QhpyCZL.png,7,J. Magno,290,3,108715,6.9,16,joao-magno,5.8,João Magno,João Victo Magno de Souza Machado,6.3,Goiás,1.49,,,2.0,2.0,6.0,1.0,1.0,2.0,,2.0,2.0,,,,,,,,,,
510,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_t9xgUxE.png,6,V. Sá,263,12,108946,6.3,16,victor-sa,4.1,Victor Sá,João Victor Santos Sá,7.8,Botafogo,0.22,,,1.0,16.0,12.0,10.0,11.0,10.0,,1.0,2.0,,,,1.0,,,,,,
511,4,https://s.sde.globo.com/media/person_role/2022/08/25/photo_FORMATO_VUIS7Pm.png,6,D. Martins,293,0,109102,0.0,16,daniel-martins,0.0,Daniel Martins,Daniel Sergio Martins,1.0,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,,
512,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xScuqcn.png,6,M. Nascimento,263,4,109114,0.0,16,matheus-nascimento,2.58,Matheus Nascimento,Matheus Nascimento de Paula,3.72,Botafogo,0.0,,,1.0,2.0,6.0,1.0,,3.0,,1.0,,,,,,,,,,,
513,2,https://s.sde.globo.com/media/person_role/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png,6,DG,263,0,109199,0.0,16,dg,0.0,DG,Douglas da Silva Teixeira,2.0,Botafogo,0.0,,,,,,,,,,,,,,,,,,,,,
514,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_2gnQr2r.png,6,Kawê,280,0,109246,0.0,16,kawe,0.0,Kawê,Kawê Ferreira Godoy Viana,1.0,Bragantino,0.0,,,,,,,,,,,,,,,,,,,,,
515,1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_jTL4V8M.png,6,Kennedy,356,0,109347,0.0,16,kennedy,0.0,Kennedy,Antonio Kennedy Sousa de Almeida,2.0,Fortaleza,0.0,,,,,,,,,,,,,,,,,,,,,
516,3,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_o1bIdBe.png,6,R. Gustavo,265,0,109389,0.0,16,raul-gustavo,0.0,Raul Gustavo,Raul Gustavo Pereira Bicalho,9.0,Bahia,0.0,,,,,,,,,,,,,,,,,,,,,
517,5,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_83YGYl5.png,6,T. Andrade,293,8,109404,0.0,16,thiago-andrade,0.73,Thiago Andrade,Thiago Eduardo de Andrade,2.65,Athlético-PR,0.0,,,1.0,2.0,2.0,1.0,3.0,3.0,,,,,,,,,,,,,
518,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HM5lJ1D.png,6,I. Luccas,283,1,109412,0.0,16,ian-luccas,1.2,Ian Luccas,Ian Luccas Baroni Boetto,3.09,Cruzeiro,0.0,,,,1.0,,,,,,,,,,,,,,,,,
519,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_AhzCnT2.png,6,Calebe,356,16,109461,-0.3,16,calebe,2.74,Calebe,Calebe Gonçalves Ferreira da Silva,6.07,Fortaleza,-0.19,,1.0,2.0,8.0,10.0,8.0,8.0,31.0,1.0,,2.0,,,,,,,,,,
520,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_eb1ett7.png,7,M. Leonardo,277,11,109497,16.4,16,marcos-leonardo,7.45,Marcos Leonardo,Marcos Leonardo Santos Almeida,13.34,Santos,1.65,,2.0,1.0,2.0,20.0,8.0,12.0,20.0,,6.0,6.0,,,,,,,,,,
521,3,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_KiHaTyd.png,7,Joaquim,277,13,109563,1.4,16,joaquim,3.41,Joaquim,Joaquim Henrique Pereira Silva,7.93,Santos,0.54,,,2.0,16.0,11.0,3.0,4.0,7.0,,,,4.0,,1.0,1.0,,,,,,
522,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_eSiqEBR.png,6,Martinelli,266,9,109573,0.0,16,martinelli,2.47,Martinelli,Matheus Martinelli Lima,4.58,Fluminense,0.0,,,,9.0,12.0,,2.0,11.0,,1.0,1.0,,,,,,,,,,
523,5,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Kdrpiw9.png,6,G. Novaes,290,3,109639,0.0,16,gabriel-novaes,0.23,Gabriel Novaes,Gabriel Novaes Fernandes,2.57,Goiás,0.0,,,,,3.0,1.0,,1.0,,,1.0,,,,,,,,,,
524,2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8tyq2bR.png,6,Hugo,263,7,109668,0.0,16,hugo,7.51,Hugo,Hugo Gonçalves Ferreira Neto,6.4,Botafogo,0.0,,,1.0,19.0,10.0,,1.0,6.0,,,,6.0,,,,,,,,,
525,2,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_bZ6JNlc.png,6,J. Chávez,265,10,110021,0.0,16,jhoanner-chavez,3.07,Jhoanner Chávez,Jhoanner Stalin Chávez Quintero,6.15,Bahia,0.0,,1.0,1.0,14.0,15.0,1.0,3.0,4.0,,,2.0,2.0,,1.0,,,,,,,
526,4,https://s.sde.globo.com/media/person_role/2023/04/04/photo_FORMATO.png,6,M. Segovia,263,11,110055,2.5,16,matias-segovia,2.37,Matías Segovia,Matías Emanuel Segovia Torales,4.66,Botafogo,-0.08,,1.0,2.0,15.0,2.0,1.0,,9.0,,,,,,,,,,,,,
527,1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yvoo9wb.png,6,G. Pereira,293,0,110251,0.0,16,gabriel-pereira,0.0,Gabriel Pereira,Gabriel Roberto Pereira,1.0,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,,
528,6,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,7,A. Ferreira,275,16,110506,7.02,16,abel-ferreira,5.77,Abel Ferreira,Abel Fernando Moreira Ferreira,13.82,Palmeiras,0.33,,,,,,,,,,,,,,,,,,,,,7.0
