,atletas.status_id,atletas.apelido_abreviado,atletas.jogos_num,atletas.slug,atletas.entrou_em_campo,atletas.rodada_id,atletas.apelido,atletas.preco_num,atletas.posicao_id,atletas.foto,atletas.media_num,atletas.minimo_para_valorizar,atletas.clube_id,atletas.clube.id.full.name,atletas.atleta_id,atletas.pontos_num,atletas.nome,atletas.variacao_num,A,CA,DS,FC,FD,FF,FS,FT,G,I,PP,DE,GS,SG,CV,PC,PS,V,GC,DP,PI
274,6,Palacios,6,palacios,False,23,Palacios,3.81,2,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO.png,2.4,,283,Cruzeiro,92855,0.0,Helibelton Palacios Zapata,0.0,,2.0,7.0,16.0,,1.0,4.0,,,,,,,2.0,,,,,,,
275,7,M. Vital,20,mateus-vital,True,23,Mateus Vital,6.36,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_CifS8My.png,2.53,,283,Cruzeiro,93108,1.7,Mateus da Silva Vital Assumpção,0.06,1.0,,15.0,10.0,7.0,13.0,18.0,1.0,,1.0,,,,,,,,,,,
276,5,R. Ramos,0,rafael-ramos,False,23,Rafael Ramos,4.0,2,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Tdjz7Nn.png,0.0,,264,Corinthians,93236,0.0,Rafael António Figueiredo Ramos,0.0,,,,,,,,,,,,,,,,,,,,,
277,7,L. Veríssimo,3,lucas-verissimo,False,23,Lucas Veríssimo,9.17,3,https://s.sde.globo.com/media/person_role/2023/08/18/photo_FORMATO_LvuX4b4.png,3.03,,264,Corinthians,93368,0.0,Lucas Veríssimo da Silva,0.0,,2.0,4.0,8.0,1.0,2.0,2.0,,,1.0,,,,1.0,,,,,,,
278,6,J. Basso,6,joao-basso,True,23,João Basso,3.36,3,https://s.sde.globo.com/media/person_role/2023/07/31/photo_FORMATO_tUHU2kX.png,1.37,,277,Santos,93372,2.1,João Othávio Basso,0.15,,1.0,9.0,9.0,,2.0,5.0,,,,,,,,,,,,1.0,,
279,7,Wanderson,20,wanderson,True,23,Wanderson,11.12,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_TAoUoam.png,3.77,,285,Internacional,93478,3.9,Wanderson Maciel Sousa Campos,0.2,2.0,1.0,19.0,13.0,7.0,7.0,19.0,,3.0,,,,,,,,,,,,
280,6,Benítez,9,benitez,False,23,Benítez,7.07,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wkFNeGE.png,3.96,,327,América-MG,93550,0.0,Martín Nicolás Benítez,0.0,2.0,3.0,8.0,8.0,2.0,6.0,23.0,1.0,,3.0,,,,,,,,,,,
281,6,G. Inocêncio,17,gabriel-inocencio,True,23,Gabriel Inocêncio,6.51,2,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FQGuEEf.png,3.79,,277,Santos,93702,0.5,Gabriel de Souza Inocêncio,-0.74,,2.0,33.0,27.0,2.0,3.0,11.0,,,1.0,,,,5.0,,,,,,,
282,6,P. Henrique,4,paulo-henrique,False,23,Paulo Henrique,2.72,2,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_65yTkUA.png,1.78,,267,Vasco,93716,0.0,Paulo Henrique de Oliveira Alves,0.0,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,
283,6,Andrey,14,andrey,True,23,Andrey,4.68,4,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_19c678V.png,1.92,,294,Coritiba,93787,9.2,Andrey Ramos do Nascimento,1.3,,4.0,14.0,14.0,3.0,5.0,8.0,,1.0,1.0,,,,,,1.0,,,,,
284,7,M. Freitas,22,marlon-freitas,True,23,Marlon Freitas,5.32,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_vbqyTPv.png,2.43,,263,Botafogo,93790,1.8,Marlon Rodrigues Freitas,0.59,1.0,,33.0,16.0,4.0,12.0,5.0,,,,,,,,,,,,1.0,,
285,6,Daniel,11,daniel,True,23,Daniel,2.65,4,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO_VrP7OOs.png,1.08,,266,Fluminense,93791,1.2,Daniel Sampaio Simões,0.17,,1.0,6.0,2.0,1.0,2.0,7.0,,,,,,,,,,,,,,
286,5,Marcinho,11,marcinho,False,23,Marcinho,3.08,2,https://s.sde.globo.com/media/person_role/2023/04/06/photo_FORMATO_awVXJNb.png,1.51,,327,América-MG,93797,0.0,Márcio Almeida de Oliveira,0.0,,4.0,17.0,14.0,2.0,2.0,1.0,,,,,,,,,,,,,,
287,6,Keiller,8,keiller,True,23,Keiller,4.11,1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_3ZKNMQH.png,2.56,,285,Internacional,93834,-2.0,Keiller da Silva Nunes,-1.78,,1.0,,,,,1.0,,,,,22.0,12.0,1.0,,1.0,,,,1.0,
288,6,Cleiton,18,cleiton,True,23,Cleiton,7.56,1,https://s.sde.globo.com/media/person_role/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,4.99,,280,Bragantino,93882,9.0,Cleiton Schwengber,0.11,,3.0,,1.0,,,4.0,,,,,49.0,13.0,11.0,1.0,,,,,,
289,6,Matheusinho,7,matheusinho,False,23,Matheusinho,3.69,4,https://s.sde.globo.com/media/person_role/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png,1.95,,327,América-MG,93886,0.0,Matheus Leonardo Sales Cardoso,0.0,,,4.0,3.0,4.0,2.0,7.0,,,1.0,,,,,,,,,,,
290,6,B. Lopes,17,breno-lopes,True,23,Breno Lopes,5.24,5,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_r2x2UOS.png,3.22,,275,Palmeiras,93988,8.8,Breno Henrique Vasconcelos Lopes,1.22,3.0,1.0,4.0,5.0,7.0,3.0,16.0,1.0,2.0,3.0,,,,,,,,,,,
291,7,M. Rojas,5,matias-rojas,False,23,Matías Rojas,4.91,4,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_mjtT9lV.png,0.64,,264,Corinthians,94007,0.0,Matías Nicolás Rojas Romero,0.0,,,1.0,2.0,,2.0,2.0,,,,,,,,,,,,,,
292,6,M. Fernandes,21,matheus-fernandes,True,23,Matheus Fernandes,12.18,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ozKQngu.png,5.44,,280,Bragantino,94067,1.3,Matheus Fernandes Siqueira,-0.97,2.0,4.0,74.0,35.0,6.0,6.0,20.0,,1.0,,,,,,,,,,,,
293,6,Maycon,18,maycon,False,23,Maycon,4.52,4,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_R7Bbn2S.png,2.77,,264,Corinthians,94154,0.0,Maycon de Andrade Barberan,0.0,,2.0,24.0,13.0,6.0,7.0,3.0,,2.0,2.0,,,,,1.0,,,,,,
294,6,Guilherme,18,guilherme,True,23,Guilherme,5.96,5,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_DlyxisL.png,2.67,,356,Fortaleza,94207,0.6,Guilherme Augusto Vieira dos Santos,-0.72,1.0,3.0,16.0,12.0,9.0,5.0,20.0,2.0,,3.0,,,,,,,,,,,
295,6,M. Babi,5,matheus-babi,False,23,Matheus Babi,4.45,5,https://s.sde.globo.com/media/person_role/2023/07/30/photo_FORMATO_a5PwXy3.png,1.92,,290,Goiás,94444,0.0,Matheus Barcelos da Silva,0.0,,2.0,,4.0,,3.0,5.0,,1.0,1.0,,,,,,,,,,,
296,7,R. Veiga,17,raphael-veiga,True,23,Raphael Veiga,17.32,4,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_l1kSIXt.png,7.53,,275,Palmeiras,94509,0.5,Raphael Cavalcante Veiga,-0.75,4.0,4.0,14.0,22.0,10.0,19.0,34.0,2.0,7.0,4.0,1.0,,,,,,,,,,
297,2,Oliveira,13,oliveira,False,23,Oliveira,8.55,3,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wQCfXVb.png,3.77,,283,Cruzeiro,94514,0.0,Lucas da Cruz Oliveira,0.0,,2.0,16.0,7.0,,1.0,12.0,,1.0,,,,,5.0,2.0,,,,,,
298,7,Pedro,19,pedro,True,23,Pedro,11.99,5,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_BmbzG97.png,3.66,,262,Flamengo,94583,5.1,Pedro Guilherme Abreu dos Santos,0.36,,,6.0,6.0,9.0,10.0,9.0,,5.0,2.0,,,,,,,1.0,,,,
299,6,J. Méndez,6,jhegson-mendez,False,23,Jhegson Méndez,4.01,4,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_PUzvx3f.png,1.8,,276,São Paulo,94786,0.0,Jhegson Sebastián Méndez Carabalí,0.0,,1.0,11.0,8.0,,,2.0,,,,,,,,,,,,,,
300,6,Burgos,2,burgos,False,23,Burgos,1.52,3,https://s.sde.globo.com/media/person_role/2023/07/26/photo_220x220_YiDp5cw.png,-0.75,,327,América-MG,94836,0.0,Esteban Rodrigo Burgos,0.0,,,2.0,3.0,,,,,,,,,,,1.0,,,,,,
301,6,Battaglia,19,battaglia,True,23,Battaglia,4.46,4,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,1.51,,282,Atlético-MG,94845,0.8,Rodrigo Andrés Battaglia,-0.23,,6.0,20.0,35.0,3.0,9.0,21.0,,,1.0,,,,,,,,,,,
302,7,E. Coudet,18,eduardo-coudet,True,23,Eduardo Coudet,11.07,6,https://s.sde.globo.com/media/person_role/2023/07/19/photo_FORMATO.png,5.01,,285,Internacional,94853,5.0,Eduardo Germán Coudet,0.18,,,,,,,,,,,,,,,,,,6.0,,,
303,6,L. Fernandes,12,lucas-fernandes,False,23,Lucas Fernandes,3.68,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_qLLBtiS.png,1.32,,263,Botafogo,94931,0.0,Lucas Fernandes da Silva,0.0,,1.0,2.0,16.0,5.0,7.0,9.0,1.0,,,,,,,,,,,,,
304,6,J. Capixaba,21,juninho-capixaba,True,23,Juninho Capixaba,12.69,2,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_VYzv5cy.png,7.39,,280,Bragantino,94968,10.5,Luis Antônio da Rocha Júnior,0.71,1.0,8.0,54.0,41.0,9.0,7.0,31.0,1.0,2.0,3.0,,,,11.0,,,,,,,
305,6,Nicolas,5,nicolas,False,23,Nicolas,3.52,2,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_tTV7wrP.png,2.88,,327,América-MG,95127,0.0,Nicolas Vichiatto da Silva,0.0,,,4.0,6.0,2.0,,2.0,,1.0,,,,,,,,,,,,
306,6,Jefferson,0,jefferson,False,23,Jefferson,4.0,2,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_D7r1d1E.png,0.0,,267,Vasco,95220,0.0,Jefferson Junio Antônio da Silva,0.0,,,,,,,,,,,,,,,,,,,,,
307,5,I. Vinícius,0,igor-vinicius,False,23,Igor Vinícius,6.0,2,https://s.sde.globo.com/media/person_role/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png,0.0,,276,São Paulo,95466,0.0,Igor Vinícius de Souza,0.0,,,,,,,,,,,,,,,,,,,,,
308,6,Raniele,20,raniele,True,23,Raniele,12.37,4,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_j6biYTV.png,5.17,,1371,Cuiabá,95556,5.2,Raniele Almeida Melo,0.29,,6.0,47.0,18.0,9.0,15.0,35.0,1.0,2.0,1.0,,,,,,1.0,,,,,
309,6,M. Benevenuto,8,marcelo-benevenuto,False,23,Marcelo Benevenuto,5.5,3,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_kkUky0K.png,2.21,,356,Fortaleza,95638,0.0,Marcelo da Conceição Benevenuto Malaquias,0.0,,2.0,7.0,8.0,,1.0,6.0,,,1.0,,,,2.0,,,,,,,
310,6,L. Kal,14,lucas-kal,False,23,Lucas Kal,2.06,4,https://s.sde.globo.com/media/person_role/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png,0.35,,327,América-MG,95662,0.0,Lucas Kal Schenfeld Progioli,0.0,,3.0,8.0,14.0,1.0,1.0,1.0,,,,,,,,,,,,,,
311,7,Z. Ricardo,1,ze-ricardo,True,23,Zé Ricardo,12.08,6,https://s.sde.globo.com/media/person_role/2023/09/05/photo_220x220_ToHlnNY.png,9.25,,283,Cruzeiro,95780,9.25,José Ricardo Mannarino,1.21,,,,,,,,,,,,,,,,,,1.0,,,
312,7,Artur,22,artur,True,23,Artur,11.49,5,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_G1nE6cb.png,5.2,,275,Palmeiras,95799,3.0,Artur Victor Guimarães,-0.32,2.0,1.0,16.0,10.0,11.0,15.0,31.0,3.0,5.0,6.0,,,,,,,,,,,
313,6,T. Figueiredo,1,tobias-figueiredo,False,23,Tobias Figueiredo,3.68,3,https://s.sde.globo.com/media/person_role/2023/07/11/photo_FORMATO_kRGPxC0.png,0.2,,356,Fortaleza,95878,0.0,Tobias Pereira Figueiredo,0.0,,,2.0,,,1.0,,,,,,,,,,,,,1.0,,
314,6,Machado,23,machado,True,23,Machado,6.37,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_a0C7bdd.png,3.06,,283,Cruzeiro,96089,0.5,Luiz Filipe da Rosa Machado - Felipe,-0.72,3.0,2.0,24.0,20.0,7.0,9.0,16.0,1.0,1.0,,,,,,,,,,,,
315,7,Lima,22,lima,True,23,Lima,12.33,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_bCG6s7k.png,4.48,,266,Fluminense,96340,10.5,Vinicius Moreira de Lima,1.44,1.0,4.0,22.0,24.0,8.0,11.0,50.0,1.0,4.0,3.0,,,,,,,,,,,
316,5,M. Pereira,2,matheus-pereira,False,23,Matheus Pereira,5.88,4,https://s.sde.globo.com/media/person_role/2023/07/24/photo_FORMATO_MgA1agq.png,2.2,,283,Cruzeiro,96610,0.0,Matheus Fellipe Costa Pereira,0.0,,,3.0,3.0,1.0,,1.0,,,,,,,,,,,,,,
317,6,Allan,8,allan,True,23,Allan,6.59,4,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO.png,2.1,,262,Flamengo,96652,0.5,Allan Rodrigues de Souza,-0.04,,,11.0,8.0,1.0,1.0,8.0,,,,,,,,,,,,,,
318,7,Bustos,15,bustos,True,23,Bustos,9.17,2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8fg8wbo.png,5.63,,285,Internacional,96678,11.3,Fabricio Tomás Bustos Sein,0.95,,2.0,27.0,19.0,2.0,5.0,14.0,,2.0,,,,,6.0,,,,,,,
319,6,Saravia,15,saravia,False,23,Saravia,6.68,2,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_HmHq0Tu.png,3.49,,282,Atlético-MG,96725,0.0,Renzo Saravia,0.0,1.0,7.0,19.0,23.0,2.0,3.0,23.0,,,1.0,,,,5.0,1.0,,,,,,
320,6,Atuesta,0,atuesta,False,23,Atuesta,5.0,4,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_haNtwOK.png,0.0,,275,Palmeiras,96754,0.0,Eduard Andrés Atuesta Velasco,0.0,,,,,,,,,,,,,,,,,,,,,
321,7,A. Gomes,7,arthur-gomes,True,23,Arthur Gomes,6.08,5,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_4DHfVWg.png,3.64,,283,Cruzeiro,96966,-0.5,Arthur Gomes Lourenço,-0.41,,1.0,3.0,10.0,2.0,4.0,9.0,,2.0,2.0,,,,,,,,,,,
322,6,Y. González,5,yony-gonzalez,True,23,Yony González,3.62,5,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_YMuPeb5.png,1.54,,266,Fluminense,97080,0.8,Jony Alexander González Copete,-0.42,1.0,1.0,3.0,5.0,,2.0,,,,,,,,,,,,,,,
323,6,Dudu,4,dudu,False,23,Dudu,4.46,2,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_G2DFY9I.png,2.58,,356,Fortaleza,97133,0.0,Luís Eduardo Marques dos Santos,0.0,,1.0,5.0,3.0,1.0,,,,,,,,,1.0,,,,,,,
324,7,Villasanti,17,villasanti,True,23,Villasanti,7.24,4,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_K2Ovl0l.png,5.63,,284,Grêmio,97145,1.0,Mathías Adalberto Villasanti Rolón,-0.39,1.0,4.0,50.0,30.0,5.0,3.0,17.0,1.0,3.0,1.0,,,,,,,,,,,
325,6,Dalbert,0,dalbert,False,23,Dalbert,8.0,2,https://s.sde.globo.com/media/person_role/2023/09/06/photo_FORMATO_uXyVm0t.png,0.0,,285,Internacional,97173,0.0,Dalbert Henrique Chagas Estevão,0.0,,,,,,,,,,,,,,,,,,,,,
326,6,Alesson,13,alesson,True,23,Alesson,3.07,5,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_onOMJJv.png,2.15,,290,Goiás,97321,0.5,Alesson dos Santos Batista,-0.08,,2.0,7.0,4.0,1.0,4.0,6.0,,2.0,8.0,,,,,,,,,,,
327,6,R. Ceni,2,rogerio-ceni,True,23,Rogério Ceni,8.17,6,https://s.sde.globo.com/media/person_role/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png,5.59,,265,Bahia,97341,6.62,Rogério Ceni,-1.23,,,,,,,,,,,,,,,,,,1.0,,,
328,6,G. Mosquito,4,gustavo-mosquito,True,23,Gustavo Mosquito,3.97,5,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_odfm6XT.png,3.23,,264,Corinthians,97450,0.0,Gustavo Henric da Silva,-0.13,,,1.0,,1.0,,5.0,,1.0,,,,,,,,,,,,
329,6,Jori,0,jori,False,23,Jori,3.0,1,https://s.sde.globo.com/media/person_role/2021/06/04/4b0b72b2d30e52cae1f658dbea101b5c_FORMATO.png,0.0,,327,América-MG,97453,0.0,Joriwinnyson Santos dos Anjos Rodrigues,0.0,,,,,,,,,,,,,,,,,,,,,
330,7,Marçal,13,marcal,True,23,Marçal,9.35,2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_lpafgKV.png,5.09,,263,Botafogo,97468,-1.2,Fernando Marçal de Oliveira,-0.51,1.0,6.0,23.0,24.0,1.0,5.0,13.0,,,,,,,7.0,,,,,,,
331,7,Murilo,12,murilo,False,23,Murilo,9.3,3,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_gy90S45.png,4.22,,275,Palmeiras,97653,0.0,Murilo Cerqueira Paim,0.0,,2.0,12.0,17.0,2.0,,6.0,,2.0,1.0,,,,5.0,1.0,,,,,,
332,7,Reynaldo,3,reynaldo,False,23,Reynaldo,3.15,3,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_va9qDnW.png,2.77,,294,Coritiba,97768,0.0,Reynaldo César Moraes,0.0,,1.0,,4.0,,,1.0,,,,,,,2.0,,,,,,,
333,5,L. Ortiz,7,leo-ortiz,True,23,Léo Ortiz,8.1,3,https://s.sde.globo.com/media/person_role/2022/05/05/460445523b5ae74d45009ede8f2a5e89_FORMATO.png,5.39,,280,Bragantino,97867,5.5,Leonardo Rech Ortiz,-0.29,,1.0,6.0,4.0,2.0,1.0,3.0,1.0,,,,,,5.0,,,,,,,
334,6,M. Bahia,8,matheus-bahia,False,23,Matheus Bahia,4.83,2,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_qXFqFQp.png,4.12,,265,Bahia,97899,0.0,Matheus Bahia Santos,0.0,,2.0,9.0,8.0,1.0,3.0,6.0,,,1.0,,,,4.0,,,,,,,
335,6,Vitão,17,vitao,False,23,Vitão,6.18,3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SngcHBI.png,2.91,,285,Internacional,97900,0.0,Vitor Eduardo da Silva Matos,0.0,,4.0,18.0,9.0,3.0,1.0,4.0,1.0,,,,,,5.0,,,,,,,
336,6,L. Oyama,3,luis-oyama,False,23,Luís Oyama,4.31,4,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_GSUk6aP.png,1.8,,290,Goiás,97908,0.0,Luís Felipe Oyama,0.0,,1.0,5.0,2.0,,,2.0,,,,,,,,,,,,,,
337,5,J. Varela,0,jhonata-varela,False,23,Jhonata Varela,3.0,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_v7Qo23i.png,0.0,,284,Grêmio,97993,0.0,Jhonata Varela da Silva,0.0,,,,,,,,,,,,,,,,,,,,,
338,7,Erick,18,erick,True,23,Erick,6.84,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_dIxm87A.png,4.04,,293,Athlético-PR,98022,1.8,Erick Luis Conrado de Carvalho,-0.02,1.0,4.0,27.0,29.0,7.0,17.0,14.0,1.0,2.0,1.0,,,,,,,,,,,
339,6,Bastos,0,bastos,False,23,Bastos,3.0,3,https://s.sde.globo.com/media/person_role/2023/08/29/photo_220x220.png,0.0,,263,Botafogo,98280,0.0,Bartolomeu Jacinto Quissanga,0.0,,,,,,,,,,,,,,,,,,,,,
340,6,S. Ferreira,5,sebastian-ferreira,False,23,Sebastián Ferreira,5.11,5,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_FJlmVCp.png,1.28,,267,Vasco,98433,0.0,Carlos Sebastián Ferreira Vidal,0.0,,,2.0,5.0,,2.0,8.0,,,1.0,,,,,,,,,,,
341,6,Kanu,20,kanu,True,23,Kanu,5.37,3,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_BiEGphf.png,3.07,,265,Bahia,98484,-0.1,Victor Hugo Soares dos Santos,-0.87,,4.0,26.0,25.0,1.0,5.0,29.0,,,1.0,,,,5.0,1.0,,,,,,
342,6,V. Barreta,0,vinicius-barreta,False,23,Vinícius Barreta,1.0,1,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_MHv5nkR.png,0.0,,1371,Cuiabá,98496,0.0,Vinícius Teodoro Barreta Melo,0.0,,,,,,,,,,,,,,,,,,,,,
343,6,J. Lucas,8,jean-lucas,True,23,Jean Lucas,7.53,4,https://s.sde.globo.com/media/person_role/2023/07/16/photo_FORMATO_l9ELyne.png,3.9,,277,Santos,98517,2.7,Jean Lucas de Souza Oliveira,-0.39,1.0,2.0,9.0,15.0,3.0,6.0,21.0,1.0,,,,,,,,,,,,,
344,6,D. Placido,20,di-placido,True,23,Di Placido,10.39,2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5kmPtuv.png,6.73,,263,Botafogo,98605,-0.1,Leonel Di Placido,-1.22,3.0,4.0,50.0,18.0,1.0,4.0,6.0,,1.0,1.0,,,,11.0,,1.0,,,,,
345,7,Kuscevic,17,kuscevic,True,23,Kuscevic,4.7,3,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_8oUGttY.png,2.98,,294,Coritiba,98619,3.7,Benjamín Kuščević Jaramillo,-0.54,,5.0,21.0,19.0,,7.0,9.0,,2.0,,,,,2.0,,,,,,,
346,7,Pedrinho,8,pedrinho,True,23,Pedrinho,5.18,4,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_QTjI0Vv.png,2.56,,282,Atlético-MG,98706,8.4,Pedro Victor Delmino da Silva,0.58,2.0,,4.0,5.0,2.0,1.0,8.0,,,,,,,,,,,,,,
347,6,Cuello,17,cuello,True,23,Cuello,4.76,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xAXl7On.png,3.1,,293,Athlético-PR,98909,3.5,Tomás Esteban Cuello,0.19,1.0,,21.0,18.0,7.0,7.0,28.0,,,3.0,,,,,,,,,,,
348,6,Gabriel,13,gabriel,False,23,Gabriel,4.07,4,https://s.sde.globo.com/media/person_role/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png,2.44,,276,São Paulo,98976,0.0,Gabriel Neves Perdomo,0.0,,4.0,25.0,9.0,,,1.0,,1.0,,,,,,,,,,,,
349,6,L. Braga,13,lucas-braga,True,23,Lucas Braga,4.14,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jbahd9z.png,1.44,,277,Santos,99119,6.5,Lucas Braga Ribeiro,1.25,,3.0,8.0,11.0,,4.0,19.0,1.0,,3.0,,,,,,,,,,,
350,7,Vegetti,6,vegetti,True,23,Vegetti,14.0,5,https://s.sde.globo.com/media/person_role/2023/08/18/photo_FORMATO_IaVP7Hz.png,9.07,,267,Vasco,99198,12.7,Pablo Vegetti,1.39,1.0,1.0,4.0,10.0,3.0,5.0,11.0,1.0,4.0,5.0,,,,,,,1.0,,,,
351,6,P. Rodríguez,19,puma-rodriguez,True,23,Puma Rodríguez,7.01,2,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_I6z9QfY.png,3.35,,267,Vasco,99213,3.5,José Luis Rodríguez Bebanz,0.5,,2.0,36.0,16.0,7.0,12.0,9.0,,,2.0,,,,1.0,,,,,,,
352,6,R. Fernández,21,rodrigo-fernandez,True,23,Rodrigo Fernández,4.71,4,https://s.sde.globo.com/media/person_role/2022/03/29/6fdde8730fb97a5d12a85b4ebd9d4e93_FORMATO.png,1.85,,277,Santos,99214,1.7,Rodrigo Fernández Cedrés,0.09,,9.0,32.0,44.0,2.0,7.0,13.0,,1.0,,,,,,,,,,,,
353,7,Pochettino,23,pochettino,True,23,Pochettino,7.71,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_zjxThmw.png,3.4,,356,Fortaleza,99267,5.5,Tomás Pochettino,0.73,1.0,1.0,21.0,12.0,13.0,13.0,15.0,1.0,2.0,1.0,,,,,,,,,,,
354,7,Morelli,19,morelli,True,23,Morelli,6.58,4,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_fZnSxrr.png,3.47,,290,Goiás,99412,5.0,Everton Morelli Casimiro,-0.03,,2.0,33.0,34.0,2.0,11.0,39.0,,1.0,3.0,,,,,,,,,,,
355,6,Rossi,0,rossi,False,23,Rossi,7.0,1,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_OdhLvyM.png,0.0,,262,Flamengo,99552,0.0,Agustín Daniel Rossi,0.0,,,,,,,,,,,,,,,,,,,,,
356,6,P. Vitor,5,paulo-vitor,False,23,Paulo Vitor,2.07,5,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_7vqcMIx.png,0.68,,283,Cruzeiro,99588,0.0,Paulo Vitor Fernandes Pereira,0.0,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,
357,6,Arias,19,arias,True,23,Arias,9.77,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_8Xam8ML.png,5.13,,266,Fluminense,99815,-0.3,Jhon Adolfo Arias Andrade,-0.71,3.0,3.0,31.0,25.0,10.0,7.0,49.0,,2.0,6.0,,,,,1.0,,1.0,,,,
358,7,Paulinho,21,paulinho,True,23,Paulinho,13.71,5,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_6AtAEsy.png,7.21,,282,Atlético-MG,99818,13.2,Paulo Henrique Sampaio Filho,0.45,,,35.0,14.0,20.0,15.0,12.0,,9.0,4.0,,,,,,,,,,,
359,6,A. Franco,8,alan-franco,False,23,Alan Franco,4.54,3,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Nls7aQV.png,3.02,,276,São Paulo,99889,0.0,Alan Javier Franco,0.0,1.0,3.0,9.0,5.0,,3.0,3.0,,,,,,,2.0,,1.0,,,,,
