,atletas.atleta_id,atletas.apelido,atletas.minimo_para_valorizar,atletas.status_id,atletas.apelido_abreviado,atletas.jogos_num,atletas.slug,atletas.pontos_num,atletas.clube.id.full.name,atletas.rodada_id,atletas.posicao_id,atletas.clube_id,atletas.preco_num,atletas.nome,atletas.variacao_num,atletas.media_num,atletas.foto,FF,G,CA,DS,FC,FD,FS,I,SG,DE,DP,GS,PC,CV,FT,A,PS,V,PP
470,106831,Juan,,6,Juan,0,juan,0.0,São Paulo,2,5,276,2.0,Juan Santos da Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/03/01/b64f8d56aad317fef852cca695190f34_FORMATO.png,,,,,,,,,,,,,,,,,,,
471,106835,Luan Patrick,,6,L. Patrick,0,luan-patrick,0.0,Bragantino,2,3,280,4.0,Luan Patrick Wiedthauper,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qBlP0vG.png,,,,,,,,,,,,,,,,,,,
472,106882,Edinho,,6,Edinho,0,edinho,0.0,Fluminense,2,4,266,2.0,Eder Maciel Lopes,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/12/photo_FORMATO_lpVHzsU.png,,,,,,,,,,,,,,,,,,,
473,106949,Ariel,,6,Ariel,0,ariel,0.0,Goiás,2,5,290,3.0,Ariel Felipe Gomes da Rosa,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_Nvo8pua.png,,,,,,,,,,,,,,,,,,,
474,106950,Fernando,,6,Fernando,0,fernando,0.0,Athlético-PR,2,2,293,3.0,Fernando Augusto Pereira Bueno Júnior,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_DOiaQDY.png,,,,,,,,,,,,,,,,,,,
475,106977,Bernardo Schappo,,6,B. Schappo,0,bernardo-schappo,0.0,Fortaleza,2,3,356,4.0,Bernardo Schappo,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_kJyHV1a.png,,,,,,,,,,,,,,,,,,,
476,107039,Ricardo Cerqueira,,6,R. Cerqueira,0,ricardo-cerqueira,0.0,Cuiabá,2,4,1371,2.0,José Ricardo Batista Cerqueira,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_lmtWu1C.png,,,,,,,,,,,,,,,,,,,
477,107044,Alexandre Jesus,,6,A. Jesus,0,alexandre-jesus,0.0,Fluminense,2,5,266,3.0,Alexandre de Jesus Jeruzalem Júnior,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_XvtG1UE.png,,,,,,,,,,,,,,,,,,,
478,107052,Stênio,,6,Stênio,0,stenio,0.0,Cruzeiro,2,5,283,3.0,Stenio Zanetti Toledo,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9qm9tuE.png,,,,,,,,,,,,,,,,,,,
479,107110,Natan,,7,Natan,2,natan,0.4,Bragantino,2,3,280,5.56,Natan Bernardo de Souza,-0.96,2.25,https://s.sde.globo.com/media/person_role/2022/05/05/ebc6c140c001d68b3b50f27e354d27e2_FORMATO.png,,,,3.0,2.0,,3.0,,,,,,,,,,,,
480,107111,Richard Rios,,2,R. Rios,2,richard-rios,2.7,Palmeiras,2,4,275,5.0,Richard Rios Montoya,0.35,2.95,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,1.0,,,2.0,,1.0,3.0,,,,,,,,,,,,
481,107172,Patrick de Paula,,5,P. Paula,0,patrick-de-paula,0.0,Botafogo,2,4,263,7.0,Patrick de Paula Carreiro,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_YTg7jfi.png,,,,,,,,,,,,,,,,,,,
482,107173,Michel Araújo,,7,M. Araújo,2,michel-araujo,7.2,São Paulo,2,4,276,8.17,Michel Daryl Araújo Villar,2.23,6.2,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_Z1W5SRZ.png,2.0,,,2.0,1.0,1.0,5.0,,,,,,,,,1.0,,,
483,107174,Bruno Tabata,,6,B. Tabata,0,bruno-tabata,0.0,Palmeiras,2,4,275,4.0,Bruno Vinícius Souza Ramos,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_g6CL75l.png,,,,,,,,,,,,,,,,,,,
484,107179,Matheus Donelli,,6,M. Donelli,0,matheus-donelli,0.0,Corinthians,2,1,264,2.0,Matheus Planelles Donelli,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_34QaZln.png,,,,,,,,,,,,,,,,,,,
485,107183,Léo Linck,,6,L. Linck,0,leo-linck,0.0,Athlético-PR,2,1,293,2.0,Léo Matias Baiersdorf Linck,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_2aZU9Nq.png,,,,,,,,,,,,,,,,,,,
486,107197,Rômulo,,7,Rômulo,2,romulo,1.3,Athlético-PR,2,5,293,2.42,Rômulo José Cardoso da Cruz,-0.1,1.1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A5prVgV.png,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,
487,107225,Gustavo Garcia,,6,G. Garcia,1,gustavo-garcia,3.0,Palmeiras,2,2,275,3.18,Gustavo Garcia dos Santos,0.18,3.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_9hMRqkt.png,1.0,,,1.0,,,2.0,,,,,,,,,,,,
488,107232,Miqueias,,6,Miqueias,0,miqueias,0.0,Bahia,2,4,265,3.0,Miqueias Cabral Evaristo,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_JqZAXdV.png,,,,,,,,,,,,,,,,,,,
489,107236,Vanderlan,,2,Vanderlan,1,vanderlan,0.0,Palmeiras,2,2,275,7.74,Vanderlan Barbosa da Silva,0.0,7.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_F0bHOxR.png,,,,2.0,3.0,,1.0,,,,,,,,,1.0,,,
490,107261,Nathan,,6,Nathan,0,nathan,0.0,Goiás,2,4,290,1.0,Nathan Melo Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_hnxgxa6.png,,,,,,,,,,,,,,,,,,,
491,107416,Luan Dias,,5,L. Dias,1,luan-dias,-1.6,Santos,2,4,277,2.67,Luan Dias da Silva,-2.33,-1.6,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_MHA8oKV.png,,,1.0,,2.0,,,,,,,,,,,,,,
492,107498,André,,7,André,2,andre,4.9,Fluminense,2,4,266,11.55,André Trindade da Costa Neto,-0.13,6.0,https://s.sde.globo.com/media/person_role/2022/04/20/ab46ac470d67b794ba585f6150123037_FORMATO.png,3.0,,,5.0,3.0,,9.0,,,,,,,,,,,,
493,107554,Natanael,,7,Natanael,2,natanael,10.9,Coritiba,2,2,294,8.61,Natanael Moreira Milouski,3.38,7.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0XMnyZN.png,,,,8.0,6.0,1.0,4.0,,,,,,,,1.0,,,,
494,107676,Nathan,,7,Nathan,2,nathan,7.6,Santos,2,2,277,10.53,Nathan Santos de Araújo,2.53,8.0,https://s.sde.globo.com/media/person_role/2022/09/30/photo_FORMATO.png,,,,9.0,1.0,,1.0,,1.0,,,,,,,,,,
495,107726,Chrystian Barletta,,7,C. Barletta,2,chrystian-barletta,0.9,Corinthians,2,4,264,5.2,Chrystian Amaral Barletta de Almeida,-0.8,2.1,https://s.sde.globo.com/media/person_role/2023/03/21/photo_FORMATO_A5fpusS.png,,,,3.0,3.0,,3.0,,,,,,,,,,,,
496,107740,Emerson Júnior,,6,E. Júnior,0,emerson-junior,0.0,Internacional,2,1,285,1.0,Emerson Fabiano Kerber Júnior,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_O9bfirr.png,,,,,,,,,,,,,,,,,,,
497,107744,Praxedes,,6,Praxedes,0,praxedes,0.0,Bragantino,2,4,280,5.0,Bruno Conceição Praxedes,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/f8aea5d525d74bdbe77382da13d85ed2_FORMATO.png,,,,,,,,,,,,,,,,,,,
498,107748,Adriel,,6,Adriel,1,adriel,0.0,Grêmio,2,1,284,9.68,Adriel Vasconcelos Ramos,0.0,9.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_WyxMzh5.png,,,,,,,,,1.0,4.0,,,,,,,,,
499,107796,Diego Rosa,,6,D. Rosa,2,diego-rosa,1.2,Bahia,2,4,265,2.18,Diego Gabriel Silva Rosa,-0.4,0.6,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_Z8v7YI8.png,,,,1.0,,,,,,,,,,,,,,,
500,107800,Fernando Henrique,,5,F. Henrique,0,fernando-henrique,0.0,Cruzeiro,2,4,283,3.0,Fernando Henrique do Nascimento Pereira,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_7OiYeRo.png,,,,,,,,,,,,,,,,,,,
501,107801,Natã,,6,Natã,0,nata,0.0,Grêmio,2,3,284,1.0,Natã Felipe de Amorim Santos,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_nMfgjlm.png,,,,,,,,,,,,,,,,,,,
502,107803,Wesley,,6,Wesley,0,wesley,0.0,Coritiba,2,5,294,3.0,Wesley da Conceição Duarte Moreira,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO_KnKkZDT.png,,,,,,,,,,,,,,,,,,,
503,107809,Matheus Dias,,6,M. Dias,0,matheus-dias,0.0,Internacional,2,4,285,3.0,Matheus dos Santos Dias,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_f09xlRk.png,,,,,,,,,,,,,,,,,,,
504,107908,Hugo,,6,Hugo,0,hugo,0.0,Goiás,2,2,290,3.0,Hugo Ferreira de Farias,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_4XBJGTX.png,,,,,,,,,,,,,,,,,,,
505,107950,Fausto Vera,,7,F. Vera,2,fausto-vera,4.9,Corinthians,2,4,264,9.5,Fausto Mariano Vera,0.73,5.75,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_w7tZlR4.png,1.0,,2.0,2.0,3.0,1.0,,,,,,,,,,2.0,,,
506,108133,Isidro Pitta,,6,I. Pitta,2,isidro-pitta,1.3,Cuiabá,2,5,1371,4.27,Isidro Miguel Pitta Saldívar,-1.21,0.9,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LlMyePJ.png,1.0,,,,,,2.0,,,,,,,,,,,,
507,108201,Gustavinho,,6,Gustavinho,1,gustavinho,0.5,Grêmio,2,4,284,2.85,Gustavo César Mendonça Gravino,-1.15,0.5,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hopiRUY.png,,,,,,,1.0,,,,,,,,,,,,
508,108211,Breno,,6,Breno,0,breno,0.0,Goiás,2,5,290,1.0,Breno Herculano Almeida,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/09/18/photo_FORMATO_aTUZBiS.png,,,,,,,,,,,,,,,,,,,
509,108352,Gabriel Barros,,6,G. Barros,0,gabriel-barros,0.0,Internacional,2,5,285,4.0,Gabriel de Sousa Barros,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220.png,,,,,,,,,,,,,,,,,,,
510,108422,Erison,,6,Erison,0,erison,0.0,São Paulo,2,5,276,6.0,Erison Danilo de Souza,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/01/photo_FORMATO_0I7WXAm.png,,,,,,,,,,,,,,,,,,,
511,108528,Galarza,,6,Galarza,2,galarza,0.0,Vasco,2,4,267,1.28,Matías Galarza Fonda,-0.66,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_G8IevUF.png,,,,,,,,,,,,,,,,,,,
512,108624,Arriagada,,6,Arriagada,0,arriagada,0.0,Athlético-PR,2,5,293,4.0,Luciano Daniel Arriagada García,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VPNWNb6.png,,,,,,,,,,,,,,,,,,,
513,108946,Victor Sá,,2,V. Sá,1,victor-sa,3.3,Botafogo,2,5,263,4.62,João Victor Santos Sá,-0.38,3.3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_t9xgUxE.png,,,,3.0,1.0,,,,,,,,,,,,,,
514,109102,Daniel Martins,,6,D. Martins,0,daniel-martins,0.0,Athlético-PR,2,4,293,1.0,Daniel Sergio Martins,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/08/25/photo_FORMATO_VUIS7Pm.png,,,,,,,,,,,,,,,,,,,
515,109114,Matheus Nascimento,,6,M. Nascimento,0,matheus-nascimento,0.0,Botafogo,2,5,263,4.0,Matheus Nascimento de Paula,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xScuqcn.png,,,,,,,,,,,,,,,,,,,
516,109199,DG,,6,DG,0,dg,0.0,Botafogo,2,2,263,2.0,Douglas da Silva Teixeira,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png,,,,,,,,,,,,,,,,,,,
517,109246,Kawê,,6,Kawê,0,kawe,0.0,Bragantino,2,5,280,1.0,Kawê Ferreira Godoy Viana,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_2gnQr2r.png,,,,,,,,,,,,,,,,,,,
518,109341,Sammuel,,5,Sammuel,0,sammuel,0.0,Fortaleza,2,4,356,3.0,Sammuel Queiroz de Freitas,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/05/12/34eebe02442f63e6c4eee4a972018bc8_FORMATO.png,,,,,,,,,,,,,,,,,,,
519,109347,Kennedy,,6,Kennedy,0,kennedy,0.0,Fortaleza,2,1,356,2.0,Antonio Kennedy Sousa de Almeida,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_jTL4V8M.png,,,,,,,,,,,,,,,,,,,
520,109389,Raul Gustavo,,5,R. Gustavo,0,raul-gustavo,0.0,Bahia,2,3,265,9.0,Raul Gustavo Pereira Bicalho,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_o1bIdBe.png,,,,,,,,,,,,,,,,,,,
521,109404,Thiago Andrade,,6,T. Andrade,2,thiago-andrade,0.8,Athlético-PR,2,5,293,3.69,Thiago Eduardo de Andrade,-0.44,1.6,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_83YGYl5.png,1.0,,,2.0,,,,,,,,,,,,,,,
522,109412,Ian Luccas,,6,I. Luccas,0,ian-luccas,0.0,Cruzeiro,2,4,283,4.0,Ian Luccas Baroni Boetto,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HM5lJ1D.png,,,,,,,,,,,,,,,,,,,
523,109461,Calebe,,7,Calebe,2,calebe,-0.2,Fortaleza,2,4,356,4.88,Calebe Gonçalves Ferreira da Silva,-0.73,2.25,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_l45UFDH.png,2.0,,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,
524,109497,Marcos Leonardo,,7,M. Leonardo,2,marcos-leonardo,3.1,Santos,2,5,277,9.01,Marcos Leonardo Santos Almeida,-1.7,2.85,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_eb1ett7.png,2.0,,,1.0,3.0,2.0,3.0,1.0,,,,,,,,,,,
525,109563,Joaquim,,6,Joaquim,0,joaquim,0.0,Santos,2,3,277,9.0,Joaquim Henrique Pereira Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_KiHaTyd.png,,,,,,,,,,,,,,,,,,,
526,109573,Martinelli,,5,Martinelli,0,martinelli,0.0,Fluminense,2,4,266,6.0,Matheus Martinelli Lima,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/04/20/d62bf91da00804290e9991da9ebe56a2_FORMATO.png,,,,,,,,,,,,,,,,,,,
527,109591,Andrey Santos,,7,A. Santos,2,andrey-santos,3.8,Vasco,2,4,267,15.22,Andrey Nascimento dos Santos,-0.78,7.8,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_jgSQJUl.png,,1.0,1.0,8.0,5.0,,1.0,,,,,,,,,,,,
528,109639,Gabriel Novaes,,5,G. Novaes,0,gabriel-novaes,0.0,Goiás,2,5,290,4.0,Gabriel Novaes Fernandes,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Kdrpiw9.png,,,,,,,,,,,,,,,,,,,
529,109668,Hugo,,6,Hugo,0,hugo,0.0,Botafogo,2,2,263,4.0,Hugo Gonçalves Ferreira Neto,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8tyq2bR.png,,,,,,,,,,,,,,,,,,,
530,110013,Bryan García,,6,B. García,0,bryan-garcia,0.0,Athlético-PR,2,4,293,3.0,Bryan Jahir García Realpe,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4c9H6zL.png,,,,,,,,,,,,,,,,,,,
531,110021,Jhoanner Chávez,,7,J. Chávez,2,jhoanner-chavez,9.4,Bahia,2,2,265,7.66,Jhoanner Stalin Chávez Quintero,2.76,6.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_bZ6JNlc.png,1.0,,,5.0,2.0,,2.0,2.0,,,,,,,,1.0,,,
532,110055,Matías Segovia,,6,M. Segovia,2,matias-segovia,3.9,Botafogo,2,4,263,4.51,Matías Emanuel Segovia Torales,0.51,2.55,https://s.sde.globo.com/media/person_role/2023/04/04/photo_FORMATO.png,,,,3.0,,,3.0,,,,,,,,,,,,
533,110251,Gabriel Pereira,,6,G. Pereira,0,gabriel-pereira,0.0,Athlético-PR,2,1,293,1.0,Gabriel Roberto Pereira,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yvoo9wb.png,,,,,,,,,,,,,,,,,,,
534,110415,Ângelo,,2,Ângelo,2,angelo,4.6,Santos,2,5,277,4.65,Ângelo Gabriel Borges Damaceno,0.78,2.8,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CqBwl6X.png,1.0,,,3.0,1.0,,3.0,,,,,,,,,,,,
535,110506,Abel Ferreira,,7,A. Ferreira,2,abel-ferreira,5.21,Palmeiras,2,6,275,11.94,Abel Fernando Moreira Ferreira,-0.48,5.73,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,,,,,,,,,,,,,,,,,,1.0,
536,110605,Vinícius Balieiro,,6,V. Balieiro,0,vinicius-balieiro,0.0,Santos,2,4,277,3.0,Vinícius Balieiro Lourenço de Carvalho,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yMHsqPr.png,,,,,,,,,,,,,,,,,,,
537,110607,Gabriel Pirani,,6,G. Pirani,2,gabriel-pirani,0.5,Fluminense,2,4,266,5.78,Gabriel Cordeiro Pirani,-0.41,3.05,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_AErSxoD.png,,,,2.0,,1.0,5.0,,,,,,,,,,,,
538,110623,João Vitor,,6,J. Vitor,0,joao-vitor,0.0,Coritiba,2,5,294,1.0,João Vitor Moreira dos Santos,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_KfLKMAj.png,,,,,,,,,,,,,,,,,,,
539,110632,Luiz Filipe,,6,L. Filipe,0,luiz-filipe,0.0,Goiás,2,5,290,2.0,Luiz Filipe dos Reis Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_xcsqOAQ.png,,,,,,,,,,,,,,,,,,,
540,110698,Mycael,,6,Mycael,0,mycael,0.0,Athlético-PR,2,1,293,3.0,Mycael Pontes Moreira,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4TEihe1.png,,,,,,,,,,,,,,,,,,,
541,110708,Pedro Rangel,,6,P. Rangel,0,pedro-rangel,0.0,Fluminense,2,1,266,3.0,Pedro Felipe de Faria Rangel,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_bDPu6c3.png,,,,,,,,,,,,,,,,,,,
542,110715,Andrés Hurtado,,6,A. Hurtado,0,andres-hurtado,0.0,Bragantino,2,2,280,5.0,José Andrés Hurtado Cheme,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,,,,,,,,,,,,,,,,,,,
543,110727,Rubens,,6,Rubens,2,rubens,13.5,Atlético-MG,2,2,282,11.92,Rubens Antônio Dias,4.56,9.95,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JV4BtfR.png,1.0,,,11.0,4.0,1.0,2.0,1.0,1.0,,,,,,,,,,
544,110742,João Maranini,,6,J. Maranini,0,joao-maranini,0.0,Cuiabá,2,3,1371,3.0,João Victor Araújo Maranini,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_2ubCgRc.png,,,,,,,,,,,,,,,,,,,
545,110759,John Kennedy,,6,J. Kennedy,2,john-kennedy,-0.3,Fluminense,2,5,266,10.94,John Kennedy Batista de Souza,-0.61,6.3,https://s.sde.globo.com/media/person_role/2023/03/17/photo_220x220.png,,1.0,1.0,1.0,3.0,2.0,4.0,1.0,,,,,,,,,1.0,,
546,110760,Biel,,6,Biel,1,biel,0.7,Bahia,2,5,265,4.25,Gabriel Teixeira Aragão,-1.75,0.7,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,,,1.0,,,1.0,1.0,,,,,,,,,,,,
547,110775,Marcão,,6,Marcão,0,marcao,0.0,Coritiba,2,1,294,2.0,Marco Antônio Amorim de Oliveira Montes,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_ur2aV6A.png,,,,,,,,,,,,,,,,,,,
548,110776,Orellano,,6,Orellano,1,orellano,0.0,Vasco,2,4,267,2.65,Luca Nicolás Orellano,-1.35,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_QTGO9rI.png,,,,,,,,,,,,,,,,,,,
549,110818,Renato Paiva,,7,R. Paiva,2,renato-paiva,3.37,Bahia,2,6,265,6.34,Renato Manuel Alves Paiva,0.69,4.07,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ZitX2Ik.png,,,,,,,,,,,,,,,,,,,
550,110909,Guilherme Lopes,,6,G. Lopes,0,guilherme-lopes,0.0,Bragantino,2,2,280,2.0,Guilherme Lopes de Almeida,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UCfKPnM.png,,,,,,,,,,,,,,,,,,,
551,110928,Lucão,,6,Lucão,0,lucao,0.0,Goiás,2,5,290,2.0,Lucas Emmanuel Araujo Macedo,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_G50Eggl.png,,,,,,,,,,,,,,,,,,,
552,110947,Gustavo Apis,,6,G. Apis,0,gustavo-apis,0.0,Fluminense,2,4,266,2.0,Gustavo Apis Pascoal de Farias,0.0,0.0,https://s.sde.globo.com/media/person_role/2021/03/15/0ca8a844532b86eaee817b799770ed68_FORMATO.png,,,,,,,,,,,,,,,,,,,
553,110962,Kayque,,6,Kayque,0,kayque,0.0,Botafogo,2,4,263,5.0,Kayque Luiz Pereira,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_kc0gmoa.png,,,,,,,,,,,,,,,,,,,
554,110995,Pedrinho,,7,Pedrinho,2,pedrinho,0.6,Athlético-PR,2,2,293,7.2,Pedro Henrique Azevedo Pereira,-0.28,4.1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jdu5FfY.png,,,1.0,3.0,3.0,,3.0,,1.0,,,,,,,,,,
555,111172,Robson,,6,Robson,0,robson,0.0,América-MG,2,1,327,2.0,Robson Luiz dos Santos Nascimento,0.0,0.0,https://s.sde.globo.com/media/person_role/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png,,,,,,,,,,,,,,,,,,,
556,111246,Alix Vinicius,,6,A. Vinicius,0,alix-vinicius,0.0,Fortaleza,2,3,356,3.0,Alix Vinicius de Souza Sampaio,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_T7uB8SU.png,,,,,,,,,,,,,,,,,,,
557,111333,Sorriso,,6,Sorriso,1,sorriso,1.7,Bragantino,2,5,280,3.98,Marcos Vinicios Moura,-1.02,1.7,https://s.sde.globo.com/media/person_role/2022/05/05/7924434ef39a0546d8ad7fa23ca14168_FORMATO.png,,,,,,1.0,1.0,,,,,,,,,,,,
558,111633,Juan Christian,,6,J. Christian,0,juan-christian,0.0,Cruzeiro,2,5,283,1.0,Juan Christian Pereira Coelho,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_grCTDFm.png,,,,,,,,,,,,,,,,,,,
559,111644,Gustavo Vilar,,6,G. Vilar,1,gustavo-vilar,0.0,Coritiba,2,3,294,1.32,Gustavo Vilar dos Santos,-0.68,0.0,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_WU7m9CP.png,,,,,,,,,,,,,,,,,,,
560,111682,Adson,,6,Adson,1,adson,0.0,Corinthians,2,4,264,3.03,Adson Ferreira Soares,0.0,-0.3,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_uzK3HTh.png,,,,,1.0,,,,,,,,,,,,,,
561,111688,Matheus Cadorini,,6,M. Cadorini,0,matheus-cadorini,0.0,Coritiba,2,5,294,3.0,Matheus Alfredo Cadorini da Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qDCu3iB.png,,,,,,,,,,,,,,,,,,,
562,111690,Matheus Cunha,,6,M. Cunha,0,matheus-cunha,0.0,Flamengo,2,1,262,4.0,Matheus Cunha Queiroz,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_xwFOLiN.png,,,,,,,,,,,,,,,,,,,
563,111694,Mateusão,,6,Mateusão,0,mateusao,0.0,Flamengo,2,5,262,2.0,Mateus Dias Lima,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_JeOW27e.png,,,,,,,,,,,,,,,,,,,
564,111713,Lucas Mezenga,,6,L. Mezenga,0,lucas-mezenga,0.0,Botafogo,2,3,263,2.0,Lucas de Souza Mombra Rosa,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,,,,,,,,,,,,,,,,,,,
565,111759,Giovani,,6,Giovani,0,giovani,0.0,Palmeiras,2,5,275,4.0,Giovani Henrique Amorim da Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_aPzreE2.png,,,,,,,,,,,,,,,,,,,
566,111760,Fabinho,,2,Fabinho,2,fabinho,3.8,Palmeiras,2,4,275,3.77,Fábio Silva de Freitas,0.67,2.3,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6TfTz4T.png,1.0,,,3.0,1.0,,1.0,,,,,,,,,,,,
567,111761,Cadu,,6,Cadu,0,cadu,0.0,Vasco,2,1,267,1.0,Carlos Eduardo Piekny Neves,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_MykTtrE.png,,,,,,,,,,,,,,,,,,,
