,atletas.clube.id.full.name,atletas.minimo_para_valorizar,atletas.pontos_num,atletas.jogos_num,atletas.apelido_abreviado,atletas.rodada_id,atletas.nome,atletas.slug,atletas.preco_num,atletas.apelido,atletas.status_id,atletas.posicao_id,atletas.media_num,atletas.variacao_num,atletas.clube_id,atletas.atleta_id,atletas.foto,CA,DS,FC,FD,FF,FS,G,I,FT,SG,CV,PS,DE,GS,DP,A,PC,PP,V,GC
621,América-MG,3.39,0.0,0,Rodriguinho,6,Rodrigo Henrique Santos de Souza,rodriguinho,3.0,Rodriguinho,6,4,0.0,0.0,327,115563,https://s.sde.globo.com/media/person_role/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png,,,,,,,,,,,,,,,,,,,,
622,Grêmio,0.03,0.0,3,Mila,6,Lucas Eduardo Müller - Milla,mila,0.79,Mila,6,4,0.43,-0.31,284,115671,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GjZARIK.png,1.0,2.0,3.0,,1.0,,,,,,,,,,,,,,,
623,Atlético-MG,2.26,0.0,0,G. Delfim,6,Gabriel Delfim Ferreira,gabriel-delfim,2.0,Gabriel Delfim,6,1,0.0,0.0,282,115674,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_R1TAAd6.png,,,,,,,,,,,,,,,,,,,,
624,Vasco,2.26,0.0,0,Z. Vitor,6,José Vitor Geminiano Cavalieri,ze-vitor,2.0,Zé Vitor,6,3,0.0,0.0,267,115733,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_E9RklP7.png,,,,,,,,,,,,,,,,,,,,
625,Vasco,2.26,0.0,0,Pimentel,6,Eric Lima Pimentel,pimentel,2.0,Pimentel,6,3,0.0,0.0,267,115734,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_bs3vmzt.png,,,,,,,,,,,,,,,,,,,,
626,Bragantino,1.13,0.0,0,Jonathan,6,Jonathan da Cruz Silva,jonathan,1.0,Jonathan,6,2,0.0,0.0,280,115870,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_7Zk5L8m.png,,,,,,,,,,,,,,,,,,,,
627,Fluminense,0.95,0.8,6,Lelê,6,Leanderson da Silva Genésio,lele,9.59,Lelê,6,5,2.8,-0.45,266,115915,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_JNinp65.png,,1.0,2.0,,4.0,,1.0,,,,,,,,,1.0,,,,
628,Palmeiras,2.29,3.6,5,Endrick,6,Endrick Felipe Moreira de Sousa,endrick,7.81,Endrick,6,5,3.7,0.33,275,115959,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6tQjxwx.png,1.0,2.0,14.0,1.0,2.0,5.0,2.0,,,,,,,,,,,,,
629,Cuiabá,1.09,1.8,4,Denilson,6,Denilson Alves Borges,denilson,3.02,Denilson,7,4,2.27,-0.2,1371,115986,https://s.sde.globo.com/media/person_role/2022/10/15/photo_FORMATO_sqKxYTo.png,2.0,8.0,7.0,,2.0,4.0,,,,,,,,,,,,,,
630,América-MG,2.16,0.0,2,Adyson,6,Adyson do Nascimento Soares,adyson,2.43,Adyson,5,5,1.65,0.0,327,115998,https://s.sde.globo.com/media/person_role/2022/02/25/816e31c3a9501bc4cafc2ef28de0e625_FORMATO.png,,3.0,1.0,,,,,,,,,,,,,,,,,
631,Flamengo,3.53,0.0,1,M. Gonçalves,6,Matheus Gonçalves Martins,matheus-goncalves,3.12,Matheus Gonçalves,6,4,1.5,0.0,262,116012,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_ugK8C1s.png,,,1.0,,1.0,2.0,,,,,,,,,,,,,,
632,Flamengo,2.85,0.0,1,I. Jesus,6,Igor Jesus Lima,igor-jesus,2.52,Igor Jesus,6,4,1.9,0.0,262,116013,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_fA4Y3X6.png,,1.0,1.0,,,2.0,,,,,,,,,,,,,,
633,Flamengo,1.31,1.9,5,V. Hugo,6,Victor Hugo Gomes Silva,victor-hugo,6.1,Victor Hugo,2,4,3.12,-0.57,262,116034,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_nUR0WYM.png,,7.0,1.0,,,5.0,,,,,,,,,,1.0,,,,
634,Atlético-MG,1.13,0.0,0,V. Graziani,6,Vitor Hugo Santos Graziani,vitor-graziani,1.0,Vitor Graziani,6,4,0.0,0.0,282,116046,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_bXh4eA4.png,,,,,,,,,,,,,,,,,,,,
635,Botafogo,3.39,0.0,0,Raí,6,Raí da Silva Pessanha,rai,3.0,Raí,6,4,0.0,0.0,263,116048,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_n8x32pL.png,,,,,,,,,,,,,,,,,,,,
636,São Paulo,3.39,0.0,0,J. Moreira,6,João Moreira Sanmartin Souza,joao-moreira,3.0,João Moreira,5,2,0.0,0.0,276,116137,https://s.sde.globo.com/media/person_role/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,,,,,,,,,,,,,,,,,,,,
637,Coritiba,1.13,0.0,0,G. Silva,6,Gabriel Silva Azevedo Figueiredo,gabriel-silva,1.0,Gabriel Silva,6,4,0.0,0.0,294,116282,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO_fzfvURk.png,,,,,,,,,,,,,,,,,,,,
638,Cruzeiro,3.47,0.0,1,D. Junior,6,Daniel de Melo Araújo Junior,daniel-junior,3.07,Daniel Junior,6,4,1.3,0.0,283,116432,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_BhP9sDN.png,,,,,1.0,1.0,,,,,,,,,,,,,,
639,Fortaleza,2.09,3.5,5,Hércules,6,Hércules Pereira do Nascimento,hercules,7.14,Hércules,7,4,4.8,-0.24,356,116447,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_U5EjTT7.png,,10.0,5.0,1.0,3.0,4.0,1.0,1.0,,,,,,,,,,,,
640,Bahia,3.39,0.0,0,André,6,André Dhominique Queiroz Santiago Da Silva,andre,3.0,André,6,2,0.0,0.0,265,116450,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_kQwNdzi.png,,,,,,,,,,,,,,,,,,,,
641,Coritiba,1.31,2.0,5,Jamerson,6,Jamerson Santos de Jesus,jamerson,5.99,Jamerson,7,2,2.98,-0.4,294,116461,https://s.sde.globo.com/media/person_role/2023/04/10/photo_FORMATO_FvosjlG.png,1.0,12.0,3.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,
642,Santos,0.71,1.0,6,D. Ruiz,6,Daniel Felipe Ruiz Rivera,daniel-ruiz,3.62,Daniel Ruiz,6,4,1.37,0.04,277,116672,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XXpQoGP.png,,5.0,2.0,,1.0,4.0,,,,,,,,,,,,,,
643,Bahia,2.26,0.0,0,Everton,6,Everton Macedo Moraes,everton,2.0,Everton,6,5,0.0,0.0,265,116690,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_yPTcOhb.png,,,,,,,,,,,,,,,,,,,,
644,Bragantino,1.13,0.0,0,Jhonny,6,Jhonny Cardinoti Pedro,jhonny,1.0,Jhonny,6,2,0.0,0.0,280,116825,https://s.sde.globo.com/media/person_role/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png,,,,,,,,,,,,,,,,,,,,
645,Goiás,1.13,0.0,0,Reginaldo,6,Reginaldo dos Santos Moreira,reginaldo,1.0,Reginaldo,6,5,0.0,0.0,290,116835,https://s.sde.globo.com/media/person_role/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png,,,,,,,,,,,,,,,,,,,,
646,Bragantino,3.39,0.0,0,Popó,6,Werik Silva Pinto,popo,3.0,Popó,6,5,0.0,0.0,280,116994,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_DFCaYPL.png,,,,,,,,,,,,,,,,,,,,
647,Bragantino,0.32,0.0,4,T. Borbas,6,Thiago Nicolás Borbas Silva,thiago-borbas,5.33,Thiago Borbas,6,5,4.2,0.0,280,117314,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_y6Ph2tU.png,3.0,1.0,8.0,1.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,
648,América-MG,0.17,0.2,2,R. Marques,6,Renato Marques de Oliveira Júnior,renato-marques,1.0,Renato Marques,6,5,0.65,-0.14,327,117403,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_Xz7R3yj.png,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,
649,Corinthians,2.26,0.0,0,L. Maná,6,Leonardo Mana Hernandes,leo-mana,2.0,Léo Maná,6,2,0.0,0.0,264,117459,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,,,,,,,,,,,,,,,,,,,,
650,São Paulo,5.65,0.0,0,Galoppo,6,Giuliano Galoppo,galoppo,5.0,Galoppo,5,4,0.0,0.0,276,117579,https://s.sde.globo.com/media/person_role/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,,,,,,,,,,,,,,,,,,,,
651,Bragantino,2.2,3.45,6,P. Caixinha,6,Pedro Miguel Faria Caixinha,pedro-caixinha,8.27,Pedro Caixinha,7,6,3.9,-0.08,280,117711,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,,,,,,,,,,,,,,,,,,,1.0,
652,Corinthians,2.76,0.0,1,Giovane,6,Giovane Santana do Nascimento,giovane,2.44,Giovane,6,5,1.2,0.0,264,117849,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_TquvINB.png,,1.0,,,,,,,,,,,,,,,,,,
653,Internacional,2.38,0.0,1,Estevão,6,Estevão Barreto de Oliveira,estevao,2.11,Estevão,6,4,0.2,0.0,285,117870,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_HFq77iJ.png,,,1.0,,,1.0,,,,,,,,,,,,,,
654,Corinthians,2.64,4.6,2,Wesley,6,Wesley Gassova Ribeiro Teixeira,wesley,3.26,Wesley,6,5,4.15,1.05,264,117909,https://s.sde.globo.com/media/person_role/2022/04/19/e9c12ff02569765cb5c876412fae8bb8_FORMATO.png,,3.0,,2.0,1.0,1.0,,,,,,1.0,,,,,,,,
655,Bragantino,2.26,0.0,0,N. Camargo,6,Nathan Camargo dos Santos,nathan-camargo,2.0,Nathan Camargo,6,4,0.0,0.0,280,118175,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JrPbIiU.png,,,,,,,,,,,,,,,,,,,,
656,Grêmio,1.13,0.0,0,Ronald,6,Ronald Cardoso Falkoski,ronald,1.0,Ronald,6,4,0.0,0.0,284,118238,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_EPk63SW.png,,,,,,,,,,,,,,,,,,,,
657,Goiás,1.03,-0.3,1,Pedrinho,6,Pedro Junqueira de Oliveira,pedrinho,1.31,Pedrinho,6,5,-0.3,-0.69,290,118304,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_vpwMN7R.png,,,1.0,,,,,,,,,,,,,,,,,
658,Flamengo,1.13,0.0,0,Z. Welinton,6,José Welinton Campos Menezes,ze-welinton,1.0,Zé Welinton,6,2,0.0,0.0,262,118501,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,,,,,,,,,,,,,,,,,,,,
659,São Paulo,1.6,0.0,1,Rodriguinho,6,Rodrigo Huendra Almeida Mendonça,rodriguinho,0.69,Rodriguinho,6,4,0.0,-0.31,276,118563,https://s.sde.globo.com/media/person_role/2022/07/03/2c39fe8401bb55ea80a9a5bf0fde08ef_FORMATO.png,,,,,,,,,,,,,,,,,,,,
660,Santos,1.13,0.0,0,Kevyson,6,Kevyson Costa e Silva,kevyson,1.0,Kevyson,6,2,0.0,0.0,277,118701,https://s.sde.globo.com/media/person_role/2023/05/14/photo_FORMATO_7ayVqP0.png,,,,,,,,,,,,,,,,,,,,
661,Vasco,2.89,0.0,1,Eguinaldo,6,Eguinaldo de Sousa Lemos,eguinaldo,2.56,Eguinaldo,6,5,-0.8,0.0,267,118708,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_tsGYQ1l.png,1.0,,2.0,,1.0,,,,,,,,,,,,,,,
662,Santos,0.76,1.2,4,E. Carlos,6,Ed Carlos de Arruda Amorim,ed-carlos,2.0,Ed Carlos,6,4,0.5,0.17,277,118747,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7WKkp5D.png,,1.0,,,1.0,,,,,,,,,,,,,,,
663,Vasco,3.39,0.0,0,M. Carvalho,6,Mateus Carvalho dos Santos,mateus-carvalho,3.0,Mateus Carvalho,6,4,0.0,0.0,267,118752,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_AtC7CQ7.png,,,,,,,,,,,,,,,,,,,,
664,Bahia,2.26,0.0,0,P. Verhon,6,Patrick Verhon Pertel Pereira,patrick-verhon,2.0,Patrick Verhon,6,4,0.0,0.0,265,118770,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8G6mq44.png,,,,,,,,,,,,,,,,,,,,
665,Fluminense,6.47,0.0,5,Alexsander,6,Alexsander Christian Gomes da Costa,alexsander,10.06,Alexsander,5,2,5.34,0.0,266,118774,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HMSPuY2.png,,6.0,10.0,,2.0,2.0,,1.0,,3.0,,,,,,1.0,,,,
666,Coritiba,0.42,0.5,6,K. César,6,Kaio César Andrade Lima,kaio-cesar,3.92,Kaio César,7,5,2.18,-0.16,294,118844,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jGkK86O.png,1.0,4.0,8.0,2.0,,19.0,,2.0,,,,,,,,,,,,
667,Vasco,1.22,2.0,3,E. Marcus,6,Erick Marcus dos Santos Oliveira do Carmo,erick-marcus,3.68,Erick Marcus,6,5,4.6,-0.94,267,121184,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_WLTp9mI.png,1.0,5.0,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,
668,Goiás,1.13,0.0,0,Simioni,6,Eduardo Simioni,simioni,1.0,Simioni,6,4,0.0,0.0,290,121235,https://s.sde.globo.com/media/person_role/2023/05/14/photo_FORMATO_GEmB6In.png,,,,,,,,,,,,,,,,,,,,
669,Fortaleza,2.26,0.0,0,Kauan,6,Kauan Rodrigues da Silva,kauan,2.0,Kauan,6,4,0.0,0.0,356,121237,https://s.sde.globo.com/media/person_role/2023/05/03/photo_FORMATO.png,,,,,,,,,,,,,,,,,,,,
670,Goiás,1.13,0.0,0,Alan,6,Alan Matheus Stence,alan,1.0,Alan,6,4,0.0,0.0,290,121242,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Jmw1xcE.png,,,,,,,,,,,,,,,,,,,,
671,Cuiabá,2.26,0.0,0,G. Freitas,6,Gabryel Vinícius Araújo Freitas,gabryel-freitas,2.0,Gabryel Freitas,6,5,0.0,0.0,1371,121263,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_2WJ0Lb4.png,,,,,,,,,,,,,,,,,,,,
672,Vasco,1.13,0.0,0,Paulinho,6,Paulo Ricardo de Souza Babilônia,paulinho,1.0,Paulinho,6,2,0.0,0.0,267,121766,https://s.sde.globo.com/media/person_role/2023/02/23/photo_FORMATO_5ClDe2s.png,,,,,,,,,,,,,,,,,,,,
673,Cuiabá,2.26,0.0,0,Vitão,6,Victor Matheus dos Santos Gonçalves,vitao,2.0,Vitão,6,3,0.0,0.0,1371,121779,https://s.sde.globo.com/media/person_role/2023/03/21/photo_220x220_xTgu9xA.png,,,,,,,,,,,,,,,,,,,,
674,Grêmio,0.13,0.0,4,André,6,André Henrique da Silva Martins,andre,1.03,André,6,5,0.4,0.0,284,121792,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_rIXRX47.png,,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,,
675,Coritiba,1.13,0.0,0,J. Pedroso,6,Jean Henrique Carneiro Pedroso,jean-pedroso,1.0,Jean Pedroso,6,3,0.0,0.0,294,121796,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_BsJge2e.png,,,,,,,,,,,,,,,,,,,,
676,Coritiba,1.13,0.0,0,Sidnei,6,Sidnei Fernandes Junior,sidnei,1.0,Sidnei,6,1,0.0,0.0,294,121797,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A2xBlsx.png,,,,,,,,,,,,,,,,,,,,
677,Corinthians,1.76,3.2,4,Murillo,6,Murillo Santiago Costa dos Santos,murillo,1.5,Murillo,7,3,1.2,0.64,264,121821,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_dsRP9Y8.png,1.0,4.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
678,Botafogo,1.55,0.0,1,Janderson,6,Janderson de Carvalho Costa,janderson,1.37,Janderson,6,5,0.0,0.0,263,121830,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ubiTL56.png,,,,,,,,,,,,,,,,,,,,
679,Fluminense,0.25,-1.1,1,G. Manson,6,Giovanni Manson Ribeiro,giovanni-manson,1.81,Giovanni Manson,6,4,-1.1,-1.19,266,121985,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_7pCfzQS.png,1.0,,2.0,,,1.0,,,,,,,,,,,,,,
680,Grêmio,3.39,0.0,0,R. Barcellos,6,Ronald Barcellos Arantes,ronald-barcellos,3.0,Ronald Barcellos,6,5,0.0,0.0,284,122233,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_9Vjj41S.png,,,,,,,,,,,,,,,,,,,,
681,Coritiba,0.78,0.0,1,T. Dombroski,6,Thiago Dombroski Moreira,thiago-dombroski,0.69,Thiago Dombroski,6,3,-0.3,0.0,294,122293,https://s.sde.globo.com/media/person_role/2023/05/11/photo_FORMATO_XH1tvmy.png,,,1.0,,,,,,,,,,,,,,,,,
682,Bahia,4.1,7.4,1,Ryan,6,Ryan Carlos Santos de Sousa,ryan,3.08,Ryan,7,2,7.4,1.08,265,122300,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_9WvAzGp.png,,1.0,,1.0,,,,,,,,,,,,1.0,,,,
683,Bahia,1.13,0.0,0,Kennedy,6,Kennedy Anderson Gomes Ferreira,kennedy,1.0,Kennedy,6,5,0.0,0.0,265,122301,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,,,,,,,,,,,,,,,,,,,,
684,Flamengo,3.39,0.0,0,Lorran,6,Lorran Lucas Pereira de Sousa,lorran,3.0,Lorran,6,4,0.0,0.0,262,122321,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PqkKiZh.png,,,,,,,,,,,,,,,,,,,,
685,Bragantino,3.5,0.0,1,Talisson,6,Talisson de Almeida,talisson,3.1,Talisson,6,5,3.8,0.0,280,122393,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_EfBwbRQ.png,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
686,Bragantino,1.22,0.0,3,Gustavinho,6,Gustavo Ribeiro Neves,gustavinho,2.79,Gustavinho,6,4,1.3,0.0,280,122394,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_D4mqWRg.png,,2.0,2.0,,2.0,1.0,,,,,,,,,,,,,,
687,Corinthians,1.13,0.0,0,Adryan,6,Adryan Bezerra Silva,adryan,1.0,Adryan,6,4,0.0,0.0,264,122398,https://s.sde.globo.com/media/person_role/2023/05/03/photo_FORMATO_1O3rVYH.png,,,,,,,,,,,,,,,,,,,,
688,Internacional,1.13,0.0,0,Felipe,6,Felipe de Souza Motta Marins,felipe,1.0,Felipe,6,3,0.0,0.0,285,122419,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_E4VXEre.png,,,,,,,,,,,,,,,,,,,,
689,Internacional,0.07,0.0,5,Lucca,6,Lucca Holanda Sampaio Tavares,lucca,1.08,Lucca,6,5,0.24,-0.16,285,122420,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_hF9GrgX.png,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
690,Fluminense,0.05,0.0,2,Isaac,6,Isaac Rodrigues de Lima,isaac,0.81,Isaac,6,4,0.5,0.0,266,122439,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_BvtRIqc.png,,,,,,2.0,,,,,,,,,,,,,,
691,Vasco,2.13,3.8,3,Barros,6,Cauan Lucas Barros da Luz,barros,2.13,Barros,6,4,1.27,0.8,267,122485,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_VK7ktPd.png,,1.0,1.0,,3.0,1.0,,,,,,,,,,,,,,
692,Vasco,1.13,0.0,0,Rayan,6,Rayan Vitor Simplício Rocha,rayan,1.0,Rayan,6,5,0.0,0.0,267,122486,https://s.sde.globo.com/media/person_role/2023/05/14/photo_FORMATO_j8pKgAo.png,,,,,,,,,,,,,,,,,,,,
693,Fortaleza,2.26,0.0,0,Amorim,6,Alexsandro Amorim de Freitas Filho,amorim,2.0,Amorim,6,4,0.0,0.0,356,122598,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_bHZGJhi.png,,,,,,,,,,,,,,,,,,,,
694,São Paulo,1.13,0.0,0,M. Belém,6,Matheus José Belém de Souza,matheus-belem,1.0,Matheus Belém,6,3,0.0,0.0,276,122602,,,,,,,,,,,,,,,,,,,,,
695,Goiás,1.25,1.4,1,B. Santos,6,Bruno Araújo dos Santos,bruno-santos,2.39,Bruno Santos,6,2,1.4,-0.61,290,122668,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_TrU9q7C.png,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
696,Bragantino,4.52,0.0,0,L. Cunha,6,Lucas de Souza Cunha,lucas-cunha,4.0,Lucas Cunha,6,3,0.0,0.0,280,122755,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UKu2eTF.png,,,,,,,,,,,,,,,,,,,,
697,América-MG,1.13,0.0,0,Breno,6,Breno Cascardo Lemos,breno,1.0,Breno,6,4,0.0,0.0,327,122991,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_RDObIp6.png,,,,,,,,,,,,,,,,,,,,
698,América-MG,3.39,0.0,0,L. Campos,6,Luan de Campos Cristiano da Silva,luan-campos,3.0,Luan Campos,6,5,0.0,0.0,327,122992,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_ghOAcrE.png,,,,,,,,,,,,,,,,,,,,
699,Corinthians,0.65,0.0,2,Pedro,6,Pedro Henrique Silva dos Santos,pedro,1.66,Pedro,6,5,1.8,0.0,264,123022,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO.png,,,2.0,2.0,,4.0,,2.0,,,,,,,,,,,,
700,Bahia,1.13,0.0,0,T. Gomes,6,Tiago Gomes dos Santos,tiago-gomes,1.0,Tiago Gomes,6,1,0.0,0.0,265,123054,https://s.sde.globo.com/media/person_role/2023/04/24/photo_FORMATO.png,,,,,,,,,,,,,,,,,,,,
701,Grêmio,0.44,0.5,6,Zinho,6,Luis Henrique Hoffmann,zinho,4.19,Zinho,6,5,2.12,-0.24,284,123153,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,,4.0,,1.0,1.0,2.0,,1.0,,,,,,,,1.0,,,,
702,Atlético-MG,1.13,0.0,0,Cadu,6,Carlos Eduardo Amaral Pereira de Castro,cadu,1.0,Cadu,6,5,0.0,0.0,282,123359,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FDCeBal.png,,,,,,,,,,,,,,,,,,,,
703,Bahia,1.23,1.9,6,Cauly,6,Cauly Oliveira Souza,cauly,6.38,Cauly,7,4,4.02,-0.09,265,123360,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ruw71T7.png,,3.0,5.0,5.0,5.0,4.0,,,,,,,,,,2.0,,,,
704,Palmeiras,1.13,0.0,0,P. Lima,6,Pedro Lima de Barros,pedro-lima,1.0,Pedro Lima,6,4,0.0,0.0,275,123610,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_A5AzBcL.png,,,,,,,,,,,,,,,,,,,,
705,Palmeiras,0.76,0.0,2,L. Guilherme,6,Luis Guilherme Lira dos Santos,luis-guilherme,1.73,Luis Guilherme,6,4,1.05,0.0,275,123713,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_xdmiXWp.png,,1.0,,,,2.0,,1.0,,,,,,,,,,,,
706,Grêmio,1.13,0.0,0,Z. Guilherme,6,José Guilherme de Lima Costa,ze-guilherme,1.0,Zé Guilherme,6,2,0.0,0.0,284,123717,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HA7qoxl.png,,,,,,,,,,,,,,,,,,,,
707,Cruzeiro,6.58,11.55,6,Pepa,6,Pedro Miguel Marques da Costa Filipe,pepa,12.17,Pepa,7,6,7.22,1.73,283,123907,https://s.sde.globo.com/media/person_role/2023/03/20/photo_220x220_o3JUWBe.png,,,,,,,,,,,,,,,,,,,4.0,
708,Bragantino,1.13,0.0,0,Everton,6,Everton Tiago Barella de Souza Messias,everton,1.0,Everton,6,5,0.0,0.0,280,124158,https://s.sde.globo.com/media/person_role/2023/05/13/photo_FORMATO.png,,,,,,,,,,,,,,,,,,,,
709,Bragantino,1.38,2.3,5,H. Mosquera,6,Henry David Mosquera Sánchez,henry-mosquera,3.2,Henry Mosquera,6,5,1.2,0.18,280,124239,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_TRxfH8B.png,1.0,3.0,12.0,,2.0,5.0,,1.0,1.0,,,,,,,,,,,
710,Atlético-MG,1.24,0.0,1,Isaac,6,Isaac Aguiar Tomich,isaac,1.1,Isaac,6,5,-0.3,0.0,282,124247,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_3csZZPr.png,,,1.0,,,,,,,,,,,,,,,,,
711,Atlético-MG,1.13,0.0,0,L. Santos,6,Leonardo dos Santos Lopes da Silva,leo-santos,1.0,Léo Santos,6,2,0.0,0.0,282,124249,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_EqilkPd.png,,,,,,,,,,,,,,,,,,,,
712,Atlético-MG,1.13,0.0,0,P. Ataíde,6,Pedro Ataide de Souza Oliveira,pedro-ataide,1.0,Pedro Ataíde,6,5,0.0,0.0,282,124250,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_jrCgQkt.png,,,,,,,,,,,,,,,,,,,,
713,Santos,5.33,9.8,3,D. Washington,6,Deivid Washington de Souza Eugênio,deivid-washington,4.62,Deivid Washington,7,5,7.97,0.5,277,124251,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_JoJB3Ta.png,1.0,,1.0,3.0,2.0,2.0,2.0,,1.0,,,,,,,,,,,
714,Internacional,1.13,0.0,0,Rangel,6,Vinicius Rangel da Silva,rangel,1.0,Rangel,6,2,0.0,0.0,285,124267,https://s.sde.globo.com/media/person_role/2023/04/03/photo_220x220_4bRSbNP.png,,,,,,,,,,,,,,,,,,,,
715,Palmeiras,1.13,0.0,0,Ian,6,Ian Custódio dos Anjos,ian,1.0,Ian,6,2,0.0,0.0,275,124313,https://s.sde.globo.com/media/person_role/2023/04/05/photo_220x220_UNa4pQH.png,,,,,,,,,,,,,,,,,,,,
