,atletas.status_id,atletas.foto,atletas.preco_num,atletas.atleta_id,atletas.variacao_num,atletas.posicao_id,atletas.media_num,atletas.clube.id.full.name,atletas.clube_id,atletas.slug,atletas.nome,atletas.rodada_id,atletas.pontos_num,atletas.apelido_abreviado,atletas.apelido,atletas.jogos_num,atletas.minimo_para_valorizar,CA,DE,FS,GS,PC,SG,V,A,CV,DS,FC,FD,FF,I,PS,FT,G,PP,DP,GC
430,7,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7lRpDNN.png,8.49,105175,0.0,2,4.96,Athlético-PR,293,khellven,Khellven Douglas Silva Oliveira,17,0.0,Khellven,Khellven,12,5.24,1.0,,6.0,,,5.0,,3.0,,15.0,9.0,,3.0,3.0,,,,,,
431,7,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,9.69,105208,-1.3,1,4.56,Athlético-PR,293,bento,Bento Matheus Krepski,17,-1.0,Bento,Bento,16,-0.86,3.0,53.0,1.0,19.0,,6.0,,1.0,,,2.0,,,,,,,,1.0,
432,5,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_J73ZkrF.png,3.0,105294,0.0,4,0.0,Vasco,267,de-lucca,Patrick de Lucca Chaves de Oliveira,17,0.0,D. Lucca,De Lucca,0,3.96,,,,,,,,,,,,,,,,,,,,
433,5,https://s.sde.globo.com/media/person_role/2022/08/13/a5301263d96806640ddf67cec70f99e7_FORMATO.png,6.0,105300,0.0,3,0.0,São Paulo,276,ferraresi,Nahuel Adolfo Ferraresi Hernández,17,0.0,Ferraresi,Ferraresi,0,8.22,,,,,,,,,,,,,,,,,,,,
434,7,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_0UPMoSl.png,4.98,105373,0.48,3,4.08,Bahia,265,gabriel-xavier,Gabriel Lheman Xavier - Lhman,17,7.3,G. Xavier,Gabriel Xavier,9,5.26,2.0,,7.0,,,4.0,,,,13.0,8.0,1.0,1.0,,,,,,,
435,6,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_cNTyg24.png,5.79,105531,-0.13,2,3.4,Corinthians,264,matheus-bidu,Matheus Lima Beltrão Oliveira Valin,17,2.1,M. Bidu,Matheus Bidu,11,1.47,2.0,,16.0,,,2.0,,,,13.0,10.0,4.0,5.0,,,,,,,
436,7,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,4.42,105547,-0.15,5,5.8,Cuiabá,1371,rikelme,Rikelme Hernandes Amorim Rocha,17,3.0,Rikelme,Rikelme,11,2.05,,,5.0,,,,,1.0,,39.0,10.0,2.0,3.0,3.0,,,1.0,,,
437,6,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_smA6Xym.png,3.0,105566,0.0,2,0.0,Vasco,267,riquelme,Riquelme Carvalho Araújo Viana,17,0.0,Riquelme,Riquelme,0,3.96,,,,,,,,,,,,,,,,,,,,
438,7,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_MqRx953.png,5.0,105568,-1.34,5,2.64,Fortaleza,356,lucero,Juan Martín Lucero,17,-0.2,Lucero,Lucero,13,-0.2,,,13.0,,,,,,,4.0,14.0,5.0,6.0,7.0,1.0,,2.0,,,
439,7,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_71dywWV.png,5.92,105584,-0.38,2,2.21,Vasco,267,lucas-piton,Lucas Piton Crivellaro,17,0.3,L. Piton,Lucas Piton,15,0.18,3.0,,3.0,,,1.0,,2.0,,16.0,19.0,2.0,5.0,2.0,,,,,,
440,6,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_efGU5wq.png,2.55,105585,0.0,4,1.53,Corinthians,264,roni,Roni Medeiros de Moura,17,0.0,Roni,Roni,10,1.57,1.0,,4.0,,,,,,,14.0,15.0,1.0,1.0,,,,,,,
441,7,https://s.sde.globo.com/media/person_role/2023/07/12/photo_220x220_VnDqhyp.png,13.69,105631,0.88,6,7.17,Botafogo,263,bruno-lage,Bruno Miguel Silva do Nascimento,17,8.12,B. Lage,Bruno Lage,3,5.65,,,,,,,2.0,,,,,,,,,,,,,
442,6,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_7KIwg4E.png,7.29,105647,-0.68,4,3.87,Internacional,285,mauricio,Maurício Magalhães Prado,17,0.0,Maurício,Maurício,7,-0.03,2.0,,12.0,,,,,,,3.0,2.0,1.0,4.0,3.0,,,2.0,,,
443,7,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_l85XoS0.png,4.59,105672,0.0,3,2.96,Internacional,285,nicolas-hernandez,Nicolás Hernández Rodríguez,17,0.0,N. Hernández,Nicolás Hernández,8,6.45,3.0,,2.0,,,3.0,,1.0,,5.0,4.0,,1.0,,,,,,,
444,3,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_vnwHYu8.png,10.49,105811,2.12,5,5.85,Cruzeiro,283,wesley,Wesley Ribeiro Silva,17,17.3,Wesley,Wesley,15,12.42,3.0,,28.0,,,,,1.0,,24.0,27.0,8.0,12.0,2.0,,,4.0,,,
445,6,https://s.sde.globo.com/media/person_role/2023/06/25/photo_FORMATO_bGsyKIs.png,2.4,105842,0.0,3,1.9,Goiás,290,edu,Lucas Eduardo Ribeiro de Souza,17,0.0,Edu,Edu,2,1.51,,,3.0,,1.0,,,,,3.0,1.0,,,,,,,,,
446,6,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_BedE425.png,5.09,105845,-0.64,4,1.89,Corinthians,264,matheus-araujo,Matheus de Araújo Andrade,17,-1.2,M. Araújo,Matheus Araújo,8,-0.87,,,7.0,,,,,,,4.0,8.0,1.0,,,,,1.0,,,
447,6,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PQUgcKV.png,2.47,105902,0.0,4,1.32,Vasco,267,ze-gabriel,José Gabriel dos Santos Silva,17,0.0,Z. Gabriel,Zé Gabriel,6,1.64,1.0,,1.0,,,,,,,6.0,4.0,,3.0,,,,,,,
448,6,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_YH7397F.png,2.66,105909,0.3,5,1.85,Bahia,265,vinicius-mingotti,Vinicius Alessandro Mingotti,17,1.9,V. Mingotti,Vinicius Mingotti,10,1.37,1.0,,8.0,,,,,,,4.0,8.0,4.0,1.0,5.0,,,1.0,,,
449,6,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_eEMPMPy.png,3.85,105911,0.0,4,3.96,Internacional,285,romulo,Rômulo Zanre Zwarg,17,0.0,Rômulo,Rômulo,11,1.1,1.0,,19.0,,,,,,,19.0,10.0,1.0,4.0,1.0,,1.0,1.0,,,
450,6,https://s.sde.globo.com/media/person_role/2020/02/28/8b8a13f401928e0adf73a1998a49f868_FORMATO.png,0.71,105914,0.0,2,0.0,Santos,277,cadu-silva,Carlos Eduardo Bertolassi da Silva,17,0.0,C. Silva,Cadu Silva,1,0.71,,,,,,,,,,,,,,,,,,,,
451,7,https://s.sde.globo.com/media/person_role/2023/07/14/photo_FORMATO_AtGShUT.png,6.88,105949,-1.18,1,5.0,Internacional,285,rochet,Sergio Ramón Rochet Álvarez,17,1.0,Rochet,Rochet,2,0.57,,7.0,,2.0,,1.0,,,,,,,,,,,,,,
452,6,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Oqt8wcz.png,2.0,105998,0.0,5,0.0,Vasco,267,vinicius,Vinícius dos Santos de Oliveira Paiva,17,0.0,Vinícius,Vinícius,0,2.54,,,,,,,,,,,,,,,,,,,,
453,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Tdt3VkZ.png,2.81,106000,0.0,4,0.0,Internacional,285,lucas-ramos,Lucas de Ramos Silveira,17,0.0,L. Ramos,Lucas Ramos,1,3.69,,,,,,,,,,,,,,,,,,,,
454,7,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ylIGH1n.png,7.71,106002,-0.3,4,5.3,Internacional,285,johnny,João Lucas Souza Cardoso,17,2.2,Johnny,Johnny,11,1.49,2.0,,17.0,,,,,1.0,,23.0,13.0,3.0,1.0,2.0,,1.0,2.0,,,
455,6,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_uN4AYEQ.png,1.74,106160,0.0,1,0.6,Bragantino,280,lucao,Lucas Alexandre Galdino de Azevedo,17,0.0,Lucão,Lucão,5,4.62,1.0,7.0,,8.0,,1.0,,,,,,,,,,,,,,
456,7,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_RHuy7TJ.png,15.42,106199,0.76,5,5.08,Vasco,267,gabriel-pec,Gabriel Fortes Chaves,17,11.1,G. Pec,Gabriel Pec,15,7.93,3.0,,27.0,,,,,1.0,,15.0,16.0,6.0,13.0,1.0,,2.0,3.0,,,
457,6,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_YrswGSn.png,3.17,106201,-0.71,4,2.34,Vasco,267,figueiredo,Lucas Figueiredo dos Santos,17,1.2,Figueiredo,Figueiredo,13,0.84,2.0,,14.0,,,,,,,7.0,16.0,8.0,11.0,6.0,1.0,1.0,,,,
458,7,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wvinlkF.png,11.07,106202,1.11,4,4.7,Coritiba,294,bruno-gomes,Bruno Gomes da Silva Clevelário,17,11.5,B. Gomes,Bruno Gomes,16,8.23,2.0,,29.0,,,,,,1.0,31.0,23.0,7.0,10.0,,,1.0,2.0,,,
459,5,https://s.sde.globo.com/media/person_role/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png,2.0,106219,0.0,4,0.0,Athlético-PR,293,kawan,Kawan Gabriel da Silva,17,0.0,Kawan,Kawan,0,2.54,,,,,,,,,,,,,,,,,,,,
460,6,https://s.sde.globo.com/media/person_role/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png,1.85,106299,0.0,3,1.95,Bragantino,280,realpe,Leonardo Javier Realpe Montaño,17,0.0,Realpe,Realpe,6,0.12,1.0,,,,,2.0,,,,4.0,7.0,,,,,,,,,
461,7,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mYQOurq.png,7.86,106323,-0.42,4,3.38,Fortaleza,356,caio-alexandre,Caio Alexandre Souza e Silva,17,-0.9,C. Alexandre,Caio Alexandre,16,-0.75,3.0,,14.0,,,,,2.0,,30.0,28.0,2.0,3.0,3.0,,,1.0,,,
462,6,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_IHO297R.png,3.0,106327,0.0,2,0.0,Cruzeiro,283,wesley-gasolina,Wesley David de Oliveira Andrade,17,0.0,W. Gasolina,Wesley Gasolina,0,3.96,,,,,,,,,,,,,,,,,,,,
463,5,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Yc1vcMc.png,4.0,106371,0.0,4,0.0,Grêmio,284,jhonata-robert,Jhonata Robert Alves da Silva,17,0.0,J. Robert,Jhonata Robert,0,5.38,,,,,,,,,,,,,,,,,,,,
464,5,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_0B5pVnO.png,5.87,106434,0.0,3,3.85,Bragantino,280,eduardo-santos,Eduardo Gonzaga Mendes Santos,17,0.0,E. Santos,Eduardo Santos,13,4.72,2.0,,8.0,,,5.0,,1.0,,6.0,14.0,2.0,2.0,,,1.0,1.0,,,
465,6,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oXORlmg.png,2.0,106682,0.0,1,0.0,Vasco,267,halls,Hedhe Halls Rocha da Silva,17,0.0,Halls,Halls,0,2.54,,,,,,,,,,,,,,,,,,,,
466,6,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_DgukYrK.png,3.32,106704,0.0,5,3.82,Botafogo,263,carlos-alberto,Carlos Alberto Gomes da Silva Filho,17,0.0,C. Alberto,Carlos Alberto,5,1.73,,,2.0,,,,,,,1.0,1.0,1.0,,,,,2.0,,,
467,2,https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png,9.13,106822,1.23,4,3.58,São Paulo,276,rodrigo-nestor,Rodrigo Nestor Bertalia,17,7.2,R. Nestor,Rodrigo Nestor,14,5.15,1.0,,9.0,,,,,1.0,1.0,16.0,22.0,10.0,8.0,3.0,,2.0,1.0,,,
468,6,https://s.sde.globo.com/media/person_role/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png,5.79,106824,0.45,2,3.3,São Paulo,276,welington,Welington Damascena Santos,17,4.7,Welington,Welington,2,3.45,,,1.0,,,1.0,,,,1.0,3.0,,1.0,,,,,,,
469,5,https://s.sde.globo.com/media/person_role/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png,5.24,106829,0.0,2,6.98,São Paulo,276,patryck,Patryck Lanza dos Reis,17,0.0,Patryck,Patryck,4,6.6,2.0,,5.0,,,4.0,,,,6.0,2.0,,1.0,,,,,,,
470,6,https://s.sde.globo.com/media/person_role/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_FORMATO.png,3.0,106830,0.0,4,0.0,São Paulo,276,talles-costa,Talles Macedo Toledo Costa,17,0.0,T. Costa,Talles Costa,0,3.96,,,,,,,,,,,,,,,,,,,,
471,2,https://s.sde.globo.com/media/person_role/2022/03/01/b64f8d56aad317fef852cca695190f34_FORMATO.png,2.82,106831,0.09,5,2.47,São Paulo,276,juan,Juan Santos da Silva,17,2.0,Juan,Juan,11,1.43,,,10.0,,,,,,,10.0,5.0,1.0,4.0,7.0,,,1.0,,,
472,6,https://s.sde.globo.com/media/person_role/2022/03/01/e8c6023cceab5eaf7953916841a0923b_FORMATO.png,1.0,106832,0.0,4,0.0,São Paulo,276,pedro-vilhena,Pedro Veronez Vilhena,17,0.0,P. Vilhena,Pedro Vilhena,0,1.12,,,,,,,,,,,,,,,,,,,,
473,6,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qBlP0vG.png,5.64,106835,0.34,3,5.27,Bragantino,280,luan-patrick,Luan Patrick Wiedthauper,17,6.2,L. Patrick,Luan Patrick,9,4.43,1.0,,3.0,,,7.0,,1.0,,6.0,5.0,1.0,,,,,,,,
474,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_DOiaQDY.png,4.73,106950,0.0,2,5.27,Athlético-PR,293,fernando,Fernando Augusto Pereira Bueno Júnior,17,0.0,Fernando,Fernando,6,3.33,1.0,,2.0,,,2.0,,2.0,,10.0,4.0,,1.0,,,,,,,
475,6,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_rs77zVD.png,4.0,106977,0.0,3,0.0,Fortaleza,356,bernardo-schappo,Bernardo Schappo,17,0.0,B. Schappo,Bernardo Schappo,0,5.38,,,,,,,,,,,,,,,,,,,,
476,6,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_lmtWu1C.png,1.51,107039,0.0,4,0.5,Cuiabá,1371,ricardo-cerqueira,José Ricardo Batista Cerqueira,17,0.0,R. Cerqueira,Ricardo Cerqueira,1,1.76,,,1.0,,,,,,,,,,,,,,,,,
477,2,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9qm9tuE.png,2.43,107052,0.0,5,1.05,Cruzeiro,283,stenio,Stenio Zanetti Toledo,17,0.0,Stênio,Stênio,11,1.9,,,2.0,,,,,,,5.0,8.0,4.0,3.0,1.0,,,,,,
478,7,https://s.sde.globo.com/media/person_role/2022/05/05/ebc6c140c001d68b3b50f27e354d27e2_FORMATO.png,4.81,107110,-0.04,3,2.39,Bragantino,280,natan,Natan Bernardo de Souza,17,4.9,Natan,Natan,10,3.55,1.0,,6.0,,,3.0,,,,6.0,14.0,2.0,2.0,1.0,,,,,,
479,7,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,4.6,107111,-1.92,4,2.2,Palmeiras,275,richard-rios,Richard Ríos Montoya,17,0.2,R. Ríos,Richard Ríos,17,0.09,1.0,,13.0,,,,,,,18.0,11.0,2.0,4.0,1.0,,,1.0,,,
480,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_YTg7jfi.png,7.0,107172,0.0,4,0.0,Botafogo,263,patrick-de-paula,Patrick de Paula Carreiro,17,0.0,P. Paula,Patrick de Paula,0,9.64,,,,,,,,,,,,,,,,,,,,
481,2,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_Z1W5SRZ.png,5.97,107173,-0.49,4,2.79,São Paulo,276,michel-araujo,Michel Daryl Araújo Villar,17,0.0,M. Araújo,Michel Araújo,13,-0.06,2.0,,20.0,,1.0,,,1.0,,8.0,9.0,2.0,5.0,,,1.0,1.0,,,
482,6,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_34QaZln.png,2.0,107179,0.0,1,0.0,Corinthians,264,matheus-donelli,Matheus Planelles Donelli,17,0.0,M. Donelli,Matheus Donelli,0,2.54,,,,,,,,,,,,,,,,,,,,
483,6,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_2aZU9Nq.png,2.05,107183,0.0,1,7.0,Athlético-PR,293,leo-linck,Léo Matias Baiersdorf Linck,17,0.0,L. Linck,Léo Linck,1,1.53,2.0,2.0,,2.0,,,,,,,,,,,,,,,1.0,
484,6,https://s.sde.globo.com/media/person_role/2021/04/16/0367fa0859b4ea67ba8191afd67f560e_FORMATO.png,0.97,107186,0.0,2,1.0,Athlético-PR,293,vinicius-kaue,Vinicius Kauê Ribeiro Ferreira,17,0.0,V. Kauê,Vinicius Kauê,2,2.06,1.0,,,,,,,,,3.0,2.0,,,,,,,,,
485,6,https://s.sde.globo.com/media/person_role/2021/12/08/9440c054d747c490573927d3d0cb770c_FORMATO.png,1.0,107191,0.0,2,0.0,Athlético-PR,293,leonardo-ataide,Leonardo Ataíde de Oliveira Siqueira,17,0.0,L. Ataíde,Leonardo Ataíde,0,1.12,,,,,,,,,,,,,,,,,,,,
486,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A5prVgV.png,1.58,107197,0.0,5,0.42,Athlético-PR,293,romulo,Rômulo José Cardoso da Cruz,17,0.0,Rômulo,Rômulo,5,0.86,,,2.0,,,,,,,1.0,3.0,,1.0,,,,,,,
487,6,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_9hMRqkt.png,2.59,107225,0.0,2,1.55,Palmeiras,275,gustavo-garcia,Gustavo Garcia dos Santos,17,0.0,G. Garcia,Gustavo Garcia,4,-1.35,,,3.0,,1.0,1.0,,,1.0,2.0,1.0,,2.0,,,,,,,
488,6,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_JqZAXdV.png,3.0,107232,0.0,4,0.0,Bahia,265,miqueias,Miqueias Cabral Evaristo,17,0.0,Miqueias,Miqueias,0,3.96,,,,,,,,,,,,,,,,,,,,
489,6,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_F0bHOxR.png,6.13,107236,0.0,2,3.98,Palmeiras,275,vanderlan,Vanderlan Barbosa da Silva,17,0.0,Vanderlan,Vanderlan,5,1.21,1.0,,3.0,,,,,1.0,,13.0,9.0,,2.0,1.0,,,,,,
490,6,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_hnxgxa6.png,1.0,107261,0.0,4,0.0,Goiás,290,nathan,Nathan Melo Silva,17,0.0,Nathan,Nathan,0,1.12,,,,,,,,,,,,,,,,,,,,
491,6,https://s.sde.globo.com/media/person_role/2023/05/07/photo_220x220_0PEd4FH.png,1.33,107375,0.0,4,1.46,Goiás,290,dodo,Vinícius Rodrigues Adelino dos Santos,17,0.0,Dodô,Dodô,7,0.38,1.0,,1.0,,,,,,,3.0,3.0,,,,,,1.0,,,
492,6,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_MHA8oKV.png,2.27,107416,-0.01,4,0.7,Santos,277,luan-dias,Luan Dias da Silva,17,1.6,L. Dias,Luan Dias,7,1.19,3.0,,5.0,,,,,,,7.0,10.0,,,,,,,,,
493,3,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_VrJSWeV.png,8.85,107498,0.16,4,3.03,Fluminense,266,andre,André Trindade da Costa Neto,17,1.8,André,André,14,1.24,6.0,,32.0,,,,,,1.0,31.0,23.0,1.0,5.0,,,,,,,
494,7,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0XMnyZN.png,9.21,107554,-1.4,2,5.06,Coritiba,294,natanael,Natanael Moreira Milouski,17,-0.4,Natanael,Natanael,14,-0.42,4.0,,14.0,,1.0,3.0,,,,41.0,26.0,6.0,3.0,3.0,,1.0,,,,
495,6,https://s.sde.globo.com/media/person_role/2022/09/30/photo_FORMATO.png,8.82,107676,0.0,2,4.29,Santos,277,nathan,Nathan Santos de Araújo,17,0.0,Nathan,Nathan,7,4.4,2.0,,1.0,,,3.0,,,,16.0,9.0,,,,,,,,,
496,6,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_O9bfirr.png,1.0,107740,0.0,1,0.0,Internacional,285,emerson-junior,Emerson Fabiano Kerber Júnior,17,0.0,E. Júnior,Emerson Júnior,0,1.12,,,,,,,,,,,,,,,,,,,,
497,7,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_kPHzPIn.png,3.6,107744,0.06,4,1.05,Vasco,267,praxedes,Bruno Conceição Praxedes,17,2.2,Praxedes,Praxedes,2,1.64,,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,,,,
498,6,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_FM5y32Z.png,7.74,107748,0.0,1,5.25,Bahia,265,adriel,Adriel Vasconcelos Ramos,17,0.0,Adriel,Adriel,2,2.21,1.0,7.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
499,6,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_Z8v7YI8.png,2.12,107796,0.0,4,1.09,Bahia,265,diego-rosa,Diego Gabriel Silva Rosa,17,0.0,D. Rosa,Diego Rosa,7,1.17,,,1.0,,,,,,,4.0,3.0,2.0,1.0,,,,,,,
500,6,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_7OiYeRo.png,2.37,107800,-0.63,4,1.2,Cruzeiro,283,fernando-henrique,Fernando Henrique do Nascimento Pereira,17,1.2,F. Henrique,Fernando Henrique,1,0.91,,,,,,,,,,1.0,,,,,,,,,,
501,6,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_nMfgjlm.png,0.75,107801,0.0,3,0.2,Grêmio,284,nata,Natã Felipe de Amorim Santos,17,0.0,Natã,Natã,1,0.73,,,1.0,,,,,,,,1.0,,,,,,,,,
502,6,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_f09xlRk.png,1.61,107809,0.0,4,0.39,Internacional,285,matheus-dias,Matheus dos Santos Dias,17,0.0,M. Dias,Matheus Dias,7,-0.07,2.0,,1.0,,,,,,,5.0,6.0,,,,,,,,,
503,6,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_4XBJGTX.png,2.53,107908,-0.18,2,2.6,Goiás,290,hugo,Hugo Ferreira de Farias,17,2.4,Hugo,Hugo,3,1.77,1.0,,,,,1.0,,,,4.0,3.0,,,1.0,,,,,,
504,7,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_w7tZlR4.png,6.81,107950,-0.1,4,2.63,Corinthians,264,fausto-vera,Fausto Mariano Vera,17,-0.1,F. Vera,Fausto Vera,12,-0.12,5.0,,7.0,,,,,2.0,,18.0,16.0,2.0,5.0,1.0,,,,,,
505,6,https://s.sde.globo.com/media/person_role/2023/07/11/photo_220x220_lXzHXcx.png,3.6,108131,-0.4,5,2.5,Coritiba,294,garcez,Maurício Garcez de Jesus,17,2.5,Garcez,Garcez,1,1.86,,,1.0,,,,,,,1.0,,,1.0,,,,,,,
506,6,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LlMyePJ.png,2.9,108133,-1.33,5,1.0,Cuiabá,1371,isidro-pitta,Isidro Miguel Pitta Saldívar,17,0.0,I. Pitta,Isidro Pitta,15,0.0,,,11.0,,,,,,,,8.0,1.0,4.0,3.0,,,1.0,,,
507,6,https://s.sde.globo.com/media/person_role/2023/07/25/photo_220x220_k6Nutl7.png,4.0,108163,0.0,4,0.0,América-MG,327,javier-mendez,Óscar Javier Méndez Albornoz,17,0.0,J. Méndez,Javier Méndez,0,0.04,,,,,,,,,,,,,,,,,,,,
508,6,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hopiRUY.png,2.85,108201,0.0,4,0.5,Grêmio,284,gustavinho,Gustavo César Mendonça Gravino,17,0.0,Gustavinho,Gustavinho,1,3.67,,,1.0,,,,,,,,,,,,,,,,,
509,6,https://s.sde.globo.com/media/person_role/2022/09/18/photo_FORMATO_aTUZBiS.png,1.0,108211,0.0,5,0.0,Goiás,290,breno,Breno Herculano Almeida,17,0.0,Breno,Breno,0,1.12,,,,,,,,,,,,,,,,,,,,
510,6,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220.png,2.08,108352,0.0,5,-0.65,Internacional,285,gabriel-barros,Gabriel de Sousa Barros,17,0.0,G. Barros,Gabriel Barros,2,-2.29,1.0,,,,,,,,,,1.0,,,,,,,,,
511,6,https://s.sde.globo.com/media/person_role/2023/02/01/photo_FORMATO_0I7WXAm.png,4.55,108422,-0.52,5,2.47,São Paulo,276,erison,Erison Danilo de Souza,17,0.5,Erison,Erison,3,0.39,1.0,,2.0,,,,,1.0,,,2.0,,,,,1.0,,,,
512,6,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_G8IevUF.png,2.36,108528,0.0,4,2.1,Vasco,267,galarza,Matías Galarza Fonda,17,0.0,Galarza,Galarza,9,-0.76,1.0,,4.0,,,,,,,7.0,7.0,1.0,3.0,,,,1.0,,,
513,6,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VPNWNb6.png,2.91,108624,-0.19,5,1.03,Athlético-PR,293,arriagada,Luciano Daniel Arriagada García,17,1.0,Arriagada,Arriagada,3,0.76,,,3.0,,,,,,,1.0,8.0,1.0,2.0,,,,,,,
514,7,https://s.sde.globo.com/media/person_role/2023/07/06/photo_220x220_QhpyCZL.png,4.99,108715,-1.31,5,4.1,Goiás,290,joao-magno,João Victo Magno de Souza Machado,17,-1.0,J. Magno,João Magno,4,-0.94,2.0,,2.0,,,,,,,2.0,9.0,1.0,1.0,3.0,,,2.0,,,
515,7,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_t9xgUxE.png,8.82,108946,1.02,5,4.65,Botafogo,263,victor-sa,João Victor Santos Sá,17,11.2,V. Sá,Victor Sá,13,8.05,1.0,,13.0,,,,,2.0,,16.0,13.0,10.0,11.0,2.0,1.0,,1.0,,,
516,6,https://s.sde.globo.com/media/person_role/2022/08/25/photo_FORMATO_VUIS7Pm.png,1.0,109102,0.0,4,0.0,Athlético-PR,293,daniel-martins,Daniel Sergio Martins,17,0.0,D. Martins,Daniel Martins,0,1.12,,,,,,,,,,,,,,,,,,,,
517,6,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xScuqcn.png,3.72,109114,0.0,5,2.58,Botafogo,263,matheus-nascimento,Matheus Nascimento de Paula,17,0.0,M. Nascimento,Matheus Nascimento,4,0.98,1.0,,3.0,,,,,,,2.0,6.0,1.0,,,,,1.0,,,
518,6,https://s.sde.globo.com/media/person_role/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png,2.0,109199,0.0,2,0.0,Botafogo,263,dg,Douglas da Silva Teixeira,17,0.0,DG,DG,0,2.54,,,,,,,,,,,,,,,,,,,,
