,atletas.clube.id.full.name,atletas.posicao_id,atletas.jogos_num,atletas.atleta_id,atletas.nome,atletas.pontos_num,atletas.rodada_id,atletas.apelido_abreviado,atletas.minimo_para_valorizar,atletas.variacao_num,atletas.status_id,atletas.slug,atletas.apelido,atletas.media_num,atletas.clube_id,atletas.preco_num,atletas.foto,CA,DS,FC,FD,FF,FS,FT,G,SG,A,I,V,PP,PS,DE,GS,CV,DP,GC,PC
621,Palmeiras,4,5,115248,Jhonatan dos Santos Rosa,0.0,11,J. Jhon,,0.0,6,jhon-jhon,Jhon Jhon,0.14,275,0.7,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cdZiLf8.png,2.0,1.0,4.0,1.0,,1.0,,,,,,,,,,,,,,
622,Vasco,5,2,115404,Rwan Philipe Rodrigues de Souza Cruz,0.0,11,Rwan,,0.0,6,rwan,Rwan,1.45,267,2.72,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_rYedMV0.png,,1.0,2.0,,1.0,3.0,,,,,,,,,,,,,,
623,Fortaleza,3,3,115502,Brayan Andrés Ceballos Jiménez,0.0,11,Ceballos,,0.0,6,ceballos,Ceballos,4.1,356,3.91,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_gBoExs5.png,2.0,2.0,2.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,
624,Bahia,3,0,115537,Marcos Victor Ferreira da Silva,0.0,11,M. Victor,,0.0,6,marcos-victor,Marcos Victor,0.0,265,4.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_PrZupVH.png,,,,,,,,,,,,,,,,,,,,
625,América-MG,2,1,115562,Arthur Augusto de Matos Soares,0.0,11,Arthur,,0.0,6,arthur,Arthur,1.6,327,3.25,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_uV8Y9vj.png,,2.0,6.0,,,2.0,,,,,,,,,,,,,,
626,América-MG,4,2,115563,Rodrigo Henrique Santos de Souza,0.0,11,Rodriguinho,,0.0,6,rodriguinho,Rodriguinho,0.25,327,2.14,https://s.sde.globo.com/media/person_role/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png,,,,,,1.0,,,,,,,,,,,,,,
627,Grêmio,4,6,115671,Lucas Eduardo Müller - Milla,1.0,11,Mila,,0.24,6,mila,Mila,0.48,284,0.94,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GjZARIK.png,2.0,4.0,10.0,,2.0,3.0,,,,,,,,,,,,,,
628,Atlético-MG,1,0,115674,Gabriel Delfim Ferreira,0.0,11,G. Delfim,,0.0,6,gabriel-delfim,Gabriel Delfim,0.0,282,2.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_R1TAAd6.png,,,,,,,,,,,,,,,,,,,,
629,Vasco,3,0,115733,José Vitor Geminiano Cavalieri,0.0,11,Z. Vitor,,0.0,6,ze-vitor,Zé Vitor,0.0,267,2.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_E9RklP7.png,,,,,,,,,,,,,,,,,,,,
630,Vasco,3,0,115734,Eric Lima Pimentel,0.0,11,Pimentel,,0.0,6,pimentel,Pimentel,0.0,267,2.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_bs3vmzt.png,,,,,,,,,,,,,,,,,,,,
631,Bragantino,2,0,115870,Jonathan da Cruz Silva,0.0,11,Jonathan,,0.0,6,jonathan,Jonathan,0.0,280,1.0,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_7Zk5L8m.png,,,,,,,,,,,,,,,,,,,,
632,Fluminense,5,11,115915,Leanderson da Silva Genésio,1.3,11,Lelê,,-0.92,6,lele,Lelê,2.81,266,9.29,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_JNinp65.png,1.0,4.0,10.0,2.0,8.0,1.0,1.0,1.0,,2.0,2.0,,,,,,,,,
633,Palmeiras,5,9,115959,Endrick Felipe Moreira de Sousa,0.0,11,Endrick,,-1.21,6,endrick,Endrick,3.05,275,6.96,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6tQjxwx.png,2.0,3.0,19.0,1.0,3.0,8.0,,3.0,,,,,,,,,,,,
634,Cuiabá,4,8,115986,Denilson Alves Borges,8.3,11,Denilson,,1.37,7,denilson,Denilson,2.86,1371,4.44,https://s.sde.globo.com/media/person_role/2022/10/15/photo_FORMATO_sqKxYTo.png,4.0,15.0,13.0,3.0,4.0,12.0,,,,,,,,,,,,,,
635,América-MG,4,2,115997,Mateus Henrique Alves Silva,0.1,11,M. Henrique,,-0.22,6,mateus-henrique,Mateus Henrique,0.85,327,0.93,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_9xPLICS.png,1.0,2.0,4.0,,,3.0,,,,,,,,,,,,,,
636,América-MG,5,2,115998,Adyson do Nascimento Soares,0.0,11,Adyson,,0.0,5,adyson,Adyson,1.65,327,2.43,https://s.sde.globo.com/media/person_role/2022/02/25/816e31c3a9501bc4cafc2ef28de0e625_FORMATO.png,,3.0,1.0,,,,,,,,,,,,,,,,,
637,Flamengo,4,2,116012,Matheus Gonçalves Martins,0.0,11,M. Gonçalves,,0.0,6,matheus-goncalves,Matheus Gonçalves,0.75,262,2.69,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_ugK8C1s.png,,,1.0,,1.0,2.0,,,,,,,,,,,,,,
638,Flamengo,4,1,116013,Igor Jesus Lima,0.0,11,I. Jesus,,0.0,6,igor-jesus,Igor Jesus,1.9,262,2.52,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_fA4Y3X6.png,,1.0,1.0,,,2.0,,,,,,,,,,,,,,
639,Flamengo,4,10,116034,Victor Hugo Gomes Silva,0.8,11,V. Hugo,,0.07,6,victor-hugo,Victor Hugo,2.24,262,5.67,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_nUR0WYM.png,,9.0,1.0,,3.0,9.0,,,,1.0,,,,,,,,,,
640,Atlético-MG,4,0,116046,Vitor Hugo Santos Graziani,0.0,11,V. Graziani,,0.0,6,vitor-graziani,Vitor Graziani,0.0,282,1.0,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_bXh4eA4.png,,,,,,,,,,,,,,,,,,,,
641,Botafogo,4,1,116048,Raí da Silva Pessanha,0.0,11,Raí,,0.0,6,rai,Raí,0.0,263,2.11,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_n8x32pL.png,,,,,,,,,,,,,,,,,,,,
642,Grêmio,2,4,116065,Luís Eduardo Soares da Silva,2.1,11,Cuiabano,,0.17,7,cuiabano,Cuiabano,4.5,284,4.57,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ER9oADt.png,,5.0,11.0,2.0,3.0,5.0,,1.0,,,,,,,,,,,,
643,São Paulo,2,0,116137,João Moreira Sanmartin Souza,0.0,11,J. Moreira,,0.0,6,joao-moreira,João Moreira,0.0,276,3.0,https://s.sde.globo.com/media/person_role/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,,,,,,,,,,,,,,,,,,,,
644,Coritiba,4,0,116282,Gabriel Silva Azevedo Figueiredo,0.0,11,G. Silva,,0.0,6,gabriel-silva,Gabriel Silva,0.0,294,1.0,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO_fzfvURk.png,,,,,,,,,,,,,,,,,,,,
645,Cruzeiro,4,4,116432,Daniel de Melo Araújo Junior,1.0,11,D. Junior,,-0.05,6,daniel-junior,Daniel Junior,0.75,283,2.62,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_BhP9sDN.png,,,1.0,,1.0,5.0,,,,,,,,,,,,,,
646,Fortaleza,4,10,116447,Hércules Pereira do Nascimento,3.5,11,Hércules,,0.59,7,hercules,Hércules,3.36,356,6.96,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_U5EjTT7.png,1.0,17.0,14.0,3.0,5.0,6.0,,1.0,,,2.0,,,,,,,,,
647,Bahia,2,0,116450,André Dhominique Queiroz Santiago Da Silva,0.0,11,André,,0.0,6,andre,André,0.0,265,3.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_kQwNdzi.png,,,,,,,,,,,,,,,,,,,,
648,Coritiba,2,10,116461,Jamerson Santos de Jesus,0.2,11,Jamerson,,-1.01,7,jamerson,Jamerson,2.59,294,5.73,https://s.sde.globo.com/media/person_role/2023/04/10/photo_FORMATO_FvosjlG.png,1.0,15.0,7.0,2.0,4.0,1.0,,,1.0,,1.0,,,,,,,,,
649,Santos,4,9,116672,Daniel Felipe Ruiz Rivera,0.0,11,D. Ruiz,,0.0,6,daniel-ruiz,Daniel Ruiz,1.08,277,3.47,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XXpQoGP.png,1.0,6.0,2.0,,2.0,5.0,,,,,,,,,,,,,,
650,Bahia,5,0,116690,Everton Macedo Moraes,0.0,11,Everton,,0.0,6,everton,Everton,0.0,265,2.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_yPTcOhb.png,,,,,,,,,,,,,,,,,,,,
651,Bragantino,2,0,116825,Jhonny Cardinoti Pedro,0.0,11,Jhonny,,0.0,6,jhonny,Jhonny,0.0,280,1.0,https://s.sde.globo.com/media/person_role/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png,,,,,,,,,,,,,,,,,,,,
652,Goiás,5,0,116835,Reginaldo dos Santos Moreira,0.0,11,Reginaldo,,0.0,6,reginaldo,Reginaldo,0.0,290,1.0,https://s.sde.globo.com/media/person_role/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png,,,,,,,,,,,,,,,,,,,,
653,Bragantino,5,0,116994,Werik Silva Pinto,0.0,11,Popó,,0.0,6,popo,Popó,0.0,280,3.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_DFCaYPL.png,,,,,,,,,,,,,,,,,,,,
654,Bragantino,5,8,117314,Thiago Nicolás Borbas Silva,0.0,11,T. Borbas,,0.0,6,thiago-borbas,Thiago Borbas,4.3,280,5.97,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_y6Ph2tU.png,3.0,1.0,11.0,2.0,4.0,4.0,,4.0,,,1.0,,,,,,,,,
655,América-MG,5,7,117403,Renato Marques de Oliveira Júnior,-0.3,11,R. Marques,,-0.11,6,renato-marques,Renato Marques,1.82,327,2.12,https://s.sde.globo.com/media/person_role/2023/06/03/photo_FORMATO_lScxD3S.png,2.0,2.0,6.0,,1.0,1.0,,1.0,,1.0,2.0,,,,,,,,,
656,Corinthians,2,0,117459,Leonardo Mana Hernandes,0.0,11,L. Maná,,0.0,6,leo-mana,Léo Maná,0.0,264,2.0,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,,,,,,,,,,,,,,,,,,,,
657,São Paulo,4,0,117579,Giuliano Galoppo,0.0,11,Galoppo,,0.0,5,galoppo,Galoppo,0.0,276,5.0,https://s.sde.globo.com/media/person_role/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,,,,,,,,,,,,,,,,,,,,
658,Bragantino,6,11,117711,Pedro Miguel Faria Caixinha,10.48,11,P. Caixinha,,1.46,7,pedro-caixinha,Pedro Caixinha,5.37,280,10.77,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,,,,,,,,,,,,4.0,,,,,,,,
659,São Paulo,1,0,117818,Young Navarro Moraes,0.0,11,Young,,0.0,6,young,Young,0.0,276,1.0,https://s.sde.globo.com/media/person_role/2023/06/07/photo_FORMATO.png,,,,,,,,,,,,,,,,,,,,
660,Corinthians,5,1,117849,Giovane Santana do Nascimento,0.0,11,Giovane,,0.0,6,giovane,Giovane,1.2,264,2.44,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_TquvINB.png,,1.0,,,,,,,,,,,,,,,,,,
661,Internacional,4,1,117870,Estevão Barreto de Oliveira,0.0,11,Estevão,,0.0,6,estevao,Estevão,0.2,285,2.11,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_HFq77iJ.png,,,1.0,,,1.0,,,,,,,,,,,,,,
662,Corinthians,5,5,117909,Wesley Gassova Ribeiro Teixeira,0.0,11,Wesley,,0.0,6,wesley,Wesley,2.46,264,2.97,https://s.sde.globo.com/media/person_role/2022/04/19/e9c12ff02569765cb5c876412fae8bb8_FORMATO.png,,6.0,2.0,2.0,1.0,3.0,,,,,,,,1.0,,,,,,
663,Bragantino,4,0,118175,Nathan Camargo dos Santos,0.0,11,N. Camargo,,0.0,6,nathan-camargo,Nathan Camargo,0.0,280,2.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JrPbIiU.png,,,,,,,,,,,,,,,,,,,,
664,Grêmio,4,0,118238,Ronald Cardoso Falkoski,0.0,11,Ronald,,0.0,6,ronald,Ronald,0.0,284,1.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_EPk63SW.png,,,,,,,,,,,,,,,,,,,,
665,Goiás,5,1,118304,Pedro Junqueira de Oliveira,0.0,11,Pedrinho,,0.0,6,pedrinho,Pedrinho,-0.3,290,1.31,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_vpwMN7R.png,,,1.0,,,,,,,,,,,,,,,,,
666,Flamengo,2,0,118501,José Welinton Campos Menezes,0.0,11,Z. Welinton,,0.0,6,ze-welinton,Zé Welinton,0.0,262,1.0,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,,,,,,,,,,,,,,,,,,,,
667,São Paulo,4,5,118563,Rodrigo Huendra Almeida Mendonça,-0.3,11,Rodriguinho,,0.06,6,rodriguinho,Rodriguinho,0.44,276,0.76,https://s.sde.globo.com/media/person_role/2022/07/03/2c39fe8401bb55ea80a9a5bf0fde08ef_FORMATO.png,1.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,
668,Santos,5,1,118676,Weslley Pinto Batista,0.0,11,W. Patati,,0.0,6,weslley-patati,Weslley Patati,3.6,277,2.22,https://s.sde.globo.com/media/person_role/2022/07/10/a604fa10e6f654cdd7a69453df88ea07_FORMATO.jpeg,,3.0,,,,,,,,,,,,,,,,,,
669,Santos,2,0,118701,Kevyson Costa e Silva,0.0,11,Kevyson,,0.0,6,kevyson,Kevyson,0.0,277,1.0,https://s.sde.globo.com/media/person_role/2023/05/14/photo_FORMATO_7ayVqP0.png,,,,,,,,,,,,,,,,,,,,
670,Vasco,5,2,118708,Eguinaldo de Sousa Lemos,0.0,11,Eguinaldo,,0.0,6,eguinaldo,Eguinaldo,0.1,267,2.38,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_tsGYQ1l.png,1.0,,2.0,,1.0,2.0,,,,,,,,,,,,,,
671,Cuiabá,4,0,118709,Calebe Oliveira Costa,0.0,11,Calebe,,0.0,6,calebe,Calebe,0.0,1371,1.0,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_ILdcwWv.png,,,,,,,,,,,,,,,,,,,,
672,Santos,4,4,118747,Ed Carlos de Arruda Amorim,0.0,11,E. Carlos,,0.0,6,ed-carlos,Ed Carlos,0.5,277,2.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7WKkp5D.png,,1.0,,,1.0,,,,,,,,,,,,,,,
673,Vasco,4,4,118752,Mateus Carvalho dos Santos,1.0,11,M. Carvalho,,-0.24,7,mateus-carvalho,Mateus Carvalho,1.88,267,2.57,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_AtC7CQ7.png,1.0,8.0,11.0,1.0,,2.0,,,,,,,,,,,,,,
674,Bahia,4,0,118770,Patrick Verhon Pertel Pereira,0.0,11,P. Verhon,,0.0,6,patrick-verhon,Patrick Verhon,0.0,265,2.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8G6mq44.png,,,,,,,,,,,,,,,,,,,,
675,Fluminense,2,5,118774,Alexsander Christian Gomes da Costa,0.0,11,Alexsander,,0.0,5,alexsander,Alexsander,5.34,266,10.06,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HMSPuY2.png,,6.0,10.0,,2.0,2.0,,,3.0,1.0,1.0,,,,,,,,,
676,Coritiba,5,10,118844,Kaio César Andrade Lima,0.0,11,K. César,,-0.05,6,kaio-cesar,Kaio César,1.49,294,3.51,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jGkK86O.png,1.0,4.0,8.0,2.0,,23.0,,,,,3.0,,,,,,,,,
677,Vasco,5,6,121184,Erick Marcus dos Santos Oliveira do Carmo,0.5,11,E. Marcus,,-0.54,6,erick-marcus,Erick Marcus,3.13,267,3.39,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_WLTp9mI.png,1.0,5.0,3.0,1.0,,5.0,1.0,1.0,,,,,,,,,,,,
678,Goiás,4,0,121235,Eduardo Simioni,0.0,11,Simioni,,0.0,6,simioni,Simioni,0.0,290,1.0,https://s.sde.globo.com/media/person_role/2023/05/14/photo_FORMATO_GEmB6In.png,,,,,,,,,,,,,,,,,,,,
679,Fortaleza,4,0,121237,Kauan Rodrigues da Silva,0.0,11,Kauan,,0.0,6,kauan,Kauan,0.0,356,2.0,https://s.sde.globo.com/media/person_role/2023/05/03/photo_FORMATO.png,,,,,,,,,,,,,,,,,,,,
680,Goiás,5,0,121238,Wendell Silva Santos dos Santos,0.0,11,Wendell,,0.0,6,wendell,Wendell,0.0,290,1.0,,,,,,,,,,,,,,,,,,,,,
681,Goiás,4,0,121242,Alan Matheus Stence,0.0,11,Alan,,0.0,6,alan,Alan,0.0,290,1.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Jmw1xcE.png,,,,,,,,,,,,,,,,,,,,
682,Cuiabá,5,0,121263,Gabryel Vinícius Araújo Freitas,0.0,11,G. Freitas,,0.0,6,gabryel-freitas,Gabryel Freitas,0.0,1371,2.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_2WJ0Lb4.png,,,,,,,,,,,,,,,,,,,,
683,Vasco,2,0,121766,Paulo Ricardo de Souza Babilônia,0.0,11,Paulinho,,0.0,6,paulinho,Paulinho,0.0,267,1.0,https://s.sde.globo.com/media/person_role/2023/02/23/photo_FORMATO_5ClDe2s.png,,,,,,,,,,,,,,,,,,,,
684,Cuiabá,3,1,121779,Victor Matheus dos Santos Gonçalves,0.0,11,Vitão,,0.0,6,vitao,Vitão,0.0,1371,1.41,https://s.sde.globo.com/media/person_role/2023/03/21/photo_220x220_xTgu9xA.png,,,,,,,,,,,,,,,,,,,,
685,Grêmio,5,6,121792,André Henrique da Silva Martins,2.0,11,André,,0.33,6,andre,André,0.58,284,1.21,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_rIXRX47.png,1.0,3.0,4.0,,2.0,1.0,,,,,,,,,,,,,,
686,Coritiba,3,2,121796,Jean Henrique Carneiro Pedroso,-0.4,11,J. Pedroso,,-1.03,2,jean-pedroso,Jean Pedroso,3.4,294,1.09,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_BsJge2e.png,,2.0,2.0,,,2.0,,,1.0,,,,,,,,,,,1.0
687,Coritiba,1,0,121797,Sidnei Fernandes Junior,0.0,11,Sidnei,,0.0,6,sidnei,Sidnei,0.0,294,1.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A2xBlsx.png,,,,,,,,,,,,,,,,,,,,
688,Corinthians,3,8,121821,Murillo Santiago Costa dos Santos,0.0,11,Murillo,,0.0,2,murillo,Murillo,1.96,264,2.03,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_dsRP9Y8.png,1.0,9.0,7.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,
689,Botafogo,5,3,121830,Janderson de Carvalho Costa,0.0,11,Janderson,,0.0,6,janderson,Janderson,0.6,263,1.39,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ubiTL56.png,,2.0,2.0,,,,,,,,,,,,,,,,,
690,Fluminense,4,2,121985,Giovanni Manson Ribeiro,0.0,11,G. Manson,,0.0,6,giovanni-manson,Giovanni Manson,-0.3,266,1.9,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_7pCfzQS.png,1.0,,2.0,,,2.0,,,,,,,,,,,,,,
691,Grêmio,5,0,122233,Ronald Barcellos Arantes,0.0,11,R. Barcellos,,0.0,6,ronald-barcellos,Ronald Barcellos,0.0,284,3.0,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_9Vjj41S.png,,,,,,,,,,,,,,,,,,,,
692,Coritiba,3,3,122293,Thiago Dombroski Moreira,-0.1,11,T. Dombroski,,-0.84,2,thiago-dombroski,Thiago Dombroski,1.97,294,1.05,https://s.sde.globo.com/media/person_role/2023/06/21/photo_FORMATO_PVVST4s.png,2.0,3.0,4.0,,,1.0,,,1.0,,,,,,,,,,,
693,Bahia,2,5,122300,Ryan Carlos Santos de Sousa,0.0,11,Ryan,,0.0,2,ryan,Ryan,3.86,265,3.47,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_9WvAzGp.png,3.0,6.0,5.0,1.0,,1.0,,,1.0,2.0,1.0,,,,,,,,,
694,Bahia,5,0,122301,Kennedy Anderson Gomes Ferreira,0.0,11,Kennedy,,0.0,6,kennedy,Kennedy,0.0,265,1.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,,,,,,,,,,,,,,,,,,,,
695,Flamengo,4,0,122321,Lorran Lucas Pereira de Sousa,0.0,11,Lorran,,0.0,6,lorran,Lorran,0.0,262,3.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PqkKiZh.png,,,,,,,,,,,,,,,,,,,,
696,Vasco,3,0,122378,Lyncon Correa Gonçalves,0.0,11,Lyncon,,0.0,6,lyncon,Lyncon,0.0,267,1.0,https://s.sde.globo.com/media/person_role/2023/06/06/photo_FORMATO.png,,,,,,,,,,,,,,,,,,,,
697,Bragantino,5,1,122393,Talisson de Almeida,0.0,11,Talisson,,0.0,5,talisson,Talisson,3.8,280,3.1,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_EfBwbRQ.png,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
698,Bragantino,4,6,122394,Gustavo Ribeiro Neves,0.0,11,Gustavinho,,-0.2,6,gustavinho,Gustavinho,0.93,280,2.27,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_D4mqWRg.png,,3.0,2.0,,2.0,2.0,,,,,,,,,,,,,,
699,Corinthians,4,0,122398,Adryan Bezerra Silva,0.0,11,Adryan,,0.0,6,adryan,Adryan,0.0,264,1.0,https://s.sde.globo.com/media/person_role/2023/05/03/photo_FORMATO_1O3rVYH.png,,,,,,,,,,,,,,,,,,,,
700,Internacional,3,0,122419,Felipe de Souza Motta Marins,0.0,11,Felipe,,0.0,6,felipe,Felipe,0.0,285,1.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_E4VXEre.png,,,,,,,,,,,,,,,,,,,,
701,Internacional,5,9,122420,Lucca Holanda Sampaio Tavares,1.2,11,Lucca,,0.08,6,lucca,Lucca,0.37,285,1.22,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_hF9GrgX.png,1.0,2.0,1.0,,1.0,3.0,,,,,,,,,,,,,,
702,Fluminense,4,2,122439,Isaac Rodrigues de Lima,0.0,11,Isaac,,0.0,6,isaac,Isaac,0.5,266,0.81,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_BvtRIqc.png,,,,,,2.0,,,,,,,,,,,,,,
703,Fluminense,3,0,122441,Kayky Henrique Almeida Brandão da Silva,0.0,11,K. Almeida,,0.0,6,kayky-almeida,Kayky Almeida,0.0,266,1.0,https://s.sde.globo.com/media/person_role/2023/05/25/photo_FORMATO_yqxwXSM.png,,,,,,,,,,,,,,,,,,,,
704,Vasco,4,6,122485,Cauan Lucas Barros da Luz,0.0,11,Barros,,0.0,5,barros,Barros,2.03,267,2.3,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_VK7ktPd.png,1.0,3.0,6.0,,3.0,2.0,,1.0,,,,,,,,,,,,
705,Vasco,5,2,122486,Rayan Vitor Simplício Rocha,2.0,11,Rayan,,-1.14,2,rayan,Rayan,7.25,267,2.49,https://s.sde.globo.com/media/person_role/2023/06/10/photo_FORMATO_5eE8NWY.png,,1.0,,2.0,3.0,1.0,,1.0,,,,,,,,,,,,
706,Fortaleza,4,0,122598,Alexsandro Amorim de Freitas Filho,0.0,11,Amorim,,0.0,6,amorim,Amorim,0.0,356,2.0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_bHZGJhi.png,,,,,,,,,,,,,,,,,,,,
707,São Paulo,3,0,122602,Matheus José Belém de Souza,0.0,11,M. Belém,,0.0,6,matheus-belem,Matheus Belém,0.0,276,1.0,,,,,,,,,,,,,,,,,,,,,
708,Goiás,2,4,122668,Bruno Araújo dos Santos,0.0,11,B. Santos,,0.0,6,bruno-santos,Bruno Santos,-0.08,290,1.79,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_TrU9q7C.png,1.0,1.0,5.0,,,2.0,,,,,,,,,,,,,,
709,Bragantino,3,0,122755,Lucas de Souza Cunha,0.0,11,L. Cunha,,0.0,6,lucas-cunha,Lucas Cunha,0.0,280,4.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UKu2eTF.png,,,,,,,,,,,,,,,,,,,,
710,América-MG,4,5,122991,Breno Cascardo Lemos,3.6,11,Breno,,0.71,7,breno,Breno,3.8,327,3.45,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_RDObIp6.png,,8.0,7.0,1.0,1.0,3.0,,1.0,,,,,,,,,,,,
711,América-MG,5,0,122992,Luan de Campos Cristiano da Silva,0.0,11,L. Campos,,0.0,6,luan-campos,Luan Campos,0.0,327,3.0,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_ghOAcrE.png,,,,,,,,,,,,,,,,,,,,
712,Corinthians,5,4,123022,Pedro Henrique Silva dos Santos,0.0,11,Pedro,,0.0,6,pedro,Pedro,1.57,264,1.55,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO.png,,,2.0,3.0,,5.0,,,,,2.0,,,1.0,,,,,,
713,Bahia,1,0,123054,Tiago Gomes dos Santos,0.0,11,T. Gomes,,0.0,6,tiago-gomes,Tiago Gomes,0.0,265,1.0,https://s.sde.globo.com/media/person_role/2023/04/24/photo_FORMATO.png,,,,,,,,,,,,,,,,,,,,
714,Grêmio,5,6,123153,Luis Henrique Hoffmann,0.0,11,Zinho,,0.0,6,zinho,Zinho,2.12,284,4.19,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,,4.0,,1.0,1.0,2.0,,,,1.0,1.0,,,,,,,,,
715,Atlético-MG,5,1,123359,Carlos Eduardo Amaral Pereira de Castro,0.0,11,Cadu,,0.0,6,cadu,Cadu,1.2,282,0.95,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FDCeBal.png,,1.0,,,,,,,,,,,,,,,,,,
716,Bahia,4,11,123360,Cauly Oliveira Souza,1.0,11,Cauly,,-0.38,7,cauly,Cauly,3.03,265,6.12,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ruw71T7.png,,6.0,9.0,6.0,8.0,11.0,,,,2.0,2.0,,,,,,,,,
