,atletas.minimo_para_valorizar,atletas.posicao_id,atletas.nome,atletas.clube.id.full.name,atletas.slug,atletas.jogos_num,atletas.status_id,atletas.entrou_em_campo,atletas.rodada_id,atletas.pontos_num,atletas.apelido,atletas.media_num,atletas.atleta_id,atletas.clube_id,atletas.apelido_abreviado,atletas.preco_num,atletas.variacao_num,atletas.foto,A,CA,DS,FC,FD,FF,FS,FT,G,I,CV,PC,SG,PS,PP,DE,GS,PI,DP,GC,V
424,,5,Reinaldo Nascimento Satorno,Athlético-PR,reinaldo,1,6,False,19,0.0,Reinaldo,1.7,104420,293,Reinaldo,2.39,0.0,https://s.sde.globo.com/media/person_role/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
425,,1,Felipe Mateus Scheibig,Grêmio,felipe-scheibig,0,6,False,19,0.0,Felipe Scheibig,0.0,104424,284,F. Scheibig,1.0,0.0,https://s.sde.globo.com/media/person_role/2021/07/16/79af8f6f344db19983598078705340fc_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
426,,4,Christian Roberto Alves Cardoso,Athlético-PR,christian,14,5,False,19,0.0,Christian,4.7,104502,293,Christian,10.5,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_V2OPAxf.png,,,17.0,21.0,3.0,7.0,15.0,1.0,4.0,,,,,,,,,,,,
427,,3,Henrique Vermudt,Botafogo,henrique-vermudt,0,6,False,19,0.0,Henrique Vermudt,0.0,104504,263,H. Vermudt,3.0,0.0,https://s.sde.globo.com/media/person_role/2023/07/30/photo_FORMATO_iztb5Pm.png,,,,,,,,,,,,,,,,,,,,,
428,,4,Vinícius Nelson de Souza Zanocelo,Fortaleza,vinicius-zanocelo,6,6,False,19,0.0,Vinícius Zanocelo,0.68,104521,356,V. Zanocelo,3.32,0.0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_OPlr7ly.png,,1.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,
429,,4,Sandry Roberto Santos Goes,Santos,sandry,5,5,False,19,0.0,Sandry,0.52,104580,277,Sandry,2.54,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_bbHXWKZ.png,,2.0,4.0,4.0,,,2.0,,,,,,,,,,,,,,
430,,1,Fabrício Oliveira de Souza,Bragantino,fabricio,0,6,False,19,0.0,Fabrício,0.0,104588,280,Fabrício,1.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_AAId2Kq.png,,,,,,,,,,,,,,,,,,,,,
431,,4,Matheus Henrique Bianqui,Coritiba,matheus-bianqui,12,7,True,19,3.6,Matheus Bianqui,2.34,104640,294,M. Bianqui,3.58,0.32,https://s.sde.globo.com/media/person_role/2023/04/21/photo_FORMATO.png,1.0,4.0,18.0,16.0,2.0,2.0,13.0,,,2.0,,,,,,,,,,,
432,,6,Juan Pablo Vojvoda Rizzo,Fortaleza,juan-vojvoda,19,7,True,19,10.3,Juan Vojvoda,5.21,104754,356,J. Vojvoda,13.23,1.33,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_UIx1Yzg.png,,,,,,,,,,,,,,,,,,,,,7.0
433,,4,Nicolás Brian Acevedo Tabárez,Bahia,acevedo,15,6,False,19,0.0,Acevedo,2.98,104783,265,Acevedo,5.54,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_YfjCr6b.png,,5.0,32.0,24.0,3.0,8.0,17.0,,,,,,,,,,,,,,
434,,4,Sebastián Gómez Londoño,Coritiba,sebastian-gomez,2,7,True,19,3.8,Sebastián Gómez,1.75,104811,294,S. Gómez,4.34,0.84,https://s.sde.globo.com/media/person_role/2023/08/01/photo_220x220_hjOH0Bl.png,,,3.0,2.0,,,1.0,,,,,,,,,,,,,,
435,,1,Igo Gabriel Santos Pereira,Botafogo,igo-gabriel,0,6,False,19,0.0,Igo Gabriel,0.0,104991,263,I. Gabriel,1.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_C8GywEv.png,,,,,,,,,,,,,,,,,,,,,
436,,3,João Marcelo Messias Ferreira,Cruzeiro,joao-marcelo,0,6,False,19,0.0,João Marcelo,0.0,105047,283,J. Marcelo,3.0,0.0,https://s.sde.globo.com/media/person_role/2023/08/01/photo_220x220_vuySYbE.png,,,,,,,,,,,,,,,,,,,,,
437,,5,Luis Henrique Tomaz de Lima,Botafogo,luis-henrique,17,6,True,19,14.2,Luis Henrique,2.92,105049,263,L. Henrique,6.97,2.31,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XMfC6C1.png,1.0,,8.0,3.0,4.0,6.0,3.0,,3.0,1.0,,,,1.0,,,,,,,
438,,2,Khellven Douglas Silva Oliveira,Athlético-PR,khellven,13,6,False,19,0.0,Khellven,4.66,105175,293,Khellven,7.63,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7lRpDNN.png,3.0,1.0,15.0,9.0,,3.0,8.0,,,3.0,,,5.0,,,,,,,,
439,,1,Bento Matheus Krepski,Athlético-PR,bento,17,6,False,19,0.0,Bento,4.29,105208,293,Bento,9.75,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,1.0,3.0,,2.0,,,1.0,,,,,,6.0,,,54.0,20.0,,1.0,,
440,,4,Patrick de Lucca Chaves de Oliveira,Vasco,de-lucca,0,5,False,19,0.0,De Lucca,0.0,105294,267,D. Lucca,3.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_J73ZkrF.png,,,,,,,,,,,,,,,,,,,,,
441,,3,Nahuel Adolfo Ferraresi Hernández,São Paulo,ferraresi,0,5,False,19,0.0,Ferraresi,0.0,105300,276,Ferraresi,6.0,0.0,https://s.sde.globo.com/media/person_role/2022/08/13/a5301263d96806640ddf67cec70f99e7_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
442,,3,Gabriel Lheman Xavier - Lhman,Bahia,gabriel-xavier,9,6,False,19,0.0,Gabriel Xavier,4.08,105373,265,G. Xavier,4.98,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_0UPMoSl.png,,2.0,13.0,8.0,1.0,1.0,7.0,,,,,,4.0,,,,,,,,
443,,2,Matheus Lima Beltrão Oliveira Valin,Corinthians,matheus-bidu,12,6,True,19,-0.6,Matheus Bidu,3.07,105531,264,M. Bidu,5.31,-0.48,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_cNTyg24.png,,2.0,13.0,12.0,4.0,5.0,16.0,,,,,,2.0,,,,,,,,
444,,5,Rikelme Hernandes Amorim Rocha,Cuiabá,rikelme,12,6,False,19,0.0,Rikelme,5.6,105547,1371,Rikelme,4.58,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,1.0,,40.0,12.0,3.0,5.0,5.0,,1.0,3.0,,,,,,,,,,,
445,,2,Riquelme Carvalho Araújo Viana,Vasco,riquelme,0,6,False,19,0.0,Riquelme,0.0,105566,267,Riquelme,3.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_smA6Xym.png,,,,,,,,,,,,,,,,,,,,,
446,,5,Juan Martín Lucero,Fortaleza,lucero,14,3,False,19,0.0,Lucero,2.44,105568,356,Lucero,4.97,0.0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_MqRx953.png,,1.0,5.0,15.0,5.0,6.0,13.0,,2.0,7.0,,,,1.0,,,,,,,
447,,2,Lucas Piton Crivellaro,Vasco,lucas-piton,17,7,True,19,-0.3,Lucas Piton,2.31,105584,267,L. Piton,5.96,-1.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_71dywWV.png,2.0,3.0,17.0,22.0,2.0,6.0,3.0,,,2.0,,,2.0,,,,,,,,
448,,4,Roni Medeiros de Moura,Corinthians,roni,11,6,False,19,0.0,Roni,1.3,105585,264,Roni,2.03,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_efGU5wq.png,,2.0,14.0,15.0,1.0,1.0,4.0,,,,,,,,,,,,,,
449,,6,Bruno Miguel Silva do Nascimento,Botafogo,bruno-lage,5,7,True,19,6.72,Bruno Lage,6.6,105631,263,B. Lage,13.87,0.52,https://s.sde.globo.com/media/person_role/2023/07/12/photo_220x220_VnDqhyp.png,,,,,,,,,,,,,,,,,,,,,3.0
450,,4,Maurício Magalhães Prado,Internacional,mauricio,9,7,True,19,9.2,Maurício,4.3,105647,285,Maurício,8.87,1.22,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_7KIwg4E.png,,2.0,3.0,4.0,2.0,4.0,12.0,1.0,3.0,3.0,,,,,,,,,,,
451,,3,Nicolás Hernández Rodríguez,Internacional,nicolas-hernandez,10,6,True,19,-2.1,Nicolás Hernández,2.21,105672,285,N. Hernández,3.0,-0.47,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_l85XoS0.png,1.0,3.0,6.0,5.0,,1.0,3.0,,,,,,3.0,,,,,,,1.0,
452,,5,Wesley Ribeiro Silva,Cruzeiro,wesley,16,7,True,19,4.8,Wesley,5.78,105811,283,Wesley,8.92,-1.57,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_vnwHYu8.png,1.0,3.0,25.0,31.0,9.0,14.0,32.0,,4.0,2.0,,,,,,,,,,,
453,,3,Lucas Eduardo Ribeiro de Souza,Goiás,edu,4,6,True,19,5.0,Edu,3.35,105842,290,Edu,3.04,0.22,https://s.sde.globo.com/media/person_role/2023/06/25/photo_FORMATO_bGsyKIs.png,,1.0,3.0,3.0,1.0,,3.0,,,,,1.0,2.0,,,,,,,,
454,,4,Matheus de Araújo Andrade,Corinthians,matheus-araujo,9,6,False,19,0.0,Matheus Araújo,1.95,105845,264,M. Araújo,5.64,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_BedE425.png,,,6.0,8.0,1.0,,7.0,,1.0,,,,,,,,,,,,
455,,4,José Gabriel dos Santos Silva,Vasco,ze-gabriel,8,7,True,19,-0.8,Zé Gabriel,1.47,105902,267,Z. Gabriel,2.26,-0.8,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PQUgcKV.png,,2.0,9.0,9.0,1.0,3.0,4.0,,,,,,,,,,,,,,
456,,5,Vinicius Alessandro Mingotti,Bahia,vinicius-mingotti,11,6,True,19,-0.3,Vinicius Mingotti,1.65,105909,265,V. Mingotti,2.32,-0.34,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_YH7397F.png,,1.0,4.0,9.0,4.0,1.0,8.0,,1.0,5.0,,,,,,,,,,,
457,,4,Rômulo Zanre Zwarg,Internacional,romulo,11,5,False,19,0.0,Rômulo,3.96,105911,285,Rômulo,3.85,0.0,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_eEMPMPy.png,,1.0,19.0,10.0,1.0,4.0,19.0,1.0,1.0,1.0,,,,,,,,,,,
458,,2,Carlos Eduardo Bertolassi da Silva,Santos,cadu-silva,1,6,False,19,0.0,Cadu Silva,0.0,105914,277,C. Silva,0.71,0.0,https://s.sde.globo.com/media/person_role/2020/02/28/8b8a13f401928e0adf73a1998a49f868_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
459,,1,Sergio Ramón Rochet Álvarez,Internacional,rochet,4,7,True,19,4.5,Rochet,3.25,105949,285,Rochet,7.03,1.01,https://s.sde.globo.com/media/person_role/2023/07/14/photo_FORMATO_AtGShUT.png,,2.0,,,,,2.0,,,,,,1.0,,,16.0,7.0,,,,
460,,5,Vinícius dos Santos de Oliveira Paiva,Vasco,vinicius,0,6,False,19,0.0,Vinícius,0.0,105998,267,Vinícius,2.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Oqt8wcz.png,,,,,,,,,,,,,,,,,,,,,
461,,4,Lucas de Ramos Silveira,Internacional,lucas-ramos,1,5,False,19,0.0,Lucas Ramos,0.0,106000,285,L. Ramos,2.81,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Tdt3VkZ.png,,,,,,,,,,,,,,,,,,,,,
462,,4,João Lucas Souza Cardoso,Internacional,johnny,12,3,False,19,0.0,Johnny,4.69,106002,285,Johnny,6.99,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ylIGH1n.png,1.0,3.0,23.0,13.0,3.0,1.0,17.0,1.0,2.0,2.0,,1.0,,,,,,,,,
463,,1,Lucas Alexandre Galdino de Azevedo,Bragantino,lucao,5,6,False,19,0.0,Lucão,0.6,106160,280,Lucão,1.74,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_uN4AYEQ.png,,1.0,,,,,,,,,,,1.0,,,7.0,8.0,,,,
464,,5,Gabriel Fortes Chaves,Vasco,gabriel-pec,17,7,True,19,5.9,Gabriel Pec,5.3,106199,267,G. Pec,14.99,-0.2,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_RHuy7TJ.png,2.0,3.0,18.0,18.0,8.0,15.0,31.0,2.0,3.0,2.0,,,,,,,,,,,
465,,4,Lucas Figueiredo dos Santos,Vasco,figueiredo,15,6,True,19,1.4,Figueiredo,2.12,106201,267,Figueiredo,3.2,0.22,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_YrswGSn.png,,2.0,8.0,17.0,8.0,11.0,15.0,1.0,,6.0,,,,1.0,,,,,,,
466,,4,Bruno Gomes da Silva Clevelário,Coritiba,bruno-gomes,17,3,False,19,0.0,Bruno Gomes,4.49,106202,294,B. Gomes,9.62,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wvinlkF.png,,3.0,33.0,25.0,7.0,10.0,30.0,1.0,2.0,1.0,1.0,,,,,,,,,,
467,,4,Kawan Gabriel da Silva,Athlético-PR,kawan,0,5,False,19,0.0,Kawan,0.0,106219,293,Kawan,2.0,0.0,https://s.sde.globo.com/media/person_role/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
468,,3,Leonardo Javier Realpe Montaño,Bragantino,realpe,6,6,False,19,0.0,Realpe,1.95,106299,280,Realpe,1.85,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png,,1.0,4.0,7.0,,,,,,,,,2.0,,,,,,,,
469,,4,Caio Alexandre Souza e Silva,Fortaleza,caio-alexandre,18,7,True,19,11.6,Caio Alexandre,3.6,106323,356,C. Alexandre,9.87,2.09,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mYQOurq.png,2.0,4.0,32.0,31.0,2.0,4.0,17.0,,2.0,3.0,,,,,,,,,,,
470,,2,Wesley David de Oliveira Andrade,Cruzeiro,wesley-gasolina,0,6,False,19,0.0,Wesley Gasolina,0.0,106327,283,W. Gasolina,3.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_IHO297R.png,,,,,,,,,,,,,,,,,,,,,
471,,4,Jhonata Robert Alves da Silva,Grêmio,jhonata-robert,0,5,False,19,0.0,Jhonata Robert,0.0,106371,284,J. Robert,4.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Yc1vcMc.png,,,,,,,,,,,,,,,,,,,,,
472,,3,Eduardo Gonzaga Mendes Santos,Bragantino,eduardo-santos,13,5,False,19,0.0,Eduardo Santos,3.85,106434,280,E. Santos,5.87,0.0,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_0B5pVnO.png,1.0,2.0,6.0,14.0,2.0,2.0,8.0,1.0,1.0,,,,5.0,,,,,,,,
473,,1,Hedhe Halls Rocha da Silva,Vasco,halls,0,6,False,19,0.0,Halls,0.0,106682,267,Halls,2.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oXORlmg.png,,,,,,,,,,,,,,,,,,,,,
474,,5,Carlos Alberto Gomes da Silva Filho,Botafogo,carlos-alberto,6,6,False,19,0.0,Carlos Alberto,3.38,106704,263,C. Alberto,3.28,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_DgukYrK.png,,,2.0,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,
475,,4,Rodrigo Nestor Bertalia,São Paulo,rodrigo-nestor,16,6,True,19,-0.9,Rodrigo Nestor,3.23,106822,276,R. Nestor,7.93,-0.57,https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png,1.0,3.0,16.0,23.0,10.0,11.0,12.0,2.0,1.0,4.0,1.0,,,,,,,,,,
476,,2,Welington Damascena Santos,São Paulo,welington,3,7,True,19,-0.4,Welington,2.07,106824,276,Welington,5.01,-0.78,https://s.sde.globo.com/media/person_role/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png,,1.0,1.0,4.0,,1.0,3.0,,,1.0,,,1.0,,,,,,,,
477,,2,Patryck Lanza dos Reis,São Paulo,patryck,4,5,False,19,0.0,Patryck,6.98,106829,276,Patryck,5.24,0.0,https://s.sde.globo.com/media/person_role/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png,,2.0,6.0,2.0,,1.0,5.0,,,,,,4.0,,,,,,,,
478,,4,Talles Macedo Toledo Costa,São Paulo,talles-costa,1,6,False,19,0.0,Talles Costa,3.4,106830,276,T. Costa,2.78,0.0,https://s.sde.globo.com/media/person_role/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_FORMATO.png,,,2.0,,,,2.0,,,,,,,,,,,,,,
479,,5,Juan Santos da Silva,São Paulo,juan,12,7,True,19,1.7,Juan,2.41,106831,276,Juan,2.81,-0.01,https://s.sde.globo.com/media/person_role/2022/03/01/b64f8d56aad317fef852cca695190f34_FORMATO.png,,1.0,13.0,9.0,1.0,4.0,11.0,,1.0,9.0,,,,,,,,,,,
480,,4,Pedro Veronez Vilhena,São Paulo,pedro-vilhena,0,6,False,19,0.0,Pedro Vilhena,0.0,106832,276,P. Vilhena,1.0,0.0,https://s.sde.globo.com/media/person_role/2022/03/01/e8c6023cceab5eaf7953916841a0923b_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
481,,3,Luan Patrick Wiedthauper,Bragantino,luan-patrick,11,7,True,19,3.2,Luan Patrick,5.13,106835,280,L. Patrick,5.49,-0.29,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qBlP0vG.png,1.0,1.0,8.0,5.0,1.0,2.0,3.0,,,,,,8.0,,,,,,,,
482,,2,Fernando Augusto Pereira Bueno Júnior,Athlético-PR,fernando,6,5,False,19,0.0,Fernando,5.27,106950,293,Fernando,4.73,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_DOiaQDY.png,2.0,1.0,10.0,4.0,,1.0,2.0,,,,,,2.0,,,,,,,,
483,,3,Bernardo Schappo,Fortaleza,bernardo-schappo,0,6,False,19,0.0,Bernardo Schappo,0.0,106977,356,B. Schappo,4.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_rs77zVD.png,,,,,,,,,,,,,,,,,,,,,
484,,4,José Ricardo Batista Cerqueira,Cuiabá,ricardo-cerqueira,1,6,False,19,0.0,Ricardo Cerqueira,0.5,107039,1371,R. Cerqueira,1.51,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_lmtWu1C.png,,,,,,,1.0,,,,,,,,,,,,,,
485,,5,Stenio Zanetti Toledo,Cruzeiro,stenio,11,6,False,19,0.0,Stênio,1.05,107052,283,Stênio,2.43,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9qm9tuE.png,,,5.0,8.0,4.0,3.0,2.0,,,1.0,,,,,,,,,,,
486,,4,Richard Ríos Montoya,Palmeiras,richard-rios,19,6,True,19,3.1,Richard Ríos,2.36,107111,275,R. Ríos,5.21,-0.1,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,,1.0,23.0,16.0,2.0,4.0,19.0,,1.0,1.0,,,,,,,,,,,
487,,4,Patrick de Paula Carreiro,Botafogo,patrick-de-paula,0,5,False,19,0.0,Patrick de Paula,0.0,107172,263,P. Paula,7.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_YTg7jfi.png,,,,,,,,,,,,,,,,,,,,,
488,,4,Michel Daryl Araújo Villar,São Paulo,michel-araujo,15,7,True,19,4.0,Michel Araújo,2.74,107173,276,M. Araújo,6.61,0.53,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_Z1W5SRZ.png,1.0,2.0,12.0,10.0,2.0,5.0,23.0,1.0,1.0,1.0,,2.0,,,,,,,,,
489,,1,Matheus Planelles Donelli,Corinthians,matheus-donelli,0,6,False,19,0.0,Matheus Donelli,0.0,107179,264,M. Donelli,2.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_34QaZln.png,,,,,,,,,,,,,,,,,,,,,
490,,1,Léo Matias Baiersdorf Linck,Athlético-PR,leo-linck,1,6,False,19,0.0,Léo Linck,7.0,107183,293,L. Linck,2.05,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_2aZU9Nq.png,,2.0,,,,,,,,,,,,,,2.0,2.0,,1.0,,
491,,2,Vinicius Kauê Ribeiro Ferreira,Athlético-PR,vinicius-kaue,3,6,False,19,0.0,Vinicius Kauê,0.47,107186,293,V. Kauê,0.73,0.0,https://s.sde.globo.com/media/person_role/2021/04/16/0367fa0859b4ea67ba8191afd67f560e_FORMATO.png,,1.0,3.0,4.0,,,,,,,,,,,,,,,,,
492,,2,Leonardo Ataíde de Oliveira Siqueira,Athlético-PR,leonardo-ataide,0,6,False,19,0.0,Leonardo Ataíde,0.0,107191,293,L. Ataíde,1.0,0.0,https://s.sde.globo.com/media/person_role/2021/12/08/9440c054d747c490573927d3d0cb770c_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
493,,5,Rômulo José Cardoso da Cruz,Athlético-PR,romulo,5,6,False,19,0.0,Rômulo,0.42,107197,293,Rômulo,1.58,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A5prVgV.png,,,1.0,3.0,,1.0,2.0,,,,,,,,,,,,,,
494,,2,Gustavo Garcia dos Santos,Palmeiras,gustavo-garcia,4,6,False,19,0.0,Gustavo Garcia,1.55,107225,275,G. Garcia,2.59,0.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_9hMRqkt.png,,,2.0,1.0,,2.0,3.0,,,,1.0,1.0,1.0,,,,,,,,
495,,4,Miqueias Cabral Evaristo,Bahia,miqueias,0,6,False,19,0.0,Miqueias,0.0,107232,265,Miqueias,3.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_JqZAXdV.png,,,,,,,,,,,,,,,,,,,,,
496,,2,Vanderlan Barbosa da Silva,Palmeiras,vanderlan,7,7,True,19,5.3,Vanderlan,4.06,107236,275,Vanderlan,6.64,0.44,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_F0bHOxR.png,1.0,3.0,17.0,14.0,1.0,2.0,5.0,,,1.0,,,1.0,,,,,,,,
497,,4,Vinícius Rodrigues Adelino dos Santos,Goiás,dodo,7,6,False,19,0.0,Dodô,1.46,107375,290,Dodô,1.33,0.0,https://s.sde.globo.com/media/person_role/2023/05/07/photo_220x220_0PEd4FH.png,,1.0,3.0,3.0,,,1.0,,1.0,,,,,,,,,,,,
498,,4,Luan Dias da Silva,Santos,luan-dias,8,6,True,19,0.0,Luan Dias,0.61,107416,277,L. Dias,2.02,-0.25,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_MHA8oKV.png,,3.0,7.0,10.0,,,5.0,,,,,,,,,,,,,,
499,,4,André Trindade da Costa Neto,Fluminense,andre,15,7,True,19,3.1,André,3.03,107498,266,André,9.01,0.16,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_VrJSWeV.png,,7.0,34.0,23.0,1.0,5.0,33.0,,,,1.0,,,,,,,,,,
500,,2,Natanael Moreira Milouski,Coritiba,natanael,15,6,False,19,0.0,Natanael,4.9,107554,294,Natanael,9.65,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0XMnyZN.png,,4.0,43.0,27.0,6.0,3.0,15.0,1.0,,3.0,,1.0,3.0,,,,,,,,
501,,6,Fabián Daniel Bustos,América-MG,fabian-bustos,1,7,True,19,2.75,Fabián Bustos,2.75,107645,327,F. Bustos,6.72,-0.84,https://s.sde.globo.com/media/person_role/2023/08/08/photo_FORMATO_W6FrqMf.png,,,,,,,,,,,,,,,,,,,,,
502,,1,Emerson Fabiano Kerber Júnior,Internacional,emerson-junior,0,6,False,19,0.0,Emerson Júnior,0.0,107740,285,E. Júnior,1.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_O9bfirr.png,,,,,,,,,,,,,,,,,,,,,
503,,4,Bruno Conceição Praxedes,Vasco,praxedes,3,6,False,19,0.0,Praxedes,1.7,107744,267,Praxedes,3.8,0.0,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_kPHzPIn.png,,1.0,4.0,3.0,,1.0,3.0,,,1.0,,,,,,,,,,,
504,,1,Adriel Vasconcelos Ramos,Bahia,adriel,2,6,False,19,0.0,Adriel,5.25,107748,265,Adriel,7.74,0.0,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_FM5y32Z.png,,1.0,,,,,1.0,,,,,,1.0,,,7.0,1.0,,,,
505,,4,Diego Gabriel Silva Rosa,Bahia,diego-rosa,7,6,False,19,0.0,Diego Rosa,1.09,107796,265,D. Rosa,2.12,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_Z8v7YI8.png,,,4.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,
506,,4,Fernando Henrique do Nascimento Pereira,Cruzeiro,fernando-henrique,1,6,False,19,0.0,Fernando Henrique,1.2,107800,283,F. Henrique,2.37,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_7OiYeRo.png,,,1.0,,,,,,,,,,,,,,,,,,
507,,3,Natã Felipe de Amorim Santos,Grêmio,nata,1,6,False,19,0.0,Natã,0.2,107801,284,Natã,0.75,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_nMfgjlm.png,,,,1.0,,,1.0,,,,,,,,,,,,,,
508,,4,Matheus dos Santos Dias,Internacional,matheus-dias,9,6,True,19,0.0,Matheus Dias,0.43,107809,285,M. Dias,1.76,-0.17,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_f09xlRk.png,,2.0,6.0,8.0,,,2.0,,,,,,,,,,,,,,
509,,2,Hugo Ferreira de Farias,Goiás,hugo,5,7,True,19,5.0,Hugo,4.8,107908,290,Hugo,3.47,-0.7,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_4XBJGTX.png,,1.0,8.0,8.0,2.0,,1.0,,,1.0,,,3.0,,,,,,,,
510,,4,Fausto Mariano Vera,Corinthians,fausto-vera,13,6,False,19,0.0,Fausto Vera,2.47,107950,264,F. Vera,6.85,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_w7tZlR4.png,2.0,5.0,18.0,16.0,2.0,5.0,8.0,,,1.0,,,,,,,,,,,
511,,5,Maurício Garcez de Jesus,Coritiba,garcez,2,6,False,19,0.0,Garcez,1.85,108131,294,Garcez,3.43,0.0,https://s.sde.globo.com/media/person_role/2023/07/11/photo_220x220_lXzHXcx.png,,,1.0,1.0,,1.0,4.0,,,,,,,,,,,,,,
