,atletas.rodada_id,atletas.minimo_para_valorizar,atletas.clube_id,atletas.apelido_abreviado,atletas.status_id,atletas.jogos_num,atletas.media_num,atletas.entrou_em_campo,atletas.clube.id.full.name,atletas.preco_num,atletas.slug,atletas.pontos_num,atletas.apelido,atletas.atleta_id,atletas.variacao_num,atletas.posicao_id,atletas.nome,atletas.foto,A,CA,DS,FC,FF,FS,G,I,PC,SG,CV,DE,DP,GC,GS,FD,FT,PS,V,PP,PI
270,35,,284,Caíque,6,1,8.0,False,Grêmio,4.18,caique,0.0,Caíque,92207,0.0,1,Caíque Luiz Santos da Purificação,https://s.sde.globo.com/media/person_role/2023/08/04/photo_220x220_bq0AF4S.png,,,,,,,,,,1.0,,3.0,,,,,,,,,
271,35,,284,R. Ely,6,6,2.43,False,Grêmio,4.6,rodrigo-ely,0.0,Rodrigo Ely,92237,0.0,3,Rodrigo Ely,https://s.sde.globo.com/media/person_role/2023/08/03/photo_220x220_mGnJe3Z.png,,3.0,2.0,6.0,,4.0,,,,3.0,,,,,,,,,,,
272,35,,280,Raul,6,3,-0.27,False,Bragantino,3.5,raul,0.0,Raul,92496,0.0,4,Raul Lô Gonçalves,https://s.sde.globo.com/media/person_role/2022/05/05/278a2f0c3cd97ace8138ffbe2f23d81d_FORMATO.png,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
273,35,,327,R. Kayzer,6,3,0.87,False,América-MG,3.23,renato-kayzer,0.0,Renato Kayzer,92696,0.0,5,Renato Kayzer de Souza,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_NWhDcn5.png,,,,2.0,2.0,1.0,,1.0,,,,,,,,1.0,,,,,
274,35,,1371,Deyverson,7,31,5.52,False,Cuiabá,9.86,deyverson,0.0,Deyverson,92708,0.0,5,Deyverson Brum Silva Acosta,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_AvLd8xm.png,2.0,5.0,11.0,31.0,19.0,57.0,12.0,29.0,,,,,,,,19.0,2.0,1.0,,1.0,
275,35,,283,B. Rodrigues,7,30,5.51,True,Cruzeiro,13.42,bruno-rodrigues,10.2,Bruno Rodrigues,92811,0.96,5,Bruno Rafael Rodrigues do Nascimento,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_xfgmkoy.png,4.0,4.0,29.0,22.0,32.0,51.0,6.0,23.0,,,,,,,,17.0,2.0,2.0,,1.0,
276,35,,283,Palacios,6,8,1.83,False,Cruzeiro,3.22,palacios,0.0,Palacios,92855,0.0,2,Helibelton Palacios Zapata,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO.png,,3.0,9.0,20.0,1.0,4.0,,,,2.0,,,,,,,,,,,
277,35,,283,M. Vital,7,28,2.35,True,Cruzeiro,6.37,mateus-vital,3.3,Mateus Vital,93108,0.47,4,Mateus da Silva Vital Assumpção,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_CifS8My.png,1.0,,20.0,16.0,16.0,20.0,,1.0,,,,,,,,11.0,2.0,,,,
278,35,,264,R. Ramos,6,0,0.0,False,Corinthians,4.0,rafael-ramos,0.0,Rafael Ramos,93236,0.0,2,Rafael António Figueiredo Ramos,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Tdjz7Nn.png,,,,,,,,,,,,,,,,,,,,,
279,35,,327,D. Giacomini,7,2,2.78,True,América-MG,7.53,diogo-giacomini,2.02,Diogo Giacomini,93317,-0.5,6,Diogo Giacomini,https://s.sde.globo.com/media/person_role/2023/11/10/photo_FORMATO_KSlEt2O.png,,,,,,,,,,,,,,,,,,,,,
280,35,,264,L. Veríssimo,6,11,3.82,False,Corinthians,9.57,lucas-verissimo,0.0,Lucas Veríssimo,93368,0.0,3,Lucas Veríssimo da Silva,https://s.sde.globo.com/media/person_role/2023/08/18/photo_FORMATO_LvuX4b4.png,1.0,4.0,10.0,13.0,6.0,2.0,,3.0,,5.0,,,,,,2.0,,,,,
281,35,,277,J. Basso,5,12,1.56,False,Santos,3.3,joao-basso,0.0,João Basso,93372,0.0,3,João Othávio Basso,https://s.sde.globo.com/media/person_role/2023/07/31/photo_FORMATO_tUHU2kX.png,,1.0,17.0,13.0,4.0,6.0,,,,,,,,1.0,,,,,,,
282,35,,285,Wanderson,7,30,3.95,True,Internacional,10.64,wanderson,1.1,Wanderson,93478,-0.41,5,Wanderson Maciel Sousa Campos,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_TAoUoam.png,2.0,3.0,26.0,23.0,13.0,24.0,6.0,1.0,,,,,,,,12.0,1.0,,,,
283,35,,327,Benítez,6,18,5.44,True,América-MG,7.23,benitez,0.7,Benítez,93550,-0.25,4,Martín Nicolás Benítez,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_AwXLo9s.png,4.0,4.0,13.0,12.0,14.0,44.0,3.0,4.0,,,,,,,,6.0,2.0,,,,
284,35,,277,G. Inocêncio,6,19,4.17,False,Santos,7.53,gabriel-inocencio,0.0,Gabriel Inocêncio,93702,0.0,2,Gabriel de Souza Inocêncio,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FQGuEEf.png,,2.0,37.0,27.0,3.0,11.0,,1.0,,7.0,,,,,,2.0,,,,,
285,35,,267,P. Henrique,6,12,5.25,True,Vasco,4.32,paulo-henrique,4.7,Paulo Henrique,93716,0.47,2,Paulo Henrique de Oliveira Alves,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_65yTkUA.png,,3.0,20.0,11.0,,5.0,1.0,1.0,,6.0,,,,,,4.0,,,,,
286,35,,294,Andrey,7,23,1.86,True,Coritiba,4.42,andrey,7.2,Andrey,93787,0.42,4,Andrey Ramos do Nascimento,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_19c678V.png,,4.0,24.0,21.0,6.0,14.0,1.0,1.0,1.0,,,,,,,5.0,,,,,
287,35,,263,M. Freitas,7,32,2.23,True,Botafogo,5.14,marlon-freitas,1.3,Marlon Freitas,93790,-0.06,4,Marlon Rodrigues Freitas,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_vbqyTPv.png,1.0,3.0,37.0,23.0,20.0,7.0,1.0,,,,,,,1.0,,4.0,1.0,,,,
288,35,,266,Daniel,2,15,1.34,True,Fluminense,3.13,daniel,4.9,Daniel,93791,0.69,4,Daniel Sampaio Simões,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO_VrP7OOs.png,,1.0,11.0,8.0,3.0,11.0,,,,,,,,,,2.0,,,,,
289,35,,327,Marcinho,6,12,1.33,False,América-MG,2.47,marcinho,0.0,Marcinho,93797,0.0,2,Márcio Almeida de Oliveira,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_yHYf7Ec.png,,4.0,17.0,16.0,2.0,1.0,,,,,,,,,,2.0,,,,,
290,35,,285,Keiller,6,10,2.25,False,Internacional,4.07,keiller,0.0,Keiller,93834,0.0,1,Keiller da Silva Nunes,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_3ZKNMQH.png,,2.0,,,,1.0,,,1.0,1.0,,28.0,1.0,,15.0,,,,,,
291,35,,280,Cleiton,7,28,4.46,True,Bragantino,6.48,cleiton,0.0,Cleiton,93882,-0.13,1,Cleiton Schwengber,https://s.sde.globo.com/media/person_role/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,,5.0,,1.0,,6.0,,,,14.0,1.0,79.0,,,22.0,,,,,,
292,35,,327,Matheusinho,5,7,1.95,False,América-MG,3.69,matheusinho,0.0,Matheusinho,93886,0.0,4,Matheus Leonardo Sales Cardoso,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_XPWRxHa.png,,,4.0,3.0,2.0,7.0,,1.0,,,,,,,,4.0,,,,,
293,35,,275,B. Lopes,7,28,3.74,True,Palmeiras,4.83,breno-lopes,0.5,Breno Lopes,93988,-0.82,5,Breno Henrique Vasconcelos Lopes,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_r2x2UOS.png,3.0,1.0,8.0,10.0,10.0,39.0,4.0,13.0,,,,,,,,17.0,2.0,,,,
294,35,,264,M. Rojas,6,13,1.71,False,Corinthians,5.18,matias-rojas,0.0,Matías Rojas,94007,0.0,4,Matías Nicolás Rojas Romero,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_mjtT9lV.png,,1.0,9.0,8.0,7.0,4.0,,,,,,,,,,6.0,,,,,
295,35,,280,M. Fernandes,7,29,4.71,False,Bragantino,11.61,matheus-fernandes,0.0,Matheus Fernandes,94067,0.0,4,Matheus Fernandes Siqueira,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ozKQngu.png,3.0,6.0,88.0,44.0,8.0,27.0,1.0,,,,,,,,,6.0,,,,,
296,35,,264,Maycon,6,28,2.67,False,Corinthians,4.93,maycon,0.0,Maycon,94154,0.0,4,Maycon de Andrade Barberan,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_R7Bbn2S.png,2.0,4.0,38.0,26.0,8.0,7.0,2.0,2.0,,,1.0,,,,,7.0,,,,,
297,35,,356,Guilherme,7,25,3.06,True,Fortaleza,7.18,guilherme,8.7,Guilherme,94207,1.14,5,Guilherme Augusto Vieira dos Santos,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_DlyxisL.png,2.0,3.0,24.0,13.0,7.0,26.0,1.0,3.0,,,,,,,,10.0,2.0,,,,
298,35,,290,M. Babi,7,16,3.58,True,Goiás,5.77,matheus-babi,1.7,Matheus Babi,94444,-0.11,5,Matheus Barcelos da Silva,https://s.sde.globo.com/media/person_role/2023/07/30/photo_FORMATO_a5PwXy3.png,,4.0,6.0,21.0,10.0,22.0,4.0,9.0,,,,,,,,6.0,1.0,,,,
299,35,,275,R. Veiga,7,28,6.88,True,Palmeiras,18.74,raphael-veiga,12.6,Raphael Veiga,94509,0.45,4,Raphael Cavalcante Veiga,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_l1kSIXt.png,8.0,5.0,18.0,32.0,28.0,54.0,9.0,6.0,,,,,,,,19.0,2.0,,,1.0,
300,35,,283,Oliveira,6,14,3.66,False,Cruzeiro,7.91,oliveira,0.0,Oliveira,94514,0.0,3,Lucas da Cruz Oliveira,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wQCfXVb.png,,2.0,17.0,8.0,2.0,13.0,1.0,,,5.0,2.0,,,,,,,,,,
301,35,,262,Pedro,7,30,4.9,True,Flamengo,13.76,pedro,13.4,Pedro,94583,1.76,5,Pedro Guilherme Abreu dos Santos,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_BmbzG97.png,,1.0,12.0,16.0,19.0,17.0,12.0,2.0,,,,,,,,15.0,,1.0,,,
302,35,,276,J. Méndez,6,7,1.54,False,São Paulo,3.56,jhegson-mendez,0.0,Jhegson Méndez,94786,0.0,4,Jhegson Sebastián Méndez Carabalí,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_PUzvx3f.png,,1.0,11.0,8.0,,2.0,,,,,,,,,,,,,,,
303,35,,327,Burgos,6,3,-1.26,False,América-MG,0.93,burgos,0.0,Burgos,94836,0.0,3,Esteban Rodrigo Burgos,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_gq3lBQk.png,,2.0,2.0,4.0,,,,,,,1.0,,,,,,,,,,
304,35,,282,Battaglia,5,22,1.41,False,Atlético-MG,4.21,battaglia,0.0,Battaglia,94845,0.0,4,Rodrigo Andrés Battaglia,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,,6.0,22.0,40.0,10.0,22.0,,1.0,,,,,,,,3.0,,,,,
305,35,,285,E. Coudet,7,30,4.9,True,Internacional,11.61,eduardo-coudet,7.02,Eduardo Coudet,94853,0.69,6,Eduardo Germán Coudet,https://s.sde.globo.com/media/person_role/2023/07/19/photo_FORMATO.png,,,,,,,,,,,,,,,,,,,11.0,,
306,35,,263,L. Fernandes,6,12,1.32,False,Botafogo,3.68,lucas-fernandes,0.0,Lucas Fernandes,94931,0.0,4,Lucas Fernandes da Silva,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_qLLBtiS.png,,1.0,2.0,16.0,7.0,9.0,,,,,,,,,,5.0,1.0,,,,
307,35,,280,J. Capixaba,7,30,6.96,True,Bragantino,12.7,juninho-capixaba,9.6,Juninho Capixaba,94968,1.25,2,Luis Antônio da Rocha Júnior,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_VYzv5cy.png,1.0,9.0,72.0,57.0,13.0,55.0,2.0,3.0,,14.0,,,,,,14.0,1.0,,,,
308,35,,327,Nicolas,6,10,2.55,False,América-MG,3.33,nicolas,0.0,Nicolas,95127,0.0,2,Nicolas Vichiatto da Silva,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_KYFS4lB.png,1.0,1.0,8.0,8.0,1.0,4.0,1.0,1.0,,,,,,,,3.0,,,,,
309,35,,267,Jefferson,6,0,0.0,False,Vasco,4.0,jefferson,0.0,Jefferson,95220,0.0,2,Jefferson Junio Antônio da Silva,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_D7r1d1E.png,,,,,,,,,,,,,,,,,,,,,
310,35,,276,I. Vinícius,6,0,0.0,False,São Paulo,6.0,igor-vinicius,0.0,Igor Vinícius,95466,0.0,2,Igor Vinícius de Souza,https://s.sde.globo.com/media/person_role/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
311,35,,1371,Raniele,7,30,5.08,True,Cuiabá,11.96,raniele,2.4,Raniele,95556,-0.5,4,Raniele Almeida Melo,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_j6biYTV.png,1.0,9.0,70.0,35.0,19.0,57.0,3.0,1.0,1.0,,,,,,,11.0,1.0,,,,
312,35,,356,M. Benevenuto,6,11,1.85,False,Fortaleza,5.14,marcelo-benevenuto,0.0,Marcelo Benevenuto,95638,0.0,3,Marcelo da Conceição Benevenuto Malaquias,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_kkUky0K.png,,3.0,10.0,13.0,3.0,8.0,,1.0,1.0,2.0,,,,,,,,,,,
313,35,,327,L. Kal,7,16,0.37,True,América-MG,2.01,lucas-kal,1.0,Lucas Kal,95662,0.11,4,Lucas Kal Schenfeld Progioli,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_mautx9E.png,,4.0,8.0,17.0,2.0,3.0,,,,,,,,,,2.0,,,,,
314,35,,275,Artur,2,28,4.12,True,Palmeiras,9.99,artur,0.0,Artur,95799,-0.15,5,Artur Victor Guimarães,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_G1nE6cb.png,2.0,2.0,16.0,11.0,15.0,34.0,5.0,8.0,,,,,,,,12.0,3.0,,,,
315,35,,356,T. Figueiredo,6,4,1.1,False,Fortaleza,3.24,tobias-figueiredo,0.0,Tobias Figueiredo,95878,0.0,3,Tobias Pereira Figueiredo,https://s.sde.globo.com/media/person_role/2023/07/11/photo_FORMATO_kRGPxC0.png,,,5.0,4.0,2.0,2.0,,,,,,,,1.0,,,,,,,
316,35,,283,Machado,7,31,2.57,True,Cruzeiro,6.48,machado,4.2,Machado,96089,0.55,4,Luiz Filipe da Rosa Machado - Felipe,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_a0C7bdd.png,3.0,4.0,31.0,26.0,12.0,21.0,1.0,1.0,,,,,,,,7.0,1.0,,,,
317,35,,266,Lima,7,31,4.4,True,Fluminense,10.46,lima,-1.7,Lima,96340,-1.36,4,Vinicius Moreira de Lima,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_bCG6s7k.png,1.0,7.0,30.0,32.0,16.0,68.0,6.0,4.0,,,,,,,,12.0,1.0,,,,
318,35,,283,M. Pereira,7,9,1.94,True,Cruzeiro,4.44,matheus-pereira,-1.2,Matheus Pereira,96610,-0.97,4,Matheus Fellipe Costa Pereira,https://s.sde.globo.com/media/person_role/2023/07/24/photo_FORMATO_MgA1agq.png,,1.0,7.0,12.0,2.0,11.0,,1.0,,,,,,,,3.0,1.0,,,,
319,35,,262,Allan,6,8,2.1,False,Flamengo,6.59,allan,0.0,Allan,96652,0.0,4,Allan Rodrigues de Souza,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO.png,,,11.0,8.0,1.0,8.0,,,,,,,,,,1.0,,,,,
320,35,,285,Bustos,7,26,5.36,True,Internacional,9.25,bustos,8.3,Bustos,96678,1.18,2,Fabricio Tomás Bustos Sein,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8fg8wbo.png,2.0,4.0,48.0,33.0,6.0,26.0,3.0,,,8.0,,,,,,3.0,,,,,
321,35,,282,Saravia,7,25,4.21,True,Atlético-MG,8.74,saravia,12.7,Saravia,96725,1.86,2,Renzo Saravia,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_HmHq0Tu.png,2.0,8.0,42.0,44.0,5.0,41.0,,1.0,,8.0,1.0,,,,,3.0,,1.0,,,
322,35,,275,Atuesta,6,0,0.0,False,Palmeiras,5.0,atuesta,0.0,Atuesta,96754,0.0,4,Eduard Andrés Atuesta Velasco,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_haNtwOK.png,,,,,,,,,,,,,,,,,,,,,
323,35,,283,A. Gomes,7,14,3.48,False,Cruzeiro,6.47,arthur-gomes,0.0,Arthur Gomes,96966,0.0,5,Arthur Gomes Lourenço,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_4DHfVWg.png,1.0,1.0,12.0,16.0,7.0,16.0,2.0,4.0,,,,,,,,5.0,,,,,
324,35,,266,Y. González,7,13,1.63,False,Fluminense,4.75,yony-gonzalez,0.0,Yony González,97080,0.0,5,Jony Alexander González Copete,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_YMuPeb5.png,1.0,1.0,6.0,7.0,4.0,,1.0,3.0,,,,,,,,1.0,,,,,
325,35,,356,Dudu,6,7,2.74,False,Fortaleza,4.42,dudu,0.0,Dudu,97133,0.0,2,Luís Eduardo Marques dos Santos,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_G2DFY9I.png,,1.0,12.0,4.0,1.0,,,,,1.0,,,,,,1.0,,,,,
326,35,,284,Villasanti,7,26,5.27,False,Grêmio,7.4,villasanti,0.0,Villasanti,97145,0.0,4,Mathías Adalberto Villasanti Rolón,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_K2Ovl0l.png,4.0,6.0,68.0,44.0,3.0,27.0,4.0,1.0,,,1.0,,,,,6.0,1.0,,,,
327,35,,285,Dalbert,6,9,2.19,False,Internacional,5.68,dalbert,0.0,Dalbert,97173,0.0,2,Dalbert Henrique Chagas Estevão,https://s.sde.globo.com/media/person_role/2023/09/06/photo_FORMATO_uXyVm0t.png,,,12.0,11.0,2.0,6.0,,,1.0,1.0,,,,,,,,,,,
328,35,,290,Alesson,6,22,1.74,False,Goiás,2.99,alesson,0.0,Alesson,97321,0.0,5,Alesson dos Santos Batista,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_onOMJJv.png,1.0,2.0,11.0,10.0,6.0,8.0,2.0,10.0,,,,,,,,1.0,,,,,
329,35,,265,R. Ceni,7,11,4.61,False,Bahia,8.28,rogerio-ceni,0.0,Rogério Ceni,97341,0.0,6,Rogério Ceni,https://s.sde.globo.com/media/person_role/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png,,,,,,,,,,,,,,,,,,,4.0,,
330,35,,264,G. Mosquito,6,10,1.41,False,Corinthians,3.68,gustavo-mosquito,0.0,Gustavo Mosquito,97450,0.0,5,Gustavo Henric da Silva,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_odfm6XT.png,,2.0,3.0,4.0,,9.0,1.0,,,,,,,,,1.0,,,,,
331,35,,327,Jori,7,8,1.75,True,América-MG,2.61,jori,1.5,Jori,97453,-0.09,1,Joriwinnyson Santos dos Anjos Rodrigues,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ftqlpIg.png,,,,,,2.0,,,1.0,,,32.0,,,18.0,,,,,,
332,35,,263,Marçal,7,21,3.94,False,Botafogo,9.42,marcal,0.0,Marçal,97468,0.0,2,Fernando Marçal de Oliveira,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_lpafgKV.png,3.0,8.0,30.0,39.0,6.0,17.0,,,,8.0,1.0,,,,,1.0,,,,,
333,35,,275,Murilo,7,22,4.86,True,Palmeiras,10.07,murilo,5.5,Murilo,97653,0.1,3,Murilo Cerqueira Paim,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_gy90S45.png,2.0,4.0,27.0,28.0,3.0,10.0,3.0,2.0,,9.0,1.0,,,,,3.0,,,,,
334,35,,294,Reynaldo,6,6,2.05,False,Coritiba,3.53,reynaldo,0.0,Reynaldo,97768,0.0,3,Reynaldo César Moraes,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_va9qDnW.png,,3.0,2.0,7.0,,2.0,,,1.0,3.0,,,,,,,,,,,
335,35,,280,L. Ortiz,3,17,3.96,True,Bragantino,7.27,leo-ortiz,0.1,Léo Ortiz,97867,-0.47,3,Leonardo Rech Ortiz,https://s.sde.globo.com/media/person_role/2022/05/05/460445523b5ae74d45009ede8f2a5e89_FORMATO.png,,3.0,21.0,11.0,2.0,6.0,,,1.0,8.0,,,,1.0,,4.0,1.0,,,,
336,35,,265,M. Bahia,6,13,3.7,False,Bahia,4.88,matheus-bahia,0.0,Matheus Bahia,97899,0.0,2,Matheus Bahia Santos,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_qXFqFQp.png,,2.0,16.0,10.0,4.0,9.0,,1.0,,5.0,,,,,,1.0,,,,,
337,35,,285,Vitão,6,26,2.49,True,Internacional,5.99,vitao,6.2,Vitão,97900,0.74,3,Vitor Eduardo da Silva Matos,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SngcHBI.png,,5.0,24.0,14.0,2.0,7.0,,,,7.0,1.0,,,,,4.0,1.0,,,,
338,35,,290,L. Oyama,6,6,1.5,True,Goiás,3.59,luis-oyama,-0.6,Luís Oyama,97908,-0.63,4,Luís Felipe Oyama,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_GSUk6aP.png,,1.0,7.0,4.0,1.0,4.0,,,,,,,,,,,,,,,
339,35,,284,J. Varela,5,0,0.0,False,Grêmio,3.0,jhonata-varela,0.0,Jhonata Varela,97993,0.0,4,Jhonata Varela da Silva,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_v7Qo23i.png,,,,,,,,,,,,,,,,,,,,,
340,35,,293,Erick,7,29,4.39,True,Athlético-PR,7.25,erick,-0.1,Erick,98022,-1.02,4,Erick Luis Conrado de Carvalho,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_dIxm87A.png,3.0,5.0,40.0,43.0,28.0,20.0,4.0,1.0,,,,,,,,10.0,2.0,,,,
341,35,,263,T. Nunes,7,1,4.15,True,Botafogo,10.25,tiago-nunes,4.15,Tiago Nunes,98057,-1.18,6,Tiago Retzlaff Nunes,https://s.sde.globo.com/media/person_role/2021/04/27/70e7cf2c054ba954f48fe011e8e8284e_220x220.png,,,,,,,,,,,,,,,,,,,,,
342,35,,263,Bastos,6,3,0.83,True,Botafogo,2.22,bastos,1.2,Bastos,98280,0.1,3,Bartolomeu Jacinto Quissanga,https://s.sde.globo.com/media/person_role/2023/08/29/photo_220x220.png,,,2.0,3.0,,2.0,,,,,,,,,,,,,,,
343,35,,267,S. Ferreira,6,10,1.45,False,Vasco,4.44,sebastian-ferreira,0.0,Sebastián Ferreira,98433,0.0,5,Carlos Sebastián Ferreira Vidal,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_FJlmVCp.png,,2.0,5.0,7.0,2.0,14.0,,1.0,,,,,,,,1.0,1.0,,,,
344,35,,265,Kanu,7,27,3.04,False,Bahia,5.87,kanu,0.0,Kanu,98484,0.0,3,Victor Hugo Soares dos Santos,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_BiEGphf.png,,6.0,32.0,32.0,6.0,36.0,1.0,2.0,,7.0,2.0,,,1.0,,2.0,,,,,
345,35,,1371,V. Barreta,6,0,0.0,False,Cuiabá,1.0,vinicius-barreta,0.0,Vinícius Barreta,98496,0.0,1,Vinícius Teodoro Barreta Melo,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_MHv5nkR.png,,,,,,,,,,,,,,,,,,,,,
346,35,,277,J. Lucas,7,18,3.49,True,Santos,7.41,jean-lucas,1.7,Jean Lucas,98517,-0.43,4,Jean Lucas de Souza Oliveira,https://s.sde.globo.com/media/person_role/2023/07/16/photo_FORMATO_l9ELyne.png,3.0,4.0,18.0,29.0,17.0,37.0,,1.0,,,,,,1.0,,6.0,1.0,,,,
347,35,,263,D. Placido,7,31,5.86,True,Botafogo,10.46,di-placido,0.0,Di Placido,98605,-0.98,2,Leonel Di Placido,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5kmPtuv.png,4.0,5.0,78.0,26.0,7.0,13.0,1.0,1.0,1.0,12.0,,,,,,2.0,,,,,
348,35,,294,Kuscevic,6,21,2.96,True,Coritiba,4.14,kuscevic,0.5,Kuscevic,98619,-0.23,3,Benjamín Kuščević Jaramillo,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_8oUGttY.png,,6.0,29.0,26.0,7.0,9.0,2.0,1.0,,3.0,,,,,,,,,,,
349,35,,282,Pedrinho,6,14,1.74,False,Atlético-MG,4.12,pedrinho,0.0,Pedrinho,98706,0.0,4,Pedro Victor Delmino da Silva,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_QTjI0Vv.png,2.0,2.0,6.0,14.0,5.0,14.0,,,,,,,,,,2.0,,,,,
350,35,,293,Cuello,7,28,3.38,True,Athlético-PR,4.87,cuello,0.4,Cuello,98909,-0.34,5,Tomás Esteban Cuello,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xAXl7On.png,3.0,4.0,41.0,31.0,15.0,44.0,,3.0,,,,,,,,8.0,,,,,
351,35,,276,Gabriel,6,18,1.66,False,São Paulo,3.12,gabriel,0.0,Gabriel,98976,0.0,4,Gabriel Neves Perdomo,https://s.sde.globo.com/media/person_role/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png,,6.0,26.0,12.0,,1.0,1.0,,,,,,,,,,,,,,
352,35,,277,L. Braga,7,23,1.69,True,Santos,3.66,lucas-braga,2.1,Lucas Braga,99119,-0.04,5,Lucas Braga Ribeiro,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jbahd9z.png,,3.0,21.0,18.0,6.0,35.0,,4.0,,,1.0,,,,,,1.0,,,,
353,35,,267,Vegetti,6,16,8.41,True,Vasco,14.86,vegetti,5.0,Vegetti,99198,-1.64,5,Pablo Vegetti,https://s.sde.globo.com/media/person_role/2023/08/18/photo_FORMATO_IaVP7Hz.png,1.0,1.0,8.0,24.0,22.0,35.0,9.0,11.0,,,1.0,,,,,15.0,2.0,1.0,,,
354,35,,267,P. Rodríguez,6,28,3.48,True,Vasco,7.43,puma-rodriguez,5.0,Puma Rodríguez,99213,0.69,2,José Luis Rodríguez Bebanz,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_I6z9QfY.png,,2.0,43.0,16.0,14.0,9.0,,3.0,1.0,5.0,,,,,,11.0,,,,,
