,atletas.pontos_num,atletas.status_id,atletas.entrou_em_campo,atletas.media_num,atletas.apelido_abreviado,atletas.apelido,atletas.foto,atletas.atleta_id,atletas.rodada_id,atletas.minimo_para_valorizar,atletas.preco_num,atletas.clube.id.full.name,atletas.posicao_id,atletas.variacao_num,atletas.clube_id,atletas.slug,atletas.jogos_num,atletas.nome,V,A,DS,FC,FD,FF,FS,G,I,CA,DE,GS,SG,CV,FT,GC,PC,PP,PS,DP,PI
595,0.0,5,False,2.23,Kaiki,Kaiki,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HCZ4bVf.png,112709,32,,3.68,Cruzeiro,2,0.0,283,kaiki,6,Kaiki Bruno da Silva,,,4.0,11.0,,,6.0,,1.0,1.0,,,2.0,,,,,,,,
596,-0.4,6,True,1.92,L. Barbosa,Lucas Barbosa,https://s.sde.globo.com/media/person_role/2023/09/13/photo_FORMATO_Dsp7wOi.png,112886,32,,4.03,Coritiba,4,-0.37,294,lucas-barbosa,9,Lucas Henrique Barbosa,,,12.0,11.0,2.0,1.0,6.0,,,,,,,,,,,,,,
597,0.0,6,False,0.58,Capasso,Capasso,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_OaLhk6j.png,112913,32,,2.31,Vasco,3,0.0,267,capasso,8,Manuel Vicente Capasso,,,7.0,5.0,,1.0,,,1.0,3.0,,,,,,,,,,,
598,0.0,6,False,0.0,Werton,Werton,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,112984,32,,2.0,Flamengo,5,0.0,262,werton,0,Werton de Almeida Rêgo,,,,,,,,,,,,,,,,,,,,,
599,0.5,6,True,2.24,F. López,Flaco López,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_V15s07E.png,113103,32,,6.09,Palmeiras,5,-1.15,275,flaco-lopez,19,José Manuel Alberto López,,,8.0,17.0,5.0,6.0,12.0,3.0,5.0,3.0,,,,,,,,,1.0,,
600,0.0,6,False,0.0,Kauan,Kauan,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_9pgUpwG.png,113154,32,,1.0,Atlético-MG,2,0.0,282,kauan,0,Kauan Silva Sales,,,,,,,,,,,,,,,,,,,,,
601,0.0,6,False,3.86,N. Mendes,Nathan Mendes,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Ec4EI26.png,113157,32,,4.49,São Paulo,2,0.0,276,nathan-mendes,13,Nathan Gabriel de Souza Mendes,,,13.0,15.0,1.0,1.0,16.0,1.0,,4.0,,,5.0,,,,,,,,
602,0.0,6,False,0.0,Michel,Michel,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,113159,32,,2.0,Palmeiras,3,0.0,275,michel,0,Michel Augusto Modesto Rafael dos Santos,,,,,,,,,,,,,,,,,,,,,
603,0.0,6,True,3.52,Júlio,Júlio,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ta473IP.png,113295,32,,3.54,América-MG,3,-0.83,327,julio,4,Júlio César Alves Gonçalves,,1.0,,3.0,,,,,,,,,2.0,,,,,,,,
604,0.0,7,False,3.34,P. Maia,Pablo Maia,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,113359,32,,6.38,São Paulo,4,0.0,276,pablo-maia,24,Pablo Gonçalves Maia Fortunato,,,37.0,52.0,9.0,12.0,18.0,4.0,,7.0,,,,1.0,,,,,,,
605,0.0,6,False,2.77,D. Batista,Diogo Batista,https://s.sde.globo.com/media/person_role/2023/09/13/photo_FORMATO_KoGBw9E.png,113384,32,,1.97,Coritiba,2,0.0,294,diogo-batista,9,Diogo Batista de Souza,,1.0,7.0,10.0,2.0,2.0,3.0,,,1.0,,,2.0,,,,,,,,
606,0.0,6,False,2.96,Bruninho,Bruninho,https://s.sde.globo.com/media/person_role/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,113558,32,,7.96,Bragantino,4,0.0,280,bruninho,13,Bruno Gonçalves de Jesus,,1.0,7.0,1.0,5.0,2.0,6.0,2.0,1.0,,,,,,,,1.0,,,,
607,2.4,6,True,1.82,Kevin,Kevin,https://s.sde.globo.com/media/person_role/2023/03/03/photo_FORMATO_TugHOMv.png,113663,32,,1.38,Palmeiras,5,-0.05,275,kevin,7,Kevin Santos Lopes de Macedo,,,8.0,7.0,2.0,3.0,5.0,,1.0,2.0,,,,,,,,,,,
608,0.0,6,False,0.0,R. Luka,Ryan Luka,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_4G7ETFM.png,113667,32,,1.0,Flamengo,5,0.0,262,ryan-luka,0,Ryan Luka Cordeiro de Souza,,,,,,,,,,,,,,,,,,,,,
609,0.0,6,False,0.0,Diógenes,Diógenes,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_TyR44XO.png,113690,32,,1.0,Santos,1,0.0,277,diogenes,0,Diógenes Vinícius da Silva,,,,,,,,,,,,,,,,,,,,,
610,0.0,6,False,-0.05,A. Luiz,André Luiz,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_qtSFh6j.png,114174,32,,1.29,Flamengo,5,0.0,262,andre-luiz,2,André Luiz Inácio da Silva,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,
611,0.0,6,False,0.0,J. Tavares,Juan Tavares,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_s4c9qYu.png,114497,32,,1.0,Cuiabá,2,0.0,1371,juan-tavares,0,Juan Pablo Vilela Tavares,,,,,,,,,,,,,,,,,,,,,
612,0.0,6,False,0.0,Cleiton,Cleiton,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_L2MYyBn.png,114790,32,,3.0,Flamengo,3,0.0,262,cleiton,0,Cleiton Santana dos Santos,,,,,,,,,,,,,,,,,,,,,
613,0.0,5,False,7.59,V. Roque,Vitor Roque,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png,114802,32,,12.47,Athlético-PR,5,0.0,293,vitor-roque,21,Vitor Hugo Roque Ferreira,,3.0,19.0,32.0,11.0,14.0,42.0,11.0,5.0,6.0,,,,,1.0,,,,1.0,,
614,0.0,6,False,0.0,Luciano,Luciano,https://s.sde.globo.com/media/person_role/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,114888,32,,2.0,Bragantino,4,0.0,280,luciano,0,Luciano Silva Santos,,,,,,,,,,,,,,,,,,,,,
615,0.0,6,False,0.0,Peruchi,Peruchi,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_SsVd5Bj.png,114893,32,,1.0,Cuiabá,1,0.0,1371,peruchi,0,Vinicius Pasquini Peruchi,,,,,,,,,,,,,,,,,,,,,
616,0.0,6,False,1.25,Miguelito,Miguelito,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CgKUL3N.png,115025,32,,1.57,Santos,4,0.0,277,miguelito,2,Miguel Àngel Terceros,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
617,0.0,6,False,2.75,T. Lara,Thauan Lara,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_QvNiNqZ.png,115061,32,,2.63,Internacional,2,0.0,285,thauan-lara,8,Thauan Lara dos Santos,,,5.0,6.0,1.0,2.0,12.0,,,1.0,,,2.0,,,,,,,,
618,0.0,6,False,0.0,Caio,Caio,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,115227,32,,3.0,São Paulo,5,0.0,276,caio,0,Caio Matheus da Silva,,,,,,,,,,,,,,,,,,,,,
619,0.0,2,False,4.94,Wesley,Wesley,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FLI9Vom.png,115239,32,,8.97,Flamengo,2,0.0,262,wesley,29,Wesley Vinícius França Lima,,1.0,55.0,44.0,3.0,4.0,41.0,1.0,8.0,3.0,,,10.0,,1.0,,1.0,,2.0,,
620,7.1,6,True,3.92,Naves,Naves,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PUzC8ZB.png,115246,32,,2.82,Palmeiras,3,0.88,275,naves,6,Kaiky Marques Naves,,,8.0,7.0,,,2.0,,,,,,3.0,,,,,,,,
621,0.0,6,False,0.0,Kaique,Kaique,https://s.sde.globo.com/media/person_role/2022/04/06/42c5ad338bd56af0c7eeb86e91a85304_FORMATO.png,115247,32,,1.0,Palmeiras,1,0.0,275,kaique,0,Kaique Pereira Azarias,,,,,,,,,,,,,,,,,,,,,
622,0.4,6,True,1.73,J. Jhon,Jhon Jhon,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cdZiLf8.png,115248,32,,1.56,Palmeiras,4,-0.06,275,jhon-jhon,18,Jhonatan dos Santos Rosa,,1.0,19.0,22.0,4.0,4.0,12.0,,1.0,5.0,,,,,,,,,,,
623,0.0,6,False,0.0,Rômulo,Rômulo,https://s.sde.globo.com/media/person_role/2021/12/09/5cad18cd9645fbba0749287a12b4c476_FORMATO.png,115268,32,,1.0,Atlético-MG,3,0.0,282,romulo,0,Rômulo Helberte Pereira Junior,,,,,,,,,,,,,,,,,,,,,
624,0.0,6,False,0.0,Emersonn,Emersonn,https://s.sde.globo.com/media/person_role/2021/12/09/ef22051bd5702578dd49c2ea6d4bc4d8_FORMATO.png,115273,32,,1.0,Athlético-PR,5,0.0,293,emersonn,0,Emersonn Correia da Silva,,,,,,,,,,,,,,,,,,,,,
625,0.0,6,True,0.0,M. Victor,Marcos Victor,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_PrZupVH.png,115537,32,,2.97,Bahia,3,-1.03,265,marcos-victor,1,Marcos Victor Ferreira da Silva,,,,,,,,,,,,,,,,,,,,,
626,0.8,6,True,3.8,Rodriguinho,Rodriguinho,https://s.sde.globo.com/media/person_role/2023/10/11/photo_FORMATO_TSPnsCz.png,115563,32,,3.31,América-MG,4,-0.59,327,rodriguinho,15,Rodrigo Henrique Santos de Souza,,2.0,18.0,19.0,2.0,5.0,14.0,2.0,3.0,1.0,,,,,1.0,,,,,,
627,0.0,5,False,0.61,Mila,Mila,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GjZARIK.png,115671,32,,1.0,Grêmio,4,0.0,284,mila,8,Lucas Eduardo Müller - Milla,,,5.0,10.0,,3.0,3.0,,,2.0,,,,,,,,,,,
628,0.0,6,False,0.0,G. Delfim,Gabriel Delfim,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_R1TAAd6.png,115674,32,,2.0,Atlético-MG,1,0.0,282,gabriel-delfim,0,Gabriel Delfim Ferreira,,,,,,,,,,,,,,,,,,,,,
629,0.0,6,False,-1.2,Z. Vitor,Zé Vitor,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_E9RklP7.png,115733,32,,1.08,Vasco,3,0.0,267,ze-vitor,3,José Vitor Geminiano Cavalieri,,,,2.0,,,,,,2.0,,,,,,,1.0,,,,
630,0.0,6,False,0.0,Pimentel,Pimentel,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_bs3vmzt.png,115734,32,,2.0,Vasco,3,0.0,267,pimentel,0,Eric Lima Pimentel,,,,,,,,,,,,,,,,,,,,,
631,0.0,6,False,0.0,Jonathan,Jonathan,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_7Zk5L8m.png,115870,32,,1.0,Bragantino,2,0.0,280,jonathan,0,Jonathan da Cruz Silva,,,,,,,,,,,,,,,,,,,,,
632,0.0,6,False,0.0,E. Araújo,Evertton Araújo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,115914,32,,1.0,Flamengo,4,0.0,262,evertton-araujo,0,Everton Gustavo Fernandes Araújo,,,,,,,,,,,,,,,,,,,,,
633,0.0,6,False,2.63,Lelê,Lelê,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_JNinp65.png,115915,32,,8.68,Fluminense,5,0.0,266,lele,23,Leanderson da Silva Genésio,,2.0,10.0,27.0,13.0,17.0,9.0,2.0,10.0,2.0,,,,1.0,1.0,,,,,,
634,9.1,7,True,3.71,Endrick,Endrick,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6tQjxwx.png,115959,32,,8.54,Palmeiras,5,-1.3,275,endrick,25,Endrick Felipe Moreira de Sousa,,,7.0,34.0,7.0,11.0,29.0,8.0,2.0,4.0,,,,,2.0,,,1.0,1.0,,
635,0.4,7,True,2.88,Denilson,Denilson,https://s.sde.globo.com/media/person_role/2022/10/15/photo_FORMATO_sqKxYTo.png,115986,32,,4.4,Cuiabá,4,-0.33,1371,denilson,25,Denilson Alves Borges,,2.0,30.0,32.0,9.0,9.0,29.0,1.0,,8.0,,,,,1.0,,,,,,
636,1.2,2,True,2.29,M. Henrique,Mateus Henrique,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_qdMBMKN.png,115997,32,,1.5,América-MG,4,0.21,327,mateus-henrique,8,Mateus Henrique Alves Silva,,1.0,10.0,10.0,,1.0,9.0,,,1.0,,,,,,,,,,,
637,0.0,6,False,1.8,Adyson,Adyson,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_KOZ7smb.png,115998,32,,2.21,América-MG,5,0.0,327,adyson,3,Adyson do Nascimento Soares,,,4.0,2.0,1.0,,,,,,,,,,,,,,,,
638,0.0,6,False,0.0,Wallison,Wallison,,116000,32,,1.0,Botafogo,2,0.0,263,wallison,0,Wallison Nunes Silva,,,,,,,,,,,,,,,,,,,,,
639,0.0,6,False,1.97,M. Gonçalves,Matheus Gonçalves,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_qMCtXjD.png,116012,32,,2.84,Bragantino,4,0.0,280,matheus-goncalves,10,Matheus Gonçalves Martins,,1.0,4.0,6.0,,6.0,8.0,,1.0,2.0,,,,,1.0,,,,2.0,,
640,0.0,6,False,1.08,I. Jesus,Igor Jesus,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_fA4Y3X6.png,116013,32,,1.77,Flamengo,4,0.0,262,igor-jesus,4,Igor Jesus Lima,,,2.0,5.0,,3.0,4.0,,,1.0,,,,,,,,,,,
641,0.0,6,False,0.0,Petterson,Petterson,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_lUPHYVN.png,116025,32,,2.0,Flamengo,5,0.0,262,petterson,0,Petterson Novaes Reis,,,,,,,,,,,,,,,,,,,,,
642,-0.3,6,True,2.38,V. Hugo,Victor Hugo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_nUR0WYM.png,116034,32,,5.69,Flamengo,4,-0.57,262,victor-hugo,27,Victor Hugo Gomes Silva,,2.0,27.0,10.0,2.0,5.0,23.0,1.0,1.0,1.0,,,,,,,,,,,
643,0.0,6,False,0.0,V. Graziani,Vitor Graziani,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_bXh4eA4.png,116046,32,,1.0,Atlético-MG,4,0.0,282,vitor-graziani,0,Vitor Hugo Santos Graziani,,,,,,,,,,,,,,,,,,,,,
644,0.0,6,False,0.0,Raí,Raí,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_n8x32pL.png,116048,32,,2.11,Botafogo,4,0.0,263,rai,1,Raí da Silva Pessanha,,,,,,,,,,,,,,,,,,,,,
645,0.0,6,False,3.42,Cuiabano,Cuiabano,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ER9oADt.png,116065,32,,5.36,Grêmio,2,0.0,284,cuiabano,9,Luís Eduardo Soares da Silva,,,13.0,17.0,3.0,3.0,9.0,1.0,2.0,3.0,,,1.0,,,,,,,,
646,0.0,5,False,4.8,J. Moreira,João Moreira,https://s.sde.globo.com/media/person_role/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,116137,32,,3.02,São Paulo,2,0.0,276,joao-moreira,1,João Moreira Sanmartin Souza,,,2.0,1.0,1.0,,3.0,,,,,,,,,,,,,,
647,0.0,6,False,1.2,G. Silva,Gabriel Silva,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_kENShcR.png,116282,32,,0.95,Coritiba,4,0.0,294,gabriel-silva,1,Gabriel Silva Azevedo Figueiredo,,,1.0,,,,,,,,,,,,,,,,,,
648,0.0,5,False,3.09,Hércules,Hércules,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_U5EjTT7.png,116447,32,,6.61,Fortaleza,4,0.0,356,hercules,13,Hércules Pereira do Nascimento,,,20.0,15.0,4.0,7.0,7.0,1.0,2.0,1.0,,,,,,,,,,,
649,0.0,5,False,0.43,André,André,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_kQwNdzi.png,116450,32,,2.08,Bahia,2,0.0,265,andre,3,André Dhominique Queiroz Santiago Da Silva,,,2.0,2.0,,,1.0,,,1.0,,,,,,,,,,,
650,0.0,6,False,2.83,Jamerson,Jamerson,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_vdcH1tF.png,116461,32,,6.37,Coritiba,2,0.0,294,jamerson,26,Jamerson Santos de Jesus,,1.0,37.0,21.0,4.0,7.0,9.0,,3.0,4.0,,,4.0,,,,,,,,
651,0.0,6,False,0.0,Ezequiel,Ezequiel,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_DI919Pv.png,116562,32,,1.0,Goiás,1,0.0,290,ezequiel,0,Ezequiel Alves de Oliveira Vieira,,,,,,,,,,,,,,,,,,,,,
652,0.0,6,False,0.0,Jhonny,Jhonny,https://s.sde.globo.com/media/person_role/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png,116825,32,,1.0,Bragantino,2,0.0,280,jhonny,0,Jhonny Cardinoti Pedro,,,,,,,,,,,,,,,,,,,,,
653,0.0,6,False,0.0,Reginaldo,Reginaldo,https://s.sde.globo.com/media/person_role/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png,116835,32,,1.0,Goiás,5,0.0,290,reginaldo,0,Reginaldo dos Santos Moreira,,,,,,,,,,,,,,,,,,,,,
654,0.0,6,False,0.0,Pedrinho,Pedrinho,https://s.sde.globo.com/media/person_role/2022/09/27/photo_FORMATO_1oFhhWx.png,117112,32,,0.74,Flamengo,4,0.0,262,pedrinho,1,Pedro Henrique Fonseca de Araújo Martins,,,,,,,,,,,,,,,,,,,,,
655,1.2,2,True,3.74,T. Borbas,Thiago Borbas,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_y6Ph2tU.png,117314,32,,6.68,Bragantino,5,-1.35,280,thiago-borbas,26,Thiago Nicolás Borbas Silva,,2.0,10.0,36.0,16.0,15.0,11.0,7.0,2.0,7.0,,,,,,,,,,,
656,0.0,5,False,6.4,Cipriano,Cipriano,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_jkA9tzz.png,117336,32,,3.12,Bragantino,3,0.0,280,cipriano,1,João Luiz da Silva Cipriano,,,3.0,4.0,,,,,,1.0,,,1.0,,,,,,,,
657,0.0,6,False,1.82,R. Marques,Renato Marques,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_mDKWEgg.png,117403,32,,2.12,América-MG,5,0.0,327,renato-marques,7,Renato Marques de Oliveira Júnior,,1.0,2.0,6.0,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,
658,0.0,6,False,0.67,L. Maná,Léo Maná,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,117459,32,,1.45,Corinthians,2,0.0,264,leo-mana,3,Leonardo Mana Hernandes,,,3.0,2.0,,,,,,1.0,,,,,,,,,,,
659,0.0,5,False,0.0,Galoppo,Galoppo,https://s.sde.globo.com/media/person_role/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,117579,32,,5.0,São Paulo,4,0.0,276,galoppo,0,Giuliano Galoppo,,,,,,,,,,,,,,,,,,,,,
660,8.72,7,True,6.13,P. Caixinha,Pedro Caixinha,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,117711,32,,12.64,Bragantino,6,0.02,280,pedro-caixinha,30,Pedro Miguel Faria Caixinha,15.0,,,,,,,,,,,,,,,,,,,,
661,0.0,6,False,0.0,Young,Young,https://s.sde.globo.com/media/person_role/2023/06/07/photo_FORMATO.png,117818,32,,1.0,São Paulo,1,0.0,276,young,0,Young Navarro Moraes,,,,,,,,,,,,,,,,,,,,,
662,0.0,5,False,1.4,Giovane,Giovane,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_TquvINB.png,117849,32,,2.14,Corinthians,5,0.0,264,giovane,2,Giovane Santana do Nascimento,,,1.0,,,2.0,,,,,,,,,,,,,,,
663,0.0,6,False,0.2,Estevão,Estevão,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_HFq77iJ.png,117870,32,,2.11,Internacional,4,0.0,285,estevao,1,Estevão Barreto de Oliveira,,,,1.0,,,1.0,,,,,,,,,,,,,,
664,0.0,6,False,2.33,Wesley,Wesley,https://s.sde.globo.com/media/person_role/2022/04/19/e9c12ff02569765cb5c876412fae8bb8_FORMATO.png,117909,32,,3.91,Corinthians,5,0.0,264,wesley,18,Wesley Gassova Ribeiro Teixeira,,,14.0,9.0,3.0,6.0,25.0,1.0,1.0,2.0,,,,,,,,,1.0,,
665,0.0,6,False,0.0,Adamo,Adamo,https://s.sde.globo.com/media/person_role/2023/08/04/photo_220x220_m5MUr53.png,117934,32,,3.0,Botafogo,5,0.0,263,adamo,0,Valentín Nicolás Adamo Reyes,,,,,,,,,,,,,,,,,,,,,
666,0.0,5,False,0.5,N. Camargo,Nathan Camargo,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JrPbIiU.png,118175,32,,1.53,Bragantino,4,0.0,280,nathan-camargo,1,Nathan Camargo dos Santos,,,,,,,1.0,,,,,,,,,,,,,,
667,0.0,6,False,1.98,Ronald,Ronald,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_juUTHsW.png,118238,32,,1.21,Grêmio,4,0.0,284,ronald,6,Ronald Cardoso Falkoski,,,2.0,2.0,,2.0,3.0,1.0,,1.0,,,,,,,,,,,
668,0.0,6,False,-0.3,Pedrinho,Pedrinho,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_vpwMN7R.png,118304,32,,1.31,Goiás,5,0.0,290,pedrinho,1,Pedro Junqueira de Oliveira,,,,1.0,,,,,,,,,,,,,,,,,
669,0.0,6,False,0.0,Denzel,Denzel,https://s.sde.globo.com/media/person_role/2023/09/20/photo_FORMATO_h89EHCY.png,118367,32,,0.74,Goiás,5,0.0,290,denzel,1,Denzel Nogueira Damasceno,,,,,,,,,,,,,,,,,,,,,
670,0.0,6,False,0.0,Z. Welinton,Zé Welinton,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,118501,32,,1.0,Flamengo,2,0.0,262,ze-welinton,0,José Welinton Campos Menezes,,,,,,,,,,,,,,,,,,,,,
671,0.0,6,False,0.56,Rodriguinho,Rodriguinho,https://s.sde.globo.com/media/person_role/2022/07/03/2c39fe8401bb55ea80a9a5bf0fde08ef_FORMATO.png,118563,32,,0.93,São Paulo,4,0.0,276,rodriguinho,11,Rodrigo Huendra Almeida Mendonça,,,7.0,12.0,,1.0,1.0,,,3.0,,,,,1.0,,,,,,
672,0.0,6,False,2.25,W. Patati,Weslley Patati,https://s.sde.globo.com/media/person_role/2022/07/10/a604fa10e6f654cdd7a69453df88ea07_FORMATO.jpeg,118676,32,,2.21,Santos,5,0.0,277,weslley-patati,6,Weslley Pinto Batista,,,7.0,1.0,2.0,2.0,3.0,,1.0,,,,,,,,,,,,
673,5.9,7,True,1.88,Kevyson,Kevyson,https://s.sde.globo.com/media/person_role/2023/09/29/photo_FORMATO_RW7aWbF.png,118701,32,,2.15,Santos,2,0.55,277,kevyson,13,Kevyson Costa e Silva,,,17.0,8.0,2.0,2.0,5.0,,,1.0,,,1.0,,,1.0,1.0,,,,
674,0.0,6,False,0.0,Calebe,Calebe,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_ILdcwWv.png,118709,32,,1.0,Cuiabá,4,0.0,1371,calebe,0,Calebe Oliveira Costa,,,,,,,,,,,,,,,,,,,,,
675,0.0,6,False,0.5,E. Carlos,Ed Carlos,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7WKkp5D.png,118747,32,,2.0,Santos,4,0.0,277,ed-carlos,4,Ed Carlos de Arruda Amorim,,,1.0,,,1.0,,,,,,,,,,,,,,,
676,0.0,6,False,0.97,M. Carvalho,Mateus Carvalho,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_AtC7CQ7.png,118752,32,,1.93,Vasco,4,0.0,267,mateus-carvalho,8,Mateus Carvalho dos Santos,,,8.0,13.0,1.0,1.0,6.0,,,3.0,,,,,,,,,,,
677,0.0,6,False,0.0,J. Paula,Jair Paula,https://s.sde.globo.com/media/person_role/2022/07/27/c0ca21ce2942942d0bf68a74cc8d121e_FORMATO.png,118758,32,,1.0,Santos,3,0.0,277,jair-paula,0,Jair Paula da Cunha Filho,,,,,,,,,,,,,,,,,,,,,
678,0.0,6,False,0.0,P. Verhon,Patrick Verhon,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8G6mq44.png,118770,32,,1.44,Bahia,4,0.0,265,patrick-verhon,1,Patrick Verhon Pertel Pereira,,,,,,,,,,,,,,,,,,,,,
679,0.0,6,False,3.6,Alexsander,Alexsander,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HMSPuY2.png,118774,32,,8.12,Fluminense,2,0.0,266,alexsander,14,Alexsander Christian Gomes da Costa,,1.0,16.0,18.0,1.0,3.0,8.0,,1.0,,,,5.0,,,,1.0,,,,
680,0.0,6,False,0.0,J. Montes,Jacob Montes,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xADM7g0.png,118843,32,,3.0,Botafogo,4,0.0,263,jacob-montes,0,Jacob Christian Montes,,,,,,,,,,,,,,,,,,,,,
681,0.0,6,False,2.03,K. César,Kaio César,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_CVQMogN.png,118844,32,,4.36,Coritiba,5,0.0,294,kaio-cesar,19,Kaio César Andrade Lima,,,18.0,22.0,3.0,4.0,41.0,,5.0,3.0,,,,,,,,,,,
682,0.0,6,False,0.0,J. Vitor,João Vitor,https://s.sde.globo.com/media/person_role/2022/08/26/photo_FORMATO.png,120419,32,,1.0,Athlético-PR,3,0.0,293,joao-vitor,0,João Vitor Tavares da Mota,,,,,,,,,,,,,,,,,,,,,
683,1.2,5,True,2.0,E. Marcus,Erick Marcus,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_WLTp9mI.png,121184,32,,3.22,Vasco,5,0.09,267,erick-marcus,14,Erick Marcus dos Santos Oliveira do Carmo,,1.0,10.0,9.0,1.0,2.0,8.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,
684,0.0,6,False,0.0,Simioni,Simioni,https://s.sde.globo.com/media/person_role/2023/05/14/photo_FORMATO_GEmB6In.png,121235,32,,1.0,Goiás,4,0.0,290,simioni,0,Eduardo Simioni,,,,,,,,,,,,,,,,,,,,,
685,0.0,6,False,0.2,Kauan,Kauan,https://s.sde.globo.com/media/person_role/2023/05/03/photo_FORMATO.png,121237,32,,1.48,Fortaleza,4,0.0,356,kauan,1,Kauan Rodrigues da Silva,,,,1.0,,,1.0,,,,,,,,,,,,,,
