,atletas.preco_num,atletas.jogos_num,atletas.slug,atletas.media_num,atletas.clube_id,atletas.pontos_num,atletas.entrou_em_campo,atletas.status_id,atletas.posicao_id,atletas.foto,atletas.atleta_id,atletas.apelido_abreviado,atletas.clube.id.full.name,atletas.nome,atletas.rodada_id,atletas.variacao_num,atletas.apelido,atletas.minimo_para_valorizar,A,CA,DS,FC,FD,FF,FS,G,PS,SG,I,PP,CV,PC,FT,DE,GS,DP,GC,V,PI
273,8.54,22,deyverson,5.61,1371,2.6,True,7,5,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_AvLd8xm.png,92708,Deyverson,Cuiabá,Deyverson Brum Silva Acosta,24,-1.27,Deyverson,,1.0,4.0,6.0,24.0,14.0,14.0,43.0,9.0,1.0,,21.0,1.0,,,2.0,,,,,,
274,12.04,22,bruno-rodrigues,5.33,283,0.3,True,6,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_xfgmkoy.png,92811,B. Rodrigues,Cruzeiro,Bruno Rafael Rodrigues do Nascimento,24,-1.12,Bruno Rodrigues,,3.0,2.0,20.0,15.0,14.0,25.0,35.0,4.0,1.0,,15.0,1.0,,,1.0,,,,,,
275,3.81,6,palacios,2.4,283,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO.png,92855,Palacios,Cruzeiro,Helibelton Palacios Zapata,24,0.0,Palacios,,,2.0,7.0,16.0,,1.0,4.0,,,2.0,,,,,,,,,,,
276,6.15,21,mateus-vital,2.42,283,0.3,True,7,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_CifS8My.png,93108,M. Vital,Cruzeiro,Mateus da Silva Vital Assumpção,24,-0.21,Mateus Vital,,1.0,,15.0,13.0,8.0,13.0,18.0,,,,1.0,,,,1.0,,,,,,
277,4.0,0,rafael-ramos,0.0,264,0.0,False,5,2,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Tdjz7Nn.png,93236,R. Ramos,Corinthians,Rafael António Figueiredo Ramos,24,0.0,Rafael Ramos,,,,,,,,,,,,,,,,,,,,,,
278,9.19,4,lucas-verissimo,3.8,264,6.1,True,7,3,https://s.sde.globo.com/media/person_role/2023/08/18/photo_FORMATO_LvuX4b4.png,93368,L. Veríssimo,Corinthians,Lucas Veríssimo da Silva,24,0.02,Lucas Veríssimo,,,2.0,5.0,8.0,1.0,2.0,2.0,,,2.0,2.0,,,,,,,,,,
279,3.36,6,joao-basso,1.37,277,0.0,False,7,3,https://s.sde.globo.com/media/person_role/2023/07/31/photo_FORMATO_tUHU2kX.png,93372,J. Basso,Santos,João Othávio Basso,24,0.0,João Basso,,,1.0,9.0,9.0,,2.0,5.0,,,,,,,,,,,,1.0,,
280,10.78,21,wanderson,3.66,285,1.5,True,7,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_TAoUoam.png,93478,Wanderson,Internacional,Wanderson Maciel Sousa Campos,24,-0.34,Wanderson,,2.0,2.0,20.0,13.0,7.0,8.0,20.0,3.0,,,,,,,,,,,,,
281,7.07,9,benitez,3.96,327,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wkFNeGE.png,93550,Benítez,América-MG,Martín Nicolás Benítez,24,0.0,Benítez,,2.0,3.0,8.0,8.0,2.0,6.0,23.0,,,,3.0,,,,1.0,,,,,,
282,6.51,17,gabriel-inocencio,3.79,277,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FQGuEEf.png,93702,G. Inocêncio,Santos,Gabriel de Souza Inocêncio,24,0.0,Gabriel Inocêncio,,,2.0,33.0,27.0,2.0,3.0,11.0,,,5.0,1.0,,,,,,,,,,
283,2.72,4,paulo-henrique,1.78,267,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_65yTkUA.png,93716,P. Henrique,Vasco,Paulo Henrique de Oliveira Alves,24,0.0,Paulo Henrique,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,
284,3.56,15,andrey,1.87,294,1.2,True,7,4,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_19c678V.png,93787,Andrey,Coritiba,Andrey Ramos do Nascimento,24,-1.12,Andrey,,,4.0,15.0,14.0,3.0,5.0,8.0,1.0,,,1.0,,,1.0,,,,,,,
285,4.88,23,marlon-freitas,2.28,263,-1.0,True,7,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_vbqyTPv.png,93790,M. Freitas,Botafogo,Marlon Rodrigues Freitas,24,-0.44,Marlon Freitas,,1.0,1.0,33.0,16.0,4.0,12.0,5.0,,,,,,,,,,,,1.0,,
286,2.65,11,daniel,1.08,266,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO_VrP7OOs.png,93791,Daniel,Fluminense,Daniel Sampaio Simões,24,0.0,Daniel,,,1.0,6.0,2.0,1.0,2.0,7.0,,,,,,,,,,,,,,
287,3.08,11,marcinho,1.51,327,0.0,False,5,2,https://s.sde.globo.com/media/person_role/2023/04/06/photo_FORMATO_awVXJNb.png,93797,Marcinho,América-MG,Márcio Almeida de Oliveira,24,0.0,Marcinho,,,4.0,17.0,14.0,2.0,2.0,1.0,,,,,,,,,,,,,,
288,4.11,8,keiller,2.56,285,0.0,False,7,1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_3ZKNMQH.png,93834,Keiller,Internacional,Keiller da Silva Nunes,24,0.0,Keiller,,,1.0,,,,,1.0,,,1.0,,,,1.0,,22.0,12.0,1.0,,,
289,7.56,18,cleiton,4.99,280,0.0,False,7,1,https://s.sde.globo.com/media/person_role/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,93882,Cleiton,Bragantino,Cleiton Schwengber,24,0.0,Cleiton,,,3.0,,1.0,,,4.0,,,11.0,,,1.0,,,49.0,13.0,,,,
290,3.69,7,matheusinho,1.95,327,0.0,False,5,4,https://s.sde.globo.com/media/person_role/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png,93886,Matheusinho,América-MG,Matheus Leonardo Sales Cardoso,24,0.0,Matheusinho,,,,4.0,3.0,4.0,2.0,7.0,,,,1.0,,,,,,,,,,
291,4.14,18,breno-lopes,3.09,275,0.9,True,6,5,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_r2x2UOS.png,93988,B. Lopes,Palmeiras,Breno Henrique Vasconcelos Lopes,24,-1.1,Breno Lopes,,3.0,1.0,4.0,6.0,8.0,3.0,16.0,2.0,,,3.0,,,,1.0,,,,,,
292,5.23,6,matias-rojas,1.15,264,3.7,True,7,4,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_mjtT9lV.png,94007,M. Rojas,Corinthians,Matías Nicolás Rojas Romero,24,0.32,Matías Rojas,,,,2.0,3.0,1.0,4.0,2.0,,,,,,,,,,,,,,
293,12.18,21,matheus-fernandes,5.44,280,0.0,False,7,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ozKQngu.png,94067,M. Fernandes,Bragantino,Matheus Fernandes Siqueira,24,0.0,Matheus Fernandes,,2.0,4.0,74.0,35.0,6.0,6.0,20.0,1.0,,,,,,,,,,,,,
294,5.09,19,maycon,2.78,264,3.0,True,7,4,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_R7Bbn2S.png,94154,Maycon,Corinthians,Maycon de Andrade Barberan,24,0.57,Maycon,,,2.0,27.0,15.0,6.0,7.0,3.0,2.0,,,2.0,,1.0,,,,,,,,
295,6.27,19,guilherme,2.66,356,2.4,True,7,5,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_DlyxisL.png,94207,Guilherme,Fortaleza,Guilherme Augusto Vieira dos Santos,24,0.31,Guilherme,,1.0,3.0,18.0,12.0,9.0,5.0,20.0,,,,3.0,,,,2.0,,,,,,
296,4.49,6,matheus-babi,1.9,290,1.8,True,6,5,https://s.sde.globo.com/media/person_role/2023/07/30/photo_FORMATO_a5PwXy3.png,94444,M. Babi,Goiás,Matheus Barcelos da Silva,24,0.04,Matheus Babi,,,2.0,1.0,5.0,,3.0,7.0,1.0,,,2.0,,,,,,,,,,
297,17.9,18,raphael-veiga,7.34,275,4.1,True,7,4,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_l1kSIXt.png,94509,R. Veiga,Palmeiras,Raphael Cavalcante Veiga,24,0.58,Raphael Veiga,,4.0,4.0,14.0,22.0,11.0,22.0,35.0,7.0,,,4.0,1.0,,,2.0,,,,,,
298,7.91,14,oliveira,3.66,283,2.2,True,6,3,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wQCfXVb.png,94514,Oliveira,Cruzeiro,Lucas da Cruz Oliveira,24,-0.64,Oliveira,,,2.0,17.0,8.0,,2.0,13.0,1.0,,5.0,,,2.0,,,,,,,,
299,11.36,20,pedro,3.52,262,0.8,True,2,5,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_BmbzG97.png,94583,Pedro,Flamengo,Pedro Guilherme Abreu dos Santos,24,-0.63,Pedro,,,,6.0,6.0,9.0,11.0,9.0,5.0,1.0,,2.0,,,,,,,,,,
300,4.01,6,jhegson-mendez,1.8,276,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_PUzvx3f.png,94786,J. Méndez,São Paulo,Jhegson Sebastián Méndez Carabalí,24,0.0,Jhegson Méndez,,,1.0,11.0,8.0,,,2.0,,,,,,,,,,,,,,
301,1.52,2,burgos,-0.75,327,0.0,False,6,3,https://s.sde.globo.com/media/person_role/2023/07/26/photo_220x220_YiDp5cw.png,94836,Burgos,América-MG,Esteban Rodrigo Burgos,24,0.0,Burgos,,,,2.0,3.0,,,,,,,,,1.0,,,,,,,,
302,4.31,20,battaglia,1.43,282,-0.1,True,7,4,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,94845,Battaglia,Atlético-MG,Rodrigo Andrés Battaglia,24,-0.15,Battaglia,,,6.0,20.0,37.0,3.0,9.0,22.0,,,,1.0,,,,,,,,,,
303,10.99,19,eduardo-coudet,4.95,285,3.82,True,7,6,https://s.sde.globo.com/media/person_role/2023/07/19/photo_FORMATO.png,94853,E. Coudet,Internacional,Eduardo Germán Coudet,24,-0.08,Eduardo Coudet,,,,,,,,,,,,,,,,,,,,,6.0,
304,3.68,12,lucas-fernandes,1.32,263,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_qLLBtiS.png,94931,L. Fernandes,Botafogo,Lucas Fernandes da Silva,24,0.0,Lucas Fernandes,,,1.0,2.0,16.0,5.0,7.0,9.0,,,,,,,,1.0,,,,,,
305,12.69,21,juninho-capixaba,7.39,280,0.0,False,7,2,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_VYzv5cy.png,94968,J. Capixaba,Bragantino,Luis Antônio da Rocha Júnior,24,0.0,Juninho Capixaba,,1.0,8.0,54.0,41.0,9.0,7.0,31.0,2.0,,11.0,3.0,,,,1.0,,,,,,
306,3.52,5,nicolas,2.88,327,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_tTV7wrP.png,95127,Nicolas,América-MG,Nicolas Vichiatto da Silva,24,0.0,Nicolas,,,,4.0,6.0,2.0,,2.0,1.0,,,,,,,,,,,,,
307,4.0,0,jefferson,0.0,267,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_D7r1d1E.png,95220,Jefferson,Vasco,Jefferson Junio Antônio da Silva,24,0.0,Jefferson,,,,,,,,,,,,,,,,,,,,,,
308,6.0,0,igor-vinicius,0.0,276,0.0,False,5,2,https://s.sde.globo.com/media/person_role/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png,95466,I. Vinícius,São Paulo,Igor Vinícius de Souza,24,0.0,Igor Vinícius,,,,,,,,,,,,,,,,,,,,,,
309,12.25,21,raniele,5.1,1371,3.8,True,7,4,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_j6biYTV.png,95556,Raniele,Cuiabá,Raniele Almeida Melo,24,-0.12,Raniele,,,6.0,50.0,19.0,9.0,15.0,36.0,2.0,,,1.0,,,1.0,1.0,,,,,,
310,5.5,8,marcelo-benevenuto,2.21,356,0.0,False,6,3,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_kkUky0K.png,95638,M. Benevenuto,Fortaleza,Marcelo da Conceição Benevenuto Malaquias,24,0.0,Marcelo Benevenuto,,,2.0,7.0,8.0,,1.0,6.0,,,2.0,1.0,,,,,,,,,,
311,2.06,14,lucas-kal,0.35,327,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png,95662,L. Kal,América-MG,Lucas Kal Schenfeld Progioli,24,0.0,Lucas Kal,,,3.0,8.0,14.0,1.0,1.0,1.0,,,,,,,,,,,,,,
312,11.07,2,ze-ricardo,5.68,283,2.12,True,7,6,https://s.sde.globo.com/media/person_role/2023/09/05/photo_220x220_ToHlnNY.png,95780,Z. Ricardo,Cruzeiro,José Ricardo Mannarino,24,-1.01,Zé Ricardo,,,,,,,,,,,,,,,,,,,,,1.0,
313,11.01,23,artur,4.97,275,-0.1,True,7,5,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_G1nE6cb.png,95799,Artur,Palmeiras,Artur Victor Guimarães,24,-0.48,Artur,,2.0,1.0,16.0,10.0,11.0,15.0,31.0,5.0,,,7.0,,,,3.0,,,,,,
314,3.68,1,tobias-figueiredo,0.2,356,0.0,False,6,3,https://s.sde.globo.com/media/person_role/2023/07/11/photo_FORMATO_kRGPxC0.png,95878,T. Figueiredo,Fortaleza,Tobias Pereira Figueiredo,24,0.0,Tobias Figueiredo,,,,2.0,,,1.0,,,,,,,,,,,,,1.0,,
315,6.28,24,machado,2.93,283,0.0,True,6,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_a0C7bdd.png,96089,Machado,Cruzeiro,Luiz Filipe da Rosa Machado - Felipe,24,-0.09,Machado,,3.0,2.0,24.0,20.0,7.0,9.0,16.0,1.0,,,,,,,1.0,,,,,,
316,11.23,23,lima,4.39,266,2.5,True,6,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_bCG6s7k.png,96340,Lima,Fluminense,Vinicius Moreira de Lima,24,-1.1,Lima,,1.0,4.0,23.0,24.0,8.0,12.0,51.0,4.0,,,3.0,,,,1.0,,,,,,
317,5.88,2,matheus-pereira,2.2,283,0.0,False,5,4,https://s.sde.globo.com/media/person_role/2023/07/24/photo_FORMATO_MgA1agq.png,96610,M. Pereira,Cruzeiro,Matheus Fellipe Costa Pereira,24,0.0,Matheus Pereira,,,,3.0,3.0,1.0,,1.0,,,,,,,,,,,,,,
318,6.59,8,allan,2.1,262,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO.png,96652,Allan,Flamengo,Allan Rodrigues de Souza,24,0.0,Allan,,,,11.0,8.0,1.0,1.0,8.0,,,,,,,,,,,,,,
319,8.25,16,bustos,5.53,285,4.1,True,3,2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8fg8wbo.png,96678,Bustos,Internacional,Fabricio Tomás Bustos Sein,24,-0.92,Bustos,,,3.0,32.0,22.0,2.0,5.0,14.0,2.0,,6.0,,,,,,,,,,,
320,6.68,15,saravia,3.49,282,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_HmHq0Tu.png,96725,Saravia,Atlético-MG,Renzo Saravia,24,0.0,Saravia,,1.0,7.0,19.0,23.0,2.0,3.0,23.0,,,5.0,1.0,,1.0,,,,,,,,
321,5.0,0,atuesta,0.0,275,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_haNtwOK.png,96754,Atuesta,Palmeiras,Eduard Andrés Atuesta Velasco,24,0.0,Atuesta,,,,,,,,,,,,,,,,,,,,,,
322,7.06,8,arthur-gomes,3.81,283,5.0,True,7,5,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_4DHfVWg.png,96966,A. Gomes,Cruzeiro,Arthur Gomes Lourenço,24,0.98,Arthur Gomes,,,1.0,7.0,11.0,2.0,4.0,10.0,2.0,,,2.0,,,,,,,,,,
323,3.46,6,yony-gonzalez,1.28,266,0.0,True,6,5,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_YMuPeb5.png,97080,Y. González,Fluminense,Jony Alexander González Copete,24,-0.16,Yony González,,1.0,1.0,3.0,5.0,,2.0,,,,,,,,,,,,,,,
324,4.46,4,dudu,2.58,356,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_G2DFY9I.png,97133,Dudu,Fortaleza,Luís Eduardo Marques dos Santos,24,0.0,Dudu,,,1.0,5.0,3.0,1.0,,,,,1.0,,,,,,,,,,,
325,6.94,18,villasanti,5.27,284,-0.8,True,3,4,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_K2Ovl0l.png,97145,Villasanti,Grêmio,Mathías Adalberto Villasanti Rolón,24,-0.3,Villasanti,,1.0,4.0,52.0,34.0,5.0,3.0,19.0,3.0,,,1.0,,1.0,,1.0,,,,,,
326,6.59,1,dalbert,1.9,285,1.9,True,6,2,https://s.sde.globo.com/media/person_role/2023/09/06/photo_FORMATO_uXyVm0t.png,97173,Dalbert,Internacional,Dalbert Henrique Chagas Estevão,24,-1.41,Dalbert,,,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,
327,3.03,14,alesson,2.01,290,0.2,True,6,5,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_onOMJJv.png,97321,Alesson,Goiás,Alesson dos Santos Batista,24,-0.04,Alesson,,,2.0,7.0,5.0,1.0,4.0,7.0,2.0,,,8.0,,,,,,,,,,
328,8.17,2,rogerio-ceni,5.59,265,0.0,False,7,6,https://s.sde.globo.com/media/person_role/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png,97341,R. Ceni,Bahia,Rogério Ceni,24,0.0,Rogério Ceni,,,,,,,,,,,,,,,,,,,,,1.0,
329,4.04,5,gustavo-mosquito,2.68,264,0.5,True,6,5,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_odfm6XT.png,97450,G. Mosquito,Corinthians,Gustavo Henric da Silva,24,0.07,Gustavo Mosquito,,,,1.0,,1.0,,6.0,1.0,,,,,,,,,,,,,
330,3.0,0,jori,0.0,327,0.0,False,6,1,https://s.sde.globo.com/media/person_role/2021/06/04/4b0b72b2d30e52cae1f658dbea101b5c_FORMATO.png,97453,Jori,América-MG,Joriwinnyson Santos dos Anjos Rodrigues,24,0.0,Jori,,,,,,,,,,,,,,,,,,,,,,
331,8.87,14,marcal,4.47,263,-3.6,True,3,2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_lpafgKV.png,97468,Marçal,Botafogo,Fernando Marçal de Oliveira,24,-0.48,Marçal,,1.0,6.0,23.0,26.0,1.0,5.0,13.0,,,7.0,,,1.0,,,,,,,,
332,9.74,13,murilo,4.3,275,5.3,True,7,3,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_gy90S45.png,97653,Murilo,Palmeiras,Murilo Cerqueira Paim,24,0.44,Murilo,,,2.0,16.0,17.0,2.0,,7.0,2.0,,5.0,1.0,,1.0,,,,,,,,
333,3.15,3,reynaldo,2.77,294,0.0,False,6,3,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_va9qDnW.png,97768,Reynaldo,Coritiba,Reynaldo César Moraes,24,0.0,Reynaldo,,,1.0,,4.0,,,1.0,,,2.0,,,,,,,,,,,
334,8.1,7,leo-ortiz,5.39,280,0.0,False,7,3,https://s.sde.globo.com/media/person_role/2022/05/05/460445523b5ae74d45009ede8f2a5e89_FORMATO.png,97867,L. Ortiz,Bragantino,Leonardo Rech Ortiz,24,0.0,Léo Ortiz,,,1.0,6.0,4.0,2.0,1.0,3.0,,,5.0,,,,,1.0,,,,,,
335,4.83,8,matheus-bahia,4.12,265,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_qXFqFQp.png,97899,M. Bahia,Bahia,Matheus Bahia Santos,24,0.0,Matheus Bahia,,,2.0,9.0,8.0,1.0,3.0,6.0,,,4.0,1.0,,,,,,,,,,
336,6.18,17,vitao,2.91,285,0.0,False,6,3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SngcHBI.png,97900,Vitão,Internacional,Vitor Eduardo da Silva Matos,24,0.0,Vitão,,,4.0,18.0,9.0,3.0,1.0,4.0,,,5.0,,,,,1.0,,,,,,
337,4.69,4,luis-oyama,2.2,290,3.4,True,6,4,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_GSUk6aP.png,97908,L. Oyama,Goiás,Luís Felipe Oyama,24,0.38,Luís Oyama,,,1.0,7.0,2.0,,,4.0,,,,,,,,,,,,,,
338,3.0,0,jhonata-varela,0.0,284,0.0,False,5,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_v7Qo23i.png,97993,J. Varela,Grêmio,Jhonata Varela da Silva,24,0.0,Jhonata Varela,,,,,,,,,,,,,,,,,,,,,,
339,8.31,19,erick,4.36,293,10.1,True,7,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_dIxm87A.png,98022,Erick,Athlético-PR,Erick Luis Conrado de Carvalho,24,1.47,Erick,,1.0,4.0,27.0,29.0,7.0,19.0,15.0,3.0,,,1.0,,,,1.0,,,,,,
340,3.0,0,bastos,0.0,263,0.0,False,6,3,https://s.sde.globo.com/media/person_role/2023/08/29/photo_220x220.png,98280,Bastos,Botafogo,Bartolomeu Jacinto Quissanga,24,0.0,Bastos,,,,,,,,,,,,,,,,,,,,,,
341,4.22,6,sebastian-ferreira,0.85,267,-1.3,True,6,5,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_FJlmVCp.png,98433,S. Ferreira,Vasco,Carlos Sebastián Ferreira Vidal,24,-0.89,Sebastián Ferreira,,,1.0,2.0,6.0,,2.0,8.0,,,,1.0,,,,,,,,,,
342,5.37,20,kanu,3.07,265,0.0,False,7,3,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_BiEGphf.png,98484,Kanu,Bahia,Victor Hugo Soares dos Santos,24,0.0,Kanu,,,4.0,26.0,25.0,1.0,5.0,29.0,,,5.0,1.0,,1.0,,,,,,,,
343,1.0,0,vinicius-barreta,0.0,1371,0.0,False,6,1,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_MHv5nkR.png,98496,V. Barreta,Cuiabá,Vinícius Teodoro Barreta Melo,24,0.0,Vinícius Barreta,,,,,,,,,,,,,,,,,,,,,,
344,7.53,8,jean-lucas,3.9,277,0.0,False,7,4,https://s.sde.globo.com/media/person_role/2023/07/16/photo_FORMATO_l9ELyne.png,98517,J. Lucas,Santos,Jean Lucas de Souza Oliveira,24,0.0,Jean Lucas,,1.0,2.0,9.0,15.0,3.0,6.0,21.0,,,,,,,,1.0,,,,,,
345,11.25,21,di-placido,6.65,263,5.1,True,7,2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5kmPtuv.png,98605,D. Placido,Botafogo,Leonel Di Placido,24,0.86,Di Placido,,3.0,4.0,55.0,21.0,1.0,4.0,6.0,1.0,,11.0,1.0,,,1.0,,,,,,,
346,3.83,18,kuscevic,2.71,294,-1.9,True,7,3,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_8oUGttY.png,98619,Kuscevic,Coritiba,Benjamín Kuščević Jaramillo,24,-0.87,Kuscevic,,,6.0,21.0,22.0,,7.0,9.0,2.0,,2.0,,,,,,,,,,,
347,4.16,9,pedrinho,2.4,282,1.1,True,7,4,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_QTjI0Vv.png,98706,Pedrinho,Atlético-MG,Pedro Victor Delmino da Silva,24,-1.02,Pedrinho,,2.0,1.0,5.0,8.0,2.0,2.0,10.0,,,,,,,,,,,,,,
348,4.25,18,cuello,2.93,293,0.0,True,7,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xAXl7On.png,98909,Cuello,Athlético-PR,Tomás Esteban Cuello,24,-0.51,Cuello,,1.0,,21.0,18.0,7.0,7.0,28.0,,,,3.0,,,,,,,,,,
349,3.64,14,gabriel,2.24,276,-0.3,True,6,4,https://s.sde.globo.com/media/person_role/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png,98976,Gabriel,São Paulo,Gabriel Neves Perdomo,24,-0.43,Gabriel,,,4.0,25.0,10.0,,,1.0,1.0,,,,,,,,,,,,,
350,4.14,13,lucas-braga,1.44,277,0.0,False,7,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jbahd9z.png,99119,L. Braga,Santos,Lucas Braga Ribeiro,24,0.0,Lucas Braga,,,3.0,8.0,11.0,,4.0,19.0,,,,3.0,,,,1.0,,,,,,
351,16.09,7,vegetti,10.37,267,18.2,True,7,5,https://s.sde.globo.com/media/person_role/2023/08/18/photo_FORMATO_IaVP7Hz.png,99198,Vegetti,Vasco,Pablo Vegetti,24,2.09,Vegetti,,1.0,1.0,5.0,10.0,3.0,5.0,13.0,6.0,1.0,,5.0,,,,1.0,,,,,,
352,7.32,20,puma-rodriguez,3.42,267,4.8,True,7,2,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_I6z9QfY.png,99213,P. Rodríguez,Vasco,José Luis Rodríguez Bebanz,24,0.31,Puma Rodríguez,,,2.0,36.0,16.0,11.0,12.0,9.0,,,1.0,2.0,,,,,,,,,,
353,4.71,21,rodrigo-fernandez,1.85,277,0.0,False,2,4,https://s.sde.globo.com/media/person_role/2022/03/29/6fdde8730fb97a5d12a85b4ebd9d4e93_FORMATO.png,99214,R. Fernández,Santos,Rodrigo Fernández Cedrés,24,0.0,Rodrigo Fernández,,,9.0,32.0,44.0,2.0,7.0,13.0,1.0,,,,,,,,,,,,,
354,8.58,24,pochettino,3.66,356,9.7,True,7,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_zjxThmw.png,99267,Pochettino,Fortaleza,Tomás Pochettino,24,0.87,Pochettino,,2.0,1.0,22.0,12.0,13.0,13.0,16.0,2.0,,,1.0,,,,2.0,,,,,,
355,6.5,20,morelli,3.49,290,3.8,True,7,4,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_fZnSxrr.png,99412,Morelli,Goiás,Everton Morelli Casimiro,24,-0.08,Morelli,,,2.0,36.0,35.0,2.0,11.0,40.0,1.0,,,3.0,,,,,,,,,,
356,6.45,1,rossi,6.5,262,6.5,True,2,1,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_OdhLvyM.png,99552,Rossi,Flamengo,Agustín Daniel Rossi,24,-0.55,Rossi,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,
357,1.89,6,paulo-vitor,0.52,283,-0.3,True,6,5,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_7vqcMIx.png,99588,P. Vitor,Cruzeiro,Paulo Vitor Fernandes Pereira,24,-0.18,Paulo Vitor,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,
