,atletas.entrou_em_campo,atletas.clube.id.full.name,atletas.posicao_id,atletas.variacao_num,atletas.preco_num,atletas.status_id,atletas.minimo_para_valorizar,atletas.jogos_num,atletas.slug,atletas.apelido_abreviado,atletas.nome,atletas.rodada_id,atletas.atleta_id,atletas.apelido,atletas.media_num,atletas.clube_id,atletas.foto,atletas.pontos_num,A,CA,DS,FC,FF,FS,G,PP,SG,V,FD,FT,I,PC,CV,GC,PS,DE,GS,DP,PI
75,False,Grêmio,5,0.0,4.02,6,,12,joao-pedro-galvao,J. Galvão,João Pedro Geraldino dos Santos Galvão,37,69686,João Pedro Galvão,0.69,284,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_Vrax1Kc.png,0.0,,1.0,6.0,18.0,4.0,9.0,,,,,,,3.0,,,,,,,,
76,True,Cruzeiro,4,-0.69,3.82,2,,19,nikao,Nikão,Maycon Vinícius Ferreira da Cruz,37,69705,Nikão,2.71,283,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_k90QI3t.png,0.3,3.0,1.0,14.0,8.0,7.0,14.0,1.0,,,,2.0,,3.0,,,,,,,,
77,True,São Paulo,5,-0.23,10.16,2,,13,lucas-moura,L. Moura,Lucas Rodrigues Moura da Silva,37,70164,Lucas Moura,3.24,276,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_qMfh0Wo.png,1.0,,,8.0,8.0,7.0,29.0,1.0,,,,4.0,1.0,,1.0,,,,,,,
78,False,Botafogo,2,0.0,6.7,5,,9,rafael,Rafael,Rafael Pereira da Silva,37,70171,Rafael,5.16,263,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_yi6UvNz.png,0.0,,2.0,22.0,12.0,,5.0,,,5.0,,1.0,,,,1.0,,,,,,
79,True,Grêmio,2,0.7,4.72,6,,14,fabio,Fábio,Fábio Pereira da Silva,37,70172,Fábio,2.36,284,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ZWCqzu8.png,6.2,2.0,5.0,19.0,13.0,2.0,5.0,,,1.0,,,,,,,,,,,,
80,False,Grêmio,3,0.0,3.6,6,,20,bruno-uvini,B. Uvini,Bruno Uvini,37,70221,Bruno Uvini,2.17,284,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Lz9yPNA.png,0.0,,4.0,13.0,13.0,4.0,7.0,1.0,,3.0,,3.0,1.0,,1.0,,,,,,,
81,True,Botafogo,5,-0.15,7.48,3,,12,diego-costa,D. Costa,Diego da Silva Costa,37,70316,Diego Costa,2.7,263,https://s.sde.globo.com/media/person_role/2023/08/12/photo_FORMATO_RCzvL0a.png,0.0,,5.0,5.0,14.0,3.0,10.0,3.0,,,,4.0,,5.0,,,,,,,,
82,True,Bragantino,5,-0.41,12.06,7,,31,eduardo-sasha,E. Sasha,Eduardo Colcenti Antunes,37,70360,Eduardo Sasha,5.5,280,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_c4X4NEA.png,6.2,3.0,3.0,12.0,22.0,22.0,40.0,11.0,,,,14.0,3.0,9.0,,,,,,,,
83,False,Coritiba,1,0.0,6.55,6,,30,gabriel,Gabriel,Gabriel Vasconcelos Ferreira - Vasconcellos,37,70449,Gabriel,3.28,294,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_mJVxu6R.png,0.0,1.0,3.0,,,,3.0,,,6.0,,,,,,,,,116.0,58.0,1.0,
84,True,Cuiabá,3,0.03,7.61,7,,33,marllon,Marllon,Marllon Gonçalves Jerônimo Borges,37,70666,Marllon,3.52,1371,https://s.sde.globo.com/media/person_role/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png,2.4,1.0,7.0,40.0,26.0,7.0,14.0,1.0,,11.0,,3.0,,1.0,1.0,,,,,,,
85,True,Internacional,5,-0.97,10.19,7,,21,enner-valencia,E. Valencia,Enner Remberto Valencia Lastra,37,70788,Enner Valencia,5.41,285,https://s.sde.globo.com/media/person_role/2023/06/12/photo_FORMATO_M7ylRRT.png,1.8,1.0,4.0,7.0,23.0,19.0,30.0,8.0,1.0,,,16.0,1.0,22.0,,,,1.0,,,,
86,True,Fluminense,2,-1.89,6.9,2,,23,diogo-barbosa,D. Barbosa,Diogo Barbosa Mendanha,37,70916,Diogo Barbosa,3.41,266,https://s.sde.globo.com/media/person_role/2023/06/23/photo_FORMATO.png,0.0,2.0,2.0,18.0,8.0,3.0,21.0,1.0,,6.0,,1.0,,4.0,,,,,,,,
87,True,Internacional,4,0.15,7.01,2,,19,bruno-henrique,B. Henrique,Bruno Henrique Corsini,37,70944,Bruno Henrique,2.42,285,https://s.sde.globo.com/media/person_role/2023/07/19/photo_FORMATO_oLjIZUt.png,0.9,,3.0,15.0,26.0,4.0,21.0,2.0,,,,5.0,1.0,,,,,,,,,
88,True,Vasco,4,-0.02,8.82,2,,13,payet,Payet,Florent Dimitri Payet,37,70984,Payet,2.74,267,https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_p9gc9dj.png,1.0,1.0,,3.0,3.0,3.0,17.0,2.0,,,,1.0,,,,,,,,,,
89,False,Bahia,4,0.0,1.93,6,,10,leo-cittadini,L. Cittadini,Leonardo Cittadini,37,70986,Léo Cittadini,1.15,265,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_SboFC8B.png,0.0,,1.0,8.0,11.0,1.0,6.0,,,,,2.0,,,,,,,,,,
90,True,Vasco,3,0.02,6.16,7,,15,maicon,Maicon,Maicon Pereira Roque,37,71227,Maicon,4.35,267,https://s.sde.globo.com/media/person_role/2023/06/28/photo_FORMATO.png,3.3,2.0,3.0,18.0,9.0,1.0,5.0,,,7.0,,1.0,,,,,,,,,,
91,False,Fortaleza,1,0.0,8.09,6,,6,fernando-miguel,F. Miguel,Fernando Miguel Kaufmann,37,71571,Fernando Miguel,4.0,356,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_qLr4Pp0.png,0.0,,,,,,,,,1.0,,,,,,,,,24.0,5.0,,
92,True,Palmeiras,1,0.19,10.69,7,,34,weverton,Weverton,Weverton Pereira da Silva,37,71631,Weverton,4.52,275,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PN9nfV7.png,7.0,,2.0,1.0,,,6.0,,,15.0,,,,,,,,,99.0,29.0,1.0,
93,True,Palmeiras,3,1.29,9.96,7,,31,gustavo-gomez,G. Gómez,Gustavo Raúl Gómez Portillo,37,71684,Gustavo Gómez,4.16,275,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_WsvPa3o.png,6.0,2.0,10.0,40.0,36.0,11.0,22.0,2.0,,11.0,,4.0,1.0,9.0,,2.0,,,,,,
94,True,Fortaleza,5,-0.68,7.28,3,,31,thiago-galhardo,T. Galhardo,Thiago Galhardo do Nascimento Rocha,37,71844,Thiago Galhardo,3.86,356,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_LaKDS7J.png,0.3,4.0,6.0,15.0,13.0,25.0,29.0,5.0,,,,15.0,,10.0,,,,,,,,
95,True,Botafogo,4,-0.38,4.75,3,,15,gabriel-pires,G. Pires,Gabriel Appelt Pires,37,71898,Gabriel Pires,2.72,263,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wzlbP45.png,0.1,1.0,3.0,27.0,19.0,8.0,8.0,,,,,4.0,,,,1.0,,,,,,
96,False,Grêmio,5,0.0,4.07,6,,5,iturbe,Iturbe,Juan Manuel Iturbe Arévalos,37,72134,Iturbe,1.54,284,https://s.sde.globo.com/media/person_role/2023/07/10/photo_FORMATO_jd2MPl6.png,0.0,,,7.0,5.0,,2.0,,,,,,,2.0,,,,,,,,
97,False,América-MG,3,0.0,5.41,6,,25,danilo-avelar,D. Avelar,Danilo Fernando Avelar,37,72142,Danilo Avelar,3.17,327,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ZY6VlZB.png,0.0,1.0,5.0,30.0,46.0,13.0,13.0,3.0,,2.0,,7.0,1.0,2.0,1.0,1.0,,,,1.0,,
98,True,Atlético-MG,1,-0.83,7.5,7,,35,everson,Everson,Everson Felipe Marques Pires,37,72294,Everson,4.22,282,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_XhJDp6n.png,3.0,,6.0,,,,8.0,,,14.0,,,,,,,,,107.0,27.0,,
99,False,São Paulo,1,0.0,6.0,6,,0,felipe-alves,F. Alves,Felipe Alves Raymundo,37,72372,Felipe Alves,0.0,276,https://s.sde.globo.com/media/person_role/2022/08/16/19b70a0ace7230f7a5033ad9270abf7e_FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,
100,True,Fluminense,6,-1.04,13.76,7,,35,fernando-diniz,F. Diniz,Fernando Diniz Silva,37,72391,Fernando Diniz,5.05,266,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_dcBENR5.png,1.77,,,,,,,,,,15.0,,,,,,,,,,,
101,True,Internacional,4,0.07,4.58,3,,15,gustavo-campanharo,G. Campanharo,Gustavo Campanharo,37,72497,Gustavo Campanharo,2.1,285,https://s.sde.globo.com/media/person_role/2023/04/02/photo_FORMATO_Fbab3V0.png,0.5,,6.0,30.0,24.0,1.0,9.0,,,,,3.0,,,,,,,,,,
102,True,Goiás,2,-0.65,4.59,6,,33,maguinho,Maguinho,Magno José da Silva,37,72532,Maguinho,3.12,290,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_r03QzyK.png,-0.6,,7.0,41.0,75.0,15.0,29.0,2.0,,9.0,,2.0,,1.0,1.0,2.0,,1.0,,,,
103,False,América-MG,1,0.0,5.08,6,,13,matheus-cavichioli,M. Cavichioli,Matheus Fernando Cavichioli,37,72580,Matheus Cavichioli,2.09,327,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_y1nPYhf.png,0.0,,,,1.0,,1.0,,,1.0,,,,,,1.0,1.0,,42.0,28.0,2.0,
104,False,Internacional,5,0.0,7.3,6,,25,pedro-henrique,P. Henrique,Pedro Henrique Konzen Medina da Silva,37,72583,Pedro Henrique,2.61,285,https://s.sde.globo.com/media/person_role/2022/04/12/5422d339b6546dc0505e80e10b027269_FORMATO.png,0.0,2.0,3.0,18.0,38.0,17.0,18.0,2.0,,,,6.0,1.0,16.0,,,,1.0,,,,
105,False,Fortaleza,1,0.0,4.92,6,,1,mauricio-kozlinski,M. Kozlinski,Maurício Kozlinski,37,72595,Maurício Kozlinski,6.0,356,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mZtm5zI.png,0.0,,,,,,,,,1.0,,,,,,,,,1.0,,,
106,True,Bahia,3,0.12,5.8,7,,23,vitor-hugo,V. Hugo,Vitor Hugo Franchescoli de Souza,37,72605,Vitor Hugo,3.09,265,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_HuEb513.png,0.5,,3.0,29.0,18.0,6.0,13.0,1.0,,5.0,,1.0,,,1.0,,,,,,,
107,True,Internacional,5,0.02,5.46,6,,28,luiz-adriano,L. Adriano,Luiz Adriano de Souza da Silva,37,72772,Luiz Adriano,2.39,285,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SJwFoxe.png,-0.6,1.0,1.0,12.0,14.0,9.0,21.0,3.0,,,,7.0,2.0,3.0,,1.0,,,,,,
108,True,Athlético-PR,4,-0.09,5.11,3,,24,fernandinho,Fernandinho,Fernando Luiz Rosa,37,72775,Fernandinho,2.16,293,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_X6EpiKc.png,-0.5,3.0,8.0,19.0,31.0,9.0,31.0,1.0,,,,4.0,,1.0,1.0,1.0,,,,,,
109,True,Internacional,3,-0.81,5.13,7,,25,mercado,Mercado,Gabriel Iván Mercado,37,72951,Mercado,2.69,285,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_rOFNbA7.png,0.0,,11.0,28.0,33.0,4.0,10.0,,,9.0,,2.0,1.0,,1.0,1.0,,,,,,
110,True,América-MG,2,-0.52,4.29,6,,13,daniel-borges,D. Borges,Daniel Fortunato Borges,37,73318,Daniel Borges,1.86,327,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_eECHOtV.png,-0.3,1.0,1.0,17.0,15.0,2.0,3.0,,,,,1.0,1.0,,,1.0,,,,,,
111,False,Fluminense,2,0.0,9.82,6,,24,samuel-xavier,S. Xavier,Samuel Xavier Brito,37,73384,Samuel Xavier,4.03,266,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GJkHCf2.png,0.0,2.0,7.0,21.0,22.0,14.0,37.0,1.0,,7.0,,2.0,,4.0,,,,,,,,
112,False,Internacional,5,0.0,3.14,6,,10,jean-dias,J. Dias,Jean Dias da Costa,37,73479,Jean Dias,2.23,285,https://s.sde.globo.com/media/person_role/2023/04/10/photo_FORMATO_UU1DWbN.png,0.0,1.0,1.0,2.0,5.0,3.0,12.0,1.0,,,,1.0,,1.0,,,,,,,,1.0
113,True,Grêmio,3,0.7,6.21,3,,29,bruno-alves,B. Alves,Bruno Fabiano Alves,37,73620,Bruno Alves,1.93,284,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_QXt8Pw7.png,5.1,,3.0,22.0,24.0,4.0,17.0,,,6.0,,1.0,,2.0,,1.0,,,,,,
114,True,Goiás,5,-0.65,5.23,6,,29,guilherme-marques,G. Marques,Guilherme Costa Marques,37,73781,Guilherme Marques,4.15,290,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_8U4l1F1.png,-0.3,6.0,7.0,28.0,42.0,13.0,17.0,6.0,,,,8.0,1.0,4.0,,1.0,,,,,,
115,True,Flamengo,3,-0.67,3.38,2,,5,rodrigo-caio,R. Caio,Rodrigo Caio Coquette Russo,37,73800,Rodrigo Caio,2.62,262,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_8nCiWcT.png,1.2,,,2.0,1.0,,2.0,,,2.0,,,,,,,,,,,,
116,False,América-MG,5,0.0,7.85,6,,12,aloisio,Aloísio,Aloísio dos Santos Gonçalves,37,73850,Aloísio,4.57,327,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_37LISS0.png,0.0,1.0,3.0,2.0,18.0,10.0,8.0,3.0,,,,7.0,4.0,6.0,,,,,,,,
117,True,Athlético-PR,2,0.16,4.73,6,,4,bruno-peres,B. Peres,Bruno da Silva Peres,37,73962,Bruno Peres,2.32,293,https://s.sde.globo.com/media/person_role/2023/08/25/photo_220x220.png,5.0,,,,4.0,,1.0,,,2.0,,,,,,,,,,,,
118,False,Santos,4,0.0,3.03,5,,5,alison,Alison,Alison Lopes Ferreira,37,73974,Alison,1.24,277,https://s.sde.globo.com/media/person_role/2021/05/04/83ae4938b05e0e1d67ad49af17785e89_FORMATO.png,0.0,,,5.0,1.0,,1.0,,,,,,,,,,,,,,,
119,False,Botafogo,1,0.0,6.23,6,,1,gatito-fernandez,G. Fernández,Roberto Junior Fernández Torres,37,74061,Gatito Fernández,2.0,263,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_zKZCWAI.png,0.0,,,,,,,,,,,,,,,,,,3.0,1.0,,
120,True,Santos,4,-0.03,6.94,7,,14,rincon,Rincón,Tomás Eduardo Rincón Hernández,37,74187,Rincón,3.67,277,https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_Obk9GWx.png,1.1,1.0,5.0,23.0,30.0,2.0,16.0,2.0,,,,1.0,2.0,,,,,,,,,
121,True,Athlético-PR,2,2.61,8.38,7,,22,madson,Madson,Madson Ferreira dos Santos,37,78077,Madson,3.56,293,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_UA5MZDv.png,16.9,2.0,3.0,8.0,16.0,2.0,19.0,2.0,,7.0,,4.0,,3.0,,,,,,,,
122,True,Bahia,5,1.73,9.96,2,,31,everaldo,Everaldo,Everaldo Stum,37,78117,Everaldo,3.67,265,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8pHdjST.png,11.0,2.0,6.0,11.0,27.0,11.0,30.0,8.0,,,,15.0,,9.0,,,,,,,,
123,True,Internacional,2,-0.53,9.95,7,,27,rene,Renê,Renê Rodrigues Martins,37,78445,Renê,4.95,285,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8lPW5dD.png,3.2,1.0,5.0,52.0,21.0,4.0,31.0,1.0,,10.0,,1.0,,1.0,,,,,,,,
124,True,Cuiabá,5,-0.15,5.98,7,,29,jonathan-cafu,J. Cafu,Jonathan Renato Barbosa,37,78580,Jonathan Cafu,2.36,1371,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_7bHRcHm.png,0.0,3.0,4.0,30.0,32.0,7.0,38.0,,,,,4.0,,6.0,,,,2.0,,,,
125,True,Internacional,4,-0.13,4.1,6,,14,gabriel,Gabriel,Gabriel Girotto Franco,37,78605,Gabriel,1.46,285,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_GUlE7bV.png,0.0,,2.0,18.0,13.0,2.0,6.0,,,,,,,,,,,,,,,
126,False,Cruzeiro,4,0.0,5.62,5,,6,ramiro,Ramiro,Ramiro Moschen Benetti,37,78715,Ramiro,3.8,283,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Yl1MU4D.png,0.0,1.0,3.0,9.0,8.0,4.0,,1.0,,,,1.0,,,,,,,,,,
127,True,Grêmio,2,0.85,8.61,7,,28,reinaldo,Reinaldo,Reinaldo Manoel da Silva,37,78850,Reinaldo,4.06,284,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_YOXKUlg.png,6.7,5.0,8.0,23.0,31.0,11.0,28.0,2.0,,6.0,,14.0,,3.0,1.0,2.0,,,,,,
128,True,Fluminense,4,0.51,2.02,2,,13,thiago-santos,T. Santos,Thiago dos Santos,37,78855,Thiago Santos,0.66,266,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_xMjWx6h.png,3.6,,4.0,12.0,12.0,,7.0,,,,,1.0,,,,1.0,,,,,,
129,True,Botafogo,3,0.5,11.05,7,,33,victor-cuesta,V. Cuesta,Víctor Leandro Cuesta,37,79113,Víctor Cuesta,4.56,263,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_iLUMfpx.png,8.6,1.0,9.0,46.0,32.0,10.0,22.0,1.0,,15.0,,3.0,1.0,2.0,,,,,,,,
130,False,Fortaleza,5,0.0,4.27,6,,17,silvio-romero,S. Romero,Silvio Ezequiel Romero,37,79188,Silvio Romero,1.64,356,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_So2bREb.png,0.0,1.0,2.0,1.0,8.0,4.0,4.0,2.0,,,,2.0,1.0,6.0,,,,,,,,
131,True,Cuiabá,4,0.14,1.66,6,,24,filipe-augusto,F. Augusto,Filipe Augusto Carvalho Souza,37,79268,Filipe Augusto,0.61,1371,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_S95pz8G.png,0.9,,4.0,17.0,24.0,1.0,13.0,,,,,1.0,,,,1.0,,,,,,
132,True,América-MG,3,1.05,3.39,6,,18,ricardo-silva,R. Silva,Ricardo César Dantas da Silva,37,79334,Ricardo Silva,1.99,327,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_NJ8k1e2.png,8.0,,3.0,17.0,19.0,2.0,12.0,1.0,,1.0,,3.0,,,,,,,,,,
133,False,Fluminense,5,0.0,14.28,7,,28,cano,Cano,Germán Ezequiel Cano,37,79631,Cano,4.73,266,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_CKcA05y.png,0.0,1.0,7.0,14.0,29.0,25.0,10.0,9.0,1.0,,,22.0,3.0,17.0,,,,,,,,
134,True,Cruzeiro,4,0.22,4.98,2,,22,lucas-silva,L. Silva,Lucas Silva Borges,37,79701,Lucas Silva,2.7,283,https://s.sde.globo.com/media/person_role/2023/07/10/photo_FORMATO_YrS5yhK.png,2.1,2.0,2.0,29.0,23.0,10.0,22.0,,,,,4.0,,1.0,,,,,,,,
135,True,Fortaleza,4,-1.12,7.66,7,,34,yago-pikachu,Y. Pikachu,Glaybson Yago Souza Lisboa,37,80196,Yago Pikachu,2.73,356,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_jUc4EZ2.png,1.7,1.0,4.0,14.0,9.0,13.0,22.0,6.0,1.0,,,8.0,1.0,4.0,,,,,,,,
136,True,São Paulo,5,1.97,12.81,7,,31,luciano,Luciano,Luciano da Rocha Neves,37,80287,Luciano,4.35,276,https://s.sde.globo.com/media/person_role/2022/03/01/aeb1926a6ddb270206f4ceffcf701d4b_FORMATO.png,13.1,2.0,5.0,15.0,25.0,23.0,46.0,7.0,1.0,,,17.0,2.0,5.0,,,,,,,,
137,True,Bahia,2,-0.34,9.23,7,,17,gilberto,Gilberto,Gilberto Moraes Júnior,37,80313,Gilberto,4.92,265,https://s.sde.globo.com/media/person_role/2023/07/18/photo_FORMATO_2XeJymB.png,2.5,1.0,2.0,25.0,11.0,7.0,19.0,1.0,,5.0,,3.0,1.0,,2.0,,,1.0,,,,
138,False,Fluminense,3,0.0,4.35,6,,15,marlon,Marlon,Marlon Santos da Silva Barbosa,37,80538,Marlon,1.16,266,https://s.sde.globo.com/media/person_role/2023/07/12/photo_FORMATO.png,0.0,,5.0,8.0,17.0,2.0,2.0,,,3.0,,1.0,,,1.0,,,,,,,
139,True,Santos,4,0.19,6.75,2,,33,lucas-lima,L. Lima,Lucas Rafael Araújo Lima,37,80583,Lucas Lima,2.67,277,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_l0JerUa.png,1.0,4.0,5.0,39.0,44.0,9.0,42.0,1.0,,,,3.0,1.0,7.0,,1.0,,,,,,
140,False,Palmeiras,3,0.0,7.85,2,,23,luan,Luan,Luan Garcia Teixeira,37,80692,Luan,4.04,275,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cnIvHfj.png,0.0,1.0,5.0,14.0,29.0,7.0,17.0,1.0,,11.0,,5.0,1.0,3.0,1.0,,,,,,,
141,False,Grêmio,3,0.0,5.44,6,,7,pedro-geromel,P. Geromel,Pedro Tonon Geromel,37,80853,Pedro Geromel,1.93,284,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_2mIyND1.png,0.0,,2.0,8.0,3.0,1.0,2.0,,,1.0,,,,,,,,,,,,
142,True,Vasco,4,-0.22,7.23,7,,25,jair,Jair,Jair Rodrigues Júnior,37,81091,Jair,2.65,267,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_ut5p6cP.png,0.2,,6.0,30.0,34.0,7.0,47.0,2.0,,,,3.0,,,,1.0,,1.0,,,,
143,False,Bahia,4,0.0,2.68,6,,12,lucas-mugni,L. Mugni,Lucas Andrés Mugni,37,81121,Lucas Mugni,0.74,265,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_t30cY72.png,0.0,,1.0,5.0,5.0,2.0,3.0,,,,,2.0,,,,,,,,,,
144,True,Palmeiras,2,1.18,9.57,7,,32,mayke,Mayke,Mayke Rocha de Oliveira,37,81150,Mayke,4.9,275,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_VrbLrFd.png,6.7,5.0,6.0,48.0,34.0,3.0,16.0,1.0,,14.0,,2.0,,4.0,,,,,,,,
145,False,Internacional,2,0.0,5.06,6,,6,hugo-mallo,H. Mallo,Hugo Mallo,37,81551,Hugo Mallo,2.23,285,https://s.sde.globo.com/media/person_role/2023/08/14/photo_FORMATO_q74YevE.png,0.0,,1.0,4.0,5.0,2.0,5.0,,,2.0,,,,,,1.0,,,,,,
146,False,América-MG,4,0.0,4.52,5,,10,cazares,Cazares,Juan Ramón Cazares Sevillano,37,81682,Cazares,1.67,327,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ag1llrV.png,0.0,1.0,,5.0,2.0,3.0,3.0,,,,,2.0,,,,,,,,,,
147,True,Vasco,5,-0.11,5.11,6,,6,rossi,Rossi,Rosicley Pereira da Silva,37,81798,Rossi,5.43,267,https://s.sde.globo.com/media/person_role/2023/08/09/photo_FORMATO_prVmVxp.png,0.5,3.0,,7.0,6.0,,6.0,1.0,,,,,,,,,,,,,,
148,True,São Paulo,4,0.68,6.59,7,,32,alisson,Alisson,Alisson Euler de Freitas Castro,37,81845,Alisson,3.12,276,https://s.sde.globo.com/media/person_role/2022/03/01/14ebdbca4e280cd9dfdb9b7e2148afe0_FORMATO.png,5.4,5.0,2.0,43.0,35.0,16.0,38.0,,,,,3.0,,2.0,,,,1.0,,,,
149,True,Fortaleza,1,0.62,8.18,7,,29,joao-ricardo,J. Ricardo,João Ricardo Riedi,37,81881,João Ricardo,3.53,356,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_KgJZuxA.png,6.0,,5.0,,,,10.0,,,8.0,,,,,1.0,,,,84.0,35.0,2.0,
150,True,Goiás,4,-0.27,3.34,6,,30,willian-oliveira,W. Oliveira,Willian Osmar de Oliveira Silva,37,81952,Willian Oliveira,2.04,290,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_9raWzET.png,1.2,,6.0,44.0,32.0,5.0,29.0,,,,,2.0,1.0,,,,,,,,,
151,True,Goiás,4,0.02,2.28,6,,14,raphael-guzzo,R. Guzzo,Raphael Gregório Guzzo,37,81966,Raphael Guzzo,0.77,290,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_fajmeHY.png,0.5,,2.0,4.0,12.0,3.0,4.0,1.0,,,,2.0,,2.0,,1.0,,,,,,
152,True,América-MG,4,0.48,6.91,6,,33,juninho,Juninho,Adilson dos Anjos Oliveira,37,82381,Juninho,3.07,327,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_C3jHgzm.png,4.2,2.0,4.0,36.0,28.0,10.0,33.0,3.0,,,,9.0,,1.0,,,,1.0,,,,
153,True,Goiás,1,-0.76,7.07,6,,34,tadeu,Tadeu,Tadeu Antônio Ferreira,37,82453,Tadeu,3.7,290,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_jSvkpAL.png,-1.0,1.0,1.0,1.0,,,11.0,,,9.0,,,,,,,,,115.0,45.0,,
154,True,Palmeiras,4,0.5,11.63,7,,30,ze-rafael,Z. Rafael,José Rafael Vivian,37,82455,Zé Rafael,5.03,275,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XlK02hD.png,8.2,3.0,10.0,72.0,61.0,11.0,64.0,3.0,,,,10.0,,1.0,,,,1.0,,,,
155,True,Atlético-MG,4,-0.47,4.32,7,,26,otavio,Otávio,Otávio Henrique Passos Santos,37,82463,Otávio,2.24,282,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_y7upQyC.png,1.2,,8.0,58.0,47.0,3.0,12.0,,,,,2.0,,,,,,,,,,
156,True,Flamengo,5,1.95,7.78,7,,18,luiz-araujo,L. Araújo,Luiz de Araújo Guimarães Neto,37,82627,Luiz Araújo,3.53,262,https://s.sde.globo.com/media/person_role/2023/07/03/photo_FORMATO.png,13.5,1.0,2.0,17.0,15.0,9.0,19.0,3.0,,,,5.0,,1.0,,1.0,,1.0,,,,
157,True,Fortaleza,2,0.69,9.62,7,,28,tinga,Tinga,Guilherme de Jesus da Silva,37,82628,Tinga,4.02,356,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_kUpus9a.png,6.4,,,42.0,13.0,10.0,9.0,1.0,,8.0,,5.0,,3.0,,,,,,,,
