,atletas.pontos_num,atletas.apelido_abreviado,atletas.clube_id,atletas.minimo_para_valorizar,atletas.media_num,atletas.posicao_id,atletas.apelido,atletas.jogos_num,atletas.preco_num,atletas.slug,atletas.nome,atletas.foto,atletas.variacao_num,atletas.status_id,atletas.entrou_em_campo,atletas.atleta_id,atletas.rodada_id,atletas.clube.id.full.name,CV,DE,DP,FC,FS,GC,GS,SG,A,CA,DS,FD,FF,G,I,FT,PP,PC,PS,V,PI
472,0.0,Figueiredo,267,,1.92,4,Figueiredo,16,2.69,figueiredo,Lucas Figueiredo dos Santos,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_YrswGSn.png,0.0,6,False,106201,33,Vasco,,,,17.0,15.0,,,,,3.0,8.0,8.0,11.0,,6.0,1.0,,,1.0,,
473,10.9,B. Gomes,294,,4.26,4,Bruno Gomes,26,10.69,bruno-gomes,Bruno Gomes da Silva Clevelário,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_uLOhgzA.png,1.71,7,True,106202,33,Coritiba,1.0,,,34.0,45.0,,,,,4.0,44.0,11.0,16.0,3.0,2.0,1.0,,1.0,1.0,,
474,0.0,Kawan,293,,0.0,4,Kawan,0,2.0,kawan,Kawan Gabriel da Silva,https://s.sde.globo.com/media/person_role/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png,0.0,5,False,106219,33,Athlético-PR,,,,,,,,,,,,,,,,,,,,,
475,0.9,Realpe,280,,3.22,3,Realpe,15,2.59,realpe,Leonardo Javier Realpe Montaño,https://s.sde.globo.com/media/person_role/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png,-1.02,7,True,106299,33,Bragantino,,,,17.0,3.0,,,7.0,,2.0,12.0,,2.0,,,1.0,,,,,
476,1.8,C. Alexandre,356,,3.06,4,Caio Alexandre,29,8.15,caio-alexandre,Caio Alexandre Souza e Silva,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mYQOurq.png,-0.07,7,True,106323,33,Fortaleza,,,,40.0,32.0,,,,2.0,4.0,45.0,4.0,6.0,2.0,4.0,,,,,,
477,0.0,W. Gasolina,283,,0.0,2,Wesley Gasolina,0,3.0,wesley-gasolina,Wesley David de Oliveira Andrade,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_IHO297R.png,0.0,6,False,106327,33,Cruzeiro,,,,,,,,,,,,,,,,,,,,,
478,0.0,J. Robert,284,,0.0,4,Jhonata Robert,0,4.0,jhonata-robert,Jhonata Robert Alves da Silva,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Yc1vcMc.png,0.0,6,False,106371,33,Grêmio,,,,,,,,,,,,,,,,,,,,,
479,0.0,E. Santos,280,,3.85,3,Eduardo Santos,13,5.87,eduardo-santos,Eduardo Gonzaga Mendes Santos,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_0B5pVnO.png,0.0,5,False,106434,33,Bragantino,,,,14.0,8.0,,,5.0,1.0,2.0,6.0,2.0,2.0,1.0,,1.0,,,,,
480,0.0,Halls,267,,0.0,1,Halls,0,2.0,halls,Hedhe Halls Rocha da Silva,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oXORlmg.png,0.0,6,False,106682,33,Vasco,,,,,,,,,,,,,,,,,,,,,
481,0.2,C. Alberto,263,,1.96,5,Carlos Alberto,12,2.88,carlos-alberto,Carlos Alberto Gomes da Silva Filho,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_DgukYrK.png,-0.01,6,True,106704,33,Botafogo,,,,2.0,5.0,,,,,,3.0,1.0,1.0,2.0,,,,,,,
482,0.0,R. Nestor,276,,2.63,4,Rodrigo Nestor,24,7.53,rodrigo-nestor,Rodrigo Nestor Bertalia,https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png,0.0,5,False,106822,33,São Paulo,1.0,,,27.0,19.0,,,,2.0,3.0,18.0,11.0,12.0,1.0,5.0,2.0,,,,,
483,10.3,Welington,276,,3.55,2,Welington,11,6.78,welington,Welington Damascena Santos,https://s.sde.globo.com/media/person_role/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png,1.36,6,True,106824,33,São Paulo,,,,11.0,14.0,,,5.0,,2.0,7.0,,5.0,,1.0,,,,,,
484,0.0,Patryck,276,,5.92,2,Patryck,5,4.38,patryck,Patryck Lanza dos Reis,https://s.sde.globo.com/media/person_role/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png,0.0,6,False,106829,33,São Paulo,,,,2.0,6.0,,,4.0,,2.0,7.0,,1.0,,,,,,,,
485,0.0,T. Costa,276,,1.7,4,Talles Costa,2,2.27,talles-costa,Talles Macedo Toledo Costa,https://s.sde.globo.com/media/person_role/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_FORMATO.png,0.0,6,False,106830,33,São Paulo,,,,,2.0,,,,,,2.0,,,,,,,,,,
486,1.2,Juan,276,,2.42,5,Juan,21,3.04,juan,Juan Santos da Silva,https://s.sde.globo.com/media/person_role/2022/03/01/b64f8d56aad317fef852cca695190f34_FORMATO.png,-0.29,6,True,106831,33,São Paulo,,,,13.0,23.0,,,,1.0,2.0,21.0,4.0,4.0,1.0,10.0,,,,,,
487,0.0,P. Vilhena,276,,0.0,4,Pedro Vilhena,1,0.74,pedro-vilhena,Pedro Veronez Vilhena,https://s.sde.globo.com/media/person_role/2022/03/01/e8c6023cceab5eaf7953916841a0923b_FORMATO.png,0.0,6,False,106832,33,São Paulo,,,,,,,,,,,,,,,,,,,,,
488,0.0,L. Patrick,280,,4.11,3,Luan Patrick,14,4.55,luan-patrick,Luan Patrick Wiedthauper,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qBlP0vG.png,0.0,5,False,106835,33,Bragantino,,,,11.0,3.0,,,9.0,1.0,3.0,8.0,1.0,2.0,,,,,,,,
489,0.0,Fernando,293,,5.27,2,Fernando,6,4.73,fernando,Fernando Augusto Pereira Bueno Júnior,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_DOiaQDY.png,0.0,5,False,106950,33,Athlético-PR,,,,4.0,2.0,,,2.0,2.0,1.0,10.0,,1.0,,,,,,,,
490,0.0,B. Schappo,356,,0.0,3,Bernardo Schappo,0,4.0,bernardo-schappo,Bernardo Schappo,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_rs77zVD.png,0.0,6,False,106977,33,Fortaleza,,,,,,,,,,,,,,,,,,,,,
491,0.0,R. Cerqueira,1371,,0.5,4,Ricardo Cerqueira,1,1.51,ricardo-cerqueira,José Ricardo Batista Cerqueira,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_lmtWu1C.png,0.0,6,False,107039,33,Cuiabá,,,,,1.0,,,,,,,,,,,,,,,,
492,0.0,Stênio,283,,0.89,5,Stênio,13,2.09,stenio,Stenio Zanetti Toledo,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9qm9tuE.png,0.0,6,False,107052,33,Cruzeiro,,,,8.0,2.0,,,,,,5.0,4.0,3.0,,1.0,,,,,,
493,3.7,L. Juba,265,,1.69,5,Luciano Juba,7,5.12,luciano-juba,Luciano Batista da Silva Júnior,https://s.sde.globo.com/media/person_role/2023/09/01/photo_FORMATO_cccrqnA.png,0.59,6,True,107093,33,Bahia,,,,2.0,2.0,,,,1.0,,2.0,2.0,2.0,,,,,,,,
494,2.0,R. Ríos,275,,2.66,4,Richard Ríos,32,5.51,richard-rios,Richard Ríos Montoya,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,-0.05,7,True,107111,33,Palmeiras,,,,43.0,30.0,,,,1.0,4.0,42.0,6.0,12.0,2.0,2.0,,,1.0,,,
495,0.0,P. Paula,263,,0.0,4,Patrick de Paula,0,7.0,patrick-de-paula,Patrick de Paula Carreiro,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_YTg7jfi.png,0.0,5,False,107172,33,Botafogo,,,,,,,,,,,,,,,,,,,,,
496,4.1,M. Araújo,276,,3.06,4,Michel Araújo,27,6.91,michel-araujo,Michel Daryl Araújo Villar,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_Z1W5SRZ.png,-0.19,7,True,107173,33,São Paulo,,,,22.0,37.0,,,,1.0,2.0,31.0,6.0,8.0,2.0,2.0,1.0,,3.0,1.0,,
497,0.0,M. Donelli,264,,0.0,1,Matheus Donelli,0,2.0,matheus-donelli,Matheus Planelles Donelli,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_34QaZln.png,0.0,6,False,107179,33,Corinthians,,,,,,,,,,,,,,,,,,,,,
498,0.0,L. Linck,293,,5.6,1,Léo Linck,5,2.17,leo-linck,Léo Matias Baiersdorf Linck,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_2aZU9Nq.png,0.0,6,False,107183,33,Athlético-PR,,22.0,1.0,,,,6.0,1.0,,2.0,,,,,,,,,,,
499,1.4,V. Kauê,293,,-0.1,2,Vinicius Kauê,5,0.82,vinicius-kaue,Vinicius Kauê Ribeiro Ferreira,https://s.sde.globo.com/media/person_role/2021/04/16/0367fa0859b4ea67ba8191afd67f560e_FORMATO.png,0.09,6,True,107186,33,Athlético-PR,1.0,,,6.0,1.0,,,,,1.0,4.0,,,,,,,,,,
500,0.0,L. Ataíde,293,,0.0,2,Leonardo Ataíde,0,1.0,leonardo-ataide,Leonardo Ataíde de Oliveira Siqueira,https://s.sde.globo.com/media/person_role/2021/12/08/9440c054d747c490573927d3d0cb770c_FORMATO.png,0.0,6,False,107191,33,Athlético-PR,,,,,,,,,,,,,,,,,,,,,
501,2.1,Rômulo,293,,1.05,5,Rômulo,16,1.9,romulo,Rômulo José Cardoso da Cruz,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A5prVgV.png,0.08,6,True,107197,33,Athlético-PR,,,,8.0,5.0,,,,,,6.0,4.0,5.0,,2.0,,,,1.0,,
502,0.0,G. Garcia,275,,1.46,2,Gustavo Garcia,5,2.7,gustavo-garcia,Gustavo Garcia dos Santos,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_9hMRqkt.png,0.0,6,False,107225,33,Palmeiras,1.0,,,5.0,3.0,,,1.0,,,4.0,,2.0,,1.0,,,1.0,,,
503,0.0,Miqueias,265,,0.0,4,Miqueias,0,3.0,miqueias,Miqueias Cabral Evaristo,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_JqZAXdV.png,0.0,6,False,107232,33,Bahia,,,,,,,,,,,,,,,,,,,,,
504,-1.6,Vanderlan,275,,3.66,2,Vanderlan,10,5.38,vanderlan,Vanderlan Barbosa da Silva,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_F0bHOxR.png,-1.08,6,True,107236,33,Palmeiras,,,,17.0,5.0,,,2.0,1.0,5.0,22.0,1.0,2.0,,1.0,,,,,,
505,0.0,Dodô,290,,1.28,4,Dodô,12,1.43,dodo,Vinícius Rodrigues Adelino dos Santos,https://s.sde.globo.com/media/person_role/2023/05/07/photo_220x220_0PEd4FH.png,0.0,6,False,107375,33,Goiás,,,,5.0,7.0,,,,,1.0,4.0,,2.0,1.0,,,,,,,
506,0.0,L. Dias,277,,0.61,4,Luan Dias,8,2.02,luan-dias,Luan Dias da Silva,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_MHA8oKV.png,0.0,6,False,107416,33,Santos,,,,10.0,5.0,,,,,3.0,7.0,,,,,,,,,,
507,-0.1,André,266,,2.45,4,André,25,7.94,andre,André Trindade da Costa Neto,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_VrJSWeV.png,-0.44,7,True,107498,33,Fluminense,1.0,,,35.0,45.0,,,,,10.0,46.0,2.0,6.0,,,,,,,,
508,0.0,D. Sousa,263,,0.0,3,David Sousa,0,1.0,david-sousa,David Sousa Albino,https://s.sde.globo.com/media/person_role/2020/07/20/89a6c2853815cf3c62e0743e90ba3ee3_220x220.png,0.0,6,False,107509,33,Botafogo,,,,,,,,,,,,,,,,,,,,,
509,5.6,Natanael,294,,4.23,2,Natanael,27,9.93,natanael,Natanael Moreira Milouski,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_t78oWnD.png,0.37,7,True,107554,33,Coritiba,,,,43.0,25.0,,,5.0,,7.0,69.0,7.0,5.0,,5.0,1.0,,1.0,,,
510,0.0,E. Júnior,285,,0.0,1,Emerson Júnior,0,1.0,emerson-junior,Emerson Fabiano Kerber Júnior,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_O9bfirr.png,0.0,6,False,107740,33,Internacional,,,,,,,,,,,,,,,,,,,,,
511,0.0,Praxedes,267,,3.6,4,Praxedes,16,4.44,praxedes,Bruno Conceição Praxedes,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_kPHzPIn.png,0.0,7,False,107744,33,Vasco,,,,14.0,16.0,,,,2.0,2.0,23.0,4.0,7.0,1.0,2.0,,,,,,
512,0.0,Adriel,265,,5.25,1,Adriel,2,7.74,adriel,Adriel Vasconcelos Ramos,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_FM5y32Z.png,0.0,6,False,107748,33,Bahia,,7.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,
513,0.0,D. Rosa,265,,1.64,4,Diego Rosa,9,2.27,diego-rosa,Diego Gabriel Silva Rosa,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_Z8v7YI8.png,0.0,6,False,107796,33,Bahia,,,,6.0,1.0,,,,,,8.0,2.0,5.0,,,,,,,,
514,0.0,F. Henrique,283,,-0.3,4,Fernando Henrique,3,2.09,fernando-henrique,Fernando Henrique do Nascimento Pereira,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_7OiYeRo.png,0.0,6,False,107800,33,Cruzeiro,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,
515,0.0,Natã,284,,1.95,3,Natã,2,1.24,nata,Natã Felipe de Amorim Santos,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_nMfgjlm.png,0.0,6,False,107801,33,Grêmio,,,,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,
516,1.1,M. Dias,285,,0.73,4,Matheus Dias,14,1.98,matheus-dias,Matheus dos Santos Dias,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_f09xlRk.png,-0.37,5,True,107809,33,Internacional,,,,16.0,4.0,,,,,5.0,15.0,,,,,,,,,,
517,0.2,Hugo,290,,4.52,2,Hugo,19,4.05,hugo,Hugo Ferreira de Farias,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_4XBJGTX.png,-1.03,7,True,107908,33,Goiás,,,,33.0,8.0,,,7.0,1.0,2.0,28.0,5.0,8.0,1.0,3.0,,,,,,
518,0.0,F. Vera,264,,2.04,4,Fausto Vera,20,6.15,fausto-vera,Fausto Mariano Vera,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_w7tZlR4.png,-0.05,7,True,107950,33,Corinthians,,,,26.0,10.0,,,,2.0,6.0,24.0,4.0,8.0,,1.0,,,,,,
519,0.5,Garcez,294,,2.39,5,Garcez,11,3.43,garcez,Maurício Garcez de Jesus,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_BtxMdJP.png,-0.82,6,True,108131,33,Coritiba,,,,6.0,14.0,,,,,,6.0,1.0,6.0,1.0,1.0,,,,,,
520,7.7,I. Pitta,1371,,2.02,5,Isidro Pitta,24,4.39,isidro-pitta,Isidro Miguel Pitta Saldívar,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LlMyePJ.png,1.15,6,True,108133,33,Cuiabá,,,,17.0,16.0,,,,1.0,,1.0,2.0,7.0,4.0,4.0,,,,,,
521,0.0,J. Méndez,327,,1.57,4,Javier Méndez,6,3.27,javier-mendez,Óscar Javier Méndez Albornoz,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_WfF8P5B.png,0.0,6,False,108163,33,América-MG,,,,5.0,3.0,,,,,1.0,8.0,,1.0,,,,,,,,
522,0.0,Gustavinho,284,,1.4,4,Gustavinho,2,2.54,gustavinho,Gustavo César Mendonça Gravino,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hopiRUY.png,0.0,6,False,108201,33,Grêmio,,,,,4.0,,,,,,,,1.0,,,,,,,,
523,0.0,Breno,290,,0.0,5,Breno,0,1.0,breno,Breno Herculano Almeida,https://s.sde.globo.com/media/person_role/2022/09/18/photo_FORMATO_aTUZBiS.png,0.0,6,False,108211,33,Goiás,,,,,,,,,,,,,,,,,,,,,
524,0.0,G. Barros,285,,0.1,5,Gabriel Barros,4,1.83,gabriel-barros,Gabriel de Sousa Barros,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220.png,0.0,6,False,108352,33,Internacional,,,,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,
525,8.5,Erison,276,,3.08,5,Erison,8,5.53,erison,Erison Danilo de Souza,https://s.sde.globo.com/media/person_role/2023/02/01/photo_FORMATO_0I7WXAm.png,0.74,6,True,108422,33,São Paulo,,,,5.0,10.0,,,,1.0,2.0,1.0,3.0,3.0,1.0,,1.0,,,,,
526,0.0,Arriagada,293,,0.48,5,Arriagada,8,2.42,arriagada,Luciano Daniel Arriagada García,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VPNWNb6.png,0.0,6,False,108624,33,Athlético-PR,,,,13.0,5.0,,,,,,2.0,1.0,2.0,,,,,,,,
527,0.0,J. Magno,290,,2.53,5,João Magno,18,5.23,joao-magno,João Victo Magno de Souza Machado,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_QhpyCZL.png,-0.1,6,True,108715,33,Goiás,,,,26.0,16.0,,,,1.0,2.0,4.0,6.0,8.0,3.0,10.0,,,,1.0,,
528,0.9,V. Sá,263,,4.98,5,Victor Sá,27,8.46,victor-sa,João Victor Santos Sá,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_t9xgUxE.png,-0.55,7,True,108946,33,Botafogo,,,,28.0,36.0,,,,4.0,3.0,43.0,13.0,20.0,3.0,4.0,,,,1.0,,
529,0.0,D. Martins,293,,0.0,4,Daniel Martins,0,1.0,daniel-martins,Daniel Sergio Martins,https://s.sde.globo.com/media/person_role/2022/08/25/photo_FORMATO_VUIS7Pm.png,0.0,6,False,109102,33,Athlético-PR,,,,,,,,,,,,,,,,,,,,,
530,0.0,M. Nascimento,263,,2.58,5,Matheus Nascimento,4,3.72,matheus-nascimento,Matheus Nascimento de Paula,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xScuqcn.png,0.0,6,False,109114,33,Botafogo,,,,6.0,3.0,,,,,1.0,2.0,1.0,,1.0,,,,,,,
531,0.0,DG,263,,0.0,2,DG,0,2.0,dg,Douglas da Silva Teixeira,https://s.sde.globo.com/media/person_role/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png,0.0,6,False,109199,33,Botafogo,,,,,,,,,,,,,,,,,,,,,
532,0.0,Kawê,280,,0.0,5,Kawê,0,1.0,kawe,Kawê Ferreira Godoy Viana,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_2gnQr2r.png,0.0,6,False,109246,33,Bragantino,,,,,,,,,,,,,,,,,,,,,
533,0.0,Kennedy,356,,0.0,1,Kennedy,0,2.0,kennedy,Antonio Kennedy Sousa de Almeida,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_jTL4V8M.png,0.0,6,False,109347,33,Fortaleza,,,,,,,,,,,,,,,,,,,,,
534,0.0,R. Gustavo,265,,3.87,3,Raul Gustavo,7,6.93,raul-gustavo,Raul Gustavo Pereira Bicalho,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_o1bIdBe.png,0.0,5,False,109389,33,Bahia,,,,5.0,4.0,,,3.0,,1.0,6.0,,3.0,,,1.0,,,,,
535,0.0,T. Andrade,293,,0.65,5,Thiago Andrade,9,2.26,thiago-andrade,Thiago Eduardo de Andrade,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_83YGYl5.png,0.0,6,False,109404,33,Athlético-PR,,,,2.0,3.0,,,,,1.0,2.0,1.0,3.0,,,,,,,,
536,0.0,I. Luccas,283,,0.33,4,Ian Luccas,6,2.41,ian-luccas,Ian Luccas Baroni Boetto,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HM5lJ1D.png,0.0,6,False,109412,33,Cruzeiro,,,,3.0,1.0,,,,,,1.0,1.0,,,,,,,,,
537,1.8,Calebe,356,,2.53,4,Calebe,22,5.97,calebe,Calebe Gonçalves Ferreira da Silva,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_AhzCnT2.png,-0.1,6,True,109461,33,Fortaleza,,,,10.0,42.0,,,,1.0,2.0,10.0,10.0,10.0,,3.0,1.0,,,,,
538,0.8,M. Leonardo,277,,6.89,5,Marcos Leonardo,25,12.04,marcos-leonardo,Marcos Leonardo Santos Almeida,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_eb1ett7.png,0.04,7,True,109497,33,Santos,,,,32.0,53.0,,,,2.0,3.0,3.0,16.0,34.0,12.0,16.0,1.0,,,1.0,,
539,13.7,Joaquim,277,,4.57,3,Joaquim,26,10.38,joaquim,Joaquim Henrique Pereira Silva,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_KiHaTyd.png,0.69,7,True,109563,33,Santos,,,,20.0,15.0,,,6.0,2.0,4.0,47.0,7.0,10.0,1.0,,,,1.0,1.0,,
540,0.1,Martinelli,266,,1.58,4,Martinelli,23,4.26,martinelli,Matheus Martinelli Lima,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_eSiqEBR.png,-0.05,7,True,109573,33,Fluminense,1.0,,,34.0,19.0,,,,1.0,2.0,18.0,3.0,5.0,1.0,1.0,,,,,,
541,0.0,G. Novaes,290,,0.23,5,Gabriel Novaes,3,2.57,gabriel-novaes,Gabriel Novaes Fernandes,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Kdrpiw9.png,0.0,6,False,109639,33,Goiás,,,,3.0,1.0,,,,,,,1.0,,,1.0,,,,,,
542,9.1,Hugo,263,,5.94,2,Hugo,17,7.69,hugo,Hugo Gonçalves Ferreira Neto,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8tyq2bR.png,1.21,2,True,109668,33,Botafogo,,,,26.0,11.0,,,9.0,2.0,1.0,38.0,1.0,3.0,,,,,,,,
543,0.0,Segovinha,263,,2.08,4,Segovinha,20,4.22,segovinha,Matías Emanuel Segovia Torales,https://s.sde.globo.com/media/person_role/2023/04/04/photo_FORMATO.png,0.0,6,False,110055,33,Botafogo,,,,4.0,13.0,,,,1.0,2.0,22.0,4.0,3.0,,,,,,,,
544,0.0,G. Pereira,293,,0.0,1,Gabriel Pereira,0,1.0,gabriel-pereira,Gabriel Roberto Pereira,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yvoo9wb.png,0.0,6,False,110251,33,Athlético-PR,,,,,,,,,,,,,,,,,,,,,
545,1.34,A. Ferreira,275,,6.14,6,Abel Ferreira,33,14.06,abel-ferreira,Abel Fernando Moreira Ferreira,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,-1.19,7,True,110506,33,Palmeiras,,,,,,,,,,,,,,,,,,,,17.0,
546,0.9,L. Besozzi,284,,2.02,5,Lucas Besozzi,11,4.37,lucas-besozzi,Lucas Agustín Besozzi,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_XvOUlVF.png,-0.71,6,True,110512,33,Grêmio,,,,3.0,4.0,,,,1.0,1.0,4.0,3.0,1.0,1.0,,,,,,,
547,0.0,Caetano,280,,0.0,4,Caetano,0,1.0,caetano,Gabriel Caetano Godoy de Andrade,https://s.sde.globo.com/media/person_role/2022/11/02/photo_FORMATO.png,0.0,6,False,110587,33,Bragantino,,,,,,,,,,,,,,,,,,,,,
548,0.0,P. Mazoti,277,,0.0,1,Paulo Mazoti,0,1.0,paulo-mazoti,Paulo Mazoti Azevedo,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_rM1hgKg.png,0.0,6,False,110602,33,Santos,,,,,,,,,,,,,,,,,,,,,
549,0.0,Mateus,275,,0.0,1,Mateus,0,1.0,mateus,Mateus Oliveira Mendes,https://s.sde.globo.com/media/person_role/2020/11/17/cad91db445a56f21c99b495b2b88f8c9_FORMATO.jpeg,0.0,6,False,110624,33,Palmeiras,,,,,,,,,,,,,,,,,,,,,
550,0.0,L. Filipe,290,,0.0,5,Luiz Filipe,0,2.0,luiz-filipe,Luiz Filipe dos Reis Silva,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_xcsqOAQ.png,0.0,6,False,110632,33,Goiás,,,,,,,,,,,,,,,,,,,,,
551,0.0,Machuca,356,,3.0,5,Machuca,12,4.97,machuca,Imanol Machuca,https://s.sde.globo.com/media/person_role/2023/08/01/photo_FORMATO_LFqKqA7.png,0.0,6,False,110667,33,Fortaleza,,,,6.0,4.0,,,,,3.0,12.0,5.0,3.0,2.0,1.0,,,,,,
552,0.0,Esquivel,293,,3.54,2,Esquivel,16,4.16,esquivel,Lucas Ángel Esquivel,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,0.0,6,False,110668,33,Athlético-PR,,,,17.0,24.0,,,3.0,1.0,3.0,23.0,3.0,2.0,,,,,,,,
553,0.0,Mycael,293,,0.0,1,Mycael,0,3.0,mycael,Mycael Pontes Moreira,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4TEihe1.png,0.0,6,False,110698,33,Athlético-PR,,,,,,,,,,,,,,,,,,,,,
554,0.0,P. Rangel,266,,0.0,1,Pedro Rangel,2,1.87,pedro-rangel,Pedro Felipe de Faria Rangel,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_6zge4A7.png,0.0,6,False,110708,33,Fluminense,,5.0,,,,,5.0,,,1.0,,,,,,,,,,,
555,0.0,A. Hurtado,280,,3.86,2,Andrés Hurtado,18,6.12,andres-hurtado,José Andrés Hurtado Cheme,https://s.sde.globo.com/media/person_role/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,0.0,7,False,110715,33,Bragantino,,,,14.0,3.0,,,9.0,,3.0,21.0,1.0,5.0,,2.0,,,,,,
556,0.9,Rubens,282,,5.49,2,Rubens,19,10.54,rubens,Rubens Antônio Dias,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JV4BtfR.png,-0.01,2,True,110727,33,Atlético-MG,,,,30.0,13.0,,,7.0,1.0,4.0,53.0,4.0,4.0,,4.0,,,,,,
557,0.9,J. Kennedy,266,,3.62,5,John Kennedy,21,9.14,john-kennedy,John Kennedy Batista de Souza,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_ZAgi9kx.png,-0.92,6,True,110759,33,Fluminense,,,,20.0,22.0,,,,,8.0,12.0,11.0,12.0,4.0,8.0,3.0,,,2.0,,
558,0.2,Biel,265,,4.78,5,Biel,18,7.15,biel,Gabriel Teixeira Aragão,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,-0.19,2,True,110760,33,Bahia,,,,18.0,35.0,,,,1.0,4.0,11.0,6.0,12.0,5.0,1.0,1.0,,,,,
