,atletas.clube.id.full.name,atletas.pontos_num,atletas.nome,atletas.rodada_id,atletas.variacao_num,atletas.media_num,atletas.foto,atletas.atleta_id,atletas.preco_num,atletas.entrou_em_campo,atletas.posicao_id,atletas.apelido_abreviado,atletas.status_id,atletas.minimo_para_valorizar,atletas.clube_id,atletas.slug,atletas.jogos_num,atletas.apelido,A,CA,CV,DS,FC,FD,FF,FS,FT,GC,PC,SG,G,I,V,DE,GS,PP,PS,DP,PI
593,Vasco,0.0,Manuel Vicente Capasso,36,0.0,0.58,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_OaLhk6j.png,112913,2.31,False,3,Capasso,2,,267,capasso,8,Capasso,,3.0,,7.0,5.0,,1.0,,,,,,,1.0,,,,,,,
594,Flamengo,0.0,Werton de Almeida Rêgo,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,112984,2.0,False,5,Werton,6,,262,werton,0,Werton,,,,,,,,,,,,,,,,,,,,,
595,Palmeiras,17.7,José Manuel Alberto López,36,2.68,3.01,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_V15s07E.png,113103,8.77,True,5,F. López,6,,275,flaco-lopez,20,Flaco López,,3.0,,8.0,17.0,6.0,6.0,13.0,,,,,5.0,5.0,,,,,1.0,,
596,Atlético-MG,0.0,Kauan Silva Sales,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_9pgUpwG.png,113154,1.0,False,2,Kauan,6,,282,kauan,0,Kauan,,,,,,,,,,,,,,,,,,,,,
597,São Paulo,6.0,Nathan Gabriel de Souza Mendes,36,0.28,4.3,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Ec4EI26.png,113157,5.24,True,2,N. Mendes,6,,276,nathan-mendes,17,Nathan Mendes,,4.0,,16.0,21.0,1.0,1.0,18.0,,,,9.0,1.0,,,,,,,,
598,Palmeiras,0.0,Michel Augusto Modesto Rafael dos Santos,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,113159,2.0,False,3,Michel,6,,275,michel,0,Michel,,,,,,,,,,,,,,,,,,,,,
599,América-MG,1.1,Júlio César Alves Gonçalves,36,-0.06,2.66,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ta473IP.png,113295,3.68,True,3,Júlio,7,,327,julio,7,Júlio,1.0,1.0,,4.0,6.0,,2.0,,,,,2.0,,,,,,,,,
600,São Paulo,2.6,Pablo Gonçalves Maia Fortunato,36,-0.22,3.36,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,113359,6.28,True,4,P. Maia,7,,276,pablo-maia,28,Pablo Maia,,7.0,1.0,46.0,57.0,10.0,13.0,23.0,,,,,4.0,,,,,,,,
601,Coritiba,0.0,Diogo Batista de Souza,36,0.0,2.77,https://s.sde.globo.com/media/person_role/2023/09/13/photo_FORMATO_KoGBw9E.png,113384,1.97,False,2,D. Batista,6,,294,diogo-batista,9,Diogo Batista,1.0,1.0,,7.0,10.0,2.0,2.0,3.0,,,,2.0,,,,,,,,,
602,Bragantino,0.0,Bruno Gonçalves de Jesus,36,0.0,2.59,https://s.sde.globo.com/media/person_role/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,113558,7.27,False,4,Bruninho,6,,280,bruninho,15,Bruninho,1.0,,,7.0,1.0,5.0,2.0,7.0,,,1.0,,2.0,1.0,,,,,,,
603,Palmeiras,0.0,Kevin Santos Lopes de Macedo,36,0.0,1.82,https://s.sde.globo.com/media/person_role/2023/03/03/photo_FORMATO_TugHOMv.png,113663,1.38,False,5,Kevin,6,,275,kevin,7,Kevin,,2.0,,8.0,7.0,2.0,3.0,5.0,,,,,,1.0,,,,,,,
604,Flamengo,0.0,Ryan Luka Cordeiro de Souza,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_4G7ETFM.png,113667,1.0,False,5,R. Luka,6,,262,ryan-luka,0,Ryan Luka,,,,,,,,,,,,,,,,,,,,,
605,Santos,0.0,Diógenes Vinícius da Silva,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_TyR44XO.png,113690,1.0,False,1,Diógenes,6,,277,diogenes,0,Diógenes,,,,,,,,,,,,,,,,,,,,,
606,Flamengo,0.0,André Luiz Inácio da Silva,36,0.0,-0.05,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_qtSFh6j.png,114174,1.29,False,5,A. Luiz,6,,262,andre-luiz,2,André Luiz,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
607,Cuiabá,0.0,Juan Pablo Vilela Tavares,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_s4c9qYu.png,114497,1.0,False,2,J. Tavares,6,,1371,juan-tavares,0,Juan Tavares,,,,,,,,,,,,,,,,,,,,,
608,Flamengo,0.0,Cleiton Santana dos Santos,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_L2MYyBn.png,114790,3.0,False,3,Cleiton,6,,262,cleiton,0,Cleiton,,,,,,,,,,,,,,,,,,,,,
609,Athlético-PR,10.8,Vitor Hugo Roque Ferreira,36,1.75,7.41,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png,114802,13.15,True,5,V. Roque,2,,293,vitor-roque,23,Vitor Roque,3.0,6.0,,19.0,32.0,11.0,15.0,47.0,1.0,,,,12.0,6.0,,,,,1.0,,
610,Bragantino,0.0,Luciano Silva Santos,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,114888,2.0,False,4,Luciano,6,,280,luciano,0,Luciano,,,,,,,,,,,,,,,,,,,,,
611,Cuiabá,0.0,Vinicius Pasquini Peruchi,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_SsVd5Bj.png,114893,1.0,False,1,Peruchi,6,,1371,peruchi,0,Peruchi,,,,,,,,,,,,,,,,,,,,,
612,Santos,0.0,Miguel Àngel Terceros,36,0.0,1.25,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CgKUL3N.png,115025,1.57,False,4,Miguelito,6,,277,miguelito,2,Miguelito,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
613,Internacional,0.0,Thauan Lara dos Santos,36,0.0,2.75,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_QvNiNqZ.png,115061,2.63,False,2,T. Lara,6,,285,thauan-lara,8,Thauan Lara,,1.0,,5.0,6.0,1.0,2.0,12.0,,,,2.0,,,,,,,,,
614,São Paulo,0.0,Caio Matheus da Silva,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,115227,3.0,False,5,C. Matheus,6,,276,caio-matheus,0,Caio Matheus,,,,,,,,,,,,,,,,,,,,,
615,Flamengo,2.9,Wesley Vinícius França Lima,36,-0.36,4.92,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FLI9Vom.png,115239,9.42,True,2,Wesley,6,,262,wesley,32,Wesley,1.0,3.0,,58.0,46.0,3.0,5.0,42.0,1.0,,1.0,12.0,1.0,8.0,,,,,2.0,,
616,Palmeiras,6.6,Kaiky Marques Naves,36,1.09,3.63,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PUzC8ZB.png,115246,2.95,True,3,Naves,6,,275,naves,10,Naves,,1.0,,11.0,9.0,,1.0,2.0,,,,5.0,,,,,,,,,
617,Palmeiras,0.0,Kaique Pereira Azarias,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/04/06/42c5ad338bd56af0c7eeb86e91a85304_FORMATO.png,115247,1.0,False,1,Kaique,6,,275,kaique,0,Kaique,,,,,,,,,,,,,,,,,,,,,
618,Palmeiras,4.9,Jhonatan dos Santos Rosa,36,0.72,1.9,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cdZiLf8.png,115248,2.28,True,4,J. Jhon,6,,275,jhon-jhon,19,Jhon Jhon,1.0,5.0,,19.0,22.0,5.0,5.0,12.0,1.0,,,,,2.0,,,,,,,
619,Atlético-MG,0.0,Rômulo Helberte Pereira Junior,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2021/12/09/5cad18cd9645fbba0749287a12b4c476_FORMATO.png,115268,1.0,False,3,Rômulo,6,,282,romulo,0,Rômulo,,,,,,,,,,,,,,,,,,,,,
620,Athlético-PR,0.0,Emersonn Correia da Silva,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2021/12/09/ef22051bd5702578dd49c2ea6d4bc4d8_FORMATO.png,115273,1.0,False,5,Emersonn,6,,293,emersonn,0,Emersonn,,,,,,,,,,,,,,,,,,,,,
621,Bahia,0.0,Marcos Victor Ferreira da Silva,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_PrZupVH.png,115537,2.97,False,3,M. Victor,6,,265,marcos-victor,1,Marcos Victor,,,,,,,,,,,,,,,,,,,,,
622,América-MG,2.6,Rodrigo Henrique Santos de Souza,36,0.44,3.5,https://s.sde.globo.com/media/person_role/2023/10/11/photo_FORMATO_TSPnsCz.png,115563,3.54,True,4,Rodriguinho,6,,327,rodriguinho,17,Rodriguinho,2.0,1.0,,20.0,20.0,2.0,5.0,15.0,1.0,,,,2.0,3.0,,,,,,,
623,Grêmio,0.0,Lucas Eduardo Müller - Milla,36,0.0,0.61,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GjZARIK.png,115671,1.0,False,4,Mila,5,,284,mila,8,Mila,,2.0,,5.0,10.0,,3.0,3.0,,,,,,,,,,,,,
624,Atlético-MG,0.0,Gabriel Delfim Ferreira,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_R1TAAd6.png,115674,2.0,False,1,G. Delfim,6,,282,gabriel-delfim,0,Gabriel Delfim,,,,,,,,,,,,,,,,,,,,,
625,Vasco,0.0,José Vitor Geminiano Cavalieri,36,0.0,-1.2,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_E9RklP7.png,115733,1.08,False,3,Z. Vitor,6,,267,ze-vitor,3,Zé Vitor,,2.0,,,2.0,,,,,,1.0,,,,,,,,,,
626,Vasco,0.0,Eric Lima Pimentel,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_bs3vmzt.png,115734,2.0,False,3,Pimentel,6,,267,pimentel,0,Pimentel,,,,,,,,,,,,,,,,,,,,,
627,Bragantino,0.0,Jonathan da Cruz Silva,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_7Zk5L8m.png,115870,1.0,False,2,Jonathan,6,,280,jonathan,0,Jonathan,,,,,,,,,,,,,,,,,,,,,
628,Flamengo,0.0,Everton Gustavo Fernandes Araújo,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,115914,1.0,False,4,E. Araújo,6,,262,evertton-araujo,0,Evertton Araújo,,,,,,,,,,,,,,,,,,,,,
629,Fluminense,0.0,Leanderson da Silva Genésio,36,-0.3,2.44,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_JNinp65.png,115915,8.16,True,5,Lelê,2,,266,lele,26,Lelê,2.0,2.0,1.0,12.0,30.0,13.0,18.0,10.0,1.0,,,,2.0,10.0,,,,,,,
630,Palmeiras,13.1,Endrick Felipe Moreira de Sousa,36,1.72,4.31,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6tQjxwx.png,115959,9.57,True,5,Endrick,7,,275,endrick,29,Endrick,,4.0,,11.0,40.0,10.0,12.0,41.0,3.0,,,,10.0,2.0,,,,1.0,1.0,,
631,Cuiabá,2.2,Denilson Alves Borges,36,0.03,2.86,https://s.sde.globo.com/media/person_role/2022/10/15/photo_FORMATO_sqKxYTo.png,115986,4.76,True,4,Denilson,7,,1371,denilson,29,Denilson,3.0,8.0,,33.0,34.0,10.0,10.0,31.0,1.0,,,,1.0,,,,,,,,
632,América-MG,0.0,Mateus Henrique Alves Silva,36,0.0,2.08,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_qdMBMKN.png,115997,1.37,False,4,M. Henrique,6,,327,mateus-henrique,10,Mateus Henrique,1.0,1.0,,11.0,10.0,,2.0,10.0,,,,,,,,,,,,,
633,América-MG,0.0,Adyson do Nascimento Soares,36,0.0,1.32,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_KOZ7smb.png,115998,1.86,False,5,Adyson,6,,327,adyson,6,Adyson,,,,4.0,2.0,1.0,,5.0,,,,,,,,,,,,,
634,Botafogo,0.0,Wallison Nunes Silva,36,0.0,0.0,,116000,1.0,False,2,Wallison,6,,263,wallison,0,Wallison,,,,,,,,,,,,,,,,,,,,,
635,Bragantino,4.0,Matheus Gonçalves Martins,36,0.62,1.97,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_qMCtXjD.png,116012,3.09,True,4,M. Gonçalves,6,,280,matheus-goncalves,12,Matheus Gonçalves,1.0,2.0,,4.0,6.0,,6.0,10.0,2.0,,,,,1.0,,,,,2.0,,
636,Flamengo,0.0,Igor Jesus Lima,36,0.0,1.08,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_fA4Y3X6.png,116013,1.77,False,4,I. Jesus,6,,262,igor-jesus,4,Igor Jesus,,1.0,,2.0,5.0,,3.0,4.0,,,,,,,,,,,,,
637,Flamengo,0.0,Petterson Novaes Reis,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_lUPHYVN.png,116025,2.0,False,5,Petterson,6,,262,petterson,0,Petterson,,,,,,,,,,,,,,,,,,,,,
638,Flamengo,0.0,Victor Hugo Gomes Silva,36,0.0,2.28,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_nUR0WYM.png,116034,5.6,False,4,V. Hugo,6,,262,victor-hugo,28,Victor Hugo,2.0,1.0,,27.0,11.0,2.0,5.0,23.0,,,,,1.0,1.0,,,,,,,
639,Atlético-MG,0.0,Vitor Hugo Santos Graziani,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_bXh4eA4.png,116046,1.0,False,4,V. Graziani,6,,282,vitor-graziani,0,Vitor Graziani,,,,,,,,,,,,,,,,,,,,,
640,Botafogo,0.0,Raí da Silva Pessanha,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_n8x32pL.png,116048,2.11,False,4,Raí,6,,263,rai,1,Raí,,,,,,,,,,,,,,,,,,,,,
641,Grêmio,0.0,Luís Eduardo Soares da Silva,36,0.0,3.42,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ER9oADt.png,116065,5.36,False,2,Cuiabano,6,,284,cuiabano,9,Cuiabano,,3.0,,13.0,17.0,3.0,3.0,9.0,,,,1.0,1.0,2.0,,,,,,,
642,São Paulo,0.0,João Moreira Sanmartin Souza,36,0.0,4.8,https://s.sde.globo.com/media/person_role/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,116137,3.02,False,2,J. Moreira,5,,276,joao-moreira,1,João Moreira,,,,2.0,1.0,1.0,,3.0,,,,,,,,,,,,,
643,Coritiba,0.0,Gabriel Silva Azevedo Figueiredo,36,0.0,1.6,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_kENShcR.png,116282,1.08,False,4,G. Silva,6,,294,gabriel-silva,2,Gabriel Silva,,,,2.0,,,1.0,,,,,,,,,,,,,,
644,Fortaleza,0.0,Hércules Pereira do Nascimento,36,0.0,3.09,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_U5EjTT7.png,116447,6.61,False,4,Hércules,5,,356,hercules,13,Hércules,,1.0,,20.0,15.0,4.0,7.0,7.0,,,,,1.0,2.0,,,,,,,
645,Bahia,0.0,André Dhominique Queiroz Santiago Da Silva,36,0.0,0.43,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_kQwNdzi.png,116450,2.08,False,2,André,5,,265,andre,3,André,,1.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,
646,Coritiba,-2.8,Jamerson Santos de Jesus,36,-1.64,2.81,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_vdcH1tF.png,116461,5.7,True,2,Jamerson,3,,294,jamerson,28,Jamerson,1.0,4.0,1.0,38.0,22.0,5.0,7.0,11.0,,,,5.0,,3.0,,,,,,,
647,Goiás,0.0,Ezequiel Alves de Oliveira Vieira,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_DI919Pv.png,116562,1.0,False,1,Ezequiel,6,,290,ezequiel,0,Ezequiel,,,,,,,,,,,,,,,,,,,,,
648,Bragantino,0.0,Jhonny Cardinoti Pedro,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png,116825,1.0,False,2,Jhonny,6,,280,jhonny,0,Jhonny,,,,,,,,,,,,,,,,,,,,,
649,Goiás,0.0,Gustavo Xavier Teixeira,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/03/02/05376c327ca2468dd6033c182bd7791f_FORMATO.png,116833,1.0,False,2,Xavier,6,,290,xavier,0,Xavier,,,,,,,,,,,,,,,,,,,,,
650,Goiás,0.0,Reginaldo dos Santos Moreira,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png,116835,1.0,False,5,Reginaldo,6,,290,reginaldo,0,Reginaldo,,,,,,,,,,,,,,,,,,,,,
651,Flamengo,0.0,Pedro Henrique Fonseca de Araújo Martins,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/09/27/photo_FORMATO_1oFhhWx.png,117112,0.74,False,4,Pedrinho,6,,262,pedrinho,1,Pedrinho,,,,,,,,,,,,,,,,,,,,,
652,Bragantino,0.9,Thiago Nicolás Borbas Silva,36,-2.64,4.03,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_y6Ph2tU.png,117314,6.91,True,5,T. Borbas,6,,280,thiago-borbas,29,Thiago Borbas,2.0,7.0,,11.0,38.0,17.0,16.0,13.0,,,,,9.0,2.0,,,,,,,
653,Bragantino,0.0,João Luiz da Silva Cipriano,36,0.0,6.4,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_jkA9tzz.png,117336,3.12,False,3,Cipriano,5,,280,cipriano,1,Cipriano,,1.0,,3.0,4.0,,,,,,,1.0,,,,,,,,,
654,América-MG,2.3,Renato Marques de Oliveira Júnior,36,0.39,1.48,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_mDKWEgg.png,117403,2.11,True,5,R. Marques,6,,327,renato-marques,10,Renato Marques,1.0,2.0,,2.0,8.0,1.0,1.0,4.0,,,,,1.0,3.0,,,,,,,
655,Corinthians,0.0,Leonardo Mana Hernandes,36,0.0,0.67,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,117459,1.45,False,2,L. Maná,6,,264,leo-mana,3,Léo Maná,,1.0,,3.0,2.0,,,,,,,,,,,,,,,,
656,São Paulo,0.0,Giuliano Galoppo,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,117579,5.0,False,4,Galoppo,6,,276,galoppo,0,Galoppo,,,,,,,,,,,,,,,,,,,,,
657,Bragantino,2.91,Pedro Miguel Faria Caixinha,36,0.13,5.79,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,117711,11.73,True,6,P. Caixinha,7,,280,pedro-caixinha,34,Pedro Caixinha,,,,,,,,,,,,,,,15.0,,,,,,
658,São Paulo,0.0,Young Navarro Moraes,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/06/07/photo_FORMATO.png,117818,1.0,False,1,Young,6,,276,young,0,Young,,,,,,,,,,,,,,,,,,,,,
659,Corinthians,0.0,Giovane Santana do Nascimento,36,0.0,1.4,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_TquvINB.png,117849,2.14,False,5,Giovane,2,,264,giovane,2,Giovane,,,,1.0,,,2.0,,,,,,,,,,,,,,
660,Internacional,0.0,Estevão Barreto de Oliveira,36,0.0,0.2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_HFq77iJ.png,117870,2.11,False,4,Estevão,6,,285,estevao,1,Estevão,,,,,1.0,,,1.0,,,,,,,,,,,,,
661,Corinthians,0.0,Wesley Gassova Ribeiro Teixeira,36,0.0,2.3,https://s.sde.globo.com/media/person_role/2022/04/19/e9c12ff02569765cb5c876412fae8bb8_FORMATO.png,117909,3.56,False,5,Wesley,6,,264,wesley,19,Wesley,,2.0,,14.0,9.0,3.0,7.0,27.0,,,,,1.0,1.0,,,,,1.0,,
662,Botafogo,0.0,Valentín Nicolás Adamo Reyes,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/08/04/photo_220x220_m5MUr53.png,117934,3.0,False,5,Adamo,6,,263,adamo,0,Adamo,,,,,,,,,,,,,,,,,,,,,
663,Bragantino,0.0,Nathan Camargo dos Santos,36,0.0,0.5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JrPbIiU.png,118175,1.53,False,4,N. Camargo,5,,280,nathan-camargo,1,Nathan Camargo,,,,,,,,1.0,,,,,,,,,,,,,
664,Grêmio,0.0,Ronald Cardoso Falkoski,36,0.0,1.81,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_juUTHsW.png,118238,1.33,False,4,Ronald,6,,284,ronald,8,Ronald,,1.0,,4.0,4.0,,3.0,3.0,,,,,1.0,,,,,,,,
665,Goiás,0.0,Pedro Junqueira de Oliveira,36,0.0,0.7,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_vpwMN7R.png,118304,1.31,False,5,Pedrinho,6,,290,pedrinho,2,Pedrinho,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
666,Goiás,0.0,Denzel Nogueira Damasceno,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/09/20/photo_FORMATO_h89EHCY.png,118367,0.74,False,5,Denzel,6,,290,denzel,1,Denzel,,,,,,,,,,,,,,,,,,,,,
667,Flamengo,0.0,José Welinton Campos Menezes,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,118501,1.0,False,2,Z. Welinton,6,,262,ze-welinton,0,Zé Welinton,,,,,,,,,,,,,,,,,,,,,
668,São Paulo,0.0,Rodrigo Huendra Almeida Mendonça,36,0.0,0.56,https://s.sde.globo.com/media/person_role/2022/07/03/2c39fe8401bb55ea80a9a5bf0fde08ef_FORMATO.png,118563,0.93,False,4,Rodriguinho,6,,276,rodriguinho,11,Rodriguinho,,3.0,,7.0,12.0,,1.0,1.0,1.0,,,,,,,,,,,,
669,Santos,1.0,Weslley Pinto Batista,36,0.17,1.81,https://s.sde.globo.com/media/person_role/2022/07/10/a604fa10e6f654cdd7a69453df88ea07_FORMATO.jpeg,118676,1.95,True,5,W. Patati,6,,277,weslley-patati,8,Weslley Patati,,,,7.0,3.0,2.0,4.0,3.0,,,,,,1.0,,,,,,,
670,Santos,0.0,Kevyson Costa e Silva,36,0.0,2.68,https://s.sde.globo.com/media/person_role/2023/09/29/photo_FORMATO_RW7aWbF.png,118701,2.38,False,2,Kevyson,7,,277,kevyson,16,Kevyson,,1.0,,22.0,12.0,4.0,3.0,6.0,,1.0,1.0,3.0,,,,,,,,,
671,Cuiabá,0.0,Calebe Oliveira Costa,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_ILdcwWv.png,118709,1.0,False,4,Calebe,6,,1371,calebe,0,Calebe,,,,,,,,,,,,,,,,,,,,,
672,Santos,0.0,Ed Carlos de Arruda Amorim,36,0.0,0.5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7WKkp5D.png,118747,2.0,False,4,E. Carlos,6,,277,ed-carlos,4,Ed Carlos,,,,1.0,,,1.0,,,,,,,,,,,,,,
673,Vasco,0.0,Mateus Carvalho dos Santos,36,0.0,0.83,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_AtC7CQ7.png,118752,1.9,False,4,M. Carvalho,6,,267,mateus-carvalho,9,Mateus Carvalho,,3.0,,8.0,14.0,1.0,1.0,6.0,,,,,,,,,,,,,
674,Santos,0.0,Jair Paula da Cunha Filho,36,0.0,5.0,https://s.sde.globo.com/media/person_role/2022/07/27/c0ca21ce2942942d0bf68a74cc8d121e_FORMATO.png,118758,1.72,False,3,J. Paula,6,,277,jair-paula,1,Jair Paula,,,,,,,,,,,,1.0,,,,,,,,,
675,Bahia,0.0,Patrick Verhon Pertel Pereira,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8G6mq44.png,118770,1.44,False,4,P. Verhon,6,,265,patrick-verhon,1,Patrick Verhon,,,,,,,,,,,,,,,,,,,,,
676,Fluminense,0.0,Alexsander Christian Gomes da Costa,36,0.0,3.56,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HMSPuY2.png,118774,7.83,False,2,Alexsander,2,,266,alexsander,16,Alexsander,1.0,2.0,,19.0,20.0,1.0,3.0,9.0,,,1.0,6.0,,1.0,,,,,,,
677,Botafogo,0.0,Jacob Christian Montes,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xADM7g0.png,118843,3.0,False,4,J. Montes,6,,263,jacob-montes,0,Jacob Montes,,,,,,,,,,,,,,,,,,,,,
678,Coritiba,0.0,Kaio César Andrade Lima,36,0.0,2.03,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_CVQMogN.png,118844,4.07,False,5,K. César,6,,294,kaio-cesar,21,Kaio César,,3.0,,19.0,22.0,3.0,4.0,47.0,,,,,,5.0,,,,,,,
679,Athlético-PR,0.0,João Vitor Tavares da Mota,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/08/26/photo_FORMATO.png,120419,1.0,False,3,J. Vitor,6,,293,joao-vitor,0,João Vitor,,,,,,,,,,,,,,,,,,,,,
680,Athlético-PR,0.0,Leonardo Derik Dias Gonçalves,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/08/27/photo_FORMATO.png,120433,1.0,False,2,Derik,6,,293,derik,0,Derik,,,,,,,,,,,,,,,,,,,,,
681,Cruzeiro,0.0,Ruan Matheus Rodrigues Santos,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/11/17/photo_FORMATO_UlrURWA.png,120977,1.0,False,3,R. Santos,6,,283,ruan-santos,0,Ruan Santos,,,,,,,,,,,,,,,,,,,,,
682,Vasco,0.0,Erick Marcus dos Santos Oliveira do Carmo,36,0.0,2.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_WLTp9mI.png,121184,3.22,False,5,E. Marcus,6,,267,erick-marcus,14,Erick Marcus,1.0,1.0,1.0,10.0,9.0,1.0,2.0,8.0,1.0,,,,1.0,1.0,,,,,,,
683,Goiás,0.0,Eduardo Simioni,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/14/photo_FORMATO_GEmB6In.png,121235,1.0,False,4,Simioni,6,,290,simioni,0,Simioni,,,,,,,,,,,,,,,,,,,,,
