,atletas.rodada_id,atletas.clube.id.full.name,atletas.jogos_num,atletas.posicao_id,atletas.nome,atletas.slug,atletas.media_num,atletas.status_id,atletas.apelido_abreviado,atletas.preco_num,atletas.foto,atletas.entrou_em_campo,atletas.apelido,atletas.atleta_id,atletas.pontos_num,atletas.minimo_para_valorizar,atletas.clube_id,atletas.variacao_num,A,CA,DS,FC,FD,FF,FS,G,I,SG,PC,PS,V,FT,PP,DE,DP,GS,CV,GC,PI
272,29,Cuiabá,26,5,Deyverson Brum Silva Acosta,deyverson,5.56,7,Deyverson,8.85,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_AvLd8xm.png,True,Deyverson,92708,3.4,,1371,0.31,2.0,4.0,7.0,26.0,17.0,16.0,49.0,10.0,25.0,,,1.0,,2.0,1.0,,,,,,
273,29,Cruzeiro,26,5,Bruno Rafael Rodrigues do Nascimento,bruno-rodrigues,5.36,6,B. Rodrigues,14.26,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_xfgmkoy.png,True,Bruno Rodrigues,92811,16.0,,283,2.06,3.0,3.0,25.0,19.0,15.0,28.0,43.0,5.0,19.0,,,1.0,,2.0,1.0,,,,,,
274,29,Cruzeiro,7,2,Helibelton Palacios Zapata,palacios,2.09,6,Palacios,3.38,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO.png,False,Palacios,92855,0.0,,283,0.0,,3.0,9.0,20.0,,1.0,4.0,,,2.0,,,,,,,,,,,
275,29,Cruzeiro,24,4,Mateus da Silva Vital Assumpção,mateus-vital,2.39,6,M. Vital,6.08,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_CifS8My.png,False,Mateus Vital,93108,0.0,,283,0.0,1.0,,18.0,14.0,9.0,15.0,19.0,,1.0,,,,,1.0,,,,,,,
276,29,Corinthians,0,2,Rafael António Figueiredo Ramos,rafael-ramos,0.0,6,R. Ramos,4.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Tdjz7Nn.png,False,Rafael Ramos,93236,0.0,,264,0.0,,,,,,,,,,,,,,,,,,,,,
277,29,Corinthians,7,3,Lucas Veríssimo da Silva,lucas-verissimo,3.53,7,L. Veríssimo,8.82,https://s.sde.globo.com/media/person_role/2023/08/18/photo_FORMATO_LvuX4b4.png,True,Lucas Veríssimo,93368,5.5,,264,0.75,,3.0,9.0,12.0,2.0,3.0,2.0,,3.0,3.0,,,,,,,,,,,
278,29,Santos,11,3,João Othávio Basso,joao-basso,1.7,7,J. Basso,3.63,https://s.sde.globo.com/media/person_role/2023/07/31/photo_FORMATO_tUHU2kX.png,True,João Basso,93372,2.1,,277,0.01,,1.0,17.0,13.0,,4.0,6.0,,,,,,,,,,,,,1.0,
279,29,Internacional,25,5,Wanderson Maciel Sousa Campos,wanderson,3.83,3,Wanderson,10.5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_TAoUoam.png,True,Wanderson,93478,-0.4,,285,-1.32,2.0,3.0,22.0,18.0,8.0,10.0,21.0,5.0,1.0,,,,,,,,,,,,
280,29,América-MG,13,4,Martín Nicolás Benítez,benitez,5.56,7,Benítez,7.23,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_AwXLo9s.png,True,Benítez,93550,2.1,,327,-1.33,2.0,3.0,9.0,11.0,3.0,10.0,33.0,3.0,3.0,,,,,2.0,,,,,,,
281,29,Santos,17,2,Gabriel de Souza Inocêncio,gabriel-inocencio,3.79,6,G. Inocêncio,6.51,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FQGuEEf.png,False,Gabriel Inocêncio,93702,0.0,,277,0.0,,2.0,33.0,27.0,2.0,3.0,11.0,,1.0,5.0,,,,,,,,,,,
282,29,Vasco,8,2,Paulo Henrique de Oliveira Alves,paulo-henrique,3.97,7,P. Henrique,3.72,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_65yTkUA.png,True,Paulo Henrique,93716,4.5,,267,0.39,,1.0,13.0,5.0,3.0,,,,,3.0,,,,,,,,,,,
283,29,Coritiba,18,4,Andrey Ramos do Nascimento,andrey,1.67,6,Andrey,3.42,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_19c678V.png,False,Andrey,93787,0.0,,294,0.0,,4.0,15.0,16.0,4.0,5.0,11.0,1.0,1.0,,1.0,,,,,,,,,,
284,29,Botafogo,27,4,Marlon Rodrigues Freitas,marlon-freitas,2.17,7,M. Freitas,4.96,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_vbqyTPv.png,False,Marlon Freitas,93790,0.0,,263,0.0,1.0,2.0,36.0,19.0,4.0,14.0,5.0,,,,,,,1.0,,,,,,1.0,
285,29,Fluminense,13,4,Daniel Sampaio Simões,daniel,1.17,6,Daniel,2.91,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO_VrP7OOs.png,False,Daniel,93791,0.0,,266,0.0,,1.0,7.0,4.0,2.0,2.0,10.0,,,,,,,,,,,,,,
286,29,América-MG,11,2,Márcio Almeida de Oliveira,marcinho,1.51,5,Marcinho,3.08,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_yHYf7Ec.png,False,Marcinho,93797,0.0,,327,0.0,,4.0,17.0,14.0,2.0,2.0,1.0,,,,,,,,,,,,,,
287,29,Internacional,10,1,Keiller da Silva Nunes,keiller,2.35,6,Keiller,4.59,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_3ZKNMQH.png,False,Keiller,93834,0.0,,285,0.0,,1.0,,,,,1.0,,,1.0,1.0,,,,,28.0,1.0,15.0,,,
288,29,Bragantino,23,1,Cleiton Schwengber,cleiton,4.63,6,Cleiton,6.27,https://s.sde.globo.com/media/person_role/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,True,Cleiton,93882,-1.0,,280,-1.54,,4.0,,1.0,,,5.0,,,12.0,,,,,,66.0,,18.0,1.0,,
289,29,América-MG,7,4,Matheus Leonardo Sales Cardoso,matheusinho,1.95,5,Matheusinho,3.69,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_XPWRxHa.png,False,Matheusinho,93886,0.0,,327,0.0,,,4.0,3.0,4.0,2.0,7.0,,1.0,,,,,,,,,,,,
290,29,Palmeiras,22,5,Breno Henrique Vasconcelos Lopes,breno-lopes,4.0,7,B. Lopes,7.44,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_r2x2UOS.png,True,Breno Lopes,93988,19.4,,275,2.37,3.0,1.0,5.0,8.0,12.0,6.0,28.0,4.0,6.0,,,,,2.0,,,,,,,
291,29,Corinthians,9,4,Matías Nicolás Rojas Romero,matias-rojas,1.47,2,M. Rojas,4.87,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_mjtT9lV.png,True,Matías Rojas,94007,1.7,,264,-0.08,,,3.0,4.0,4.0,5.0,4.0,,,,,,,,,,,,,,
292,29,Bragantino,25,4,Matheus Fernandes Siqueira,matheus-fernandes,5.09,6,M. Fernandes,12.28,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ozKQngu.png,False,Matheus Fernandes,94067,0.0,,280,0.0,3.0,5.0,81.0,40.0,6.0,6.0,24.0,1.0,,,,,,,,,,,,,
293,29,Corinthians,23,4,Maycon de Andrade Barberan,maycon,2.83,7,Maycon,5.07,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_R7Bbn2S.png,True,Maycon,94154,2.0,,264,-1.12,2.0,3.0,30.0,20.0,6.0,8.0,4.0,2.0,2.0,,,,,,,,,,1.0,,
294,29,Fortaleza,22,5,Guilherme Augusto Vieira dos Santos,guilherme,2.49,6,Guilherme,6.0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_DlyxisL.png,False,Guilherme,94207,0.0,,356,0.0,1.0,3.0,20.0,12.0,9.0,6.0,22.0,,3.0,,,,,2.0,,,,,,,
295,29,Goiás,10,5,Matheus Barcelos da Silva,matheus-babi,3.09,6,M. Babi,6.16,https://s.sde.globo.com/media/person_role/2023/07/30/photo_FORMATO_a5PwXy3.png,True,Matheus Babi,94444,9.1,,290,1.53,,3.0,3.0,11.0,1.0,4.0,11.0,3.0,3.0,,,,,,,,,,,,
296,29,Palmeiras,22,4,Raphael Cavalcante Veiga,raphael-veiga,6.61,7,R. Veiga,16.81,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_l1kSIXt.png,True,Raphael Veiga,94509,-0.1,,275,-1.2,5.0,5.0,17.0,27.0,12.0,25.0,42.0,7.0,4.0,,,,,2.0,1.0,,,,,,
297,29,Cruzeiro,14,3,Lucas da Cruz Oliveira,oliveira,3.66,6,Oliveira,7.91,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wQCfXVb.png,False,Oliveira,94514,0.0,,283,0.0,,2.0,17.0,8.0,,2.0,13.0,1.0,,5.0,,,,,,,,,2.0,,
298,29,Flamengo,25,5,Pedro Guilherme Abreu dos Santos,pedro,3.86,6,Pedro,11.34,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_BmbzG97.png,True,Pedro,94583,-0.3,,262,-0.31,,,11.0,14.0,9.0,16.0,14.0,7.0,2.0,,,1.0,,,,,,,,,
299,29,São Paulo,7,4,Jhegson Sebastián Méndez Carabalí,jhegson-mendez,1.54,6,J. Méndez,3.56,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_PUzvx3f.png,True,Jhegson Méndez,94786,0.0,,276,-0.45,,1.0,11.0,8.0,,,2.0,,,,,,,,,,,,,,
300,29,América-MG,3,3,Esteban Rodrigo Burgos,burgos,-1.26,6,Burgos,0.93,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_gq3lBQk.png,False,Burgos,94836,0.0,,327,0.0,,2.0,2.0,4.0,,,,,,,,,,,,,,,1.0,,
301,29,Atlético-MG,22,4,Rodrigo Andrés Battaglia,battaglia,1.41,5,Battaglia,4.21,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,False,Battaglia,94845,0.0,,282,0.0,,6.0,22.0,40.0,3.0,10.0,22.0,,1.0,,,,,,,,,,,,
302,29,Internacional,24,6,Eduardo Germán Coudet,eduardo-coudet,4.91,7,E. Coudet,11.33,https://s.sde.globo.com/media/person_role/2023/07/19/photo_FORMATO.png,True,Eduardo Coudet,94853,5.44,,285,-0.4,,,,,,,,,,,,,9.0,,,,,,,,
303,29,Botafogo,12,4,Lucas Fernandes da Silva,lucas-fernandes,1.32,6,L. Fernandes,3.68,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_qLLBtiS.png,False,Lucas Fernandes,94931,0.0,,263,0.0,,1.0,2.0,16.0,5.0,7.0,9.0,,,,,,,1.0,,,,,,,
304,29,Bragantino,25,2,Luis Antônio da Rocha Júnior,juninho-capixaba,6.94,6,J. Capixaba,11.59,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_VYzv5cy.png,True,Juninho Capixaba,94968,3.1,,280,-0.99,1.0,9.0,60.0,46.0,11.0,9.0,40.0,2.0,3.0,12.0,,,,1.0,,,,,,,
305,29,América-MG,9,2,Nicolas Vichiatto da Silva,nicolas,2.7,6,Nicolas,3.44,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_KYFS4lB.png,True,Nicolas,95127,2.1,,327,0.31,1.0,1.0,7.0,8.0,3.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,
306,29,Vasco,0,2,Jefferson Junio Antônio da Silva,jefferson,0.0,6,Jefferson,4.0,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_D7r1d1E.png,False,Jefferson,95220,0.0,,267,0.0,,,,,,,,,,,,,,,,,,,,,
307,29,São Paulo,0,2,Igor Vinícius de Souza,igor-vinicius,0.0,5,I. Vinícius,6.0,https://s.sde.globo.com/media/person_role/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png,False,Igor Vinícius,95466,0.0,,276,0.0,,,,,,,,,,,,,,,,,,,,,
308,29,Cuiabá,25,4,Raniele Almeida Melo,raniele,5.54,7,Raniele,12.87,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_j6biYTV.png,True,Raniele,95556,6.3,,1371,0.04,1.0,7.0,59.0,26.0,11.0,18.0,48.0,3.0,1.0,,1.0,,,1.0,,,,,,,
309,29,Fortaleza,10,3,Marcelo da Conceição Benevenuto Malaquias,marcelo-benevenuto,1.75,6,M. Benevenuto,4.91,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_kkUky0K.png,False,Marcelo Benevenuto,95638,0.0,,356,0.0,,3.0,8.0,13.0,,3.0,7.0,,1.0,2.0,1.0,,,,,,,,,,
310,29,América-MG,14,4,Lucas Kal Schenfeld Progioli,lucas-kal,0.35,6,L. Kal,2.06,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_mautx9E.png,False,Lucas Kal,95662,0.0,,327,0.0,,3.0,8.0,14.0,1.0,1.0,1.0,,,,,,,,,,,,,,
311,29,Cruzeiro,6,6,José Ricardo Mannarino,ze-ricardo,5.3,6,Z. Ricardo,11.86,https://s.sde.globo.com/media/person_role/2023/09/05/photo_220x220_ToHlnNY.png,True,Zé Ricardo,95780,8.48,,283,0.75,,,,,,,,,,,,,3.0,,,,,,,,
312,29,Palmeiras,25,5,Artur Victor Guimarães,artur,4.57,6,Artur,10.51,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_G1nE6cb.png,True,Artur,95799,0.0,,275,-0.12,2.0,1.0,16.0,10.0,11.0,15.0,31.0,5.0,7.0,,,,,3.0,,,,,,,
313,29,Fortaleza,3,3,Tobias Pereira Figueiredo,tobias-figueiredo,1.0,6,T. Figueiredo,3.21,https://s.sde.globo.com/media/person_role/2023/07/11/photo_FORMATO_kRGPxC0.png,False,Tobias Figueiredo,95878,0.0,,356,0.0,,,4.0,2.0,,1.0,2.0,,,,,,,,,,,,,1.0,
314,29,Cruzeiro,27,4,Luiz Filipe da Rosa Machado - Felipe,machado,2.71,6,Machado,6.13,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_a0C7bdd.png,True,Machado,96089,0.5,,283,-0.36,3.0,3.0,28.0,24.0,7.0,9.0,17.0,1.0,1.0,,,,,1.0,,,,,,,
315,29,Fluminense,27,4,Vinicius Moreira de Lima,lima,4.65,7,Lima,11.72,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_bCG6s7k.png,True,Lima,96340,4.7,,266,-1.59,1.0,6.0,26.0,26.0,9.0,14.0,61.0,6.0,4.0,,,,,1.0,,,,,,,
316,29,Cruzeiro,5,4,Matheus Fellipe Costa Pereira,matheus-pereira,1.54,6,M. Pereira,4.87,https://s.sde.globo.com/media/person_role/2023/07/24/photo_FORMATO_MgA1agq.png,True,Matheus Pereira,96610,1.7,,283,0.03,,,3.0,5.0,2.0,1.0,5.0,,1.0,,,,,,,,,,,,
317,29,Flamengo,8,4,Allan Rodrigues de Souza,allan,2.1,6,Allan,6.59,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO.png,False,Allan,96652,0.0,,262,0.0,,,11.0,8.0,1.0,1.0,8.0,,,,,,,,,,,,,,
318,29,Internacional,20,2,Fabricio Tomás Bustos Sein,bustos,5.52,7,Bustos,8.98,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8fg8wbo.png,True,Bustos,96678,7.8,,285,-0.1,1.0,3.0,39.0,27.0,2.0,5.0,18.0,3.0,,6.0,,,,,,,,,,,
319,29,Atlético-MG,19,2,Renzo Saravia,saravia,3.63,7,Saravia,6.46,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_HmHq0Tu.png,True,Saravia,96725,-0.2,,282,-0.49,2.0,8.0,24.0,35.0,2.0,4.0,32.0,,1.0,6.0,,,,,,,,,1.0,,
320,29,Palmeiras,0,4,Eduard Andrés Atuesta Velasco,atuesta,0.0,6,Atuesta,5.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_haNtwOK.png,False,Atuesta,96754,0.0,,275,0.0,,,,,,,,,,,,,,,,,,,,,
321,29,Cruzeiro,11,5,Arthur Gomes Lourenço,arthur-gomes,4.15,6,A. Gomes,7.67,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_4DHfVWg.png,True,Arthur Gomes,96966,7.7,,283,0.82,1.0,1.0,11.0,16.0,5.0,5.0,15.0,2.0,2.0,,,,,,,,,,,,
322,29,Fluminense,10,5,Jony Alexander González Copete,yony-gonzalez,1.19,6,Y. González,3.42,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_YMuPeb5.png,False,Yony González,97080,0.0,,266,0.0,1.0,1.0,6.0,6.0,1.0,2.0,,,3.0,,,,,,,,,,,,
323,29,Fortaleza,6,2,Luís Eduardo Marques dos Santos,dudu,3.0,6,Dudu,4.92,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_G2DFY9I.png,False,Dudu,97133,0.0,,356,0.0,,1.0,11.0,4.0,1.0,1.0,,,,1.0,,,,,,,,,,,
324,29,Grêmio,21,4,Mathías Adalberto Villasanti Rolón,villasanti,5.32,7,Villasanti,8.92,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_K2Ovl0l.png,True,Villasanti,97145,12.4,,284,1.52,3.0,5.0,56.0,36.0,6.0,3.0,24.0,3.0,1.0,,,,,1.0,,,,,1.0,,
325,29,Internacional,4,2,Dalbert Henrique Chagas Estevão,dalbert,1.47,6,Dalbert,5.88,https://s.sde.globo.com/media/person_role/2023/09/06/photo_FORMATO_uXyVm0t.png,False,Dalbert,97173,0.0,,285,0.0,,,4.0,4.0,,1.0,3.0,,,,,,,,,,,,,,
326,29,Goiás,19,5,Alesson dos Santos Batista,alesson,1.97,6,Alesson,3.98,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_onOMJJv.png,True,Alesson,97321,6.2,,290,1.13,1.0,2.0,11.0,10.0,1.0,5.0,8.0,2.0,10.0,,,,,,,,,,,,
327,29,Bahia,7,6,Rogério Ceni,rogerio-ceni,5.62,7,R. Ceni,7.87,https://s.sde.globo.com/media/person_role/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png,True,Rogério Ceni,97341,1.86,,265,-0.99,,,,,,,,,,,,,4.0,,,,,,,,
328,29,Corinthians,7,5,Gustavo Henric da Silva,gustavo-mosquito,2.03,6,G. Mosquito,3.98,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_odfm6XT.png,False,Gustavo Mosquito,97450,0.0,,264,0.0,,1.0,3.0,2.0,1.0,,6.0,1.0,,,,,,,,,,,,,
329,29,América-MG,2,1,Joriwinnyson Santos dos Anjos Rodrigues,jori,2.25,7,Jori,2.46,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ftqlpIg.png,True,Jori,97453,1.0,,327,-0.36,,,,,,,1.0,,,,,,,,,8.0,,4.0,,,
330,29,Botafogo,16,2,Fernando Marçal de Oliveira,marcal,4.62,7,Marçal,10.18,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_lpafgKV.png,False,Marçal,97468,0.0,,263,0.0,2.0,6.0,24.0,29.0,1.0,5.0,15.0,,,8.0,,,,,,,,,1.0,,
331,29,Palmeiras,17,3,Murilo Cerqueira Paim,murilo,4.36,7,Murilo,9.98,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_gy90S45.png,True,Murilo,97653,6.7,,275,0.15,,2.0,22.0,20.0,2.0,1.0,9.0,2.0,1.0,7.0,,,,,,,,,1.0,,
332,29,Coritiba,4,3,Reynaldo César Moraes,reynaldo,2.68,6,Reynaldo,3.47,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_va9qDnW.png,True,Reynaldo,97768,2.4,,294,0.32,,1.0,2.0,4.0,,,1.0,,,2.0,,,,,,,,,,,
333,29,Bragantino,12,3,Leonardo Rech Ortiz,leo-ortiz,4.03,6,L. Ortiz,7.27,https://s.sde.globo.com/media/person_role/2022/05/05/460445523b5ae74d45009ede8f2a5e89_FORMATO.png,True,Léo Ortiz,97867,0.3,,280,-1.17,,2.0,14.0,8.0,3.0,1.0,5.0,,,6.0,1.0,,,1.0,,,,,,1.0,
334,29,Bahia,11,2,Matheus Bahia Santos,matheus-bahia,3.61,7,M. Bahia,4.26,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_qXFqFQp.png,True,Matheus Bahia,97899,1.2,,265,-0.65,,2.0,11.0,10.0,1.0,3.0,6.0,,1.0,5.0,,,,,,,,,,,
335,29,Internacional,21,3,Vitor Eduardo da Silva Matos,vitao,2.45,7,Vitão,5.1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SngcHBI.png,True,Vitão,97900,-0.1,,285,-0.03,,5.0,20.0,13.0,3.0,2.0,6.0,,,5.0,,,,1.0,,,,,,,
336,29,Goiás,5,4,Luís Felipe Oyama,luis-oyama,1.92,6,L. Oyama,4.22,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_GSUk6aP.png,False,Luís Oyama,97908,0.0,,290,0.0,,1.0,7.0,2.0,,1.0,4.0,,,,,,,,,,,,,,
337,29,Grêmio,0,4,Jhonata Varela da Silva,jhonata-varela,0.0,5,J. Varela,3.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_v7Qo23i.png,False,Jhonata Varela,97993,0.0,,284,0.0,,,,,,,,,,,,,,,,,,,,,
338,29,Athlético-PR,24,4,Erick Luis Conrado de Carvalho,erick,4.87,7,Erick,8.85,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_dIxm87A.png,True,Erick,98022,10.1,,293,1.49,2.0,4.0,36.0,32.0,10.0,22.0,19.0,4.0,1.0,,,,,2.0,,,,,,,
339,29,Botafogo,1,3,Bartolomeu Jacinto Quissanga,bastos,1.4,6,Bastos,2.54,https://s.sde.globo.com/media/person_role/2023/08/29/photo_220x220.png,False,Bastos,98280,0.0,,263,0.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
340,29,Vasco,8,5,Carlos Sebastián Ferreira Vidal,sebastian-ferreira,1.23,6,S. Ferreira,4.41,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_FJlmVCp.png,False,Sebastián Ferreira,98433,0.0,,267,0.0,,2.0,4.0,7.0,1.0,2.0,13.0,,1.0,,,,,,,,,,,,
341,29,Bahia,24,3,Victor Hugo Soares dos Santos,kanu,3.27,7,Kanu,5.57,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_BiEGphf.png,True,Kanu,98484,0.3,,265,-1.88,,4.0,29.0,28.0,1.0,5.0,34.0,1.0,2.0,7.0,,,,,,,,,2.0,1.0,
342,29,Cuiabá,0,1,Vinícius Teodoro Barreta Melo,vinicius-barreta,0.0,6,V. Barreta,1.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_MHv5nkR.png,False,Vinícius Barreta,98496,0.0,,1371,0.0,,,,,,,,,,,,,,,,,,,,,
343,29,Santos,12,4,Jean Lucas de Souza Oliveira,jean-lucas,3.73,7,J. Lucas,7.73,https://s.sde.globo.com/media/person_role/2023/07/16/photo_FORMATO_l9ELyne.png,True,Jean Lucas,98517,4.3,,277,0.25,2.0,3.0,12.0,21.0,3.0,12.0,27.0,,,,,,,1.0,,,,,,,
344,29,Botafogo,25,2,Leonel Di Placido,di-placido,6.3,7,D. Placido,11.32,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5kmPtuv.png,False,Di Placido,98605,0.0,,263,0.0,3.0,4.0,65.0,23.0,1.0,4.0,9.0,1.0,1.0,12.0,1.0,,,,,,,,,,
345,29,Coritiba,20,3,Benjamín Kuščević Jaramillo,kuscevic,3.08,6,Kuscevic,4.37,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_8oUGttY.png,False,Kuscevic,98619,0.0,,294,0.0,,6.0,28.0,24.0,,7.0,9.0,2.0,,3.0,,,,,,,,,,,
346,29,Atlético-MG,11,4,Pedro Victor Delmino da Silva,pedrinho,2.0,6,Pedrinho,3.87,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_QTjI0Vv.png,False,Pedrinho,98706,0.0,,282,0.0,2.0,1.0,5.0,11.0,2.0,3.0,11.0,,,,,,,,,,,,,,
347,29,Athlético-PR,23,5,Tomás Esteban Cuello,cuello,3.66,2,Cuello,6.45,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xAXl7On.png,True,Cuello,98909,11.2,,293,0.81,3.0,2.0,33.0,25.0,8.0,13.0,38.0,,3.0,,,,,,,,,,,,
348,29,São Paulo,17,4,Gabriel Neves Perdomo,gabriel,1.85,6,Gabriel,3.68,https://s.sde.globo.com/media/person_role/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png,True,Gabriel,98976,1.2,,276,0.15,,5.0,26.0,10.0,,,1.0,1.0,,,,,,,,,,,,,
349,29,Santos,18,5,Lucas Braga Ribeiro,lucas-braga,1.68,7,L. Braga,3.66,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jbahd9z.png,True,Lucas Braga,99119,2.0,,277,0.16,,3.0,14.0,13.0,,5.0,27.0,,3.0,,,,,1.0,,,,,,,
350,29,Vasco,12,5,Pablo Vegetti,vegetti,8.63,7,Vegetti,14.91,https://s.sde.globo.com/media/person_role/2023/08/18/photo_FORMATO_IaVP7Hz.png,True,Vegetti,99198,5.5,,267,0.34,1.0,1.0,7.0,15.0,12.0,15.0,20.0,7.0,9.0,,,1.0,,1.0,,,,,,,
351,29,Vasco,25,2,José Luis Rodríguez Bebanz,puma-rodriguez,3.44,6,P. Rodríguez,7.01,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_I6z9QfY.png,True,Puma Rodríguez,99213,1.6,,267,0.2,,2.0,42.0,16.0,11.0,14.0,9.0,,3.0,3.0,1.0,,,,,,,,,,
352,29,Santos,23,4,Rodrigo Fernández Cedrés,rodrigo-fernandez,1.55,6,R. Fernández,4.09,https://s.sde.globo.com/media/person_role/2022/03/29/6fdde8730fb97a5d12a85b4ebd9d4e93_FORMATO.png,True,Rodrigo Fernández,99214,-0.3,,277,-0.09,,9.0,32.0,47.0,2.0,7.0,14.0,1.0,,,,,,,,,,,1.0,,
353,29,Fortaleza,27,4,Tomás Pochettino,pochettino,3.53,6,Pochettino,7.61,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_zjxThmw.png,False,Pochettino,99267,0.0,,356,0.0,2.0,1.0,25.0,14.0,16.0,14.0,16.0,2.0,1.0,,,,,2.0,,,,,,,
354,29,Goiás,24,4,Everton Morelli Casimiro,morelli,3.57,7,Morelli,6.65,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_fZnSxrr.png,True,Morelli,99412,4.0,,290,0.52,,4.0,44.0,47.0,2.0,12.0,48.0,2.0,3.0,,1.0,,,,,,,,,,
355,29,Flamengo,6,1,Agustín Daniel Rossi,rossi,6.08,6,Rossi,6.11,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_OdhLvyM.png,True,Rossi,99552,-2.0,,262,-2.17,,1.0,,,,,1.0,,,4.0,,,,,,21.0,,4.0,,,
356,29,Cruzeiro,7,5,Paulo Vitor Fernandes Pereira,paulo-vitor,0.69,6,P. Vitor,2.22,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_7vqcMIx.png,False,Paulo Vitor,99588,0.0,,283,0.0,,,2.0,1.0,1.0,,3.0,,,,,,,,,,,,,,
