,atletas.status_id,atletas.slug,atletas.rodada_id,atletas.apelido_abreviado,atletas.pontos_num,atletas.clube_id,atletas.foto,atletas.media_num,atletas.atleta_id,atletas.jogos_num,atletas.nome,atletas.preco_num,atletas.apelido,atletas.clube.id.full.name,atletas.variacao_num,atletas.posicao_id,atletas.minimo_para_valorizar,DS,FC,FD,FF,FS,G,V,A,CA,I,DE,GS,PC,PS,SG,CV,FT,DP,PP,GC
266,7,mateus-vital,5,M. Vital,6.0,283,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_CifS8My.png,4.7,93108,5,Mateus da Silva Vital Assumpção,7.54,Mateus Vital,Cruzeiro,0.92,4,,6.0,3.0,4.0,5.0,7.0,,,1.0,,1.0,,,,,,,,,,
267,6,chancellor,5,Chancellor,0.0,294,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_ntiY1fN.png,1.15,93166,2,Jhon Carlos Chancellor Cedeño,3.04,Chancellor,Coritiba,-1.02,3,,2.0,,,,,,,,,1.0,,,,,,,,,,
268,6,rafael-ramos,5,R. Ramos,0.0,264,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Tdjz7Nn.png,0.0,93236,0,Rafael António Figueiredo Ramos,4.0,Rafael Ramos,Corinthians,0.0,2,,,,,,,,,,,,,,,,,,,,,
269,6,joel-carli,5,J. Carli,0.0,263,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_bm3BBvm.png,0.0,93414,0,Mauro Joel Carli,3.0,Joel Carli,Botafogo,0.0,3,,,,,,,,,,,,,,,,,,,,,
270,7,wanderson,5,Wanderson,0.5,285,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_TAoUoam.png,6.07,93478,4,Wanderson Maciel Sousa Campos,11.8,Wanderson,Internacional,-1.08,5,,7.0,3.0,,1.0,6.0,1.0,,1.0,,,,,,,,,,,,
271,7,benitez,5,Benítez,3.5,327,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wkFNeGE.png,3.9,93550,3,Martín Nicolás Benítez,6.78,Benítez,América-MG,-0.39,4,,4.0,5.0,1.0,1.0,7.0,,,,,1.0,,,,,,,1.0,,,
272,6,gabriel-inocencio,5,G. Inocêncio,7.6,277,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FQGuEEf.png,3.55,93702,4,Gabriel de Souza Inocêncio,5.51,Gabriel Inocêncio,Santos,1.56,2,,4.0,7.0,1.0,1.0,1.0,,,,1.0,,,,,,2.0,,,,,
273,6,paulo-henrique,5,P. Henrique,0.0,267,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_65yTkUA.png,0.0,93716,0,Paulo Henrique de Oliveira Alves,4.0,Paulo Henrique,Vasco,0.0,2,,,,,,,,,,,,,,,,,,,,,
274,6,andrey,5,Andrey,0.0,294,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qIjSxtN.png,0.7,93787,3,Andrey Ramos do Nascimento,3.75,Andrey,Coritiba,0.0,4,,2.0,2.0,,1.0,1.0,,,,,,,,1.0,,,,,,,
275,7,marlon-freitas,5,M. Freitas,3.6,263,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_vbqyTPv.png,2.02,93790,4,Marlon Rodrigues Freitas,4.9,Marlon Freitas,Botafogo,0.02,4,,3.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,
276,6,daniel,5,Daniel,0.0,265,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_suhRZdC.png,0.6,93791,2,Daniel Sampaio Simões,2.94,Daniel,Bahia,-0.85,4,,1.0,,,,,,,,,,,,,,,,,,,
277,7,marcinho,5,Marcinho,0.8,327,https://s.sde.globo.com/media/person_role/2023/04/06/photo_FORMATO_awVXJNb.png,1.03,93797,3,Márcio Almeida de Oliveira,3.02,Marcinho,América-MG,-0.32,2,,4.0,5.0,,1.0,,,,,1.0,,,,,,,,,,,
278,7,keiller,5,Keiller,1.0,285,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_3ZKNMQH.png,3.0,93834,3,Keiller da Silva Nunes,5.24,Keiller,Internacional,-0.86,1,,,,,,,,,,,,7.0,5.0,,,,,,1.0,,
279,7,cleiton,5,Cleiton,-1.0,280,https://s.sde.globo.com/media/person_role/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,-1.0,93882,1,Cleiton Schwengber,3.14,Cleiton,Bragantino,-0.69,1,,,,,,,,,,,,1.0,2.0,,,,1.0,,,,
280,6,matheusinho,5,Matheusinho,0.0,327,https://s.sde.globo.com/media/person_role/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png,2.97,93886,3,Matheus Leonardo Sales Cardoso,4.84,Matheusinho,América-MG,0.0,4,,2.0,1.0,3.0,1.0,5.0,,,,,1.0,,,,,,,,,,
281,6,breno-lopes,5,B. Lopes,0.4,275,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_r2x2UOS.png,0.45,93988,2,Breno Henrique Vasconcelos Lopes,2.59,Breno Lopes,Palmeiras,-0.96,5,,,,,,2.0,,,,,1.0,,,,,,,,,,
282,6,john-victor,5,J. Victor,0.0,285,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_u4LssT8.png,5.5,94044,2,John Victor Maciel Furtado,6.94,John Victor,Internacional,0.0,1,,,,,,,,,,,,7.0,1.0,,,1.0,,,,,
283,7,matheus-fernandes,5,M. Fernandes,5.6,280,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ozKQngu.png,7.26,94067,5,Matheus Fernandes Siqueira,12.66,Matheus Fernandes,Bragantino,-0.92,4,,16.0,7.0,3.0,2.0,4.0,1.0,,1.0,1.0,,,,,,,,,,,
284,7,maycon,5,Maycon,2.4,264,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_R7Bbn2S.png,1.33,94154,3,Maycon de Andrade Barberan,3.86,Maycon,Corinthians,-0.06,4,,3.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,
285,6,guilherme,5,Guilherme,4.0,356,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_DlyxisL.png,5.12,94207,4,Guilherme Augusto Vieira dos Santos,7.2,Guilherme,Fortaleza,-0.12,5,,3.0,4.0,5.0,2.0,7.0,,,1.0,1.0,,,,,,,,1.0,,,
286,6,dada-belmonte,5,D. Belmonte,0.0,327,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_qwUFc0E.png,0.0,94263,0,Adaílson Freire Pereira da Silva,7.0,Dadá Belmonte,América-MG,0.0,4,,,,,,,,,,,,,,,,,,,,,
287,7,raphael-veiga,5,R. Veiga,27.6,275,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_l1kSIXt.png,18.5,94509,3,Raphael Cavalcante Veiga,23.82,Raphael Veiga,Palmeiras,3.93,4,,4.0,6.0,4.0,4.0,7.0,4.0,,2.0,1.0,,,,,,,,,,,
288,7,oliveira,5,Oliveira,3.7,283,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wQCfXVb.png,3.38,94514,4,Lucas da Cruz Oliveira,8.3,Oliveira,Cruzeiro,0.36,3,,3.0,3.0,,1.0,4.0,1.0,,,2.0,,,,,,1.0,1.0,,,,
289,5,pedro,5,Pedro,8.0,262,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_BmbzG97.png,5.75,94583,4,Pedro Guilherme Abreu dos Santos,14.12,Pedro,Flamengo,-0.21,5,,2.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,
290,6,jhegson-mendez,5,J. Méndez,0.0,276,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_PUzvx3f.png,1.85,94786,2,Jhegson Sebastián Méndez Carabalí,4.95,Jhegson Méndez,São Paulo,0.0,4,,4.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,
291,7,battaglia,5,Battaglia,1.4,282,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,1.73,94845,3,Rodrigo Andrés Battaglia,4.96,Battaglia,Atlético-MG,-0.41,4,,4.0,3.0,,1.0,3.0,,,,1.0,,,,,,,,,,,
292,7,eduardo-coudet,5,E. Coudet,10.24,282,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_K9oIOl5.png,5.71,94853,5,Eduardo Germán Coudet,11.25,Eduardo Coudet,Atlético-MG,1.55,6,,,,,,,,2.0,,,,,,,,,,,,,
293,6,lucas-fernandes,5,L. Fernandes,0.5,263,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_qLLBtiS.png,0.4,94931,4,Lucas Fernandes da Silva,2.79,Lucas Fernandes,Botafogo,-0.16,4,,1.0,5.0,,3.0,1.0,,,,1.0,,,,,,,,,,,
294,7,juninho-capixaba,5,J. Capixaba,3.5,280,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_VYzv5cy.png,3.92,94968,5,Luis Antônio da Rocha Júnior,7.25,Juninho Capixaba,Bragantino,-0.98,2,,9.0,11.0,1.0,3.0,5.0,,,1.0,2.0,,,,,,,,1.0,,,
295,7,nicolas,5,Nicolas,-0.6,327,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_tTV7wrP.png,-0.6,95127,1,Nicolas Vichiatto da Silva,3.29,Nicolas,América-MG,-1.71,2,,,2.0,,,,,,,,,,,,,,,,,,
296,6,orejuela,5,Orejuela,0.0,276,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ReeiLCz.png,0.0,95352,0,Luis Manuel Orejuela García,4.0,Orejuela,São Paulo,0.0,2,,,,,,,,,,,,,,,,,,,,,
297,5,igor-vinicius,5,I. Vinícius,0.0,276,https://s.sde.globo.com/media/person_role/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png,0.0,95466,0,Igor Vinícius de Souza,6.0,Igor Vinícius,São Paulo,0.0,2,,,,,,,,,,,,,,,,,,,,,
298,7,raniele,5,Raniele,4.7,1371,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_j6biYTV.png,4.96,95556,5,Raniele Almeida Melo,12.02,Raniele,Cuiabá,-0.08,4,,10.0,4.0,1.0,1.0,10.0,1.0,,,1.0,,,,,,,,,,,
299,5,marcelo-benevenuto,5,M. Benevenuto,0.0,356,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_kkUky0K.png,0.0,95638,0,Marcelo da Conceição Benevenuto Malaquias,7.0,Marcelo Benevenuto,Fortaleza,0.0,3,,,,,,,,,,,,,,,,,,,,,
300,6,lucas-kal,5,L. Kal,0.0,327,https://s.sde.globo.com/media/person_role/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png,0.37,95662,3,Lucas Kal Schenfeld Progioli,2.79,Lucas Kal,América-MG,0.0,4,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,
301,6,nathan-silva,5,N. Silva,5.5,282,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_wWDrucr.png,5.5,95794,1,Nathanael Ananias da Silva,4.8,Nathan Silva,Atlético-MG,-0.2,3,,,,,,1.0,,,,,,,,,,1.0,,,,,
302,7,artur,5,Artur,6.8,275,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_G1nE6cb.png,6.84,95799,5,Artur Victor Guimarães,10.51,Artur,Palmeiras,0.07,5,,5.0,3.0,3.0,5.0,5.0,2.0,,,,,,,,,,,1.0,,,
303,6,machado,5,Machado,3.4,283,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_a0C7bdd.png,3.34,96089,5,Luiz Filipe da Rosa Machado - Felipe,5.37,Machado,Cruzeiro,0.36,4,,3.0,3.0,1.0,1.0,4.0,,,2.0,,,,,,,,,,,,
304,7,lima,5,Lima,7.0,266,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_bCG6s7k.png,7.94,96340,5,Vinicius Moreira de Lima,11.98,Lima,Fluminense,-0.48,4,,9.0,5.0,5.0,3.0,12.0,2.0,,,,,,,,,,,,,,
305,6,allan,5,Allan,0.0,282,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_AuDILu6.png,0.0,96652,0,Allan Rodrigues de Souza,9.0,Allan,Atlético-MG,0.0,4,,,,,,,,,,,,,,,,,,,,,
306,6,bustos,5,Bustos,0.0,285,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8fg8wbo.png,4.17,96678,3,Fabricio Tomás Bustos Sein,6.26,Bustos,Internacional,-1.13,2,,3.0,1.0,2.0,1.0,2.0,,,,,,,,,,1.0,,,,,
307,6,saravia,5,Saravia,0.0,282,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9Q6Ch0T.png,3.8,96725,3,Renzo Saravia,7.15,Saravia,Atlético-MG,0.0,2,,5.0,6.0,1.0,,4.0,,,,1.0,,,,,,1.0,,,,,
308,5,atuesta,5,Atuesta,0.0,275,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_haNtwOK.png,0.0,96754,0,Eduard Andrés Atuesta Velasco,5.0,Atuesta,Palmeiras,0.0,4,,,,,,,,,,,,,,,,,,,,,
309,6,dudu,5,Dudu,0.0,356,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_G2DFY9I.png,0.0,97133,0,Luís Eduardo Marques dos Santos,6.0,Dudu,Fortaleza,0.0,2,,,,,,,,,,,,,,,,,,,,,
310,7,villasanti,5,Villasanti,-0.2,284,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_K2Ovl0l.png,1.35,97145,2,Mathías Adalberto Villasanti Rolón,3.33,Villasanti,Grêmio,-1.12,4,,3.0,3.0,,,2.0,,,,1.0,,,,,,,,,,,
311,6,alesson,5,Alesson,3.4,290,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_onOMJJv.png,2.3,97321,2,Alesson dos Santos Batista,2.94,Alesson,Goiás,0.51,5,,3.0,,,,2.0,,,,,,,,,,,,,,,
312,5,gustavo-mosquito,5,G. Mosquito,0.0,264,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_odfm6XT.png,0.0,97450,0,Gustavo Henric da Silva,5.0,Gustavo Mosquito,Corinthians,0.0,5,,,,,,,,,,,,,,,,,,,,,
313,6,jori,5,Jori,0.0,327,https://s.sde.globo.com/media/person_role/2021/06/04/4b0b72b2d30e52cae1f658dbea101b5c_FORMATO.png,0.0,97453,0,Joriwinnyson Santos dos Anjos Rodrigues,3.0,Jori,América-MG,0.0,1,,,,,,,,,,,,,,,,,,,,,
314,7,marcal,5,Marçal,7.0,263,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_lpafgKV.png,4.6,97468,2,Fernando Marçal de Oliveira,9.74,Marçal,Botafogo,0.14,2,,3.0,3.0,,,3.0,,,,,,,,,,1.0,,,,,
315,5,murilo,5,Murilo,0.0,275,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_gy90S45.png,3.77,97653,3,Murilo Cerqueira Paim,11.05,Murilo,Palmeiras,0.0,3,,4.0,5.0,,,2.0,1.0,,,1.0,,,,,,,,,,,
316,6,reynaldo,5,Reynaldo,0.0,283,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9F3djKI.png,5.0,97768,1,Reynaldo César Moraes,4.34,Reynaldo,Cruzeiro,0.0,3,,,,,,,,,,,,,,,,1.0,,,,,
317,5,leo-ortiz,5,L. Ortiz,0.0,280,https://s.sde.globo.com/media/person_role/2022/05/05/460445523b5ae74d45009ede8f2a5e89_FORMATO.png,0.0,97867,0,Leonardo Rech Ortiz,9.0,Léo Ortiz,Bragantino,0.0,3,,,,,,,,,,,,,,,,,,,,,
318,7,matheus-bahia,5,M. Bahia,0.0,265,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_qXFqFQp.png,3.2,97899,2,Matheus Bahia Santos,4.58,Matheus Bahia,Bahia,0.0,2,,2.0,5.0,,,3.0,,,,1.0,,,,,,1.0,,,,,
319,7,vitao,5,Vitão,1.2,285,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SngcHBI.png,2.04,97900,5,Vitor Eduardo da Silva Matos,5.01,Vitão,Internacional,-0.09,3,,4.0,1.0,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,
320,6,marcos-vinicius,5,M. Vinícius,0.0,294,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_ZD0eKFv.png,0.1,97969,1,Marcos Vinícius da Silva Santos,1.42,Marcos Vinícius,Coritiba,0.0,2,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,
321,5,jhonata-varela,5,J. Varela,0.0,284,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_v7Qo23i.png,0.0,97993,0,Jhonata Varela da Silva,3.0,Jhonata Varela,Grêmio,0.0,4,,,,,,,,,,,,,,,,,,,,,
322,7,erick,5,Erick,2.9,293,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_dIxm87A.png,2.94,98022,5,Erick Luis Conrado de Carvalho,4.99,Erick,Athlético-PR,-0.94,4,,7.0,10.0,2.0,,2.0,1.0,,,2.0,1.0,,,,,,,,,,
323,6,alemao,5,Alemão,0.0,285,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Ymwr1lY.png,2.97,98219,3,Alexandre Zurawski,7.67,Alemão,Internacional,0.0,5,,4.0,7.0,2.0,3.0,5.0,,,,1.0,1.0,,,,,,,,,,
324,7,pedro-raul,5,P. Raul,-0.5,267,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_IDn4App.png,3.86,98225,5,Pedro Raul Garay da Silva,6.15,Pedro Raul,Vasco,-1.55,5,,2.0,6.0,2.0,1.0,4.0,2.0,,,2.0,5.0,,,,,,,,,,
325,7,kanu,5,Kanu,1.3,265,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_BiEGphf.png,2.5,98484,4,Victor Hugo Soares dos Santos,4.68,Kanu,Bahia,-0.2,3,,5.0,5.0,,,3.0,,,,1.0,,,,,,1.0,,,,,
326,6,vinicius-barreta,5,V. Barreta,0.0,1371,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_MHv5nkR.png,0.0,98496,0,Vinícius Teodoro Barreta Melo,1.0,Vinícius Barreta,Cuiabá,0.0,1,,,,,,,,,,,,,,,,,,,,,
327,7,di-placido,5,D. Placido,6.8,263,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5kmPtuv.png,5.4,98605,5,Leonel Di Placido,7.75,Di Placido,Botafogo,-0.29,2,,12.0,5.0,1.0,,,,,1.0,2.0,1.0,,,,,2.0,,,,,
328,6,kuscevic,5,Kuscevic,0.0,294,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qacVCwx.png,1.37,98619,3,Benjamín Kuščević Jaramillo,3.7,Kuscevic,Coritiba,0.0,3,,4.0,5.0,,1.0,2.0,,,,1.0,,,,,,,,,,,
329,5,pedrinho,5,Pedrinho,0.0,282,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_QTjI0Vv.png,0.0,98706,1,Pedro Victor Delmino da Silva,5.16,Pedrinho,Atlético-MG,0.0,4,,,,,,,,,,,,,,,,,,,,,
330,6,carabajal,5,Carabajal,0.0,267,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO.png,1.6,98723,1,Horacio Gabriel Carabajal,3.93,Carabajal,Vasco,0.0,4,,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,
331,6,cuello,5,Cuello,0.0,293,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xAXl7On.png,2.3,98909,1,Tomás Esteban Cuello,3.56,Cuello,Athlético-PR,0.0,5,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,
332,7,gabriel,5,Gabriel,1.1,276,https://s.sde.globo.com/media/person_role/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png,1.32,98976,5,Gabriel Neves Perdomo,3.41,Gabriel,São Paulo,-0.15,4,,7.0,1.0,,,1.0,,,,2.0,,,,,,,,,,,
333,7,lucas-braga,5,L. Braga,4.4,277,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jbahd9z.png,1.9,99119,2,Lucas Braga Ribeiro,4.17,Lucas Braga,Santos,0.85,5,,4.0,3.0,,,2.0,,,,1.0,1.0,,,,,,,,,,
334,7,puma-rodriguez,5,P. Rodríguez,7.5,267,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_I6z9QfY.png,3.94,99213,5,José Luis Rodríguez Bebanz,6.76,Puma Rodríguez,Vasco,1.08,2,,12.0,5.0,1.0,4.0,5.0,,,,,1.0,,,,,,,,,,
335,7,rodrigo-fernandez,5,R. Fernández,0.0,277,https://s.sde.globo.com/media/person_role/2022/03/29/6fdde8730fb97a5d12a85b4ebd9d4e93_FORMATO.png,2.2,99214,4,Rodrigo Fernández Cedrés,4.76,Rodrigo Fernández,Santos,0.0,4,,9.0,11.0,1.0,2.0,3.0,,,,3.0,,,,,,,,,,,
336,7,pochettino,5,Pochettino,3.0,356,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_zjxThmw.png,2.34,99267,5,Tomás Pochettino,5.69,Pochettino,Fortaleza,0.32,4,,3.0,,2.0,4.0,5.0,,,,,,,,,,,,,,,
337,6,morelli,5,Morelli,4.8,290,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_fZnSxrr.png,3.98,99412,5,Everton Morelli Casimiro,5.92,Morelli,Goiás,-0.08,4,,11.0,5.0,,3.0,12.0,,,,,2.0,,,,,,,,,,
338,6,baralhas,5,Baralhas,2.0,285,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_MqX5wf1.png,2.8,99440,4,Gabriel Baralhas dos Santos,5.04,Baralhas,Internacional,-0.43,4,,8.0,5.0,,2.0,3.0,,,,,,,,,,,,,,,
339,7,arias,5,Arias,1.8,266,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_8Xam8ML.png,2.8,99815,4,Jhon Adolfo Arias Andrade,8.83,Arias,Fluminense,-0.96,4,,6.0,5.0,,1.0,10.0,,,,,3.0,,,,,,,,,,
340,7,paulinho,5,Paulinho,9.2,282,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_6AtAEsy.png,4.98,99818,5,Paulo Henrique Sampaio Filho,10.12,Paulinho,Atlético-MG,1.58,5,,6.0,,6.0,2.0,2.0,1.0,,,,1.0,,,,,,,,,,
341,6,alan-franco,5,A. Franco,7.1,276,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Nls7aQV.png,4.6,99889,2,Alan Javier Franco,5.58,Alan Franco,São Paulo,0.35,3,,4.0,2.0,,,,,,,,,,,,,1.0,,,,,
342,6,jhonny-lucas,5,J. Lucas,0.0,290,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_KkK6lCf.png,-0.4,99994,2,Jhonny Lucas Flora Barboza,0.66,Jhonny Lucas,Goiás,0.0,4,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,
343,7,zaracho,5,Zaracho,1.7,282,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_d4nyoPf.png,1.88,100079,5,Federico Matías Javier Zaracho,5.87,Zaracho,Atlético-MG,-0.46,4,,7.0,11.0,,1.0,5.0,,,,2.0,,,,,,,,1.0,,,
344,6,igor-gomes,5,I. Gomes,0.0,282,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_UzfIqe6.png,2.0,100084,1,Igor Silveira Gomes,5.44,Igor Gomes,Atlético-MG,0.0,4,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,
345,2,luis-segovia,5,L. Segovia,0.0,263,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_N5TAr8X.png,0.0,100453,1,Luis Geovanny Segovia Vega,3.23,Luis Segovia,Botafogo,0.0,3,,,,,,,,,,,,,,,,,,,,,
346,7,yuri-alberto,5,Y. Alberto,1.2,264,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_QVzSGOZ.png,2.88,100652,5,Yuri Alberto Monteiro da Silva,9.06,Yuri Alberto,Corinthians,-1.36,5,,1.0,7.0,2.0,3.0,6.0,1.0,,,,5.0,,,,,,,,,,
347,6,liziero,5,Liziero,0.0,294,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_NUUHkjY.png,1.27,100761,3,Igor Matheus Liziero Pereira,3.48,Liziero,Coritiba,-0.87,4,,4.0,5.0,,,1.0,,,,,,,,,,,,,,,
348,6,brenno,5,Brenno,0.0,284,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hWYsgxj.png,0.0,100830,0,Brenno Oliveira Fraga Costa,6.0,Brenno,Grêmio,0.0,1,,,,,,,,,,,,,,,,,,,,,
349,6,lucas-esteves,5,L. Esteves,0.0,356,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Ob9K3n3.png,0.0,100846,0,Lucas Esteves de Souza,3.0,Lucas Esteves,Fortaleza,0.0,2,,,,,,,,,,,,,,,,,,,,,
350,6,luan-candido,5,L. Cândido,0.0,280,https://s.sde.globo.com/media/person_role/2022/05/05/a09132195a9936adeadb1a61d65dad2e_FORMATO.png,0.0,100848,0,Luan Cândido de Almeida,10.0,Luan Cândido,Bragantino,0.0,2,,,,,,,,,,,,,,,,,,,,,
351,7,ronald-lopes,5,R. Lopes,2.7,1371,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_NG6iAvU.png,3.82,100969,4,Ronald dos Santos Lopes,4.62,Ronald Lopes,Cuiabá,-0.91,4,,4.0,3.0,,3.0,6.0,1.0,,,2.0,,,,,,,,,,,
352,7,junior-santos,5,J. Santos,2.4,263,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_20JkUu3.png,3.76,101002,5,José Antonio dos Santos Júnior,6.61,Júnior Santos,Botafogo,-0.14,5,,5.0,7.0,,5.0,4.0,1.0,,,,1.0,,,,1.0,,,,,,
353,7,diego,5,Diego,2.4,290,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_50P80kB.png,3.66,101027,5,Jackson Diego Ibrahim Fagundes,5.94,Diego,Goiás,-0.59,4,,9.0,3.0,,3.0,14.0,,,,1.0,,,,,,,,,,,
354,7,vitor-jacare,5,V. Jacaré,0.0,265,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_GdFbYPn.png,7.17,101201,4,Francisco Vítor Silva Costa,12.44,Vitor Jacaré,Bahia,0.0,5,,12.0,8.0,1.0,5.0,7.0,1.0,,,3.0,,,,,,,,1.0,,,
355,6,alef-manga,5,A. Manga,0.0,294,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_o07AeW3.png,6.05,101254,4,Alef Mangueira Severino Pereira,10.37,Alef Manga,Coritiba,0.0,5,,5.0,6.0,5.0,4.0,4.0,,,2.0,1.0,2.0,,,,,,,,,,
356,5,ferreira,5,Ferreira,0.0,284,https://s.sde.globo.com/media/person_role/2021/04/29/c162773146af15b4d212ad3d8e81af03_FORMATO.png,0.0,101290,0,Aldemir dos Santos Ferreira,10.0,Ferreira,Grêmio,0.0,5,,,,,,,,,,,,,,,,,,,,,
357,6,ademir,5,Ademir,1.5,265,https://s.sde.globo.com/media/person_role/2023/04/02/photo_FORMATO_AYMEKre.png,1.78,101314,5,Ademir da Silva Santos Júnior,4.73,Ademir,Bahia,-0.16,5,,1.0,8.0,1.0,2.0,17.0,,,,1.0,2.0,,,,,,,,,,
