,atletas.media_num,atletas.slug,atletas.jogos_num,atletas.apelido,atletas.foto,atletas.minimo_para_valorizar,atletas.atleta_id,atletas.preco_num,atletas.status_id,atletas.variacao_num,atletas.pontos_num,atletas.nome,atletas.clube_id,atletas.apelido_abreviado,atletas.posicao_id,atletas.clube.id.full.name,atletas.rodada_id,DS,FC,FS,CA,FD,FF,G,PS,SG,I,V,A,FT,CV,DE,GS,DP,PC,PP,GC
461,0.0,halls,0,Halls,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oXORlmg.png,2.54,106682,2.0,6,0.0,0.0,Hedhe Halls Rocha da Silva,267,Halls,1,Vasco,8,,,,,,,,,,,,,,,,,,,,
462,0.0,carlos-alberto,1,Carlos Alberto,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_DgukYrK.png,3.62,106704,2.76,6,0.0,0.0,Carlos Alberto Gomes da Silva Filho,263,C. Alberto,5,Botafogo,8,,,,,,,,,,,,,,,,,,,,
463,3.37,igor-formiga,3,Igor Formiga,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_OHpWQRW.png,-0.51,106708,2.19,2,-0.44,-1.1,Igor Marques Paciência Cardoso,283,I. Formiga,2,Cruzeiro,8,2.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,,1.0,,
464,0.0,andre-anderson,0,André Anderson,https://s.sde.globo.com/media/person_role/2022/04/12/147e9b9fa6d6b253f5f20e62622066ac_FORMATO.png,3.96,106803,3.0,6,0.0,0.0,André Anderson Pomilio Lima,276,A. Anderson,4,São Paulo,8,,,,,,,,,,,,,,,,,,,,
465,4.45,rodrigo-nestor,6,Rodrigo Nestor,https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png,5.13,106822,9.44,7,0.0,0.0,Rodrigo Nestor Bertalia,276,R. Nestor,4,São Paulo,8,10.0,9.0,4.0,,3.0,5.0,1.0,,,2.0,,,1.0,1.0,,,,,,
466,0.0,welington,0,Welington,https://s.sde.globo.com/media/person_role/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png,9.64,106824,7.0,6,0.0,0.0,Welington Damascena Santos,276,Welington,2,São Paulo,8,,,,,,,,,,,,,,,,,,,,
467,6.15,patryck,2,Patryck,https://s.sde.globo.com/media/person_role/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png,-0.34,106829,4.47,6,0.0,0.0,Patryck Lanza dos Reis,276,Patryck,2,São Paulo,8,2.0,2.0,3.0,1.0,,,,,2.0,,,,,,,,,,,
468,0.0,talles-costa,0,Talles Costa,https://s.sde.globo.com/media/person_role/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_FORMATO.png,3.96,106830,3.0,6,0.0,0.0,Talles Macedo Toledo Costa,276,T. Costa,4,São Paulo,8,,,,,,,,,,,,,,,,,,,,
469,2.2,juan,4,Juan,https://s.sde.globo.com/media/person_role/2022/03/01/b64f8d56aad317fef852cca695190f34_FORMATO.png,3.34,106831,2.82,6,0.0,0.0,Juan Santos da Silva,276,Juan,5,São Paulo,8,1.0,2.0,1.0,,,,1.0,,,3.0,,,,,,,,,,
470,0.0,pedro-vilhena,0,Pedro Vilhena,https://s.sde.globo.com/media/person_role/2022/03/01/e8c6023cceab5eaf7953916841a0923b_FORMATO.png,1.12,106832,1.0,6,0.0,0.0,Pedro Veronez Vilhena,276,P. Vilhena,4,São Paulo,8,,,,,,,,,,,,,,,,,,,,
471,10.0,luan-patrick,1,Luan Patrick,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qBlP0vG.png,5.83,106835,4.91,7,0.91,10.0,Luan Patrick Wiedthauper,280,L. Patrick,3,Bragantino,8,,,,,,,,,1.0,,,1.0,,,,,,,,
472,0.0,edinho,0,Edinho,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_5q9s5aJ.png,2.54,106882,2.0,6,0.0,0.0,Eder Maciel Lopes,266,Edinho,4,Fluminense,8,,,,,,,,,,,,,,,,,,,,
473,0.0,ariel,0,Ariel,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_Nvo8pua.png,3.96,106949,3.0,6,0.0,0.0,Ariel Felipe Gomes da Rosa,290,Ariel,5,Goiás,8,,,,,,,,,,,,,,,,,,,,
474,4.8,fernando,3,Fernando,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_DOiaQDY.png,0.81,106950,3.6,2,-0.88,1.2,Fernando Augusto Pereira Bueno Júnior,293,Fernando,2,Athlético-PR,8,5.0,2.0,,1.0,,,,,1.0,,,1.0,,,,,,,,
475,0.0,bernardo-schappo,0,Bernardo Schappo,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_rs77zVD.png,5.38,106977,4.0,6,0.0,0.0,Bernardo Schappo,356,B. Schappo,3,Fortaleza,8,,,,,,,,,,,,,,,,,,,,
476,0.5,ricardo-cerqueira,1,Ricardo Cerqueira,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_lmtWu1C.png,0.38,107039,1.51,6,-0.49,0.5,José Ricardo Batista Cerqueira,1371,R. Cerqueira,4,Cuiabá,8,,,1.0,,,,,,,,,,,,,,,,,
477,0.0,alexandre-jesus,0,Alexandre Jesus,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_PBbWKhP.png,3.96,107044,3.0,6,0.0,0.0,Alexandre de Jesus Jeruzalem Júnior,266,A. Jesus,5,Fluminense,8,,,,,,,,,,,,,,,,,,,,
478,1.03,stenio,3,Stênio,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9qm9tuE.png,0.56,107052,2.23,6,-0.18,0.8,Stenio Zanetti Toledo,283,Stênio,5,Cruzeiro,8,1.0,3.0,1.0,,2.0,,,,,1.0,,,,,,,,,,
479,0.97,natan,6,Natan,https://s.sde.globo.com/media/person_role/2022/05/05/ebc6c140c001d68b3b50f27e354d27e2_FORMATO.png,0.93,107110,4.15,5,0.0,0.0,Natan Bernardo de Souza,280,Natan,3,Bragantino,8,4.0,8.0,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,
480,1.64,richard-rios,8,Richard Ríos,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,1.33,107111,4.4,6,0.33,2.1,Richard Ríos Montoya,275,R. Ríos,4,Palmeiras,8,7.0,2.0,5.0,,1.0,2.0,,,,,,,,,,,,,,
481,0.0,patrick-de-paula,0,Patrick de Paula,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_YTg7jfi.png,9.64,107172,7.0,5,0.0,0.0,Patrick de Paula Carreiro,263,P. Paula,4,Botafogo,8,,,,,,,,,,,,,,,,,,,,
482,2.81,michel-araujo,7,Michel Araújo,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_Z1W5SRZ.png,0.6,107173,6.2,7,0.0,0.8,Michel Daryl Araújo Villar,276,M. Araújo,4,São Paulo,8,2.0,6.0,7.0,1.0,1.0,3.0,1.0,,,,,1.0,,,,,,,,
483,0.65,bruno-tabata,2,Bruno Tabata,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_g6CL75l.png,0.92,107174,2.8,2,0.0,0.0,Bruno Vinícius Souza Ramos,275,B. Tabata,4,Palmeiras,8,,,1.0,,,1.0,,,,,,,,,,,,,,
484,0.0,matheus-donelli,0,Matheus Donelli,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_34QaZln.png,2.54,107179,2.0,6,0.0,0.0,Matheus Planelles Donelli,264,M. Donelli,1,Corinthians,8,,,,,,,,,,,,,,,,,,,,
485,-1.0,leo-linck,0,Léo Linck,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_2aZU9Nq.png,2.54,107183,1.05,6,0.0,0.0,Léo Matias Baiersdorf Linck,293,L. Linck,1,Athlético-PR,8,,,,1.0,,,,,,,,,,,,,,,,
486,0.0,vinicius-kaue,0,Vinicius Kauê,https://s.sde.globo.com/media/person_role/2021/04/16/0367fa0859b4ea67ba8191afd67f560e_FORMATO.png,1.12,107186,1.0,6,0.0,0.0,Vinicius Kauê Ribeiro Ferreira,293,V. Kauê,2,Athlético-PR,8,,,,,,,,,,,,,,,,,,,,
487,0.6,romulo,4,Rômulo,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A5prVgV.png,0.36,107197,2.0,5,0.0,0.0,Rômulo José Cardoso da Cruz,293,Rômulo,5,Athlético-PR,8,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,
488,2.97,gustavo-garcia,3,Gustavo Garcia,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_9hMRqkt.png,2.59,107225,4.06,6,0.0,0.0,Gustavo Garcia dos Santos,275,G. Garcia,2,Palmeiras,8,2.0,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,
489,0.0,miqueias,0,Miqueias,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_JqZAXdV.png,3.96,107232,3.0,6,0.0,0.0,Miqueias Cabral Evaristo,265,Miqueias,4,Bahia,8,,,,,,,,,,,,,,,,,,,,
490,5.0,vanderlan,3,Vanderlan,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_F0bHOxR.png,2.99,107236,6.97,6,0.31,5.0,Vanderlan Barbosa da Silva,275,Vanderlan,2,Palmeiras,8,9.0,8.0,2.0,1.0,,2.0,,,,,,1.0,,,,,,,,
491,0.0,nathan,0,Nathan,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_hnxgxa6.png,1.12,107261,1.0,6,0.0,0.0,Nathan Melo Silva,290,Nathan,4,Goiás,8,,,,,,,,,,,,,,,,,,,,
492,-0.32,dodo,4,Dodô,https://s.sde.globo.com/media/person_role/2023/05/07/photo_220x220_0PEd4FH.png,-0.88,107375,0.69,6,0.0,0.0,Vinícius Rodrigues Adelino dos Santos,290,Dodô,4,Goiás,8,,1.0,,1.0,,,,,,,,,,,,,,,,
493,-1.6,luan-dias,1,Luan Dias,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_MHA8oKV.png,3.74,107416,2.67,5,0.0,0.0,Luan Dias da Silva,277,L. Dias,4,Santos,8,,2.0,,1.0,,,,,,,,,,,,,,,,
494,3.1,andre,7,André,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_VrJSWeV.png,1.57,107498,9.37,7,0.27,2.5,André Trindade da Costa Neto,266,André,4,Fluminense,8,14.0,5.0,14.0,2.0,1.0,4.0,,,,,,,,1.0,,,,,,
495,5.56,natanael,7,Natanael,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0XMnyZN.png,2.12,107554,9.68,7,0.22,3.4,Natanael Moreira Milouski,294,Natanael,2,Coritiba,8,26.0,15.0,10.0,2.0,4.0,2.0,,,,2.0,,,1.0,,,,,,,
496,4.46,nathan,5,Nathan,https://s.sde.globo.com/media/person_role/2022/09/30/photo_FORMATO.png,4.3,107676,9.1,6,0.0,0.0,Nathan Santos de Araújo,277,Nathan,2,Santos,8,13.0,6.0,1.0,2.0,,,,,2.0,,,,,,,,,,,
497,2.23,chrystian-barletta,3,Chrystian Barletta,https://s.sde.globo.com/media/person_role/2023/03/21/photo_FORMATO_A5fpusS.png,0.95,107726,4.79,6,0.0,0.0,Chrystian Amaral Barletta de Almeida,264,C. Barletta,4,Corinthians,8,3.0,3.0,4.0,,1.0,1.0,,,,,,,,,,,,,,
498,0.0,emerson-junior,0,Emerson Júnior,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_O9bfirr.png,1.12,107740,1.0,6,0.0,0.0,Emerson Fabiano Kerber Júnior,285,E. Júnior,1,Internacional,8,,,,,,,,,,,,,,,,,,,,
499,0.0,praxedes,0,Praxedes,https://s.sde.globo.com/media/person_role/2022/05/05/f8aea5d525d74bdbe77382da13d85ed2_FORMATO.png,6.8,107744,5.0,6,0.0,0.0,Bruno Conceição Praxedes,280,Praxedes,4,Bragantino,8,,,,,,,,,,,,,,,,,,,,
500,5.25,adriel,2,Adriel,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_WyxMzh5.png,0.98,107748,7.74,6,-1.94,1.5,Adriel Vasconcelos Ramos,284,Adriel,1,Grêmio,8,,,1.0,1.0,,,,,1.0,,,,,,7.0,1.0,,,,
501,1.0,diego-rosa,5,Diego Rosa,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_Z8v7YI8.png,0.31,107796,2.27,6,0.0,0.0,Diego Gabriel Silva Rosa,265,D. Rosa,4,Bahia,8,2.0,2.0,,,2.0,1.0,,,,,,,,,,,,,,
502,0.0,fernando-henrique,0,Fernando Henrique,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_7OiYeRo.png,3.96,107800,3.0,6,0.0,0.0,Fernando Henrique do Nascimento Pereira,283,F. Henrique,4,Cruzeiro,8,,,,,,,,,,,,,,,,,,,,
503,0.0,nata,0,Natã,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_nMfgjlm.png,1.12,107801,1.0,6,0.0,0.0,Natã Felipe de Amorim Santos,284,Natã,3,Grêmio,8,,,,,,,,,,,,,,,,,,,,
504,-1.6,wesley,1,Wesley,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO_KnKkZDT.png,-0.82,107803,1.77,6,-1.23,-1.6,Wesley da Conceição Duarte Moreira,294,Wesley,5,Coritiba,8,,2.0,,1.0,,,,,,,,,,,,,,,,
505,1.5,matheus-dias,2,Matheus Dias,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_f09xlRk.png,0.87,107809,2.35,6,0.0,0.0,Matheus dos Santos Dias,285,M. Dias,4,Internacional,8,3.0,2.0,,,,,,,,,,,,,,,,,,
506,1.2,hugo,1,Hugo,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_4XBJGTX.png,0.78,107908,2.36,6,-0.64,1.2,Hugo Ferreira de Farias,290,Hugo,2,Goiás,8,1.0,,,,,,,,,,,,,,,,,,,
507,2.92,fausto-vera,7,Fausto Vera,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_w7tZlR4.png,0.43,107950,7.34,7,-0.76,0.5,Fausto Mariano Vera,264,F. Vera,4,Corinthians,8,11.0,11.0,1.0,4.0,2.0,2.0,,,,,,2.0,,,,,,,,
508,0.51,isidro-pitta,7,Isidro Pitta,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LlMyePJ.png,0.91,108133,3.01,6,0.0,0.0,Isidro Miguel Pitta Saldívar,1371,I. Pitta,5,Cuiabá,8,,3.0,6.0,,,2.0,,,,1.0,,,,,,,,,,
509,0.5,gustavinho,1,Gustavinho,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hopiRUY.png,3.67,108201,2.85,6,0.0,0.0,Gustavo César Mendonça Gravino,284,Gustavinho,4,Grêmio,8,,,1.0,,,,,,,,,,,,,,,,,
510,0.0,breno,0,Breno,https://s.sde.globo.com/media/person_role/2022/09/18/photo_FORMATO_aTUZBiS.png,1.12,108211,1.0,6,0.0,0.0,Breno Herculano Almeida,290,Breno,5,Goiás,8,,,,,,,,,,,,,,,,,,,,
511,-1.3,gabriel-barros,1,Gabriel Barros,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220.png,3.15,108352,2.43,6,0.0,0.0,Gabriel de Sousa Barros,285,G. Barros,5,Internacional,8,,1.0,,1.0,,,,,,,,,,,,,,,,
512,0.0,erison,0,Erison,https://s.sde.globo.com/media/person_role/2023/02/01/photo_FORMATO_0I7WXAm.png,8.22,108422,6.0,6,0.0,0.0,Erison Danilo de Souza,276,Erison,5,São Paulo,8,,,,,,,,,,,,,,,,,,,,
513,2.47,galarza,7,Galarza,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_G8IevUF.png,1.79,108528,2.79,7,-0.97,2.9,Matías Galarza Fonda,267,Galarza,4,Vasco,8,6.0,5.0,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,
514,0.0,arriagada,0,Arriagada,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VPNWNb6.png,5.38,108624,4.0,6,0.0,0.0,Luciano Daniel Arriagada García,293,Arriagada,5,Athlético-PR,8,,,,,,,,,,,,,,,,,,,,
515,5.4,victor-sa,7,Victor Sá,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_t9xgUxE.png,2.29,108946,7.9,7,0.25,3.7,João Victor Santos Sá,263,V. Sá,5,Botafogo,8,12.0,7.0,6.0,,6.0,8.0,1.0,1.0,,1.0,,,,,,,,,,
516,0.0,daniel-martins,0,Daniel Martins,https://s.sde.globo.com/media/person_role/2022/08/25/photo_FORMATO_VUIS7Pm.png,1.12,109102,1.0,6,0.0,0.0,Daniel Sergio Martins,293,D. Martins,4,Athlético-PR,8,,,,,,,,,,,,,,,,,,,,
517,8.7,matheus-nascimento,1,Matheus Nascimento,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xScuqcn.png,5.75,109114,5.21,6,0.0,0.0,Matheus Nascimento de Paula,263,M. Nascimento,5,Botafogo,8,,1.0,2.0,,,,1.0,,,,,,,,,,,,,
518,0.0,dg,0,DG,https://s.sde.globo.com/media/person_role/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png,2.54,109199,2.0,6,0.0,0.0,Douglas da Silva Teixeira,263,DG,2,Botafogo,8,,,,,,,,,,,,,,,,,,,,
519,0.0,kawe,0,Kawê,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_2gnQr2r.png,1.12,109246,1.0,6,0.0,0.0,Kawê Ferreira Godoy Viana,280,Kawê,5,Bragantino,8,,,,,,,,,,,,,,,,,,,,
520,0.0,sammuel,0,Sammuel,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_XK5Yazn.png,3.96,109341,3.0,5,0.0,0.0,Sammuel Queiroz de Freitas,356,Sammuel,4,Fortaleza,8,,,,,,,,,,,,,,,,,,,,
521,0.0,kennedy,0,Kennedy,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_jTL4V8M.png,2.54,109347,2.0,6,0.0,0.0,Antonio Kennedy Sousa de Almeida,356,Kennedy,1,Fortaleza,8,,,,,,,,,,,,,,,,,,,,
522,0.0,raul-gustavo,0,Raul Gustavo,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_o1bIdBe.png,12.48,109389,9.0,5,0.0,0.0,Raul Gustavo Pereira Bicalho,265,R. Gustavo,3,Bahia,8,,,,,,,,,,,,,,,,,,,,
523,0.83,thiago-andrade,6,Thiago Andrade,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_83YGYl5.png,0.06,109404,2.69,6,0.0,0.0,Thiago Eduardo de Andrade,293,T. Andrade,5,Athlético-PR,8,2.0,1.0,3.0,1.0,,3.0,,,,,,,,,,,,,,
524,0.0,ian-luccas,0,Ian Luccas,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HM5lJ1D.png,5.38,109412,4.0,6,0.0,0.0,Ian Luccas Baroni Boetto,283,I. Luccas,4,Cruzeiro,8,,,,,,,,,,,,,,,,,,,,
525,3.53,calebe,8,Calebe,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_AhzCnT2.png,2.55,109461,6.78,7,0.46,4.2,Calebe Gonçalves Ferreira da Silva,356,Calebe,4,Fortaleza,8,7.0,5.0,16.0,2.0,7.0,5.0,,,,1.0,,,1.0,,,,,,,
526,6.35,marcos-leonardo,4,Marcos Leonardo,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_eb1ett7.png,6.63,109497,12.0,6,0.0,0.0,Marcos Leonardo Santos Almeida,277,M. Leonardo,5,Santos,8,1.0,5.0,10.0,,4.0,4.0,1.0,,,3.0,,1.0,,,,,,,,
527,6.2,joaquim,5,Joaquim,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_KiHaTyd.png,1.11,109563,8.55,7,-0.79,1.7,Joaquim Henrique Pereira Silva,277,Joaquim,3,Santos,8,10.0,2.0,2.0,,1.0,3.0,,,3.0,,,,,,,,,,,
528,1.45,martinelli,2,Martinelli,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_eSiqEBR.png,0.79,109573,4.44,7,-0.09,1.2,Matheus Martinelli Lima,266,Martinelli,4,Fluminense,8,1.0,,2.0,,,1.0,,,,1.0,,,,,,,,,,
529,4.46,andrey-santos,5,Andrey Santos,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_jgSQJUl.png,2.97,109591,12.9,6,0.0,0.0,Andrey Nascimento dos Santos,267,A. Santos,4,Vasco,8,13.0,12.0,3.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,
530,0.7,gabriel-novaes,2,Gabriel Novaes,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Kdrpiw9.png,-0.07,109639,2.78,6,-0.36,-0.3,Gabriel Novaes Fernandes,290,G. Novaes,5,Goiás,8,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
531,7.6,hugo,1,Hugo,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8tyq2bR.png,5.5,109668,4.91,7,0.0,0.0,Hugo Gonçalves Ferreira Neto,263,Hugo,2,Botafogo,8,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,
532,3.33,jhoanner-chavez,6,Jhoanner Chávez,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_bZ6JNlc.png,0.37,110021,6.53,7,-0.1,0.4,Jhoanner Stalin Chávez Quintero,265,J. Chávez,2,Bahia,8,9.0,9.0,3.0,1.0,,2.0,,,1.0,2.0,,1.0,,,,,,,,
533,3.25,matias-segovia,4,Matías Segovia,https://s.sde.globo.com/media/person_role/2023/04/04/photo_FORMATO.png,0.19,110055,5.24,6,0.0,0.0,Matías Emanuel Segovia Torales,263,M. Segovia,4,Botafogo,8,5.0,,4.0,,,,,,,,,1.0,,,,,,,,
534,0.0,gabriel-pereira,0,Gabriel Pereira,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yvoo9wb.png,1.12,110251,1.0,6,0.0,0.0,Gabriel Roberto Pereira,293,G. Pereira,1,Athlético-PR,8,,,,,,,,,,,,,,,,,,,,
535,3.81,angelo,8,Ângelo,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CqBwl6X.png,0.66,110415,6.36,7,0.2,0.9,Ângelo Gabriel Borges Damaceno,277,Ângelo,5,Santos,8,9.0,7.0,7.0,1.0,1.0,3.0,2.0,,,3.0,,,,,,,,,,
536,6.28,abel-ferreira,8,Abel Ferreira,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,2.49,110506,13.16,7,-0.19,4.01,Abel Fernando Moreira Ferreira,275,A. Ferreira,6,Palmeiras,8,,,,,,,,,,,4.0,,,,,,,,,
537,-0.3,vinicius-balieiro,1,Vinícius Balieiro,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yMHsqPr.png,2.52,110605,1.99,6,0.0,0.0,Vinícius Balieiro Lourenço de Carvalho,277,V. Balieiro,4,Santos,8,,1.0,,,,,,,,,,,,,,,,,,
538,1.66,gabriel-pirani,5,Gabriel Pirani,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_ttN765r.png,1.93,110607,4.65,6,0.0,0.0,Gabriel Cordeiro Pirani,266,G. Pirani,4,Fluminense,8,3.0,2.0,7.0,1.0,1.0,2.0,,,,,,,,,,,,,,
539,0.0,luiz-filipe,0,Luiz Filipe,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_xcsqOAQ.png,2.54,110632,2.0,6,0.0,0.0,Luiz Filipe dos Reis Silva,290,L. Filipe,5,Goiás,8,,,,,,,,,,,,,,,,,,,,
540,0.0,mycael,0,Mycael,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4TEihe1.png,3.96,110698,3.0,6,0.0,0.0,Mycael Pontes Moreira,293,Mycael,1,Athlético-PR,8,,,,,,,,,,,,,,,,,,,,
541,0.0,pedro-rangel,0,Pedro Rangel,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_6zge4A7.png,3.96,110708,3.0,6,0.0,0.0,Pedro Felipe de Faria Rangel,266,P. Rangel,1,Fluminense,8,,,,,,,,,,,,,,,,,,,,
542,4.9,andres-hurtado,5,Andrés Hurtado,https://s.sde.globo.com/media/person_role/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,7.4,110715,6.55,7,1.88,12.7,José Andrés Hurtado Cheme,280,A. Hurtado,2,Bragantino,8,12.0,3.0,2.0,,,,,,2.0,,,,,,,,,,,
543,6.02,rubens,8,Rubens,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JV4BtfR.png,2.25,110727,11.73,7,0.29,3.6,Rubens Antônio Dias,282,Rubens,2,Atlético-MG,8,27.0,16.0,4.0,1.0,2.0,3.0,,,3.0,2.0,,,,,,,,,,
544,0.0,joao-maranini,0,João Maranini,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_2ubCgRc.png,3.96,110742,3.0,5,0.0,0.0,João Victor Araújo Maranini,1371,J. Maranini,3,Cuiabá,8,,,,,,,,,,,,,,,,,,,,
545,4.64,john-kennedy,7,John Kennedy,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_ZAgi9kx.png,2.0,110759,11.01,6,0.23,3.2,John Kennedy Batista de Souza,266,J. Kennedy,5,Fluminense,8,5.0,7.0,5.0,3.0,5.0,4.0,2.0,1.0,,1.0,,,1.0,,,,,,,
546,6.4,biel,7,Biel,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,3.95,110760,8.44,7,0.47,6.6,Gabriel Teixeira Aragão,265,Biel,5,Bahia,8,7.0,10.0,20.0,2.0,5.0,8.0,2.0,,,,,,1.0,,,,,,,
547,0.0,marcao,0,Marcão,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_ur2aV6A.png,2.54,110775,2.0,6,0.0,0.0,Marco Antônio Amorim de Oliveira Montes,294,Marcão,1,Coritiba,8,,,,,,,,,,,,,,,,,,,,
548,1.43,orellano,6,Orellano,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_QTGO9rI.png,0.4,110776,2.95,6,-0.33,0.5,Luca Nicolás Orellano,267,Orellano,4,Vasco,8,3.0,4.0,6.0,,2.0,1.0,,,,,,,,,,,,,,
549,4.5,renato-paiva,8,Renato Paiva,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ZitX2Ik.png,1.41,110818,8.16,7,-0.34,2.15,Renato Manuel Alves Paiva,265,R. Paiva,6,Bahia,8,,,,,,,,,,,2.0,,,,,,,,,
550,3.2,guilherme-lopes,2,Guilherme Lopes,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UCfKPnM.png,2.87,110909,2.63,6,0.0,0.0,Guilherme Lopes de Almeida,280,G. Lopes,2,Bragantino,8,1.0,2.0,,,,1.0,,,1.0,,,,,,,,,,,
551,0.0,lucao,0,Lucão,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_G50Eggl.png,2.54,110928,2.0,6,0.0,0.0,Lucas Emmanuel Araujo Macedo,290,Lucão,5,Goiás,8,,,,,,,,,,,,,,,,,,,,
