,atletas.clube_id,atletas.preco_num,atletas.status_id,atletas.atleta_id,atletas.media_num,atletas.clube.id.full.name,atletas.pontos_num,atletas.nome,atletas.apelido,atletas.apelido_abreviado,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.foto,atletas.rodada_id,atletas.jogos_num,atletas.variacao_num,atletas.posicao_id,atletas.slug,DS,FC,FS,PC,SG,CA,DE,GS,CV,DP,GC,FD,FF,G,I,A,PP,PS,FT,V,PI
461,285,5.96,7,105949,2.4,Internacional,0.0,Sergio Ramón Rochet Álvarez,Rochet,Rochet,0.06,False,https://s.sde.globo.com/media/person_role/2023/07/14/photo_FORMATO_AtGShUT.png,21,5,0.0,1,rochet,,,2.0,,1.0,3.0,17.0,8.0,,,,,,,,,,,,,
462,267,2.0,6,105998,0.0,Vasco,0.0,Vinícius dos Santos de Oliveira Paiva,Vinícius,Vinícius,1.61,False,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Oqt8wcz.png,21,0,0.0,5,vinicius,,,,,,,,,,,,,,,,,,,,,
463,285,2.81,5,106000,0.0,Internacional,0.0,Lucas de Ramos Silveira,Lucas Ramos,L. Ramos,1.69,False,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Tdt3VkZ.png,21,1,0.0,4,lucas-ramos,,,,,,,,,,,,,,,,,,,,,
464,285,6.83,7,106002,4.61,Internacional,-1.0,João Lucas Souza Cardoso,Johnny,Johnny,-0.68,False,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ylIGH1n.png,21,12,-0.16,4,johnny,23.0,13.0,17.0,1.0,,4.0,,,,,,3.0,1.0,2.0,2.0,1.0,,,1.0,,
465,280,1.74,6,106160,0.6,Bragantino,0.0,Lucas Alexandre Galdino de Azevedo,Lucão,Lucão,3.84,False,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_uN4AYEQ.png,21,5,0.0,1,lucao,,,,,1.0,1.0,7.0,8.0,,,,,,,,,,,,,
466,267,14.12,7,106199,4.98,Vasco,1.3,Gabriel Fortes Chaves,Gabriel Pec,G. Pec,1.49,True,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_RHuy7TJ.png,21,19,-0.4,5,gabriel-pec,19.0,20.0,34.0,,,3.0,,,,,,8.0,18.0,3.0,2.0,2.0,,,2.0,,
467,267,3.2,6,106201,2.12,Vasco,0.0,Lucas Figueiredo dos Santos,Figueiredo,Figueiredo,1.4,False,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_YrswGSn.png,21,15,0.0,4,figueiredo,8.0,17.0,15.0,,,2.0,,,,,,8.0,11.0,,6.0,,,1.0,1.0,,
468,294,9.69,7,106202,4.58,Coritiba,1.4,Bruno Gomes da Silva Clevelário,Bruno Gomes,B. Gomes,1.55,True,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wvinlkF.png,21,19,-1.18,4,bruno-gomes,39.0,28.0,34.0,,,3.0,,,1.0,,,7.0,13.0,2.0,1.0,,,,1.0,,
469,293,2.0,5,106219,0.0,Athlético-PR,0.0,Kawan Gabriel da Silva,Kawan,Kawan,1.61,False,https://s.sde.globo.com/media/person_role/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png,21,0,0.0,4,kawan,,,,,,,,,,,,,,,,,,,,,
470,280,2.76,6,106299,2.59,Bragantino,6.4,Leonardo Javier Realpe Montaño,Realpe,Realpe,5.25,True,https://s.sde.globo.com/media/person_role/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png,21,7,0.91,3,realpe,4.0,9.0,,,3.0,2.0,,,,,,,,,,,,,1.0,,
471,356,8.52,7,106323,3.51,Fortaleza,2.2,Caio Alexandre Souza e Silva,Caio Alexandre,C. Alexandre,2.13,True,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mYQOurq.png,21,20,-0.18,4,caio-alexandre,34.0,33.0,22.0,,,4.0,,,,,,3.0,4.0,2.0,3.0,2.0,,,,,
472,283,3.0,6,106327,0.0,Cruzeiro,0.0,Wesley David de Oliveira Andrade,Wesley Gasolina,W. Gasolina,1.71,False,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_IHO297R.png,21,0,0.0,2,wesley-gasolina,,,,,,,,,,,,,,,,,,,,,
473,284,4.0,5,106371,0.0,Grêmio,0.0,Jhonata Robert Alves da Silva,Jhonata Robert,J. Robert,1.82,False,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Yc1vcMc.png,21,0,0.0,4,jhonata-robert,,,,,,,,,,,,,,,,,,,,,
474,280,5.87,5,106434,3.85,Bragantino,0.0,Eduardo Gonzaga Mendes Santos,Eduardo Santos,E. Santos,4.37,False,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_0B5pVnO.png,21,13,0.0,3,eduardo-santos,6.0,14.0,8.0,,5.0,2.0,,,,,,2.0,2.0,1.0,,1.0,,,1.0,,
475,267,2.0,6,106682,0.0,Vasco,0.0,Hedhe Halls Rocha da Silva,Halls,Halls,1.61,False,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oXORlmg.png,21,0,0.0,1,halls,,,,,,,,,,,,,,,,,,,,,
476,263,3.28,6,106704,3.38,Botafogo,0.0,Carlos Alberto Gomes da Silva Filho,Carlos Alberto,C. Alberto,1.19,False,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_DgukYrK.png,21,6,0.0,5,carlos-alberto,2.0,1.0,2.0,,,,,,,,,1.0,,2.0,,,,,,,
477,276,7.93,7,106822,3.23,São Paulo,0.0,Rodrigo Nestor Bertalia,Rodrigo Nestor,R. Nestor,0.32,False,https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png,21,16,0.0,4,rodrigo-nestor,16.0,23.0,12.0,,,3.0,,,1.0,,,10.0,11.0,1.0,4.0,1.0,,,2.0,,
478,276,5.26,7,106824,2.78,São Paulo,0.5,Welington Damascena Santos,Welington,Welington,0.77,True,https://s.sde.globo.com/media/person_role/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png,21,5,-0.99,2,welington,2.0,6.0,6.0,,2.0,2.0,,,,,,,3.0,,1.0,,,,,,
479,276,5.24,5,106829,6.98,São Paulo,0.0,Patryck Lanza dos Reis,Patryck,Patryck,6.4,False,https://s.sde.globo.com/media/person_role/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png,21,4,0.0,2,patryck,6.0,2.0,5.0,,4.0,2.0,,,,,,,1.0,,,,,,,,
480,276,2.78,6,106830,3.4,São Paulo,0.0,Talles Macedo Toledo Costa,Talles Costa,T. Costa,2.18,False,https://s.sde.globo.com/media/person_role/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_FORMATO.png,21,1,0.0,4,talles-costa,2.0,,2.0,,,,,,,,,,,,,,,,,,
481,276,2.86,6,106831,2.31,São Paulo,1.7,Juan Santos da Silva,Juan,Juan,1.7,True,https://s.sde.globo.com/media/person_role/2022/03/01/b64f8d56aad317fef852cca695190f34_FORMATO.png,21,14,0.01,5,juan,14.0,10.0,14.0,,,1.0,,,,,,2.0,4.0,1.0,10.0,,,,,,
482,276,1.0,6,106832,0.0,São Paulo,0.0,Pedro Veronez Vilhena,Pedro Vilhena,P. Vilhena,1.5,False,https://s.sde.globo.com/media/person_role/2022/03/01/e8c6023cceab5eaf7953916841a0923b_FORMATO.png,21,0,0.0,4,pedro-vilhena,,,,,,,,,,,,,,,,,,,,,
483,280,4.59,7,106835,4.52,Bragantino,0.0,Luan Patrick Wiedthauper,Luan Patrick,L. Patrick,-0.99,False,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qBlP0vG.png,21,12,0.0,3,luan-patrick,8.0,9.0,3.0,,8.0,2.0,,,,,,1.0,2.0,,,1.0,,,,,
484,293,4.73,5,106950,5.27,Athlético-PR,0.0,Fernando Augusto Pereira Bueno Júnior,Fernando,Fernando,2.69,False,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_DOiaQDY.png,21,6,0.0,2,fernando,10.0,4.0,2.0,,2.0,1.0,,,,,,,1.0,,,2.0,,,,,
485,356,4.0,6,106977,0.0,Fortaleza,0.0,Bernardo Schappo,Bernardo Schappo,B. Schappo,1.82,False,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_rs77zVD.png,21,0,0.0,3,bernardo-schappo,,,,,,,,,,,,,,,,,,,,,
486,1371,1.51,6,107039,0.5,Cuiabá,0.0,José Ricardo Batista Cerqueira,Ricardo Cerqueira,R. Cerqueira,1.63,False,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_lmtWu1C.png,21,1,0.0,4,ricardo-cerqueira,,,1.0,,,,,,,,,,,,,,,,,,
487,283,2.43,6,107052,1.05,Cruzeiro,0.0,Stenio Zanetti Toledo,Stênio,Stênio,1.67,False,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9qm9tuE.png,21,11,0.0,5,stenio,5.0,8.0,2.0,,,,,,,,,4.0,3.0,,1.0,,,,,,
488,275,5.32,6,107111,2.71,Palmeiras,1.8,Richard Ríos Montoya,Richard Ríos,R. Ríos,1.81,True,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,21,21,-1.21,4,richard-rios,25.0,21.0,22.0,,,2.0,,,,,,3.0,6.0,2.0,1.0,,,,,,
489,263,7.0,5,107172,0.0,Botafogo,0.0,Patrick de Paula Carreiro,Patrick de Paula,P. Paula,2.13,False,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_YTg7jfi.png,21,0,0.0,4,patrick-de-paula,,,,,,,,,,,,,,,,,,,,,
490,276,6.3,6,107173,2.7,São Paulo,1.8,Michel Daryl Araújo Villar,Michel Araújo,M. Araújo,1.8,True,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_Z1W5SRZ.png,21,17,-0.18,4,michel-araujo,15.0,14.0,28.0,2.0,,2.0,,,,,,2.0,5.0,1.0,2.0,1.0,,,1.0,,
491,264,2.0,6,107179,0.0,Corinthians,0.0,Matheus Planelles Donelli,Matheus Donelli,M. Donelli,1.61,False,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_34QaZln.png,21,0,0.0,1,matheus-donelli,,,,,,,,,,,,,,,,,,,,,
492,293,2.12,2,107183,6.0,Athlético-PR,5.0,Léo Matias Baiersdorf Linck,Léo Linck,L. Linck,4.18,True,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_2aZU9Nq.png,21,2,0.07,1,leo-linck,,,,,,2.0,9.0,4.0,,1.0,,,,,,,,,,,
493,293,0.73,3,107186,-0.47,Athlético-PR,-3.3,Vinicius Kauê Ribeiro Ferreira,Vinicius Kauê,V. Kauê,-2.14,True,https://s.sde.globo.com/media/person_role/2021/04/16/0367fa0859b4ea67ba8191afd67f560e_FORMATO.png,21,4,0.0,2,vinicius-kaue,3.0,5.0,,,,1.0,,,1.0,,,,,,,,,,,,
494,293,1.0,6,107191,0.0,Athlético-PR,0.0,Leonardo Ataíde de Oliveira Siqueira,Leonardo Ataíde,L. Ataíde,1.5,False,https://s.sde.globo.com/media/person_role/2021/12/08/9440c054d747c490573927d3d0cb770c_FORMATO.png,21,0,0.0,2,leonardo-ataide,,,,,,,,,,,,,,,,,,,,,
495,293,1.58,6,107197,0.42,Athlético-PR,0.0,Rômulo José Cardoso da Cruz,Rômulo,Rômulo,0.03,False,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A5prVgV.png,21,5,0.0,5,romulo,1.0,3.0,2.0,,,,,,,,,,1.0,,,,,,,,
496,275,2.59,6,107225,1.55,Palmeiras,0.0,Gustavo Garcia dos Santos,Gustavo Garcia,G. Garcia,-1.42,False,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_9hMRqkt.png,21,4,0.0,2,gustavo-garcia,2.0,1.0,3.0,1.0,1.0,,,,1.0,,,,2.0,,,,,,,,
497,265,3.0,6,107232,0.0,Bahia,0.0,Miqueias Cabral Evaristo,Miqueias,Miqueias,1.71,False,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_JqZAXdV.png,21,0,0.0,4,miqueias,,,,,,,,,,,,,,,,,,,,,
498,275,6.64,6,107236,4.06,Palmeiras,0.0,Vanderlan Barbosa da Silva,Vanderlan,Vanderlan,4.68,False,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_F0bHOxR.png,21,7,0.0,2,vanderlan,17.0,14.0,5.0,,1.0,3.0,,,,,,1.0,2.0,,1.0,1.0,,,,,
499,290,1.23,6,107375,1.34,Goiás,0.0,Vinícius Rodrigues Adelino dos Santos,Dodô,Dodô,0.56,False,https://s.sde.globo.com/media/person_role/2023/05/07/photo_220x220_0PEd4FH.png,21,8,0.0,4,dodo,3.0,3.0,2.0,,,1.0,,,,,,,,1.0,,,,,,,
500,277,2.02,6,107416,0.61,Santos,0.0,Luan Dias da Silva,Luan Dias,L. Dias,-3.22,False,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_MHA8oKV.png,21,8,0.0,4,luan-dias,7.0,10.0,5.0,,,3.0,,,,,,,,,,,,,,,
501,266,9.38,7,107498,3.17,Fluminense,0.0,André Trindade da Costa Neto,André,André,5.1,False,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_VrJSWeV.png,21,16,0.0,4,andre,38.0,24.0,33.0,,,7.0,,,1.0,,,1.0,6.0,,,,,,,,
502,294,9.68,7,107554,4.78,Coritiba,3.1,Natanael Moreira Milouski,Natanael,Natanael,2.82,True,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0XMnyZN.png,21,17,-0.25,2,natanael,49.0,28.0,17.0,1.0,3.0,4.0,,,,,,6.0,3.0,,3.0,,,,1.0,,
503,327,7.48,7,107645,3.68,América-MG,5.01,Fabián Daniel Bustos,Fabián Bustos,F. Bustos,4.26,True,https://s.sde.globo.com/media/person_role/2023/08/08/photo_FORMATO_W6FrqMf.png,21,3,0.62,6,fabian-bustos,,,,,,,,,,,,,,,,,,,,1.0,
504,285,1.0,6,107740,0.0,Internacional,0.0,Emerson Fabiano Kerber Júnior,Emerson Júnior,E. Júnior,1.5,False,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_O9bfirr.png,21,0,0.0,1,emerson-junior,,,,,,,,,,,,,,,,,,,,,
505,267,3.81,7,107744,1.96,Vasco,2.7,Bruno Conceição Praxedes,Praxedes,Praxedes,2.43,True,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_kPHzPIn.png,21,5,0.15,4,praxedes,7.0,4.0,8.0,,,2.0,,,,,,,1.0,,2.0,,,,,,
506,265,7.74,6,107748,5.25,Bahia,0.0,Adriel Vasconcelos Ramos,Adriel,Adriel,2.12,False,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_FM5y32Z.png,21,2,0.0,1,adriel,,,1.0,,1.0,1.0,7.0,1.0,,,,,,,,,,,,,
507,265,2.12,6,107796,1.09,Bahia,0.0,Diego Gabriel Silva Rosa,Diego Rosa,D. Rosa,1.37,False,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_Z8v7YI8.png,21,7,0.0,4,diego-rosa,4.0,3.0,1.0,,,,,,,,,2.0,1.0,,,,,,,,
508,283,2.37,6,107800,1.2,Cruzeiro,0.0,Fernando Henrique do Nascimento Pereira,Fernando Henrique,F. Henrique,1.82,False,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_7OiYeRo.png,21,1,0.0,4,fernando-henrique,1.0,,,,,,,,,,,,,,,,,,,,
509,284,0.75,6,107801,0.2,Grêmio,0.0,Natã Felipe de Amorim Santos,Natã,Natã,1.5,False,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_nMfgjlm.png,21,1,0.0,3,nata,,1.0,1.0,,,,,,,,,,,,,,,,,,
510,285,1.87,3,107809,0.59,Internacional,0.5,Matheus dos Santos Dias,Matheus Dias,M. Dias,0.76,True,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_f09xlRk.png,21,11,-0.23,4,matheus-dias,10.0,12.0,2.0,,,3.0,,,,,,,,,,,,,,,
511,290,3.61,7,107908,4.53,Goiás,4.7,Hugo Ferreira de Farias,Hugo,Hugo,3.98,True,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_4XBJGTX.png,21,7,0.36,2,hugo,13.0,12.0,2.0,,3.0,1.0,,,,,,2.0,3.0,,1.0,,,,,,
512,264,6.85,6,107950,2.47,Corinthians,0.0,Fausto Mariano Vera,Fausto Vera,F. Vera,1.13,False,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_w7tZlR4.png,21,13,0.0,4,fausto-vera,18.0,16.0,8.0,,,5.0,,,,,,2.0,5.0,,1.0,2.0,,,,,
513,294,3.19,6,108131,1.57,Coritiba,1.0,Maurício Garcez de Jesus,Garcez,Garcez,1.15,True,https://s.sde.globo.com/media/person_role/2023/07/11/photo_220x220_lXzHXcx.png,21,3,-0.24,5,garcez,1.0,2.0,5.0,,,,,,,,,,2.0,,,,,,,,
514,1371,2.87,6,108133,0.97,Cuiabá,0.5,Isidro Miguel Pitta Saldívar,Isidro Pitta,I. Pitta,0.77,True,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LlMyePJ.png,21,16,-0.03,5,isidro-pitta,,8.0,12.0,,,,,,,,,1.0,4.0,1.0,3.0,,,,,,
515,327,3.66,6,108163,2.35,América-MG,0.0,Óscar Javier Méndez Albornoz,Javier Méndez,J. Méndez,0.86,False,https://s.sde.globo.com/media/person_role/2023/07/25/photo_FORMATO_k6Nutl7.png,21,2,0.0,4,javier-mendez,4.0,3.0,,,,,,,,,,,1.0,,,,,,,,
516,284,2.54,6,108201,1.4,Grêmio,0.0,Gustavo César Mendonça Gravino,Gustavinho,Gustavinho,1.9,False,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hopiRUY.png,21,2,0.0,4,gustavinho,,,4.0,,,,,,,,,,1.0,,,,,,,,
517,290,1.0,6,108211,0.0,Goiás,0.0,Breno Herculano Almeida,Breno,Breno,1.5,False,https://s.sde.globo.com/media/person_role/2022/09/18/photo_FORMATO_aTUZBiS.png,21,0,0.0,5,breno,,,,,,,,,,,,,,,,,,,,,
518,285,2.08,6,108352,-0.65,Internacional,0.0,Gabriel de Sousa Barros,Gabriel Barros,G. Barros,-3.32,False,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220.png,21,2,0.0,5,gabriel-barros,,1.0,,,,1.0,,,,,,,,,,,,,,,
519,276,4.55,6,108422,2.47,São Paulo,0.0,Erison Danilo de Souza,Erison,Erison,1.24,False,https://s.sde.globo.com/media/person_role/2023/02/01/photo_FORMATO_0I7WXAm.png,21,3,0.0,5,erison,,2.0,2.0,,,1.0,,,,,,,,,,1.0,,,1.0,,
520,267,2.37,6,108528,2.01,Vasco,0.0,Matías Galarza Fonda,Galarza,Galarza,1.15,False,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_G8IevUF.png,21,10,0.0,4,galarza,8.0,7.0,4.0,,,1.0,,,,,,1.0,3.0,1.0,,,,,,,
521,293,2.91,6,108624,1.03,Athlético-PR,0.0,Luciano Daniel Arriagada García,Arriagada,Arriagada,1.4,False,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VPNWNb6.png,21,3,0.0,5,arriagada,1.0,8.0,3.0,,,,,,,,,1.0,2.0,,,,,,,,
522,290,5.7,7,108715,3.06,Goiás,4.2,João Victo Magno de Souza Machado,João Magno,J. Magno,3.64,True,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_QhpyCZL.png,21,8,0.42,5,joao-magno,3.0,16.0,11.0,,,2.0,,,,,,2.0,4.0,2.0,4.0,,,1.0,,,
523,263,9.45,7,108946,5.29,Botafogo,10.4,João Victor Santos Sá,Victor Sá,V. Sá,8.38,True,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_t9xgUxE.png,21,17,1.16,5,victor-sa,27.0,16.0,20.0,,,1.0,,,,,,10.0,12.0,2.0,3.0,3.0,,1.0,,,
524,293,1.0,6,109102,0.0,Athlético-PR,0.0,Daniel Sergio Martins,Daniel Martins,D. Martins,1.5,False,https://s.sde.globo.com/media/person_role/2022/08/25/photo_FORMATO_VUIS7Pm.png,21,0,0.0,4,daniel-martins,,,,,,,,,,,,,,,,,,,,,
525,263,3.72,6,109114,2.58,Botafogo,0.0,Matheus Nascimento de Paula,Matheus Nascimento,M. Nascimento,-0.17,False,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xScuqcn.png,21,4,0.0,5,matheus-nascimento,2.0,6.0,3.0,,,1.0,,,,,,1.0,,1.0,,,,,,,
526,263,2.0,6,109199,0.0,Botafogo,0.0,Douglas da Silva Teixeira,DG,DG,1.61,False,https://s.sde.globo.com/media/person_role/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png,21,0,0.0,2,dg,,,,,,,,,,,,,,,,,,,,,
527,280,1.0,6,109246,0.0,Bragantino,0.0,Kawê Ferreira Godoy Viana,Kawê,Kawê,1.5,False,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_2gnQr2r.png,21,0,0.0,5,kawe,,,,,,,,,,,,,,,,,,,,,
528,356,2.0,6,109347,0.0,Fortaleza,0.0,Antonio Kennedy Sousa de Almeida,Kennedy,Kennedy,1.61,False,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_jTL4V8M.png,21,0,0.0,1,kennedy,,,,,,,,,,,,,,,,,,,,,
529,265,7.82,6,109389,7.5,Bahia,0.0,Raul Gustavo Pereira Bicalho,Raul Gustavo,R. Gustavo,3.31,False,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_o1bIdBe.png,21,1,0.0,3,raul-gustavo,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,
530,293,2.65,6,109404,0.73,Athlético-PR,0.0,Thiago Eduardo de Andrade,Thiago Andrade,T. Andrade,-3.38,False,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_83YGYl5.png,21,8,0.0,5,thiago-andrade,2.0,2.0,3.0,,,1.0,,,,,,1.0,3.0,,,,,,,,
531,283,3.09,6,109412,1.2,Cruzeiro,0.0,Ian Luccas Baroni Boetto,Ian Luccas,I. Luccas,1.9,False,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HM5lJ1D.png,21,1,0.0,4,ian-luccas,1.0,,,,,,,,,,,,,,,,,,,,
532,356,6.87,5,109461,2.86,Fortaleza,0.0,Calebe Gonçalves Ferreira da Silva,Calebe,Calebe,4.67,False,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_AhzCnT2.png,21,17,0.0,4,calebe,10.0,10.0,36.0,,,2.0,,,,,,8.0,8.0,,3.0,1.0,,,1.0,,
533,277,12.14,7,109497,7.42,Santos,4.3,Marcos Leonardo Santos Almeida,Marcos Leonardo,M. Leonardo,3.79,True,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_eb1ett7.png,21,15,-1.2,5,marcos-leonardo,2.0,26.0,37.0,,,2.0,,,,,,8.0,22.0,8.0,9.0,2.0,,,,,
534,277,8.36,6,109563,3.34,Santos,0.0,Joaquim Henrique Pereira Silva,Joaquim,Joaquim,4.46,False,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_KiHaTyd.png,21,16,0.0,3,joaquim,23.0,12.0,7.0,1.0,4.0,3.0,,,,,,4.0,5.0,,,,,1.0,,,
535,266,5.33,2,109573,2.15,Fluminense,5.5,Matheus Martinelli Lima,Martinelli,Martinelli,4.58,True,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_eSiqEBR.png,21,14,0.73,4,martinelli,12.0,22.0,14.0,,,2.0,,,,,,1.0,4.0,1.0,1.0,1.0,,,,,
536,290,2.57,6,109639,0.23,Goiás,0.0,Gabriel Novaes Fernandes,Gabriel Novaes,G. Novaes,-0.14,False,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Kdrpiw9.png,21,3,0.0,5,gabriel-novaes,,3.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,
537,263,8.16,7,109668,7.81,Botafogo,12.9,Hugo Gonçalves Ferreira Neto,Hugo,Hugo,10.26,True,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8tyq2bR.png,21,10,0.97,2,hugo,28.0,17.0,8.0,,8.0,1.0,,,,,,,2.0,,,1.0,,,,,
538,263,4.68,6,110055,2.29,Botafogo,2.2,Matías Emanuel Segovia Torales,Segovinha,Segovinha,2.08,True,https://s.sde.globo.com/media/person_role/2023/04/04/photo_FORMATO.png,21,15,-0.15,4,segovinha,18.0,3.0,13.0,,,2.0,,,,,,3.0,1.0,,,1.0,,,,,
539,293,1.0,6,110251,0.0,Athlético-PR,0.0,Gabriel Roberto Pereira,Gabriel Pereira,G. Pereira,1.5,False,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yvoo9wb.png,21,0,0.0,1,gabriel-pereira,,,,,,,,,,,,,,,,,,,,,
540,275,14.48,7,110506,6.16,Palmeiras,7.45,Abel Fernando Moreira Ferreira,Abel Ferreira,A. Ferreira,6.19,True,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,21,21,0.01,6,abel-ferreira,,,,,,,,,,,,,,,,,,,,11.0,
541,284,4.77,6,110512,1.45,Grêmio,0.0,Lucas Agustín Besozzi,Lucas Besozzi,L. Besozzi,2.33,False,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_SazpwqH.png,21,2,0.0,5,lucas-besozzi,2.0,,1.0,,,,,,,,,,,,,,,,,,
542,280,1.0,6,110587,0.0,Bragantino,0.0,Gabriel Caetano Godoy de Andrade,Caetano,Caetano,0.37,False,https://s.sde.globo.com/media/person_role/2022/11/02/photo_FORMATO.png,21,0,0.0,4,caetano,,,,,,,,,,,,,,,,,,,,,
543,277,1.0,6,110602,0.0,Santos,0.0,Paulo Mazoti Azevedo,Paulo Mazoti,P. Mazoti,1.5,False,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_rM1hgKg.png,21,0,0.0,1,paulo-mazoti,,,,,,,,,,,,,,,,,,,,,
544,275,1.0,6,110624,0.0,Palmeiras,0.0,Mateus Oliveira Mendes,Mateus,Mateus,1.5,False,https://s.sde.globo.com/media/person_role/2020/11/17/cad91db445a56f21c99b495b2b88f8c9_FORMATO.jpeg,21,0,0.0,1,mateus,,,,,,,,,,,,,,,,,,,,,
545,290,2.0,6,110632,0.0,Goiás,0.0,Luiz Filipe dos Reis Silva,Luiz Filipe,L. Filipe,1.61,False,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_xcsqOAQ.png,21,0,0.0,5,luiz-filipe,,,,,,,,,,,,,,,,,,,,,
546,356,4.73,5,110667,3.5,Fortaleza,0.0,Imanol Machuca,Machuca,Machuca,2.17,False,https://s.sde.globo.com/media/person_role/2023/08/01/photo_FORMATO_LFqKqA7.png,21,4,0.0,5,machuca,5.0,4.0,2.0,,,1.0,,,,,,1.0,,1.0,,,,,,,
547,293,3.53,7,110668,3.6,Athlético-PR,0.0,Lucas Ángel Esquivel,Esquivel,Esquivel,2.53,False,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,21,5,0.0,2,esquivel,7.0,9.0,5.0,,2.0,1.0,,,,,,,1.0,,,,,,,,
