,atletas.rodada_id,atletas.clube.id.full.name,atletas.clube_id,atletas.pontos_num,atletas.preco_num,atletas.atleta_id,atletas.nome,atletas.minimo_para_valorizar,atletas.jogos_num,atletas.slug,atletas.apelido,atletas.foto,atletas.variacao_num,atletas.media_num,atletas.apelido_abreviado,atletas.posicao_id,atletas.status_id,DS,FC,FD,FF,FS,FT,G,I,CA,CV,SG,PS,DE,GS,DP,A,PC,PP,V,GC
436,7,Internacional,285,1.5,8.77,105647,Maurício Magalhães Prado,1.02,5,mauricio,Maurício,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_7KIwg4E.png,-0.3,5.0,Maurício,4,2,2.0,2.0,1.0,4.0,10.0,,2.0,2.0,2.0,,,,,,,,,,,
437,7,Internacional,285,0.0,2.67,105672,Nicolás Hernández Rodríguez,0.1,2,nicolas-hernandez,Nicolás Hernández,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_l85XoS0.png,-0.18,0.2,N. Hernández,3,6,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,
438,7,Palmeiras,275,0.0,5.93,105770,Rafael Navarro Leal,2.7,3,rafael-navarro,Rafael Navarro,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_D5UD7xu.png,0.0,4.47,R. Navarro,5,6,2.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,
439,7,Cruzeiro,283,3.2,6.86,105811,Wesley Ribeiro Silva,2.0,5,wesley,Wesley,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_vnwHYu8.png,-0.22,5.78,Wesley,5,7,6.0,12.0,3.0,4.0,7.0,,2.0,,1.0,,,,,,,,,,,
440,7,Goiás,290,0.0,2.58,105842,Lucas Eduardo Ribeiro de Souza,1.75,1,edu,Edu,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_ufnVqJV.png,0.0,2.1,Edu,3,6,2.0,1.0,,,2.0,,,,,,,,,,,,1.0,,,
441,7,Corinthians,264,0.0,6.66,105845,Matheus de Araújo Andrade,1.38,4,matheus-araujo,Matheus Araújo,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_BedE425.png,0.0,3.92,M. Araújo,4,6,4.0,1.0,1.0,,4.0,,1.0,,,,,,,,,,,,,
442,7,Santos,277,0.0,1.39,105899,Ivonei Júnior da Silva Rabelo,0.1,1,ivonei,Ivonei,https://s.sde.globo.com/media/person_role/2022/03/03/caea9218ffe2f27f406b20009a39c25e_FORMATO.png,-0.61,0.0,Ivonei,4,6,,,,,,,,,,,,,,,,,,,,
443,7,Vasco,267,0.0,3.0,105902,José Gabriel dos Santos Silva,3.39,0,ze-gabriel,Zé Gabriel,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PQUgcKV.png,0.0,0.0,Z. Gabriel,4,6,,,,,,,,,,,,,,,,,,,,
444,7,Bahia,265,0.0,1.99,105909,Vinicius Alessandro Mingotti,1.63,1,vinicius-mingotti,Vinicius Mingotti,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_YH7397F.png,0.0,-0.3,V. Mingotti,5,6,,1.0,,,,,,,,,,,,,,,,,,
445,7,Internacional,285,4.6,2.56,105911,Rômulo Zanre Zwarg,2.75,3,romulo,Rômulo,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_eEMPMPy.png,0.13,3.77,Rômulo,4,6,7.0,3.0,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,
446,7,Vasco,267,0.0,2.0,105998,Vinícius dos Santos de Oliveira Paiva,2.26,0,vinicius,Vinícius,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Oqt8wcz.png,0.0,0.0,Vinícius,5,6,,,,,,,,,,,,,,,,,,,,
447,7,Internacional,285,0.0,4.0,106000,Lucas de Ramos Silveira,4.52,0,lucas-ramos,Lucas Ramos,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Tdt3VkZ.png,0.0,0.0,L. Ramos,4,6,,,,,,,,,,,,,,,,,,,,
448,7,Internacional,285,14.0,8.11,106002,João Lucas Souza Cardoso,8.14,4,johnny,Johnny,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ylIGH1n.png,1.9,5.32,Johnny,4,7,8.0,5.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,
449,7,Botafogo,263,0.0,3.0,106083,Breno Washington Rodrigues da Silva,3.39,0,breno,Breno,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_byFBxRL.png,0.0,0.0,Breno,4,6,,,,,,,,,,,,,,,,,,,,
450,7,Bragantino,280,0.0,0.82,106160,Lucas Alexandre Galdino de Azevedo,-1.07,4,lucao,Lucão,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_uN4AYEQ.png,0.0,-0.5,Lucão,1,6,,,,,,,,,1.0,,,,7.0,8.0,,,,,,
451,7,Vasco,267,5.1,16.05,106199,Gabriel Fortes Chaves,3.13,7,gabriel-pec,Gabriel Pec,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_RHuy7TJ.png,0.1,6.45,G. Pec,5,7,9.0,8.0,4.0,5.0,12.0,1.0,2.0,,2.0,,,,,,,1.0,,,,
452,7,Vasco,267,2.1,2.46,106201,Lucas Figueiredo dos Santos,1.32,6,figueiredo,Figueiredo,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_YrswGSn.png,0.0,1.37,Figueiredo,4,7,4.0,6.0,3.0,2.0,4.0,,,,2.0,,,,,,,,,,,
453,7,Coritiba,294,7.7,10.23,106202,Bruno Gomes da Silva Clevelário,4.58,7,bruno-gomes,Bruno Gomes,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wvinlkF.png,1.01,4.87,B. Gomes,4,7,13.0,11.0,4.0,5.0,14.0,,1.0,,2.0,,,,,,,,,,,
454,7,Athlético-PR,293,0.0,2.0,106219,Kawan Gabriel da Silva,2.26,0,kawan,Kawan,https://s.sde.globo.com/media/person_role/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png,0.0,0.0,Kawan,4,5,,,,,,,,,,,,,,,,,,,,
455,7,Bragantino,280,5.9,2.35,106299,Leonardo Javier Realpe Montaño,3.48,3,realpe,Realpe,https://s.sde.globo.com/media/person_role/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png,1.13,2.07,Realpe,3,7,2.0,4.0,,,,,,,,,1.0,,,,,,,,,
456,7,Fortaleza,356,1.7,8.89,106323,Caio Alexandre Souza e Silva,1.15,7,caio-alexandre,Caio Alexandre,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mYQOurq.png,-0.59,5.13,C. Alexandre,4,7,17.0,10.0,1.0,1.0,7.0,,1.0,,,,,,,,,1.0,,,,
457,7,Cruzeiro,283,0.0,3.0,106327,Wesley David de Oliveira Andrade,3.39,0,wesley-gasolina,Wesley Gasolina,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_IHO297R.png,0.0,0.0,W. Gasolina,2,6,,,,,,,,,,,,,,,,,,,,
458,7,Grêmio,284,0.0,4.0,106371,Jhonata Robert Alves da Silva,4.52,0,jhonata-robert,Jhonata Robert,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Yc1vcMc.png,0.0,0.0,J. Robert,4,5,,,,,,,,,,,,,,,,,,,,
459,7,Bragantino,280,7.6,4.73,106434,Eduardo Gonzaga Mendes Santos,4.48,7,eduardo-santos,Eduardo Santos,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_0B5pVnO.png,1.47,2.23,E. Santos,3,7,4.0,8.0,2.0,1.0,2.0,,,,1.0,,1.0,,,,,1.0,,,,
460,7,Vasco,267,0.0,2.0,106682,Hedhe Halls Rocha da Silva,2.26,0,halls,Halls,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oXORlmg.png,0.0,0.0,Halls,1,6,,,,,,,,,,,,,,,,,,,,
461,7,Botafogo,263,0.0,2.76,106704,Carlos Alberto Gomes da Silva Filho,0.54,1,carlos-alberto,Carlos Alberto,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_DgukYrK.png,0.0,0.0,C. Alberto,5,6,,,,,,,,,,,,,,,,,,,,
462,7,Cruzeiro,283,1.2,2.63,106708,Igor Marques Paciência Cardoso,0.81,2,igor-formiga,Igor Formiga,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_OHpWQRW.png,-1.04,5.6,I. Formiga,2,6,1.0,,,,,,,,,,1.0,,,,,1.0,,,,
463,7,São Paulo,276,0.0,3.0,106803,André Anderson Pomilio Lima,3.39,0,andre-anderson,André Anderson,https://s.sde.globo.com/media/person_role/2022/04/12/147e9b9fa6d6b253f5f20e62622066ac_FORMATO.png,0.0,0.0,A. Anderson,4,6,,,,,,,,,,,,,,,,,,,,
464,7,São Paulo,276,7.4,9.44,106822,Rodrigo Nestor Bertalia,4.39,6,rodrigo-nestor,Rodrigo Nestor,https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png,0.92,4.45,R. Nestor,4,7,10.0,9.0,3.0,5.0,4.0,1.0,1.0,2.0,,1.0,,,,,,,,,,
465,7,São Paulo,276,0.0,7.0,106824,Welington Damascena Santos,7.91,0,welington,Welington,https://s.sde.globo.com/media/person_role/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png,0.0,0.0,Welington,2,6,,,,,,,,,,,,,,,,,,,,
466,7,São Paulo,276,0.0,4.47,106829,Patryck Lanza dos Reis,2.16,2,patryck,Patryck,https://s.sde.globo.com/media/person_role/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png,0.0,6.15,Patryck,2,2,2.0,2.0,,,3.0,,,,1.0,,2.0,,,,,,,,,
467,7,São Paulo,276,0.0,3.0,106830,Talles Macedo Toledo Costa,3.39,0,talles-costa,Talles Costa,https://s.sde.globo.com/media/person_role/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_FORMATO.png,0.0,0.0,T. Costa,4,6,,,,,,,,,,,,,,,,,,,,
468,7,São Paulo,276,7.4,2.82,106831,Juan Santos da Silva,4.34,4,juan,Juan,https://s.sde.globo.com/media/person_role/2022/03/01/b64f8d56aad317fef852cca695190f34_FORMATO.png,1.52,2.2,Juan,5,6,1.0,2.0,,,1.0,,1.0,3.0,,,,,,,,,,,,
469,7,São Paulo,276,0.0,1.0,106832,Pedro Veronez Vilhena,1.13,0,pedro-vilhena,Pedro Vilhena,https://s.sde.globo.com/media/person_role/2022/03/01/e8c6023cceab5eaf7953916841a0923b_FORMATO.png,0.0,0.0,P. Vilhena,4,6,,,,,,,,,,,,,,,,,,,,
470,7,Bragantino,280,0.0,4.0,106835,Luan Patrick Wiedthauper,4.52,0,luan-patrick,Luan Patrick,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qBlP0vG.png,0.0,0.0,L. Patrick,3,6,,,,,,,,,,,,,,,,,,,,
471,7,Fluminense,266,0.0,2.0,106882,Eder Maciel Lopes,2.26,0,edinho,Edinho,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_5q9s5aJ.png,0.0,0.0,Edinho,4,6,,,,,,,,,,,,,,,,,,,,
472,7,Goiás,290,0.0,3.0,106949,Ariel Felipe Gomes da Rosa,3.39,0,ariel,Ariel,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_Nvo8pua.png,0.0,0.0,Ariel,5,6,,,,,,,,,,,,,,,,,,,,
473,7,Athlético-PR,293,0.0,4.48,106950,Fernando Augusto Pereira Bueno Júnior,4.76,2,fernando,Fernando,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_DOiaQDY.png,0.0,6.6,Fernando,2,7,4.0,2.0,,,,,,,1.0,,1.0,,,,,1.0,,,,
474,7,Fortaleza,356,0.0,4.0,106977,Bernardo Schappo,4.52,0,bernardo-schappo,Bernardo Schappo,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_rs77zVD.png,0.0,0.0,B. Schappo,3,6,,,,,,,,,,,,,,,,,,,,
475,7,Cuiabá,1371,0.0,2.0,107039,José Ricardo Batista Cerqueira,2.26,0,ricardo-cerqueira,Ricardo Cerqueira,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_lmtWu1C.png,0.0,0.0,R. Cerqueira,4,6,,,,,,,,,,,,,,,,,,,,
476,7,Fluminense,266,0.0,3.0,107044,Alexandre de Jesus Jeruzalem Júnior,3.39,0,alexandre-jesus,Alexandre Jesus,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_PBbWKhP.png,0.0,0.0,A. Jesus,5,6,,,,,,,,,,,,,,,,,,,,
477,7,Cruzeiro,283,0.0,2.41,107052,Stenio Zanetti Toledo,1.28,2,stenio,Stênio,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9qm9tuE.png,0.0,1.15,Stênio,5,6,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,
478,7,Bragantino,280,0.0,4.15,107110,Natan Bernardo de Souza,0.71,6,natan,Natan,https://s.sde.globo.com/media/person_role/2022/05/05/ebc6c140c001d68b3b50f27e354d27e2_FORMATO.png,0.0,0.97,Natan,3,5,4.0,8.0,1.0,1.0,3.0,,,1.0,,,,,,,,,,,,
479,7,Palmeiras,275,0.0,4.07,107111,Richard Ríos Montoya,0.13,7,richard-rios,Richard Ríos,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,-0.42,1.57,R. Ríos,4,6,5.0,1.0,1.0,2.0,5.0,,,,,,,,,,,,,,,
480,7,Botafogo,263,0.0,7.0,107172,Patrick de Paula Carreiro,7.91,0,patrick-de-paula,Patrick de Paula,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_YTg7jfi.png,0.0,0.0,P. Paula,4,5,,,,,,,,,,,,,,,,,,,,
481,7,São Paulo,276,0.0,6.2,107173,Michel Daryl Araújo Villar,0.15,6,michel-araujo,Michel Araújo,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_Z1W5SRZ.png,-1.24,3.15,M. Araújo,4,6,2.0,6.0,1.0,2.0,7.0,,1.0,,1.0,,,,,,,1.0,,,,
482,7,Palmeiras,275,0.0,2.8,107174,Bruno Vinícius Souza Ramos,0.78,2,bruno-tabata,Bruno Tabata,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_g6CL75l.png,0.0,0.65,B. Tabata,4,6,,,,1.0,1.0,,,,,,,,,,,,,,,
483,7,Corinthians,264,0.0,2.0,107179,Matheus Planelles Donelli,2.26,0,matheus-donelli,Matheus Donelli,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_34QaZln.png,0.0,0.0,M. Donelli,1,6,,,,,,,,,,,,,,,,,,,,
484,7,Athlético-PR,293,0.0,1.05,107183,Léo Matias Baiersdorf Linck,2.26,0,leo-linck,Léo Linck,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_2aZU9Nq.png,0.0,-1.0,L. Linck,1,6,,,,,,,,,1.0,,,,,,,,,,,
485,7,Athlético-PR,293,0.0,1.0,107186,Vinicius Kauê Ribeiro Ferreira,1.13,0,vinicius-kaue,Vinicius Kauê,https://s.sde.globo.com/media/person_role/2021/04/16/0367fa0859b4ea67ba8191afd67f560e_FORMATO.png,0.0,0.0,V. Kauê,2,6,,,,,,,,,,,,,,,,,,,,
486,7,Athlético-PR,293,0.0,2.0,107197,Rômulo José Cardoso da Cruz,0.63,4,romulo,Rômulo,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A5prVgV.png,0.0,0.6,Rômulo,5,5,1.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,
487,7,Palmeiras,275,0.0,4.06,107225,Gustavo Garcia dos Santos,3.24,3,gustavo-garcia,Gustavo Garcia,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_9hMRqkt.png,0.0,2.97,G. Garcia,2,6,2.0,1.0,,1.0,2.0,,,,,,1.0,,,,,,,,,
488,7,Bahia,265,0.0,3.0,107232,Miqueias Cabral Evaristo,3.39,0,miqueias,Miqueias,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_JqZAXdV.png,0.0,0.0,Miqueias,4,6,,,,,,,,,,,,,,,,,,,,
489,7,Palmeiras,275,0.0,6.66,107236,Vanderlan Barbosa da Silva,2.74,2,vanderlan,Vanderlan,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_F0bHOxR.png,0.0,5.0,Vanderlan,2,6,5.0,5.0,,,1.0,,,,,,,,,,,1.0,,,,
490,7,Goiás,290,0.0,1.0,107261,Nathan Melo Silva,1.13,0,nathan,Nathan,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_hnxgxa6.png,0.0,0.0,Nathan,4,6,,,,,,,,,,,,,,,,,,,,
491,7,Goiás,290,0.0,0.69,107375,Vinícius Rodrigues Adelino dos Santos,-0.49,4,dodo,Dodô,https://s.sde.globo.com/media/person_role/2023/05/07/photo_220x220_0PEd4FH.png,0.0,-0.32,Dodô,4,6,,1.0,,,,,,,1.0,,,,,,,,,,,
492,7,Santos,277,0.0,2.67,107416,Luan Dias da Silva,-0.14,1,luan-dias,Luan Dias,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_MHA8oKV.png,0.0,-1.6,L. Dias,4,5,,2.0,,,,,,,1.0,,,,,,,,,,,
493,7,Fluminense,266,-0.1,9.1,107498,André Trindade da Costa Neto,0.09,6,andre,André,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_VrJSWeV.png,-1.06,3.2,André,4,7,14.0,5.0,,3.0,13.0,,,,2.0,1.0,,,,,,,,,,
494,7,Coritiba,294,2.0,9.46,107554,Natanael Moreira Milouski,1.32,6,natanael,Natanael,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0XMnyZN.png,-1.02,5.92,Natanael,2,7,24.0,15.0,4.0,2.0,8.0,1.0,,2.0,2.0,,,,,,,,,,,
495,7,Santos,277,0.0,9.1,107676,Nathan Santos de Araújo,4.53,5,nathan,Nathan,https://s.sde.globo.com/media/person_role/2022/09/30/photo_FORMATO.png,0.0,4.46,Nathan,2,6,13.0,6.0,,,1.0,,,,2.0,,2.0,,,,,,,,,
496,7,Corinthians,264,0.0,4.79,107726,Chrystian Amaral Barletta de Almeida,2.23,3,chrystian-barletta,Chrystian Barletta,https://s.sde.globo.com/media/person_role/2023/03/21/photo_FORMATO_A5fpusS.png,0.0,2.23,C. Barletta,4,6,3.0,3.0,1.0,1.0,4.0,,,,,,,,,,,,,,,
497,7,Internacional,285,0.0,1.0,107740,Emerson Fabiano Kerber Júnior,1.13,0,emerson-junior,Emerson Júnior,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_O9bfirr.png,0.0,0.0,E. Júnior,1,6,,,,,,,,,,,,,,,,,,,,
498,7,Bragantino,280,0.0,5.0,107744,Bruno Conceição Praxedes,5.65,0,praxedes,Praxedes,https://s.sde.globo.com/media/person_role/2022/05/05/f8aea5d525d74bdbe77382da13d85ed2_FORMATO.png,0.0,0.0,Praxedes,4,6,,,,,,,,,,,,,,,,,,,,
499,7,Grêmio,284,0.0,9.68,107748,Adriel Vasconcelos Ramos,6.16,1,adriel,Adriel,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_WyxMzh5.png,0.0,9.0,Adriel,1,6,,,,,,,,,,,1.0,,4.0,,,,,,,
500,7,Bahia,265,0.0,2.27,107796,Diego Gabriel Silva Rosa,1.69,5,diego-rosa,Diego Rosa,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_Z8v7YI8.png,0.0,1.0,D. Rosa,4,6,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,
501,7,Cruzeiro,283,0.0,3.0,107800,Fernando Henrique do Nascimento Pereira,3.39,0,fernando-henrique,Fernando Henrique,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_7OiYeRo.png,0.0,0.0,F. Henrique,4,5,,,,,,,,,,,,,,,,,,,,
502,7,Grêmio,284,0.0,1.0,107801,Natã Felipe de Amorim Santos,1.13,0,nata,Natã,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_nMfgjlm.png,0.0,0.0,Natã,3,6,,,,,,,,,,,,,,,,,,,,
503,7,Coritiba,294,0.0,3.0,107803,Wesley da Conceição Duarte Moreira,3.39,0,wesley,Wesley,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO_KnKkZDT.png,0.0,0.0,Wesley,5,6,,,,,,,,,,,,,,,,,,,,
504,7,Internacional,285,0.0,2.35,107809,Matheus dos Santos Dias,0.86,2,matheus-dias,Matheus Dias,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_f09xlRk.png,0.0,1.5,M. Dias,4,6,3.0,2.0,,,,,,,,,,,,,,,,,,
505,7,Goiás,290,0.0,3.0,107908,Hugo Ferreira de Farias,3.39,0,hugo,Hugo,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_4XBJGTX.png,0.0,0.0,Hugo,2,6,,,,,,,,,,,,,,,,,,,,
506,7,Corinthians,264,5.3,8.1,107950,Fausto Mariano Vera,3.18,6,fausto-vera,Fausto Vera,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_w7tZlR4.png,0.56,3.32,F. Vera,4,7,9.0,8.0,2.0,2.0,1.0,,,,3.0,,,,,,,2.0,,,,
507,7,Cuiabá,1371,0.0,3.01,108133,Isidro Miguel Pitta Saldívar,0.1,7,isidro-pitta,Isidro Pitta,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LlMyePJ.png,-0.14,0.51,I. Pitta,5,6,,3.0,,2.0,6.0,,,1.0,,,,,,,,,,,,
508,7,Grêmio,284,0.0,2.85,108201,Gustavo César Mendonça Gravino,0.85,1,gustavinho,Gustavinho,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hopiRUY.png,0.0,0.5,Gustavinho,4,6,,,,,1.0,,,,,,,,,,,,,,,
509,7,Goiás,290,0.0,1.0,108211,Breno Herculano Almeida,1.13,0,breno,Breno,https://s.sde.globo.com/media/person_role/2022/09/18/photo_FORMATO_aTUZBiS.png,0.0,0.0,Breno,5,6,,,,,,,,,,,,,,,,,,,,
510,7,Internacional,285,0.0,2.43,108352,Gabriel de Sousa Barros,1.72,1,gabriel-barros,Gabriel Barros,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220.png,0.0,-1.3,G. Barros,5,6,,1.0,,,,,,,1.0,,,,,,,,,,,
511,7,São Paulo,276,0.0,6.0,108422,Erison Danilo de Souza,6.78,0,erison,Erison,https://s.sde.globo.com/media/person_role/2023/02/01/photo_FORMATO_0I7WXAm.png,0.0,0.0,Erison,5,6,,,,,,,,,,,,,,,,,,,,
512,7,Vasco,267,12.3,3.76,108528,Matías Galarza Fonda,7.15,6,galarza,Galarza,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_G8IevUF.png,2.39,2.4,Galarza,4,7,4.0,4.0,1.0,2.0,2.0,,1.0,,1.0,,,,,,,,,,,
513,7,Athlético-PR,293,0.0,4.0,108624,Luciano Daniel Arriagada García,4.52,0,arriagada,Arriagada,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VPNWNb6.png,0.0,0.0,Arriagada,5,6,,,,,,,,,,,,,,,,,,,,
514,7,Botafogo,263,2.8,7.65,108946,João Victor Santos Sá,1.78,6,victor-sa,Victor Sá,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_t9xgUxE.png,-0.01,5.68,V. Sá,5,7,11.0,7.0,5.0,7.0,5.0,,1.0,1.0,,,,1.0,,,,,,,,
515,7,Athlético-PR,293,0.0,1.0,109102,Daniel Sergio Martins,1.13,0,daniel-martins,Daniel Martins,https://s.sde.globo.com/media/person_role/2022/08/25/photo_FORMATO_VUIS7Pm.png,0.0,0.0,D. Martins,4,6,,,,,,,,,,,,,,,,,,,,
516,7,Botafogo,263,0.0,5.21,109114,Matheus Nascimento de Paula,5.16,1,matheus-nascimento,Matheus Nascimento,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xScuqcn.png,0.0,8.7,M. Nascimento,5,6,,1.0,,,2.0,,1.0,,,,,,,,,,,,,
517,7,Botafogo,263,0.0,2.0,109199,Douglas da Silva Teixeira,2.26,0,dg,DG,https://s.sde.globo.com/media/person_role/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png,0.0,0.0,DG,2,6,,,,,,,,,,,,,,,,,,,,
518,7,Bragantino,280,0.0,1.0,109246,Kawê Ferreira Godoy Viana,1.13,0,kawe,Kawê,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_2gnQr2r.png,0.0,0.0,Kawê,5,6,,,,,,,,,,,,,,,,,,,,
519,7,Fortaleza,356,0.0,3.0,109341,Sammuel Queiroz de Freitas,3.39,0,sammuel,Sammuel,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_XK5Yazn.png,0.0,0.0,Sammuel,4,5,,,,,,,,,,,,,,,,,,,,
520,7,Fortaleza,356,0.0,2.0,109347,Antonio Kennedy Sousa de Almeida,2.26,0,kennedy,Kennedy,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_jTL4V8M.png,0.0,0.0,Kennedy,1,6,,,,,,,,,,,,,,,,,,,,
521,7,Bahia,265,0.0,9.0,109389,Raul Gustavo Pereira Bicalho,10.17,0,raul-gustavo,Raul Gustavo,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_o1bIdBe.png,0.0,0.0,R. Gustavo,3,5,,,,,,,,,,,,,,,,,,,,
522,7,Athlético-PR,293,-1.3,2.69,109404,Thiago Eduardo de Andrade,-0.63,6,thiago-andrade,Thiago Andrade,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_83YGYl5.png,-0.62,0.83,T. Andrade,5,6,2.0,1.0,,3.0,3.0,,,,1.0,,,,,,,,,,,
523,7,Cruzeiro,283,0.0,4.0,109412,Ian Luccas Baroni Boetto,4.52,0,ian-luccas,Ian Luccas,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HM5lJ1D.png,0.0,0.0,I. Luccas,4,6,,,,,,,,,,,,,,,,,,,,
524,7,Fortaleza,356,2.2,6.32,109461,Calebe Gonçalves Ferreira da Silva,1.41,7,calebe,Calebe,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_AhzCnT2.png,-0.25,3.43,Calebe,4,7,6.0,5.0,6.0,4.0,14.0,1.0,,1.0,2.0,,,,,,,,,,,
525,7,Santos,277,0.0,12.0,109497,Marcos Leonardo Santos Almeida,6.89,4,marcos-leonardo,Marcos Leonardo,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_eb1ett7.png,0.0,6.35,M. Leonardo,5,6,1.0,5.0,4.0,4.0,10.0,,1.0,3.0,,,,,,,,1.0,,,,
526,7,Santos,277,7.4,9.34,109563,Joaquim Henrique Pereira Silva,4.37,4,joaquim,Joaquim,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_KiHaTyd.png,0.3,7.33,Joaquim,3,7,9.0,1.0,1.0,2.0,2.0,,,,,,3.0,,,,,,,,,
527,7,Fluminense,266,1.7,4.53,109573,Matheus Martinelli Lima,1.07,1,martinelli,Martinelli,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_eSiqEBR.png,-1.47,1.7,Martinelli,4,6,1.0,,,,1.0,,,,,,,,,,,,,,,
