,atletas.posicao_id,atletas.variacao_num,atletas.jogos_num,atletas.apelido,atletas.atleta_id,atletas.media_num,atletas.minimo_para_valorizar,atletas.foto,atletas.slug,atletas.status_id,atletas.clube_id,atletas.preco_num,atletas.rodada_id,atletas.clube.id.full.name,atletas.nome,atletas.entrou_em_campo,atletas.apelido_abreviado,atletas.pontos_num,A,CA,DS,FC,FD,FF,FS,G,PS,SG,CV,I,PC,DE,GS,FT,PP,DP,GC,V,PI
426,5,0.0,1,Reinaldo,104420,1.7,,https://s.sde.globo.com/media/person_role/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png,reinaldo,6,293,2.39,20,Athlético-PR,Reinaldo Nascimento Satorno,False,Reinaldo,0.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
427,1,0.0,0,Felipe Scheibig,104424,0.0,,https://s.sde.globo.com/media/person_role/2021/07/16/79af8f6f344db19983598078705340fc_FORMATO.png,felipe-scheibig,6,284,1.0,20,Grêmio,Felipe Mateus Scheibig,False,F. Scheibig,0.0,,,,,,,,,,,,,,,,,,,,,
428,4,0.0,14,Christian,104502,4.7,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_V2OPAxf.png,christian,5,293,10.5,20,Athlético-PR,Christian Roberto Alves Cardoso,False,Christian,0.0,,,17.0,21.0,3.0,7.0,15.0,4.0,,,,,,,,1.0,,,,,
429,3,0.0,0,Henrique Vermudt,104504,0.0,,https://s.sde.globo.com/media/person_role/2023/07/30/photo_FORMATO_iztb5Pm.png,henrique-vermudt,6,263,3.0,20,Botafogo,Henrique Vermudt,False,H. Vermudt,0.0,,,,,,,,,,,,,,,,,,,,,
430,4,0.0,6,Vinícius Zanocelo,104521,0.68,,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_OPlr7ly.png,vinicius-zanocelo,6,356,3.32,20,Fortaleza,Vinícius Nelson de Souza Zanocelo,False,V. Zanocelo,0.0,,1.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,
431,4,0.0,5,Sandry,104580,0.52,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_bbHXWKZ.png,sandry,5,277,2.54,20,Santos,Sandry Roberto Santos Goes,False,Sandry,0.0,,2.0,4.0,4.0,,,2.0,,,,,,,,,,,,,,
432,1,0.0,0,Fabrício,104588,0.0,,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_AAId2Kq.png,fabricio,6,280,1.0,20,Bragantino,Fabrício Oliveira de Souza,False,Fabrício,0.0,,,,,,,,,,,,,,,,,,,,,
433,4,-0.37,13,Matheus Bianqui,104640,2.24,,https://s.sde.globo.com/media/person_role/2023/04/21/photo_FORMATO.png,matheus-bianqui,6,294,3.21,20,Coritiba,Matheus Henrique Bianqui,True,M. Bianqui,1.0,1.0,5.0,19.0,16.0,2.0,3.0,13.0,,,,,2.0,,,,,,,,,
434,6,-0.39,20,Juan Vojvoda,104754,5.3,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_UIx1Yzg.png,juan-vojvoda,7,356,12.84,20,Fortaleza,Juan Pablo Vojvoda Rizzo,True,J. Vojvoda,6.98,,,,,,,,,,,,,,,,,,,,8.0,
435,4,-0.19,16,Acevedo,104783,3.05,,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_YfjCr6b.png,acevedo,6,265,5.35,20,Bahia,Nicolás Brian Acevedo Tabárez,True,Acevedo,4.1,,5.0,35.0,24.0,3.0,8.0,18.0,,,,,,,,,,,,,,
436,4,2.01,3,Sebastián Gómez,104811,4.27,,https://s.sde.globo.com/media/person_role/2023/08/01/photo_220x220_hjOH0Bl.png,sebastian-gomez,7,294,6.35,20,Coritiba,Sebastián Gómez Londoño,True,S. Gómez,9.3,1.0,,6.0,3.0,,,3.0,,,,,,,,,,,,,,
437,1,0.0,0,Igo Gabriel,104991,0.0,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_C8GywEv.png,igo-gabriel,6,263,1.0,20,Botafogo,Igo Gabriel Santos Pereira,False,I. Gabriel,0.0,,,,,,,,,,,,,,,,,,,,,
438,3,0.0,0,João Marcelo,105047,0.0,,https://s.sde.globo.com/media/person_role/2023/08/01/photo_220x220_vuySYbE.png,joao-marcelo,6,283,3.0,20,Cruzeiro,João Marcelo Messias Ferreira,False,J. Marcelo,0.0,,,,,,,,,,,,,,,,,,,,,
439,5,-1.77,18,Luis Henrique,105049,2.85,,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XMfC6C1.png,luis-henrique,7,263,5.2,20,Botafogo,Luis Henrique Tomaz de Lima,True,L. Henrique,1.7,1.0,,9.0,4.0,4.0,7.0,3.0,3.0,1.0,,,1.0,,,,,,,,,
440,2,0.11,14,Khellven,105175,4.5,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7lRpDNN.png,khellven,7,293,7.74,20,Athlético-PR,Khellven Douglas Silva Oliveira,True,Khellven,2.4,3.0,1.0,15.0,9.0,2.0,3.0,8.0,,,5.0,,3.0,,,,,,,,,
441,1,0.04,18,Bento,105208,4.13,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,bento,7,293,9.79,20,Athlético-PR,Bento Matheus Krepski,True,Bento,1.5,1.0,3.0,,2.0,,,2.0,,,6.0,,,,56.0,21.0,,,1.0,,,
442,4,0.0,0,De Lucca,105294,0.0,,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_J73ZkrF.png,de-lucca,5,267,3.0,20,Vasco,Patrick de Lucca Chaves de Oliveira,False,D. Lucca,0.0,,,,,,,,,,,,,,,,,,,,,
443,3,0.0,0,Ferraresi,105300,0.0,,https://s.sde.globo.com/media/person_role/2022/08/13/a5301263d96806640ddf67cec70f99e7_FORMATO.png,ferraresi,6,276,6.0,20,São Paulo,Nahuel Adolfo Ferraresi Hernández,False,Ferraresi,0.0,,,,,,,,,,,,,,,,,,,,,
444,3,0.0,9,Gabriel Xavier,105373,4.08,,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_0UPMoSl.png,gabriel-xavier,6,265,4.98,20,Bahia,Gabriel Lheman Xavier - Lhman,False,G. Xavier,0.0,,2.0,13.0,8.0,1.0,1.0,7.0,,,4.0,,,,,,,,,,,
445,2,0.94,13,Matheus Bidu,105531,3.24,,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_cNTyg24.png,matheus-bidu,7,264,6.25,20,Corinthians,Matheus Lima Beltrão Oliveira Valin,True,M. Bidu,5.3,,2.0,16.0,14.0,4.0,6.0,19.0,,,2.0,,,,,,,,,,,
446,5,0.04,13,Rikelme,105547,5.42,,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,rikelme,7,1371,4.62,20,Cuiabá,Rikelme Hernandes Amorim Rocha,True,Rikelme,3.3,1.0,,42.0,13.0,4.0,5.0,5.0,1.0,,,,3.0,,,,,,,,,
447,2,0.0,0,Riquelme,105566,0.0,,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_smA6Xym.png,riquelme,6,267,3.0,20,Vasco,Riquelme Carvalho Araújo Viana,False,Riquelme,0.0,,,,,,,,,,,,,,,,,,,,,
448,5,-0.32,15,Lucero,105568,2.19,,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_MqRx953.png,lucero,6,356,4.65,20,Fortaleza,Juan Martín Lucero,True,Lucero,-1.3,,2.0,5.0,16.0,5.0,6.0,13.0,2.0,1.0,,,7.0,,,,,,,,,
449,2,1.29,18,Lucas Piton,105584,2.6,,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_71dywWV.png,lucas-piton,7,267,7.25,20,Vasco,Lucas Piton Crivellaro,True,L. Piton,7.6,2.0,3.0,19.0,24.0,2.0,7.0,3.0,,,3.0,,2.0,,,,,,,,,
450,4,0.0,11,Roni,105585,1.3,,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_efGU5wq.png,roni,6,264,2.03,20,Corinthians,Roni Medeiros de Moura,False,Roni,0.0,,2.0,14.0,15.0,1.0,1.0,4.0,,,,,,,,,,,,,,
451,6,-0.07,6,Bruno Lage,105631,6.45,,https://s.sde.globo.com/media/person_role/2023/07/12/photo_220x220_VnDqhyp.png,bruno-lage,7,263,13.8,20,Botafogo,Bruno Miguel Silva do Nascimento,True,B. Lage,5.67,,,,,,,,,,,,,,,,,,,,3.0,
452,4,-0.57,10,Maurício,105647,4.34,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_7KIwg4E.png,mauricio,7,285,8.3,20,Internacional,Maurício Magalhães Prado,True,Maurício,4.7,,2.0,4.0,4.0,2.0,4.0,13.0,3.0,,,,3.0,,,,2.0,,,,,
453,3,0.53,11,Nicolás Hernández,105672,2.15,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_l85XoS0.png,nicolas-hernandez,7,285,3.53,20,Internacional,Nicolás Hernández Rodríguez,True,N. Hernández,1.6,1.0,4.0,8.0,6.0,,1.0,4.0,,,3.0,,,,,,,,,1.0,,
454,5,-0.24,17,Wesley,105811,5.62,,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_vnwHYu8.png,wesley,7,283,8.68,20,Cruzeiro,Wesley Ribeiro Silva,True,Wesley,3.1,1.0,3.0,26.0,36.0,11.0,14.0,34.0,4.0,,,,2.0,,,,,,,,,
455,3,-0.24,5,Edu,105842,3.24,,https://s.sde.globo.com/media/person_role/2023/06/25/photo_FORMATO_bGsyKIs.png,edu,7,290,2.8,20,Goiás,Lucas Eduardo Ribeiro de Souza,True,Edu,2.8,,1.0,5.0,6.0,1.0,1.0,4.0,,,2.0,,,1.0,,,,,,,,
456,4,0.0,9,Matheus Araújo,105845,1.95,,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_BedE425.png,matheus-araujo,6,264,5.64,20,Corinthians,Matheus de Araújo Andrade,False,M. Araújo,0.0,,,6.0,8.0,1.0,,7.0,1.0,,,,,,,,,,,,,
457,4,0.23,9,Zé Gabriel,105902,1.41,,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PQUgcKV.png,ze-gabriel,7,267,2.49,20,Vasco,José Gabriel dos Santos Silva,True,Z. Gabriel,0.9,,2.0,10.0,10.0,1.0,3.0,4.0,,,,,,,,,,,,,,
458,5,1.65,12,Vinicius Mingotti,105909,2.3,,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO_YH7397F.png,vinicius-mingotti,7,265,3.97,20,Bahia,Vinicius Alessandro Mingotti,True,V. Mingotti,9.4,,1.0,4.0,9.0,4.0,1.0,11.0,2.0,,,,6.0,,,,,,,,,
459,4,0.0,11,Rômulo,105911,3.96,,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_eEMPMPy.png,romulo,5,285,3.85,20,Internacional,Rômulo Zanre Zwarg,False,Rômulo,0.0,,1.0,19.0,10.0,1.0,4.0,19.0,1.0,,,,1.0,,,,1.0,,,,,
460,2,0.0,1,Cadu Silva,105914,0.0,,https://s.sde.globo.com/media/person_role/2020/02/28/8b8a13f401928e0adf73a1998a49f868_FORMATO.png,cadu-silva,6,277,0.71,20,Santos,Carlos Eduardo Bertolassi da Silva,False,C. Silva,0.0,,,,,,,,,,,,,,,,,,,,,
461,1,-1.07,5,Rochet,105949,2.4,,https://s.sde.globo.com/media/person_role/2023/07/14/photo_FORMATO_AtGShUT.png,rochet,7,285,5.96,20,Internacional,Sergio Ramón Rochet Álvarez,True,Rochet,-1.0,,3.0,,,,,2.0,,,1.0,,,,17.0,8.0,,,,,,
462,5,0.0,0,Vinícius,105998,0.0,,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Oqt8wcz.png,vinicius,6,267,2.0,20,Vasco,Vinícius dos Santos de Oliveira Paiva,False,Vinícius,0.0,,,,,,,,,,,,,,,,,,,,,
463,4,0.0,1,Lucas Ramos,106000,0.0,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Tdt3VkZ.png,lucas-ramos,5,285,2.81,20,Internacional,Lucas de Ramos Silveira,False,L. Ramos,0.0,,,,,,,,,,,,,,,,,,,,,
464,4,0.0,12,Johnny,106002,4.69,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ylIGH1n.png,johnny,6,285,6.99,20,Internacional,João Lucas Souza Cardoso,False,Johnny,0.0,1.0,3.0,23.0,13.0,3.0,1.0,17.0,2.0,,,,2.0,1.0,,,1.0,,,,,
465,1,0.0,5,Lucão,106160,0.6,,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_uN4AYEQ.png,lucao,6,280,1.74,20,Bragantino,Lucas Alexandre Galdino de Azevedo,False,Lucão,0.0,,1.0,,,,,,,,1.0,,,,7.0,8.0,,,,,,
466,5,-0.47,18,Gabriel Pec,106199,5.18,,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_RHuy7TJ.png,gabriel-pec,7,267,14.52,20,Vasco,Gabriel Fortes Chaves,True,G. Pec,3.2,2.0,3.0,19.0,20.0,8.0,17.0,33.0,3.0,,,,2.0,,,,2.0,,,,,
467,4,0.0,15,Figueiredo,106201,2.12,,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_YrswGSn.png,figueiredo,6,267,3.2,20,Vasco,Lucas Figueiredo dos Santos,False,Figueiredo,0.0,,2.0,8.0,17.0,8.0,11.0,15.0,,1.0,,,6.0,,,,1.0,,,,,
468,4,1.25,18,Bruno Gomes,106202,4.76,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wvinlkF.png,bruno-gomes,7,294,10.87,20,Coritiba,Bruno Gomes da Silva Clevelário,True,B. Gomes,9.3,,3.0,39.0,25.0,7.0,12.0,31.0,2.0,,,1.0,1.0,,,,1.0,,,,,
469,4,0.0,0,Kawan,106219,0.0,,https://s.sde.globo.com/media/person_role/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png,kawan,5,293,2.0,20,Athlético-PR,Kawan Gabriel da Silva,False,Kawan,0.0,,,,,,,,,,,,,,,,,,,,,
470,3,0.0,6,Realpe,106299,1.95,,https://s.sde.globo.com/media/person_role/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png,realpe,6,280,1.85,20,Bragantino,Leonardo Javier Realpe Montaño,False,Realpe,0.0,,1.0,4.0,7.0,,,,,,2.0,,,,,,,,,,,
471,4,-1.17,19,Caio Alexandre,106323,3.58,,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mYQOurq.png,caio-alexandre,7,356,8.7,20,Fortaleza,Caio Alexandre Souza e Silva,True,C. Alexandre,3.3,2.0,4.0,33.0,33.0,3.0,4.0,20.0,2.0,,,,3.0,,,,,,,,,
472,2,0.0,0,Wesley Gasolina,106327,0.0,,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_IHO297R.png,wesley-gasolina,6,283,3.0,20,Cruzeiro,Wesley David de Oliveira Andrade,False,W. Gasolina,0.0,,,,,,,,,,,,,,,,,,,,,
473,4,0.0,0,Jhonata Robert,106371,0.0,,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Yc1vcMc.png,jhonata-robert,5,284,4.0,20,Grêmio,Jhonata Robert Alves da Silva,False,J. Robert,0.0,,,,,,,,,,,,,,,,,,,,,
474,3,0.0,13,Eduardo Santos,106434,3.85,,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_0B5pVnO.png,eduardo-santos,5,280,5.87,20,Bragantino,Eduardo Gonzaga Mendes Santos,False,E. Santos,0.0,1.0,2.0,6.0,14.0,2.0,2.0,8.0,1.0,,5.0,,,,,,1.0,,,,,
475,1,0.0,0,Halls,106682,0.0,,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oXORlmg.png,halls,6,267,2.0,20,Vasco,Hedhe Halls Rocha da Silva,False,Halls,0.0,,,,,,,,,,,,,,,,,,,,,
476,5,0.0,6,Carlos Alberto,106704,3.38,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_DgukYrK.png,carlos-alberto,6,263,3.28,20,Botafogo,Carlos Alberto Gomes da Silva Filho,False,C. Alberto,0.0,,,2.0,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,
477,4,0.0,16,Rodrigo Nestor,106822,3.23,,https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png,rodrigo-nestor,3,276,7.93,20,São Paulo,Rodrigo Nestor Bertalia,False,R. Nestor,0.0,1.0,3.0,16.0,23.0,10.0,11.0,12.0,1.0,,,1.0,4.0,,,,2.0,,,,,
478,2,1.24,4,Welington,106824,3.35,,https://s.sde.globo.com/media/person_role/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png,welington,7,276,6.25,20,São Paulo,Welington Damascena Santos,True,Welington,7.2,,2.0,2.0,6.0,,3.0,5.0,,,2.0,,1.0,,,,,,,,,
479,2,0.0,4,Patryck,106829,6.98,,https://s.sde.globo.com/media/person_role/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png,patryck,5,276,5.24,20,São Paulo,Patryck Lanza dos Reis,False,Patryck,0.0,,2.0,6.0,2.0,,1.0,5.0,,,4.0,,,,,,,,,,,
480,4,0.0,1,Talles Costa,106830,3.4,,https://s.sde.globo.com/media/person_role/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_FORMATO.png,talles-costa,6,276,2.78,20,São Paulo,Talles Macedo Toledo Costa,False,T. Costa,0.0,,,2.0,,,,2.0,,,,,,,,,,,,,,
481,5,0.04,13,Juan,106831,2.36,,https://s.sde.globo.com/media/person_role/2022/03/01/b64f8d56aad317fef852cca695190f34_FORMATO.png,juan,7,276,2.85,20,São Paulo,Juan Santos da Silva,True,Juan,1.8,,1.0,13.0,10.0,2.0,4.0,13.0,1.0,,,,10.0,,,,,,,,,
482,4,0.0,0,Pedro Vilhena,106832,0.0,,https://s.sde.globo.com/media/person_role/2022/03/01/e8c6023cceab5eaf7953916841a0923b_FORMATO.png,pedro-vilhena,6,276,1.0,20,São Paulo,Pedro Veronez Vilhena,False,P. Vilhena,0.0,,,,,,,,,,,,,,,,,,,,,
483,3,-0.9,12,Luan Patrick,106835,4.52,,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qBlP0vG.png,luan-patrick,7,280,4.59,20,Bragantino,Luan Patrick Wiedthauper,True,L. Patrick,-2.2,1.0,2.0,8.0,9.0,1.0,2.0,3.0,,,8.0,,,,,,,,,,,
484,2,0.0,6,Fernando,106950,5.27,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_DOiaQDY.png,fernando,5,293,4.73,20,Athlético-PR,Fernando Augusto Pereira Bueno Júnior,False,Fernando,0.0,2.0,1.0,10.0,4.0,,1.0,2.0,,,2.0,,,,,,,,,,,
485,3,0.0,0,Bernardo Schappo,106977,0.0,,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_rs77zVD.png,bernardo-schappo,6,356,4.0,20,Fortaleza,Bernardo Schappo,False,B. Schappo,0.0,,,,,,,,,,,,,,,,,,,,,
486,4,0.0,1,Ricardo Cerqueira,107039,0.5,,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_lmtWu1C.png,ricardo-cerqueira,6,1371,1.51,20,Cuiabá,José Ricardo Batista Cerqueira,False,R. Cerqueira,0.0,,,,,,,1.0,,,,,,,,,,,,,,
487,5,0.0,11,Stênio,107052,1.05,,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9qm9tuE.png,stenio,6,283,2.43,20,Cruzeiro,Stenio Zanetti Toledo,False,Stênio,0.0,,,5.0,8.0,4.0,3.0,2.0,,,,,1.0,,,,,,,,,
488,4,1.32,20,Richard Ríos,107111,2.76,,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,richard-rios,7,275,6.53,20,Palmeiras,Richard Ríos Montoya,True,R. Ríos,10.4,,1.0,24.0,18.0,2.0,5.0,21.0,2.0,,,,1.0,,,,,,,,,
489,4,0.0,0,Patrick de Paula,107172,0.0,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_YTg7jfi.png,patrick-de-paula,5,263,7.0,20,Botafogo,Patrick de Paula Carreiro,False,P. Paula,0.0,,,,,,,,,,,,,,,,,,,,,
490,4,-0.13,16,Michel Araújo,107173,2.76,,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_Z1W5SRZ.png,michel-araujo,7,276,6.48,20,São Paulo,Michel Daryl Araújo Villar,True,M. Araújo,3.0,1.0,2.0,14.0,11.0,2.0,5.0,25.0,1.0,,,,2.0,2.0,,,1.0,,,,,
491,1,0.0,0,Matheus Donelli,107179,0.0,,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_34QaZln.png,matheus-donelli,6,264,2.0,20,Corinthians,Matheus Planelles Donelli,False,M. Donelli,0.0,,,,,,,,,,,,,,,,,,,,,
492,1,0.0,1,Léo Linck,107183,7.0,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_2aZU9Nq.png,leo-linck,6,293,2.05,20,Athlético-PR,Léo Matias Baiersdorf Linck,False,L. Linck,0.0,,2.0,,,,,,,,,,,,2.0,2.0,,,1.0,,,
493,2,0.0,3,Vinicius Kauê,107186,0.47,,https://s.sde.globo.com/media/person_role/2021/04/16/0367fa0859b4ea67ba8191afd67f560e_FORMATO.png,vinicius-kaue,6,293,0.73,20,Athlético-PR,Vinicius Kauê Ribeiro Ferreira,False,V. Kauê,0.0,,1.0,3.0,4.0,,,,,,,,,,,,,,,,,
494,2,0.0,0,Leonardo Ataíde,107191,0.0,,https://s.sde.globo.com/media/person_role/2021/12/08/9440c054d747c490573927d3d0cb770c_FORMATO.png,leonardo-ataide,6,293,1.0,20,Athlético-PR,Leonardo Ataíde de Oliveira Siqueira,False,L. Ataíde,0.0,,,,,,,,,,,,,,,,,,,,,
495,5,0.0,5,Rômulo,107197,0.42,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A5prVgV.png,romulo,6,293,1.58,20,Athlético-PR,Rômulo José Cardoso da Cruz,False,Rômulo,0.0,,,1.0,3.0,,1.0,2.0,,,,,,,,,,,,,,
496,2,0.0,4,Gustavo Garcia,107225,1.55,,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_9hMRqkt.png,gustavo-garcia,6,275,2.59,20,Palmeiras,Gustavo Garcia dos Santos,False,G. Garcia,0.0,,,2.0,1.0,,2.0,3.0,,,1.0,1.0,,1.0,,,,,,,,
497,4,0.0,0,Miqueias,107232,0.0,,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_JqZAXdV.png,miqueias,6,265,3.0,20,Bahia,Miqueias Cabral Evaristo,False,Miqueias,0.0,,,,,,,,,,,,,,,,,,,,,
498,2,0.0,7,Vanderlan,107236,4.06,,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_F0bHOxR.png,vanderlan,3,275,6.64,20,Palmeiras,Vanderlan Barbosa da Silva,False,Vanderlan,0.0,1.0,3.0,17.0,14.0,1.0,2.0,5.0,,,1.0,,1.0,,,,,,,,,
499,4,-0.1,8,Dodô,107375,1.34,,https://s.sde.globo.com/media/person_role/2023/05/07/photo_220x220_0PEd4FH.png,dodo,6,290,1.23,20,Goiás,Vinícius Rodrigues Adelino dos Santos,True,Dodô,0.5,,1.0,3.0,3.0,,,2.0,1.0,,,,,,,,,,,,,
500,4,0.0,8,Luan Dias,107416,0.61,,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_MHA8oKV.png,luan-dias,6,277,2.02,20,Santos,Luan Dias da Silva,False,L. Dias,0.0,,3.0,7.0,10.0,,,5.0,,,,,,,,,,,,,,
501,4,0.37,16,André,107498,3.17,,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_VrJSWeV.png,andre,7,266,9.38,20,Fluminense,André Trindade da Costa Neto,True,André,5.3,,7.0,38.0,24.0,1.0,6.0,33.0,,,,1.0,,,,,,,,,,
502,2,0.28,16,Natanael,107554,4.89,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0XMnyZN.png,natanael,6,294,9.93,20,Coritiba,Natanael Moreira Milouski,True,Natanael,4.8,,4.0,47.0,27.0,6.0,3.0,15.0,,,3.0,,3.0,1.0,,,1.0,,,,,
503,6,0.14,2,Fabián Bustos,107645,3.01,,https://s.sde.globo.com/media/person_role/2023/08/08/photo_FORMATO_W6FrqMf.png,fabian-bustos,7,327,6.86,20,América-MG,Fabián Daniel Bustos,True,F. Bustos,3.27,,,,,,,,,,,,,,,,,,,,,
504,1,0.0,0,Emerson Júnior,107740,0.0,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_O9bfirr.png,emerson-junior,6,285,1.0,20,Internacional,Emerson Fabiano Kerber Júnior,False,E. Júnior,0.0,,,,,,,,,,,,,,,,,,,,,
505,4,-0.14,4,Praxedes,107744,1.78,,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_kPHzPIn.png,praxedes,7,267,3.66,20,Vasco,Bruno Conceição Praxedes,True,Praxedes,2.0,,2.0,6.0,4.0,,1.0,5.0,,,,,2.0,,,,,,,,,
506,1,0.0,2,Adriel,107748,5.25,,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_FM5y32Z.png,adriel,6,265,7.74,20,Bahia,Adriel Vasconcelos Ramos,False,Adriel,0.0,,1.0,,,,,1.0,,,1.0,,,,7.0,1.0,,,,,,
507,4,0.0,7,Diego Rosa,107796,1.09,,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_Z8v7YI8.png,diego-rosa,6,265,2.12,20,Bahia,Diego Gabriel Silva Rosa,False,D. Rosa,0.0,,,4.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,
508,4,0.0,1,Fernando Henrique,107800,1.2,,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_7OiYeRo.png,fernando-henrique,6,283,2.37,20,Cruzeiro,Fernando Henrique do Nascimento Pereira,False,F. Henrique,0.0,,,1.0,,,,,,,,,,,,,,,,,,
509,3,0.0,1,Natã,107801,0.2,,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_nMfgjlm.png,nata,6,284,0.75,20,Grêmio,Natã Felipe de Amorim Santos,False,Natã,0.0,,,,1.0,,,1.0,,,,,,,,,,,,,,
510,4,0.34,10,Matheus Dias,107809,0.6,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_f09xlRk.png,matheus-dias,7,285,2.1,20,Internacional,Matheus dos Santos Dias,True,M. Dias,2.1,,2.0,8.0,9.0,,,2.0,,,,,,,,,,,,,,
511,2,-0.22,6,Hugo,107908,4.5,,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_4XBJGTX.png,hugo,7,290,3.25,20,Goiás,Hugo Ferreira de Farias,True,Hugo,3.0,,1.0,9.0,9.0,2.0,2.0,2.0,,,3.0,,1.0,,,,,,,,,
512,4,0.0,13,Fausto Vera,107950,2.47,,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_w7tZlR4.png,fausto-vera,6,264,6.85,20,Corinthians,Fausto Mariano Vera,False,F. Vera,0.0,2.0,5.0,18.0,16.0,2.0,5.0,8.0,,,,,1.0,,,,,,,,,
