"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name"
"527","Michel Fernandes Bastos","Michel Bastos","https://s.glbimg.com/es/sde/f/2017/04/18/fa3a79559d24615c5cf4229992d82324_FORMATO.png",37607,1,"PAL","mei","Nulo",0,5,0,0,0,"Palmeiras"
"528","Pablo Carneiro Freitas","Pablo Maldini",NA,100127,1,"FLA","lat","Nulo",0,1,0,0,0,"Flamengo"
"529","Marcos Junio Lima dos Santos","Marcos Junior","https://s.glbimg.com/es/sde/f/2018/01/21/9e2b3f7cad84245a7922f06c4731bcc0_FORMATO.png",80188,1,"FLU","ata","Provável",0,7,0,0,0,"Fluminense"
"530","Welington Pereira Rodrigues","Gum","https://s.glbimg.com/es/sde/f/2018/01/21/fad3eca69c2c4704602fb3e8c9aa074f_FORMATO.png",68887,1,"FLU","zag","Provável",0,5,0,0,0,"Fluminense"
"531","Júlio César Jacobi","Júlio César","https://s.glbimg.com/es/sde/f/2018/01/21/b7eff1a065e603cf19f456fc255eb017_FORMATO.png",49673,1,"FLU","gol","Provável",0,8,0,0,0,"Fluminense"
"532","Renato de Araújo Chaves Júnior","Renato Chaves","https://s.glbimg.com/es/sde/f/2018/01/21/71897950622a7c7260a587b71229a2ee_FORMATO.png",68827,1,"FLU","zag","Provável",0,7,0,0,0,"Fluminense"
"533","Leonardo Moreira Morais","Léo","https://s.glbimg.com/es/sde/f/2018/03/20/32e84c4039d121a904d169b4a6a4ad1d_FORMATO.png",69177,1,"FLU","lat","Nulo",0,4,0,0,0,"Fluminense"
"534","Jadson Alves dos Santos","Jadson","https://s.glbimg.com/es/sde/f/2018/01/21/0c060ebb8aea4462398eb955f393f2b5_FORMATO.png",80129,1,"FLU","mei","Provável",0,6,0,0,0,"Fluminense"
"535","Gilberto Moraes Júnior","Gilberto ","https://s.glbimg.com/es/sde/f/2018/01/21/d231b19c8df41a4d02546bee8dad040b_FORMATO.png",80313,1,"FLU","lat","Provável",0,8,0,0,0,"Fluminense"
"536","Reginaldo Manoel da Silva Júnior","Reginaldo","https://s.glbimg.com/es/sde/f/2018/01/21/7d819b2cefbfa9765b479b452f54c29c_FORMATO.png",82515,1,"FLU","zag","Nulo",0,4,0,0,0,"Fluminense"
"537","Marcos Felipe de Freitas Monteiro","Marcos Felipe ","https://s.glbimg.com/es/sde/f/2018/01/21/f21385315dde6c6c64631c625ea57bd2_FORMATO.png",85004,1,"FLU","gol","Nulo",0,2,0,0,0,"Fluminense"
"538","Guillermo Rafael de Amores Ravelo","De Amores","https://s.glbimg.com/es/sde/f/2018/03/20/60a9fa43b79c23245deb6ee08c329757_FORMATO.png",92197,1,"FLU","gol","Nulo",0,3,0,0,0,"Fluminense"
"539","Pablo Dyego da Silva Rosa","Pablo Dyego","https://s.glbimg.com/es/sde/f/2018/01/21/438b2556ee9ffdf26099d9eb3ecbe28a_FORMATO.png",86444,1,"FLU","ata","Nulo",0,2,0,0,0,"Fluminense"
"540","Richard Cândido Coelho","Richard","https://s.glbimg.com/es/sde/f/2018/01/21/c57275a8854ebd5c8d269324beb31795_FORMATO.png",86711,1,"FLU","mei","Provável",0,5,0,0,0,"Fluminense"
"541","Marlon Rodrigues Freitas","Marlon Freitas","https://s.glbimg.com/es/sde/f/2018/01/21/4015897789c8763b1c508adcdbfdabe7_FORMATO.png",93790,1,"FLU","mei","Nulo",0,3,0,0,0,"Fluminense"
"542","Marlon Rodrigues Xavier","Marlon","https://s.glbimg.com/es/sde/f/2018/01/21/cc9726998e1bf1bc65797443168ed6fa_FORMATO.png",91706,1,"FLU","lat","Nulo",0,5,0,0,0,"Fluminense"
"543","Júnior Nazareno Sornoza Moreira","Sornoza","https://s.glbimg.com/es/sde/f/2018/01/21/40443f559baf2dd666bfa225dc23f634_FORMATO.png",87877,1,"FLU","mei","Provável",0,5,0,0,0,"Fluminense"
"544","Matheus Alessandro dos Santos Pereira","Matheus Alessandro","https://s.glbimg.com/es/sde/f/2018/01/21/f1a8247584e6de66830dfae65015e441_FORMATO.png",97527,1,"FLU","ata","Nulo",0,4,0,0,0,"Fluminense"
"545","Marcos Vinícius Silva Rocha Calazans","Marcos Calazans","https://s.glbimg.com/es/sde/f/2018/01/21/394df737072c7cf9ac2e49185bee134e_FORMATO.png",97452,1,"FLU","ata","Contundido",0,3,0,0,0,"Fluminense"
"546","Douglas Augusto Soares Gomes","Douglas","https://s.glbimg.com/es/sde/f/2018/01/21/23fa033a58dbb6b9c2500f5a80893009_FORMATO.png",92497,1,"FLU","mei","Nulo",0,5,0,0,0,"Fluminense"
"547","Lucas Henrique dos Santos","Luquinhas","https://s.glbimg.com/es/sde/f/2018/01/21/29ca7d168bbbd6d61c274533c87e3d69_FORMATO.png",95263,1,"FLU","mei","Nulo",0,1,0,0,0,"Fluminense"
"548","Mateus Norton Gomes Chaves","Mateus Norton","https://s.glbimg.com/es/sde/f/2018/01/21/6a83ede2333fa478dd22dbe2987af761_FORMATO.png",94336,1,"FLU","mei","Nulo",0,3,0,0,0,"Fluminense"
"549","Robson Azevedo da Silva","Robinho","https://s.glbimg.com/es/sde/f/2018/01/21/ac8f06a9d45f96345acfd30da3069fb8_FORMATO.png",99574,1,"FLU","ata","Nulo",0,4,0,0,0,"Fluminense"
"550","Michel Ferreira dos Santos","Michel","https://s.glbimg.com/es/sde/f/2017/04/23/555af733f4228e215781ed3d2cd99c56_FORMATO.png",71920,1,"GRE","mei","Nulo",0,6,0,0,0,"Grêmio"
"551","Pedro Guilherme Abreu dos Santos","Pedro","https://s.glbimg.com/es/sde/f/2018/01/21/8a0f5cf3775be841f66c7bbb1bdf14d1_FORMATO.png",94583,1,"FLU","ata","Provável",0,6,0,0,0,"Fluminense"
"552","Wesley Frazan Bernardo","Frazan","https://s.glbimg.com/es/sde/f/2018/01/21/7bc9e014e1cb9fc39461fbc3152ca844_FORMATO.png",97528,1,"FLU","zag","Nulo",0,3,0,0,0,"Fluminense"
"553","João Vitor Marques Matos","João Vitor",NA,101603,1,"FLU","lat","Nulo",0,1,0,0,0,"Fluminense"
"554","Luiz Eduardo Teodora da Silva","Dudu","https://s.glbimg.com/es/sde/f/2018/03/20/c97b4a1843fe9f3192484aeb4d4c2107_FORMATO.png",101627,1,"FLU","ata","Nulo",0,2,0,0,0,"Fluminense"
"555","Ayrton Lucas Dantas de Medeiros","Ayrton Lucas","https://s.glbimg.com/es/sde/f/2018/01/24/d014e65ab8d78668e270fb0df555b349_FORMATO.png",88393,1,"FLU","lat","Provável",0,7,0,0,0,"Fluminense"
"556","Lucas Ribeiro De Oliveira","Macula",NA,102384,1,"FLU","ata","Nulo",0,1,0,0,0,"Fluminense"
"557","Roger Ibañez da Silva","Ibañez","https://s.glbimg.com/es/sde/f/2018/01/21/193ce33b1f28109a8704a7f03d46e383_FORMATO.png",97803,1,"FLU","zag","Provável",0,6,0,0,0,"Fluminense"
"558","Caio Vinicius da Conceição","Caio","https://s.glbimg.com/es/sde/f/2018/02/10/1874c9f134d81bae125d692f57329236_FORMATO.png",101601,1,"FLU","mei","Nulo",0,2,0,0,0,"Fluminense"
"559","Cícero Santos","Cícero","https://s.glbimg.com/es/sde/f/2018/02/07/2579c294b6dea3b9b44c1e0ddbe0a64f_FORMATO.jpeg",37688,1,"GRE","mei","Nulo",0,8,0,0,0,"Grêmio"
"560","Leonardo da Silva Moura","Léo Moura","https://s.glbimg.com/es/sde/f/2017/04/23/7277c35fed3ff5f997fbf230b96586e4_FORMATO.png",37701,1,"GRE","lat","Nulo",0,5,0,0,0,"Grêmio"
"561","Maicosuel Reginaldo de Matos","Maicosuel","https://s.glbimg.com/es/sde/f/2018/03/25/8ca2b092c57c44412c4e76e7998e6a1a_FORMATO.png",37851,1,"GRE","mei","Nulo",0,5,0,0,0,"Grêmio"
"562","Renato Portaluppi","Renato Gaúcho","https://s.glbimg.com/es/sde/f/2016/10/20/11389b106c935a0e20c5b557a4161683_FORMATO.png",41929,1,"GRE","tec","Provável",0,15,0,0,0,"Grêmio"
"563","Jonathan Doin","Paulo Miranda","https://s.glbimg.com/es/sde/f/2011/08/14/7022e0e5e15ad7911141a46c0de5c8ff_FORMATO.jpeg",68817,1,"GRE","zag","Nulo",0,5,0,0,0,"Grêmio"
"564","Marcelo Oliveira Ferreira","Marcelo Oliveira","https://s.glbimg.com/es/sde/f/2016/04/30/401897dab69a776fef1185ec3ba1b85f_FORMATO.png",50328,1,"GRE","lat","Nulo",0,4,0,0,0,"Grêmio"
"565","Marcelo Grohe","Marcelo Grohe","https://s.glbimg.com/es/sde/f/2017/04/23/33e584cd67faa2ac529fcd131c75ed09_FORMATO.png",37770,1,"GRE","gol","Provável",0,17,0,0,0,"Grêmio"
"566","Douglas dos Santos","Douglas","https://s.glbimg.com/es/sde/f/2017/04/23/fa6eb12f4d4fee6467bb3bb75ccc55ce_FORMATO.png",38738,1,"GRE","mei","Nulo",0,7,0,0,0,"Grêmio"
"567","Jael Ferreira Vieira","Jael","https://s.glbimg.com/es/sde/f/2017/04/23/585f69babcaf14c7eaf22537e3c5338c_FORMATO.png",60859,1,"GRE","ata","Provável",0,5,0,0,0,"Grêmio"
"568","Maicon Thiago Pereira de Souza","Maicon","https://s.glbimg.com/es/sde/f/2017/04/23/2d7990dd22103819070a18092e4a35b7_FORMATO.png",38196,1,"GRE","mei","Provável",0,9,0,0,0,"Grêmio"
"569","Paulo Victor Mileo Vidotti","Paulo Victor","https://s.glbimg.com/es/sde/f/2017/07/19/429e3fc1b0f671fe9b25019c5f735f67_FORMATO.png",68873,1,"GRE","gol","Nulo",0,9,0,0,0,"Grêmio"
"570","Gabriel Rybar Blos","Gabriel","https://s.glbimg.com/es/sde/f/2017/04/23/f2550afa5db7011619ab01d7d1032823_FORMATO.png",71572,1,"GRE","zag","Nulo",0,1,0,0,0,"Grêmio"
"571","André Felipe Ribeiro de Souza","André","https://s.glbimg.com/es/sde/f/2018/03/26/6b3009f67bc00fc3c783c397b4cbbdc9_FORMATO.png",68690,1,"GRE","ata","Nulo",0,12,0,0,0,"Grêmio"
"572","Bruno Medeiros Grassi","Bruno Grassi","https://s.glbimg.com/es/sde/f/2017/04/23/d503f996169e9aafe30487a9921bed97_FORMATO.png",71818,1,"GRE","gol","Nulo",0,4,0,0,0,"Grêmio"
"573","Felipe Souza Moreno Sampaio","Felipe","https://s.glbimg.com/es/sde/f/2018/01/21/2bee05842c9d96fbbae04d80edc9f2fb_FORMATO.png",99425,1,"FLU","ata","Nulo",0,1,0,0,0,"Fluminense"
"574","Ramiro Moschen Benetti","Ramiro","https://s.glbimg.com/es/sde/f/2017/04/23/01565939c1e8813f9c1cc7cf9faeb903_FORMATO.png",78715,1,"GRE","mei","Provável",0,9,0,0,0,"Grêmio"
"575","Hernane Vidal Souza","Hernane","https://s.glbimg.com/es/sde/f/2018/03/25/dd9ea56235c4560ee7a1b057397c6134_FORMATO.png",72386,1,"GRE","ata","Nulo",0,5,0,0,0,"Grêmio"
"576","Madson Ferreira dos Santos","Madson","https://s.glbimg.com/es/sde/f/2018/01/12/41002dccf69a0ebd70ec9aa20cc20919_FORMATO.png",78077,1,"GRE","lat","Provável",0,7,0,0,0,"Grêmio"
"577","Pedro Tonon Geromel","Pedro Geromel","https://s.glbimg.com/es/sde/f/2017/04/23/e509769d9e394ef42a8681bfdacc8283_FORMATO.png",80853,1,"GRE","zag","Provável",0,20,0,0,0,"Grêmio"
"578","Alisson Euler de Freitas Castro","Alisson","https://s.glbimg.com/es/sde/f/2018/01/12/027101f3c08e72cf83c362b982c78f49_FORMATO.png",81845,1,"GRE","mei","Nulo",0,8,0,0,0,"Grêmio"
"579","Matheus Simonete Bressanelli","Bressan","https://s.glbimg.com/es/sde/f/2017/04/23/06d46a41c53307f20ca424fbe4e9bf64_FORMATO.png",72491,1,"GRE","zag","Nulo",0,4,0,0,0,"Grêmio"
"580","Bruno Cortês Barbosa","Bruno Cortez","https://s.glbimg.com/es/sde/f/2017/04/23/6917817dc16511add10913a87474f1f7_FORMATO.png",72079,1,"GRE","lat","Provável",0,9,0,0,0,"Grêmio"
"581","Leonardo Cesar Jardim","Léo","https://s.glbimg.com/es/sde/f/2017/04/23/56c2f46953852255c8d3c1a685ecd757_FORMATO.png",87008,1,"GRE","gol","Nulo",0,3,0,0,0,"Grêmio"
"582","Luan Guilherme de Jesus Vieira","Luan","https://s.glbimg.com/es/sde/f/2017/04/23/458569d2d0c260a004befc5988da9350_FORMATO.png",86759,1,"GRE","ata","Provável",0,21,0,0,0,"Grêmio"
"583","Jaílson Marques Siqueira","Jailson","https://s.glbimg.com/es/sde/f/2017/04/23/bbc1e20f5a841fe3d2fc8cbf1553e368_FORMATO.png",90290,1,"GRE","mei","Nulo",0,6,0,0,0,"Grêmio"
"584","Leonardo Gomes da Conceição Silva","Leonardo","https://s.glbimg.com/es/sde/f/2017/04/23/0cd6a2a3718c7c36858e7d11ad867645_FORMATO.png",86973,1,"GRE","lat","Nulo",0,2,0,0,0,"Grêmio"
"585","Thaciano Mickael da Silva","Thaciano","https://s.glbimg.com/es/sde/f/2018/01/12/42e0c40a8c51eaf223c027548b5b0e18_FORMATO.png",87470,1,"GRE","mei","Nulo",0,2,0,0,0,"Grêmio"
"586","Anderson de Jesus Santos","Anderson Jesus","https://s.glbimg.com/es/sde/f/2017/05/10/7e7e6c6b198a05cc524815071d52f00f_FORMATO.jpeg",90700,1,"GRE","zag","Nulo",0,1,0,0,0,"Grêmio"
"587","Arthur Henrique Ramos de Oliveira Melo","Arthur","https://s.glbimg.com/es/sde/f/2017/04/23/ad145ff7dd594174acc3863cb2569b83_FORMATO.png",90532,1,"GRE","mei","Provável",0,12,0,0,0,"Grêmio"
"588","Ânderson Balbino Assis","Balbino","https://s.glbimg.com/es/sde/f/2016/04/30/aa305ef16d18275ce438c74c73d54e15_FORMATO.png",89227,1,"GRE","mei","Nulo",0,2,0,0,0,"Grêmio"
"589","Kaio Silva Mendes","Kaio","https://s.glbimg.com/es/sde/f/2016/04/30/a83b6e7bb6661dbbb2b8c85d3afc4b48_FORMATO.png",92574,1,"GRE","mei","Nulo",0,3,0,0,0,"Grêmio"
"590","Eduardo Gabriel Aquino Cossa","Pepê","https://s.glbimg.com/es/sde/f/2017/06/07/bd6f96fc4d6fbe29bd108c344db1e415_FORMATO.jpeg",91201,1,"GRE","ata","Nulo",0,3,0,0,0,"Grêmio"
"591","Leonardo Costa Silva","Léo Tilica","https://s.glbimg.com/es/sde/f/2017/05/04/74f74348921e923d86030ce27cda9081_FORMATO.jpeg",92617,1,"GRE","ata","Nulo",0,2,0,0,0,"Grêmio"
"592","Marcus Vinicius Aredes Duarte","Vico","https://s.glbimg.com/es/sde/f/2017/04/23/7a5ce7b90f117f11953229683bd1c818_FORMATO.png",95622,1,"GRE","ata","Nulo",0,1,0,0,0,"Grêmio"
"593","Everton Sousa Soares","Everton","https://s.glbimg.com/es/sde/f/2017/04/23/f8b4218756c0dc59793c36159228a00f_FORMATO.png",86757,1,"GRE","ata","Provável",0,7,0,0,0,"Grêmio"
"594","Jean Pyerre Casagrande Silveira Correa","Jean Pyerre","https://s.glbimg.com/es/sde/f/2017/05/04/80cc9cc69c9d3444383c8a203334be97_FORMATO.jpeg",98832,1,"GRE","mei","Nulo",0,3,0,0,0,"Grêmio"
"595","Walter Kannemann","Kannemann","https://s.glbimg.com/es/sde/f/2017/04/23/42279ad5c60655b3336944e26189eda5_FORMATO.png",87342,1,"GRE","zag","Provável",0,14,0,0,0,"Grêmio"
"596","Lucas Poletto Costa","Lucas Poletto",NA,100132,1,"GRE","ata","Nulo",0,2,0,0,0,"Grêmio"
"597","Vinicius Moreira de Lima","Lima","https://s.glbimg.com/es/sde/f/2017/06/07/41b9200af95015f1907da9e66954b08a_FORMATO.jpeg",96340,1,"GRE","mei","Nulo",0,2,0,0,0,"Grêmio"
"598","Patrick Machado Ferreira ","Patrick","https://s.glbimg.com/es/sde/f/2017/08/16/34305aca84639e95caaf29addb016bab_FORMATO.png",99918,1,"GRE","mei","Nulo",0,2,0,0,0,"Grêmio"
"599","Ezequiel Gonzalo Esperon","Esperon","https://s.glbimg.com/es/sde/f/2017/06/07/dfce0445c3144c43e2d3f33bb0dd4131_FORMATO.jpeg",99628,1,"GRE","mei","Nulo",0,1,0,0,0,"Grêmio"
"600","Dionathã da Silva","Dionathã","https://s.glbimg.com/es/sde/f/2017/11/21/774a8b64eb973c79466831016c9bf2ad_FORMATO.png",99834,1,"GRE","ata","Nulo",0,2,0,0,0,"Grêmio"
"601","Jadson Ailton Oliveira Da Silva Vale","Jadson","https://s.glbimg.com/es/sde/f/2017/06/07/2e7afba6e715b27222707a3f207ad556_FORMATO.jpeg",99629,1,"GRE","ata","Nulo",0,1,0,0,0,"Grêmio"
"602","Matheus Henrique de Souza","Matheus Henrique",NA,100742,1,"GRE","mei","Nulo",0,1,0,0,0,"Grêmio"
"603","Estevão Renato Pereira Júnior","Estevão",NA,98215,1,"GRE","mei","Nulo",0,1,0,0,0,"Grêmio"
"604","Guilherme Alecsander Guedes","Guilherme Guedes",NA,100741,1,"GRE","lat","Nulo",0,1,0,0,0,"Grêmio"
"605","Emanuel Leone Moura","Emanuel","https://s.glbimg.com/es/sde/f/2017/12/01/e2a85d715ac397898197228bac470497_FORMATO.jpeg",100840,1,"GRE","zag","Nulo",0,2,0,0,0,"Grêmio"
"606","Brenno Oliveira Fraga Costa","Brenno","https://s.glbimg.com/es/sde/f/2017/12/01/eb6549ddfa3b798b4e31af8c9473334b_FORMATO.jpeg",100830,1,"GRE","gol","Nulo",0,1,0,0,0,"Grêmio"
"607","Lucas Araújo de Oliveira","Lucas Araújo",NA,100844,1,"GRE","mei","Nulo",0,1,0,0,0,"Grêmio"
"608","Mateus Felipe Santiago Dutra","Santiago",NA,101481,1,"GRE","zag","Nulo",0,1,0,0,0,"Grêmio"
"609","Leandro Damião da Silva dos Santos","Leandro Damião","https://s.glbimg.com/es/sde/f/2018/04/08/c1c8646acc0c6d9b787e0bcd4ce2303c_FORMATO.png",68953,1,"INT","ata","Contundido",0,10,0,0,0,"Internacional"
"610","Ruan Tressoldi Netto","Ruan",NA,100842,1,"GRE","zag","Nulo",0,1,0,0,0,"Grêmio"
"611","Felipe Albuquerque Felippi","Felipe",NA,100843,1,"GRE","lat","Nulo",0,2,0,0,0,"Grêmio"
"612","Isaque Elias Brito","Isaque",NA,101483,1,"GRE","mei","Nulo",0,2,0,0,0,"Grêmio"
"613","Ericson da Silva","Ericson",NA,100839,1,"GRE","zag","Nulo",0,2,0,0,0,"Grêmio"
"614","Marco Antonio Saravia Antinori","Marco Saravia",NA,101479,1,"GRE","zag","Nulo",0,1,0,0,0,"Grêmio"
"615","Thonny Anderson da Silva Carvalho","Thonny Anderson",NA,101484,1,"GRE","mei","Nulo",0,4,0,0,0,"Grêmio"
"616","Rodrigo Jorge Medina Ancheta","Rodrigo Ancheta",NA,101482,1,"GRE","mei","Nulo",0,1,0,0,0,"Grêmio"
"617","Marcelo Henrique de Sousa Cunha","Marcelinho","https://s.glbimg.com/es/sde/f/2018/01/24/f5e9ef1b825cb639cdb485ffd146192d_FORMATO.jpeg",101722,1,"GRE","ata","Nulo",0,4,0,0,0,"Grêmio"
"618","Roger Rodrigues da Silva","Roger","https://s.glbimg.com/es/sde/f/2018/04/08/8fc76d6a7876e8f4e801953b6ebaede3_FORMATO.png",38287,1,"INT","ata","Provável",0,7,0,0,0,"Internacional"
"619","Rodrigo Modesto da Silva Moledo","Rodrigo Moledo","https://s.glbimg.com/es/sde/f/2018/03/20/e5bb6257009bf74098a367b4c1b9e53d_FORMATO.png",63354,1,"INT","zag","Provável",0,5,0,0,0,"Internacional"
"620","Edenílson Andrade Dos Santos","Edenílson","https://s.glbimg.com/es/sde/f/2018/04/08/b8c17a1d807dace07b81afcb28a3438d_FORMATO.png",63289,1,"INT","mei","Provável",0,7,0,0,0,"Internacional"
"621","Danilo Aparecido da Silva","Danilo Silva","https://s.glbimg.com/es/sde/f/2018/04/08/3e07ec8d4abb5fd768ddf7a9ef5adc41_FORMATO.png",50898,1,"INT","zag","Nulo",0,5,0,0,0,"Internacional"
"622","Andrés Nicolas D'Alessandro","D'Alessandro","https://s.glbimg.com/es/sde/f/2018/03/21/3a5a3365b94f222144190fe55a5d56f7_FORMATO.png",62023,1,"INT","mei","Provável",0,13,0,0,0,"Internacional"
"623","Jorge Ambrosio Mendonça","Mendonça",NA,101480,1,"GRE","zag","Nulo",0,1,0,0,0,"Grêmio"
"624","Fernando Camilo Farias","Camilo","https://s.glbimg.com/es/sde/f/2018/04/08/8ed64ccf988eab46873b7e4c9d99ebef_FORMATO.png",62009,1,"INT","mei","Nulo",0,6,0,0,0,"Internacional"
"625","Wellington Alves da Silva","Wellington Silva","https://s.glbimg.com/es/sde/f/2018/04/08/37fba0582d79360263206da6e9868169_FORMATO.png",68895,1,"INT","ata","Nulo",0,4,0,0,0,"Internacional"
"626","Marcelo Lomba do Nascimento","Marcelo Lomba","https://s.glbimg.com/es/sde/f/2018/04/08/c6db42e2a46652d39dfdaf203267d223_FORMATO.png",68872,1,"INT","gol","Provável",0,6,0,0,0,"Internacional"
"627","Uendel Pereira Gonçalves","Uendel","https://s.glbimg.com/es/sde/f/2018/04/08/54329b1f2e19497e40a10f2e289a5406_FORMATO.png",60852,1,"INT","lat","Nulo",0,6,0,0,0,"Internacional"
"628","Rodrigo Dourado Cunha","Rodrigo Dourado","https://s.glbimg.com/es/sde/f/2018/04/08/d62e4f24b1b01196c8a645026d8091b2_FORMATO.png",78865,1,"INT","mei","Provável",0,8,0,0,0,"Internacional"
"629","Luis Manuel Seijas Gunther","Seijas","https://s.glbimg.com/es/sde/f/2018/03/19/1cef967ccfe10c87f9825fbdf97bc072_FORMATO.png",70742,1,"INT","mei","Nulo",0,2,0,0,0,"Internacional"
"630","Claudio Winck Neto","Claudio Winck","https://s.glbimg.com/es/sde/f/2018/03/23/0cc5c9ef1bb075ee3d9ab25b4d9e6871_FORMATO.png",74074,1,"SPO","lat","Provável",0,5,0,0,0,"Sport"
"631","Fábio Gonçalves","Fabinho","https://s.glbimg.com/es/sde/f/2018/03/21/566752c7bbc5fc02c0219ba0e1eb7fe3_FORMATO.png",80393,1,"INT","mei","Nulo",0,5,0,0,0,"Internacional"
"632","Danilo Fernandes Batista","Danilo Fernandes","https://s.glbimg.com/es/sde/f/2018/04/08/c714e94cf7e83d9faed670b675e6ec25_FORMATO.png",69051,1,"INT","gol","Contundido",0,10,0,0,0,"Internacional"
"633","Fabiano Leissmann","Fabiano","https://s.glbimg.com/es/sde/f/2018/03/21/80a060ad2737a4abce46a048d853c93e_FORMATO.png",79887,1,"INT","lat","Provável",0,5,0,0,0,"Internacional"
"634","Patrick Bezerra do Nascimento","Patrick","https://s.glbimg.com/es/sde/f/2018/04/08/ecdf20e0263f65cb7a63bf0e68ebd3b6_FORMATO.png",83433,1,"INT","mei","Provável",0,9,0,0,0,"Internacional"
"635","Víctor Leandro Cuesta","Víctor Cuesta","https://s.glbimg.com/es/sde/f/2018/04/08/b6cd86f9590fd3e82cb545ac74dc8c41_FORMATO.png",79113,1,"INT","zag","Provável",0,7,0,0,0,"Internacional"
"636","Thales Natanael Lira de Matos","Thales ","https://s.glbimg.com/es/sde/f/2018/04/09/2db919a21f74604ec39c31b47a427a70_FORMATO.png",82626,1,"INT","zag","Nulo",0,4,0,0,0,"Internacional"
"637","Gabriel Dias de Oliveira","Gabriel Dias","https://s.glbimg.com/es/sde/f/2018/04/09/d543e86d4cdf1a286b62859a71407114_FORMATO.png",88368,1,"INT","mei","Nulo",0,6,0,0,0,"Internacional"
"638","Márcio Augusto da Silva Barbosa","Marcinho","https://s.glbimg.com/es/sde/f/2018/04/09/e98ae78571bf2f1d20592452a537cdee_FORMATO.png",90458,1,"INT","ata","Nulo",0,4,0,0,0,"Internacional"
"639","Odair Hellmann","Odair Hellmann","https://s.glbimg.com/es/sde/f/2018/03/20/e106ae4a3a04464c776be27a72b98b9e_FORMATO.png",92273,1,"INT","tec","Provável",0,5,0,0,0,"Internacional"
"640","Rosicley Pereira da Silva","Rossi","https://s.glbimg.com/es/sde/f/2018/03/21/ffe95cb4c3f0bed01a941972e52ec9ed_FORMATO.png",81798,1,"INT","ata","Provável",0,5,0,0,0,"Internacional"
"641","Nicolás Federico López Alonso","Nico López","https://s.glbimg.com/es/sde/f/2018/04/08/5bb6e14f65a15709391b32e0e4332d8c_FORMATO.png",84709,1,"INT","ata","Nulo",0,7,0,0,0,"Internacional"
"642","Keiller da Silva Nunes","Keiller","https://s.glbimg.com/es/sde/f/2018/04/08/2b0ef7e6d3eca3c4d867a530c5f5993a_FORMATO.png",93834,1,"INT","gol","Nulo",0,3,0,0,0,"Internacional"
"643","Charles Rigon Matos","Charles","https://s.glbimg.com/es/sde/f/2018/04/09/5b69cf49021eaeb9e4ade25dc2614887_FORMATO.png",96342,1,"INT","mei","Nulo",0,5,0,0,0,"Internacional"
"644","Willian Klaus","Klaus","https://s.glbimg.com/es/sde/f/2018/04/09/213245ee05c1b0ca97f32c728f20bd6b_FORMATO.png",90846,1,"INT","zag","Nulo",0,4,0,0,0,"Internacional"
"645","Daniel de Sousa Brito","Daniel","https://s.glbimg.com/es/sde/f/2018/04/08/c1cd28e8c43b4edcf47c77241aa2efe3_FORMATO.png",96468,1,"INT","gol","Nulo",0,1,0,0,0,"Internacional"
"646","Luis Eduardo Marques Dos Santos","Dudu","https://s.glbimg.com/es/sde/f/2018/04/09/cb32c36884710a73aa2671bf0998c170_FORMATO.png",97133,1,"INT","lat","Contundido",0,4,0,0,0,"Internacional"
"647","Ronald Sant'anna Rodrigues","Ronald","https://s.glbimg.com/es/sde/f/2018/04/09/d8829876bb546c5fdeb9d31081f228cf_FORMATO.png",98593,1,"INT","ata","Nulo",0,1,0,0,0,"Internacional"
"648","Juan Matheus Alano Nascimento","Juan Alano","https://s.glbimg.com/es/sde/f/2018/04/09/42d654e6fb1c2336662be0dad04a9df7_FORMATO.png",98595,1,"INT","mei","Nulo",0,2,0,0,0,"Internacional"
"649","Fernando José Freitas Maciel","Fernandinho","https://s.glbimg.com/es/sde/f/2018/04/09/dab1baeafdaf344282d56ce47e40e7d5_FORMATO.png",100598,1,"INT","ata","Nulo",0,1,0,0,0,"Internacional"
"650","Richard Alexandre Birkhuen Rodrigues","Richard","https://s.glbimg.com/es/sde/f/2018/03/20/99b67cac835ffd9dc963e8e7a99a1425_FORMATO.png",102063,1,"INT","mei","Nulo",0,1,0,0,0,"Internacional"
"651","Eduardo Luís Abonizio de Souza","Edu Dracena","https://s.glbimg.com/es/sde/f/2017/04/18/68cf33625460a96d2a432f93ecc21db5_FORMATO.png",37657,1,"PAL","zag","Nulo",0,7,0,0,0,"Palmeiras"
"652","Brenner Alves Sabino","Brenner","https://s.glbimg.com/es/sde/f/2018/04/09/0c50419c1321d69b3d9b21dfd118cfb9_FORMATO.png",101857,1,"INT","ata","Nulo",0,1,0,0,0,"Internacional"
"653","Reinaldo Manoel da Silva","Reinaldo","https://s.glbimg.com/es/sde/f/2018/03/11/d003cdfe10ec42f489d233308e6e8f67_FORMATO.png",78850,1,"SAO","lat","Provável",0,12,0,0,0,"São Paulo"
"654","Felipe Melo de Carvalho","Felipe Melo","https://s.glbimg.com/es/sde/f/2017/04/18/d1031b5a0a0783e2fc55c0668ef4d8de_FORMATO.png",38545,1,"PAL","mei","Provável",0,7,0,0,0,"Palmeiras"
