A,Apelido,AtletaID,CA,CV,ClubeID,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,Jogos,PE,PP,Participou,Pontos,PontosMedia,Posicao,Preco,PrecoVariacao,RB,Rodada,SG,Status,ano,media,roll.media
0.0,0,38763,0.0,0.0,Vitória,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,True,2.9,2.14,mei,6.84,0.43,0.0,37,0.0,0,2014,1.62068965517241,0.44
0.0,0,38763,0.0,0.0,Vitória,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,True,1.1,2.09,mei,6.49,-0.35,0.0,38,0.0,0,2014,1.6033333333333302,0.66
0.0,0,38763,0.0,0.0,Santa Cruz,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,True,-1.8,-1.8,mei,2.62,-1.38,0.0,16,0.0,0,2016,1.1725,-0.36
0.0,Andrezinho,38768,0.0,0.0,Vasco,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,True,0.1,0.1,mei,5.37,-1.63,0.0,7,0.0,Nulo,2017,1.48,0.02
0.0,Andrezinho,38768,0.0,0.0,Vasco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,1.7,0.9,mei,5.59,0.22,1.0,8,0.0,Nulo,2017,1.48611111111111,0.36
0.0,Anderson,38852,1.0,0.0,Coritiba,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,True,-0.2,-0.15,mei,3.76,-1.12,1.0,11,0.0,Dúvida,2017,0.8352272727272729,-0.04
0.0,Anderson,38852,0.0,0.0,Coritiba,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,True,0.3,0.0,mei,3.8,0.04,1.0,12,0.0,Dúvida,2017,0.829213483146068,0.02
0.0,Anderson,38852,1.0,0.0,Coritiba,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,True,1.9,0.48,mei,4.09,0.29,2.0,13,0.0,Provável,2017,0.8411111111111109,0.4
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,True,2.5,2.5,mei,4.69,-0.31,1.0,6,0.0,0,2014,0.3571428571428571,0.5
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,4.5,3.5,mei,5.31,0.62,2.0,7,0.0,0,2014,0.875,1.4
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,True,-0.6,2.13,mei,4.31,-1.0,0.0,8,0.0,0,2014,0.7111111111111109,1.28
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,True,0.8,1.8,mei,4.53,0.22,1.0,9,0.0,0,2014,0.72,1.44
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,True,0.0,1.44,mei,3.91,-0.62,0.0,28,0.0,0,2014,0.24827586206896599,0.0
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,True,-0.5,1.12,mei,3.83,-0.08,0.0,29,0.0,0,2014,0.22333333333333302,-0.1
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,True,3.6,1.47,mei,4.46,0.63,1.0,31,0.0,0,2014,0.321875,0.62
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,True,1.3,1.45,mei,4.13,-0.33,1.0,32,0.0,0,2014,0.351515151515152,0.88
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,True,1.1,1.41,mei,4.1,-0.03,0.0,34,0.0,0,2014,0.36285714285714293,1.2
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,True,3.8,1.65,mei,4.56,0.46,2.0,37,0.0,0,2014,0.434210526315789,0.98
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,True,4.1,1.87,mei,4.63,0.07,2.0,38,0.0,0,2014,0.528205128205128,1.8
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,True,3.8,3.8,mei,12.35,-0.65,2.0,1,0.0,0,2016,0.857692307692308,0.38
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,6.0,0.0,True,7.9,5.85,mei,14.34,1.99,1.0,2,0.0,0,2016,0.946835443037975,2.34
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,True,1.4,4.37,mei,13.13,-1.21,1.0,3,0.0,0,2016,0.9525,2.62
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,True,-0.1,3.25,mei,12.17,-0.96,0.0,4,0.0,0,2016,0.939506172839507,2.6
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,True,0.7,2.74,mei,11.83,-0.34,1.0,5,0.0,0,2016,0.936585365853659,2.74
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,True,11.2,4.15,mei,14.05,2.22,7.0,6,0.0,0,2016,1.06024096385542,4.22
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,True,4.5,4.2,mei,13.49,-0.56,3.0,7,0.0,0,2016,1.10119047619048,3.54
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,True,2.2,3.95,mei,13.0,-0.49,1.0,8,0.0,0,2016,1.11411764705882,3.7
0.0,0,38908,1.0,0.0,Santos,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0,0.0,True,-2.1,3.28,mei,11.93,-1.07,1.0,9,0.0,0,2016,1.0767441860465101,3.3
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,True,-1.5,2.8,mei,11.67,-0.26,0.0,10,0.0,0,2016,1.04712643678161,2.86
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,True,2.2,2.75,mei,12.16,0.49,1.0,11,0.0,0,2016,1.06022727272727,1.06
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,True,3.1,2.78,mei,12.2,0.04,2.0,12,0.0,0,2016,1.0831460674157298,0.78
1.0,0,38908,0.0,0.0,Santos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,True,7.8,3.17,mei,13.21,1.01,2.0,13,0.0,0,2016,1.15777777777778,1.9
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0,0.0,True,-0.1,2.94,mei,11.92,-1.29,1.0,14,0.0,0,2016,1.14395604395604,2.3
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,True,0.0,2.74,mei,11.98,0.06,1.0,15,0.0,0,2016,1.13152173913044,2.6
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,True,4.0,2.82,mei,12.52,0.54,3.0,16,0.0,0,2016,1.1623655913978501,2.96
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,5.0,0.0,True,-0.8,2.61,mei,11.72,-0.8,1.0,17,0.0,0,2016,1.1414893617021298,2.18
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,True,-0.3,2.45,mei,11.48,-0.24,0.0,18,0.0,0,2016,1.12631578947368,0.56
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,True,3.7,2.52,mei,12.43,0.95,3.0,19,0.0,0,2016,1.153125,1.32
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,True,5.3,2.66,mei,12.65,0.22,3.0,20,0.0,0,2016,1.19587628865979,2.38
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,True,-0.4,2.51,mei,11.81,-0.84,0.0,21,0.0,0,2016,1.1795918367346898,1.5
0.0,0,38908,1.0,0.0,Santos,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0,0.0,True,-3.1,2.25,mei,11.18,-0.63,1.0,22,0.0,0,2016,1.1363636363636398,1.04
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,True,2.3,2.25,mei,11.97,0.79,1.0,23,0.0,0,2016,1.148,1.56
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,25.0,5.0,0.0,True,9.9,2.57,mei,13.33,1.36,2.0,24,0.0,0,2016,1.23465346534654,2.8
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,True,2.0,2.55,mei,12.11,-1.22,1.0,25,0.0,0,2016,1.2421568627451,2.14
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,True,0.5,2.47,mei,11.79,-0.32,1.0,26,0.0,0,2016,1.2349514563106798,2.32
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0,0.0,True,1.6,2.44,mei,12.02,0.23,2.0,27,0.0,0,2016,1.23846153846154,3.26
1.0,0,38908,0.0,0.0,Santos,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,True,5.3,2.54,mei,12.6,0.58,1.0,28,0.0,0,2016,1.2771428571428602,3.86
1.0,0,38908,0.0,0.0,Santos,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,True,7.0,2.69,mei,13.04,0.44,2.0,29,0.0,0,2016,1.3311320754717,3.28
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,True,0.1,2.6,mei,11.66,-1.38,1.0,30,0.0,0,2016,1.3196261682243,2.9
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,True,1.3,2.56,mei,11.92,0.26,1.0,31,0.0,0,2016,1.31944444444445,3.06
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,True,8.7,2.75,mei,13.37,1.45,6.0,32,0.0,0,2016,1.38715596330275,4.48
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,True,2.0,2.73,mei,12.29,-1.08,1.0,33,0.0,0,2016,1.3927272727272701,3.82
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,True,1.0,2.68,mei,11.98,-0.31,1.0,34,0.0,0,2016,1.3891891891891899,2.62
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,True,-0.1,2.6,mei,12.01,0.03,0.0,35,0.0,0,2016,1.37589285714286,2.58
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,True,0.8,2.55,mei,11.83,-0.18,1.0,36,0.0,0,2016,1.37079646017699,2.48
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,True,0.9,2.51,mei,12.03,0.2,0.0,37,0.0,0,2016,1.3666666666666698,0.92
0.0,0,38908,0.0,0.0,Santos,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,True,-2.5,2.38,mei,11.15,-0.88,0.0,38,0.0,0,2016,1.3330434782608702,0.02
0.0,Renato,38908,0.0,0.0,Santos,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,2.6,1.25,mei,7.15,-1.27,1.0,3,0.0,Provável,2017,1.30924369747899,0.0
0.0,Renato,38908,0.0,0.0,Santos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,True,0.5,1.0,mei,6.64,-0.51,0.0,4,0.0,Provável,2017,1.3025,0.6
0.0,Renato,38908,0.0,0.0,Santos,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,True,2.1,1.27,mei,6.77,0.13,1.0,5,0.0,Provável,2017,1.30909090909091,1.02
0.0,Renato,38908,0.0,0.0,Santos,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,True,1.2,1.26,mei,6.54,-0.23,1.0,6,0.0,Provável,2017,1.30819672131148,1.28
0.0,Renato,38908,0.0,0.0,Santos,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,True,4.0,1.72,mei,7.1,0.56,2.0,7,0.0,Provável,2017,1.3300813008130101,2.08
0.0,Renato,38908,0.0,0.0,Santos,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,True,2.2,1.79,mei,6.89,-0.21,2.0,8,0.0,Provável,2017,1.33709677419355,2.0
0.0,Renato,38908,0.0,0.0,Santos,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,True,-0.9,1.45,mei,6.25,-0.64,0.0,9,0.0,Provável,2017,1.3192,1.72
0.0,Renato,38908,0.0,0.0,Santos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,True,5.8,1.93,mei,7.54,1.29,4.0,10,0.0,Provável,2017,1.35476190476191,2.46
0.0,Diego,38909,0.0,0.0,Flamengo,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True,1.2,1.2,mei,19.46,-5.54,0.0,4,0.0,Dúvida,2017,3.6758620689655204,0.24
0.0,Diego,38909,0.0,0.0,Flamengo,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,True,3.1,2.15,mei,18.96,-0.5,2.0,5,0.0,Provável,2017,3.65666666666667,0.86
0.0,Diego,38909,0.0,0.0,Flamengo,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,True,4.2,2.83,mei,18.84,-0.12,2.0,6,0.0,Provável,2017,3.6741935483871,1.7
1.0,Diego,38909,0.0,0.0,Flamengo,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,True,7.2,3.92,mei,19.3,0.46,1.0,7,0.0,Provável,2017,3.784375,3.14
0.0,Diego,38909,0.0,0.0,Flamengo,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,10.0,0.0,True,8.9,4.92,mei,19.87,0.57,1.0,8,0.0,Provável,2017,3.93939393939394,4.92
1.0,Diego,38909,0.0,0.0,Flamengo,0.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,6.0,2.0,0.0,True,20.6,7.53,mei,22.83,2.96,0.0,9,0.0,Provável,2017,4.42941176470588,8.8
0.0,Diego,38909,0.0,0.0,Flamengo,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,True,-1.8,6.2,mei,19.23,-3.6,0.0,10,0.0,Provável,2017,4.251428571428569,7.82
0.0,Diego,38909,0.0,0.0,Flamengo,0.0,0.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,0.0,True,14.0,7.17,mei,22.11,2.88,3.0,11,0.0,Provável,2017,4.5222222222222195,9.78
0.0,Diego,38909,0.0,0.0,Flamengo,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,True,4.6,6.88,mei,20.81,-1.3,1.0,12,0.0,Provável,2017,4.52432432432432,9.26
0.0,Diego,38909,0.0,0.0,Flamengo,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,10.0,8.0,0.0,True,6.4,6.83,mei,21.16,0.35,3.0,13,0.0,Provável,2017,4.57368421052632,8.76
0.0,Ricardo Oliveira,38910,0.0,0.0,Santos,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,True,-0.9,1.25,ata,11.4,-1.07,0.0,4,0.0,Nulo,2017,3.14197530864197,1.0
0.0,Nenê,38913,0.0,0.0,Vasco,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,True,8.7,4.2,mei,14.92,-1.14,0.0,3,0.0,Nulo,2017,5.204,1.62
0.0,Nenê,38913,1.0,0.0,Vasco,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,True,-2.6,1.93,mei,12.47,-2.45,0.0,4,0.0,Nulo,2017,4.903846153846151,1.16
1.0,Nenê,38913,0.0,0.0,Vasco,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,True,8.9,3.67,mei,14.46,1.99,2.0,5,0.0,Dúvida,2017,5.05185185185185,2.94
0.0,Nenê,38913,0.0,0.0,Vasco,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,True,-1.0,2.74,mei,12.54,-1.92,0.0,6,0.0,Provável,2017,4.83571428571429,2.8
1.0,Nenê,38913,0.0,0.0,Vasco,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,True,8.3,3.67,mei,14.19,1.65,1.0,7,0.0,Provável,2017,4.9551724137930995,4.46
1.0,Nenê,38913,1.0,0.0,Vasco,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,True,7.3,4.19,mei,14.41,0.22,3.0,8,0.0,Provável,2017,5.0333333333333306,4.18
0.0,Nenê,38913,0.0,0.0,Vasco,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,True,-2.3,3.38,mei,12.61,-1.8,0.0,9,0.0,Provável,2017,4.79677419354839,4.24
0.0,Nenê,38913,0.0,0.0,Vasco,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,True,12.9,4.44,mei,15.55,2.94,1.0,10,0.0,Provável,2017,5.05,5.04
0.0,Nenê,38913,0.0,0.0,Vasco,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,True,2.0,4.2,mei,13.88,-1.67,0.0,11,0.0,Provável,2017,4.95757575757576,5.64
0.0,Nenê,38913,1.0,0.0,Vasco,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,True,-3.5,3.5,mei,12.69,-1.19,0.0,12,0.0,Suspenso,2017,4.708823529411769,3.28
0.0,0,38919,0.0,0.0,São Paulo,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,9.0,0.0,True,8.0,8.0,mei,9.05,1.05,0.0,12,0.0,0,2014,2.0,1.0
0.0,0,38919,1.0,0.0,São Paulo,0.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,True,-3.0,2.5,mei,6.92,-2.13,1.0,14,0.0,0,2014,0.833333333333333,1.0
0.0,0,38919,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,True,1.0,1.25,mei,7.01,0.09,1.0,16,0.0,0,2014,0.625,1.0
0.0,0,38919,0.0,0.0,São Paulo,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,True,3.4,1.68,mei,7.63,0.62,2.0,17,0.0,0,2014,0.933333333333333,0.08
0.0,0,38919,1.0,0.0,São Paulo,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,True,-0.4,1.33,mei,6.86,-0.77,0.0,18,0.0,0,2014,0.8,-2.22044604925031e-17
0.0,0,38919,0.0,0.0,São Paulo,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,True,-0.5,1.07,mei,6.62,-0.24,1.0,19,0.0,0,2014,0.681818181818182,0.5
0.0,0,38919,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,6.0,0.0,True,-1.6,0.74,mei,6.28,-0.34,1.0,20,0.0,0,2014,0.4916666666666671,0.38
0.0,0,38919,1.0,0.0,São Paulo,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,True,2.0,0.88,mei,6.82,0.54,1.0,21,0.0,0,2014,0.607692307692308,0.58
1.0,0,38919,1.0,0.0,São Paulo,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,0.0,True,4.9,1.28,mei,7.34,0.52,2.0,23,0.0,0,2014,0.8533333333333329,0.96
0.0,0,38919,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,True,1.0,1.25,mei,6.76,-0.58,1.0,24,0.0,0,2014,0.8625,1.26
0.0,0,38919,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,True,0.7,1.2,mei,6.67,-0.09,2.0,25,0.0,0,2014,0.852941176470588,1.72
0.0,0,38919,0.0,0.0,São Paulo,0.0,0.0,4.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,True,5.6,1.54,mei,7.6,0.93,1.0,26,0.0,0,2014,1.11666666666667,2.44
0.0,0,38919,1.0,0.0,São Paulo,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,5.0,0.0,True,0.6,1.47,mei,6.75,-0.85,2.0,29,0.0,0,2014,0.9857142857142859,1.38
0.0,0,38919,1.0,0.0,São Paulo,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,True,-1.8,1.25,mei,6.23,-0.52,0.0,30,0.0,0,2014,0.859090909090909,0.88
0.0,0,38919,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,16.0,1.0,0.0,True,7.2,1.62,mei,7.54,1.31,0.0,33,0.0,0,2014,1.044,1.2
0.0,0,38919,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,True,7.2,1.95,mei,7.85,0.31,3.0,34,0.0,0,2014,1.28076923076923,2.52
0.0,0,38919,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,True,1.8,1.94,mei,7.0,-0.85,0.0,37,0.0,0,2014,1.2103448275862099,3.24
0.0,0,38921,0.0,0.0,Cruzeiro,0.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,True,6.3,6.3,mei,16.69,-1.31,0.0,2,0.0,0,2014,2.1,1.0
0.0,0,38921,0.0,0.0,Cruzeiro,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,True,0.2,3.25,mei,13.71,-2.98,0.0,8,0.0,0,2014,0.7222222222222221,0.04
0.0,0,38921,0.0,0.0,Cruzeiro,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,True,-0.1,2.13,mei,13.49,-0.22,0.0,9,0.0,0,2014,0.64,0.02
0.0,0,38921,1.0,0.0,Cruzeiro,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,True,7.7,2.8,mei,14.34,0.88,0.0,15,0.0,0,2014,0.875,1.54
0.0,0,38921,0.0,0.0,Cruzeiro,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,True,0.2,2.37,mei,12.81,-1.53,0.0,16,0.0,0,2014,0.8352941176470591,1.58
