"atletas.nome","atletas.atleta_id","atletas.apelido","atletas.foto","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.clube.id.full.name","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","athletes.atletas.scout","PE","SG","FC","FS","I","RB","FD","A","G","FF","DD","CA","GS","FT","CV","PP","DP"
"Thiago dos Santos",78855,"Thiago Santos","https://s.glbimg.com/es/sde/f/2017/04/18/2d51cc56ccd1291d116060e00ca663b6_FORMATO.png",0,"PAL","mei","Palmeiras","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marcos Antônio Almeida Silva",78856,"Marcão Silva","https://s.glbimg.com/es/sde/f/2017/04/27/1fdbc57e3b15e752149d530d7425e5d3_FORMATO.png",0,"ATL","mei","Atlético-GO","Provável",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marinaldo dos Santos Oliveira",78897,"Naldo","https://s.glbimg.com/es/sde/f/2017/05/02/466546b7c0d2a31683ba60341c08ef34_FORMATO.png",0,"PON","mei","Ponte Preta","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leandro Marcos Pereira",78968,"Leandro Pereira","https://s.glbimg.com/es/sde/f/2017/02/22/377457c54b890731e2cfdb9013dc7397_FORMATO.png",0,"SPO","ata","Sport","Contundido",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moisés Ribeiro Santos",78991,"Moisés Ribeiro","https://s.glbimg.com/es/sde/f/2017/04/25/c7b046cc3c9a420d4047bb8d6d4b6570_FORMATO.png",0,"CHA","mei","Chapecoense","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eduardo Henrique da Silva",78994,"Eduardo Henrique","https://s.glbimg.com/es/sde/f/2017/05/10/45db49dd3d8dceb223dc6d2afdf72801_FORMATO.png",0,"ATL","mei","Atlético-PR","Dúvida",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luiz Felipe do Nascimento dos Santos",79035,"Luiz Felipe","https://s.glbimg.com/es/sde/f/2017/05/02/3b3fe001039a93d9ea75e58f817381cf_FORMATO.png",0,"SAN","zag","Santos","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antonio Thomaz Santos de Barros",79041,"Thomaz","https://s.glbimg.com/es/sde/f/2017/04/28/df8a959dc2f3885176d2c02e5d69a246_FORMATO.png",0,"SAO","mei","São Paulo","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tiago Pagnussat",79042,"Tiago ","https://s.glbimg.com/es/sde/f/2017/02/21/dd2cb4f245812fd67912e347aba3c101_FORMATO.png",0,"BAH","zag","Bahia","Provável",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alex Roberto Santana Rafael ",79066,"Alex Muralha","https://s.glbimg.com/es/sde/f/2017/04/24/3fb41a018fb2c9084cb4800fba9b6607_FORMATO.png",0,"FLA","gol","Flamengo","Provável",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jucimar Lima Pacheco",79193,"Abuda","https://s.glbimg.com/es/sde/f/2017/04/27/2e749e5bfdd8d0bbc67e5441e8c73ff6_FORMATO.png",0,"ATL","mei","Atlético-GO","Nulo",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ricardo César Dantas da Silva",79334,"Ricardo Silva","https://s.glbimg.com/es/sde/f/2017/04/27/e409f5c1c4551cf8457b204abc422a73_FORMATO.png",0,"ATL","zag","Atlético-GO","Provável",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Roger Machado Marques",79437,"Roger Machado ","https://s.glbimg.com/es/sde/f/2017/04/28/4f5e786d736c65d7652d3dda5d40a131_FORMATO.png",0,"ATL","tec","Atlético-MG","Provável",0,15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Joeliton Lima Santos",79553,"Mansur","https://s.glbimg.com/es/sde/f/2016/07/05/885bc2c7afe242e7ce810bccdccd27cc_FORMATO.png",0,"SPO","lat","Sport","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luiz Ricardo Alves",79578,"Sassá","https://s.glbimg.com/es/sde/f/2017/04/18/9429c709616ace6dbb5d279511a9f78f_FORMATO.png",0,"BOT","ata","Cruzeiro","Nulo",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lucas Silva Borges",79701,"Lucas Silva","https://s.glbimg.com/es/sde/f/2017/04/06/f4598cc08e1804689d22d338ac6f7d9b_FORMATO.png",0,"CRU","mei","Cruzeiro","Nulo",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antônio Carlos Cunha Capocasali Júnior",79702,"Antônio Carlos ","https://s.glbimg.com/es/sde/f/2017/04/18/5b3fcb4c6c1625d8e38d933619f9e42a_FORMATO.png",0,"PAL","zag","Palmeiras","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fabiano Leissmann",79887,"Fabiano","https://s.glbimg.com/es/sde/f/2017/04/18/ccce9b9aad578e5dc82e1d75b816fa25_FORMATO.png",0,"PAL","lat","Palmeiras","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Odair Souza ",79892,"Nenén","https://s.glbimg.com/es/sde/f/2017/04/25/cf7dd5cb7c3b2349fc0a5145f894f495_FORMATO.png",0,"CHA","mei","Chapecoense","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Helton Brant Aleixo Leite",79973,"Helton Leite","https://s.glbimg.com/es/sde/f/2016/05/20/5fd57defcef29c5cd30495ee3eb4e67f_FORMATO.png",0,"BOT","gol","Botafogo","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jadson Alves dos Santos",80129,"Jadson","https://s.glbimg.com/es/sde/f/2017/05/02/e17a729351ce9e086c7f6fdaf907c355_FORMATO.png",0,"PON","mei","Ponte Preta","Provável",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nadson da Silva Almeida",80140,"Nadson","https://s.glbimg.com/es/sde/f/2017/04/25/9c0263cf980f89da4cca8b6bc120585f_FORMATO.png",0,"CHA","mei","Chapecoense","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marcos Junio Lima dos Santos",80188,"Marcos Junior","https://s.glbimg.com/es/sde/f/2016/04/29/05a4d91c1c469c1d8f7bc682c5eb8e11_FORMATO.png",0,"FLU","ata","Fluminense","Nulo",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lucas Fonseca da Silva",80189,"Lucas Fonseca","https://s.glbimg.com/es/sde/f/2017/02/21/c4e0a739ae5673d20c609ad14289c7e9_FORMATO.png",0,"BAH","zag","Bahia","Provável",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Glaybson Yago Souza Lisboa",80196,"Yago Pikachu","https://s.glbimg.com/es/sde/f/2017/04/24/3021726139e41d1a3fe9ada22058c738_FORMATO.png",0,"VAS","lat","Vasco","Provável",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cleberson Martins de Souza",80281,"Cleberson","https://s.glbimg.com/es/sde/f/2017/04/23/91e18bf15401259ce1466dbccb56d6ae_FORMATO.png",0,"ATL","zag","Atlético-PR","Dúvida",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matheus Caldeira Vidotto de Oliveira",80286,"Matheus Vidotto","https://s.glbimg.com/es/sde/f/2017/04/23/0469f80ea84703c3178371ab0fa1dd2f_FORMATO.png",0,"COR","gol","Corinthians","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gilberto Moraes Júnior",80313,"Gilberto ","https://s.glbimg.com/es/sde/f/2017/02/18/0b1f3092508c1455fe24a4049fd3b32b_FORMATO.png",0,"VAS","lat","Vasco","Provável",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ezequiel Jacinto de Biasi",80318,"Ezequiel ","https://s.glbimg.com/es/sde/f/2017/04/23/059f269b9ef5b88550eb9899af203b7b_FORMATO.png",0,"CRU","lat","Cruzeiro","Nulo",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arthur Caíke do Nascimento Cruz",80337,"Arthur ","https://s.glbimg.com/es/sde/f/2017/04/24/56939ae4c18f332e1a3bb20305de4f33_FORMATO.png",0,"CHA","ata","Chapecoense","Provável",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alejandro Ariel Cabral",80363,"Ariel Cabral","https://s.glbimg.com/es/sde/f/2017/04/22/6b0dea43cdbaa38c369c09b3e7b75700_FORMATO.png",0,"CRU","mei","Cruzeiro","Nulo",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Edson Felipe da Cruz",80370,"Edson","https://s.glbimg.com/es/sde/f/2017/02/18/786ddd89646415ee6d7df1c5e319039b_FORMATO.png",0,"BAH","mei","Bahia","Dúvida",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wanderson Carvalho de Oliveira",80373,"Wanderson","https://s.glbimg.com/es/sde/f/2017/04/27/a7b0a15537c943f557f8fb73d8a9171b_FORMATO.png",0,"ATL","lat","Atlético-GO","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Norberto Pereira Marinho Neto",80374,"Norberto ","https://s.glbimg.com/es/sde/f/2017/02/20/d4afa1a673972146ca393fa33e7ee0ca_FORMATO.png",0,"VIT","lat",NA,"Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rafael de Jesus Bonfim ",80441,"Bonfim ","https://s.glbimg.com/es/sde/f/2017/04/27/f457037f26ebee1d5933ade6cc425d8e_FORMATO.png",0,"ATL","zag",NA,"Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Michael Vinicius Silva de Morais",80537,"Michael","https://s.glbimg.com/es/sde/f/2017/05/04/c43b96f2a0e0c8a8006defaedc1db2ee_FORMATO.png",0,"FLU","ata","Fluminense","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lucas Rafael Araujo Lima",80583,"Lucas Lima","https://s.glbimg.com/es/sde/f/2017/05/02/acb1d4777b6e76d3ca67054da81d0c42_FORMATO.png",0,"SAN","mei","Santos","Provável",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luan Garcia Teixeira",80692,"Luan","https://s.glbimg.com/es/sde/f/2017/04/23/21b43228acd34549ca343f42576f7632_FORMATO.png",0,"PAL","zag","Palmeiras","Nulo",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pedro Tonon Geromel",80853,"Pedro Geromel","https://s.glbimg.com/es/sde/f/2017/04/23/e509769d9e394ef42a8681bfdacc8283_FORMATO.png",0,"GRE","zag","Grêmio","Provável",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnath Marlone Azevedo da Silva",80944,"Marlone","https://s.glbimg.com/es/sde/f/2017/04/25/744a27f04385f2906d5982a7dad3445b_FORMATO.png",0,"ATL","mei","Atlético-MG","Nulo",0,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mayke Rocha de Oliveira",81150,"Mayke","https://s.glbimg.com/es/sde/f/2016/04/29/c5a87a4a3a57683de818658384dace69_FORMATO.png",0,"CRU","lat","Palmeiras","Provável",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frickson Rafael  Erazo Vivero",81223,"Erazo","https://s.glbimg.com/es/sde/f/2017/04/03/a0b75e2777a8e1b1844e5f2ff9caa182_FORMATO.png",0,"ATL","zag","Atlético-MG","Nulo",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oswaldo José Henríquez Bocanegra",81241,"Oswaldo Henríquez","https://s.glbimg.com/es/sde/f/2016/05/01/49c33afe8104b8c052fd2c593fca02e5_FORMATO.png",0,"SPO","zag","Sport","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Juan Ramón Cazares Sevillano",81682,"Cazares","https://s.glbimg.com/es/sde/f/2017/04/03/6ccb564ce56c9f6aad79040ab5f8f570_FORMATO.png",0,"ATL","mei","Atlético-MG","Nulo",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clayton Silveira da Silva",81770,"Clayton","https://s.glbimg.com/es/sde/f/2017/04/23/162d940eadf1a0f6216f20a351c326da_FORMATO.png",0,"COR","ata","Corinthians","Nulo",0,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rosicley Pereira da Silva",81798,"Rossi","https://s.glbimg.com/es/sde/f/2017/04/25/7961da883e6911bba84810f448b878e6_FORMATO.png",0,"CHA","ata","Chapecoense","Provável",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alisson Euler de Freitas Castro",81845,"Alisson","https://s.glbimg.com/es/sde/f/2017/04/22/b5d1b28ec393ae2be2fba2b5dffe9ce9_FORMATO.png",0,"CRU","mei","Cruzeiro","Dúvida",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Osman de Menezes Venâncio Junior",81898,"Osman","https://s.glbimg.com/es/sde/f/2017/04/25/f608122b61891f2ab13ba0015367cfb5_FORMATO.png",0,"CHA","ata","Chapecoense","Nulo",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wellington Simião",81903,"Wellington Simião","https://s.glbimg.com/es/sde/f/2017/05/10/45f0760e8603d5fcb7962141982bec9e_FORMATO.png",0,"AVA","mei","Avaí","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"José Henrique da Silva Dourado",81905,"Henrique Dourado","https://s.glbimg.com/es/sde/f/2017/04/24/2df720f6ce87010f359f6d0c3df824db_FORMATO.png",0,"FLU","ata","Fluminense","Provável",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alejandro César Donatti",81923,"Donatti","https://s.glbimg.com/es/sde/f/2017/04/24/51b7d905d9b6a29d6a24ac81fe1e406b_FORMATO.png",0,"FLA","zag","Flamengo","Contundido",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Christian Alberto Cueva Bravo",82411,"Cueva","https://s.glbimg.com/es/sde/f/2016/06/28/a68882f174b592bf4e78dbc9818a4465_FORMATO.jpeg",0,"SAO","mei","São Paulo","Provável",0,18,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"José Rafael Vivian",82455,"Zé Rafael ","https://s.glbimg.com/es/sde/f/2017/02/21/0e763915801510944041d2bdecb212dc_FORMATO.png",0,"BAH","mei","Bahia","Provável",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Otávio Henrique Passos Santos",82463,"Otávio ","https://s.glbimg.com/es/sde/f/2017/04/23/b5d6c9e20119fa12bc0e60e77640bc0a_FORMATO.png",0,"ATL","mei","Atlético-PR","Dúvida",0,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Douglas Coutinho Gomes de Souza",82469,"Douglas Coutinho ","https://s.glbimg.com/es/sde/f/2017/04/23/21b6dbe5807688ac8d5a82327a8cc1a4_FORMATO.png",0,"ATL","ata","Atlético-PR","Provável",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reginaldo Manoel da Silva Júnior",82515,"Reginaldo","https://s.glbimg.com/es/sde/f/2017/01/13/8392420b99c9b1c5f98f6e0db532ccdc_FORMATO.png",0,"FLU","zag","Fluminense","Contundido",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moisés Wolschick",82567,"Moisés","https://s.glbimg.com/es/sde/f/2017/04/25/59ac946a38de5a26b19ffc56c68885dc_FORMATO.png",0,"CHA","mei","Chapecoense","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alan Henrique Costa",82613,"Alan Costa","https://s.glbimg.com/es/sde/f/2017/02/20/45f73d4590ab5787a92587aec3f11bac_FORMATO.png",0,"VIT","zag","Vitória","Provável",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luiz de Araujo Guimaraes Neto",82627,"Luiz Araújo","https://s.glbimg.com/es/sde/f/2016/06/28/d04aecda981fb0bfc0a4ad62d633777c_FORMATO.jpeg",0,"SAO","ata",NA,"Provável",0,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matheus Galdezani",82634,"Matheus Galdezani","https://s.glbimg.com/es/sde/f/2017/04/24/d7ff115c90d6778d22e113333700259c_FORMATO.png",0,"COR","mei","Coritiba","Provável",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Régis Augusto Salmazzo",82647,"Régis","https://s.glbimg.com/es/sde/f/2017/02/21/9d27cbd1feb4ee89f8c73795d7d480ff_FORMATO.png",0,"BAH","mei","Bahia","Dúvida",0,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"André Andrade de Castro",82754,"André Castro","https://s.glbimg.com/es/sde/f/2017/05/11/9b573723fd4d39c5179b8dfc70e31b3f_FORMATO.png",0,"ATL","mei","Atlético-GO","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tagueu Tadjo Diederrick Joel",82787,"Joel","https://s.glbimg.com/es/sde/f/2017/04/17/e9a3cbbad82993967304791ab74bdd91_FORMATO.png",0,"BOT","ata","Avaí","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Toshiya Tojo",82791,"Toshi","https://s.glbimg.com/es/sde/f/2017/04/28/5e3d92955c32b6c74898e471661e6390_FORMATO.png",0,"AVA","ata","Avaí","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tomas Almino Bastos Silva",82817,"Tomas Bastos","https://s.glbimg.com/es/sde/f/2017/05/12/49edceaecc771a87995470ae4d955ddc_FORMATO.png",0,"COR","mei","Coritiba","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Roberto Pimenta Vinagre Filho",82876,"Betinho","https://s.glbimg.com/es/sde/f/2017/04/27/ed7b8fafe7c56dd269732da2f5d45529_FORMATO.png",0,"ATL","mei",NA,"Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matheus Antunes Ribeiro",82943,"Matheus Ribeiro","https://s.glbimg.com/es/sde/f/2017/05/02/3592f0162c6d3041f5e47fca40d7d1a3_FORMATO.png",0,"SAN","lat","Santos","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rómulo Otero Vásquez",83004,"Otero","https://s.glbimg.com/es/sde/f/2017/04/03/9fe40eece7847c6e2d8feca1248f43a9_FORMATO.png",0,"ATL","mei","Atlético-MG","Provável",0,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rafael Thyere Albuquerque Marques",83048,"Rafael Thyere","https://s.glbimg.com/es/sde/f/2017/04/23/e94d073bb6cefa100cd1ed8d0f8a6291_FORMATO.png",0,"GRE","zag","Grêmio","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yuri Lima Lara",83263,"Yuri","https://s.glbimg.com/es/sde/f/2017/02/21/fb41de8e36f93cc383e07d8120865724_FORMATO.png",0,"BAH","mei","Bahia","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fagner Ironi Daponte",83522,"Fagner Alemão","https://s.glbimg.com/es/sde/f/2017/04/28/d93e226df0beb6346213a1a809c8f7fc_FORMATO.png",0,"AVA","lat","Avaí","Provável",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thiago Martins Bueno",83615,"Thiago Martins","https://s.glbimg.com/es/sde/f/2017/04/18/b86553b5909b0a40f413b27a550ececd_FORMATO.png",0,"PAL","zag","Palmeiras","Contundido",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andrei Girotto",83683,"Andrei Girotto","https://s.glbimg.com/es/sde/f/2017/04/24/75c120b3c827f138e9e79637c43a710f_FORMATO.png",0,"CHA","mei","Chapecoense","Provável",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neilton Meira Mestzk",83772,"Neilton","https://s.glbimg.com/es/sde/f/2017/04/25/87ba88228677466e48ff7e3d719d7e4a_FORMATO.png",0,"SAO","ata","Vitória","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Diego Jardel Koester",83791,"Diego Jardel","https://s.glbimg.com/es/sde/f/2017/04/28/d5cd9e4a035c83ce6cb88f1d72c5e77a_FORMATO.png",0,"AVA","mei","Avaí","Dúvida",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clayson Henrique da Silva Vieira",83817,"Clayson","https://s.glbimg.com/es/sde/f/2017/05/02/82c0f3aa16640bba257aaae2661a4dd1_FORMATO.png",0,"PON","ata","Corinthians","Dúvida",0,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Diego Barbosa Tavares",83869,"Diego Tavares","https://s.glbimg.com/es/sde/f/2017/05/10/d8c032681d4ce35590429c7f4075bca2_FORMATO.png",0,"AVA","lat","Avaí","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antônio Filipe Gonzaga de Aquino",84313,"Feijão","https://s.glbimg.com/es/sde/f/2017/02/21/1838c850cdc3128d9f6db4d6c5738379_FORMATO.png",0,"BAH","mei","Bahia","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Danilo Carvalho Barcelos",84382,"Danilo Barcelos","https://s.glbimg.com/es/sde/f/2017/04/03/2a2a95819ab1b1761209cd81f0eae360_FORMATO.png",0,"ATL","mei","Atlético-MG","Nulo",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maximiliano Rodríguez Maeso",84530,"Maxi Rodríguez","https://s.glbimg.com/es/sde/f/2017/04/23/d7025b3e29cac01ee4e1cc1bf4b3efcb_FORMATO.png",0,"GRE","mei","Grêmio","Nulo",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lucas Cavalcante Silva Afonso",84554,"Lucão","https://s.glbimg.com/es/sde/f/2016/05/01/48f192fdba1691586d6a2bfd42288481_FORMATO.png",0,"SAO","zag","São Paulo","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lucas Daniel Romero",84558,"Lucas Romero","https://s.glbimg.com/es/sde/f/2017/04/22/b6fe7636fd7cb1575efdcbdfbd2dbd54_FORMATO.png",0,"CRU","mei","Cruzeiro","Nulo",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
