"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","A","CA","FC","FS","PE","RB","SG","CV","FD","FF","G","I","PP","FT","DD","GS","GC","DP"
"288","Vinícius Soares Eutropio","Vinícius Eutrópio","https://s.glbimg.com/es/sde/f/2017/07/06/3996acd85ff4513f367921f36749d2af_FORMATO.png",60780,18,"CHA","tec","Provável",1.37,7.84,0.01,2.3,7,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","Túlio Vinícius Fróes de Melo","Túlio de Melo","https://s.glbimg.com/es/sde/f/2017/04/25/19e52a7282097054fc255711621c8e29_FORMATO.png",54797,18,"CHA","ata","Provável",6.1,4.69,1.18,1.43,11,"Chapecoense",NA,1,10,5,8,NA,NA,NA,3,5,2,NA,NA,NA,NA,NA,NA,NA
"290","Rafael de Souza Pereira","Rafael Carioca","https://s.glbimg.com/es/sde/f/2017/04/03/902e1c13569f1c4cc9f929691cc6d625_FORMATO.png",60784,18,"ATL","mei","Nulo",5.5,7.07,0.83,1.92,17,"Atlético-MG",NA,5,20,27,38,28,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"291","Willians dos Santos Santana","Willians","https://s.glbimg.com/es/sde/f/2017/06/07/e24d137ff5aa2e79299e85cf581744a1_FORMATO.png",60787,18,"AVA","ata","Nulo",-0.3,3.3,-0.11,0.86,11,"Avaí",1,NA,16,6,11,7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","Anderson Vital da Silva","Dedé","https://s.glbimg.com/es/sde/f/2017/04/05/526dd85f05139f739aca91b753b00ec9_FORMATO.png",60819,18,"CRU","zag","Contundido",0,8.86,0,3.43,3,"Cruzeiro",NA,NA,1,2,12,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","Cássio Luís Rissardo","Xuxa","https://s.glbimg.com/es/sde/f/2017/04/25/f61368b41b39832165af38d0ac96fda8_FORMATO.png",55594,18,"PON","mei","Nulo",0,2.25,0,0.8,3,"Ponte Preta",NA,NA,NA,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","Jael Ferreira Vieira","Jael","https://s.glbimg.com/es/sde/f/2017/04/23/585f69babcaf14c7eaf22537e3c5338c_FORMATO.png",60859,18,"GRE","ata","Contundido",0,5,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","Patric Cabral Lalau","Patric","https://s.glbimg.com/es/sde/f/2017/04/24/89077bf2beda96cfae171fad51c21cd1_FORMATO.png",60969,18,"VIT","lat","Nulo",1.1,6.73,-1.13,1.89,15,"Vitória",1,2,21,8,68,19,3,NA,4,8,NA,5,NA,NA,NA,NA,NA,NA
"296","Rodrigo Eduardo Costa Marinho","Rodriguinho","https://s.glbimg.com/es/sde/f/2017/04/20/ff3f0ec8867916a05745cdee54815442_FORMATO.png",61033,18,"COR","mei","Provável",12.6,15.54,2.63,3.45,14,"Corinthians",3,4,25,28,48,13,NA,NA,9,6,2,1,NA,1,NA,NA,NA,NA
"297","Marcos Antônio da Silva Gonçalves","Marquinhos","https://s.glbimg.com/es/sde/f/2017/05/03/cc800ad5ce3aeb287358e50e4352911b_FORMATO.png",60788,18,"SPO","ata","Nulo",0,5.05,0,3.03,3,"Sport",2,NA,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","João Paulo da Silva","João Paulo","https://s.glbimg.com/es/sde/f/2017/04/24/bd4f8a7faf06636fd48dc601b16ea0af_FORMATO.png",56102,18,"COR","mei","Nulo",3.6,6.25,-0.75,3.6,1,"Coritiba",NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","Gilberto Oliveira Souza Júnior","Gilberto","https://s.glbimg.com/es/sde/f/2016/08/18/6af48de27fa231f0a84e3301c9451cb9_FORMATO.png",61188,18,"SAO","ata","Nulo",0,3.9,0,1.21,9,"São Paulo",NA,1,5,3,6,3,NA,NA,2,3,1,3,NA,NA,NA,NA,NA,NA
"300","Lucca Borges Brito","Lucca","https://s.glbimg.com/es/sde/f/2017/05/02/bd59d7bbf1fff0ce2e2dd4b489c5c99a_FORMATO.png",61149,18,"PON","ata","Provável",1.5,21.6,-2.42,8.25,17,"Ponte Preta",1,1,17,60,51,17,NA,NA,18,15,10,6,1,NA,NA,NA,NA,NA
"301","Jonathan Copete Valencia","Copete","https://s.glbimg.com/es/sde/f/2017/05/02/38284b2eba393aa675069aff35def330_FORMATO.png",77959,18,"SAN","ata","Provável",1.5,6.41,0.21,2.87,14,"Santos",NA,3,21,17,51,9,NA,NA,4,11,5,7,NA,NA,NA,NA,NA,NA
"302","Madson Ferreira dos Santos","Madson","https://s.glbimg.com/es/sde/f/2017/04/06/e6c07b2728a78e64ae8c1ed0d4ce9d6a_FORMATO.png",78077,18,"VAS","lat","Nulo",0,3.34,0,2.12,4,"Vasco",NA,NA,1,7,12,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"303","Carlos Cesar Neves","Carlos Cesar","https://s.glbimg.com/es/sde/f/2017/04/03/ed8cd5220fe7c5ba0069143fad70f518_FORMATO.png",61211,18,"ATL","lat","Contundido",0,4.46,0,-0.7,1,"Atlético-MG",NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","Bruno Brígido de Oliveira","Bruno Brígido","https://s.glbimg.com/es/sde/f/2017/04/24/9375fdbbdc6ab66a27f8b4860036ebc1_FORMATO.png",77556,18,"COR","gol","Nulo",0,3.48,0,-2,1,"Coritiba",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","César Bernardo Dutra","César","https://s.glbimg.com/es/sde/f/2017/04/24/8a28cbc657b6535a81d1cbad583afa48_FORMATO.png",78086,18,"FLA","gol","Nulo",0,3,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","Gustavo Henrique Vernes","Gustavo Henrique","https://s.glbimg.com/es/sde/f/2017/05/02/ebaacf4dc046774b9b9f3003c35ba254_FORMATO.png",78248,18,"SAN","zag","Nulo",0,6,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","Miller Alejandro Bolaños Reasco","Miller Bolaños","https://s.glbimg.com/es/sde/f/2016/05/10/e06dcc7c5fd2af9342d95cf318b5f431_FORMATO.png",78371,18,"GRE","ata","Contundido",0,10.62,0,-0.3,2,"Grêmio",NA,NA,2,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","Douglas Ricardo Grolli","Douglas Grolli","https://s.glbimg.com/es/sde/f/2017/04/24/ef04c0af64af6a9173d17eb922ff55e4_FORMATO.png",78407,18,"CHA","zag","Provável",-0.4,6.28,0.11,1.48,9,"Chapecoense",NA,3,17,1,15,8,2,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA
"309","Eugenio Esteban Mena Reveco","Mena","https://s.glbimg.com/es/sde/f/2017/05/01/b7a4044c003473042da5143f01b9924e_FORMATO.png",77967,18,"SPO","lat","Suspenso",-0.9,5.12,-0.82,6.13,8,"Sport",4,3,18,8,18,16,3,1,1,1,1,3,NA,NA,NA,NA,NA,NA
"310","Renê Rodrigues Martins","Renê","https://s.glbimg.com/es/sde/f/2017/04/24/bff75e6319bfeb83e043d1949b127c6e_FORMATO.png",78445,18,"FLA","lat","Nulo",6.1,7.2,0.2,4.15,8,"Flamengo",NA,NA,12,9,22,18,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"311","Jean Mota Oliveira de Sousa","Jean Mota","https://s.glbimg.com/es/sde/f/2017/05/02/6f250e3510eb4a5cf33223d20befd72c_FORMATO.png",78548,18,"SAN","mei","Dúvida",2.7,5.3,0.08,3.14,16,"Santos",2,1,7,14,40,26,NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA
"312","Douglas Alan Schuck Friedrich","Douglas Friedrich","https://s.glbimg.com/es/sde/f/2017/04/25/f36c749de572dbbaf8a43b8b71309942_FORMATO.png",78584,18,"AVA","gol","Provável",-7,6.97,-0.77,9.84,9,"Avaí",NA,1,NA,3,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,27,12,NA,1
"313","Arnaldo Manoel de Almeida","Arnaldo","https://s.glbimg.com/es/sde/f/2017/05/19/ff6d87578b92fff5c4d0ff68a60fc859_FORMATO.png",78497,18,"BOT","lat","Contundido",0,8.9,0,4.32,13,"Botafogo",1,2,17,17,39,24,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","Marcos de Paula Dutra","Marcos","https://s.glbimg.com/es/sde/f/2017/04/27/f3d654b20ab83c212a2a18dab411b2e0_FORMATO.png",78495,18,"ATL","gol","Nulo",0,1,0,0,0,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","Paulo Luiz Beraldo Santos","Paulinho","https://s.glbimg.com/es/sde/f/2017/04/24/c8f73d0634bf7a30846535c217610b26_FORMATO.png",78578,18,"VIT","ata","Nulo",0,3.44,0,0.15,8,"Vitória",NA,3,6,3,23,3,NA,NA,4,5,NA,1,NA,1,NA,NA,NA,NA
"316","Bryan Silva Garcia","Bryan","https://s.glbimg.com/es/sde/f/2016/05/25/5b9b24c19e03fc40d70c6a4523ef44ae_FORMATO.png",78632,18,"CRU","lat","Nulo",7.9,4.97,1.54,2.53,3,"Cruzeiro",NA,NA,3,3,6,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","Gabriel Girotto Franco","Gabriel","https://s.glbimg.com/es/sde/f/2017/04/19/a258f3bd57275dfde4062d53fea35126_FORMATO.png",78605,18,"COR","mei","Provável",5.1,8.38,0.86,2.49,17,"Corinthians",NA,2,25,18,35,32,NA,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"318","Gabriel Bordinhão Gasparotto","Gabriel Gasparotto","https://s.glbimg.com/es/sde/f/2016/06/28/e51699e690f5560939a50fdbb0077328_FORMATO.jpeg",78839,18,"SAN","gol","Nulo",0,2,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","Willian Souza Arão da Silva","Willian Arão","https://s.glbimg.com/es/sde/f/2017/04/24/afcab1eabef219480495acfdf11be8c3_FORMATO.png",78478,18,"FLA","mei","Provável",6.1,9.25,0.96,3,12,"Flamengo",2,1,14,11,37,22,NA,NA,3,1,NA,1,NA,NA,NA,NA,NA,NA
"320","Ramiro Moschen Benetti","Ramiro","https://s.glbimg.com/es/sde/f/2017/04/23/01565939c1e8813f9c1cc7cf9faeb903_FORMATO.png",78715,18,"GRE","mei","Nulo",-0.8,15.73,0.19,3.98,15,"Grêmio",3,4,32,26,64,18,NA,NA,7,9,4,2,NA,NA,NA,NA,NA,NA
"321","Pedro Henrique de Castro Silva","Pedro Castro","https://s.glbimg.com/es/sde/f/2017/06/09/95ff53b7b15a7d6719bae7807804fc39_FORMATO.png",78840,18,"AVA","mei","Provável",1.6,2.26,0.1,1.13,13,"Avaí",1,2,11,19,27,7,NA,NA,2,6,NA,1,NA,NA,NA,NA,NA,NA
"322","Thiago dos Santos","Thiago Santos","https://s.glbimg.com/es/sde/f/2017/04/18/2d51cc56ccd1291d116060e00ca663b6_FORMATO.png",78855,18,"PAL","mei","Nulo",2,5.61,-0.41,2.72,10,"Palmeiras",NA,4,33,17,21,29,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
"323","Reinaldo Manoel da Silva","Reinaldo","https://s.glbimg.com/es/sde/f/2017/04/25/e786acca731a4a88d0504f8b3802f4d8_FORMATO.png",78850,18,"CHA","lat","Suspenso",5.4,12.62,1.02,3.97,16,"Chapecoense",1,3,19,13,76,27,3,NA,3,4,3,1,NA,NA,NA,NA,NA,NA
"324","Marinaldo dos Santos Oliveira","Naldo","https://s.glbimg.com/es/sde/f/2017/05/02/466546b7c0d2a31683ba60341c08ef34_FORMATO.png",78897,18,"PON","mei","Provável",-1.9,6.7,-1.51,4.09,9,"Ponte Preta",NA,2,14,8,23,24,NA,NA,1,2,1,1,NA,NA,NA,NA,NA,NA
"325","Petros Mateus dos Santos Araújo","Petros","https://s.glbimg.com/es/sde/f/2017/07/26/76e3ac62bea2e73cc7ef41c4584caa71_FORMATO.png",78891,18,"SAO","mei","Provável",2.6,9.37,0.57,2.7,8,"São Paulo",1,2,18,10,15,17,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
"326","Leandro Marcos Pereira","Leandro Pereira","https://s.glbimg.com/es/sde/f/2017/02/22/377457c54b890731e2cfdb9013dc7397_FORMATO.png",78968,18,"SPO","ata","Contundido",0,5.86,0,2.3,2,"Sport",NA,NA,NA,1,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","Marcos Antônio Almeida Silva","Marcão Silva","https://s.glbimg.com/es/sde/f/2017/04/27/1fdbc57e3b15e752149d530d7425e5d3_FORMATO.png",78856,18,"ATL","mei","Nulo",0,8.4,0,3.63,14,"Atlético-GO",NA,5,26,10,29,44,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"328","William Augusto Alves Conserva","William Alves","https://s.glbimg.com/es/sde/f/2017/07/24/a04e286cc1d7af7332d8b257ac7310db_FORMATO.png",79032,18,"ATL","zag","Nulo",0,2,0,0,0,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","Eduardo Henrique da Silva","Eduardo Henrique","https://s.glbimg.com/es/sde/f/2017/05/10/45db49dd3d8dceb223dc6d2afdf72801_FORMATO.png",78994,18,"ATL","mei","Provável",22.5,6.37,4.36,3.49,7,"Atlético-PR",NA,1,13,8,17,9,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA
"330","Moisés Ribeiro Santos","Moisés Ribeiro","https://s.glbimg.com/es/sde/f/2017/04/25/c7b046cc3c9a420d4047bb8d6d4b6570_FORMATO.png",78991,18,"CHA","mei","Nulo",0.5,3.13,-0.04,0.52,6,"Chapecoense",NA,2,5,5,7,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"331","Airton Ribeiro Santos","Airton","https://s.glbimg.com/es/sde/f/2016/05/19/53e1bd0759a8f98439752def04457e15_FORMATO.png",61985,18,"BOT","mei","Contundido",0,5.63,0,1.17,3,"Botafogo",NA,NA,3,4,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","Edimar Curitiba Fraga","Edimar","https://s.glbimg.com/es/sde/f/2017/04/25/0991c88dd099660fdb7cfc88a4bedab1_FORMATO.png",62024,18,"SAO","lat","Provável",1.1,4.77,-0.37,4.25,4,"São Paulo",NA,NA,2,7,17,7,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"333","Pablo Felipe Teixeira","Pablo","https://s.glbimg.com/es/sde/f/2017/04/23/3edce5d707460f97a267436370d60be7_FORMATO.png",69138,18,"ATL","ata","Nulo",0,1.99,0,-1.54,10,"Atlético-PR",NA,4,17,12,35,2,NA,NA,2,6,NA,8,NA,NA,NA,NA,NA,NA
"334","Jean Raphael Vanderlei Moreira","Jean","https://s.glbimg.com/es/sde/f/2017/04/18/84289863d6f3328bec523c3cfeadb268_FORMATO.png",62047,18,"PAL","lat","Nulo",0,15.54,0,4.99,8,"Palmeiras",NA,NA,5,8,25,8,4,NA,2,9,1,1,1,NA,NA,NA,NA,NA
"335","Thomás Jaguaribe Bedinelli","Thomás","https://s.glbimg.com/es/sde/f/2017/06/13/bac4f7b0e6270fedb590658d950365b2_FORMATO.png",77551,18,"SPO","mei","Dúvida",1.4,6.71,-0.38,2.8,8,"Sport",NA,1,10,15,11,9,NA,NA,1,2,1,1,NA,NA,NA,NA,NA,NA
"336","Paulo Roberto da Silva","Paulo Roberto","https://s.glbimg.com/es/sde/f/2017/04/20/ab90dca3a15edcb4ef4af21626e0d3a9_FORMATO.png",69047,18,"COR","mei","Nulo",0,3.53,0,2.32,5,"Corinthians",2,NA,3,3,15,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","Maikon Fernando Souza Leite","Maikon Leite","https://s.glbimg.com/es/sde/f/2017/07/28/8007ddc987249203ffd2dc0d80f422f2_FORMATO.png",62069,18,"BAH","ata","Nulo",0,2.15,0,-0.5,2,"Bahia",NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"338","Leonardo Moreira Morais","Léo","https://s.glbimg.com/es/sde/f/2017/05/17/6b570687f8d47a6998a08f7f27fdd4ac_FORMATO.png",69177,18,"COR","lat","Provável",3,4.97,0.25,1.43,6,"Coritiba",NA,2,14,8,16,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","Lucas Ramón Barrios Arioli","Lucas Barrios","https://s.glbimg.com/es/sde/f/2017/04/23/cfc485340a51d2cf63f5fd033c85b2f1_FORMATO.png",69282,18,"GRE","ata","Nulo",0,9.41,0,3.88,10,"Grêmio",1,3,15,13,16,6,NA,NA,5,2,4,6,NA,NA,NA,NA,NA,NA
"340","Pablo Nascimento Castro","Pablo","https://s.glbimg.com/es/sde/f/2017/04/20/c99a3be1e61944db1aad05f99ed5b954_FORMATO.png",69165,18,"COR","zag","Contundido",0,11.84,0,4.65,13,"Corinthians",NA,2,9,5,17,9,10,NA,2,6,NA,NA,NA,NA,NA,NA,NA,NA
"341","Gastón Nicolás Fernández","Gastón Fernández","https://s.glbimg.com/es/sde/f/2017/04/23/a007d48b7e937967df107f0fd412e09a_FORMATO.png",69160,18,"GRE","mei","Nulo",0,4.82,0,1.47,4,"Grêmio",1,NA,NA,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","Martín Andrés Silva","Martín Silva","https://s.glbimg.com/es/sde/f/2017/04/06/5380df54d3b16b7d46117c5173040d3d_FORMATO.png",69249,18,"VAS","gol","Provável",0,6.32,0.34,0.95,18,"Vasco",NA,2,NA,2,13,NA,3,NA,NA,NA,NA,NA,NA,NA,23,30,NA,NA
"343","Maycon Vinícius Ferreira da Cruz","Nikão","https://s.glbimg.com/es/sde/f/2017/04/23/f0381b648963d11c0a911835d6b060da_FORMATO.png",69705,18,"ATL","mei","Provável",1.5,8.93,-0.72,2.99,16,"Atlético-PR",2,2,18,29,50,14,NA,NA,13,5,1,1,NA,1,NA,NA,NA,NA
"344","Victor Ferraz Macedo","Victor Ferraz","https://s.glbimg.com/es/sde/f/2016/05/01/58576d141c8216fac9dedb1df391d5e8_FORMATO.png",70046,18,"SAN","lat","Provável",0,9.09,0,3.58,10,"Santos",NA,2,8,9,31,7,4,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA
"345","Fellipe Ramos Ignez Bastos","Fellipe Bastos","https://s.glbimg.com/es/sde/f/2017/04/19/2333e7afbab5775fa04708f8532bdf88_FORMATO.png",70116,18,"COR","mei","Nulo",0,3.53,-0.72,0.7,2,"Corinthians",NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"346","Elias Mendes Trindade","Elias","https://s.glbimg.com/es/sde/f/2017/04/03/9fbc7e32d0d9db7b948212b98c23212a_FORMATO.png",54395,18,"ATL","mei","Nulo",2.7,12.31,0.17,2.68,15,"Atlético-MG",NA,1,19,12,49,23,NA,NA,5,2,2,2,NA,NA,NA,NA,NA,NA
"347","Tiago Real do Prado","Tiago Real","https://s.glbimg.com/es/sde/f/2017/04/24/80440f6618b79e66630f3d1bd8709562_FORMATO.png",70058,18,"COR","mei","Dúvida",0,4.63,0,1.3,11,"Coritiba",2,2,13,6,30,7,NA,NA,5,2,NA,2,NA,1,NA,NA,NA,NA
"348","Alan Santos da Silva","Alan Santos","https://s.glbimg.com/es/sde/f/2017/04/24/fbeeb71f969362dfd7489a955a0a5b00_FORMATO.png",70132,18,"COR","mei","Provável",-0.9,4.18,-0.16,1.38,10,"Coritiba",NA,2,13,4,26,16,NA,NA,2,2,NA,1,NA,NA,NA,NA,NA,NA
"349","Ederson Honorato Campos","Ederson","https://s.glbimg.com/es/sde/f/2017/04/24/219907d77bba093529105f5b79abce53_FORMATO.png",70173,18,"FLA","mei","Contundido",0,4.25,0,0.94,5,"Flamengo",NA,NA,5,9,8,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"350","Sidney Aparecido Ramos da Silva","Sidão","https://s.glbimg.com/es/sde/f/2017/04/25/6b33818b6514572559c1fef9b6ca9686_FORMATO.png",70222,18,"SAO","gol","Nulo",0,6.25,0,-2,0,"São Paulo",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","Clayson Henrique da Silva Vieira","Clayson","https://s.glbimg.com/es/sde/f/2017/05/18/5ec8e0ccfc4a2b49432bdbb44001e999_FORMATO.png",83817,18,"COR","ata","Provável",8.6,16.03,1.87,3.02,13,"Corinthians",2,1,6,7,19,10,NA,NA,3,3,2,3,NA,NA,NA,NA,NA,NA
"352","Alex Roberto Santana Rafael ","Alex Muralha","https://s.glbimg.com/es/sde/f/2017/04/24/3fb41a018fb2c9084cb4800fba9b6607_FORMATO.png",79066,18,"FLA","gol","Nulo",0,4.22,0,2.7,5,"Flamengo",NA,NA,1,3,5,NA,2,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA
"353","Tiago Pagnussat","Tiago ","https://s.glbimg.com/es/sde/f/2017/07/28/9fb65a9e8f5831d924c08c76337f8967_FORMATO.png",79042,18,"BAH","zag","Provável",0,9.44,-0.36,2.49,17,"Bahia",NA,3,24,20,37,15,6,NA,1,NA,1,6,NA,NA,NA,NA,NA,NA
"354","Antônio Carlos Cunha Capocasali Júnior","Antônio Carlos ","https://s.glbimg.com/es/sde/f/2017/04/18/5b3fcb4c6c1625d8e38d933619f9e42a_FORMATO.png",79702,18,"PAL","zag","Dúvida",0,2.66,0,-0.37,3,"Palmeiras",NA,1,2,4,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","Lucas Silva Borges","Lucas Silva","https://s.glbimg.com/es/sde/f/2017/04/06/f4598cc08e1804689d22d338ac6f7d9b_FORMATO.png",79701,18,"CRU","mei","Provável",4.5,5.53,0.64,1.09,9,"Cruzeiro",1,2,15,7,22,10,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"356","Luiz Ricardo Alves","Sassá","https://s.glbimg.com/es/sde/f/2017/06/22/e7d5b223d7908854c81e04f0e7e0fcc0_FORMATO.png",79578,18,"CRU","ata","Provável",5.4,7.6,1.48,2.75,10,"Cruzeiro",NA,1,22,16,8,5,NA,NA,2,4,3,5,NA,NA,NA,NA,NA,NA
"357","Odair Souza ","Nenén","https://s.glbimg.com/es/sde/f/2017/04/25/cf7dd5cb7c3b2349fc0a5145f894f495_FORMATO.png",79892,18,"CHA","mei","Nulo",0,2.45,0,1.37,7,"Chapecoense",NA,NA,2,4,3,4,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"358","Fabiano Leissmann","Fabiano","https://s.glbimg.com/es/sde/f/2017/04/18/ccce9b9aad578e5dc82e1d75b816fa25_FORMATO.png",79887,18,"PAL","lat","Provável",0,5.09,0,1.65,4,"Palmeiras",NA,NA,3,1,5,1,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"359","Ricardo César Dantas da Silva","Ricardo Silva","https://s.glbimg.com/es/sde/f/2017/04/27/e409f5c1c4551cf8457b204abc422a73_FORMATO.png",79334,18,"ATL","zag","Nulo",0,2.94,0,0.28,4,"Atlético-GO",NA,1,8,1,11,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"360","Jucimar Lima Pacheco","Abuda","https://s.glbimg.com/es/sde/f/2017/04/27/2e749e5bfdd8d0bbc67e5441e8c73ff6_FORMATO.png",79193,18,"ATL","mei","Nulo",0,5.39,0,3.3,1,"Atlético-GO",NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","Nadson da Silva Almeida","Nadson","https://s.glbimg.com/es/sde/f/2017/04/25/9c0263cf980f89da4cca8b6bc120585f_FORMATO.png",80140,18,"CHA","mei","Nulo",0,0.76,0,-0.07,3,"Chapecoense",NA,NA,1,1,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"362","Matheus Mancini","Matheus Mancini","https://s.glbimg.com/es/sde/f/2017/05/19/5bca9708b9e4c88d08f62e3935fe8cb4_FORMATO.png",80124,18,"ATL","zag","Provável",0,1.25,0,-0.05,4,"Atlético-MG",NA,2,9,2,6,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"363","Helton Brant Aleixo Leite","Helton Leite","https://s.glbimg.com/es/sde/f/2016/05/20/5fd57defcef29c5cd30495ee3eb4e67f_FORMATO.png",79973,18,"BOT","gol","Nulo",0,3.32,0,1,1,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA
"364","Brenner Marlos Varanda de Oliveira","Brenner","https://s.glbimg.com/es/sde/f/2017/07/21/eba301f5c887ff5cf7a3f94b5f6eb918_FORMATO.png",80080,18,"BOT","ata","Provável",-0.3,3.83,-0.42,0.35,2,"Botafogo",NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","Jadson Alves dos Santos","Jadson","https://s.glbimg.com/es/sde/f/2017/05/02/e17a729351ce9e086c7f6fdaf907c355_FORMATO.png",80129,18,"PON","mei","Nulo",2.2,4.41,-0.5,1.55,12,"Ponte Preta",NA,2,12,12,20,15,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"366","Cleberson Martins de Souza","Cleberson","https://s.glbimg.com/es/sde/f/2017/04/23/91e18bf15401259ce1466dbccb56d6ae_FORMATO.png",80281,18,"ATL","zag","Nulo",0,2.69,0,-1.2,1,"Atlético-PR",NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","Marcos Junio Lima dos Santos","Marcos Junior","https://s.glbimg.com/es/sde/f/2017/07/25/0ff5aea8f677cff80e0a7a93745453e5_FORMATO.png",80188,18,"FLU","ata","Dúvida",0,2.55,0,0.34,8,"Fluminense",NA,3,3,5,9,1,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA
"368","Matheus Caldeira Vidotto de Oliveira","Matheus Vidotto","https://s.glbimg.com/es/sde/f/2017/04/23/0469f80ea84703c3178371ab0fa1dd2f_FORMATO.png",80286,18,"COR","gol","Nulo",0,3,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","Lucas Fonseca da Silva","Lucas Fonseca","https://s.glbimg.com/es/sde/f/2017/07/28/2ee15f7fbeefac55e5b773d1cd8ffa0a_FORMATO.png",80189,18,"BAH","zag","Provável",1.9,5.68,-0.86,3.37,14,"Bahia",1,1,6,17,23,14,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
