"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","FD","PE","RB","A","CA","FC","FS","SG","FF","FT","I","CV","G","PP","DD","GS","DP","GC"
"289","Jorge de Moura Xavier","Jorginho","https://s.glbimg.com/es/sde/f/2017/04/28/24064c0ab4f724a2a4252d37f02b7223_FORMATO.png",77544,26,"ATL","mei","Provável",-1.9,5.29,-1.38,1.97,24,"Atlético-GO",3,80,26,1,1,38,52,NA,7,NA,4,1,2,NA,NA,NA,NA,NA
"290","Thomás Jaguaribe Bedinelli","Thomás","https://s.glbimg.com/es/sde/f/2017/06/13/bac4f7b0e6270fedb590658d950365b2_FORMATO.png",77551,26,"SPO","mei","Nulo",1.5,6.42,-0.29,2.66,9,"Sport",2,11,9,NA,1,10,16,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA
"291","Renê Rodrigues Martins","Renê","https://s.glbimg.com/es/sde/f/2017/08/22/99c083a6ab42125b85a679e552eea687_FORMATO.jpeg",78445,26,"FLA","lat","Provável",1.9,6.71,-0.87,3.94,12,"Flamengo",1,37,27,NA,1,17,11,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","Marcos de Paula Dutra","Marcos","https://s.glbimg.com/es/sde/f/2017/04/27/f3d654b20ab83c212a2a18dab411b2e0_FORMATO.png",78495,26,"ATL","gol","Provável",8,2.69,1.63,4.24,5,"Atlético-GO",NA,1,NA,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,7,4,NA,NA
"293","Gustavo Henrique Vernes","Gustavo Henrique","https://s.glbimg.com/es/sde/f/2017/05/02/ebaacf4dc046774b9b9f3003c35ba254_FORMATO.png",78248,26,"SAN","zag","Contundido",0,6,0,5.7,2,"Santos",2,1,NA,NA,NA,4,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","César Bernardo Dutra","César","https://s.glbimg.com/es/sde/f/2017/04/24/8a28cbc657b6535a81d1cbad583afa48_FORMATO.png",78086,26,"FLA","gol","Nulo",0,3,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","Douglas Ricardo Grolli","Douglas Grolli","https://s.glbimg.com/es/sde/f/2017/04/24/ef04c0af64af6a9173d17eb922ff55e4_FORMATO.png",78407,26,"CHA","zag","Provável",-1,5.83,-0.49,1.04,15,"Chapecoense",NA,23,14,NA,6,36,3,4,1,NA,3,NA,1,NA,NA,NA,NA,NA
"296","Madson Ferreira dos Santos","Madson","https://s.glbimg.com/es/sde/f/2017/04/06/e6c07b2728a78e64ae8c1ed0d4ce9d6a_FORMATO.png",78077,26,"VAS","lat","Provável",4.9,4.18,1.06,2.47,9,"Vasco",NA,23,4,1,1,7,14,3,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"297","Willian Souza Arão da Silva","Willian Arão","https://s.glbimg.com/es/sde/f/2017/08/22/283b47a1bbb66d81e0b2118ce53853f1_FORMATO.jpeg",78478,26,"FLA","mei","Provável",2.8,9.41,0.05,3.73,19,"Flamengo",3,50,37,2,1,19,15,NA,4,1,1,NA,1,NA,NA,NA,NA,NA
"298","Pedro Guilherme Abreu dos Santos","Pedro","https://s.glbimg.com/es/sde/f/2017/07/25/eb7be7be185d6f7421dbf30f71453757_FORMATO.png",94583,26,"FLU","ata","Nulo",0,4.04,0,1.82,7,"Fluminense",2,6,3,NA,1,7,8,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA
"299","Leonardo Peixoto Principe","Léo Principe","https://s.glbimg.com/es/sde/f/2017/04/23/e35ffb8313b5c8808ee460300af5bb39_FORMATO.png",94765,26,"COR","lat","Provável",0,3.1,0,4.1,2,"Corinthians",NA,3,3,NA,NA,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","Gabriel Girotto Franco","Gabriel","https://s.glbimg.com/es/sde/f/2017/04/19/a258f3bd57275dfde4062d53fea35126_FORMATO.png",78605,26,"COR","mei","Suspenso",4.8,8.79,-0.16,3.04,23,"Corinthians",4,49,52,NA,4,29,22,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA
"301","Raphael Cavalcante Veiga","Raphael Veiga","https://s.glbimg.com/es/sde/f/2017/04/18/7f93c8857d2480594a996b33e07528f7_FORMATO.png",94509,26,"PAL","mei","Nulo",0,3.54,0,0.39,11,"Palmeiras",1,4,1,1,3,8,10,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","Douglas Alan Schuck Friedrich","Douglas Friedrich","https://s.glbimg.com/es/sde/f/2017/04/25/f36c749de572dbbaf8a43b8b71309942_FORMATO.png",78584,26,"AVA","gol","Provável",-1,9.57,-2.11,9.04,17,"Avaí",NA,1,NA,NA,2,1,5,9,NA,NA,NA,NA,NA,NA,46,17,1,NA
"303","Edimar Ribeiro da Costa Júnior","Juninho","https://s.glbimg.com/es/sde/f/2017/08/30/645c1110c278efad455b4d7220e4bdbc_FORMATO.png",94445,26,"SPO","ata","Nulo",0,0.78,0,-0.55,9,"Sport",1,11,1,NA,1,10,4,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA
"304","Arnaldo Manoel de Almeida","Arnaldo","https://s.glbimg.com/es/sde/f/2017/05/19/ff6d87578b92fff5c4d0ff68a60fc859_FORMATO.png",78497,26,"BOT","lat","Provável",0,8.38,0,4.52,18,"Botafogo",2,49,35,1,3,27,28,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","Jean Mota Oliveira de Sousa","Jean Mota","https://s.glbimg.com/es/sde/f/2017/05/02/6f250e3510eb4a5cf33223d20befd72c_FORMATO.png",78548,26,"SAN","mei","Nulo",0.5,5.19,-0.69,3.15,21,"Santos",5,62,36,2,2,12,24,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","César de São José Morais","César","https://s.glbimg.com/es/sde/f/2017/04/25/6da76c24ea8925abba30757a28a54aae_FORMATO.png",94854,26,"ATL","lat","Nulo",0,1,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","Jonatan David Gomez Ospina","Jonatan Gomez","https://s.glbimg.com/es/sde/f/2017/06/27/500860f593a723ac171bd25de5474397_FORMATO.png",94857,26,"SAO","mei","Provável",0.4,3.57,0.39,-0.12,9,"São Paulo",2,26,6,NA,2,18,12,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"308","Bryan Silva Garcia","Bryan","https://s.glbimg.com/es/sde/f/2016/05/25/5b9b24c19e03fc40d70c6a4523ef44ae_FORMATO.png",78632,26,"CRU","lat","Nulo",0,4.49,0,2.22,5,"Cruzeiro",1,13,4,NA,1,5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"309","Ramiro Moschen Benetti","Ramiro","https://s.glbimg.com/es/sde/f/2017/04/23/01565939c1e8813f9c1cc7cf9faeb903_FORMATO.png",78715,26,"GRE","mei","Nulo",4.5,15.77,0.55,3.55,19,"Grêmio",11,76,22,3,4,38,30,NA,12,NA,3,NA,4,NA,NA,NA,NA,NA
"310","Thiago dos Santos","Thiago Santos","https://s.glbimg.com/es/sde/f/2017/04/18/2d51cc56ccd1291d116060e00ca663b6_FORMATO.png",78855,26,"PAL","mei","Dúvida",7,6.98,0.77,3.28,17,"Palmeiras",NA,26,46,NA,4,40,25,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"311","Gabriel Bordinhão Gasparotto","Gabriel Gasparotto","https://s.glbimg.com/es/sde/f/2016/06/28/e51699e690f5560939a50fdbb0077328_FORMATO.jpeg",78839,26,"SAN","gol","Nulo",0,2,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","João Victor da Vitória Fernandes","Capixaba","https://s.glbimg.com/es/sde/f/2016/07/07/6d9964a0f815acd56932767b61858c13_FORMATO.png",94894,26,"ATL","ata","Nulo",0,0.87,0,0.4,1,"Atlético-MG",1,2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","Lucas Emanoel Leite Romão","Lucão","https://s.glbimg.com/es/sde/f/2017/04/22/913ef9074a98f2725e2f2cd12d43f7db_FORMATO.png",94962,26,"CRU","gol","Nulo",0,1,0,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","Lucas Fernandes da Silva","Lucas Fernandes","https://s.glbimg.com/es/sde/f/2016/05/01/0a47d84040286532fb5d90cc746b49b3_FORMATO.png",94931,26,"SAO","mei","Provável",5,4.69,1.2,2.31,12,"São Paulo",5,13,10,NA,2,8,11,NA,6,NA,NA,NA,1,NA,NA,NA,NA,NA
"315","Reinaldo Manoel da Silva","Reinaldo","https://s.glbimg.com/es/sde/f/2017/04/25/e786acca731a4a88d0504f8b3802f4d8_FORMATO.png",78850,26,"CHA","lat","Provável",10.5,13.99,1.27,4.9,21,"Chapecoense",5,98,37,3,6,28,18,6,7,NA,1,NA,4,NA,NA,NA,NA,NA
"316","Lucas Tolentino Coelho de Lima","Lucas Paquetá","https://s.glbimg.com/es/sde/f/2017/08/22/b377d3036c1d03d40bafc65a9773ddc4_FORMATO.jpeg",94930,26,"FLA","mei","Dúvida",1.2,2.65,-1.32,3.45,7,"Flamengo",2,8,4,1,NA,5,10,NA,11,1,2,NA,NA,NA,NA,NA,NA,NA
"317","Pedro Henrique de Castro Silva","Pedro Castro","https://s.glbimg.com/es/sde/f/2017/06/09/95ff53b7b15a7d6719bae7807804fc39_FORMATO.png",78840,26,"AVA","mei","Provável",1.4,2.86,-1.45,1.63,21,"Avaí",4,50,16,1,2,22,29,NA,10,NA,3,NA,1,NA,NA,NA,NA,NA
"318","Lucas Henrique dos Santos","Luquinhas","https://s.glbimg.com/es/sde/f/2017/07/25/62b49e3ba4744a1658b2d570e24c046c_FORMATO.png",95263,26,"FLU","mei","Nulo",0,1,0,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","Luis Antônio da Rocha Júnior","Juninho Capixaba","https://s.glbimg.com/es/sde/f/2017/07/28/3c67fd5bc97b298b018e4be018b27485_FORMATO.png",94968,26,"BAH","lat","Provável",0.3,2.28,-1.43,3.28,7,"Bahia",NA,21,13,NA,2,8,9,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","Moisés Ribeiro Santos","Moisés Ribeiro","https://s.glbimg.com/es/sde/f/2017/04/25/c7b046cc3c9a420d4047bb8d6d4b6570_FORMATO.png",78991,26,"CHA","mei","Provável",0.6,3.47,-0.52,1.64,12,"Chapecoense",NA,26,24,NA,5,23,15,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","Deijair dos Santos Nunes","Deijair ","https://s.glbimg.com/es/sde/f/2017/02/21/78e66c5df2b907d4d815509e312cf19f_FORMATO.png",94966,26,"BAH","gol","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","Marco Antônio Rosa Furtado Júnior","Marco Antônio","https://s.glbimg.com/es/sde/f/2017/02/21/a2be72d3733854b4e00000008373cbbd_FORMATO.png",94975,26,"BAH","mei","Nulo",0,3,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","Petros Mateus dos Santos Araújo","Petros","https://s.glbimg.com/es/sde/f/2017/07/26/76e3ac62bea2e73cc7ef41c4584caa71_FORMATO.png",78891,26,"SAO","mei","Provável",10.1,12.06,0.01,4.42,16,"São Paulo",NA,42,42,1,2,29,33,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA
"324","Marcos Antônio Almeida Silva","Marcão Silva","https://s.glbimg.com/es/sde/f/2017/04/27/1fdbc57e3b15e752149d530d7425e5d3_FORMATO.png",78856,26,"ATL","mei","Nulo",0,7.5,0,3.28,16,"Atlético-GO",NA,29,45,NA,5,27,11,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","Domilson Cordeiro dos Santos","Dodô","https://s.glbimg.com/es/sde/f/2017/04/24/65670cbd709a8dd38cea2f806b28576c_FORMATO.png",94985,26,"COR","lat","Nulo",0,8.07,0,2.75,13,"Coritiba",2,51,20,NA,3,20,8,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","Eduardo Henrique da Silva","Eduardo Henrique","https://s.glbimg.com/es/sde/f/2017/05/10/45db49dd3d8dceb223dc6d2afdf72801_FORMATO.png",78994,26,"ATL","mei","Nulo",0,3.97,0,3.31,10,"Atlético-PR",3,22,15,NA,1,18,11,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA
"327","Luís Fernando Santos da Conceição","Luís Fernando","https://s.glbimg.com/es/sde/f/2017/02/21/f8d269154cfbc785e5f87f026e341b3a_FORMATO.png",94971,26,"BAH","mei","Nulo",0,3,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","Marinaldo dos Santos Oliveira","Naldo","https://s.glbimg.com/es/sde/f/2017/05/02/466546b7c0d2a31683ba60341c08ef34_FORMATO.png",78897,26,"PON","mei","Dúvida",-5.8,5.85,-1.07,2.77,15,"Ponte Preta",1,32,36,NA,4,25,11,NA,3,NA,2,1,1,NA,NA,NA,NA,NA
"329","Leandro Marcos Pereira","Leandro Pereira","https://s.glbimg.com/es/sde/f/2017/02/22/377457c54b890731e2cfdb9013dc7397_FORMATO.png",78968,26,"SPO","ata","Nulo",0,5.86,0,2.3,2,"Sport",1,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","William Augusto Alves Conserva","William Alves","https://s.glbimg.com/es/sde/f/2017/08/08/eb4348a74110c5ac475fc0be6f1b2cd3_FORMATO.png",79032,26,"ATL","zag","Provável",8.9,3.72,1.9,1.55,7,"Atlético-GO",NA,7,4,NA,NA,8,2,3,1,NA,1,NA,NA,NA,NA,NA,NA,1
"331","Kaynan Ribeiro Cruz","Kaynan","https://s.glbimg.com/es/sde/f/2017/02/21/13f8834fcead83b104fa6b9b86d35473_FORMATO.png",94978,26,"BAH","ata","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","Luiz Felipe do Nascimento dos Santos","Luiz Felipe","https://s.glbimg.com/es/sde/f/2017/05/02/3b3fe001039a93d9ea75e58f817381cf_FORMATO.png",79035,26,"SAN","zag","Nulo",0,3.62,0,2.05,2,"Santos",NA,2,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","Joeliton Lima Santos","Mansur","https://s.glbimg.com/es/sde/f/2016/07/05/885bc2c7afe242e7ce810bccdccd27cc_FORMATO.png",79553,26,"ATL","lat","Nulo",0,5,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","Antonio Thomaz Santos de Barros","Thomaz","https://s.glbimg.com/es/sde/f/2017/04/28/df8a959dc2f3885176d2c02e5d69a246_FORMATO.png",79041,26,"SAO","mei","Nulo",0,4.83,0,2.77,9,"São Paulo",1,5,9,1,1,10,7,NA,3,NA,3,NA,1,NA,NA,NA,NA,NA
"335","Tiago Pagnussat","Tiago ","https://s.glbimg.com/es/sde/f/2017/07/28/9fb65a9e8f5831d924c08c76337f8967_FORMATO.png",79042,26,"BAH","zag","Suspenso",0.6,9.48,-0.63,2.51,24,"Bahia",3,43,16,NA,6,33,27,8,2,1,6,NA,2,NA,NA,NA,NA,NA
"336","Alex Roberto Santana Rafael ","Alex Muralha","https://s.glbimg.com/es/sde/f/2017/04/24/3fb41a018fb2c9084cb4800fba9b6607_FORMATO.png",79066,26,"FLA","gol","Nulo",0,5.11,0,3.58,6,"Flamengo",NA,5,NA,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA,5,4,NA,NA
"337","Ricardo César Dantas da Silva","Ricardo Silva","https://s.glbimg.com/es/sde/f/2017/04/27/e409f5c1c4551cf8457b204abc422a73_FORMATO.png",79334,26,"ATL","zag","Nulo",0,2.94,0,0.28,4,"Atlético-GO",NA,11,5,NA,1,8,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","Luiz Ricardo Alves","Sassá","https://s.glbimg.com/es/sde/f/2017/06/22/e7d5b223d7908854c81e04f0e7e0fcc0_FORMATO.png",79578,26,"CRU","ata","Contundido",0,7.43,0,3.75,15,"Cruzeiro",4,10,12,NA,2,32,25,NA,6,NA,13,NA,6,1,NA,NA,NA,NA
"339","Thalis Henrique Cantanhede","Thalis ","https://s.glbimg.com/es/sde/f/2017/04/03/a4b96c74f796865cee82e21548874cc4_FORMATO.png",95022,26,"ATL","mei","Nulo",0,0.81,0,0.2,1,"Atlético-MG",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","Luis Guilherme Castro de Melo","Luis Guilherme","https://s.glbimg.com/es/sde/f/2017/04/25/f29f6e2b42f604bc517f157512d669f6_FORMATO.png",95023,26,"ATL","ata","Nulo",0,2,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","Waltenecir da Silva Ramos Júnior","Júnior Ramos","https://s.glbimg.com/es/sde/f/2017/02/21/f383d4a15e59c944585c2931a507d422_FORMATO.png",95054,26,"BAH","mei","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","Lucas Silva Borges","Lucas Silva","https://s.glbimg.com/es/sde/f/2017/04/06/f4598cc08e1804689d22d338ac6f7d9b_FORMATO.png",79701,26,"CRU","mei","Nulo",-0.3,4.81,0.73,1.34,15,"Cruzeiro",1,35,20,2,3,23,12,NA,4,NA,1,1,NA,NA,NA,NA,NA,NA
"343","Elosman Euller Silva Cavalcanti","Euller ","https://s.glbimg.com/es/sde/f/2017/02/20/45d2685cedfee93ebf07f010f670c2ef_FORMATO.png",84890,26,"VIT","lat","Nulo",0,6.31,0,2.35,2,"Vitória",NA,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","Onitlasi Júnior de Moraes Rodrigues","Moraes","https://s.glbimg.com/es/sde/f/2017/04/24/f4c96c6b48180d485af9f86fa6068922_FORMATO.png",95058,26,"FLA","lat","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","Antônio Carlos Cunha Capocasali Júnior","Antônio Carlos ","https://s.glbimg.com/es/sde/f/2017/04/18/5b3fcb4c6c1625d8e38d933619f9e42a_FORMATO.png",79702,26,"PAL","zag","Nulo",0,3.05,0,0.92,4,"Palmeiras",1,7,3,NA,1,2,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","Odair Souza ","Nenén","https://s.glbimg.com/es/sde/f/2017/04/25/cf7dd5cb7c3b2349fc0a5145f894f495_FORMATO.png",79892,26,"CHA","mei","Nulo",0,2.45,0,1.37,7,"Chapecoense",2,3,4,NA,NA,2,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","Nicolas Vichiatto da Silva","Nicolas","https://s.glbimg.com/es/sde/f/2017/04/23/056a95089efcf92df7bb3f732a875306_FORMATO.png",95127,26,"ATL","lat","Nulo",0,3.55,0,0.76,5,"Atlético-PR",NA,17,2,NA,1,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","Wildson Silva de Melo","Índio","https://s.glbimg.com/es/sde/f/2017/05/11/4fd214518b14eb3d936a1bb566f6945f_FORMATO.png",95180,26,"SPO","ata","Nulo",0,2.26,0,3.7,1,"Sport",1,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","Fabiano Leissmann","Fabiano","https://s.glbimg.com/es/sde/f/2017/04/18/ccce9b9aad578e5dc82e1d75b816fa25_FORMATO.png",79887,26,"PAL","lat","Nulo",0,4.32,0,1.14,5,"Palmeiras",1,8,1,NA,NA,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","Victor Luiz Prestes Filho","Vitinho","https://s.glbimg.com/es/sde/f/2016/07/13/fec7b396e3ea32757d4728bef42864b5_FORMATO.png",95260,26,"CRU","lat","Nulo",0,1,0,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","Mauro Job Pontes Junior","Maurinho","https://s.glbimg.com/es/sde/f/2017/07/18/2663f3e84140665568c8164f03afc235_FORMATO.png",82625,26,"AVA","ata","Nulo",0,2.47,0,0.53,3,"Avaí",NA,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","Alan Henrique Costa","Alan Costa","https://s.glbimg.com/es/sde/f/2017/05/28/e1ec05f6af0ed5e2047bfa90f97426f7_FORMATO.png",82613,26,"VIT","zag","Nulo",0,8.16,0,2.91,7,"Vitória",NA,12,8,1,NA,4,3,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"353","Bruno Cesar Xavier Sislo","Bruno Xavier","https://s.glbimg.com/es/sde/f/2017/09/12/af20dea8b6143f0705dd30ad937ed4c1_FORMATO.png",95288,26,"SPO","mei","Nulo",0,0.79,0,-1.1,1,"Sport",NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","Helton Brant Aleixo Leite","Helton Leite","https://s.glbimg.com/es/sde/f/2016/05/20/5fd57defcef29c5cd30495ee3eb4e67f_FORMATO.png",79973,26,"BOT","gol","Dúvida",0,3.32,0,1,1,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA
"355","Ânderson Balbino Assis","Balbino","https://s.glbimg.com/es/sde/f/2016/04/30/aa305ef16d18275ce438c74c73d54e15_FORMATO.png",89227,26,"GRE","mei","Nulo",0,1,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","Matheus Galdezani","Matheus Galdezani","https://s.glbimg.com/es/sde/f/2017/04/24/d7ff115c90d6778d22e113333700259c_FORMATO.png",82634,26,"COR","mei","Provável",9.3,9.05,1.01,2.98,24,"Coritiba",13,95,46,1,6,46,42,NA,14,NA,1,NA,1,NA,NA,NA,NA,NA
"357","Régis Augusto Salmazzo","Régis","https://s.glbimg.com/es/sde/f/2017/07/28/be592601ede31cf42b7b958372472345_FORMATO.png",82647,26,"BAH","mei","Nulo",0.2,14.58,0.11,3.2,17,"Bahia",3,35,8,5,1,9,11,NA,2,NA,2,NA,3,NA,NA,NA,NA,NA
"358","André Andrade de Castro","André Castro","https://s.glbimg.com/es/sde/f/2017/05/11/9b573723fd4d39c5179b8dfc70e31b3f_FORMATO.png",82754,26,"ATL","mei","Nulo",0,2.06,0.06,1.26,21,"Atlético-GO",1,39,28,NA,3,22,10,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"359","Tagueu Tadjo Diederrick Joel","Joel","https://s.glbimg.com/es/sde/f/2017/06/22/5c80b78fe327f41b3b8afc79d10defed_FORMATO.png",82787,26,"AVA","ata","Provável",-1,3.39,-1.15,2.14,19,"Avaí",6,23,15,NA,1,32,20,NA,8,1,8,1,3,NA,NA,NA,NA,NA
"360","Toshiya Tojo","Toshi","https://s.glbimg.com/es/sde/f/2017/04/28/5e3d92955c32b6c74898e471661e6390_FORMATO.png",82791,26,"AVA","ata","Nulo",0,3,0,0,0,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","Matheus Antunes Ribeiro","Matheus Ribeiro","https://s.glbimg.com/es/sde/f/2017/05/02/3592f0162c6d3041f5e47fca40d7d1a3_FORMATO.png",82943,26,"SAN","lat","Contundido",0,5.76,0,5.2,4,"Santos",1,6,2,NA,1,2,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","Rómulo Otero Vásquez","Otero","https://s.glbimg.com/es/sde/f/2017/04/03/9fe40eece7847c6e2d8feca1248f43a9_FORMATO.png",83004,26,"ATL","mei","Nulo",1.8,7.08,-0.58,2.68,17,"Atlético-MG",6,14,12,NA,5,16,28,NA,11,1,NA,NA,2,NA,NA,NA,NA,NA
"363","Yuri Lima Lara","Yuri","https://s.glbimg.com/es/sde/f/2017/07/28/9faecc1eba5c2827c12fafed4ec43a87_FORMATO.png",83263,26,"BAH","mei","Nulo",0,2,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","Tomas Almino Bastos Silva","Tomas Bastos","https://s.glbimg.com/es/sde/f/2017/05/12/49edceaecc771a87995470ae4d955ddc_FORMATO.png",82817,26,"COR","mei","Nulo",0,11.25,0,2.45,12,"Coritiba",6,28,8,1,2,16,8,NA,8,NA,1,NA,2,NA,NA,NA,NA,NA
"365","Rafael Thyere Albuquerque Marques","Rafael Thyere","https://s.glbimg.com/es/sde/f/2017/04/23/e94d073bb6cefa100cd1ed8d0f8a6291_FORMATO.png",83048,26,"GRE","zag","Nulo",0,5.3,0,2.4,10,"Grêmio",1,15,7,NA,1,7,7,3,1,NA,NA,NA,1,NA,NA,NA,NA,1
"366","Thiago Martins Bueno","Thiago Martins","https://s.glbimg.com/es/sde/f/2017/09/07/d55c81f15aa3706081ec50077f850588_FORMATO.png",83615,26,"BAH","zag","Nulo",-0.9,3.76,-0.19,-0.45,2,"Bahia",NA,3,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","Patrick Bezerra do Nascimento","Patrick","https://s.glbimg.com/es/sde/f/2017/06/07/0219a437ca7aaad582008a68c498172f_FORMATO.png",83433,26,"SPO","mei","Provável",0,9.3,0,5.02,19,"Sport",4,58,61,NA,3,33,25,NA,6,NA,NA,1,2,NA,NA,NA,NA,NA
"368","Fagner Ironi Daponte","Fagner Alemão","https://s.glbimg.com/es/sde/f/2017/04/28/d93e226df0beb6346213a1a809c8f7fc_FORMATO.png",83522,26,"AVA","lat","Provável",2.6,9.92,0.18,4.16,22,"Avaí",1,59,39,NA,3,12,15,9,5,NA,4,NA,NA,NA,NA,NA,NA,NA
"369","Gilvan Souza Correa","Gilvan","https://s.glbimg.com/es/sde/f/2017/07/15/ebd13d8be899ba33a4d355f813dae956_FORMATO.png",82773,26,"ATL","zag","Provável",0,4.22,0,3.03,13,"Atlético-GO",2,24,13,NA,3,15,7,2,5,1,1,NA,2,NA,NA,NA,NA,NA
"370","Marcos Guilherme de Almeida Santos Matos","Marcos Guilherme ","https://s.glbimg.com/es/sde/f/2017/07/26/d3484768bc48ad214ba1ea35149b30ba_FORMATO.png",83266,26,"SAO","mei","Provável",10.8,11.92,2.02,4.49,10,"São Paulo",4,20,7,NA,NA,7,6,NA,NA,1,NA,NA,4,NA,NA,NA,NA,NA
