"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","CA","FC","FF","FS","PE","RB","SG","I","A","FD","G","FT","PP","CV","DD","GS","DP","GC"
"78","Rafael da Silva Francisco","Rafinha","https://s.glbimg.com/es/sde/f/2017/04/22/b38b67b4598e604b5f9219b7e65d47d7_FORMATO.png",38421,15,"CRU","mei","Contundido",0,5.96,0,1.41,7,"Cruzeiro",NA,8,1,14,19,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","Réver Humberto Alves Araújo","Réver","https://s.glbimg.com/es/sde/f/2017/04/24/854cf1c9afe220c9f2a2751a12f2e7dd_FORMATO.png",52253,15,"FLA","zag","Provável",0.6,10.21,-0.53,3.9,13,"Flamengo",1,6,2,11,18,14,4,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA
"80","Frederico Chaves Guedes","Fred","https://s.glbimg.com/es/sde/f/2017/04/03/3c0b9d4407aa9d0eadfb90461cc048e1_FORMATO.png",38162,15,"ATL","ata","Provável",-1.2,14.85,-1.87,3.78,12,"Atlético-MG",2,22,7,27,26,3,NA,9,1,4,5,1,1,NA,NA,NA,NA,NA
"81","Luiz Guilherme da Conceição Silva","Muriqui","https://s.glbimg.com/es/sde/f/2017/04/06/321312e4d04c0676ddf6e5e30503e413_FORMATO.png",38225,15,"VAS","ata","Nulo",0,3.56,0,0.45,2,"Vasco",NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","Leandro Salino do Carmo","Leandro Salino","https://s.glbimg.com/es/sde/f/2017/02/20/88732a4309dfb2ee375054e5e944d3cf_FORMATO.png",51905,15,"VIT","lat","Nulo",0,5.87,0,3.4,7,"Vitória",1,15,2,16,22,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","João Alves de Assis Silva","Jô","https://s.glbimg.com/es/sde/f/2017/04/23/013b2879d66c81bb0e92137fdfe045a8_FORMATO.png",38138,15,"COR","ata","Provável",1.2,12.45,-3.01,4.77,15,"Corinthians",2,26,8,16,37,3,NA,15,2,10,9,NA,1,NA,NA,NA,NA,NA
"84","Anderson Vieira Martins","Anderson Martins","https://s.glbimg.com/es/sde/f/2011/08/10/d25bd6bba956b977582d023504a9213d_FORMATO.jpeg",52618,15,"VAS","zag","Nulo",0,11,0,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","Fábio Santos Romeu","Fábio Santos","https://s.glbimg.com/es/sde/f/2017/04/03/513ae4d7abe5f2024ee9a5cfa9c87bd4_FORMATO.png",38229,15,"ATL","lat","Provável",2.8,2.2,0.85,0.95,12,"Atlético-MG",6,17,4,27,46,12,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Gilson Gomes do Nascimento","Gilson","https://s.glbimg.com/es/sde/f/2017/04/17/41717887cc5c81bcd28ad1df6829c7e6_FORMATO.png",52674,15,"BOT","lat","Nulo",5,9.17,0.65,3.65,10,"Botafogo",2,5,NA,17,13,9,4,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"87","Lucas Pierre Santos Oliveira","Pierre","https://s.glbimg.com/es/sde/f/2016/04/29/ec27531ace1e093fa1db50938eb9132b_FORMATO.png",38440,15,"FLU","mei","Contundido",0,3.54,0,0,1,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","Robson de Souza","Robinho","https://s.glbimg.com/es/sde/f/2017/04/03/d0fe78529c78b3decfed9ab7ea31e79b_FORMATO.png",38246,15,"ATL","ata","Nulo",0,13.11,0,2.54,12,"Atlético-MG",3,10,5,13,36,16,NA,10,2,2,1,NA,NA,NA,NA,NA,NA,NA
"89","Víctor Leandro Bagy","Victor","https://s.glbimg.com/es/sde/f/2017/04/03/444816970098790387faf6c2c5c0444f_FORMATO.png",52950,15,"ATL","gol","Suspenso",0,10.49,-1.08,4.08,14,"Atlético-MG",3,1,NA,NA,8,NA,2,NA,NA,NA,NA,NA,NA,NA,23,17,3,NA
"90","Thiago Neves Augusto","Thiago Neves","https://s.glbimg.com/es/sde/f/2017/02/19/6bb6e70216d205ad23e44268eba27692_FORMATO.png",38277,15,"CRU","mei","Provável",11.4,18.77,1.37,6.78,12,"Cruzeiro",1,15,8,26,49,10,NA,3,2,18,5,1,NA,NA,NA,NA,NA,NA
"91","Diego Cavalieri","Diego Cavalieri","https://s.glbimg.com/es/sde/f/2016/04/29/218be31082641b6814a593a00e28a095_FORMATO.png",38431,15,"FLU","gol","Nulo",0,3.91,0,-1,3,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,NA
"92","Douglas dos Santos","Douglas","https://s.glbimg.com/es/sde/f/2017/04/23/fa6eb12f4d4fee6467bb3bb75ccc55ce_FORMATO.png",38738,15,"GRE","mei","Contundido",0,14,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","Wellington Pereira do Nascimento","Wellington Paulista","https://s.glbimg.com/es/sde/f/2017/04/25/063a393c23a936c42fa8d9c6ee455747_FORMATO.png",38279,15,"CHA","ata","Nulo",0,9.66,-0.19,2.36,14,"Chapecoense",3,18,11,15,28,3,NA,3,NA,10,3,1,NA,NA,NA,NA,NA,NA
"94","Lins Lima de Britto","Lins","https://s.glbimg.com/es/sde/f/2017/05/02/152a2c73a115dd6eaae434c953a9c05b_FORMATO.png",53669,15,"PON","ata","Nulo",0,3.56,0,0.45,10,"Ponte Preta",NA,16,2,9,22,4,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"95","Diego Alves Carreira","Diego Alves","https://s.glbimg.com/es/sde/f/2017/07/20/5dff24045cdeb8ae604f3882f732a3aa_FORMATO.png",38509,15,"FLA","gol","Nulo",0,12,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","Eder Luis de Oliveira","Eder Luis","https://s.glbimg.com/es/sde/f/2017/04/27/a624683a1be2238af9bf43179557bd20_FORMATO.png",38508,15,"VAS","ata","Nulo",0,2.34,0,0,1,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","Luis Ricardo Silva Umbelino","Luis Ricardo","https://s.glbimg.com/es/sde/f/2016/05/20/f1f631c4c995df1548717967d445801f_FORMATO.png",55348,15,"BOT","lat","Provável",0,6.49,0,0.8,1,"Botafogo",NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","Túlio Vinícius Fróes de Melo","Túlio de Melo","https://s.glbimg.com/es/sde/f/2017/04/25/19e52a7282097054fc255711621c8e29_FORMATO.png",54797,15,"CHA","ata","Nulo",1.4,3.77,-0.95,1.04,9,"Chapecoense",NA,6,4,2,5,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA
"99","Cleiton Ribeiro Xavier","Cleiton Xavier","https://s.glbimg.com/es/sde/f/2017/02/18/12b5f4babe911d2c08e5e106d926ef3d_FORMATO.png",38530,15,"VIT","mei","Provável",3.9,6.7,0.61,2.26,13,"Vitória",1,16,10,8,42,12,NA,1,3,6,NA,NA,NA,NA,NA,NA,NA,NA
"100","Ferdinando Pereira Leda","Ferdinando","https://s.glbimg.com/es/sde/f/2017/04/28/451b8463a985e60f7a6e4d877e47d26e_FORMATO.png",53731,15,"AVA","mei","Nulo",0,5,0,0,0,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","Cássio Luís Rissardo","Xuxa","https://s.glbimg.com/es/sde/f/2017/04/25/f61368b41b39832165af38d0ac96fda8_FORMATO.png",55594,15,"PON","mei","Nulo",0,2.25,0,0.8,3,"Ponte Preta",NA,NA,NA,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","Edílson Mendes Guimarães","Edílson","https://s.glbimg.com/es/sde/f/2017/04/23/01562d5599dfea4ea49171288751df8a_FORMATO.png",38523,15,"GRE","lat","Provável",2.1,10.26,-0.01,3.13,11,"Grêmio",4,19,4,7,25,13,5,1,NA,2,1,NA,1,NA,NA,NA,NA,NA
"103","Felipe Melo de Carvalho","Felipe Melo","https://s.glbimg.com/es/sde/f/2017/04/18/d1031b5a0a0783e2fc55c0668ef4d8de_FORMATO.png",38545,15,"PAL","mei","Nulo",0,8.27,0,2.04,5,"Palmeiras",2,10,2,9,10,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"104","Danilo Verón Bairros","Danilinho","https://s.glbimg.com/es/sde/f/2017/07/18/67111050a2c2d4213b8625c1326c1fe3_FORMATO.png",38617,15,"VIT","ata","Nulo",0,5,0,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","João Paulo da Silva","João Paulo","https://s.glbimg.com/es/sde/f/2017/04/24/bd4f8a7faf06636fd48dc601b16ea0af_FORMATO.png",56102,15,"COR","mei","Nulo",0,7,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","Thiago Heleno Henrique Ferreira","Thiago Heleno","https://s.glbimg.com/es/sde/f/2017/04/23/1f11c20ef0f3dc5415e347a5080e0877_FORMATO.png",38394,15,"ATL","zag","Provável",7.8,9.05,1.66,3.19,10,"Atlético-PR",3,12,4,5,21,10,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"107","Vinícius Soares Eutropio","Vinícius Eutrópio","https://s.glbimg.com/es/sde/f/2017/07/06/3996acd85ff4513f367921f36749d2af_FORMATO.png",60780,15,"CHA","tec","Provável",2.75,8.01,-0.46,2.68,4,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","Thallyson Augusto Tavares Dias","Thallyson","https://s.glbimg.com/es/sde/f/2017/06/07/cd71ce4201f13139db63ac6e182e85a7_FORMATO.png",81219,15,"VIT","lat","Nulo",0,1.25,0,1.44,5,"Vitória",NA,4,1,2,20,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","Rafael de Souza Pereira","Rafael Carioca","https://s.glbimg.com/es/sde/f/2017/04/03/902e1c13569f1c4cc9f929691cc6d625_FORMATO.png",60784,15,"ATL","mei","Provável",-0.4,5.89,-1.12,1.68,14,"Atlético-MG",4,14,2,21,28,20,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"110","Weverton Pereira da Silva","Weverton","https://s.glbimg.com/es/sde/f/2017/04/23/2773ed93eeec40a1be23186dae64fad2_FORMATO.png",71631,15,"ATL","gol","Provável",6.7,4.25,-0.07,2.8,12,"Atlético-PR",1,NA,NA,4,11,1,3,NA,NA,NA,NA,NA,NA,NA,18,17,NA,NA
"111","Anderson Hernanes de Carvalho Andrade Lima","Hernanes","https://s.glbimg.com/es/sde/f/2014/06/11/cec208c3cfbee6b86967da64c16ab4c2_FORMATO.jpeg",38648,15,"SAO","mei","Nulo",0,13,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","Elias Mendes Trindade","Elias","https://s.glbimg.com/es/sde/f/2017/04/03/9fbc7e32d0d9db7b948212b98c23212a_FORMATO.png",54395,15,"ATL","mei","Provável",0.2,11.92,-1.97,2.66,13,"Atlético-MG",1,18,1,11,43,19,NA,2,NA,5,2,NA,NA,NA,NA,NA,NA,NA
"113","Bruno Vieira Gallo","Bruno Gallo","https://s.glbimg.com/es/sde/f/2017/04/06/68766fe1a4a33ee25c95b972979bf44c_FORMATO.png",60802,15,"VAS","mei","Nulo",0,1.7,0,-0.6,1,"Vasco",NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","Elton Junior Melo Ataíde","Elton","https://s.glbimg.com/es/sde/f/2017/05/02/be1eeef6004ddca4490debdfc7a8f6ef_FORMATO.png",71719,15,"PON","mei","Nulo",6.7,6.39,1.2,1.78,11,"Ponte Preta",NA,14,3,9,24,16,NA,2,1,1,NA,NA,NA,1,NA,NA,NA,NA
"115","Marcos Antônio da Silva Gonçalves","Marquinhos","https://s.glbimg.com/es/sde/f/2017/05/03/cc800ad5ce3aeb287358e50e4352911b_FORMATO.png",60788,15,"SPO","ata","Nulo",0,5.05,0,3.03,3,"Sport",NA,2,NA,2,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","Andrés Ramiro Escobar Díaz","Manga Escobar","https://s.glbimg.com/es/sde/f/2017/04/24/1ce4d6d602b56cabd2d5b1522af42b71_FORMATO.png",71704,15,"VAS","ata","Nulo",0,4.75,0,2.46,7,"Vasco",NA,3,3,5,7,1,NA,1,1,2,1,NA,NA,NA,NA,NA,NA,NA
"117","Anderson Vital da Silva","Dedé","https://s.glbimg.com/es/sde/f/2017/04/05/526dd85f05139f739aca91b753b00ec9_FORMATO.png",60819,15,"CRU","zag","Contundido",0,8.86,0,3.43,3,"Cruzeiro",NA,1,NA,2,12,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","Bruno Medeiros Grassi","Bruno Grassi","https://s.glbimg.com/es/sde/f/2017/04/23/d503f996169e9aafe30487a9921bed97_FORMATO.png",71818,15,"GRE","gol","Nulo",0,4,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","Anderson Luís de Abreu Oliveira","Anderson","https://s.glbimg.com/es/sde/f/2017/04/24/0dc186897635dc55867be6cf89a3666a_FORMATO.png",38852,15,"COR","mei","Contundido",0,4.21,0,0.82,5,"Coritiba",2,7,NA,7,17,6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"120","Willians dos Santos Santana","Willians","https://s.glbimg.com/es/sde/f/2017/06/07/e24d137ff5aa2e79299e85cf581744a1_FORMATO.png",60787,15,"AVA","ata","Nulo",0,3.45,0,1.09,9,"Avaí",NA,16,NA,6,10,7,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"121","Agenor Detofol","Agenor","https://s.glbimg.com/es/sde/f/2016/07/12/b3b2f4d5febfcebd9c61128f21c52535_FORMATO.png",71724,15,"SPO","gol","Provável",9.8,5.63,1.16,7.4,3,"Sport",NA,NA,NA,NA,6,NA,2,NA,NA,NA,NA,NA,NA,NA,6,2,NA,NA
"122","Maicon Douglas Sisenando","Maicon","https://s.glbimg.com/es/sde/f/2017/05/31/ef02f85ca8a5590abd7f361e7b0dd858_FORMATO.png",38748,15,"AVA","lat","Nulo",0,4.72,0,-6,1,"Avaí",NA,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"123","Renato Dirnei Florêncio","Renato","https://s.glbimg.com/es/sde/f/2017/05/02/ce9c1e5d21a2efec50dbdc2870d5a8c9_FORMATO.png",38908,15,"SAN","mei","Contundido",0,6.39,0,1.65,10,"Santos",NA,6,1,14,23,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","Jael Ferreira Vieira","Jael","https://s.glbimg.com/es/sde/f/2017/04/23/585f69babcaf14c7eaf22537e3c5338c_FORMATO.png",60859,15,"GRE","ata","Contundido",0,5,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","Rodrigo Eduardo Costa Marinho","Rodriguinho","https://s.glbimg.com/es/sde/f/2017/04/20/ff3f0ec8867916a05745cdee54815442_FORMATO.png",61033,15,"COR","mei","Provável",4,14.16,0.32,3.64,11,"Corinthians",3,21,6,21,36,11,NA,1,3,8,1,1,NA,NA,NA,NA,NA,NA
"126","Julio Daniel dos Santos Rodríguez","Julio dos Santos","https://s.glbimg.com/es/sde/f/2017/04/17/649e4e7bd437c7088ca460c013ae1718_FORMATO.png",60853,15,"VAS","mei","Nulo",0,5,0,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","Diego Ribas da Cunha","Diego","https://s.glbimg.com/es/sde/f/2017/04/24/98708ecaf48555700b1ca390667c77fb_FORMATO.png",38909,15,"FLA","mei","Provável",2.2,20.08,-1,6.33,12,"Flamengo",NA,15,10,45,53,17,NA,5,2,5,4,NA,1,NA,NA,NA,NA,NA
"128","Patric Cabral Lalau","Patric","https://s.glbimg.com/es/sde/f/2017/04/24/89077bf2beda96cfae171fad51c21cd1_FORMATO.png",60969,15,"VIT","lat","Nulo",-0.6,6.14,-0.21,1.5,12,"Vitória",2,20,7,8,65,16,2,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"129","Ricardo de Oliveira","Ricardo Oliveira","https://s.glbimg.com/es/sde/f/2016/05/01/04f2207e667b88e15a5ccdc893894a1f_FORMATO.png",38910,15,"SAN","ata","Contundido",0,11.4,0,1.25,4,"Santos",1,7,6,5,4,NA,NA,1,NA,2,NA,1,NA,NA,NA,NA,NA,NA
"130","Renato Portaluppi","Renato Gaúcho","https://s.glbimg.com/es/sde/f/2016/10/20/11389b106c935a0e20c5b557a4161683_FORMATO.png",41929,15,"GRE","tec","Provável",3.21,15.46,-0.57,4.83,15,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","Gustavo Leonardo Cuellar Gallego","Cuéllar","https://s.glbimg.com/es/sde/f/2017/04/24/ec9b77bc929663a07ce6d4b21c78ed8e_FORMATO.png",71709,15,"FLA","mei","Provável",6,4.89,1.11,2.55,10,"Flamengo",2,12,NA,3,18,22,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"132","Jailson Marcelino dos Santos","Jailson","https://s.glbimg.com/es/sde/f/2017/04/18/63a42550ea5f70d0bbc92287dd6ac259_FORMATO.png",72290,15,"PAL","gol","Provável",9.7,8.13,0.13,9.7,1,"Palmeiras",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,NA
"133","Alan Luciano Ruschel","Alan Ruschel","https://s.glbimg.com/es/sde/f/2017/04/24/5445b9aabe74f7acf2c52104cb6270ff_FORMATO.png",63110,15,"CHA","lat","Nulo",0,3,0,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","Vanderlei Farias da Silva","Vanderlei","https://s.glbimg.com/es/sde/f/2016/05/01/82e0b04b2f7623a1d61ffaff2e36a59c_FORMATO.png",62121,15,"SAN","gol","Provável",12.2,22.13,-1.76,10.21,14,"Santos",1,1,NA,2,5,NA,8,NA,NA,NA,NA,NA,NA,NA,35,10,3,NA
"135","Dorival Guidoni Júnior","Doriva","https://s.glbimg.com/es/sde/f/2017/06/28/755b1c3ab8ca17635d7bf6eee5e6ba74_FORMATO.png",79343,15,"ATL","tec","Provável",1.58,5.94,-0.11,2.04,10,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","Willian Gomes de Siqueira","Willian","https://s.glbimg.com/es/sde/f/2017/04/18/8ce197bf5176cc970a5782466268bd80_FORMATO.png",42116,15,"PAL","ata","Contundido",8.7,7.65,0.65,2.76,14,"Palmeiras",4,23,6,21,26,11,NA,5,1,6,3,1,1,NA,NA,NA,NA,NA
"137","Jorge Darío Mendoza Torres","Jorge Mendoza","https://s.glbimg.com/es/sde/f/2017/07/14/3819ceac34a816f02b87cc2e9a8c3a91_FORMATO.png",73144,15,"PON","mei","Nulo",0,3,0,0,0,"Ponte Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","Walter Henrique da Silva","Walter","https://s.glbimg.com/es/sde/f/2017/06/01/bba975f9c1f34505f37eedc4d7693aad_FORMATO.png",62128,15,"ATL","ata","Provável",5.5,8.03,0.58,1.25,10,"Atlético-GO",2,15,6,25,37,2,NA,3,NA,5,1,1,NA,NA,NA,NA,NA,NA
"139","Felipe Augusto Santana","Felipe Santana","https://s.glbimg.com/es/sde/f/2017/02/19/6ca71225c6186e7ca8dfcf1ac0111b14_FORMATO.png",42140,15,"ATL","zag","Contundido",0,9.11,0,3.69,8,"Atlético-MG",NA,7,2,6,14,9,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"140","Mauricio Kozlinski","Mauricio Kozlinski","https://s.glbimg.com/es/sde/f/2017/04/28/9ab574fbf640f6bd28542bd1d9305d6f_FORMATO.png",72595,15,"AVA","gol","Nulo",0,8.1,0,3.1,9,"Avaí",NA,NA,NA,NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA,15,13,NA,NA
"141","Marcos Luis Rocha Aquino","Marcos Rocha","https://s.glbimg.com/es/sde/f/2017/04/03/043d9369ddb104e41861bbe7b79afb5d_FORMATO.png",63013,15,"ATL","lat","Provável",9.4,10.83,1.48,3.8,5,"Atlético-MG",NA,12,3,6,33,14,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"142","Airton Tirabassi","Airton ","https://s.glbimg.com/es/sde/f/2017/05/25/444e9d8df7c89d942e244f428e32811c_FORMATO.png",72297,15,"AVA","zag","Nulo",0,2.11,0,3.4,2,"Avaí",NA,3,2,NA,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","Willian Roberto Farias","Willian Farias","https://s.glbimg.com/es/sde/f/2017/04/24/15cf98a07f1ca5efaa16bc8321c04658_FORMATO.png",63058,15,"VIT","mei","Contundido",0,9.33,0,3.11,10,"Vitória",4,16,3,8,28,27,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"144","Egídio de Araújo Pereira Júnior","Egídio","https://s.glbimg.com/es/sde/f/2017/04/18/594aacef190963b0476d2c76f4f48f57_FORMATO.png",42145,15,"PAL","lat","Nulo",0,7.16,0,4.65,8,"Palmeiras",NA,6,NA,11,39,17,3,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"145","Alexi Stival","Cuca","https://s.glbimg.com/es/sde/f/2016/05/01/ffe92c9e05e8100cdb59ce176a5352f5_FORMATO.png",42411,15,"PAL","tec","Provável",3.06,13.25,-0.52,3.54,15,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","Wellington Aparecido Martins","Wellington","https://s.glbimg.com/es/sde/f/2017/07/11/e1a0c5a0088a63c81bf1521f61600a77_FORMATO.png",62129,15,"VAS","mei","Nulo",0,0.79,0,-2.04,7,"Vasco",3,20,NA,5,18,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","William Amorim Martins de Menezes","William Menezes","https://s.glbimg.com/es/sde/f/2017/04/24/edb424e5188bff2f84c0a261b041b848_FORMATO.png",72603,15,"COR","gol","Nulo",0,2,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","Rodrigo Oliveira Lindoso","Rodrigo Lindoso","https://s.glbimg.com/es/sde/f/2017/04/18/57ab5f981f4355a82d3d2f15ed01eb8e_FORMATO.png",72362,15,"BOT","mei","Provável",1.3,10.31,-2.22,4.52,12,"Botafogo",1,12,2,13,35,27,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA
"149","William Matheus da Silva","William Matheus","https://s.glbimg.com/es/sde/f/2017/04/24/dc3d5fdf33d1716e51abe9c2aad2d182_FORMATO.png",62130,15,"COR","lat","Provável",1.8,7.08,-0.4,2.12,13,"Coritiba",3,17,1,25,42,13,4,1,NA,5,NA,NA,NA,1,NA,NA,NA,NA
"150","Bruno Vieira do Nascimento","Bruno","https://s.glbimg.com/es/sde/f/2016/05/01/d2edee13739b924fb1847c5369f28455_FORMATO.png",42499,15,"SAO","lat","Provável",4.4,5.94,0.76,1.38,6,"São Paulo",1,9,1,8,28,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","Damián Ariel Escudero","Escudero","https://s.glbimg.com/es/sde/f/2017/04/17/1351c50b833e0374eb58e4fde52d7646_FORMATO.png",72745,15,"VAS","mei","Provável",-0.9,3.46,-0.51,0.1,3,"Vasco",NA,4,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","Fernando Paixão da Silva","Fernando Bob","https://s.glbimg.com/es/sde/f/2017/05/02/c182483a84aebf5ed52ddb9d82da6407_FORMATO.png",42213,15,"PON","mei","Contundido",0.9,8.36,-0.49,2.6,9,"Ponte Preta",2,20,1,12,32,24,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","Cléber Janderson Pereira Reis","Cléber","https://s.glbimg.com/es/sde/f/2017/05/02/b5c06e4d4ec940dea4ec97f888628b3b_FORMATO.png",72376,15,"SAN","zag","Dúvida",0,6.49,0,4.5,1,"Santos",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","Luiz Rhodolfo Dini Gaioto","Rhodolfo","https://s.glbimg.com/es/sde/f/2017/06/20/fa889cb0da25023565bc57fe3fa29fde_FORMATO.png",42501,15,"FLA","zag","Contundido",0,8.7,0,4.88,4,"Flamengo",NA,4,2,NA,4,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","Fagner Conserva Lemos","Fagner","https://s.glbimg.com/es/sde/f/2017/04/19/e126b3b0182f6b12d3cc13d20f515810_FORMATO.png",42500,15,"COR","lat","Provável",5,12.3,0.91,4.96,11,"Corinthians",4,13,1,16,52,15,9,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"156","Werley Ananias da Silva","Werley","https://s.glbimg.com/es/sde/f/2017/04/24/5d30208b79a04fd4710a6c79831dae42_FORMATO.png",62974,15,"COR","zag","Contundido",0,8.58,0,3.48,11,"Coritiba",NA,7,5,4,28,11,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"157","Hernane Vidal Souza","Hernane","https://s.glbimg.com/es/sde/f/2017/02/21/ab314baef088bf498a196e5fd2e6176b_FORMATO.png",72386,15,"BAH","ata","Contundido",0,10,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","João Paulo Purcino de Almeida","João Paulo","https://s.glbimg.com/es/sde/f/2017/04/28/61a2cc88c95e6ada6bf3c127a23ec96f_FORMATO.png",62997,15,"AVA","lat","Provável",0,3.16,0,0,1,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","Júlio César Jacobi","Júlio César","https://s.glbimg.com/es/sde/f/2016/04/29/88d18a6c7e76b53f49c068867e67a91b_FORMATO.png",49673,15,"FLU","gol","Provável",4,5.64,-0.11,2.05,11,"Fluminense",NA,NA,NA,7,7,NA,1,NA,NA,NA,NA,NA,NA,NA,16,16,NA,NA
