atletas.nome,atletas.atleta_id,atletas.apelido,atletas.foto,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.clube.id.full.name,atletas.status_id,atletas.pontos_num,atletas.preco_num,atletas.variacao_num,atletas.media_num,atletas.jogos_num,athletes.atletas.scout,PE,SG,FC,FS,I,RB,FD,A,G,FF,DD,CA,GS,FT,CV,PP,DP,GC,home_score,away_score,goals_dif,casa,opponent
Marllon Gonçalves Jerônimo Borges,70666,Marllon,https://s.glbimg.com/es/sde/f/2017/05/02/40266a7126e1fd808b4350f90516f3f5_FORMATO.png,7,PON,zag,Ponte Preta,Provável,7.0,10.87,1.47,3.76,7,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Fora,Flamengo
Guilherme Ferreira Pinto,70929,Negueba,https://s.glbimg.com/es/sde/f/2017/06/07/fe68884503980ded30df6a7cb9cdd77b_FORMATO.jpeg,7,PON,ata,Ponte Preta,Contundido,-2.4,3.97,-0.92,-0.6,2,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Fora,Flamengo
Elton Junior Melo Ataíde,71719,Elton,https://s.glbimg.com/es/sde/f/2017/05/02/be1eeef6004ddca4490debdfc7a8f6ef_FORMATO.png,7,PON,mei,Ponte Preta,Provável,0.8,5.66,0.11,1.58,6,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Fora,Flamengo
Marinaldo dos Santos Oliveira,78897,Naldo,https://s.glbimg.com/es/sde/f/2017/05/02/466546b7c0d2a31683ba60341c08ef34_FORMATO.png,7,PON,mei,Ponte Preta,Nulo,4.9,7.59,0.15,5.12,4,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Fora,Flamengo
Leonardo Artur de Melo,82644,Léo Artur,https://s.glbimg.com/es/sde/f/2017/06/01/0a85b35106f6206416857febcc0b48ad_FORMATO.png,7,PON,mei,Ponte Preta,Nulo,-1.9,2.45,-0.56,0.98,5,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Fora,Flamengo
Luan Peres Petroni,84847,Luan Peres ,https://s.glbimg.com/es/sde/f/2017/06/01/3543e150d67d69e4fd1bd3112e7533b6_FORMATO.png,7,PON,zag,Ponte Preta,Nulo,0.0,1.73,0.0,0.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Fora,Flamengo
João Lucas Cardoso,86740,João Lucas,https://s.glbimg.com/es/sde/f/2017/05/15/fa1caa8ea5726060cd391422d3fb93fc_FORMATO.png,7,PON,lat,Ponte Preta,Provável,-1.0,10.12,-0.76,3.1,7,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Fora,Flamengo
Claudio Luiz Rodrigues Parise Leonel,92630,Claudinho,https://s.glbimg.com/es/sde/f/2017/06/01/7214c13dbff3a0e34d7a62814d535aa2_FORMATO.png,7,PON,ata,Ponte Preta,Nulo,0.2,0.79,-0.09,0.3,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Fora,Flamengo
Ebert Willian Amâncio,37646,Betão,https://s.glbimg.com/es/sde/f/2017/04/28/892740eaee3f590710c5572d2e84bbd1_FORMATO.png,7,AVA,zag,Avaí,Suspenso,0.8,5.99,-0.14,1.85,7,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,Fora,Atlético-GO
Juan Maldonado Jaimez Júnior,37705,Juan,https://s.glbimg.com/es/sde/f/2017/06/07/4171a633f759e859ac04b9293992adf3_FORMATO.png,7,AVA,mei,Avaí,Provável,6.3,5.25,1.25,1.97,4,0.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,Fora,Atlético-GO
Gustavo Franchin Schiavolin,37840,Gustavo,https://s.glbimg.com/es/sde/f/2017/04/28/1a067ab1f5585036fbe91443094ed603_FORMATO.png,7,AVA,zag,Avaí,Provável,-3.9,3.64,-2.36,-3.9,1,0.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,Fora,Atlético-GO
Marcos Vicente dos Santos,38150,Marquinhos,https://s.glbimg.com/es/sde/f/2017/04/28/16b2b3c31dc9b2e904ab87a434b26f8b_FORMATO.png,7,AVA,mei,Avaí,Provável,0.0,1.83,0.0,-0.55,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,Fora,Atlético-GO
Willians dos Santos Santana,60787,Willians,https://s.glbimg.com/es/sde/f/2017/06/07/e24d137ff5aa2e79299e85cf581744a1_FORMATO.png,7,AVA,ata,Avaí,Dúvida,3.0,3.81,0.63,0.35,4,0.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,Fora,Atlético-GO
Lázaro Luan Scapolan,72565,Luan,https://s.glbimg.com/es/sde/f/2017/04/28/ec0b73e82977113f481334a7e16633d8_FORMATO.png,7,AVA,mei,Avaí,Suspenso,0.4,6.15,-0.36,2.59,7,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,Fora,Atlético-GO
Mauricio Kozlinski,72595,Mauricio Kozlinski,https://s.glbimg.com/es/sde/f/2017/04/28/9ab574fbf640f6bd28542bd1d9305d6f_FORMATO.png,7,AVA,gol,Avaí,Provável,0.0,8.54,-0.43,3.45,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,Fora,Atlético-GO
Leandro da Silva,77529,Leandro Silva,https://s.glbimg.com/es/sde/f/2017/04/28/c86a46095a1f0ab0e29d11fbbb7e80a1_FORMATO.png,7,AVA,lat,Avaí,Provável,-4.1,5.51,-1.86,0.85,6,0.0,11.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,Fora,Atlético-GO
Pedro Henrique de Castro Silva,78840,Pedro Castro,https://s.glbimg.com/es/sde/f/2017/06/09/95ff53b7b15a7d6719bae7807804fc39_FORMATO.png,7,AVA,mei,Avaí,Nulo,-0.3,0.76,0.0,-1.95,2,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,Fora,Atlético-GO
Wellington Simião,81903,Wellington Simião,https://s.glbimg.com/es/sde/f/2017/05/17/952fdde5f058594fa74d531f91c1abf3_FORMATO.png,7,AVA,mei,Avaí,Provável,1.4,2.35,0.19,0.74,5,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,Fora,Atlético-GO
Fagner Ironi Daponte,83522,Fagner Alemão,https://s.glbimg.com/es/sde/f/2017/04/28/d93e226df0beb6346213a1a809c8f7fc_FORMATO.png,7,AVA,lat,Avaí,Contundido,-0.6,8.12,-0.86,3.43,7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,Fora,Atlético-GO
Diego Barbosa Tavares,83869,Diego Tavares,https://s.glbimg.com/es/sde/f/2017/05/17/c261da9d51b45bfbc208b291429eb1f8_FORMATO.png,7,AVA,lat,Avaí,Dúvida,1.7,6.11,0.28,2.75,6,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,Fora,Atlético-GO
Judson Silva Tavares,84691,Judson,https://s.glbimg.com/es/sde/f/2017/04/28/5423c8443b5f4d0ce027e1d31b9aa3ff_FORMATO.png,7,AVA,mei,Avaí,Provável,5.6,5.2,0.91,2.12,6,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,Fora,Atlético-GO
Edson Carlos Santos Lima Junior,86874,Capa,https://s.glbimg.com/es/sde/f/2017/04/28/4a0d17271060eaf419c78016735076ee_FORMATO.png,7,AVA,lat,Avaí,Provável,2.0,10.67,-0.36,4.63,7,0.0,7.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,Fora,Atlético-GO
Romulo dos Santos de Souza,89696,Romulo,https://s.glbimg.com/es/sde/f/2017/04/28/039439859f768160af8a4dc5be23db1b_FORMATO.png,7,AVA,ata,Avaí,Provável,1.3,10.38,-1.45,4.33,7,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,Fora,Atlético-GO
Henrique Pacheco de Lima,37694,Henrique,https://s.glbimg.com/es/sde/f/2016/04/29/3ee91a269e77c0defb08f1fee38c0aff_FORMATO.png,7,CRU,mei,Cruzeiro,Dúvida,-1.9,3.77,-0.21,-0.5,6,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Fora,Corinthians
Rafael Augusto Sobis do Nascimento,37798,Rafael Sobis,https://s.glbimg.com/es/sde/f/2016/07/06/9f448978203e98dc8d4f57f547ed8a44_FORMATO.png,7,CRU,ata,Cruzeiro,Dúvida,2.4,10.5,-2.5,2.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Fora,Corinthians
Thiago Neves Augusto,38277,Thiago Neves,https://s.glbimg.com/es/sde/f/2017/02/19/6bb6e70216d205ad23e44268eba27692_FORMATO.png,7,CRU,mei,Cruzeiro,Provável,-0.2,14.45,-1.44,2.74,5,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Fora,Corinthians
Rafael da Silva Francisco,38421,Rafinha,https://s.glbimg.com/es/sde/f/2017/04/22/b38b67b4598e604b5f9219b7e65d47d7_FORMATO.png,7,CRU,mei,Cruzeiro,Dúvida,5.3,6.72,1.05,1.53,6,0.0,1.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Fora,Corinthians
Leonardo Renan Simões de Lacerda,50459,Léo,https://s.glbimg.com/es/sde/f/2016/04/29/442f1e513bf554cc4cbcce5ae7ace03b_FORMATO.png,7,CRU,zag,Cruzeiro,Provável,1.1,8.56,-0.6,2.1,7,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Fora,Corinthians
Róbson Michael Signorini,62104,Robinho,https://s.glbimg.com/es/sde/f/2016/05/12/bca701933eaad8640785a2a634d5edf4_FORMATO.png,7,CRU,mei,Cruzeiro,Provável,0.0,8.5,0.0,0.77,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Fora,Corinthians
Diogo Barbosa Mendanha,70916,Diogo Barbosa,https://s.glbimg.com/es/sde/f/2017/04/22/9ee14b744ca9f1e250cc299b955bc6e9_FORMATO.png,7,CRU,lat,Cruzeiro,Provável,3.6,12.21,-0.24,4.57,7,0.0,5.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Fora,Corinthians
Ezequiel Jacinto de Biasi,80318,Ezequiel ,https://s.glbimg.com/es/sde/f/2017/04/23/059f269b9ef5b88550eb9899af203b7b_FORMATO.png,7,CRU,lat,Cruzeiro,Provável,-0.7,5.01,-1.59,2.57,3,0.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Fora,Corinthians
Alejandro Ariel Cabral,80363,Ariel Cabral,https://s.glbimg.com/es/sde/f/2017/04/22/6b0dea43cdbaa38c369c09b3e7b75700_FORMATO.png,7,CRU,mei,Cruzeiro,Provável,1.7,6.51,0.16,2.4,6,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Fora,Corinthians
Alisson Euler de Freitas Castro,81845,Alisson,https://s.glbimg.com/es/sde/f/2017/04/22/b5d1b28ec393ae2be2fba2b5dffe9ce9_FORMATO.png,7,CRU,mei,Cruzeiro,Dúvida,1.3,12.39,-1.17,3.8,7,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Fora,Corinthians
Lucas Daniel Romero,84558,Lucas Romero,https://s.glbimg.com/es/sde/f/2017/04/22/b6fe7636fd7cb1575efdcbdfbd2dbd54_FORMATO.png,7,CRU,mei,Cruzeiro,Dúvida,6.2,7.05,0.56,3.55,6,0.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Fora,Corinthians
Ramón Darío Ábila,91094,Ábila,https://s.glbimg.com/es/sde/f/2016/07/06/ca240a78354b4b67a6388a15bdedc4f5_FORMATO.png,7,CRU,ata,Cruzeiro,Dúvida,-0.8,13.5,-2.98,4.8,7,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Fora,Corinthians
Murilo Cerqueira Paim,97653,Murilo,https://s.glbimg.com/es/sde/f/2017/04/06/ac1485f2fbd995b94c3544520d1ebdd8_FORMATO.png,7,CRU,zag,Cruzeiro,Nulo,-0.4,1.07,-0.48,1.1,3,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Fora,Corinthians
Cícero Santos,37688,Cícero,https://s.glbimg.com/es/sde/f/2017/02/18/6e1bc225f8c1e82f9bea52b09540dd3a_FORMATO.png,7,SAO,mei,São Paulo,Dúvida,-3.1,4.83,-0.57,-1.08,6,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,Sport
Bruno Vieira do Nascimento,42499,Bruno,https://s.glbimg.com/es/sde/f/2016/05/01/d2edee13739b924fb1847c5369f28455_FORMATO.png,7,SAO,lat,São Paulo,Dúvida,0.0,6.58,0.0,1.7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,Sport
Wesley Lopes Beltrame,50421,Wesley,https://s.glbimg.com/es/sde/f/2016/05/01/df95d867f8ae0ddd0e0485b9b344e610_FORMATO.png,7,SAO,mei,São Paulo,Nulo,1.2,4.1,-0.9,1.2,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,Sport
Gilberto Oliveira Souza Júnior,61188,Gilberto,https://s.glbimg.com/es/sde/f/2016/08/18/6af48de27fa231f0a84e3301c9451cb9_FORMATO.png,7,SAO,ata,São Paulo,Nulo,1.9,4.69,-0.82,2.1,4,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,Sport
Douglas Silva Bacelar,63128,Douglas,https://s.glbimg.com/es/sde/f/2016/10/24/daecab9e41dda92b025a194ccf942d0e_FORMATO.png,7,SAO,zag,São Paulo,Nulo,0.0,3.28,0.0,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,Sport
Jucilei da Silva,63422,Jucilei,https://s.glbimg.com/es/sde/f/2017/04/25/a6c1399add6e3c7d17ad9a708974cd21_FORMATO.png,7,SAO,mei,São Paulo,Provável,9.3,14.05,1.59,4.95,7,0.0,0.0,0.0,1.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,Sport
Renan Ribeiro,68932,Renan Ribeiro,https://s.glbimg.com/es/sde/f/2016/05/01/443bbaa43b246a9ce7d8a4e682ed4af6_FORMATO.png,7,SAO,gol,São Paulo,Provável,14.0,11.99,3.04,4.7,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,Sport
Maicon Pereira Roque,71227,Maicon,https://s.glbimg.com/es/sde/f/2016/05/01/f3000bd2b412a315dad8796d7080a492_FORMATO.png,7,SAO,zag,São Paulo,Provável,7.0,10.44,1.24,3.52,6,0.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,Sport
Wellington Silva Sanches Aguiar,73619,Wellington Nem,https://s.glbimg.com/es/sde/f/2017/02/18/a23f9ff565dd24baa68eeca4461e1b86_FORMATO.png,7,SAO,ata,São Paulo,Dúvida,2.1,8.64,-0.87,3.83,3,0.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,Sport
Lucas David Pratto,73649,Lucas Pratto,https://s.glbimg.com/es/sde/f/2017/02/18/2291ee0103b8af06799aee5ab657b149_FORMATO.png,7,SAO,ata,São Paulo,Provável,0.9,16.09,-0.62,6.37,7,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,Sport
Antonio Thomaz Santos de Barros,79041,Thomaz,https://s.glbimg.com/es/sde/f/2017/04/28/df8a959dc2f3885176d2c02e5d69a246_FORMATO.png,7,SAO,mei,São Paulo,Nulo,2.7,5.72,0.62,3.36,7,0.0,2.0,0.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,Sport
Lucas Cavalcante Silva Afonso,84554,Lucão,https://s.glbimg.com/es/sde/f/2016/05/01/48f192fdba1691586d6a2bfd42288481_FORMATO.png,7,SAO,zag,São Paulo,Dúvida,4.4,5.57,1.05,3.72,5,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,Sport
Carlos Eugenio Júnior Tavares dos Santos,89343,Júnior Tavares,https://s.glbimg.com/es/sde/f/2017/02/09/25d0a51f886e8f5b2db83e4bea6a4e20_FORMATO.png,7,SAO,lat,São Paulo,Provável,3.5,12.63,-1.63,5.64,7,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,Sport
Lucas Fernandes da Silva,94931,Lucas Fernandes,https://s.glbimg.com/es/sde/f/2016/05/01/0a47d84040286532fb5d90cc746b49b3_FORMATO.png,7,SAO,mei,São Paulo,Nulo,2.2,3.58,-0.42,2.2,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,Sport
Marcio Antonio de Sousa Júnior,95332,Marcinho,https://s.glbimg.com/es/sde/f/2017/05/25/27b1b870560cc8ddfeb933e48b232bb5_FORMATO.png,7,SAO,ata,São Paulo,Provável,-0.6,3.45,-0.37,1.24,7,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,Sport
Éder Gabriel Militão,99424,Éder Militão,https://s.glbimg.com/es/sde/f/2017/05/04/a8a8f4eb8075ba4ad4fde3d5d0d6f996_FORMATO.png,7,SAO,mei,São Paulo,Dúvida,4.1,1.86,0.33,1.32,5,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,Sport
Maicon Thiago Pereira de Souza,38196,Maicon,https://s.glbimg.com/es/sde/f/2017/04/23/2d7990dd22103819070a18092e4a35b7_FORMATO.png,7,GRE,mei,Grêmio,Dúvida,0.8,8.58,-0.76,1.27,4,0.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,Fora,Fluminense
Edílson Mendes Guimarães,38523,Edílson,https://s.glbimg.com/es/sde/f/2017/04/23/01562d5599dfea4ea49171288751df8a_FORMATO.png,7,GRE,lat,Grêmio,Provável,9.5,11.89,0.81,5.5,4,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,Fora,Fluminense
Luiz Fernando Pereira da Silva,68758,Fernandinho,https://s.glbimg.com/es/sde/f/2017/04/23/7bc968863bb32cf46c3aa7067b5514f8_FORMATO.png,7,GRE,ata,Grêmio,Nulo,-0.9,9.14,-0.86,7.53,3,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,Fora,Fluminense
Michel Ferreira dos Santos,71920,Michel ,https://s.glbimg.com/es/sde/f/2017/04/23/555af733f4228e215781ed3d2cd99c56_FORMATO.png,7,GRE,mei,Grêmio,Provável,4.5,8.21,0.32,5.85,6,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,Fora,Fluminense
Bruno Cortês Barbosa,72079,Bruno Cortez,https://s.glbimg.com/es/sde/f/2017/04/23/6917817dc16511add10913a87474f1f7_FORMATO.png,7,GRE,lat,Grêmio,Provável,10.9,11.72,0.26,6.37,6,0.0,3.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,Fora,Fluminense
Ramiro Moschen Benetti,78715,Ramiro,https://s.glbimg.com/es/sde/f/2017/04/23/01565939c1e8813f9c1cc7cf9faeb903_FORMATO.png,7,GRE,mei,Grêmio,Provável,2.0,16.65,0.11,5.07,6,0.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,Fora,Fluminense
Pedro Tonon Geromel,80853,Pedro Geromel,https://s.glbimg.com/es/sde/f/2017/04/23/e509769d9e394ef42a8681bfdacc8283_FORMATO.png,7,GRE,zag,Grêmio,Provável,4.2,12.81,-1.87,8.92,5,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,Fora,Fluminense
Everton Sousa Soares,86757,Everton,https://s.glbimg.com/es/sde/f/2017/04/23/f8b4218756c0dc59793c36159228a00f_FORMATO.png,7,GRE,ata,Grêmio,Dúvida,-1.3,8.96,-0.93,8.4,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,Fora,Fluminense
Luan Guilherme de Jesus Vieira,86759,Luan,https://s.glbimg.com/es/sde/f/2017/04/23/458569d2d0c260a004befc5988da9350_FORMATO.png,7,GRE,ata,Grêmio,Provável,9.0,23.66,0.25,12.15,6,0.0,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,Fora,Fluminense
Walter Kannemann,87342,Kannemann,https://s.glbimg.com/es/sde/f/2017/04/23/42279ad5c60655b3336944e26189eda5_FORMATO.png,7,GRE,zag,Grêmio,Provável,7.1,10.97,0.39,4.05,6,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,Fora,Fluminense
Pedro Rocha Neves,90302,Pedro Rocha,https://s.glbimg.com/es/sde/f/2017/04/23/7239af88239148c721a90c4a5903d4f3_FORMATO.png,7,GRE,ata,Grêmio,Provável,4.0,9.38,0.0,4.45,6,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,Fora,Fluminense
