"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","CA","FC","FD","FF","FS","G","PE","RB","SG","DD","DP","GS","A","FT","I","CV","PP","GC"
"721","Vilson Xavier de Meneses Junior","Vilson","https://s.glbimg.com/es/sde/f/2017/04/20/8318615325e46161f7739d05c53abb81_FORMATO.png",50439,34,"COR","zag","Contundido",0,4,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","Reinaldo Lenis Montes","Lenis","https://s.glbimg.com/es/sde/f/2017/08/30/7adc9adf83ac7be0281deb37aa202be1_FORMATO.png",93746,34,"SPO","ata","Nulo",-0.6,3.55,-0.74,2.62,18,"Sport",3,15,3,6,23,2,30,12,NA,NA,NA,NA,3,NA,1,NA,NA,NA
"723","Leonardo Renan Simões de Lacerda","Léo","https://s.glbimg.com/es/sde/f/2016/04/29/442f1e513bf554cc4cbcce5ae7ace03b_FORMATO.png",50459,34,"CRU","zag","Dúvida",0,8.89,0,3.04,23,"Cruzeiro",7,15,5,3,12,1,51,16,10,NA,NA,NA,1,1,NA,NA,NA,NA
"724","Felipe dos Reis Pereira Vizeu do Carmo","Felipe Vizeu","https://s.glbimg.com/es/sde/f/2017/08/16/140c5ea3e34ec32fead4a646cbe63642_FORMATO.jpeg",94138,34,"FLA","ata","Provável",0.8,3.65,-0.91,2.09,14,"Flamengo",NA,19,6,8,10,1,10,6,NA,NA,NA,NA,1,1,3,NA,NA,NA
"725","Guillermo León Celis Montiel","Celis",NA,95071,34,"VIT","mei","Nulo",0,2,0,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","René Ferreira dos Santos","René","https://s.glbimg.com/es/sde/f/2017/02/20/7d48128069f52815dcd4acb921336cab_FORMATO.png",73978,34,"VIT","zag","Nulo",0,2.26,-0.12,1.56,13,"Vitória",4,17,1,1,7,NA,18,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","Lucas Henrique dos Santos","Luquinhas","https://s.glbimg.com/es/sde/f/2017/07/25/62b49e3ba4744a1658b2d570e24c046c_FORMATO.png",95263,34,"FLU","mei","Nulo",0,1.01,0,1.2,1,"Fluminense",NA,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","João Paulo Ferreira Lourenço","Lourenço","https://s.glbimg.com/es/sde/f/2017/06/18/cf178cdbd6bb2ee507ce289881e464b7_FORMATO.png",99032,34,"AVA","ata","Nulo",0,0.8,0,-0.5,7,"Avaí",3,5,2,3,6,NA,11,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"729","Bruno Cesar Xavier Sislo","Bruno Xavier","https://s.glbimg.com/es/sde/f/2017/09/12/af20dea8b6143f0705dd30ad937ed4c1_FORMATO.png",95288,34,"SPO","mei","Nulo",0,0.79,0,-1.1,1,"Sport",NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","Kleber Augusto Caetano Leite Filho","Klebinho","https://s.glbimg.com/es/sde/f/2017/09/05/6fc335d35eb2a8f269f2cf230475150c_FORMATO.png",100126,34,"FLA","lat","Nulo",0,2,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","Samuel Xavier Brito","Samuel Xavier","https://s.glbimg.com/es/sde/f/2017/08/30/12b3e91f20258ba99fe8f4ed727b0460_FORMATO.png",73384,34,"SPO","lat","Provável",0.2,3.84,-0.01,2.48,23,"Sport",6,28,5,2,34,NA,86,27,7,NA,NA,NA,1,NA,1,NA,NA,NA
"732","Pedro Guilherme Abreu dos Santos","Pedro","https://s.glbimg.com/es/sde/f/2017/07/25/eb7be7be185d6f7421dbf30f71453757_FORMATO.png",94583,34,"FLU","ata","Nulo",9.1,5.49,0.56,2.91,10,"Fluminense",1,14,3,3,11,2,11,9,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"733","Raphael Cavalcante Veiga","Raphael Veiga","https://s.glbimg.com/es/sde/f/2017/04/18/7f93c8857d2480594a996b33e07528f7_FORMATO.png",94509,34,"PAL","mei","Nulo",0,3.65,0,0.42,12,"Palmeiras",3,8,1,6,10,NA,6,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"734","Gustavo Marcelo Cardoso Soares","Índio","https://s.glbimg.com/es/sde/f/2017/04/24/f40e8a88ce85dc28ee0a123c0052d946_FORMATO.png",95315,34,"COR","ata","Nulo",0,2,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","Matheus dos Santos Batista","Batista","https://s.glbimg.com/es/sde/f/2017/08/15/76bdfe4e053884bad9ca5860489d4d69_FORMATO.png",92504,34,"GRE","ata","Nulo",0,2.24,0,1.4,1,"Grêmio",NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","Lucas Veríssimo da Silva","Lucas Veríssimo","https://s.glbimg.com/es/sde/f/2017/05/02/0198bbb1258bc8a618b6ef67781a60a6_FORMATO.png",93368,34,"SAN","zag","Provável",-3.2,7.12,-1.52,3.97,31,"Santos",8,23,7,6,18,NA,50,39,16,NA,NA,NA,NA,NA,2,NA,NA,NA
"737","Claudio Luiz Rodrigues Parise Leonel","Claudinho","https://s.glbimg.com/es/sde/f/2017/06/01/7214c13dbff3a0e34d7a62814d535aa2_FORMATO.png",92630,34,"PON","ata","Nulo",0,0.79,0,0.04,14,"Ponte Preta",1,17,2,8,6,NA,19,5,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"738","Rafaelson Bezerra Fernandes","Rafaelson","https://s.glbimg.com/es/sde/f/2017/08/30/61a6ee575777488ca45219d75596aab6_FORMATO.png",92614,34,"VIT","ata","Nulo",0,1.54,0,-0.43,4,"Vitória",1,10,2,3,2,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","Diego Gomes dos Santos","Diego Gomes","https://s.glbimg.com/es/sde/f/2017/05/02/c6169204fbfca94a9affdd9de721a72c_FORMATO.png",94045,34,"SAN","mei","Nulo",0,1,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","Kaio Silva Mendes","Kaio","https://s.glbimg.com/es/sde/f/2016/04/30/a83b6e7bb6661dbbb2b8c85d3afc4b48_FORMATO.png",92574,34,"GRE","mei","Nulo",0,5.02,0,3.95,6,"Grêmio",1,15,3,2,24,1,16,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","Alison Henrique Mira","Alison","https://s.glbimg.com/es/sde/f/2017/09/07/33d26342eeaa5a54210dda2ffe6ccb05_FORMATO.png",93806,34,"ATL","ata","Nulo",0,1.83,0,1,4,"Atlético-GO",NA,3,1,1,6,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","Rodrigo Nascimento França ","Rodrigo Becão","https://s.glbimg.com/es/sde/f/2017/07/28/c0a3691e5410ad12c87b07891777aba3_FORMATO.png",93369,34,"BAH","zag","Nulo",0,3.41,0,2.46,8,"Bahia",1,6,1,2,6,NA,9,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","Jonata de Oliveira Bastos","Jonata","https://s.glbimg.com/es/sde/f/2017/11/07/ed4178ca44ea44706b7051821f7ccfbc_FORMATO.png",92622,34,"CRU","ata","Dúvida",0.7,0.79,0,-0.2,3,"Cruzeiro",NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"744","Daniel Pollo Barioni","Daniel Paulista","https://s.glbimg.com/es/sde/f/2016/10/20/0d4249af96be564e80556994f2f1c194_FORMATO.png",92702,34,"SPO","tec","Provável",-0.22,3.19,-0.49,2.96,5,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","Augusto de Souza Silva","Augusto","https://s.glbimg.com/es/sde/f/2017/04/18/4e94d8b6d0b298c84f952ecfac2c11eb_FORMATO.png",93378,34,"PAL","zag","Nulo",0,1,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","Deyverson Brum Silva Acosta","Deyverson","https://s.glbimg.com/es/sde/f/2017/09/04/03b2e1a6f53171bc2a6aea4cea393821_FORMATO.jpeg",92708,34,"PAL","ata","Provável",17.3,10.09,3.85,3.52,16,"Palmeiras",1,35,7,5,45,5,43,9,NA,NA,NA,NA,2,NA,2,1,1,NA
"747","Thiago Martins Bueno","Thiago Martins","https://s.glbimg.com/es/sde/f/2017/09/07/d55c81f15aa3706081ec50077f850588_FORMATO.png",83615,34,"BAH","zag","Provável",-0.3,3.75,-0.2,0.99,7,"Bahia",NA,2,NA,NA,1,NA,9,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","Denilson dos Santos de Souza","Denilson","https://s.glbimg.com/es/sde/f/2017/06/07/a960f52cf5f9b283c91b4ed4eb49d4e6_FORMATO.jpeg",92662,34,"GRE","zag","Nulo",0,1,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","Marco Antonio de Mattos Filho","Marquinho","https://s.glbimg.com/es/sde/f/2017/07/25/49f339ad5e5c362acf8628d9d617d724_FORMATO.png",50407,34,"FLU","mei","Nulo",0,2.98,0,-0.4,4,"Fluminense",1,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","Lucas Oliveira de França","Lucas França","https://s.glbimg.com/es/sde/f/2017/04/22/c63baf2496083057957e4f2bd2ac3847_FORMATO.png",93869,34,"CRU","gol","Nulo",0,3,0,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","Flávio Medeiros da Silva","Flávio","https://s.glbimg.com/es/sde/f/2017/06/22/45969ac005e05819eea2e0fdcb62de43_FORMATO.png",91102,34,"VIT","mei","Nulo",0,2.12,0,0,1,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","Rodrigo Vasconcelos Oliveira","Rodrigo","https://s.glbimg.com/es/sde/f/2017/05/01/6d2201a3689f5a71696f8b8eacbd9646_FORMATO.png",86935,34,"SPO","mei","Nulo",0,3.27,0,1.35,9,"Sport",1,8,NA,NA,5,NA,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","Edson Carlos Santos Lima Junior","Capa","https://s.glbimg.com/es/sde/f/2017/04/28/4a0d17271060eaf419c78016735076ee_FORMATO.png",86874,34,"AVA","lat","Nulo",0,11.37,0,4.17,29,"Avaí",5,48,2,10,79,NA,149,61,10,NA,NA,NA,1,NA,4,NA,NA,1
"754","Luís Vinícius da Silva Matos","Vinicius","https://s.glbimg.com/es/sde/f/2017/02/20/d2acf5df4ac30ffcbc7bd264583d6467_FORMATO.png",86861,34,"VIT","zag","Nulo",0,2,0,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","Maurício Andreazzi Pereira","Andreazzi","https://s.glbimg.com/es/sde/f/2017/04/24/2e3edae4ff2b6836e1ea7f55380193fa_FORMATO.png",89253,34,"BOT","mei","Nulo",0,2,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","Luiz Otávio da Silva Santos","Luiz Otávio ","https://s.glbimg.com/es/sde/f/2017/04/25/239f4dc20386b0bc2988aa004f7c02b7_FORMATO.png",86863,34,"CHA","zag","Nulo",0,5.5,0,2.26,11,"Chapecoense",2,13,3,4,NA,1,24,11,2,NA,NA,NA,1,NA,NA,1,NA,NA
"757","Ânderson Balbino Assis","Balbino","https://s.glbimg.com/es/sde/f/2016/04/30/aa305ef16d18275ce438c74c73d54e15_FORMATO.png",89227,34,"GRE","mei","Nulo",0,1,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","João Pedro Maturano dos Santos","João Pedro ","https://s.glbimg.com/es/sde/f/2017/04/24/c6945a1446c818fed3c475afef47a6a8_FORMATO.png",89273,34,"CHA","lat","Nulo",4.7,5.53,0.92,2.56,5,"Chapecoense",NA,2,1,1,1,NA,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","Emerson Raymundo Santos","Emerson Santos","https://s.glbimg.com/es/sde/f/2016/05/20/7743ec4420461e770a65425100024972_FORMATO.png",86972,34,"BOT","zag","Nulo",0,0.78,0,1.14,5,"Botafogo",2,10,NA,1,4,NA,16,4,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"760","Matheus de Sales Cabral","Matheus Sales","https://s.glbimg.com/es/sde/f/2017/07/28/3f6f5e42ab4526ee91e011dab0d45545_FORMATO.png",89285,34,"BAH","mei","Nulo",0,3.03,0,1.03,13,"Bahia",3,15,1,2,11,NA,20,15,NA,NA,NA,NA,1,NA,1,1,NA,NA
"761","Caio César da Silva Silveira","Caio César","https://s.glbimg.com/es/sde/f/2017/04/28/c9789925a7e321c7432e9e22a2b5a2c9_FORMATO.png",86974,34,"AVA","mei","Nulo",0.5,2.44,-0.56,0.5,1,"Avaí",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","Wanderson de Jesus Martins","Caju","https://s.glbimg.com/es/sde/f/2016/05/01/54af0c3c3d1522543c64c18ca5a50a22_FORMATO.png",89342,34,"SAN","lat","Nulo",0,3.5,0,2.4,3,"Santos",NA,4,NA,NA,3,NA,14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","Eduardo Gabriel dos Santos Bauermann","Eduardo Bauermann","https://s.glbimg.com/es/sde/f/2017/05/25/590ba3c156c116d43014e1e9b5d4e74f_FORMATO.png",86970,34,"ATL","zag","Nulo",5,3.29,1.01,1.7,12,"Atlético-GO",NA,7,NA,1,6,NA,9,5,3,NA,NA,NA,NA,NA,1,NA,NA,NA
"764","Leonardo Gomes da Conceição Silva","Leonardo","https://s.glbimg.com/es/sde/f/2017/04/23/0cd6a2a3718c7c36858e7d11ad867645_FORMATO.png",86973,34,"GRE","lat","Nulo",6.3,3.26,0.35,4.05,7,"Grêmio",NA,10,1,NA,1,NA,17,10,3,NA,NA,NA,1,NA,NA,NA,NA,NA
"765","Éderson Alves Ribeiro Silva","Éderson","https://s.glbimg.com/es/sde/f/2017/05/26/1055c168d6c49467f567c27a6e48707a_FORMATO.png",73446,34,"ATL","ata","Nulo",-4,3.02,-0.76,1.73,15,"Atlético-PR",1,8,8,11,7,1,20,6,NA,NA,NA,NA,1,NA,9,NA,NA,NA
"766","Rafael Vaz dos Santos","Rafael Vaz","https://s.glbimg.com/es/sde/f/2017/08/22/3523b9a002ea6c053d1937f2066c6f33_FORMATO.jpeg",73421,34,"FLA","zag","Nulo",0.6,7.43,-1.31,3.77,17,"Flamengo",NA,8,8,7,6,NA,50,19,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","Francinilson Santos Meireles","Maranhão","https://s.glbimg.com/es/sde/f/2017/07/27/674c08b12227dcc659885899cb5ee647_FORMATO.png",73513,34,"PON","ata","Nulo",0,1.78,0,0.39,11,"Ponte Preta",NA,4,1,4,7,NA,17,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"768","Jonatan David Gomez Ospina","Jonatan Gomez","https://s.glbimg.com/es/sde/f/2017/06/27/500860f593a723ac171bd25de5474397_FORMATO.png",94857,34,"SAO","mei","Nulo",0,3.44,0,0.16,12,"São Paulo",2,22,2,5,15,NA,30,8,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"769","Breno Evangelista Cantão de Oliveira","Breno","https://s.glbimg.com/es/sde/f/2017/04/23/eddc26f069abf5b4dd09b9c3888d5cba_FORMATO.png",91842,34,"ATL","lat","Nulo",0,1,0,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","Leonardo Peixoto Principe","Léo Principe","https://s.glbimg.com/es/sde/f/2017/04/23/e35ffb8313b5c8808ee460300af5bb39_FORMATO.png",94765,34,"COR","lat","Nulo",0,2.55,0,2.33,3,"Corinthians",NA,5,NA,NA,3,NA,7,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","João Victor da Vitória Fernandes","Capixaba","https://s.glbimg.com/es/sde/f/2016/07/07/6d9964a0f815acd56932767b61858c13_FORMATO.png",94894,34,"ATL","ata","Nulo",0,0.87,0,0.4,1,"Atlético-MG",NA,1,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","Douglas Moreira Pires","Douglas Pires","https://s.glbimg.com/es/sde/f/2017/02/21/9cdc2aa37a7bf02a1d821f703b2ca8dd_FORMATO.png",73517,34,"BAH","gol","Nulo",0,4,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","Lucas Emanoel Leite Romão","Lucão","https://s.glbimg.com/es/sde/f/2017/04/22/913ef9074a98f2725e2f2cd12d43f7db_FORMATO.png",94962,34,"CRU","gol","Nulo",0,1,0,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","Lucas Tolentino Coelho de Lima","Lucas Paquetá","https://s.glbimg.com/es/sde/f/2017/08/22/b377d3036c1d03d40bafc65a9773ddc4_FORMATO.jpeg",94930,34,"FLA","mei","Dúvida",1,2.65,-0.32,2.41,14,"Flamengo",2,18,4,21,22,NA,22,10,NA,NA,NA,NA,1,1,4,NA,NA,NA
"775","Gabriel Santana Pinto","Gabriel","https://s.glbimg.com/es/sde/f/2017/04/24/60215745abe8839e6e6df43fbe447e2c_FORMATO.png",73515,34,"FLA","ata","Nulo",0,2.59,0,-0.45,6,"Flamengo",2,5,NA,2,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","César de São José Morais","César","https://s.glbimg.com/es/sde/f/2017/04/25/6da76c24ea8925abba30757a28a54aae_FORMATO.png",94854,34,"ATL","lat","Nulo",0,1,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","Lucas Fernandes da Silva","Lucas Fernandes","https://s.glbimg.com/es/sde/f/2016/05/01/0a47d84040286532fb5d90cc746b49b3_FORMATO.png",94931,34,"SAO","mei","Nulo",0,3.86,-1.43,2.21,17,"São Paulo",2,8,6,8,14,1,21,12,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"778","José Rogério de Oliveira","Rogério","https://s.glbimg.com/es/sde/f/2016/08/31/6340e77cb18143e838ae03747e59b459_FORMATO.png",73540,34,"SPO","ata","Provável",1.7,6.73,-0.44,2.86,23,"Sport",NA,11,8,14,44,2,56,13,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"779","Wellington Silva Sanches Aguiar","Wellington Nem","https://s.glbimg.com/es/sde/f/2017/02/18/a23f9ff565dd24baa68eeca4461e1b86_FORMATO.png",73619,34,"SAO","ata","Contundido",0,7.13,0,1.52,10,"São Paulo",2,10,1,2,20,1,9,5,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"780","Luis Antônio da Rocha Júnior","Juninho Capixaba","https://s.glbimg.com/es/sde/f/2017/07/28/3c67fd5bc97b298b018e4be018b27485_FORMATO.png",94968,34,"BAH","lat","Provável",5.6,3.5,0.78,3.52,13,"Bahia",4,18,NA,2,17,NA,32,25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","Bruno Fabiano Alves","Bruno Alves","https://s.glbimg.com/es/sde/f/2017/08/23/21ca677e7d6a57d1dfb2b66e74d782f4_FORMATO.png",73620,34,"SAO","zag","Nulo",0,4.22,0,2.17,3,"São Paulo",1,5,NA,NA,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","Kaynan Ribeiro Cruz","Kaynan","https://s.glbimg.com/es/sde/f/2017/02/21/13f8834fcead83b104fa6b9b86d35473_FORMATO.png",94978,34,"BAH","ata","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","Rodrigo Caio Roquette Russo","Rodrigo Caio","https://s.glbimg.com/es/sde/f/2016/05/01/76c4acf534a1a01c922cb927acebb6e7_FORMATO.png",73800,34,"SAO","zag","Provável",0.7,9.18,0.04,2.87,29,"São Paulo",8,20,2,10,17,NA,47,43,6,NA,NA,NA,NA,1,2,NA,NA,NA
"784","Deijair dos Santos Nunes","Deijair ","https://s.glbimg.com/es/sde/f/2017/02/21/78e66c5df2b907d4d815509e312cf19f_FORMATO.png",94966,34,"BAH","gol","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","Lucas David Pratto","Lucas Pratto","https://s.glbimg.com/es/sde/f/2017/02/18/2291ee0103b8af06799aee5ab657b149_FORMATO.png",73649,34,"SAO","ata","Provável",0.5,14.35,-0.73,3.67,33,"São Paulo",2,41,27,40,35,7,101,20,NA,NA,NA,NA,5,NA,6,1,1,NA
"786","Luís Fernando Santos da Conceição","Luís Fernando","https://s.glbimg.com/es/sde/f/2017/02/21/f8d269154cfbc785e5f87f026e341b3a_FORMATO.png",94971,34,"BAH","mei","Nulo",0,3,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","Marco Antônio Rosa Furtado Júnior","Marco Antônio","https://s.glbimg.com/es/sde/f/2017/02/21/a2be72d3733854b4e00000008373cbbd_FORMATO.png",94975,34,"BAH","mei","Nulo",0,3,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","Marcos Vinícius de Jesus Araújo","Marcos Vinícius","https://s.glbimg.com/es/sde/f/2017/07/14/dc2cc428ed447e7b65ffc2a9b54c02e8_FORMATO.png",73721,34,"BOT","mei","Provável",0.1,5.81,-1.42,3.29,19,"Botafogo",3,23,6,8,26,5,45,12,NA,NA,NA,NA,1,1,NA,NA,NA,NA
"789","Domilson Cordeiro dos Santos","Dodô","https://s.glbimg.com/es/sde/f/2017/04/24/65670cbd709a8dd38cea2f806b28576c_FORMATO.png",94985,34,"COR","lat","Nulo",0,7.94,0,2.55,16,"Coritiba",4,22,2,4,10,NA,58,22,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","Roger de Oliveira Bernardo","Roger Bernardo","https://s.glbimg.com/es/sde/f/2017/06/22/c2345aa6df43625e0d6ec0ff375de539_FORMATO.png",37934,34,"ATL","mei","Nulo",2.4,5.19,0.32,1.51,10,"Atlético-MG",2,16,NA,NA,13,NA,26,17,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"791","Rildo de Andrade Felicissimo","Rildo","https://s.glbimg.com/es/sde/f/2017/09/05/414cc739934721ba0e4da731953eaed8_FORMATO.png",73635,34,"COR","ata","Provável",-0.4,8.76,-0.22,3.95,31,"Coritiba",5,36,8,7,108,6,80,32,NA,NA,NA,NA,2,NA,9,NA,NA,NA
"792","John Lennon Silva Santos","Lennon","https://s.glbimg.com/es/sde/f/2017/05/03/d072e8eaeab8333c007a7cfb0af5aef4_FORMATO.png",73869,34,"CRU","lat","Nulo",0,3.09,0,-0.33,4,"Cruzeiro",2,7,NA,NA,4,NA,14,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","Thalis Henrique Cantanhede","Thalis ","https://s.glbimg.com/es/sde/f/2017/04/03/a4b96c74f796865cee82e21548874cc4_FORMATO.png",95022,34,"ATL","mei","Nulo",0,0.81,0,0.2,1,"Atlético-MG",NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","Jomar Herculano Lourenço","Jomar","https://s.glbimg.com/es/sde/f/2017/04/24/75a0f0b187c040aec0d014550c2e765e_FORMATO.png",73876,34,"VAS","zag","Nulo",0,1.5,0,0,5,"Vasco",2,7,NA,NA,5,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","Luis Guilherme Castro de Melo","Luis Guilherme","https://s.glbimg.com/es/sde/f/2017/04/25/f29f6e2b42f604bc517f157512d669f6_FORMATO.png",95023,34,"ATL","ata","Nulo",0,2,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","Waltenecir da Silva Ramos Júnior","Júnior Ramos","https://s.glbimg.com/es/sde/f/2017/02/21/f383d4a15e59c944585c2931a507d422_FORMATO.png",95054,34,"BAH","mei","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","Héctor Canteros","Canteros","https://s.glbimg.com/es/sde/f/2017/08/26/8b500e8c0826bd7c342137f3449ddb7d_FORMATO.png",73918,34,"CHA","mei","Provável",0.3,5.3,-1.07,3.3,10,"Chapecoense",3,24,1,1,3,1,43,28,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"798","Lucas Poletto Costa","Lucas Poletto",NA,100132,34,"GRE","ata","Nulo",0,1,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","Mário Lúcio Duarte Costa","Aranha","https://s.glbimg.com/es/sde/f/2017/05/02/803e0f7a5e12a827547f82d97fb403f0_FORMATO.png",37984,34,"PON","gol","Provável",-2.6,10.76,-0.3,3.55,31,"Ponte Preta",2,NA,NA,NA,3,NA,12,1,11,47,NA,41,NA,NA,NA,NA,NA,NA
"800","Pablo Carneiro Freitas","Pablo Maldini",NA,100127,34,"FLA","lat","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","Onitlasi Júnior de Moraes Rodrigues","Moraes","https://s.glbimg.com/es/sde/f/2017/04/24/f4c96c6b48180d485af9f86fa6068922_FORMATO.png",95058,34,"FLA","lat","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","Geuvânio Santos Silva","Geuvânio","https://s.glbimg.com/es/sde/f/2017/08/19/6ed768c25192e0409297a3bc10cc1eca_FORMATO.png",73896,34,"FLA","ata","Nulo",0,8.53,0,2.14,12,"Flamengo",1,10,4,1,22,NA,16,14,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"803","Alison Lopes Ferreira","Alison","https://s.glbimg.com/es/sde/f/2016/05/01/5cbe20aa51d06aff64b21ed5d19bf070_FORMATO.png",73974,34,"SAN","mei","Provável",9.4,7.36,0.19,4.48,23,"Santos",4,34,NA,4,24,2,39,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
