"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","CA","FC","FD","FS","FT","PE","RB","SG","DD","GS","A","FF","I","G","PP","GC","CV","DP"
"727","Aderllan Leandro de Jesus Santos","Aderllan Santos","https://s.glbimg.com/es/sde/f/2017/07/20/7efccafc0e0c165bd5e9036a50890fbc_FORMATO.png",93296,32,"SAO","zag","Nulo",4.5,5.7,0,4.75,2,"São Paulo",NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","Reinaldo Lenis Montes","Lenis","https://s.glbimg.com/es/sde/f/2017/08/30/7adc9adf83ac7be0281deb37aa202be1_FORMATO.png",93746,32,"SPO","ata","Nulo",0,3.48,0,2.75,16,"Sport",3,14,3,20,NA,26,10,NA,NA,NA,3,6,1,2,NA,NA,NA,NA
"729","Lucas Veríssimo da Silva","Lucas Veríssimo","https://s.glbimg.com/es/sde/f/2017/05/02/0198bbb1258bc8a618b6ef67781a60a6_FORMATO.png",93368,32,"SAN","zag","Provável",3.1,8.16,0.27,4.17,29,"Santos",7,21,6,17,NA,45,36,16,NA,NA,NA,5,1,NA,NA,NA,NA,NA
"730","Peterson Silvino da Cruz","Peu","https://s.glbimg.com/es/sde/f/2017/07/25/a5c72908fbb4a7ab1dd71e0511ddb5ee_FORMATO.png",93739,32,"FLU","ata","Nulo",0,1.16,0,0.94,8,"Fluminense",NA,3,2,3,NA,1,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"731","Augusto de Souza Silva","Augusto","https://s.glbimg.com/es/sde/f/2017/04/18/4e94d8b6d0b298c84f952ecfac2c11eb_FORMATO.png",93378,32,"PAL","zag","Nulo",0,1,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","Andrey Ramos do Nascimento","Andrey","https://s.glbimg.com/es/sde/f/2017/04/06/f30ccd95961eb8e4131995d63a8fcc34_FORMATO.png",93787,32,"VAS","mei","Nulo",0,1.49,0,2.22,5,"Vasco",1,1,NA,6,NA,7,5,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
"733","Evander da Silva Ferreira","Evander","https://s.glbimg.com/es/sde/f/2017/04/06/2df6998f5d8a75cf5337b55ad525fd7d_FORMATO.png",93788,32,"VAS","mei","Nulo",0,1.26,0,0.07,4,"Vasco",1,3,1,NA,NA,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"734","Alison Henrique Mira","Alison","https://s.glbimg.com/es/sde/f/2017/09/07/33d26342eeaa5a54210dda2ffe6ccb05_FORMATO.png",93806,32,"ATL","ata","Nulo",1.7,1.83,0.21,1,4,"Atlético-GO",NA,3,1,6,NA,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"735","Luis Ángel Salazar Cuesta","Salazar","https://s.glbimg.com/es/sde/f/2017/04/28/54e5ebd574f6ef20650d90d7e32baf44_FORMATO.png",93986,32,"AVA","zag","Nulo",0,3,0,0,0,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","Caio Monteiro Costa","Caio Monteiro","https://s.glbimg.com/es/sde/f/2017/04/06/1be1912d42afdf3054cbab8eb7709907_FORMATO.png",93789,32,"VAS","ata","Nulo",0,1.51,0,1.23,4,"Vasco",1,4,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
"737","Marlon Rodrigues Freitas","Marlon Freitas","https://s.glbimg.com/es/sde/f/2017/07/25/5f543b587dc26c78db561254c104e7c5_FORMATO.png",93790,32,"FLU","mei","Dúvida",0,2.99,0,0.95,12,"Fluminense",5,19,2,10,NA,30,18,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA
"738","John Victor Maciel Furtado","John Victor","https://s.glbimg.com/es/sde/f/2017/05/02/0eab88c901790607c556e504aa31b200_FORMATO.png",94044,32,"SAN","gol","Nulo",0,1,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","Lucas Oliveira de França","Lucas França","https://s.glbimg.com/es/sde/f/2017/04/22/c63baf2496083057957e4f2bd2ac3847_FORMATO.png",93869,32,"CRU","gol","Nulo",0,3,0,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","Guilherme Henrique Silva Nogueira","Guilherme",NA,93490,32,"PON","gol","Nulo",0,2,0,0,0,"Ponte Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","Diego Gomes dos Santos","Diego Gomes","https://s.glbimg.com/es/sde/f/2017/05/02/c6169204fbfca94a9affdd9de721a72c_FORMATO.png",94045,32,"SAN","mei","Nulo",0,1,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","Edson Fernandes Botelho Júnior","Edson Júnior","https://s.glbimg.com/es/sde/f/2017/08/22/d2a7cd8500c44b31e1efb2f520d40482_FORMATO.png",93956,32,"ATL","ata","Nulo",0,2,0,0,0,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","Lucas Ribamar Lopes dos Santos Bibiano","Ribamar","https://s.glbimg.com/es/sde/f/2017/07/20/6894ec593555b4c947a6ced0d1bf01c4_FORMATO.png",94068,32,"ATL","ata","Provável",2.8,7.46,0.32,3.92,15,"Atlético-PR",2,17,10,27,1,10,4,NA,NA,NA,1,13,11,4,NA,NA,NA,NA
"744","Felipe dos Reis Pereira Vizeu do Carmo","Felipe Vizeu","https://s.glbimg.com/es/sde/f/2017/08/16/140c5ea3e34ec32fead4a646cbe63642_FORMATO.jpeg",94138,32,"FLA","ata","Provável",-1.1,3.25,-0.5,1.83,12,"Flamengo",NA,14,6,10,1,7,3,NA,NA,NA,NA,5,NA,1,NA,NA,NA,NA
"745","Cleiton Schwengber","Cleiton","https://s.glbimg.com/es/sde/f/2017/04/03/ef54b93128f4d412c55c7cd27c83323b_FORMATO.png",93882,32,"ATL","gol","Nulo",0,1,0,1.45,2,"Atlético-MG",1,NA,NA,1,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","Matheus Fernandes Siqueira","Matheus Fernandes","https://s.glbimg.com/es/sde/f/2017/04/18/f7747c09eac1f0aee06f02c37fa257b6_FORMATO.png",94067,32,"BOT","mei","Dúvida",5.7,5.76,-0.29,3.8,20,"Botafogo",4,25,1,21,NA,36,53,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
"747","Márcio Almeida de Oliveira","Marcinho","https://s.glbimg.com/es/sde/f/2017/04/18/82f4f9a2d122680dcc40e55727214711_FORMATO.png",93797,32,"BOT","lat","Contundido",0,3,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","Thallyson Gabriel Lobo Seabra","Thallyson","https://s.glbimg.com/es/sde/f/2017/02/14/3e158bd1bb119b3c60c1c2d557560d42_FORMATO.png",94144,32,"SPO","mei","Nulo",0,0.83,0,0.48,15,"Sport",3,15,NA,8,NA,17,8,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA
"749","Devid de Santana Silva","Devid","https://s.glbimg.com/es/sde/f/2017/04/28/7f5898b6f55d8d2c22bc2f9fd72c1067_FORMATO.png",94105,32,"AVA","ata","Nulo",0,1,0,0,0,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","Lucas Ferreira Amaral","Lucas Ferreira","https://s.glbimg.com/es/sde/f/2016/05/01/a38c7b2a46cf04e24085ad1f45ce78bc_FORMATO.png",94147,32,"SPO","gol","Nulo",0,1,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","Sergio Antonio Soler de Oliveira Junior","Serginho","https://s.glbimg.com/es/sde/f/2017/02/19/6aca0b072c6eeca65b6dc51c30de4a50_FORMATO.png",88002,32,"SAN","mei","Nulo",0,1.16,0,0.71,8,"Santos",1,5,1,3,1,10,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
"752","Warian dos Santos Souza","Warian Santos ","https://s.glbimg.com/es/sde/f/2017/04/20/1a20f671d81a1495fe94257a7faedb29_FORMATO.png",88030,32,"COR","mei","Nulo",0,1,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","Maycon de Andrade Barberan","Maycon","https://s.glbimg.com/es/sde/f/2017/04/28/66122f2239f4f742f47cf5008882313f_FORMATO.png",94154,32,"COR","mei","Provável",-2.5,7.2,-0.72,2.57,31,"Corinthians",1,20,7,16,NA,97,42,NA,NA,NA,3,16,NA,1,NA,NA,NA,NA
"754","Lucas da Silva Rocha","Lucas Rocha","https://s.glbimg.com/es/sde/f/2017/07/11/de8c5e7398d3dece81fa05f35abe0764_FORMATO.png",94119,32,"VAS","zag","Nulo",0,2.99,0,3.95,2,"Vasco",NA,1,NA,3,NA,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","Gustavo Henrique Furtado Scarpa","Gustavo Scarpa","https://s.glbimg.com/es/sde/f/2017/07/25/d139933474f638abe42c53dcd21a981b_FORMATO.png",87999,32,"FLU","mei","Provável",6.9,13.36,-0.31,4.33,30,"Fluminense",1,20,29,48,3,161,26,NA,NA,NA,9,33,3,2,NA,NA,NA,NA
"756","Ivan Quaresma da Silva","Ivan","https://s.glbimg.com/es/sde/f/2017/05/02/8546a4c5536f1d3e6ebc74e89daef4c3_FORMATO.png",88136,32,"PON","gol","Nulo",0,2,0,0,0,"Ponte Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","Ángel Rodrigo Romero Villamayor","Ángel Romero","https://s.glbimg.com/es/sde/f/2017/04/19/bb57c60e890655dd351f891eb27fdb2c_FORMATO.png",88323,32,"COR","ata","Provável",11.7,13.43,1.89,4.01,25,"Corinthians",9,36,10,76,NA,86,48,NA,NA,NA,2,7,13,3,NA,NA,NA,NA
"758","Ramon Menezes Roma","Ramon","https://s.glbimg.com/es/sde/f/2016/05/01/bf444d7eaf1a2853f33faef276c4a9a0_FORMATO.png",88087,32,"VIT","zag","Provável",0.3,4.54,-0.52,2.15,19,"Vitória",4,25,3,23,NA,35,20,5,NA,NA,NA,6,NA,NA,NA,1,NA,NA
"759","Iago Ângelo Dias","Iago","https://s.glbimg.com/es/sde/f/2017/04/24/6d1258d426eef6b245dc52182b65814b_FORMATO.png",88417,32,"COR","ata","Nulo",0,3.59,0,-0.13,14,"Coritiba",2,11,2,5,NA,14,4,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA
"760","Daniel Guedes da Silva","Daniel Guedes ","https://s.glbimg.com/es/sde/f/2017/05/02/700b428f14849c2f8f5eb9286d7adf03_FORMATO.png",88225,32,"SAN","lat","Suspenso",-0.8,3.64,-0.31,2.76,14,"Santos",3,26,1,13,NA,27,14,6,NA,NA,1,2,NA,1,NA,NA,2,NA
"761","Jean Patrick Reis","Jean Patrick","https://s.glbimg.com/es/sde/f/2017/07/04/96daa554c0f24c012a1cb27045d67975_FORMATO.png",88379,32,"PON","lat","Nulo",0,3.08,0,3.38,6,"Ponte Preta",NA,7,NA,5,NA,6,3,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"762","João Vitor Pereira de Alcantara","João Vitor ","https://s.glbimg.com/es/sde/f/2017/04/27/5e240c8d3c51257cd78fe820f6453aa5_FORMATO.png",88539,32,"ATL","ata","Nulo",0,1,0,0,0,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","Lucas de Figueiredo Crispim","Lucas Crispim","https://s.glbimg.com/es/sde/f/2016/05/01/f060208d1a949d93507611b7e4fbd24b_FORMATO.png",88597,32,"SAN","mei","Nulo",0,2.39,0,0.4,3,"Santos",NA,2,1,4,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"764","Vinicius Rodolfo de Souza Oliveira","Vinícius Tanque","https://s.glbimg.com/es/sde/f/2017/04/18/d77f484c8720a893fbf5031c19fd6349_FORMATO.png",88651,32,"BOT","ata","Nulo",0,1.96,0.15,2.16,7,"Botafogo",NA,4,NA,2,NA,2,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA
"765","Gustavo Franchin Schiavolin","Gustavo","https://s.glbimg.com/es/sde/f/2017/04/28/1a067ab1f5585036fbe91443094ed603_FORMATO.png",37840,32,"AVA","zag","Nulo",0,4.14,0,-0.6,3,"Avaí",1,2,NA,2,NA,4,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
"766","Igor Ribeiro de Jesus","Igor","https://s.glbimg.com/es/sde/f/2017/08/30/e792b551e6a9ca62b2bb2b2d25533d6b_FORMATO.png",88667,32,"SPO","zag","Nulo",0,5.8,0,6.2,1,"Sport",NA,2,NA,2,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","Onitlasi Júnior de Moraes Rodrigues","Moraes","https://s.glbimg.com/es/sde/f/2017/04/24/f4c96c6b48180d485af9f86fa6068922_FORMATO.png",95058,32,"FLA","lat","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","Bruno Jacinto da Silva","Bruno Paulista","https://s.glbimg.com/es/sde/f/2017/07/08/baeb57a463f93f78065135fdc122eded_FORMATO.png",88933,32,"VAS","mei","Nulo",0,5.35,0,1.54,10,"Vasco",6,10,5,15,NA,22,13,NA,NA,NA,NA,7,1,NA,NA,NA,NA,NA
"769","Guillermo León Celis Montiel","Celis",NA,95071,32,"VIT","mei","Nulo",0,2,0,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","Nicolas Vichiatto da Silva","Nicolas","https://s.glbimg.com/es/sde/f/2017/04/23/056a95089efcf92df7bb3f732a875306_FORMATO.png",95127,32,"ATL","lat","Nulo",0,3.27,0,0.58,6,"Atlético-PR",1,5,NA,NA,NA,18,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","Lucas Henrique dos Santos","Luquinhas","https://s.glbimg.com/es/sde/f/2017/07/25/62b49e3ba4744a1658b2d570e24c046c_FORMATO.png",95263,32,"FLU","mei","Nulo",0,1.01,0,1.2,1,"Fluminense",NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","Gustavo Marcelo Cardoso Soares","Índio","https://s.glbimg.com/es/sde/f/2017/04/24/f40e8a88ce85dc28ee0a123c0052d946_FORMATO.png",95315,32,"COR","ata","Nulo",0,2,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","Bruno Cesar Xavier Sislo","Bruno Xavier","https://s.glbimg.com/es/sde/f/2017/09/12/af20dea8b6143f0705dd30ad937ed4c1_FORMATO.png",95288,32,"SPO","mei","Nulo",0,0.79,0,-1.1,1,"Sport",NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","Waltenecir da Silva Ramos Júnior","Júnior Ramos","https://s.glbimg.com/es/sde/f/2017/02/21/f383d4a15e59c944585c2931a507d422_FORMATO.png",95054,32,"BAH","mei","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","Marcio Antonio de Sousa Júnior","Marcinho","https://s.glbimg.com/es/sde/f/2017/05/25/27b1b870560cc8ddfeb933e48b232bb5_FORMATO.png",95332,32,"SAO","ata","Nulo",0,4.17,0,1.29,22,"São Paulo",3,27,7,23,NA,75,11,NA,NA,NA,2,11,1,2,NA,NA,NA,NA
"776","Matheus Sousa de Jesus","Matheus Jesus","https://s.glbimg.com/es/sde/f/2017/07/24/650f2b1055213cf87ff282bf2f4a271b_FORMATO.png",95335,32,"SAN","mei","Nulo",0,3.19,0,1.27,7,"Santos",3,13,2,7,NA,21,11,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
"777","Lucas Luiz Scalon","Scalon","https://s.glbimg.com/es/sde/f/2017/04/25/1c61a24805cfe9ae71c648216cd5b9cd_FORMATO.png",94003,32,"CHA","zag","Nulo",0,2,0,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","Wildson Silva de Melo","Índio","https://s.glbimg.com/es/sde/f/2017/05/11/4fd214518b14eb3d936a1bb566f6945f_FORMATO.png",95180,32,"SPO","ata","Nulo",0,2.26,0,3.7,1,"Sport",NA,NA,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","Edilson Borba de Aquino","Orinho","https://s.glbimg.com/es/sde/f/2017/08/22/ed31aa68443f0c457c2a938720aa909d_FORMATO.png",95542,32,"SAN","lat","Nulo",0,2.35,0,3.8,1,"Santos",NA,1,NA,1,NA,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"780","Pedro Henrique Alves de Almeida","Pedro","https://s.glbimg.com/es/sde/f/2017/08/22/62e2c2d281705d4a088eef5df2d3143d_FORMATO.png",95550,32,"ATL","ata","Nulo",0,1,0,0,0,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","Diney Silva Da Costa","Dedé",NA,95438,32,"ATL","zag","Nulo",0,1,0,0,0,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","Victor Luiz Prestes Filho","Vitinho","https://s.glbimg.com/es/sde/f/2016/07/13/fec7b396e3ea32757d4728bef42864b5_FORMATO.png",95260,32,"CRU","lat","Nulo",0,1,0,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","Renan Gorne Silva","Renan Gorne","https://s.glbimg.com/es/sde/f/2017/04/18/93446ecc92fba9fefb3b8e5fd410ff12_FORMATO.png",95543,32,"BOT","ata","Nulo",0,0.76,0,-3.5,1,"Botafogo",1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","Luiz Felipe Schwartz Dal Piva ","Luiz Felipe","https://s.glbimg.com/es/sde/f/2017/04/24/7363784a4f9cfb861280071ced864b12_FORMATO.png",95483,32,"CHA","gol","Nulo",0,2,0,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","Filipe Rodrigues de Souza Santos","Filipinho","https://s.glbimg.com/es/sde/f/2017/04/03/0632627beb34d4add345d985b197b8d6_FORMATO.png",95651,32,"ATL","ata","Nulo",0,2,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","Marcelo da Conceição Benevenuto Malaquias","Marcelo","https://s.glbimg.com/es/sde/f/2017/04/18/bcd7b8ce7931a3995c1ac8aaacd657b5_FORMATO.png",95638,32,"BOT","zag","Nulo",0,5.25,0,3.68,13,"Botafogo",1,9,1,4,NA,21,15,6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
"787","Fabrício Silva Costa","Fabrício","https://s.glbimg.com/es/sde/f/2017/02/14/d7be73cf3ee15933e6b1c7812db4ab8c_FORMATO.png",95539,32,"SPO","mei","Nulo",0,1.37,0,0.39,7,"Sport",1,2,2,3,NA,18,1,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA
"788","Severino do Ramo Clementino da Silva","Nino Paraíba","https://s.glbimg.com/es/sde/f/2017/05/02/d14ab91bfca642dc286aec9f19adea15_FORMATO.png",68808,32,"PON","lat","Suspenso",3.1,19.27,-1.48,4.88,27,"Ponte Preta",6,37,8,53,1,117,55,8,NA,NA,3,7,4,1,NA,NA,NA,NA
"789","Felipe Araruna Hoffman","Araruna","https://s.glbimg.com/es/sde/f/2017/02/09/565624d090495af948a09ef2a6efa7c7_FORMATO.png",95660,32,"SAO","mei","Provável",0.2,1.63,-0.26,1.08,5,"São Paulo",NA,3,NA,4,NA,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","José Ricardo Mannarino","Zé Ricardo","https://s.glbimg.com/es/sde/f/2017/08/29/290e1b5521ef67d15a9877e4e2544c0c_FORMATO.png",95780,32,"VAS","tec","Provável",2.7,11.81,-0.43,3.99,29,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","Alecsandro Barbosa Felisbino","Alecsandro","https://s.glbimg.com/es/sde/f/2017/05/25/b470b28b3b68d95eff43163148c236f8_FORMATO.png",37673,32,"COR","ata","Contundido",0,1.79,0,-0.19,15,"Coritiba",6,24,3,19,NA,24,7,NA,NA,NA,NA,2,4,1,1,NA,NA,NA
"792","Miguel Ángel Trauco Saavedra","Trauco","https://s.glbimg.com/es/sde/f/2017/08/22/c4c0a5b479bb7a6641f7182c7000df82_FORMATO.jpeg",95738,32,"FLA","lat","Nulo",0,6.48,0,2.59,21,"Flamengo",3,35,4,9,1,82,25,8,NA,NA,NA,7,NA,1,NA,NA,1,NA
"793","Renato de Araújo Chaves Júnior","Renato Chaves","https://s.glbimg.com/es/sde/f/2017/07/25/f6a981f0f20a4b82ddc029c4cb983564_FORMATO.png",68827,32,"FLU","zag","Dúvida",6.8,4.01,1.35,2.74,8,"Fluminense",2,11,3,3,NA,11,10,1,NA,NA,NA,1,1,1,NA,NA,NA,NA
"794","Lucas Kal Schenfeld Progioli","Lucas Kal","https://s.glbimg.com/es/sde/f/2016/06/28/729e1834df2c58e399827dd968c022a1_FORMATO.jpeg",95662,32,"SAO","zag","Nulo",0,2,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","Rafael Galhardo de Souza","Rafael Galhardo","https://s.glbimg.com/es/sde/f/2017/08/31/c9a63e2ac3d3f9ff545be82843a56f28_FORMATO.jpeg",68821,32,"CRU","lat","Nulo",0,3,0,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","Alexis Nahuel Messidoro","Messidoro","https://s.glbimg.com/es/sde/f/2017/09/12/326864703d9b3350751776de5d7e2428_FORMATO.png",95562,32,"CRU","mei","Nulo",0,2.53,0,0,1,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","Nathanael Ananias da Silva","Nathan","https://s.glbimg.com/es/sde/f/2017/05/04/b74ef267184f334baa67220e0d8d5a01_FORMATO.png",95794,32,"ATL","zag","Nulo",0,1,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","Rafael de Carvalho Santos","Rafael Santos","https://s.glbimg.com/es/sde/f/2017/07/04/d4c3bb98996ada75c9612e2a44894691_FORMATO.png",68822,32,"BAH","gol","Nulo",0,3,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","Maicosuel Reginaldo de Matos","Maicosuel","https://s.glbimg.com/es/sde/f/2017/06/07/709c0e1e568158958ad56b554eba55d3_FORMATO.png",37851,32,"SAO","mei","Nulo",0,7.18,0,3.15,9,"São Paulo",1,2,3,10,NA,4,6,NA,NA,NA,1,2,NA,1,NA,NA,NA,NA
"800","Lucas Felipe Galdino","Lucas Formiga",NA,99959,32,"PON","ata","Nulo",0,0.79,0,-0.1,1,"Ponte Preta",NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","Danilo Gabriel de Andrade","Danilo","https://s.glbimg.com/es/sde/f/2017/04/19/b627c9025ae6426b1e4397a1e4806a3e_FORMATO.png",38067,32,"COR","mei","Nulo",0,5,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","Roger de Oliveira Bernardo","Roger Bernardo","https://s.glbimg.com/es/sde/f/2017/06/22/c2345aa6df43625e0d6ec0ff375de539_FORMATO.png",37934,32,"ATL","mei","Nulo",0,4.87,0,1.41,9,"Atlético-MG",2,16,NA,12,NA,21,15,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"803","Severino dos Ramos Durval da Silva","Durval","https://s.glbimg.com/es/sde/f/2017/08/30/f01a7a8db062d1a1317322f7ca87a782_FORMATO.png",38100,32,"SPO","zag","Dúvida",-0.9,5.87,-0.23,2.82,18,"Sport",2,17,4,12,NA,29,22,4,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"804","Jefferson de Oliveira Galvão","Jefferson","https://s.glbimg.com/es/sde/f/2016/05/20/27326ea71a4a3d4cde252b5498024a60_FORMATO.png",38109,32,"BOT","gol","Nulo",0,9.57,0,7.78,6,"Botafogo",2,NA,NA,1,NA,6,NA,2,15,5,NA,NA,NA,NA,NA,NA,NA,1
"805","João Alves de Assis Silva","Jô","https://s.glbimg.com/es/sde/f/2017/04/23/013b2879d66c81bb0e92137fdfe045a8_FORMATO.png",38138,32,"COR","ata","Provável",9.8,13.69,1.73,4.24,29,"Corinthians",4,50,20,35,NA,63,8,NA,NA,NA,2,19,32,15,1,NA,NA,NA
"806","Anderson Pedro Nunes da Silva Campos","Anderson","https://s.glbimg.com/es/sde/f/2017/07/28/d35983b3ffefac867b94f43910498177_FORMATO.png",38001,32,"BAH","gol","Nulo",0,0.79,0,-2,2,"Bahia",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","Luis Fabiano Clemente","Luis Fabiano","https://s.glbimg.com/es/sde/f/2017/04/17/37ff07beed4a39ead1876fadd586d068_FORMATO.png",37919,32,"VAS","ata","Suspenso",-0.8,11.3,-0.52,4.69,12,"Vasco",6,26,6,25,NA,15,5,NA,NA,NA,2,17,6,5,NA,NA,NA,NA
"808","Wendel Geraldo Maurício e Silva","Wendel","https://s.glbimg.com/es/sde/f/2017/05/02/4a4ad263fb8caeebedbea1c1bab7d397_FORMATO.png",38021,32,"PON","mei","Nulo",0,4.63,0,1.78,16,"Ponte Preta",4,13,NA,19,NA,11,12,NA,NA,NA,2,10,1,NA,NA,NA,NA,NA
"809","Fernando Buttenbender Prass","Fernando Prass","https://s.glbimg.com/es/sde/f/2016/05/01/493488441bb751ad5dbdb042a318599f_FORMATO.png",38140,32,"PAL","gol","Provável",7,15.4,1.43,4.23,28,"Palmeiras",2,NA,NA,8,NA,11,1,7,48,33,NA,NA,NA,NA,NA,NA,NA,1
