,atletas.rodada_id,atletas.jogos_num,atletas.atleta_id,atletas.entrou_em_campo,atletas.nome,atletas.status_id,atletas.preco_num,atletas.slug,atletas.media_num,atletas.clube_id,atletas.pontos_num,atletas.apelido_abreviado,atletas.variacao_num,atletas.posicao_id,atletas.clube.id.full.name,atletas.foto,atletas.apelido,A,CA,DS,FC,FD,FF,FS,G,I,PS,SG,DE,GS,FT,CV,V,DP,PP,PC,GC
252,36,9,95662,True,Lucas Kal Schenfeld Prigioli,7,1.9,lucas-kal,0.04,292,-2.2,L. Kal,-0.71,4,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Lucas Kal,,,3.0,8.0,,1.0,1.0,,,,,,,,,,,,,1.0
253,36,23,95799,True,Artur Victor Guimarães,7,9.45,artur,4.52,263,8.2,Artur,-0.36,5,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Artur,4.0,3.0,16.0,15.0,7.0,15.0,24.0,4.0,2.0,,,,,1.0,,,,,,
254,36,2,95936,False,Daniel Cerântula Fuzato,6,2.04,daniel-fuzato,-0.7,267,0.0,D. Fuzato,0.0,1,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Daniel Fuzato,,,,,,,,,,,,2.0,4.0,,,,,,,
255,36,25,96340,False,Vinícius Moreira de Lima,6,4.76,lima,2.07,266,0.0,Lima,0.0,4,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Lima,1.0,2.0,6.0,18.0,4.0,9.0,28.0,2.0,1.0,,,,,1.0,,,,,,
256,36,16,96342,False,Charles Rigon Mattos,6,3.08,charles,1.48,264,0.0,Charles,0.0,4,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Charles,,2.0,16.0,17.0,1.0,,4.0,1.0,2.0,,,,,,1.0,,,,1.0,
257,36,18,96353,True,Carlos Joaquín Correa,7,7.96,joaquin-correa,3.01,263,3.2,J. Correa,0.26,5,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Joaquín Correa,,2.0,11.0,13.0,7.0,7.0,20.0,2.0,2.0,1.0,,,,1.0,,,,,,
258,36,33,96610,True,Matheus Fellipe Costa Pereira,7,13.95,matheus-pereira,6.9,283,4.2,M. Pereira,-0.24,4,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Matheus Pereira,7.0,7.0,41.0,35.0,21.0,21.0,107.0,6.0,7.0,,,,,2.0,,,,,,
259,36,13,96652,False,Allan Rodrigues de Souza,6,2.22,allan,0.56,262,0.0,Allan,0.0,4,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Allan,,2.0,5.0,19.0,2.0,2.0,7.0,,,,,,,,,,,,,
260,36,9,96684,True,Emiliano Ariel Rigoni,7,4.06,rigoni,1.93,276,-0.7,Rigoni,-1.48,5,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Rigoni,1.0,1.0,1.0,7.0,2.0,4.0,2.0,1.0,6.0,,,,,1.0,1.0,,,,,
261,36,12,96725,False,Renzo Saravia,6,6.27,saravia,3.31,282,0.0,Saravia,0.0,2,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Saravia,,2.0,8.0,15.0,,2.0,5.0,,,,6.0,,,,,,,,,
262,36,12,96793,True,Cleidson Andrade da Souza Silva,7,5.7,camutanga,3.32,287,4.7,Camutanga,0.56,3,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Camutanga,,6.0,15.0,15.0,2.0,5.0,3.0,,1.0,,4.0,,,,,,,,,
263,36,6,96831,False,Carlos Moisés de Lima,6,3.51,carlinhos,0.92,287,0.0,Carlinhos,0.0,5,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Carlinhos,,2.0,1.0,8.0,,4.0,1.0,1.0,3.0,,,,,,1.0,,,,,
264,36,13,96870,False,Emerson Aparecido Leite de Souza Júnior,6,10.19,emerson-royal,5.78,262,0.0,E. Royal,0.0,2,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Emerson Royal,1.0,1.0,23.0,16.0,4.0,2.0,24.0,1.0,,,3.0,,,,,,,,,
265,36,0,96874,False,Gastón Guruceaga Fagúndez,6,4.0,guruceaga,0.0,286,0.0,Guruceaga,0.0,1,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Guruceaga,,,,,,,,,,,,,,,,,,,,
266,36,11,97095,True,Carlos Eccehomo Cuesta Figueroa,7,9.01,carlos-cuesta,4.06,267,4.2,C. Cuesta,0.43,3,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Carlos Cuesta,,2.0,12.0,12.0,3.0,1.0,2.0,1.0,1.0,,4.0,,,,,,,,1.0,
267,36,15,97145,False,Mathías Adalberto Villasanti Rolón,5,9.45,villasanti,3.93,284,0.0,Villasanti,0.0,4,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Villasanti,,5.0,42.0,24.0,,4.0,10.0,,,,,,,,,,,,,
268,36,22,97321,True,Alesson dos Santos Batista,7,7.14,alesson,4.38,2305,6.6,Alesson,-0.3,5,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Alesson,3.0,1.0,17.0,27.0,5.0,8.0,21.0,5.0,9.0,,,,,1.0,,,,,,
269,36,34,97341,True,Rogério Mücke Ceni,7,9.27,rogerio-ceni,5.52,265,4.69,R. Ceni,-0.46,6,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Rogério Ceni,,,,,,,,,,,,,,,,15.0,,,,
270,36,30,97460,True,João Victor Carroll Santana,7,3.48,joao-victor,3.11,2305,-0.6,J. Victor,-1.2,3,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,João Victor,1.0,7.0,21.0,23.0,1.0,6.0,17.0,2.0,2.0,,8.0,,,1.0,1.0,,,,,
271,36,13,97468,True,Fernando Marçal de Oliveira,7,8.3,marcal,5.32,263,-0.3,Marçal,-1.34,2,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Marçal,,5.0,17.0,17.0,,1.0,6.0,3.0,,,5.0,,,,,,,,,
272,36,10,97520,False,Shaylon Kallyson Cardozo - Cardoso,6,4.13,shaylon,1.49,2305,0.0,Shaylon,0.0,4,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Shaylon,,1.0,7.0,5.0,2.0,5.0,1.0,,1.0,,,,,,,,,,,
273,36,9,97642,False,Félix Eduardo Torres Caicedo,6,6.74,felix-torres,3.72,264,0.0,F. Torres,0.0,3,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Félix Torres,,1.0,14.0,12.0,,2.0,1.0,,,,3.0,,,,,,,,,
274,36,6,97645,True,Thiago Couto Wenceslau,7,9.36,thiago-couto,7.13,287,16.7,T. Couto,3.3,1,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Thiago Couto,,,,,,,,,,,3.0,26.0,5.0,,,,,,1.0,
275,36,16,97653,False,Murilo Cerqueira Paim,6,8.22,murilo,4.01,275,0.0,Murilo,0.0,3,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Murilo,,6.0,19.0,24.0,1.0,4.0,5.0,1.0,,,7.0,,,,,,,,1.0,
276,36,28,97810,True,Erick de Arruda Serafim,7,7.15,erick,4.79,287,3.3,Erick,-0.76,5,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Erick,5.0,7.0,24.0,22.0,7.0,19.0,68.0,3.0,1.0,,,,,2.0,,,,,,
277,36,26,97867,False,Leonardo Rech Ortiz,6,7.09,leo-ortiz,4.77,262,0.0,L. Ortiz,0.0,3,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Léo Ortiz,2.0,4.0,20.0,19.0,4.0,9.0,5.0,1.0,1.0,,13.0,,,2.0,,,,,,
278,36,13,97868,False,Iago Amaral Borduchi,6,4.45,iago,2.93,265,0.0,Iago,0.0,2,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Iago,,2.0,6.0,8.0,2.0,2.0,3.0,1.0,1.0,,4.0,,,,,,,,,
279,36,8,97898,False,Maílton dos Santos de Sá,6,5.36,mailton,3.19,276,0.0,Maílton,0.0,2,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Maílton,,1.0,4.0,9.0,2.0,1.0,10.0,,,,3.0,,,,,,,,,
280,36,25,97899,True,Matheus Bahia Santos,7,7.72,matheus-bahia,4.47,354,0.5,M. Bahia,-0.31,2,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Matheus Bahia,1.0,5.0,33.0,21.0,2.0,5.0,29.0,,,,9.0,,,1.0,,,,,,
281,36,28,97900,True,Vitor Eduardo da Silva Matos,7,6.35,vitao,2.68,285,0.0,Vitão,-0.24,3,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Vitão,1.0,4.0,22.0,20.0,5.0,6.0,2.0,,,,7.0,,,1.0,,,,,,1.0
282,36,14,98022,True,Erick Luis Conrado de Carvalho,6,7.09,erick,2.63,265,0.5,Erick,-0.16,4,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Erick,,3.0,19.0,14.0,,3.0,5.0,1.0,3.0,,,,,1.0,,,,,,
283,36,29,98225,True,Pedro Raul Garay da Silva,7,7.42,pedro-raul,3.75,354,1.0,P. Raul,-0.05,5,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Pedro Raul,,6.0,7.0,52.0,23.0,28.0,38.0,6.0,33.0,,,,,2.0,,,,,,
284,36,0,98280,False,Bartolomeu Jacinto Quissanga,5,11.0,bastos,0.0,263,0.0,Bastos,0.0,3,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Bastos,,,,,,,,,,,,,,,,,,,,
285,36,0,98306,False,Valdemir de Oliveira Soares,6,3.0,val-soares,0.0,287,0.0,V. Soares,0.0,4,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Val Soares,,,,,,,,,,,,,,,,,,,,
286,36,29,98384,True,Luiz Henrique Soares Firmino,7,5.99,negueba,4.57,2305,5.2,Negueba,-1.0,5,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Negueba,2.0,3.0,25.0,17.0,10.0,13.0,46.0,6.0,5.0,,,,,,,,,,,
287,36,5,98484,True,Victor Hugo Soares dos Santos,7,4.18,kanu,2.42,265,0.2,Kanu,-1.27,3,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Kanu,,,6.0,3.0,,,4.0,,,,1.0,,,,1.0,,,,,
288,36,31,98517,True,Jean Lucas de Souza Oliveira,7,6.44,jean-lucas,4.11,265,2.2,J. Lucas,-0.05,4,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Jean Lucas,1.0,3.0,50.0,39.0,10.0,16.0,28.0,3.0,2.0,,,,,1.0,1.0,,,,1.0,
289,36,18,98619,False,Benjamín Kuščević Jaramillo,6,6.41,kuscevic,3.69,356,0.0,Kuscevic,0.0,3,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Kuscevic,,3.0,26.0,17.0,1.0,3.0,4.0,1.0,1.0,,5.0,,,,1.0,,,,,
290,36,25,98672,True,Jefferson David Savarino Quintero,7,8.5,savarino,3.71,263,-0.1,Savarino,-0.89,4,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Savarino,3.0,1.0,10.0,10.0,14.0,15.0,18.0,3.0,10.0,,,,,2.0,,,,,,
291,36,27,98720,True,Fabrizio Germán Angileri - Fabricio,6,4.54,angileri,2.78,264,-0.3,Angileri,-0.15,2,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Angileri,,4.0,27.0,17.0,1.0,4.0,5.0,,1.0,,7.0,,,1.0,,,,,1.0,
292,36,18,98873,False,Samuel Dias Lino,6,12.97,samuel-lino,5.7,262,0.0,S. Lino,0.0,5,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Samuel Lino,5.0,1.0,18.0,13.0,8.0,16.0,18.0,3.0,2.0,,,,,,,,,,,
293,36,15,98909,False,Tomás Esteban Cuello,6,8.28,cuello,4.43,282,0.0,Cuello,0.0,5,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Cuello,1.0,3.0,13.0,17.0,11.0,13.0,27.0,1.0,2.0,,,,,3.0,1.0,,,,1.0,
294,36,8,98974,False,Matías Nicolás Viña Susperreguy,6,7.09,vina,3.12,262,0.0,Viña,0.0,2,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Viña,,1.0,4.0,5.0,,,3.0,,,,4.0,,,,,,,,,
295,36,28,99032,False,João Paulo Ferreira Lourenço,6,4.34,lourenco,2.61,354,0.0,Lourenço,0.0,4,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Lourenço,1.0,4.0,28.0,31.0,9.0,8.0,21.0,2.0,1.0,,,,,,,,,1.0,,
296,36,20,99119,True,Lucas Braga Ribeiro,6,4.76,lucas-braga,2.14,287,1.5,L. Braga,0.05,5,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Lucas Braga,,1.0,12.0,12.0,3.0,4.0,24.0,1.0,3.0,,,,,1.0,,,,,,
297,36,30,99198,True,Pablo Vegetti,6,12.99,vegetti,5.64,267,0.4,Vegetti,-0.27,5,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Vegetti,1.0,2.0,12.0,26.0,8.0,26.0,39.0,13.0,7.0,,,,,2.0,,,,,,1.0
298,36,21,99213,True,José Luis Rodríguez Bebanz,6,5.6,puma-rodriguez,3.61,267,1.7,P. Rodríguez,-0.11,2,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Puma Rodríguez,2.0,,13.0,9.0,3.0,10.0,7.0,1.0,,,4.0,,,2.0,,,,,,
299,36,8,99221,False,Juan Ignacio Ramírez Polero,6,2.17,ignacio-ramirez,0.68,292,0.0,I. Ramírez,0.0,5,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Ignacio Ramírez,,1.0,1.0,7.0,3.0,3.0,2.0,,,,,,,,,,,,,
300,36,18,99228,False,Diego Nicolás de la Cruz Arcosa,6,8.16,de-la-cruz,2.7,262,0.0,D. Cruz,0.0,4,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,De la Cruz,,4.0,19.0,16.0,4.0,10.0,32.0,,,,,,,,,,,,,
301,36,16,99248,False,Adam Fernando Bareiro Gamarra,6,7.04,bareiro,3.85,356,0.0,Bareiro,0.0,5,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Bareiro,,4.0,8.0,27.0,10.0,4.0,15.0,5.0,3.0,,,,,2.0,1.0,,,1.0,,
302,36,21,99267,False,Tomás Pochettino,6,11.04,pochettino,4.28,356,0.0,Pochettino,0.0,4,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Pochettino,4.0,3.0,28.0,9.0,10.0,11.0,12.0,1.0,3.0,,,,,,,,,,1.0,
303,36,21,99274,False,Alexander Nahuel Barboza Ullúa,6,9.64,alexander-barboza,5.1,263,0.0,A. Barboza,0.0,3,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Alexander Barboza,,12.0,44.0,42.0,5.0,7.0,3.0,,1.0,,10.0,,,1.0,,,,,,
304,36,8,99316,False,Juan Ignacio Dinenno de Cara,5,4.18,dinenno,1.56,276,0.0,Dinenno,0.0,5,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Dinenno,,2.0,1.0,6.0,2.0,3.0,4.0,1.0,,,,,,,,,,,,
305,36,23,99366,True,Luis Francisco Zubeldía,7,9.89,luis-zubeldia,5.5,266,12.68,L. Zubeldía,0.94,6,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Luis Zubeldía,,,,,,,,,,,,,,,,9.0,,,,
306,36,13,99392,False,Michael Richard Delgado de Oliveira,6,6.49,michael,3.13,262,0.0,Michael,0.0,5,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Michael,3.0,,7.0,1.0,3.0,3.0,3.0,1.0,1.0,,,,,,,,,,,
307,36,25,99440,True,Gabriel Baralhas dos Santos,7,6.9,baralhas,3.68,287,8.8,Baralhas,0.64,4,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Baralhas,1.0,9.0,46.0,40.0,6.0,12.0,24.0,1.0,,,,,,1.0,,,,,1.0,
308,36,34,99552,False,Agustín Daniel Rossi,6,10.05,rossi,5.59,262,0.0,Rossi,0.0,1,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Rossi,,2.0,,,,,9.0,,,,17.0,80.0,22.0,,,,3.0,,,
309,36,7,99818,False,Paulo Henrique Sampaio Filho,6,5.0,paulinho,1.03,275,0.0,Paulinho,0.0,5,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Paulinho,,,2.0,1.0,1.0,3.0,2.0,,1.0,,,,,,,,,,,
310,36,27,99889,True,Alan Javier Franco,7,5.04,alan-franco,2.52,276,-2.7,A. Franco,-0.71,3,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Alan Franco,,7.0,26.0,28.0,,2.0,10.0,,2.0,,8.0,,,,,,,,2.0,
311,36,27,100084,False,Igor Silveira Gomes,6,5.72,igor-gomes,2.88,282,0.0,I. Gomes,0.0,4,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Igor Gomes,1.0,2.0,14.0,15.0,3.0,7.0,18.0,5.0,1.0,,,,,,,,,,,
312,36,12,100085,False,Pedro Augusto Borges da Costa,6,2.03,pedro-augusto,1.73,292,0.0,P. Augusto,0.0,4,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Pedro Augusto,,4.0,17.0,11.0,1.0,1.0,7.0,,,,,,,,1.0,,,,,
313,36,26,100652,True,Yuri Alberto Monteiro da Silva,7,10.98,yuri-alberto,5.64,264,-0.2,Y. Alberto,-1.22,5,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Yuri Alberto,2.0,3.0,6.0,25.0,11.0,30.0,44.0,10.0,11.0,1.0,,,,1.0,,,,1.0,,
314,36,11,100695,False,Fernando dos Santos Pedro,6,3.05,fernando,0.92,280,0.0,Fernando,0.0,5,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Fernando,,,2.0,4.0,3.0,4.0,3.0,,,,,,,,,,,,,
315,36,15,100742,True,Matheus Henrique de Souza,6,5.47,matheus-henrique,1.98,283,0.0,M. Henrique,-0.37,4,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Matheus Henrique,,3.0,18.0,12.0,2.0,2.0,11.0,,,,,,,,,,,,,
316,36,10,100830,False,Brenno Oliveira Fraga Costa,6,6.57,brenno,4.06,356,0.0,Brenno,0.0,1,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Brenno,,1.0,,,,,2.0,,,,1.0,32.0,13.0,,1.0,,1.0,,,
317,36,8,100842,False,Ruan Tressoldi Netto,6,7.06,ruan,4.18,282,0.0,Ruan,0.0,3,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Ruan,,3.0,9.0,10.0,,,6.0,1.0,,,3.0,,,,,,,,,
318,36,9,100846,False,Lucas Esteves Souza,6,5.61,lucas-esteves,3.1,284,0.0,L. Esteves,0.0,2,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Lucas Esteves,,1.0,11.0,8.0,1.0,4.0,3.0,,,,2.0,,,,,,,,1.0,
319,36,11,100848,True,Luan Cândido de Almeida,7,7.83,luan-candido,3.31,292,4.5,L. Cândido,0.56,2,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Luan Cândido,,1.0,14.0,14.0,4.0,5.0,6.0,1.0,2.0,,1.0,,,,,,,,1.0,1.0
320,36,30,100898,False,Victor Alexander da Silva,3,9.16,vitinho,5.45,263,0.0,Vitinho,0.0,2,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Vitinho,1.0,3.0,48.0,25.0,3.0,7.0,13.0,1.0,4.0,,15.0,,,,,,,,1.0,
321,36,28,100969,False,Ronald dos Santos Lopes,6,4.56,ronald-lopes,2.38,287,0.0,R. Lopes,0.0,4,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Ronald Lopes,2.0,6.0,33.0,39.0,6.0,4.0,23.0,,3.0,,,,,1.0,,,,,,
322,36,18,100987,True,Gustavo Nonato Santana,6,6.55,nonato,2.76,266,14.3,Nonato,1.88,4,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Nonato,1.0,3.0,15.0,16.0,1.0,6.0,16.0,2.0,,,,,,,,,,,,
323,36,16,101002,False,José Antonio dos Santos Júnior,5,5.89,junior-santos,1.97,282,0.0,J. Santos,0.0,5,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Júnior Santos,,1.0,4.0,9.0,2.0,5.0,14.0,2.0,3.0,,,,,,,,,,,
324,36,28,101027,True,Jackson Diego Ibraim Fagundes - Ibrahim,7,9.54,diego,5.34,354,4.0,Diego,0.08,2,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Diego,2.0,5.0,39.0,24.0,4.0,7.0,59.0,,,,10.0,,,1.0,,,,,,
325,36,25,101290,False,Aldemir dos Santos Ferreira,6,8.31,ferreira,4.52,276,0.0,Ferreira,0.0,5,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Ferreira,3.0,3.0,15.0,12.0,5.0,13.0,42.0,5.0,3.0,,,,,2.0,,,,,1.0,
326,36,27,101314,True,Ademir da Silva Santos Júnior,7,7.36,ademir,4.43,265,11.8,Ademir,0.45,5,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Ademir,5.0,7.0,29.0,25.0,13.0,14.0,45.0,2.0,6.0,1.0,,,,,,,,,,
