,atletas.preco_num,atletas.clube.id.full.name,atletas.rodada_id,atletas.slug,atletas.entrou_em_campo,atletas.media_num,atletas.status_id,atletas.foto,atletas.posicao_id,atletas.pontos_num,atletas.clube_id,atletas.nome,atletas.variacao_num,atletas.jogos_num,atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,FS,FT,I,DS,FC,FD,FF,DE,GS,SG,A,CA,G,PS,V,CV,DP,PP,PC,GC
699,0.91,SPT,38,riquelme,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,3,0.0,292,Riquelme Felipe da Silva de Oliveira,0.0,1,Riquelme,Riquelme,141153,,,,,,,,,,,,,,,,,,,,
700,1.0,SPT,38,felype-gabriel,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,3,0.0,292,Felype Gabriel Alencar Carvalho,0.0,0,Felype Gabriel,F. Gabriel,141154,,,,,,,,,,,,,,,,,,,,
701,1.51,SPT,38,adriel,False,0.92,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,4,0.0,292,Adriel Gomes do Nascimento,0.0,4,Adriel,Adriel,141156,,,,4.0,7.0,,1.0,,,,,1.0,,,,,,,,
702,2.0,SPT,38,breno,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,4,0.0,292,Breno José da Silva Santos,0.0,0,Breno,Breno,141158,,,,,,,,,,,,,,,,,,,,
703,5.05,SPT,38,ze-lucas,False,2.81,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,4,0.0,292,José Lucas Gomes da Silva,0.0,23,Zé Lucas,Z. Lucas,141160,25.0,,2.0,36.0,29.0,4.0,8.0,,,,,4.0,,,,,,,,
704,1.0,SPT,38,gago,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,4,0.0,292,Luiz Henrique Duarte Batista,0.0,0,Gago,Gago,141161,,,,,,,,,,,,,,,,,,,,
705,1.99,SPT,38,jefinho,False,2.8,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,4,0.0,292,Jefferson Borges do Nascimento,0.0,1,Jefinho,Jefinho,141162,1.0,,,1.0,,,1.0,,,,,,,,,,,,,
706,2.85,FOR,38,kayke-queiroz,False,0.7,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,5,0.0,356,Kayke Gouvêa Queiroz,0.0,2,Kayke Queiroz,K. Queiroz,141401,1.0,,1.0,,2.0,,2.0,,,,,,,,,,,,,
707,1.0,VAS,38,avellar,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,2,0.0,267,Riquelme Avellar da Silva Fortes,0.0,0,Avellar,Avellar,141405,,,,,,,,,,,,,,,,,,,,
708,1.5,BAH,38,fredi-lippert,False,1.7,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,3,0.0,265,Frederico Lippert Neto Gomes,0.0,1,Fredi Lippert,F. Lippert,141419,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
709,1.0,FLU,38,gustavo-cintra,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,3,0.0,266,Gustavo Cintra Rocha,0.0,0,Gustavo Cintra,G. Cintra,141433,,,,,,,,,,,,,,,,,,,,
710,4.96,PAL,38,allan,True,3.35,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,4,2.0,275,Allan Andrade Elias,-0.08,24,Allan,Allan,141451,12.0,1.0,1.0,27.0,10.0,7.0,7.0,,,,3.0,,1.0,,,1.0,,,,
711,3.01,SPT,38,atencio,False,0.94,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,4,0.0,292,Rodrigo Uriel Atencio,0.0,18,Atencio,Atencio,141453,6.0,1.0,,1.0,5.0,6.0,6.0,,,,,1.0,,,,,,,,
712,1.0,INT,38,bernardo-jacob,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,4,0.0,285,Bernardo Jacob Ferreira,0.0,0,Bernardo Jacob,B. Jacob,141465,,,,,,,,,,,,,,,,,,,,
713,1.44,INT,38,pablo,False,1.4,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,2,0.0,285,Pablo Pereira da Costa,0.0,1,Pablo,Pablo,141467,1.0,,,1.0,2.0,,,,,,,,,,,,,,,
714,3.93,FOR,38,lucca-prior,False,3.41,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,4,0.0,356,Lucca Prior Pimenta,0.0,11,Lucca Prior,L. Prior,141526,13.0,,2.0,10.0,12.0,2.0,3.0,,,,,1.0,2.0,,,,,,,
715,1.0,CAM,38,indio,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,4,0.0,282,Hendel dos Santos Nascimento,0.0,0,Índio,Índio,141551,,,,,,,,,,,,,,,,,,,,
716,2.0,GRE,38,gabriel-mec,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,5,0.0,284,Gabriel Ferreira de Carvalho,0.0,0,Gabriel Mec,G. Mec,141595,,,,,,,,,,,,,,,,,,,,
717,1.67,SAO,38,lucca,True,1.24,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,5,1.2,276,Lucca Marques Alencar,0.13,8,Lucca,Lucca,141609,11.0,,1.0,5.0,9.0,,1.0,,,,,1.0,,,,,,,,
718,1.0,SAO,38,joao-pedro,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,1,0.0,276,João Pedro Pantiga Gomes,0.0,0,João Pedro,J. Pedro,141610,,,,,,,,,,,,,,,,,,,,
719,10.35,SAO,38,maik,False,7.69,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,2,0.0,276,Maik Gomes Viegas,0.0,9,Maik,Maik,141611,7.0,,,20.0,10.0,,1.0,,,3.0,2.0,3.0,2.0,,,,,,,
720,1.02,SAO,38,paulinho,True,0.4,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,5,1.5,276,Paulo Sérgio Venuto Bezerra,0.31,3,Paulinho,Paulinho,141614,,,,1.0,1.0,,,,,,,,,,,,,,,
721,0.79,SAO,38,pedro-ferreira,True,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,4,0.0,276,Pedro Henrique Ferreira da Silva,-0.11,2,Pedro Ferreira,P. Ferreira,141615,,,,,,,,,,,,,,,,,,,,
722,1.0,FLA,38,pedro-fachinetti,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,3,0.0,262,Pedro Francisco Fachinetti dos Santos,0.0,0,Pedro Fachinetti,P. Fachinetti,141626,,,,,,,,,,,,,,,,,,,,
723,1.0,FLA,38,lucas-vieira,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,4,0.0,262,Lucas Vieira dos Santos,0.0,0,Lucas Vieira,L. Vieira,141627,,,,,,,,,,,,,,,,,,,,
724,1.0,FLA,38,pablo-lucio,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,4,0.0,262,Pablo Lúcio,0.0,0,Pablo Lúcio,P. Lúcio,141628,,,,,,,,,,,,,,,,,,,,
725,1.0,RBB,38,fernando-costa,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,1,0.0,280,Fernando Henrique Pires Costa,0.0,0,Fernando Costa,F. Costa,141643,,,,,,,,,,,,,,,,,,,,
726,1.0,BOT,38,zappelini,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,4,0.0,263,Cauã Zappelini Joaquim,0.0,0,Zappelini,Zappelini,141751,,,,,,,,,,,,,,,,,,,,
727,5.21,SAN,38,gabriel-bontempo,True,2.78,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,4,0.0,277,Gabriel Morais Silva Bontempo,-0.12,25,Gabriel Bontempo,G. Bontempo,141754,19.0,,,26.0,11.0,1.0,4.0,,,,1.0,1.0,2.0,,,,,,,
728,6.61,CEA,38,fabiano-souza,False,3.92,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,2,0.0,354,Fabiano Josué de Souza Silva,0.0,31,Fabiano Souza,F. Souza,141763,40.0,1.0,,38.0,45.0,2.0,6.0,,,11.0,,7.0,,,,,,,,
729,1.0,RBB,38,athyrson,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,5,0.0,280,Athyrson Ferreira Prates,0.0,0,Athyrson,Athyrson,141771,,,,,,,,,,,,,,,,,,,,
730,1.0,SAN,38,gustavo-henrique,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,4,0.0,277,Gustavo Henrique Pereira,0.0,0,Gustavo Henrique,G. Henrique,141776,,,,,,,,,,,,,,,,,,,,
731,1.0,VIT,38,kauan,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,3,0.0,287,Kauan Santos Neves Coutinho,0.0,0,Kauan,Kauan,141795,,,,,,,,,,,,,,,,,,,,
732,2.75,CEA,38,guilherme,False,1.53,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,5,0.0,354,Guilherme Luiz Oliveira da Silva,0.0,6,Guilherme,Guilherme,141806,5.0,,,5.0,6.0,1.0,1.0,,,,,1.0,,,,,,,,
733,3.0,SAN,38,vinicius-lira,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,2,0.0,277,Vinicius Rodrigues Lira,0.0,0,Vinicius Lira,V. Lira,141868,,,,,,,,,,,,,,,,,,,,
734,1.0,COR,38,jacare,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,2,0.0,264,João Vitor Barros Silva,0.0,0,Jacaré,Jacaré,141873,,,,,,,,,,,,,,,,,,,,
735,1.0,SPT,38,dede,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,4,0.0,292,Josenildo José dos Santos Neto,0.0,0,Dedé,Dedé,141874,,,,,,,,,,,,,,,,,,,,
736,2.5,COR,38,dieguinho,True,1.85,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,4,3.5,264,Diego da Cruz Lopes,0.02,13,Dieguinho,Dieguinho,141995,10.0,,,6.0,2.0,2.0,4.0,,,,1.0,,,,,,,,,
737,3.84,SPT,38,joao-silva,True,2.12,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,3,0.0,292,João Pedro Eira Antunes da Silva,-0.18,14,João Silva,J. Silva,141996,3.0,,1.0,9.0,11.0,2.0,2.0,,,3.0,,1.0,,,,,,,,
738,5.04,GRE,38,amuzu,True,3.5,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,5,0.0,284,Francis Amuzu,-1.91,21,Amuzu,Amuzu,142004,22.0,,3.0,5.0,9.0,11.0,17.0,,,,2.0,3.0,3.0,,,,,,,
739,1.0,CEA,38,gabriel-silva,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,3,0.0,354,Gabriel Silva Rocha,0.0,0,Gabriel Silva,G. Silva,142047,,,,,,,,,,,,,,,,,,,,
740,1.0,CRU,38,bruno-alves,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,3,0.0,283,Bruno Ferreira Alves,0.0,0,Bruno Alves,B. Alves,142049,,,,,,,,,,,,,,,,,,,,
741,2.07,BOT,38,kauan-toledo,True,2.2,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,5,4.2,263,Kauan Almeida Toledo,1.09,2,Kauan Toledo,K. Toledo,142086,2.0,,,,2.0,,,,,,1.0,1.0,,,,,,,,
742,1.0,CRU,38,marcelo-eraclito,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,1,0.0,283,Marcelo Eráclito de Souza Filho,0.0,0,Marcelo Eráclito,M. Eráclito,142130,,,,,,,,,,,,,,,,,,,,
743,2.0,GRE,38,luis-eduardo,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,3,0.0,284,Luis Eduardo Guedes de Souza,0.0,0,Luis Eduardo,L. Eduardo,142257,,,,,,,,,,,,,,,,,,,,
744,1.0,GRE,38,jeferson,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,5,0.0,284,Jeferson Borges dos Santos,0.0,0,Jeferson,Jeferson,142261,,,,,,,,,,,,,,,,,,,,
745,1.0,BAH,38,dell,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,5,0.0,265,Wendeson Wanderley Santos de Melo,0.0,0,Dell,Dell,142265,,,,,,,,,,,,,,,,,,,,
746,1.0,JUV,38,ze-henrique,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,1,0.0,286,José Henrique Camargo,0.0,0,Zé Henrique,Z. Henrique,142268,,,,,,,,,,,,,,,,,,,,
747,7.27,VAS,38,nuno-moreira,False,4.26,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,5,0.0,267,Nuno Gonçalo Rocha Moreira,0.0,33,Nuno Moreira,N. Moreira,142279,38.0,,7.0,25.0,19.0,10.0,8.0,,,,4.0,4.0,7.0,,,,,,,
748,2.0,VIT,38,wanderson-papaterra,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,4,0.0,287,Wanderson Papaterra Matos,0.0,0,Wanderson Papaterra,W. Papaterra,142445,,,,,,,,,,,,,,,,,,,,
749,5.39,BOT,38,barrera,True,3.32,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,4,2.9,263,Jordan Andrés Barrera Herrera,-0.16,5,Barrera,Barrera,142484,8.0,1.0,,1.0,3.0,1.0,1.0,,,,,1.0,1.0,,,,,,,
750,1.0,FLA,38,wanderson,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,2,0.0,262,Wanderson Júnior de Souza Vaz,0.0,0,Wanderson,Wanderson,142641,,,,,,,,,,,,,,,,,,,,
751,2.29,SAN,38,robinho-jr,True,1.3,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,5,1.5,277,Robson de Souza Júnior,0.07,14,Robinho Jr.,R. Jr.,142867,5.0,1.0,,5.0,3.0,3.0,3.0,,,,,,,,,,,,,
752,1.0,FLA,38,johnny,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,3,0.0,262,Johnny Monteiro Góes,0.0,0,Johnny,Johnny,142868,,,,,,,,,,,,,,,,,,,,
753,9.43,BOT,38,montoro,True,4.9,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,4,10.3,263,Álvaro Montoro,1.44,14,Montoro,Montoro,142890,13.0,1.0,,17.0,8.0,4.0,4.0,,,,3.0,3.0,2.0,,,,,,,
754,1.0,FOR,38,salvador,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,1,0.0,356,Eduardo Salvador Correia,0.0,0,Salvador,Salvador,143040,,,,,,,,,,,,,,,,,,,,
755,1.0,BOT,38,gabriel-abdias,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,2,0.0,263,Gabriel da Silva Abdias,0.0,0,Gabriel Abdias,G. Abdias,143072,,,,,,,,,,,,,,,,,,,,
756,10.09,FOR,38,martin-palermo,True,5.34,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,3.19,356,Martín Palermo,-0.42,14,Martín Palermo,M. Palermo,143194,,,,,,,,,,,,,,,6.0,,,,,
757,1.83,VIT,38,wendell,False,2.5,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,5,0.0,287,Wendell dos Santos Sacramento,0.0,1,Wendell,Wendell,143253,2.0,,,1.0,,,,,,,,,,,,,,,,
758,1.0,VIT,38,kauan-vitor,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,5,0.0,287,Kauan Vitor Silva Ferreira de Melo,0.0,0,Kauan Vitor,K. Vitor,143255,,,,,,,,,,,,,,,,,,,,
759,2.0,FLA,38,joshua,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,4,0.0,262,Caio Joshua Lana de Andrade,0.0,0,Joshua,Joshua,143295,,,,,,,,,,,,,,,,,,,,
760,0.8,CRU,38,murilo-rhikman,True,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,4,0.0,283,Murilo Rhikman Alves Pimentel,-0.11,2,Murilo Rhikman,M. Rhikman,143350,,,,,,,,,,,,,,,,,,,,
761,1.0,FLU,38,leo-jance,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,2,0.0,266,Leonardo de Oliveira Jance,0.0,0,Léo Jance,L. Jance,143377,,,,,,,,,,,,,,,,,,,,
762,1.0,COR,38,gabriel-caipira,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,2,0.0,264,Gabriel Henrique Soares da Silva,0.0,0,Gabriel Caipira,G. Caipira,143452,,,,,,,,,,,,,,,,,,,,
763,1.0,FLU,38,vagno,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,2,0.0,266,Vagno de Sousa Brito Júnior,0.0,0,Vagno,Vagno,143460,,,,,,,,,,,,,,,,,,,,
764,1.0,FLU,38,wesley-nata,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,5,0.0,266,Wesley Natã de Freitas Prado,0.0,0,Wesley Natã,W. Natã,143463,,,,,,,,,,,,,,,,,,,,
765,0.65,INT,38,raykkonen,False,0.13,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,5,0.0,285,Raykkonen Pereira Soares,0.0,6,Raykkonen,Raykkonen,143488,1.0,,,,3.0,1.0,,,,,,,,,,,,,,
766,6.05,CRU,38,kaua-moraes,False,4.2,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,2,0.0,283,Kauã Moraes Silva,0.0,5,Kauã Moraes,K. Moraes,143600,6.0,,,3.0,5.0,,,,,3.0,,,,,,,,,,
767,1.0,BOT,38,kaique-pereira,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,2,0.0,263,Kaique da Silva Júlio Pereira,0.0,0,Kaique Pereira,K. Pereira,144015,,,,,,,,,,,,,,,,,,,,
768,1.0,SAN,38,joao-alencar,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,3,0.0,277,João Alencar Santos Paes da Costa,0.0,0,João Alencar,J. Alencar,144255,,,,,,,,,,,,,,,,,,,,
769,1.0,SAN,38,padula,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,5,0.0,277,Pedro Padula Tobias de Aguiar,0.0,0,Padula,Padula,144417,,,,,,,,,,,,,,,,,,,,
770,1.0,CRU,38,vitor-lamounier,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,1,0.0,283,Vitor Lamounier Rego,0.0,0,Vitor Lamounier,V. Lamounier,144424,,,,,,,,,,,,,,,,,,,,
771,1.0,FOR,38,lucas-emanoel,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,4,0.0,356,Lucas Emanoel de Abreu dos Reis,0.0,0,Lucas Emanoel,L. Emanoel,144561,,,,,,,,,,,,,,,,,,,,
772,1.0,VIT,38,lucas-lohan,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,4,0.0,287,Lucas Lohan dos Santos Verediana,0.0,0,Lucas Lohan,L. Lohan,145000,,,,,,,,,,,,,,,,,,,,
773,4.53,VIT,38,ruben-rodrigues,False,1.18,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,4,0.0,287,Rúben da Rocha Rodrigues,0.0,4,Rúben Rodrigues,R. Rodrigues,145099,1.0,,,2.0,,1.0,,,,,,,,,,,,,,
774,11.31,BOT,38,davide-ancelotti,True,5.79,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6,6.77,263,Davide Ancelotti,0.42,24,Davide Ancelotti,D. Ancelotti,145269,,,,,,,,,,,,,,,11.0,,,,,
775,1.17,BAH,38,kaue-furquim,False,0.7,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,5,0.0,265,Kauê Junior Furquim da Silva,0.0,1,Kauê Furquim,K. Furquim,145379,2.0,,,,1.0,,,,,,,,,,,,,,,
776,4.56,VIT,38,ruben-ismael,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,4,0.0,287,Rúben Ismael Valente Ramos,0.0,1,Rúben Ismael,R. Ismael,145387,,,,,,,,,,,,,,,,,,,,
777,1.0,VAS,38,breno-vereza,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,2,0.0,267,Breno Vereza da Silva,0.0,0,Breno Vereza,B. Vereza,145396,,,,,,,,,,,,,,,,,,,,
778,2.92,RBB,38,caue,False,3.25,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,2,0.0,280,Cauê Nascimento Santos,0.0,2,Cauê,Cauê,145400,,,,1.0,,,,,,,1.0,,,,,,,,,
779,1.0,PAL,38,arthur,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,2,0.0,275,Arthur Gabriel Santana Marcolino,0.0,0,Arthur,Arthur,145404,,,,,,,,,,,,,,,,,,,,
780,1.0,SPT,38,caua-berrio,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,2,0.0,292,Cauã Alves de Mattos,0.0,0,Cauã Berrío,C. Berrío,145412,,,,,,,,,,,,,,,,,,,,
781,1.0,PAL,38,rafael-coutinho,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,4,0.0,275,Rafael Barbosa Coutinho,0.0,0,Rafael Coutinho,R. Coutinho,145413,,,,,,,,,,,,,,,,,,,,
