,atletas.foto,atletas.status_id,atletas.apelido,atletas.nome,atletas.clube_id,atletas.variacao_num,atletas.posicao_id,atletas.jogos_num,atletas.rodada_id,atletas.clube.id.full.name,atletas.apelido_abreviado,atletas.pontos_num,atletas.entrou_em_campo,atletas.preco_num,atletas.media_num,atletas.atleta_id,atletas.slug,CA,CV,DS,FC,FD,FF,FS,FT,G,I,PC,A,SG,PS,DE,DP,GS,V,GC,PP
259,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,6,Raniele,Raniele Almeida Melo,264,0.48,4,14,17,COR,Raniele,4.2,True,5.7,2.7,95556,raniele,3.0,,20.0,15.0,2.0,3.0,21.0,,,,,,,,,,,,,
260,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,7,Artur,Artur Victor Guimarães,263,0.0,5,12,17,BOT,Artur,0.0,False,9.13,5.04,95799,artur,1.0,,8.0,8.0,4.0,7.0,15.0,1.0,2.0,1.0,,3.0,,,,,,,,
261,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,7,Daniel Fuzato,Daniel Cerântula Fuzato,267,-0.13,1,1,17,VAS,D. Fuzato,0.3,True,2.87,0.3,95936,daniel-fuzato,,,,,,,,,,,,,,,1.0,,1.0,,,
262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6,Lima,Vinícius Moreira de Lima,266,-0.23,4,11,17,FLU,Lima,1.4,True,5.23,2.32,96340,lima,2.0,,3.0,9.0,2.0,6.0,15.0,1.0,1.0,,,,,,,,,,,
263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,7,Charles,Charles Rigon Mattos,264,0.09,4,7,17,COR,Charles,2.1,True,2.92,0.51,96342,charles,2.0,,5.0,8.0,,,1.0,,,,,,,,,,,,,
264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6,Joaquín Correa,Carlos Joaquín Correa,263,-1.2,5,4,17,BOT,J. Correa,1.6,True,10.14,1.7,96353,joaquin-correa,,,2.0,1.0,2.0,1.0,2.0,,,1.0,,,,,,,,,,
265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,7,Matheus Pereira,Matheus Fellipe Costa Pereira,283,-0.15,4,15,17,CRU,M. Pereira,4.6,True,15.1,7.86,96610,matheus-pereira,4.0,,25.0,18.0,12.0,12.0,50.0,,2.0,3.0,,5.0,,,,,,,,
266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,7,Allan,Allan Rodrigues de Souza,262,0.07,4,9,17,FLA,Allan,-0.2,True,1.88,0.39,96652,allan,2.0,,2.0,14.0,2.0,1.0,7.0,,,,,,,,,,,,,
267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,6,Saravia,Renzo Saravia,282,-0.13,2,8,17,CAM,Saravia,1.3,True,6.02,3.48,96725,saravia,1.0,,6.0,11.0,,2.0,3.0,,,,,,4.0,,,,,,,
268,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,Carlinhos,Carlos Moisés de Lima,287,0.0,5,3,17,VIT,Carlinhos,0.0,False,4.57,1.93,96831,carlinhos,2.0,,,8.0,,3.0,,,1.0,2.0,,,,,,,,,,
269,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6,Emerson Royal,Emerson Aparecido Leite de Souza Júnior,262,0.0,2,0,17,FLA,E. Royal,0.0,False,10.0,0.0,96870,emerson-royal,,,,,,,,,,,,,,,,,,,,
270,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,6,Guruceaga,Gastón Guruceaga Fagúndez,286,0.0,1,0,17,JUV,Guruceaga,0.0,False,4.0,0.0,96874,guruceaga,,,,,,,,,,,,,,,,,,,,
271,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,6,Villasanti,Mathías Adalberto Villasanti Rolón,284,0.0,4,12,17,GRE,Villasanti,0.0,False,9.79,4.58,97145,villasanti,5.0,,40.0,23.0,,3.0,9.0,,,,,,,,,,,,,
272,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,2,Alesson,Alesson dos Santos Batista,2305,-0.57,5,4,17,MIR,Alesson,1.7,True,5.34,2.88,97321,alesson,,,2.0,7.0,,,2.0,,,4.0,,2.0,,,,,,,,
273,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,7,Rogério Ceni,Rogério Mücke Ceni,265,0.93,6,15,17,BAH,R. Ceni,9.24,True,9.78,5.62,97341,rogerio-ceni,,,,,,,,,,,,,,,,,,8.0,,
274,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,2,João Victor,João Victor Carroll Santana,2305,0.0,3,13,17,MIR,J. Victor,0.0,False,2.93,2.47,97460,joao-victor,2.0,1.0,9.0,10.0,1.0,3.0,6.0,,,1.0,,1.0,3.0,,,,,,,
275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6,Marçal,Fernando Marçal de Oliveira,263,0.0,2,2,17,BOT,Marçal,0.0,False,6.8,4.6,97468,marcal,2.0,,,1.0,,,1.0,,,,,,2.0,,,,,,,
276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,6,Félix Torres,Félix Eduardo Torres Caicedo,264,0.0,3,7,17,COR,F. Torres,0.0,False,6.82,4.18,97642,felix-torres,1.0,,11.0,11.0,,2.0,1.0,,,,,,3.0,,,,,,,
277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,Thiago Couto,Thiago Couto Wenceslau,287,0.0,1,0,17,VIT,T. Couto,0.0,False,3.0,0.0,97645,thiago-couto,,,,,,,,,,,,,,,,,,,,
278,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,5,Murilo,Murilo Cerqueira Paim,275,0.0,3,4,17,PAL,Murilo,0.0,False,7.72,2.82,97653,murilo,3.0,,2.0,8.0,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,
279,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,7,Erick,Erick de Arruda Serafim,287,0.0,5,12,17,VIT,Erick,0.0,False,8.33,4.4,97810,erick,3.0,,8.0,10.0,5.0,8.0,27.0,1.0,1.0,,,2.0,,,,,,,,
280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,7,Léo Ortiz,Leonardo Rech Ortiz,262,2.5,3,15,17,FLA,L. Ortiz,16.8,True,9.73,6.55,97867,leo-ortiz,1.0,,13.0,12.0,3.0,6.0,2.0,2.0,1.0,,,2.0,10.0,,,,,,,
281,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,6,Iago,Iago Amaral Borduchi,265,0.0,2,5,17,BAH,Iago,0.0,False,4.39,2.66,97868,iago,,,4.0,2.0,1.0,1.0,2.0,,,1.0,,,1.0,,,,,,,
282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,7,Matheus Bahia,Matheus Bahia Santos,354,-0.07,2,10,17,CEA,M. Bahia,1.5,True,8.76,6.24,97899,matheus-bahia,2.0,,18.0,7.0,2.0,2.0,11.0,,,,,1.0,5.0,,,,,,,
283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,7,Vitão,Vitor Eduardo da Silva Matos,285,0.0,3,13,17,INT,Vitão,0.0,False,7.26,3.38,97900,vitao,3.0,,16.0,8.0,1.0,2.0,1.0,,,,,1.0,4.0,,,,,,1.0,
284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,5,Erick,Erick Luis Conrado de Carvalho,265,0.0,4,8,17,BAH,Erick,0.0,False,8.32,3.53,98022,erick,3.0,,14.0,12.0,,2.0,3.0,1.0,1.0,2.0,,,,,,,,,,
285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,7,Pedro Raul,Pedro Raul Garay da Silva,354,-1.37,5,13,17,CEA,P. Raul,-0.4,True,7.51,3.5,98225,pedro-raul,3.0,,3.0,22.0,8.0,16.0,16.0,2.0,2.0,19.0,,,,,,,,,,
286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,5,Bastos,Bartolomeu Jacinto Quissanga,263,0.0,3,0,17,BOT,Bastos,0.0,False,11.0,0.0,98280,bastos,,,,,,,,,,,,,,,,,,,,
287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,5,Val Soares,Valdemir de Oliveira Soares,287,0.0,4,0,17,VIT,V. Soares,0.0,False,3.0,0.0,98306,val-soares,,,,,,,,,,,,,,,,,,,,
288,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,7,Negueba,Luiz Henrique Soares Firmino,2305,-0.7,5,11,17,MIR,Negueba,2.5,True,3.91,2.66,98384,negueba,2.0,,7.0,7.0,2.0,4.0,19.0,,1.0,2.0,,,,,,,,,,
289,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,5,Kanu,Victor Hugo Soares dos Santos,265,0.0,3,2,17,BAH,Kanu,0.0,False,4.58,2.85,98484,kanu,,,4.0,1.0,,,,,,,,,,,,,,,,
290,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,7,Jean Lucas,Jean Lucas de Souza Oliveira,265,2.39,4,13,17,BAH,J. Lucas,17.7,True,8.29,4.32,98517,jean-lucas,1.0,1.0,22.0,15.0,2.0,6.0,13.0,1.0,2.0,1.0,1.0,,,,,,,,,
291,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,7,Kuscevic,Benjamín Kuščević Jaramillo,356,1.43,3,13,17,FOR,Kuscevic,11.5,True,7.87,4.02,98619,kuscevic,,,16.0,12.0,,3.0,3.0,,1.0,,,,4.0,,,,,,,
292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,7,Savarino,Jefferson David Savarino Quintero,263,-0.8,4,10,17,BOT,Savarino,-0.3,True,9.65,4.43,98672,savarino,1.0,,4.0,5.0,7.0,10.0,7.0,,2.0,1.0,,1.0,,,,,,,,
293,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,6,Angileri,Fabrizio Germán Angileri - Fabricio,264,-0.64,2,11,17,COR,Angileri,-1.4,True,4.13,2.35,98720,angileri,2.0,,11.0,8.0,,3.0,3.0,,,1.0,,,2.0,,,,,,,
294,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,7,Cuello,Tomás Esteban Cuello,282,0.6,5,10,17,CAM,Cuello,4.9,True,8.09,3.76,98909,cuello,3.0,,7.0,11.0,8.0,9.0,17.0,,1.0,,,,,,,,,,,
295,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,7,Viña,Matías Nicolás Viña Susperreguy,262,0.24,2,4,17,FLA,Viña,4.9,True,8.79,4.02,98974,vina,1.0,,2.0,3.0,,,,,,,,,3.0,,,,,,,
296,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,6,Lourenço,João Paulo Ferreira Lourenço,354,0.66,4,12,17,CEA,Lourenço,7.2,True,5.0,2.47,99032,lourenco,,,13.0,12.0,3.0,2.0,7.0,,,,,1.0,,,,,,,,
297,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,7,Lucas Braga,Lucas Braga Ribeiro,287,0.79,5,11,17,VIT,L. Braga,4.7,True,5.29,1.89,99119,lucas-braga,1.0,,4.0,9.0,2.0,3.0,12.0,,1.0,2.0,,,,,,,,,,
298,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,7,Vegetti,Pablo Vegetti,267,-0.07,5,13,17,VAS,Vegetti,6.9,True,15.54,7.09,99198,vegetti,1.0,,4.0,17.0,5.0,19.0,15.0,2.0,7.0,4.0,,1.0,,,,,,,1.0,
299,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,7,Puma Rodríguez,José Luis Rodríguez Bebanz,267,0.0,2,5,17,VAS,P. Rodríguez,0.0,False,3.54,1.08,99213,puma-rodriguez,,,3.0,4.0,,2.0,1.0,,,,,,,,,,,,,
300,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,2,Ignacio Ramírez,Juan Ignacio Ramírez Polero,292,0.09,5,3,17,SPT,I. Ramírez,2.2,True,3.43,1.73,99221,ignacio-ramirez,,,,2.0,2.0,3.0,2.0,,,,,,,,,,,,,
301,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6,De la Cruz,Diego Nicolás de la Cruz Arcosa,262,0.0,4,9,17,FLA,D. Cruz,0.0,False,8.21,2.25,99228,de-la-cruz,3.0,,9.0,11.0,3.0,,19.0,,,,,,,,,,,,,
302,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,Bareiro,Adam Fernando Bareiro Gamarra,356,-0.43,5,2,17,FOR,Bareiro,0.9,True,6.13,0.7,99248,bareiro,,,,2.0,1.0,1.0,,,,,,,,,,,,,,
303,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,Chico,Francisco Alves da Silva Neto - Melo,292,0.0,3,13,17,SPT,Chico,0.0,False,5.55,3.05,99253,chico,1.0,,17.0,7.0,1.0,5.0,6.0,,,,1.0,,2.0,,,,,,,
304,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,5,Pochettino,Tomás Pochettino,356,0.62,4,9,17,FOR,Pochettino,6.5,True,12.16,6.14,99267,pochettino,,,15.0,4.0,6.0,8.0,5.0,,1.0,1.0,,2.0,,,,,,,,
305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,7,Alexander Barboza,Alexander Nahuel Barboza Ullúa,263,-1.16,3,9,17,BOT,A. Barboza,2.6,True,10.86,6.77,99274,alexander-barboza,5.0,,24.0,15.0,1.0,4.0,,,,,,,6.0,,,,,,,
306,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,6,Dinenno,Juan Ignacio Dinenno de Cara,276,0.0,5,3,17,SAO,Dinenno,0.0,False,5.24,0.3,99316,dinenno,1.0,,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,
307,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,5,Michael,Michael Richard Delgado de Oliveira,262,0.0,5,10,17,FLA,Michael,0.0,False,8.08,3.89,99392,michael,,,7.0,1.0,2.0,3.0,2.0,,1.0,1.0,,3.0,,,,,,,,
308,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,7,Baralhas,Gabriel Baralhas dos Santos,287,0.68,4,14,17,VIT,Baralhas,8.5,True,6.54,3.15,99440,baralhas,4.0,,22.0,22.0,2.0,9.0,8.0,,1.0,,,,,,,,,,,
309,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,7,Rossi,Agustín Daniel Rossi,262,1.27,1,16,17,FLA,Rossi,9.4,True,10.67,6.67,99552,rossi,1.0,,,,,,4.0,,,,,,11.0,,33.0,2.0,6.0,,,
310,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,5,Paulinho,Paulo Henrique Sampaio Filho,275,0.0,5,7,17,PAL,Paulinho,0.0,False,5.0,1.03,99818,paulinho,,,2.0,1.0,1.0,3.0,2.0,,,1.0,,,,,,,,,,
311,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,3,Alan Franco,Alan Javier Franco,276,-0.9,3,12,17,SAO,A. Franco,-0.1,True,5.53,2.03,99889,alan-franco,3.0,,10.0,14.0,,,3.0,,,1.0,,,3.0,,,,,,,
312,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,7,Igor Gomes,Igor Silveira Gomes,282,-0.19,4,13,17,CAM,I. Gomes,1.5,True,5.45,2.9,100084,igor-gomes,,,8.0,9.0,2.0,3.0,5.0,,2.0,,,1.0,,,,,,,,
313,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,Pedro Augusto,Pedro Augusto Borges da Costa,292,0.9,4,3,17,SPT,P. Augusto,4.0,True,2.15,0.1,100085,pedro-augusto,1.0,1.0,3.0,5.0,,1.0,1.0,,,,,,,,,,,,,
314,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,2,Yuri Alberto,Yuri Alberto Monteiro da Silva,264,0.09,5,11,17,COR,Y. Alberto,2.2,True,12.12,5.75,100652,yuri-alberto,2.0,,1.0,12.0,5.0,14.0,11.0,,5.0,2.0,,1.0,,,,,,,,
315,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,6,Fernando,Fernando dos Santos Pedro,280,0.0,5,0,17,RBB,Fernando,0.0,False,5.0,0.0,100695,fernando,,,,,,,,,,,,,,,,,,,,
316,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,6,Matheus Henrique,Matheus Henrique de Souza,283,-0.82,4,3,17,CRU,M. Henrique,0.0,True,7.72,1.03,100742,matheus-henrique,1.0,,2.0,3.0,,,4.0,,,,,,,,,,,,,
317,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,5,Brenno,Brenno Oliveira Fraga Costa,356,0.0,1,1,17,FOR,Brenno,0.0,False,4.83,0.8,100830,brenno,,1.0,,,,,1.0,,,,,,,,1.0,,1.0,,,
318,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,6,Lucas Esteves,Lucas Esteves de Souza,284,0.0,2,5,17,GRE,L. Esteves,0.0,False,5.87,2.58,100846,lucas-esteves,,,7.0,4.0,1.0,3.0,2.0,,,,1.0,,,,,,,,,
319,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,6,Luan Cândido,Luan Cândido de Almeida,284,0.0,2,0,17,GRE,L. Cândido,0.0,False,7.0,0.0,100848,luan-candido,,,,,,,,,,,,,,,,,,,,
320,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,7,Vitinho,Victor Alexander da Silva,263,-1.44,2,14,17,BOT,Vitinho,0.0,True,9.88,6.89,100898,vitinho,1.0,,28.0,12.0,,4.0,6.0,,1.0,2.0,,,9.0,,,,,,,
321,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,2,Ronald Lopes,Ronald dos Santos Lopes,287,0.43,4,15,17,VIT,R. Lopes,6.7,True,4.34,2.37,100969,ronald-lopes,2.0,,18.0,19.0,3.0,2.0,12.0,,,1.0,,1.0,,,,,,,,
322,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,7,Nonato,Gustavo Nonato Santana,266,0.0,4,10,17,FLU,Nonato,0.0,False,4.79,2.06,100987,nonato,3.0,,12.0,9.0,1.0,2.0,11.0,,,,,,,,,,,,,
323,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,6,Júnior Santos,José Antonio dos Santos Júnior,282,-0.3,5,10,17,CAM,J. Santos,0.0,True,6.85,2.79,101002,junior-santos,1.0,,3.0,2.0,2.0,4.0,7.0,,2.0,1.0,,,,,,,,,,
324,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,7,Diego,Jackson Diego Ibraim Fagundes - Ibrahim,354,-0.04,2,14,17,CEA,Diego,2.2,True,9.79,6.04,101027,diego,2.0,,21.0,10.0,1.0,3.0,39.0,,,,,2.0,5.0,,,,,,,
325,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,3,Ferreira,Aldemir dos Santos Ferreira,276,1.05,5,12,17,SAO,Ferreira,8.0,True,10.05,5.73,101290,ferreira,3.0,,9.0,6.0,2.0,7.0,20.0,,4.0,1.0,,2.0,,,,,,,,
326,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,7,Ademir,Ademir da Silva Santos Júnior,265,0.53,5,12,17,BAH,Ademir,7.2,True,5.75,3.08,101314,ademir,2.0,,11.0,11.0,3.0,7.0,24.0,,,4.0,,1.0,,,,,,,,
327,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6,Guga,Cláudio Rodrigues Gomes,266,-0.38,2,7,17,FLU,Guga,1.7,True,7.59,4.67,101319,guga,1.0,,11.0,3.0,,2.0,7.0,,1.0,,,,1.0,,,,,,,
328,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6,Marcelo Pitaluga,Marcelo de Araújo Pitaluga Filho,266,0.0,1,0,17,FLU,M. Pitaluga,0.0,False,3.0,0.0,101478,marcelo-pitaluga,,,,,,,,,,,,,,,,,,,,
329,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,Pepê,João Pedro Vilardi Pinto,287,-0.18,4,8,17,VIT,Pepê,-0.3,True,3.94,0.8,101573,pepe,2.0,1.0,7.0,12.0,,,9.0,,,,,,,,,,,,,
330,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,7,Hugo Souza,Hugo de Souza Nogueira,264,-1.19,1,12,17,COR,H. Souza,1.6,True,8.39,4.08,101574,hugo-souza,1.0,,,,,,,,,,,,5.0,,30.0,,14.0,,,
331,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,7,Hugo Moura,Hugo Moura Arruda da Silva,267,-0.5,4,13,17,VAS,H. Moura,-0.3,True,4.99,2.44,101594,hugo-moura,3.0,,19.0,23.0,4.0,3.0,8.0,,,,,1.0,,,,,,,1.0,
332,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,6,Ramon,Ramon Ramos Lima,285,0.0,2,5,17,INT,Ramon,0.0,False,5.92,3.52,101597,ramon,1.0,,7.0,4.0,1.0,2.0,3.0,,,,,,1.0,,,,,,,
333,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,6,Peixoto,Daniel Nascimento Peixoto dos Santos,286,0.0,4,2,17,JUV,Peixoto,0.0,False,3.54,2.0,101651,peixoto,,,2.0,,,,2.0,,,,,,,,,,,,,
334,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,7,Felipe Jonatan,Felipe Jonatan Rocha Andrade,2305,0.0,2,0,17,MIR,F. Jonatan,0.0,False,6.0,0.0,101708,felipe-jonatan,,,,,,,,,,,,,,,,,,,,
335,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,7,Matheuzinho,Matheus França Silva,264,-0.7,2,13,17,COR,Matheuzinho,1.5,True,9.75,5.27,101727,matheuzinho,6.0,,30.0,9.0,1.0,3.0,7.0,,,,,,5.0,,,,,,,
336,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,Claudinho,Claudio Coelho Salvático,287,-0.95,2,11,17,VIT,Claudinho,-1.0,True,4.39,2.05,101752,claudinho,5.0,,10.0,10.0,1.0,1.0,7.0,,,,,,2.0,,,,,,,
