,atletas.variacao_num,atletas.preco_num,atletas.nome,atletas.entrou_em_campo,atletas.clube.id.full.name,atletas.apelido_abreviado,atletas.media_num,atletas.atleta_id,atletas.jogos_num,atletas.rodada_id,atletas.foto,atletas.slug,atletas.clube_id,atletas.posicao_id,atletas.pontos_num,atletas.apelido,atletas.status_id,A,CA,DS,FC,FD,FF,FS,G,I,SG,CV,FT,PC,PS,DE,DP,GS,V,PP,GC
231,-0.69,6.53,João Othávio Basso,True,SAN,J. Basso,3.68,93372,5,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,joao-basso,277,3,1.9,João Basso,6,,2.0,7.0,7.0,,,4.0,,,2.0,,,,,,,,,,
232,0.0,5.0,Aitor Cantalapiedra Fernández,False,VIT,Cantalapiedra,0.0,93411,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,cantalapiedra,287,5,0.0,Cantalapiedra,6,,,,,,,,,,,,,,,,,,,,
233,-0.33,4.93,Wanderson Maciel Sousa Campos,True,CRU,Wanderson,1.91,93478,15,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,wanderson,283,5,-0.3,Wanderson,7,,1.0,7.0,18.0,7.0,12.0,8.0,,4.0,,,1.0,,,,,,,,
234,-0.2,4.6,Bruno Nunes de Barros,True,CEA,B. Tubarão,2.2,93637,7,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,bruno-tubarao,354,2,0.0,Bruno Tubarão,6,,,,1.0,,1.0,,,1.0,3.0,,,,,,,,,,
235,0.0,12.68,Paulo Henrique de Oliveira Alves,False,VAS,P. Henrique,7.72,93716,11,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,paulo-henrique,267,2,0.0,Paulo Henrique,7,3.0,4.0,38.0,21.0,3.0,4.0,7.0,,1.0,2.0,,1.0,,,,,,,,
236,0.0,5.74,Marlon Rodrigues Freitas,False,BOT,M. Freitas,2.61,93790,13,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,marlon-freitas,263,4,0.0,Marlon Freitas,3,3.0,3.0,11.0,12.0,3.0,3.0,6.0,,,,,,,,,,,,,
237,0.0,3.0,Keiller da Silva Nunes,False,CEA,Keiller,0.0,93834,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,keiller,354,1,0.0,Keiller,6,,,,,,,,,,,,,,,,,,,,
238,0.0,7.5,Marcos Venicius Santos Miranda - Vinícius,False,JUV,Marcão,5.93,93879,6,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,marcao,286,1,0.0,Marcão,6,,,,,,,,,,1.0,,,1.0,,32.0,,10.0,,,
239,0.27,7.71,Cleiton Schwengber,True,RBB,Cleiton,4.75,93882,14,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,cleiton,280,1,2.7,Cleiton,3,,3.0,,,,,4.0,,,5.0,,,,,45.0,,16.0,,,
240,1.73,7.06,Matheus Leonardo Sales Cardoso,True,SPT,Matheusinho,5.0,93886,2,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,matheusinho,292,4,8.0,Matheusinho,2,1.0,,1.0,,1.0,1.0,3.0,,,,,,,,,,,,,
241,0.0,6.91,Breno Henrique Vasconcelos Lopes,False,FOR,B. Lopes,3.53,93988,8,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,breno-lopes,356,5,0.0,Breno Lopes,7,,1.0,2.0,6.0,3.0,7.0,17.0,1.0,7.0,,,1.0,,,,,,,,
242,0.0,12.96,John Victor Maciel Furtado,False,BOT,John,7.23,94044,13,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,john,263,1,0.0,John,7,,2.0,1.0,1.0,,,3.0,,,9.0,,,,,41.0,,5.0,,,
243,0.0,4.9,Matheus Fernandes Siqueira,False,RBB,M. Fernandes,2.27,94067,8,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,matheus-fernandes,280,4,0.0,Matheus Fernandes,5,,1.0,13.0,7.0,,1.0,2.0,,,,,,,,,,,,,
244,0.0,3.58,Maycon de Andrade Barberan,False,COR,Maycon,1.3,94154,11,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,maycon,264,4,0.0,Maycon,5,,,9.0,3.0,,1.0,2.0,,,,,,,,,,,,,
245,0.0,4.48,Diego Cristiano Evaristo,False,SAN,D. Pituca,1.53,94156,10,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,diego-pituca,277,4,0.0,Diego Pituca,6,,2.0,4.0,6.0,,2.0,7.0,1.0,,,,,,,,,,,,
246,0.19,9.36,Guilherme Augusto Vieira dos Santos,True,SAN,Guilherme,6.52,94207,12,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,guilherme,277,5,2.5,Guilherme,5,1.0,,22.0,6.0,5.0,11.0,23.0,2.0,3.0,,,,,,,,,,,
247,-0.21,3.62,Matheus Barcelos da Silva,True,JUV,M. Babi,1.69,94444,8,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,matheus-babi,286,5,0.4,Matheus Babi,6,,1.0,4.0,8.0,,2.0,3.0,1.0,2.0,,,,,,,,,,,
248,-0.59,11.62,Raphael Cavalcante Veiga,True,PAL,R. Veiga,2.52,94509,8,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,raphael-veiga,275,4,-0.3,Raphael Veiga,6,1.0,,3.0,4.0,2.0,3.0,12.0,,,,,,,1.0,,,,,,
249,0.0,4.0,Lucas da Cruz Oliveira,False,VAS,L. Oliveira,0.0,94514,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,lucas-oliveira,267,3,0.0,Lucas Oliveira,6,,,,,,,,,,,,,,,,,,,,
250,-1.46,16.22,Pedro Guilherme Abreu dos Santos,True,FLA,Pedro,6.57,94583,10,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,pedro,262,5,0.2,Pedro,6,2.0,2.0,2.0,1.0,9.0,1.0,7.0,5.0,1.0,,,1.0,,1.0,,,,,1.0,
251,0.0,5.0,Lucas Fernandes da Silva,False,JUV,L. Fernandes,0.0,94931,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,lucas-fernandes,286,4,0.0,Lucas Fernandes,6,,,,,,,,,,,,,,,,,,,,
252,0.0,11.57,Luis Antônio da Rocha Júnior,False,RBB,J. Capixaba,8.26,94968,12,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,juninho-capixaba,280,2,0.0,Juninho Capixaba,5,,1.0,29.0,17.0,4.0,7.0,27.0,1.0,1.0,6.0,,,,,,,,,,
253,-0.28,5.32,Nicolas Vecchiato da Silva - Vichiatto / Vechiatto,True,CEA,Nicolas,3.12,95127,5,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,nicolas,354,2,0.9,Nicolas,6,,,3.0,3.0,1.0,1.0,,,,2.0,,,,,,,,,,
254,-0.92,8.3,Gabriel Pereira Taliari,True,JUV,G. Taliari,4.86,95131,12,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,gabriel-taliari,286,5,0.0,Gabriel Taliari,7,2.0,,11.0,15.0,4.0,6.0,16.0,2.0,3.0,,,1.0,,,,,,,,
255,0.0,2.09,Daniel Eduardo Giraldo Cárdenas,False,JUV,Giraldo,0.54,95354,7,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,giraldo,286,4,0.0,Giraldo,7,,2.0,4.0,11.0,,2.0,3.0,,,,,,,,,,,,,
256,-0.74,4.75,Christian Hernando Rivera Cuéllar,True,SPT,Rivera,2.9,95357,12,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,rivera,292,4,1.4,Rivera,7,,4.0,27.0,29.0,,,14.0,,,,,,,,,,,,,
257,-0.66,6.93,Igor Vinícius de Souza,True,SAN,I. Vinícius,3.38,95466,5,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,igor-vinicius,277,2,1.7,Igor Vinícius,2,,2.0,7.0,3.0,1.0,2.0,3.0,,,1.0,,,,,,,,,,
258,0.0,5.22,Raniele Almeida Melo,False,COR,Raniele,2.58,95556,13,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,raniele,264,4,0.0,Raniele,7,,3.0,18.0,14.0,2.0,3.0,18.0,,,,,,,,,,,,,
259,0.0,9.13,Artur Victor Guimarães,False,BOT,Artur,5.04,95799,12,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,artur,263,5,0.0,Artur,2,3.0,1.0,8.0,8.0,4.0,7.0,15.0,2.0,1.0,,,1.0,,,,,,,,
260,0.0,3.0,Daniel Cerântula Fuzato,False,VAS,D. Fuzato,0.0,95936,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,daniel-fuzato,267,1,0.0,Daniel Fuzato,6,,,,,,,,,,,,,,,,,,,,
261,0.0,5.46,Vinícius Moreira de Lima,False,FLU,Lima,2.41,96340,10,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,lima,266,4,0.0,Lima,7,,1.0,2.0,7.0,2.0,6.0,12.0,1.0,,,,1.0,,,,,,,,
262,0.3,2.83,Charles Rigon Mattos,True,COR,Charles,0.25,96342,6,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,charles,264,4,1.9,Charles,7,,2.0,3.0,5.0,,,1.0,,,,,,,,,,,,,
263,0.0,11.34,Carlos Joaquín Correa,False,BOT,J. Correa,1.73,96353,3,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,joaquin-correa,263,5,0.0,Joaquín Correa,7,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,
264,0.5,15.25,Matheus Fellipe Costa Pereira,True,CRU,M. Pereira,8.09,96610,14,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,matheus-pereira,283,4,5.1,Matheus Pereira,7,5.0,4.0,24.0,18.0,12.0,10.0,47.0,2.0,3.0,,,,,,,,,,,
265,0.0,1.81,Allan Rodrigues de Souza,False,FLA,Allan,0.46,96652,8,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,allan,262,4,0.0,Allan,7,,1.0,2.0,11.0,1.0,1.0,6.0,,,,,,,,,,,,,
266,0.0,6.15,Renzo Saravia,False,CAM,Saravia,3.79,96725,7,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,saravia,282,2,0.0,Saravia,6,,,4.0,7.0,,2.0,2.0,,,4.0,,,,,,,,,,
267,0.0,4.57,Carlos Moisés de Lima,False,VIT,Carlinhos,1.93,96831,3,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,carlinhos,287,5,0.0,Carlinhos,6,,2.0,,8.0,,3.0,,1.0,2.0,,,,,,,,,,,
268,0.0,9.79,Mathías Adalberto Villasanti Rolón,False,GRE,Villasanti,4.58,97145,12,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,villasanti,284,4,0.0,Villasanti,7,,5.0,40.0,23.0,,3.0,9.0,,,,,,,,,,,,,
269,0.48,5.91,Alesson dos Santos Batista,True,MIR,Alesson,3.27,97321,3,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,alesson,2305,5,5.1,Alesson,6,2.0,,1.0,6.0,,,1.0,,4.0,,,,,,,,,,,
270,0.0,8.85,Rogério Mücke Ceni,False,BAH,R. Ceni,5.36,97341,14,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,rogerio-ceni,265,6,0.0,Rogério Ceni,7,,,,,,,,,,,,,,,,,,7.0,,
271,0.0,2.93,João Victor Carroll Santana,False,MIR,J. Victor,2.47,97460,13,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,joao-victor,2305,3,0.0,João Victor,7,1.0,2.0,9.0,10.0,1.0,3.0,6.0,,1.0,3.0,1.0,,,,,,,,,
272,0.0,6.8,Fernando Marçal de Oliveira,False,BOT,Marçal,4.6,97468,2,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,marcal,263,2,0.0,Marçal,6,,2.0,,1.0,,,1.0,,,2.0,,,,,,,,,,
273,0.0,6.82,Félix Eduardo Torres Caicedo,False,COR,F. Torres,4.18,97642,7,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,felix-torres,264,3,0.0,Félix Torres,6,,1.0,11.0,11.0,,2.0,1.0,,,3.0,,,,,,,,,,
274,0.0,3.0,Thiago Couto Wenceslau,False,VIT,T. Couto,0.0,97645,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,thiago-couto,287,1,0.0,Thiago Couto,6,,,,,,,,,,,,,,,,,,,,
275,0.0,7.72,Murilo Cerqueira Paim,False,PAL,Murilo,2.82,97653,4,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,murilo,275,3,0.0,Murilo,5,,3.0,2.0,8.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,
276,2.57,8.33,Erick de Arruda Serafim,True,VIT,Erick,4.4,97810,12,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,erick,287,5,17.9,Erick,3,2.0,3.0,8.0,10.0,5.0,8.0,27.0,1.0,,,,1.0,,,,,,,,
277,-1.39,7.23,Leonardo Rech Ortiz,True,FLA,L. Ortiz,5.82,97867,14,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,leo-ortiz,262,3,1.2,Léo Ortiz,7,2.0,1.0,11.0,12.0,3.0,5.0,2.0,,,9.0,,2.0,,,,,,,,
278,0.0,4.39,Iago Amaral Borduchi,False,BAH,Iago,2.66,97868,5,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,iago,265,2,0.0,Iago,6,,,4.0,2.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,
279,0.0,8.83,Matheus Bahia Santos,False,CEA,M. Bahia,6.77,97899,9,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,matheus-bahia,354,2,0.0,Matheus Bahia,7,1.0,2.0,17.0,7.0,2.0,2.0,11.0,,,5.0,,,,,,,,,,
280,-1.33,7.26,Vitor Eduardo da Silva Matos,True,INT,Vitão,3.38,97900,13,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,vitao,285,3,-0.5,Vitão,3,1.0,3.0,16.0,8.0,1.0,2.0,1.0,,,4.0,,,,,,,,,,1.0
281,0.0,8.32,Erick Luis Conrado de Carvalho,False,BAH,Erick,3.53,98022,8,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,erick,265,4,0.0,Erick,5,,3.0,14.0,12.0,,2.0,3.0,1.0,2.0,,,1.0,,,,,,,,
282,1.04,8.88,Pedro Raul Garay da Silva,True,CEA,P. Raul,3.82,98225,12,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,pedro-raul,354,5,9.0,Pedro Raul,7,,3.0,3.0,21.0,8.0,16.0,16.0,2.0,18.0,,,2.0,,,,,,,,
283,0.0,11.0,Bartolomeu Jacinto Quissanga,False,BOT,Bastos,0.0,98280,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,bastos,263,3,0.0,Bastos,5,,,,,,,,,,,,,,,,,,,,
284,0.0,3.0,Valdemir de Oliveira Soares,False,VIT,V. Soares,0.0,98306,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,val-soares,287,4,0.0,Val Soares,5,,,,,,,,,,,,,,,,,,,,
285,0.81,4.61,Luiz Henrique Soares Firmino,True,MIR,Negueba,2.68,98384,10,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,negueba,2305,5,8.5,Negueba,7,,2.0,6.0,7.0,2.0,4.0,17.0,1.0,2.0,,,,,,,,,,,
286,0.0,4.58,Victor Hugo Soares dos Santos,False,BAH,Kanu,2.85,98484,2,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,kanu,265,3,0.0,Kanu,5,,,4.0,1.0,,,,,,,,,,,,,,,,
287,0.0,5.9,Jean Lucas de Souza Oliveira,False,BAH,J. Lucas,3.2,98517,12,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,jean-lucas,265,4,0.0,Jean Lucas,7,,1.0,21.0,10.0,1.0,6.0,12.0,,1.0,,1.0,1.0,1.0,,,,,,,
288,0.0,6.44,Benjamín Kuščević Jaramillo,False,FOR,Kuscevic,3.4,98619,12,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,kuscevic,356,3,0.0,Kuscevic,7,,,14.0,11.0,,2.0,3.0,,,4.0,,,,,,,,,,
289,0.0,10.45,Jefferson David Savarino Quintero,False,BOT,Savarino,4.96,98672,9,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,savarino,263,4,0.0,Savarino,6,1.0,1.0,4.0,4.0,7.0,10.0,7.0,2.0,1.0,,,,,,,,,,,
290,0.0,4.77,Fabrizio Germán Angileri - Fabricio,False,COR,Angileri,2.72,98720,10,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,angileri,264,2,0.0,Angileri,6,,1.0,11.0,7.0,,3.0,3.0,,,2.0,,,,,,,,,,
291,0.0,7.49,Tomás Esteban Cuello,False,CAM,Cuello,3.63,98909,9,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,cuello,282,5,0.0,Cuello,6,,3.0,6.0,11.0,6.0,9.0,15.0,1.0,,,,,,,,,,,,
292,-0.85,8.55,Matías Nicolás Viña Susperreguy,True,FLA,Viña,3.73,98974,3,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,vina,262,2,1.5,Viña,6,,,1.0,1.0,,,,,,2.0,,,,,,,,,,
293,0.02,4.34,João Paulo Ferreira Lourenço,True,CEA,Lourenço,2.04,99032,11,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,lourenco,354,4,4.1,Lourenço,6,,,13.0,12.0,2.0,2.0,5.0,,,,,,,,,,,,,
294,-0.49,4.5,Lucas Braga Ribeiro,True,VIT,L. Braga,1.61,99119,10,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,lucas-braga,287,5,-0.6,Lucas Braga,7,,1.0,4.0,9.0,,2.0,9.0,1.0,2.0,,,,,,,,,,,
295,0.0,15.61,Pablo Vegetti,False,VAS,Vegetti,7.11,99198,12,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,vegetti,267,5,0.0,Vegetti,7,1.0,1.0,3.0,17.0,5.0,14.0,12.0,7.0,3.0,,,2.0,,,,,,,,1.0
296,0.0,3.54,José Luis Rodríguez Bebanz,False,VAS,P. Rodríguez,1.08,99213,5,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,puma-rodriguez,267,2,0.0,Puma Rodríguez,6,,,3.0,4.0,,2.0,1.0,,,,,,,,,,,,,
297,0.3,3.34,Juan Ignacio Ramírez Polero,True,SPT,I. Ramírez,1.5,99221,2,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,ignacio-ramirez,292,5,2.2,Ignacio Ramírez,7,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,
298,0.0,8.21,Diego Nicolás de la Cruz Arcosa,False,FLA,D. Cruz,2.25,99228,9,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,de-la-cruz,262,4,0.0,De la Cruz,6,,3.0,9.0,11.0,3.0,,19.0,,,,,,,,,,,,,
299,0.0,6.56,Adam Fernando Bareiro Gamarra,False,FOR,Bareiro,0.5,99248,1,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,bareiro,356,5,0.0,Bareiro,7,,,,1.0,,1.0,,,,,,,,,,,,,,
300,0.0,5.55,Francisco Alves da Silva Neto - Melo,False,SPT,Chico,3.05,99253,13,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,chico,292,3,0.0,Chico,6,,1.0,17.0,7.0,1.0,5.0,6.0,,,2.0,,,1.0,,,,,,,
301,0.0,11.54,Tomás Pochettino,False,FOR,Pochettino,6.09,99267,8,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,pochettino,356,4,0.0,Pochettino,7,1.0,,14.0,4.0,6.0,8.0,5.0,1.0,1.0,,,,,,,,,,,
302,0.0,12.02,Alexander Nahuel Barboza Ullúa,False,BOT,A. Barboza,7.29,99274,8,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,alexander-barboza,263,3,0.0,Alexander Barboza,7,,4.0,22.0,13.0,,4.0,,,,6.0,,,,,,,,,,
303,0.0,5.24,Juan Ignacio Dinenno de Cara,False,SAO,Dinenno,0.3,99316,3,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,dinenno,276,5,0.0,Dinenno,6,,1.0,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,
304,0.0,8.08,Michael Richard Delgado de Oliveira,False,FLA,Michael,3.89,99392,10,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,michael,262,5,0.0,Michael,5,3.0,,7.0,1.0,2.0,3.0,2.0,1.0,1.0,,,,,,,,,,,
305,0.06,5.86,Gabriel Baralhas dos Santos,True,VIT,Baralhas,2.74,99440,13,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,baralhas,287,4,5.2,Baralhas,7,,4.0,22.0,21.0,2.0,8.0,8.0,,,,,,,,,,,,,
306,-0.83,9.4,Agustín Daniel Rossi,True,FLA,Rossi,6.49,99552,15,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,rossi,262,1,0.8,Rossi,7,,1.0,,,,,3.0,,,10.0,,,,,30.0,2.0,6.0,,,
307,0.0,5.0,Paulo Henrique Sampaio Filho,False,PAL,Paulinho,1.03,99818,7,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,paulinho,275,5,0.0,Paulinho,5,,,2.0,1.0,1.0,3.0,2.0,,1.0,,,,,,,,,,,
308,0.0,6.43,Alan Javier Franco,False,SAO,A. Franco,2.22,99889,11,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,alan-franco,276,3,0.0,Alan Franco,7,,2.0,9.0,12.0,,,3.0,,1.0,3.0,,,,,,,,,,
