,atletas.atleta_id,atletas.pontos_num,atletas.media_num,atletas.nome,atletas.jogos_num,atletas.status_id,atletas.rodada_id,atletas.apelido,atletas.entrou_em_campo,atletas.clube.id.full.name,atletas.preco_num,atletas.posicao_id,atletas.foto,atletas.apelido_abreviado,atletas.clube_id,atletas.variacao_num,atletas.slug,CA,DS,FC,FD,FF,FS,G,I,SG,DE,GS,PC,DP,FT,A,CV,PS,V,PP,GC
235,93882,0.0,5.6,Cleiton Schwengber,11,7,13,Cleiton,False,RBB,7.77,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Cleiton,280,0.0,cleiton,2.0,,,,,3.0,,,5.0,37.0,11.0,,,,,,,,,
236,93988,-0.1,3.4,Breno Henrique Vasconcelos Lopes,7,6,13,Breno Lopes,True,FOR,6.28,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,B. Lopes,356,-0.91,breno-lopes,,2.0,6.0,3.0,5.0,15.0,1.0,5.0,,,,,,,,,,,,
237,94044,11.5,6.88,John Victor Maciel Furtado,11,7,13,John,True,BOT,12.64,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,John,263,0.52,john,2.0,1.0,1.0,,,2.0,,,7.0,35.0,5.0,,,,,,,,,
238,94067,0.0,2.27,Matheus Fernandes Siqueira,8,5,13,Matheus Fernandes,False,RBB,4.9,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,M. Fernandes,280,0.0,matheus-fernandes,1.0,13.0,7.0,,1.0,2.0,,,,,,,,,,,,,,
239,94154,0.0,1.28,Maycon de Andrade Barberan,10,2,13,Maycon,False,COR,3.56,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Maycon,264,0.0,maycon,,8.0,3.0,,1.0,2.0,,,,,,,,,,,,,,
240,94156,0.0,1.32,Diego Cristiano Evaristo,8,6,13,Diego Pituca,False,SAN,3.83,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,D. Pituca,277,0.0,diego-pituca,2.0,1.0,5.0,,2.0,6.0,1.0,,,,,,,,,,,,,
241,94207,0.0,7.51,Guilherme Augusto Vieira dos Santos,9,7,13,Guilherme,False,SAN,10.55,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Guilherme,277,0.0,guilherme,,19.0,5.0,5.0,11.0,20.0,2.0,2.0,,,,,,,,,,,,
242,94444,-0.1,1.98,Matheus Barcelos da Silva,6,6,13,Matheus Babi,True,JUV,3.74,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,M. Babi,286,-0.49,matheus-babi,1.0,3.0,4.0,,1.0,2.0,1.0,2.0,,,,,,,,,,,,
243,94509,0.0,2.36,Raphael Cavalcante Veiga,5,6,13,Raphael Veiga,False,PAL,12.58,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,R. Veiga,275,0.0,raphael-veiga,,3.0,3.0,2.0,1.0,8.0,,,,,,,,,,,1.0,,,
244,94514,0.0,0.0,Lucas da Cruz Oliveira,0,6,13,Lucas Oliveira,False,VAS,4.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,L. Oliveira,267,0.0,lucas-oliveira,,,,,,,,,,,,,,,,,,,,
245,94583,0.0,7.17,Pedro Guilherme Abreu dos Santos,8,6,13,Pedro,False,FLA,17.65,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Pedro,262,0.0,pedro,,2.0,1.0,7.0,1.0,7.0,4.0,1.0,,,,,,1.0,2.0,,1.0,,1.0,
246,94931,0.0,0.0,Lucas Fernandes da Silva,0,6,13,Lucas Fernandes,False,JUV,5.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,L. Fernandes,286,0.0,lucas-fernandes,,,,,,,,,,,,,,,,,,,,
247,94968,3.8,8.26,Luis Antônio da Rocha Júnior,12,6,13,Juninho Capixaba,True,RBB,11.57,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,J. Capixaba,280,-0.48,juninho-capixaba,1.0,29.0,17.0,4.0,7.0,27.0,1.0,1.0,6.0,,,,,,,,,,,
248,95127,0.0,3.67,Nicolas Vecchiato da Silva - Vichiatto / Vechiatto,4,6,13,Nicolas,False,CEA,5.6,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Nicolas,354,0.0,nicolas,,3.0,2.0,,1.0,,,,2.0,,,,,,,,,,,
249,95131,9.9,5.25,Gabriel Pereira Taliari,10,6,13,Gabriel Taliari,True,JUV,9.61,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,G. Taliari,286,1.39,gabriel-taliari,,8.0,15.0,4.0,5.0,15.0,2.0,3.0,,,,,,1.0,2.0,,,,,
250,95354,0.0,0.54,Daniel Eduardo Giraldo Cárdenas,7,6,13,Giraldo,False,JUV,2.09,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Giraldo,286,0.0,giraldo,2.0,4.0,11.0,,2.0,3.0,,,,,,,,,,,,,,
251,95357,1.3,2.63,Christian Hernando Rivera Cuéllar,10,6,13,Rivera,True,SPT,4.5,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Rivera,292,0.18,rivera,4.0,21.0,24.0,,,12.0,,,,,,,,,,,,,,
252,95464,0.6,3.02,Gregore de Magalhães da Silva,10,2,13,Gregore,True,BOT,6.3,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Gregore,263,-0.38,gregore,3.0,26.0,42.0,1.0,2.0,8.0,,,,,,,,,,,,,,
253,95466,0.0,3.9,Igor Vinícius de Souza,3,6,13,Igor Vinícius,False,SAN,7.88,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,I. Vinícius,277,0.0,igor-vinicius,1.0,3.0,2.0,1.0,2.0,2.0,,,1.0,,,,,,,,,,,
254,95556,2.4,2.79,Raniele Almeida Melo,11,2,13,Raniele,True,COR,5.49,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Raniele,264,-0.07,raniele,2.0,17.0,12.0,1.0,2.0,16.0,,,,,,,,,,,,,,
255,95799,2.5,5.4,Artur Victor Guimarães,10,7,13,Artur,True,BOT,9.47,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Artur,263,-0.92,artur,1.0,6.0,8.0,3.0,6.0,12.0,2.0,1.0,,,,,,1.0,3.0,,,,,
256,95936,0.0,0.0,Daniel Cerântula Fuzato,0,6,13,Daniel Fuzato,False,VAS,3.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,D. Fuzato,267,0.0,daniel-fuzato,,,,,,,,,,,,,,,,,,,,
257,96340,0.0,2.17,Vinícius Moreira de Lima,8,6,13,Lima,False,FLU,4.94,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Lima,266,0.0,lima,1.0,1.0,6.0,2.0,4.0,10.0,1.0,,,,,,,,,,,,,
258,96342,0.0,-0.02,Charles Rigon Mattos,4,6,13,Charles,False,COR,2.96,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Charles,264,0.0,charles,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
259,96353,2.0,2.0,Carlos Joaquín Correa,1,6,13,Joaquín Correa,True,BOT,13.44,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,J. Correa,263,-0.56,joaquin-correa,,,,1.0,1.0,,,,,,,,,,,,,,,
260,96610,16.7,8.53,Matheus Fellipe Costa Pereira,11,7,13,Matheus Pereira,True,CRU,16.77,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,M. Pereira,283,2.15,matheus-pereira,4.0,23.0,15.0,9.0,9.0,38.0,2.0,2.0,,,,,,,3.0,,,,,
261,96652,1.6,0.07,Allan Rodrigues de Souza,6,7,13,Allan,True,FLA,2.05,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Allan,262,0.33,allan,,,6.0,1.0,,2.0,,,,,,,,,,,,,,
262,96725,0.0,4.17,Renzo Saravia,6,6,13,Saravia,False,CAM,6.86,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Saravia,282,0.0,saravia,,3.0,7.0,,2.0,2.0,,,4.0,,,,,,,,,,,
263,96831,0.0,1.93,Carlos Moisés de Lima,3,6,13,Carlinhos,False,VIT,4.57,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Carlinhos,287,0.0,carlinhos,2.0,,8.0,,3.0,,1.0,2.0,,,,,,,,,,,,
264,97145,5.2,4.98,Mathías Adalberto Villasanti Rolón,11,6,13,Villasanti,True,GRE,10.63,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Villasanti,284,0.06,villasanti,5.0,40.0,22.0,,3.0,8.0,,,,,,,,,,,,,,
265,97321,0.0,0.0,Alesson dos Santos Batista,0,2,13,Alesson,False,MIR,5.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Alesson,2305,0.0,alesson,,,,,,,,,,,,,,,,,,,,
266,97341,5.82,5.47,Rogério Mücke Ceni,13,6,13,Rogério Ceni,True,BAH,9.08,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,R. Ceni,265,-0.27,rogerio-ceni,,,,,,,,,,,,,,,,,,7.0,,
267,97460,0.0,2.03,João Victor Carroll Santana,11,7,13,João Victor,False,MIR,3.02,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,J. Victor,2305,0.0,joao-victor,2.0,7.0,9.0,1.0,3.0,6.0,,1.0,2.0,,,,,,,,,,,
268,97468,0.0,4.6,Fernando Marçal de Oliveira,2,6,13,Marçal,False,BOT,6.8,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Marçal,263,0.0,marcal,2.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,
269,97642,0.0,4.63,Félix Eduardo Torres Caicedo,6,6,13,Félix Torres,False,COR,7.59,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,F. Torres,264,0.0,felix-torres,1.0,10.0,11.0,,2.0,1.0,,,3.0,,,,,,,,,,,
270,97645,0.0,0.0,Thiago Couto Wenceslau,0,6,13,Thiago Couto,False,VIT,3.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,T. Couto,287,0.0,thiago-couto,,,,,,,,,,,,,,,,,,,,
271,97653,0.0,2.82,Murilo Cerqueira Paim,4,5,13,Murilo,False,PAL,7.72,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Murilo,275,0.0,murilo,3.0,2.0,8.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,
272,97810,0.0,3.47,Erick de Arruda Serafim,9,6,13,Erick,False,VIT,5.82,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Erick,287,0.0,erick,1.0,3.0,6.0,4.0,6.0,20.0,,,,,,,,,2.0,,,,,
273,97867,9.7,6.13,Leonardo Rech Ortiz,11,2,13,Léo Ortiz,True,FLA,8.1,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,L. Ortiz,262,-0.12,leo-ortiz,1.0,9.0,9.0,2.0,4.0,2.0,,,8.0,,,,,2.0,1.0,,,,,
274,97868,0.0,2.66,Iago Amaral Borduchi,5,6,13,Iago,False,BAH,4.39,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Iago,265,0.0,iago,,4.0,2.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,
275,97899,5.2,8.27,Matheus Bahia Santos,7,7,13,Matheus Bahia,True,CEA,9.81,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,M. Bahia,354,-0.35,matheus-bahia,1.0,16.0,6.0,2.0,1.0,7.0,,,5.0,,,,,,1.0,,,,,
276,97900,8.0,3.24,Vitor Eduardo da Silva Matos,11,6,13,Vitão,True,INT,8.22,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Vitão,285,1.52,vitao,2.0,14.0,7.0,1.0,,1.0,,,3.0,,,,,,1.0,,,,,1.0
277,98022,0.0,3.53,Erick Luis Conrado de Carvalho,8,5,13,Erick,False,BAH,8.32,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Erick,265,0.0,erick,3.0,14.0,12.0,,2.0,3.0,1.0,2.0,,,,,,1.0,,,,,,
278,98225,-0.1,3.39,Pedro Raul Garay da Silva,10,3,13,Pedro Raul,True,CEA,7.52,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,P. Raul,354,-0.42,pedro-raul,3.0,3.0,20.0,4.0,12.0,13.0,2.0,15.0,,,,,,1.0,,,,,,
279,98280,0.0,0.0,Bartolomeu Jacinto Quissanga,0,5,13,Bastos,False,BOT,11.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Bastos,263,0.0,bastos,,,,,,,,,,,,,,,,,,,,
280,98306,0.0,0.0,Valdemir de Oliveira Soares,0,5,13,Val Soares,False,VIT,3.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,V. Soares,287,0.0,val-soares,,,,,,,,,,,,,,,,,,,,
281,98384,0.0,1.84,Luiz Henrique Soares Firmino,7,7,13,Negueba,False,MIR,2.89,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Negueba,2305,0.0,negueba,2.0,4.0,6.0,1.0,4.0,13.0,,2.0,,,,,,,,,,,,
282,98484,0.0,2.85,Victor Hugo Soares dos Santos,2,5,13,Kanu,False,BAH,4.58,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Kanu,265,0.0,kanu,,4.0,1.0,,,,,,,,,,,,,,,,,
283,98517,8.6,3.08,Jean Lucas de Souza Oliveira,11,6,13,Jean Lucas,True,BAH,6.3,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,J. Lucas,265,0.91,jean-lucas,1.0,19.0,10.0,1.0,6.0,9.0,,1.0,,,,1.0,,1.0,,1.0,,,,
284,98619,2.3,3.39,Benjamín Kuščević Jaramillo,11,6,13,Kuscevic,True,FOR,6.26,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Kuscevic,356,0.1,kuscevic,,12.0,11.0,,2.0,2.0,,,4.0,,,,,,,,,,,
285,98672,1.5,5.13,Jefferson David Savarino Quintero,8,7,13,Savarino,True,BOT,10.25,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Savarino,263,-0.39,savarino,1.0,4.0,4.0,5.0,9.0,6.0,2.0,,,,,,,,1.0,,,,,
286,98720,0.0,2.49,Fabrizio Germán Angileri - Fabricio,8,6,13,Angileri,True,COR,4.32,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Angileri,264,-0.86,angileri,1.0,10.0,7.0,,2.0,3.0,,,1.0,,,,,,,,,,,
287,98909,1.2,3.63,Tomás Esteban Cuello,9,6,13,Cuello,True,CAM,7.49,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Cuello,282,-0.25,cuello,3.0,6.0,11.0,6.0,9.0,15.0,1.0,,,,,,,,,,,,,
288,98974,0.0,4.7,Matías Nicolás Viña Susperreguy,1,6,13,Viña,False,FLA,8.99,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Viña,262,0.0,vina,,,1.0,,,,,,1.0,,,,,,,,,,,
289,99032,2.7,1.7,João Paulo Ferreira Lourenço,8,6,13,Lourenço,True,CEA,4.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Lourenço,354,0.25,lourenco,,7.0,8.0,2.0,2.0,3.0,,,,,,,,,,,,,,
290,99119,1.7,2.15,Lucas Braga Ribeiro,7,2,13,Lucas Braga,True,VIT,5.23,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,L. Braga,287,-0.21,lucas-braga,1.0,3.0,6.0,,2.0,8.0,1.0,2.0,,,,,,,,,,,,
291,99198,1.0,7.03,Pablo Vegetti,11,6,13,Vegetti,True,VAS,14.7,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Vegetti,267,-1.3,vegetti,1.0,3.0,16.0,2.0,13.0,10.0,7.0,2.0,,,,,,1.0,1.0,,,,,1.0
292,99213,0.0,1.08,José Luis Rodríguez Bebanz,5,6,13,Puma Rodríguez,False,VAS,3.54,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,P. Rodríguez,267,0.0,puma-rodriguez,,3.0,4.0,,2.0,1.0,,,,,,,,,,,,,,
293,99228,0.0,2.42,Diego Nicolás de la Cruz Arcosa,8,6,13,De la Cruz,True,FLA,8.28,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,D. Cruz,262,-0.57,de-la-cruz,3.0,9.0,10.0,2.0,,19.0,,,,,,,,,,,,,,
294,99248,0.0,0.0,Adam Fernando Bareiro Gamarra,0,6,13,Bareiro,False,FOR,7.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Bareiro,356,0.0,bareiro,,,,,,,,,,,,,,,,,,,,
295,99253,3.2,3.23,Francisco Alves da Silva Neto - Melo,12,6,13,Chico,True,SPT,5.91,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Chico,292,0.47,chico,1.0,17.0,6.0,,5.0,6.0,,,2.0,,,1.0,,,,,,,,
296,99267,0.5,6.65,Tomás Pochettino,7,6,13,Pochettino,True,FOR,11.62,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Pochettino,356,-1.0,pochettino,,13.0,2.0,6.0,7.0,4.0,1.0,1.0,,,,,,,1.0,,,,,
297,99274,7.2,6.27,Alexander Nahuel Barboza Ullúa,6,7,13,Alexander Barboza,True,BOT,10.78,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,A. Barboza,263,0.14,alexander-barboza,4.0,15.0,11.0,,3.0,,,,4.0,,,,,,,,,,,
298,99316,0.0,-0.4,Juan Ignacio Dinenno de Cara,2,6,13,Dinenno,False,SAO,5.33,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Dinenno,276,0.0,dinenno,1.0,,1.0,,,1.0,,,,,,,,,,,,,,
299,99392,0.0,3.89,Michael Richard Delgado de Oliveira,10,6,13,Michael,False,FLA,8.08,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Michael,262,0.0,michael,,7.0,1.0,2.0,3.0,2.0,1.0,1.0,,,,,,,3.0,,,,,
300,99440,2.3,2.23,Gabriel Baralhas dos Santos,11,3,13,Baralhas,True,VIT,5.19,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Baralhas,287,-0.12,baralhas,3.0,17.0,18.0,1.0,4.0,6.0,,,,,,,,,,,,,,
301,99552,5.0,7.4,Agustín Daniel Rossi,12,7,13,Rossi,True,FLA,10.16,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Rossi,262,-0.43,rossi,1.0,,,,,2.0,,,9.0,26.0,4.0,,2.0,,,,,,,
302,99815,0.0,6.12,Jhon Adolfo Arias Andrade,11,2,13,Arias,False,FLU,14.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Arias,266,0.0,arias,1.0,11.0,14.0,4.0,6.0,31.0,1.0,1.0,,,,,,1.0,4.0,,,,,
303,99818,0.0,1.03,Paulo Henrique Sampaio Filho,7,5,13,Paulinho,False,PAL,5.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Paulinho,275,0.0,paulinho,,2.0,1.0,1.0,3.0,2.0,,1.0,,,,,,,,,,,,
304,99889,-1.6,1.95,Alan Javier Franco,9,7,13,Alan Franco,True,SAO,5.44,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,A. Franco,276,-1.01,alan-franco,2.0,7.0,8.0,,,3.0,,1.0,2.0,,,,,,,,,,,
305,100084,1.5,3.03,Igor Silveira Gomes,11,6,13,Igor Gomes,True,CAM,5.45,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,I. Gomes,282,-0.46,igor-gomes,,5.0,7.0,2.0,3.0,4.0,2.0,,,,,,,,1.0,,,,,
306,100085,-1.3,-1.85,Pedro Augusto Borges da Costa,2,6,13,Pedro Augusto,True,SPT,1.25,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,P. Augusto,292,-0.54,pedro-augusto,1.0,1.0,4.0,,,,,,,,,,,,,1.0,,,,
307,100652,0.0,6.11,Yuri Alberto Monteiro da Silva,10,6,13,Yuri Alberto,False,COR,12.03,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Y. Alberto,264,0.0,yuri-alberto,2.0,1.0,11.0,4.0,13.0,10.0,5.0,2.0,,,,,,,1.0,,,,,
308,100695,0.0,0.0,Fernando dos Santos Pedro,0,6,13,Fernando,False,RBB,5.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Fernando,280,0.0,fernando,,,,,,,,,,,,,,,,,,,,
309,100742,0.0,1.55,Matheus Henrique de Souza,2,6,13,Matheus Henrique,False,CRU,8.54,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,M. Henrique,283,0.0,matheus-henrique,1.0,2.0,3.0,,,4.0,,,,,,,,,,,,,,
310,100830,0.8,0.8,Brenno Oliveira Fraga Costa,1,6,13,Brenno,True,FOR,4.83,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Brenno,356,1.12,brenno,,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,
311,100846,4.7,2.58,Lucas Esteves de Souza,5,6,13,Lucas Esteves,True,GRE,5.87,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,L. Esteves,284,0.23,lucas-esteves,,7.0,4.0,1.0,3.0,2.0,,,,,,1.0,,,,,,,,
312,100848,0.0,0.0,Luan Cândido de Almeida,0,6,13,Luan Cândido,False,GRE,7.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,L. Cândido,284,0.0,luan-candido,,,,,,,,,,,,,,,,,,,,
313,100898,7.5,6.83,Victor Alexander da Silva,11,7,13,Vitinho,True,BOT,10.42,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Vitinho,263,-0.01,vitinho,1.0,22.0,12.0,,3.0,3.0,1.0,2.0,7.0,,,,,,,,,,,
