,atletas.atleta_id,atletas.jogos_num,atletas.preco_num,atletas.status_id,atletas.clube.id.full.name,atletas.rodada_id,atletas.slug,atletas.entrou_em_campo,atletas.nome,atletas.apelido,atletas.media_num,atletas.foto,atletas.apelido_abreviado,atletas.variacao_num,atletas.posicao_id,atletas.clube_id,atletas.pontos_num,A,CA,DS,FC,FD,FF,FS,G,I,SG,FT,PS,DE,GS,PC,V,DP,CV,PP,GC
445,108588,3,6.12,6,SAO,18,tapia,True,Gonzalo Andrés Tapia Dubournais,Tapia,2.93,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Tapia,-1.34,5,276,0.1,,2.0,,3.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,
446,108671,7,2.06,6,VAS,18,garre,False,Benjamín Antonio Garré,Garré,0.07,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Garré,0.0,5,267,0.0,,1.0,1.0,5.0,,,3.0,,,,,,,,,,,,,
447,108683,14,5.8,6,PAL,18,emiliano-martinez,True,Emiliano Martínez Toranza,Emiliano Martínez,3.62,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,E. Martínez,0.35,4,275,3.4,,2.0,26.0,17.0,3.0,4.0,8.0,1.0,,,,,,,,,,,,
448,108713,15,6.3,7,CEA,18,galeano,True,Antonio Javier Galeano Ferreira,Galeano,5.08,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Galeano,-1.41,5,354,4.8,,1.0,15.0,7.0,4.0,5.0,27.0,4.0,4.0,,1.0,,,,,,,,,
449,109096,10,7.64,2,FLA,18,plata,True,Gonzalo Jordy Plata Jiménez,Plata,4.06,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Plata,1.36,5,262,10.6,1.0,,12.0,8.0,4.0,4.0,8.0,1.0,,,,,,,,,,,,
450,109401,15,9.17,5,BAH,18,erick-pulga,False,Erick da Costa Farias,Erick Pulga,6.55,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,E. Pulga,0.0,5,265,0.0,3.0,2.0,24.0,12.0,5.0,19.0,32.0,2.0,3.0,,,,,,,,,,,
451,109426,0,3.0,6,FOR,18,weverson,False,Weverson Moreira da Costa,Weverson,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Weverson,0.0,2,356,0.0,,,,,,,,,,,,,,,,,,,,
452,109573,16,6.64,7,FLU,18,martinelli,True,Matheus Martinelli Lima,Martinelli,3.05,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Martinelli,0.02,4,266,1.3,1.0,2.0,18.0,18.0,2.0,2.0,21.0,1.0,1.0,,1.0,,,,1.0,,,,,
453,109899,16,6.36,6,JUV,18,batalla,True,Emerson Geovanny Batalla Martínez - Enmerson,Batalla,3.97,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Batalla,-0.02,5,286,1.5,1.0,2.0,13.0,13.0,5.0,4.0,24.0,3.0,1.0,,,,,,,,,,,
454,109966,8,3.55,5,GRE,18,monsalve,False,Miguel Ángel Monsalve Gonzáles - González,Monsalve,1.41,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Monsalve,0.0,4,284,0.0,1.0,2.0,3.0,9.0,1.0,1.0,9.0,,,,,,,,,,,,,
455,110062,0,1.0,6,RBB,18,joao-neto,False,João Roberto Rota Neto,João Neto,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,J. Neto,0.0,4,280,0.0,,,,,,,,,,,,,,,,,,,,
456,110260,0,4.0,6,COR,18,palacios,False,Diego José Palacios Espinoza,Palacios,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Palacios,0.0,2,264,0.0,,,,,,,,,,,,,,,,,,,,
457,110311,12,3.68,7,COR,18,jose-martinez,False,José Andrés Martínez Torres,José Martínez,2.37,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,J. Martínez,0.0,4,264,0.0,1.0,6.0,13.0,11.0,2.0,3.0,19.0,,1.0,,,,,,1.0,,,,,
458,110426,12,13.25,7,INT,18,bernabei,True,Alexandro Ezequiel Bernabéi,Bernabéi,5.97,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Bernabéi,-0.76,2,285,3.1,2.0,1.0,28.0,23.0,5.0,7.0,12.0,,1.0,2.0,,,,,,,,,,
459,110506,16,12.01,7,PAL,18,abel-ferreira,True,Abel Fernando Moreira Ferreira,Abel Ferreira,6.2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,A. Ferreira,-0.55,6,275,4.31,,,,,,,,,,,,,,,,10.0,,,,
460,110510,15,7.71,7,INT,18,aguirre,False,Braian Aguirre Nahuel,Aguirre,5.32,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Aguirre,0.0,2,285,0.0,,2.0,34.0,14.0,,4.0,2.0,1.0,2.0,4.0,1.0,,,,,,,,,
461,110632,1,2.24,6,MIR,18,luiz-filipe,False,Luiz Filipe dos Reis Silva,Luiz Filipe,-0.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,L. Filipe,0.0,5,2305,0.0,,,,2.0,,,,,,,,,,,,,,,,
462,110715,16,6.97,2,RBB,18,andres-hurtado,True,José Andrés Hurtado Cheme,Andrés Hurtado,4.51,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,A. Hurtado,0.05,2,280,1.5,,2.0,25.0,18.0,1.0,5.0,4.0,1.0,,6.0,,,,,,,,1.0,,
463,110750,3,4.83,7,RBB,18,gustavo-marques,True,Gustavo Marques Alves dos Santos,Gustavo Marques,2.5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,G. Marques,-0.57,3,280,0.7,,,3.0,1.0,,1.0,5.0,,,,,,,,,,,,,
464,110759,3,6.57,6,FLU,18,john-kennedy,False,John Kennedy Batista de Souza,John Kennedy,0.2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,J. Kennedy,0.0,5,266,0.0,,,,1.0,,,2.0,,1.0,,,,,,,,,,,
465,110760,2,9.4,6,CAM,18,biel,True,Gabriel Teixeira Aragão,Biel,6.2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Biel,2.11,5,282,10.2,1.0,,1.0,,1.0,4.0,3.0,,,,,,,,,,,,,
466,110818,13,9.35,7,FOR,18,renato-paiva,True,Renato Manuel Alves Paiva,Renato Paiva,5.88,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,R. Paiva,-0.44,6,356,4.12,,,,,,,,,,,,,,,,5.0,,,,
467,110909,7,7.28,5,RBB,18,guilherme-lopes,False,Guilherme Lopes de Almeida,Guilherme Lopes,4.73,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,G. Lopes,0.0,2,280,0.0,1.0,2.0,9.0,5.0,,2.0,3.0,1.0,,2.0,,,,,,,,,,1.0
468,111156,1,0.9,6,FOR,18,rodrigo-santos,False,Rodrigo Oliveira dos Santos,Rodrigo Santos,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,R. Santos,0.0,4,356,0.0,,,,,,,,,,,,,,,,,,,,
469,111309,6,8.72,5,GRE,18,gustavo-martins,False,Gustavo Martins de Souza Santos,Gustavo Martins,5.72,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,G. Martins,0.0,3,284,0.0,,2.0,11.0,10.0,3.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,
470,111407,15,6.85,6,JUV,18,luis-mandaca,True,Luis Gustavo da Silva Machado Duarte,Luis Mandaca,4.43,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,L. Mandaca,0.13,4,286,4.2,,1.0,27.0,20.0,3.0,8.0,24.0,1.0,1.0,,1.0,,,,,,,,,
471,111465,0,3.0,6,SPT,18,renzo,False,Renzo Azevedo Pimentel de Moura,Renzo,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Renzo,0.0,3,292,0.0,,,,,,,,,,,,,,,,,,,,
472,111466,7,9.97,7,INT,18,victor-gabriel,False,Victor Gabriel da Conceição Ribeiro,Victor Gabriel,6.84,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,V. Gabriel,0.0,3,285,0.0,,,14.0,7.0,1.0,1.0,2.0,2.0,,2.0,,,,,,,,,,
473,111582,0,1.0,6,CAM,18,gabriel-atila,False,Gabriel Átila Cardoso da Silva,Gabriel Átila,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,G. Átila,0.0,1,282,0.0,,,,,,,,,,,,,,,,,,,,
474,111594,8,4.59,7,PAL,18,micael,True,Micael dos Santos Silva,Micael,2.54,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Micael,0.01,3,275,0.8,,2.0,6.0,13.0,1.0,,2.0,,,3.0,,,,,,,,,,
475,111682,9,3.01,5,VAS,18,adson,False,Adson Ferreira Soares,Adson,0.85,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Adson,0.0,4,267,0.0,,,3.0,1.0,2.0,,2.0,,,,,,,,,,,,,
476,111683,12,3.98,6,INT,18,anthoni,False,Anthoni Spier Souza,Anthoni,1.8,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Anthoni,0.0,1,285,0.0,,,,,,,2.0,,,2.0,,,22.0,18.0,,,,,,
477,111690,0,5.0,6,FLA,18,matheus-cunha,False,Matheus Cunha Queiroz,Matheus Cunha,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,M. Cunha,0.0,1,262,0.0,,,,,,,,,,,,,,,,,,,,
478,111757,0,3.0,6,FOR,18,ryan-guilherme,False,Ryan Guilherme da Silva Pae,Ryan Guilherme,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,R. Guilherme,0.0,4,356,0.0,,,,,,,,,,,,,,,,,,,,
479,111760,15,3.13,7,RBB,18,fabinho,True,Fábio Silva de Freitas,Fabinho,1.58,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Fabinho,0.23,4,280,3.5,1.0,1.0,8.0,9.0,2.0,5.0,8.0,,,,,,,,,,,,,
480,111829,11,3.2,7,BAH,18,kayky,True,Kayky da Silva Chagas,Kayky,2.05,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Kayky,-0.99,5,265,0.8,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,,,,1.0,,,,,,,,
481,111831,5,5.73,6,BOT,18,matheus-martins,False,Matheus Martins Silva dos Santos,Matheus Martins,3.02,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,M. Martins,0.0,5,263,0.0,,1.0,5.0,5.0,4.0,1.0,9.0,,,,,,,,,,,,,
482,111951,6,5.36,6,VIT,18,renzo-lopez,True,Renzo López Patrón,Renzo López,2.43,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,R. López,-0.03,5,287,1.1,,2.0,3.0,7.0,3.0,1.0,4.0,1.0,2.0,,,,,,,,,,,
483,112616,0,3.83,6,GRE,18,gabriel-grando,False,Gabriel Hamester Grando,Gabriel Grando,-3.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,G. Grando,0.0,1,284,0.0,,,,,,,,,,,,,,,,,,1.0,,
484,112709,17,11.26,7,CRU,18,kaiki-bruno,True,Kaiki Bruno da Silva,Kaiki Bruno,7.75,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,K. Bruno,1.12,2,283,11.7,3.0,5.0,44.0,35.0,2.0,9.0,23.0,,,9.0,,,,,,,,,,
485,112863,5,7.4,7,PAL,18,ramon-sosa,True,Ramón Sosa Acosta,Ramón Sosa,2.68,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,R. Sosa,0.68,5,275,6.8,2.0,,,2.0,,2.0,3.0,,1.0,,,1.0,,,,,,,,
486,112869,12,4.48,7,PAL,18,anibal-moreno,False,Aníbal Ismael Moreno,Aníbal Moreno,2.45,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,A. Moreno,0.0,4,275,0.0,,1.0,17.0,8.0,1.0,5.0,4.0,,,,,,,,,,,,,
487,112886,16,7.79,7,RBB,18,lucas-barbosa,True,Lucas Henrique Barbosa,Lucas Barbosa,4.42,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,L. Barbosa,-0.14,5,280,2.8,2.0,2.0,25.0,32.0,9.0,12.0,20.0,1.0,5.0,,,,,,,,,1.0,,
488,112906,2,4.54,6,VAS,18,sforza,False,Juan Sebastián Sforza,Sforza,0.85,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Sforza,0.0,4,267,0.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
489,113034,15,4.15,7,FLU,18,freytes,False,Juan Pablo Freytes,Freytes,2.64,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Freytes,0.0,3,266,0.0,,3.0,9.0,7.0,2.0,8.0,7.0,,1.0,3.0,1.0,1.0,,,,,,,,
490,113073,5,3.98,6,FOR,18,kervin-andrade,False,Kervin Mario Andrade Navarro,Kervin Andrade,2.2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,K. Andrade,0.0,4,356,0.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,,1.0,,,,,,,,,,,
491,113078,10,6.82,6,FOR,18,mancuso,True,Eros Nazareno Mancuso,Mancuso,3.08,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Mancuso,0.28,2,356,2.7,,1.0,11.0,6.0,,4.0,8.0,,1.0,2.0,,,,,,,,,,
492,113103,14,10.28,6,PAL,18,flaco-lopez,True,José Manuel Alberto López,Flaco López,4.95,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,F. López,2.14,5,275,14.0,,3.0,17.0,20.0,3.0,17.0,22.0,3.0,4.0,,,1.0,,,,,,,,
493,113157,6,4.32,2,RBB,18,nathan-mendes,True,Nathan Gabriel de Souza Mendes,Nathan Mendes,1.7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,N. Mendes,-0.07,2,280,1.2,,1.0,2.0,2.0,,1.0,6.0,,,1.0,,,,,,,,,,
494,113158,13,4.17,6,CRU,18,marquinhos,True,Marcus Vinícius Oliveira Alencar,Marquinhos,1.41,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Marquinhos,0.47,5,283,4.0,,1.0,7.0,4.0,2.0,5.0,7.0,,,,,,,,,,,,,
495,113359,9,3.76,6,SAO,18,pablo-maia,True,Pablo Gonçalves Maia Fortunato,Pablo Maia,0.22,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,P. Maia,-0.47,4,276,-1.3,,2.0,3.0,11.0,,1.0,6.0,,,,,,,,1.0,,,,,
496,113397,10,9.54,7,GRE,18,cristian-olivera,False,Cristian Gonzalo Olivera Ibarra,Cristian Olivera,6.06,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,C. Olivera,0.0,5,284,0.0,,2.0,16.0,14.0,6.0,4.0,17.0,3.0,1.0,,,,,,,,,,,
497,113687,11,2.61,6,SPT,18,du-queiroz,False,Eduardo Santos Queiroz,Du Queiroz,1.51,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,D. Queiroz,0.0,4,292,0.0,,,11.0,11.0,1.0,4.0,,,,,,,,,1.0,,,,,
498,113690,0,2.0,6,SAN,18,diogenes,False,Diógenes Vinícius da Silva,Diógenes,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Diógenes,0.0,1,277,0.0,,,,,,,,,,,,,,,,,,,,
499,114334,2,4.83,6,CRU,18,gamarra,False,Mateo Gamarra González,Gamarra,2.35,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Gamarra,0.0,3,283,0.0,,,4.0,1.0,,,,,,,,,,,1.0,,,,,
500,114790,1,4.72,6,FLA,18,cleiton,False,Cleiton Santana dos Santos,Cleiton,5.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Cleiton,0.0,3,262,0.0,,,,,,,,,,1.0,,,,,,,,,,
501,114802,15,10.28,7,PAL,18,vitor-roque,True,Vitor Hugo Roque Ferreira,Vitor Roque,4.73,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,V. Roque,-0.89,5,275,0.4,,2.0,15.0,17.0,8.0,6.0,35.0,3.0,2.0,,,,,,,,,,,
502,115025,0,3.0,6,SAN,18,miguelito,False,Miguel Àngel Terceros,Miguelito,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Miguelito,0.0,4,277,0.0,,,,,,,,,,,,,,,,,,,,
503,115141,11,3.85,6,VAS,18,lucas-freitas,False,Lucas de Freitas Molarinho Chagas,Lucas Freitas,2.05,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,L. Freitas,0.0,3,267,0.0,,1.0,6.0,10.0,,2.0,6.0,1.0,,1.0,,,,,,,,,,
504,115248,16,6.85,7,RBB,18,jhon-jhon,False,Jhonatan dos Santos Rosa,Jhon Jhon,4.03,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,J. Jhon,0.0,4,280,0.0,2.0,3.0,9.0,12.0,5.0,8.0,33.0,2.0,2.0,,1.0,,,,,,,,,
505,115268,3,3.69,6,CAM,18,romulo,False,Rômulo Helberte Pereira Junior,Rômulo,2.33,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Rômulo,0.0,3,282,0.0,,1.0,3.0,5.0,,,,,,1.0,,,,,,,,,,
506,115404,5,3.25,6,BOT,18,rwan-cruz,False,Rwan Philipe Rodrigues de Souza Cruz,Rwan Cruz,1.34,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,R. Cruz,0.0,5,263,0.0,,,3.0,1.0,,2.0,2.0,,1.0,,,,,,,,,,,
507,115537,1,4.09,6,CEA,18,marcos-victor,False,Marcos Victor Ferreira da Silva,Marcos Victor,3.4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,M. Victor,0.0,3,354,0.0,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,
508,115563,1,3.12,6,CRU,18,rodriguinho,False,Rodrigo Henrique Santos de Souza,Rodriguinho,-0.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Rodriguinho,0.0,4,283,0.0,,,,2.0,,,,,,,,,,,,,,,,
509,115586,2,3.01,6,JUV,18,emerson-galego,False,Emerson Mendes de Carvalho,Emerson Galego,1.25,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,E. Galego,0.0,5,286,0.0,,,1.0,,,,2.0,,,,,,,,,,,,,
510,115594,10,3.48,6,JUV,18,marcos-paulo,True,Marcos Paulo Lima Batista Silva,Marcos Paulo,2.08,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,M. Paulo,0.39,2,286,1.9,,4.0,13.0,13.0,2.0,1.0,4.0,,,1.0,,,,,1.0,,,,,
511,115674,1,2.55,6,CAM,18,gabriel-delfim,False,Gabriel Delfim Ferreira,Gabriel Delfim,1.9,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,G. Delfim,0.0,1,282,0.0,,,,,,,,,,,,,3.0,2.0,,,,,,
512,115914,9,4.4,7,FLA,18,evertton-araujo,True,Everton Gustavo Fernandes Araújo,Evertton Araújo,2.82,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,E. Araújo,-0.32,4,262,0.2,,1.0,9.0,10.0,3.0,1.0,7.0,1.0,,,,,,,,,,,,
513,116012,4,3.77,6,FLA,18,matheus-goncalves,False,Matheus Gonçalves Martins,Matheus Gonçalves,1.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,M. Gonçalves,0.0,4,262,0.0,,,3.0,1.0,1.0,,2.0,,,,,,,,,,,,,
514,116034,1,4.23,6,FLA,18,victor-hugo,True,Victor Hugo Gomes Silva,Victor Hugo,1.5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,V. Hugo,0.23,4,262,1.5,,,1.0,,,,,,,,,,,,,,,,,
515,116065,13,9.73,6,BOT,18,cuiabano,True,Luís Eduardo Soares da Silva,Cuiabano,6.37,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Cuiabano,0.03,2,263,3.0,1.0,2.0,13.0,10.0,1.0,4.0,10.0,2.0,1.0,7.0,1.0,,,,,,,,,
516,116067,0,1.0,6,GRE,18,thiago-beltrame,False,Thiago Beltrame Stallbaum,Thiago Beltrame,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,T. Beltrame,0.0,1,284,0.0,,,,,,,,,,,,,,,,,,,,
517,116447,13,6.08,7,FLU,18,hercules,True,Hércules Pereira do Nascimento,Hércules,2.78,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Hércules,0.23,4,266,2.5,,1.0,14.0,14.0,2.0,6.0,4.0,1.0,,,1.0,,,,,,,,,
518,116461,12,7.87,5,VIT,18,jamerson,False,Jamerson Santos de Jesus,Jamerson,5.15,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Jamerson,0.0,2,287,0.0,2.0,,20.0,8.0,5.0,6.0,7.0,,1.0,2.0,,,,,,,,,,
519,117061,2,4.66,6,MIR,18,gabriel-knesowitsch,False,Gabriel Knesowitsch,Gabriel Knesowitsch,4.7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,G. Knesowitsch,0.0,3,2305,0.0,,,1.0,,2.0,,1.0,,,1.0,,,,,,,,,,
520,117314,8,2.02,6,RBB,18,thiago-borbas,False,Thiago Nicolás Borbas Silva,Thiago Borbas,1.17,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,T. Borbas,0.0,5,280,0.0,,3.0,1.0,5.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,
521,117336,0,4.0,5,JUV,18,cipriano,False,João Luiz da Silva Cipriano,Cipriano,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Cipriano,0.0,3,286,0.0,,,,,,,,,,,,,,,,,,,,
522,117404,0,1.0,6,CRU,18,otavio,False,Otávio Eleodoro Rezende Costa,Otávio,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Otávio,0.0,1,283,0.0,,,,,,,,,,,,,,,,,,,,
