,atletas.posicao_id,atletas.jogos_num,atletas.pontos_num,atletas.variacao_num,atletas.atleta_id,atletas.media_num,atletas.preco_num,atletas.rodada_id,atletas.apelido_abreviado,atletas.nome,atletas.slug,atletas.foto,atletas.entrou_em_campo,atletas.apelido,atletas.minimo_para_valorizar,atletas.clube.id.full.name,atletas.clube_id,atletas.status_id,A,DS,FC,FD,FF,FS,G,I,CA,DE,GS,V,DP,SG,FT,PS,PC,CV,PP,GC
477,6,6,8.65,1.18,110818,5.75,9.31,6,R. Paiva,Renato Manuel Alves Paiva,renato-paiva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,True,Renato Paiva,,BOT,263,7,,,,,,,,,,,,2.0,,,,,,,,
478,2,1,0.0,0.0,110909,8.2,5.65,6,G. Lopes,Guilherme Lopes de Almeida,guilherme-lopes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,Guilherme Lopes,,RBB,280,6,,2.0,1.0,,,1.0,,,,,,,,1.0,,,,,,
479,4,3,0.0,0.0,111166,-0.2,3.77,6,Rômulo,Rômulo Azevedo Simão,romulo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,False,Rômulo,,CEA,354,6,,,2.0,,,,,,,,,,,,,,,,,
480,3,0,0.0,0.0,111309,0.0,5.0,6,G. Martins,Gustavo Martins de Souza Santos,gustavo-martins,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,Gustavo Martins,,GRE,284,6,,,,,,,,,,,,,,,,,,,,
481,4,0,0.0,0.0,111332,0.0,3.0,6,K. Gomes,Kelvi Chiesa Gomes,kelvi-gomes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,False,Kelvi Gomes,,JUV,286,6,,,,,,,,,,,,,,,,,,,,
482,4,5,0.0,0.0,111407,5.02,6.36,6,L. Mandaca,Luis Gustavo da Silva Machado Duarte,luis-mandaca,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,False,Luis Mandaca,,JUV,286,6,,7.0,7.0,,4.0,11.0,1.0,,,,,,,,,,,,,
483,3,0,0.0,0.0,111465,0.0,3.0,6,Renzo,Renzo Azevedo Pimentel de Moura,renzo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,Renzo,,SPT,292,6,,,,,,,,,,,,,,,,,,,,
484,3,1,17.2,6.2,111466,17.2,10.2,6,V. Gabriel,Victor Gabriel da Conceição Ribeiro,victor-gabriel,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,True,Victor Gabriel,,INT,285,7,,1.0,1.0,,,,2.0,,,,,,,,,,,,,
485,1,0,0.0,0.0,111582,0.0,1.0,6,G. Átila,Gabriel Átila Cardoso da Silva,gabriel-atila,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,Gabriel Átila,,CAM,282,6,,,,,,,,,,,,,,,,,,,,
486,3,5,0.0,0.0,111594,3.24,4.91,6,Micael,Micael dos Santos Silva,micael,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,False,Micael,,PAL,275,6,,2.0,6.0,,,2.0,,,1.0,,,,,3.0,,,,,,
487,4,3,0.0,0.0,111682,0.57,4.14,6,Adson,Adson Ferreira Soares,adson,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,Adson,,VAS,267,6,,,,1.0,,1.0,,,,,,,,,,,,,,
488,1,6,-1.0,-0.74,111683,3.12,4.6,6,Anthoni,Anthoni Spier Souza,anthoni,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,True,Anthoni,,INT,285,7,,,,,,2.0,,,,9.0,4.0,,,2.0,,,,,,
489,1,0,0.0,0.0,111690,0.0,5.0,6,M. Cunha,Matheus Cunha Queiroz,matheus-cunha,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,Matheus Cunha,,FLA,262,6,,,,,,,,,,,,,,,,,,,,
490,4,4,5.0,0.68,111760,2.22,3.69,6,Fabinho,Fábio Silva de Freitas,fabinho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,True,Fabinho,,RBB,280,6,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,
491,5,3,8.0,1.82,111829,2.67,4.03,6,Kayky,Kayky da Silva Chagas,kayky,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,True,Kayky,,BAH,265,6,,,,,,,1.0,,,,,,,,,,,,,
492,5,5,4.1,0.36,111831,3.02,5.73,6,M. Martins,Matheus Martins Silva dos Santos,matheus-martins,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,True,Matheus Martins,,BOT,263,2,,5.0,5.0,4.0,1.0,9.0,,,1.0,,,,,,,,,,,
493,5,1,0.0,0.0,112060,0.0,0.87,6,J. Victor,João Victor Vieira Ferreira Sousa,joao-victor,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,False,João Victor,,CEA,354,6,,,,,,,,,,,,,,,,,,,,
494,1,0,0.0,0.0,112616,-3.0,3.83,6,G. Grando,Gabriel Hamester Grando,gabriel-grando,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,Gabriel Grando,,GRE,284,6,,,,,,,,,,,,,,,,,,1.0,,
495,2,6,4.3,-0.25,112709,6.12,8.16,6,K. Bruno,Kaiki Bruno da Silva,kaiki-bruno,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,True,Kaiki Bruno,,CRU,283,7,1.0,12.0,12.0,1.0,2.0,11.0,,,1.0,,,,,2.0,,,,,,
496,4,5,2.0,-0.04,112869,1.42,4.29,6,A. Moreno,Aníbal Ismael Moreno,anibal-moreno,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,True,Aníbal Moreno,,PAL,275,6,,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,
497,5,6,6.1,0.91,112886,4.12,7.9,6,L. Barbosa,Lucas Henrique Barbosa,lucas-barbosa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,True,Lucas Barbosa,,RBB,280,7,1.0,10.0,12.0,4.0,4.0,3.0,,2.0,1.0,,,,,,,,,,,
498,4,0,0.0,0.0,112906,0.0,5.0,6,Sforza,Juan Sebastián Sforza,sforza,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,Sforza,,VAS,267,6,,,,,,,,,,,,,,,,,,,,
499,3,6,1.5,-0.1,113034,2.42,3.82,6,Freytes,Juan Pablo Freytes,freytes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,True,Freytes,,FLU,266,7,,2.0,3.0,1.0,1.0,3.0,,1.0,1.0,,,,,2.0,,,,,,
500,4,3,3.1,0.39,113073,1.53,3.96,6,K. Andrade,Kervin Mario Andrade Navarro,kervin-andrade,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,True,Kervin Andrade,,FOR,356,6,,3.0,2.0,,1.0,2.0,,1.0,1.0,,,,,,,,,,,
501,2,5,5.5,0.28,113078,4.64,8.04,6,Mancuso,Eros Nazareno Mancuso,mancuso,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,True,Mancuso,,FOR,356,6,,6.0,2.0,,3.0,7.0,,1.0,1.0,,,,,2.0,,,,,,
502,5,5,5.3,-0.98,113103,6.28,9.67,6,F. López,José Manuel Alberto López,flaco-lopez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,True,Flaco López,,PAL,275,7,,5.0,11.0,1.0,8.0,8.0,2.0,4.0,1.0,,,,,,,1.0,,,,
503,2,0,0.0,0.0,113157,0.0,4.0,6,N. Mendes,Nathan Gabriel de Souza Mendes,nathan-mendes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,Nathan Mendes,,RBB,280,6,,,,,,,,,,,,,,,,,,,,
504,5,4,-0.3,-0.59,113158,0.28,4.17,6,Marquinhos,Marcus Vinícius Oliveira Alencar,marquinhos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,True,Marquinhos,,CRU,283,6,,1.0,3.0,,,1.0,,,,,,,,,,,,,,
505,4,0,0.0,0.0,113359,0.0,8.0,6,P. Maia,Pablo Gonçalves Maia Fortunato,pablo-maia,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,False,Pablo Maia,,SAO,276,6,,,,,,,,,,,,,,,,,,,,
506,5,3,2.9,-1.21,113397,6.37,8.75,6,C. Olivera,Cristian Gonzalo Olivera Ibarra,cristian-olivera,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,True,Cristian Olivera,,GRE,284,7,,7.0,8.0,1.0,1.0,4.0,1.0,,1.0,,,,,,,,,,,
507,5,6,-0.3,-0.23,113462,0.85,2.71,6,L. Lobato,Lenny Ivo Lobato Romanelli,lenny-lobato,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,True,Lenny Lobato,,SPT,292,6,,1.0,3.0,1.0,3.0,2.0,,1.0,,,,,,,,,,,,
508,4,6,3.8,0.63,113687,1.08,2.85,6,D. Queiroz,Eduardo Santos Queiroz,du-queiroz,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,True,Du Queiroz,,SPT,292,7,,5.0,8.0,,3.0,,,,,,,,,,,,1.0,,,
509,1,0,0.0,0.0,113690,0.0,2.0,6,Diógenes,Diógenes Vinícius da Silva,diogenes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,False,Diógenes,,SAN,277,6,,,,,,,,,,,,,,,,,,,,
510,3,0,0.0,0.0,114311,0.0,4.0,6,D. Mendes,Douglas Mendes Moreira,douglas-mendes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,Douglas Mendes,,RBB,280,6,,,,,,,,,,,,,,,,,,,,
511,3,2,0.0,0.0,114334,2.35,4.83,6,Gamarra,Mateo Gamarra González,gamarra,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,False,Gamarra,,CRU,283,6,,4.0,1.0,,,,,,,,,,,,,,1.0,,,
512,3,0,0.0,0.0,114790,0.0,3.0,6,Cleiton,Cleiton Santana dos Santos,cleiton,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,Cleiton,,FLA,262,6,,,,,,,,,,,,,,,,,,,,
513,5,6,4.7,0.4,114802,3.93,11.01,6,V. Roque,Vitor Hugo Roque Ferreira,vitor-roque,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,True,Vitor Roque,,PAL,275,6,,10.0,5.0,3.0,2.0,12.0,,1.0,1.0,,,,,,,,,,,
514,4,0,0.0,0.0,115025,0.0,3.0,6,Miguelito,Miguel Àngel Terceros,miguelito,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,False,Miguelito,,SAN,277,6,,,,,,,,,,,,,,,,,,,,
515,3,4,2.5,-0.38,115141,2.48,4.69,6,L. Freitas,Lucas de Freitas Molarinho Chagas,lucas-freitas,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,True,Lucas Freitas,,VAS,267,7,,2.0,3.0,,1.0,4.0,,,,,,,,1.0,,,,,,
516,2,6,10.9,0.78,115239,7.88,12.38,6,Wesley,Wesley Vinícius França Lima,wesley,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,True,Wesley,,FLA,262,7,1.0,12.0,10.0,,3.0,14.0,,1.0,2.0,,,,,4.0,,,,,,
517,3,1,0.0,0.0,115246,-1.0,3.19,6,Naves,Kaiky Marques Naves,naves,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,False,Naves,,PAL,275,6,,,,,,,,,,,,,,,,,1.0,,,
518,4,6,0.5,-1.32,115248,4.45,6.98,6,J. Jhon,Jhonatan dos Santos Rosa,jhon-jhon,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,True,Jhon Jhon,,RBB,280,7,1.0,3.0,3.0,2.0,4.0,11.0,1.0,,1.0,,,,,,,,,,,
519,3,1,1.5,0.27,115268,1.5,3.27,6,Rômulo,Rômulo Helberte Pereira Junior,romulo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,True,Rômulo,,CAM,282,6,,1.0,,,,,,,,,,,,,,,,,,
520,5,0,0.0,0.0,115404,0.0,4.0,6,R. Cruz,Rwan Philipe Rodrigues de Souza Cruz,rwan-cruz,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,Rwan Cruz,,BOT,263,6,,,,,,,,,,,,,,,,,,,,
521,3,0,0.0,0.0,115537,0.0,3.0,6,M. Victor,Marcos Victor Ferreira da Silva,marcos-victor,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,False,Marcos Victor,,CEA,354,6,,,,,,,,,,,,,,,,,,,,
522,4,1,0.0,0.0,115563,-0.6,3.12,6,Rodriguinho,Rodrigo Henrique Santos de Souza,rodriguinho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,False,Rodriguinho,,CRU,283,6,,,2.0,,,,,,,,,,,,,,,,,
523,5,2,2.5,0.51,115586,1.25,3.01,6,E. Galego,Emerson Mendes de Carvalho,emerson-galego,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,True,Emerson Galego,,JUV,286,6,,1.0,,,,2.0,,,,,,,,,,,,,,
524,2,2,5.7,1.47,115594,2.85,3.2,6,M. Paulo,Marcos Paulo Lima Batista Silva,marcos-paulo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,True,Marcos Paulo,,JUV,286,7,,4.0,1.0,,,,,,,,,,,,,,,,,
525,1,0,0.0,0.0,115674,0.0,2.0,6,G. Delfim,Gabriel Delfim Ferreira,gabriel-delfim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,Gabriel Delfim,,CAM,282,6,,,,,,,,,,,,,,,,,,,,
526,4,1,0.0,0.0,115914,0.0,3.34,6,E. Araújo,Everton Gustavo Fernandes Araújo,evertton-araujo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,Evertton Araújo,,FLA,262,6,,,,,,,,,,,,,,,,,,,,
527,5,2,-0.3,-0.52,115915,0.5,3.43,6,Lelê,Leanderson da Silva Genésio,lele,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,Lelê,,CEA,354,6,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
528,4,2,1.5,0.05,116012,2.35,4.44,6,M. Gonçalves,Matheus Gonçalves Martins,matheus-goncalves,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,True,Matheus Gonçalves,,FLA,262,6,,2.0,,1.0,,1.0,,,,,,,,,,,,,,
529,5,2,0.0,0.0,116025,1.95,2.46,6,Petterson,Petterson Novaes Reis,petterson,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,False,Petterson,,JUV,286,6,,1.0,,,3.0,,,,,,,,,,,,,,,
530,2,6,7.2,1.0,116065,4.78,8.89,6,Cuiabano,Luís Eduardo Soares da Silva,cuiabano,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,True,Cuiabano,,BOT,263,2,1.0,4.0,7.0,1.0,2.0,6.0,,,1.0,,,,,3.0,,,,,,
531,1,0,0.0,0.0,116104,0.0,2.0,6,G. Lacerda,Gustavo Henrique Lacerda Ferreira,gustavo-lacerda,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,False,Gustavo Lacerda,,MIR,2305,6,,,,,,,,,,,,,,,,,,,,
532,4,4,0.0,0.0,116447,2.18,6.07,6,Hércules,Hércules Pereira do Nascimento,hercules,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,Hércules,,FLU,266,7,,5.0,7.0,,1.0,1.0,,,1.0,,,,,,1.0,,,,,
533,2,6,9.7,1.6,116461,5.6,7.81,6,Jamerson,Jamerson Santos de Jesus,jamerson,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,True,Jamerson,,VIT,287,7,2.0,11.0,5.0,4.0,3.0,3.0,,1.0,,,,,,,,,,,,
534,2,0,0.0,0.0,117044,0.0,2.0,6,G. Souza,Gabriel Souza dos Santos,gabriel-souza,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,False,Gabriel Souza,,JUV,286,6,,,,,,,,,,,,,,,,,,,,
535,3,0,0.0,0.0,117061,0.0,2.0,6,G. Knesowitsch,Gabriel Knesowitsch,gabriel-knesowitsch,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,False,Gabriel Knesowitsch,,MIR,2305,6,,,,,,,,,,,,,,,,,,,,
536,5,2,0.0,0.0,117314,-0.55,1.88,6,T. Borbas,Thiago Nicolás Borbas Silva,thiago-borbas,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,Thiago Borbas,,RBB,280,6,,,2.0,,,1.0,,,1.0,,,,,,,,,,,
537,3,0,0.0,0.0,117336,0.0,4.0,6,Cipriano,João Luiz da Silva Cipriano,cipriano,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,False,Cipriano,,JUV,286,5,,,,,,,,,,,,,,,,,,,,
538,1,0,0.0,0.0,117404,0.0,1.0,6,Otávio,Otávio Eleodoro Rezende Costa,otavio,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,False,Otávio,,CRU,283,6,,,,,,,,,,,,,,,,,,,,
539,2,2,0.0,0.0,117459,1.3,3.01,6,L. Maná,Leonardo Mana Hernandes,leo-mana,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,Léo Maná,,COR,264,6,,2.0,1.0,,,,,1.0,,,,,,,,,,,,
540,4,0,0.0,0.0,117632,0.0,23.0,6,Garro,Rodrigo Garro,garro,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,Garro,,COR,264,5,,,,,,,,,,,,,,,,,,,,
541,1,0,0.0,0.0,117818,0.0,2.0,6,Young,Young Navarro Moraes,young,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,False,Young,,SAO,276,5,,,,,,,,,,,,,,,,,,,,
542,5,0,0.0,0.0,117849,0.0,4.0,6,Giovane,Giovane Santana do Nascimento,giovane,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,Giovane,,COR,264,6,,,,,,,,,,,,,,,,,,,,
543,4,6,5.7,0.7,117910,4.32,8.48,6,B. Bidon,Breno de Souza Bidon,breno-bidon,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,True,Breno Bidon,,COR,264,7,1.0,10.0,17.0,2.0,2.0,18.0,,,2.0,,,,,,,,,,,
544,5,1,0.0,0.0,117930,0.5,3.45,6,Lavega,Joaquín Lavega Colzada,lavega,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,Lavega,,FLU,266,6,,,,,,1.0,,,,,,,,,,,,,,
545,3,0,0.0,0.0,118090,0.0,2.0,6,Iago,Iago Teodoro da Silva Nogueira,iago,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,Iago,,FLA,262,6,,,,,,,,,,,,,,,,,,,,
546,4,0,0.0,0.0,118238,0.0,3.0,6,Ronald,Ronald Cardoso Falkoski,ronald,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,Ronald,,GRE,284,6,,,,,,,,,,,,,,,,,,,,
547,4,3,0.0,-0.17,118563,-0.77,1.47,6,Rodriguinho,Rodrigo Huendra Almeida Mendonça,rodriguinho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,True,Rodriguinho,,SAO,276,6,,,1.0,,,,,,2.0,,,,,,,,,,,
548,2,0,0.0,0.0,118701,0.0,2.0,6,Kevyson,Kevyson Costa e Silva,kevyson,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,False,Kevyson,,SAN,277,6,,,,,,,,,,,,,,,,,,,,
549,4,2,0.0,0.0,118752,1.3,4.61,6,M. Carvalho,Mateus Carvalho dos Santos,mateus-carvalho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,Mateus Carvalho,,VAS,267,6,,2.0,3.0,,,1.0,,,,,,,,,,,,,,
550,3,6,7.3,1.12,118758,3.97,7.39,6,Jair,Jair Paula da Cunha Filho,jair,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,True,Jair,,BOT,263,7,,3.0,2.0,,3.0,5.0,,,,,,,,3.0,,,,,,
551,5,2,0.0,0.0,118775,0.6,4.79,6,L. Díaz,Lautaro Ariel Díaz,lautaro-diaz,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,False,Lautaro Díaz,,CRU,283,6,,,,1.0,,,,,,,,,,,,,,,,
552,5,2,0.0,0.0,120566,2.25,2.83,6,V. Pernambuco,José Vitor Rodrigues da Silva dos Santos,vitor-pernambuco,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,False,Vitor Pernambuco,,JUV,286,6,,1.0,,,,,,,,,,,,,1.0,,,,,
553,5,5,1.0,-0.25,120856,0.82,2.16,6,A. Sousa,Arthur Sousa Araújo,arthur-sousa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,True,Arthur Sousa,,SPT,292,7,,1.0,3.0,,,7.0,,,,,,,,,,,,,,
554,4,1,9.3,3.37,121668,9.3,5.37,6,Bruninho,Bruno César Pereira Silva,bruninho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,True,Bruninho,,FOR,356,6,,5.0,,,1.0,2.0,,,,,,,,,,,,,,
555,2,0,0.0,0.0,121766,0.0,2.0,6,P. Silva,Paulo Ricardo de Souza Babilônia,paulinho-silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,Paulinho Silva,,VAS,267,6,,,,,,,,,,,,,,,,,,,,
556,5,4,1.1,-0.06,121792,1.4,2.86,6,André,André Henrique da Silva Martins,andre,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,True,André,,GRE,284,6,,,,3.0,2.0,1.0,,1.0,,,,,,,,,,,,
557,4,0,0.0,0.0,121827,0.0,3.0,6,K. Rodrigues,Kauê Rodrigues Pessanha,kaue-rodrigues,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,Kauê Rodrigues,,BOT,263,6,,,,,,,,,,,,,,,,,,,,
