,atletas.clube.id.full.name,atletas.minimo_para_valorizar,atletas.pontos_num,atletas.atleta_id,atletas.foto,atletas.clube_id,atletas.preco_num,atletas.status_id,atletas.variacao_num,atletas.media_num,atletas.posicao_id,atletas.apelido_abreviado,atletas.rodada_id,atletas.nome,atletas.entrou_em_campo,atletas.slug,atletas.jogos_num,atletas.apelido,A,DS,FC,FD,FF,FS,G,I,CA,DE,GS,DP,SG,V,FT,PS,PC,CV,PP,GC
551,VAS,,6.2,118752,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,267,5.68,6,1.07,2.93,4,M. Carvalho,7,Mateus Carvalho dos Santos,True,mateus-carvalho,3,Mateus Carvalho,,6.0,4.0,,,2.0,,,,,,,,,,,,,,
552,BOT,,0.8,118758,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,263,6.36,7,-1.03,3.52,3,Jair,7,Jair Paula da Cunha Filho,True,jair,7,Jair,,3.0,2.0,,4.0,5.0,,,,,,,3.0,,,,,,,
553,CRU,,0.0,118775,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,283,4.79,6,0.0,0.6,5,L. Díaz,7,Lautaro Ariel Díaz,False,lautaro-diaz,2,Lautaro Díaz,,,,1.0,,,,,,,,,,,,,,,,
554,JUV,,0.0,120566,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,286,2.83,6,0.0,2.25,5,V. Pernambuco,7,José Vitor Rodrigues da Silva dos Santos,False,vitor-pernambuco,2,Vitor Pernambuco,,1.0,,,,,,,,,,,,,1.0,,,,,
555,SPT,,-0.3,120856,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,292,1.85,6,-0.31,0.63,5,A. Sousa,7,Arthur Sousa Araújo,True,arthur-sousa,6,Arthur Sousa,,1.0,4.0,,,7.0,,,,,,,,,,,,,,
556,FOR,,0.0,121668,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,356,5.37,6,0.0,9.3,4,Bruninho,7,Bruno César Pereira Silva,False,bruninho,1,Bruninho,,5.0,,,1.0,2.0,,,,,,,,,,,,,,
557,VAS,,0.0,121766,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,267,2.0,6,0.0,0.0,2,P. Silva,7,Paulo Ricardo de Souza Babilônia,False,paulinho-silva,0,Paulinho Silva,,,,,,,,,,,,,,,,,,,,
558,GRE,,0.0,121792,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,284,2.86,6,0.0,1.4,5,André,7,André Henrique da Silva Martins,False,andre,4,André,,,,3.0,2.0,1.0,,1.0,,,,,,,,,,,,
559,BOT,,0.0,121827,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,263,3.0,6,0.0,0.0,4,K. Rodrigues,7,Kauê Rodrigues Pessanha,False,kaue-rodrigues,0,Kauê Rodrigues,,,,,,,,,,,,,,,,,,,,
560,VIT,,5.2,121830,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,287,4.56,7,0.74,2.35,5,Janderson,7,Janderson de Carvalho Costa,True,janderson,7,Janderson,,5.0,12.0,1.0,2.0,6.0,1.0,2.0,1.0,,,,,,,,,,,
561,BAH,,0.0,122300,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,265,2.0,6,0.0,0.0,2,Ryan,7,Ryan Carlos Santos de Sousa,False,ryan,0,Ryan,,,,,,,,,,,,,,,,,,,,
562,MIR,,1.2,122302,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,2305,4.78,7,-1.11,4.22,5,Cristian,7,Cristian Renato Gonçalves Riquelme,True,cristian,6,Cristian,1.0,2.0,5.0,7.0,3.0,2.0,1.0,,1.0,,,,,,,,,,,
563,FLA,,0.0,122318,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,262,3.0,6,0.0,0.0,1,D. Alves,7,Francisco Dyogo Bento Alves,False,dyogo-alves,0,Dyogo Alves,,,,,,,,,,,,,,,,,,,,
564,FLA,,0.0,122320,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,262,2.0,6,0.0,0.0,2,D. Sales,7,Daniel dos Santos Sales,False,daniel-sales,0,Daniel Sales,,,,,,,,,,,,,,,,,,,,
565,FLA,,0.0,122321,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,262,3.0,6,0.0,0.0,4,Lorran,7,Lorran Lucas Pereira de Sousa,False,lorran,0,Lorran,,,,,,,,,,,,,,,,,,,,
566,RBB,,0.0,122394,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,280,2.65,6,0.0,0.2,4,Gustavinho,7,Gustavo Ribeiro Neves,False,gustavinho,3,Gustavinho,,1.0,3.0,,,,,,,,,,,,,,,,,
567,COR,,0.0,122396,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,264,4.23,6,0.0,1.7,4,Ryan,7,Ryan Gustavo de Lima,False,ryan,1,Ryan,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
568,SAN,,2.2,122406,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,277,5.55,6,-0.15,3.85,3,Luisão,7,Luis Fellipe Campos Dória,True,luisao,2,Luisão,,5.0,2.0,,1.0,2.0,,,1.0,,,,,,,,,,,
569,INT,,0.0,122420,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,285,3.0,6,0.0,0.0,5,Lucca,7,Lucca Holanda Sampaio Tavares,False,lucca,0,Lucca,,,,,,,,,,,,,,,,,,,,
570,RBB,,0.0,122458,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,280,1.0,6,0.0,0.0,2,V. Lago,7,Vinicius dos Santos Lago,False,vinicius-lago,0,Vinícius Lago,,,,,,,,,,,,,,,,,,,,
571,VAS,,3.7,122486,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,267,6.37,7,-0.25,4.28,5,Rayan,7,Rayan Vitor Simplício Rocha,True,rayan,5,Rayan,,4.0,3.0,2.0,3.0,7.0,1.0,,,,,,,,,,,,,
572,VAS,,0.0,122487,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,267,2.0,6,0.0,0.0,5,GB,7,Gabriel Souza da Silva,False,gb,0,GB,,,,,,,,,,,,,,,,,,,,
573,FLA,,0.0,122573,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,262,3.5,6,0.0,3.0,5,W. Yan,7,Wallace Yan de Souza Barreto,False,wallace-yan,1,Wallace Yan,,,,,2.0,3.0,,1.0,,,,,,,,,,,,
574,CRU,,0.0,122660,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,283,3.0,6,0.0,0.0,4,Japa,7,João Wellington Gadelha Melo de Oliveira,False,japa,0,Japa,,,,,,,,,,,,,,,,,,,,
575,SPT,,0.0,122755,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,292,4.21,6,0.0,1.9,3,L. Cunha,7,Lucas de Souza Cunha,False,lucas-cunha,3,Lucas Cunha,,1.0,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,
576,JUV,,0.0,122861,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,286,5.0,6,0.0,2.82,3,Abner,7,Abner Salles da Silva,False,abner,6,Abner,1.0,4.0,2.0,,2.0,2.0,,1.0,1.0,,,,1.0,,,,,,,
577,RBB,,5.0,122897,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,280,6.43,7,0.73,3.89,3,G. Rodríguez,7,Guzmán Rodríguez Ferrari,True,guzman-rodriguez,7,Guzmán Rodríguez,,4.0,6.0,2.0,2.0,2.0,,,2.0,,,,4.0,,,,,,,
578,CAM,,0.0,122989,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,282,1.0,6,0.0,0.0,4,D. Kauã,7,David Kauã Ramos,False,david-kaua,0,David Kauã,,,,,,,,,,,,,,,,,,,,
579,CAM,,0.0,122990,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,282,2.0,6,0.0,0.0,4,Patrick,7,Patrick Roberto da Silva Campos,False,patrick,0,Patrick,,,,,,,,,,,,,,,,,,,,
580,BAH,,0.0,123004,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,265,1.7,6,0.0,2.1,5,Tiago,7,Tiago Souza de Jesus Carvalho,False,tiago,1,Tiago,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,
581,CAM,,0.0,123359,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,282,3.0,5,0.0,0.0,5,Cadu,7,Carlos Eduardo Amaral Pereira de Castro,False,cadu,0,Cadu,,,,,,,,,,,,,,,,,,,,
582,BAH,,8.0,123360,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,265,7.74,2,0.8,3.72,4,Cauly,7,Cauly Oliveira Souza,True,cauly,6,Cauly,2.0,2.0,1.0,,2.0,2.0,1.0,,1.0,,,,,,,,,,,
583,BAH,,0.0,123497,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,265,1.0,6,0.0,0.0,4,Jota,7,João Victor Broad Moreira Guimarães,False,jota,0,Jota,,,,,,,,,,,,,,,,,,,,
584,CRU,,0.0,123649,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,283,2.82,6,0.0,5.0,3,Janderson,7,José Janderson da Silva Marques,False,janderson,1,Janderson,,,,,,,,,,,,,1.0,,,,,,,
585,BAH,,0.0,123717,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,265,3.0,6,0.0,0.0,2,Z. Guilherme,7,José Guilherme de Lima Costa,False,ze-guilherme,0,Zé Guilherme,,,,,,,,,,,,,,,,,,,,
586,FLU,,0.5,123788,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,266,4.63,6,-0.35,0.83,4,Lezcano,7,Rubén Darío Lezcano Portillo,True,lezcano,3,Lezcano,,1.0,,,,2.0,,,,,,,,,,,,,,
587,BAH,,0.0,123795,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,265,6.14,6,-0.16,1.2,5,L. Rodríguez,7,Luciano Rodríguez Rosales,True,lucho-rodriguez,6,Lucho Rodríguez,,2.0,7.0,2.0,3.0,5.0,,,1.0,,,,,,,,,,,
588,CAM,,0.0,123873,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,282,3.58,6,-0.42,0.0,5,Palacios,7,Brahian Palacios Alzate,True,palacios,1,Palacios,,,,,,,,,,,,,,,,,,,,
589,VIT,,0.0,123960,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,287,3.0,6,0.0,0.0,5,Fábio,7,Fábio Soares dos Santos,False,fabio,0,Fábio,,,,,,,,,,,,,,,,,,,,
590,RBB,,1.5,124239,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,280,3.84,6,-0.29,2.3,5,H. Mosquera,7,Henry David Mosquera Sánchez,True,henry-mosquera,6,Henry Mosquera,,4.0,3.0,5.0,1.0,4.0,,1.0,,,,,,,,,,,,
591,CAM,,0.0,124250,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,282,1.0,6,0.0,0.0,5,P. Ataíde,7,Pedro Ataide de Souza Oliveira,False,pedro-ataide,0,Pedro Ataíde,,,,,,,,,,,,,,,,,,,,
592,SAN,,2.7,124251,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,277,4.52,2,-0.7,2.22,5,D. Washington,7,Deivid Washington de Souza Eugênio,True,deivid-washington,6,Deivid Washington,,,4.0,1.0,3.0,6.0,1.0,1.0,,,,,,,,,,,,
593,INT,,0.0,124264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,285,1.0,6,0.0,0.0,1,Kauan,7,Kauan Jesus Santos Oliveira,False,kauan,0,Kauan,,,,,,,,,,,,,,,,,,,,
594,INT,,0.5,124271,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,285,3.53,6,-0.39,1.85,4,G. Prado,7,Gustavo Prado Alves,True,gustavo-prado,2,Gustavo Prado,,1.0,,1.0,,2.0,,,,,,,,,,,,,,
595,INT,,0.0,124275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,285,5.57,6,0.0,1.6,4,G. Carvalho,7,Gabriel Carvalho Teixeira,False,gabriel-carvalho,2,Gabriel Carvalho,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
596,INT,,0.0,124280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,285,3.0,6,0.0,0.0,5,R. Mathias,7,Ricardo Mathias da Silva,False,ricardo-mathias,0,Ricardo Mathias,,,,,,,,,,,,,,,,,,,,
597,CRU,,0.0,124369,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,283,2.0,6,0.0,0.0,1,L. Aragão,7,Leonardo de Aragão Carvalho,False,leo-aragao,0,Léo Aragão,,,,,,,,,,,,,,,,,,,,
598,MIR,,0.0,124400,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,2305,2.0,6,0.0,0.0,2,W. Santos,7,Wesley Santos Silva,False,wesley-santos,0,Wesley Santos,,,,,,,,,,,,,,,,,,,,
599,BOT,,-1.3,124481,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,263,6.04,6,-1.02,2.94,2,M. Ponte,7,Mateo Ponte Costa,True,mateo-ponte,5,Mateo Ponte,,2.0,2.0,,,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,
600,PAL,,12.5,124526,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,275,10.48,7,1.48,8.0,2,Giay,7,Agustín Giay,True,giay,7,Giay,,20.0,7.0,,2.0,13.0,,,,,,,4.0,,,,,,,
601,CAM,,0.0,124661,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,282,2.06,6,0.0,0.75,3,I. Román,7,Ivan Ramiro Román Hurtado,False,ivan-roman,2,Iván Román,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,
602,SAO,,0.0,124674,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,276,2.0,6,0.0,0.0,4,F. Negrucci,7,Felipe Negrucci Berdague,False,felipe-negrucci,0,Felipe Negrucci,,,,,,,,,,,,,,,,,,,,
603,SAO,,0.0,124701,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,276,2.0,6,0.0,0.0,1,Leandro,7,Leandro Mathias Silva Bueno,False,leandro,0,Leandro,,,,,,,,,,,,,,,,,,,,
604,BOT,,1.7,124757,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,263,5.13,6,0.13,1.7,5,N. Fernandes,7,Nathan Ribeiro Fernandes,True,nathan-fernandes,1,Nathan Fernandes,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
605,CRU,,0.0,124912,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,283,4.42,6,0.0,1.83,3,J. Jesus,7,Jonathan de Jesus Alves,False,jonathan-jesus,3,Jonathan Jesus,,3.0,5.0,,,1.0,,,,,,,1.0,,,,,1.0,,
606,GRE,,5.0,125467,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,284,2.86,6,1.33,2.35,3,Viery,7,Viery Fernandes Santos Lopes,True,viery,2,Viery,,,1.0,,,,,,,,,,1.0,,,,,,,
607,CAM,,0.0,125469,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,282,4.0,6,0.0,0.0,4,Alisson,7,Alisson Santana Lopes da Fonseca,False,alisson,0,Alisson,,,,,,,,,,,,,,,,,,,,
608,COR,,0.0,125488,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,264,3.62,6,0.0,1.0,3,J. Pedro,7,João Pedro de Sousa Rodrigues,False,joao-pedro,1,João Pedro,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,
609,MIR,,0.0,125697,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,2305,1.0,6,0.0,0.0,3,Leonan,7,Leonan Santos de Abreu,False,leonan,0,Leonan,,,,,,,,,,,,,,,,,,,,
610,RBB,,0.0,126120,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,280,2.0,6,0.0,0.0,4,Marcelinho,7,Marcelo Braz da Silva,False,marcelinho,0,Marcelinho,,,,,,,,,,,,,,,,,,,,
611,VAS,,-0.3,126182,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,267,5.48,6,-0.74,1.37,4,Paulinho,7,Paulo Lucas Santos de Paula,True,paulinho,4,Paulinho,,4.0,5.0,,,2.0,,,,,,,,,,,,,,
612,SAN,,0.0,126471,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,277,10.11,5,0.0,8.55,4,Barreal,7,Álvaro Martín Barreal,False,barreal,4,Barreal,,9.0,3.0,2.0,1.0,5.0,2.0,1.0,,,,,,,,,,,,
613,COR,,8.0,126900,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,264,7.63,2,0.88,3.6,4,I. Coronado,7,Igor Caique Coronado,True,igor-coronado,4,Igor Coronado,,4.0,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,
614,RBB,,7.71,126977,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,280,9.54,7,0.32,7.43,6,F. Seabra,7,Fernando Seabra,True,fernando-seabra,7,Fernando Seabra,,,,,,,,,,,,,,5.0,,,,,,
615,FLU,,0.0,128583,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,266,1.0,6,0.0,0.0,4,T. Henrique,7,Thiago Henrique Gonçalves Silva,False,thiago-henrique,0,Thiago Henrique,,,,,,,,,,,,,,,,,,,,
616,FLA,,0.0,128590,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,262,2.0,6,0.0,0.0,4,R. Lucas,7,Rayan Lucas Marques de Souza,False,rayan-lucas,0,Rayan Lucas,,,,,,,,,,,,,,,,,,,,
617,PAL,,6.1,128915,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,275,10.95,7,0.18,3.23,5,Estêvão,7,Estêvão Willian Almeida de Oliveira Gonçalves,True,estevao,7,Estêvão,2.0,2.0,8.0,1.0,8.0,12.0,,6.0,1.0,,,,,,,,,,,
618,VIT,,0.0,129317,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,287,2.0,6,0.0,0.0,4,F. Cardoso,7,Felipe Cardoso,False,felipe-cardoso,0,Felipe Cardoso,,,,,,,,,,,,,,,,,,,,
619,BAH,,0.0,129663,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,265,1.35,6,0.0,1.2,5,R. Pablo,7,Ruan Pablo Barbosa Sousa,False,ruan-pablo,1,Ruan Pablo,,,,1.0,,,,,,,,,,,,,,,,
620,VAS,,0.0,129666,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,267,2.0,6,0.0,0.0,4,JP,7,João Pedro Murilo de Paula Morais,False,jp,0,JP,,,,,,,,,,,,,,,,,,,,
621,FLA,,0.0,130190,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,262,2.0,6,0.0,0.0,2,Carbone,7,João Victor Schlickmann Carbone,False,carbone,0,Carbone,,,,,,,,,,,,,,,,,,,,
622,VAS,,0.0,130255,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,267,3.0,6,0.0,0.0,4,G. Estrella,7,Guilherme Estrella de Paiva,False,guilherme-estrella,0,Guilherme Estrella,,,,,,,,,,,,,,,,,,,,
623,BOT,,0.0,130265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,263,1.0,6,0.0,0.0,4,K. Lindes,7,Kauan Gabriel Cordeiro Lindes,False,kauan-lindes,0,Kauan Lindes,,,,,,,,,,,,,,,,,,,,
624,VAS,,0.0,130279,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,267,1.67,6,0.0,-0.3,4,L. Zuccarello,7,Lukas Rocha Zuccarello,False,lukas-zuccarello,1,Lukas Zuccarello,,,1.0,,,,,,,,,,,,,,,,,
625,VAS,,0.0,130280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,267,1.0,6,0.0,0.0,1,P. Gabriel,7,Phillipe Gabriel Pires de Oliveira,False,phillipe-gabriel,0,Phillipe Gabriel,,,,,,,,,,,,,,,,,,,,
626,VIT,,0.0,130319,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,287,1.0,6,0.0,0.0,2,Maykon,7,Maykon Kesley de Jesus Ramalho,False,maykon,0,Maykon,,,,,,,,,,,,,,,,,,,,
627,FLA,,0.0,130382,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,262,2.0,6,0.0,0.0,4,G. Gomes,7,Guilherme Henrique Bernardineli Gomes,False,guilherme-gomes,0,Guilherme Gomes,,,,,,,,,,,,,,,,,,,,
628,MIR,,0.0,130386,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,2305,2.65,6,0.0,0.84,5,Maceió,7,Everton Leandro de Oliveira Santos,False,maceio,5,Maceió,,1.0,2.0,1.0,4.0,2.0,,1.0,1.0,,,,,,,,1.0,,,
629,VAS,,-1.3,130393,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,267,0.64,7,-0.36,-1.3,3,L. Gustavo,7,Luiz Gustavo Marinho Ribeiro dos Santos,True,luiz-gustavo,1,Luiz Gustavo,,,1.0,,,,,,1.0,,,,,,,,,,,
630,PAL,,0.0,130612,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,275,4.0,6,0.0,0.0,5,Luighi,7,Luighi Hanri Sousa Santos,False,luighi,0,Luighi,,,,,,,,,,,,,,,,,,,,
631,FLU,,0.0,130650,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,266,3.26,7,0.0,1.06,4,Bernal,7,Facundo Bernal Cruz,False,bernal,5,Bernal,,2.0,4.0,2.0,2.0,3.0,,,2.0,,,,,,,,,,,
632,GRE,,11.3,130884,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,284,6.12,6,1.3,6.27,2,I. Serrote,7,Igor Eduardo Schlemper,True,igor-serrote,4,Igor Serrote,,14.0,4.0,,1.0,3.0,,,2.0,,,,1.0,,,,,,,
