,atletas.preco_num,atletas.pontos_num,atletas.apelido_abreviado,atletas.apelido,atletas.jogos_num,atletas.nome,atletas.posicao_id,atletas.media_num,atletas.clube_id,atletas.entrou_em_campo,atletas.status_id,atletas.variacao_num,atletas.foto,atletas.atleta_id,atletas.slug,atletas.rodada_id,atletas.clube.id.full.name,A,CA,DS,FC,FD,FF,FS,G,I,PS,SG,FT,V,CV,DE,DP,GS,PP,PC,GC
31,9.86,14.8,L. Sasha,Lucas Sasha,16,Lucas Pacheco Affini,4,5.88,356,True,7,1.96,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,68991,lucas-sasha,25,FOR,,1.0,58.0,29.0,2.0,1.0,13.0,1.0,,,,,,,,,,,1.0,
32,7.25,1.7,W. José,Willian José,19,Willian José da Silva,5,3.9,265,True,7,-1.19,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,68996,willian-jose,25,BAH,4.0,2.0,1.0,5.0,7.0,7.0,8.0,4.0,1.0,,,2.0,,,,,,,,
33,5.3,0.0,Manoel,Manoel,5,Manoel Messias Silva Carvalho,3,2.46,266,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,69014,manoel,25,FLU,,,,1.0,,2.0,2.0,,,,2.0,,,,,,,,,
34,4.0,0.0,D. Fernandes,Danilo Fernandes,0,Danilo Fernandes Batista,1,0.0,265,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,69051,danilo-fernandes,25,BAH,,,,,,,,,,,,,,,,,,,,
35,5.48,0.0,Pablo,Pablo,11,Pablo Felipe Teixeira,5,2.35,292,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,69138,pablo,25,SPT,,1.0,6.0,10.0,2.0,5.0,14.0,1.0,6.0,,,,,,,,,,,
36,3.96,0.0,Allan,Allan,11,Allan Marques Loureiro,4,2.16,263,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,69140,allan,25,BOT,,3.0,18.0,18.0,1.0,,8.0,,,,,,,,,,,,,
37,11.86,-1.3,Danilo,Danilo,10,Danilo Luiz da Silva,3,4.69,262,True,6,-0.77,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,69783,danilo,25,FLA,,1.0,6.0,10.0,1.0,1.0,4.0,1.0,,,6.0,,,,,,,,,
38,7.36,4.5,L. Moura,Lucas Moura,3,Lucas Rodrigues Moura da Silva,4,5.8,276,True,2,-0.41,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,70164,lucas-moura,25,SAO,,,5.0,2.0,,,5.0,1.0,,,,,,,,,,,,
39,4.0,0.0,B. Uvini,Bruno Uvini,0,Bruno Uvini Bortolança,3,0.0,287,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,70221,bruno-uvini,25,VIT,,,,,,,,,,,,,,,,,,,,
40,8.31,4.5,E. Sasha,Eduardo Sasha,23,Eduardo Colcenti Antunes,5,4.3,280,True,2,0.15,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,70360,eduardo-sasha,25,RBB,2.0,5.0,8.0,7.0,20.0,12.0,21.0,5.0,1.0,,,1.0,,1.0,,,,,,
41,6.02,2.9,Gabriel,Gabriel,12,Gabriel Vasconcelos Ferreira,1,4.88,292,True,7,-0.97,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,70449,gabriel,25,SPT,,1.0,,,,,1.0,,,,3.0,,,,47.0,,17.0,,,
42,7.84,6.2,F. Anderson,Felipe Anderson,18,Felipe Anderson Pereira Gomes,4,4.68,275,True,7,0.14,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,70592,felipe-anderson,25,PAL,2.0,,33.0,11.0,5.0,7.0,11.0,1.0,2.0,,,1.0,,,,,,,,
43,6.82,0.0,Marllon,Marllon,17,Marllon Gonçalves Jerônimo Borges,3,3.76,354,False,7,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,70666,marllon,25,CEA,,2.0,12.0,12.0,,2.0,8.0,2.0,,,6.0,,,,,,,,,
44,11.69,7.99,J. Sampaoli,Jorge Sampaoli,3,Jorge Sampaoli,6,5.52,282,True,6,0.7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,70800,jorge-sampaoli,25,CAM,,,,,,,,,,,,,1.0,,,,,,,
45,8.88,9.7,D. Barbosa,Diogo Barbosa,10,Diogo Barbosa Mendanha,2,4.58,356,True,7,1.3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,70916,diogo-barbosa,25,FOR,,1.0,13.0,5.0,,1.0,10.0,1.0,,,3.0,,,,,,,,,
46,6.45,5.2,B. Henrique,Bruno Henrique,18,Bruno Henrique Corsini,4,2.65,285,True,7,0.45,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,70944,bruno-henrique,25,INT,,,24.0,30.0,3.0,9.0,10.0,1.0,,,,,,1.0,,,,,,
47,4.96,0.0,T. Mendes,Thiago Mendes,3,Thiago Henrique Mendes Ribeiro,4,0.2,267,False,5,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,71123,thiago-mendes,25,VAS,,1.0,1.0,3.0,,,2.0,,,,,,,,,,,,,
48,5.7,0.0,Vina,Vina,4,Vinícius Goes Barbosa de Souza,4,2.23,354,True,6,-0.95,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,71162,vina,25,CEA,,,2.0,1.0,1.0,,4.0,,,,,1.0,,,,,,,,
49,10.73,0.0,L. Gustavo,Luiz Gustavo,1,Luiz Gustavo Dias,4,9.6,276,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,71536,luiz-gustavo,25,SAO,,,4.0,4.0,,1.0,2.0,,,,,1.0,,,,,,,,
50,7.02,0.0,F. Miguel,Fernando Miguel,6,Fernando Miguel Kaufmann,1,6.18,354,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,71571,fernando-miguel,25,CEA,,,,,,,6.0,,,,3.0,,,,17.0,,3.0,,,
51,8.42,4.7,Weverton,Weverton,22,Weverton Pereira da Silva,1,4.43,275,True,7,0.05,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,71631,weverton,25,PAL,,2.0,,,,,9.0,,,,8.0,,,,50.0,1.0,17.0,,,
52,2.74,-0.3,R. Cáceres,Raúl Cáceres,11,Raúl Alejandro Cáceres Bogado,2,1.82,287,True,7,-0.17,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,71680,raul-caceres,25,VIT,1.0,4.0,4.0,14.0,4.0,2.0,2.0,,2.0,,2.0,,,,,,,,,
53,9.28,4.0,G. Gómez,Gustavo Gómez,18,Gustavo Raúl Gómez Portillo,3,4.81,275,True,7,0.07,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,71684,gustavo-gomez,25,PAL,1.0,5.0,28.0,24.0,1.0,5.0,9.0,1.0,8.0,,7.0,,,,,,,,,
54,5.75,0.0,S. Arias,Santiago Arias,11,Santiago Arias Naranjo,2,3.22,265,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,71701,santiago-arias,25,BAH,,2.0,12.0,5.0,2.0,2.0,6.0,,1.0,,3.0,,,,,,,,1.0,
55,6.05,0.0,Cuéllar,Cuéllar,7,Gustavo Leonardo Cuellar Gallego,4,3.63,284,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,71709,cuellar,25,GRE,,1.0,17.0,12.0,,,9.0,,,,,,,,,,,,,
56,7.33,0.0,T. Volpi,Tiago Volpi,22,Tiago Luis Volpi,1,4.16,284,False,5,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,72018,tiago-volpi,25,GRE,,2.0,,,,,7.0,1.0,,,4.0,,,,70.0,,28.0,,1.0,
57,2.0,0.0,Thomazella,Thomazella,0,Carlos Eduardo Lecciolle Thomazella,1,0.0,2305,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,72279,thomazella,25,MIR,,,,,,,,,,,,,,,,,,,,
58,10.16,11.5,Everson,Everson,22,Everson Felipe Marques Pires,1,4.38,282,True,6,1.56,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,72294,everson,25,CAM,,6.0,,,,,6.0,,,,8.0,,,,64.0,,24.0,,,
59,4.0,0.0,L. Otávio,Luiz Otávio,0,Luiz Otávio Anacleto Leandro,3,0.0,354,False,5,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,72359,luiz-otavio,25,CEA,,,,,,,,,,,,,,,,,,,,
60,10.47,10.25,F. Diniz,Fernando Diniz,15,Fernando Diniz Silva,6,5.56,267,True,7,0.9,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,72391,fernando-diniz,25,VAS,,,,,,,,,,,,,5.0,,,,,,,
61,3.34,0.2,Bernard,Bernard,16,Bernard Anício Caldeira Duarte,4,0.72,282,True,6,-0.05,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,72460,bernard,25,CAM,,1.0,8.0,8.0,,2.0,3.0,,1.0,,,,,,,,,,,
62,10.51,0.0,A. Telles,Alex Telles,17,Alex Nicolao Telles,2,5.59,263,False,2,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,72493,alex-telles,25,BOT,2.0,1.0,8.0,16.0,2.0,7.0,10.0,2.0,1.0,,10.0,,,,,,,,,
63,8.6,12.5,P. Henrique,Pedro Henrique,16,Pedro Henrique Konzen Medina da Silva,5,4.07,354,True,2,1.79,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,72583,pedro-henrique,25,CEA,,4.0,18.0,19.0,6.0,9.0,16.0,3.0,6.0,,,1.0,,,,,,,1.0,
64,9.32,13.0,V. Hugo,Vitor Hugo,10,Vitor Hugo Franchescoli de Souza,3,5.67,282,True,6,1.54,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,72605,vitor-hugo,25,CAM,,1.0,15.0,2.0,,3.0,1.0,1.0,1.0,,5.0,,,,,,,,,
65,2.98,0.0,W. Ángel,Wilker Ángel,14,Wílker José Ángel Romero,3,1.55,286,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,72801,wilker-angel,25,JUV,,4.0,5.0,22.0,3.0,3.0,4.0,1.0,2.0,,2.0,,,,,,,,1.0,
66,6.0,0.8,Mercado,Mercado,2,Gabriel Iván Mercado,3,1.85,285,True,6,-0.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,72951,mercado,25,INT,,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,
67,4.98,0.0,D. Borges,Daniel Borges,9,Daniel Fortunato Borges,2,3.83,2305,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,73318,daniel-borges,25,MIR,,2.0,3.0,7.0,,2.0,3.0,2.0,,,3.0,,,,,,,,,
68,9.32,7.5,S. Xavier,Samuel Xavier,15,Samuel Xavier Brito,2,4.53,266,True,7,1.02,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,73384,samuel-xavier,25,FLU,1.0,3.0,11.0,18.0,1.0,4.0,19.0,2.0,,,5.0,,,,,,,,,
69,5.44,1.7,Gabriel,Gabriel,17,Gabriel Santana Pinto,4,2.92,2305,True,2,-0.1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,73515,gabriel,25,MIR,1.0,2.0,4.0,5.0,5.0,4.0,17.0,3.0,5.0,1.0,,,,,,,,,,
70,5.03,1.3,G. Marques,Guilherme Marques,1,Guilherme Costa Marques,4,1.3,2305,True,6,0.03,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,73781,guilherme-marques,25,MIR,,,,1.0,,2.0,,,,,,,,,,,,,,
71,3.7,0.0,Rincón,Rincón,14,Tomás Eduardo Rincón Hernández,4,1.2,277,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,74187,rincon,25,SAN,,4.0,15.0,23.0,,6.0,7.0,,,,,,,1.0,,,,,,
72,6.96,0.0,Carrillo,Carrillo,15,André Martín Carrillo Díaz,4,3.06,264,False,5,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,77485,carrillo,25,COR,1.0,1.0,19.0,18.0,1.0,5.0,12.0,1.0,2.0,,,,,,,,,,,
73,6.5,0.0,C. Soares,Cédric Soares,20,Cédric Ricardo Alves Soares,2,3.33,276,True,7,-1.03,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,77656,cedric-soares,25,SAO,2.0,1.0,20.0,10.0,,2.0,8.0,,,,5.0,,,,,,,,,
74,8.59,0.0,S. Oliveira,Sérgio Oliveira,8,Sérgio Miguel Relvas de Oliveira,4,4.6,292,False,5,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,77664,sergio-oliveira,25,SPT,,3.0,14.0,12.0,3.0,6.0,6.0,1.0,,,,1.0,,,,,,,,
75,6.2,0.0,Romarinho,Romarinho,4,Romário Ricardo da Silva,5,1.95,287,True,6,-1.02,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,77738,romarinho,25,VIT,,,2.0,,1.0,2.0,4.0,,,,,,,,,,,,,
76,5.26,5.6,J. Schmidt,João Schmidt,18,João Felipe Schmidt Urbano,4,2.38,277,True,7,-0.08,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,77777,joao-schmidt,25,SAN,1.0,4.0,27.0,32.0,2.0,6.0,8.0,,1.0,,,,,,,,,,,
77,3.49,0.5,Everaldo,Everaldo,18,Everaldo Stum,5,1.8,266,True,6,-0.16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,78117,everaldo,25,FLU,,1.0,3.0,17.0,5.0,9.0,12.0,2.0,1.0,,,1.0,,,,,,1.0,,
78,6.96,3.4,G. Henrique,Gustavo Henrique,12,Gustavo Henrique Vernes,3,3.56,264,True,7,0.21,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,78248,gustavo-henrique,25,COR,,2.0,12.0,9.0,5.0,3.0,6.0,1.0,,,2.0,,,,,,,,,
79,7.03,2.7,Vitinho,Vitinho,6,Victor Vinícius Coelho dos Santos,5,3.08,264,True,7,-0.71,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,78435,vitinho,25,COR,,,8.0,4.0,4.0,,6.0,,1.0,,,,,,,,,,,
80,10.02,7.5,Renê,Renê,14,Renê Rodrigues Martins,2,6.55,266,True,7,-0.13,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,78445,rene,25,FLU,,,36.0,11.0,,2.0,13.0,1.0,,,5.0,,,,,,,,,
81,7.19,0.0,W. Arão,Willian Arão,1,Willian Souza Arão da Silva,4,-0.3,277,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,78478,willian-arao,25,SAN,,,,1.0,,,,,,,,,,,,,,,,
82,5.7,1.5,Gabriel,Gabriel,22,Gabriel Girotto Franco,4,3.22,280,True,7,-0.65,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,78605,gabriel,25,RBB,,8.0,41.0,31.0,1.0,5.0,20.0,1.0,,,,1.0,,,,,,,,
83,10.31,4.1,Reinaldo,Reinaldo,22,Reinaldo Manoel da Silva,2,7.52,2305,True,7,-1.58,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,78850,reinaldo,25,MIR,3.0,3.0,24.0,18.0,8.0,14.0,16.0,8.0,,,7.0,,,,,,,1.0,1.0,
84,4.53,0.0,Richard,Richard,0,Richard de Oliveira Costa,1,-1.0,354,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,78851,richard,25,CEA,,1.0,,,,,,,,,,,,,,,,,,
85,6.98,0.0,T. Santos,Thiago Santos,7,Thiago dos Santos,3,4.35,266,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,78855,thiago-santos,25,FLU,,2.0,5.0,8.0,,1.0,3.0,,,,5.0,,,,,,,,,
86,3.34,0.0,A. Muralha,Alex Muralha,6,Alex Roberto Santana Rafael,1,2.37,2305,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,79066,alex-muralha,25,MIR,,2.0,,,,,1.0,,,,,,,,19.0,,9.0,,,
87,6.68,8.1,B. Ferreira,Bruno Ferreira,16,Bruno Ferreira Ventura Diniz - de Lins,1,3.78,354,True,7,0.65,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,79266,bruno-ferreira,25,CEA,,2.0,,1.0,,,6.0,,,,5.0,,,,39.0,,16.0,,,
88,10.1,8.7,Cano,Cano,16,Germán Ezequiel Cano,5,5.17,266,True,7,0.72,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,79631,cano,25,FLU,,1.0,4.0,7.0,4.0,19.0,18.0,6.0,3.0,,,1.0,,,,,,,,
89,5.32,3.7,L. Silva,Lucas Silva,23,Lucas Silva Borges,4,2.74,283,True,7,-0.75,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,79701,lucas-silva,25,CRU,2.0,4.0,21.0,34.0,2.0,7.0,18.0,2.0,,,,1.0,,,,,,,,
90,5.13,0.0,H. Leite,Helton Leite,4,Helton Brant Aleixo Leite,1,1.77,356,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,79973,helton-leite,25,FOR,,,,,,,1.0,,,,,,,,12.0,,9.0,,,
91,8.71,-2.5,Saúl,Saúl,7,Saúl Ñíguez Esclapez,4,3.77,262,True,7,-1.48,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,80061,saul,25,FLA,1.0,1.0,12.0,16.0,1.0,5.0,2.0,,,,,1.0,,,,,,,,
92,6.0,0.0,Z. Roberto,Zé Roberto,0,José Roberto Assunção de Araújo Filho,5,0.0,292,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,80076,ze-roberto,25,SPT,,,,,,,,,,,,,,,,,,,,
93,5.6,0.0,Jadson,Jadson,21,Jadson Alves dos Santos,4,3.28,286,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,80129,jadson,25,JUV,1.0,6.0,36.0,30.0,3.0,6.0,35.0,,2.0,,,,,,,,,,1.0,
94,5.39,1.5,Y. Pikachu,Yago Pikachu,19,Glaybson Yago Souza Lisboa,4,2.38,356,True,7,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,80196,yago-pikachu,25,FOR,,2.0,8.0,8.0,5.0,5.0,16.0,2.0,3.0,1.0,,1.0,,,,,,,,
95,9.29,3.5,Luciano,Luciano,20,Luciano da Rocha Neves,5,5.31,276,True,7,0.39,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,80287,luciano,25,SAO,3.0,7.0,18.0,22.0,14.0,21.0,29.0,4.0,4.0,2.0,,,,,,,,1.0,,
96,8.41,8.5,Gilberto,Gilberto,16,Gilberto Moraes Júnior,2,4.4,265,True,7,1.08,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,80313,gilberto,25,BAH,,4.0,24.0,12.0,1.0,5.0,8.0,1.0,1.0,,5.0,,,,,,,,,
97,9.51,0.0,Wendell,Wendell,13,Wendell Nascimento Borges,2,4.89,276,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,80570,wendell,25,SAO,1.0,,18.0,11.0,,3.0,15.0,,,,5.0,,,,,,,,,
98,5.99,0.4,L. Lima,Lucas Lima,20,Lucas Rafael Araújo Lima,4,3.84,292,True,7,-0.33,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,80583,lucas-lima,25,SPT,3.0,9.0,16.0,24.0,9.0,3.0,35.0,3.0,6.0,,,,,,,,,,,
99,4.63,0.0,Jair,Jair,10,Jair Rodrigues Júnior,4,2.07,267,False,5,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,81091,jair,25,VAS,,3.0,14.0,12.0,,1.0,11.0,,,,,,,,,,,,,
100,6.26,0.0,L. Mugni,Lucas Mugni,17,Lucas Andrés Mugni,4,3.25,354,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,81121,lucas-mugni,25,CEA,3.0,4.0,19.0,22.0,2.0,5.0,10.0,1.0,1.0,,,1.0,,,,,,,,
101,8.52,6.6,Mayke,Mayke,10,Mayke Rocha de Oliveira,2,4.71,277,True,2,-0.81,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,81150,mayke,25,SAN,,2.0,22.0,17.0,1.0,2.0,7.0,,1.0,,3.0,,,,,,,,,
102,5.5,0.0,G. Paciência,Gonçalo Paciência,4,Gonçalo Mendes Paciência,5,0.58,292,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,81401,goncalo-paciencia,25,SPT,,,,2.0,,3.0,1.0,,,,,,,,,,,,,
103,5.11,5.2,Alisson,Alisson,19,Alisson Euler de Freitas Castro,4,2.06,276,True,7,0.39,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,81845,alisson,25,SAO,1.0,4.0,13.0,17.0,6.0,4.0,27.0,,1.0,,,,,,,,,,,
104,11.84,15.1,J. Ricardo,João Ricardo,13,João Ricardo Riedi,1,5.87,356,True,7,1.28,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,81881,joao-ricardo,25,FOR,,,,,,,2.0,,,,6.0,,,,51.0,,18.0,,,1.0
105,4.7,0.0,W. Oliveira,Willian Oliveira,11,Willian Osmar de Oliveira Silva,4,2.77,287,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,81952,willian-oliveira,25,VIT,,4.0,18.0,16.0,1.0,7.0,11.0,,,,,,,,,,,,,
106,4.23,0.0,C. Kim,Chico Kim,10,Francisco Hyun-Sol Kim,4,1.76,2305,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,82407,chico-kim,25,MIR,,1.0,8.0,6.0,1.0,1.0,11.0,,,1.0,,,,,,,,,,
107,7.33,4.8,Z. Rafael,Zé Rafael,15,José Rafael Vivian,4,3.58,277,True,7,0.43,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,82455,ze-rafael,25,SAN,,2.0,29.0,19.0,1.0,4.0,27.0,,,,,,,,,,,,,
