,atletas.posicao_id,atletas.media_num,atletas.minimo_para_valorizar,atletas.foto,atletas.atleta_id,atletas.status_id,atletas.clube_id,atletas.clube.id.full.name,atletas.jogos_num,atletas.pontos_num,atletas.apelido_abreviado,atletas.entrou_em_campo,atletas.apelido,atletas.rodada_id,atletas.preco_num,atletas.slug,atletas.variacao_num,atletas.nome,CA,DS,FC,FS,SG,FD,FF,I,CV,A,FT,G,DE,DP,GS,PS,PC,V,PP,GC
465,2,5.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,110510,7,285,INT,10,3.0,Aguirre,True,Aguirre,11,7.5,aguirre,-0.08,Braian Aguirre Nahuel,1.0,22.0,9.0,1.0,2.0,,3.0,2.0,,,,1.0,,,,,,,,
466,1,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,110624,6,275,PAL,0,0.0,Mateus,False,Mateus,11,2.0,mateus,0.0,Mateus Oliveira Mendes,,,,,,,,,,,,,,,,,,,,
467,5,-0.6,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,110632,6,2305,MIR,1,0.0,L. Filipe,False,Luiz Filipe,11,2.24,luiz-filipe,0.0,Luiz Filipe dos Reis Silva,,,2.0,,,,,,,,,,,,,,,,,
468,2,5.97,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,110715,7,280,RBB,10,8.0,A. Hurtado,True,Andrés Hurtado,11,8.19,andres-hurtado,-0.15,José Andrés Hurtado Cheme,2.0,21.0,17.0,2.0,6.0,1.0,4.0,,,,,,,,,,,,,
469,4,6.09,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,110727,7,282,CAM,11,5.8,Rubens,True,Rubens,11,8.47,rubens,0.19,Rubens Antônio Dias,2.0,34.0,16.0,8.0,,3.0,9.0,,,,,1.0,,,,,,,,
470,6,6.22,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,110818,6,263,BOT,10,7.59,R. Paiva,True,Renato Paiva,11,9.69,renato-paiva,0.33,Renato Manuel Alves Paiva,,,,,,,,,,,,,,,,,,4.0,,
471,2,10.85,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,110909,6,280,RBB,2,13.5,G. Lopes,True,Guilherme Lopes,11,8.82,guilherme-lopes,3.17,Guilherme Lopes de Almeida,,2.0,1.0,2.0,2.0,,,,,,,1.0,,,,,,,,
472,4,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,111156,6,356,FOR,1,0.0,R. Santos,True,Rodrigo Santos,11,0.9,rodrigo-santos,-0.1,Rodrigo Oliveira dos Santos,,,,,,,,,,,,,,,,,,,,
473,4,0.53,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,111166,6,354,CEA,7,1.2,Rômulo,True,Rômulo,11,3.07,romulo,-0.03,Rômulo Azevedo Simão,,1.0,6.0,1.0,,3.0,,1.0,,,,,,,,,,,,
474,3,10.35,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,111309,2,284,GRE,2,11.2,G. Martins,True,Gustavo Martins,11,10.28,gustavo-martins,2.02,Gustavo Martins de Souza Santos,1.0,7.0,4.0,,2.0,2.0,,,,,,,,,,,,,,
475,4,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,111332,6,286,JUV,0,0.0,K. Gomes,False,Kelvi Gomes,11,3.0,kelvi-gomes,0.0,Kelvi Chiesa Gomes,,,,,,,,,,,,,,,,,,,,
476,4,4.27,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,111407,6,286,JUV,10,3.6,L. Mandaca,True,Luis Mandaca,11,6.38,luis-mandaca,-0.1,Luis Gustavo da Silva Machado Duarte,1.0,15.0,18.0,17.0,,2.0,6.0,1.0,,,1.0,1.0,,,,,,,,
477,3,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,111465,6,292,SPT,0,0.0,Renzo,False,Renzo,11,3.0,renzo,0.0,Renzo Azevedo Pimentel de Moura,,,,,,,,,,,,,,,,,,,,
478,3,9.47,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,111466,5,285,INT,3,0.0,V. Gabriel,False,Victor Gabriel,11,10.73,victor-gabriel,0.0,Victor Gabriel da Conceição Ribeiro,,8.0,3.0,1.0,,,1.0,,,,,2.0,,,,,,,,
479,6,2.52,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,111578,6,292,SPT,4,1.48,A. Oliveira,True,António Oliveira,11,6.25,antonio-oliveira,-0.75,António José Cardoso de Oliveira,,,,,,,,,,,,,,,,,,,,
480,1,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,111582,6,282,CAM,0,0.0,G. Átila,False,Gabriel Átila,11,1.0,gabriel-atila,0.0,Gabriel Átila Cardoso da Silva,,,,,,,,,,,,,,,,,,,,
481,3,3.35,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,111594,6,275,PAL,6,3.9,Micael,True,Micael,11,5.32,micael,0.41,Micael dos Santos Silva,1.0,4.0,7.0,2.0,3.0,1.0,,,,,,,,,,,,,,
482,4,0.99,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,111682,6,267,VAS,8,1.5,Adson,True,Adson,11,3.36,adson,-0.25,Adson Ferreira Soares,,3.0,,2.0,,2.0,,,,,,,,,,,,,,
483,1,1.91,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,111683,7,285,INT,11,-0.7,Anthoni,True,Anthoni,11,3.9,anthoni,-0.66,Anthoni Spier Souza,,,,2.0,2.0,,,,,,,,20.0,,16.0,,,,,
484,1,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,111690,6,262,FLA,0,0.0,M. Cunha,False,Matheus Cunha,11,5.0,matheus-cunha,0.0,Matheus Cunha Queiroz,,,,,,,,,,,,,,,,,,,,
485,4,1.16,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,111760,6,280,RBB,8,-0.3,Fabinho,True,Fabinho,11,2.44,fabinho,-0.45,Fábio Silva de Freitas,1.0,2.0,4.0,3.0,,1.0,1.0,,,1.0,,,,,,,,,,
486,5,1.82,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,111829,6,265,BAH,6,0.2,Kayky,True,Kayky,11,2.93,kayky,-0.18,Kayky da Silva Chagas,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,,,,
487,5,3.02,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,111831,6,263,BOT,5,0.0,M. Martins,False,Matheus Martins,11,5.73,matheus-martins,0.0,Matheus Martins Silva dos Santos,1.0,5.0,5.0,9.0,,4.0,1.0,,,,,,,,,,,,,
488,5,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,112060,6,354,CEA,1,0.0,J. Victor,False,João Victor,11,0.87,joao-victor,0.0,João Victor Vieira Ferreira Sousa,,,,,,,,,,,,,,,,,,,,
489,1,-3.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,112616,6,284,GRE,0,0.0,G. Grando,False,Gabriel Grando,11,3.83,gabriel-grando,0.0,Gabriel Hamester Grando,,,,,,,,,1.0,,,,,,,,,,,
490,2,7.6,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,112709,7,283,CRU,11,14.1,K. Bruno,True,Kaiki Bruno,11,10.73,kaiki-bruno,0.7,Kaiki Bruno da Silva,2.0,29.0,21.0,18.0,5.0,1.0,4.0,,,2.0,,,,,,,,,,
491,4,1.8,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,112869,6,275,PAL,8,0.8,A. Moreno,True,Aníbal Moreno,11,4.13,anibal-moreno,-0.75,Aníbal Ismael Moreno,,8.0,4.0,,,1.0,3.0,,,,,,,,,,,,,
492,5,4.37,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,112886,6,280,RBB,10,0.0,L. Barbosa,False,Lucas Barbosa,11,7.87,lucas-barbosa,0.0,Lucas Henrique Barbosa,1.0,19.0,23.0,9.0,,6.0,6.0,4.0,1.0,2.0,,,,,,,,,,
493,4,0.85,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,112906,6,267,VAS,2,0.0,Sforza,False,Sforza,11,4.54,sforza,0.0,Juan Sebastián Sforza,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
494,3,2.62,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,113034,6,266,FLU,11,7.0,Freytes,True,Freytes,11,4.66,freytes,0.75,Juan Pablo Freytes,2.0,6.0,4.0,5.0,3.0,2.0,4.0,1.0,,,,,,,,,,,,
495,4,2.4,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,113073,6,356,FOR,5,0.0,K. Andrade,False,Kervin Andrade,11,3.89,kervin-andrade,0.0,Kervin Mario Andrade Navarro,1.0,3.0,2.0,2.0,,2.0,1.0,1.0,,1.0,,,,,,,,,,
496,2,3.51,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,113078,6,356,FOR,8,2.4,Mancuso,True,Mancuso,11,7.01,mancuso,0.05,Eros Nazareno Mancuso,1.0,9.0,5.0,8.0,2.0,,4.0,1.0,,,,,,,,,,,,
497,5,5.19,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,113103,6,275,PAL,10,4.3,F. López,True,Flaco López,11,9.1,flaco-lopez,0.13,José Manuel Alberto López,2.0,13.0,14.0,16.0,,3.0,13.0,4.0,,,,2.0,,,,1.0,,,,
498,2,6.5,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,113157,6,280,RBB,1,6.5,N. Mendes,True,Nathan Mendes,11,6.09,nathan-mendes,2.09,Nathan Gabriel de Souza Mendes,,1.0,,,1.0,,,,,,,,,,,,,,,
499,5,0.57,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,113158,2,283,CRU,6,0.0,Marquinhos,True,Marquinhos,11,3.66,marquinhos,-0.55,Marcus Vinícius Oliveira Alencar,,2.0,3.0,1.0,,,1.0,,,,,,,,,,,,,
500,4,0.88,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,113359,7,276,SAO,4,0.0,P. Maia,True,Pablo Maia,11,5.56,pablo-maia,-0.99,Pablo Gonçalves Maia Fortunato,2.0,3.0,6.0,4.0,,,1.0,,,,,,,,,,,,,
501,5,8.07,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,113397,7,284,GRE,7,13.0,C. Olivera,True,Cristian Olivera,11,11.62,cristian-olivera,1.66,Cristian Gonzalo Olivera Ibarra,1.0,15.0,11.0,15.0,,3.0,4.0,,,,,3.0,,,,,,,,
502,5,0.73,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,113462,6,292,SPT,7,0.0,L. Lobato,False,Lenny Lobato,11,2.6,lenny-lobato,0.0,Lenny Ivo Lobato Romanelli,,1.0,3.0,2.0,,1.0,3.0,1.0,,,,,,,,,,,,
503,4,1.51,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,113687,6,292,SPT,11,0.0,D. Queiroz,True,Du Queiroz,11,2.61,du-queiroz,-0.48,Eduardo Santos Queiroz,,11.0,11.0,,,1.0,4.0,,,,,,,,,,1.0,,,
504,1,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,113690,6,277,SAN,0,0.0,Diógenes,False,Diógenes,11,2.0,diogenes,0.0,Diógenes Vinícius da Silva,,,,,,,,,,,,,,,,,,,,
505,3,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,114311,5,280,RBB,0,0.0,D. Mendes,False,Douglas Mendes,11,4.0,douglas-mendes,0.0,Douglas Mendes Moreira,,,,,,,,,,,,,,,,,,,,
506,3,2.35,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,114334,6,283,CRU,2,0.0,Gamarra,False,Gamarra,11,4.83,gamarra,0.0,Mateo Gamarra González,,4.0,1.0,,,,,,,,,,,,,,1.0,,,
507,3,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,114790,6,262,FLA,0,0.0,Cleiton,False,Cleiton,11,3.0,cleiton,0.0,Cleiton Santana dos Santos,,,,,,,,,,,,,,,,,,,,
508,5,4.31,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,114802,6,275,PAL,10,0.9,V. Roque,True,Vitor Roque,11,10.26,vitor-roque,-0.53,Vitor Hugo Roque Ferreira,2.0,12.0,9.0,16.0,,3.0,3.0,1.0,,,,2.0,,,,,,,,
509,4,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,115025,6,277,SAN,0,0.0,Miguelito,False,Miguelito,11,3.0,miguelito,0.0,Miguel Àngel Terceros,,,,,,,,,,,,,,,,,,,,
510,3,1.48,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,115141,7,267,VAS,7,0.0,L. Freitas,True,Lucas Freitas,11,3.61,lucas-freitas,-0.24,Lucas de Freitas Molarinho Chagas,,2.0,4.0,4.0,1.0,,2.0,,,,,,,,,,,,,
511,2,7.55,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,115239,6,262,FLA,8,0.0,Wesley,False,Wesley,11,12.57,wesley,0.0,Wesley Vinícius França Lima,3.0,17.0,13.0,19.0,5.0,,3.0,1.0,,1.0,,,,,,,,,,
512,3,-1.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,115246,6,275,PAL,1,0.0,Naves,False,Naves,11,3.19,naves,0.0,Kaiky Marques Naves,,,,,,,,,,,,,,,,,1.0,,,
513,4,4.81,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,115248,7,280,RBB,11,4.5,J. Jhon,True,Jhon Jhon,11,7.77,jhon-jhon,-0.94,Jhonatan dos Santos Rosa,1.0,9.0,6.0,20.0,,3.0,6.0,1.0,,1.0,1.0,2.0,,,,,,,,
514,3,3.55,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,115268,6,282,CAM,2,0.0,Rômulo,False,Rômulo,11,4.46,romulo,0.0,Rômulo Helberte Pereira Junior,,2.0,3.0,,1.0,,,,,,,,,,,,,,,
515,5,1.3,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,115404,6,263,BOT,4,1.2,R. Cruz,True,Rwan Cruz,11,3.35,rwan-cruz,-0.37,Rwan Philipe Rodrigues de Souza Cruz,,2.0,1.0,2.0,,,2.0,1.0,,,,,,,,,,,,
516,3,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,115537,6,354,CEA,0,0.0,M. Victor,False,Marcos Victor,11,3.0,marcos-victor,0.0,Marcos Victor Ferreira da Silva,,,,,,,,,,,,,,,,,,,,
517,4,-0.6,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,115563,6,283,CRU,1,0.0,Rodriguinho,False,Rodriguinho,11,3.12,rodriguinho,0.0,Rodrigo Henrique Santos de Souza,,,2.0,,,,,,,,,,,,,,,,,
518,5,1.25,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,115586,6,286,JUV,2,0.0,E. Galego,False,Emerson Galego,11,3.01,emerson-galego,0.0,Emerson Mendes de Carvalho,,1.0,,2.0,,,,,,,,,,,,,,,,
519,2,2.77,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,115594,6,286,JUV,6,0.7,M. Paulo,True,Marcos Paulo,11,3.51,marcos-paulo,-0.17,Marcos Paulo Lima Batista Silva,1.0,10.0,7.0,3.0,,2.0,1.0,,,,,,,,,,,,,
520,1,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,115674,6,282,CAM,0,0.0,G. Delfim,False,Gabriel Delfim,11,2.0,gabriel-delfim,0.0,Gabriel Delfim Ferreira,,,,,,,,,,,,,,,,,,,,
521,4,3.8,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,115914,6,262,FLA,5,10.6,E. Araújo,True,Evertton Araújo,11,5.86,evertton-araujo,1.97,Everton Gustavo Fernandes Araújo,,5.0,7.0,4.0,,3.0,,,,,,1.0,,,,,,,,
522,5,1.18,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,115915,6,354,CEA,6,1.0,Lelê,True,Lelê,11,3.05,lele,-0.03,Leanderson da Silva Genésio,,,3.0,4.0,,3.0,3.0,,,,,,,,,,,,,
523,4,2.23,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,116012,6,262,FLA,3,0.0,M. Gonçalves,False,Matheus Gonçalves,11,4.43,matheus-goncalves,0.0,Matheus Gonçalves Martins,,3.0,,2.0,,1.0,,,,,,,,,,,,,,
524,5,1.95,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,116025,6,286,JUV,2,0.0,Petterson,False,Petterson,11,2.46,petterson,0.0,Petterson Novaes Reis,,1.0,,,,,3.0,,,,,,,,,,,,,
525,2,6.06,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,116065,6,263,BOT,9,0.0,Cuiabano,False,Cuiabano,11,9.82,cuiabano,0.0,Luís Eduardo Soares da Silva,2.0,9.0,10.0,9.0,5.0,1.0,3.0,1.0,,1.0,,1.0,,,,,,,,
526,1,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,116104,6,2305,MIR,0,0.0,G. Lacerda,False,Gustavo Lacerda,11,2.0,gustavo-lacerda,0.0,Gustavo Henrique Lacerda Ferreira,,,,,,,,,,,,,,,,,,,,
527,4,3.43,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,116447,6,266,FLU,8,0.0,Hércules,False,Hércules,11,6.54,hercules,0.0,Hércules Pereira do Nascimento,1.0,10.0,10.0,2.0,,1.0,4.0,,,,1.0,1.0,,,,,,,,
528,2,4.87,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,116461,7,287,VIT,11,9.2,Jamerson,True,Jamerson,11,7.75,jamerson,1.36,Jamerson Santos de Jesus,,18.0,7.0,6.0,1.0,5.0,6.0,1.0,,2.0,,,,,,,,,,
529,2,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,117044,6,286,JUV,0,0.0,G. Souza,False,Gabriel Souza,11,2.0,gabriel-souza,0.0,Gabriel Souza dos Santos,,,,,,,,,,,,,,,,,,,,
530,3,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,117061,6,2305,MIR,0,0.0,G. Knesowitsch,False,Gabriel Knesowitsch,11,2.0,gabriel-knesowitsch,0.0,Gabriel Knesowitsch,,,,,,,,,,,,,,,,,,,,
531,5,0.17,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,117314,6,280,RBB,6,0.0,T. Borbas,True,Thiago Borbas,11,1.36,thiago-borbas,-0.42,Thiago Nicolás Borbas Silva,2.0,1.0,5.0,2.0,,1.0,1.0,,,,,,,,,,,,,
532,3,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,117336,5,286,JUV,0,0.0,Cipriano,False,Cipriano,11,4.0,cipriano,0.0,João Luiz da Silva Cipriano,,,,,,,,,,,,,,,,,,,,
533,1,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,117404,6,283,CRU,0,0.0,Otávio,False,Otávio,11,1.0,otavio,0.0,Otávio Eleodoro Rezende Costa,,,,,,,,,,,,,,,,,,,,
534,2,1.3,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,117459,6,264,COR,2,0.0,L. Maná,False,Léo Maná,11,3.01,leo-mana,0.0,Leonardo Mana Hernandes,,2.0,1.0,,,,,1.0,,,,,,,,,,,,
535,4,3.8,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,117632,7,264,COR,1,3.8,Garro,True,Garro,11,22.11,garro,-0.89,Rodrigo Garro,1.0,,,2.0,,,1.0,,,,1.0,,,,,,,,,
536,1,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,117818,6,276,SAO,0,0.0,Young,False,Young,11,2.0,young,0.0,Young Navarro Moraes,,,,,,,,,,,,,,,,,,,,
537,5,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,117849,6,264,COR,0,0.0,Giovane,False,Giovane,11,4.0,giovane,0.0,Giovane Santana do Nascimento,,,,,,,,,,,,,,,,,,,,
538,4,3.56,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,117910,6,264,COR,10,1.3,B. Bidon,True,Breno Bidon,11,7.38,breno-bidon,-0.27,Breno de Souza Bidon,2.0,14.0,19.0,25.0,,2.0,3.0,,,1.0,,,,,,,,,,
539,5,0.5,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,117930,6,266,FLU,1,0.0,Lavega,False,Lavega,11,3.45,lavega,0.0,Joaquín Lavega Colzada,,,,1.0,,,,,,,,,,,,,,,,
540,3,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,118090,6,262,FLA,0,0.0,Iago,False,Iago,11,2.0,iago,0.0,Iago Teodoro da Silva Nogueira,,,,,,,,,,,,,,,,,,,,
541,4,1.12,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,118238,2,284,GRE,4,3.0,Ronald,True,Ronald,11,2.75,ronald,0.27,Ronald Cardoso Falkoski,,3.0,,,,,,,,,,,,,,,,,,
542,4,-0.38,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,118563,3,276,SAO,5,-1.6,Rodriguinho,True,Rodriguinho,11,0.89,rodriguinho,-0.83,Rodrigo Huendra Almeida Mendonça,3.0,1.0,4.0,,,,1.0,,,,,,,,,,,,,
543,2,0.5,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,118701,6,277,SAN,1,0.0,Kevyson,False,Kevyson,11,1.98,kevyson,0.0,Kevyson Costa e Silva,,,,1.0,,,,,,,,,,,,,,,,
544,4,1.53,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,118752,6,267,VAS,6,0.2,M. Carvalho,True,Mateus Carvalho,11,3.93,mateus-carvalho,-0.28,Mateus Carvalho dos Santos,1.0,7.0,6.0,3.0,,,,,,,,,,,,,,,,
