,atletas.atleta_id,atletas.jogos_num,atletas.entrou_em_campo,atletas.posicao_id,atletas.slug,atletas.nome,atletas.media_num,atletas.clube_id,atletas.preco_num,atletas.pontos_num,atletas.rodada_id,atletas.status_id,atletas.variacao_num,atletas.apelido_abreviado,atletas.apelido,atletas.clube.id.full.name,atletas.foto,A,DS,FC,FF,FS,I,CA,FD,G,FT,SG,V,DE,DP,GS,PC,PS,CV,PP,GC
262,96725,8,False,2,saravia,Renzo Saravia,3.48,282,6.02,0.0,19,6,0.0,Saravia,Saravia,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,,6.0,11.0,2.0,3.0,,1.0,,,,4.0,,,,,,,,,
263,96831,3,False,5,carlinhos,Carlos Moisés de Lima,1.93,287,4.57,0.0,19,6,0.0,Carlinhos,Carlinhos,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,,,8.0,3.0,,2.0,2.0,,1.0,,,,,,,,,,,
264,96870,2,True,2,emerson-royal,Emerson Aparecido Leite de Souza Júnior,4.05,262,10.49,5.7,19,2,0.44,E. Royal,Emerson Royal,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,,4.0,4.0,1.0,5.0,,,,,,,,,,,,,,,
265,96874,0,False,1,guruceaga,Gastón Guruceaga Fagúndez,0.0,286,4.0,0.0,19,6,0.0,Guruceaga,Guruceaga,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,,,,,,,,,,,,,,,,,,,,
266,97145,14,True,4,villasanti,Mathías Adalberto Villasanti Rolón,4.05,284,9.37,0.5,19,7,-0.36,Villasanti,Villasanti,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,,41.0,24.0,3.0,10.0,,5.0,,,,,,,,,,,,,
267,97321,6,True,5,alesson,Alesson dos Santos Batista,3.53,2305,5.45,0.2,19,6,-1.42,Alesson,Alesson,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,2.0,3.0,8.0,,3.0,4.0,,,1.0,,,,,,,,,,,
268,97341,17,True,6,rogerio-ceni,Rogério Mücke Ceni,5.58,265,9.06,4.2,19,7,-0.35,R. Ceni,Rogério Ceni,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,,,,,,,,,,,,8.0,,,,,,,,
269,97460,15,True,3,joao-victor,João Victor Carroll Santana,2.15,2305,2.64,0.4,19,3,0.03,J. Victor,João Victor,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,1.0,10.0,13.0,3.0,7.0,1.0,3.0,1.0,,,3.0,,,,,,,1.0,,
270,97468,3,True,2,marcal,Fernando Marçal de Oliveira,10.17,263,11.46,21.3,19,6,4.66,Marçal,Marçal,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,,1.0,5.0,,1.0,,2.0,,2.0,,3.0,,,,,,,,,
271,97642,8,False,3,felix-torres,Félix Eduardo Torres Caicedo,3.62,264,6.3,0.0,19,6,0.0,F. Torres,Félix Torres,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,,11.0,12.0,2.0,1.0,,1.0,,,,3.0,,,,,,,,,
272,97645,0,False,1,thiago-couto,Thiago Couto Wenceslau,0.0,287,3.0,0.0,19,6,0.0,T. Couto,Thiago Couto,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,,,,,,,,,,,,,,,,,,,,
273,97653,4,False,3,murilo,Murilo Cerqueira Paim,2.82,275,7.72,0.0,19,2,0.0,Murilo,Murilo,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,,2.0,8.0,,1.0,,3.0,1.0,1.0,,1.0,,,,,1.0,,,,
274,97810,13,False,5,erick,Erick de Arruda Serafim,4.75,287,7.47,0.0,19,6,0.0,Erick,Erick,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,2.0,8.0,10.0,8.0,31.0,,4.0,5.0,2.0,1.0,,,,,,,,,,
275,97867,17,True,3,leo-ortiz,Leonardo Rech Ortiz,5.95,262,7.49,1.4,19,7,-0.14,L. Ortiz,Léo Ortiz,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,2.0,16.0,14.0,6.0,2.0,1.0,2.0,3.0,1.0,2.0,10.0,,,,,,,,,
276,97868,6,False,2,iago,Iago Amaral Borduchi,3.18,265,5.4,0.0,19,6,0.0,Iago,Iago,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,,4.0,2.0,2.0,2.0,1.0,,1.0,,,2.0,,,,,,,,,
277,97899,12,True,2,matheus-bahia,Matheus Bahia Santos,5.25,354,7.98,-0.1,19,7,-0.39,M. Bahia,Matheus Bahia,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,1.0,19.0,10.0,2.0,13.0,,3.0,2.0,,,5.0,,,,,,,,,
278,97900,13,False,3,vitao,Vitor Eduardo da Silva Matos,3.38,285,7.26,0.0,19,7,0.0,Vitão,Vitão,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,1.0,16.0,8.0,2.0,1.0,,3.0,1.0,,,4.0,,,,,,,,,1.0
279,98022,8,False,4,erick,Erick Luis Conrado de Carvalho,3.53,265,8.32,0.0,19,5,0.0,Erick,Erick,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,,14.0,12.0,2.0,3.0,2.0,3.0,,1.0,1.0,,,,,,,,,,
280,98225,15,True,5,pedro-raul,Pedro Raul Garay da Silva,3.91,354,8.09,3.5,19,7,-0.85,P. Raul,Pedro Raul,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,,4.0,23.0,17.0,18.0,22.0,3.0,10.0,3.0,2.0,,,,,,,,,,
281,98280,0,False,3,bastos,Bartolomeu Jacinto Quissanga,0.0,263,11.0,0.0,19,5,0.0,Bastos,Bastos,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,,,,,,,,,,,,,,,,,,,,
282,98306,0,False,4,val-soares,Valdemir de Oliveira Soares,0.0,287,3.0,0.0,19,5,0.0,V. Soares,Val Soares,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,,,,,,,,,,,,,,,,,,,,
283,98384,13,True,5,negueba,Luiz Henrique Soares Firmino,3.4,2305,4.5,3.4,19,7,-0.97,Negueba,Negueba,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,,10.0,9.0,4.0,25.0,2.0,2.0,2.0,2.0,,,,,,,,,,,
284,98484,2,False,3,kanu,Victor Hugo Soares dos Santos,2.85,265,4.58,0.0,19,5,0.0,Kanu,Kanu,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,,4.0,1.0,,,,,,,,,,,,,,,,,
285,98517,15,True,4,jean-lucas,Jean Lucas de Souza Oliveira,4.02,265,5.98,0.7,19,7,-0.5,J. Lucas,Jean Lucas,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,,24.0,18.0,8.0,16.0,1.0,2.0,2.0,2.0,1.0,,,,,,1.0,,1.0,,
286,98619,15,True,3,kuscevic,Benjamín Kuščević Jaramillo,4.0,356,6.58,1.7,19,7,-0.66,Kuscevic,Kuscevic,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,,22.0,13.0,3.0,3.0,,1.0,,1.0,,4.0,,,,,,,,,
287,98672,12,True,4,savarino,Jefferson David Savarino Quintero,4.63,263,10.32,6.1,19,7,0.07,Savarino,Savarino,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,2.0,5.0,7.0,11.0,8.0,2.0,1.0,8.0,2.0,1.0,,,,,,,,,,
288,98720,13,True,2,angileri,Fabrizio Germán Angileri - Fabricio,2.47,264,4.38,0.5,19,3,-0.77,Angileri,Angileri,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,,13.0,8.0,3.0,3.0,1.0,3.0,1.0,,1.0,2.0,,,,,,,,,
289,98873,2,True,5,samuel-lino,Samuel Dias Lino,8.9,262,17.42,12.9,19,7,1.83,S. Lino,Samuel Lino,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,1.0,4.0,2.0,6.0,3.0,1.0,,1.0,,,,,,,,,,,,
290,98909,12,True,5,cuello,Tomás Esteban Cuello,4.33,282,8.86,9.6,19,7,0.8,Cuello,Cuello,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,1.0,10.0,15.0,12.0,18.0,,3.0,9.0,1.0,1.0,,,,,,1.0,,,,
291,98974,4,False,2,vina,Matías Nicolás Viña Susperreguy,4.02,262,8.79,0.0,19,6,0.0,Viña,Viña,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,,2.0,3.0,,,,1.0,,,,3.0,,,,,,,,,
292,99032,14,True,4,lourenco,João Paulo Ferreira Lourenço,3.19,354,6.43,15.7,19,7,2.57,Lourenço,Lourenço,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,1.0,18.0,15.0,2.0,8.0,,,3.0,1.0,,,,,,,,,,,
293,99119,12,True,5,lucas-braga,Lucas Braga Ribeiro,2.32,287,5.74,7.1,19,6,0.45,L. Braga,Lucas Braga,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,,7.0,10.0,3.0,18.0,3.0,1.0,2.0,1.0,,,,,,,,,,,
294,99198,15,True,5,vegetti,Pablo Vegetti,7.63,267,15.9,9.5,19,3,-0.47,Vegetti,Vegetti,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,1.0,7.0,18.0,21.0,18.0,4.0,2.0,5.0,9.0,2.0,,,,,,,,,,1.0
295,99213,7,True,2,puma-rodriguez,José Luis Rodríguez Bebanz,3.07,267,4.88,1.6,19,2,-1.64,P. Rodríguez,Puma Rodríguez,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,1.0,4.0,4.0,4.0,1.0,,,,1.0,,,,,,,,,,,
296,99221,4,False,5,ignacio-ramirez,Juan Ignacio Ramírez Polero,1.3,292,2.89,0.0,19,6,0.0,I. Ramírez,Ignacio Ramírez,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,,,2.0,3.0,2.0,,,2.0,,,,,,,,,,,,
297,99228,9,False,4,de-la-cruz,Diego Nicolás de la Cruz Arcosa,2.25,262,8.21,0.0,19,6,0.0,D. Cruz,De la Cruz,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,,9.0,11.0,,19.0,,3.0,3.0,,,,,,,,,,,,
298,99248,3,True,5,bareiro,Adam Fernando Bareiro Gamarra,0.77,356,5.51,0.9,19,6,-0.62,Bareiro,Bareiro,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,,1.0,4.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,
299,99253,13,False,3,chico,Francisco Alves da Silva Neto - Melo,3.05,292,5.55,0.0,19,6,0.0,Chico,Chico,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,,17.0,7.0,5.0,6.0,,1.0,1.0,,,2.0,,,,,1.0,,,,
300,99267,9,False,4,pochettino,Tomás Pochettino,6.14,356,12.16,0.0,19,5,0.0,Pochettino,Pochettino,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,2.0,15.0,4.0,8.0,5.0,1.0,,6.0,1.0,,,,,,,,,,,
301,99274,10,False,3,alexander-barboza,Alexander Nahuel Barboza Ullúa,6.07,263,10.08,0.0,19,7,0.0,A. Barboza,Alexander Barboza,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,,24.0,19.0,5.0,,,6.0,2.0,,,6.0,,,,,,,,,
302,99316,3,False,5,dinenno,Juan Ignacio Dinenno de Cara,0.3,276,5.24,0.0,19,6,0.0,Dinenno,Dinenno,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,,1.0,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,
303,99392,10,False,5,michael,Michael Richard Delgado de Oliveira,3.89,262,8.08,0.0,19,5,0.0,Michael,Michael,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,3.0,7.0,1.0,3.0,2.0,1.0,,2.0,1.0,,,,,,,,,,,
304,99440,15,False,4,baralhas,Gabriel Baralhas dos Santos,3.72,287,7.24,0.0,19,7,0.0,Baralhas,Baralhas,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,1.0,25.0,23.0,9.0,9.0,,4.0,2.0,1.0,1.0,,,,,,1.0,,,,
305,99552,18,True,1,rossi,Agustín Daniel Rossi,6.32,262,9.77,4.2,19,7,0.07,Rossi,Rossi,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,,,,,4.0,,1.0,,,,11.0,,40.0,2.0,8.0,,,,,
306,99818,7,False,5,paulinho,Paulo Henrique Sampaio Filho,1.03,275,5.0,0.0,19,5,0.0,Paulinho,Paulinho,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,,2.0,1.0,3.0,2.0,1.0,,1.0,,,,,,,,,,,,
307,99889,13,True,3,alan-franco,Alan Javier Franco,2.3,276,6.26,5.5,19,7,0.73,A. Franco,Alan Franco,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,,11.0,14.0,,3.0,1.0,4.0,,,,4.0,,,,,,,,,
308,100084,15,True,4,igor-gomes,Igor Silveira Gomes,3.19,282,5.37,0.0,19,6,-1.43,I. Gomes,Igor Gomes,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,1.0,9.0,9.0,4.0,5.0,1.0,,2.0,3.0,,,,,,,,,,,
309,100085,5,True,4,pedro-augusto,Pedro Augusto Borges da Costa,0.46,292,1.56,0.0,19,6,-0.43,P. Augusto,Pedro Augusto,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,,4.0,5.0,1.0,2.0,,1.0,,,,,,,,,,,1.0,,
310,100652,13,True,5,yuri-alberto,Yuri Alberto Monteiro da Silva,5.24,264,11.44,1.2,19,7,-0.63,Y. Alberto,Yuri Alberto,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,1.0,1.0,13.0,17.0,12.0,3.0,2.0,7.0,5.0,,,,,,,,,,,
311,100695,0,False,5,fernando,Fernando dos Santos Pedro,0.0,280,5.0,0.0,19,6,0.0,Fernando,Fernando,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,,,,,,,,,,,,,,,,,,,,
312,100742,5,True,4,matheus-henrique,Matheus Henrique de Souza,0.62,283,5.8,0.0,19,7,-0.93,M. Henrique,Matheus Henrique,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,,2.0,3.0,,4.0,,1.0,,,,,,,,,,,,,
313,100830,1,False,1,brenno,Brenno Oliveira Fraga Costa,0.8,356,4.83,0.0,19,5,0.0,Brenno,Brenno,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,,,,,1.0,,,,,,,,1.0,,1.0,,,1.0,,
314,100846,6,False,2,lucas-esteves,Lucas Esteves de Souza,1.83,284,4.65,0.0,19,7,0.0,L. Esteves,Lucas Esteves,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,,7.0,7.0,3.0,2.0,,1.0,1.0,,,,,,,,1.0,,,,
315,100848,0,False,2,luan-candido,Luan Cândido de Almeida,0.0,284,7.0,0.0,19,6,0.0,L. Cândido,Luan Cândido,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,,,,,,,,,,,,,,,,,,,,
316,100898,16,True,2,vitinho,Victor Alexander da Silva,6.6,263,10.63,7.7,19,7,0.8,Vitinho,Vitinho,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,,30.0,12.0,4.0,6.0,2.0,1.0,1.0,1.0,,10.0,,,,,,,,,
317,100969,17,True,4,ronald-lopes,Ronald dos Santos Lopes,2.66,287,4.24,4.7,19,3,0.04,R. Lopes,Ronald Lopes,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,2.0,21.0,21.0,3.0,14.0,2.0,3.0,3.0,,,,,,,,,,,,
318,100987,11,True,4,nonato,Gustavo Nonato Santana,2.62,266,5.81,8.2,19,6,1.02,Nonato,Nonato,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,,12.0,10.0,2.0,12.0,,3.0,1.0,1.0,,,,,,,,,,,
319,101002,12,True,5,junior-santos,José Antonio dos Santos Júnior,2.32,282,6.34,-0.1,19,6,-0.25,J. Santos,Júnior Santos,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,,3.0,2.0,4.0,7.0,2.0,1.0,2.0,2.0,,,,,,,,,,,
320,101027,16,True,2,diego,Jackson Diego Ibraim Fagundes - Ibrahim,5.5,354,9.5,3.2,19,7,0.24,Diego,Diego,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,2.0,23.0,13.0,4.0,40.0,,2.0,1.0,,,5.0,,,,,,,,,
321,101290,13,True,5,ferreira,Aldemir dos Santos Ferreira,5.5,276,9.18,2.8,19,2,-0.87,Ferreira,Ferreira,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,2.0,10.0,6.0,8.0,21.0,1.0,3.0,2.0,4.0,,,,,,,,,,,
322,101314,14,True,5,ademir,Ademir da Silva Santos Júnior,3.77,265,6.15,7.3,19,7,-0.01,Ademir,Ademir,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,1.0,19.0,13.0,9.0,25.0,4.0,2.0,5.0,,,,,,,,,,,,
323,101319,9,True,2,guga,Cláudio Rodrigues Gomes,5.49,266,7.93,0.2,19,6,-2.32,Guga,Guga,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,1.0,15.0,4.0,2.0,9.0,,1.0,,1.0,,2.0,,,,,,,,,
324,101478,0,False,1,marcelo-pitaluga,Marcelo de Araújo Pitaluga Filho,0.0,266,3.0,0.0,19,6,0.0,M. Pitaluga,Marcelo Pitaluga,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,,,,,,,,,,,,,,,,,,,,
325,101573,9,False,4,pepe,João Pedro Vilardi Pinto,1.39,287,4.95,0.0,19,7,0.0,Pepê,Pepê,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,,9.0,14.0,,14.0,,2.0,1.0,,,,,,,,,,1.0,,
326,101574,14,True,1,hugo-souza,Hugo de Souza Nogueira,3.56,264,7.63,-0.7,19,7,-0.56,H. Souza,Hugo Souza,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,,,,,,,1.0,,,,5.0,,33.0,,17.0,,,,,
327,101594,15,True,4,hugo-moura,Hugo Moura Arruda da Silva,2.67,267,5.9,6.8,19,7,0.8,H. Moura,Hugo Moura,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,1.0,23.0,25.0,5.0,8.0,,3.0,5.0,,,,,,,,,,,,1.0
328,101597,6,True,2,ramon,Ramon Ramos Lima,3.15,287,5.78,1.3,19,6,-0.14,Ramon,Ramon,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,,9.0,6.0,2.0,3.0,1.0,2.0,1.0,,,1.0,,,,,,,,,
329,101651,2,False,4,peixoto,Daniel Nascimento Peixoto dos Santos,2.0,286,3.54,0.0,19,6,0.0,Peixoto,Peixoto,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,,2.0,,,2.0,,,,,,,,,,,,,,,
330,101708,1,False,2,felipe-jonatan,Felipe Jonatan Rocha Andrade,-0.6,2305,5.24,0.0,19,6,0.0,F. Jonatan,Felipe Jonatan,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,,,2.0,,,,,,,,,,,,,,,,,
331,101727,15,True,2,matheuzinho,Matheus França Silva,5.78,264,11.74,16.2,19,7,2.14,Matheuzinho,Matheuzinho,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,,36.0,11.0,4.0,9.0,,6.0,1.0,1.0,,5.0,,,,,,,,,
332,101752,12,False,2,claudinho,Claudio Coelho Salvático,2.14,287,4.89,0.0,19,7,0.0,Claudinho,Claudinho,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,,11.0,10.0,3.0,7.0,,5.0,1.0,,,2.0,,,,,,,,,
333,101768,0,False,4,jean-david,Jean David Meneses Villarroel,0.0,267,3.0,0.0,19,6,0.0,J. David,Jean David,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,,,,,,,,,,,,,,,,,,,,
334,101908,16,True,3,willian-machado,Willian Estefani Machado,3.66,354,4.97,1.7,19,7,-0.01,W. Machado,Willian Machado,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,,15.0,6.0,3.0,7.0,,1.0,5.0,,1.0,5.0,,,,,1.0,,,,
335,101960,10,True,5,vitinho,Vitor Hugo Naum dos Santos,2.04,285,4.96,2.2,19,6,0.17,Vitinho,Vitinho,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,,12.0,13.0,4.0,8.0,2.0,2.0,1.0,,,,,,,,,,,,
336,101995,3,False,3,britez,Emanuel Fermín Brítez,0.23,356,5.13,0.0,19,6,0.0,Brítez,Brítez,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,,2.0,6.0,,3.0,,2.0,,,,,,,,,,,,,
337,102130,16,True,2,piquerez,Joaquín Piquerez Moreira,6.11,275,12.13,7.3,19,7,-0.13,Piquerez,Piquerez,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,1.0,20.0,6.0,11.0,8.0,,2.0,3.0,3.0,,6.0,,,,,,,,1.0,
338,102137,0,False,1,vitor-eudes,Vitor Eudes de Souza Costa,0.0,266,2.0,0.0,19,6,0.0,V. Eudes,Vitor Eudes,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,,,,,,,,,,,,,,,,,,,,
339,102253,17,True,3,lucas-halter,Lucas Halter,2.5,287,3.96,2.7,19,7,0.37,L. Halter,Lucas Halter,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,,14.0,10.0,4.0,4.0,1.0,4.0,2.0,1.0,1.0,2.0,,,,,,,,,
